energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-4.30115058,2.75793499,0.03283980,0.22490820,0.01399008,1.93814377,1.48871853,0.99403190
-4.29514757,2.69626301,0.03247513,0.22339244,0.01362939,1.89025805,1.44924304,0.97090920
-4.28914457,2.62795000,0.03197130,0.22087115,0.01324547,1.83838894,1.40698330,0.94536643
-4.28314157,2.55399368,0.03133992,0.21737025,0.01284413,1.78331791,1.36258302,0.91775747
-4.27713857,2.47549332,0.03059539,0.21293719,0.01243176,1.72587728,1.31672998,0.88846209
-4.27113557,2.39363003,0.02975462,0.20763984,0.01201521,1.66693566,1.27014307,0.85787942
-4.26513257,2.30964427,0.02883674,0.20156476,0.01160165,1.60738223,1.22355837,0.82642095
-4.25912956,2.22481093,0.02786266,0.19481481,0.01119840,1.54810996,1.17771427,0.79450299
-4.25312656,2.14041240,0.02685460,0.18750622,0.01081275,1.48999808,1.13333614,0.76253887
-4.24712356,2.05771026,0.02583562,0.17976523,0.01045176,1.43389393,1.09112051,0.73093076
-4.24112056,1.97791606,0.02482901,0.17172442,0.01012208,1.38059461,1.05171933,0.70006158
-4.23511756,1.90216227,0.02385784,0.16351893,0.00982969,1.33082893,1.01572451,0.67028681
-4.22911456,1.83147398,0.02294432,0.15528267,0.00957977,1.28523992,0.98365309,0.64192681
-4.22311156,1.76674260,0.02210932,0.14714469,0.00937647,1.24436867,0.95593360,0.61525961
-4.21710855,1.70870234,0.02137189,0.13922587,0.00922273,1.20863996,0.93289402,0.59051459
-4.21110555,1.65791047,0.02074881,0.13163600,0.00912024,1.17835042,0.91475176,0.56786721
-4.20510255,1.61473236,0.02025423,0.12447147,0.00906922,1.15365961,0.90160613,0.54743524
-4.19909955,1.57933201,0.01989937,0.11781349,0.00906848,1.13458477,0.89343379,0.52927646
-4.19309655,1.55166863,0.01969234,0.11172702,0.00911535,1.12099950,0.89008750,0.51338819
-4.18709355,1.53149971,0.01963799,0.10626033,0.00920578,1.11263677,0.89129833,0.49970868
-4.18109055,1.51839068,0.01973791,0.10144526,0.00933439,1.10909635,0.89668167,0.48812045
-4.17508754,1.51173093,0.01999046,0.09729805,0.00949465,1.10985659,0.90574683,0.47845545
-4.16908454,1.51075580,0.02039093,0.09382071,0.00967908,1.11429032,0.91791020,0.47050192
-4.16308154,1.51457384,0.02093176,0.09100283,0.00987949,1.12168442,0.93251161,0.46401273
-4.15707854,1.52219815,0.02160282,0.08882372,0.01008721,1.13126233,0.94883346,0.45871491
-4.15107554,1.53258087,0.02239173,0.08725474,0.01029340,1.14220886,0.96612190,0.45431992
-4.14507254,1.54464922,0.02328426,0.08626175,0.01048937,1.15369613,0.98360945,0.45053428
-4.13906953,1.55734180,0.02426474,0.08580745,0.01066683,1.16490995,1.00053818,0.44707016
-4.13306653,1.56964366,0.02531647,0.08585360,0.01081820,1.17507528,1.01618266,0.44365535
-4.12706353,1.58061872,0.02642221,0.08636307,0.01093684,1.18347999,1.02987161,0.44004236
-4.12106053,1.58943837,0.02756454,0.08730138,0.01101728,1.18949598,1.04100780,0.43601617
-4.11505753,1.59540504,0.02872635,0.08863800,0.01105538,1.19259673,1.04908499,0.43140035
-4.10905453,1.59797015,0.02989117,0.09034719,0.01104847,1.19237090,1.05370176,0.42606143
-4.10305153,1.59674573,0.03104357,0.09240836,0.01099538,1.18853128,1.05457134,0.41991127
-4.09704852,1.59150957,0.03216942,0.09480601,0.01089646,1.18091919,1.05152745,0.41290749
-4.09104552,1.58220401,0.03325619,0.09752935,0.01075354,1.16950406,1.04452579,0.40505208
-4.08504252,1.56892867,0.03429314,0.10057150,0.01056980,1.15437866,1.03364145,0.39638831
-4.07903952,1.55192779,0.03527143,0.10392841,0.01034964,1.13575023,1.01906235,0.38699616
-4.07303652,1.53157295,0.03618421,0.10759765,0.01009849,1.11392812,1.00107906,0.37698663
-4.06703352,1.50834216,0.03702664,0.11157695,0.00982258,1.08930872,0.98007176,0.36649530
-4.06103052,1.48279645,0.03779582,0.11586286,0.00952872,1.06235826,0.95649461,0.35567531
-4.05502751,1.45555495,0.03849063,0.12044922,0.00922402,1.03359447,0.93085862,0.34469040
-4.04902451,1.42726955,0.03911159,0.12532594,0.00891567,1.00356770,0.90371335,0.33370800
-4.04302151,1.39860021,0.03966062,0.13047777,0.00861071,0.97284239,0.87562847,0.32289296
-4.03701851,1.37019169,0.04014070,0.13588338,0.00831578,0.94197945,0.84717570,0.31240191
-4.03101551,1.34265255,0.04055560,0.14151458,0.00803697,0.91152010,0.81891170,0.30237852
-4.02501251,1.31653690,0.04090953,0.14733586,0.00777963,0.88197164,0.79136259,0.29294982
-4.01900950,1.29232937,0.04120677,0.15330419,0.00754825,0.85379556,0.76501045,0.28422348
-4.01300650,1.27043357,0.04145134,0.15936907,0.00734636,0.82739797,0.74028210,0.27628617
-4.00700350,1.25116409,0.04164667,0.16547287,0.00717652,0.80312268,0.71754044,0.26920295
-4.00100050,1.23474217,0.04179532,0.17155138,0.00704025,0.78124678,0.69707849,0.26301743
-3.99499750,1.22129467,0.04189874,0.17753468,0.00693808,0.76197874,0.67911613,0.25775281
-3.98899450,1.21085647,0.04195714,0.18334814,0.00686959,0.74545878,0.66379944,0.25341358
-3.98299150,1.20337577,0.04196937,0.18891372,0.00683350,0.73176148,0.65120263,0.24998765
-3.97698849,1.19872208,0.04193296,0.19415139,0.00682774,0.72090018,0.64133226,0.24744898
-3.97098549,1.19669666,0.04184416,0.19898073,0.00684962,0.71283326,0.63413361,0.24576044
-3.96498249,1.19704491,0.04169821,0.20332270,0.00689591,0.70747165,0.62949883,0.24487684
-3.95897949,1.19947038,0.04148952,0.20710145,0.00696305,0.70468775,0.62727661,0.24474810
-3.95297649,1.20365008,0.04121208,0.21024630,0.00704722,0.70432508,0.62728307,0.24532241
-3.94697349,1.20925060,0.04085981,0.21269368,0.00714457,0.70620873,0.62931344,0.24654936
-3.94097049,1.21594464,0.04042704,0.21438906,0.00725131,0.71015617,0.63315422,0.24838301
-3.93496748,1.22342758,0.03990896,0.21528889,0.00736388,0.71598817,0.63859545,0.25078478
-3.92896448,1.23143347,0.03930204,0.21536228,0.00747909,0.72353957,0.64544266,0.25372620
-3.92296148,1.23975013,0.03860449,0.21459257,0.00759418,0.73266961,0.65352823,0.25719143
-3.91695848,1.24823281,0.03781659,0.21297865,0.00770697,0.74327151,0.66272162,0.26117944
-3.91095548,1.25681591,0.03694103,0.21053587,0.00781592,0.75528098,0.67293839,0.26570587
-3.90495248,1.26552238,0.03598301,0.20729667,0.00792017,0.76868337,0.68414735,0.27080450
-3.89894947,1.27447031,0.03495044,0.20331065,0.00801956,0.78351919,0.69637586,0.27652810
-3.89294647,1.28387634,0.03385378,0.19864431,0.00811467,0.79988762,0.70971282,0.28294878
-3.88694347,1.29405574,0.03270599,0.19338020,0.00820674,0.81794798,0.72430921,0.29015760
-3.88094047,1.30541867,0.03152219,0.18761564,0.00829768,0.83791861,0.74037609,0.29826348
-3.87493747,1.31846287,0.03031931,0.18146102,0.00838994,0.86007340,0.75817995,0.30739122
-3.86893447,1.33376242,0.02911563,0.17503760,0.00848648,0.88473554,0.77803539,0.31767877
-3.86293147,1.35195303,0.02793020,0.16847506,0.00859057,0.91226876,0.80029531,0.32927356
-3.85692846,1.37371394,0.02678231,0.16190872,0.00870576,0.94306592,0.82533879,0.34232805
-3.85092546,1.39974687,0.02569081,0.15547666,0.00883563,0.97753533,0.85355683,0.35699446
-3.84492246,1.43075260,0.02467356,0.14931665,0.00898371,1.01608502,0.88533658,0.37341892
-3.83891946,1.46740579,0.02374681,0.14356323,0.00915330,1.05910533,0.92104424,0.39173506
-3.83291646,1.51032878,0.02292471,0.13834477,0.00934730,1.10695041,0.96100745,0.41205732
-3.82691346,1.56006531,0.02221877,0.13378084,0.00956805,1.15991923,1.00549761,0.43447419
-3.82091046,1.61705494,0.02163759,0.12997974,0.00981723,1.21823671,1.05471292,0.45904168
-3.81490745,1.68160926,0.02118651,0.12703642,0.01009566,1.28203586,1.10876274,0.48577721
-3.80890445,1.75389069,0.02086748,0.12503067,0.01040327,1.35134162,1.16765411,0.51465439
-3.80290145,1.83389495,0.02067902,0.12402579,0.01073896,1.42605724,1.23128091,0.54559879
-3.79689845,1.92143789,0.02061625,0.12406749,0.01110057,1.50595389,1.29941645,0.57848513
-3.79089545,2.01614751,0.02067111,0.12518325,0.01148489,1.59066427,1.37170991,0.61313606
-3.78489245,2.11746176,0.02083258,0.12738200,0.01188764,1.67968069,1.44768699,0.64932265
-3.77888944,2.22463234,0.02108710,0.13065405,0.01230356,1.77235811,1.52675512,0.68676686
-3.77288644,2.33673501,0.02141894,0.13497141,0.01272650,1.86792226,1.60821309,0.72514586
-3.76688344,2.45268591,0.02181074,0.14028829,0.01314957,1.96548290,1.69126523,0.76409821
-3.76088044,2.57126403,0.02224403,0.14654187,0.01356530,2.06405206,1.77503950,0.80323184
-3.75487744,2.69113885,0.02269975,0.15365334,0.01396588,2.16256666,1.85860918,0.84213342
-3.74887444,2.81090260,0.02315887,0.16152913,0.01434332,2.25991489,1.94101740,0.88037899
-3.74287144,2.92910606,0.02360286,0.17006238,0.01468979,2.35496546,2.02130350,0.91754530
-3.73686843,3.04429652,0.02401426,0.17913462,0.01499779,2.44659872,2.09853046,0.95322158
-3.73086543,3.15505680,0.02437711,0.18861778,0.01526043,2.53373826,2.17181209,0.98702109
-3.72486243,3.26004365,0.02467734,0.19837632,0.01547169,2.61538194,2.24033909,1.01859216
-3.71885943,3.35802428,0.02490311,0.20826967,0.01562659,2.69063095,2.30340277,1.04762813
-3.71285643,3.44790950,0.02504507,0.21815490,0.01572137,2.75871572,2.36041545,1.07387575
-3.70685343,3.52878224,0.02509649,0.22788944,0.01575367,2.81901763,2.41092679,1.09714181
-3.70085043,3.59992033,0.02505334,0.23733413,0.01572254,2.87108547,2.45463518,1.11729758
-3.69484742,3.66081271,0.02491431,0.24635608,0.01562856,2.91464606,2.49139391,1.13428093
-3.68884442,3.71116844,0.02468066,0.25483171,0.01547375,2.94960862,2.52121172,1.14809611
-3.68284142,3.75091823,0.02435610,0.26264948,0.01526154,2.97606261,2.54424780,1.15881114
-3.67683842,3.78020859,0.02394652,0.26971245,0.01499662,2.99426932,2.56080157,1.16655298
-3.67083542,3.79938876,0.02345975,0.27594049,0.01468480,3.00464758,2.57129760,1.17150072
-3.66483242,3.80899136,0.02290521,0.28127190,0.01433278,3.00775431,2.57626653,1.17387721
-3.65882941,3.80970737,0.02229358,0.28566465,0.01394793,3.00426075,2.57632275,1.17393936
-3.65282641,3.80235673,0.02163646,0.28909676,0.01353804,2.99492565,2.57213989,1.17196769
-3.64682341,3.78785589,0.02094600,0.29156621,0.01311109,2.98056638,2.56442524,1.16825552
-3.64082041,3.76718351,0.02023458,0.29308998,0.01267495,2.96202943,2.55389419,1.16309834
-3.63481741,3.74134595,0.01951451,0.29370255,0.01223722,2.94016139,2.54124565,1.15678373
-3.62881441,3.71134374,0.01879774,0.29345375,0.01180493,2.91578176,2.52713968,1.14958228
-3.62281141,3.67814052,0.01809563,0.29240610,0.01138445,2.88965841,2.51217790,1.14173977
-3.61680840,3.64263543,0.01741875,0.29063178,0.01098129,2.86248684,2.49688754,1.13347108
-3.61080540,3.60563994,0.01677675,0.28820941,0.01060005,2.83487365,2.48170961,1.12495569
-3.60480240,3.56785990,0.01617819,0.28522074,0.01024429,2.80732481,2.46699140,1.11633512
-3.59879940,3.52988313,0.01563051,0.28174746,0.00991661,2.78023894,2.45298340,1.10771224
-3.59279640,3.49217289,0.01513999,0.27786833,0.00961858,2.75390542,2.43984060,1.09915226
-3.58679340,3.45506692,0.01471169,0.27365666,0.00935087,2.72850726,2.42762760,1.09068544
-3.58079040,3.41878206,0.01434951,0.26917837,0.00911331,2.70412807,2.41632734,1.08231102
-3.57478739,3.38342350,0.01405621,0.26449071,0.00890500,2.68076272,2.40585262,1.07400241
-3.56878439,3.34899824,0.01383343,0.25964157,0.00872445,2.65833083,2.39605974,1.06571300
-3.56278139,3.31543177,0.01368181,0.25466952,0.00856972,2.63669223,2.38676360,1.05738260
-3.55677839,3.28258695,0.01360100,0.24960448,0.00843856,2.61566379,2.37775333,1.04894380
-3.55077539,3.25028416,0.01358979,0.24446889,0.00832854,2.59503642,2.36880794,1.04032834
-3.54477239,3.21832168,0.01364614,0.23927942,0.00823722,2.57459185,2.35971103,1.03147284
-3.53876938,3.18649535,0.01376732,0.23404891,0.00816220,2.55411813,2.35026431,1.02232392
-3.53276638,3.15461666,0.01394998,0.22878853,0.00810127,2.53342354,2.34029906,1.01284233
-3.52676338,3.12252841,0.01419019,0.22350990,0.00805247,2.51234817,2.32968556,1.00300611
-3.52076038,3.09011759,0.01448361,0.21822711,0.00801412,2.49077306,2.31833997,0.99281250
-3.51475738,3.05732472,0.01482551,0.21295846,0.00798487,2.46862651,2.30622861,0.98227886
-3.50875438,3.02414972,0.01521086,0.20772777,0.00796367,2.44588751,2.29336968,0.97144231
-3.50275138,2.99065391,0.01563441,0.20256522,0.00794978,2.42258643,2.27983246,0.96035845
-3.49674837,2.95695849,0.01609072,0.19750772,0.00794271,2.39880297,2.26573410,0.94909910
-3.49074537,2.92323947,0.01657425,0.19259856,0.00794218,2.37466164,2.25123437,0.93774928
-3.48474237,2.88971962,0.01707938,0.18788670,0.00794802,2.35032517,2.23652851,0.92640360
-3.47873937,2.85665779,0.01760040,0.18342540,0.00796012,2.32598612,2.22183856,0.91516224
-3.47273637,2.82433617,0.01813158,0.17927048,0.00797834,2.30185709,2.20740356,0.90412670
-3.46673337,2.79304615,0.01866713,0.17547828,0.00800246,2.27816011,2.19346891,0.89339545
-3.46073037,2.76307344,0.01920122,0.17210329,0.00803206,2.25511548,2.18027535,0.88305978
-3.45472736,2.73468313,0.01972796,0.16919576,0.00806651,2.23293069,2.16804784,0.87319986
-3.44872436,2.70810528,0.02024139,0.16679936,0.00810493,2.21178970,2.15698489,0.86388126
-3.44272136,2.68352184,0.02073545,0.16494889,0.00814613,2.19184319,2.14724849,0.85515195
-3.43671836,2.66105532,0.02120403,0.16366838,0.00818865,2.17319997,2.13895519,0.84703994
-3.43071536,2.64075985,0.02164095,0.16296949,0.00823074,2.15592006,2.13216864,0.83955165
-3.42471236,2.62261489,0.02203999,0.16285047,0.00827044,2.14000964,2.12689375,0.83267090
-3.41870935,2.60652210,0.02239496,0.16329554,0.00830558,2.12541811,2.12307304,0.82635881
-3.41270635,2.59230530,0.02269974,0.16427492,0.00833389,2.11203741,2.12058499,0.82055435
-3.40670335,2.57971384,0.02294843,0.16574549,0.00835308,2.09970366,2.11924497,0.81517575
-3.40070035,2.56842906,0.02313538,0.16765190,0.00836091,2.08820116,2.11880852,0.81012251
-3.39469735,2.55807381,0.02325540,0.16992835,0.00835527,2.07726846,2.11897699,0.80527819
-3.38869435,2.54822458,0.02330389,0.17250076,0.00833430,2.06660657,2.11940567,0.80051373
-3.38269135,2.53842582,0.02327697,0.17528935,0.00829646,2.05588882,2.11971389,0.79569128
-3.37668834,2.52820598,0.02317164,0.17821147,0.00824057,2.04477209,2.11949698,0.79066846
-3.37068534,2.51709447,0.02298596,0.18118463,0.00816590,2.03290901,2.11833965,0.78530284
-3.36468234,2.50463916,0.02271915,0.18412951,0.00807219,2.01996071,2.11583034,0.77945662
-3.35867934,2.49042338,0.02237172,0.18697285,0.00795966,2.00560955,2.11157591,0.77300129
-3.35267634,2.47408207,0.02194556,0.18965014,0.00782905,1.98957139,2.10521627,0.76582215
-3.34667334,2.45531625,0.02144396,0.19210789,0.00768151,1.97160697,2.09643823,0.75782252
-3.34067034,2.43390524,0.02087164,0.19430551,0.00751864,1.95153187,2.08498803,0.74892754
-3.33466733,2.40971629,0.02023471,0.19621661,0.00734241,1.92922469,2.07068204,0.73908744
-3.32866433,2.38271099,0.01954061,0.19782970,0.00715507,1.90463310,2.05341514,0.72827999
-3.32266133,2.35294854,0.01879792,0.19914830,0.00695909,1.87777758,2.03316635,0.71651232
-3.31665833,2.32058539,0.01801629,0.20019049,0.00675705,1.84875254,2.01000146,0.70382170
-3.31065533,2.28587160,0.01720618,0.20098786,0.00655159,1.81772490,1.98407261,0.69027552
-3.30465233,2.24914384,0.01637865,0.20158395,0.00634530,1.78493001,1.95561454,0.67597019
-3.29864932,2.21081538,0.01554514,0.20203235,0.00614066,1.75066524,1.92493786,0.66102919
-3.29264632,2.17136354,0.01471715,0.20239451,0.00593993,1.71528119,1.89241950,0.64560013
-3.28664332,2.13131488,0.01390604,0.20273728,0.00574516,1.67917106,1.85849064,0.62985099
-3.28064032,2.09122888,0.01312275,0.20313049,0.00555809,1.64275841,1.82362272,0.61396561
-3.27463732,2.05168053,0.01237751,0.20364454,0.00538015,1.60648386,1.78831194,0.59813862
-3.26863432,2.01324254,0.01167968,0.20434808,0.00521241,1.57079100,1.75306301,0.58256987
-3.26263132,1.97646770,0.01103747,0.20530594,0.00505563,1.53611234,1.71837263,0.56745861
-3.25662831,1.94187201,0.01045784,0.20657735,0.00491021,1.50285540,1.68471347,0.55299761
-3.25062531,1.90991901,0.00994632,0.20821440,0.00477624,1.47138976,1.65251921,0.53936739
-3.24462231,1.88100596,0.00950689,0.21026084,0.00465353,1.44203535,1.62217112,0.52673076
-3.23861931,1.85545194,0.00914199,0.21275110,0.00454162,1.41505234,1.59398672,0.51522787
-3.23261631,1.83348849,0.00885242,0.21570970,0.00443982,1.39063311,1.56821091,0.50497192
-3.22661331,1.81525276,0.00863741,0.21915074,0.00434727,1.36889646,1.54500970,0.49604571
-3.22061031,1.80078341,0.00849466,0.22307761,0.00426295,1.34988410,1.52446673,0.48849904
-3.21460730,1.79001923,0.00842043,0.22748287,0.00418573,1.33355984,1.50658264,0.48234717
-3.20860430,1.78280052,0.00840967,0.23234820,0.00411439,1.31981102,1.49127710,0.47757036
-3.20260130,1.77887299,0.00845616,0.23764438,0.00404768,1.30845248,1.47839333,0.47411434
-3.19659830,1.77789413,0.00855270,0.24333144,0.00398431,1.29923261,1.46770483,0.47189188
-3.19059530,1.77944178,0.00869133,0.24935874,0.00392302,1.29184129,1.45892391,0.47078528
-3.18459230,1.78302449,0.00886349,0.25566525,0.00386255,1.28591952,1.45171169,0.47064970
-3.17858929,1.78809363,0.00906026,0.26217993,0.00380171,1.28107019,1.44568904,0.47131716
-3.17258629,1.79405653,0.00927262,0.26882219,0.00373937,1.27686972,1.44044810,0.47260116
-3.16658329,1.80029070,0.00949162,0.27550264,0.00367449,1.27288004,1.43556394,0.47430160
-3.16058029,1.80615832,0.00970861,0.28212399,0.00360614,1.26866070,1.43060596,0.47621005
-3.15457729,1.81102095,0.00991543,0.28858230,0.00353349,1.26378040,1.42514863,0.47811495
-3.14857429,1.81425393,0.01010458,0.29476839,0.00345586,1.25782796,1.41878146,0.47980673
-3.14257129,1.81526006,0.01026940,0.30056960,0.00337271,1.25042203,1.41111773,0.48108274
-3.13656828,1.81348238,0.01040415,0.30587184,0.00328366,1.24121962,1.40180207,0.48175166
-3.13056528,1.80841563,0.01050410,0.31056177,0.00318849,1.22992301,1.39051665,0.48163755
-3.12456228,1.79961621,0.01056564,0.31452923,0.00308716,1.21628508,1.37698601,0.48058322
-3.11855928,1.78671050,0.01058623,0.31766977,0.00297978,1.20011292,1.36098060,0.47845303
-3.11255628,1.76940126,0.01056445,0.31988723,0.00286666,1.18126985,1.34231906,0.47513504
-3.10655328,1.74747230,0.01049996,0.32109626,0.00274825,1.15967586,1.32086942,0.47054247
-3.10055028,1.72079119,0.01039342,0.32122470,0.00262518,1.13530653,1.29654937,0.46461459
-3.09454727,1.68931025,0.01024643,0.32021583,0.00249820,1.10819091,1.26932564,0.45731697
-3.08854427,1.65306580,0.01006145,0.31803027,0.00236819,1.07840822,1.23921281,0.44864122
-3.08254127,1.61217591,0.00984170,0.31464752,0.00223612,1.04608386,1.20627163,0.43860424
-3.07653827,1.56683676,0.00959106,0.31006721,0.00210305,1.01138478,1.17060684,0.42724709
-3.07053527,1.51731783,0.00931397,0.30430974,0.00197011,0.97451453,1.13236478,0.41463348
-3.06453227,1.46395609,0.00901538,0.29741660,0.00183842,0.93570812,1.09173067,0.40084796
-3.05852926,1.40714932,0.00870063,0.28945007,0.00170916,0.89522690,1.04892574,0.38599388
-3.05252626,1.34734885,0.00837541,0.28049255,0.00158347,0.85335342,1.00420395,0.37019117
-3.04652326,1.28505166,0.00804571,0.27064532,0.00146246,0.81038655,0.95784863,0.35357395
-3.04052026,1.22079222,0.00771776,0.26002693,0.00134722,0.76663680,0.91016866,0.33628802
-3.03451726,1.15513398,0.00739806,0.24877115,0.00123879,0.72242183,0.86149442,0.31848828
-3.02851426,1.08866067,0.00709326,0.23702458,0.00113813,0.67806224,0.81217330,0.30033606
-3.02251126,1.02196759,0.00681023,0.22494395,0.00104619,0.63387761,0.76256490,0.28199644
-3.01650825,0.95565291,0.00655598,0.21269323,0.00096383,0.59018266,0.71303593,0.26363559
-3.01050525,0.89030908,0.00633765,0.20044058,0.00089187,0.54728375,0.66395482,0.24541815
-3.00450225,0.82651452,0.00616246,0.18835518,0.00083110,0.50547550,0.61568613,0.22750465
-2.99849925,0.76482562,0.00603764,0.17660406,0.00078227,0.46503770,0.56858502,0.21004914
-2.99249625,0.70576923,0.00597041,0.16534908,0.00074610,0.42623245,0.52299173,0.19319692
-2.98649325,0.64983578,0.00596781,0.15474387,0.00072329,0.38930157,0.47922637,0.17708250
-2.98049025,0.59747303,0.00603663,0.14493117,0.00071453,0.35446434,0.43758411,0.16182784
-2.97448724,0.54908061,0.00618330,0.13604022,0.00072047,0.32191564,0.39833096,0.14754085
-2.96848424,0.50500544,0.00641368,0.12818458,0.00074175,0.29182439,0.36170019,0.13431418
-2.96248124,0.46553803,0.00673298,0.12146020,0.00077899,0.26433238,0.32788960,0.12222433
-2.95647824,0.43090969,0.00714552,0.11594390,0.00083274,0.23955361,0.29705955,0.11133113
-2.95047524,0.40129063,0.00765464,0.11169222,0.00090350,0.21757379,0.26933190,0.10167745
-2.94447224,0.37678896,0.00826247,0.10874061,0.00099166,0.19845034,0.24478970,0.09328922
-2.93846923,0.35745044,0.00896985,0.10710303,0.00109751,0.18221256,0.22347770,0.08617574
-2.93246623,0.34325900,0.00977615,0.10677204,0.00122118,0.16886204,0.20540340,0.08033016
-2.92646323,0.33413783,0.01067920,0.10771906,0.00136261,0.15837318,0.19053877,0.07573016
-2.92046023,0.32995112,0.01167521,0.10989521,0.00152152,0.15069381,0.17882220,0.07233879
-2.91445723,0.33050623,0.01275873,0.11323233,0.00169739,0.14574586,0.17016076,0.07010538
-2.90845423,0.33555626,0.01392266,0.11764439,0.00188940,0.14342597,0.16443266,0.06896658
-2.90245123,0.34480307,0.01515831,0.12302915,0.00209640,0.14360613,0.16148956,0.06884743
-2.89644822,0.35790064,0.01645545,0.12927012,0.00231693,0.14613434,0.16115901,0.06966250
-2.89044522,0.37445888,0.01780245,0.13623864,0.00254918,0.15083528,0.16324661,0.07131707
-2.88444222,0.39404779,0.01918644,0.14379625,0.00279097,0.15751116,0.16753818,0.07370835
-2.87843922,0.41620216,0.02059347,0.15179707,0.00303979,0.16594275,0.17380179,0.07672681
-2.87243622,0.44042675,0.02200875,0.16009036,0.00329282,0.17589078,0.18178976,0.08025756
-2.86643322,0.46620209,0.02341685,0.16852303,0.00354694,0.18709768,0.19124067,0.08418180
-2.86043022,0.49299089,0.02480196,0.17694218,0.00379878,0.19928992,0.20188155,0.08837842
-2.85442721,0.52024503,0.02614811,0.18519760,0.00404481,0.21218091,0.21343025,0.09272563
-2.84842421,0.54741322,0.02743943,0.19314410,0.00428137,0.22547452,0.22559810,0.09710282
-2.84242121,0.57394916,0.02866040,0.20064378,0.00450478,0.23886928,0.23809298,0.10139233
-2.83641821,0.59932018,0.02979604,0.20756804,0.00471141,0.25206313,0.25062276,0.10548141
-2.83041521,0.62301615,0.03083218,0.21379948,0.00489777,0.26475878,0.26289918,0.10926414
-2.82441221,0.64455853,0.03175566,0.21923350,0.00506061,0.27666937,0.27464209,0.11264330
-2.81840920,0.66350931,0.03255448,0.22377970,0.00519703,0.28752447,0.28558399,0.11553218
-2.81240620,0.67947953,0.03321806,0.22736309,0.00530451,0.29707595,0.29547481,0.11785625
-2.80640320,0.69213726,0.03373734,0.22992496,0.00538103,0.30510382,0.30408673,0.11955459
-2.80040020,0.70121463,0.03410499,0.23142360,0.00542514,0.31142152,0.31121880,0.12058102
-2.79439720,0.70651372,0.03431552,0.23183477,0.00543598,0.31588053,0.31670140,0.12090499
-2.78839420,0.70791103,0.03436544,0.23115193,0.00541331,0.31837417,0.32040007,0.12051204
-2.78239120,0.70536044,0.03425331,0.22938627,0.00535755,0.31884031,0.32221873,0.11940389
-2.77638819,0.69889443,0.03397992,0.22656656,0.00526978,0.31726280,0.32210199,0.11759815
-2.77038519,0.68862344,0.03354826,0.22273881,0.00515167,0.31367170,0.32003654,0.11512759
-2.76438219,0.67473355,0.03296363,0.21796564,0.00500550,0.30814215,0.31605140,0.11203906
-2.75837919,0.65748231,0.03223356,0.21232565,0.00483405,0.30079196,0.31021706,0.10839209
-2.75237619,0.63719295,0.03136786,0.20591240,0.00464057,0.29177797,0.30264347,0.10425719
-2.74637319,0.61424719,0.03037847,0.19883336,0.00442869,0.28129142,0.29347698,0.09971393
-2.74037019,0.58907682,0.02927936,0.19120861,0.00420233,0.26955241,0.28289626,0.09484886
-2.73436718,0.56215426,0.02808638,0.18316936,0.00396562,0.25680371,0.27110747,0.08975337
-2.72836418,0.53398253,0.02681703,0.17485634,0.00372279,0.24330417,0.25833864,0.08452155
-2.72236118,0.50508483,0.02549018,0.16641798,0.00347813,0.22932197,0.24483379,0.07924806
-2.71635818,0.47599404,0.02412587,0.15800846,0.00323587,0.21512791,0.23084662,0.07402616
-2.71035518,0.44724240,0.02274491,0.14978565,0.00300015,0.20098902,0.21663432,0.06894591
-2.70435218,0.41935162,0.02136859,0.14190886,0.00277492,0.18716259,0.20245152,0.06409254
-2.69834917,0.39282362,0.02001833,0.13453655,0.00256392,0.17389080,0.18854459,0.05954507
-2.69234617,0.36813197,0.01871531,0.12782391,0.00237064,0.16139613,0.17514651,0.05537512
-2.68634317,0.34571424,0.01748015,0.12192040,0.00219830,0.14987750,0.16247233,0.05164600
-2.68034017,0.32596521,0.01633254,0.11696728,0.00204982,0.13950719,0.15071536,0.04841199
-2.67433717,0.30923103,0.01529093,0.11309504,0.00192782,0.13042858,0.14004416,0.04571779
-2.66833417,0.29580420,0.01437220,0.11042095,0.00183463,0.12275466,0.13060028,0.04359824
-2.66233117,0.28591957,0.01359139,0.10904658,0.00177224,0.11656719,0.12249671,0.04207807
-2.65632816,0.27975097,0.01296144,0.10905546,0.00174236,0.11191652,0.11581712,0.04117186
-2.65032516,0.27740879,0.01249294,0.11051085,0.00174639,0.10882192,0.11061569,0.04088407
-2.64432216,0.27893831,0.01219389,0.11345370,0.00178543,0.10727249,0.10691751,0.04120921
-2.63831916,0.28431872,0.01206955,0.11790090,0.00186022,0.10722838,0.10471954,0.04213205
-2.63231616,0.29346313,0.01212225,0.12384376,0.00197120,0.10862247,0.10399189,0.04362797
-2.62631316,0.30621929,0.01235126,0.13124697,0.00211844,0.11136236,0.10467965,0.04566337
-2.62031016,0.32237137,0.01275270,0.14004802,0.00230163,0.11533275,0.10670479,0.04819617
-2.61430715,0.34164274,0.01331946,0.15015704,0.00252006,0.12039804,0.10996858,0.05117653
-2.60830415,0.36369987,0.01404123,0.16145742,0.00277257,0.12640526,0.11435403,0.05454756
-2.60230115,0.38815739,0.01490451,0.17380693,0.00305753,0.13318736,0.11972866,0.05824631
