energy_ev,total_up,Ag_p_up,Ag_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.25662831,12.22180137,0.77853501,8.48839753,0.64228673,1.70080124,0.01963832,0.32419628,0.07804694,1.85386552
-3.25062531,12.27547767,0.80226479,8.51200109,0.66643032,1.68840412,0.02029670,0.33043096,0.07946674,1.87788350
-3.24462231,12.32943967,0.82402515,8.53818792,0.69019315,1.67530358,0.02112705,0.33598396,0.08096267,1.90032199
-3.23861931,12.38129905,0.84355731,8.56492270,0.71328658,1.66156591,0.02214193,0.34078291,0.08254518,1.92087947
-3.23261631,12.42875889,0.86065112,8.59022390,0.73543563,1.64724847,0.02335333,0.34477241,0.08422534,1.93928290
-3.22661331,12.46970989,0.87515149,8.61223942,0.75638807,1.63240396,0.02477236,0.34791594,0.08601496,1.95530210
-3.22061031,12.50231857,0.88696335,8.62931564,0.77592322,1.61708467,0.02640896,0.35019725,0.08792651,1.96876327
-3.21460730,12.52510340,0.89605497,8.64005672,0.79386018,1.60134632,0.02827150,0.35162113,0.08997303,1.97956121
-3.20860430,12.53699551,0.90245935,8.64337208,0.81006501,1.58525139,0.03036629,0.35221356,0.09216792,1.98766940
-3.20260130,12.53738128,0.90627375,8.63850998,0.82445676,1.56887154,0.03269708,0.35202114,0.09452448,1.99314753
-3.19659830,12.52612508,0.90765710,8.62507617,0.83701184,1.55228925,0.03526446,0.35110985,0.09705543,1.99614589
-3.19059530,12.50357123,0.90682548,8.60303692,0.84776661,1.53559847,0.03806523,0.34956318,0.09977220,1.99690629
-3.18459230,12.47052509,0.90404565,8.57270672,0.85681793,1.51890447,0.04109184,0.34747956,0.10268412,1.99575938
-3.17858929,12.42821426,0.89962687,8.53472128,0.86432159,1.50232288,0.04433182,0.34496930,0.10579752,1.99311814
-3.17258629,12.37823136,0.89391117,8.48999716,0.87048844,1.48597810,0.04776731,0.34215109,0.10911469,1.98946775
-3.16658329,12.32246103,0.88726246,8.43968001,0.87557847,1.47000120,0.05137467,0.33914810,0.11263296,1.98535198
-3.16058029,12.26299391,0.88005473,8.38508354,0.87989272,1.45452727,0.05512436,0.33608397,0.11634371,1.98135650
-3.15457729,12.20203131,0.87265982,8.32762205,0.88376335,1.43969264,0.05898083,0.33307864,0.12023154,1.97808960
-3.14857429,12.14178434,0.86543518,8.26873930,0.88754220,1.42563167,0.06290285,0.33024430,0.12427359,1.97616097
-3.14257129,12.08437173,0.85871193,8.20983687,0.89158808,1.41247345,0.06684383,0.32768163,0.12843909,1.97615924
-3.13656828,12.03172041,0.85278389,8.15220494,0.89625333,1.40033825,0.07075264,0.32547628,0.13268918,1.97862909
-3.13056528,11.98547300,0.84789772,8.09695855,0.90187014,1.38933387,0.07457443,0.32369595,0.13697707,1.98404887
-3.12456228,11.94690596,0.84424471,8.04498192,0.90873709,1.37955185,0.07825189,0.32238800,0.14124851,1.99280940
-3.11855928,11.91686190,0.84195451,7.99688330,0.91710644,1.37106355,0.08172650,0.32157779,0.14544262,2.00519513
-3.11255628,11.89569871,0.84109088,7.95296217,0.92717273,1.36391627,0.08494010,0.32126775,0.14949312,2.02136813
-3.10655328,11.88325779,0.84164988,7.91319011,0.93906314,1.35812937,0.08783645,0.32143721,0.15332982,2.04135585
-3.10055028,11.87885261,0.84356026,7.87720600,0.95282994,1.35369060,0.09036286,0.32204305,0.15688045,2.06504322
-3.09454727,11.88127810,0.84668625,7.84432577,0.96844554,1.35055282,0.09247179,0.32302112,0.16007266,2.09216933
-3.08854427,11.88884043,0.85083248,7.81356579,0.98580008,1.34863123,0.09412234,0.32428832,0.16283625,2.12232927
-3.08254127,11.89940592,0.85575096,7.78367902,1.00470206,1.34780142,0.09528158,0.32574532,0.16510539,2.15498085
-3.07653827,11.91046697,0.86114966,7.75320171,1.02488159,1.34789829,0.09592565,0.32727992,0.16682093,2.18945638
-3.07053527,11.91922229,0.86670262,7.72050874,1.04599661,1.34871632,0.09604058,0.32877065,0.16793249,2.22497893
-3.06453227,11.92266810,0.87206087,7.68387483,1.06764146,1.35001112,0.09562280,0.33009082,0.16840045,2.26068268
-3.05852926,11.91769665,0.87686417,7.64153883,1.08935778,1.35150256,0.09467931,0.33111262,0.16819761,2.29563670
-3.05252626,11.90119819,0.88075278,7.59176843,1.11064727,1.35287946,0.09322754,0.33171131,0.16731054,2.32887129
-3.04652326,11.87016269,0.88337914,7.53292248,1.13098583,1.35380602,0.09129479,0.33176924,0.16574048,2.35940605
-3.04052026,11.82177757,0.88441901,7.46350860,1.14983869,1.35392975,0.08891744,0.33117966,0.16350383,2.38627870
-3.03451726,11.75351836,0.88358175,7.38223408,1.16667593,1.35289091,0.08613990,0.32985017,0.16063213,2.40857370
-3.02851426,11.66322946,0.88061945,7.28804843,1.18098797,1.35033319,0.08301325,0.32770574,0.15717163,2.42544979
-3.02251126,11.54919294,0.87533472,7.18017660,1.19230050,1.34591530,0.07959383,0.32469120,0.15318230,2.43616547
-3.01650825,11.41018382,0.86758707,7.05814242,1.20018848,1.33932324,0.07594168,0.32077316,0.14873650,2.44010182
-3.01050525,11.24551098,0.85729765,6.92178210,1.20428863,1.33028270,0.07211893,0.31594137,0.14391729,2.43678182
-3.00450225,11.05504334,0.84445235,6.77124839,1.20431033,1.31857125,0.06818829,0.31020943,0.13881631,2.42588575
-2.99849925,10.83922158,0.82910337,6.60700595,1.20004432,1.30402976,0.06421158,0.30361490,0.13353156,2.40726232
-2.99249625,10.59905589,0.81136922,6.42981923,1.19136936,1.28657265,0.06024838,0.29621889,0.12816496,2.38093509
-2.98649325,10.33611068,0.79143318,6.24073370,1.17825630,1.26619648,0.05635494,0.28810507,0.12281984,2.34710433
-2.98049025,10.05247722,0.76954049,6.04105186,1.16076979,1.24298639,0.05258317,0.27937823,0.11759842,2.30614405
-2.97448724,9.75073538,0.74599421,5.83230503,1.13906746,1.21712014,0.04897992,0.27016242,0.11259939,2.25859462
-2.96848424,9.43390552,0.72115004,5.61622195,1.11339661,1.18886932,0.04558647,0.26059870,0.10791563,2.20515093
-2.96248124,9.10539165,0.69541007,5.39469495,1.08408859,1.15859756,0.04243814,0.25084263,0.10363213,2.14664659
-2.95647824,8.76891671,0.66921566,5.16974444,1.05155095,1.12675563,0.03956415,0.24106147,0.09982409,2.08403454
-2.95047524,8.42845103,0.64303955,4.94348208,1.01625756,1.09387336,0.03698765,0.23143120,0.09655538,2.01836452
-2.94447224,8.08813485,0.61737731,4.71807290,0.97873711,1.06054856,0.03472577,0.22213343,0.09387722,1.95075793
-2.93846923,7.75219576,0.59273817,4.49569673,0.93956001,1.02743299,0.03278989,0.21335208,0.09182721,1.88238072
-2.93246623,7.42486229,0.56963536,4.27850901,0.89932435,0.99521593,0.03118589,0.20527008,0.09042863,1.81441491
-2.92646323,7.11027474,0.54857611,4.06860123,0.85864105,0.96460563,0.02991444,0.19806598,0.08969008,1.74802949
-2.92046023,6.81239481,0.53005128,3.86796144,0.81811871,0.93630919,0.02897139,0.19191044,0.08960537,1.68435134
-2.91445723,6.53491584,0.51452482,3.67843512,0.77834851,0.91101155,0.02834804,0.18696289,0.09015379,1.62443701
-2.90845423,6.28117550,0.50242320,3.50168726,0.73988973,0.88935428,0.02803153,0.18336803,0.09130053,1.56924603
-2.90245123,6.05407335,0.49412502,3.33916633,0.70325607,0.87191483,0.02800511,0.18125249,0.09299754,1.51961659
-2.89644822,5.85599573,0.48995079,3.19207118,0.66890337,0.85918707,0.02824848,0.18072165,0.09518454,1.47624425
-2.89044522,5.68875043,0.49015343,3.06132206,0.63721903,0.85156376,0.02873813,0.18185653,0.09779029,1.43966433
-2.88444222,5.55351379,0.49490946,2.94753680,0.60851344,0.84932177,0.02944765,0.18471106,0.10073419,1.41023865
-2.87843922,5.45079254,0.50431137,2.85101339,0.58301371,0.85261053,0.03034808,0.18930965,0.10392803,1.38814703
-2.87243622,5.38040247,0.51836137,2.77172000,0.56085984,0.86144432,0.03140838,0.19564523,0.10727797,1.37338391
-2.86643322,5.34146571,0.53696691,2.70929332,0.54210365,0.87569875,0.03259581,0.20367786,0.11068669,1.36576040
-2.86043022,5.33242743,0.55993826,2.66304589,0.52671016,0.89511167,0.03387650,0.21333400,0.11405569,1.36491158
-2.85442721,5.35109260,0.58698839,2.63198270,0.51456176,0.91928855,0.03521602,0.22450659,0.11728761,1.37030914
-2.84842421,5.39468234,0.61773550,2.61482690,0.50546471,0.94771229,0.03658001,0.23705594,0.12028871,1.38127886
-2.84242121,5.45990863,0.65170830,2.61005444,0.49915790,0.97975713,0.03793487,0.25081164,0.12297115,1.39702249
-2.83641821,5.54306563,0.68835410,2.61593643,0.49532354,1.01470620,0.03924853,0.26557531,0.12525530,1.41664334
-2.83041521,5.64013469,0.72704980,2.63058832,0.49359934,1.05177216,0.04049117,0.28112443,0.12707179,1.43917481
-2.82441221,5.74689997,0.76711553,2.65202413,0.49359183,1.09012014,0.04163602,0.29721705,0.12836334,1.46361077
-2.81840920,5.85907063,0.80783073,2.67821401,0.49489023,1.12889220,0.04266002,0.31359736,0.12908631,1.48893702
-2.81240620,5.97240551,0.84845226,2.70714302,0.49708056,1.16723242,0.04354455,0.33000191,0.12921183,1.51416250
-2.80640320,6.08283586,0.88823397,2.73686916,0.49975931,1.20431163,0.04427600,0.34616648,0.12872654,1.53834950
-2.80040020,6.18658188,0.92644716,2.76557838,0.50254633,1.23935107,0.04484617,0.36183314,0.12763293,1.56064161
-2.79439720,6.28025880,0.96240118,2.79163471,0.50509648,1.27164395,0.04525266,0.37675748,0.12594918,1.58028869
-2.78839420,6.36096886,0.99546330,2.81362347,0.50710974,1.30057428,0.04549894,0.39071559,0.12370859,1.59666795
-2.78239120,6.42637587,1.02507715,2.83038627,0.50833935,1.32563242,0.04559434,0.40351055,0.12095857,1.60930060
-2.77638819,6.47476003,1.05077897,2.84104629,0.50859794,1.34642678,0.04555380,0.41497821,0.11775931,1.61786358
-2.77038519,6.50505107,1.07221072,2.84502326,0.50776143,1.36269138,0.04539737,0.42499189,0.11418206,1.62219601
-2.76438219,6.51683894,1.08912974,2.84203753,0.50577069,1.37428927,0.04514960,0.43346588,0.11030718,1.62230047
-2.75837919,6.51036204,1.10141421,2.83210328,0.50263103,1.38121167,0.04483868,0.44035750,0.10622201,1.61833895
-2.75237619,6.48647368,1.10906425,2.81551145,0.49840959,1.38357319,0.04449542,0.44566759,0.10201864,1.61062393
-2.74637319,6.44658853,1.11219853,2.79280299,0.49323091,1.38160329,0.04415215,0.44943937,0.09779153,1.59960491
-2.74037019,6.39261122,1.11104639,2.76473384,0.48727081,1.37563458,0.04384141,0.45175579,0.09363530,1.58585095
-2.73436718,6.32685012,1.10593593,2.73223306,0.48074893,1.36608831,0.04359475,0.45273524,0.08964251,1.57002978
-2.72836418,6.25191958,1.09727846,2.69635581,0.47392014,1.35345781,0.04344137,0.45252602,0.08590157,1.55288435
-2.72236118,6.17063436,1.08555001,2.65823321,0.46706525,1.33829034,0.04340693,0.45129961,0.08249483,1.53520738
-2.71635818,6.08590018,1.07127078,2.61902106,0.46048117,1.32116811,0.04351238,0.44924314,0.07949690,1.51781482
-2.71035518,6.00060433,1.05498338,2.57984935,0.45447090,1.30268899,0.04377300,0.44655129,0.07697316,1.50151895
-2.70435218,5.91751007,1.03723097,2.54177465,0.44933353,1.28344759,0.04419760,0.44341805,0.07497851,1.48710187
-2.69834917,5.83915861,1.01853605,2.50573715,0.44535460,1.26401713,0.04478798,0.44002868,0.07355639,1.47529015
-2.69234617,5.76778182,0.99938115,2.47252390,0.44279692,1.24493283,0.04553865,0.43655220,0.07273799,1.46673129
-2.68634317,5.70522851,0.98019193,2.44273968,0.44189210,1.22667697,0.04643687,0.43313471,0.07254176,1.46197261
-2.68034017,5.65290662,0.96132367,2.41678633,0.44283299,1.20966626,0.04746294,0.42989394,0.07297314,1.46144319
-2.67433717,5.61174296,0.94305140,2.39485143,0.44576711,1.19424167,0.04859081,0.42691509,0.07402457,1.46543932
-2.66833417,5.58216148,0.92556430,2.37690633,0.45079126,1.18066100,0.04978899,0.42424830,0.07567563,1.47411379
-2.66233117,5.56408057,0.90896413,2.36271346,0.45794745,1.16909439,0.05102165,0.42190765,0.07789360,1.48746952
-2.65632816,5.55692884,0.89326787,2.35184253,0.46722022,1.15962277,0.05225000,0.41987183,0.08063409,1.50535753
-2.65032516,5.55967861,0.87841414,2.34369445,0.47853550,1.15223923,0.05343368,0.41808635,0.08384200,1.52747958
-2.64432216,5.57089531,0.86427293,2.33753200,0.49176102,1.14685339,0.05453243,0.41646714,0.08745272,1.55339523
-2.63831916,5.58880079,0.85065802,2.33251563,0.50670847,1.14329832,0.05550760,0.41490539,0.09139348,1.58253345
-2.63231616,5.61134783,0.83734141,2.32774285,0.52313731,1.14134000,0.05632369,0.41327329,0.09558497,1.61420832
-2.62631316,5.63630301,0.82406891,2.32228923,0.54076024,1.14068877,0.05694980,0.41143050,0.09994312,1.64763856
-2.62031016,5.66133460,0.81057613,2.31524953,0.55925043,1.14101256,0.05736083,0.40923090,0.10438106,1.68197035
-2.61430715,5.68410242,0.79660414,2.30577694,0.57825017,1.14195123,0.05753852,0.40652946,0.10881108,1.71630285
-2.60830415,5.70234618,0.78191396,2.29311900,0.59738101,1.14313168,0.05747217,0.40318891,0.11314683,1.74971565
-2.60230115,5.71396943,0.76629951,2.27664880,0.61625508,1.14418306,0.05715908,0.39908582,0.11730532,1.78129742
-2.59629815,5.71711617,0.74959832,2.25589035,0.63448724,1.14475160,0.05660468,0.39411613,0.12120905,1.81017483
-2.59029515,5.71023771,0.73169988,2.23053726,0.65170785,1.14451452,0.05582240,0.38819966,0.12478784,1.83554079
-2.58429215,5.69214778,0.71255126,2.20046452,0.66757572,1.14319253,0.05483313,0.38128375,0.12798061,1.85668127
-2.57828914,5.66206436,0.69216020,2.16573291,0.68179076,1.14056038,0.05366456,0.37334576,0.13073679,1.87299947
-2.57228614,5.61963730,0.67059552,2.12658665,0.69410593,1.13645527,0.05235024,0.36439454,0.13301748,1.88403677
-2.56628314,5.56496123,0.64798529,2.08344441,0.70433796,1.13078265,0.05092846,0.35447085,0.13479624,1.88948957
-2.56028014,5.49857382,0.62451294,2.03688482,0.71237646,1.12351934,0.04944109,0.34364684,0.13605947,1.88922132
-2.55427714,5.42144007,0.60041166,1.98762702,0.71819090,1.11471393,0.04793231,0.33202452,0.13680635,1.88326919
-2.54827414,5.33492334,0.57595756,1.93650761,0.72183506,1.10448430,0.04644737,0.31973366,0.13704845,1.87184529
-2.54227114,5.24074479,0.55146191,1.88445495,0.72344874,1.09301268,0.04503144,0.30692887,0.13680883,1.85533185
-2.53626813,5.14093248,0.52726282,1.83246184,0.72325641,1.08053828,0.04372850,0.29378623,0.13612086,1.83427084
-2.53026513,5.03776217,0.50371675,1.78155773,0.72156271,1.06734787,0.04258042,0.28049958,0.13502670,1.80934795
-2.52426213,4.93369180,0.48119004,1.73278123,0.71874480,1.05376482,0.04162614,0.26727639,0.13357552,1.78137163
-2.51825913,4.83129136,0.46005071,1.68715376,0.71524169,1.04013692,0.04090105,0.25433359,0.13182160,1.75124770
-2.51225613,4.73317051,0.44066059,1.64565479,0.71154084,1.02682350,0.04043648,0.24189314,0.12982226,1.71995040
-2.50625313,4.64190567,0.42336797,1.60919928,0.70816226,1.01418240,0.04025935,0.23017769,0.12763591,1.68849086
-2.50025013,4.55996847,0.40850073,1.57861730,0.70564083,1.00255726,0.04039189,0.21940613,0.12532010,1.65788410
-2.49424712,4.48965734,0.39635983,1.55463628,0.70450726,0.99226549,0.04085152,0.20978933,0.12292975,1.62911567
-2.48824412,4.43303385,0.38721342,1.53786557,0.70526835,0.98358745,0.04165070,0.20152584,0.12051563,1.60310908
-2.48224112,4.39186513,0.38129119,1.52878361,0.70838743,0.97675711,0.04279683,0.19479783,0.11812314,1.58069534
-2.47623812,4.36757377,0.37877920,1.52772737,0.71426560,0.97195446,0.04429218,0.18976719,0.11579136,1.56258544
-2.47023512,4.36119629,0.37981512,1.53488417,0.72322451,0.96929985,0.04613378,0.18657188,0.11355251,1.54934705
-2.46423212,4.37335124,0.38448387,1.55028590,0.73549151,0.96885042,0.04831328,0.18532261,0.11143166,1.54138602
-2.45822911,4.40421755,0.39281388,1.57380550,0.75118778,0.97059861,0.05081683,0.18609985,0.10944684,1.53893359
-2.45222611,4.45352415,0.40477400,1.60515621,0.77031989,0.97447268,0.05362496,0.18895142,0.10760938,1.54203952
-2.44622311,4.52055097,0.42027132,1.64389333,0.79277543,0.98033929,0.05671249,0.19389055,0.10592455,1.55057164
-2.44022011,4.60414187,0.43915006,1.68941917,0.81832287,0.98800777,0.06004852,0.20089472,0.10439228,1.56422154
-2.43421711,4.70272937,0.46119184,1.74099117,0.84661575,0.99723609,0.06359657,0.20990514,0.10300813,1.58251648
-2.42821411,4.81437105,0.48611740,1.79773356,0.87720131,1.00773821,0.06731480,0.22082723,0.10176424,1.60483675
-2.42221111,4.93679690,0.51359012,1.85865272,0.90953307,1.01919252,0.07115653,0.23353190,0.10065030,1.63043800
-2.41620810,5.06746677,0.54322139,1.92265626,0.94298721,1.03125125,0.07507092,0.24785781,0.09965450,1.65847766
-2.41020510,5.20363655,0.57457788,1.98857570,0.97688194,1.04355041,0.07900394,0.26361462,0.09876434,1.68804420
-2.40420210,5.34243131,0.60719069,2.05519249,1.01049921,1.05572001,0.08289956,0.28058713,0.09796735,1.71818841
-2.39819910,5.48092331,0.64056633,2.12126677,1.04310788,1.06739434,0.08670121,0.29854023,0.09725166,1.74795508
-2.39219610,5.61621228,0.67419903,2.18556810,1.07398734,1.07822189,0.09035340,0.31722456,0.09660634,1.77641416
-2.38619310,5.74550533,0.70758430,2.24690726,1.10245066,1.08787468,0.09380350,0.33638272,0.09602169,1.80268987
-2.38019010,5.86619349,0.74023299,2.30416781,1.12786626,1.09605669,0.09700360,0.35575574,0.09548926,1.82598678
-2.37418709,5.97592182,0.77168552,2.35633630,1.14967709,1.10251110,0.09991228,0.37508960,0.09500177,1.84561179
-2.36818409,6.07265031,0.80152534,2.40252960,1.16741664,1.10702609,0.10249634,0.39414160,0.09455293,1.86099111
-2.36218109,6.15470297,0.82939138,2.44201826,1.18072108,1.10943902,0.10473221,0.41268620,0.09413716,1.87168183
-2.35617809,6.22080280,0.85498834,2.47424452,1.18933696,1.10963876,0.10660712,0.43052012,0.09374917,1.87737751
-2.35017509,6.27009119,0.87809472,2.49883405,1.19312444,1.10756618,0.10811976,0.44746648,0.09338364,1.87790801
-2.34417209,6.30213094,0.89856771,2.51560080,1.19205587,1.10321265,0.10928056,0.46337781,0.09303481,1.87323367
-2.33816908,6.31689260,0.91634481,2.52454446,1.18621003,1.09661679,0.11011129,0.47813771,0.09269606,1.86343437
-2.33216608,6.31472519,0.93144188,2.52584067,1.17576254,1.08785939,0.11064428,0.49166120,0.09235966,1.84869441
-2.32616308,6.29631274,0.94394762,2.51982436,1.16097293,1.07705697,0.11092092,0.50389371,0.09201647,1.82928411
-2.32016008,6.26261912,0.95401476,2.50696705,1.14216946,1.06435417,0.11098983,0.51480882,0.09165582,1.80553921
-2.31415708,6.21482408,0.96184825,2.48784926,1.11973220,1.04991529,0.11090447,0.52440494,0.09126544,1.77783947
-2.30815408,6.15425413,0.96769106,2.46312952,1.09407567,1.03391558,0.11072053,0.53270105,0.09083151,1.74658756
-2.30215108,6.08231178,0.97180838,2.43351158,1.06563178,1.01653256,0.11049315,0.53973195,0.09033888,1.71218944
-2.29614807,6.00040728,0.97447108,2.39971155,1.03483394,0.99793796,0.11027397,0.54554320,0.08977130,1.67503717
-2.29014507,5.90989602,0.97593916,2.36242683,1.00210305,0.97829047,0.11010848,0.55018612,0.08911187,1.63549510
-2.28414207,5.81202520,0.97644646,2.32230827,0.96783605,0.95773000,0.11003349,0.55371319,0.08834346,1.59388988
-2.27813907,5.70789212,0.97618726,2.27993705,0.93239720,0.93637333,0.11007512,0.55617417,0.08744931,1.55050460
-2.27213607,5.59841603,0.97530563,2.23580744,0.89611251,0.91431172,0.11024717,0.55761312,0.08641364,1.50557716
-2.26613307,5.48432457,0.97388825,2.19031604,0.85926705,0.89161029,0.11055031,0.55806664,0.08522226,1.45930247
-2.26013007,5.36615493,0.97196108,2.14375795,0.82210513,0.86830927,0.11097179,0.55756324,0.08386321,1.41183826
-2.25412706,5.24426902,0.96949009,2.09632979,0.78483284,0.84442697,0.11148594,0.55612412,0.08232739,1.36331351
-2.24812406,5.11888105,0.96638615,2.04813899,0.74762265,0.81996426,0.11205537,0.55376508,0.08060910,1.31383898
-2.24212106,4.99009551,0.96251364,1.99921874,0.71061929,0.79491022,0.11263276,0.55049959,0.07870653,1.26351888
-2.23611806,4.85795257,0.95770252,1.94954727,0.67394652,0.76924860,0.11316323,0.54634268,0.07662216,1.21246269
-2.23011506,4.72247815,0.95176297,1.89907022,0.63771418,0.74296479,0.11358720,0.54131548,0.07436302,1.16079658
-2.22411206,4.58373522,0.94450194,1.84772471,0.60202490,0.71605275,0.11384341,0.53545004,0.07194085,1.10867341
-2.21810905,4.44187341,0.93574050,1.79546349,0.56698017,0.68852162,0.11387219,0.52879411,0.06937212,1.05628094
-2.21210605,4.29717385,0.92533116,1.74227774,0.53268528,0.66040170,0.11361863,0.52141555,0.06667791,1.00384773
-2.20610305,4.15008690,0.91317405,1.68821733,0.49925310,0.63174932,0.11303560,0.51340609,0.06388372,0.95164650
-2.20010005,4.00126068,0.89923108,1.63340731,0.46680633,0.60265067,0.11208635,0.50488411,0.06101903,0.89999498
-2.19409705,3.85155903,0.88353734,1.57805976,0.43547847,0.57322418,0.11074668,0.49599629,0.05811693,0.84925409
-2.18809405,3.70206813,0.86620899,1.52248056,0.40541337,0.54362162,0.10900656,0.48691793,0.05521351,0.79982397
-2.18209105,3.55409162,0.84744736,1.46707071,0.37676368,0.51402775,0.10687105,0.47785189,0.05234724,0.75213798
-2.17608804,3.40913482,0.82753881,1.41232235,0.34968836,0.48465883,0.10436057,0.46902625,0.04955832,0.70665510
-2.17008504,3.26887875,0.80685064,1.35880965,0.32434943,0.45575990,0.10151045,0.46069058,0.04688788,0.66385123
-2.16408204,3.13514581,0.78582298,1.30717534,0.30090835,0.42760128,0.09836992,0.45311111,0.04437731,0.62420968
-2.15807904,3.00985838,0.76495722,1.25811351,0.27952209,0.40047430,0.09500040,0.44656500,0.04206744,0.58821140
-2.15207604,2.89499269,0.74480153,1.21234964,0.26033931,0.37468667,0.09147342,0.44133387,0.03999780,0.55632523
-2.14607304,2.79252977,0.72593407,1.17061881,0.24349666,0.35055757,0.08786810,0.43769687,0.03820585,0.52899843
-2.14007004,2.70440552,0.70894476,1.13364326,0.22911546,0.32841274,0.08426841,0.43592361,0.03672630,0.50664784
-2.13406703,2.63246181,0.69441638,1.10211005,0.21729878,0.30857972,0.08076026,0.43626714,0.03559036,0.48965177
-2.12806403,2.57840029,0.68290574,1.07664993,0.20812901,0.29138337,0.07742868,0.43895728,0.03482512,0.47834271
-2.12206103,2.54374022,0.67492581,1.05781820,0.20166603,0.27714172,0.07435505,0.44419442,0.03445294,0.47300105
-2.11605803,2.52978165,0.67092939,1.04607809,0.19794579,0.26616217,0.07161463,0.45214406,0.03449089,0.47384970
-2.11005503,2.53757458,0.67129493,1.04178728,0.19697950,0.25873809,0.06927433,0.46293224,0.03495033,0.48104971
-2.10405203,2.56789478,0.67631503,1.04518793,0.19875321,0.25514563,0.06739097,0.47664182,0.03583643,0.49469694
-2.09804902,2.62122655,0.68618793,1.05640021,0.20322787,0.25564081,0.06600992,0.49330993,0.03714797,0.51481962
-2.09204602,2.69775250,0.70101218,1.07541957,0.21033977,0.26045670,0.06516419,0.51292639,0.03887708,0.54137698
-2.08604302,2.79735013,0.72078466,1.10211756,0.22000135,0.26980053,0.06487402,0.53543341,0.04100924,0.57425886
-2.08004002,2.91959522,0.74540184,1.13624595,0.23210234,0.28385087,0.06514693,0.56072637,0.04352330,0.61328639
-2.07403702,3.06377142,0.77466427,1.17744394,0.24651120,0.30275450,0.06597812,0.58865584,0.04639174,0.65821361
-2.06803402,3.22888581,0.80828392,1.22524801,0.26307686,0.32662317,0.06735132,0.61903082,0.04958102,0.70873029
-2.06203102,3.41368989,0.84589425,1.27910409,0.28163075,0.35553027,0.06923989,0.65162319,0.05305212,0.76446570
-2.05602801,3.61670545,0.88706245,1.33838155,0.30198899,0.38950721,0.07160819,0.68617333,0.05676123,0.82499344
-2.05002501,3.83625488,0.93130355,1.40238863,0.32395490,0.42853992,0.07441318,0.72239696,0.06066054,0.88983722
-2.04402201,4.07049506,0.97809590,1.47038873,0.34732158,0.47256539,0.07760604,0.75999292,0.06469926,0.95847756
-2.03801901,4.31745432,1.02689743,1.54161726,0.37187467,0.52146851,0.08113388,0.79865203,0.06882460,1.03035913
-2.03201601,4.57507154,1.07716226,1.61529853,0.39739515,0.57507935,0.08494149,0.83806651,0.07298300,1.10489874
-2.02601301,4.84123641,1.12835703,1.69066226,0.42366205,0.63317106,0.08897293,0.87793993,0.07712121,1.18149354
-2.02001001,5.11382989,1.17997645,1.76695921,0.45045521,0.69545867,0.09317309,0.91799730,0.08118756,1.25952941
-2.01400700,5.39076360,1.23155745,1.84347572,0.47755763,0.76159878,0.09748897,0.95799485,0.08513306,1.33838910
-2.00800400,5.67001697,1.28269149,1.91954651,0.50475775,0.83119038,0.10187091,0.99772900,0.08891253,1.41745999
-2.00200100,5.94967071,1.33303457,1.99456563,0.53185127,0.90377692,0.10627350,1.03704421,0.09248551,1.49614111
-1.99599800,6.22793544,1.38231435,2.06799503,0.55864251,0.97884943,0.11065634,1.07583900,0.09581714,1.57384927
-1.98999500,6.50317415,1.43033428,2.13937061,0.58494543,1.05585102,0.11498443,1.11406977,0.09887882,1.65002414
-1.98399200,6.77391740,1.47697433,2.20830549,0.61058409,1.13418231,0.11922849,1.15175194,0.10164859,1.72413213
-1.97798899,7.03887046,1.52218819,2.27449030,0.63539260,1.21320797,0.12336490,1.18895808,0.10411147,1.79566909
-1.97198599,7.29691184,1.56599707,2.33769054,0.65921474,1.29226399,0.12737552,1.22581278,0.10625946,1.86416175
-1.96598299,7.54708305,1.60848009,2.39774098,0.68190316,1.37066567,0.13124719,1.26248420,0.10809133,1.92916817
-1.95997999,7.78856983,1.64976162,2.45453730,0.70331835,1.44771601,0.13497121,1.29917238,0.10961230,1.99027733
-1.95397699,8.02067576,1.68999599,2.50802527,0.72332740,1.52271434,0.13854248,1.33609472,0.11083341,2.04710797
-1.94797399,8.24278930,1.72935025,2.55818783,0.74180294,1.59496510,0.14195864,1.37346891,0.11177085,2.09930720
-1.94197099,8.45434618,1.76798547,2.60503068,0.75862204,1.66378647,0.14521909,1.41149422,0.11244507,2.14654900
-1.93596798,8.65478904,1.80603766,2.64856690,0.77366554,1.72851879,0.14832394,1.45033188,0.11287983,2.18853301
-1.92996498,8.84352687,1.84359906,2.68880153,0.78681777,1.78853275,0.15127296,1.49008558,0.11310117,2.22498379
-1.92396198,9.01989677,1.88070077,2.72571660,0.79796679,1.84323708,0.15406458,1.53078311,0.11313642,2.25565097
-1.91795898,9.18313072,1.91729766,2.75925777,0.80700525,1.89208594,0.15669494,1.57236029,0.11301309,2.28031024
-1.91195598,9.33232986,1.95325650,2.78932303,0.81383186,1.93458580,0.15915708,1.61464824,0.11275791,2.29876537
-1.90595298,9.46644848,1.98834801,2.81575453,0.81835349,1.97030178,0.16144033,1.65736487,0.11239593,2.31085130
-1.89994997,9.58428971,2.02224355,2.83833385,0.82048775,1.99886363,0.16352981,1.70011151,0.11194969,2.31643804
-1.89394697,9.68451388,2.05451682,2.85678150,0.82016605,2.01997102,0.16540631,1.74237511,0.11143854,2.31543534
