energy_ev,total_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-4.30115058,4.47498776,0.35693490,0.01819923,3.15571259,0.00000000,1.65126821,2.37714005
-4.29514757,4.34964890,0.34630954,0.01748926,3.09449889,0.00000000,1.65694103,2.30028869
-4.28914457,4.23416125,0.33609322,0.01683526,3.03904723,0.00000000,1.66786271,2.22502931
-4.28314157,4.12729897,0.32622644,0.01623319,2.98831684,0.00000000,1.68290946,2.15117669
-4.27713857,4.02763984,0.31664181,0.01567787,2.94114209,0.00000000,1.70083824,2.07850612
-4.27113557,3.93362413,0.30726729,0.01516321,2.89627509,0.00000000,1.72032155,2.00677054
-4.26513257,3.84361627,0.29802940,0.01468250,2.85243065,0.00000000,1.73998573,1.93571788
-4.25912956,3.75596714,0.28885617,0.01422876,2.80833212,0.00000000,1.75845139,1.86510796
-4.25312656,3.66907526,0.27967995,0.01379499,2.76275662,0.00000000,1.77437486,1.79472842
-4.24712356,3.58144469,0.27043992,0.01337450,2.71457829,0.00000000,1.78648911,1.72440906
-4.24112056,3.49173820,0.26108422,0.01296114,2.66280798,0.00000000,1.79364274,1.65403439
-4.23511756,3.39882379,0.25157179,0.01254955,2.60662836,0.00000000,1.79483563,1.58355384
-4.22911456,3.30181349,0.24187380,0.01213535,2.54542305,0.00000000,1.78924999,1.51298954
-4.22311156,3.20009307,0.23197461,0.01171530,2.47879899,0.00000000,1.77627552,1.44244135
-4.21710855,3.09334204,0.22187240,0.01128738,2.40660126,0.00000000,1.75552772,1.37208922
-4.21110555,2.98154334,0.21157927,0.01085085,2.32891988,0.00000000,1.72685877,1.30219269
-4.20510255,2.86498262,0.20112091,0.01040628,2.24608845,0.00000000,1.69036036,1.23308769
-4.19909955,2.74423728,0.19053593,0.00995545,2.15867465,0.00000000,1.64635858,1.16518082
-4.19309655,2.62015597,0.17987468,0.00950134,2.06746305,0.00000000,1.59540102,1.09894110
-4.18709355,2.49382924,0.16919788,0.00904798,1.97343097,0.00000000,1.53823667,1.03488971
-4.18109055,2.36655278,0.15857483,0.00860027,1.87771806,0.00000000,1.47578956,0.97358779
-4.17508754,2.23978445,0.14808148,0.00816385,1.78159110,0.00000000,1.40912717,0.91562278
-4.16908454,2.11509693,0.13779843,0.00774490,1.68640490,0.00000000,1.33942514,0.86159359
-4.16308154,1.99412760,0.12780879,0.00734991,1.59356108,0.00000000,1.26792942,0.81209510
-4.15707854,1.87852747,0.11819625,0.00698550,1.50446581,0.00000000,1.19591781,0.76770225
-4.15107554,1.76991100,0.10904321,0.00665821,1.42048823,0.00000000,1.12466191,0.72895433
-4.14507254,1.66980838,0.10042921,0.00637428,1.34292069,0.00000000,1.05539133,0.69633973
-4.13906953,1.57962179,0.09242975,0.00613950,1.27294215,0.00000000,0.98926109,0.67028164
-4.13306653,1.50058708,0.08511547,0.00595901,1.21158581,0.00000000,0.92732345,0.65112512
-4.12706353,1.43374175,0.07855178,0.00583717,1.15971180,0.00000000,0.87050488,0.63912582
-4.12106053,1.37990029,0.07279904,0.00577746,1.11798564,0.00000000,0.81958888,0.63444081
-4.11505753,1.33963717,0.06791318,0.00578234,1.08686301,0.00000000,0.77520474,0.63712173
-4.10905453,1.31327798,0.06394683,0.00585318,1.06658099,0.00000000,0.73782246,0.64711059
-4.10305153,1.30089857,0.06095085,0.00599027,1.05715584,0.00000000,0.70775354,0.66423838
-4.09704852,1.30233210,0.05897621,0.00619276,1.05838727,0.00000000,0.68515727,0.68822664
-4.09104552,1.31718335,0.05807620,0.00645870,1.06986876,0.00000000,0.67005185,0.71869214
-4.08504252,1.34484976,0.05830871,0.00678506,1.09100354,0.00000000,0.66232967,0.75515441
-4.07903952,1.38454824,0.05973850,0.00716785,1.12102563,0.00000000,0.66177583,0.79704636
-4.07303652,1.43534674,0.06243944,0.00760215,1.15902513,0.00000000,0.66808907,0.84372738
-4.06703352,1.49619929,0.06649630,0.00808228,1.20397690,0.00000000,0.68090391,0.89449886
-4.06103052,1.56598336,0.07200613,0.00860192,1.25477182,0.00000000,0.69981332,0.94862155
-4.05502751,1.64353794,0.07907901,0.00915428,1.31024942,0.00000000,0.72439062,1.00533417
-4.04902451,1.72770098,0.08783789,0.00973221,1.36923099,0.00000000,0.75420997,1.06387271
-4.04302151,1.81734468,0.09841759,0.01032843,1.43055190,0.00000000,0.78886435,1.12348961
-4.03701851,1.91140716,0.11096268,0.01093567,1.49309221,0.00000000,0.82798046,1.18347206
-4.03101551,2.00891920,0.12562420,0.01154684,1.55580431,0.00000000,0.87122982,1.24315869
-4.02501251,2.10902473,0.14255530,0.01215517,1.61773681,0.00000000,0.91833554,1.30195371
-4.01900950,2.21099428,0.16190563,0.01275434,1.67805370,0.00000000,0.96907461,1.35933812
-4.01300650,2.31423052,0.18381481,0.01333860,1.73604809,0.00000000,1.02327543,1.41487710
-4.00700350,2.41826562,0.20840494,0.01390283,1.79115011,0.00000000,1.08081078,1.46822335
-4.00100050,2.52275046,0.23577253,0.01444261,1.84292862,0.00000000,1.14158656,1.51911624
-3.99499750,2.62743623,0.26598008,0.01495422,1.89108690,0.00000000,1.20552680,1.56737655
-3.98899450,2.73214914,0.29904770,0.01543461,1.93545245,0.00000000,1.27255571,1.61289727
-3.98299150,2.83675982,0.33494513,0.01588138,1.97596169,0.00000000,1.34257783,1.65563089
-3.97698849,2.94114888,0.37358471,0.01629270,2.01264021,0.00000000,1.41545723,1.69557384
-3.97098549,3.04517084,0.41481567,0.01666718,2.04557994,0.00000000,1.49099717,1.73274903
-3.96498249,3.14861845,0.45842014,0.01700382,2.07491421,0.00000000,1.56892135,1.76718761
-3.95897949,3.25118998,0.50411140,0.01730184,2.10079244,0.00000000,1.64885816,1.79891098
-3.95297649,3.35246145,0.55153457,0.01756061,2.12335570,0.00000000,1.73032904,1.82791426
-3.94697349,3.45186619,0.60027012,0.01777953,2.14271466,0.00000000,1.81274197,1.85415236
-3.94097049,3.54868328,0.64984007,0.01795795,2.15893126,0.00000000,1.89539095,1.87752964
-3.93496748,3.64203637,0.69971715,0.01809515,2.17200515,0.00000000,1.97746199,1.89789381
-3.92896448,3.73090349,0.74933653,0.01819025,2.18186586,0.00000000,2.05804568,1.91503481
-3.92296148,3.81413812,0.79810992,0.01824231,2.18837101,0.00000000,2.13615627,1.92868876
-3.91695848,3.89050087,0.84544150,0.01825031,2.19131102,0.00000000,2.21075663,1.93854694
-3.91095548,3.95870061,0.89074516,0.01821324,2.19041979,0.00000000,2.28078818,1.94426942
-3.90495248,4.01744324,0.93346229,0.01813024,2.18539090,0.00000000,2.34520445,1.94550261
-3.89894947,4.06548563,0.97307942,0.01800069,2.17589839,0.00000000,2.40300691,1.94189970
-3.89294647,4.10169199,1.00914484,0.01782436,2.16162078,0.00000000,2.45328114,1.93314291
-3.88694347,4.12508966,1.04128345,0.01760154,2.14226703,0.00000000,2.49523165,1.91896611
-3.88094047,4.13492108,1.06920909,0.01733318,2.11760267,0.00000000,2.52821358,1.89917652
-3.87493747,4.13068905,1.09273368,0.01702099,2.08747468,0.00000000,2.55175939,1.87367404
-3.86893447,4.11219252,1.11177271,0.01666749,2.05183339,0.00000000,2.56559921,1.84246708
-3.86293147,4.07955059,1.12634666,0.01627611,2.01075015,0.00000000,2.56967363,1.80568376
-3.85692846,4.03321313,1.13657827,0.01585112,1.96442954,0.00000000,2.56413802,1.76357782
-3.85092546,3.97395712,1.14268564,0.01539762,1.91321526,0.00000000,2.54935812,1.71652859
-3.84492246,3.90286840,1.14497146,0.01492143,1.85758929,0.00000000,2.52589685,1.66503513
-3.83891946,3.82130963,1.14380883,0.01442894,1.79816409,0.00000000,2.49449301,1.60970446
-3.83291646,3.73087563,1.13962427,0.01392696,1.73566827,0.00000000,2.45603265,1.55123475
-3.82691346,3.63333834,1.13287867,0.01342247,1.67092620,0.00000000,2.41151462,1.49039396
-3.82091046,3.53058381,1.12404719,0.01292243,1.60483259,0.00000000,2.36201191,1.42799521
-3.81490745,3.42454431,1.11359888,0.01243352,1.53832329,0.00000000,2.30863049,1.36487008
-3.80890445,3.31712886,1.10197715,0.01196191,1.47234355,0.00000000,2.25246785,1.30184104
-3.80290145,3.21015520,1.08958185,0.01151306,1.40781546,0.00000000,2.19457310,1.23969449
-3.79689845,3.10528672,1.07675390,0.01109151,1.34560590,0.00000000,2.13591037,1.17915555
-3.79089545,3.00397681,1.06376318,0.01070074,1.28649657,0.00000000,2.07732744,1.12086592
-3.78489245,2.90742336,1.05080004,0.01034305,1.23115742,0.00000000,2.01953065,1.06536551
-3.77888944,2.81653506,1.03797104,0.01001953,1.18012461,0.00000000,1.96306735,1.01307883
-3.77288644,2.73191086,1.02529880,0.00973000,1.13378396,0.00000000,1.90831626,0.96430643
-3.76688344,2.65383304,1.01272600,0.00947310,1.09236047,0.00000000,1.85548605,0.91922159
-3.76088044,2.58227384,1.00012318,0.00924637,1.05591427,0.00000000,1.80462183,0.87787233
-3.75487744,2.51691480,0.98729997,0.00904637,1.02434304,0.00000000,1.75561884,0.84018821
-3.74887444,2.45717767,0.97401893,0.00886887,0.99739066,0.00000000,1.70824253,0.80599155
-3.74287144,2.40226480,0.96001141,0.00870904,0.97466159,0.00000000,1.66215349,0.77501228
-3.73686843,2.35120709,0.94499457,0.00856169,0.95564019,0.00000000,1.61693606,0.74690562
-3.73086543,2.30291702,0.92868863,0.00842146,0.93971421,0.00000000,1.57212894,0.72127167
-3.72486243,2.25624418,0.91083364,0.00828308,0.92620112,0.00000000,1.52725610,0.69767595
-3.71885943,2.21003093,0.89120488,0.00814156,0.91437647,0.00000000,1.48185685,0.67567007
-3.71285643,2.16316581,0.86962633,0.00799242,0.90350277,0.00000000,1.43551333,0.65481159
-3.70685343,2.11463266,0.84598164,0.00783180,0.89285807,0.00000000,1.38787455,0.63468240
-3.70085043,2.06355356,0.82022221,0.00765666,0.88176277,0.00000000,1.33867601,0.61490498
-3.69484742,2.00922451,0.79237217,0.00746484,0.86960411,0.00000000,1.28775435,0.59515608
-3.68884442,1.95114255,0.76253031,0.00725519,0.85585708,0.00000000,1.23505667,0.57517759
-3.68284142,1.88902417,0.73086895,0.00702752,0.84010149,0.00000000,1.18064461,0.55478429
-3.67683842,1.82281475,0.69763010,0.00678270,0.82203448,0.00000000,1.12469341,0.53386867
-3.67083542,1.75268948,0.66311925,0.00652254,0.80147836,0.00000000,1.06748638,0.51240278
-3.66483242,1.67904635,0.62769725,0.00624984,0.77838370,0.00000000,1.00940562,0.49043750
-3.65882941,1.60249228,0.59177085,0.00596823,0.75282793,0.00000000,0.95091955,0.46809948
-3.65282641,1.52382358,0.55578232,0.00568215,0.72500966,0.00000000,0.89256832,0.44558612
-3.64682341,1.44400197,0.52019874,0.00539676,0.69523936,0.00000000,0.83494786,0.42315916
-3.64082041,1.36412763,0.48550147,0.00511779,0.66392698,0.00000000,0.77869345,0.40113712
-3.63481741,1.28541058,0.45217606,0.00485152,0.63156725,0.00000000,0.72446353,0.37988721
-3.62881441,1.20914167,0.42070312,0.00460465,0.59872337,0.00000000,0.67292448,0.35981692
-3.62281141,1.13666425,0.39155017,0.00438426,0.56600988,0.00000000,0.62473672,0.34136574
-3.61680840,1.06934742,0.36516477,0.00419769,0.53407548,0.00000000,0.58054274,0.32499713
-3.61080540,1.00856164,0.34196884,0.00405253,0.50358637,0.00000000,0.54095693,0.31119102
-3.60480240,0.95565689,0.32235425,0.00395655,0.47521072,0.00000000,0.50655757,0.30043686
-3.59879940,0.91194376,0.30667941,0.00391764,0.44960465,0.00000000,0.47788073,0.29322716
-3.59279640,0.87867739,0.29526680,0.00394379,0.42740008,0.00000000,0.45541596,0.29005157
-3.58679340,0.85704386,0.28840117,0.00404303,0.40919460,0.00000000,0.43960346,0.29139118
-3.58079040,0.84814875,0.28632827,0.00422336,0.39554333,0.00000000,0.43083249,0.29771304
-3.57478739,0.85300732,0.28925372,0.00449272,0.38695277,0.00000000,0.42944055,0.30946447
-3.56878439,0.87253563,0.29734205,0.00485886,0.38387641,0.00000000,0.43571312,0.32706713
-3.56278139,0.90754209,0.31071554,0.00532930,0.38671187,0.00000000,0.44988358,0.35091052
-3.55677839,0.95871896,0.32945289,0.00591111,0.39579919,0.00000000,0.47213297,0.38134480
-3.55077539,1.02663327,0.35358766,0.00661086,0.41142014,0.00000000,0.50258959,0.41867286
-3.54477239,1.11171695,0.38310633,0.00743435,0.43379794,0.00000000,0.54132815,0.46314162
-3.53876938,1.21425618,0.41794633,0.00838651,0.46309742,0.00000000,0.58836847,0.51493260
-3.53276638,1.33438003,0.45799389,0.00947111,0.49942517,0.00000000,0.64367395,0.57415218
-3.52676338,1.47204883,0.50308210,0.01069059,0.54282966,0.00000000,0.70714971,0.64082156
-3.52076038,1.62704288,0.55298928,0.01204581,0.59330119,0.00000000,0.77864092,0.71486722
-3.51475738,1.79895224,0.60743800,0.01353591,0.65077173,0.00000000,0.85793134,0.79611206
-3.50875438,1.98716875,0.66609491,0.01515807,0.71511473,0.00000000,0.94474269,0.88426809
-3.50275138,2.19088100,0.72857181,0.01690745,0.78614513,0.00000000,1.03873499,0.97893118
-3.49674837,2.40907369,0.79442803,0.01877706,0.86361966,0.00000000,1.13950838,1.07957848
-3.49074537,2.64053216,0.86317441,0.02075779,0.94723792,0.00000000,1.24660673,1.18556920
-3.48474237,2.88385291,0.93427900,0.02283850,1.03664429,0.00000000,1.35952321,1.29614912
-3.47873937,3.13746091,1.00717455,0.02500612,1.13143105,0.00000000,1.47770810,1.41045920
-3.47273637,3.39963374,1.08126773,0.02724598,1.23114284,0.00000000,1.60057881,1.52754852
-3.46673337,3.66853252,1.15594991,0.02954208,1.33528262,0.00000000,1.72753185,1.64639138
-3.46073037,3.94223889,1.23060936,0.03187755,1.44331909,0.00000000,1.85795663,1.76590817
-3.45472736,4.21879712,1.30464427,0.03423509,1.55469529,0.00000000,1.99125033,1.88498966
-3.44872436,4.49625940,1.37747637,0.03659751,1.66883840,0.00000000,2.12683326,2.00252351
-3.44272136,4.77273258,1.44856433,0.03894824,1.78516993,0.00000000,2.26416373,2.11742226
-3.43671836,5.04642379,1.51741647,0.04127187,1.90311604,0.00000000,2.40275141,2.22865126
-3.43071536,5.31568227,1.58360193,0.04355463,2.02211705,0.00000000,2.54216803,2.33525538
-3.42471236,5.57903489,1.64675981,0.04578474,2.14163567,0.00000000,2.68205434,2.43638298
-3.41870935,5.83521263,1.70660544,0.04795277,2.26116297,0.00000000,2.82212219,2.53130578
-3.41270635,6.08316597,1.76293338,0.05005177,2.38022154,0.00000000,2.96215098,2.61943354
-3.40670335,6.32206739,1.81561676,0.05207724,2.49836531,0.00000000,3.10197778,2.70032261
-3.40070035,6.55130013,1.86460270,0.05402704,2.61517551,0.00000000,3.24148090,2.77367755
-3.39469735,6.77043312,1.90990385,0.05590105,2.73025292,0.00000000,3.38055722,2.83934603
-3.38869435,6.97918293,1.95158642,0.05770066,2.84320631,0.00000000,3.51909387,2.89730675
-3.38269135,7.17736471,1.98975516,0.05942825,2.95363792,0.00000000,3.65693552,2.94765154
-3.37668834,7.36483500,2.02453601,0.06108645,3.06112654,0.00000000,3.79384913,2.99056247
-3.37068534,7.54142993,2.05605763,0.06267741,3.16520961,0.00000000,3.92948809,3.02628547
-3.36468234,7.70690341,2.08443268,0.06420205,3.26536563,0.00000000,4.06335844,3.05510243
-3.35867934,7.86086961,2.10974034,0.06565941,3.36099851,0.00000000,4.19478972,3.07730341
-3.35267634,8.00275484,2.13201113,0.06704597,3.45142546,0.00000000,4.32291320,3.09316114
-3.34667334,8.13176283,2.15121538,0.06835529,3.53587013,0.00000000,4.44664987,3.10290947
-3.34067034,8.24685746,2.16725617,0.06957772,3.61346224,0.00000000,4.56471043,3.10672749
-3.33466733,8.34676551,2.17996772,0.07070039,3.68324492,0.00000000,4.67560864,3.10473040
-3.32866433,8.43000103,2.18911944,0.07170743,3.74419019,0.00000000,4.77768894,3.09696788
-3.32266133,8.49491131,2.19442582,0.07258040,3.79522295,0.00000000,4.86916810,3.08343024
-3.31665833,8.53974317,2.19556189,0.07329902,3.83525274,0.00000000,4.94818994,3.06406174
-3.31065533,8.56272645,2.19218338,0.07384202,3.86321237,0.00000000,5.01289118,3.03878034
-3.30465233,8.56217049,2.18395063,0.07418819,3.87810172,0.00000000,5.06147558,3.00750237
-3.29864932,8.53656824,2.17055470,0.07431746,3.87903465,0.00000000,5.09229272,2.97017021
-3.29264632,8.48470172,2.15174440,0.07421213,3.86528651,0.00000000,5.10391755,2.92678106
-3.28664332,8.40574243,2.12735213,0.07385793,3.83633956,0.00000000,5.09522624,2.87741448
-3.28064032,8.29934007,2.09731716,0.07324501,3.79192371,0.00000000,5.06546402,2.82225657
-3.27463732,8.16569394,2.06170466,0.07236882,3.73204992,0.00000000,5.01430107,2.76161893
-3.26863432,8.00560174,2.02071909,0.07123069,3.65703407,0.00000000,4.94187277,2.69595075
-3.26263132,7.82048239,1.97471104,0.06983817,3.56750961,0.00000000,4.84880190,2.62584306
-3.25662831,7.61237059,1.92417686,0.06820512,3.46442784,0.00000000,4.73620088,2.55202439
-3.25062531,7.38388290,1.86975087,0.06635144,3.34904540,0.00000000,4.60565367,2.47534814
-3.24462231,7.13815657,1.81219054,0.06430259,3.22289931,0.00000000,4.45917768,2.39677207
-3.23861931,6.87876421,1.75235529,0.06208882,3.08777052,0.00000000,4.29916757,2.31733123
-3.23261631,6.60960872,1.69117998,0.05974420,2.94563765,0.00000000,4.12832360,2.23810593
-3.22661331,6.33480402,1.62964462,0.05730551,2.79862306,0.00000000,3.94956783,2.16018657
-3.22061031,6.05854769,1.56874180,0.05481101,2.64893378,0.00000000,3.76595252,2.08463759
-3.21460730,5.78499239,1.50944361,0.05229920,2.49880008,0.00000000,3.58056498,2.01246265
-3.20860430,5.51812205,1.45266973,0.04980763,2.35041440,0.00000000,3.39643329,1.94457299
-3.20260130,5.26163902,1.39925824,0.04737177,2.20587327,0.00000000,3.21643722,1.88176081
-3.19659830,5.01886693,1.34994063,0.04502405,2.06712451,0.00000000,3.04322794,1.82467900
-3.19059530,4.79267304,1.30532183,0.04279304,1.93592167,0.00000000,2.87915969,1.77382806
-3.18459230,4.58541254,1.26586615,0.04070290,1.81378709,0.00000000,2.72623568,1.72955074
-3.17858929,4.39889562,1.23188941,0.03877296,1.70198433,0.00000000,2.58606945,1.69203403
-3.17258629,4.23437704,1.20355717,0.03701761,1.60150036,0.00000000,2.45986235,1.66131806
-3.16658329,4.09256625,1.18088864,0.03544626,1.51303726,0.00000000,2.34839655,1.63731065
-3.16058029,3.97365548,1.16376566,0.03406359,1.43701278,0.00000000,2.25204262,1.61980619
-3.15457729,3.87736212,1.15194581,0.03286989,1.37356863,0.00000000,2.17077977,1.60850716
-3.14857429,3.80298145,1.14507843,0.03186149,1.32258543,0.00000000,2.10422672,1.60304655
-3.14257129,3.74944541,1.14272265,0.03103128,1.28370274,0.00000000,2.05168059,1.60300950
-3.13656828,3.71538364,1.14436620,0.03036922,1.25634299,0.00000000,2.01216151,1.60795261
-3.13056528,3.69918298,1.14944394,0.02986295,1.23973776,0.00000000,1.98446029,1.61741970
-3.12456228,3.69904282,1.15735534,0.02949822,1.23295550,0.00000000,1.96718718,1.63095312
-3.11855928,3.71302398,1.16748030,0.02925940,1.23492957,0.00000000,1.95881976,1.64810008
-3.11255628,3.73909013,1.17919275,0.02912987,1.24448596,0.00000000,1.95774855,1.66841413
-3.10655328,3.77514134,1.19187193,0.02909236,1.26037032,0.00000000,1.96231926,1.69145198
-3.10055028,3.81904026,1.20491141,0.02912923,1.28127382,0.00000000,1.97087108,1.71676666
-3.09454727,3.86863218,1.21772602,0.02922270,1.30585796,0.00000000,1.98177085,1.74389790
-3.08854427,3.92176050,1.22975700,0.02935503,1.33277828,0.00000000,1.99344289,1.77236127
-3.08254127,3.97627969,1.24047592,0.02950870,1.36070703,0.00000000,2.00439499,1.80163740
-3.07653827,4.03006755,1.24938776,0.02966654,1.38835490,0.00000000,2.01324076,1.83116264
-3.07053527,4.08103874,1.25603373,0.02981191,1.41449189,0.00000000,2.01871871,1.86032263
-3.06453227,4.12716099,1.25999402,0.02992884,1.43796719,0.00000000,2.01970848,1.88844984
-3.05852926,4.16647505,1.26089099,0.03000224,1.45772794,0.00000000,2.01524445,1.91482574
-3.05252626,4.19711878,1.25839282,0.03001806,1.47283665,0.00000000,2.00452676,1.93868822
-3.04652326,4.21735533,1.25221767,0.02996355,1.48248677,0.00000000,1.98692988,1.95924421
-3.04052026,4.22560449,1.24213828,0.02982750,1.48601606,0.00000000,1.96200846,1.97568716
-3.03451726,4.22047610,1.22798666,0.02960041,1.48291729,0.00000000,1.92950029,1.98721862
-3.02851426,4.20080385,1.20965871,0.02927476,1.47284566,0.00000000,1.88932612,1.99307295
-3.02251126,4.16567737,1.18711823,0.02884519,1.45562264,0.00000000,1.84158605,1.99254375
-3.01650825,4.11447081,1.16039997,0.02830861,1.43123589,0.00000000,1.78655233,1.98501071
-3.01050525,4.04686582,1.12961145,0.02766436,1.39983507,0.00000000,1.72465843,1.96996514
-3.00450225,3.96286721,1.09493304,0.02691419,1.36172347,0.00000000,1.65648454,1.94703297
-2.99849925,3.86280992,1.05661621,0.02606224,1.31734585,0.00000000,1.58273965,1.91599366
-2.99249625,3.74735642,1.01497986,0.02511494,1.26727264,0.00000000,1.50424077,1.87679402
-2.98649325,3.61748419,0.97040457,0.02408083,1.21218113,0.00000000,1.42188973,1.82955618
-2.98049025,3.47446340,0.92332516,0.02297029,1.15283448,0.00000000,1.33664848,1.77457902
-2.97448724,3.31982558,0.87422156,0.02179530,1.09005903,0.00000000,1.24951365,1.71233318
-2.96848424,3.15532450,0.82360855,0.02056902,1.02472122,0.00000000,1.16149132,1.64344976
-2.96248124,2.98289100,0.77202463,0.01930550,0.95770450,0.00000000,1.07357295,1.56870322
-2.95647824,2.80458350,0.72002066,0.01801926,0.88988759,0.00000000,0.98671324,1.48898959
-2.95047524,2.62253659,0.66814864,0.01672489,0.82212442,0.00000000,0.90181082,1.40530073
-2.94447224,2.43890962,0.61695109,0.01543675,0.75522666,0.00000000,0.81969233,1.31869622
-2.93846923,2.25583753,0.56695157,0.01416861,0.68994931,0.00000000,0.74110022,1.23027396
-2.93246623,2.07538570,0.51864651,0.01293336,0.62697958,0.00000000,0.66668465,1.14114091
-2.92646323,1.89951044,0.47249881,0.01174280,0.56692928,0.00000000,0.59699948,1.05238522
-2.92046023,1.73002616,0.42893310,0.01060749,0.51033076,0.00000000,0.53250205,0.96505066
-2.91445723,1.56858024,0.38833292,0.00953657,0.45763604,0.00000000,0.47355650,0.88011450
-2.90845423,1.41663558,0.35103959,0.00853779,0.40921898,0.00000000,0.42044007,0.79846927
-2.90245123,1.27546087,0.31735264,0.00761746,0.36537983,0.00000000,0.37335165,0.72090887
-2.89644822,1.14612795,0.28753144,0.00678052,0.32635180,0.00000000,0.33242204,0.64811914
-2.89044522,1.02951542,0.26179783,0.00603060,0.29230881,0.00000000,0.29772480,0.58067280
-2.88444222,0.92631711,0.24033916,0.00537020,0.26337399,0.00000000,0.26928736,0.51902838
-2.87843922,0.83705429,0.22331149,0.00480074,0.23962811,0.00000000,0.24710122,0.46353267
-2.87243622,0.76208989,0.21084233,0.00432277,0.22111745,0.00000000,0.23113087,0.41442596
-2.86643322,0.70164335,0.20303278,0.00393609,0.20786050,0.00000000,0.22132079,0.37184943
-2.86043022,0.65580480,0.19995852,0.00363985,0.19985308,0.00000000,0.21760010,0.33585385
-2.85442721,0.62454713,0.20166950,0.00343269,0.19707156,0.00000000,0.21988462,0.30640895
-2.84842421,0.60773532,0.20818820,0.00331280,0.19947397,0.00000000,0.22807623,0.28341268
-2.84242121,0.60513205,0.21950637,0.00327797,0.20699887,0.00000000,0.24205963,0.26669996
-2.83641821,0.61639963,0.23558040,0.00332561,0.21956225,0.00000000,0.26169681,0.25605037
-2.83041521,0.64109821,0.25632553,0.00345274,0.23705245,0.00000000,0.28681944,0.25119456
-2.82441221,0.67868070,0.28160917,0.00365593,0.25932365,0.00000000,0.31722001,0.25181938
-2.81840920,0.72848533,0.31124397,0.00393129,0.28618841,0.00000000,0.35264217,0.25757168
-2.81240620,0.78972694,0.34498095,0.00427433,0.31740974,0.00000000,0.39277121,0.26806102
-2.80640320,0.86148828,0.38250352,0.00467993,0.35269351,0.00000000,0.43722533,0.28286173
-2.80040020,0.94271291,0.42342284,0.00514223,0.39168183,0.00000000,0.48554873,0.30151456
-2.79439720,1.03220115,0.46727528,0.00565461,0.43394811,0.00000000,0.53720715,0.32352851
-2.78839420,1.12861058,0.51352247,0.00620962,0.47899461,0.00000000,0.59158666,0.34838341
-2.78239120,1.23046240,0.56155444,0.00679897,0.52625282,0.00000000,0.64799635,0.37553342
-2.77638819,1.33615464,0.61069618,0.00741363,0.57508741,0.00000000,0.70567513,0.40441220
-2.77038519,1.44398289,0.66021780,0.00804383,0.62480382,0.00000000,0.76380304,0.43443971
-2.76438219,1.55216879,0.70934825,0.00867926,0.67465977,0.00000000,0.82151699,0.46503098
-2.75837919,1.65889582,0.75729238,0.00930919,0.72388041,0.00000000,0.87793050,0.49560681
-2.75237619,1.76235192,0.80325086,0.00992275,0.77167698,0.00000000,0.93215703,0.52560614
-2.74637319,1.86077731,0.84644232,0.01050916,0.81726810,0.00000000,0.98333604,0.55449989
-2.74037019,1.95251586,0.88612683,0.01105801,0.85990320,0.00000000,1.03066073,0.58180564
-2.73436718,2.03606801,0.92162983,0.01155958,0.89888697,0.00000000,1.07340628,0.60710267
-2.72836418,2.11014257,0.95236533,0.01200516,0.93360376,0.00000000,1.11095727,0.63004652
-2.72236118,2.17370502,0.97785730,0.01238731,0.96354070,0.00000000,1.14283292,0.65038242
-2.71635818,2.22601964,0.99775813,0.01270015,0.98830852,0.00000000,1.16870877,0.66795669
-2.71035518,2.26668306,1.01186327,0.01293958,1.00765874,0.00000000,1.18843363,0.68272541
-2.70435218,2.29564714,1.02012100,0.01310345,1.02149627,0.00000000,1.20204059,0.69475970
-2.69834917,2.31322938,1.02263688,0.01319165,1.02988668,0.00000000,1.20975146,0.70424700
-2.69234617,2.32010979,1.01967228,0.01320617,1.03305742,0.00000000,1.21197390,0.71148806
-2.68634317,2.31731357,1.01163705,0.01315101,1.03139271,0.00000000,1.20929114,0.71688938
-2.68034017,2.30617986,0.99907631,0.01303207,1.02542216,0.00000000,1.20244444,0.72095104
-2.67433717,2.28831729,0.98265196,0.01285695,1.01580323,0.00000000,1.19230873,0.72425042
-2.66833417,2.26554778,0.96311947,0.01263467,1.00329843,0.00000000,1.17986234,0.72742191
-2.66233117,2.23984077,0.94130103,0.01237533,0.98874773,0.00000000,1.16615185,0.73113360
-2.65632816,2.21324037,0.91805596,0.01208977,0.97303772,0.00000000,1.15225360,0.73606155
-2.65032516,2.18778839,0.89424996,0.01178911,0.95706841,0.00000000,1.13923322,0.74286277
-2.64432216,2.16544635,0.87072411,0.01148438,0.94171934,0.00000000,1.12810501,0.75214780
-2.63831916,2.14801987,0.84826521,0.01118613,0.92781632,0.00000000,1.11979278,0.76445423
-2.63231616,2.13708841,0.82757851,0.01090398,0.91610021,0.00000000,1.11509381,0.78022205
-2.62631316,2.13394337,0.80926402,0.01064636,0.90719902,0.00000000,1.11464742,0.79977206
-2.62031016,2.13953715,0.79379725,0.01042018,0.90160460,0.00000000,1.11890947,0.82328817
-2.61430715,2.15444509,0.78151514,0.01023061,0.89965470,0.00000000,1.12813379,0.85080444
-2.60830415,2.17884195,0.77260757,0.01008096,0.90152119,0.00000000,1.14236135,0.88219744
-2.60230115,2.21249369,0.76711470,0.00997256,0.90720484,0.00000000,1.16141756,0.91718442
