energy_ev,total_up,N_s_up,N_p_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-2.59629815,2.43988671,0.03190841,0.23853962,1.34271805,0.66439780,0.05351178,1.64685726
-2.59029515,2.35809542,0.03155906,0.23148798,1.29245140,0.63141011,0.05245973,1.59723328
-2.58429215,2.27959615,0.03112996,0.22440543,1.24479799,0.60047708,0.05140323,1.54934528
-2.57828914,2.20537038,0.03063140,0.21740337,1.20036825,0.57186261,0.05036143,1.50388015
-2.57228614,2.13619270,0.03007318,0.21057655,1.15963664,0.54576463,0.04934953,1.46138868
-2.56628314,2.07261315,0.02946424,0.20400060,1.12293190,0.52231179,0.04837849,1.42227215
-2.56028014,2.01494883,0.02881234,0.19773064,1.09043291,0.50156260,0.04745486,1.38677540
-2.55427714,1.96328530,0.02812395,0.19180086,1.06217025,0.48350694,0.04658098,1.35498641
-2.54827414,1.91748713,0.02740412,0.18622520,1.03803336,0.46806968,0.04575523,1.32684228
-2.54227114,1.87721711,0.02665655,0.18099895,1.01778268,0.45511642,0.04497266,1.30214115
-2.53626813,1.84196287,0.02588371,0.17610120,1.00106639,0.44446092,0.04422566,1.28055938
-2.53026513,1.81106967,0.02508705,0.17149803,0.98744074,0.43587398,0.04350480,1.26167308
-2.52426213,1.78377755,0.02426726,0.16714613,0.97639312,0.42909335,0.04279971,1.24498281
-2.51825913,1.75926114,0.02342458,0.16299678,0.96736676,0.42383436,0.04210004,1.22994028
-2.51225613,1.73667019,0.02255914,0.15899976,0.95978603,0.41980072,0.04139625,1.21597577
-2.50625313,1.71516902,0.02167125,0.15510729,0.95308113,0.41669531,0.04068049,1.20252502
-2.50025013,1.69397306,0.02076167,0.15127742,0.94671124,0.41423031,0.03994718,1.18905435
-2.49424712,1.67238115,0.01983188,0.14747696,0.94018506,0.41213655,0.03919349,1.17508295
-2.48824412,1.64980205,0.01888421,0.14368378,0.93307808,0.41017160,0.03841965,1.16020156
-2.48224112,1.62577453,0.01792195,0.13988822,0.92504586,0.40812650,0.03762900,1.14408671
-2.47623812,1.59998021,0.01694934,0.13609376,0.91583294,0.40583082,0.03682781,1.12651029
-2.47023512,1.57224913,0.01597157,0.13231684,0.90527730,0.40315600,0.03602500,1.10734410
-2.46423212,1.54255811,0.01499459,0.12858588,0.89331020,0.40001686,0.03523154,1.08655963
-2.45822911,1.51102238,0.01402498,0.12493962,0.87995191,0.39637146,0.03445984,1.06422324
-2.45222611,1.47788145,0.01306970,0.12142493,0.86530360,0.39221914,0.03372299,1.04048734
-2.44622311,1.44347999,0.01213589,0.11809416,0.84953603,0.38759717,0.03303388,1.01557820
-2.44022011,1.40824512,0.01123056,0.11500222,0.83287592,0.38257601,0.03240447,0.98978125
-2.43421711,1.37266140,0.01036038,0.11220363,0.81559064,0.37725357,0.03184497,0.96342472
-2.42821411,1.33724479,0.00953146,0.10974962,0.79797213,0.37174858,0.03136320,0.93686240
-2.42221111,1.30251687,0.00874918,0.10768547,0.78032100,0.36619356,0.03096402,0.91045668
-2.41620810,1.26898062,0.00801799,0.10604823,0.76293139,0.36072751,0.03064904,0.88456227
-2.41020510,1.23709873,0.00734139,0.10486489,0.74607748,0.35548877,0.03041636,0.85951175
-2.40420210,1.20727517,0.00672183,0.10415115,0.73000210,0.35060813,0.03026069,0.83560311
-2.39819910,1.17984087,0.00616079,0.10391065,0.71490778,0.34620268,0.03017350,0.81308997
-2.39219610,1.15504358,0.00565875,0.10413495,0.70095073,0.34237035,0.03014348,0.79217463
-2.38619310,1.13304231,0.00521538,0.10480391,0.68823750,0.33918554,0.03015709,0.77300401
-2.38019010,1.11390598,0.00482961,0.10588665,0.67682455,0.33669577,0.03019929,0.75566845
-2.37418709,1.09761619,0.00449978,0.10734292,0.66672025,0.33491960,0.03025428,0.74020313
-2.36818409,1.08407344,0.00422384,0.10912480,0.65788910,0.33384570,0.03030636,0.72659181
-2.36218109,1.07310624,0.00399946,0.11117855,0.65025770,0.33343310,0.03034071,0.71477242
-2.35617809,1.06448245,0.00382420,0.11344664,0.64372195,0.33361269,0.03034420,0.70464398
-2.35017509,1.05792196,0.00369565,0.11586975,0.63815486,0.33428957,0.03030600,0.69607444
-2.34417209,1.05311001,0.00361150,0.11838864,0.63341463,0.33534649,0.03021810,0.68890877
-2.33816908,1.04971051,0.00356962,0.12094586,0.62935232,0.33664790,0.03007573,0.68297699
-2.33216608,1.04737848,0.00356809,0.12348721,0.62581876,0.33804466,0.02987744,0.67810147
-2.32616308,1.04577138,0.00360521,0.12596282,0.62267034,0.33937908,0.02962515,0.67410343
-2.32016008,1.04455861,0.00367944,0.12832797,0.61977348,0.34049019,0.02932389,0.67080809
-2.31415708,1.04342910,0.00378934,0.13054356,0.61700757,0.34121898,0.02898144,0.66804853
-2.30815408,1.04209681,0.00393351,0.13257617,0.61426642,0.34141343,0.02860776,0.66566814
-2.30215108,1.04030407,0.00411040,0.13439791,0.61145824,0.34093323,0.02821435,0.66352163
-2.29614807,1.03782299,0.00431827,0.13598596,0.60850441,0.33965396,0.02781346,0.66147488
-2.29014507,1.03445515,0.00455505,0.13732196,0.60533723,0.33747060,0.02741738,0.65940371
-2.28414207,1.03002984,0.00481818,0.13839119,0.60189691,0.33430035,0.02703758,0.65719192
-2.27813907,1.02440131,0.00510458,0.13918177,0.59812829,0.33008456,0.02668406,0.65472897
-2.27213607,1.01744541,0.00541055,0.13968387,0.59397749,0.32478988,0.02636468,0.65190749
-2.26613307,1.00905603,0.00573173,0.13988888,0.58938886,0.31840851,0.02608466,0.64862103
-2.26013007,0.99914177,0.00606313,0.13978888,0.58430259,0.31095765,0.02584623,0.64476229
-2.25412706,0.98762314,0.00639913,0.13937614,0.57865310,0.30247814,0.02564847,0.64022218
-2.24812406,0.97443061,0.00673358,0.13864293,0.57236853,0.29303251,0.02548730,0.63488970
-2.24212106,0.95950364,0.00705991,0.13758146,0.56537124,0.28270235,0.02535563,0.62865288
-2.23611806,0.94279083,0.00737133,0.13618414,0.55757949,0.27158536,0.02524375,0.62140075
-2.23011506,0.92425119,0.00766092,0.13444395,0.54891014,0.25979200,0.02513980,0.61302623
-2.22411206,0.90385638,0.00792192,0.13235510,0.53928218,0.24744205,0.02503034,0.60342991
-2.21810905,0.88159377,0.00814789,0.12991369,0.52862098,0.23466113,0.02490107,0.59252438
-2.21210605,0.85747009,0.00833295,0.12711856,0.51686292,0.22157733,0.02473753,0.58023889
-2.20610305,0.83151532,0.00847195,0.12397212,0.50396015,0.20831805,0.02452584,0.56652410
-2.20010005,0.80378653,0.00856068,0.12048114,0.48988509,0.19500722,0.02425341,0.55135662
-2.19409705,0.77437129,0.00859602,0.11665743,0.47463453,0.18176281,0.02390952,0.53474289
-2.18809405,0.74339046,0.00857603,0.11251842,0.45823290,0.16869491,0.02348590,0.51672233
-2.18209105,0.71099996,0.00850003,0.10808747,0.44073468,0.15590417,0.02297712,0.49736950
-2.17608804,0.67739137,0.00836864,0.10339403,0.42222558,0.14348075,0.02238089,0.47679493
-2.17008504,0.64279134,0.00818374,0.09847352,0.40282259,0.13150376,0.02169816,0.45514485
-2.16408204,0.60745959,0.00794839,0.09336692,0.38267284,0.12004103,0.02093317,0.43259953
-2.15807904,0.57168570,0.00766675,0.08812023,0.36195118,0.10914933,0.02009327,0.40937044
-2.15207604,0.53578474,0.00734387,0.08278364,0.34085685,0.09887489,0.01918871,0.38569632
-2.14607304,0.50009197,0.00698559,0.07741052,0.31960923,0.08925413,0.01823226,0.36183837
-2.14007004,0.46495680,0.00659828,0.07205636,0.29844288,0.08031465,0.01723880,0.33807472
-2.13406703,0.43073637,0.00618863,0.06677756,0.27760221,0.07207632,0.01622487,0.31469454
-2.12806403,0.39778890,0.00576350,0.06163025,0.25733592,0.06455248,0.01520813,0.29199195
-2.12206103,0.36646724,0.00532964,0.05666910,0.23789148,0.05775115,0.01420689,0.27025995
-2.11605803,0.33711275,0.00489355,0.05194623,0.21950983,0.05167626,0.01323963,0.24978477
-2.11005503,0.31004975,0.00446131,0.04751022,0.20242047,0.04632886,0.01232454,0.23084056
-2.10405203,0.28558069,0.00403845,0.04340527,0.18683707,0.04170821,0.01147914,0.21368468
-2.09804902,0.26398206,0.00362980,0.03967051,0.17295366,0.03781287,0.01071998,0.19855375
-2.09204602,0.24550124,0.00323948,0.03633952,0.16094144,0.03464161,0.01006230,0.18566026
-2.08604302,0.23035402,0.00287083,0.03343990,0.15094618,0.03219428,0.00951989,0.17518997
-2.08004002,0.21872292,0.00252641,0.03099317,0.14308625,0.03047252,0.00910493,0.16729986
-2.07403702,0.21075613,0.00220802,0.02901462,0.13745110,0.02948032,0.00882785,0.16211666
-2.06803402,0.20656693,0.00191673,0.02751342,0.13410024,0.02922452,0.00869737,0.15973582
-2.06203102,0.20623357,0.00165296,0.02649278,0.13306257,0.02971509,0.00872040,0.16022096
-2.05602801,0.20979939,0.00141658,0.02595015,0.13433604,0.03096532,0.00890214,0.16360350
-2.05002501,0.21727319,0.00120695,0.02587753,0.13788767,0.03299177,0.00924606,0.16988269
-2.04402201,0.22862976,0.00102302,0.02626181,0.14365380,0.03581418,0.00975401,0.17902581
-2.03801901,0.24381049,0.00086347,0.02708511,0.15154069,0.03945506,0.01042625,0.19096869
-2.03201601,0.26272424,0.00072674,0.02832520,0.16142546,0.04393919,0.01126151,0.20561642
-2.02601301,0.28524823,0.00061114,0.02995591,0.17315750,0.04929289,0.01225709,0.22284451
-2.02001001,0.31122926,0.00051490,0.03194756,0.18656024,0.05554306,0.01340891,0.24250033
-2.01400700,0.34048508,0.00043627,0.03426748,0.20143357,0.06271605,0.01471160,0.26440501
-2.00800400,0.37280614,0.00037352,0.03688047,0.21755677,0.07083630,0.01615852,0.28835584
-2.00200100,0.40795750,0.00032502,0.03974938,0.23469204,0.07992473,0.01774187,0.31412903
-1.99599800,0.44568116,0.00028922,0.04283563,0.25258867,0.08999698,0.01945271,0.34148310
-1.98999500,0.48569858,0.00026472,0.04609981,0.27098760,0.10106148,0.02128103,0.37016250
-1.98399200,0.52771341,0.00025025,0.04950226,0.28962654,0.11311736,0.02321578,0.39990164
-1.97798899,0.57141437,0.00024464,0.05300364,0.30824531,0.12615235,0.02524491,0.43042913
-1.97198599,0.61647815,0.00024687,0.05656550,0.32659125,0.14014058,0.02735539,0.46147200
-1.96598299,0.66257232,0.00025603,0.06015074,0.34442462,0.15504056,0.02953318,0.49275995
-1.95997999,0.70935810,0.00027130,0.06372407,0.36152364,0.17079336,0.03176331,0.52402928
-1.95397699,0.75649300,0.00029196,0.06725233,0.37768905,0.18732104,0.03402981,0.55502652
-1.94797399,0.80363338,0.00031733,0.07070477,0.39274802,0.20452559,0.03631572,0.58551154
-1.94197099,0.85043684,0.00034682,0.07405321,0.40655714,0.22228841,0.03860311,0.61526027
-1.93596798,0.89656467,0.00037985,0.07727209,0.41900452,0.24047048,0.04087310,0.64406676
-1.92996498,0.94168436,0.00041589,0.08033846,0.43001083,0.25891336,0.04310587,0.67174479
-1.92396198,0.98547235,0.00045442,0.08323188,0.43952940,0.27744102,0.04528085,0.69812910
-1.91795898,1.02761721,0.00049496,0.08593431,0.44754528,0.29586260,0.04737676,0.72307620
-1.91195598,1.06782326,0.00053702,0.08842999,0.45407350,0.31397608,0.04937190,0.74646506
-1.90595298,1.10581480,0.00058014,0.09070527,0.45915654,0.33157283,0.05124438,0.76819759
-1.89994997,1.14134097,0.00062388,0.09274855,0.46286133,0.34844285,0.05297253,0.78819925
-1.89394697,1.17418104,0.00066783,0.09455025,0.46527585,0.36438065,0.05453525,0.80641961
-1.88794397,1.20415015,0.00071159,0.09610283,0.46650546,0.37919148,0.05591257,0.82283308
-1.88194097,1.23110512,0.00075483,0.09740097,0.46666932,0.39269767,0.05708608,0.83743960
-1.87593797,1.25495006,0.00079723,0.09844169,0.46589678,0.40474482,0.05803959,0.85026535
-1.86993497,1.27564128,0.00083851,0.09922463,0.46432400,0.41520747,0.05875957,0.86136322
-1.86393197,1.29319123,0.00087848,0.09975228,0.46209086,0.42399412,0.05923573,0.87081290
-1.85792896,1.30767084,0.00091694,0.10003024,0.45933810,0.43105107,0.05946144,0.87872047
-1.85192596,1.31920999,0.00095378,0.10006739,0.45620470,0.43636509,0.05943409,0.88521708
-1.84592296,1.32799576,0.00098889,0.09987596,0.45282554,0.43996461,0.05915532,0.89045685
-1.83991996,1.33426832,0.00102221,0.09947151,0.44932928,0.44191935,0.05863114,0.89461368
-1.83391696,1.33831433,0.00105372,0.09887268,0.44583634,0.44233845,0.05787182,0.89787703
-1.82791396,1.34045810,0.00108336,0.09810082,0.44245710,0.44136703,0.05689171,0.90044668
-1.82191096,1.34105078,0.00111110,0.09717938,0.43929020,0.43918147,0.05570885,0.90252677
-1.81590795,1.34045815,0.00113690,0.09613318,0.43642105,0.43598358,0.05434442,0.90431924
-1.80990495,1.33904750,0.00116067,0.09498754,0.43392054,0.43199393,0.05282211,0.90601709
-1.80390195,1.33717447,0.00118230,0.09376722,0.43184404,0.42744476,0.05116740,0.90779783
-1.79789895,1.33517066,0.00120164,0.09249549,0.43023082,0.42257269,0.04940672,0.90981764
-1.79189595,1.33333259,0.00121850,0.09119303,0.42910390,0.41761180,0.04756669,0.91220649
-1.78589295,1.33191292,0.00123263,0.08987707,0.42847049,0.41278716,0.04567334,0.91506473
-1.77988994,1.33111435,0.00124375,0.08856064,0.42832300,0.40830927,0.04375135,0.91846141
-1.77388694,1.33108664,0.00125157,0.08725201,0.42864071,0.40436958,0.04182352,0.92243436
-1.76788394,1.33192687,0.00125576,0.08595444,0.42939206,0.40113711,0.03991022,0.92699233
-1.76188094,1.33368284,0.00125599,0.08466619,0.43053740,0.39875640,0.03802912,0.93211869
-1.75587794,1.33635939,0.00125196,0.08338089,0.43203229,0.39734659,0.03619498,0.93777685
-1.74987494,1.33992688,0.00124339,0.08208812,0.43383091,0.39700154,0.03441965,0.94391665
-1.74387194,1.34433145,0.00123005,0.08077437,0.43588971,0.39779083,0.03271225,0.95048142
-1.73786893,1.34950585,0.00121180,0.07942419,0.43817079,0.39976139,0.03107938,0.95741512
-1.73186593,1.35538031,0.00118857,0.07802144,0.44064500,0.40293948,0.02952553,0.96466900
-1.72586293,1.36189234,0.00116037,0.07655075,0.44329458,0.40733271,0.02805356,0.97220722
-1.71985993,1.36899483,0.00112734,0.07499887,0.44611501,0.41293198,0.02666510,0.98001101
-1.71385693,1.37666184,0.00108970,0.07335608,0.44911624,0.41971298,0.02536113,0.98808105
-1.70785393,1.38489156,0.00104778,0.07161734,0.45232305,0.42763731,0.02414236,0.99643784
-1.70185093,1.39370647,0.00100203,0.06978328,0.45577467,0.43665291,0.02300970,1.00512016
-1.69584792,1.40315058,0.00095295,0.06786097,0.45952377,0.44669407,0.02196448,1.01418157
-1.68984492,1.41328419,0.00090113,0.06586426,0.46363492,0.45768093,0.02100872,1.02368557
-1.68384192,1.42417672,0.00084722,0.06381391,0.46818279,0.46951865,0.02014517,1.03369956
-1.67783892,1.43589818,0.00079189,0.06173731,0.47325012,0.48209658,0.01937727,1.04428834
-1.67183592,1.44851023,0.00073584,0.05966798,0.47892591,0.49528744,0.01870904,1.05550768
-1.66583292,1.46205741,0.00067974,0.05764461,0.48530383,0.50894695,0.01814474,1.06739846
-1.65982991,1.47655962,0.00062426,0.05571006,0.49248098,0.52291402,0.01768863,1.07998199
-1.65382691,1.49200613,0.00057002,0.05391003,0.50055714,0.53701175,0.01734445,1.09325690
-1.64782391,1.50835198,0.00051757,0.05229161,0.50963443,0.55104924,0.01711506,1.10719772
-1.64182091,1.52551679,0.00046740,0.05090182,0.51981718,0.56482445,0.01700195,1.12175550
-1.63581791,1.54338607,0.00041992,0.04978605,0.53121204,0.57812796,0.01700484,1.13686009
-1.62981491,1.56181495,0.00037545,0.04898662,0.54392784,0.59074751,0.01712127,1.15242407
-1.62381191,1.58063391,0.00033421,0.04854136,0.55807502,0.60247328,0.01734632,1.16834778
-1.61780890,1.59965584,0.00029637,0.04848233,0.57376432,0.61310353,0.01767243,1.18452497
-1.61180590,1.61868391,0.00026198,0.04883475,0.59110437,0.62245043,0.01808924,1.20084845
-1.60580290,1.63751939,0.00023103,0.04961601,0.61019801,0.63034571,0.01858374,1.21721532
-1.59979990,1.65596884,0.00020345,0.05083500,0.63113719,0.63664584,0.01914032,1.23353092
-1.59379690,1.67384989,0.00017910,0.05249152,0.65399637,0.64123655,0.01974115,1.24971139
-1.58779390,1.69099520,0.00015780,0.05457597,0.67882459,0.64403631,0.02036657,1.26568422
-1.58179090,1.70725427,0.00013931,0.05706924,0.70563645,0.64499865,0.02099557,1.28138692
-1.57578789,1.72249289,0.00012341,0.05994279,0.73440247,0.64411324,0.02160645,1.29676359
-1.56978489,1.73659054,0.00010982,0.06315887,0.76503927,0.64140562,0.02217740,1.31175985
-1.56378189,1.74943578,0.00009828,0.06667109,0.79740035,0.63693564,0.02268726,1.32631635
-1.55777889,1.76092034,0.00008852,0.07042499,0.83126811,0.63079472,0.02311611,1.34036155
-1.55177589,1.77093240,0.00008028,0.07435896,0.86634795,0.62310201,0.02344601,1.35380435
-1.54577289,1.77934983,0.00007333,0.07840520,0.90226497,0.61399976,0.02366150,1.36652723
-1.53976988,1.78603408,0.00006742,0.08249101,0.93856410,0.60364804,0.02375013,1.37838066
-1.53376688,1.79082542,0.00006238,0.08654007,0.97471400,0.59221915,0.02370284,1.38917936
-1.52776388,1.79354012,0.00005800,0.09047401,1.01011492,0.57989181,0.02351420,1.39870085
-1.52176088,1.79396989,0.00005415,0.09421404,1.04411076,0.56684557,0.02318255,1.40668680
-1.51575788,1.79188407,0.00005070,0.09768264,1.07600492,0.55325550,0.02270997,1.41284711
-1.50975488,1.78703431,0.00004753,0.10080540,1.10507950,0.53928738,0.02210210,1.41686681
-1.50375188,1.77916185,0.00004457,0.10351275,1.13061725,0.52509355,0.02136788,1.41841548
-1.49774887,1.76800676,0.00004175,0.10574176,1.15192521,0.51080953,0.02051916,1.41715876
-1.49174587,1.75331893,0.00003904,0.10743774,1.16835904,0.49655141,0.01957019,1.41277126
-1.48574287,1.73486986,0.00003640,0.10855575,1.17934687,0.48241412,0.01853710,1.40495031
-1.47973987,1.71246473,0.00003382,0.10906182,1.18441144,0.46847049,0.01743732,1.39342961
-1.47373687,1.68595387,0.00003130,0.10893397,1.18318945,0.45477117,0.01628892,1.37799218
-1.46773387,1.65524311,0.00002883,0.10816283,1.17544705,0.44134527,0.01511013,1.35848164
-1.46173087,1.62030210,0.00002645,0.10675194,1.16109071,0.42820167,0.01391872,1.33481146
-1.45572786,1.58117044,0.00002415,0.10471769,1.14017286,0.41533096,0.01273153,1.30697146
-1.44972486,1.53796104,0.00002197,0.10208880,1.11289192,0.40270788,0.01156409,1.27503138
-1.44372186,1.49086062,0.00001992,0.09890550,1.07958694,0.39029421,0.01043027,1.23914124
-1.43771886,1.44012744,0.00001805,0.09521830,1.04072685,0.37804188,0.00934204,1.19952872
-1.43171586,1.38608637,0.00001637,0.09108653,0.99689512,0.36589644,0.00830936,1.15649357
-1.42571286,1.32912162,0.00001493,0.08657653,0.94877050,0.35380051,0.00734011,1.11039956
-1.41970985,1.26966769,0.00001378,0.08175981,0.89710485,0.34169729,0.00644013,1.06166441
-1.41370685,1.20819893,0.00001297,0.07671096,0.84269911,0.32953401,0.00561332,1.01074831
-1.40770385,1.14521837,0.00001256,0.07150569,0.78637870,0.31726508,0.00486184,0.95814159
-1.40170085,1.08124637,0.00001264,0.06621888,0.72896917,0.30485505,0.00418629,0.90435213
-1.39569785,1.01680966,0.00001331,0.06092270,0.67127356,0.29228110,0.00358599,0.84989329
-1.38969485,0.95243115,0.00001471,0.05568510,0.61405190,0.27953523,0.00305926,0.79527256
-1.38369185,0.88862101,0.00001699,0.05056842,0.55800400,0.26662578,0.00260371,0.74098162
-1.37768884,0.82586930,0.00002037,0.04562836,0.50375575,0.25357859,0.00221651,0.68748800
-1.37168584,0.76464029,0.00002510,0.04091329,0.45184943,0.24043754,0.00189470,0.63522852
-1.36568284,0.70536859,0.00003149,0.03646382,0.40273791,0.22726465,0.00163544,0.58460475
-1.35967984,0.64845708,0.00003991,0.03231279,0.35678285,0.21413970,0.00143625,0.53598030
-1.35367684,0.59427667,0.00005083,0.02848547,0.31425648,0.20115948,0.00129524,0.48967992
-1.34767384,0.54316746,0.00006477,0.02500005,0.27534646,0.18843672,0.00121132,0.44599032
-1.34167084,0.49544150,0.00008238,0.02186838,0.24016346,0.17609885,0.00118430,0.40516237
-1.33566783,0.45138651,0.00010437,0.01909685,0.20875074,0.16428664,0.00121508,0.36741440
-1.32966483,0.41127064,0.00013160,0.01668738,0.18109504,0.15315292,0.00130573,0.33293646
-1.32366183,0.37534779,0.00016501,0.01463850,0.15713839,0.14286129,0.00145953,0.30189516
-1.31765883,0.34386326,0.00020566,0.01294640,0.13678997,0.13358514,0.00168100,0.27443872
-1.31165583,0.31705953,0.00025473,0.01160605,0.11993775,0.12550687,0.00197594,0.25070215
-1.30565283,0.29518182,0.00031348,0.01061207,0.10645935,0.11881730,0.00235130,0.23081218
-1.29964982,0.27848314,0.00038326,0.00995966,0.09623173,0.11371544,0.00281516,0.21489166
-1.29364682,0.26722865,0.00046549,0.00964530,0.08913962,0.11040843,0.00337656,0.20306338
-1.28764382,0.26169903,0.00056164,0.00966727,0.08508228,0.10911156,0.00404534,0.19545299
-1.28164082,0.26219255,0.00067317,0.01002606,0.08397871,0.11004832,0.00483192,0.19219090
-1.27563782,0.26902566,0.00080151,0.01072453,0.08577115,0.11345035,0.00574705,0.19341307
-1.26963482,0.28253191,0.00094801,0.01176793,0.09042689,0.11955698,0.00680148,0.19926050
-1.26363182,0.30305892,0.00111388,0.01316368,0.09793860,0.12861438,0.00800566,0.20987739
-1.25762881,0.33096324,0.00130015,0.01492105,0.10832304,0.14087393,0.00936934,0.22540803
-1.25162581,0.36660314,0.00150758,0.01705056,0.12161860,0.15658978,0.01090118,0.24599222
-1.24562281,0.41032903,0.00173664,0.01956332,0.13788144,0.17601539,0.01260839,0.27175942
-1.23961981,0.46247175,0.00198741,0.02247023,0.15718071,0.19939889,0.01449625,0.30282171
-1.23361681,0.52332877,0.00225954,0.02578101,0.17959277,0.22697722,0.01656776,0.33926564
-1.22761381,0.59314846,0.00255219,0.02950320,0.20519467,0.25896904,0.01882326,0.38114326
-1.22161081,0.67211278,0.00286401,0.03364111,0.23405701,0.29556637,0.02126010,0.42846250
-1.21560780,0.76031887,0.00319311,0.03819473,0.26623637,0.33692519,0.02387235,0.48117725
-1.20960480,0.85776003,0.00353701,0.04315869,0.30176739,0.38315512,0.02665059,0.53917749
-1.20360180,0.96430662,0.00389271,0.04852124,0.34065480,0.43430846,0.02958176,0.60227991
-1.19759880,1.07968792,0.00425666,0.05426335,0.38286550,0.49036904,0.03264914,0.67021929
-1.19159580,1.20347542,0.00462482,0.06035800,0.42832092,0.55124122,0.03583239,0.74264130
-1.18559280,1.33506863,0.00499273,0.06676958,0.47688993,0.61673960,0.03910766,0.81909697
-1.17958979,1.47368424,0.00535559,0.07345356,0.52838251,0.68657996,0.04244785,0.89903933
-1.17358679,1.61834951,0.00570837,0.08035642,0.58254447,0.76037211,0.04582295,0.98182269
-1.16758379,1.76790065,0.00604591,0.08741588,0.63905348,0.83761510,0.04920042,1.06670472
-1.16158079,1.92098701,0.00636304,0.09456137,0.69751674,0.91769538,0.05254573,1.15285172
-1.15557779,2.07608155,0.00665476,0.10171496,0.75747056,0.99988856,0.05582291,1.23934729
-1.14957479,2.23149803,0.00691630,0.10879247,0.81838201,1.08336487,0.05899515,1.32520429
-1.14357179,2.38541497,0.00714332,0.11570497,0.87965302,1.16719887,0.06202545,1.40938014
-1.13756878,2.53590632,0.00733199,0.12236061,0.94062695,1.25038338,0.06487735,1.49079529
-1.13156578,2.68097833,0.00747913,0.12866654,1.00059774,1.33184751,0.06751555,1.56835436
-1.12556278,2.81861195,0.00758226,0.13453121,1.05882165,1.41047868,0.06990664,1.64096964
-1.11955978,2.94680957,0.00763974,0.13986665,1.11453142,1.48514796,0.07201975,1.70758615
-1.11355678,3.06364494,0.00765072,0.14459089,1.16695265,1.55473819,0.07382718,1.76720776
-1.10755378,3.16731449,0.00761525,0.14863027,1.21532186,1.61817387,0.07530497,1.81892322
-1.10155078,3.25618843,0.00753423,0.15192173,1.25890599,1.67445196,0.07643343,1.86193147
-1.09554777,3.32885953,0.00740938,0.15441475,1.29702242,1.72267221,0.07719760,1.89556520
-1.08954477,3.38418788,0.00724317,0.15607315,1.32905905,1.76206603,0.07758761,1.91931166
-1.08354177,3.42133943,0.00703878,0.15687640,1.35449348,1.79202247,0.07759896,1.93282994
-1.07753877,3.43981678,0.00679997,0.15682054,1.37291057,1.81211025,0.07723269,1.93596391
-1.07153577,3.43948057,0.00653096,0.15591859,1.38401756,1.82209470,0.07649544,1.92875005
-1.06553277,3.42056029,0.00623636,0.15420050,1.38765594,1.82194874,0.07539941,1.91141992
-1.05952976,3.38365369,0.00592097,0.15171248,1.38380951,1.81185720,0.07396221,1.88439667
-1.05352676,3.32971449,0.00558972,0.14851586,1.37260806,1.79221413,0.07220648,1.84828580
-1.04752376,3.26002832,0.00524752,0.14468546,1.35432626,1.76361287,0.07015954,1.80386015
-1.04152076,3.17617784,0.00489914,0.14030750,1.32937778,1.72682930,0.06785284,1.75203960
-1.03551776,3.07999775,0.00454913,0.13547715,1.29830451,1.68279854,0.06532125,1.69386608
-1.02951476,2.97352159,0.00420169,0.13029578,1.26176137,1.63258618,0.06260236,1.63047473
-1.02351176,2.85892200,0.00386068,0.12486805,1.22049712,1.57735488,0.05973566,1.56306218
-1.01750875,2.73844679,0.00352949,0.11929887,1.17533190,1.51832786,0.05676158,1.49285314
-1.01150575,2.61435321,0.00321101,0.11369046,1.12713242,1.45675049,0.05372066,1.42106641
-1.00550275,2.48884290,0.00290767,0.10813950,1.07678574,1.39385180,0.05065256,1.34888167
-0.99949975,2.36400002,0.00262136,0.10273447,1.02517282,1.33080711,0.04759522,1.27740819
-0.99349675,2.24173490,0.00235350,0.09755344,0.97314279,1.26870359,0.04458397,1.20765661
-0.98749375,2.12373530,0.00210503,0.09266220,0.92148909,1.20850985,0.04165083,1.14051483
-0.98149075,2.01142698,0.00187644,0.08811281,0.87092844,1.15105084,0.03882386,1.07672885
-0.97548774,1.90594506,0.00166783,0.08394279,0.82208342,1.09698895,0.03612666,1.01688908
-0.96948474,1.80811677,0.00147893,0.08017476,0.77546923,1.04681185,0.03357803,0.96142273
-0.96348174,1.71845625,0.00130917,0.07681661,0.73148521,1.00082753,0.03119177,0.91059219
-0.95747874,1.63717106,0.00115774,0.07386226,0.69041119,0.95916632,0.02897671,0.86449942
-0.95147574,1.56417968,0.00102359,0.07129284,0.65240858,0.92178982,0.02693681,0.82309596
-0.94547274,1.49913913,0.00090555,0.06907828,0.61752616,0.88850585,0.02507151,0.78619796
-0.93946973,1.44148095,0.00080233,0.06717928,0.58570981,0.85898874,0.02337612,0.75350545
-0.93346673,1.39045386,0.00071256,0.06554950,0.55681573,0.83280388,0.02184239,0.72462490
-0.92746373,1.34517094,0.00063486,0.06413793,0.53062633,0.80943515,0.02045915,0.69909399
-0.92146073,1.30465920,0.00056786,0.06289129,0.50686791,0.78831404,0.01921300,0.67640756
-0.91545773,1.26790938,0.00051022,0.06175642,0.48522915,0.76884911,0.01808901,0.65604339
-0.90945473,1.23392363,0.00046067,0.06068248,0.46537973,0.75045442,0.01707142,0.63748700
-0.90345173,1.20175937,0.00041802,0.05962302,0.44698792,0.73257581,0.01614433,0.62025422
-0.89744872,1.17056745,0.00038119,0.05853760,0.42973671,0.71471387,0.01529233,0.60391078
