energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.24462231,2.68181430,0.00537738,0.25340744,0.06015501,0.04518627,1.80681904,0.45701873,0.87518684
-3.23861931,2.64127364,0.00531842,0.23065818,0.05912538,0.04564708,1.79256621,0.44904040,0.87210670
-3.23261631,2.60222903,0.00523294,0.20974205,0.05844307,0.04583077,1.77797908,0.44174482,0.86892060
-3.22661331,2.56420166,0.00512121,0.19072767,0.05808928,0.04573327,1.76273358,0.43514128,0.86534004
-3.22061031,2.52668956,0.00498413,0.17364226,0.05805004,0.04535601,1.74650988,0.42922405,0.86108412
-3.21460730,2.48919619,0.00482316,0.15847643,0.05831616,0.04470581,1.72900788,0.42397389,0.85589176
-3.20860430,2.45125615,0.00464031,0.14518928,0.05888270,0.04379471,1.70996085,0.41935942,0.84953270
-3.20260130,2.41245674,0.00443805,0.13371359,0.05974814,0.04263958,1.68914649,0.41533833,0.84181662
-3.19659830,2.37245448,0.00421919,0.12396081,0.06091309,0.04126156,1.66639496,0.41185825,0.83260003
-3.19059530,2.33098600,0.00398684,0.11582577,0.06237885,0.03968548,1.64159346,0.40885746,0.82179058
-3.18459230,2.28787297,0.00374425,0.10919088,0.06414565,0.03793903,1.61468752,0.40626534,0.80934872
-3.17858929,2.24302143,0.00349477,0.10392979,0.06621100,0.03605203,1.58567886,0.40400262,0.79528661
-3.17258629,2.19641591,0.00324170,0.09991054,0.06856786,0.03405553,1.55462043,0.40198169,0.77966469
-3.16658329,2.14810933,0.00298823,0.09699816,0.07120314,0.03198099,1.52160906,0.40010693,0.76258590
-3.16058029,2.09820970,0.00273735,0.09505677,0.07409630,0.02985949,1.48677642,0.39827522,0.74418835
-3.15457729,2.04686492,0.00249181,0.09395139,0.07721837,0.02772092,1.45027908,0.39637692,0.72463665
-3.14857429,1.99424708,0.00225403,0.09354933,0.08053130,0.02559336,1.41228846,0.39429715,0.70411273
-3.14257129,1.94053737,0.00202609,0.09372151,0.08398790,0.02350252,1.37298148,0.39191766,0.68280656
-3.13656828,1.88591293,0.00180970,0.09434358,0.08753213,0.02147125,1.33253240,0.38911922,0.66090749
-3.13056528,1.83053654,0.00160622,0.09529710,0.09110004,0.01951924,1.29110669,0.38578447,0.63859656
-3.12456228,1.77454969,0.00141659,0.09647060,0.09462111,0.01766282,1.24885695,0.38180130,0.61604036
-3.11855928,1.71806958,0.00124145,0.09776084,0.09802006,0.01591489,1.20592130,0.37706641,0.59338651
-3.11255628,1.66118994,0.00108107,0.09907394,0.10121901,0.01428493,1.16242407,0.37148910,0.57076115
-3.10655328,1.60398546,0.00093545,0.10032672,0.10413995,0.01277915,1.11847856,0.36499500,0.54826824
-3.10055028,1.54651923,0.00080432,0.10144780,0.10670732,0.01140073,1.07419160,0.35752949,0.52599070
-3.09454727,1.48885249,0.00068720,0.10237881,0.10885063,0.01015006,1.02966933,0.34906072,0.50399306
-3.08854427,1.43105571,0.00058344,0.10307530,0.11050700,0.00902513,0.98502353,0.33958197,0.48232539
-3.08254127,1.37322004,0.00049225,0.10350752,0.11162344,0.00802187,0.94037815,0.32911317,0.46102796
-3.07653827,1.31546811,0.00041272,0.10366086,0.11215883,0.00713451,0.89587514,0.31770158,0.44013647
-3.07053527,1.25796341,0.00034393,0.10353596,0.11208539,0.00635601,0.85167937,0.30542140,0.41968708
-3.06453227,1.20091727,0.00028489,0.10314845,0.11138974,0.00567835,0.80798196,0.29237255,0.39972113
-3.05852926,1.14459308,0.00023464,0.10252825,0.11007333,0.00509294,0.76500191,0.27867838,0.38028911
-3.05252626,1.08930730,0.00019221,0.10171848,0.10815229,0.00459086,0.72298584,0.26448270,0.36145352
-3.04652326,1.03542718,0.00015672,0.10077393,0.10565675,0.00416314,0.68220575,0.24994613,0.34329055
-3.04052026,0.98336522,0.00012729,0.09975923,0.10262968,0.00380097,0.64295507,0.23524197,0.32589050
-3.03451726,0.93357081,0.00010316,0.09874662,0.09912517,0.00349589,0.60554316,0.22055183,0.30935681
-3.02851426,0.88651941,0.00008361,0.09781356,0.09520648,0.00323991,0.57028857,0.20606128,0.29380387
-3.02251126,0.84269990,0.00006801,0.09704010,0.09094376,0.00302562,0.53751159,0.19195564,0.27935385
-3.01650825,0.80260080,0.00005578,0.09650619,0.08641165,0.00284622,0.50752628,0.17841610,0.26613256
-3.01050525,0.76669599,0.00004646,0.09628896,0.08168685,0.00269558,0.48063266,0.16561643,0.25426476
-3.00450225,0.73543065,0.00003963,0.09646014,0.07684578,0.00256827,0.45710918,0.15372028,0.24386915
-2.99849925,0.70920800,0.00003493,0.09708352,0.07196239,0.00245952,0.43720601,0.14287910,0.23505322
-2.99249625,0.68837739,0.00003207,0.09821279,0.06710623,0.00236520,0.42113925,0.13323092,0.22790843
-2.98649325,0.67322410,0.00003082,0.09988953,0.06234085,0.00228182,0.40908636,0.12489959,0.22250566
-2.98049025,0.66396120,0.00003099,0.10214161,0.05772252,0.00220644,0.40118272,0.11799478,0.21889147
-2.97448724,0.66072352,0.00003241,0.10498200,0.05329936,0.00213669,0.39751954,0.11261232,0.21708501
-2.96848424,0.66356394,0.00003497,0.10840795,0.04911076,0.00207066,0.39814285,0.10883494,0.21707590
-2.96248124,0.67245177,0.00003855,0.11240061,0.04518724,0.00200689,0.40305362,0.10673317,0.21882309
-2.95647824,0.68727321,0.00004308,0.11692512,0.04155051,0.00194433,0.41220863,0.10636615,0.22225465
-2.95047524,0.70783348,0.00004848,0.12193115,0.03821395,0.00188222,0.42552209,0.10778238,0.22726856
-2.94447224,0.73386065,0.00005468,0.12735378,0.03518310,0.00182015,0.44286765,0.11102010,0.23373444
-2.93846923,0.76501053,0.00006162,0.13311491,0.03245651,0.00175791,0.46408055,0.11610724,0.24149600
-2.93246623,0.80087258,0.00006921,0.13912495,0.03002656,0.00169548,0.48895987,0.12306086,0.25037430
-2.92646323,0.84097644,0.00007738,0.14528481,0.02788045,0.00163302,0.51727054,0.13188596,0.26017151
-2.92046023,0.88479882,0.00008603,0.15148828,0.02600109,0.00157076,0.54874502,0.14257383,0.27067511
-2.91445723,0.93177050,0.00009506,0.15762444,0.02436807,0.00150901,0.58308467,0.15509974,0.28166238
-2.90845423,0.98128332,0.00010435,0.16358032,0.02295856,0.00144809,0.61996063,0.16942028,0.29290503
-2.90245123,1.03269702,0.00011378,0.16924362,0.02174815,0.00138833,0.65901438,0.18547039,0.30417376
-2.89644822,1.08534582,0.00012320,0.17450528,0.02071157,0.00133002,0.69985803,0.20316023,0.31524273
-2.89044522,1.13854474,0.00013246,0.17926215,0.01982342,0.00127339,0.74207452,0.22237221,0.32589376
-2.88444222,1.19159588,0.00014141,0.18341928,0.01905871,0.00121862,0.78521793,0.24295830,0.33592010
-2.87843922,1.24379439,0.00014990,0.18689209,0.01839342,0.00116580,0.82881418,0.26473801,0.34512989
-2.87243622,1.29443478,0.00015775,0.18960825,0.01780488,0.00111494,0.87236242,0.28749706,0.35334895
-2.86643322,1.34281720,0.00016484,0.19150906,0.01727217,0.00106600,0.91533726,0.31098727,0.36042326
-2.86043022,1.38825428,0.00017100,0.19255063,0.01677637,0.00101886,0.95719230,0.33492761,0.36622073
-2.85442721,1.43007847,0.00017613,0.19270453,0.01630079,0.00097333,0.99736505,0.35900669,0.37063255
-2.84842421,1.46764998,0.00018011,0.19195800,0.01583109,0.00092923,1.03528338,0.38288672,0.37357407
-2.84242121,1.50036555,0.00018285,0.19031387,0.01535543,0.00088630,1.07037368,0.40620903,0.37498520
-2.83641821,1.52766779,0.00018431,0.18778997,0.01486443,0.00084434,1.10207055,0.42860093,0.37483047
-2.83041521,1.54905525,0.00018444,0.18441828,0.01435117,0.00080310,1.12982802,0.44968392,0.37309877
-2.82441221,1.56409283,0.00018325,0.18024368,0.01381110,0.00076240,1.15313189,0.46908293,0.36980284
-2.81840920,1.57242233,0.00018076,0.17532257,0.01324191,0.00072208,1.17151290,0.48643625,0.36497858
-2.81240620,1.57377279,0.00017702,0.16972119,0.01264334,0.00068203,1.18456020,0.50140587,0.35868423
-2.80640320,1.56797018,0.00017211,0.16351385,0.01201695,0.00064219,1.19193462,0.51368767,0.35099942
-2.80040020,1.55494591,0.00016614,0.15678107,0.01136588,0.00060255,1.19338100,0.52302118,0.34202420
-2.79439720,1.53474377,0.00015922,0.14960777,0.01069458,0.00056317,1.18873913,0.52919829,0.33187801
-2.78839420,1.50752479,0.00015150,0.14208137,0.01000847,0.00052414,1.17795255,0.53207069,0.32069863
-2.78239120,1.47356959,0.00014311,0.13429010,0.00931372,0.00048559,1.16107479,0.53155544,0.30864109
-2.77638819,1.43327796,0.00013422,0.12632134,0.00861686,0.00044769,1.13827256,0.52763860,0.29587654
-2.77038519,1.38716534,0.00012498,0.11826015,0.00792459,0.00041064,1.10982554,0.52037659,0.28259110
-2.76438219,1.33585633,0.00011554,0.11018798,0.00724346,0.00037463,1.07612282,0.50989516,0.26898459
-2.75837919,1.28007501,0.00010604,0.10218153,0.00657970,0.00033987,1.03765575,0.49638616,0.25526921
-2.75237619,1.22063251,0.00009663,0.09431185,0.00593896,0.00030655,0.99500762,0.48010199,0.24166808
-2.74637319,1.15841204,0.00008742,0.08664359,0.00532624,0.00027484,0.94884037,0.46134823,0.22841362
-2.74037019,1.09435183,0.00007852,0.07923449,0.00474573,0.00024491,0.89987888,0.44047451,0.21574575
-2.73436718,1.02942656,0.00007002,0.07213500,0.00420076,0.00021688,0.84889349,0.41786423,0.20390988
-2.72836418,0.96462779,0.00006199,0.06538816,0.00369375,0.00019083,0.79668125,0.39392347,0.19315463
-2.72236118,0.90094400,0.00005448,0.05902949,0.00322627,0.00016682,0.74404682,0.36906954,0.18372917
-2.71635818,0.83934083,0.00004755,0.05308718,0.00279902,0.00014488,0.69178349,0.34371965,0.17588028
-2.71035518,0.78074207,0.00004119,0.04758227,0.00241194,0.00012499,0.64065514,0.31828016,0.16984899
-2.70435218,0.72601172,0.00003543,0.04252901,0.00206427,0.00010710,0.59137964,0.29313671,0.16586668
-2.69834917,0.67593770,0.00003026,0.03793524,0.00175466,0.00009116,0.54461404,0.26864563,0.16415083
-2.69234617,0.63121724,0.00002566,0.03380285,0.00148128,0.00007706,0.50094213,0.24512675,0.16490021
-2.68634317,0.59244438,0.00002160,0.03012827,0.00124192,0.00006469,0.46086438,0.22285786,0.16828963
-2.68034017,0.56009940,0.00001805,0.02690300,0.00103410,0.00005394,0.42479045,0.20207083,0.17446430
-2.67433717,0.53454057,0.00001498,0.02411413,0.00085518,0.00004466,0.39303424,0.18294934,0.18353392
-2.66833417,0.51599787,0.00001234,0.02174479,0.00070243,0.00003672,0.36581146,0.16562820,0.19556660
-2.66233117,0.50456897,0.00001009,0.01977472,0.00057314,0.00002999,0.34323941,0.15019415,0.21058294
-2.65632816,0.50021726,0.00000820,0.01818068,0.00046467,0.00002433,0.32533892,0.13668778,0.22855031
-2.65032516,0.50277219,0.00000661,0.01693689,0.00037454,0.00001961,0.31203814,0.12510659,0.24937792
-2.64432216,0.51193167,0.00000529,0.01601547,0.00030041,0.00001572,0.30317802,0.11540888,0.27291280
-2.63831916,0.52726690,0.00000421,0.01538679,0.00024022,0.00001253,0.29851921,0.10751825,0.29893707
-2.63231616,0.54822969,0.00000333,0.01501986,0.00019210,0.00000995,0.29775024,0.10132852,0.32716699
-2.62631316,0.57416221,0.00000262,0.01488268,0.00015451,0.00000791,0.30049688,0.09670894,0.35725391
-2.62031016,0.60430952,0.00000205,0.01494261,0.00012619,0.00000631,0.30633245,0.09350956,0.38878752
-2.61430715,0.63783482,0.00000160,0.01516670,0.00010619,0.00000511,0.31478901,0.09156653,0.42130159
-2.60830415,0.67383731,0.00000126,0.01552210,0.00009393,0.00000425,0.32536932,0.09070738,0.45428217
-2.60230115,0.71137273,0.00000100,0.01597641,0.00008919,0.00000371,0.33755951,0.09075610,0.48717832
-2.59629815,0.74947611,0.00000081,0.01649810,0.00009218,0.00000347,0.35084211,0.09153804,0.51941521
-2.59029515,0.78718637,0.00000068,0.01705693,0.00010355,0.00000352,0.36470943,0.09288449,0.55040914
-2.58429215,0.82357228,0.00000062,0.01762438,0.00012451,0.00000389,0.37867697,0.09463700,0.57958424
-2.57828914,0.85775896,0.00000060,0.01817405,0.00015684,0.00000461,0.39229658,0.09665129,0.60639011
-2.57228614,0.88895402,0.00000064,0.01868209,0.00020305,0.00000574,0.40516895,0.09880077,0.63031978
-2.56628314,0.91647260,0.00000073,0.01912762,0.00026642,0.00000735,0.41695513,0.10097956,0.65092740
-2.56028014,0.93976012,0.00000089,0.01949298,0.00035118,0.00000955,0.42738673,0.10310506,0.66784468
-2.55427714,0.95841191,0.00000111,0.01976411,0.00046262,0.00001248,0.43627417,0.10511981,0.68079544
-2.54827414,0.97218861,0.00000142,0.01993071,0.00060724,0.00001632,0.44351281,0.10699275,0.68960768
-2.54227114,0.98102680,0.00000182,0.01998635,0.00079293,0.00002125,0.44908649,0.10871973,0.69422234
-2.53626813,0.98504396,0.00000234,0.01992854,0.00102907,0.00002754,0.45306831,0.11032330,0.69469844
-2.53026513,0.98453742,0.00000300,0.01975857,0.00132672,0.00003548,0.45561824,0.11185155,0.69121428
-2.52426213,0.97997718,0.00000384,0.01948140,0.00169874,0.00004541,0.45697775,0.11337631,0.68406448
-2.51825913,0.97199251,0.00000487,0.01910530,0.00215984,0.00005772,0.45746133,0.11499037,0.67365292
-2.51225613,0.96135274,0.00000614,0.01864149,0.00272667,0.00007286,0.45744505,0.11680397,0.66048190
-2.50625313,0.94894274,0.00000770,0.01810364,0.00341776,0.00009131,0.45735257,0.11894062,0.64513771
-2.50025013,0.93573402,0.00000958,0.01750737,0.00425342,0.00011362,0.45763889,0.12153218,0.62827341
-2.49424712,0.92275221,0.00001183,0.01686960,0.00525556,0.00014037,0.45877243,0.12471362,0.61058919
-2.48824412,0.91104228,0.00001452,0.01620795,0.00644737,0.00017217,0.46121606,0.12861722,0.59281125
-2.48224112,0.90163261,0.00001769,0.01554015,0.00785286,0.00020967,0.46540770,0.13336681,0.57566986
-2.47623812,0.89549913,0.00002139,0.01488337,0.00949632,0.00025351,0.47174126,0.13907186,0.55987743
-2.47023512,0.89353103,0.00002568,0.01425371,0.01140162,0.00030432,0.48054868,0.14582199,0.54610735
-2.46423212,0.89649899,0.00003062,0.01366565,0.01359138,0.00036270,0.49208370,0.15368171,0.53497416
-2.45822911,0.90502721,0.00003625,0.01313165,0.01608598,0.00042917,0.50650816,0.16268602,0.52701597
-2.45222611,0.91957021,0.00004260,0.01266176,0.01890259,0.00050419,0.52388129,0.17283672,0.52267925
-2.44622311,0.94039516,0.00004972,0.01226339,0.02205402,0.00058808,0.54415262,0.18409980,0.52230681
-2.44022011,0.96757041,0.00005761,0.01194120,0.02554761,0.00068102,0.56715874,0.19640398,0.52612889
-2.43421711,1.00096050,0.00006628,0.01169695,0.02938410,0.00078301,0.59262431,0.20964051,0.53425789
-2.42821411,1.04022809,0.00007571,0.01152965,0.03355665,0.00089383,0.62016722,0.22366436,0.54668651
-2.42221111,1.08484245,0.00008588,0.01143565,0.03804995,0.00101306,0.64930780,0.23829667,0.56328955
-2.41620810,1.13409444,0.00009673,0.01140887,0.04283952,0.00114000,0.67948197,0.25332861,0.58382904
-2.41020510,1.18711743,0.00010818,0.01144113,0.04789134,0.00127370,0.71005774,0.26852635,0.60796261
-2.40420210,1.24291345,0.00012014,0.01152245,0.05316174,0.00141297,0.74035442,0.28363712,0.63525477
-2.39819910,1.30038374,0.00013249,0.01164152,0.05859765,0.00155633,0.76966405,0.29839621,0.66519079
-2.39219610,1.35836253,0.00014510,0.01178607,0.06413730,0.00170211,0.79727396,0.31253443,0.69719266
-2.38619310,1.41565310,0.00015780,0.01194336,0.06971124,0.00184840,0.82248982,0.32578607,0.73063679
-2.38019010,1.47106468,0.00017043,0.01210059,0.07524383,0.00199313,0.84465804,0.33789679,0.76487278
-2.37418709,1.52344896,0.00018281,0.01224535,0.08065503,0.00213415,0.86318685,0.34863131,0.79924280
-2.36818409,1.57173497,0.00019475,0.01236597,0.08586256,0.00226923,0.87756505,0.35778049,0.83310091
-2.36218109,1.61496101,0.00020607,0.01245194,0.09078421,0.00239616,0.88737783,0.36516762,0.86583170
-2.35617809,1.65230259,0.00021658,0.01249413,0.09534042,0.00251282,0.89231893,0.37065359,0.89686777
-2.35017509,1.68309521,0.00022611,0.01248509,0.09945677,0.00261725,0.89219887,0.37414077,0.92570524
-2.34417209,1.70685145,0.00023450,0.01241918,0.10306649,0.00270772,0.88694883,0.37557549,0.95191697
-2.33816908,1.72327152,0.00024161,0.01229270,0.10611274,0.00278279,0.87662027,0.37494899,0.97516288
-2.33216608,1.73224719,0.00024733,0.01210388,0.10855060,0.00284138,0.86138034,0.37229682,0.99519705
-2.32616308,1.73385884,0.00025158,0.01185292,0.11034863,0.00288279,0.84150343,0.36769685,1.01187135
-2.32016008,1.72836609,0.00025430,0.01154179,0.11149002,0.00290679,0.81735939,0.36126587,1.02513544
-2.31415708,1.71619227,0.00025546,0.01117417,0.11197309,0.00291355,0.78939888,0.35315498,1.03503314
-2.30815408,1.69790360,0.00025508,0.01075520,0.11181133,0.00290372,0.75813683,0.34354408,1.04169544
-2.30215108,1.67418400,0.00025319,0.01029124,0.11103273,0.00287835,0.72413449,0.33263561,1.04533025
-2.29614807,1.64580660,0.00024986,0.00978962,0.10967869,0.00283892,0.68798098,0.32064779,1.04620958
-2.29014507,1.61360316,0.00024518,0.00925835,0.10780235,0.00278721,0.65027515,0.30780780,1.04465456
-2.28414207,1.57843271,0.00023927,0.00870585,0.10546648,0.00272531,0.61160828,0.29434492,1.04101897
-2.27813907,1.54115063,0.00023227,0.00814064,0.10274114,0.00265550,0.57254839,0.28048409,1.03567206
-2.27213607,1.50257935,0.00022431,0.00757112,0.09970104,0.00258018,0.53362652,0.26644001,1.02898140
-2.26613307,1.46348185,0.00021555,0.00700531,0.09642289,0.00250179,0.49532535,0.25241200,1.02129645
-2.26013007,1.42453882,0.00020615,0.00645062,0.09298274,0.00242270,0.45807049,0.23857967,1.01293360
-2.25412706,1.38633021,0.00019626,0.00591376,0.08945350,0.00234518,0.42222437,0.22509967,1.00416333
-2.24812406,1.34932175,0.00018602,0.00540052,0.08590271,0.00227125,0.38808281,0.21210337,0.99519992
-2.24212106,1.31385674,0.00017559,0.00491578,0.08239067,0.00220268,0.35587413,0.19969558,0.98619421
-2.23611806,1.28015308,0.00016508,0.00446337,0.07896897,0.00214092,0.32576048,0.18795429,0.97722958
-2.23011506,1.24830556,0.00015460,0.00404618,0.07567952,0.00208703,0.29784120,0.17693127,0.96832123
-2.22411206,1.21829285,0.00014427,0.00366611,0.07255397,0.00204170,0.27215778,0.16665352,0.95941884
-2.21810905,1.18998889,0.00013416,0.00332418,0.06961373,0.00200527,0.24870013,0.15712532,0.95041215
-2.21210605,1.16317772,0.00012433,0.00302066,0.06687029,0.00197766,0.22741371,0.14833096,0.94113945
-2.20610305,1.13757135,0.00011485,0.00275513,0.06432609,0.00195850,0.20820725,0.14023774,0.93139820
-2.20010005,1.11282942,0.00010576,0.00252671,0.06197562,0.00194713,0.19096065,0.13279930,0.92095752
-2.19409705,1.08858018,0.00009708,0.00233417,0.05980688,0.00194266,0.17553283,0.12595906,0.90957180
-2.18809405,1.06444154,0.00008884,0.00217609,0.05780291,0.00194407,0.16176922,0.11965361,0.89699490
-2.18209105,1.04004174,0.00008104,0.00205108,0.05594362,0.00195026,0.14950875,0.11381602,0.88299426
-2.17608804,1.01503860,0.00007369,0.00195794,0.05420745,0.00196018,0.13859017,0.10837887,0.86736436
-2.17008504,0.98913688,0.00006679,0.00189578,0.05257315,0.00197285,0.12885752,0.10327702,0.84993897
-2.16408204,0.96210308,0.00006034,0.00186425,0.05102133,0.00198753,0.12016481,0.09844996,0.83060176
-2.15807904,0.93377735,0.00005432,0.00186360,0.04953594,0.00200371,0.11237982,0.09384376,0.80929482
-2.15207604,0.90408217,0.00004872,0.00189486,0.04810545,0.00202127,0.10538693,0.08941257,0.78602482
-2.14607304,0.87302761,0.00004354,0.00195990,0.04672379,0.00204044,0.09908920,0.08511966,0.76086666
-2.14007004,0.84071316,0.00003875,0.00206149,0.04539106,0.00206194,0.09340958,0.08093800,0.73396449
-2.13406703,0.80732623,0.00003436,0.00220336,0.04411380,0.00208692,0.08829139,0.07685043,0.70553011
-2.12806403,0.77313742,0.00003033,0.00239016,0.04290514,0.00211702,0.08369811,0.07284944,0.67583894
-2.12206103,0.73849290,0.00002667,0.00262742,0.04178442,0.00215435,0.07961259,0.06893652,0.64522364
-2.11605803,0.70380423,0.00002335,0.00292145,0.04077674,0.00220141,0.07603569,0.06512131,0.61406580
-2.11005503,0.66953603,0.00002035,0.00327924,0.03991205,0.00226108,0.07298448,0.06142044,0.58278590
-2.10405203,0.63619191,0.00001768,0.00370821,0.03922410,0.00233651,0.07049002,0.05785616,0.55183202
-2.09804902,0.60429922,0.00001531,0.00421602,0.03874915,0.00243106,0.06859489,0.05445490,0.52166761
-2.09204602,0.57439298,0.00001323,0.00481027,0.03852451,0.00254815,0.06735037,0.05124570,0.49275879
-2.08604302,0.54699962,0.00001144,0.00549821,0.03858697,0.00269114,0.06681349,0.04825870,0.46556162
-2.08004002,0.52262091,0.00000993,0.00628636,0.03897112,0.00286322,0.06704389,0.04552358,0.44050960
-2.07403702,0.50171854,0.00000869,0.00718014,0.03970769,0.00306726,0.06810071,0.04306820,0.41800191
-2.06803402,0.48469985,0.00000773,0.00818354,0.04082197,0.00330564,0.07003935,0.04091729,0.39839262
-2.06203102,0.47190500,0.00000705,0.00929871,0.04233222,0.00358019,0.07290837,0.03909142,0.38198129
-2.05602801,0.46359599,0.00000668,0.01052561,0.04424839,0.00389202,0.07674658,0.03760610,0.36900503
-2.05002501,0.45994798,0.00000664,0.01186176,0.04657093,0.00424145,0.08158020,0.03647115,0.35963241
-2.04402201,0.46104285,0.00000697,0.01330195,0.04929002,0.00462791,0.08742052,0.03569037,0.35395931
-2.03801901,0.46686568,0.00000773,0.01483816,0.05238500,0.00504998,0.09426183,0.03526144,0.35200680
-2.03201601,0.47730389,0.00000898,0.01645943,0.05582428,0.00550530,0.10207988,0.03517606,0.35372120
-2.02601301,0.49214943,0.00001082,0.01815200,0.05956562,0.00599068,0.11083091,0.03542045,0.35897628
-2.02001001,0.51110399,0.00001335,0.01989948,0.06355684,0.00650217,0.12045134,0.03597599,0.36757759
-2.01400700,0.53378702,0.00001673,0.02168314,0.06773695,0.00703517,0.13085815,0.03682012,0.37926885
-2.00800400,0.55974661,0.00002110,0.02348239,0.07203768,0.00758462,0.14194999,0.03792747,0.39374023
-2.00200100,0.58847289,0.00002666,0.02527534,0.07638542,0.00814518,0.15360904,0.03927102,0.41063826
-1.99599800,0.61941348,0.00003365,0.02703945,0.08070342,0.00871148,0.16570363,0.04082344,0.42957724
-1.98999500,0.65199065,0.00004232,0.02875224,0.08491424,0.00927836,0.17809147,0.04255841,0.45015154
-1.98399200,0.68561955,0.00005296,0.03039210,0.08894230,0.00984110,0.19062344,0.04445187,0.47194867
-1.97798899,0.71972678,0.00006590,0.03193906,0.09271658,0.01039569,0.20314784,0.04648326,0.49456241
-1.97198599,0.75376868,0.00008148,0.03337551,0.09617304,0.01093904,0.21551486,0.04863644,0.51760568
-1.96598299,0.78724836,0.00010008,0.03468692,0.09925703,0.01146912,0.22758112,0.05090054,0.54072243
-1.95997999,0.81973101,0.00012209,0.03586235,0.10192527,0.01198518,0.23921401,0.05327035,0.56359831
-1.95397699,0.85085644,0.00014792,0.03689490,0.10414743,0.01248773,0.25029570,0.05574656,0.58596931
-1.94797399,0.88034838,0.00017796,0.03778192,0.10590729,0.01297857,0.26072649,0.05833545,0.60762821
-1.94197099,0.90802011,0.00021261,0.03852511,0.10720323,0.01346073,0.27042747,0.06104838,0.62842837
-1.93596798,0.93377585,0.00025221,0.03913031,0.10804823,0.01393831,0.27934210,0.06390082,0.64828469
-1.92996498,0.95760808,0.00029708,0.03960719,0.10846926,0.01441621,0.28743686,0.06691108,0.66717169
-1.92396198,0.97959071,0.00034746,0.03996868,0.10850607,0.01489988,0.29470075,0.07009880,0.68511872
-1.91795898,0.99986843,0.00040353,0.04023032,0.10820958,0.01539496,0.30114368,0.07348323,0.70220263
-1.91195598,1.01864299,0.00046532,0.04040940,0.10763978,0.01590688,0.30679391,0.07708135,0.71853824
-1.90595298,1.03615700,0.00053280,0.04052412,0.10686337,0.01644048,0.31169459,0.08090609,0.73426720
-1.89994997,1.05267622,0.00060576,0.04059261,0.10595130,0.01699959,0.31589965,0.08496460,0.74954580
-1.89394697,1.06847143,0.00068385,0.04063210,0.10497613,0.01758670,0.31946934,0.08925672,0.76453259
-1.88794397,1.08380092,0.00076658,0.04065804,0.10400966,0.01820263,0.32246552,0.09377386,0.77937636
-1.88194097,1.09889462,0.00085327,0.04068345,0.10312066,0.01884625,0.32494726,0.09849816,0.79420550
-1.87593797,1.11394085,0.00094310,0.04071835,0.10237292,0.01951442,0.32696678,0.10340232,0.80911904
-1.86993497,1.12907649,0.00103508,0.04076943,0.10182383,0.02020185,0.32856612,0.10844977,0.82418026
-1.86393197,1.14438101,0.00112808,0.04083991,0.10152319,0.02090123,0.32977477,0.11359550,0.83941299
-1.85792896,1.15987478,0.00122085,0.04092957,0.10151268,0.02160339,0.33060825,0.11878738,0.85480094
-1.85192596,1.17552160,0.00131205,0.04103508,0.10182563,0.02229757,0.33106795,0.12396790,0.87028999
-1.84592296,1.19123512,0.00140028,0.04115041,0.10248725,0.02297179,0.33114202,0.12907636,0.88579321
-1.83991996,1.20688864,0.00148409,0.04126745,0.10351512,0.02361334,0.33080731,0.13405125,0.90119821
-1.83391696,1.22232747,0.00156209,0.04137668,0.10491992,0.02420922,0.33003230,0.13883285,0.91637626
-1.82791396,1.23738287,0.00163290,0.04146796,0.10670627,0.02474674,0.32878060,0.14336570,0.93119237
-1.82191096,1.25188655,0.00169527,0.04153127,0.10887352,0.02521401,0.32701504,0.14760103,0.94551572
-1.81590795,1.26568453,0.00174809,0.04155747,0.11141649,0.02560040,0.32470173,0.15149882,0.95922949
-1.80990495,1.27864959,0.00179042,0.04153892,0.11432595,0.02589706,0.32181421,0.15502947,0.97223948
-1.80390195,1.29069110,0.00182152,0.04146999,0.11758892,0.02609723,0.31833703,0.15817498,0.98448085
-1.79789895,1.30176193,0.00184090,0.04134745,0.12118858,0.02619647,0.31426878,0.16092953,0.99592250
-1.79189595,1.31186181,0.00184832,0.04117068,0.12510396,0.02619290,0.30962432,0.16329949,1.00656891
-1.78589295,1.32103711,0.00184377,0.04094173,0.12930936,0.02608712,0.30443609,0.16530284,1.01645929
-1.77988994,1.32937731,0.00182754,0.04066514,0.13377358,0.02588223,0.29875435,0.16696813,1.02566433
-1.77388694,1.33700845,0.00180011,0.04034775,0.13845903,0.02558357,0.29264659,0.16833293,1.03428076
-1.76788394,1.34408449,0.00176223,0.03999828,0.14332091,0.02519848,0.28619595,0.16944205,1.04242450
-1.76188094,1.35077718,0.00171482,0.03962689,0.14830647,0.02473590,0.27949898,0.17034552,1.05022277
-1.75587794,1.35726557,0.00165897,0.03924468,0.15335465,0.02420604,0.27266273,0.17109656,1.05780613
-1.74987494,1.36372593,0.00159590,0.03886319,0.15839594,0.02361988,0.26580158,0.17174964,1.06530098
-1.74387194,1.37032302,0.00152691,0.03849387,0.16335286,0.02298878,0.25903381,0.17235875,1.07282319
-1.73786893,1.37720334,0.00145336,0.03814770,0.16814091,0.02232406,0.25247821,0.17297593,1.08047341
-1.73186593,1.38449079,0.00137659,0.03783481,0.17267008,0.02163661,0.24625093,0.17365020,1.08833430
