energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.30915458,1.88809018,-2.20719846,0.01203621,-0.00985550,0.02740104,-0.03119724,0.50084279,-0.55506652,0.04957798,-0.05393485,0.26158970,-0.25668691,1.39308414,-1.66788257,0.18575051,-0.18995878,0.00000000,-0.00000000
-0.30315158,1.81153068,-2.24969800,0.01182243,-0.01032843,0.02650359,-0.03162040,0.48175829,-0.57026495,0.04699042,-0.05595152,0.25519698,-0.26507615,1.33550793,-1.69416509,0.18408069,-0.19278882,0.00000000,-0.00000000
-0.29714857,1.73709227,-2.28851011,0.01165595,-0.01078768,0.02563823,-0.03199654,0.46278087,-0.58395150,0.04443862,-0.05784479,0.24911804,-0.27290577,1.27936477,-1.71800090,0.18295671,-0.19548340,0.00000000,-0.00000000
-0.29114557,1.66620937,-2.32232980,0.01155130,-0.01122454,0.02482356,-0.03231001,0.44426268,-0.59581921,0.04197390,-0.05956620,0.24353416,-0.28000828,1.22566654,-1.73844760,0.18247992,-0.19795685,0.00000000,-0.00000000
-0.28514257,1.60018594,-2.34996747,0.01152228,-0.01163083,0.02407621,-0.03254698,0.42652036,-0.60559368,0.03964434,-0.06107033,0.23860517,-0.28623298,1.17533001,-1.75464663,0.18273434,-0.20013348,0.00000000,-0.00000000
-0.27913957,1.54016557,-2.37038469,0.01158160,-0.01199919,0.02341046,-0.03269592,0.40982733,-0.61304194,0.03749384,-0.06231628,0.23446538,-0.29145102,1.12915493,-1.76584805,0.18378418,-0.20195071,0.00000000,-0.00000000
-0.27313657,1.48710887,-2.38272733,0.01174060,-0.01232335,0.02283798,-0.03274797,0.39440838,-0.61798060,0.03556131,-0.06326903,0.23122073,-0.29556000,1.08780708,-1.77143343,0.18567241,-0.20336199,0.00000000,-0.00000000
-0.26713357,1.44177873,-2.38635459,0.01200899,-0.01259841,0.02236771,-0.03269727,0.38043660,-0.62028283,0.03388014,-0.06390055,0.22894727,-0.29848783,1.05180709,-1.77093611,0.18842023,-0.20433907,0.00000000,-0.00000000
-0.26113057,1.40473342,-2.38086214,0.01239461,-0.01282105,0.02200588,-0.03254121,0.36803267,-0.61988376,0.03247794,-0.06419086,0.22769088,-0.30019568,1.02152484,-1.76405733,0.19202746,-0.20487382,0.00000000,-0.00000000
-0.25512756,1.37632742,-2.36609813,0.01290321,-0.01298969,0.02175622,-0.03228058,0.35726659,-0.61678394,0.03137637,-0.06412872,0.22746841,-0.30067979,0.99717949,-1.75067750,0.19647399,-0.20497918,0.00000000,-0.00000000
-0.24912456,1.35671924,-2.34217092,0.01353838,-0.01310462,0.02162017,-0.03191957,0.34816140,-0.61105053,0.03059126,-0.06371203,0.22826980,-0.29997199,0.97884474,-1.73086162,0.20172191,-0.20468929,0.00000000,-0.00000000
-0.24312156,1.34588556,-2.30944775,0.01430136,-0.01316801,0.02159736,-0.03146568,0.34069865,-0.60281613,0.03013284,-0.06294798,0.23006138,-0.29813892,0.96645867,-1.70485836,0.20771847,-0.20405875,0.00000000,-0.00000000
-0.23711856,1.34364043,-2.26854399,0.01519110,-0.01318392,0.02168600,-0.03092950,0.33482532,-0.59227510,0.03000615,-0.06185277,0.23278987,-0.29527981,0.95983748,-1.67309250,0.21439949,-0.20316084,0.00000000,-0.00000000
-0.23111556,1.34965840,-2.22030329,0.01620419,-0.01315818,0.02188349,-0.03032439,0.33046159,-0.57967756,0.03021150,-0.06045115,0.23638698,-0.29152299,0.95869236,-1.63615088,0.22169317,-0.20208492,0.00000000,-0.00000000
-0.22511256,1.36350035,-2.16576907,0.01733497,-0.01309822,0.02218690,-0.02966600,0.32750912,-0.56532108,0.03074504,-0.05877550,0.24077431,-0.28702119,0.96264841,-1.59476218,0.22952403,-0.20093303,0.00000000,-0.00000000
-0.21910955,1.38464053,-2.10614869,0.01857565,-0.01301284,0.02259361,-0.02897173,0.32585924,-0.54954071,0.03159934,-0.05686484,0.24586840,-0.28194590,0.97126483,-1.54977139,0.23781681,-0.19981573,0.00000000,-0.00000000
-0.21310655,1.41249374,-2.04277172,0.01991644,-0.01291194,0.02310176,-0.02826018,0.32540081,-0.53269742,0.03276406,-0.05476348,0.25158552,-0.27648090,0.98405539,-1.50210997,0.24650009,-0.19884756,0.00000000,-0.00000000
-0.20710355,1.44644144,-1.97704414,0.02134583,-0.01280615,0.02371077,-0.02755042,0.32602706,-0.51516581,0.03422649,-0.05251962,0.25784618,-0.27081547,1.00050838,-1.45276316,0.25550952,-0.19814211,0.00000000,-0.00000000
-0.20110055,1.48585573,-1.91040071,0.02285079,-0.01270652,0.02442168,-0.02686142,0.32764145,-0.49732142,0.03597213,-0.05018383,0.26457903,-0.26513739,1.02010523,-1.40273567,0.26479050,-0.19780718,0.00000000,-0.00000000
-0.19509755,1.53012042,-1.84425759,0.02441708,-0.01262412,0.02523742,-0.02621134,0.33016200,-0.47952837,0.03798528,-0.04780759,0.27172397,-0.25962628,1.04233729,-1.35301764,0.27430013,-0.19794002,0.00000000,-0.00000000
-0.18909455,1.57864855,-1.77996741,0.02602958,-0.01256972,0.02616295,-0.02561701,0.33352412,-0.46212785,0.04024942,-0.04544179,0.27923457,-0.25444739,1.06672011,-1.30455214,0.28400838,-0.19862318,0.00000000,-0.00000000
-0.18309155,1.63089583,-1.71877885,0.02767258,-0.01255341,0.02720529,-0.02509339,0.33768185,-0.44542799,0.04274765,-0.04313540,0.28707943,-0.24974634,1.09280493,-1.25820594,0.29389854,-0.19992093,0.00000000,-0.00000000
-0.17708854,1.68636989,-1.66180240,0.02933016,-0.01258433,0.02837332,-0.02465320,0.34260749,-0.42969560,0.04546302,-0.04093432,0.29524261,-0.24564494,1.12018719,-1.21474458,0.30396675,-0.20187669,0.00000000,-0.00000000
-0.17108554,1.74463506,-1.60998381,0.03098647,-0.01267040,0.02967753,-0.02430662,0.34828982,-0.41514999,0.04837870,-0.03888042,0.30372318,-0.24223830,1.14851192,-1.17481298,0.31422086,-0.20451144,0.00000000,-0.00000000
-0.16508254,1.80531300,-1.56408611,0.03262607,-0.01281816,0.03112957,-0.02406115,0.35473099,-0.40195927,0.05147819,-0.03701078,0.31253376,-0.23959340,1.17747602,-1.13892224,0.32467856,-0.20782329,0.00000000,-0.00000000
-0.15907954,1.86807926,-1.52468067,0.03423415,-0.01303260,0.03274170,-0.02392159,0.36194243,-0.39023900,0.05474529,-0.03535726,0.32169823,-0.23774911,1.20682763,-1.10744297,0.33536486,-0.21178826,0.00000000,-0.00000000
-0.15307654,1.93265622,-1.49214728,0.03579683,-0.01331719,0.03452609,-0.02389023,0.36993999,-0.38005327,0.05816413,-0.03394619,0.33124869,-0.23671761,1.23636287,-1.08060521,0.34630922,-0.21636223,0.00000000,-0.00000000
-0.14707354,1.99880297,-1.46668288,0.03730128,-0.01367382,0.03649407,-0.02396704,0.37873860,-0.37141808,0.06171897,-0.03279840,0.34122175,-0.23648717,1.26592016,-1.05850463,0.35754224,-0.22148389,0.00000000,-0.00000000
-0.14107054,2.06630266,-1.44831776,0.03873590,-0.01410296,0.03865531,-0.02415004,0.38834688,-0.36430645,0.06539400,-0.03192942,0.35165437,-0.23702600,1.29537272,-1.04111433,0.36909227,-0.22707869,0.00000000,-0.00000000
-0.13506753,2.13494802,-1.43693815,0.04009036,-0.01460376,0.04101694,-0.02443582,0.39876185,-0.35865528,0.06917304,-0.03134982,0.36257932,-0.23828700,1.32461957,-1.02830127,0.38098194,-0.23306345,0.00000000,-0.00000000
-0.12906453,2.20452589,-1.43231347,0.04135563,-0.01517429,0.04358273,-0.02481999,0.40996418,-0.35437311,0.07303916,-0.03106571,0.37402050,-0.24021310,1.35357557,-1.01984640,0.39322482,-0.23935147,0.00000000,-0.00000000
-0.12306153,2.27480138,-1.43412657,0.04252396,-0.01581175,0.04635227,-0.02529779,0.42191411,-0.35134865,0.07697423,-0.03107938,0.38598831,-0.24274287,1.38216114,-1.01546689,0.40582245,-0.24585775,0.00000000,-0.00000000
-0.11705853,2.34550271,-1.44200503,0.04358879,-0.01651273,0.04932025,-0.02586459,0.43454836,-0.34945930,0.08095853,-0.03138989,0.39847525,-0.24581602,1.41029204,-1.01483945,0.41876161,-0.25250424,0.00000000,-0.00000000
-0.11105553,2.41630742,-1.45555175,0.04454463,-0.01727345,0.05247589,-0.02651651,0.44777819,-0.34857941,0.08497029,-0.03199376,0.41145193,-0.24937865,1.43786984,-1.01762318,0.43201227,-0.25922460,0.00000000,-0.00000000
-0.10505253,2.48683071,-1.47437317,0.04538693,-0.01809000,0.05580245,-0.02725084,0.46148862,-0.34858779,0.08898525,-0.03288557,0.42486380,-0.25338773,1.46477364,-1.02348083,0.44552603,-0.26596837,0.00000000,-0.00000000
-0.09904952,2.55661680,-1.49810360,0.04611195,-0.01895858,0.05927705,-0.02806645,0.47553905,-0.34937402,0.09297638,-0.03405855,0.43862865,-0.25781472,1.49085335,-1.03209736,0.45923527,-0.27270426,0.00000000,-0.00000000
-0.09304652,2.62513389,-1.52642446,0.04671659,-0.01987560,0.06287059,-0.02896416,0.48976516,-0.35084354,0.09691361,-0.03550503,0.45263523,-0.26264808,1.51592503,-1.04319484,0.47305299,-0.27942237,0.00000000,-0.00000000
-0.08704352,2.69177327,-1.55907761,0.04719827,-0.02083783,0.06654798,-0.02994683,0.50398211,-0.35292106,0.10076376,-0.03721684,0.46674294,-0.26789455,1.53976865,-1.05654323,0.48687341,-0.28613520,0.00000000,-0.00000000
-0.08104052,2.75585295,-1.59587227,0.04755482,-0.02184242,0.07026856,-0.03101950,0.51798886,-0.35555241,0.10449062,-0.03918554,0.48078289,-0.27357914,1.56212827,-1.07196640,0.50057329,-0.29287742,0.00000000,-0.00000000
-0.07503752,2.81662605,-1.63668539,0.04778447,-0.02288690,0.07398683,-0.03218924,0.53157364,-0.35870479,0.10805523,-0.04140257,0.49456032,-0.27974375,1.58271508,-1.08934350,0.51401393,-0.29970438,0.00000000,-0.00000000
-0.06903452,2.87329399,-1.68145566,0.04788578,-0.02396905,0.07765332,-0.03346496,0.54452019,-0.36236548,0.11141638,-0.04385925,0.50785831,-0.28644459,1.60121286,-1.10860578,0.52704380,-0.30668934,0.00000000,-0.00000000
-0.06303152,2.92502403,-1.73017177,0.04785772,-0.02508680,0.08121576,-0.03485700,0.55661463,-0.36653925,0.11453133,-0.04654669,0.52044293,-0.29374849,1.61728608,-1.12972916,0.53950187,-0.31391969,0.00000000,-0.00000000
-0.05702851,2.97097099,-1.78285572,0.04769974,-0.02623801,0.08462037,-0.03637668,0.56765273,-0.37124461,0.11735669,-0.04945552,0.53206942,-0.30172824,1.63059008,-1.15272328,0.55122131,-0.32149222,0.00000000,-0.00000000
-0.05102551,3.01030213,-1.83954219,0.04741194,-0.02742026,0.08781326,-0.03803562,0.57744727,-0.37650928,0.11984956,-0.05257564,0.54248955,-0.31045718,1.64078309,-1.17761780,0.56203363,-0.32950768,0.00000000,-0.00000000
-0.04502251,3.04222453,-1.90025533,0.04699523,-0.02863058,0.09074197,-0.03984506,0.58583523,-0.38236507,0.12196876,-0.05589582,0.55145955,-0.32000340,1.64753943,-1.20444673,0.57177319,-0.33806484,0.00000000,-0.00000000
-0.03901951,3.06601363,-1.96498414,0.04645154,-0.02986521,0.09335701,-0.04181506,0.59268448,-0.38884255,0.12367619,-0.05940327,0.55874860,-0.33042364,1.65056341,-1.23323185,0.58028176,-0.34725447,0.00000000,-0.00000000
-0.03301651,3.08104192,-2.03365782,0.04578408,-0.03111939,0.09561331,-0.04395369,0.59789975,-0.39596581,0.12493820,-0.06308313,0.56414731,-0.34175734,1.64960317,-1.26396622,0.58741314,-0.35715332,0.00000000,-0.00000000
-0.02701351,3.08680631,-2.10612257,0.04499751,-0.03238714,0.09747166,-0.04626612,0.60142763,-0.40374748,0.12572702,-0.06691807,0.56747602,-0.35402102,1.64446387,-1.29659863,0.59303774,-0.36781848,0.00000000,-0.00000000
-0.02101051,3.08295309,-2.18212094,0.04409817,-0.03366112,0.09889997,-0.04875389,0.60326033,-0.41218449,0.12602197,-0.07088778,0.56859231,-0.36720332,1.63501944,-1.33101994,0.59704680,-0.37928238,0.00000000,-0.00000000
-0.01500750,3.06929901,-2.26127491,0.04309423,-0.03493260,0.09987425,-0.05141407,0.60343811,-0.42125450,0.12581064,-0.07496860,0.56739754,-0.38126093,1.62122248,-1.36705203,0.59935628,-0.39154861,0.00000000,-0.00000000
-0.00900450,3.04584769,-2.34307378,0.04199584,-0.03619139,0.10037947,-0.05423866,0.60205014,-0.43091340,0.12508980,-0.07913315,0.56384211,-0.39611556,1.60311158,-1.40444005,0.59991023,-0.40458879,0.00000000,-0.00000000
-0.00300150,3.01280033,-2.42686750,0.04081511,-0.03742598,0.10041009,-0.05721406,0.59923387,-0.44109394,0.12386602,-0.08335016,0.55792900,-0.41165227,1.58081579,-1.44284836,0.59868347,-0.41834065,0.00000000,-0.00000000
0.00300150,2.97056021,-2.51186612,0.03956614,-0.03862370,0.09997027,-0.06032074,0.59517279,-0.45170550,0.12215602,-0.08758433,0.54971564,-0.42771917,1.55455595,-1.48186045,0.59568356,-0.43270736,0.00000000,-0.00000000
0.00900450,2.91973066,-2.59714567,0.03826490,-0.03977095,0.09907384,-0.06353308,0.59009270,-0.46263513,0.11998667,-0.09179642,0.53931383,-0.44412863,1.52464289,-1.52098303,0.59095192,-0.44755820,0.00000000,-0.00000000
0.01500750,2.86110655,-2.68166044,0.03692903,-0.04085359,0.09774393,-0.06681951,0.58425652,-0.47374976,0.11739466,-0.09594351,0.52688788,-0.46066006,1.49147239,-1.55965409,0.58456404,-0.46273070,0.00000000,-0.00000000
0.02101051,2.79565970,-2.76426166,0.03557759,-0.04185726,0.09601243,-0.07014285,0.57795797,-0.48489955,0.11442586,-0.09997939,0.51265088,-0.47706411,1.45551736,-1.59725481,0.57662874,-0.47803391,0.00000000,-0.00000000
0.02701351,2.72451870,-2.84372192,0.03423075,-0.04276786,0.09391911,-0.07346090,0.57151410,-0.49592230,0.11113434,-0.10385523,0.49685947,-0.49306836,1.41731737,-1.63312472,0.56728654,-0.49325299,0.00000000,-0.00000000
0.03301651,2.64894411,-2.91876487,0.03290941,-0.04357204,0.09151063,-0.07672729,0.56525711,-0.50664870,0.10758115,-0.10752044,0.47980725,-0.50838420,1.37746636,-1.66657978,0.55670705,-0.50815485,0.00000000,-0.00000000
0.03901951,2.57030009,-2.98809902,0.03163478,-0.04425761,0.08883937,-0.07989258,0.55952568,-0.51690826,0.10383293,-0.11092365,0.46181719,-0.52271487,1.33659870,-1.69693249,0.54508555,-0.52249465,0.00000000,-0.00000000
0.04502251,2.49002358,-3.05045476,0.03042795,-0.04481409,0.08596220,-0.08290554,0.55465597,-0.52653569,0.09996034,-0.11401395,0.44323331,-0.53576415,1.29537452,-1.72351333,0.53263876,-0.53602296,0.00000000,-0.00000000
0.05102551,2.40959220,-3.10462303,0.02930948,-0.04523306,0.08293920,-0.08571460,0.55097275,-0.53537748,0.09603637,-0.11674225,0.42441215,-0.54724563,1.25446480,-1.74569268,0.51960002,-0.54849334,0.00000000,-0.00000000
0.05702851,2.33049210,-3.14949441,0.02829895,-0.04550854,0.07983235,-0.08826937,0.54878082,-0.54329848,0.09213477,-0.11906264,0.40571426,-0.55689207,1.21453674,-1.76290238,0.50621384,-0.55967010,0.00000000,-0.00000000
0.06303152,2.25418682,-3.18409701,0.02741460,-0.04563732,0.07670431,-0.09052230,0.54835698,-0.55018801,0.08832834,-0.12093392,0.38749593,-0.56446460,1.17624001,-1.77465588,0.49273020,-0.56933588,0.00000000,-0.00000000
0.06903452,2.18208787,-3.20763163,0.02667296,-0.04561908,0.07361727,-0.09243022,0.54994281,-0.55596554,0.08468749,-0.12232103,0.37010178,-0.56976127,1.14019417,-1.78056642,0.47939859,-0.57729889,0.00000000,-0.00000000
0.07503752,2.11552800,-3.21950279,0.02608854,-0.04545654,0.07063184,-0.09395583,0.55373840,-0.56058535,0.08127880,-0.12319641,0.35385792,-0.57262468,1.10697757,-1.78036219,0.46646208,-0.58339942,0.00000000,-0.00000000
0.08104052,2.05573743,-3.21934422,0.02567361,-0.04515539,0.06780615,-0.09506911,0.55989721,-0.56404029,0.07816382,-0.12354123,0.33906629,-0.57294838,1.07711793,-1.77389803,0.45415155,-0.58751548,0.00000000,-0.00000000
0.08704352,2.00382339,-3.20703774,0.02543798,-0.04472414,0.06519495,-0.09574839,0.56852220,-0.56636415,0.07539803,-0.12334641,0.32599994,-0.57068173,1.05108456,-1.76116313,0.44268023,-0.58956730,0.00000000,-0.00000000
0.09304652,1.96075301,-3.18272464,0.02538891,-0.04417390,0.06284887,-0.09598129,0.57966323,-0.56763275,0.07303000,-0.12261331,0.31489932,-0.56583299,1.02928217,-1.74228436,0.43223880,-0.58952050,0.00000000,-0.00000000
0.09904952,1.92733944,-3.14680903,0.02553097,-0.04351802,0.06081383,-0.09576524,0.59331585,-0.56796358,0.07110073,-0.12135426,0.30596959,-0.55847057,1.01204616,-1.71752508,0.42299112,-0.58738791,0.00000000,-0.00000000
0.10505253,1.90423104,-3.09995292,0.02586604,-0.04277161,0.05913039,-0.09510781,0.60942142,-0.56751394,0.06964313,-0.11959260,0.29937881,-0.54872232,0.99963909,-1.68727970,0.41507075,-0.58322980,0.00000000,-0.00000000
0.11105553,1.89190330,-3.04306324,0.02639332,-0.04195111,0.05783331,-0.09402656,0.62786855,-0.56647776,0.06868174,-0.11736245,0.29525677,-0.53677300,0.99224825,-1.65206389,0.40857831,-0.57715268,0.00000000,-0.00000000
0.11705853,1.89065318,-2.97727134,0.02710935,-0.04107372,0.05695108,-0.09254870,0.64849583,-0.56508116,0.06823249,-0.11470815,0.29369455,-0.52285995,0.98998394,-1.61250126,0.40357984,-0.56930661,0.00000000,-0.00000000
0.12306153,1.90059566,-2.90390572,0.02800811,-0.04015684,0.05650546,-0.09071032,0.67109575,-0.56357681,0.06830264,-0.11168335,0.29474440,-0.50726716,0.99287841,-1.56930683,0.40010615,-0.55988113,0.00000000,-0.00000000
0.12906453,1.92166231,-2.82445928,0.02908109,-0.03921760,0.05651118,-0.08855549,0.69541963,-0.56223753,0.06889083,-0.10834977,0.29842002,-0.49031815,1.00088538,-1.52326814,0.39815313,-0.54910006,0.00000000,-0.00000000
0.13506753,1.95360177,-2.74055225,0.03031743,-0.03827234,0.05697551,-0.08613503,0.72118359,-0.56134916,0.06998714,-0.10477580,0.30469710,-0.47236779,1.01387989,-1.47522475,0.39768310,-0.53721522,0.00000000,-0.00000000
0.14107054,1.99598225,-2.65389247,0.03170410,-0.03733618,0.05789805,-0.08350517,0.74807526,-0.56120302,0.07157335,-0.10103488,0.31351400,-0.45379351,1.03165888,-1.42604700,0.39862705,-0.52449944,0.00000000,-0.00000000
0.14707354,2.04819623,-2.56623434,0.03322605,-0.03642277,0.05927044,-0.08072608,0.77576112,-0.56208833,0.07362320,-0.09720373,0.32477270,-0.43498628,1.05394229,-1.37661478,0.40088772,-0.51123902,0.00000000,-0.00000000
0.15307654,2.10946756,-2.47933805,0.03486648,-0.03554399,0.06107623,-0.07786037,0.80389437,-0.56428457,0.07610277,-0.09336059,0.33833995,-0.41634153,1.08037511,-1.32779710,0.40434355,-0.49772599,0.00000000,-0.00000000
0.15907954,2.17886145,-2.39493036,0.03660704,-0.03470992,0.06329094,-0.07497165,0.83212303,-0.56805424,0.07897098,-0.08958343,0.35404876,-0.39825056,1.11053060,-1.28043314,0.40885309,-0.48425031,0.00000000,-0.00000000
0.16508254,2.25529752,-2.31466812,0.03842819,-0.03392880,0.06588212,-0.07212301,0.86009811,-0.57363612,0.08218017,-0.08594824,0.37170030,-0.38109245,1.14391491,-1.23531529,0.41426002,-0.47109241,0.00000000,-0.00000000
0.17108554,2.33756645,-2.24010536,0.04030954,-0.03320715,0.06880977,-0.06937580,0.88748175,-0.58123903,0.08567684,-0.08252747,0.39106638,-0.36522688,1.17997337,-1.19317450,0.42039841,-0.45851622,0.00000000,-0.00000000
0.17708854,2.42435022,-2.17266475,0.04223028,-0.03255001,0.07202682,-0.06678836,0.91395503,-0.59103647,0.08940252,-0.07938856,0.41189252,-0.35098777,1.21809872,-1.15466829,0.42709819,-0.44676281,0.00000000,-0.00000000
0.18309155,2.51424622,-2.11361354,0.04416959,-0.03196116,0.07547999,-0.06441503,0.93922525,-0.60316194,0.09329474,-0.07659274,0.43390188,-0.33867798,1.25764134,-1.12037132,0.43419054,-0.43604501,0.00000000,-0.00000000
0.18909455,2.60579492,-2.06404433,0.04610719,-0.03144352,0.07911079,-0.06230522,0.96303260,-0.61770511,0.09728821,-0.07419396,0.45679984,-0.32856500,1.29792158,-1.09076865,0.44151307,-0.42654290,0.00000000,-0.00000000
0.19509755,2.69751082,-2.02486035,0.04802386,-0.03099944,0.08285682,-0.06050276,0.98515600,-0.63470888,0.10131607,-0.07223809,0.48027960,-0.32087750,1.33824399,-1.06625127,0.44891464,-0.41840041,0.00000000,-0.00000000
0.20110055,2.78791596,-1.99676501,0.04990201,-0.03063105,0.08665324,-0.05904527,1.00541792,-0.65416723,0.10531128,-0.07076224,0.50402832,-0.31580282,1.37791324,-1.04711385,0.45625962,-0.41172304,0.00000000,-0.00000000
0.20710355,2.87557520,-1.98025540,0.05172617,-0.03034059,0.09043448,-0.05796374,1.02368803,-0.67602395,0.10920805,-0.06979431,0.52773412,-0.31348500,1.41625125,-1.03355419,0.46343138,-0.40657665,0.00000000,-0.00000000
0.21310655,2.95913196,-1.97561899,0.05348361,-0.03013062,0.09413607,-0.05728220,1.03988571,-0.70017221,0.11294329,-0.06935271,0.55109333,-0.31402354,1.45261507,-1.02567423,0.47033508,-0.40298736,0.00000000,-0.00000000
0.21910955,3.03734324,-1.98293344,0.05516472,-0.03000421,0.09769650,-0.05701748,1.05398111,-0.72645503,0.11645812,-0.06944621,0.57381811,-0.31747256,1.48641466,-1.02348207,0.47689937,-0.40094254,0.00000000,-0.00000000
0.22511256,3.10911239,-2.00206880,0.05676344,-0.02996499,0.10105909,-0.05717909,1.06599490,-0.75466653,0.11969918,-0.07007392,0.59564387,-0.32384026,1.51712996,-1.02689502,0.48307723,-0.40039271,0.00000000,-0.00000000
0.23111556,3.17351810,-2.03269203,0.05827754,-0.03001712,0.10417382,-0.05776910,1.07599645,-0.78455423,0.12261991,-0.07122540,0.61633624,-0.33308879,1.54432628,-1.03574323,0.48884571,-0.40125440,0.00000000,-0.00000000
0.23711856,3.22983825,-2.07427359,0.05970870,-0.03016516,0.10699892,-0.05878213,1.08410071,-0.81582225,0.12518156,-0.07288085,0.63569732,-0.34513432,1.56766735,-1.04977389,0.49420464,-0.40341371,0.00000000,-0.00000000
0.24312156,3.27756713,-2.12609612,0.06106253,-0.03041386,0.10950222,-0.06020542,1.09046356,-0.84813543,0.12735401,-0.07501143,0.65357065,-0.35984755,1.58692509,-1.06865605,0.49917438,-0.40673066,0.00000000,-0.00000000
0.24912456,3.31642516,-2.18726536,0.06234833,-0.03076786,0.11166213,-0.06201895,1.09527589,-0.88112464,0.12911629,-0.07757969,0.66984479,-0.37705453,1.60198558,-1.09198595,0.50379272,-0.41104401,0.00000000,-0.00000000
0.25512756,3.34636020,-2.25672345,0.06357868,-0.03123136,0.11346829,-0.06419560,1.09875642,-0.91439290,0.13045679,-0.08054011,0.68445514,-0.39653804,1.61285069,-1.11929309,0.50811099,-0.41617647,0.00000000,-0.00000000
0.26113057,3.36754008,-2.33326500,0.06476888,-0.03180777,0.11492170,-0.06670157,1.10114352,-0.94752272,0.13137308,-0.08383976,0.69738373,-0.41803971,1.61963515,-1.15004718,0.51218956,-0.42194036,0.00000000,-0.00000000
0.26713357,3.38033655,-2.41555616,0.06593616,-0.03249934,0.11603441,-0.06949673,1.10268617,-0.98008419,0.13187151,-0.08741912,0.70865715,-0.44126290,1.62255890,-1.18366604,0.51609298,-0.42814317,0.00000000,-0.00000000
0.27313657,3.38530106,-2.50215682,0.06709880,-0.03330684,0.11682871,-0.07253531,1.10363432,-1.01164405,0.13196642,-0.09121305,0.71834232,-0.46587660,1.62193501,-1.21952479,0.51988494,-0.43459333,0.00000000,-0.00000000
0.27913957,3.38313339,-2.59154624,0.06827508,-0.03422934,0.11733592,-0.07576660,1.10422911,-1.04177529,0.13167908,-0.09515188,0.72654046,-0.49152039,1.61815366,-1.25696620,0.52362318,-0.44110568,0.00000000,-0.00000000
0.28514257,3.37464462,-2.68215188,0.06948217,-0.03526404,0.11759471,-0.07913595,1.10469306,-1.07006732,0.13103644,-0.09916277,0.73337947,-0.51781057,1.61166272,-1.29531238,0.52735482,-0.44750665,0.00000000,-0.00000000
0.29114557,3.36071594,-2.77238130,0.07073506,-0.03640621,0.11764918,-0.08258587,1.10522083,-1.09613626,0.13006965,-0.10317108,0.73900496,-0.54434749,1.60294604,-1.33387780,0.53111209,-0.45363905,0.00000000,-0.00000000
0.29714857,3.34225568,-2.86065638,0.07204543,-0.03764925,0.11754660,-0.08605732,1.10597079,-1.11963514,0.12881261,-0.10710193,0.74357059,-0.57072389,1.59250033,-1.37198323,0.53490876,-0.45936616,0.00000000,-0.00000000
0.30315158,3.32015635,-2.94544943,0.07342068,-0.03898489,0.11733514,-0.08949116,1.10705796,-1.14026368,0.12730032,-0.11088193,0.74722801,-0.59653429,1.58081190,-1.40897059,0.53873748,-0.46457518,0.00000000,-0.00000000
0.30915458,3.29525409,-3.02531987,0.07486307,-0.04040344,0.11706153,-0.09282967,1.10854846,-1.15777716,0.12556749,-0.11444082,0.75011716,-0.62138491,1.56833433,-1.44421811,0.54256821,-0.46917973,0.00000000,-0.00000000
0.31515758,3.26829250,-3.09895046,0.07636911,-0.04189421,0.11676879,-0.09601818,1.11045608,-1.17199423,0.12364712,-0.11771321,0.75235726,-0.64490409,1.55546844,-1.47715541,0.54634763,-0.47312159,0.00000000,-0.00000000
0.32116058,3.23989283,-3.16518158,0.07792913,-0.04344593,0.11649431,-0.09900662,1.11274104,-1.18280310,0.12156937,-0.12064024,0.75403924,-0.66675260,1.54254531,-1.50727790,0.54999987,-0.47637125,0.00000000,-0.00000000
0.32716358,3.21053180,-3.22304223,0.07952717,-0.04504724,0.11626814,-0.10175110,1.11531116,-1.19016590,0.11936067,-0.12317110,0.75521990,-0.68663346,1.52981355,-1.53415983,0.55342832,-0.47892764,0.00000000,-0.00000000
0.33316658,3.18052847,-3.27177612,0.08114119,-0.04668722,0.11611177,-0.10421527,1.11802563,-1.19412085,0.11704305,-0.12526433,0.75591822,-0.70430084,1.51743117,-1.55746542,0.55651862,-0.48081668,0.00000000,-0.00000000
0.33916958,3.15004042,-3.31086165,0.08274349,-0.04835579,0.11603737,-0.10637151,1.12070125,-1.19478216,0.11463388,-0.12688893,0.75611412,-0.71956746,1.50546271,-1.57695744,0.55914259,-0.48208900,0.00000000,-0.00000000
0.34517259,3.11906958,-3.34002442,0.08430151,-0.05004415,0.11604754,-0.10820181,1.12312088,-1.19233736,0.11214581,-0.12802504,0.75574963,-0.73231024,1.49388153,-1.59250268,0.56116306,-0.48281665,0.00000000,-0.00000000
0.35117559,3.08747703,-3.35924144,0.08577886,-0.05174507,0.11613561,-0.10969834,1.12504408,-1.18704210,0.10958712,-0.12866440,0.75473256,-0.74247354,1.48257719,-1.60407390,0.56243930,-0.48308911,0.00000000,-0.00000000
0.35717859,3.05500592,-3.36873640,0.08713656,-0.05345306,0.11628644,-0.11086359,1.12621922,-1.17921253,0.10696222,-0.12881027,0.75294241,-0.75007003,1.47136740,-1.61174802,0.56283292,-0.48300863,0.00000000,-0.00000000
