energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
-3.46673337,0.46154773,0.00008576,0.02575197,0.30159984,0.00000000,0.10150686,0.08786622,0.09672730,0.12990411
-3.46073037,0.42454978,0.00008386,0.02351116,0.27660670,0.00000000,0.09100277,0.08636999,0.08782137,0.11602900
-3.45472736,0.39139388,0.00008442,0.02145294,0.25387254,0.00000000,0.08134148,0.08558743,0.07970926,0.10344809
-3.44872436,0.36223424,0.00008773,0.01958436,0.23350946,0.00000000,0.07258780,0.08551089,0.07242637,0.09221973
-3.44272136,0.33715512,0.00009413,0.01790817,0.21557174,0.00000000,0.06479331,0.08611704,0.06599305,0.08239141
-3.43671836,0.31617526,0.00010400,0.01642302,0.20005973,0.00000000,0.05799716,0.08736794,0.06041560,0.07400055
-3.43071536,0.29925465,0.00011777,0.01512375,0.18692536,0.00000000,0.05222723,0.08921252,0.05568772,0.06707558
-3.42471236,0.28630274,0.00013595,0.01400183,0.17607874,0.00000000,0.04750161,0.09158873,0.05179224,0.06163739
-3.41870935,0.27718779,0.00015904,0.01304589,0.16739560,0.00000000,0.04383014,0.09442586,0.04870313,0.05770064
-3.41270635,0.27174642,0.00018763,0.01224232,0.16072493,0.00000000,0.04121592,0.09764726,0.04638751,0.05527512
-3.40670335,0.26979297,0.00022228,0.01157587,0.15589679,0.00000000,0.03965663,0.10117308,0.04480756,0.05436661
-3.40070035,0.27112799,0.00026360,0.01103028,0.15272958,0.00000000,0.03914552,0.10492309,0.04392235,0.05497740
-3.39469735,0.27554552,0.00031216,0.01058890,0.15103677,0.00000000,0.03967208,0.10881923,0.04368934,0.05710620
-3.38869435,0.28283870,0.00036850,0.01023519,0.15063271,0.00000000,0.04122217,0.11278800,0.04406561,0.06074752
-3.38269135,0.29280362,0.00043312,0.00995323,0.15133745,0.00000000,0.04377777,0.11676240,0.04500869,0.06589034
-3.37668834,0.30524122,0.00050641,0.00972813,0.15298031,0.00000000,0.04731631,0.12068342,0.04647703,0.07251639
-3.37068534,0.31995732,0.00058867,0.00954634,0.15540250,0.00000000,0.05180959,0.12450103,0.04843015,0.08059789
-3.36468234,0.33676095,0.00068004,0.00939586,0.15845841,0.00000000,0.05722242,0.12817456,0.05082838,0.09009505
-3.35867934,0.35546137,0.00078047,0.00926643,0.16201598,0.00000000,0.06351115,0.13167259,0.05363243,0.10095346
-3.35267634,0.37586400,0.00088976,0.00914956,0.16595624,0.00000000,0.07062210,0.13497234,0.05680266,0.11310160
-3.34667334,0.39776592,0.00100745,0.00903851,0.17017200,0.00000000,0.07849018,0.13805854,0.06029835,0.12644874
-3.34067034,0.42095135,0.00113285,0.00892823,0.17456622,0.00000000,0.08703773,0.14092210,0.06407686,0.14088333
-3.33466733,0.44518773,0.00126502,0.00881523,0.17905003,0.00000000,0.09617383,0.14355843,0.06809295,0.15627229
-3.32866433,0.47022288,0.00140280,0.00869740,0.18354070,0.00000000,0.10579411,0.14596586,0.07229824,0.17246126
-3.32266133,0.49578370,0.00154476,0.00857386,0.18795987,0.00000000,0.11578127,0.14814394,0.07664090,0.18927594
-3.31665833,0.52157687,0.00168927,0.00844472,0.19223211,0.00000000,0.12600632,0.15009215,0.08106574,0.20652474
-3.31065533,0.54729170,0.00183450,0.00831091,0.19628398,0.00000000,0.13633057,0.15180875,0.08551461,0.22400258
-3.30465233,0.57260530,0.00197847,0.00817398,0.20004377,0.00000000,0.14660836,0.15329021,0.08992718,0.24149599
-3.29864932,0.59718996,0.00211913,0.00803597,0.20344186,0.00000000,0.15669053,0.15453107,0.09424218,0.25878918
-3.29264632,0.62072263,0.00225436,0.00789926,0.20641185,0.00000000,0.16642840,0.15552429,0.09839889,0.27567092
-3.28664332,0.64289588,0.00238207,0.00776648,0.20889219,0.00000000,0.17567823,0.15626218,0.10233895,0.29194204
-3.28064032,0.66343002,0.00250029,0.00764043,0.21082844,0.00000000,0.18430585,0.15673773,0.10600838,0.30742304
-3.27463732,0.68208562,0.00260717,0.00752405,0.21217574,0.00000000,0.19219133,0.15694631,0.10935966,0.32196152
-3.26863432,0.69867560,0.00270111,0.00742041,0.21290159,0.00000000,0.19923341,0.15688763,0.11235373,0.33543892
-3.26263132,0.71307628,0.00278078,0.00733270,0.21298850,0.00000000,0.20535343,0.15656778,0.11496194,0.34777626
-3.25662831,0.72523643,0.00284519,0.00726425,0.21243636,0.00000000,0.21049858,0.15600121,0.11716753,0.35893838
-3.25062531,0.73518384,0.00289372,0.00721855,0.21126444,0.00000000,0.21464422,0.15521247,0.11896684,0.36893645
-3.24462231,0.74302853,0.00292614,0.00719923,0.20951265,0.00000000,0.21779512,0.15423765,0.12036997,0.37782836
-3.23861931,0.74896254,0.00294259,0.00721012,0.20724210,0.00000000,0.21998558,0.15312519,0.12140079,0.38571695
-3.23261631,0.75325579,0.00294364,0.00725516,0.20453468,0.00000000,0.22127829,0.15193623,0.12209643,0.39274601
-3.22661331,0.75624807,0.00293020,0.00733838,0.20149176,0.00000000,0.22176201,0.15074420,0.12250608,0.39909411
-3.22061031,0.75833756,0.00290350,0.00746382,0.19823196,0.00000000,0.22154817,0.14963377,0.12268923,0.40496648
-3.21460730,0.75996607,0.00286505,0.00763542,0.19488807,0.00000000,0.22076650,0.14869906,0.12271337,0.41058530
-3.20860430,0.76160178,0.00281654,0.00785693,0.19160308,0.00000000,0.21956004,0.14804136,0.12265129,0.41617881
-3.20260130,0.76372033,0.00275980,0.00813168,0.18852583,0.00000000,0.21807960,0.14776620,0.12257808,0.42196977
-3.19659830,0.76678502,0.00269672,0.00846252,0.18580597,0.00000000,0.21647814,0.14798013,0.12256797,0.42816385
-3.19059530,0.77122729,0.00262914,0.00885157,0.18358895,0.00000000,0.21490531,0.14878722,0.12269125,0.43493857
-3.18459230,0.77742835,0.00255884,0.00930006,0.18201079,0.00000000,0.21350242,0.15028545,0.12301129,0.44243332
-3.17858929,0.78570294,0.00248741,0.00980820,0.18119319,0.00000000,0.21239821,0.15256328,0.12358195,0.45074110
-3.17258629,0.79628603,0.00241622,0.01037504,0.18123900,0.00000000,0.21170560,0.15569631,0.12444543,0.45990235
-3.16658329,0.80932323,0.00234639,0.01099830,0.18222824,0.00000000,0.21151960,0.15974454,0.12563069,0.46990128
-3.16058029,0.82486522,0.00227877,0.01167436,0.18421490,0.00000000,0.21191657,0.16474994,0.12715253,0.48066491
-3.15457729,0.84286663,0.00221388,0.01239817,0.18722453,0.00000000,0.21295473,0.17073479,0.12901137,0.49206493
-3.14857429,0.86318926,0.00215198,0.01316330,0.19125276,0.00000000,0.21467608,0.17770064,0.13119375,0.50392228
-3.14257129,0.88560961,0.00209303,0.01396195,0.19626482,0.00000000,0.21710937,0.18562803,0.13367344,0.51601427
-3.13656828,0.90983009,0.00203675,0.01478509,0.20219597,0.00000000,0.22027418,0.19447687,0.13641319,0.52808386
-3.13056528,0.93549353,0.00198267,0.01562260,0.20895291,0.00000000,0.22418566,0.20418766,0.13936703,0.53985070
-3.12456228,0.96220003,0.00193017,0.01646346,0.21641606,0.00000000,0.22885974,0.21468325,0.14248283,0.55102335
-3.11855928,0.98952555,0.00187852,0.01729601,0.22444270,0.00000000,0.23431844,0.22587124,0.14570528,0.56131203
-3.11255628,1.01704103,0.00182697,0.01810819,0.23287071,0.00000000,0.24059497,0.23764684,0.14897879,0.57044142
-3.10655328,1.04433136,0.00177476,0.01888787,0.24152306,0.00000000,0.24773824,0.24989614,0.15225048,0.57816272
-3.10055028,1.07101328,0.00172122,0.01962315,0.25021262,0.00000000,0.25581648,0.26249957,0.15547296,0.58426456
-3.09454727,1.09675124,0.00166578,0.02030268,0.25874735,0.00000000,0.26491975,0.27533551,0.15860670,0.58858217
-3.08854427,1.12127084,0.00160802,0.02091600,0.26693566,0.00000000,0.27516109,0.28828390,0.16162209,0.59100450
-3.08254127,1.14436894,0.00154768,0.02145386,0.27459177,0.00000000,0.28667610,0.30122964,0.16450094,0.59147885
-3.07653827,1.16592049,0.00148471,0.02190847,0.28154088,0.00000000,0.29962102,0.31406575,0.16723742,0.59001311
-3.07053527,1.18588145,0.00141923,0.02227380,0.28762404,0.00000000,0.31416919,0.32669613,0.16983833,0.58667534
-3.06453227,1.20428815,0.00135156,0.02254577,0.29270257,0.00000000,0.33050603,0.33903785,0.17232287,0.58159086
-3.05852926,1.22125286,0.00128219,0.02272239,0.29666181,0.00000000,0.34882270,0.35102277,0.17472171,0.57493713
-3.05252626,1.23695622,0.00121177,0.02280393,0.29941412,0.00000000,0.36930860,0.36259866,0.17707557,0.56693654
-3.04652326,1.25163655,0.00114106,0.02279286,0.30090108,0.00000000,0.39214308,0.37372949,0.17943328,0.55784767
-3.04052026,1.26557691,0.00107092,0.02269391,0.30109465,0.00000000,0.41748659,0.38439517,0.18184943,0.54795526
-3.03451726,1.27909022,0.00100227,0.02251387,0.29999736,0.00000000,0.44547161,0.39459053,0.18438173,0.53755944
-3.02851426,1.29250324,0.00093605,0.02226148,0.29764152,0.00000000,0.47619384,0.40432373,0.18708817,0.52696461
-3.02251126,1.30614005,0.00087322,0.02194714,0.29408744,0.00000000,0.50970384,0.41361408,0.19002403,0.51646846
-3.01650825,1.32030561,0.00081466,0.02158263,0.28942063,0.00000000,0.54599961,0.42248946,0.19323894,0.50635152
-3.01050525,1.33527019,0.00076122,0.02118070,0.28374837,0.00000000,0.58502031,0.43098340,0.19677415,0.49686759
-3.00450225,1.35125520,0.00071365,0.02075475,0.27719546,0.00000000,0.62664156,0.43913193,0.20065991,0.48823535
-2.99849925,1.36842087,0.00067260,0.02031832,0.26989951,0.00000000,0.67067239,0.44697042,0.20491328,0.48063150
-2.99249625,1.38685647,0.00063858,0.01988471,0.26200606,0.00000000,0.71685419,0.45453055,0.20953641,0.47418552
-2.98649325,1.40657319,0.00061201,0.01946652,0.25366343,0.00000000,0.76486165,0.46183749,0.21451529,0.46897620
-2.98049025,1.42750017,0.00059315,0.01907525,0.24501786,0.00000000,0.81430598,0.46890745,0.21981906,0.46503011
-2.97448724,1.44948364,0.00058215,0.01872096,0.23620895,0.00000000,0.86474008,0.47574576,0.22540009,0.46232183
-2.96848424,1.47228937,0.00057900,0.01841189,0.22736559,0.00000000,0.91566594,0.48234555,0.23119451,0.46077604
-2.96248124,1.49560831,0.00058359,0.01815429,0.21860262,0.00000000,0.96654392,0.48868701,0.23712359,0.46027133
-2.95647824,1.51906512,0.00059567,0.01795218,0.21001829,0.00000000,1.01680377,0.49473740,0.24309556,0.46064550
-2.95047524,1.54222948,0.00061487,0.01780730,0.20169260,0.00000000,1.06585705,0.50045166,0.24900817,0.46170219
-2.94447224,1.56462962,0.00064075,0.01771907,0.19368651,0.00000000,1.11311079,0.50577378,0.25475160,0.46321866
-2.93846923,1.58576765,0.00067272,0.01768470,0.18604213,0.00000000,1.15798174,0.51063858,0.26021186,0.46495430
-2.93246623,1.60513612,0.00071014,0.01769928,0.17878361,0.00000000,1.19991101,0.51497414,0.26527438,0.46665971
-2.92646323,1.62223522,0.00075227,0.01775608,0.17191891,0.00000000,1.23837848,0.51870451,0.26982783,0.46808592
-2.92046023,1.63658996,0.00079831,0.01784673,0.16544202,0.00000000,1.27291661,0.52175269,0.27376785,0.46899353
-2.91445723,1.64776673,0.00084737,0.01796164,0.15933573,0.00000000,1.30312308,0.52404384,0.27700063,0.46916142
-2.90845423,1.65538868,0.00089855,0.01809027,0.15357458,0.00000000,1.32867195,0.52550837,0.27944630,0.46839463
-2.90245123,1.65914926,0.00095088,0.01822157,0.14812801,0.00000000,1.34932279,0.52608499,0.28104173,0.46653137
-2.89644822,1.65882362,0.00100340,0.01834432,0.14296336,0.00000000,1.36492759,0.52572355,0.28174290,0.46344870
-2.89044522,1.65427740,0.00105510,0.01844749,0.13804871,0.00000000,1.37543511,0.52438757,0.28152660,0.45906685
-2.88444222,1.64547261,0.00110501,0.01852061,0.13335540,0.00000000,1.38089253,0.52205630,0.28039144,0.45335197
-2.87843922,1.63247059,0.00115219,0.01855405,0.12886004,0.00000000,1.38144438,0.51872647,0.27835810,0.44631738
-2.87243622,1.61543191,0.00119571,0.01853932,0.12454615,0.00000000,1.37732880,0.51441343,0.27546888,0.43802308
-2.86643322,1.59461332,0.00123473,0.01846927,0.12040520,0.00000000,1.36887114,0.50915189,0.27178656,0.42857388
-2.86043022,1.57036198,0.00126851,0.01833826,0.11643711,0.00000000,1.35647542,0.50299610,0.26739262,0.41811596
-2.85442721,1.54310718,0.00129637,0.01814230,0.11265029,0.00000000,1.34061364,0.49601954,0.26238485,0.40683231
-2.84842421,1.51334994,0.00131779,0.01787910,0.10906122,0.00000000,1.32181364,0.48831412,0.25687465,0.39493696
-2.84242121,1.48165085,0.00133237,0.01754805,0.10569361,0.00000000,1.30064561,0.47998900,0.25098387,0.38266849
-2.83641821,1.44861657,0.00133985,0.01715027,0.10257727,0.00000000,1.27770799,0.47116887,0.24484151,0.37028290
-2.83041521,1.41488538,0.00134014,0.01668844,0.09974673,0.00000000,1.25361302,0.46199191,0.23858037,0.35804610
-2.82441221,1.38111224,0.00133330,0.01616672,0.09723976,0.00000000,1.22897232,0.45260743,0.23233367,0.34622631
-2.81840920,1.34795364,0.00131955,0.01559062,0.09509569,0.00000000,1.20438307,0.44317307,0.22623184,0.33508661
-2.81240620,1.31605265,0.00129928,0.01496677,0.09335385,0.00000000,1.18041488,0.43385178,0.22039957,0.32487770
-2.80640320,1.28602441,0.00127299,0.01430275,0.09205201,0.00000000,1.15759777,0.42480856,0.21495304,0.31583127
-2.80040020,1.25844231,0.00124134,0.01360685,0.09122480,0.00000000,1.13641144,0.41620693,0.20999757,0.30815389
-2.79439720,1.23382516,0.00120508,0.01288786,0.09090242,0.00000000,1.11727585,0.40820525,0.20562557,0.30202169
-2.78839420,1.21262527,0.00116503,0.01215484,0.09110933,0.00000000,1.10054340,0.40095291,0.20191490,0.29757590
-2.78239120,1.19521794,0.00112209,0.01141686,0.09186314,0.00000000,1.08649257,0.39458647,0.19892745,0.29491919
-2.77638819,1.18189215,0.00107717,0.01068280,0.09317363,0.00000000,1.07532311,0.38922585,0.19670820,0.29411304
-2.77038519,1.17284284,0.00103119,0.00996116,0.09504191,0.00000000,1.06715278,0.38497051,0.19528450,0.29517596
-2.76438219,1.16816479,0.00098504,0.00925985,0.09745971,0.00000000,1.06201561,0.38189602,0.19466560,0.29808274
-2.75837919,1.16784822,0.00093954,0.00858602,0.10040882,0.00000000,1.05986158,0.38005076,0.19484255,0.30276466
-2.75237619,1.17177637,0.00089546,0.00794598,0.10386071,0.00000000,1.06055786,0.37945318,0.19578826,0.30911055
-2.74637319,1.17972513,0.00085343,0.00734502,0.10777625,0.00000000,1.06389145,0.38008962,0.19745785,0.31696892
-2.74037019,1.19136496,0.00081401,0.00678741,0.11210570,0.00000000,1.06957336,0.38191280,0.19978926,0.32615090
-2.73436718,1.20626515,0.00077759,0.00627631,0.11678887,0.00000000,1.07724423,0.38484113,0.20270413,0.33643404
-2.72836418,1.22390069,0.00074446,0.00581384,0.12175555,0.00000000,1.08648147,0.38875901,0.20610898,0.34756706
-2.72236118,1.24366167,0.00071476,0.00540104,0.12692621,0.00000000,1.09680790,0.39351811,0.20989673,0.35927524
-2.71635818,1.26486543,0.00068850,0.00503802,0.13221302,0.00000000,1.10770185,0.39893979,0.21394854,0.37126656
-2.71035518,1.28677117,0.00066559,0.00472400,0.13752122,0.00000000,1.11860863,0.40481857,0.21813605,0.38323851
-2.70435218,1.30859705,0.00064579,0.00445752,0.14275077,0.00000000,1.12895326,0.41092684,0.22232397,0.39488525
-2.69834917,1.32953947,0.00062881,0.00423651,0.14779842,0.00000000,1.13815436,0.41702045,0.22637301,0.40590525
-2.69234617,1.34879407,0.00061427,0.00405857,0.15255999,0.00000000,1.14563871,0.42284535,0.23014316,0.41600908
-2.68634317,1.36557802,0.00060172,0.00392111,0.15693303,0.00000000,1.15085642,0.42814494,0.23349722,0.42492714
-2.68034017,1.37915309,0.00059069,0.00382159,0.16081959,0.00000000,1.15329613,0.43266801,0.23630448,0.43241730
-2.67433717,1.38884854,0.00058072,0.00375773,0.16412914,0.00000000,1.15249991,0.43617695,0.23844454,0.43827207
-2.66833417,1.39408340,0.00057132,0.00372775,0.16678149,0.00000000,1.14807725,0.43845597,0.23981101,0.44232515
-2.66233117,1.39438712,0.00056205,0.00373055,0.16870970,0.00000000,1.13971775,0.43931910,0.24031508,0.44445717
-2.65632816,1.38941785,0.00055252,0.00376594,0.16986263,0.00000000,1.12720196,0.43861746,0.23988875,0.44460039
-2.65032516,1.37897769,0.00054237,0.00383481,0.17020730,0.00000000,1.11040990,0.43624574,0.23848759,0.44274216
-2.64432216,1.36302404,0.00053135,0.00393928,0.16973074,0.00000000,1.08932686,0.43214746,0.23609289,0.43892702
-2.63831916,1.34167679,0.00051925,0.00408281,0.16844130,0.00000000,1.06404621,0.42631876,0.23271315,0.43325737
-2.63231616,1.31522058,0.00050598,0.00427030,0.16636936,0.00000000,1.03476894,0.41881067,0.22838468,0.42589249
-2.62631316,1.28410226,0.00049150,0.00450811,0.16356736,0.00000000,1.00179993,0.40972957,0.22317145,0.41704611
-2.62031016,1.24892318,0.00047588,0.00480402,0.16010913,0.00000000,0.96554100,0.39923591,0.21716395,0.40698235
-2.61430715,1.21042676,0.00045927,0.00516719,0.15608846,0.00000000,0.92648083,0.38754112,0.21047730,0.39601027
-2.60830415,1.16948142,0.00044187,0.00560799,0.15161715,0.00000000,0.88518229,0.37490293,0.20324844,0.38447706
-2.60230115,1.12705957,0.00042397,0.00613780,0.14682226,0.00000000,0.84226737,0.36161911,0.19563271,0.37276012
-2.59629815,1.08421326,0.00040591,0.00676878,0.14184301,0.00000000,0.79840049,0.34801990,0.18779973,0.36125823
-2.59029515,1.04204726,0.00038807,0.00751351,0.13682715,0.00000000,0.75427059,0.33445942,0.17992893,0.35038195
-2.58429215,1.00169050,0.00037086,0.00838462,0.13192716,0.00000000,0.71057285,0.32130640,0.17220469,0.34054378
-2.57828914,0.96426675,0.00035470,0.00939438,0.12729615,0.00000000,0.66799049,0.30893436,0.16481149,0.33214804
-2.57228614,0.93086548,0.00034003,0.01055422,0.12308388,0.00000000,0.62717744,0.29771177,0.15792901,0.32558099
-2.56628314,0.90251377,0.00032727,0.01187425,0.11943286,0.00000000,0.58874236,0.28799239,0.15172754,0.32120141
-2.56028014,0.88015020,0.00031681,0.01336275,0.11647463,0.00000000,0.55323458,0.28010605,0.14636376,0.31933180
-2.55427714,0.86460132,0.00030902,0.01502568,0.11432649,0.00000000,0.52113230,0.27435024,0.14197701,0.32025064
-2.54827414,0.85656149,0.00030421,0.01686623,0.11308868,0.00000000,0.49283336,0.27098268,0.13868622,0.32418571
-2.54227114,0.85657651,0.00030265,0.01888438,0.11284201,0.00000000,0.46864886,0.27021499,0.13658758,0.33130880
-2.53626813,0.86503147,0.00030453,0.02107658,0.11364619,0.00000000,0.44879945,0.27220771,0.13575293,0.34173189
-2.53026513,0.88214301,0.00030998,0.02343546,0.11553871,0.00000000,0.43341453,0.27706677,0.13622893,0.35550485
-2.52426213,0.90795619,0.00031903,0.02594974,0.11853444,0.00000000,0.42253404,0.28484131,0.13803703,0.37261480
-2.51825913,0.94234579,0.00033165,0.02860415,0.12262578,0.00000000,0.41611257,0.29552307,0.14117419,0.39298701
-2.51225613,0.98502198,0.00034773,0.03137955,0.12778349,0.00000000,0.41402560,0.30904721,0.14561421,0.41648738
-2.50625313,1.03554008,0.00036706,0.03425319,0.13395803,0.00000000,0.41607739,0.32529446,0.15130965,0.44292627
-2.50025013,1.09331380,0.00038935,0.03719911,0.14108143,0.00000000,0.42201023,0.34409465,0.15819428,0.47206369
-2.49424712,1.15763166,0.00041425,0.04018860,0.14906957,0.00000000,0.43151441,0.36523124,0.16618580,0.50361542
-2.48824412,1.22767583,0.00044131,0.04319090,0.15782470,0.00000000,0.44423876,0.38844696,0.17518882,0.53726005
-2.48224112,1.30254268,0.00047006,0.04617385,0.16723836,0.00000000,0.45980112,0.41345011,0.18509787,0.57264644
-2.47623812,1.38126436,0.00049994,0.04910473,0.17719418,0.00000000,0.47779845,0.43992144,0.19580040,0.60940146
-2.47023512,1.46283059,0.00053037,0.05195104,0.18757083,0.00000000,0.49781620,0.46752136,0.20717953,0.64713766
-2.46423212,1.54620986,0.00056075,0.05468134,0.19824482,0.00000000,0.51943679,0.49589719,0.21911650,0.68546055
-2.45822911,1.63036939,0.00059045,0.05726604,0.20909301,0.00000000,0.54224674,0.52469020,0.23149276,0.72397528
-2.45222611,1.71429316,0.00061886,0.05967805,0.21999489,0.00000000,0.56584259,0.55354226,0.24419148,0.76229245
-2.44622311,1.79699745,0.00064539,0.06189346,0.23083440,0.00000000,0.58983534,0.58210191,0.25709861,0.80003291
-2.44022011,1.87754361,0.00066948,0.06389194,0.24150139,0.00000000,0.61385357,0.61002957,0.27010336,0.83683152
-2.43421711,1.95504779,0.00069063,0.06565709,0.25189252,0.00000000,0.63754527,0.63700190,0.28309814,0.87233974
-2.42821411,2.02868757,0.00070838,0.06717661,0.26191182,0.00000000,0.66057858,0.66271522,0.29597817,0.90622720
-2.42221111,2.09770586,0.00072238,0.06844225,0.27147068,0.00000000,0.68264171,0.68688793,0.30864053,0.93818237
-2.41620810,2.16141214,0.00073232,0.06944970,0.28048762,0.00000000,0.70344222,0.70926205,0.32098322,0.96791261
-2.41020510,2.21918187,0.00073802,0.07019825,0.28888769,0.00000000,0.72270607,0.72960398,0.33290390,0.99514376
-2.40420210,2.27045445,0.00073935,0.07069041,0.29660176,0.00000000,0.74017668,0.74770464,0.34429895,1.01961962
-2.39819910,2.31473063,0.00073629,0.07093140,0.30356575,0.00000000,0.75561422,0.76337917,0.35506255,1.04110170
-2.39219610,2.35156997,0.00072893,0.07092863,0.30971992,0.00000000,0.76879560,0.77646648,0.36508636,1.05936941
-2.38619310,2.38058916,0.00071740,0.07069114,0.31500842,0.00000000,0.77951503,0.78682874,0.37425958,1.07422109
-2.38019010,2.40146167,0.00070194,0.07022907,0.31937910,0.00000000,0.78758551,0.79435114,0.38246979,1.08547588
-2.37418709,2.41391915,0.00068284,0.06955326,0.32278374,0.00000000,0.79284113,0.79894198,0.38960436,1.09297673
-2.36818409,2.41775503,0.00066046,0.06867482,0.32517869,0.00000000,0.79514023,0.80053325,0.39555269,1.09659441
-2.36218109,2.41283000,0.00063519,0.06760490,0.32652606,0.00000000,0.79436915,0.79908173,0.40020902,1.09623241
-2.35617809,2.39907944,0.00060746,0.06635453,0.32679523,0.00000000,0.79044642,0.79457058,0.40347590,1.09183268
-2.35017509,2.37652223,0.00057772,0.06493460,0.32596479,0.00000000,0.78332712,0.78701133,0.40526801,1.08338166
-2.34417209,2.34527033,0.00054644,0.06335595,0.32402474,0.00000000,0.77300702,0.77644610,0.40551632,1.07091643
-2.33816908,2.30553839,0.00051406,0.06162953,0.32097886,0.00000000,0.75952626,0.76294992,0.40417213,1.05453048
-2.33216608,2.25765250,0.00048105,0.05976666,0.31684694,0.00000000,0.74297215,0.74663278,0.40121103,1.03437861
-2.32616308,2.20205723,0.00044783,0.05777932,0.31166697,0.00000000,0.72348085,0.72764130,0.39663630,1.01068058
-2.32016008,2.13932010,0.00041481,0.05568046,0.30549689,0.00000000,0.70123771,0.70615965,0.39048167,0.98372312
-2.31415708,2.07013274,0.00038239,0.05348429,0.29841581,0.00000000,0.67647611,0.68240961,0.38281310,0.95385992
-2.30815408,1.99530825,0.00035092,0.05120655,0.29052462,0.00000000,0.64947463,0.65664952,0.37372964,0.92150945
-2.30215108,1.91577429,0.00032073,0.04886465,0.28194586,0.00000000,0.62055280,0.62917209,0.36336295,0.88715042
-2.29614807,1.83256192,0.00029214,0.04647783,0.27282273,0.00000000,0.59006528,0.60030094,0.35187575,0.85131493
-2.29014507,1.74679025,0.00026543,0.04406709,0.26331729,0.00000000,0.55839489,0.57038596,0.33945896,0.81457944
-2.28414207,1.65964730,0.00024090,0.04165515,0.25360786,0.00000000,0.52594458,0.53979769,0.32632774,0.77755376
-2.27813907,1.57236775,0.00021883,0.03926621,0.24388567,0.00000000,0.49312885,0.50892066,0.31271658,0.74086843
-2.27213607,1.48620818,0.00019949,0.03692567,0.23435094,0.00000000,0.46036476,0.47814624,0.29887357,0.70516094
-2.26613307,1.40242094,0.00018321,0.03465974,0.22520846,0.00000000,0.42806305,0.44786499,0.28505404,0.67106124
-2.26013007,1.32222754,0.00017032,0.03249503,0.21666285,0.00000000,0.39661964,0.41845904,0.27151402,0.63917706
-2.25412706,1.24679245,0.00016122,0.03045806,0.20891384,0.00000000,0.36640785,0.39029453,0.25850352,0.61007959
-2.24812406,1.17719857,0.00015638,0.02857475,0.20215153,0.00000000,0.33777151,0.36371478,0.24626016,0.58428998
-2.24212106,1.11442491,0.00015631,0.02686995,0.19655208,0.00000000,0.31101931,0.33903396,0.23500321,0.56226718
-2.23611806,1.05932749,0.00016166,0.02536695,0.19227375,0.00000000,0.28642036,0.31653194,0.22492834,0.54439746
-2.23011506,1.01262390,0.00017317,0.02408702,0.18945373,0.00000000,0.26420111,0.29645010,0.21620338,0.53098594
-2.22411206,0.97488198,0.00019168,0.02304904,0.18820559,0.00000000,0.24454359,0.27898843,0.20896495,0.52225042
-2.21810905,0.94651278,0.00021817,0.02226913,0.18861774,0.00000000,0.22758489,0.26430378,0.20331640,0.51831765
-2.21210605,0.92776791,0.00025377,0.02176039,0.19075263,0.00000000,0.21341776,0.25250942,0.19932676,0.51922198
-2.20610305,0.91874101,0.00029972,0.02153266,0.19464696,0.00000000,0.20209222,0.24367566,0.19703101,0.52490657
-2.20010005,0.91937315,0.00035737,0.02159237,0.20031269,0.00000000,0.19361791,0.23783149,0.19643127,0.53522681
-2.19409705,0.92946168,0.00042822,0.02194243,0.20773885,0.00000000,0.18796710,0.23496707,0.19749913,0.54995602
-2.18809405,0.94867201,0.00051381,0.02258220,0.21689398,0.00000000,0.18507809,0.23503696,0.20017869,0.56879295
-2.18209105,0.97655168,0.00061576,0.02350751,0.22772902,0.00000000,0.18485885,0.23796375,0.20439031,0.59137093
-2.17608804,1.01254619,0.00073570,0.02471068,0.24018062,0.00000000,0.18719081,0.24364205,0.21003477,0.61726829
-2.17008504,1.05601580,0.00087520,0.02618063,0.25417438,0.00000000,0.19193256,0.25194258,0.21699772,0.64601963
-2.16408204,1.10625276,0.00103576,0.02790303,0.26962818,0.00000000,0.19892346,0.26271623,0.22515409,0.67712765
-2.15807904,1.16249830,0.00121868,0.02986049,0.28645506,0.00000000,0.20798708,0.27579788,0.23437236,0.71007506
-2.15207604,1.22395881,0.00142501,0.03203273,0.30456564,0.00000000,0.21893430,0.29100989,0.24451841,0.74433630
-2.14607304,1.28982075,0.00165549,0.03439685,0.32386992,0.00000000,0.23156625,0.30816519,0.25545888,0.77938851
-2.14007004,1.35926384,0.00191043,0.03692757,0.34427825,0.00000000,0.24567689,0.32706979,0.26706381,0.81472166
-2.13406703,1.43147222,0.00218967,0.03959758,0.36570136,0.00000000,0.26105533,0.34752482,0.27920853,0.84984739
-2.12806403,1.50564333,0.00249245,0.04237778,0.38804957,0.00000000,0.27748786,0.36932790,0.29177473,0.88430639
-2.12206103,1.58099444,0.00281743,0.04523769,0.41123102,0.00000000,0.29475975,0.39227397,0.30465071,0.91767411
-2.11605803,1.65676683,0.00316253,0.04814574,0.43514914,0.00000000,0.31265678,0.41615563,0.31773087,0.94956480
-2.11005503,1.73222769,0.00352503,0.05106963,0.45969941,0.00000000,0.33096648,0.44076292,0.33091449,0.97963376
-2.10405203,1.80667009,0.00390144,0.05397670,0.48476576,0.00000000,0.34947928,0.46588283,0.34410395,1.00757793
