energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-2.87243622,6.93873090,0.51411526,4.89699387,0.00471914,0.05164099,0.33197312,1.34059021,0.01892048,0.26196920
-2.86643322,6.97614643,0.52486688,4.88596529,0.00479728,0.05379649,0.34049672,1.37887036,0.01892351,0.26324322
-2.86043022,7.00057807,0.53447815,4.86669720,0.00487454,0.05597842,0.34894397,1.41325281,0.01895649,0.26443767
-2.85442721,7.01162797,0.54283119,4.83936458,0.00494977,0.05817787,0.35726835,1.44323799,0.01902649,0.26554610
-2.84842421,7.00902193,0.54982186,4.80420455,0.00502174,0.06038711,0.36542163,1.46838147,0.01913985,0.26655677
-2.84242121,6.99263422,0.55536449,4.76152424,0.00508913,0.06259964,0.37335575,1.48830694,0.01930201,0.26745426
-2.83641821,6.96251170,0.55939636,4.71170912,0.00515067,0.06481015,0.38102474,1.50271808,0.01951753,0.26822140
-2.83041521,6.91889532,0.56188176,4.65523054,0.00520517,0.06701428,0.38838626,1.51140875,0.01979003,0.26884135
-2.82441221,6.86223656,0.56281538,4.59265127,0.00525159,0.06920835,0.39540294,1.51427104,0.02012217,0.26929955
-2.81840920,6.79320728,0.56222455,4.52462787,0.00528914,0.07138894,0.40204310,1.51130059,0.02051561,0.26958551
-2.81240620,6.71270109,0.56017051,4.45190903,0.00531727,0.07355238,0.40828092,1.50259876,0.02097102,0.26969420
-2.80640320,6.62182556,0.55674810,4.37532916,0.00533572,0.07569420,0.41409602,1.48837147,0.02148806,0.26962702
-2.80040020,6.52188450,0.55208424,4.29579708,0.00534456,0.07780860,0.41947243,1.46892456,0.02206536,0.26939213
-2.79439720,6.41435090,0.54633487,4.21427986,0.00534413,0.07988786,0.42439706,1.44465575,0.02270053,0.26900424
-2.78839420,6.30083119,0.53968064,4.13178229,0.00533506,0.08192190,0.42885775,1.41604348,0.02339015,0.26848387
-2.78239120,6.18302231,0.53232144,4.04932290,0.00531820,0.08389788,0.43284118,1.38363300,0.02412982,0.26785595
-2.77638819,6.06266383,0.52447003,3.96790760,0.00529455,0.08580004,0.43633069,1.34802042,0.02491418,0.26714817
-2.77038519,5.94148709,0.51634497,3.88850223,0.00526523,0.08760959,0.43930428,1.30983527,0.02573698,0.26638892
-2.76438219,5.82116419,0.50816340,3.81200551,0.00523139,0.08930496,0.44173309,1.26972239,0.02659117,0.26560513
-2.75837919,5.70325933,0.50013371,3.73922378,0.00519412,0.09086209,0.44358037,1.22832403,0.02746905,0.26482016
-2.75237619,5.58918477,0.49244870,3.67084878,0.00515440,0.09225511,0.44480118,1.18626281,0.02836235,0.26405178
-2.74637319,5.48016372,0.48527929,3.60743975,0.00511303,0.09345705,0.44534293,1.14412633,0.02926247,0.26331060
-2.74037019,5.37720174,0.47876936,3.54941053,0.00507059,0.09444082,0.44514670,1.10245404,0.03016060,0.26259880
-2.73436718,5.28106775,0.47303156,3.49702241,0.00502740,0.09518019,0.44414942,1.06172677,0.03104794,0.26190949
-2.72836418,5.19228534,0.46814455,3.45038289,0.00498349,0.09565098,0.44228674,1.02235927,0.03191591,0.26122657
-2.72236118,5.11113440,0.46415161,3.40945025,0.00493862,0.09583208,0.43949639,0.98469587,0.03275629,0.26052517
-2.71635818,5.03766229,0.46106059,3.37404357,0.00489230,0.09570658,0.43572202,0.94900916,0.03356142,0.25977269
-2.71035518,4.97170384,0.45884527,3.34385766,0.00484382,0.09526259,0.43091706,0.91550160,0.03432432,0.25893025
-2.70435218,4.91290847,0.45744789,3.31848181,0.00479230,0.09449409,0.42504851,0.88430956,0.03503885,0.25795458
-2.69834917,4.86077284,0.45678279,3.29742156,0.00473673,0.09340140,0.41810035,0.85550942,0.03569975,0.25680010
-2.69234617,4.81467714,0.45674091,3.28012226,0.00467608,0.09199150,0.41007643,0.82912527,0.03630271,0.25542123
-2.68634317,4.77392294,0.45719488,3.26599342,0.00460931,0.09027803,0.40100248,0.80513751,0.03684439,0.25377468
-2.68034017,4.73777091,0.45800463,3.25443254,0.00453549,0.08828110,0.39092732,0.78349188,0.03732239,0.25182156
-2.67433717,4.70547647,0.45902306,3.24484767,0.00445381,0.08602675,0.37992300,0.76410844,0.03773529,0.24952942
-2.66833417,4.67632192,0.46010172,3.23667756,0.00436367,0.08354630,0.36808398,0.74688993,0.03808250,0.24687381
-2.66233117,4.64964381,0.46109620,3.22940882,0.00426470,0.08087542,0.35552527,0.73172928,0.03836431,0.24383953
-2.65632816,4.62485458,0.46187112,3.22258940,0.00415678,0.07805314,0.34237972,0.71851586,0.03858174,0.24042152
-2.65032516,4.60145790,0.46230442,3.21583807,0.00404008,0.07512070,0.32879447,0.70714036,0.03873654,0.23662515
-2.64432216,4.57905732,0.46229097,3.20884959,0.00391504,0.07212048,0.31492696,0.69749828,0.03883115,0.23246622
-2.63831916,4.55735845,0.46174537,3.20139569,0.00378233,0.06909482,0.30094035,0.68949185,0.03886860,0.22797044
-2.63231616,4.53616488,0.46060384,3.19332190,0.00364287,0.06608502,0.28699895,0.68303072,0.03885251,0.22317257
-2.62631316,4.51536838,0.45882520,3.18454061,0.00349778,0.06313040,0.27326353,0.67803142,0.03878708,0.21811530
-2.62031016,4.49493450,0.45639103,3.17502086,0.00334831,0.06026749,0.25988695,0.67441578,0.03867699,0.21284778
-2.61430715,4.47488420,0.45330492,3.16477560,0.00319583,0.05752939,0.24701016,0.67210870,0.03852745,0.20742408
-2.60830415,4.45527305,0.44959109,3.15384691,0.00304174,0.05494531,0.23475875,0.67103537,0.03834409,0.20190148
-2.60230115,4.43616900,0.44529225,3.14229039,0.00288747,0.05254026,0.22324016,0.67111824,0.03813293,0.19633879
-2.59629815,4.41763019,0.44046709,3.13015929,0.00273440,0.05033492,0.21254166,0.67227412,0.03790028,0.19079470
-2.59029515,4.39968402,0.43518731,3.11748956,0.00258381,0.04834565,0.20272909,0.67441142,0.03765269,0.18532623
-2.58429215,4.38230876,0.42953452,3.10428646,0.00243691,0.04658459,0.19384643,0.67742793,0.03739677,0.17998738
-2.57828914,4.36541873,0.42359708,3.09051377,0.00229472,0.04505993,0.18591611,0.68120922,0.03713910,0.17482794
-2.57228614,4.34885410,0.41746704,3.07608608,0.00215814,0.04377620,0.17894003,0.68562787,0.03688607,0.16989261
-2.56628314,4.33237585,0.41123730,3.06086478,0.00202791,0.04273467,0.17290128,0.69054352,0.03664373,0.16522032
-2.56028014,4.31566647,0.40499917,3.04465813,0.00190459,0.04193372,0.16776630,0.69580393,0.03641763,0.16084391
-2.55427714,4.29833640,0.39884028,3.02722532,0.00178861,0.04136928,0.16348757,0.70124701,0.03621267,0.15678999
-2.54827414,4.27993603,0.39284302,3.00828453,0.00168026,0.04103527,0.16000655,0.70670374,0.03603303,0.15307911
-2.54227114,4.25997283,0.38708341,2.98752459,0.00157974,0.04092397,0.15725682,0.71200202,0.03588204,0.14972616
-2.53626813,4.23793261,0.38163046,2.96461959,0.00148715,0.04102646,0.15516727,0.71697120,0.03576213,0.14674091
-2.53026513,4.21330394,0.37654592,2.93924562,0.00140255,0.04133293,0.15366520,0.72144726,0.03567482,0.14412877
-2.52426213,4.18560448,0.37188430,2.91109882,0.00132599,0.04183302,0.15267926,0.72527829,0.03562076,0.14189153
-2.51825913,4.15440748,0.36769319,2.87991354,0.00125754,0.04251611,0.15214207,0.72833019,0.03559978,0.14002822
-2.51225613,4.11936728,0.36401362,2.84547965,0.00119728,0.04337151,0.15199246,0.73049218,0.03561099,0.13853588
-2.50625313,4.08024207,0.36088044,2.80765787,0.00114541,0.04438867,0.15217716,0.73168195,0.03565290,0.13741026
-2.50025013,4.03691252,0.35832259,2.76639226,0.00110219,0.04555728,0.15265211,0.73185008,0.03572354,0.13664638
-2.49424712,3.98939524,0.35636317,2.72171892,0.00106800,0.04686735,0.15338302,0.73098360,0.03582063,0.13623889
-2.48824412,3.93784994,0.35501931,2.67377050,0.00104333,0.04830919,0.15434548,0.72910825,0.03594168,0.13618225
-2.48224112,3.88257981,0.35430174,2.62277594,0.00102880,0.04987334,0.15552447,0.72628944,0.03608410,0.13647066
-2.47623812,3.82402482,0.35421407,2.56905556,0.00102515,0.05155045,0.15691325,0.72263161,0.03624527,0.13709780
-2.47023512,3.76274818,0.35475200,2.51301155,0.00103322,0.05333113,0.15851195,0.71827605,0.03642259,0.13805635
-2.46423212,3.69941643,0.35590222,2.45511436,0.00105394,0.05520566,0.16032564,0.71339703,0.03661347,0.13933734
-2.45822911,3.63477413,0.35764146,2.39588567,0.00108830,0.05716375,0.16236214,0.70819647,0.03681530,0.14092943
-2.45222611,3.56961444,0.35993550,2.33587885,0.00113736,0.05919426,0.16462976,0.70289725,0.03702532,0.14281811
-2.44622311,3.50474693,0.36273853,2.27565786,0.00120213,0.06128487,0.16713490,0.69773534,0.03724058,0.14498490
-2.44022011,3.44096445,0.36599277,2.21577580,0.00128364,0.06342185,0.16987986,0.69295115,0.03745778,0.14740667
-2.43421711,3.37901062,0.36962862,2.15675420,0.00138283,0.06558979,0.17286072,0.68878046,0.03767313,0.15005516
-2.42821411,3.31954969,0.37356532,2.09906405,0.00150053,0.06777144,0.17606579,0.68544520,0.03788228,0.15289660
-2.42221111,3.26314038,0.37771226,2.04310974,0.00163747,0.06994762,0.17947425,0.68314461,0.03808016,0.15589176
-2.41620810,3.21021484,0.38197087,1.98921640,0.00179419,0.07209725,0.18305551,0.68204718,0.03826099,0.15899617
-2.41020510,3.16106397,0.38623706,1.93762156,0.00197105,0.07419745,0.18676904,0.68228364,0.03841826,0.16216074
-2.40420210,3.11582969,0.39040430,1.88847120,0.00216822,0.07622384,0.19056480,0.68394138,0.03854475,0.16533270
-2.39819910,3.07450442,0.39436687,1.84182044,0.00238565,0.07815088,0.19438426,0.68706064,0.03863269,0.16845679
-2.39219610,3.03693774,0.39802355,1.79763858,0.00262311,0.07995236,0.19816197,0.69163246,0.03867392,0.17147674
-2.38619310,3.00284970,0.40128126,1.75581826,0.00288018,0.08160205,0.20182754,0.69759876,0.03866009,0.17433696
-2.38019010,2.97185002,0.40405854,1.71618784,0.00315627,0.08307434,0.20530804,0.70485421,0.03858297,0.17698424
-2.37418709,2.94346208,0.40628879,1.67852656,0.00345069,0.08434498,0.20853070,0.71325022,0.03843471,0.17936964
-2.36818409,2.91715029,0.40792295,1.64258129,0.00376266,0.08539188,0.21142565,0.72260048,0.03820821,0.18145020
-2.36218109,2.89234953,0.40893153,1.60808412,0.00409139,0.08619583,0.21392877,0.73268818,0.03789737,0.18319057
-2.35617809,2.86849517,0.40930585,1.57476972,0.00443613,0.08674125,0.21598442,0.74327441,0.03749742,0.18456440
-2.35017509,2.84505213,0.40905849,1.54239165,0.00479622,0.08701683,0.21754790,0.75410742,0.03700520,0.18555553
-2.34417209,2.82154179,0.40822278,1.51073683,0.00517114,0.08701608,0.21858767,0.76493253,0.03641929,0.18615868
-2.33816908,2.79756551,0.40685151,1.47963746,0.00556062,0.08673775,0.21908708,0.77550215,0.03574025,0.18638000
-2.33216608,2.77282394,0.40501483,1.44897999,0.00596461,0.08618615,0.21904578,0.78558561,0.03497062,0.18623705
-2.32616308,2.74713139,0.40279748,1.41871080,0.00638334,0.08537123,0.21848046,0.79497851,0.03411495,0.18575853
-2.32016008,2.72042492,0.40029557,1.38883851,0.00681734,0.08430860,0.21742525,0.80351113,0.03317974,0.18498359
-2.31415708,2.69276803,0.39761294,1.35943303,0.00726742,0.08301929,0.21593147,0.81105570,0.03217329,0.18396090
-2.30815408,2.66434911,0.39485747,1.33062152,0.00773464,0.08152947,0.21406700,0.81753226,0.03110548,0.18274738
-2.30215108,2.63547489,0.39213740,1.30258172,0.00822025,0.07986995,0.21191514,0.82291291,0.02998756,0.18140674
-2.29614807,2.60655959,0.38955784,1.27553307,0.00872564,0.07807561,0.20957303,0.82722428,0.02883182,0.18000794
-2.29014507,2.57811021,0.38721771,1.24972623,0.00925220,0.07618467,0.20714978,0.83054815,0.02765130,0.17862341
-2.28414207,2.55070897,0.38520720,1.22543154,0.00980124,0.07423796,0.20476420,0.83302021,0.02645947,0.17732740
-2.27813907,2.52499332,0.38360573,1.20292697,0.01037383,0.07227810,0.20254230,0.83482691,0.02526989,0.17619423
-2.27213607,2.50163475,0.38248062,1.18248625,0.01097068,0.07034862,0.20061454,0.83620067,0.02409590,0.17529663
-2.26613307,2.48131672,0.38188637,1.16436745,0.01159199,0.06849311,0.19911288,0.83741332,0.02295034,0.17470415
-2.26013007,2.46471285,0.38186452,1.14880261,0.01223733,0.06675434,0.19816776,0.83876830,0.02184532,0.17448175
-2.25412706,2.45246563,0.38244402,1.13598871,0.01290547,0.06517344,0.19790490,0.84059160,0.02079197,0.17468841
-2.24812406,2.44516663,0.38364206,1.12608015,0.01359433,0.06378911,0.19844212,0.84322197,0.01980028,0.17537601
-2.24212106,2.44333835,0.38546518,1.11918293,0.01430087,0.06263686,0.19988615,0.84700058,0.01887898,0.17658823
-2.23611806,2.44741852,0.38791058,1.11535068,0.01502106,0.06174832,0.20232956,0.85226068,0.01803541,0.17835975
-2.23011506,2.45774687,0.39096747,1.11458241,0.01574988,0.06115065,0.20584778,0.85931743,0.01727554,0.18071547
-2.22411206,2.47455499,0.39461840,1.11682202,0.01648136,0.06086604,0.21049649,0.86845857,0.01660387,0.18367004
-2.21810905,2.49795938,0.39884046,1.12195942,0.01720865,0.06091128,0.21630928,0.87993604,0.01602355,0.18722743
-2.21210605,2.52795781,0.40360624,1.12983311,0.01792414,0.06129744,0.22329580,0.89395912,0.01553632,0.19138083
-2.20610305,2.56442929,0.40888462,1.14023416,0.01861965,0.06202968,0.23144049,0.91068921,0.01514268,0.19611263
-2.20010005,2.60713755,0.41464123,1.15291130,0.01928661,0.06310720,0.24070199,0.93023661,0.01484192,0.20139477
-2.19409705,2.65573808,0.42083876,1.16757701,0.01991631,0.06452328,0.25101327,0.95265938,0.01463226,0.20718914
-2.18809405,2.70978843,0.42743703,1.18391443,0.02050011,0.06626546,0.26228265,0.97796434,0.01451094,0.21344843
-2.18209105,2.76876180,0.43439296,1.20158488,0.02102974,0.06831593,0.27439565,1.00611015,0.01447438,0.22011708
-2.17608804,2.83206324,0.44166048,1.22023584,0.02149753,0.07065192,0.28721776,1.03701242,0.01451827,0.22713257
-2.17008504,2.89904823,0.44919046,1.23950917,0.02189671,0.07324637,0.30059799,1.07055041,0.01463770,0.23442691
-2.16408204,2.96904289,0.45693068,1.25904938,0.02222160,0.07606856,0.31437325,1.10657520,0.01482731,0.24192837
-2.15807904,3.04136515,0.46482601,1.27851176,0.02246783,0.07908499,0.32837325,1.14491871,0.01508139,0.24956338
-2.15207604,3.11534614,0.47281875,1.29757004,0.02263256,0.08226023,0.34242594,1.18540323,0.01539396,0.25725848
-2.14607304,3.19035078,0.48084912,1.31592357,0.02271454,0.08555785,0.35636316,1.22785093,0.01575890,0.26494247
-2.14007004,3.26579692,0.48885604,1.33330355,0.02271430,0.08894135,0.37002623,1.27209274,0.01617002,0.27254833
-2.13406703,3.34117196,0.49677803,1.34947826,0.02263410,0.09237513,0.38327136,1.31797618,0.01662111,0.28001523
-2.12806403,3.41604619,0.50455422,1.36425703,0.02247800,0.09582535,0.39597444,1.36537175,0.01710603,0.28729018
-2.12206103,3.49008233,0.51212553,1.37749281,0.02225177,0.09926070,0.40803509,1.41417732,0.01761870,0.29432948
-2.11605803,3.56304046,0.51943574,1.38908319,0.02196281,0.10265306,0.41937976,1.46432041,0.01815318,0.30109978
-2.11005503,3.63477824,0.52643259,1.39896987,0.02161999,0.10597805,0.42996351,1.51575816,0.01870364,0.30757866
-2.10405203,3.70524627,0.53306874,1.40713653,0.02123349,0.10921537,0.43977064,1.56847487,0.01926438,0.31375484
-2.09804902,3.77447861,0.53930248,1.41360519,0.02081454,0.11234894,0.44881384,1.62247728,0.01982985,0.31962773
-2.09204602,3.84257903,0.54509827,1.41843133,0.02037522,0.11536690,0.45713199,1.67778782,0.02039464,0.32520661
-2.08604302,3.90970347,0.55042703,1.42169777,0.01992811,0.11826142,0.46478677,1.73443605,0.02095345,0.33050926
-2.08004002,3.97603969,0.55526616,1.42350783,0.01948607,0.12102831,0.47185805,1.79244888,0.02150117,0.33556016
-2.07403702,4.04178498,0.55959928,1.42397796,0.01906183,0.12366651,0.47843840,1.85183994,0.02203281,0.34038836
-2.06803402,4.10712312,0.56341584,1.42323025,0.01866776,0.12617751,0.48462700,1.91259875,0.02254359,0.34502511
-2.06203102,4.17220186,0.56671049,1.42138516,0.01831544,0.12856458,0.49052316,1.97468026,0.02302898,0.34950132
-2.05602801,4.23711193,0.56948237,1.41855492,0.01801543,0.13083213,0.49621990,2.03799527,0.02348473,0.35384504
-2.05002501,4.30186883,0.57173440,1.41483776,0.01777694,0.13298489,0.50179778,2.10240239,0.02390693,0.35807913
-2.04402201,4.36639836,0.57347253,1.41031342,0.01760754,0.13502732,0.50731944,2.16770193,0.02429213,0.36221907
-2.03801901,4.43052671,0.57470510,1.40503999,0.01751291,0.13696293,0.51282505,2.23363214,0.02463740,0.36627128
-2.03201601,4.49397566,0.57544233,1.39905236,0.01749672,0.13879389,0.51832894,2.29986812,0.02494042,0.37023184
-2.02601301,4.55636326,0.57569597,1.39236213,0.01756040,0.14052063,0.52381758,2.36602357,0.02519959,0.37408589
-2.02001001,4.61721007,0.57547915,1.38495916,0.01770312,0.14214169,0.52924900,2.43165533,0.02541406,0.37780749
-2.01400700,4.67595077,0.57480634,1.37681442,0.01792179,0.14365372,0.53455377,2.49627086,0.02558385,0.38136029
-2.00800400,4.73195058,0.57369363,1.36788412,0.01821110,0.14505161,0.53963740,2.55933809,0.02570987,0.38469874
-2.00200100,4.78452583,0.57215898,1.35811468,0.01856368,0.14632881,0.54438408,2.62029766,0.02579392,0.38776985
-1.99599800,4.83296774,0.57022263,1.34744847,0.01897031,0.14747776,0.54866158,2.67857684,0.02583874,0.39051549
-1.98999500,4.87656827,0.56790759,1.33582972,0.01942020,0.14849044,0.55232706,2.73360466,0.02584791,0.39287505
-1.98399200,4.91464678,0.56523997,1.32321042,0.01990135,0.14935895,0.55523353,2.78482767,0.02582584,0.39478831
-1.97798899,4.94657620,0.56224925,1.30955588,0.02040089,0.15007612,0.55723652,2.83172557,0.02577760,0.39619837
-1.97198599,4.97180741,0.55896836,1.29484948,0.02090557,0.15063617,0.55820077,2.87382609,0.02570885,0.39705453
-1.96598299,4.98989060,0.55543347,1.27909643,0.02140212,0.15103520,0.55800648,2.91071839,0.02562562,0.39731485
-1.95997999,5.00049246,0.55168351,1.26232636,0.02187773,0.15127164,0.55655492,2.94206445,0.02553417,0.39694832
-1.95397699,5.00340827,0.54775924,1.24459440,0.02232042,0.15134659,0.55377299,2.96760784,0.02544074,0.39593650
-1.94797399,4.99856829,0.54370211,1.22598082,0.02271943,0.15126389,0.54961665,2.98717953,0.02535136,0.39427446
-1.94197099,4.98603811,0.53955263,1.20658913,0.02306552,0.15103014,0.54407293,3.00070047,0.02527161,0.39197100
-1.93596798,4.96601285,0.53534854,1.18654271,0.02335121,0.15065446,0.53716052,3.00818085,0.02520640,0.38904820
-1.92996498,4.93880567,0.53112273,1.16598017,0.02357094,0.15014804,0.52892900,3.00971625,0.02515976,0.38554015
-1.92396198,4.90483118,0.52690104,1.14504962,0.02372115,0.14952362,0.51945657,3.00548082,0.02513467,0.38149110
-1.91795898,4.86458486,0.52270011,1.12390220,0.02380028,0.14879477,0.50884673,2.99571813,0.02513289,0.37695307
-1.91195598,4.81861964,0.51852536,1.10268514,0.02380868,0.14797510,0.49722380,2.98073024,0.02515482,0.37198306
-1.90595298,4.76752126,0.51436940,1.08153488,0.02374845,0.14707748,0.48472788,2.96086570,0.02519952,0.36664007
-1.89994997,4.71188384,0.51021077,1.06057049,0.02362325,0.14611321,0.47150926,2.93650736,0.02526462,0.36098209
-1.89394697,4.65228730,0.50601347,1.03988789,0.02343802,0.14509132,0.45772279,2.90806071,0.02534638,0.35506332
-1.88794397,4.58927811,0.50172714,1.01955520,0.02319871,0.14401801,0.44352238,2.87594361,0.02543986,0.34893169
-1.88194097,4.52335456,0.49728804,0.99960952,0.02291196,0.14289621,0.42905604,2.84057799,0.02553903,0.34262698
-1.87593797,4.45495755,0.49262096,0.98005533,0.02258482,0.14172547,0.41446158,2.80238406,0.02563705,0.33617954
-1.86993497,4.38446745,0.48764185,0.96086470,0.02222449,0.14050200,0.39986329,2.76177731,0.02572651,0.32960980
-1.86393197,4.31220713,0.48226123,0.94197926,0.02183803,0.13921899,0.38536959,2.71916836,0.02579981,0.32292851
-1.85792896,4.23845091,0.47638824,0.92331393,0.02143220,0.13786723,0.37107176,2.67496553,0.02584945,0.31613771
-1.85192596,4.16343865,0.46993502,0.90476207,0.02101326,0.13643585,0.35704377,2.62957971,0.02586842,0.30923244
-1.84592296,4.08739381,0.46282135,0.88620197,0.02058686,0.13491337,0.34334310,2.58343093,0.02585056,0.30220297
-1.83991996,4.01054416,0.45497924,0.86750416,0.02015799,0.13328869,0.33001232,2.53695572,0.02579087,0.29503735
-1.83391696,3.93314327,0.44635720,0.84853917,0.01973092,0.13155235,0.31708137,2.49061469,0.02568582,0.28772432
-1.82791396,3.85549121,0.43692398,0.82918542,0.01930922,0.12969757,0.30457035,2.44489893,0.02553352,0.28025614
-1.82191096,3.77795267,0.42667157,0.80933659,0.01889580,0.12772130,0.29249239,2.40033477,0.02533394,0.27263123
-1.81590795,3.70097075,0.41561723,0.78890829,0.01849297,0.12562510,0.28085661,2.35748562,0.02508891,0.26485651
-1.80990495,3.62507534,0.40380453,0.76784358,0.01810251,0.12341575,0.26967081,2.31695058,0.02480211,0.25694921
-1.80390195,3.55088483,0.39130315,0.74611709,0.01772575,0.12110559,0.25894381,2.27935904,0.02447895,0.24893799
-1.79789895,3.47910075,0.37820763,0.72373752,0.01736370,0.11871257,0.24868723,2.24536118,0.02412635,0.24086342
-1.79189595,3.41049506,0.36463498,0.70074850,0.01701707,0.11625989,0.23891667,2.21561435,0.02375242,0.23277765
-1.78589295,3.34589045,0.35072138,0.67722774,0.01668639,0.11377545,0.22965222,2.19076563,0.02336612,0.22474338
-1.77988994,3.28613450,0.33661797,0.65328467,0.01637207,0.11129085,0.22091833,2.17143105,0.02297681,0.21683214
-1.77388694,3.23206859,0.32248607,0.62905656,0.01607445,0.10884024,0.21274303,2.15817248,0.02259384,0.20912199
-1.76788394,3.18449331,0.30849203,0.60470354,0.01579387,0.10645892,0.20515669,2.15147290,0.02222605,0.20169478
-1.76188094,3.14413179,0.29480178,0.58040268,0.01553065,0.10418186,0.19819032,2.15171141,0.02188141,0.19463309
-1.75587794,3.11159299,0.28157558,0.55634148,0.01528515,0.10204210,0.19187355,2.15913912,0.02156657,0.18801704
-1.74987494,3.08733663,0.26896289,0.53271099,0.01505775,0.10006931,0.18623250,2.17385711,0.02128660,0.18192110
-1.74387194,3.07164172,0.25709778,0.50969906,0.01484885,0.09828838,0.18128765,2.19579777,0.02104471,0.17641115
-1.73786893,3.06458010,0.24609491,0.48748372,0.01465883,0.09671825,0.17705178,2.22471053,0.02084217,0.17154179
-1.73186593,3.06599676,0.23604621,0.46622724,0.01448802,0.09537104,0.17352811,2.26015288,0.02067829,0.16735413
-1.72586293,3.07549771,0.22701846,0.44607081,0.01433665,0.09425146,0.17070888,2.30148754,0.02055048,0.16387415
-1.71985993,3.09244645,0.21905165,0.42713020,0.01420484,0.09335659,0.16857422,2.34788616,0.02045450,0.16111163
-1.71385693,3.11596933,0.21215833,0.40949246,0.01409245,0.09267606,0.16709151,2.39833970,0.02038478,0.15905978
-1.70785393,3.14496995,0.20632376,0.39321370,0.01399914,0.09219257,0.16621529,2.45167565,0.02033477,0.15769549
-1.70185093,3.17815224,0.20150695,0.37831800,0.01392423,0.09188277,0.16588758,2.50658153,0.02029745,0.15698029
-1.69584792,3.21405151,0.19764253,0.36479759,0.01386670,0.09171840,0.16603878,2.56163419,0.02026582,0.15686182
-1.68984492,3.25107263,0.19464325,0.35261399,0.01382516,0.09166776,0.16658897,2.61533403,0.02023342,0.15727590
-1.68384192,3.28753379,0.19240312,0.34170028,0.01379783,0.09169723,0.16744970,2.66614307,0.02019482,0.15814898
-1.67783892,3.32171469,0.19080113,0.33196426,0.01378256,0.09177300,0.16852605,2.71252566,0.02014612,0.15940097
-1.67183592,3.35190712,0.18970529,0.32329245,0.01377688,0.09186269,0.16971908,2.75299051,0.02008533,0.16094825
-1.66583292,3.37646635,0.18897690,0.31555469,0.01377803,0.09193698,0.17092842,2.78613249,0.02001267,0.16270673
-1.65982991,3.39386144,0.18847505,0.30860920,0.01378306,0.09197098,0.17205503,2.81067296,0.01993077,0.16459499
-1.65382691,3.40272258,0.18806103,0.30230794,0.01378895,0.09194548,0.17300392,2.82549702,0.01984474,0.16653707
-1.64782391,3.40188384,0.18760260,0.29650208,0.01379266,0.09184774,0.17368686,2.82968651,0.01976210,0.16846512
-1.64182091,3.39041964,0.18697804,0.29104724,0.01379135,0.09167208,0.17402490,2.82254753,0.01969260,0.17032158
-1.63581791,3.36767376,0.18607972,0.28580852,0.01378241,0.09141999,0.17395055,2.80363155,0.01964789,0.17206088
-1.62981491,3.33327967,0.18481718,0.28066498,0.01376360,0.09109989,0.17340973,2.77274926,0.01964105,0.17365056
-1.62381191,3.28717160,0.18311964,0.27551345,0.01373320,0.09072647,0.17236320,2.72997689,0.01968611,0.17507183
-1.61780890,3.22958595,0.18093778,0.27027162,0.01368999,0.09031976,0.17078754,2.67565453,0.01979737,0.17631952
-1.61180590,3.16105302,0.17824480,0.26488016,0.01363336,0.08990375,0.16867560,2.61037685,0.01998882,0.17740130
-1.60580290,3.08237962,0.17503676,0.25930405,0.01356330,0.08950494,0.16603640,2.53497633,0.02027340,0.17833655
-1.59979990,2.99462323,0.17133215,0.25353287,0.01348038,0.08915061,0.16289455,2.45049985,0.02066240,0.17915456
-1.59379690,2.89905898,0.16717081,0.24758029,0.01338567,0.08886703,0.15928906,2.35817957,0.02116481,0.17989248
-1.58779390,2.79714081,0.16261221,0.24148268,0.01328067,0.08867775,0.15527184,2.25939904,0.02178689,0.18059299
-1.58179090,2.69045844,0.15773316,0.23529712,0.01316720,0.08860194,0.15090574,2.15565604,0.02253170,0.18130184
-1.57578789,2.58069204,0.15262519,0.22909883,0.01304726,0.08865301,0.14626232,2.04852342,0.02339886,0.18206546
-1.56978489,2.46956642,0.14739154,0.22297817,0.01292292,0.08883742,0.14141948,1.93960939,0.02438450,0.18292880
-1.56378189,2.35880642,0.14214405,0.21703750,0.01279615,0.08915400,0.13645900,1.83051859,0.02548124,0.18393340
-1.55777889,2.25009536,0.13699993,0.21138796,0.01266875,0.08959353,0.13146411,1.72281544,0.02667853,0.18511599
-1.55177589,2.14503771,0.13207866,0.20614625,0.01254226,0.09013888,0.12651724,1.61799069,0.02796297,0.18650758
-1.54577289,2.04512744,0.12749900,0.20143167,0.01241784,0.09076554,0.12169794,1.51743234,0.02931892,0.18813307
-1.53976988,1.95172256,0.12337623,0.19736344,0.01229632,0.09144256,0.11708115,1.42240149,0.03072916,0.19001147
-1.53376688,1.86602638,0.11981971,0.19405824,0.01217815,0.09213398,0.11273576,1.33401373,0.03217564,0.19215659
-1.52776388,1.78907552,0.11693072,0.19162812,0.01206348,0.09280047,0.10872363,1.25322624,0.03364035,0.19457822
-1.52176088,1.72173435,0.11480062,0.19017865,0.01195221,0.09340127,0.10509882,1.18083047,0.03510610,0.19728355
-1.51575788,1.66469508,0.11350928,0.18980725,0.01184412,0.09389625,0.10190733,1.11745019,0.03655736,0.20027882
-1.50975488,1.61848272,0.11312388,0.19060168,0.01173893,0.09424800,0.09918703,1.06354431,0.03798092,0.20357091
