energy_ev,total_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.32116058,1.67153820,0.17846566,0.00963549,0.59748721,1.02848816,0.02231270,0.04632774,0.04902294,0.39409092
0.32716358,1.76207162,0.18924870,0.01032425,0.62618297,1.07804908,0.02429116,0.04897368,0.05350566,0.41872120
0.33316658,1.85382679,0.19991712,0.01105554,0.65536214,1.12743575,0.02630470,0.05185837,0.05810047,0.44431399
0.33916958,1.94584536,0.21032585,0.01182480,0.68476176,1.17608474,0.02832841,0.05495470,0.06275737,0.47066945
0.34517259,2.03711668,0.22032745,0.01262654,0.71410543,1.22342201,0.03033539,0.05823407,0.06742123,0.49755597
0.35117559,2.12658546,0.22977490,0.01345428,0.74310264,1.26886835,0.03229728,0.06166637,0.07203258,0.52470978
0.35717859,2.21316222,0.23852456,0.01430049,0.77144905,1.31184589,0.03418480,0.06521984,0.07652861,0.55183609
0.36318159,2.29573690,0.24643925,0.01515659,0.79882782,1.35178564,0.03596841,0.06886103,0.08084445,0.57861176
0.36918459,2.37319546,0.25339129,0.01601302,0.82491233,1.38813615,0.03761899,0.07255481,0.08491447,0.60468973
0.37518759,2.44443944,0.25926555,0.01685932,0.84937021,1.42037313,0.03910857,0.07626441,0.08867381,0.62970504
0.38119060,2.50840802,0.26396224,0.01768434,0.87186869,1.44800984,0.04041106,0.07995158,0.09205997,0.65328248
0.38719360,2.56410197,0.26739950,0.01847644,0.89208121,1.47060796,0.04150296,0.08357684,0.09501444,0.67504559
0.39319660,2.61060873,0.26951561,0.01922378,0.90969503,1.48778860,0.04236401,0.08709985,0.09748430,0.69462663
0.39919960,2.64712770,0.27027078,0.01991458,0.92441958,1.49924300,0.04297778,0.09047991,0.09942372,0.71167734
0.40520260,2.67299461,0.26964838,0.02053753,0.93599520,1.50474249,0.04333217,0.09367657,0.10079538,0.72587981
0.41120560,2.68770411,0.26765563,0.02108203,0.94420185,1.50414724,0.04341980,0.09665039,0.10157163,0.73695709
0.41720860,2.69092916,0.26432366,0.02153860,0.94886746,1.49741332,0.04323819,0.09936374,0.10173540,0.74468313
0.42321161,2.68253659,0.25970699,0.02189917,0.94987531,1.48459768,0.04278992,0.10178176,0.10128085,0.74889136
0.42921461,2.66259764,0.25388227,0.02215735,0.94717023,1.46586070,0.04208252,0.10387329,0.10021365,0.74948169
0.43521761,2.63139295,0.24694652,0.02230868,0.94076315,1.44146604,0.04112826,0.10561183,0.09855093,0.74642539
0.44122061,2.58941146,0.23901476,0.02235077,0.93073373,1.41177760,0.03994382,0.10697646,0.09632084,0.73976774
0.44722361,2.53734298,0.23021720,0.02228346,0.91723081,1.37725360,0.03854979,0.10795264,0.09356182,0.72962812
0.45322661,2.47606449,0.22069598,0.02210878,0.90047062,1.33843779,0.03697005,0.10853290,0.09032148,0.71619757
0.45922961,2.40662042,0.21060165,0.02183096,0.88073271,1.29594807,0.03523112,0.10871730,0.08665529,0.69973394
0.46523262,2.33019759,0.20008947,0.02145629,0.85835361,1.25046263,0.03336139,0.10851369,0.08262493,0.68055469
0.47123562,2.24809544,0.18931565,0.02099292,0.83371854,1.20270427,0.03139036,0.10793769,0.07829664,0.65902764
0.47723862,2.16169271,0.17843361,0.02045062,0.80725129,1.15342317,0.02934785,0.10701236,0.07373929,0.63556019
0.48324162,2.07241156,0.16759047,0.01984047,0.77940273,1.10337870,0.02726327,0.10576767,0.06902262,0.61058724
0.48924462,1.98168051,0.15692381,0.01917451,0.75063832,1.05332098,0.02516490,0.10423958,0.06421536,0.58455842
0.49524762,1.89089739,0.14655878,0.01846536,0.72142512,1.00397252,0.02307930,0.10246895,0.05938364,0.55792512
0.50125063,1.80139358,0.13660570,0.01772590,0.69221872,0.95601084,0.02103077,0.10050020,0.05458941,0.53112775
0.50725363,1.71440084,0.12715817,0.01696880,0.66345062,0.91005237,0.01904092,0.09837981,0.04988923,0.50458376
0.51325663,1.63102162,0.11829175,0.01620622,0.63551653,0.86663822,0.01712841,0.09615471,0.04533320,0.47867688
0.51925963,1.55220406,0.11006317,0.01544948,0.60876597,0.82622236,0.01530872,0.09387069,0.04096425,0.45374773
0.52526263,1.47872216,0.10251021,0.01470878,0.58349363,0.78916230,0.01359409,0.09157081,0.03681768,0.43008641
0.53126563,1.41116182,0.09565205,0.01399292,0.55993262,0.75571284,0.01199358,0.08929392,0.03292095,0.40792688
0.53726863,1.34991303,0.08949018,0.01330919,0.53824999,0.72602275,0.01051315,0.08707341,0.02929385,0.38744361
0.54327164,1.29516822,0.08400977,0.01266324,0.51854459,0.70013464,0.00915593,0.08493616,0.02594871,0.36875016
0.54927464,1.24692676,0.07918138,0.01205899,0.50084717,0.67798787,0.00792241,0.08290181,0.02289103,0.35189996
0.55527764,1.20500512,0.07496307,0.01149871,0.48512288,0.65942434,0.00681082,0.08098232,0.02012007,0.33688889
0.56128064,1.16905233,0.07130267,0.01098304,0.47127584,0.64419693,0.00581746,0.07918189,0.01762968,0.32365958
0.56728364,1.13856977,0.06814020,0.01051117,0.45915553,0.63198036,0.00493703,0.07749722,0.01540918,0.31210722
0.57328664,1.11293484,0.06541036,0.01008093,0.44856493,0.62238388,0.00416302,0.07591806,0.01344423,0.30208647
0.57928964,1.09142726,0.06304496,0.00968908,0.43926975,0.61496557,0.00348804,0.07442804,0.01171772,0.29341925
0.58529265,1.07325715,0.06097529,0.00933147,0.43100856,0.60924760,0.00290412,0.07300578,0.01021064,0.28590308
0.59129565,1.05759402,0.05913429,0.00900333,0.42350341,0.60473202,0.00240301,0.07162615,0.00890285,0.27931963
0.59729865,1.04359546,0.05745842,0.00869947,0.41647043,0.60091660,0.00197646,0.07026161,0.00777382,0.27344315
0.60330165,1.03043477,0.05588940,0.00841457,0.40963005,0.59731019,0.00161637,0.06888364,0.00680319,0.26804859
0.60930465,1.01732660,0.05437550,0.00814338,0.40271663,0.59344709,0.00131499,0.06746413,0.00597129,0.26291910
0.61530765,1.00354992,0.05287256,0.00788091,0.39548691,0.58890016,0.00106507,0.06597672,0.00525956,0.25785261
0.62131066,0.98846767,0.05134474,0.00762265,0.38772728,0.58329211,0.00085992,0.06439795,0.00465081,0.25266759
0.62731366,0.97154253,0.04976479,0.00736466,0.37925954,0.57630487,0.00069351,0.06270827,0.00412945,0.24720755
0.63331666,0.95234874,0.04811418,0.00710372,0.36994505,0.56768667,0.00056045,0.06089278,0.00368159,0.24134445
0.63931966,0.93057948,0.04638285,0.00683738,0.35968722,0.55725677,0.00045606,0.05894181,0.00329504,0.23498082
0.64532266,0.90605010,0.04456875,0.00656399,0.34843236,0.54490775,0.00037634,0.05685120,0.00295935,0.22805084
0.65132566,0.87869717,0.04267714,0.00628271,0.33616897,0.53060549,0.00031791,0.05462231,0.00266570,0.22052006
0.65732866,0.84857371,0.04071981,0.00599350,0.32292558,0.51438677,0.00027805,0.05226187,0.00240681,0.21238433
0.66333167,0.81584095,0.03871410,0.00569702,0.30876736,0.49635485,0.00025457,0.04978155,0.00217677,0.20366760
0.66933467,0.78075717,0.03668187,0.00539458,0.29379166,0.47667322,0.00024583,0.04719745,0.00197095,0.19441909
0.67533767,0.74366419,0.03464846,0.00508804,0.27812282,0.45555778,0.00025063,0.04452933,0.00178583,0.18470981
0.68134067,0.70497204,0.03264165,0.00477969,0.26190639,0.43326787,0.00026821,0.04179987,0.00161884,0.17462861
0.68734367,0.66514265,0.03069063,0.00447216,0.24530312,0.41009645,0.00029814,0.03903377,0.00146828,0.16427804
0.69334667,0.62467295,0.02882505,0.00416828,0.22848291,0.38635993,0.00034030,0.03625692,0.00133314,0.15377004
0.69934967,0.58407826,0.02707420,0.00387100,0.21161897,0.36238782,0.00039478,0.03349558,0.00121309,0.14322184
0.70535268,0.54387630,0.02546620,0.00358322,0.19488242,0.33851279,0.00046188,0.03077554,0.00110834,0.13275191
0.71135568,0.50457253,0.02402738,0.00330780,0.17843741,0.31506129,0.00054199,0.02812150,0.00101966,0.12247638
0.71735868,0.46664704,0.02278178,0.00304738,0.16243704,0.29234511,0.00063559,0.02555646,0.00094828,0.11250588
0.72336168,0.43054358,0.02175069,0.00280438,0.14702001,0.27065407,0.00074314,0.02310124,0.00089597,0.10294289
0.72936468,0.39666066,0.02095247,0.00258091,0.13230816,0.25025000,0.00086508,0.02077420,0.00086501,0.09387966
0.73536768,0.36534513,0.02040229,0.00237875,0.11840483,0.23136225,0.00100178,0.01859103,0.00085823,0.08539679
0.74137069,0.33688813,0.02011222,0.00219935,0.10539413,0.21418457,0.00115344,0.01656465,0.00087907,0.07756235
0.74737369,0.31152344,0.02009123,0.00204380,0.09334088,0.19887360,0.00132016,0.01470528,0.00093164,0.07043160
0.75337669,0.28942808,0.02034546,0.00191284,0.08229130,0.18554876,0.00150185,0.01302058,0.00102075,0.06404729
0.75937969,0.27072495,0.02087853,0.00180693,0.07227426,0.17429350,0.00169822,0.01151586,0.00115195,0.05844038
0.76538269,0.25548733,0.02169194,0.00172621,0.06330296,0.16515776,0.00190887,0.01019439,0.00133163,0.05363119
0.77138569,0.24374481,0.02278562,0.00167060,0.05537696,0.15816149,0.00213323,0.00905765,0.00156697,0.04963091
0.77738869,0.23549055,0.02415853,0.00163981,0.04848438,0.15329902,0.00237065,0.00810571,0.00186598,0.04644327
0.78339170,0.23068918,0.02580930,0.00163344,0.04260416,0.15054399,0.00262047,0.00733753,0.00223741,0.04406642
0.78939470,0.22928532,0.02773699,0.00165097,0.03770829,0.14985472,0.00288210,0.00675125,0.00269074,0.04249486
0.79539770,0.23121208,0.02994182,0.00169187,0.03376390,0.15117978,0.00315509,0.00634440,0.00323598,0.04172130
0.80140070,0.23639934,0.03242588,0.00175561,0.03073509,0.15446332,0.00343929,0.00611415,0.00388354,0.04173844
0.80740370,0.24478135,0.03519385,0.00184171,0.02858445,0.15965027,0.00373494,0.00605738,0.00464402,0.04254059
0.81340670,0.25630342,0.03825361,0.00194982,0.02727435,0.16669086,0.00404284,0.00617071,0.00552785,0.04412494
0.81940970,0.27092731,0.04161672,0.00207966,0.02676774,0.17554449,0.00436439,0.00645055,0.00654508,0.04649267
0.82541271,0.28863519,0.04529877,0.00223113,0.02702869,0.18618260,0.00470178,0.00689291,0.00770488,0.04964958
0.83141571,0.30943179,0.04931949,0.00240425,0.02802261,0.19859065,0.00505805,0.00749336,0.00901525,0.05360644
0.83741871,0.33334483,0.05370266,0.00259919,0.02971611,0.21276873,0.00543716,0.00824673,0.01048252,0.05837888
0.84342171,0.36042335,0.05847570,0.00281622,0.03207669,0.22873111,0.00584398,0.00914700,0.01211094,0.06398692
0.84942471,0.39073430,0.06366901,0.00305569,0.03507222,0.24650446,0.00628432,0.01018701,0.01390225,0.07045405
0.85542771,0.42435701,0.06931501,0.00331798,0.03867033,0.26612484,0.00676483,0.01135827,0.01585530,0.07780600
0.86143072,0.46137613,0.07544683,0.00360345,0.04283771,0.28763361,0.00729288,0.01265083,0.01796571,0.08606908
0.86743372,0.50187291,0.08209676,0.00391236,0.04753952,0.31107226,0.00787634,0.01405313,0.02022557,0.09526832
0.87343672,0.54591525,0.08929448,0.00424480,0.05273881,0.33647644,0.00852340,0.01555198,0.02262333,0.10542524
0.87943972,0.59354694,0.09706501,0.00460063,0.05839614,0.36386934,0.00924219,0.01713266,0.02514368,0.11655556
0.88544272,0.64477636,0.10542665,0.00497937,0.06446934,0.39325479,0.01004051,0.01877904,0.02776764,0.12866667
0.89144572,0.69956523,0.11438874,0.00538014,0.07091351,0.42461024,0.01092537,0.02047390,0.03047274,0.14175524
0.89744872,0.75781783,0.12394961,0.00580159,0.07768119,0.45788008,0.01190263,0.02219932,0.03323338,0.15580472
0.90345173,0.81937125,0.13409457,0.00624185,0.08472281,0.49296944,0.01297656,0.02393712,0.03602126,0.17078315
0.90945473,0.88398714,0.14479421,0.00669845,0.09198728,0.52973906,0.01414947,0.02566951,0.03880596,0.18664118
0.91545773,0.95134543,0.15600303,0.00716833,0.09942273,0.56800128,0.01542127,0.02737965,0.04155568,0.20331039
0.92146073,1.02104056,0.16765854,0.00764780,0.10697739,0.60751756,0.01678920,0.02905238,0.04423795,0.22070221
0.92746373,1.09258037,0.17968091,0.00813258,0.11460049,0.64799774,0.01824757,0.03067480,0.04682052,0.23870721
0.93346673,1.16538813,0.19197319,0.00861779,0.12224317,0.68910117,0.01978762,0.03223698,0.04927216,0.25719513
0.93946973,1.23880770,0.20442216,0.00909805,0.12985929,0.73043992,0.02139740,0.03373242,0.05156352,0.27601551
0.94547274,1.31211199,0.21689997,0.00956755,0.13740614,0.77158388,0.02306194,0.03515849,0.05366791,0.29499906
0.95147574,1.38451452,0.22926626,0.01002013,0.14484495,0.81206794,0.02476334,0.03651670,0.05556202,0.31395973
0.95747874,1.45518389,0.24137098,0.01044945,0.15214119,0.85140087,0.02648114,0.03781278,0.05722651,0.33269748
0.96348174,1.52326074,0.25305777,0.01084908,0.15926461,0.88907579,0.02819276,0.03905648,0.05864647,0.35100171
0.96948474,1.58787671,0.26416768,0.01121269,0.16618907,0.92458189,0.02987398,0.04026132,0.05981173,0.36865528
0.97548774,1.64817483,0.27454322,0.01153420,0.17289201,0.95741694,0.03149964,0.04144390,0.06071699,0.38543900
0.98149075,1.70333050,0.28403257,0.01180793,0.17935385,0.98710018,0.03304426,0.04262321,0.06136176,0.40113641
0.98749375,1.75257244,0.29249372,0.01202880,0.18555706,1.01318517,0.03448283,0.04381961,0.06175020,0.41553888
0.99349675,1.79520261,0.29979843,0.01219244,0.19148516,1.03527194,0.03579148,0.04505372,0.06189071,0.42845054
0.99949975,1.83061454,0.30583582,0.01229534,0.19712168,1.05301809,0.03694825,0.04634520,0.06179542,0.43969319
1.00550275,1.85830919,0.31051542,0.01233497,0.20244899,1.06614840,0.03793370,0.04771154,0.06147962,0.44911074
1.01150575,1.87790773,0.31376960,0.01230989,0.20744735,1.07446235,0.03873146,0.04916672,0.06096101,0.45657321
1.01750875,1.88916074,0.31555519,0.01221976,0.21209394,1.07783956,0.03932876,0.05072016,0.06025896,0.46197998
1.02351176,1.89195354,0.31585435,0.01206541,0.21636226,1.07624266,0.03971666,0.05237567,0.05939377,0.46526225
1.02951476,1.88630741,0.31467455,0.01184883,0.22022163,1.06971763,0.03989034,0.05413065,0.05838589,0.46638458
1.03551776,1.87237682,0.31204771,0.01157309,0.22363715,1.05839165,0.03984904,0.05597563,0.05725526,0.46534549
1.04152076,1.85044282,0.30802865,0.01124232,0.22656987,1.04246853,0.03959605,0.05789400,0.05602066,0.46217709
1.04752376,1.82090303,0.30269278,0.01086156,0.22897742,1.02222207,0.03913841,0.05986222,0.05469926,0.45694374
1.05352676,1.78425882,0.29613330,0.01043668,0.23081496,0.99798758,0.03848659,0.06185025,0.05330620,0.44973999
1.05952976,1.74110026,0.28845803,0.00997417,0.23203646,0.97015209,0.03765407,0.06382244,0.05185438,0.44068767
1.06553277,1.69208968,0.27978594,0.00948102,0.23259626,0.93914369,0.03665675,0.06573865,0.05035432,0.42993246
1.07153577,1.63794457,0.27024367,0.00896452,0.23245092,0.90542039,0.03551247,0.06755575,0.04881424,0.41764007
1.07753877,1.57942055,0.25996213,0.00843210,0.23156117,0.86945920,0.03424038,0.06922922,0.04724019,0.40399218
1.08354177,1.51729512,0.24907333,0.00789116,0.22989397,0.83174555,0.03286039,0.07071503,0.04563632,0.38918234
1.08954477,1.45235278,0.23770750,0.00734891,0.22742450,0.79276374,0.03139266,0.07197146,0.04400528,0.37341197
1.09554777,1.38537195,0.22599073,0.00681223,0.22413812,0.75298850,0.02985707,0.07296102,0.04234856,0.35688661
1.10155078,1.31711398,0.21404303,0.00628757,0.22003200,0.71287791,0.02827284,0.07365216,0.04066705,0.33981262
1.10755378,1.24831447,0.20197691,0.00578081,0.21511648,0.67286795,0.02665817,0.07402088,0.03896139,0.32239423
1.11355678,1.17967687,0.18989645,0.00529725,0.20941609,0.63336841,0.02502999,0.07405197,0.03723249,0.30483121
1.11955978,1.11186814,0.17789682,0.00484150,0.20297005,0.59476031,0.02340374,0.07374005,0.03548188,0.28731702
1.12556278,1.04551642,0.16606419,0.00441756,0.19583225,0.55739471,0.02179329,0.07309015,0.03371207,0.27003743
1.13156578,0.98121025,0.15447594,0.00402873,0.18807084,0.52159250,0.02021091,0.07211794,0.03192674,0.25316975
1.13756878,0.91949901,0.14320117,0.00367771,0.17976719,0.48764521,0.01866720,0.07084955,0.03013096,0.23688235
1.14357179,0.86089425,0.13230130,0.00336660,0.17101443,0.45581639,0.01717121,0.06932100,0.02833116,0.22133454
1.14957479,0.80587144,0.12183074,0.00309699,0.16191560,0.42634341,0.01573048,0.06757733,0.02653518,0.20667679
1.15557779,0.75487186,0.11183764,0.00287004,0.15258140,0.39943950,0.01435115,0.06567132,0.02475204,0.19305097
1.16158079,0.70830435,0.10236448,0.00268649,0.14312775,0.37529563,0.01303810,0.06366212,0.02299184,0.18059079
1.16758379,0.66654654,0.09344867,0.00254682,0.13367314,0.35408227,0.01179499,0.06161354,0.02126539,0.16942210
1.17358679,0.62994548,0.08512295,0.00245125,0.12433601,0.33595072,0.01062444,0.05959236,0.01958396,0.15966318
1.17958979,0.59881751,0.07741576,0.00239983,0.11523215,0.32103402,0.00952810,0.05766650,0.01795893,0.15142479
1.18559280,0.57344721,0.07035131,0.00239247,0.10647222,0.30944718,0.00850676,0.05590326,0.01640146,0.14481002
1.19159580,0.55408540,0.06394972,0.00242899,0.09815957,0.30128696,0.00756042,0.05436764,0.01492214,0.13991380
1.19759880,0.54094618,0.05822693,0.00250914,0.09038835,0.29663085,0.00668839,0.05312070,0.01353070,0.13682216
1.20360180,0.53420311,0.05319451,0.00263258,0.08324192,0.29553551,0.00588933,0.05221812,0.01223574,0.13561102
1.20960480,0.53398436,0.04885954,0.00279886,0.07679170,0.29803453,0.00516136,0.05170892,0.01104454,0.13634475
1.21560780,0.54036725,0.04522428,0.00300743,0.07109636,0.30413576,0.00450207,0.05163432,0.00996285,0.13907430
1.22161081,0.55337201,0.04228594,0.00325754,0.06620146,0.31381801,0.00390865,0.05202675,0.00899482,0.14383507
1.22761381,0.57295521,0.04003643,0.00354818,0.06213937,0.32702758,0.00337789,0.05290913,0.00814293,0.15064456
1.23361681,0.59900300,0.03846211,0.00387804,0.05892960,0.34367451,0.00290628,0.05429414,0.00740796,0.15949985
1.23961981,0.63132455,0.03754363,0.00424541,0.05657937,0.36362893,0.00249008,0.05618385,0.00678903,0.17037510
1.24562281,0.66964605,0.03725581,0.00464812,0.05508448,0.38671763,0.00212536,0.05856931,0.00628369,0.18321922
1.25162581,0.71360582,0.03756762,0.00508344,0.05443039,0.41272128,0.00180808,0.06143044,0.00588797,0.19795377
1.25762881,0.76275093,0.03844228,0.00554805,0.05459346,0.44137238,0.00153416,0.06473601,0.00559654,0.21447144
1.26363182,0.81653597,0.03983749,0.00603795,0.05554237,0.47235446,0.00129954,0.06844389,0.00540282,0.23263521
1.26963482,0.87432442,0.04170575,0.00654852,0.05723966,0.50530272,0.00110020,0.07250139,0.00529910,0.25227835
1.27563782,0.93539306,0.04399496,0.00707444,0.05964331,0.53980632,0.00093227,0.07684594,0.00527673,0.27320547
1.28164082,0.99893988,0.04664903,0.00760978,0.06270841,0.57541273,0.00079202,0.08140595,0.00532628,0.29519479
1.28764382,1.06409554,0.04960882,0.00814805,0.06638886,0.61163399,0.00067593,0.08610199,0.00543764,0.31800152
1.29364682,1.12993866,0.05281313,0.00868231,0.07063904,0.64795514,0.00058071,0.09084820,0.00560025,0.34136262
1.29964982,1.19551451,0.05619989,0.00920531,0.07541538,0.68384461,0.00050329,0.09555399,0.00580325,0.36500260
1.30565283,1.25985684,0.05970746,0.00970967,0.08067790,0.71876628,0.00044090,0.10012599,0.00603563,0.38864044
1.31165583,1.32201221,0.06327600,0.01018804,0.08639150,0.75219309,0.00039101,0.10447022,0.00628644,0.41199727
1.31765883,1.38106590,0.06684895,0.01063335,0.09252701,0.78362134,0.00035137,0.10849440,0.00654494,0.43480451
1.32366183,1.43616831,0.07037436,0.01103899,0.09906205,0.81258549,0.00031999,0.11211034,0.00680083,0.45681224
1.32966483,1.48656083,0.07380629,0.01139906,0.10598132,0.83867249,0.00029515,0.11523640,0.00704436,0.47779720
1.33566783,1.53159973,0.07710596,0.01170855,0.11327665,0.86153504,0.00027535,0.11779975,0.00726656,0.49757015
1.34167084,1.57077686,0.08024272,0.01196353,0.12094641,0.88090322,0.00025934,0.11973858,0.00745938,0.51598216
1.34767384,1.60373617,0.08319485,0.01216130,0.12899454,0.89659351,0.00024606,0.12100389,0.00761584,0.53292934
1.35367684,1.63028475,0.08594990,0.01230049,0.13742899,0.90851501,0.00023466,0.12156102,0.00773016,0.54835585
1.35967984,1.65039787,0.08850485,0.01238113,0.14625965,0.91667216,0.00022446,0.12139067,0.00779784,0.56225480
1.36568284,1.66421755,0.09086580,0.01240464,0.15549594,0.92116386,0.00021493,0.12048942,0.00781574,0.57466710
1.37168584,1.67204443,0.09304741,0.01237378,0.16514398,0.92217890,0.00020567,0.11886978,0.00778211,0.58567807
1.37768884,1.67432331,0.09507193,0.01229260,0.17520357,0.91998778,0.00019642,0.11655960,0.00769657,0.59541209
1.38369185,1.67162298,0.09696800,0.01216619,0.18566515,0.91493137,0.00018698,0.11360105,0.00756006,0.60402544
1.38969485,1.66461123,0.09876918,0.01200060,0.19650678,0.90740683,0.00017728,0.11004906,0.00737479,0.61169777
1.39569785,1.65402627,0.10051233,0.01180253,0.20769147,0.89785156,0.00016727,0.10596937,0.00714406,0.61862248
1.40170085,1.64064596,0.10223590,0.01157912,0.21916503,0.88672583,0.00015698,0.10143632,0.00687217,0.62499675
1.40770385,1.62525640,0.10397819,0.01133770,0.23085446,0.87449503,0.00014646,0.09653032,0.00656421,0.63101151
1.41370685,1.60862133,0.10577562,0.01108551,0.24266724,0.86161237,0.00013582,0.09133532,0.00622588,0.63684199
1.41970985,1.59145377,0.10766125,0.01082947,0.25449148,0.84850279,0.00012514,0.08593626,0.00586327,0.64263936
1.42571286,1.57439124,0.10966334,0.01057596,0.26619709,0.83554876,0.00011455,0.08041657,0.00548271,0.64852373
1.43171586,1.55797549,0.11180422,0.01033062,0.27763791,0.82307866,0.00010415,0.07485600,0.00509052,0.65457892
1.43771886,1.54263748,0.11409940,0.01009823,0.28865485,0.81135795,0.00009404,0.06932865,0.00469285,0.66084924
1.44372186,1.52868801,0.11655689,0.00988258,0.29907988,0.80058358,0.00008433,0.06390141,0.00429553,0.66733821
1.44972486,1.51631415,0.11917691,0.00968640,0.30874073,0.79088156,0.00007509,0.05863278,0.00390391,0.67400932
1.45572786,1.50558100,0.12195168,0.00951139,0.31746611,0.78230751,0.00006640,0.05357205,0.00352277,0.68078861
1.46173087,1.49643856,0.12486559,0.00935820,0.32509125,0.77485013,0.00005829,0.04875899,0.00315624,0.68756882
1.46773387,1.48873276,0.12789549,0.00922653,0.33146349,0.76843697,0.00005081,0.04422386,0.00280772,0.69421492
1.47373687,1.48221990,0.13101115,0.00911520,0.33644760,0.76294217,0.00004398,0.03998771,0.00247991,0.70057052
1.47973987,1.47658352,0.13417588,0.00902229,0.33993070,0.75819562,0.00003779,0.03606310,0.00217478,0.70646490
1.48574287,1.47145272,0.13734722,0.00894529,0.34182646,0.75399295,0.00003225,0.03245497,0.00189361,0.71172028
1.49174587,1.46642116,0.14047781,0.00888122,0.34207839,0.75010599,0.00002732,0.02916166,0.00163706,0.71615913
1.49774887,1.46106577,0.14351624,0.00882682,0.34066221,0.74629310,0.00002297,0.02617607,0.00140518,0.71961105
1.50375188,1.45496471,0.14640805,0.00877871,0.33758696,0.74230914,0.00001918,0.02348692,0.00119755,0.72191931
1.50975488,1.44771403,0.14909679,0.00873351,0.33289515,0.73791475,0.00001590,0.02107984,0.00101333,0.72294668
1.51575788,1.43894267,0.15152514,0.00868803,0.32666165,0.73288465,0.00001309,0.01893859,0.00085134,0.72258066
1.52176088,1.42832567,0.15363617,0.00863934,0.31899163,0.72701510,0.00001070,0.01704603,0.00071014,0.72073800
1.52776388,1.41559556,0.15537460,0.00858496,0.31001767,0.72013014,0.00000868,0.01538509,0.00058814,0.71736861
1.53376688,1.40055181,0.15668822,0.00852292,0.29989602,0.71208690,0.00000699,0.01393954,0.00048363,0.71245876
1.53976988,1.38306857,0.15752932,0.00845182,0.28880242,0.70277990,0.00000559,0.01269462,0.00039485,0.70603378
1.54577289,1.36310063,0.15785611,0.00837097,0.27692754,0.69214431,0.00000444,0.01163753,0.00032007,0.69816012
1.55177589,1.34068771,0.15763419,0.00828038,0.26447230,0.68015836,0.00000350,0.01075782,0.00025761,0.68894681
1.55777889,1.31595706,0.15683788,0.00818083,0.25164321,0.66684478,0.00000274,0.01004753,0.00020586,0.67854624
1.56378189,1.28912418,0.15545145,0.00807386,0.23864790,0.65227137,0.00000214,0.00950138,0.00016333,0.66715418
1.56978489,1.26049177,0.15347011,0.00796177,0.22569096,0.63655063,0.00000166,0.00911666,0.00012867,0.65500886
1.57578789,1.23044650,0.15090080,0.00784758,0.21297021,0.61983832,0.00000129,0.00889317,0.00010066,0.64238900
1.58179090,1.19945357,0.14776252,0.00773501,0.20067336,0.60233102,0.00000100,0.00883299,0.00007819,0.62961056
1.58779390,1.16804880,0.14408646,0.00762838,0.18897523,0.58426259,0.00000079,0.00894016,0.00006033,0.61702214
1.59379690,1.13682819,0.13991552,0.00753248,0.17803531,0.56589934,0.00000065,0.00922038,0.00004626,0.60499880
1.59979990,1.10643484,0.13530357,0.00745253,0.16799586,0.54753421,0.00000058,0.00968054,0.00003527,0.59393442
1.60580290,1.07754341,0.13031419,0.00739392,0.15898035,0.52947965,0.00000056,0.01032827,0.00002679,0.58423247
1.61180590,1.05084222,0.12501905,0.00736215,0.15109217,0.51205957,0.00000062,0.01117141,0.00002034,0.57629539
1.61780890,1.02701349,0.11949600,0.00736256,0.14441369,0.49560038,0.00000077,0.01221746,0.00001554,0.57051282
1.62381191,1.00671210,0.11382680,0.00740022,0.13900552,0.48042144,0.00000103,0.01347301,0.00001209,0.56724897
1.62981491,0.99054371,0.10809481,0.00747963,0.13490601,0.46682510,0.00000144,0.01494314,0.00000977,0.56682956
1.63581791,0.97904292,0.10238249,0.00760463,0.13213092,0.45508683,0.00000207,0.01663089,0.00000845,0.56952886
1.64182091,0.97265233,0.09676902,0.00777811,0.13067332,0.44544563,0.00000299,0.01853665,0.00000807,0.57555739
1.64782391,0.97170355,0.09132803,0.00800193,0.13050372,0.43809527,0.00000432,0.02065771,0.00000864,0.58505074
1.65382691,0.97640092,0.08612560,0.00827672,0.13157052,0.43317668,0.00000622,0.02298782,0.00001028,0.59806036
1.65982991,0.98680886,0.08121853,0.00860178,0.13380077,0.43077182,0.00000891,0.02551682,0.00001318,0.61454654
1.66583292,1.00284352,0.07665309,0.00897502,0.13710130,0.43089937,0.00001267,0.02823045,0.00001768,0.63437427
1.67183592,1.02426944,0.07246416,0.00939295,0.14136032,0.43351250,0.00001791,0.03111025,0.00002423,0.65731225
1.67783892,1.05070131,0.06867483,0.00985068,0.14644947,0.43849881,0.00002514,0.03413360,0.00003348,0.68303525
1.68384192,1.08161129,0.06529655,0.01034201,0.15222632,0.44568253,0.00003503,0.03727396,0.00004630,0.71112996
1.68984492,1.11634147,0.06232962,0.01085956,0.15853747,0.45482897,0.00004847,0.04050122,0.00006381,0.74110417
1.69584792,1.15412136,0.05976422,0.01139495,0.16522189,0.46565101,0.00006658,0.04378231,0.00008749,0.77239902
1.70185093,1.19408961,0.05758165,0.01193899,0.17211484,0.47781743,0.00009081,0.04708186,0.00011922,0.80440400
1.70785393,1.23531935,0.05575600,0.01248197,0.17905193,0.49096277,0.00012296,0.05036309,0.00016135,0.83647397
