energy_ev,total_up,Bi_p_up,Bi_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.69384692,1.73683654,0.10592698,0.00031869,0.32982250,0.41651598,0.46540904,0.56595937
-5.68784392,1.81128333,0.11042339,0.00033424,0.34942117,0.43908249,0.47263160,0.59534192
-5.68184092,1.88609278,0.11483806,0.00034986,0.36928050,0.46258001,0.47801156,0.62548003
-5.67583792,1.96024108,0.11909871,0.00036541,0.38912327,0.48672525,0.48146739,0.65599783
-5.66983492,2.03277426,0.12313598,0.00038073,0.40867574,0.51123181,0.48299740,0.68652211
-5.66383192,2.10281851,0.12688504,0.00039567,0.42767145,0.53581242,0.48267805,0.71668655
-5.65782891,2.16958706,0.13028709,0.00041009,0.44585465,0.56018100,0.48065916,0.74613551
-5.65182591,2.23238362,0.13329065,0.00042381,0.46298368,0.58405471,0.47715597,0.77452726
-5.64582291,2.29060263,0.13585260,0.00043669,0.47883394,0.60715589,0.47243863,0.80153686
-5.63981991,2.34372694,0.13793895,0.00044858,0.49320069,0.62921422,0.46681937,0.82685859
-5.63381691,2.39132324,0.13952542,0.00045934,0.50590149,0.64996886,0.46063799,0.85020818
-5.62781391,2.43303599,0.14059773,0.00046882,0.51677840,0.66917090,0.45424620,0.87132479
-5.62181091,2.46858051,0.14115165,0.00047689,0.52569982,0.68658598,0.44799159,0.88997289
-5.61580790,2.49773584,0.14119294,0.00048345,0.53256200,0.70199718,0.44220183,0.90594417
-5.60980490,2.52033811,0.14073707,0.00048839,0.53729033,0.71520813,0.43716992,0.91905937
-5.60380190,2.53627499,0.13980889,0.00049162,0.53984027,0.72604624,0.43314093,0.92917035
-5.59779890,2.54548161,0.13844222,0.00049308,0.54019794,0.73436619,0.43030107,0.93616213
-5.59179590,2.54793840,0.13667944,0.00049273,0.53838046,0.74005331,0.42876931,0.93995501
-5.58579290,2.54367103,0.13457124,0.00049056,0.53443594,0.74302690,0.42859213,0.94050677
-5.57978989,2.53275240,0.13217629,0.00048657,0.52844309,0.74324336,0.42974141,0.93781470
-5.57378689,2.51530663,0.12956120,0.00048080,0.52051054,0.74069885,0.43211573,0.93191750
-5.56778389,2.49151468,0.12680050,0.00047334,0.51077570,0.73543154,0.43554476,0.92289680
-5.56178089,2.46162114,0.12397683,0.00046427,0.49940328,0.72752304,0.43979682,0.91087824
-5.55577789,2.42594174,0.12118122,0.00045373,0.48658333,0.71709914,0.44458892,0.89603185
-5.54977489,2.38487071,0.11851344,0.00044187,0.47252886,0.70432950,0.44959909,0.87857167
-5.54377189,2.33888743,0.11608235,0.00042889,0.45747300,0.68942647,0.45448021,0.85875449
-5.53776888,2.28856170,0.11400628,0.00041499,0.44166574,0.67264271,0.45887491,0.83687746
-5.53176588,2.23455673,0.11241315,0.00040041,0.42537023,0.65426782,0.46243070,0.81327474
-5.52576288,2.17762947,0.11144042,0.00038539,0.40885866,0.63462394,0.46481473,0.78831299
-5.51975988,2.11862778,0.11123472,0.00037022,0.39240788,0.61406039,0.46572768,0.76238582
-5.51375688,2.05848393,0.11195094,0.00035515,0.37629468,0.59294744,0.46491588,0.73590726
-5.50775388,1.99820456,0.11375095,0.00034048,0.36079096,0.57166953,0.46218160,0.70930446
-5.50175088,1.93885697,0.11680158,0.00032649,0.34615880,0.55061794,0.45739067,0.68300978
-5.49574787,1.88155205,0.12127205,0.00031345,0.33264561,0.53018330,0.45047762,0.65745243
-5.48974487,1.82742438,0.12733072,0.00030163,0.32047945,0.51074811,0.44144782,0.63305018
-5.48374187,1.77760998,0.13514115,0.00029131,0.30986470,0.49267954,0.43037693,0.61020111
-5.47773887,1.73322268,0.14485766,0.00028271,0.30097823,0.47632281,0.41740759,0.58927605
-5.47173587,1.69532984,0.15662034,0.00027605,0.29396613,0.46199529,0.40274370,0.57061169
-5.46573287,1.66492844,0.17054980,0.00027155,0.28894123,0.44998157,0.38664263,0.55450491
-5.45972986,1.64292243,0.18674162,0.00026938,0.28598142,0.44052973,0.36940574,0.54120828
-5.45372686,1.63010235,0.20526104,0.00026967,0.28512896,0.43384871,0.35136765,0.53092713
-5.44772386,1.62712785,0.22613778,0.00027255,0.28639072,0.43010707,0.33288489,0.52381810
-5.44172086,1.63451390,0.24936154,0.00027811,0.28973944,0.42943290,0.31432420,0.51998927
-5.43571786,1.65262104,0.27487824,0.00028641,0.29511590,0.43191490,0.29605115,0.51950170
-5.42971486,1.68164999,0.30258732,0.00029747,0.30243213,0.43760445,0.27841928,0.52237234
-5.42371186,1.72164059,0.33234040,0.00031130,0.31157519,0.44651844,0.26176029,0.52857792
-5.41770885,1.77247486,0.36394134,0.00032787,0.32241178,0.45864253,0.24637543,0.53805961
-5.41170585,1.83388374,0.39714785,0.00034712,0.33479319,0.47393475,0.23252832,0.55072803
-5.40570285,1.90545711,0.43167488,0.00036899,0.34856052,0.49232890,0.22043930,0.56646835
-5.39969985,1.98665605,0.46719950,0.00039336,0.36354988,0.51373759,0.21028142,0.58514493
-5.39369685,2.07682688,0.50336741,0.00042011,0.37959746,0.53805465,0.20217790,0.60660536
-5.38769385,2.17521600,0.53980071,0.00044912,0.39654408,0.56515671,0.19620116,0.63068345
-5.38169085,2.28098481,0.57610690,0.00048023,0.41423920,0.59490379,0.19237320,0.65720112
-5.37568784,2.39322413,0.61188853,0.00051328,0.43254412,0.62713880,0.19066717,0.68596894
-5.36968484,2.51096749,0.64675336,0.00054812,0.45133434,0.66168615,0.19101007,0.71678546
-5.36368184,2.63320305,0.68032450,0.00058457,0.47050094,0.69834942,0.19328640,0.74943535
-5.35767884,2.75888407,0.71225017,0.00062249,0.48995111,0.73690846,0.19734247,0.78368666
-5.35167584,2.88693784,0.74221269,0.00066173,0.50960773,0.77711619,0.20299143,0.81928747
-5.34567284,3.01627356,0.76993631,0.00070217,0.52940825,0.81869537,0.21001875,0.85596241
-5.33966983,3.14578940,0.79519360,0.00074368,0.54930300,0.86133600,0.21818809,0.89340938
-5.33366683,3.27437938,0.81781009,0.00078621,0.56925303,0.90469347,0.22724737,0.93129714
-5.32766383,3.40094066,0.83766716,0.00082970,0.58922778,0.94838815,0.23693508,0.96926404
-5.32166083,3.52438175,0.85470290,0.00087415,0.60920275,0.99200653,0.24698661,1.00691843
-5.31565783,3.64363221,0.86891115,0.00091959,0.62915737,1.03510443,0.25714054,1.04384102
-5.30965483,3.75765416,0.88033866,0.00096609,0.64907319,1.07721221,0.26714479,1.07958943
-5.30365183,3.86545582,0.88908076,0.00101377,0.66893250,1.11784228,0.27676256,1.11370498
-5.29764882,3.96610698,0.89527549,0.00106279,0.68871754,1.15649860,0.28577787,1.14572173
-5.29164582,4.05875609,0.89909677,0.00111333,0.70841008,1.19268812,0.29400069,1.17517738
-5.28564282,4.14264859,0.90074674,0.00116561,0.72799154,1.22593364,0.30127133,1.20162591
-5.27963982,4.21714544,0.90044764,0.00121988,0.74744339,1.25578775,0.30746428,1.22465121
-5.27363682,4.28174111,0.89843354,0.00127637,0.76674770,1.28184714,0.31249108,1.24388127
-5.26763382,4.33607991,0.89494226,0.00133531,0.78588765,1.30376672,0.31630225,1.25900215
-5.26163082,4.37996943,0.89020763,0.00139692,0.80484789,1.32127269,0.31888824,1.26977105
-5.25562781,4.41339010,0.88445242,0.00146137,0.82361441,1.33417410,0.32027917,1.27602777
-5.24962481,4.43649980,0.87788206,0.00152877,0.84217392,1.34237199,0.32054347,1.27770389
-5.24362181,4.44963278,0.87067925,0.00159913,0.86051258,1.34586576,0.31978537,1.27482897
-5.23761881,4.45329227,0.86299968,0.00167240,0.87861404,1.34475612,0.31814127,1.26753355
-5.23161581,4.44813663,0.85496869,0.00174840,0.89645677,1.33924448,0.31577500,1.25604837
-5.22561281,4.43495910,0.84667921,0.00182681,0.91401095,1.32962849,0.31287226,1.24069986
-5.21960980,4.41466172,0.83819061,0.00190720,0.93123490,1.31629387,0.30963420,1.22190181
-5.21360680,4.38822418,0.82952879,0.00198899,0.94807137,1.29970271,0.30627043,1.20014352
-5.20760380,4.35666887,0.82068724,0.00207146,0.96444405,1.28037867,0.30299169,1.17597482
-5.20160080,4.32102342,0.81162905,0.00215377,0.98025444,1.25888955,0.30000236,1.14998850
-5.19559780,4.28228244,0.80228996,0.00223492,0.99537949,1.23582805,0.29749306,1.12280084
-5.18959480,4.24137023,0.79258211,0.00231385,1.00967034,1.21179141,0.29563366,1.09503106
-5.18359180,4.19910598,0.78239857,0.00238939,1.02295224,1.18736083,0.29456690,1.06728051
-5.17758879,4.15617333,0.77161853,0.00246032,1.03502597,1.16308152,0.29440282,1.04011249
-5.17158579,4.11309555,0.76011285,0.00252540,1.04567074,1.13944425,0.29521425,1.01403354
-5.16558279,4.07021768,0.74775001,0.00258339,1.05464873,1.11686918,0.29703361,0.98947700
-5.15957979,4.02769644,0.73440207,0.00263311,1.06171091,1.09569263,0.29985096,0.96678945
-5.15357679,3.98549835,0.71995063,0.00267345,1.06660423,1.07615736,0.30361357,0.94622076
-5.14757379,3.94340634,0.70429254,0.00270341,1.06907968,1.05840673,0.30822700,0.92791786
-5.14157079,3.90103439,0.68734500,0.00272215,1.06890103,1.04248299,0.31355764,0.91192273
-5.13556778,3.85784963,0.66905015,0.00272900,1.06585375,1.02832966,0.31943661,0.89817450
-5.12956478,3.81320084,0.64937866,0.00272348,1.05975373,1.01579786,0.32566507,0.88651542
-5.12356178,3.76635209,0.62833248,0.00270536,1.05045545,1.00465630,0.33202050,0.87670066
-5.11755878,3.71651996,0.60594638,0.00267459,1.03785902,0.99460435,0.33826398,0.86841110
-5.11155578,3.66291267,0.58228837,0.00263138,1.02191593,0.98528764,0.34414802,0.86126880
-5.10555278,3.60476944,0.55745893,0.00257616,1.00263319,0.97631542,0.34942477,0.85485428
-5.09954977,3.54139833,0.53158916,0.00250959,0.98007551,0.96727890,0.35385429,0.84872486
-5.09354677,3.47221093,0.50483772,0.00243250,0.95436563,0.95776981,0.35721247,0.84243329
-5.08754377,3.39675255,0.47738701,0.00234592,0.92568265,0.94739831,0.35929841,0.83554589
-5.08154077,3.31472667,0.44943848,0.00225102,0.89425841,0.93580958,0.35994098,0.82765939
-5.07553777,3.22601281,0.42120735,0.00214909,0.86037227,0.92269838,0.35900416,0.81841596
-5.06953477,3.13067711,0.39291709,0.00204151,0.82434436,0.90782105,0.35639122,0.80751570
-5.06353177,3.02897563,0.36479363,0.00192971,0.78652761,0.89100468,0.35204733,0.79472643
-5.05752876,2.92135024,0.33705980,0.00181513,0.74729908,0.87215292,0.34596073,0.77989021
-5.05152576,2.80841765,0.30992997,0.00169919,0.70705078,0.85124864,0.33816231,0.76292686
-5.04552276,2.69095234,0.28360523,0.00158328,0.66618038,0.82835335,0.32872374,0.74383419
-5.03951976,2.56986428,0.25826925,0.00146870,0.62508231,0.80360353,0.31775426,0.72268532
-5.03351676,2.44617254,0.23408483,0.00135666,0.58413941,0.77720439,0.30539624,0.69962340
-5.02751376,2.32097627,0.21119136,0.00124823,0.54371544,0.74942131,0.29181986,0.67485404
-5.02151076,2.19542408,0.18970313,0.00114438,0.50414879,0.72056957,0.27721701,0.64863603
-5.01550775,2.07068344,0.16970854,0.00104591,0.46574739,0.69100291,0.26179486,0.62127082
-5.00950475,1.94791103,0.15127015,0.00095349,0.42878498,0.66110146,0.24576920,0.59309136
-5.00350175,1.82822546,0.13442548,0.00086762,0.39349881,0.63125966,0.22935802,0.56445077
-4.99749875,1.71268295,0.11918851,0.00078866,0.36008862,0.60187462,0.21277537,0.53571135
-4.99149575,1.60225708,0.10555167,0.00071685,0.32871689,0.57333543,0.19622592,0.50723440
-4.98549275,1.49782277,0.09348836,0.00065227,0.29951015,0.54601376,0.17990023,0.47937107
-4.97948974,1.40014501,0.08295561,0.00059490,0.27256130,0.52025609,0.16397094,0.45245473
-4.97348674,1.30987223,0.07389704,0.00054460,0.24793252,0.49637768,0.14858997,0.42679476
-4.96748374,1.22753428,0.06624568,0.00050115,0.22565878,0.47465845,0.13388666,0.40267213
-4.96148074,1.15354459,0.05992686,0.00046424,0.20575159,0.45534070,0.11996691,0.38033647
-4.95547774,1.08820598,0.05486077,0.00043353,0.18820287,0.43862866,0.10691333,0.36000485
-4.94947474,1.03171968,0.05096477,0.00040861,0.17298868,0.42468956,0.09478603,0.34186185
-4.94347174,0.98419669,0.04815547,0.00038904,0.16007270,0.41365614,0.08362430,0.32606098
-4.93746873,0.94567073,0.04635024,0.00037438,0.14940934,0.40563023,0.07344879,0.31272701
-4.93146573,0.91611227,0.04546850,0.00036416,0.14094631,0.40068713,0.06426408,0.30195905
-4.92546273,0.89544265,0.04543252,0.00035795,0.13462671,0.39888040,0.05606165,0.29383414
-4.91945973,0.88354780,0.04616784,0.00035531,0.13039048,0.40024683,0.04882289,0.28841110
-4.91345673,0.88029088,0.04760343,0.00035584,0.12817530,0.40481127,0.04252229,0.28573427
-4.90745373,0.88552350,0.04967146,0.00035916,0.12791701,0.41259087,0.03713039,0.28583710
-4.90145073,0.89909494,0.05230694,0.00036495,0.12954948,0.42359887,0.03261673,0.28874534
-4.89544772,0.92085933,0.05544714,0.00037290,0.13300420,0.43784727,0.02895249,0.29447961
-4.88944472,0.95068046,0.05903100,0.00038275,0.13820948,0.45534872,0.02611276,0.30305737
-4.88344172,0.98843430,0.06299844,0.00039430,0.14508959,0.47611724,0.02407864,0.31449417
-4.87743872,1.03400927,0.06728988,0.00040738,0.15356376,0.50016785,0.02283876,0.32880408
-4.87143572,1.08730442,0.07184579,0.00042186,0.16354527,0.52751522,0.02239056,0.34599943
-4.86543272,1.14822566,0.07660645,0.00043765,0.17494069,0.55817137,0.02274097,0.36608982
-4.85942971,1.21668049,0.08151205,0.00045470,0.18764928,0.59214250,0.02390684,0.38908046
-4.85342671,1.29257128,0.08650290,0.00047298,0.20156272,0.62942524,0.02591473,0.41496997
-4.84742371,1.37578773,0.09152008,0.00049250,0.21656517,0.67000240,0.02880037,0.44374762
-4.84142071,1.46619851,0.09650620,0.00051328,0.23253360,0.71383850,0.03260763,0.47539029
-4.83541771,1.56364265,0.10140654,0.00053537,0.24933848,0.76087520,0.03738706,0.50985912
-4.82941471,1.66792082,0.10617026,0.00055882,0.26684472,0.81102693,0.04319396,0.54709599
-4.82341171,1.77878687,0.11075182,0.00058371,0.28491280,0.86417684,0.05008620,0.58701998
-4.81740870,1.89593982,0.11511237,0.00061009,0.30340015,0.92017330,0.05812157,0.62952396
-4.81140570,2.01901665,0.11922121,0.00063805,0.32216252,0.97882707,0.06735492,0.67447136
-4.80540270,2.14758606,0.12305704,0.00066763,0.34105538,1.03990936,0.07783513,0.72169328
-4.79939970,2.28114359,0.12660904,0.00069889,0.35993537,1.10315079,0.08960200,0.77098619
-4.79339670,2.41910820,0.12987772,0.00073189,0.37866151,1.16824152,0.10268307,0.82211012
-4.78739370,2.56082083,0.13287536,0.00076665,0.39709646,1.23483253,0.11709074,0.87478781
-4.78139070,2.70554508,0.13562619,0.00080319,0.41510757,1.30253812,0.13281951,0.92870467
-4.77538769,2.85247033,0.13816604,0.00084153,0.43256786,1.37093979,0.14984377,0.98350993
-4.76938469,3.00071768,0.14054174,0.00088165,0.44935703,1.43959138,0.16811602,1.03881891
-4.76338169,3.14934886,0.14281005,0.00092354,0.46536248,1.50802556,0.18756582,1.09421673
-4.75737869,3.29737820,0.14503640,0.00096716,0.48048036,1.57576156,0.20809946,1.14926332
-4.75137569,3.44378786,0.14729327,0.00101249,0.49461690,1.64231401,0.22960043,1.20349981
-4.74537269,3.58754610,0.14965854,0.00105947,0.50768996,1.70720280,0.25193080,1.25645637
-4.73936968,3.72762829,0.15221368,0.00110806,0.51963081,1.76996369,0.27493332,1.30766116
-4.73336668,3.86304038,0.15504210,0.00115824,0.53038628,1.83015930,0.29843443,1.35665034
-4.72736368,3.99284394,0.15822761,0.00120997,0.53992111,1.88739033,0.32224789,1.40297883
-4.72136068,4.11618213,0.16185305,0.00126323,0.54822056,1.94130637,0.34617894,1.44623141
-4.71535768,4.23230557,0.16599941,0.00131805,0.55529311,1.99161610,0.37002888,1.48603376
-4.70935468,4.34059687,0.17074516,0.00137446,0.56117301,2.03809621,0.39359978,1.52206305
-4.70335168,4.44059287,0.17616611,0.00143255,0.56592275,2.08059878,0.41669913,1.55405748
-4.69734867,4.53200313,0.18233561,0.00149242,0.56963492,2.11905656,0.43914427,1.58182430
-4.69134567,4.61472383,0.18932526,0.00155427,0.57243350,2.15348590,0.46076619,1.60524594
-4.68534267,4.68884591,0.19720582,0.00161833,0.57447425,2.18398690,0.48141275,1.62428379
-4.67933967,4.75465677,0.20604857,0.00168490,0.57594401,2.21074082,0.50095101,1.63897937
-4.67333667,4.81263502,0.21592676,0.00175437,0.57705881,2.23400450,0.51926852,1.64945262
-4.66733367,4.86343824,0.22691721,0.00182721,0.57806067,2.25410202,0.53627369,1.65589745
-4.66133067,4.90788374,0.23910192,0.00190397,0.57921299,2.27141371,0.55189508,1.65857446
-4.65532766,4.94692316,0.25256957,0.00198531,0.58079472,2.28636307,0.56607975,1.65780122
-4.64932466,4.98161165,0.26741683,0.00207198,0.58309326,2.29940182,0.57879086,1.65394036
-4.64332166,5.01307293,0.28374944,0.00216484,0.58639641,2.31099398,0.59000462,1.64738614
-4.63731866,5.04246179,0.30168293,0.00226488,0.59098351,2.32159943,0.59970685,1.63854994
-4.63131566,5.07092571,0.32134309,0.00237316,0.59711628,2.33165773,0.60788944,1.62784539
-4.62531266,5.09956722,0.34286600,0.00249090,0.60502949,2.34157291,0.61454698,1.61567388
-4.61930965,5.12940903,0.36639783,0.00261940,0.61492206,2.35169994,0.61967377,1.60241099
-4.61330665,5.16136329,0.39209433,0.00276009,0.62694892,2.36233338,0.62326150,1.58839451
-4.60730365,5.19620658,0.42012008,0.00291452,0.64121398,2.37369869,0.62529775,1.57391454
-4.60130065,5.23456163,0.45064763,0.00308433,0.65776469,2.38594669,0.62576549,1.55920614
-4.59529765,5.27688668,0.48385648,0.00327129,0.67658835,2.39915114,0.62464355,1.54444459
-4.58929465,5.32347253,0.51993201,0.00347727,0.69761056,2.41330958,0.62190815,1.52974360
-4.58329165,5.37444750,0.55906432,0.00370422,0.72069583,2.42834727,0.61753536,1.51515622
-4.57728864,5.42978946,0.60144702,0.00395420,0.74565049,2.44412393,0.61150430,1.50067838
-4.57128564,5.48934424,0.64727581,0.00422931,0.77222782,2.46044282,0.60380089,1.48625469
-4.56528264,5.55284893,0.69674684,0.00453173,0.80013522,2.47706168,0.59442194,1.47178605
-4.55927964,5.61995872,0.75005466,0.00486365,0.82904320,2.49370488,0.58337919,1.45713868
-4.55327664,5.69027538,0.80738967,0.00522728,0.85859589,2.51007618,0.57070309,1.44215395
-4.54727364,5.76337582,0.86893476,0.00562476,0.88842250,2.52587151,0.55644604,1.42665852
-4.54127064,5.83883880,0.93486111,0.00605816,0.91814947,2.54079110,0.54068480,1.41047439
-4.53526763,5.91626834,1.00532291,0.00652940,0.94741263,2.55455050,0.52352189,1.39342816
-4.52926463,5.99531239,1.08045088,0.00704019,0.97586890,2.56689011,0.50508589,1.37535951
-4.52326163,6.07567579,1.16034463,0.00759198,1.00320706,2.57758275,0.48553052,1.35612827
-4.51725863,6.15712668,1.24506371,0.00818583,1.02915711,2.58643928,0.46503255,1.33562011
-4.51125563,6.23949623,1.33461769,0.00882238,1.05349779,2.59331209,0.44378860,1.31375079
-4.50525263,6.32267165,1.42895529,0.00950172,1.07606190,2.59809636,0.42201095,1.29046871
-4.49924962,6.40658301,1.52795299,0.01022333,1.09673935,2.60072953,0.39992268,1.26575623
-4.49324662,6.49118472,1.63140360,0.01098599,1.11547766,2.60118888,0.37775215,1.23962953
-4.48724362,6.57643268,1.73900511,0.01178768,1.13227994,2.59948759,0.35572732,1.21213741
-4.48124062,6.66225857,1.85035066,0.01262552,1.14720054,2.59566970,0.33407000,1.18335913
-4.47523762,6.74854267,1.96492005,0.01349573,1.16033854,2.58980406,0.31299037,1.15340151
-4.46923462,6.83508682,2.08207353,0.01439358,1.17182937,2.58197777,0.29268196,1.12239548
-4.46323162,6.92158907,2.20104852,0.01531337,1.18183507,2.57228936,0.27331730,1.09049226
-4.45722861,7.00762145,2.32095969,0.01624844,1.19053346,2.56084190,0.25504436,1.05785934
-4.45122561,7.09261226,2.44080301,0.01719123,1.19810697,2.54773646,0.23798393,1.02467630
-4.44522261,7.17583398,2.55946395,0.01813331,1.20473141,2.53306604,0.22222797,0.99113071
-4.43921961,7.25639770,2.67573017,0.01906551,1.21056544,2.51691014,0.20783888,0.95741406
-4.43321661,7.33325456,2.78830849,0.01997802,1.21574088,2.49933024,0.19484976,0.92371785
-4.42721361,7.40520481,2.89584620,0.02086055,1.22035471,2.48036622,0.18326544,0.89022986
-4.42121061,7.47091412,2.99695600,0.02170251,1.22446265,2.46003388,0.17306436,0.85713072
-4.41520760,7.52893723,3.09024429,0.02249321,1.22807505,2.43832371,0.16420101,0.82459071
-4.40920460,7.57774809,3.17434182,0.02322206,1.23115480,2.41520090,0.15660888,0.79276695
-4.40320160,7.61577577,3.24793595,0.02387882,1.23361775,2.39060662,0.15020378,0.76180098
-4.39719860,7.64144508,3.30980338,0.02445380,1.23533524,2.36446066,0.14488736,0.73181678
-4.39119560,7.65322055,3.35884235,0.02493811,1.23613888,2.33666532,0.14055079,0.70291934
-4.38519260,7.64965232,3.39410305,0.02532387,1.23582718,2.30711050,0.13707834,0.67519369
-4.37918959,7.62942242,3.41481533,0.02560439,1.23417385,2.27567992,0.13435090,0.64870455
-4.37318659,7.59138978,3.42041245,0.02577439,1.23093729,2.24225811,0.13224928,0.62349661
-4.36718359,7.53463231,3.41055007,0.02583011,1.22587089,2.20673821,0.13065720,0.59959526
-4.36118059,7.45848454,3.38511967,0.02576943,1.21873383,2.16903009,0.12946395,0.57700792
-4.35517759,7.36256929,3.34425586,0.02559198,1.20930174,2.12906853,0.12856673,0.55572583
-4.34917459,7.24682213,3.28833711,0.02529911,1.19737685,2.08682124,0.12787240,0.53572624
-4.34317159,7.11150768,3.21797997,0.02489394,1.18279736,2.04229621,0.12729899,0.51697479
-4.33716858,6.95722683,3.13402673,0.02438125,1.16544546,1.99554820,0.12677658,0.49942818
-4.33116558,6.78491476,3.03752699,0.02376744,1.14525383,1.94668402,0.12624786,0.48303681
-4.32516258,6.59582947,2.92971385,0.02306035,1.12221046,1.89586630,0.12566818,0.46774737
-4.31915958,6.39153134,2.81197526,0.02226913,1.09636142,1.84331578,0.12500529,0.45350531
-4.31315658,6.17385436,2.68582192,0.02140398,1.06781179,1.78931167,0.12423864,0.44025705
-4.30715358,5.94487019,2.55285244,0.02047598,1.03672456,1.73419050,0.12335847,0.42795189
