energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-3.17258629,1.46004537,1.10668027,0.22259900,0.00213093,0.34589098,0.46813209,0.00000000,0.66497708,0.29227202
-3.16658329,1.45707513,1.11472634,0.22100735,0.00223343,0.33933222,0.47345201,0.00000000,0.67099853,0.29064457
-3.16058029,1.45644265,1.12676282,0.21966224,0.00233090,0.33347033,0.47949358,0.00000000,0.67867899,0.28941266
-3.15457729,1.45758085,1.14212202,0.21849535,0.00242105,0.32819871,0.48606251,0.00000000,0.68777815,0.28844611
-3.14857429,1.45997413,1.16015099,0.21744923,0.00250168,0.32341631,0.49298478,0.00000000,0.69806801,0.28762953
-3.14257129,1.46317560,1.18023909,0.21647913,0.00257073,0.31903057,0.50011358,0.00000000,0.70934237,0.28686488
-3.13656828,1.46682067,1.20184148,0.21555409,0.00262641,0.31495986,0.50733468,0.00000000,0.72142451,0.28607328
-3.13056528,1.47063624,1.22449744,0.21465746,0.00266718,0.31113514,0.51457005,0.00000000,0.73417246,0.28519616
-3.12456228,1.47444515,1.24784247,0.21378667,0.00269187,0.30750105,0.52177946,0.00000000,0.74748176,0.28419552
-3.11855928,1.47816574,1.27161384,0.21295234,0.00269968,0.30401636,0.52895996,0.00000000,0.76128529,0.28305346
-3.11255628,1.48180639,1.29564923,0.21217678,0.00269021,0.30065374,0.53614317,0.00000000,0.77555037,0.28177089
-3.10655328,1.48545537,1.31987872,0.21149177,0.00266349,0.29739898,0.54339050,0.00000000,0.79027320,0.28036558
-3.10055028,1.48926649,1.34431058,0.21093589,0.00261996,0.29424967,0.55078653,0.00000000,0.80547090,0.27886951
-3.09454727,1.49344115,1.36901185,0.21055142,0.00256043,0.29121349,0.55843078,0.00000000,0.82117167,0.27732576
-3.08854427,1.49820789,1.39408488,0.21038095,0.00248612,0.28830615,0.56642840,0.00000000,0.83740366,0.27578495
-3.08254127,1.50380026,1.41964122,0.21046392,0.00239852,0.28554911,0.57488018,0.00000000,0.85418320,0.27430152
-3.07653827,1.51043448,1.44577466,0.21083317,0.00229941,0.28296716,0.58387256,0.00000000,0.87150318,0.27292989
-3.07053527,1.51828781,1.47253498,0.21151177,0.00219077,0.28058609,0.59346803,0.00000000,0.88932229,0.27172083
-3.06453227,1.52747911,1.49990413,0.21251024,0.00207471,0.27843034,0.60369665,0.00000000,0.90755594,0.27071802
-3.05852926,1.53805241,1.52777649,0.21382443,0.00195341,0.27652095,0.61454919,0.00000000,0.92606943,0.26995517
-3.05252626,1.54996466,1.55594444,0.21543398,0.00182907,0.27487371,0.62597216,0.00000000,0.94467391,0.26945365
-3.04652326,1.56307814,1.58409033,0.21730172,0.00170383,0.27349766,0.63786527,0.00000000,0.96312556,0.26922084
-3.04052026,1.57715813,1.61178548,0.21937387,0.00157972,0.27239397,0.65008136,0.00000000,0.98112814,0.26924923
-3.03451726,1.59187585,1.63849648,0.22158112,0.00145864,0.27155515,0.66242889,0.00000000,0.99833891,0.26951628
-3.02851426,1.60681659,1.66359857,0.22384054,0.00134229,0.27096473,0.67467687,0.00000000,1.01437770,0.26998501
-3.02251126,1.62149250,1.68639544,0.22605826,0.00123220,0.27059723,0.68656205,0.00000000,1.02883875,0.27060531
-3.01650825,1.63535947,1.70614459,0.22813276,0.00112967,0.27041859,0.69779785,0.00000000,1.04130481,0.27131584
-3.01050525,1.64783700,1.72208675,0.22995862,0.00103581,0.27038678,0.70808468,0.00000000,1.05136273,0.27204634
-3.00450225,1.65833029,1.73347795,0.23143048,0.00095152,0.27045289,0.71712117,0.00000000,1.05861985,0.27272043
-2.99849925,1.66625321,1.73962257,0.23244719,0.00087757,0.27056235,0.72461548,0.00000000,1.06272040,0.27325847
-2.99249625,1.67105118,1.73990553,0.23291573,0.00081458,0.27065646,0.73029649,0.00000000,1.06336104,0.27358059
-2.98649325,1.67222298,1.73382217,0.23275488,0.00076307,0.27067411,0.73392400,0.00000000,1.06030499,0.27360961
-2.98049025,1.66934043,1.72100413,0.23189841,0.00072353,0.27055373,0.73529779,0.00000000,1.05339387,0.27327385
-2.97448724,1.66206537,1.70124028,0.23029768,0.00069645,0.27023533,0.73426498,0.00000000,1.04255706,0.27250968
-2.96848424,1.65016333,1.67449153,0.22792350,0.00068238,0.26966282,0.73072550,0.00000000,1.02781800,0.27126374
-2.96248124,1.63351351,1.64089916,0.22476737,0.00068195,0.26878626,0.72463566,0.00000000,1.00929734,0.26949491
-2.95647824,1.61211516,1.60078639,0.22084181,0.00069598,0.26756436,0.71600958,0.00000000,0.98721304,0.26717584
-2.95047524,1.58609005,1.55465326,0.21618013,0.00072543,0.26596688,0.70491879,0.00000000,0.96187728,0.26429417
-2.94447224,1.55568168,1.50316545,0.21083542,0.00077151,0.26397702,0.69149003,0.00000000,0.93369076,0.26085345
-2.93846923,1.52125110,1.44713765,0.20487901,0.00083567,0.26159370,0.67590156,0.00000000,0.90313443,0.25687366
-2.93246623,1.48327011,1.38751250,0.19839849,0.00091958,0.25883357,0.65837823,0.00000000,0.87075940,0.25239151
-2.92646323,1.44231202,1.32533597,0.19149529,0.00102520,0.25573275,0.63918555,0.00000000,0.83717513,0.24746040
-2.92046023,1.39904041,1.26173067,0.18428209,0.00115469,0.25234809,0.61862317,0.00000000,0.80303670,0.24215009
-2.91445723,1.35419641,1.19786780,0.17688004,0.00131040,0.24875794,0.59701790,0.00000000,0.76903131,0.23654613
-2.90845423,1.30858460,1.13493904,0.16941598,0.00149481,0.24506223,0.57471655,0.00000000,0.73586459,0.23074889
-2.90245123,1.26305809,1.07412929,0.16201961,0.00171048,0.24138186,0.55207887,0.00000000,0.70424697,0.22487236
-2.89644822,1.21850266,1.01659086,0.15482089,0.00195994,0.23785728,0.52947043,0.00000000,0.67488038,0.21904257
-2.89044522,1.17582041,0.96341994,0.14794743,0.00224557,0.23464623,0.50725596,0.00000000,0.64844546,0.21339555
-2.88444222,1.13591291,0.91563557,0.14152216,0.00256951,0.23192071,0.48579280,0.00000000,0.62558948,0.20807507
-2.87843922,1.09966404,0.87416153,0.13566114,0.00293355,0.22986306,0.46542477,0.00000000,0.60691497,0.20322988
-2.87243622,1.06792266,0.83981106,0.13047153,0.00333895,0.22866143,0.44647636,0.00000000,0.59296922,0.19901061
-2.86643322,1.04148523,0.81327455,0.12604984,0.00378635,0.22850453,0.42924727,0.00000000,0.58423458,0.19556638
-2.86043022,1.02107870,0.79511002,0.12248026,0.00427562,0.22957600,0.41400737,0.00000000,0.58111964,0.19304111
-2.85442721,1.00734391,0.78573612,0.11983321,0.00480580,0.23204841,0.40099206,0.00000000,0.58395140,0.19156965
-2.84842421,1.00081975,0.78542753,0.11816415,0.00537496,0.23607727,0.39039808,0.00000000,0.59296831,0.19127385
-2.84242121,1.00192860,0.79431256,0.11751243,0.00598018,0.24179510,0.38237992,0.00000000,0.60831442,0.19225864
-2.83641821,1.01096337,0.81237260,0.11790050,0.00661749,0.24930581,0.37704678,0.00000000,0.63003467,0.19460825
-2.83041521,1.02807652,0.83944337,0.11933323,0.00728193,0.25867974,0.37446026,0.00000000,0.65807144,0.19838278
-2.82441221,1.05327164,0.87521786,0.12179755,0.00796754,0.26994936,0.37463286,0.00000000,0.69226248,0.20361518
-2.81840920,1.08639776,0.91925070,0.12526226,0.00866752,0.28310596,0.37752729,0.00000000,0.73234038,0.21030873
-2.81240620,1.12714688,0.97096410,0.12967823,0.00937433,0.29809741,0.38305670,0.00000000,0.77793367,0.21843527
-2.80640320,1.17505497,1.02965529,0.13497883,0.01007986,0.31482708,0.39108600,0.00000000,0.82856973,0.22793413
-2.80040020,1.22950642,1.09450543,0.14108070,0.01077567,0.33315406,0.40143399,0.00000000,0.88367945,0.23871196
-2.79439720,1.28974224,1.16459002,0.14788487,0.01145321,0.35289460,0.41387659,0.00000000,0.94260380,0.25064335
-2.78839420,1.35487181,1.23889098,0.15527815,0.01210407,0.37382484,0.42815097,0.00000000,1.00460233,0.26357244
-2.78239120,1.42388798,1.31631022,0.16313491,0.01272026,0.39568472,0.44396056,0.00000000,1.06886338,0.27731534
-2.77638819,1.49568543,1.39568483,0.17131910,0.01329444,0.41818297,0.46098080,0.00000000,1.13451609,0.29166349
-2.77038519,1.56908169,1.47580384,0.17968657,0.01382021,0.44100300,0.47886562,0.00000000,1.20064396,0.30638773
-2.76438219,1.64284057,1.55542633,0.18808761,0.01429229,0.46380967,0.49725442,0.00000000,1.26629981,0.32124303
-2.75837919,1.71569732,1.63330104,0.19636971,0.01470674,0.48625655,0.51577940,0.00000000,1.33052184,0.33597391
-2.75237619,1.78638498,1.70818687,0.20438039,0.01506108,0.50799365,0.53407324,0.00000000,1.39235064,0.35032018
-2.74637319,1.85366139,1.77887437,0.21197022,0.01535440,0.52867527,0.55177671,0.00000000,1.45084669,0.36402298
-2.74037019,1.91633597,1.84420758,0.21899573,0.01558738,0.54796785,0.56854629,0.00000000,1.50510808,0.37683095
-2.73436718,1.97329584,1.90310601,0.22532235,0.01576233,0.56555757,0.58406144,0.00000000,1.55428815,0.38850635
-2.72836418,2.02353037,1.95458607,0.23082720,0.01588306,0.58115753,0.59803151,0.00000000,1.59761239,0.39883086
-2.72236118,2.06615366,1.99778153,0.23540170,0.01595478,0.59451425,0.61020189,0.00000000,1.63439459,0.40761101
-2.71635818,2.10042421,2.03196233,0.23895384,0.01598393,0.60541340,0.62035954,0.00000000,1.66405134,0.41468299
-2.71035518,2.12576121,2.05655122,0.24141022,0.01597800,0.61368451,0.62833736,0.00000000,1.68611486,0.41991667
-2.70435218,2.14175690,2.07113740,0.24271758,0.01594520,0.61920464,0.63401759,0.00000000,1.70024345,0.42321875
-2.69834917,2.14818458,2.07548684,0.24284395,0.01589427,0.62190076,0.63733393,0.00000000,1.70622933,0.42453487
-2.69234617,2.14500191,2.06954855,0.24177922,0.01583411,0.62175092,0.63827222,0.00000000,1.70400348,0.42385058
-2.68634317,2.13234931,2.05345651,0.23953524,0.01577355,0.61878402,0.63686979,0.00000000,1.69363719,0.42119121
-2.68034017,2.11054349,2.02752694,0.23614529,0.01572096,0.61307826,0.63321335,0.00000000,1.67534014,0.41662055
-2.67433717,2.08006603,1.99225082,0.23166305,0.01568403,0.60475828,0.62743543,0.00000000,1.64945502,0.41023837
-2.66833417,2.04154760,1.94828176,0.22616101,0.01566941,0.59399112,0.61970950,0.00000000,1.61644871,0.40217698
-2.66233117,1.99574813,1.89641942,0.21972838,0.01568254,0.58098105,0.61024399,0.00000000,1.57690011,0.39259676
-2.65632816,1.94353368,1.83758912,0.21246860,0.01572738,0.56596348,0.59927523,0.00000000,1.53148523,0.38168109
-2.65032516,1.88585079,1.77281814,0.20449647,0.01580624,0.54919826,0.58705981,0.00000000,1.48095976,0.36963059
-2.64432216,1.82369936,1.70320959,0.19593509,0.01591968,0.53096239,0.57386641,0.00000000,1.42613995,0.35665715
-2.63831916,1.75810507,1.62991488,0.18691260,0.01606642,0.51154274,0.55996768,0.00000000,1.36788237,0.34297781
-2.63231616,1.69009236,1.55410559,0.17755895,0.01624335,0.49122876,0.54563227,0.00000000,1.30706338,0.32880891
-2.62631316,1.62065917,1.47694602,0.16800278,0.01644559,0.47030567,0.53111757,0.00000000,1.24455919,0.31436052
-2.62031016,1.55075428,1.39956715,0.15836843,0.01666662,0.44904832,0.51666321,0.00000000,1.18122718,0.29983164
-2.61430715,1.48125816,1.32304312,0.14877341,0.01689844,0.42771600,0.50248579,0.00000000,1.11788928,0.28540604
-2.60830415,1.41296805,1.24837076,0.13932613,0.01713188,0.40654840,0.48877485,0.00000000,1.05531800,0.27124920
-2.60230115,1.34658762,1.17645291,0.13012424,0.01735690,0.38576279,0.47569032,0.00000000,0.99422562,0.25750616
-2.59629815,1.28272132,1.10808575,0.12125330,0.01756289,0.36555256,0.46336131,0.00000000,0.93525681,0.24430048
-2.59029515,1.22187358,1.04395035,0.11278617,0.01773912,0.34608717,0.45188635,0.00000000,0.87898471,0.23173418
-2.58429215,1.16445230,0.98460821,0.10478278,0.01787512,0.32751321,0.44133474,0.00000000,0.82591051,0.21988867
-2.57828914,1.11077612,0.93050075,0.09729041,0.01796110,0.30995669,0.43174903,0.00000000,0.77646609,0.20882644
-2.57228614,1.06108477,0.88195202,0.09034435,0.01798832,0.29352616,0.42314811,0.00000000,0.73101938,0.19859344
-2.56628314,1.01555151,0.83917424,0.08396899,0.01794948,0.27831648,0.41553086,0.00000000,0.68988165,0.18922186
-2.56028014,0.97429683,0.80227547,0.07817906,0.01783902,0.26441286,0.40887989,0.00000000,0.65331620,0.18073319
-2.55427714,0.93740216,0.77126868,0.07298108,0.01765333,0.25189493,0.40316522,0.00000000,0.62154749,0.17314126
-2.54827414,0.90492294,0.74608169,0.06837485,0.01739099,0.24084052,0.39834758,0.00000000,0.59477003,0.16645509
-2.54227114,0.87689993,0.72656727,0.06435489,0.01705281,0.23132871,0.39438120,0.00000000,0.57315628,0.16068143
-2.53626813,0.85336831,0.71251300,0.06091184,0.01664182,0.22344218,0.39121589,0.00000000,0.55686284,0.15582673
-2.53026513,0.83436392,0.70365045,0.05803363,0.01616322,0.21726830,0.38879854,0.00000000,0.54603445,0.15189852
-2.52426213,0.81992636,0.69966360,0.05570640,0.01562414,0.21289912,0.38707381,0.00000000,0.54080539,0.14890611
-2.51825913,0.81009904,0.70019613,0.05391526,0.01503348,0.21043012,0.38598434,0.00000000,0.54129827,0.14686063
-2.51225613,0.80492620,0.70485798,0.05264470,0.01440149,0.20995760,0.38547045,0.00000000,0.54761993,0.14577433
-2.50625313,0.80444727,0.71323088,0.05187881,0.01373948,0.21157508,0.38546957,0.00000000,0.55985499,0.14565941
-2.50025013,0.80868925,0.72487341,0.05160120,0.01305939,0.21536861,0.38591567,0.00000000,0.57805726,0.14652630
-2.49424712,0.81765757,0.73932556,0.05179478,0.01237340,0.22141148,0.38673867,0.00000000,0.60223961,0.14838158
-2.48824412,0.83132629,0.75611325,0.05244141,0.01169349,0.22975842,0.38786422,0.00000000,0.63236309,0.15122588
-2.48224112,0.84962839,0.77475283,0.05352136,0.01103110,0.24043979,0.38921393,0.00000000,0.66832590,0.15505155
-2.47623812,0.87244688,0.79475594,0.05501287,0.01039672,0.25345600,0.39070600,0.00000000,0.70995329,0.15984070
-2.47023512,0.89960740,0.81563477,0.05689161,0.00979967,0.26877252,0.39225654,0.00000000,0.75698896,0.16556335
-2.46423212,0.93087302,0.83690782,0.05913031,0.00924780,0.28631583,0.39378135,0.00000000,0.80908885,0.17217621
-2.45822911,0.96594147,0.85810610,0.06169840,0.00874735,0.30597064,0.39519820,0.00000000,0.86581801,0.17962188
-2.45222611,1.00444535,0.87877980,0.06456192,0.00830283,0.32757844,0.39642947,0.00000000,0.92665093,0.18782872
-2.44622311,1.04595527,0.89850523,0.06768352,0.00791699,0.35093772,0.39740501,0.00000000,0.99097570,0.19671135
-2.44022011,1.08998596,0.91689179,0.07102269,0.00759085,0.37580585,0.39806503,0.00000000,1.05810212,0.20617189
-2.43421711,1.13600502,0.93358885,0.07453616,0.00732380,0.40190256,0.39836286,0.00000000,1.12727365,0.21610172
-2.42821411,1.18344408,0.94829225,0.07817846,0.00711373,0.42891497,0.39826740,0.00000000,1.19768266,0.22638381
-2.42221111,1.23171177,0.96075009,0.08190271,0.00695719,0.45650404,0.39776500,0.00000000,1.26848872,0.23689554
-2.41620810,1.28020789,0.97076772,0.08566141,0.00684965,0.48431204,0.39686085,0.00000000,1.33883887,0.24751174
-2.41020510,1.32833810,0.97821156,0.08940743,0.00678568,0.51197085,0.39557948,0.00000000,1.40788914,0.25810787
-2.40420210,1.37552851,0.98301166,0.09309500,0.00675921,0.53911072,0.39396462,0.00000000,1.47482634,0.26856332
-2.39819910,1.42123939,0.98516284,0.09668063,0.00676376,0.56536907,0.39207810,0.00000000,1.53888900,0.27876435
-2.39219610,1.46497743,0.98472430,0.10012414,0.00679269,0.59039904,0.38999806,0.00000000,1.59938662,0.28860682
-2.38619310,1.50630608,0.98181769,0.10338943,0.00683936,0.61387739,0.38781642,0.00000000,1.65571626,0.29799848
-2.38019010,1.54485352,0.97662366,0.10644532,0.00689736,0.63551150,0.38563566,0.00000000,1.70737589,0.30686066
-2.37418709,1.58031801,0.96937705,0.10926608,0.00696063,0.65504526,0.38356525,0.00000000,1.75397387,0.31512937
-2.36818409,1.61247065,0.96036069,0.11183194,0.00702362,0.67226367,0.38171768,0.00000000,1.79523441,0.32275577
-2.36218109,1.64115563,0.94989821,0.11412939,0.00708134,0.68699610,0.38020436,0.00000000,1.83099901,0.32970606
-2.35617809,1.66628814,0.93834598,0.11615132,0.00712948,0.69911817,0.37913170,0.00000000,1.86122410,0.33596072
-2.35017509,1.68785052,0.92608441,0.11789706,0.00716440,0.70855242,0.37859733,0.00000000,1.88597542,0.34151339
-2.34417209,1.70588695,0.91350906,0.11937228,0.00718317,0.71526784,0.37868686,0.00000000,1.90541976,0.34636936
-2.33816908,1.72049747,0.90102164,0.12058881,0.00718354,0.71927850,0.37947125,0.00000000,1.91981492,0.35054384
-2.33216608,1.73183168,0.88902133,0.12156435,0.00716394,0.72064140,0.38100493,0.00000000,1.92949870,0.35406024
-2.32616308,1.74008289,0.87789664,0.12232227,0.00712340,0.71945388,0.38332481,0.00000000,1.93487774,0.35694850
-2.32016008,1.74548296,0.86801793,0.12289122,0.00706151,0.71585071,0.38645018,0.00000000,1.93641705,0.35924370
-2.31415708,1.74829837,0.85973089,0.12330489,0.00697841,0.71000104,0.39038365,0.00000000,1.93463065,0.36098497
-2.30815408,1.74882752,0.85335096,0.12360167,0.00687465,0.70210534,0.39511286,0.00000000,1.93007390,0.36221483
-2.30215108,1.74739946,0.84915884,0.12382446,0.00675119,0.69239246,0.40061306,0.00000000,1.92333751,0.36297904
-2.29614807,1.74437363,0.84739688,0.12402031,0.00660934,0.68111663,0.40685038,0.00000000,1.91504322,0.36332673
-2.29014507,1.74014052,0.84826653,0.12424016,0.00645067,0.66855467,0.41378543,0.00000000,1.90584067,0.36331109
-2.28414207,1.73512256,0.85192641,0.12453853,0.00627698,0.65500292,0.42137726,0.00000000,1.89640510,0.36299020
-2.27813907,1.72977474,0.85849113,0.12497306,0.00609026,0.64077420,0.42958716,0.00000000,1.88743495,0.36242801
-2.27213607,1.72458425,0.86803047,0.12560395,0.00589266,0.62619423,0.43838221,0.00000000,1.87964861,0.36169537
-2.26613307,1.72006852,0.88056884,0.12649331,0.00568642,0.61159771,0.44773821,0.00000000,1.87377955,0.36087076
-2.26013007,1.71677093,0.89608486,0.12770422,0.00547383,0.59732372,0.45764178,0.00000000,1.87056901,0.36004072
-2.25412706,1.71525385,0.91451094,0.12929963,0.00525725,0.58371042,0.46809142,0.00000000,1.87075555,0.35929966
-2.24812406,1.71608857,0.93573281,0.13134095,0.00503901,0.57108906,0.47909735,0.00000000,1.87506121,0.35874908
-2.24212106,1.71984194,0.95958902,0.13388649,0.00482141,0.55977719,0.49068008,0.00000000,1.88417406,0.35849601
-2.23611806,1.72705998,0.98587050,0.13698963,0.00460669,0.55007131,0.50286768,0.00000000,1.89872724,0.35865057
-2.23011506,1.73824868,1.01432020,0.14069675,0.00439695,0.54223902,0.51569189,0.00000000,1.91927516,0.35932287
-2.22411206,1.75385276,1.04463325,0.14504509,0.00419416,0.53651095,0.52918314,0.00000000,1.94626766,0.36061913
-2.21810905,1.77423305,1.07645756,0.15006053,0.00400011,0.53307277,0.54336485,0.00000000,1.98002308,0.36263723
-2.21210605,1.79964382,1.10939545,0.15575540,0.00381634,0.53205758,0.55824721,0.00000000,2.02070192,0.36546192
-2.20610305,1.83021099,1.14300624,0.16212641,0.00364416,0.53353909,0.57382103,0.00000000,2.06828236,0.36915989
-2.20010005,1.86591277,1.17681028,0.16915291,0.00348458,0.53752591,0.59005175,0.00000000,2.12253942,0.37377500
-2.19409705,1.90656394,1.21029448,0.17679540,0.00333829,0.54395751,0.60687442,0.00000000,2.18302936,0.37932389
-2.18809405,1.95180496,1.24291954,0.18499469,0.00320567,0.55270187,0.62418979,0.00000000,2.24908069,0.38579240
-2.18209105,2.00109723,1.27412881,0.19367162,0.00308674,0.56355542,0.64186196,0.00000000,2.31979332,0.39313298
-2.17608804,2.05372512,1.30335886,0.20272740,0.00298120,0.57624535,0.65971802,0.00000000,2.39404648,0.40126332
-2.17008504,2.10880565,1.33005147,0.21204489,0.00288841,0.59043432,0.67754963,0.00000000,2.47051625,0.41006646
-2.16408204,2.16530583,1.35366694,0.22149054,0.00280742,0.60572778,0.69511698,0.00000000,2.54770274,0.41939253
-2.15807904,2.22206763,1.37369818,0.23091722,0.00273702,0.62168366,0.71215480,0.00000000,2.62396635,0.42906194
-2.15207604,2.27784005,1.38968535,0.24016778,0.00267576,0.63782421,0.72838050,0.00000000,2.69757249,0.43887034
-2.14607304,2.33131727,1.40123034,0.24907929,0.00262201,0.65364976,0.74350398,0.00000000,2.76674318,0.44859486
-2.14007004,2.38118152,1.40801076,0.25748780,0.00257400,0.66865383,0.75723885,0.00000000,2.82971374,0.45800163
-2.13406703,2.42614905,1.40979262,0.26523351,0.00252993,0.68233920,0.76931447,0.00000000,2.88479241,0.46685419
-2.12806403,2.46501728,1.40644136,0.27216606,0.00248796,0.69423419,0.77948826,0.00000000,2.93042034,0.47492240
-2.12206103,2.49671094,1.39793054,0.27814979,0.00244633,0.70390859,0.78755758,0.00000000,2.96522944,0.48199155
-2.11605803,2.52032510,1.38434781,0.28306866,0.00240342,0.71098871,0.79337065,0.00000000,2.98809538,0.48787106
-2.11005503,2.53516305,1.36589763,0.28683070,0.00235775,0.71517058,0.79683573,0.00000000,2.99818326,0.49240243
-2.10405203,2.54076696,1.34290060,0.28937159,0.00230809,0.71623119,0.79792810,0.00000000,2.99498373,0.49546600
-2.09804902,2.53693982,1.31578913,0.29065739,0.00225345,0.71403683,0.79669437,0.00000000,2.97833772,0.49698617
-2.09204602,2.52375734,1.28509943,0.29068605,0.00219315,0.70854850,0.79325362,0.00000000,2.94844841,0.49693470
-2.08604302,2.50156911,1.25146002,0.28948778,0.00212676,0.69982392,0.78779543,0.00000000,2.90587980,0.49533203
-2.08004002,2.47098864,1.21557687,0.28712406,0.00205419,0.68801622,0.78057448,0.00000000,2.85154167,0.49224634
-2.07403702,2.43287275,1.17821575,0.28368547,0.00197562,0.67336919,0.77190219,0.00000000,2.78666148,0.48779058
-2.06803402,2.38829103,1.14018220,0.27928828,0.00189150,0.65620949,0.76213537,0.00000000,2.71274454,0.48211740
-2.06203102,2.33848673,1.10229983,0.27407005,0.00180249,0.63693605,0.75166268,0.00000000,2.63152391,0.47541240
-2.05602801,2.28483093,1.06538766,0.26818434,0.00170947,0.61600712,0.74088924,0.00000000,2.54490248,0.46788592
-2.05002501,2.22877199,1.03023730,0.26179489,0.00161347,0.59392565,0.73022035,0.00000000,2.45488971,0.45976384
-2.04402201,2.17178273,0.99759080,0.25506939,0.00151561,0.57122348,0.72004482,0.00000000,2.36353567,0.45127789
-2.03801901,2.11530761,0.96811991,0.24817325,0.00141707,0.54844512,0.71071898,0.00000000,2.27286538,0.44265589
-2.03201601,2.06071237,0.94240750,0.24126364,0.00131904,0.52613162,0.70255192,0.00000000,2.18481605,0.43411243
-2.02601301,2.00923828,0.92093191,0.23448397,0.00122266,0.50480528,0.69579277,0.00000000,2.10117975,0.42584051
-2.02001001,1.96196285,0.90405454,0.22795917,0.00112901,0.48495560,0.69062064,0.00000000,2.02355360,0.41800442
-2.01400700,1.91976860,0.89201129,0.22179193,0.00103905,0.46702698,0.68713754,0.00000000,1.95329925,0.41073424
-2.00800400,1.88332074,0.88490799,0.21605999,0.00095363,0.45140838,0.68536478,0.00000000,1.89151272,0.40412219
-2.00200100,1.85305454,0.88271987,0.21081460,0.00087342,0.43842535,0.68524281,0.00000000,1.83900525,0.39822084
-1.99599800,1.82917224,0.88529505,0.20608023,0.00079893,0.42833431,0.68663453,0.00000000,1.79629520,0.39304329
-1.98999500,1.81164917,0.89236170,0.20185538,0.00073052,0.42131910,0.68933183,0.00000000,1.76361056,0.38856508
-1.98399200,1.80024819,0.90353855,0.19811448,0.00066839,0.41748984,0.69306498,0.00000000,1.74090122,0.38472779
-1.97798899,1.79454126,0.91834826,0.19481065,0.00061255,0.41688369,0.69751437,0.00000000,1.72785957,0.38144386
-1.97198599,1.79393668,0.93623298,0.19187933,0.00056290,0.41946744,0.70232404,0.00000000,1.72394812,0.37860253
-1.96598299,1.79771041,0.95657150,0.18924226,0.00051923,0.42514152,0.70711624,0.00000000,1.72843223,0.37607632
-1.95997999,1.80503979,0.97869744,0.18681194,0.00048118,0.43374535,0.71150652,0.00000000,1.74041637,0.37372781
-1.95397699,1.81503806,1.00191770,0.18449609,0.00044836,0.44506347,0.71511848,0.00000000,1.75888209,0.37141639
-1.94797399,1.82678833,1.02553071,0.18220206,0.00042027,0.45883256,0.71759778,0.00000000,1.78272625,0.36900455
-1.94197099,1.83937552,1.04884396,0.17984088,0.00039641,0.47474883,0.71862469,0.00000000,1.81079804,0.36636362
-1.93596798,1.85191549,1.07119036,0.17733092,0.00037623,0.49247579,0.71792498,0.00000000,1.84193371,0.36337861
-1.92996498,1.86358051,1.09194324,0.17460101,0.00035920,0.51165225,0.71527859,0.00000000,1.87498823,0.35995212
-1.92396198,1.87362062,1.11052972,0.17159280,0.00034478,0.53190036,0.71052618,0.00000000,1.90886315,0.35600720
-1.91795898,1.88138078,1.12644230,0.16826259,0.00033247,0.55283370,0.70357328,0.00000000,1.94253036,0.35148928
-1.91195598,1.88631373,1.13924880,0.16458234,0.00032179,0.57406526,0.69439225,0.00000000,1.97505168,0.34636705
-1.90595298,1.88798885,1.14860051,0.16054013,0.00031233,0.59521525,0.68302211,0.00000000,2.00559425,0.34063253
-1.89994997,1.88609732,1.15423883,0.15613992,0.00030368,0.61591870,0.66956654,0.00000000,2.03344185,0.33430047
-1.89394697,1.88045399,1.15600020,0.15140083,0.00029554,0.63583255,0.65419031,0.00000000,2.05800238,0.32740710
-1.88794397,1.87099637,1.15381966,0.14635605,0.00028760,0.65464227,0.63711439,0.00000000,2.07881185,0.32000848
-1.88194097,1.85778112,1.14773290,0.14105127,0.00027965,0.67206772,0.61861019,0.00000000,2.09553493,0.31217857
-1.87593797,1.84097837,1.13787681,0.13554296,0.00027150,0.68786808,0.59899297,0.00000000,2.10796250,0.30400706
-1.86993497,1.82086414,1.12448854,0.12989651,0.00026302,0.70184569,0.57861489,0.00000000,2.11600637,0.29559710
-1.86393197,1.79781102,1.10790286,0.12418421,0.00025412,0.71384861,0.55785781,0.00000000,2.11969124,0.28706301
-1.85792896,1.77227719,1.08854772,0.11848326,0.00024474,0.72377176,0.53712586,0.00000000,2.11914430,0.27852792
-1.85192596,1.74479396,1.06693783,0.11287379,0.00023488,0.73155657,0.51683798,0.00000000,2.11458257,0.27012132
-1.84592296,1.71595173,1.04366608,0.10743701,0.00022453,0.73718905,0.49742044,0.00000000,2.10629833,0.26197668
-1.83991996,1.68638452,1.01939267,0.10225329,0.00021375,0.74069649,0.47929922,0.00000000,2.09464290,0.25422883
-1.83391696,1.65675319,0.99483194,0.09740049,0.00020259,0.74214275,0.46289231,0.00000000,2.08000934,0.24701136
-1.82791396,1.62772752,0.97073679,0.09295232,0.00019112,0.74162241,0.44860185,0.00000000,2.06281440,0.24045381
-1.82191096,1.59996742,0.94788094,0.08897673,0.00017943,0.73925415,0.43680611,0.00000000,2.04348052,0.23467874
-1.81590795,1.57410371,0.92703922,0.08553448,0.00016762,0.73517360,0.42785123,0.00000000,2.02241828,0.22979872
-1.80990495,1.55071888,0.90896637,0.08267779,0.00015579,0.72952601,0.42204293,0.00000000,2.00001028,0.22591322
