energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.49074537,0.00001477,0.00000000,0.00000216,0.00000299,0.00000965,0.00000000,0.00000463,0.00000138,0.00000057
-3.48474237,0.00001309,0.00000000,0.00000149,0.00000305,0.00000951,0.00000000,0.00000318,0.00000096,0.00000039
-3.47873937,0.00001328,0.00000000,0.00000102,0.00000355,0.00001077,0.00000000,0.00000217,0.00000067,0.00000027
-3.47273637,0.00001540,0.00000000,0.00000070,0.00000457,0.00001358,0.00000000,0.00000148,0.00000048,0.00000019
-3.46673337,0.00001973,0.00000000,0.00000049,0.00000625,0.00001833,0.00000000,0.00000100,0.00000036,0.00000014
-3.46073037,0.00002677,0.00000000,0.00000035,0.00000878,0.00002559,0.00000000,0.00000068,0.00000029,0.00000011
-3.45472736,0.00003734,0.00000000,0.00000027,0.00001245,0.00003621,0.00000000,0.00000046,0.00000027,0.00000009
-3.44872436,0.00005262,0.00000000,0.00000023,0.00001769,0.00005136,0.00000000,0.00000032,0.00000029,0.00000009
-3.44272136,0.00007422,0.00000001,0.00000022,0.00002505,0.00007267,0.00000000,0.00000024,0.00000036,0.00000010
-3.43671836,0.00010436,0.00000001,0.00000025,0.00003529,0.00010232,0.00000000,0.00000020,0.00000046,0.00000013
-3.43071536,0.00014596,0.00000001,0.00000030,0.00004940,0.00014319,0.00000000,0.00000019,0.00000063,0.00000017
-3.42471236,0.00020285,0.00000001,0.00000039,0.00006869,0.00019905,0.00000001,0.00000020,0.00000087,0.00000024
-3.41870935,0.00028004,0.00000002,0.00000053,0.00009485,0.00027480,0.00000001,0.00000025,0.00000121,0.00000033
-3.41270635,0.00038395,0.00000003,0.00000071,0.00013006,0.00037674,0.00000002,0.00000033,0.00000168,0.00000046
-3.40670335,0.00052274,0.00000004,0.00000097,0.00017709,0.00051287,0.00000002,0.00000044,0.00000231,0.00000065
-3.40070035,0.00070673,0.00000005,0.00000131,0.00023945,0.00069330,0.00000004,0.00000061,0.00000318,0.00000091
-3.39469735,0.00094881,0.00000007,0.00000176,0.00032149,0.00093064,0.00000005,0.00000084,0.00000435,0.00000126
-3.38869435,0.00126492,0.00000009,0.00000235,0.00042863,0.00124048,0.00000008,0.00000116,0.00000593,0.00000175
-3.38269135,0.00167461,0.00000012,0.00000313,0.00056749,0.00164195,0.00000012,0.00000160,0.00000803,0.00000241
-3.37668834,0.00220163,0.00000016,0.00000412,0.00074613,0.00215825,0.00000017,0.00000220,0.00001082,0.00000331
-3.37068534,0.00287453,0.00000021,0.00000540,0.00097424,0.00281724,0.00000024,0.00000301,0.00001451,0.00000453
-3.36468234,0.00372730,0.00000027,0.00000703,0.00126335,0.00365210,0.00000035,0.00000412,0.00001937,0.00000616
-3.35867934,0.00480002,0.00000035,0.00000909,0.00162705,0.00470188,0.00000050,0.00000562,0.00002575,0.00000836
-3.35267634,0.00613949,0.00000045,0.00001168,0.00208124,0.00601212,0.00000070,0.00000764,0.00003408,0.00001130
-3.34667334,0.00779978,0.00000058,0.00001490,0.00264426,0.00763538,0.00000099,0.00001035,0.00004494,0.00001519
-3.34067034,0.00984276,0.00000074,0.00001889,0.00333715,0.00963168,0.00000138,0.00001398,0.00005902,0.00002036
-3.33466733,0.01233849,0.00000093,0.00002380,0.00418372,0.01206885,0.00000192,0.00001883,0.00007725,0.00002716
-3.32866433,0.01536551,0.00000118,0.00002980,0.00521068,0.01502279,0.00000264,0.00002528,0.00010074,0.00003609
-3.32266133,0.01901102,0.00000147,0.00003708,0.00644774,0.01857745,0.00000362,0.00003384,0.00013096,0.00004776
-3.31665833,0.02337082,0.00000184,0.00004587,0.00792757,0.02282483,0.00000492,0.00004516,0.00016970,0.00006294
-3.31065533,0.02854924,0.00000227,0.00005643,0.00968582,0.02786463,0.00000666,0.00006007,0.00021925,0.00008260
-3.30465233,0.03465879,0.00000280,0.00006904,0.01176104,0.03380391,0.00000894,0.00007962,0.00028241,0.00010792
-3.29864932,0.04181980,0.00000344,0.00008403,0.01419459,0.04075647,0.00001192,0.00010516,0.00036273,0.00014040
-3.29264632,0.05015997,0.00000420,0.00010176,0.01703053,0.04884226,0.00001581,0.00013838,0.00046456,0.00018185
-3.28664332,0.05981394,0.00000511,0.00012266,0.02031560,0.05818672,0.00002082,0.00018138,0.00059328,0.00023448
-3.28064032,0.07092293,0.00000618,0.00014720,0.02409914,0.06892017,0.00002725,0.00023677,0.00075546,0.00030096
-3.27463732,0.08363456,0.00000744,0.00017594,0.02843315,0.08117735,0.00003544,0.00030777,0.00095912,0.00038449
-3.26863432,0.09810295,0.00000893,0.00020951,0.03337250,0.09509721,0.00004580,0.00039829,0.00121397,0.00048888
-3.26263132,0.11448916,0.00001067,0.00024865,0.03897523,0.11082301,0.00005881,0.00051306,0.00153167,0.00061860
-3.25662831,0.13296209,0.00001269,0.00029422,0.04530304,0.12850286,0.00007504,0.00065776,0.00192613,0.00077890
-3.25062531,0.15369984,0.00001504,0.00034723,0.05242200,0.14829067,0.00009515,0.00083911,0.00241378,0.00097583
-3.24462231,0.17689157,0.00001776,0.00040884,0.06040345,0.17034766,0.00011990,0.00106504,0.00301392,0.00121635
-3.23861931,0.20273977,0.00002089,0.00048044,0.06932500,0.19484428,0.00015014,0.00134474,0.00374893,0.00150832
-3.23261631,0.23146288,0.00002449,0.00056363,0.07927177,0.22196249,0.00018683,0.00168881,0.00464458,0.00186058
-3.22661331,0.26329808,0.00002859,0.00066026,0.09033760,0.25189830,0.00023106,0.00210928,0.00573018,0.00228292
-3.22061031,0.29850383,0.00003326,0.00077249,0.10262623,0.28486423,0.00028397,0.00261969,0.00703866,0.00278603
-3.21460730,0.33736209,0.00003855,0.00090275,0.11625224,0.32109147,0.00034685,0.00323502,0.00860662,0.00338149
-3.20860430,0.38017955,0.00004451,0.00105382,0.13134173,0.36083138,0.00042103,0.00397168,0.01047416,0.00408156
-3.20260130,0.42728757,0.00005121,0.00122882,0.14803236,0.40435583,0.00050793,0.00484730,0.01268455,0.00489910
-3.19659830,0.47904026,0.00005869,0.00143115,0.16647270,0.45195608,0.00060900,0.00588056,0.01528373,0.00584727
-3.19059530,0.53581036,0.00006701,0.00166455,0.18682063,0.50393959,0.00072569,0.00709081,0.01831957,0.00693925
-3.18459230,0.59798225,0.00007622,0.00193298,0.20924064,0.56062456,0.00085943,0.00849770,0.02184088,0.00818792
-3.17858929,0.66594208,0.00008635,0.00224061,0.23389980,0.62233174,0.00101158,0.01012064,0.02589619,0.00960541
-3.17258629,0.74006455,0.00009742,0.00259171,0.26096249,0.68937342,0.00118337,0.01197817,0.03053224,0.01120266
-3.16658329,0.82069650,0.00010947,0.00299049,0.29058364,0.76203952,0.00137588,0.01408728,0.03579223,0.01298890
-3.16058029,0.90813745,0.00012250,0.00344104,0.32290070,0.84058102,0.00158991,0.01646257,0.04171393,0.01497112
-3.15457729,1.00261760,0.00013649,0.00394708,0.35802439,0.92519108,0.00182603,0.01911545,0.04832751,0.01715349
-3.14857429,1.10427396,0.00015142,0.00451185,0.39602863,1.01598452,0.00208440,0.02205324,0.05565337,0.01953689
-3.14257129,1.21312570,0.00016724,0.00513782,0.43693984,1.11297650,0.00236482,0.02527832,0.06369988,0.02211833
-3.13656828,1.32904980,0.00018390,0.00582654,0.48072624,1.21606158,0.00266659,0.02878728,0.07246127,0.02489056
-3.13056528,1.45175856,0.00020130,0.00657843,0.52728763,1.32499431,0.00298854,0.03257018,0.08191563,0.02784169
-3.12456228,1.58078044,0.00021934,0.00739252,0.57644624,1.43937277,0.00332895,0.03661002,0.09202330,0.03095502
-3.11855928,1.71544579,0.00023792,0.00826633,0.62793942,1.55862648,0.00368555,0.04088224,0.10272558,0.03420890
-3.11255628,1.85487909,0.00025688,0.00919568,0.68141463,1.68201001,0.00405551,0.04535464,0.11394411,0.03757687
-3.10655328,1.99799897,0.00027610,0.01017460,0.73642750,1.80860349,0.00443546,0.04998739,0.12558079,0.04102795
-3.10055028,2.14352717,0.00029542,0.01119528,0.79244339,1.93732097,0.00482153,0.05473346,0.13751847,0.04452713
-3.09454727,2.29000709,0.00031468,0.01224806,0.84884277,2.06692728,0.00520938,0.05953932,0.14962241,0.04803609
-3.08854427,2.43583223,0.00033374,0.01332156,0.90493073,2.19606347,0.00559431,0.06434598,0.16174258,0.05151409
-3.08254127,2.57928417,0.00035244,0.01440279,0.95995050,2.32328066,0.00597133,0.06909031,0.17371667,0.05491910
-3.07653827,2.71857929,0.00037067,0.01547741,1.01310083,2.44708135,0.00633528,0.07370662,0.18537395,0.05820903
-3.07053527,2.85192272,0.00038832,0.01653003,1.06355675,2.56596705,0.00668096,0.07812858,0.19653962,0.06134311
-3.06453227,2.97756763,0.00040529,0.01754459,1.11049304,2.67849021,0.00700325,0.08229112,0.20703976,0.06428331
-3.05852926,3.09387732,0.00042153,0.01850473,1.15310949,2.78330842,0.00729726,0.08613263,0.21670651,0.06699583
-3.05252626,3.19938741,0.00043703,0.01939434,1.19065700,2.87923832,0.00755846,0.08959696,0.22538345,0.06945247
-3.04652326,3.29286513,0.00045179,0.02019798,1.22246329,2.96530651,0.00778282,0.09263548,0.23293071,0.07163193
-3.04052026,3.37336259,0.00046585,0.02090138,1.24795714,3.04079476,0.00796694,0.09520888,0.23922989,0.07352093
-3.03451726,3.44026125,0.00047929,0.02149192,1.26668983,3.10527706,0.00810817,0.09728867,0.24418827,0.07511503
-3.02851426,3.49330494,0.00049222,0.02195904,1.27835289,3.15864602,0.00820463,0.09885841,0.24774230,0.07641928
-3.02251126,3.53261924,0.00050476,0.02229464,1.28279105,3.20112707,0.00825535,0.09991439,0.24986014,0.07744838
-3.01650825,3.55871590,0.00051707,0.02249334,1.28000980,3.23327897,0.00826026,0.10046594,0.25054300,0.07822662
-3.01050525,3.57248140,0.00052930,0.02255273,1.27017704,3.25598017,0.00822021,0.10053519,0.24982543,0.07878730
-3.00450225,3.57514970,0.00054160,0.02247343,1.25361861,3.27040115,0.00813691,0.10015628,0.24777427,0.07917190
-2.99849925,3.56826004,0.00055412,0.02225914,1.23080796,3.27796345,0.00801293,0.09937421,0.24448652,0.07942877
-2.99249625,3.55360138,0.00056700,0.02191650,1.20235021,3.28028724,0.00785157,0.09824312,0.24008603,0.07961161
-2.98649325,3.53314577,0.00058033,0.02145493,1.16896143,3.27912921,0.00765678,0.09682431,0.23471926,0.07977755
-2.98049025,3.50897355,0.00059417,0.02088631,1.13144403,3.27631384,0.00743306,0.09518389,0.22855030,0.07998516
-2.97448724,3.48319369,0.00060856,0.02022461,1.09065933,3.27366086,0.00718525,0.09339036,0.22175526,0.08029220
-2.96848424,3.45786271,0.00062346,0.01948549,1.04749866,3.27291215,0.00691850,0.09151204,0.21451644,0.08075339
-2.96248124,3.43490589,0.00063881,0.01868581,1.00285408,3.27566143,0.00663803,0.08961456,0.20701631,0.08141819
-2.95647824,3.41604410,0.00065448,0.01784310,0.95759020,3.28328978,0.00634903,0.08775857,0.19943182,0.08232874
-2.95047524,3.40272944,0.00067031,0.01697514,0.91251811,3.29690977,0.00605657,0.08599757,0.19192901,0.08351796
-2.94447224,3.39609222,0.00068608,0.01609940,0.86837247,3.31732047,0.00576541,0.08437627,0.18465826,0.08500795
-2.93846923,3.39690144,0.00070157,0.01523261,0.82579273,3.34497529,0.00547996,0.08292917,0.17775036,0.08680877
-2.93246623,3.40554011,0.00071650,0.01439036,0.78530882,3.37996359,0.00520418,0.08167971,0.17131342,0.08891762
-2.92646323,3.42199598,0.00073059,0.01358673,0.74733197,3.42200658,0.00494150,0.08063987,0.16543081,0.09131843
-2.92046023,3.44586771,0.00074357,0.01283403,0.71215053,3.47046752,0.00469484,0.07981024,0.16016009,0.09398196
-2.91445723,3.47638570,0.00075516,0.01214256,0.67993075,3.52437508,0.00446651,0.07918057,0.15553284,0.09686638
-2.90845423,3.51244613,0.00076511,0.01152047,0.65072216,3.58245879,0.00425825,0.07873069,0.15155560,0.09991831
-2.90245123,3.55265662,0.00077320,0.01097367,0.62446700,3.64319475,0.00407125,0.07843186,0.14821142,0.10307425
-2.89644822,3.59539092,0.00077924,0.01050588,0.60101296,3.70485930,0.00390614,0.07824835,0.14546230,0.10626250
-2.89044522,3.63885043,0.00078310,0.01011859,0.58012849,3.76558850,0.00376304,0.07813928,0.14325210,0.10940530
-2.88444222,3.68112979,0.00078469,0.00981127,0.56151985,3.82344098,0.00364159,0.07806050,0.14150989,0.11242130
-2.87843922,3.72028400,0.00078397,0.00958144,0.54484894,3.87646152,0.00354101,0.07796661,0.14015353,0.11522816
-2.87243622,3.75439446,0.00078094,0.00942491,0.52975125,3.92274346,0.00346012,0.07781289,0.13909343,0.11774527
-2.86643322,3.78163188,0.00077567,0.00933603,0.51585303,3.96048752,0.00339741,0.07755705,0.13823618,0.11989639
-2.86043022,3.80031384,0.00076825,0.00930787,0.50278714,3.98805549,0.00335108,0.07716093,0.13748809,0.12161229
-2.85442721,3.80895556,0.00075881,0.00933258,0.49020701,4.00401722,0.00331911,0.07659184,0.13675845,0.12283305
-2.84842421,3.80631252,0.00074751,0.00940159,0.47779840,4.00718986,0.00329924,0.07582369,0.13596239,0.12351016
-2.84242121,3.79141413,0.00073452,0.00950595,0.46528860,3.99666861,0.00328913,0.07483785,0.13502338,0.12360828
-2.83641821,3.76358802,0.00072003,0.00963662,0.45245304,3.97184857,0.00328629,0.07362359,0.13387530,0.12310650
-2.83041521,3.72247465,0.00070422,0.00978470,0.43911938,3.93243763,0.00328824,0.07217838,0.13246393,0.12199924
-2.82441221,3.66803276,0.00068729,0.00994177,0.42516912,3.87846068,0.00329248,0.07050778,0.13074806,0.12029654
-2.81840920,3.60053584,0.00066939,0.01010006,0.41053701,3.81025539,0.00329659,0.06862510,0.12870011,0.11802400
-2.81240620,3.52056054,0.00065069,0.01025277,0.39520855,3.72846049,0.00329825,0.06655090,0.12630629,0.11522212
-2.80640320,3.42896774,0.00063133,0.01039421,0.37921595,3.63399715,0.00329534,0.06431220,0.12356639,0.11194526
-2.80040020,3.32687746,0.00061144,0.01052000,0.36263285,3.52804439,0.00328592,0.06194162,0.12049318,0.10826019
-2.79439720,3.21563851,0.00059113,0.01062717,0.34556826,3.41200955,0.00326834,0.05947640,0.11711158,0.10424433
-2.78839420,3.09679414,0.00057050,0.01071431,0.32816006,3.28749474,0.00324126,0.05695735,0.11345745,0.09998365
-2.78239120,2.97204471,0.00054965,0.01078154,0.31056826,3.15626037,0.00320366,0.05442774,0.10957634,0.09557045
-2.77638819,2.84320850,0.00052866,0.01083058,0.29296852,3.02018666,0.00315491,0.05193230,0.10552193,0.09110110
-2.77038519,2.71218177,0.00050762,0.01086466,0.27554599,2.88123410,0.00309475,0.04951614,0.10135451,0.08667361
-2.76438219,2.58089889,0.00048661,0.01088843,0.25848973,2.74140391,0.00302332,0.04722384,0.09713932,0.08238543
-2.75837919,2.45129370,0.00046574,0.01090784,0.24198779,2.60269918,0.00294113,0.04509853,0.09294494,0.07833132
-2.75237619,2.32526266,0.00044511,0.01092991,0.22622310,2.46708767,0.00284907,0.04318113,0.08884169,0.07460140
-2.74637319,2.20463072,0.00042482,0.01096260,0.21137009,2.33646690,0.00274837,0.04150967,0.08490012,0.07127953
-2.74037019,2.09112046,0.00040501,0.01101450,0.19759210,2.21263230,0.00264056,0.04011872,0.08118964,0.06844195
-2.73436718,1.98632506,0.00038580,0.01109461,0.18503955,2.09724889,0.00252743,0.03903894,0.07777722,0.06615622
-2.72836418,1.89168552,0.00036734,0.01121209,0.17384863,1.99182714,0.00241099,0.03829673,0.07472628,0.06448056
-2.72236118,1.80847232,0.00034977,0.01137599,0.16414068,1.89770307,0.00229340,0.03791400,0.07209581,0.06346340
-2.71635818,1.73777178,0.00033324,0.01159503,0.15602187,1.81602315,0.00217691,0.03790802,0.06993958,0.06314339
-2.71035518,1.68047694,0.00031789,0.01187733,0.14958321,1.74773374,0.00206383,0.03829136,0.06830561,0.06354957
-2.70435218,1.63728297,0.00030384,0.01223027,0.14490083,1.69357522,0.00195645,0.03907193,0.06723572,0.06470177
-2.69834917,1.60868652,0.00029123,0.01266030,0.14203616,1.65408033,0.00185700,0.04025305,0.06676534,0.06661130
-2.69234617,1.59498878,0.00028015,0.01317280,0.14103623,1.62957646,0.00176760,0.04183361,0.06692337,0.06928161
-2.68634317,1.59630136,0.00027070,0.01377199,0.14193368,1.62019121,0.00169025,0.04380818,0.06773217,0.07270916
-2.68034017,1.61255454,0.00026294,0.01446083,0.14474673,1.62586056,0.00162674,0.04616726,0.06920759,0.07688416
-2.67433717,1.64350689,0.00025692,0.01524100,0.14947869,1.64633897,0.00157868,0.04889739,0.07135903,0.08179130
-2.66833417,1.68875556,0.00025265,0.01611284,0.15611731,1.68121048,0.00154743,0.05198134,0.07418949,0.08741039
-2.66233117,1.74774652,0.00025014,0.01707532,0.16463380,1.72990025,0.00153412,0.05539822,0.07769554,0.09371674
-2.65632816,1.81978405,0.00024935,0.01812603,0.17498155,1.79168566,0.00153963,0.05912361,0.08186723,0.10068138
-2.65032516,1.90403911,0.00025024,0.01926114,0.18709471,1.86570667,0.00156454,0.06312953,0.08668791,0.10827108
-2.64432216,1.99955613,0.00025275,0.02047537,0.20088664,1.95097494,0.00160918,0.06738453,0.09213389,0.11644808
-2.63831916,2.10525844,0.00025680,0.02176194,0.21624836,2.04638170,0.00167357,0.07185361,0.09817409,0.12516966
-2.63231616,2.21995237,0.00026229,0.02311254,0.23304721,2.15070452,0.00175745,0.07649825,0.10476956,0.13438746
-2.62631316,2.34233068,0.00026912,0.02451727,0.25112583,2.26261337,0.00186024,0.08127636,0.11187298,0.14404676
-2.62031016,2.47097589,0.00027717,0.02596461,0.27030164,2.38067653,0.00198107,0.08614232,0.11942824,0.15408566
-2.61430715,2.60436467,0.00028633,0.02744137,0.29036698,2.50336727,0.00211876,0.09104714,0.12737006,0.16443432
-2.60830415,2.74087401,0.00029647,0.02893277,0.31109013,2.62907216,0.00227183,0.09593864,0.13562383,0.17501433
-2.60230115,2.87879061,0.00030746,0.03042244,0.33221726,2.75610192,0.00243848,0.10076183,0.14410569,0.18573836
-2.59629815,3.01632408,0.00031918,0.03189256,0.35347540,2.88270575,0.00261666,0.10545951,0.15272288,0.19651005
-2.59029515,3.15162522,0.00033151,0.03332406,0.37457660,3.00708992,0.00280401,0.10997297,0.16137458,0.20722442
-2.58429215,3.28280952,0.00034433,0.03469688,0.39522300,3.12744102,0.00299796,0.11424295,0.16995305,0.21776876
-2.57828914,3.40798642,0.00035751,0.03599035,0.41511312,3.24195409,0.00319575,0.11821081,0.17834533,0.22802398
-2.57228614,3.52529398,0.00037096,0.03718358,0.43394880,3.34886549,0.00339443,0.12181984,0.18643527,0.23786661
-2.56628314,3.63293844,0.00038455,0.03825601,0.45144291,3.44648985,0.00359099,0.12501676,0.19410605,0.24717121
-2.56028014,3.72923746,0.00039818,0.03918796,0.46732745,3.53326013,0.00378235,0.12775330,0.20124301,0.25581338
-2.55427714,3.81266582,0.00041176,0.03996127,0.48136174,3.60776943,0.00396546,0.12998781,0.20773671,0.26367307
-2.54827414,3.88190157,0.00042519,0.04055989,0.49334035,3.66881293,0.00413739,0.13168688,0.21348618,0.27063816
-2.54227114,3.93587072,0.00043837,0.04097054,0.50310053,3.71542814,0.00429536,0.13282686,0.21840209,0.27660818
-2.53626813,3.97378840,0.00045121,0.04118323,0.51052869,3.74693137,0.00443684,0.13339514,0.22240989,0.28149795
-2.53026513,3.99519420,0.00046363,0.04119184,0.51556570,3.76294869,0.00455959,0.13339128,0.22545260,0.28524108
-2.52426213,3.99997984,0.00047554,0.04099445,0.51821069,3.76343946,0.00466175,0.13282776,0.22749319,0.28779294
-2.51825913,3.98840749,0.00048685,0.04059367,0.51852321,3.74871104,0.00474186,0.13173041,0.22851645,0.28913318
-2.51225613,3.96111722,0.00049746,0.03999673,0.51662342,3.71942339,0.00479892,0.13013839,0.22853018,0.28926751
-2.50625313,3.91912304,0.00050730,0.03921549,0.51269058,3.67658307,0.00483240,0.12810384,0.22756572,0.28822867
-2.50025013,3.86379680,0.00051626,0.03826620,0.50695938,3.62152620,0.00484225,0.12569100,0.22567770,0.28607646
-2.49424712,3.79684053,0.00052425,0.03716918,0.49971468,3.55589076,0.00482890,0.12297502,0.22294298,0.28289692
-2.48824412,3.72024761,0.00053119,0.03594828,0.49128441,3.48157891,0.00479323,0.12004032,0.21945896,0.27880047
-2.48224112,3.63625416,0.00053698,0.03463026,0.48203109,3.40071064,0.00473658,0.11697869,0.21534112,0.27391925
-2.47623812,3.54728215,0.00054153,0.03324400,0.47234215,3.31557000,0.00466064,0.11388707,0.21072004,0.26840360
-2.47023512,3.45587619,0.00054478,0.03181971,0.46261934,3.22854605,0.00456748,0.11086518,0.20573786,0.26241792
-2.46423212,3.36463615,0.00054665,0.03038802,0.45326768,3.14207017,0.00445943,0.10801298,0.20054448,0.25613590
-2.45822911,3.27614777,0.00054710,0.02897911,0.44468409,3.05855204,0.00433904,0.10542812,0.19529344,0.24973556
-2.45222611,3.19291365,0.00054609,0.02762184,0.43724627,2.98031621,0.00420902,0.10320341,0.19013783,0.24339397
-2.44622311,3.11728674,0.00054361,0.02634291,0.43130200,2.90954119,0.00407218,0.10142437,0.18522613,0.23728219
-2.44022011,3.05140840,0.00053968,0.02516622,0.42715932,2.84820304,0.00393135,0.10016698,0.18069834,0.23156029
-2.43421711,2.99715285,0.00053435,0.02411220,0.42507767,2.79802480,0.00378933,0.09949566,0.17668238,0.22637296
-2.42821411,2.95607965,0.00052769,0.02319735,0.42526051,2.76043338,0.00364887,0.09946153,0.17329086,0.22184559
-2.42221111,2.92939554,0.00051979,0.02243397,0.42784941,2.73652493,0.00351254,0.10010101,0.17061842,0.21808124
-2.41620810,2.91792654,0.00051079,0.02182993,0.43291994,2.72703947,0.00338277,0.10143482,0.16873958,0.21515832
-2.41020510,2.92210125,0.00050084,0.02138873,0.44047932,2.73234566,0.00326177,0.10346740,0.16770727,0.21312940
-2.40420210,2.94194553,0.00049012,0.02110961,0.45046613,2.75243569,0.00315152,0.10618676,0.16755193,0.21202084
-2.39819910,2.97708887,0.00047882,0.02098785,0.46275194,2.78693074,0.00305373,0.10956480,0.16828133,0.21183354
-2.39219610,3.02678216,0.00046714,0.02101521,0.47714484,2.83509665,0.00296985,0.11355811,0.16988111,0.21254459
-2.38619310,3.08992634,0.00045529,0.02118043,0.49339497,2.89586946,0.00290103,0.11810924,0.17231583,0.21410983
-2.38019010,3.16511123,0.00044348,0.02146989,0.51120162,2.96789014,0.00284814,0.12314835,0.17553072,0.21646717
-2.37418709,3.25066317,0.00043190,0.02186826,0.53022203,3.04954759,0.00281177,0.12859536,0.17945393,0.21954053
-2.36818409,3.34470032,0.00042073,0.02235924,0.55008140,3.13902863,0.00279226,0.13436239,0.18399925,0.22324425
-2.36218109,3.44519364,0.00041014,0.02292626,0.57038387,3.23437362,0.00278966,0.14035647,0.18906916,0.22748779
-2.35617809,3.55003167,0.00040026,0.02355319,0.59072421,3.33353588,0.00280380,0.14648251,0.19455818,0.23218038
-2.35017509,3.65708690,0.00039120,0.02422500,0.61069969,3.43444303,0.00283431,0.15264627,0.20035629,0.23723562
-2.34417209,3.76428122,0.00038304,0.02492834,0.62992186,3.53505819,0.00288063,0.15875740,0.20635241,0.24257560
-2.33816908,3.86964828,0.00037581,0.02565203,0.64802769,3.63343877,0.00294205,0.16473228,0.21243764,0.24813449
-2.33216608,3.97138998,0.00036955,0.02638738,0.66468970,3.72779072,0.00301775,0.17049659,0.21850837,0.25386135
-2.32616308,4.06792520,0.00036424,0.02712851,0.67962475,3.81651614,0.00310681,0.17598751,0.22446884,0.25972203
-2.32016008,4.15792856,0.00035982,0.02787234,0.69260111,3.89825238,0.00320827,0.18115542,0.23023337,0.26570001
-2.31415708,4.24035756,0.00035626,0.02861864,0.70344341,3.97190103,0.00332115,0.18596501,0.23572784,0.27179624
-2.30815408,4.31446721,0.00035345,0.02936973,0.71203555,4.03664563,0.00344445,0.19039575,0.24089069,0.27802776
-2.30215108,4.37981130,0.00035131,0.03013020,0.71832119,4.09195755,0.00357724,0.19444165,0.24567318,0.28442540
-2.29614807,4.43623067,0.00034973,0.03090644,0.72230206,4.13758974,0.00371860,0.19811039,0.25003903,0.29103044
-2.29014507,4.48382899,0.00034861,0.03170603,0.72403398,4.17355914,0.00386769,0.20142167,0.25396353,0.29789050
-2.28414207,4.52293764,0.00034782,0.03253714,0.72362108,4.20011855,0.00402375,0.20440516,0.25743204,0.30505482
-2.27813907,4.55407150,0.00034725,0.03340777,0.72120822,4.21771972,0.00418609,0.20709783,0.26043821,0.31256921
-2.27213607,4.57787816,0.00034681,0.03432508,0.71697232,4.22696975,0.00435410,0.20954099,0.26298190,0.32047084
-2.26613307,4.59508330,0.00034638,0.03529466,0.71111276,4.22858313,0.00452723,0.21177714,0.26506699,0.32878327
-2.26013007,4.60643533,0.00034588,0.03631988,0.70384154,4.22333207,0.00470503,0.21384681,0.26669921,0.33751186
-2.25412706,4.61265214,0.00034523,0.03740133,0.69537354,4.21199780,0.00488706,0.21578551,0.26788423,0.34663996
-2.24812406,4.61437289,0.00034436,0.03853637,0.68591745,4.19532538,0.00507294,0.21762106,0.26862599,0.35612602
-2.24212106,4.61211732,0.00034321,0.03971882,0.67566766,4.17398424,0.00526232,0.21937129,0.26892546,0.36590177
-2.23611806,4.60625452,0.00034174,0.04093883,0.66479760,4.14853634,0.00545481,0.22104242,0.26877990,0.37587178
-2.23011506,4.59698271,0.00033993,0.04218288,0.65345462,4.11941339,0.00565002,0.22262806,0.26818263,0.38591424
-2.22411206,4.58432065,0.00033775,0.04343400,0.64175665,4.08690377,0.00584750,0.22410892,0.26712331,0.39588314
-2.21810905,4.56811080,0.00033520,0.04467216,0.62979077,4.05114946,0.00604672,0.22545333,0.26558868,0.40561170
-2.21210605,4.54803353,0.00033230,0.04587475,0.61761337,4.01215247,0.00624705,0.22661838,0.26356371,0.41491694
-2.20610305,4.52363126,0.00032906,0.04701733,0.60525210,3.96978987,0.00644770,0.22755176,0.26103306,0.42360520
-2.20010005,4.49434059,0.00032551,0.04807435,0.59270914,3.92383600,0.00664776,0.22819410,0.25798267,0.43147837
-2.19409705,4.45953047,0.00032170,0.04902000,0.57996553,3.87399013,0.00684610,0.22848177,0.25440150,0.43834060
-2.18809405,4.41854391,0.00031767,0.04982917,0.56698637,3.81990767,0.00704141,0.22834991,0.25028311,0.44400507
-2.18209105,4.37074093,0.00031348,0.05047827,0.55372641,3.76123281,0.00723216,0.22773551,0.24562709,0.44830068
-2.17608804,4.31554026,0.00030918,0.05094615,0.54013580,3.69763094,0.00741661,0.22658061,0.24044027,0.45107827
-2.17008504,4.25245784,0.00030482,0.05121482,0.52616555,3.62881874,0.00759277,0.22483510,0.23473752,0.45221614
-2.16408204,4.18114019,0.00030047,0.05127020,0.51177263,3.55459081,0.00775848,0.22245934,0.22854216,0.45162460
-2.15807904,4.10139145,0.00029618,0.05110259,0.49692431,3.47484160,0.00791138,0.21942627,0.22188603,0.44924946
-2.15207604,4.01319300,0.00029198,0.05070709,0.48160165,3.38958184,0.00804899,0.21572305,0.21480911,0.44507424
-2.14607304,3.91671535,0.00028791,0.05008384,0.46580208,3.29894932,0.00816873,0.21135209,0.20735880,0.43912113
-2.14007004,3.81232237,0.00028401,0.04923801,0.44954098,3.20321383,0.00826800,0.20633153,0.19958896,0.43145053
-2.13406703,3.70056803,0.00028028,0.04817974,0.43285230,3.10277676,0.00834423,0.20069512,0.19155866,0.42215950
-2.12806403,3.58218670,0.00027675,0.04692378,0.41578823,2.99816586,0.00839500,0.19449156,0.18333087,0.41137896
