energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-0.08104052,2.14738853,0.02788652,0.08267685,0.40307532,0.60687143,0.81783667,1.22591083,0.01002276,0.14492629
-0.07503752,2.13930934,0.02812951,0.08249635,0.40532336,0.60718910,0.82005458,1.21555219,0.00943620,0.14519388
-0.06903452,2.12818855,0.02831806,0.08218768,0.40687744,0.60693245,0.81995613,1.20322702,0.00886852,0.14555436
-0.06303152,2.11375790,0.02844124,0.08174365,0.40757086,0.60585631,0.81746519,1.18905182,0.00832325,0.14597926
-0.05702851,2.09579663,0.02848854,0.08115733,0.40725418,0.60374024,0.81254671,1.17315070,0.00780319,0.14643675
-0.05102551,2.07413128,0.02845023,0.08042191,0.40579848,0.60039366,0.80520404,1.15564735,0.00731042,0.14689241
-0.04502251,2.04863578,0.02831771,0.07953087,0.40309811,0.59566042,0.79547581,1.13665840,0.00684625,0.14731022
-0.03901951,2.01923207,0.02808384,0.07847809,0.39907296,0.58942242,0.78343271,1.11628847,0.00641122,0.14765380
-0.03301651,1.98589148,0.02774324,0.07725812,0.39367024,0.58160241,0.76917425,1.09462726,0.00600517,0.14788777
-0.02701351,1.94863684,0.02729261,0.07586651,0.38686551,0.57216578,0.75282576,1.07174880,0.00562730,0.14797930
-0.02101051,1.90754514,0.02673082,0.07430020,0.37866318,0.56112141,0.73453569,1.04771295,0.00527627,0.14789961
-0.01500750,1.86275044,0.02605913,0.07255788,0.36909624,0.54852127,0.71447318,1.02256872,0.00495030,0.14762555
-0.00900450,1.81444663,0.02528116,0.07064042,0.35822531,0.53445908,0.69282585,0.99635935,0.00464727,0.14714097
-0.00300150,1.76288949,0.02440284,0.06855117,0.34613698,0.51906768,0.66979783,0.96912835,0.00436490,0.14643791
0.00300150,1.70839752,0.02343232,0.06629626,0.33294153,0.50251541,0.64560766,0.94092619,0.00410082,0.14551745
0.00900450,1.65135112,0.02237970,0.06388477,0.31876996,0.48500141,0.62048621,0.91181695,0.00385266,0.14439018
0.01500750,1.59218961,0.02125675,0.06132880,0.30377066,0.46674991,0.59467419,0.88188420,0.00361822,0.14307624
0.02101051,1.53140584,0.02007657,0.05864345,0.28810548,0.44800388,0.56841937,0.85123586,0.00339546,0.14160485
0.02701351,1.46953822,0.01885321,0.05584661,0.27194573,0.42901789,0.54197328,0.82000729,0.00318265,0.14001331
0.03301651,1.40716036,0.01760123,0.05295867,0.25546787,0.41005072,0.51558741,0.78836258,0.00297833,0.13834556
0.03901951,1.34486837,0.01633533,0.05000213,0.23884934,0.39135771,0.48950901,0.75649364,0.00278139,0.13665032
0.04502251,1.28326637,0.01506992,0.04700111,0.22226447,0.37318331,0.46397649,0.72461741,0.00259103,0.13497878
0.05102551,1.22295095,0.01381878,0.04398077,0.20588076,0.35575402,0.43921468,0.69297105,0.00240680,0.13338222
0.05702851,1.16449504,0.01259473,0.04096669,0.18985553,0.33927193,0.41543007,0.66180572,0.00222853,0.13190930
0.06303152,1.10843232,0.01140934,0.03798428,0.17433319,0.32390929,0.39280632,0.63137923,0.00205634,0.13060358
0.06903452,1.05524288,0.01027279,0.03505817,0.15944309,0.30980420,0.37150034,0.60194819,0.00189056,0.12950102
0.07503752,1.00534102,0.00919369,0.03221161,0.14529805,0.29705765,0.35163911,0.57376025,0.00173173,0.12862798
0.08104052,0.95906596,0.00817906,0.02946603,0.13199364,0.28573205,0.33331752,0.54704686,0.00158053,0.12799951
0.08704352,0.91667614,0.00723429,0.02684057,0.11960814,0.27585138,0.31659747,0.52201741,0.00143778,0.12761829
0.09304652,0.87834745,0.00636326,0.02435182,0.10820324,0.26740289,0.30150828,0.49885475,0.00130438,0.12747419
0.09904952,0.84417569,0.00556840,0.02201359,0.09782530,0.26034031,0.28804854,0.47771289,0.00118129,0.12754447
0.10505253,0.81418330,0.00485092,0.01983684,0.08850717,0.25458856,0.27618942,0.45871669,0.00106954,0.12779476
0.11105553,0.78832988,0.00421096,0.01782969,0.08027046,0.25004957,0.26587926,0.44196374,0.00097019,0.12818064
0.11705853,0.76652622,0.00364782,0.01599753,0.07312813,0.24660909,0.25704933,0.42752830,0.00088438,0.12864980
0.12306153,0.74865096,0.00316023,0.01434328,0.06708722,0.24414417,0.24962047,0.41546690,0.00081330,0.12914474
0.12906453,0.73456901,0.00274655,0.01286760,0.06215167,0.24253094,0.24351044,0.40582524,0.00075822,0.12960573
0.13506753,0.72415055,0.00240503,0.01156927,0.05832497,0.24165227,0.23864137,0.39864587,0.00072052,0.12997405
0.14107054,0.71728973,0.00213401,0.01044556,0.05561269,0.24140508,0.23494720,0.39397595,0.00070172,0.13019514
0.14707354,0.71392157,0.00193213,0.00949255,0.05402446,0.24170676,0.23238049,0.39187452,0.00070345,0.13022162
0.15307654,0.71403622,0.00179850,0.00870552,0.05357562,0.24250052,0.23091836,0.39241863,0.00072756,0.13001595
0.15907954,0.71768948,0.00173283,0.00807930,0.05428815,0.24375928,0.23056713,0.39570769,0.00077604,0.12955264
0.16508254,0.72500865,0.00173553,0.00760853,0.05619101,0.24548789,0.23136532,0.40186560,0.00085111,0.12881978
0.17108554,0.73619340,0.00180776,0.00728788,0.05931965,0.24772359,0.23338493,0.41104031,0.00095513,0.12781988
0.17708854,0.75151089,0.00195144,0.00711227,0.06371484,0.25053461,0.23673054,0.42340047,0.00109068,0.12656997
0.18309155,0.77128554,0.00216924,0.00707694,0.06942068,0.25401686,0.24153646,0.43912922,0.00126042,0.12510091
0.18909455,0.79588337,0.00246444,0.00717751,0.07648188,0.25828894,0.24796178,0.45841530,0.00146713,0.12345602
0.19509755,0.82569162,0.00284084,0.00740996,0.08494049,0.26348565,0.25618338,0.48144154,0.00171363,0.12168897
0.20110055,0.86109443,0.00330257,0.00777061,0.09483193,0.26975022,0.26638736,0.50837154,0.00200266,0.11986124
0.20710355,0.90244570,0.00385385,0.00825599,0.10618083,0.27722567,0.27875888,0.53933482,0.00233686,0.11803913
0.21310655,0.95004039,0.00449876,0.00886280,0.11899647,0.28604571,0.29347111,0.57441146,0.00271864,0.11629053
0.21910955,1.00408571,0.00524090,0.00958777,0.13326842,0.29632563,0.31067348,0.61361685,0.00315010,0.11468172
0.22511256,1.06467373,0.00608313,0.01042759,0.14896224,0.30815360,0.33047995,0.65688750,0.00363294,0.11327416
0.23111556,1.13175689,0.00702717,0.01137892,0.16601580,0.32158292,0.35295772,0.70406881,0.00416836,0.11212172
0.23711856,1.20512793,0.00807336,0.01243840,0.18433622,0.33662551,0.37811705,0.75490551,0.00475700,0.11126827
0.24312156,1.28440551,0.00922025,0.01360271,0.20379783,0.35324722,0.40590259,0.80903554,0.00539886,0.11074580
0.24912456,1.36902667,0.01046442,0.01486880,0.22424124,0.37136507,0.43618689,0.86598810,0.00609332,0.11057334
0.25512756,1.45824695,0.01180020,0.01623411,0.24547376,0.39084676,0.46876643,0.92518598,0.00683911,0.11075641
0.26113057,1.55114857,0.01321949,0.01769691,0.26727125,0.41151257,0.50336059,0.98595279,0.00763435,0.11128739
0.26713357,1.64665704,0.01471175,0.01925675,0.28938149,0.43313957,0.53961378,1.04752475,0.00847664,0.11214644
0.27313657,1.74356565,0.01626395,0.02091486,0.31152901,0.45546815,0.57710081,1.10906709,0.00936313,0.11330322
0.27913957,1.84056736,0.01786072,0.02267469,0.33342134,0.47821062,0.61533563,1.16969445,0.01029073,0.11471908
0.28514257,1.93629305,0.01948458,0.02454242,0.35475642,0.50106150,0.65378306,1.22849470,0.01125623,0.11634976
0.29114557,2.02935459,0.02111629,0.02652739,0.37523111,0.52370917,0.69187333,1.28455527,0.01225653,0.11814837
0.29714857,2.11839117,0.02273529,0.02864257,0.39455025,0.54584829,0.72901893,1.33699115,0.01328884,0.12006855
0.30315158,2.20211693,0.02432022,0.03090481,0.41243614,0.56719252,0.76463301,1.38497316,0.01435092,0.12206761
0.30915458,2.27936774,0.02584958,0.03333502,0.42863781,0.58748693,0.79814889,1.42775555,0.01544128,0.12410955
0.31515758,2.34914520,0.02730239,0.03595815,0.44293992,0.60651946,0.82903955,1.46470164,0.01655938,0.12616774
0.32116058,2.41065551,0.02865889,0.03880295,0.45517063,0.62413096,0.85683644,1.49530635,0.01770576,0.12822709
0.32716358,2.46334169,0.02990122,0.04190149,0.46520817,0.64022321,0.88114677,1.51921453,0.01888221,0.13028580
0.33316658,2.50690716,0.03101410,0.04528847,0.47298579,0.65476456,0.90166824,1.53623433,0.02009180,0.13235628
0.33916958,2.54132967,0.03198541,0.04900021,0.47849474,0.66779287,0.91820073,1.54634483,0.02133886,0.13446543
0.34517259,2.56686451,0.03280672,0.05307342,0.48178514,0.67941551,0.93065414,1.54969753,0.02262898,0.13665421
0.35117559,2.58403683,0.03347358,0.05754382,0.48296462,0.68980640,0.93905201,1.54661146,0.02396883,0.13897631
0.35717859,2.59362306,0.03398580,0.06244444,0.48219475,0.69920021,0.94353060,1.53756224,0.02536600,0.14149628
0.36318159,2.59662213,0.03434745,0.06780394,0.47968537,0.70788381,0.94433347,1.52316518,0.02682875,0.14428685
0.36918459,2.59421761,0.03456680,0.07364474,0.47568713,0.71618556,0.94180158,1.50415338,0.02836573,0.14742581
0.37518759,2.58773241,0.03465597,0.07998125,0.47048234,0.72446260,0.93635940,1.48135153,0.02998570,0.15099238
0.38119060,2.57857784,0.03463048,0.08681809,0.46437473,0.73308698,0.92849759,1.45564662,0.03169714,0.15506332
0.38719360,2.56819937,0.03450874,0.09414857,0.45767843,0.74243108,0.91875296,1.42795674,0.03350796,0.15970896
0.39319660,2.55802135,0.03431123,0.10195333,0.45070675,0.75285291,0.90768667,1.39919936,0.03542519,0.16498914
0.39919960,2.54939309,0.03405983,0.11019938,0.44376101,0.76468206,0.89586162,1.37026029,0.03745463,0.17094947
0.40520260,2.54353852,0.03377689,0.11883943,0.43712025,0.77820678,0.88381998,1.34196479,0.03960059,0.17761791
0.41120560,2.54151172,0.03348447,0.12781174,0.43103188,0.79366264,0.87206207,1.31505182,0.04186568,0.18500187
0.41720860,2.54415982,0.03320348,0.13704041,0.42570385,0.81122336,0.86102729,1.29015257,0.04425057,0.19308598
0.42321161,2.55209488,0.03295298,0.14643614,0.42129856,0.83099391,0.85107812,1.26777396,0.04675380,0.20183064
0.42921461,2.56567557,0.03274949,0.15589753,0.41792876,0.85300621,0.84248774,1.24828762,0.04937166,0.21117137
0.43521761,2.58499922,0.03260650,0.16531284,0.41565551,0.87721734,0.83543181,1.23192478,0.05209802,0.22101915
0.44122061,2.60990402,0.03253410,0.17456210,0.41448814,0.90351036,0.82998471,1.21877675,0.05492427,0.23126162
0.44722361,2.63998117,0.03253870,0.18351972,0.41438636,0.93169745,0.82612017,1.20880103,0.05783913,0.24176523
0.45322661,2.67459583,0.03262304,0.19205730,0.41526412,0.96152513,0.82371626,1.20183221,0.06082864,0.25237818
0.45922961,2.71291575,0.03278617,0.20004665,0.41699507,0.99268133,0.82256427,1.19759717,0.06387598,0.26293418
0.46523262,2.75394600,0.03302377,0.20736295,0.41941941,1.02480389,0.82238101,1.19573351,0.06696145,0.27325681
0.47123562,2.79656822,0.03332841,0.21388791,0.42235160,1.05749013,0.82282379,1.19581034,0.07006239,0.28316439
0.47723862,2.83958239,0.03369001,0.21951277,0.42558882,1.09030718,0.82350730,1.19735026,0.07315318,0.29247513
0.48324162,2.88174971,0.03409639,0.22414117,0.42891950,1.12280274,0.82402160,1.19985154,0.07620527,0.30101240
0.48924462,2.92183451,0.03453376,0.22769168,0.43213190,1.15451587,0.82395031,1.20280959,0.07918732,0.30861003
0.49524762,2.95864403,0.03498734,0.23009993,0.43502202,1.18498770,0.82288828,1.20573667,0.08206546,0.31511717
0.50125063,2.99106453,0.03544192,0.23132032,0.43740095,1.21377176,0.82045783,1.20817931,0.08480359,0.32040290
0.50725363,3.01809283,0.03588237,0.23132719,0.43910098,1.24044376,0.81632320,1.20973269,0.08736396,0.32436001
0.51325663,3.03886240,0.03629417,0.23011551,0.43998072,1.26461069,0.81020245,1.21005173,0.08970777,0.32690823
0.51925963,3.05266350,0.03666378,0.22770090,0.43992862,1.28591903,0.80187660,1.20885865,0.09179599,0.32799638
0.52526263,3.05895719,0.03697905,0.22411920,0.43886531,1.30406212,0.79119589,1.20594696,0.09359032,0.32760366
0.53126563,3.05738313,0.03722940,0.21942548,0.43674436,1.31878635,0.77808289,1.20118209,0.09505423,0.32573994
0.53726863,3.04776137,0.03740608,0.21369252,0.43355172,1.32989622,0.76253282,1.19449892,0.09615413,0.32244499
0.54327164,3.03008857,0.03750221,0.20700889,0.42930400,1.33725810,0.74461115,1.18589668,0.09686054,0.31778675
0.54927464,3.00452917,0.03751285,0.19947670,0.42404557,1.34080253,0.72444879,1.17543160,0.09714932,0.31185876
0.55527764,2.97140218,0.03743491,0.19120897,0.41784482,1.34052509,0.70223545,1.16320813,0.09700274,0.30477674
0.56128064,2.93116441,0.03726709,0.18232695,0.41078986,1.33648565,0.67821136,1.14936897,0.09641050,0.29667467
0.56728364,2.88439083,0.03700975,0.17295722,0.40298370,1.32880604,0.65265806,1.13408487,0.09537058,0.28770026
0.57328664,2.83175310,0.03666471,0.16322882,0.39453934,1.31766620,0.62588855,1.11754444,0.09388977,0.27801031
0.57928964,2.77399709,0.03623508,0.15327052,0.38557503,1.30329888,0.59823733,1.09994477,0.09198406,0.26776588
0.58529265,2.71192023,0.03572509,0.14320816,0.37620970,1.28598302,0.57005074,1.08148304,0.08967861,0.25712769
0.59129565,2.64634960,0.03513990,0.13316229,0.36655902,1.26603613,0.54167778,1.06234976,0.08700750,0.24625178
0.59729865,2.57812151,0.03448541,0.12324612,0.35673204,1.24380588,0.51346189,1.04272366,0.08401308,0.23528559
0.60330165,2.50806325,0.03376817,0.11356371,0.34682868,1.21966134,0.48573377,1.02276855,0.08074505,0.22436479
0.60930465,2.43697759,0.03299520,0.10420867,0.33693797,1.19398412,0.45880526,1.00263218,0.07725932,0.21361066
0.61530765,2.36563043,0.03217395,0.09526314,0.32713719,1.16715985,0.43296462,0.98244701,0.07361654,0.20312835
0.62131066,2.29474187,0.03131219,0.08679715,0.31749180,1.13957039,0.40847285,0.96233278,0.06988056,0.19300592
0.62731366,2.22498070,0.03041797,0.07886845,0.30805615,1.11158695,0.38556127,0.94240060,0.06611666,0.18331414
0.63331666,2.15696232,0.02949963,0.07152253,0.29887479,1.08356442,0.36443012,0.92275820,0.06238985,0.17410705
0.63931966,2.09124957,0.02856573,0.06479307,0.28998425,1.05583706,0.34524800,0.90351598,0.05876312,0.16542313
0.64532266,2.02835615,0.02762507,0.05870253,0.28141522,1.02871551,0.32815216,0.88479331,0.05529575,0.15728707
0.65132566,1.96875194,0.02668664,0.05326303,0.27319484,1.00248520,0.31324929,0.86672468,0.05204187,0.14971184
0.65732866,1.91286949,0.02575964,0.04847733,0.26534899,0.97740583,0.30061674,0.84946513,0.04904906,0.14270112
0.66333167,1.86111085,0.02485339,0.04433994,0.25790450,0.95371187,0.29030403,0.83319452,0.04635735,0.13625174
0.66933467,1.81385408,0.02397730,0.04083821,0.25089094,0.93161366,0.28233449,0.81812019,0.04399834,0.13035607
0.67533767,1.77145857,0.02314078,0.03795358,0.24434215,0.91129893,0.27670686,0.80447775,0.04199474,0.12500432
0.68134067,1.73426865,0.02235314,0.03566262,0.23829722,0.89293438,0.27339690,0.79252963,0.04036011,0.12018641
0.68734367,1.70261496,0.02162343,0.03393817,0.23280096,0.87666696,0.27235886,0.78256149,0.03909896,0.11589356
0.69334667,1.67681335,0.02096036,0.03275033,0.22790385,0.86262484,0.27352684,0.77487622,0.03820711,0.11211934
0.69934967,1.65716118,0.02037207,0.03206739,0.22366150,0.85091774,0.27681604,0.76978598,0.03767234,0.10886030
0.70535268,1.64393123,0.01986600,0.03185663,0.22013366,0.84163655,0.28212388,0.76760232,0.03747526,0.10611608
0.71135568,1.63736349,0.01944872,0.03208512,0.21738281,0.83485245,0.28933122,0.76862503,0.03759039,0.10388905
0.71735868,1.63765539,0.01912576,0.03272033,0.21547252,0.83061534,0.29830348,0.77312995,0.03798739,0.10218362
0.72336168,1.64495112,0.01890145,0.03373067,0.21446557,0.82895200,0.30889202,0.78135656,0.03863245,0.10100508
0.72936468,1.65933075,0.01877877,0.03508602,0.21442198,0.82986399,0.32093558,0.79349590,0.03948970,0.10035838
0.73536768,1.68079997,0.01875924,0.03675806,0.21539704,0.83332564,0.33426206,0.80967929,0.04052263,0.10024660
0.74137069,1.70928108,0.01884283,0.03872063,0.21743938,0.83928232,0.34869061,0.82996877,0.04169549,0.10066948
0.74737369,1.74460607,0.01902789,0.04094991,0.22058923,0.84764920,0.36403390,0.85434944,0.04297458,0.10162198
0.75337669,1.78651213,0.01931111,0.04342460,0.22487677,0.85831067,0.38010090,0.88272443,0.04432941,0.10309301
0.75937969,1.83464013,0.01968748,0.04612593,0.23032080,0.87112054,0.39669979,0.91491259,0.04573362,0.10506434
0.76538269,1.88853613,0.02015038,0.04903764,0.23692752,0.88590308,0.41364120,0.95064927,0.04716571,0.10750986
0.77138569,1.94765600,0.02069156,0.05214581,0.24468962,0.90245487,0.43074154,0.98959006,0.04860950,0.11039515
0.77738869,2.01137295,0.02130128,0.05543858,0.25358552,0.92054741,0.44782647,1.03131739,0.05005425,0.11367738
0.78339170,2.07898758,0.02196839,0.05890580,0.26357882,0.93993028,0.46473418,1.07534983,0.05149457,0.11730565
0.78939470,2.14973996,0.02268051,0.06253854,0.27461798,0.96033486,0.48131856,1.12115350,0.05292997,0.12122159
0.79539770,2.22282321,0.02342417,0.06632851,0.28663606,0.98147817,0.49745203,1.16815524,0.05436414,0.12536036
0.80140070,2.29739783,0.02418504,0.07026740,0.29955069,1.00306694,0.51302786,1.21575678,0.05580408,0.12965186
0.80740370,2.37260627,0.02494815,0.07434619,0.31326419,1.02480144,0.52796193,1.26334943,0.05725892,0.13402216
0.81340670,2.44758703,0.02569815,0.07855438,0.32766378,1.04637918,0.54219384,1.31032862,0.05873869,0.13839516
0.81940970,2.52148788,0.02641959,0.08287930,0.34262210,1.06749824,0.55568715,1.35610755,0.06025302,0.14269425
0.82541271,2.59347765,0.02709723,0.08730544,0.35799779,1.08786025,0.56842899,1.40012963,0.06180979,0.14684403
0.83141571,2.66275659,0.02771633,0.09181392,0.37363647,1.10717295,0.58042875,1.44187908,0.06341397,0.15077199
0.83741871,2.72856493,0.02826297,0.09638204,0.38937191,1.12515253,0.59171604,1.48088946,0.06506653,0.15441012
0.84342171,2.79018987,0.02872438,0.10098316,0.40502762,1.14152565,0.60233806,1.51675002,0.06676363,0.15769635
0.84942471,2.84697118,0.02908922,0.10558671,0.42041872,1.15603150,0.61235638,1.54910965,0.06849607,0.16057583
0.85542771,2.89830563,0.02934789,0.11015853,0.43535434,1.16842375,0.62184333,1.57767877,0.07024906,0.16300200
0.86143072,2.94365068,0.02949275,0.11466149,0.44964032,1.17847286,0.63087833,1.60222913,0.07200239,0.16493752
0.86743372,2.98252791,0.02951836,0.11905641,0.46308243,1.18596850,0.63954413,1.62259216,0.07373089,0.16635490
0.87343672,3.01452645,0.02942163,0.12330326,0.47548988,1.19072256,0.64792339,1.63865595,0.07540526,0.16723694
0.87943972,3.03930692,0.02920196,0.12736259,0.48667924,1.19257237,0.65609577,1.65036163,0.07699325,0.16757707
0.88544272,3.05660598,0.02886124,0.13119722,0.49647860,1.19138448,0.66413557,1.65769934,0.07846099,0.16737936
0.89144572,3.06624181,0.02840389,0.13477395,0.50473181,1.18705866,0.67211030,1.66070439,0.07977460,0.16665854
0.89744872,3.06812022,0.02783676,0.13806539,0.51130282,1.17953217,0.68008011,1.65945382,0.08090183,0.16543969
0.90345173,3.06224147,0.02716898,0.14105170,0.51607981,1.16878392,0.68809817,1.65406383,0.08181373,0.16375798
0.90945473,3.04870724,0.02641179,0.14372216,0.51897908,1.15483852,0.69621201,1.64468791,0.08248625,0.16165818
0.91545773,3.02772742,0.02557824,0.14607643,0.51994842,1.13776978,0.70446572,1.63151605,0.08290161,0.15919406
0.92146073,2.99962592,0.02468292,0.14812551,0.51896981,1.11770341,0.71290274,1.61477466,0.08304949,0.15642775
0.92746373,2.96484509,0.02374158,0.14989217,0.51606139,1.09481883,0.72156922,1.59472713,0.08292777,0.15342892
0.93346673,2.92394774,0.02277079,0.15141085,0.51127847,1.06934963,0.73051757,1.57167475,0.08254307,0.15027387
0.93946973,2.87761651,0.02178750,0.15272701,0.50471343,1.04158259,0.73980988,1.54595755,0.08191067,0.14704447
0.94547274,2.82664967,0.02080866,0.15389589,0.49649462,1.01185520,0.74952112,1.51795478,0.08105421,0.14382705
0.95147574,2.77195326,0.01985077,0.15498064,0.48678413,0.98055143,0.75974155,1.48808454,0.08000482,0.14071108
0.95747874,2.71452916,0.01892954,0.15605003,0.47577439,0.94809599,0.77057847,1.45680244,0.07880003,0.13778779
0.96348174,2.65545933,0.01805950,0.15717564,0.46368390,0.91494697,0.78215676,1.42459868,0.07748226,0.13514870
0.96948474,2.59588627,0.01725364,0.15842883,0.45075198,0.88158715,0.79461841,1.39199379,0.07609715,0.13288404
0.97548774,2.53699032,0.01652313,0.15987748,0.43723293,0.84851415,0.80812070,1.35953264,0.07469172,0.13108119
0.98149075,2.47996450,0.01587709,0.16158283,0.42338969,0.81622980,0.82283336,1.32777696,0.07331244,0.12982306
0.98749375,2.42598773,0.01532241,0.16359641,0.40948720,0.78522901,0.83893456,1.29729642,0.07200346,0.12918656
0.99349675,2.37619742,0.01486359,0.16595739,0.39578590,0.75598843,0.85660607,1.26865869,0.07080481,0.12924114
0.99949975,2.33166255,0.01450273,0.16869048,0.38253535,0.72895552,0.87602767,1.24241863,0.06975097,0.13004752
1.00550275,2.29335820,0.01423954,0.17180438,0.36996853,0.70453809,0.89737114,1.21910717,0.06886962,0.13165656
1.01150575,2.26214263,0.01407141,0.17529114,0.35829669,0.68309487,0.92079414,1.19922013,0.06818081,0.13410836
1.01750875,2.23873764,0.01399357,0.17912630,0.34770518,0.66492729,0.94643405,1.18320764,0.06769640,0.13743167
1.02351176,2.22371298,0.01399930,0.18326982,0.33835029,0.65027282,0.97440217,1.17146418,0.06742002,0.14164348
1.02951476,2.21747521,0.01408017,0.18766798,0.33035718,0.63929987,1.00477844,1.16431996,0.06734729,0.14674895
1.03551776,2.22026125,0.01422638,0.19225590,0.32381890,0.63210458,1.03760672,1.16203351,0.06746641,0.15274156
1.04152076,2.23213663,0.01442705,0.19696072,0.31879655,0.62870938,1.07289088,1.16478590,0.06775911,0.15960346
1.04752376,2.25299801,0.01467062,0.20170526,0.31532034,0.62906336,1.11059158,1.17267656,0.06820173,0.16730603
1.05352676,2.28257979,0.01494516,0.20641185,0.31339164,0.63304440,1.15062393,1.18572070,0.06876658,0.17581054
1.05952976,2.32046394,0.01523874,0.21100624,0.31298566,0.64046288,1.19285576,1.20384820,0.06942329,0.18506884
1.06553277,2.36609241,0.01553976,0.21542127,0.31405460,0.65106681,1.23710662,1.22690404,0.07014027,0.19502410
1.07153577,2.41878141,0.01583724,0.21960007,0.31653120,0.66454818,1.28314746,1.25464984,0.07088599,0.20561145
1.07753877,2.47773663,0.01612105,0.22349869,0.32033229,0.68055024,1.33070072,1.28676658,0.07163023,0.21675854
1.08354177,2.54206889,0.01638215,0.22708787,0.32536228,0.69867563,1.37944108,1.32285823,0.07234510,0.22838589
1.08954477,2.61080944,0.01661267,0.23035390,0.33151631,0.71849488,1.42899659,1.36245617,0.07300584,0.24040722
1.09554777,2.68292454,0.01680609,0.23329849,0.33868305,0.73955518,1.47895051,1.40502438,0.07359136,0.25272948
1.10155078,2.75732911,0.01695715,0.23593766,0.34674682,0.76138928,1.52884359,1.44996528,0.07408457,0.26525286
1.10755378,2.83289922,0.01706195,0.23829967,0.35558920,0.78352408,1.57817723,1.49662632,0.07447235,0.27787069
1.11355678,2.90848362,0.01711779,0.24042216,0.36508996,0.80548893,1.62641744,1.54430730,0.07474542,0.29046937
1.11955978,2.98291447,0.01712309,0.24234866,0.37512740,0.82682345,1.67299976,1.59226853,0.07489794,0.30292838
1.12556278,3.05501768,0.01707730,0.24412462,0.38557813,0.84708473,1.71733541,1.63973995,0.07492697,0.31512044
1.13156578,3.12362326,0.01698068,0.24579336,0.39631646,0.86585388,1.75881870,1.68593118,0.07483189,0.32691201
1.13756878,3.18757622,0.01683419,0.24739202,0.40721358,0.88274178,1.79683571,1.73004280,0.07461374,0.33816407
1.14357179,3.24574838,0.01663935,0.24894787,0.41813658,0.89739428,1.83077438,1.77127862,0.07427457,0.34873346
1.14957479,3.29705154,0.01639808,0.25047526,0.42894760,0.90949647,1.86003596,1.80885898,0.07381698,0.35847457
1.15557779,3.34045225,0.01611258,0.25197331,0.43950339,0.91877649,1.88404746,1.84203509,0.07324363,0.36724167
1.16158079,3.37498829,0.01578526,0.25342458,0.44965518,0.92500859,1.90227515,1.87010395,0.07255701,0.37489166
1.16758379,3.39978675,0.01541870,0.25479485,0.45924935,0.92801566,1.91423859,1.89242374,0.07175939,0.38128727
1.17358679,3.41408351,0.01501555,0.25603395,0.46812880,0.92767128,1.91952480,1.90842928,0.07085289,0.38630070
1.17958979,3.41724360,0.01457861,0.25707774,0.47613518,0.92390127,1.91780214,1.91764700,0.06983983,0.38981741
1.18559280,3.40878183,0.01411078,0.25785108,0.48311195,0.91668484,1.90883339,1.91970909,0.06872321,0.39174004
1.19159580,3.38838288,0.01361514,0.25827167,0.48890832,0.90605526,1.89248734,1.91436623,0.06750732,0.39199228
1.19759880,3.35592002,0.01309495,0.25825457,0.49338387,0.89210016,1.86874856,1.90149833,0.06619848,0.39052243
1.20360180,3.31147140,0.01255373,0.25771713,0.49641372,0.87496131,1.83772468,1.88112297,0.06480584,0.38730653
1.20960480,3.25533306,0.01199531,0.25658415,0.49789411,0.85483386,1.79965081,1.85340091,0.06334219,0.38235086
1.21560780,3.18802780,0.01142382,0.25479290,0.49774799,0.83196499,1.75489077,1.81863847,0.06182468,0.37569370
1.22161081,3.11030890,0.01084376,0.25229781,0.49593046,0.80665185,1.70393490,1.77728648,0.06027554,0.36740612
1.22761381,3.02315835,0.01025995,0.24907454,0.49243370,0.77923875,1.64739439,1.72993562,0.05872255,0.35759183
1.23361681,2.92777890,0.00967755,0.24512323,0.48729106,0.75011347,1.58599204,1.67730817,0.05719935,0.34638602
1.23961981,2.82557989,0.00910200,0.24047080,0.48058012,0.71970259,1.52054984,1.62024636,0.05574554,0.33395312
1.24562281,2.71815662,0.00853893,0.23517202,0.47242434,0.68846599,1.45197354,1.55969727,0.05440647,0.32048367
1.25162581,2.60726382,0.00799411,0.22930954,0.46299318,0.65689026,1.38123455,1.49669493,0.05323278,0.30619024
1.25762881,2.49478333,0.00747333,0.22299256,0.45250053,0.62548120,1.30934997,1.43233977,0.05227964,0.29130270
1.26363182,2.38268699,0.00698227,0.21635445,0.44120142,0.59475542,1.23736094,1.36777597,0.05160562,0.27606281
1.26963482,2.27299527,0.00652640,0.20954925,0.42938690,0.56523125,1.16631025,1.30416733,0.05127142,0.26071859
1.27563782,2.16773290,0.00611082,0.20274720,0.41737739,0.53741886,1.09721960,1.24267201,0.05133816,0.24551831
1.28164082,2.06888248,0.00574016,0.19612955,0.40551439,0.51181015,1.03106730,1.18441700,0.05186561,0.23070467
1.28764382,1.97833730,0.00541844,0.18988281,0.39415112,0.48886822,0.96876680,1.13047265,0.05291014,0.21650903
1.29364682,1.89785461,0.00514893,0.18419254,0.38364209,0.46901699,0.91114675,1.08182805,0.05452254,0.20314614
1.29964982,1.82901068,0.00493409,0.17923722,0.37433215,0.45263114,0.85893298,1.03936765,0.05674590,0.19080937
1.30565283,1.77315890,0.00477548,0.17518204,0.36654539,0.44002655,0.81273283,1.00384996,0.05961335,0.17966653
