energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.33316658,2.31585871,-2.31585822,0.02959196,-0.02959194,0.66856339,-0.66856314,0.68580631,-0.68580686,0.00000000,-0.00000000,0.39656171,-0.39656165,0.59032063,-0.59032033,0.09321641,-0.09321648,0.33749913,-0.33749921
0.33916958,2.29986714,-2.29986669,0.02899218,-0.02899217,0.65837217,-0.65837192,0.70941611,-0.70941673,0.00000000,-0.00000000,0.39371782,-0.39371775,0.58060272,-0.58060243,0.09594625,-0.09594632,0.34110113,-0.34110122
0.34517259,2.28587812,-2.28587773,0.02867404,-0.02867404,0.64822672,-0.64822647,0.73566072,-0.73566140,0.00000000,-0.00000000,0.39057407,-0.39057400,0.57137838,-0.57137811,0.09856144,-0.09856151,0.34507954,-0.34507964
0.35117559,2.27426645,-2.27426612,0.02862071,-0.02862071,0.63836898,-0.63836875,0.76426955,-0.76427028,0.00000000,-0.00000000,0.38721547,-0.38721540,0.56277732,-0.56277707,0.10105377,-0.10105384,0.34942150,-0.34942160
0.35717859,2.26525340,-2.26525314,0.02881024,-0.02881024,0.62900281,-0.62900258,0.79487580,-0.79487658,0.00000000,-0.00000000,0.38371419,-0.38371412,0.55489111,-0.55489087,0.10341167,-0.10341174,0.35409793,-0.35409803
0.36318159,2.25889119,-2.25889098,0.02921625,-0.02921626,0.62028620,-0.62028600,0.82701925,-0.82702006,0.00000000,-0.00000000,0.38012629,-0.38012621,0.54776956,-0.54776933,0.10561947,-0.10561953,0.35906115,-0.35906127
0.36918459,2.25505357,-2.25505343,0.02980874,-0.02980875,0.61232536,-0.61232518,0.86015254,-0.86015337,0.00000000,-0.00000000,0.37648925,-0.37648918,0.54141865,-0.54141844,0.10765697,-0.10765702,0.36424311,-0.36424322
0.37518759,2.25343372,-2.25343362,0.03055483,-0.03055485,0.60517074,-0.60517057,0.89365117,-0.89365200,0.00000000,-0.00000000,0.37282059,-0.37282051,0.53580008,-0.53579989,0.10949934,-0.10949939,0.36955434,-0.36955445
0.38119060,2.25354989,-2.25354983,0.03141977,-0.03141979,0.59881546,-0.59881531,0.92682721,-0.92682803,0.00000000,-0.00000000,0.36911743,-0.36911736,0.53083264,-0.53083247,0.11111739,-0.11111743,0.37488410,-0.37488422
0.38719360,2.25475933,-2.25475928,0.03236779,-0.03236781,0.59319624,-0.59319611,0.95894638,-0.95894717,0.00000000,-0.00000000,0.36535743,-0.36535736,0.52639548,-0.52639532,0.11247821,-0.11247824,0.38010161,-0.38010171
0.39319660,2.25628024,-2.25628020,0.03336313,-0.03336316,0.58819694,-0.58819682,0.98924815,-0.98924888,0.00000000,-0.00000000,0.36150082,-0.36150074,0.52233317,-0.52233302,0.11354615,-0.11354619,0.38505851,-0.38505861
0.39919960,2.25722124,-2.25722118,0.03437108,-0.03437110,0.58365448,-0.58365438,1.01696813,-1.01696880,0.00000000,-0.00000000,0.35749362,-0.35749353,0.51846244,-0.51846229,0.11428420,-0.11428423,0.38959268,-0.38959277
0.40520260,2.25661729,-2.25661718,0.03535888,-0.03535890,0.57936717,-0.57936707,1.04136206,-1.04136264,0.00000000,-0.00000000,0.35327185,-0.35327176,0.51458039,-0.51458024,0.11465550,-0.11465552,0.39353311,-0.39353318
0.41120560,2.25347057,-2.25347040,0.03629678,-0.03629680,0.57510481,-0.57510471,1.06173026,-1.06173074,0.00000000,-0.00000000,0.34876656,-0.34876647,0.51047378,-0.51047362,0.11462514,-0.11462514,0.39670578,-0.39670583
0.41720860,2.24679464,-2.24679438,0.03715887,-0.03715888,0.57062041,-0.57062030,1.07744167,-1.07744202,0.00000000,-0.00000000,0.34390935,-0.34390925,0.50592902,-0.50592885,0.11416194,-0.11416193,0.39894029,-0.39894032
0.42321161,2.23565958,-2.23565921,0.03792388,-0.03792390,0.56566273,-0.56566261,1.08795624,-1.08795647,0.00000000,-0.00000000,0.33863814,-0.33863803,0.50074238,-0.50074220,0.11324027,-0.11324025,0.40007684,-0.40007684
0.42921461,2.21923618,-2.21923569,0.03857587,-0.03857588,0.55998923,-0.55998909,1.09284479,-1.09284488,0.00000000,-0.00000000,0.33290277,-0.33290265,0.49472996,-0.49472976,0.11184167,-0.11184164,0.39997323,-0.39997321
0.43521761,2.19683670,-2.19683607,0.03910467,-0.03910468,0.55337864,-0.55337849,1.09180515,-1.09180509,0.00000000,-0.00000000,0.32667030,-0.32667017,0.48773687,-0.48773665,0.10995627,-0.10995622,0.39851164,-0.39851159
0.44122061,2.16795035,-2.16794958,0.03950618,-0.03950619,0.54564271,-0.54564253,1.08467402,-1.08467383,0.00000000,-0.00000000,0.31992935,-0.31992921,0.47964524,-0.47964500,0.10758383,-0.10758378,0.39560450,-0.39560441
0.44722361,2.13227148,-2.13227057,0.03978246,-0.03978247,0.53663640,-0.53663619,1.07143383,-1.07143349,0.00000000,-0.00000000,0.31269363,-0.31269348,0.47038055,-0.47038029,0.10473447,-0.10473440,0.39119946,-0.39119934
0.45322661,2.08971913,-2.08971808,0.03994151,-0.03994151,0.52626616,-0.52626593,1.05221419,-1.05221371,0.00000000,-0.00000000,0.30500403,-0.30500388,0.45991605,-0.45991576,0.10142888,-0.10142880,0.38528292,-0.38528277
0.45922961,2.04044696,-2.04044576,0.03999690,-0.03999691,0.51449586,-0.51449560,1.02728802,-1.02728741,0.00000000,-0.00000000,0.29692951,-0.29692935,0.44827497,-0.44827466,0.09769815,-0.09769806,0.37788203,-0.37788185
0.46523262,1.98484295,-1.98484163,0.03996711,-0.03996712,0.50135010,-0.50134982,0.99706240,-0.99706168,0.00000000,-0.00000000,0.28856635,-0.28856619,0.43553052,-0.43553019,0.09358309,-0.09358299,0.36906493,-0.36906473
0.47123562,1.92351917,-1.92351775,0.03987466,-0.03987466,0.48691490,-0.48691459,0.96206469,-0.96206386,0.00000000,-0.00000000,0.28003614,-0.28003598,0.42180360,-0.42180325,0.08913324,-0.08913313,0.35893935,-0.35893912
0.47723862,1.85729198,-1.85729047,0.03974504,-0.03974504,0.47133563,-0.47133531,0.92292451,-0.92292359,0.00000000,-0.00000000,0.27148229,-0.27148213,0.40725838,-0.40725802,0.08440545,-0.08440533,0.34764944,-0.34764919
0.48324162,1.78715393,-1.78715237,0.03960555,-0.03960555,0.45481261,-0.45481227,0.88035260,-0.88035160,0.00000000,-0.00000000,0.26306544,-0.26306529,0.39209603,-0.39209567,0.07946226,-0.07946214,0.33537116,-0.33537089
0.48924462,1.71423881,-1.71423722,0.03948396,-0.03948396,0.43759439,-0.43759404,0.83511741,-0.83511636,0.00000000,-0.00000000,0.25495793,-0.25495779,0.37654697,-0.37654661,0.07437007,-0.07436995,0.32230637,-0.32230609
0.49524762,1.63978160,-1.63978001,0.03940715,-0.03940716,0.41996933,-0.41996898,0.78802068,-0.78801960,0.00000000,-0.00000000,0.24733758,-0.24733746,0.36086187,-0.36086152,0.06919725,-0.06919713,0.30867596,-0.30867567
0.50125063,1.56507552,-1.56507396,0.03939981,-0.03939982,0.40225592,-0.40225558,0.73987295,-0.73987185,0.00000000,-0.00000000,0.24038116,-0.24038106,0.34530213,-0.34530179,0.06401227,-0.06401215,0.29471236,-0.29471207
0.50725363,1.49142813,-1.49142662,0.03948312,-0.03948314,0.38479223,-0.38479191,0.69147016,-0.69146907,0.00000000,-0.00000000,0.23425781,-0.23425773,0.33013009,-0.33012976,0.05888194,-0.05888182,0.28065183,-0.28065155
0.51325663,1.42011858,-1.42011715,0.03967367,-0.03967369,0.36792519,-0.36792488,0.64357229,-0.64357122,0.00000000,-0.00000000,0.22912275,-0.22912270,0.31559952,-0.31559922,0.05386983,-0.05386971,0.26672694,-0.26672667
0.51925963,1.35235799,-1.35235668,0.03998244,-0.03998246,0.35200002,-0.35199974,0.59688476,-0.59688373,0.00000000,-0.00000000,0.22511163,-0.22511161,0.30194687,-0.30194660,0.04903492,-0.04903481,0.25315944,-0.25315918
0.52526263,1.28925456,-1.28925338,0.04041416,-0.04041419,0.33735050,-0.33735025,0.55204332,-0.55204234,0.00000000,-0.00000000,0.22233565,-0.22233566,0.28938358,-0.28938334,0.04443063,-0.04443053,0.24015411,-0.24015387
0.53126563,1.23178472,-1.23178369,0.04096684,-0.04096687,0.32429023,-0.32429003,0.50960267,-0.50960175,0.00000000,-0.00000000,0.22087780,-0.22087785,0.27808974,-0.27808953,0.04010407,-0.04010397,0.22789361,-0.22789339
0.53726863,1.18077124,-1.18077037,0.04163159,-0.04163162,0.31310531,-0.31310515,0.47002918,-0.47002833,0.00000000,-0.00000000,0.22079027,-0.22079035,0.26820944,-0.26820927,0.03609565,-0.03609556,0.21653463,-0.21653443
0.54327164,1.13686896,-1.13686826,0.04239285,-0.04239289,0.30404860,-0.30404850,0.43369762,-0.43369685,0.00000000,-0.00000000,0.22209316,-0.22209328,0.25984781,-0.25984768,0.03243904,-0.03243895,0.20620550,-0.20620532
0.54927464,1.10055801,-1.10055749,0.04322883,-0.04322887,0.29733565,-0.29733560,0.40089156,-0.40089088,0.00000000,-0.00000000,0.22477447,-0.22477462,0.25306981,-0.25306972,0.02916132,-0.02916124,0.19700513,-0.19700498
0.55527764,1.07214443,-1.07214409,0.04411226,-0.04411230,0.29314223,-0.29314224,0.37180730,-0.37180670,0.00000000,-0.00000000,0.22879141,-0.22879159,0.24790074,-0.24790068,0.02628345,-0.02628339,0.18900349,-0.18900337
0.56128064,1.05176739,-1.05176724,0.04501143,-0.04501147,0.29160348,-0.29160355,0.34656054,-0.34656003,0.00000000,-0.00000000,0.23407281,-0.23407301,0.24432829,-0.24432827,0.02382087,-0.02382082,0.18224319,-0.18224309
0.56728364,1.03941215,-1.03941216,0.04589140,-0.04589143,0.29281432,-0.29281445,0.32519542,-0.32519499,0.00000000,-0.00000000,0.24052255,-0.24052277,0.24230597,-0.24230598,0.02178418,-0.02178414,0.17674229,-0.17674222
0.57328664,1.03492744,-1.03492761,0.04671539,-0.04671542,0.29683099,-0.29683117,0.30769504,-0.30769470,0.00000000,-0.00000000,0.24802382,-0.24802407,0.24175758,-0.24175762,0.02017992,-0.02017989,0.17249788,-0.17249784
0.57928964,1.03804613,-1.03804645,0.04744626,-0.04744628,0.30367337,-0.30367361,0.29399286,-0.29399260,0.00000000,-0.00000000,0.25644393,-0.25644419,0.24258245,-0.24258252,0.01901132,-0.01901130,0.16949025,-0.16949023
0.58529265,1.04840754,-1.04840800,0.04804801,-0.04804803,0.31332778,-0.31332808,0.28398428,-0.28398410,0.00000000,-0.00000000,0.26563943,-0.26563970,0.24466115,-0.24466124,0.01827895,-0.01827893,0.16768737,-0.16768738
0.59129565,1.06558020,-1.06558079,0.04848724,-0.04848725,0.32574994,-0.32575029,0.27753778,-0.27753767,0.00000000,-0.00000000,0.27546135,-0.27546163,0.24786133,-0.24786143,0.01798124,-0.01798124,0.16704938,-0.16704940
0.59729865,1.08908356,-1.08908425,0.04873448,-0.04873448,0.34086773,-0.34086814,0.27450495,-0.27450491,0.00000000,-0.00000000,0.28576021,-0.28576049,0.25204336,-0.25204348,0.01811492,-0.01811493,0.16753270,-0.16753274
0.60330165,1.11840768,-1.11840846,0.04876538,-0.04876538,0.35858367,-0.35858413,0.27472914,-0.27472916,0.00000000,-0.00000000,0.29639067,-0.29639094,0.25706554,-0.25706567,0.01867514,-0.01867515,0.16909376,-0.16909382
0.60930465,1.15302979,-1.15303066,0.04856168,-0.04856167,0.37877672,-0.37877722,0.27805212,-0.27805221,0.00000000,-0.00000000,0.30721549,-0.30721576,0.26278862,-0.26278876,0.01965548,-0.01965550,0.17169187,-0.17169195
0.61530765,1.19242716,-1.19242809,0.04811186,-0.04811185,0.40130338,-0.40130392,0.28431883,-0.28431897,0.00000000,-0.00000000,0.31810885,-0.31810911,0.26907944,-0.26907958,0.02104777,-0.02104780,0.17529118,-0.17529128
0.62131066,1.23608570,-1.23608669,0.04741161,-0.04741159,0.42599812,-0.42599870,0.29337981,-0.29338000,0.00000000,-0.00000000,0.32895861,-0.32895886,0.27581360,-0.27581373,0.02284165,-0.02284169,0.17986176,-0.17986187
0.62731366,1.28350438,-1.28350541,0.04646389,-0.04646386,0.45267299,-0.45267360,0.30509161,-0.30509185,0.00000000,-0.00000000,0.33966773,-0.33966797,0.28287714,-0.28287727,0.02502406,-0.02502410,0.18537949,-0.18537962
0.63331666,1.33419543,-1.33419649,0.04527875,-0.04527871,0.48111671,-0.48111734,0.31931518,-0.31931547,0.00000000,-0.00000000,0.35015465,-0.35015487,0.29016716,-0.29016729,0.02757858,-0.02757864,0.19182509,-0.19182523
0.63931966,1.38768092,-1.38768200,0.04387290,-0.04387286,0.51109329,-0.51109395,0.33591254,-0.33591287,0.00000000,-0.00000000,0.36035271,-0.36035292,0.29759153,-0.29759166,0.03048475,-0.03048481,0.19918212,-0.19918227
0.64532266,1.44348631,-1.44348741,0.04226902,-0.04226896,0.54234057,-0.54234124,0.35474207,-0.35474245,0.00000000,-0.00000000,0.37020875,-0.37020894,0.30506777,-0.30506789,0.03371734,-0.03371741,0.20743429,-0.20743446
0.65132566,1.50113195,-1.50113305,0.04049479,-0.04049474,0.57456882,-0.57456950,0.37565297,-0.37565339,0.00000000,-0.00000000,0.37968093,-0.37968110,0.31252130,-0.31252140,0.03724574,-0.03724581,0.21656221,-0.21656239
0.65732866,1.56012346,-1.56012455,0.03858194,-0.03858188,0.60745988,-0.60746057,0.39847916,-0.39847961,0.00000000,-0.00000000,0.38873604,-0.38873620,0.31988323,-0.31988333,0.04103345,-0.04103352,0.22653974,-0.22653994
0.66333167,1.61994214,-1.61994322,0.03656501,-0.03656495,0.64066709,-0.64066777,0.42303335,-0.42303383,0.00000000,-0.00000000,0.39734645,-0.39734658,0.32708802,-0.32708811,0.04503778,-0.04503785,0.23733038,-0.23733059
0.66933467,1.68003664,-1.68003770,0.03448021,-0.03448015,0.67381628,-0.67381695,0.44910163,-0.44910213,0.00000000,-0.00000000,0.40548683,-0.40548695,0.33407107,-0.33407114,0.04920977,-0.04920985,0.24888374,-0.24888397
0.67533767,1.73981670,-1.73981772,0.03236424,-0.03236417,0.70650819,-0.70650884,0.47643915,-0.47643967,0.00000000,-0.00000000,0.41313113,-0.41313124,0.34076663,-0.34076669,0.05349443,-0.05349451,0.26113261,-0.26113285
0.68134067,1.79865019,-1.79865117,0.03025314,-0.03025308,0.73832245,-0.73832306,0.50476733,-0.50476787,0.00000000,-0.00000000,0.42024973,-0.42024982,0.34710615,-0.34710620,0.05783125,-0.05783134,0.27399066,-0.27399091
0.68734367,1.85586399,-1.85586492,0.02818133,-0.02818127,0.76882323,-0.76882381,0.53377282,-0.53377336,0.00000000,-0.00000000,0.42680717,-0.42680724,0.35301726,-0.35301730,0.06215507,-0.06215515,0.28735109,-0.28735136
0.69334667,1.91074930,-1.91075017,0.02618069,-0.02618062,0.79756668,-0.79756721,0.56310859,-0.56310914,0.00000000,-0.00000000,0.43276063,-0.43276069,0.35842351,-0.35842353,0.06639724,-0.06639732,0.30108644,-0.30108671
0.69934967,1.96257161,-1.96257240,0.02427984,-0.02427978,0.82410983,-0.82411031,0.59239728,-0.59239783,0.00000000,-0.00000000,0.43805915,-0.43805919,0.36324490,-0.36324491,0.07048712,-0.07048720,0.31504953,-0.31504980
0.70535268,2.01058520,-2.01058589,0.02250365,-0.02250359,0.84802104,-0.84802146,0.62123669,-0.62123722,0.00000000,-0.00000000,0.44264390,-0.44264392,0.36739936,-0.36739935,0.07435380,-0.07435387,0.32907573,-0.32907601
0.71135568,2.05405182,-2.05405241,0.02087281,-0.02087275,0.86889147,-0.86889182,0.64920733,-0.64920785,0.00000000,-0.00000000,0.44644930,-0.44644931,0.37080490,-0.37080488,0.07792799,-0.07792806,0.34298646,-0.34298674
0.71735868,2.09226293,-2.09226341,0.01940366,-0.01940361,0.88634721,-0.88634748,0.67588193,-0.67588242,0.00000000,-0.00000000,0.44940522,-0.44940521,0.37338260,-0.37338255,0.08114408,-0.08114414,0.35659382,-0.35659409
0.72336168,2.12456438,-2.12456473,0.01810813,-0.01810808,0.90006162,-0.90006181,0.70083621,-0.70083666,0.00000000,-0.00000000,0.45143994,-0.45143992,0.37506001,-0.37505995,0.08394221,-0.08394226,0.36970621,-0.36970648
0.72936468,2.15038247,-2.15038268,0.01699385,-0.01699381,0.90976729,-0.90976739,0.72366077,-0.72366117,0.00000000,-0.00000000,0.45248393,-0.45248389,0.37577509,-0.37577501,0.08627025,-0.08627029,0.38213475,-0.38213501
0.73536768,2.16925012,-2.16925020,0.01606436,-0.01606432,0.91526708,-0.91526710,0.74397329,-0.74397363,0.00000000,-0.00000000,0.45247414,-0.45247408,0.37548014,-0.37548004,0.08808570,-0.08808573,0.39370015,-0.39370038
0.74137069,2.18083160,-2.18083154,0.01531934,-0.01531931,0.91644368,-0.91644361,0.76143068,-0.76143097,0.00000000,-0.00000000,0.45135865,-0.45135856,0.37414569,-0.37414557,0.08935728,-0.08935729,0.40423975,-0.40423996
0.74737369,2.18494452,-2.18494430,0.01475506,-0.01475503,0.91326711,-0.91326695,0.77574040,-0.77574062,0.00000000,-0.00000000,0.44910137,-0.44910127,0.37176405,-0.37176392,0.09006620,-0.09006620,0.41361447,-0.41361466
0.75337669,2.18157761,-2.18157725,0.01436468,-0.01436466,0.90579979,-0.90579954,0.78667045,-0.78667061,0.00000000,-0.00000000,0.44568665,-0.44568652,0.36835228,-0.36835212,0.09020711,-0.09020710,0.42171515,-0.42171532
0.75937969,2.17090334,-2.17090285,0.01413873,-0.01413871,0.89419880,-0.89419847,0.79405762,-0.79405771,0.00000000,-0.00000000,0.44112328,-0.44112313,0.36395427,-0.36395410,0.08978855,-0.08978853,0.42846812,-0.42846826
0.76538269,2.15328417,-2.15328355,0.01406549,-0.01406548,0.87871505,-0.87871465,0.79781335,-0.79781336,0.00000000,-0.00000000,0.43544787,-0.43544770,0.35864199,-0.35864180,0.08883291,-0.08883289,0.43383953,-0.43383965
0.77138569,2.12927185,-2.12927112,0.01413141,-0.01413140,0.85968932,-0.85968885,0.79792717,-0.79792711,0.00000000,-0.00000000,0.42872730,-0.42872711,0.35251550,-0.35251530,0.08737601,-0.08737597,0.43783834,-0.43783843
0.77738869,2.09959948,-2.09959866,0.01432150,-0.01432149,0.83754514,-0.83754461,0.79446735,-0.79446722,0.00000000,-0.00000000,0.42105992,-0.42105972,0.34570182,-0.34570162,0.08546608,-0.08546603,0.44051761,-0.44051768
0.78339170,2.06516617,-2.06516528,0.01461967,-0.01461967,0.81277873,-0.81277816,0.78757878,-0.78757859,0.00000000,-0.00000000,0.41257558,-0.41257537,0.33835262,-0.33835241,0.08316241,-0.08316236,0.44197405,-0.44197410
0.78939470,2.02701475,-2.02701382,0.01500913,-0.01500913,0.78594634,-0.78594574,0.77747824,-0.77747799,0.00000000,-0.00000000,0.40343417,-0.40343394,0.33064067,-0.33064046,0.08053360,-0.08053355,0.44234572,-0.44234576
0.79539770,1.98630311,-1.98630215,0.01547264,-0.01547264,0.75764926,-0.75764863,0.76444721,-0.76444690,0.00000000,-0.00000000,0.39382281,-0.39382258,0.32275530,-0.32275509,0.07765548,-0.07765543,0.44180798,-0.44180800
0.80140070,1.94427016,-1.94426921,0.01599289,-0.01599289,0.72851720,-0.72851658,0.74882261,-0.74882226,0.00000000,-0.00000000,0.38395173,-0.38395150,0.31489690,-0.31489669,0.07460880,-0.07460874,0.44056767,-0.44056768
0.80740370,1.90219767,-1.90219675,0.01655274,-0.01655274,0.69919056,-0.69918994,0.73098598,-0.73098558,0.00000000,-0.00000000,0.37404881,-0.37404858,0.30727069,-0.30727049,0.07147678,-0.07147672,0.43885591,-0.43885592
0.81340670,1.86136937,-1.86136851,0.01713551,-0.01713551,0.67030207,-0.67030147,0.71135137,-0.71135095,0.00000000,-0.00000000,0.36435311,-0.36435290,0.30008005,-0.30007987,0.06834266,-0.06834260,0.43691963,-0.43691963
0.81940970,1.82302890,-1.82302812,0.01772526,-0.01772527,0.64245873,-0.64245817,0.69035283,-0.69035239,0.00000000,-0.00000000,0.35510758,-0.35510738,0.29351962,-0.29351945,0.06528719,-0.06528714,0.43501220,-0.43501221
0.82541271,1.78833818,-1.78833751,0.01830704,-0.01830705,0.61622447,-0.61622395,0.66843166,-0.66843121,0.00000000,-0.00000000,0.34655115,-0.34655097,0.28776840,-0.28776826,0.06238635,-0.06238629,0.43338365,-0.43338367
0.83141571,1.75833798,-1.75833744,0.01886711,-0.01886712,0.59210411,-0.59210365,0.64602421,-0.64602376,0.00000000,-0.00000000,0.33891061,-0.33891045,0.28298331,-0.28298320,0.05970917,-0.05970912,0.43227070,-0.43227074
0.83741871,1.73391201,-1.73391162,0.01939320,-0.01939320,0.57052936,-0.57052895,0.62355046,-0.62355001,0.00000000,-0.00000000,0.33239252,-0.33239239,0.27929320,-0.27929311,0.05731591,-0.05731587,0.43188728,-0.43188734
0.84342171,1.71575616,-1.71575592,0.01987466,-0.01987466,0.55184710,-0.55184676,0.60140395,-0.60140352,0.00000000,-0.00000000,0.32717560,-0.32717550,0.27679385,-0.27679379,0.05525648,-0.05525645,0.43241568,-0.43241577
0.84942471,1.70435396,-1.70435388,0.02030267,-0.02030267,0.53631047,-0.53631021,0.57994321,-0.57994280,0.00000000,-0.00000000,0.32340376,-0.32340370,0.27554394,-0.27554391,0.05356926,-0.05356924,0.43399894,-0.43399905
0.85542771,1.69995925,-1.69995935,0.02067034,-0.02067035,0.52407296,-0.52407277,0.55948486,-0.55948447,0.00000000,-0.00000000,0.32118027,-0.32118025,0.27556232,-0.27556232,0.05228026,-0.05228025,0.43673471,-0.43673484
0.86143072,1.70258683,-1.70258708,0.02097281,-0.02097281,0.51518565,-0.51518554,0.54029863,-0.54029828,0.00000000,-0.00000000,0.32056309,-0.32056310,0.27682664,-0.27682667,0.05140274,-0.05140273,0.44067084,-0.44067100
0.86743372,1.71201127,-1.71201168,0.02120723,-0.02120724,0.50959776,-0.50959772,0.52260410,-0.52260379,0.00000000,-0.00000000,0.32156182,-0.32156186,0.27927334,-0.27927339,0.05093711,-0.05093712,0.44580302,-0.44580321
0.87343672,1.72777413,-1.72777467,0.02137279,-0.02137280,0.50716035,-0.50716037,0.50656924,-0.50656896,0.00000000,-0.00000000,0.32413623,-0.32413630,0.28279922,-0.28279930,0.05087137,-0.05087138,0.45207435,-0.45207456
0.87943972,1.74919914,-1.74919980,0.02147057,-0.02147057,0.50763299,-0.50763308,0.49231043,-0.49231019,0.00000000,-0.00000000,0.32819654,-0.32819665,0.28726429,-0.28726439,0.05118170,-0.05118172,0.45937710,-0.45937733
0.88544272,1.77541479,-1.77541554,0.02150341,-0.02150341,0.51069333,-0.51069347,0.47989397,-0.47989377,0.00000000,-0.00000000,0.33360547,-0.33360560,0.29249601,-0.29249612,0.05183357,-0.05183360,0.46755637,-0.46755662
0.89144572,1.80538348,-1.80538429,0.02147569,-0.02147569,0.51594893,-0.51594911,0.46933864,-0.46933849,0.00000000,-0.00000000,0.34018191,-0.34018206,0.29829461,-0.29829473,0.05278300,-0.05278303,0.47641560,-0.47641586
0.89744872,1.83793600,-1.83793685,0.02139307,-0.02139307,0.52295116,-0.52295137,0.46061922,-0.46061910,0.00000000,-0.00000000,0.34770618,-0.34770634,0.30443939,-0.30443951,0.05397811,-0.05397815,0.48572361,-0.48572387
0.90345173,1.87181010,-1.87181095,0.02126219,-0.02126219,0.53121059,-0.53121083,0.45367060,-0.45367052,0.00000000,-0.00000000,0.35592665,-0.35592683,0.31069575,-0.31069587,0.05536085,-0.05536089,0.49522284,-0.49522309
0.90945473,1.90569152,-1.90569234,0.02109033,-0.02109033,0.54021331,-0.54021355,0.44839239,-0.44839234,0.00000000,-0.00000000,0.36456746,-0.36456763,0.31682260,-0.31682271,0.05686886,-0.05686890,0.50463849,-0.50463874
0.91545773,1.93825611,-1.93825687,0.02088504,-0.02088504,0.54943763,-0.54943787,0.44465375,-0.44465373,0.00000000,-0.00000000,0.37333700,-0.37333717,0.32257994,-0.32258004,0.05843740,-0.05843744,0.51368807,-0.51368830
0.92146073,1.96821130,-1.96821197,0.02065387,-0.02065386,0.55837063,-0.55837085,0.44229827,-0.44229827,0.00000000,-0.00000000,0.38193698,-0.38193714,0.32773638,-0.32773646,0.06000131,-0.06000135,0.52209098,-0.52209119
0.92746373,1.99433553,-1.99433608,0.02040393,-0.02040392,0.56652395,-0.56652414,0.44114888,-0.44114890,0.00000000,-0.00000000,0.39007159,-0.39007173,0.33207613,-0.33207619,0.06149690,-0.06149694,0.52957774,-0.52957791
0.93346673,2.01551422,-2.01551464,0.02014169,-0.02014168,0.57344831,-0.57344846,0.44101260,-0.44101264,0.00000000,-0.00000000,0.39745649,-0.39745661,0.33540545,-0.33540548,0.06286376,-0.06286379,0.53589853,-0.53589868
0.93946973,2.03077119,-2.03077144,0.01987267,-0.01987267,0.57874635,-0.57874646,0.44168523,-0.44168528,0.00000000,-0.00000000,0.40382735,-0.40382743,0.33755817,-0.33755817,0.06404640,-0.06404643,0.54083073,-0.54083083
0.94547274,2.03929440,-2.03929448,0.01960130,-0.01960129,0.58208333,-0.58208338,0.44295581,-0.44295586,0.00000000,-0.00000000,0.40894755,-0.40894760,0.33840012,-0.33840008,0.06499571,-0.06499572,0.54418508,-0.54418515
0.95147574,2.04045569,-2.04045558,0.01933071,-0.01933070,0.58319540,-0.58319540,0.44461103,-0.44461108,0.00000000,-0.00000000,0.41261493,-0.41261494,0.33783247,-0.33783240,0.06567012,-0.06567013,0.54581063,-0.54581064
0.95747874,2.03382379,-2.03382348,0.01906276,-0.01906276,0.58189539,-0.58189533,0.44643953,-0.44643957,0.00000000,-0.00000000,0.41466724,-0.41466721,0.33579379,-0.33579368,0.06603658,-0.06603658,0.54559799,-0.54559796
0.96348174,2.01917084,-2.01917033,0.01879805,-0.01879805,0.57807582,-0.57807569,0.44823613,-0.44823617,0.00000000,-0.00000000,0.41498630,-0.41498622,0.33226079,-0.33226065,0.06607113,-0.06607112,0.54348124,-0.54348116
0.96948474,1.99647249,-1.99647179,0.01853597,-0.01853596,0.57170934,-0.57170915,0.44980605,-0.44980607,0.00000000,-0.00000000,0.41350065,-0.41350053,0.32724795,-0.32724778,0.06575921,-0.06575919,0.53943834,-0.53943822
0.97548774,1.96590217,-1.96590128,0.01827491,-0.01827491,0.56284664,-0.56284639,0.45096908,-0.45096910,0.00000000,-0.00000000,0.41018684,-0.41018668,0.32080598,-0.32080577,0.06509569,-0.06509566,0.53349026,-0.53349009
0.98149075,1.92782009,-1.92781903,0.01801249,-0.01801249,0.55161216,-0.55161186,0.45156377,-0.45156377,0.00000000,-0.00000000,0.40506918,-0.40506898,0.31301922,-0.31301899,0.06408453,-0.06408449,0.52569899,-0.52569877
0.98749375,1.88275795,-1.88275674,0.01774582,-0.01774581,0.53819778,-0.53819742,0.45145146,-0.45145144,0.00000000,-0.00000000,0.39821829,-0.39821805,0.30400237,-0.30400211,0.06273822,-0.06273818,0.51616468,-0.51616443
0.99349675,1.83140030,-1.83139895,0.01747180,-0.01747180,0.52285491,-0.52285451,0.45052017,-0.45052014,0.00000000,-0.00000000,0.38974830,-0.38974803,0.29389641,-0.29389613,0.06107696,-0.06107691,0.50502209,-0.50502180
0.99949975,1.77456337,-1.77456191,0.01718750,-0.01718749,0.50588553,-0.50588510,0.44868831,-0.44868826,0.00000000,-0.00000000,0.37981314,-0.37981284,0.28286417,-0.28286387,0.05912764,-0.05912758,0.49243654,-0.49243623
