energy_ev,total_up,Hf_p_up,Hf_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.17858929,2.36148216,0.61296526,0.30350217,0.58836542,0.00177860,0.16116004,0.01288329,1.87273235
-3.17258629,2.36363458,0.61215128,0.30434064,0.58839231,0.00182389,0.15683506,0.01326301,1.87885884
-3.16658329,2.36213810,0.61120653,0.30507504,0.58594472,0.00188108,0.15290240,0.01369540,1.88118961
-3.16058029,2.35734757,0.61023757,0.30568467,0.58117435,0.00194999,0.14935678,0.01417183,1.88009358
-3.15457729,2.34975849,0.60938051,0.30615910,0.57426476,0.00203065,0.14620075,0.01468322,1.87605941
-3.14857429,2.33997232,0.60879083,0.30649603,0.56542238,0.00212334,0.14344440,0.01522011,1.86966430
-3.14257129,2.32865871,0.60863258,0.30669907,0.55486737,0.00222854,0.14110469,0.01577272,1.86153999
-3.13656828,2.31651639,0.60906760,0.30677567,0.54282469,0.00234696,0.13920459,0.01633098,1.85233765
-3.13056528,2.30423493,0.61024520,0.30673541,0.52951596,0.00247950,0.13777205,0.01688474,1.84269333
-3.12456228,2.29245908,0.61229282,0.30658865,0.51515239,0.00262725,0.13683892,0.01742386,1.83319565
-3.11855928,2.28175733,0.61530815,0.30634572,0.49992911,0.00279144,0.13643982,0.01793847,1.82435709
-3.11255628,2.27259620,0.61935289,0.30601672,0.48402104,0.00297344,0.13661112,0.01841913,1.81659034
-3.10655328,2.26532131,0.62444866,0.30561180,0.46758052,0.00317472,0.13738998,0.01885713,1.81019042
-3.10055028,2.26014578,0.63057493,0.30514213,0.45073647,0.00339681,0.13881370,0.01924473,1.80532352
-3.09454727,2.25714648,0.63766924,0.30462124,0.43359513,0.00364126,0.14091914,0.01957535,1.80202259
-3.08854427,2.25626777,0.64562951,0.30406681,0.41624209,0.00390960,0.14374245,0.01984386,1.80018984
-3.08254127,2.25733242,0.65431836,0.30350263,0.39874537,0.00420326,0.14731906,0.02004673,1.79960577
-3.07653827,2.26005893,0.66356916,0.30296069,0.38115918,0.00452359,0.15168383,0.02018218,1.79994398
-3.07053527,2.26408393,0.67319349,0.30248325,0.36352808,0.00487177,0.15687145,0.02025030,1.80079101
-3.06453227,2.26898868,0.68298966,0.30212456,0.34589115,0.00524881,0.16291698,0.02025305,1.80166995
-3.05852926,2.27432802,0.69275192,0.30195238,0.32828600,0.00565549,0.16985646,0.02019427,1.80206680
-3.05252626,2.27966033,0.70227980,0.30204892,0.31075212,0.00609237,0.17772759,0.02007955,1.80145804
-3.04652326,2.28457714,0.71138733,0.30251123,0.29333365,0.00655980,0.18657041,0.01991612,1.79933826
-3.04052026,2.28873073,0.71991163,0.30345101,0.27608122,0.00705792,0.19642784,0.01971261,1.79524655
-3.03451726,2.29185866,0.72772042,0.30499371,0.25905294,0.00758667,0.20734604,0.01947880,1.78879043
-3.02851426,2.29380403,0.73471828,0.30727695,0.24231446,0.00814587,0.21937463,0.01922539,1.77966638
-3.02251126,2.29453052,0.74085123,0.31044842,0.22593822,0.00873520,0.23256649,0.01896360,1.76767609
-3.01650825,2.29413165,0.74610954,0.31466305,0.21000198,0.00935431,0.24697730,0.01870494,1.75273780
-3.01050525,2.29283378,0.75052851,0.32007981,0.19458677,0.01000283,0.26266462,0.01846084,1.73489242
-3.00450225,2.29099278,0.75418724,0.32685802,0.17977453,0.01068039,0.27968660,0.01824235,1.71430419
-2.99849925,2.28908452,0.75720541,0.33515339,0.16564541,0.01138667,0.29810015,0.01805985,1.69125607
-2.99249625,2.28768942,0.75973813,0.34511385,0.15227516,0.01212137,0.31795879,0.01792284,1.66614009
-2.98649325,2.28747199,0.76196918,0.35687527,0.13973261,0.01288418,0.33931001,0.01783965,1.63944319
-2.98049025,2.28915585,0.76410262,0.37055735,0.12807734,0.01367473,0.36219228,0.01781730,1.61172938
-2.97448724,2.29349556,0.76635349,0.38625948,0.11735781,0.01449248,0.38663187,0.01786130,1.58361883
-2.96848424,2.30124623,0.76893761,0.40405710,0.10760985,0.01533662,0.41263935,0.01797562,1.55576508
-2.96248124,2.31313225,0.77206113,0.42399829,0.09885564,0.01620587,0.44020626,0.01816250,1.52883117
-2.95647824,2.32981651,0.77591026,0.44610102,0.09110313,0.01709835,0.46930172,0.01842252,1.50346592
-2.95047524,2.35187122,0.78064145,0.47035094,0.08434595,0.01801136,0.49986945,0.01875447,1.48028114
-2.94447224,2.37975189,0.78637275,0.49669996,0.07856370,0.01894124,0.53182519,0.01915545,1.45983090
-2.93846923,2.41377530,0.79317650,0.52506564,0.07372263,0.01988315,0.56505480,0.01962089,1.44259359
-2.93246623,2.45410267,0.80107386,0.55533140,0.06977662,0.02083098,0.59941317,0.02014457,1.42895739
-2.92646323,2.50072867,0.81003143,0.58734775,0.06666843,0.02177724,0.63472400,0.02071880,1.41920984
-2.92046023,2.55347693,0.81996010,0.62093436,0.06433110,0.02271301,0.67078077,0.02133449,1.41353161
-2.91445723,2.61200203,0.83071641,0.65588309,0.06268958,0.02362800,0.70734871,0.02198131,1.41199473
-2.90845423,2.67579828,0.84210620,0.69196181,0.06166239,0.02451068,0.74416798,0.02264794,1.41456511
-2.90245123,2.74421463,0.85389058,0.72891906,0.06116341,0.02534842,0.78095793,0.02332222,1.42110909
-2.89644822,2.81647512,0.86579402,0.76648918,0.06110367,0.02612783,0.81742236,0.02399149,1.43140352
-2.89044522,2.89170407,0.87751413,0.80439796,0.06139317,0.02683508,0.85325564,0.02464281,1.44514869
-2.88444222,2.96895468,0.88873279,0.84236850,0.06194270,0.02745631,0.88814948,0.02526334,1.46198344
-2.87843922,3.04723986,0.89912815,0.88012701,0.06266560,0.02797809,0.92180007,0.02584064,1.48150147
-2.87243622,3.12556366,0.90838699,0.91740844,0.06347944,0.02838793,0.95391534,0.02636303,1.50326815
-2.86643322,3.20295207,0.91621681,0.95396160,0.06430767,0.02867473,0.98422207,0.02681995,1.52683675
-2.86043022,3.27848158,0.92235714,0.98955357,0.06508106,0.02882929,1.01247240,0.02720224,1.55176350
-2.85442721,3.35130431,0.92658962,1.02397332,0.06573903,0.02884470,1.03844974,0.02750253,1.57762055
-2.84842421,3.42066858,0.92874635,1.05703421,0.06623073,0.02871670,1.06197350,0.02771539,1.60400654
-2.84242121,3.48593416,0.92871604,1.08857545,0.06651593,0.02844397,1.08290267,0.02783765,1.63055418
-2.83641821,3.54658160,0.92644794,1.11846244,0.06656564,0.02802827,1.10113808,0.02786842,1.65693476
-2.83041521,3.60221561,0.92195319,1.14658598,0.06636238,0.02747448,1.11662316,0.02780926,1.68285968
-2.82441221,3.65256261,0.91530373,1.17286053,0.06590025,0.02679058,1.12934332,0.02766407,1.70807903
-2.81840920,3.69746300,0.90662876,1.19722160,0.06518460,0.02598742,1.13932405,0.02743907,1.73237791
-2.81240620,3.73685894,0.89610914,1.21962259,0.06423145,0.02507844,1.14662769,0.02714255,1.75557075
-2.80640320,3.77077887,0.88396995,1.24003124,0.06306665,0.02407934,1.15134944,0.02678467,1.77749452
-2.80040020,3.79931981,0.87047170,1.25842599,0.06172475,0.02300754,1.15361242,0.02637715,1.79800141
-2.79439720,3.82262886,0.85590058,1.27479253,0.06024770,0.02188174,1.15356253,0.02593285,1.81695181
-2.78839420,3.84088528,0.84055845,1.28912079,0.05868343,0.02072135,1.15136294,0.02546548,1.83420822
-2.78239120,3.85428417,0.82475280,1.30140262,0.05708430,0.01954595,1.14718890,0.02498912,1.84963063
-2.77638819,3.86302301,0.80878737,1.31163030,0.05550552,0.01837480,1.14122283,0.02451785,1.86307399
-2.77038519,3.86729164,0.79295366,1.31979593,0.05400360,0.01722627,1.13365006,0.02406538,1.87438780
-2.76438219,3.86726625,0.77752382,1.32589194,0.05263488,0.01611753,1.12465530,0.02364468,1.88341821
-2.75837919,3.86310753,0.76274492,1.32991240,0.05145410,0.01506408,1.11441994,0.02326769,1.89001222
-2.75237619,3.85496270,0.74883491,1.33185523,0.05051322,0.01407954,1.10312026,0.02294507,1.89402393
-2.74637319,3.84297104,0.73598011,1.33172508,0.04986025,0.01317542,1.09092638,0.02268601,1.89532225
-2.74037019,3.82727199,0.72433426,1.32953657,0.04953838,0.01236100,1.07800196,0.02249807,1.89379949
-2.73436718,3.80801499,0.71401875,1.32531769,0.04958509,0.01164332,1.06450443,0.02238710,1.88938021
-2.72836418,3.78536974,0.70512405,1.31911306,0.05003160,0.01102716,1.05058557,0.02235722,1.88202952
-2.72236118,3.75953591,0.69771170,1.31098667,0.05090224,0.01051515,1.03639220,0.02241079,1.87176014
-2.71635818,3.73075095,0.69181676,1.30102396,0.05221405,0.01010790,1.02206675,0.02254843,1.85863763
-2.71035518,3.69929511,0.68745038,1.28933287,0.05397642,0.00980411,1.00774762,0.02276908,1.84278314
-2.70435218,3.66549293,0.68460203,1.27604373,0.05619073,0.00960083,0.99356891,0.02307006,1.82437337
-2.69834917,3.62971036,0.68324140,1.26130788,0.05885014,0.00949354,0.97965964,0.02344710,1.80363751
-2.69234617,3.59234765,0.68331962,1.24529499,0.06193934,0.00947641,0.96614218,0.02389443,1.78085105
-2.68634317,3.55382783,0.68476975,1.22818903,0.06543439,0.00954244,0.95313001,0.02440480,1.75632680
-2.68034017,3.51458129,0.68750664,1.21018319,0.06930264,0.00968362,0.94072479,0.02496954,1.73040339
-2.67433717,3.47502734,0.69142619,1.19147380,0.07350274,0.00989109,0.92901283,0.02557865,1.70343185
-2.66833417,3.43555350,0.69640416,1.17225363,0.07798476,0.01015525,0.91806123,0.02622082,1.67576089
-2.66233117,3.39649411,0.70229482,1.15270479,0.08269056,0.01046592,0.90791383,0.02688353,1.64772184
-2.65632816,3.35810925,0.70892975,1.13299171,0.08755427,0.01081244,0.89858730,0.02755319,1.61961395
-2.65032516,3.32056575,0.71611700,1.11325452,0.09250307,0.01118383,0.89006755,0.02821525,1.59169095
-2.64432216,3.28392137,0.72364104,1.09360323,0.09745822,0.01156885,0.88230695,0.02885440,1.56414975
-2.63831916,3.24811362,0.73126365,1.07411298,0.10233634,0.01195622,0.87522246,0.02945485,1.53712191
-2.63231616,3.21295410,0.73872605,1.05482081,0.10705100,0.01233472,0.86869493,0.03000055,1.51066845
-2.62631316,3.17812921,0.74575244,1.03572402,0.11151450,0.01269338,0.86256995,0.03047559,1.48477851
-2.62031016,3.14320754,0.75205491,1.01678044,0.11563990,0.01302168,0.85666008,0.03086454,1.45937186
-2.61430715,3.10765410,0.75733975,0.99791053,0.11934315,0.01330970,0.85074879,0.03115287,1.43430544
-2.60830415,3.07085088,0.76131500,0.97900140,0.12254533,0.01354835,0.84459591,0.03132736,1.40938352
-2.60230115,3.03212308,0.76369904,0.95991249,0.12517483,0.01372956,0.83794444,0.03137652,1.38437115
-2.59629815,2.99076994,0.76422977,0.94048284,0.12716946,0.01384647,0.83052870,0.03129099,1.35901022
-2.59029515,2.94609884,0.76267413,0.92053954,0.12847830,0.01389361,0.82208325,0.03106388,1.33303730
-2.58429215,2.89746092,0.75883745,0.89990699,0.12906339,0.01386700,0.81235247,0.03069105,1.30620253
-2.57828914,2.84428671,0.75257221,0.87841657,0.12890086,0.01376431,0.80110030,0.03017133,1.27828841
-2.57228614,2.78611996,0.74378569,0.85591635,0.12798180,0.01358489,0.78811962,0.02950663,1.24912769
-2.56628314,2.72264795,0.73244618,0.83228018,0.12631255,0.01332979,0.77324108,0.02870194,1.21861938
-2.56028014,2.65372677,0.71858742,0.80741595,0.12391456,0.01300173,0.75634072,0.02776528,1.18674206
-2.55427714,2.57940034,0.70231089,0.78127254,0.12082370,0.01260501,0.73734621,0.02670742,1.15356375
-2.54827414,2.49991213,0.68378592,0.75384506,0.11708918,0.01214541,0.71624135,0.02554170,1.11924788
-2.54227114,2.41570900,0.66324743,0.72517833,0.11277195,0.01162993,0.69306856,0.02428356,1.08405493
-2.53626813,2.32743688,0.64099146,0.69536830,0.10794289,0.01106667,0.66792947,0.02295016,1.04833961
-2.53026513,2.23592841,0.61736862,0.66456138,0.10268061,0.01046456,0.64098328,0.02155988,1.01254363
-2.52426213,2.14218320,0.59277563,0.63295186,0.09706920,0.00983307,0.61244324,0.02013181,0.97718436
-2.51825913,2.04734139,0.56764543,0.60077747,0.09119580,0.00918201,0.58257138,0.01868525,0.94283967
-2.51225613,1.95265185,0.54243608,0.56831329,0.08514829,0.00852126,0.55167165,0.01723924,0.91012973
-2.50625313,1.85943627,0.51761909,0.53586446,0.07901305,0.00786052,0.52008188,0.01581212,0.87969636
-2.50025013,1.76905068,0.49366744,0.50375794,0.07287292,0.00720914,0.48816496,0.01442112,0.85218078
-2.49424712,1.68284615,0.47104387,0.47233371,0.06680549,0.00657593,0.45629958,0.01308210,0.82820073
-2.48824412,1.60213007,0.45018980,0.44193583,0.06088157,0.00596903,0.42487088,0.01180929,0.80832776
-2.48224112,1.52812962,0.43151534,0.41290378,0.05516415,0.00539584,0.39426145,0.01061516,0.79306571
-2.47623812,1.46195882,0.41539051,0.38556433,0.04970761,0.00486294,0.36484300,0.00951035,0.78283111
-2.47023512,1.40459025,0.40213821,0.36022425,0.04455730,0.00437613,0.33696885,0.00850368,0.77793642
-2.46423212,1.35683227,0.39202887,0.33716410,0.03974946,0.00394045,0.31096749,0.00760224,0.77857667
-2.45822911,1.31931258,0.38527688,0.31663327,0.03531144,0.00356022,0.28713740,0.00681149,0.78482007
-2.45222611,1.29246811,0.38203898,0.29884623,0.03126213,0.00323917,0.26574295,0.00613545,0.79660295
-2.44622311,1.27654149,0.38241428,0.28398005,0.02761260,0.00298051,0.24701153,0.00557689,0.81372931
-2.44022011,1.27158365,0.38644595,0.27217317,0.02436688,0.00278705,0.23113173,0.00513751,0.83587481
-2.43421711,1.27746214,0.39412416,0.26352504,0.02152284,0.00266134,0.21825239,0.00481814,0.86259526
-2.42821411,1.29387422,0.40539026,0.25809681,0.01907308,0.00260571,0.20848234,0.00461890,0.89333913
-2.42221111,1.32036389,0.42014162,0.25591248,0.01700584,0.00262241,0.20189072,0.00453935,0.92746353
-2.41620810,1.35634171,0.43823696,0.25696060,0.01530582,0.00271361,0.19850755,0.00457856,0.96425317
-2.41020510,1.40110638,0.45950188,0.26119605,0.01395500,0.00288146,0.19832449,0.00473520,1.00294134
-2.40420210,1.45386672,0.48373405,0.26854188,0.01293326,0.00312807,0.20129559,0.00500750,1.04273219
-2.39819910,1.51376325,0.51070812,0.27889103,0.01221898,0.00345546,0.20733798,0.00539326,1.08282336
-2.39219610,1.57988824,0.54017984,0.29210770,0.01178947,0.00386546,0.21633243,0.00588971,1.12242802
-2.38619310,1.65130347,0.57188930,0.30802845,0.01162129,0.00435963,0.22812383,0.00649349,1.16079554
-2.38019010,1.72705524,0.60556332,0.32646299,0.01169053,0.00493905,0.24252168,0.00720040,1.19723004
-2.37418709,1.80618615,0.64091678,0.34719468,0.01197295,0.00560420,0.25930060,0.00800534,1.23110604
-2.36818409,1.88774372,0.67765308,0.36998088,0.01244403,0.00635474,0.27820119,0.00890212,1.26188090
-2.36218109,1.97078591,0.71546382,0.39455328,0.01307906,0.00718928,0.29893124,0.00988335,1.28910357
-2.35617809,2.05438404,0.75402792,0.42061844,0.01385314,0.00810524,0.32116761,0.01094027,1.31241971
-2.35017509,2.13762353,0.79301043,0.44785864,0.01474121,0.00909860,0.34455879,0.01206275,1.33157304
-2.34417209,2.21960344,0.83206134,0.47593332,0.01571810,0.01016378,0.36872844,0.01323919,1.34640332
-2.33816908,2.29943537,0.87081470,0.50448120,0.01675856,0.01129348,0.39327986,0.01445659,1.35684129
-2.33216608,2.37624276,0.90888834,0.53312328,0.01783743,0.01247859,0.41780150,0.01570059,1.36290108
-2.32616308,2.44916127,0.94588459,0.56146680,0.01892982,0.01370821,0.44187348,0.01695565,1.36467067
-2.32016008,2.51734096,0.98139208,0.58911019,0.02001128,0.01496967,0.46507491,0.01820526,1.36230116
-2.31415708,2.57995090,1.01498897,0.61564898,0.02105816,0.01624862,0.48699201,0.01943217,1.35599532
-2.30815408,2.63618632,1.04624758,0.64068261,0.02204787,0.01752928,0.50722673,0.02061874,1.34599618
-2.30215108,2.68527867,1.07474054,0.66382195,0.02295932,0.01879464,0.52540544,0.02174730,1.33257611
-2.29614807,2.72650824,1.10004829,0.68469736,0.02377326,0.02002685,0.54118773,0.02280053,1.31602689
-2.29014507,2.75921901,1.12176778,0.70296699,0.02447268,0.02120762,0.55427457,0.02376193,1.29665097
-2.28414207,2.78283522,1.13952219,0.71832510,0.02504322,0.02231865,0.56441588,0.02461615,1.27475436
-2.27813907,2.79687878,1.15297112,0.73051002,0.02547348,0.02334216,0.57141686,0.02534949,1.25064090
-2.27213607,2.80098657,1.16182106,0.73931137,0.02575535,0.02426139,0.57514311,0.02595022,1.22460811
-2.26613307,2.79492687,1.16583560,0.74457651,0.02588421,0.02506111,0.57552414,0.02640896,1.19694444
-2.26013007,2.77861369,1.16484483,0.74621555,0.02585914,0.02572819,0.57255509,0.02671892,1.16792762
-2.25412706,2.75211823,1.15875370,0.74420505,0.02568291,0.02625199,0.56629672,0.02687616,1.13782388
-2.24812406,2.71567663,1.14754867,0.73859001,0.02536200,0.02662477,0.55687360,0.02687973,1.10688791
-2.24212106,2.66969335,1.13130247,0.72948418,0.02490647,0.02684206,0.54447053,0.02673168,1.07536303
-2.23611806,2.61473984,1.11017662,0.71706853,0.02432975,0.02690286,0.52932736,0.02643709,1.04348155
-2.23011506,2.55154813,1.08442145,0.70158804,0.02364831,0.02680974,0.51173253,0.02600390,1.01146501
-2.22411206,2.48099967,1.05437368,0.68334690,0.02288133,0.02656886,0.49201536,0.02544277,0.97952419
-2.21810905,2.40410941,1.02045147,0.66270214,0.02205024,0.02618984,0.47053761,0.02476674,0.94785876
-2.21210605,2.32200590,0.98314703,0.64005623,0.02117828,0.02568551,0.44768451,0.02399096,0.91665671
-2.20610305,2.23590798,0.94301724,0.61584859,0.02028997,0.02507161,0.42385552,0.02313220,0.88609331
-2.20010005,2.14709892,0.90067226,0.59054651,0.01941064,0.02436626,0.39945529,0.02220851,0.85633007
-2.19409705,2.05689908,0.85676295,0.56463583,0.01856594,0.02358948,0.37488488,0.02123864,0.82751346
-2.18809405,1.96663793,0.81196709,0.53861154,0.01778136,0.02276261,0.35053366,0.02024165,0.79977374
-2.18209105,1.87762663,0.76697537,0.51296870,0.01708183,0.02190760,0.32677197,0.01923635,0.77322396
-2.17608804,1.79113188,0.72247720,0.48819401,0.01649137,0.02104644,0.30394469,0.01824088,0.74795931
-2.17008504,1.70835219,0.67914716,0.46475813,0.01603275,0.02020047,0.28236589,0.01727226,0.72405681
-2.16408204,1.63039691,0.63763230,0.44310900,0.01572729,0.01938980,0.26231446,0.01634601,0.70157550
-2.15807904,1.55826893,0.59854085,0.42366631,0.01559465,0.01863271,0.24403086,0.01547582,0.68055717
-2.15207604,1.49285108,0.56243248,0.40681713,0.01565276,0.01794525,0.22771484,0.01467327,0.66102742
-2.14607304,1.43489672,0.52981045,0.39291267,0.01591771,0.01734079,0.21352413,0.01394769,0.64299730
-2.14007004,1.38502421,0.50111579,0.38226625,0.01640376,0.01682979,0.20157393,0.01330602,0.62646509
-2.13406703,1.34371533,0.47672341,0.37515211,0.01712336,0.01641961,0.19193719,0.01275280,0.61141837
-2.12806403,1.31131716,0.45694028,0.37180523,0.01808716,0.01611447,0.18464552,0.01229022,0.59783614
-2.12206103,1.28804712,0.44200539,0.37242165,0.01930407,0.01591556,0.17969066,0.01191830,0.58569081
-2.11605803,1.27400051,0.43209136,0.37715928,0.02078125,0.01582113,0.17702639,0.01163505,0.57495006
-2.11005503,1.26916013,0.42730747,0.38613895,0.02252413,0.01582689,0.17657089,0.01143678,0.56557832
-2.10405203,1.27340724,0.42770375,0.39944534,0.02453636,0.01592628,0.17820940,0.01131840,0.55753797
-2.09804902,1.28653335,0.43327590,0.41712786,0.02681973,0.01611094,0.18179730,0.01127380,0.55079009
-2.09204602,1.30825234,0.44397062,0.43920108,0.02937401,0.01637119,0.18716340,0.01129623,0.54529478
-2.08604302,1.33821237,0.45969117,0.46564480,0.03219678,0.01669654,0.19411370,0.01137868,0.54101122
-2.08004002,1.37600709,0.48030276,0.49640351,0.03528319,0.01707617,0.20243535,0.01151428,0.53789734
-2.07403702,1.42118608,0.50563766,0.53138549,0.03862568,0.01749946,0.21190100,0.01169663,0.53590937
-2.06803402,1.47326398,0.53549968,0.57046145,0.04221368,0.01795642,0.22227349,0.01192012,0.53500128
-2.06203102,1.53172843,0.56966805,0.61346287,0.04603337,0.01843809,0.23331081,0.01218019,0.53512424
-2.05602801,1.59604658,0.60790041,0.66018029,0.05006733,0.01893683,0.24477134,0.01247351,0.53622627
-2.05002501,1.66567029,0.64993509,0.71036179,0.05429439,0.01944660,0.25641920,0.01279807,0.53825204
-2.04402201,1.74004008,0.69549246,0.76371185,0.05868949,0.01996306,0.26802972,0.01315321,0.54114295
-2.03801901,1.81858794,0.74427566,0.81989084,0.06322358,0.02048358,0.27939481,0.01353957,0.54483762
-2.03201601,1.90073918,0.79597051,0.87851554,0.06786382,0.02100725,0.29032803,0.01395896,0.54927249
-2.02601301,1.98591355,0.85024511,0.93916078,0.07257371,0.02153464,0.30066932,0.01441407,0.55438285
-2.02001001,2.07352583,0.90674896,1.00136244,0.07731357,0.02206764,0.31028902,0.01490826,0.56010388
-2.01400700,2.16298607,0.96511202,1.06462192,0.08204109,0.02260906,0.31909109,0.01544516,0.56637194
-2.00800400,2.25369981,1.02494385,1.12841210,0.08671199,0.02316234,0.32701538,0.01602834,0.57312568
-2.00200100,2.34506839,1.08583304,1.19218475,0.09128093,0.02373113,0.33403862,0.01666087,0.58030711
-1.99599800,2.43648962,1.14734723,1.25537931,0.09570241,0.02431889,0.34017431,0.01734494,0.58786245
-1.98999500,2.52735904,1.20903382,1.31743267,0.09993188,0.02492845,0.34547123,0.01808152,0.59574266
-1.98399200,2.61707184,1.27042173,1.37778986,0.10392672,0.02556174,0.35001060,0.01886999,0.60390361
-1.97798899,2.70502577,1.33102423,1.43591509,0.10764735,0.02621936,0.35390207,0.01970790,0.61230605
-1.97198599,2.79062496,1.39034303,1.49130287,0.11105818,0.02690045,0.35727863,0.02059079,0.62091507
-1.96598299,2.87328495,1.44787372,1.54348877,0.11412854,0.02760242,0.36029055,0.02151207,0.62969951
-1.95997999,2.95243879,1.50311250,1.59205935,0.11683335,0.02832097,0.36309873,0.02246306,0.63863113
-1.95397699,3.02754429,1.55556422,1.63666094,0.11915374,0.02905005,0.36586772,0.02343308,0.64768378
-1.94797399,3.09809234,1.60475143,1.67700685,0.12107733,0.02978200,0.36875861,0.02440965,0.65683270
-1.94197099,3.16361599,1.65022443,1.71288287,0.12259838,0.03050777,0.37192230,0.02537881,0.66605400
-1.93596798,3.22370026,1.69157168,1.74415059,0.12371769,0.03121718,0.37549326,0.02632549,0.67532447
-1.92996498,3.27799204,1.72843054,1.77074878,0.12444231,0.03189933,0.37958423,0.02723400,0.68462179
-1.92396198,3.32620993,1.76049751,1.79269245,0.12478498,0.03254294,0.38428195,0.02808848,0.69392512
-1.91795898,3.36815328,1.78753781,1.81006986,0.12476354,0.03313683,0.38964409,0.02887346,0.70321608
-1.91195598,3.40371005,1.80939351,1.82303750,0.12440014,0.03367036,0.39569754,0.02957437,0.71248003
-1.90595298,3.43286280,1.82598989,1.83181332,0.12372038,0.03413382,0.40243806,0.03017803,0.72170756
-1.89994997,3.45569232,1.83733942,1.83666833,0.12275244,0.03451888,0.40983110,0.03067315,0.73089592
-1.89394697,3.47237832,1.84354315,1.83791708,0.12152620,0.03481887,0.41781382,0.03105066,0.74005039
-1.88794397,3.48319693,1.84478907,1.83590710,0.12007242,0.03502906,0.42629802,0.03130403,0.74918512
-1.88194097,3.48851461,1.84134739,1.83100795,0.11842199,0.03514686,0.43517386,0.03142950,0.75832360
-1.87593797,3.48877841,1.83356278,1.82359994,0.11660528,0.03517185,0.44431392,0.03142613,0.76749818
-1.86993497,3.48450288,1.82184368,1.81406326,0.11465160,0.03510578,0.45357761,0.03129579,0.77674888
-1.86393197,3.47625372,1.80664913,1.80276759,0.11258875,0.03495248,0.46281550,0.03104305,0.78612124
-1.85792896,3.46462905,1.78847354,1.79006269,0.11044278,0.03471764,0.47187341,0.03067497,0.79566316
-1.85192596,3.45023879,1.76783014,1.77627037,0.10823778,0.03440849,0.48059619,0.03020075,0.80542101
-1.84592296,3.43368334,1.74523381,1.76167797,0.10599581,0.03403352,0.48883097,0.02963139,0.81543497
-1.83991996,3.41553247,1.72118415,1.74653378,0.10373688,0.03360206,0.49642987,0.02897922,0.82573399
-1.83391696,3.39630565,1.69614952,1.73104443,0.10147910,0.03312389,0.50325219,0.02825751,0.83633049
-1.82791396,3.37645477,1.67055307,1.71537445,0.09923876,0.03260882,0.50916609,0.02747994,0.84721534
-1.82191096,3.35635039,1.64476111,1.69964803,0.09703057,0.03206634,0.51404996,0.02666020,0.85835320
-1.81590795,3.33627225,1.61907476,1.68395278,0.09486785,0.03150526,0.51779337,0.02581160,0.86967886
-1.80990495,3.31640463,1.59372500,1.66834546,0.09276278,0.03093343,0.52029794,0.02494665,0.88109470
-1.80390195,3.29683685,1.56887145,1.65285927,0.09072660,0.03035755,0.52147818,0.02407682,0.89246953
-1.79789895,3.27756896,1.54460479,1.63751239,0.08876991,0.02978300,0.52126225,0.02321231,0.90363919
-1.79189595,3.25852215,1.52095263,1.62231727,0.08690283,0.02921381,0.51959291,0.02236187,0.91440881
-1.78589295,3.23955335,1.49788836,1.60729021,0.08513522,0.02865268,0.51642854,0.02153277,0.92455684
-1.77988994,3.22047306,1.47534243,1.59246055,0.08347686,0.02810106,0.51174429,0.02073076,0.93384076
-1.77388694,3.20106533,1.45321520,1.57787914,0.08193757,0.02755930,0.50553320,0.01996014,0.94200423
-1.76788394,3.18110864,1.43139075,1.56362536,0.08052730,0.02702683,0.49780732,0.01922386,0.94878551
-1.76188094,3.16039649,1.40975065,1.54981244,0.07925621,0.02650240,0.48859865,0.01852365,0.95392665
-1.75587794,3.13875639,1.38818698,1.53659059,0.07813466,0.02598429,0.47795973,0.01786020,0.95718317
-1.74987494,3.11606631,1.36661388,1.52414785,0.07717314,0.02547055,0.46596388,0.01723333,0.95833369
-1.74387194,3.09226757,1.34497699,1.51270851,0.07638226,0.02495920,0.45270488,0.01664216,0.95718923
-1.73786893,3.06737372,1.32326045,1.50252927,0.07577256,0.02444842,0.43829598,0.01608528,0.95360153
-1.73186593,3.04147496,1.30149113,1.49389311,0.07535440,0.02393668,0.42286841,0.01556095,0.94747018
-1.72586293,3.01473813,1.27974001,1.48710153,0.07513777,0.02342289,0.40656903,0.01506716,0.93874821
-1.71985993,2.98740246,1.25812091,1.48246523,0.07513208,0.02290641,0.38955757,0.01460181,0.92744578
-1.71385693,2.95977163,1.23678676,1.48029397,0.07534595,0.02238707,0.37200323,0.01416278,0.91363190
-1.70785393,2.93220269,1.21592379,1.48088585,0.07578698,0.02186523,0.35408093,0.01374799,0.89743407
-1.70185093,2.90509275,1.19574412,1.48451676,0.07646156,0.02134167,0.33596729,0.01335547,0.87903586
-1.69584792,2.87886413,1.17647737,1.49143016,0.07737458,0.02081755,0.31783664,0.01298340,0.85867248
-1.68984492,2.85394892,1.15836154,1.50182778,0.07852925,0.02029436,0.29985700,0.01263014,0.83662454
-1.68384192,2.83077355,1.14163404,1.51586130,0.07992686,0.01977384,0.28218650,0.01229423,0.81321027
-1.67783892,2.80974417,1.12652288,1.53362544,0.08156648,0.01925792,0.26497010,0.01197443,0.78877647
-1.67183592,2.79123319,1.11323871,1.55515228,0.08344473,0.01874865,0.24833696,0.01166972,0.76368848
-1.66583292,2.77556736,1.10196778,1.58040706,0.08555550,0.01824814,0.23239845,0.01137930,0.73831962
