energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-3.47273637,23.29697608,4.66602141,13.41711932,0.00824091,5.22696610,0.64606850,1.42400438,0.03204825,1.87963638
-3.46673337,23.14832725,4.63954252,13.35281333,0.00808563,5.19804671,0.64408211,1.38675529,0.03143331,1.87154038
-3.46073037,22.89603344,4.58815087,13.22801100,0.00791742,5.14317468,0.63989299,1.34601436,0.03073850,1.85742922
-3.45472736,22.54344156,4.51245889,13.04447148,0.00773693,5.06303052,0.63356695,1.30228396,0.02997505,1.83752437
-3.44872436,22.09567826,4.41353846,12.80499489,0.00754516,4.95875312,0.62520261,1.25610508,0.02915667,1.81214628
-3.44272136,21.55952939,4.29289280,12.51336019,0.00734351,4.83191501,0.61492705,1.20804527,0.02829914,1.78170016
-3.43671836,20.94327339,4.15241582,12.17423507,0.00713375,4.68448481,0.60289108,1.15868655,0.02742004,1.74666020
-3.43071536,20.25647413,3.99434045,11.79306094,0.00691802,4.51877835,0.58926406,1.10861357,0.02653828,1.70755290
-3.42471236,19.50974010,3.82117790,11.37591692,0.00669886,4.33739998,0.57422856,1.05840251,0.02567370,1.66494025
-3.41870935,18.71445857,3.63565020,10.92936766,0.00647918,4.14317631,0.55797506,1.00861056,0.02484661,1.61940306
-3.41270635,17.88251366,3.44061845,10.46030039,0.00626219,3.93908473,0.54069690,0.95976652,0.02407725,1.57152537
-3.40670335,17.02599827,3.23900951,9.97575665,0.00605139,3.72817916,0.52258563,0.91236252,0.02338534,1.52188021
-3.40070035,16.15692912,3.03374346,9.48276468,0.00585049,3.51351572,0.50382694,0.86684690,0.02278947,1.47101723
-3.39469735,15.28697414,2.82766448,8.98817752,0.00566336,3.29808068,0.48459720,0.82361843,0.02230660,1.41945248
-3.38869435,14.42720036,2.62347715,8.49852212,0.00549388,3.08472306,0.46506087,0.78302191,0.02195153,1.36766048
-3.38269135,13.58784914,2.42369000,8.01986338,0.00534589,2.87609380,0.44536859,0.74534492,0.02173636,1.31606868
-3.37668834,12.77814432,2.23056778,7.55768684,0.00522308,2.67459328,0.42565608,0.71081594,0.02167010,1.26505419
-3.37068534,12.00613722,2.04609341,7.11680240,0.00512884,2.48232824,0.40604369,0.67960354,0.02175818,1.21494259
-3.36468234,11.27859086,1.87194016,6.70127072,0.00506617,2.30107913,0.38663668,0.65181667,0.02200221,1.16600847
-3.35867934,10.60090413,1.70945415,6.31435306,0.00503756,2.13227807,0.36752584,0.62750588,0.02239970,1.11847752
-3.35267634,9.97707538,1.55964702,5.95848441,0.00504492,1.97699757,0.34878861,0.60666535,0.02294397,1.07252959
-3.34667334,9.40970364,1.42319805,5.63526909,0.00508943,1.83594956,0.33049039,0.58923572,0.02362416,1.02830251
-3.34067034,8.90002462,1.30046496,5.34549735,0.00517152,1.70949399,0.31268594,0.57510746,0.02442534,0.98589626
-3.33466733,8.44797793,1.19150219,5.08918117,0.00529081,1.59765613,0.29542080,0.56412488,0.02532882,0.94537711
-3.32866433,8.05230153,1.09608566,4.86560688,0.00544603,1.50015144,0.27873261,0.55609061,0.02631253,0.90678169
-3.32266133,7.71064894,1.01374248,4.67340223,0.00563505,1.41641659,0.26265222,0.55077048,0.02735152,0.87012066
-3.31665833,7.41972486,0.94378446,4.51061539,0.00585489,1.34564557,0.24720469,0.54789882,0.02841864,0.83538201
-3.31065533,7.17543448,0.88534414,4.37480313,0.00610175,1.28682925,0.23240994,0.54718412,0.02948523,0.80253392
-3.30465233,6.97304239,0.83741217,4.26312572,0.00637104,1.23879730,0.21828338,0.54831502,0.03052193,0.77152736
-3.29864932,6.80733669,0.79887482,4.17244595,0.00665751,1.20026101,0.20483619,0.55096652,0.03149951,0.74229838
-3.29264632,6.67279452,0.76855089,4.09942995,0.00695532,1.16985599,0.19207563,0.55480648,0.03238969,0.71477035
-3.28664332,6.56374513,0.74522693,4.04064725,0.00725819,1.14618354,0.18000521,0.55950219,0.03316599,0.68885626
-3.28064032,6.47452714,0.72769024,3.99266814,0.00755950,1.12784985,0.16862493,0.56472708,0.03380449,0.66446113
-3.27463732,6.39963682,0.71475893,3.95215595,0.00785247,1.11350199,0.15793147,0.57016737,0.03428455,0.64148478
-3.26863432,6.33386427,0.70530866,3.91595256,0.00813031,1.10186022,0.14791861,0.57552848,0.03458932,0.61982484
-3.26263132,6.27241511,0.69829561,3.88115510,0.00838640,1.09174583,0.13857762,0.58054124,0.03470630,0.59938015
-3.25662831,6.21101516,0.69277549,3.84518248,0.00861445,1.08210415,0.12989791,0.58496758,0.03462758,0.58005440
-3.25062531,6.14599634,0.68791835,3.80583025,0.00880862,1.07202245,0.12186774,0.58860564,0.03435003,0.56176002
-3.24462231,6.07436227,0.68301917,3.76131284,0.00896375,1.06074251,0.11447501,0.59129409,0.03387528,0.54442205
-3.23861931,5.99383252,0.67750428,3.71029241,0.00907543,1.04766785,0.10770815,0.59291556,0.03320963,0.52798195
-3.23261631,5.90286518,0.67093360,3.65189389,0.00914017,1.03236581,0.10155706,0.59339905,0.03236369,0.51240111
-3.22661331,5.80065781,0.66299913,3.58570640,0.00915544,1.01456465,0.09601394,0.59272119,0.03135200,0.49766386
-3.22061031,5.68712755,0.65351970,3.51177128,0.00911981,0.99414614,0.09107414,0.59090631,0.03019249,0.48377983
-3.21460730,5.56287167,0.64243265,3.43055757,0.00903292,0.97113416,0.08673677,0.58802523,0.02890589,0.47078548
-3.20860430,5.42911047,0.62978265,3.34292625,0.00889553,0.94567982,0.08300527,0.58419288,0.02751501,0.45874473
-3.20260130,5.28761489,0.61570836,3.25008454,0.00870947,0.91804397,0.07988768,0.57956463,0.02604411,0.44774855
-3.19659830,5.14062159,0.60042734,3.15353210,0.00847759,0.88857773,0.07739671,0.57433164,0.02451815,0.43791346
-3.19059530,4.99073853,0.58421997,3.05500110,0.00820369,0.85770181,0.07554959,0.56871512,0.02296211,0.42937903
-3.18459230,4.84084434,0.56741272,2.95639215,0.00789237,0.82588547,0.07436766,0.56295984,0.02140038,0.42230430
-3.17858929,4.69398479,0.55036167,2.85970826,0.00754892,0.79362579,0.07387570,0.55732697,0.01985613,0.41686333
-3.17258629,4.55326946,0.53343652,2.76698876,0.00717914,0.76142795,0.07410111,0.55208661,0.01835086,0.41323992
-3.16658329,4.42177173,0.51700576,2.68024531,0.00678918,0.72978707,0.07507277,0.54750998,0.01690395,0.41162162
-3.16058029,4.30243485,0.50142330,2.60140163,0.00638538,0.69917215,0.07681987,0.54386188,0.01553231,0.41219329
-3.15457729,4.19798642,0.48701696,2.53223847,0.00597409,0.67001234,0.07937049,0.54139329,0.01425017,0.41513026
-3.14857429,4.11086321,0.47407891,2.47434532,0.00556147,0.64268600,0.08275012,0.54033461,0.01306895,0.42059134
-3.14257129,4.04314791,0.46285829,2.42907961,0.00515339,0.61751233,0.08698010,0.54088954,0.01199715,0.42871189
-3.13656828,3.99651876,0.45355599,2.39753432,0.00475525,0.59474589,0.09207607,0.54322996,0.01104040,0.43959706
-3.13056528,3.97221281,0.44632145,2.38051445,0.00437189,0.57457359,0.09804639,0.54749184,0.01020154,0.45331541
-3.12456228,3.97100270,0.44125144,2.37852237,0.00400749,0.55711416,0.10489061,0.55377226,0.00948075,0.46989311
-3.11855928,3.99318710,0.43839050,2.39175224,0.00366550,0.54241972,0.11259811,0.56212773,0.00887580,0.48930891
-3.11255628,4.03859393,0.43773287,2.42009298,0.00334862,0.53047905,0.12114683,0.57257369,0.00838223,0.51148995
-3.10655328,4.10659575,0.43922560,2.46313936,0.00305879,0.52122234,0.13050217,0.58508524,0.00799366,0.53630872
-3.10055028,4.19613599,0.44277249,2.52021058,0.00279716,0.51452703,0.14061622,0.59959902,0.00770205,0.56358118
-3.09454727,4.30576489,0.44823873,2.59037530,0.00256421,0.51022428,0.15142716,0.61601610,0.00749805,0.59306628
-3.08854427,4.43368360,0.45545584,2.67248228,0.00235971,0.50810593,0.16285902,0.63420573,0.00737127,0.62446692
-3.08254127,4.57779473,0.46422681,2.76519533,0.00218286,0.50793154,0.17482183,0.65400982,0.00731064,0.65743247
-3.07653827,4.73575776,0.47433119,2.86703136,0.00203235,0.50943542,0.18721206,0.67524786,0.00730467,0.69156283
-3.07053527,4.90504741,0.48553003,2.97640020,0.00190644,0.51233334,0.19991350,0.69772217,0.00734176,0.72641414
-3.06453227,5.08301325,0.49757062,3.09164491,0.00180306,0.51632898,0.21279851,0.72122309,0.00741051,0.76150591
-3.05852926,5.26693872,0.51019090,3.21108098,0.00171991,0.52111983,0.22572965,0.74553408,0.00749993,0.79632967
-3.05252626,5.45409782,0.52312363,3.33303343,0.00165453,0.52640280,0.23856167,0.77043634,0.00759969,0.83035873
-3.04652326,5.64180801,0.53610024,3.45587042,0.00160440,0.53187919,0.25114377,0.79571292,0.00770034,0.86305899
-3.04052026,5.82747784,0.54885446,3.57803241,0.00156703,0.53725936,0.26332225,0.82115203,0.00779342,0.89390049
-3.03451726,6.00864831,0.56112581,3.69805615,0.00153998,0.54226694,0.27494322,0.84654957,0.00787165,0.92236930
-3.02851426,6.18302715,0.57266280,3.81459302,0.00152096,0.54664263,0.28585556,0.87171078,0.00792897,0.94797948
-3.02251126,6.34851567,0.58322619,3.92642141,0.00150786,0.55014770,0.29591391,0.89645107,0.00796062,0.97028470
-3.01650825,6.50322815,0.59259205,4.03245356,0.00149880,0.55256714,0.30498168,0.92059604,0.00796312,0.98888917
-3.01050525,6.64550425,0.60055484,4.13173709,0.00149210,0.55371241,0.31293397,0.94398099,0.00793426,1.00345757
-3.00450225,6.77391515,0.60693036,4.22345225,0.00148637,0.55342400,0.31966028,0.96644990,0.00787304,1.01372363
-2.99849925,6.88726474,0.61155872,4.30690588,0.00148047,0.55157343,0.32506715,0.98785444,0.00777956,1.01949709
-2.99249625,6.98458703,0.61430710,4.38152330,0.00147352,0.54806506,0.32908036,1.00805295,0.00765488,1.02066889
-2.98649325,7.06514139,0.61507244,4.44683951,0.00146488,0.54283733,0.33164688,1.02690993,0.00750093,1.01721447
-2.98049025,7.12840714,0.61378382,4.50249112,0.00145416,0.53586361,0.33273645,1.04429621,0.00732032,1.00919508
-2.97448724,7.17407881,0.61040457,4.54820996,0.00144117,0.52715248,0.33234266,1.06008992,0.00711615,0.99675703
-2.96848424,7.20206321,0.60493397,4.58381952,0.00142592,0.51674757,0.33048370,1.07417869,0.00689191,0.98012918
-2.96248124,7.21247899,0.59740845,4.60923482,0.00140861,0.50472667,0.32720254,1.08646275,0.00665129,0.95961846
-2.95647824,7.20565892,0.58790214,4.62446576,0.00138958,0.49120041,0.32256664,1.09685933,0.00639804,0.93560387
-2.95047524,7.18215461,0.57652680,4.62962397,0.00136927,0.47631017,0.31666720,1.10530782,0.00613585,0.90852894
-2.94447224,7.14274284,0.56343090,4.62493222,0.00134824,0.46022550,0.30961783,1.11177568,0.00586824,0.87889296
-2.93846923,7.08843215,0.54879789,4.61073558,0.00132712,0.44314089,0.30155278,1.11626464,0.00559848,0.84724108
-2.93246623,7.02046795,0.53284350,4.58751274,0.00130659,0.42527195,0.29262462,1.11881677,0.00532954,0.81415361
-2.92646323,6.94033426,0.51581220,4.55588604,0.00128735,0.40685114,0.28300149,1.11951988,0.00506403,0.78023458
-2.92046023,6.84974993,0.49797264,4.51662833,0.00127009,0.38812299,0.27286387,1.11851174,0.00480423,0.74609989
-2.91445723,6.75065742,0.47961228,4.47066526,0.00125551,0.36933893,0.26240091,1.11598270,0.00455203,0.71236506
-2.90845423,6.64520253,0.46103117,4.41907131,0.00124426,0.35075188,0.25180654,1.11217607,0.00430900,0.67963288
-2.90245123,6.53570382,0.44253512,4.36305874,0.00123692,0.33261062,0.24127515,1.10738618,0.00407640,0.64848119
-2.89644822,6.42461146,0.42442826,4.30395870,0.00123404,0.31515415,0.23099723,1.10195367,0.00385519,0.61945075
-2.89044522,6.31445545,0.40700541,4.24319448,0.00123604,0.29860610,0.22115482,1.09625809,0.00364613,0.59303367
-2.88444222,6.20778459,0.39054425,4.18224750,0.00124329,0.28316938,0.21191706,1.09070800,0.00344976,0.56966245
-2.87843922,6.10709811,0.37529779,4.12261712,0.00125602,0.26902125,0.20343593,1.08572877,0.00326649,0.54969991
-2.87243622,6.01477243,0.36148720,4.06577606,0.00127436,0.25630887,0.19584223,1.08174869,0.00309660,0.53343031
-2.86643322,5.93298680,0.34929544,4.01312352,0.00129833,0.24514560,0.18924211,1.07918411,0.00294029,0.52105187
-2.86043022,5.86365121,0.33886182,3.96593849,0.00132781,0.23560810,0.18371403,1.07842426,0.00279771,0.51267101
-2.85442721,5.80834096,0.33027793,3.92533606,0.00136258,0.22773436,0.17930664,1.07981683,0.00266899,0.50829855
-2.84842421,5.76824173,0.32358490,3.89222927,0.00140229,0.22152288,0.17603726,1.08365508,0.00255423,0.50784817
-2.84242121,5.74410897,0.31877242,3.86729914,0.00144649,0.21693281,0.17389143,1.09016742,0.00245355,0.51113723
-2.83641821,5.73624478,0.31577941,3.85097504,0.00149462,0.21388545,0.17282339,1.09951029,0.00236711,0.51789028
-2.83041521,5.74449475,0.31449650,3.84342700,0.00154603,0.21226675,0.17275751,1.11176496,0.00229509,0.52774509
-2.82441221,5.76826618,0.31477031,3.84457120,0.00160001,0.21193102,0.17359077,1.12693858,0.00223772,0.54026144
-2.81840920,5.80656806,0.31640928,3.85408877,0.00165578,0.21270563,0.17519614,1.14496986,0.00219532,0.55493236
-2.81240620,5.85807181,0.31919096,3.87145774,0.00171253,0.21439657,0.17742682,1.16573918,0.00216829,0.57119774
-2.80640320,5.92119095,0.32287057,3.89599673,0.00176945,0.21679483,0.18012123,1.18908277,0.00215714,0.58845984
-2.80040020,5.99417620,0.32719027,3.92691877,0.00182572,0.21968314,0.18310851,1.21481037,0.00216250,0.60610034
-2.79439720,6.07522200,0.33188904,3.96339246,0.00188059,0.22284311,0.18621441,1.24272541,0.00218515,0.62349844
-2.78839420,6.16257937,0.33671255,4.00460770,0.00193334,0.22606225,0.18926730,1.27264665,0.00222603,0.64004925
-2.78239120,6.25466930,0.34142276,4.04984242,0.00198339,0.22914088,0.19210418,1.30442992,0.00228625,0.65518200
-2.77638819,6.35019115,0.34580663,4.09852691,0.00203025,0.23189831,0.19457627,1.33798884,0.00236708,0.66837716
-2.77038519,6.44821981,0.34968384,4.15030208,0.00207358,0.23417848,0.19655411,1.37331276,0.00246997,0.67918209
-2.76438219,6.54828649,0.35291285,4.20506835,0.00211320,0.23585439,0.19793197,1.41048113,0.00259655,0.68722439
-2.75837919,6.65043794,0.35539538,4.26302217,0.00214915,0.23683151,0.19863126,1.44967274,0.00274857,0.69222241
-2.75237619,6.75527066,0.35707878,4.32467764,0.00218162,0.23704984,0.19860295,1.49116924,0.00292787,0.69399270
-2.74637319,6.86393690,0.35795647,4.39087168,0.00221103,0.23648459,0.19782883,1.53535228,0.00313635,0.69245389
-2.74037019,6.97812169,0.35806631,4.46275144,0.00223799,0.23514550,0.19632157,1.58269401,0.00337592,0.68762697
-2.73436718,7.09999053,0.35748714,4.54174412,0.00226332,0.23307486,0.19412366,1.63374119,0.00364836,0.67963198
-2.72836418,7.23210984,0.35633350,4.62950988,0.00228802,0.23034430,0.19130523,1.68909337,0.00395534,0.66868136
-2.72236118,7.37734309,0.35474909,4.72787941,0.00231324,0.22705056,0.18796086,1.74937625,0.00429824,0.65507021
-2.71635818,7.53872719,0.35289916,4.83877882,0.00234026,0.22331046,0.18420563,1.81521130,0.00467808,0.63916395
-2.71035518,7.71933481,0.35096222,4.96414495,0.00237049,0.21925529,0.18017046,1.88718329,0.00509548,0.62138410
-2.70435218,7.92212910,0.34912171,5.10583492,0.00240538,0.21502491,0.17599712,1.96580755,0.00555049,0.60219261
-2.69834917,8.14981790,0.34755786,5.26553426,0.00244641,0.21076183,0.17183300,2.05149861,0.00604259,0.58207568
-2.69234617,8.40471474,0.34644024,5.44466788,0.00249505,0.20660557,0.16782592,2.14454217,0.00657056,0.56152760
-2.68634317,8.68861358,0.34592133,5.64431843,0.00255271,0.20268746,0.16411920,2.24507207,0.00713252,0.54103530
-2.68034017,9.00268391,0.34613152,5.86515625,0.00262071,0.19912620,0.16084718,2.35305368,0.00772585,0.52106429
-2.67433717,9.34739151,0.34717548,6.10738455,0.00270025,0.19602423,0.15813137,2.46827485,0.00834724,0.50204636
-2.66833417,9.72244936,0.34913026,6.37070291,0.00279236,0.19346514,0.15607722,2.59034517,0.00899274,0.48436944
-2.66233117,10.12680119,0.35204498,6.65429126,0.00289791,0.19151204,0.15477182,2.71870373,0.00965784,0.46836995
-2.65632816,10.55863883,0.35594204,6.95681558,0.00301757,0.19020696,0.15428229,2.85263523,0.01033760,0.45432753
-2.65032516,11.01545243,0.36081958,7.27645527,0.00315181,0.18957125,0.15465508,2.99129360,0.01102677,0.44246234
-2.64432216,11.49411107,0.36665513,7.61095114,0.00330091,0.18960679,0.15591594,3.13373211,0.01171996,0.43293455
-2.63831916,11.99096941,0.37340980,7.95767196,0.00346493,0.19029789,0.15807057,3.27893813,0.01241187,0.42584591
-2.63231616,12.50199483,0.38103292,8.31369619,0.00364378,0.19161373,0.16110583,3.42587097,0.01309745,0.42124294
-2.62631316,13.02290805,0.38946663,8.67590497,0.00383717,0.19351110,0.16499133,3.57350043,0.01377211,0.41912140
-2.62031016,13.54932990,0.39865006,9.04108161,0.00404467,0.19593733,0.16968124,3.72084404,0.01443190,0.41943158
-2.61430715,14.07692614,0.40852281,9.40601255,0.00426571,0.19883305,0.17511635,3.86700093,0.01507367,0.42208398
-2.60830415,14.60154284,0.41902747,9.76758465,0.00449959,0.20213481,0.18122598,4.01118025,0.01569522,0.42695512
-2.60230115,15.11932519,0.43011096,10.12287384,0.00474550,0.20577726,0.18792988,4.15272272,0.01629538,0.43389290
-2.59629815,15.62681369,0.44172473,10.46922080,0.00500255,0.20969492,0.19513997,4.29111399,0.01687401,0.44272160
-2.59029515,16.12101330,0.45382362,10.80429004,0.00526975,0.21382340,0.20276179,4.42598921,0.01743204,0.45324605
-2.58429215,16.59943261,0.46636369,11.12610980,0.00554601,0.21810002,0.21069579,4.55712853,0.01797136,0.46525509
-2.57828914,17.06009227,0.47929910,11.43309143,0.00583018,0.22246404,0.21883838,4.68444410,0.01849467,0.47852431
-2.57228614,17.50150345,0.49257834,11.72402809,0.00612100,0.22685631,0.22708284,4.80795930,0.01900533,0.49281807
-2.56628314,17.92261955,0.50614014,11.99807397,0.00641714,0.23121873,0.23532009,4.92778171,0.01950710,0.50789117
-2.56028014,18.32276549,0.51990938,12.25470642,0.00671715,0.23549340,0.24343953,5.04407159,0.02000390,0.52349009
-2.55427714,18.70155070,0.53379346,12.49367440,0.00701950,0.23962175,0.25132988,5.15700785,0.02049952,0.53935436
-2.54827414,19.05877260,0.54767938,12.71493736,0.00732253,0.24354372,0.25888018,5.26675387,0.02099733,0.55521803
-2.54227114,19.39431809,0.56143188,12.91859954,0.00762451,0.24719720,0.26598102,5.37342508,0.02150002,0.57081160
-2.53626813,19.70807040,0.57489291,13.10484430,0.00792359,0.25051774,0.27252603,5.47706071,0.02200940,0.58586452
-2.53026513,19.99982823,0.58788258,13.27387363,0.00821786,0.25343871,0.27841357,5.57760120,0.02252614,0.60010833
-2.52426213,20.26924315,0.60020167,13.42585705,0.00850533,0.25589188,0.28354876,5.67487283,0.02304973,0.61328062
-2.51825913,20.51577991,0.61163568,13.56089350,0.00878399,0.25780854,0.28784558,5.76858047,0.02357837,0.62512957
-2.51225613,20.73870262,0.62196023,13.67898907,0.00905181,0.25912101,0.29122920,5.85830884,0.02410904,0.63541909
-2.50625313,20.93708797,0.63094775,13.78005204,0.00930681,0.25976454,0.29363823,5.94353221,0.02463755,0.64393436
-2.50025013,21.10986492,0.63837499,13.86390557,0.00954709,0.25967952,0.29502688,6.02363184,0.02515881,0.65048745
-2.49424712,21.25587821,0.64403109,13.93031717,0.00977088,0.25881385,0.29536689,6.09792001,0.02566696,0.65492279
-2.48824412,21.37397179,0.64772577,13.97904306,0.00997656,0.25712531,0.29464901,6.16566917,0.02615578,0.65712227
-2.48224112,21.46308665,0.64929728,14.00988419,0.01016277,0.25458382,0.29288412,6.22614437,0.02661896,0.65700951
-2.47623812,21.52236684,0.64861961,14.02275042,0.01032841,0.25117346,0.29010356,6.27863700,0.02705050,0.65455313
-2.47023512,21.55126678,0.64560861,14.01772835,0.01047271,0.24689404,0.28635899,6.32249779,0.02744503,0.64976882
-2.46423212,21.54965312,0.64022678,13.99514836,0.01059524,0.24176224,0.28172141,6.35716727,0.02779816,0.64271995
-2.45822911,21.51789443,0.63248632,13.95564646,0.01069601,0.23581209,0.27627959,6.38220187,0.02810676,0.63351673
-2.45222611,21.45693334,0.62245042,13.90021662,0.01077541,0.22909489,0.27013774,6.39729439,0.02836921,0.62231379
-2.44622311,21.36833627,0.61023263,13.83025035,0.01083431,0.22167846,0.26341275,6.40228783,0.02858554,0.60930634
-2.44022011,21.25431783,0.59599438,13.74756043,0.01087403,0.21364580,0.25623085,6.39718202,0.02875750,0.59472503
-2.43421711,21.11773800,0.57994068,13.65438726,0.01089633,0.20509319,0.24872399,6.38213314,0.02888857,0.57882966
-2.42821411,20.96207221,0.56231429,13.55338688,0.01090345,0.19612786,0.24102610,6.35744631,0.02898389,0.56190204
-2.42221111,20.79135572,0.54338865,13.44760097,0.01089805,0.18686524,0.23326929,6.32356224,0.02905006,0.54423832
-2.41620810,20.61010511,0.52345975,13.34040996,0.01088320,0.17742611,0.22558022,6.28103893,0.02909494,0.52614104
-2.41020510,20.42322086,0.50283743,13.23547144,0.01086232,0.16793351,0.21807679,6.23052988,0.02912740,0.50791125
-2.40420210,20.23587598,0.48183647,13.13664653,0.01083921,0.15850983,0.21086524,6.17276017,0.02915697,0.48984102
-2.39819910,20.05339582,0.46076777,13.04791753,0.01081790,0.14927395,0.20403780,6.10850219,0.02919359,0.47220653
-2.39219610,19.88113471,0.43993002,12.97330049,0.01080268,0.14033873,0.19767094,6.03855213,0.02924726,0.45526207
-2.38619310,19.72435471,0.41960219,12.91675624,0.01079798,0.13180877,0.19182429,5.96370883,0.02932783,0.43923504
-2.38019010,19.58811131,0.40003703,12.88210335,0.01080836,0.12377869,0.18654021,5.88475587,0.02944469,0.42432204
-2.37418709,19.47715016,0.38145582,12.87293630,0.01083840,0.11633174,0.18184394,5.80244761,0.02960667,0.41068630
-2.36818409,19.39581813,0.36404449,12.89255133,0.01089266,0.10953897,0.17774444,5.71749976,0.02982185,0.39845612
-2.36218109,19.34799066,0.34795120,12.94388223,0.01097561,0.10345881,0.17423562,5.63058435,0.03009755,0.38772460
-2.35617809,19.33701671,0.33328525,13.02944724,0.01109157,0.09813711,0.17129803,5.54232903,0.03044034,0.37855037
-2.35017509,19.36568119,0.32011744,13.15130801,0.01124464,0.09360744,0.16890087,5.45332017,0.03085604,0.37095922
-2.34417209,19.43618416,0.30848161,13.31104059,0.01143867,0.08989183,0.16700416,5.36410884,0.03134986,0.36494652
-2.33816908,19.55013509,0.29837728,13.50971805,0.01167715,0.08700168,0.16556101,5.27521910,0.03192650,0.36048026
-2.33216608,19.70856008,0.28977313,13.74790376,0.01196323,0.08493876,0.16451986,5.18715739,0.03259032,0.35750445
-2.32616308,19.91191956,0.28261118,14.02565428,0.01229964,0.08369641,0.16382662,5.10042207,0.03334542,0.35594283
-2.32016008,20.16013371,0.27681140,14.34253018,0.01268866,0.08326068,0.16342662,5.01551231,0.03419581,0.35570270
-2.31415708,20.45261323,0.27227653,14.69761361,0.01313207,0.08361139,0.16326636,4.93293539,0.03514544,0.35667863
-2.30815408,20.78829307,0.26889694,15.08953104,0.01363118,0.08472312,0.16329490,4.85321175,0.03619831,0.35875611
-2.30215108,21.16566714,0.26655531,15.51647997,0.01418673,0.08656607,0.16346504,4.77687745,0.03735841,0.36181489
-2.29614807,21.58282276,0.26513099,15.97625865,0.01479893,0.08910671,0.16373418,4.70448352,0.03862968,0.36573205
-2.29014507,22.03747367,0.26450389,16.46629798,0.01546742,0.09230826,0.16406490,4.63659229,0.04001590,0.37038475
-2.28414207,22.52699133,0.26455778,16.98369515,0.01619126,0.09613098,0.16442529,4.57377073,0.04152054,0.37565250
-2.27813907,23.04843443,0.26518307,17.52524871,0.01696895,0.10053233,0.16478904,4.51658097,0.04314653,0.38141921
-2.27213607,23.59857687,0.26627880,18.08749507,0.01779837,0.10546697,0.16513549,4.46556859,0.04489606,0.38757478
-2.26613307,24.17393500,0.26775409,18.66674632,0.01867684,0.11088665,0.16544936,4.42124885,0.04677031,0.39401638
-2.26013007,24.77079451,0.26952887,19.25912959,0.01960110,0.11674002,0.16572059,4.38409170,0.04876920,0.40064945
-2.25412706,25.38523789,0.27153408,19.86062787,0.02056731,0.12297249,0.16594398,4.35450600,0.05089111,0.40738845
-2.24812406,26.01317301,0.27371134,20.46712220,0.02157107,0.12952600,0.16611895,4.33282363,0.05313272,0.41415729
-2.24212106,26.65036297,0.27601213,21.07443500,0.02260747,0.13633900,0.16624918,4.31928402,0.05548872,0.42088962
-2.23611806,27.29245775,0.27839672,21.67837397,0.02367109,0.14334638,0.16634233,4.31401976,0.05795173,0.42752896
-2.23011506,27.93502707,0.28083273,22.27477597,0.02475610,0.15047964,0.16640977,4.31704373,0.06051216,0.43402856
-2.22411206,28.57359446,0.28329362,22.85954993,0.02585624,0.15766720,0.16646628,4.32823833,0.06315817,0.44035119
-2.21810905,29.20367157,0.28575705,23.42871772,0.02696499,0.16483483,0.16652973,4.34734720,0.06587568,0.44646875
-2.21210605,29.82079219,0.28820330,23.97845201,0.02807558,0.17190627,0.16662077,4.37396976,0.06864844,0.45236173
-2.20610305,30.42054497,0.29061376,24.50510980,0.02918116,0.17880408,0.16676241,4.40755902,0.07145817,0.45801854
-2.20010005,30.99860412,0.29296958,25.00526092,0.03027493,0.18545056,0.16697954,4.44742272,0.07428472,0.46343466
-2.19409705,31.55075738,0.29525051,25.47571039,0.03135023,0.19176880,0.16729838,4.49272809,0.07710634,0.46861170
-2.18809405,32.07293067,0.29743410,25.91351443,0.03240077,0.19768391,0.16774579,4.54251025,0.07989996,0.47355627
-2.18209105,32.56120948,0.29949504,26.31598973,0.03342073,0.20312421,0.16834851,4.59568427,0.08264149,0.47827878
-2.17608804,33.01185683,0.30140490,26.68071643,0.03440503,0.20802247,0.16913225,4.65106066,0.08530625,0.48279216
-2.17008504,33.42132844,0.30313213,27.00553529,0.03534939,0.21231721,0.17012080,4.70736427,0.08786929,0.48711040
-2.16408204,33.78628580,0.30464235,27.28854020,0.03625061,0.21595380,0.17133497,4.76325598,0.09030587,0.49124723
-2.15807904,34.10360803,0.30589897,27.52806728,0.03710666,0.21888560,0.17279163,4.81735704,0.09259188,0.49521467
-2.15207604,34.37040379,0.30686395,27.72268221,0.03791680,0.22107487,0.17450270,4.86827522,0.09470429,0.49902170
-2.14607304,34.58402422,0.30749887,27.87116742,0.03868175,0.22249361,0.17647424,4.91463234,0.09662159,0.50267307
-2.14007004,34.74207809,0.30776613,27.97251074,0.03940365,0.22312416,0.17870565,4.95509237,0.09832426,0.50616820
-2.13406703,34.84244995,0.30763024,28.02589714,0.04008613,0.22295961,0.18118907,4.98838937,0.09979516,0.50950037
-2.12806403,34.88332180,0.30705922,28.03070453,0.04073422,0.22200406,0.18390891,5.01335443,0.10101995,0.51265612
-2.12206103,34.86319841,0.30602605,27.98650471,0.04135426,0.22027261,0.18684170,5.02894101,0.10198743,0.51561497
-2.11605803,34.78093605,0.30450996,27.89306949,0.04195372,0.21779117,0.18995613,5.03424770,0.10268983,0.51834946
-2.11005503,34.63577380,0.30249782,27.75038215,0.04254093,0.21459611,0.19321344,5.02853805,0.10312306,0.52082557
