energy_ev,total_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.05252626,7.60676959,0.51342715,4.30073433,1.57630485,1.08776001,0.01827552,0.61117495,0.07357664,1.96704233
-3.04652326,7.59817021,0.51094300,4.29746635,1.57219593,1.09188021,0.01804974,0.60340875,0.07341714,1.96928559
-3.04052026,7.57671681,0.50741268,4.28650873,1.56552903,1.09434057,0.01778553,0.59442787,0.07313037,1.96899486
-3.03451726,7.54271203,0.50280906,4.26822023,1.55631804,1.09509506,0.01748619,0.58428605,0.07271509,1.96605869
-3.02851426,7.49676327,0.49713462,4.24312765,1.54465139,1.09414482,0.01715600,0.57306667,0.07217252,1.96043210
-3.02251126,7.43976383,0.49042153,4.21191175,1.53068730,1.09153668,0.01680016,0.56087965,0.07150617,1.95213580
-3.01650825,7.37286503,0.48273075,4.17538851,1.51464678,1.08736030,0.01642462,0.54785726,0.07072160,1.94125322
-3.01050525,7.29744078,0.47415032,4.13448674,1.49680487,1.08174404,0.01603593,0.53414933,0.06982615,1.92792539
-3.00450225,7.21504671,0.46479284,4.09022313,1.47748033,1.07484982,0.01564110,0.51991784,0.06882863,1.91234418
-2.99849925,7.12737572,0.45479246,4.04367612,1.45702438,1.06686708,0.01524739,0.50533144,0.06773897,1.89474406
-2.99249625,7.03621204,0.44430127,3.99595976,1.43580905,1.05800629,0.01486218,0.49055991,0.06656794,1.87539303
-2.98649325,6.94338577,0.43348554,3.94819852,1.41421536,1.04849205,0.01449279,0.47576905,0.06532681,1.85458293
-2.98049025,6.85072954,0.42252173,3.90150423,1.39262211,1.03855621,0.01414635,0.46111600,0.06402708,1.83261964
-2.97448724,6.76003893,0.41159254,3.85695571,1.37139544,1.02843114,0.01382965,0.44674528,0.06268028,1.80981359
-2.96848424,6.67303764,0.40088297,3.81558169,1.35087959,1.01834343,0.01354905,0.43278572,0.06129778,1.78647084
-2.96248124,6.59134841,0.39057670,3.77834739,1.33138922,1.00850822,0.01331037,0.41934813,0.05989064,1.76288510
-2.95647824,6.51647001,0.38085260,3.74614481,1.31320329,0.99912423,0.01311882,0.40652403,0.05846954,1.73933082
-2.95047524,6.44976055,0.37188165,3.71978659,1.29656074,0.99036978,0.01297895,0.39438513,0.05704469,1.71605765
-2.94447224,6.39242694,0.36382411,3.70000329,1.28165799,0.98239972,0.01289459,0.38298364,0.05562584,1.69328622
-2.93846923,6.34552005,0.35682703,3.68744354,1.26864809,0.97534342,0.01286887,0.37235323,0.05422224,1.67120534
-2.93246623,6.30993499,0.35102218,3.68267669,1.25764153,0.96930380,0.01290417,0.36251058,0.05284266,1.64997056
-2.92646323,6.28641575,0.34652416,3.68619729,1.24870843,0.96435737,0.01300213,0.35345729,0.05149538,1.62970405
-2.92046023,6.27556335,0.34342895,3.69843088,1.24188196,0.96055519,0.01316366,0.34518204,0.05018821,1.61049561
-2.91445723,6.27784659,0.34181265,3.71974055,1.23716263,0.95792473,0.01338898,0.33766291,0.04892844,1.59240472
-2.90845423,6.29361452,0.34173057,3.75043356,1.23452339,0.95647245,0.01367761,0.33086962,0.04772286,1.57546343
-2.90245123,6.32310975,0.34321658,3.79076768,1.23391496,0.95618695,0.01402840,0.32476574,0.04657768,1.55967993
-2.89644822,6.36648184,0.34628279,3.84095676,1.23527147,0.95704262,0.01443956,0.31931071,0.04549853,1.54504255
-2.89044522,6.42379987,0.35091942,3.90117503,1.23851581,0.95900346,0.01490870,0.31446155,0.04449036,1.53152414
-2.88444222,6.49506372,0.35709513,3.97156000,1.24356478,0.96202705,0.01543285,0.31017442,0.04355742,1.51908646
-2.87843922,6.58021336,0.36475757,4.05221353,1.25033358,0.96606842,0.01600846,0.30640584,0.04270320,1.50768462
-2.87243622,6.67913568,0.37383427,4.14320097,1.25873963,0.97108358,0.01663149,0.30311366,0.04193036,1.49727119
-2.86643322,6.79166855,0.38423387,4.24454833,1.26870549,0.97703266,0.01729742,0.30025786,0.04124074,1.48780007
-2.86043022,6.91760178,0.39584770,4.35623732,1.28016087,0.98388245,0.01800125,0.29780102,0.04063530,1.47922971
-2.85442721,7.05667494,0.40855158,4.47819846,1.29304360,0.99160816,0.01873760,0.29570870,0.04011413,1.47152580
-2.84842421,7.20857207,0.42220794,4.61030242,1.30729959,1.00019447,0.01950071,0.29394965,0.03967650,1.46466313
-2.84242121,7.37291349,0.43666817,4.75234987,1.32288183,1.00963563,0.02028453,0.29249585,0.03932086,1.45862676
-2.83641821,7.54924510,0.45177502,4.90406026,1.33974847,1.01993474,0.02108272,0.29132245,0.03904488,1.45341216
-2.83041521,7.73702581,0.46736528,5.06506015,1.35786020,1.03110216,0.02188879,0.29040763,0.03884555,1.44902452
-2.82441221,7.93561387,0.48327233,5.23487165,1.37717692,1.04315317,0.02269610,0.28973234,0.03871925,1.44547726
-2.81840920,8.14425308,0.49932878,5.41290183,1.39765411,1.05610497,0.02349795,0.28927997,0.03866177,1.44278955
-2.81240620,8.36205992,0.51536897,5.59843387,1.41923898,1.06997324,0.02428770,0.28903596,0.03866848,1.44098331
-2.80640320,8.58801284,0.53123133,5.79062083,1.44186664,1.08476832,0.02505882,0.28898733,0.03873433,1.44007946
-2.80040020,8.82094491,0.54676068,5.98848291,1.46545666,1.10049140,0.02580498,0.28912214,0.03885398,1.44009398
-2.79439720,9.05954098,0.56181014,6.19090889,1.48991006,1.11713080,0.02652016,0.28942901,0.03902186,1.44103363
-2.78839420,9.30234037,0.57624307,6.39666253,1.51510709,1.13465858,0.02719874,0.28989656,0.03923225,1.44289190
-2.78239120,9.54774594,0.58993458,6.60439428,1.54090597,1.15302783,0.02783559,0.29051291,0.03947934,1.44564523
-2.77638819,9.79404007,0.60277302,6.81265844,1.56714255,1.17217055,0.02842613,0.29126525,0.03975736,1.44924983
-2.77038519,10.03940771,0.61466113,7.01993597,1.59363124,1.19199661,0.02896645,0.29213953,0.04006059,1.45363937
-2.76438219,10.28196626,0.62551712,7.22466219,1.62016692,1.21239353,0.02945336,0.29312022,0.04038346,1.45872359
-2.75837919,10.51980167,0.63527555,7.42525900,1.64652807,1.23322748,0.02988445,0.29419031,0.04072068,1.46438820
-2.75237619,10.75100958,0.64388803,7.62017039,1.67248079,1.25434516,0.03025814,0.29533138,0.04106725,1.47049596
-2.74637319,10.97374009,0.65132379,7.80789993,1.69778371,1.27557675,0.03057369,0.29652391,0.04141860,1.47688901
-2.74037019,11.18624425,0.65757007,7.98704886,1.72219342,1.29673966,0.03083122,0.29774774,0.04177065,1.48339249
-2.73436718,11.38692012,0.66263228,8.15635283,1.74547032,1.31764299,0.03103169,0.29898267,0.04211988,1.48981910
-2.72836418,11.57435625,0.66653397,8.31471571,1.76738458,1.33809237,0.03117690,0.30020914,0.04246339,1.49597466
-2.72236118,11.74737006,0.66931651,8.46123854,1.78772177,1.35789514,0.03126938,0.30140900,0.04279898,1.50166409
-2.71635818,11.90503910,0.67103838,8.59524209,1.80628821,1.37686532,0.03131237,0.30256625,0.04312512,1.50669783
-2.71035518,12.04672313,0.67177424,8.71628151,1.82291537,1.39482847,0.03130969,0.30366776,0.04344096,1.51089804
-2.70435218,12.17207539,0.67161344,8.82415208,1.83746353,1.41162579,0.03126567,0.30470383,0.04374630,1.51410445
-2.69834917,12.28104211,0.67065817,8.91888533,1.84982412,1.42711762,0.03118498,0.30566862,0.04404154,1.51617936
-2.69234617,12.37384970,0.66902122,9.00073539,1.85992098,1.44118589,0.03107252,0.30656027,0.04432751,1.51701172
-2.68634317,12.45097978,0.66682323,9.07015597,1.86771016,1.45373551,0.03093325,0.30738091,0.04460536,1.51651974
-2.68034017,12.51313313,0.66418966,9.12776869,1.87317859,1.46469471,0.03077206,0.30813625,0.04487643,1.51465218
-2.67433717,12.56118398,0.66124743,9.17432454,1.87634152,1.47401418,0.03059362,0.30883500,0.04514197,1.51138804
-2.66833417,12.59612708,0.65812137,9.21065996,1.87723889,1.48166521,0.03040219,0.30948801,0.04540300,1.50673485
-2.66233117,12.61902026,0.65493062,9.23765027,1.87593098,1.48763703,0.03020153,0.31010723,0.04566009,1.50072557
-2.65632816,12.63092574,0.65178514,9.25616263,1.87249355,1.49193339,0.02999478,0.31070455,0.04591315,1.49341441
-2.65032516,12.63285358,0.64878238,9.26701160,1.86701279,1.49456882,0.02978432,0.31129052,0.04616128,1.48487184
-2.64432216,12.62571086,0.64600447,9.27091966,1.85958036,1.49556478,0.02957174,0.31187320,0.04640262,1.47517920
-2.63831916,12.61025969,0.64351585,9.26848544,1.85028902,1.49494605,0.02935782,0.31245705,0.04663429,1.46442329
-2.63231616,12.58708708,0.64136163,9.26016158,1.83922899,1.49273757,0.02914245,0.31304210,0.04685238,1.45269135
-2.62631316,12.55658879,0.63956670,9.24624397,1.82648545,1.48896213,0.02892477,0.31362331,0.04705196,1.44006680
-2.62031016,12.51896869,0.63813566,9.22687334,1.81213731,1.48363908,0.02870317,0.31419038,0.04722727,1.42662607
-2.61430715,12.47425415,0.63705368,9.20204932,1.79625737,1.47678413,0.02847542,0.31472790,0.04737187,1.41243684
-2.60830415,12.42232697,0.63628801,9.17165673,1.77891402,1.46841045,0.02823880,0.31521589,0.04747892,1.39755767
-2.60230115,12.36296853,0.63579041,9.13550255,1.76017427,1.45853096,0.02799030,0.31563073,0.04754153,1.38203923
-2.59629815,12.29591658,0.63550007,9.09336176,1.74010806,1.44716174,0.02772677,0.31594650,0.04755309,1.36592696
-2.59029515,12.22093063,0.63534706,9.04502949,1.71879349,1.43432630,0.02744511,0.31613649,0.04750770,1.34926490
-2.58429215,12.13786198,0.63525599,8.99037621,1.69632272,1.42006051,0.02714247,0.31617506,0.04740054,1.33210055
-2.57828914,12.04672409,0.63514979,8.92940284,1.67280806,1.40441782,0.02681646,0.31603941,0.04722831,1.31449020
-2.57228614,11.94775895,0.63495339,8.86229222,1.64838786,1.38747432,0.02646526,0.31571150,0.04698949,1.29650445
-2.56628314,11.84149482,0.63459702,8.78945355,1.62323164,1.36933338,0.02608777,0.31517971,0.04668472,1.27823334
-2.56028014,11.72879169,0.63401903,8.71155692,1.59754417,1.35012931,0.02568372,0.31444030,0.04631697,1.25979073
-2.55427714,11.61087077,0.63316819,8.62955523,1.57156791,1.33002992,0.02525371,0.31349852,0.04589163,1.24131748
-2.54827414,11.48932557,0.63200514,8.54469170,1.54558371,1.30923736,0.02479923,0.31236924,0.04541657,1.22298307
-2.54227114,11.36611301,0.63050321,8.45849185,1.51990928,1.28798739,0.02432260,0.31107716,0.04490200,1.20498550
-2.53626813,11.24352394,0.62864840,8.37273957,1.49489552,1.26654666,0.02382692,0.30965639,0.04436030,1.18754922
-2.53026513,11.12413371,0.62643872,8.28943797,1.47092063,1.24520821,0.02331596,0.30814962,0.04380564,1.17092117
-2.52426213,11.01073445,0.62388285,8.21075614,1.44838207,1.22428506,0.02279396,0.30660669,0.04325363,1.15536493
-2.51825913,10.90625177,0.62099838,8.13896419,1.42768674,1.20410236,0.02226552,0.30508279,0.04272080,1.14115334
-2.51225613,10.81364933,0.61780964,8.07635915,1.40923961,1.18498813,0.02173540,0.30363623,0.04222405,1.12855973
-2.50625313,10.73582548,0.61434541,8.02518497,1.39343136,1.16726319,0.02120834,0.30232600,0.04178013,1.11784833
-2.50025013,10.67550659,0.61063653,7.98755021,1.38062544,1.15123053,0.02068885,0.30120917,0.04140497,1.10926416
-2.49424712,10.63514200,0.60671374,7.96534709,1.37114523,1.13716477,0.02018109,0.30033825,0.04111321,1.10302304
-2.48824412,10.61680528,0.60260574,7.96017558,1.36526184,1.12530210,0.01968873,0.29975870,0.04091764,1.09930216
-2.48224112,10.62210647,0.59833762,7.97327595,1.36318306,1.11583123,0.01921481,0.29950663,0.04082879,1.09823163
-2.47623812,10.65211938,0.59392986,8.00547281,1.36504415,1.10888581,0.01876169,0.29960689,0.04085459,1.09988764
-2.47023512,10.70732731,0.58939777,8.05713331,1.37090082,1.10453871,0.01833100,0.30007158,0.04100013,1.10428736
-2.46423212,10.78759002,0.58475152,8.12814141,1.38072478,1.10279850,0.01792368,0.30089909,0.04126755,1.11138612
-2.45822911,10.89213336,0.57999667,8.21788942,1.39440225,1.10360828,0.01753993,0.30207377,0.04165611,1.12107696
-2.45222611,11.01956254,0.57513520,8.32528731,1.41173549,1.10684715,0.01717935,0.30356618,0.04216226,1.13319258
-2.44622311,11.16789849,0.57016693,8.44878958,1.43244737,1.11233411,0.01684101,0.30533393,0.04278001,1.14750986
-2.44022011,11.33463606,0.56509122,8.58643859,1.45618895,1.11983442,0.01652352,0.30732319,0.04350126,1.16375662
-2.43421711,11.51682168,0.55990885,8.73592263,1.48254970,1.12906814,0.01622521,0.30947068,0.04431628,1.18162058
-2.42821411,11.71114740,0.55462399,8.89464635,1.51107006,1.13972050,0.01594420,0.31170612,0.04521427,1.20075997
-2.42221111,11.91405731,0.54924601,9.05981078,1.54125588,1.15145363,0.01567858,0.31395504,0.04618395,1.22081562
-2.41620810,12.12186204,0.54379117,9.22849945,1.57259408,1.16391928,0.01542650,0.31614182,0.04721416,1.24142382
-2.41020510,12.33085652,0.53828391,9.39776736,1.60456898,1.17677182,0.01518628,0.31819282,0.04829446,1.26222957
-2.40420210,12.53743616,0.53275786,9.56472904,1.63667854,1.18968098,0.01495650,0.32003944,0.04941566,1.28289956
-2.39819910,12.73820665,0.52725617,9.72664221,1.66844998,1.20234383,0.01473610,0.32162107,0.05057031,1.30313441
-2.39219610,12.93008312,0.52183154,9.88098389,1.69945395,1.21449544,0.01452439,0.32288763,0.05175309,1.32267960
-2.38619310,13.11037449,0.51654550,10.02551594,1.72931684,1.22591765,0.01432110,0.32380169,0.05296104,1.34133463
-2.38019010,13.27685018,0.51146735,10.15833778,1.75773069,1.23644573,0.01412636,0.32434013,0.05419375,1.35896002
-2.37418709,13.42778666,0.50667246,10.27792451,1.78446033,1.24597256,0.01394072,0.32449513,0.05545335,1.37548186
-2.36818409,13.56199270,0.50224034,10.38314950,1.80934746,1.25445018,0.01376504,0.32427453,0.05674435,1.39089367
-2.36218109,13.67881294,0.49825230,10.47329103,1.83231176,1.26188875,0.01360053,0.32370153,0.05807345,1.40525563
-2.35617809,13.77811050,0.49478899,10.54802362,1.85334888,1.26835298,0.01344859,0.32281381,0.05944910,1.41869107
-2.35017509,13.86023052,0.49192797,10.60739500,1.87252572,1.27395628,0.01331079,0.32166205,0.06088110,1.43138056
-2.34417209,13.92594692,0.48974128,10.65179065,1.88997309,1.27885291,0.01318876,0.32030796,0.06237999,1.44355374
-2.33816908,13.97639580,0.48829340,10.68188824,1.90587646,1.28322871,0.01308414,0.31882196,0.06395653,1.45547936
-2.33216608,14.01299918,0.48763948,10.69860437,1.92046509,1.28729064,0.01299850,0.31728052,0.06562103,1.46745391
-2.32616308,14.03738302,0.48782416,10.70303680,1.93400016,1.29125591,0.01293326,0.31576353,0.06738282,1.47978942
-2.32016008,14.05129361,0.48888083,10.69640489,1.94676250,1.29534095,0.01288967,0.31435144,0.06924962,1.49280077
-2.31415708,14.05651621,0.49083156,10.67999116,1.95904038,1.29975093,0.01286876,0.31312276,0.07122707,1.50679318
-2.30815408,14.05479939,0.49368759,10.65508645,1.97111791,1.30467016,0.01287133,0.31215156,0.07331832,1.52205025
-2.30215108,14.04778796,0.49745035,10.62294095,1.98326444,1.31025371,0.01289794,0.31150543,0.07552369,1.53882295
-2.29614807,14.03696681,0.50211286,10.58472267,1.99572517,1.31662067,0.01294895,0.31124373,0.07784044,1.55732001
-2.29014507,14.02361696,0.50766157,10.54148450,2.00871338,1.32384913,0.01302450,0.31141626,0.08026272,1.57769984
-2.28414207,14.00878458,0.51407817,10.49414035,2.02240419,1.33197299,0.01312459,0.31206234,0.08278150,1.60006420
-2.27813907,13.99326282,0.52134155,10.44345048,2.03692990,1.34098078,0.01324907,0.31321029,0.08538475,1.62445381
-2.27213607,13.97758557,0.52942940,10.39001514,2.05237695,1.35081619,0.01339772,0.31487723,0.08805758,1.65084581
-2.26613307,13.96203193,0.53831956,10.33427590,2.06878412,1.36138035,0.01357023,0.31706923,0.09078257,1.67915297
-2.26013007,13.94663936,0.54799068,10.27652307,2.08614206,1.37253563,0.01376629,0.31978168,0.09354010,1.70922479
-2.25412706,13.93122367,0.55842236,10.21690786,2.10439368,1.38411074,0.01398553,0.32299981,0.09630873,1.74084999
-2.24812406,13.91540359,0.56959448,10.15545757,2.12343545,1.39590680,0.01422757,0.32669933,0.09906564,1.77376056
-2.24212106,13.89862809,0.58148576,10.09209250,2.14311922,1.40770430,0.01449199,0.33084718,0.10178705,1.80763694
-2.23611806,13.88020449,0.59407171,10.02664309,2.16325465,1.41927047,0.01477828,0.33540218,0.10444865,1.84211422
-2.23011506,13.85932610,0.60732185,9.95886626,2.18361203,1.43036697,0.01508586,0.34031581,0.10702601,1.87678932
-2.22411206,13.83509852,0.62119662,9.88846041,2.20392553,1.44075766,0.01541395,0.34553279,0.10949499,1.91122871
-2.21810905,13.80656391,0.63564398,9.81507852,2.22389705,1.45021606,0.01576160,0.35099182,0.11183211,1.94497678
-2.21210605,13.77272333,0.65059606,9.73833944,2.24320048,1.45853256,0.01612760,0.35662615,0.11401486,1.97756469
-2.20610305,13.73255748,0.66596622,9.65783787,2.26148682,1.46552104,0.01651046,0.36236432,0.11602204,2.00851937
-2.20010005,13.68504646,0.68164657,9.57315323,2.27839000,1.47102475,0.01690836,0.36813087,0.11783406,2.03737290
-2.19409705,13.62918929,0.69750644,9.48385856,2.29353367,1.47492141,0.01731916,0.37384722,0.11943313,2.06367194
-2.18809405,13.56402418,0.71339197,9.38953000,2.30653889,1.47712729,0.01774040,0.37943261,0.12080358,2.08698704
-2.18209105,13.48865010,0.72912694,9.28975760,2.31703284,1.47760031,0.01816931,0.38480529,0.12193203,2.10692198
-2.17608804,13.40225032,0.74451497,9.18415815,2.32465829,1.47634188,0.01860291,0.38988378,0.12280764,2.12312271
-2.17008504,13.30411813,0.75934320,9.07239039,2.32908386,1.47339760,0.01903799,0.39458840,0.12342226,2.13528579
-2.16408204,13.19368446,0.77338720,8.95417255,2.33001461,1.46885666,0.01947128,0.39884281,0.12377063,2.14316630
-2.15807904,13.07054694,0.78641718,8.82930213,2.32720279,1.46284991,0.01989949,0.40257578,0.12385055,2.14658475
-2.15207604,12.93449948,0.79820506,8.69767732,2.32045815,1.45554674,0.02031941,0.40572285,0.12366295,2.14543304
-2.14607304,12.78556097,0.80853219,8.55931912,2.30965755,1.44715060,0.02072803,0.40822805,0.12321202,2.13967898
-2.14007004,12.62400171,0.81719727,8.41439326,2.29475327,1.43789350,0.02112256,0.41004548,0.12250522,2.12936949
-2.13406703,12.45036581,0.82402421,8.26323044,2.27577959,1.42802943,0.02150059,0.41114063,0.12155329,2.11463196
-2.12806403,12.26548805,0.82886930,8.10634384,2.25285723,1.41782698,0.02186005,0.41149149,0.12037013,2.09567394
-2.12206103,12.07050353,0.83162749,7.94444237,2.22619540,1.40756142,0.02219927,0.41108924,0.11897267,2.07278088
-2.11605803,11.86684912,0.83223729,7.77843876,2.19609102,1.39750645,0.02251696,0.40993864,0.11738065,2.04631204
-2.11005503,11.65625548,0.83068409,7.60945127,2.16292523,1.38792598,0.02281220,0.40805789,0.11561630,2.01669454
-2.10405203,11.44072961,0.82700169,7.43879860,2.12715708,1.37906628,0.02308434,0.40547808,0.11370402,1.98441572
-2.09804902,11.22252770,0.82127181,7.26798748,2.08931460,1.37114883,0.02333297,0.40224229,0.11166992,1.95001400
-2.09204602,11.00411893,0.81362185,7.09869302,2.04998352,1.36436415,0.02355781,0.39840427,0.10954136,1.91406857
-2.08604302,10.78814115,0.80422074,6.93273206,2.00979411,1.35886700,0.02375862,0.39402678,0.10734649,1.87718807
-2.08004002,10.57734988,0.79327326,6.77203021,1.96940652,1.35477317,0.02393510,0.38917977,0.10511372,1.83999885
-2.07403702,10.37456208,0.78101306,6.61858341,1.92949524,1.35215791,0.02408685,0.38393844,0.10287123,1.80313284
-2.06803402,10.18259659,0.76769473,6.47441511,1.89073327,1.35105623,0.02421329,0.37838119,0.10064650,1.76721569
-2.06203102,10.00421305,0.75358536,6.34153028,1.85377643,1.35146494,0.02431364,0.37258771,0.09846585,1.73285532
-2.05602801,9.84205093,0.73895598,6.22186748,1.81924846,1.35334634,0.02438693,0.36663720,0.09635411,1.70063115
-2.05002501,9.69857032,0.72407318,6.11725033,1.78772722,1.35663327,0.02443203,0.36060678,0.09433423,1.67108427
-2.04402201,9.57599587,0.70919151,6.02933962,1.75973237,1.36123525,0.02444775,0.35457015,0.09242705,1.64470863
-2.03801901,9.47626491,0.69454666,5.95958720,1.73571481,1.36704515,0.02443289,0.34859663,0.09065112,1.62194341
-2.03201601,9.40098048,0.68034992,5.90919276,1.71604783,1.37394618,0.02438644,0.34275036,0.08902249,1.60316640
-2.02601301,9.35137021,0.66678392,5.87906462,1.70102024,1.38181841,0.02430763,0.33708986,0.08755469,1.58868852
-2.02001001,9.32825107,0.65399978,5.86978526,1.69083119,1.39054454,0.02419614,0.33166776,0.08625859,1.57874932
-2.01400700,9.33200073,0.64211570,5.88158264,1.68558674,1.40001456,0.02405219,0.32653077,0.08514242,1.57351335
-2.00800400,9.36253558,0.63121684,5.91430806,1.68529801,1.41012870,0.02387671,0.32171965,0.08421172,1.57306737
-2.00200100,9.41929601,0.62135642,5.96742131,1.68988069,1.42079881,0.02367136,0.31726938,0.08346933,1.57741839
-1.99599800,9.50123926,0.61255787,6.03998386,1.69915598,1.43194783,0.02343864,0.31320918,0.08291534,1.58649240
-1.98999500,9.60684056,0.60481778,6.13066074,1.71285273,1.44350749,0.02318190,0.30956260,0.08254712,1.60013402
-1.98399200,9.73410313,0.59810951,6.23773159,1.73061092,1.45541462,0.02290525,0.30634747,0.08235926,1.61810713
-1.97798899,9.88057779,0.59238717,6.35911135,1.75198649,1.46760611,0.02261356,0.30357576,0.08234360,1.64009650
-1.97198599,10.04339288,0.58758982,6.49238068,1.77645754,1.48001329,0.02231227,0.30125344,0.08248918,1.66571093
-1.96598299,10.21929486,0.58364568,6.63482611,1.80343214,1.49255610,0.02200729,0.29938015,0.08278235,1.69448773
-1.95997999,10.40469994,0.58047625,6.78348939,1.83225785,1.50513758,0.02170477,0.29794900,0.08320683,1.72589905
-1.95397699,10.59575643,0.57800009,6.93522522,1.86223292,1.51763935,0.02141092,0.29694628,0.08374386,1.75935995
-1.94797399,10.78841716,0.57613628,7.08676626,1.89261933,1.52991849,0.02113178,0.29635135,0.08437244,1.79423844
-1.94197099,10.97852073,0.57480736,7.23479369,1.92265755,1.54180624,0.02087305,0.29613657,0.08506962,1.82986736
-1.93596798,11.16187966,0.57394182,7.37601137,1.95158268,1.55310875,0.02063984,0.29626752,0.08581092,1.86555786
-1.92996498,11.33437314,0.57347591,7.50722125,1.97864192,1.56361003,0.02043656,0.29670326,0.08657077,1.90061442
-1.92396198,11.49204133,0.57335488,7.62539759,2.00311260,1.57307696,0.02026674,0.29739704,0.08732303,1.93435072
-1.91795898,11.63117807,0.57353361,7.72775735,2.02432047,1.58126630,0.02013299,0.29829700,0.08804159,1.96610603
-1.91195598,11.74841856,0.57397659,7.81182415,2.04165737,1.58793306,0.02003687,0.29934729,0.08870097,1.99526144
-1.90595298,11.84081857,0.57465725,7.87548343,2.05459777,1.59284011,0.01997899,0.30048924,0.08927692,2.02125533
-1.89994997,11.90592214,0.57555682,7.91702691,2.06271325,1.59576809,0.01995896,0.30166279,0.08974703,2.04359745
-1.89394697,11.94181494,0.57666260,7.93518459,2.06568447,1.59652531,0.01997552,0.30280788,0.09009122,2.06188094
-1.88794397,11.94716135,0.57796589,7.92914339,2.06330991,1.59495693,0.02002662,0.30386608,0.09029225,2.07579184
-1.88194097,11.92122398,0.57945967,7.89855202,2.05551090,1.59095278,0.02010961,0.30478205,0.09033605,2.08511576
-1.87593797,11.86386512,0.58113607,7.84351237,2.04233290,1.58445365,0.02022134,0.30550504,0.09021198,2.08974122
-1.86993497,11.77553069,0.58298400,7.76455818,2.02394267,1.57545536,0.02035839,0.30599029,0.08991301,2.08965993
-1.86393197,11.65721794,0.58498690,7.66262262,2.00062158,1.56401066,0.02051721,0.30620029,0.08943569,2.08496377
-1.85792896,11.51042893,0.58712102,7.53899643,1.97275548,1.55022883,0.02069430,0.30610586,0.08878009,2.07583884
-1.85192596,11.33711249,0.58935410,7.39527904,1.94082141,1.53427297,0.02088637,0.30568711,0.08794963,2.06255704
-1.84592296,11.13959748,0.59164497,7.23332486,1.90537188,1.51635531,0.02109047,0.30493414,0.08695076,2.04546546
-1.83991996,10.92052074,0.59394376,7.05518731,1.86701748,1.49673074,0.02130413,0.30384762,0.08579268,2.02497432
-1.83391696,10.68275272,0.59619315,6.86306270,1.82640851,1.47568897,0.02152538,0.30243906,0.08448693,2.00154386
-1.82791396,10.42932374,0.59833034,6.65923605,1.78421639,1.45354577,0.02175284,0.30073098,0.08304699,1.97567092
-1.82191096,10.16335339,0.60028994,6.44603050,1.74111562,1.43063360,0.02198572,0.29875680,0.08148791,1.94787559
-1.81590795,9.88798501,0.60200741,6.22576157,1.69776689,1.40729222,0.02222382,0.29656046,0.07982589,1.91868841
-1.80990495,9.60632674,0.60342310,6.00069695,1.65480178,1.38385939,0.02246740,0.29419596,0.07807793,1.88863850
-1.80390195,9.32139985,0.60448641,5.77302239,1.61280956,1.36066227,0.02271715,0.29172647,0.07626151,1.85824282
-1.79789895,9.03609467,0.60516011,5.54481342,1.57232620,1.33800947,0.02297407,0.28922339,0.07439428,1.82799667
-1.79189595,8.75313392,0.60542420,5.31801277,1.53382571,1.31618413,0.02323926,0.28676501,0.07249384,1.79836553
-1.78589295,8.47504281,0.60527935,5.09441277,1.49771384,1.29543804,0.02351383,0.28443503,0.07057746,1.76977814
-1.77988994,8.20412512,0.60474948,4.87564210,1.46432398,1.27598678,0.02379867,0.28232082,0.06866194,1.74262075
-1.77388694,7.94244443,0.60388330,4.66315607,1.43391502,1.25800613,0.02409432,0.28051148,0.06676338,1.71723242
-1.76788394,7.69180956,0.60275479,4.45822984,1.40667106,1.24162935,0.02440077,0.27909576,0.06489708,1.69390120
-1.76188094,7.45376353,0.60146229,4.26195394,1.38270256,1.22694563,0.02471729,0.27815980,0.06307731,1.67286115
-1.75587794,7.22957561,0.60012642,4.07523159,1.36204879,1.21399942,0.02504236,0.27778489,0.06131720,1.65429005
-1.74987494,7.02023602,0.59888683,3.89877777,1.34468138,1.20279078,0.02537349,0.27804514,0.05962860,1.63830783
-1.74387194,6.82645347,0.59789773,3.73311982,1.33050869,1.19327649,0.02570724,0.27900530,0.05802188,1.62497569
-1.73786893,6.64865561,0.59732273,3.57859974,1.31938092,1.18537213,0.02603912,0.28071864,0.05650588,1.61429605
-1.73186593,6.48699279,0.59732892,3.43537835,1.31109585,1.17895490,0.02636369,0.28322515,0.05508771,1.60621328
-1.72586293,6.34134558,0.59808058,3.30344162,1.30540511,1.17386732,0.02667461,0.28654995,0.05377270,1.60061549
-1.71985993,6.21133649,0.59973293,3.18260941,1.30202095,1.16992164,0.02696474,0.29070206,0.05256436,1.59733738
-1.71385693,6.09634618,0.60242596,3.07254680,1.30062336,1.16690509,0.02722637,0.29567359,0.05146429,1.59616421
-1.70785393,5.99553439,0.60627886,2.97277812,1.30086761,1.16458568,0.02745139,0.30143932,0.05047230,1.59683702
-1.70185093,5.90786550,0.61138510,2.88270361,1.30239206,1.16271872,0.02763156,0.30795681,0.04958642,1.59905898
-1.69584792,5.83213837,0.61780848,2.80161854,1.30482613,1.16105370,0.02775876,0.31516684,0.04880305,1.60250287
-1.68984492,5.76701999,0.62558029,2.72873440,1.30779828,1.15934159,0.02782530,0.32299440,0.04811715,1.60681947
