energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-3.01650825,7.54069224,0.16717991,0.83441035,1.63534180,0.40528184,2.20693382,1.09595783,0.09168990,4.41685737
-3.01050525,7.58010817,0.17387826,0.84330893,1.66424360,0.41059164,2.21049298,1.10072447,0.09133861,4.42654860
-3.00450225,7.58587678,0.17993781,0.84819649,1.68575112,0.41411301,2.20547451,1.09998045,0.09056905,4.41745232
-2.99849925,7.55701849,0.18522783,0.84897497,1.69935901,0.41573839,2.19148031,1.09370548,0.08937808,4.38901721
-2.99249625,7.49320787,0.18963218,0.84562497,1.70470179,0.41539642,2.16828133,1.08197609,0.08777316,4.34105571
-2.98649325,7.39478626,0.19305346,0.83820828,1.70156747,0.41305457,2.13582391,1.06496347,0.08577184,4.27374852
-2.98049025,7.26275833,0.19541664,0.82686870,1.68990749,0.40872084,2.09423144,1.04292929,0.08340100,4.18763988
-2.97448724,7.09877300,0.19667209,0.81183091,1.66984268,0.40244434,2.04380115,1.01621978,0.08069583,4.08362428
-2.96848424,6.90508958,0.19679774,0.79339760,1.64166479,0.39431497,1.98499657,0.98525827,0.07769873,3.96292498
-2.96248124,6.68453037,0.19580048,0.77194474,1.60583355,0.38446191,1.91843572,0.95053638,0.07445812,3.82706544
-2.95647824,6.44042088,0.19371648,0.74791524,1.56296912,0.37305117,1.84487562,0.91260416,0.07102712,3.67783443
-2.95047524,6.17651952,0.19061056,0.72181094,1.51384000,0.36028221,1.76519356,0.87205937,0.06746229,3.51724580
-2.94447224,5.89693834,0.18657460,0.69418318,1.45934676,0.34638359,1.68036572,0.82953614,0.06382236,3.34749417
-2.93846923,5.60605676,0.18172498,0.66562218,1.40050193,0.33160796,1.59144383,0.78569326,0.06016700,3.17090755
-2.93246623,5.30843025,0.17619915,0.63674518,1.33840651,0.31622636,1.49953045,0.74120232,0.05655568,2.98989808
-2.92646323,5.00869613,0.17015155,0.60818383,1.27422394,0.30052204,1.40575371,0.69673587,0.05304658,2.80691213
-2.92046023,4.71147834,0.16374887,0.58057094,1.20915207,0.28478397,1.31124213,0.65295577,0.04969563,2.62438082
-2.91445723,4.42129343,0.15716499,0.55452679,1.14439410,0.26930018,1.21710026,0.61050199,0.04655559,2.44467206
-2.90845423,4.14245962,0.15057563,0.53064542,1.08112932,0.25435113,1.12438580,0.56998186,0.04367528,2.27004522
-2.90245123,3.87901078,0.14415305,0.50948112,1.02048442,0.24020327,1.03408875,0.53196007,0.04109884,2.10260916
-2.89644822,3.63461708,0.13806090,0.49153531,0.96350628,0.22710292,0.94711313,0.49694936,0.03886510,1.94428456
-2.89044522,3.41251389,0.13244933,0.47724439,0.91113703,0.21527065,0.86426168,0.46540221,0.03700695,1.79677111
-2.88444222,3.21544011,0.12745074,0.46696853,0.86419193,0.20489634,0.78622371,0.43770337,0.03555093,1.66152002
-2.87843922,3.04558723,0.12317605,0.46098201,0.82334077,0.19613493,0.71356645,0.41416353,0.03451668,1.53971231
-2.87243622,2.90455997,0.11971178,0.45946518,0.78909327,0.18910303,0.64672982,0.39501407,0.03391661,1.43224288
-2.86643322,2.79334928,0.11711792,0.46249844,0.76178869,0.18387645,0.58602450,0.38040305,0.03375561,1.33971068
-2.86043022,2.71231816,0.11542670,0.47005848,0.74159005,0.18048875,0.53163328,0.37039249,0.03403075,1.26241479
-2.85442721,2.66120076,0.11464225,0.48201693,0.72848290,0.17893074,0.48361531,0.36495700,0.03473121,1.20035626
-2.84842421,2.63911485,0.11474113,0.49814176,0.72227881,0.17915106,0.44191300,0.36398387,0.03583826,1.15324566
-2.84242121,2.64458765,0.11567378,0.51810127,0.72262325,0.18105778,0.40636106,0.36727478,0.03732534,1.12051606
-2.83641821,2.67559476,0.11736666,0.54147106,0.72900785,0.18452098,0.37669757,0.37454913,0.03915837,1.10134109
-2.83041521,2.72961186,0.11972520,0.56774364,0.74078649,0.18937637,0.35257627,0.38544904,0.04129618,1.09465781
-2.82441221,2.80367813,0.12263730,0.59634078,0.75719502,0.19542970,0.33358009,0.39954618,0.04369115,1.09919414
-2.81840920,2.89447069,0.12597732,0.62662813,0.77737392,0.20246205,0.31923524,0.41635038,0.04629006,1.11350023
-2.81240620,2.99838845,0.12961043,0.65793212,0.80039340,0.21023575,0.30902559,0.43531985,0.04903507,1.13598351
-2.80640320,3.11164368,0.13339716,0.68955826,0.82528030,0.21850091,0.30240707,0.45587318,0.05186499,1.16494668
-2.80040020,3.23035923,0.13719798,0.72081075,0.85104588,0.22700223,0.29882175,0.47740256,0.05471662,1.19862807
-2.79439720,3.35066892,0.14087782,0.75101238,0.87671398,0.23548609,0.29771124,0.49928834,0.05752627,1.23524354
-2.78839420,3.46881838,0.14431026,0.77952439,0.90134846,0.24370756,0.29852932,0.52091425,0.06023142,1.27302905
-2.78239120,3.58126324,0.14738137,0.80576529,0.92407930,0.25143720,0.30075348,0.54168301,0.06277227,1.31028281
-2.77638819,3.68476182,0.14999303,0.82922814,0.94412643,0.25846740,0.30389513,0.56103194,0.06509350,1.34540600
-2.77038519,3.77645890,0.15206556,0.84949546,0.96082059,0.26461803,0.30750845,0.57844779,0.06714571,1.37694081
-2.76438219,3.85395796,0.15353968,0.86625125,0.97362051,0.26974127,0.31119754,0.59348048,0.06888695,1.40360471
-2.75837919,3.91537898,0.15437767,0.87928957,0.98212596,0.27372530,0.31462197,0.60575514,0.07028382,1.42431980
-2.75237619,3.95939989,0.15456370,0.88851939,0.98608604,0.27649694,0.31750045,0.61498190,0.07131254,1.43823622
-2.74637319,3.98527981,0.15410344,0.89396531,0.98540276,0.27802290,0.31961274,0.62096313,0.07195950,1.44474883
-2.74037019,3.99286352,0.15302284,0.89576440,0.98012963,0.27830978,0.32079974,0.62359773,0.07222168,1.44350650
-2.73436718,3.98256683,0.15136634,0.89415902,0.97046546,0.27740273,0.32096188,0.62288230,0.07210652,1.43441368
-2.72836418,3.95534372,0.14919439,0.88948614,0.95674375,0.27538287,0.32005591,0.61890916,0.07163161,1.41762424
-2.72236118,3.91263659,0.14658060,0.88216356,0.93941810,0.27236364,0.31809024,0.61186120,0.07082390,1.39352780
-2.71635818,3.85631200,0.14360860,0.87267360,0.91904430,0.26848609,0.31511918,0.60200392,0.06971871,1.36272917
-2.71035518,3.78858452,0.14036868,0.86154507,0.89625984,0.26391350,0.31123624,0.58967492,0.06835843,1.32602175
-2.70435218,3.71193208,0.13695443,0.84933413,0.87176174,0.25882543,0.30656676,0.57527127,0.06679095,1.28435595
-2.69834917,3.62900612,0.13345957,0.83660501,0.84628340,0.25341147,0.30126036,0.55923535,0.06506810,1.23880399
-2.69234617,3.54254032,0.12997492,0.82391117,0.82057156,0.24786497,0.29548328,0.54203979,0.06324387,1.19052235
-2.68634317,3.45526116,0.12658583,0.81177764,0.79536386,0.24237690,0.28941102,0.52417194,0.06137270,1.14071339
-2.68034017,3.36980356,0.12336993,0.80068523,0.77136801,0.23713016,0.28322159,0.50611869,0.05950783,1.09058751
-2.67433717,3.28863435,0.12039539,0.79105692,0.74924295,0.23229440,0.27708937,0.48835197,0.05769974,1.04132706
-2.66833417,3.21398565,0.11771972,0.78324692,0.72958252,0.22802157,0.27117995,0.47131559,0.05599482,0.99405323
-2.66233117,3.14779983,0.11538890,0.77753251,0.71290195,0.22444227,0.26564583,0.45541362,0.05443417,0.94979679
-2.65632816,3.09168692,0.11343712,0.77410874,0.69962740,0.22166291,0.26062317,0.44100078,0.05305277,0.90947330
-2.65032516,3.04689486,0.11188674,0.77308603,0.69008845,0.21976385,0.25622946,0.42837488,0.05187876,0.87386339
-2.64432216,3.01429240,0.11074869,0.77449036,0.68451365,0.21879822,0.25256206,0.41777143,0.05093308,0.84359817
-2.63831916,2.99436391,0.11002307,0.77826598,0.68302877,0.21879173,0.24969751,0.40936044,0.05022934,0.81914986
-2.63231616,2.98721514,0.10969990,0.78428021,0.68565769,0.21974306,0.24769141,0.40324523,0.04977389,0.80082745
-2.62631316,2.99258863,0.10975998,0.79233010,0.69232554,0.22162497,0.24657887,0.39946317,0.04956612,0.78877691
-2.62031016,3.00988742,0.11017589,0.80215058,0.70286385,0.22438594,0.24637520,0.39798810,0.04959896,0.78298578
-2.61430715,3.03820552,0.11091285,0.81342373,0.71701740,0.22795229,0.24707696,0.39873415,0.04985946,0.78329130
-2.60830415,3.07636387,0.11192968,0.82578896,0.73445254,0.23223066,0.24866302,0.40156086,0.05032955,0.78939183
-2.60230115,3.12295040,0.11317969,0.83885364,0.75476656,0.23711077,0.25109584,0.40627913,0.05098679,0.80086081
-2.59629815,3.17636308,0.11461155,0.85220409,0.77749817,0.24246842,0.25432275,0.41265800,0.05180523,0.81716290
-2.59029515,3.23485496,0.11617018,0.86541656,0.80213859,0.24816860,0.25827739,0.42043193,0.05275625,0.83767173
-2.58429215,3.29658027,0.11779763,0.87806801,0.82814328,0.25406879,0.26288125,0.42930838,0.05380938,0.86168892
-2.57828914,3.35964090,0.11943405,0.88974652,0.85494408,0.26002221,0.26804549,0.43897561,0.05493311,0.88846386
-2.57228614,3.42213252,0.12101867,0.90006108,0.88196153,0.26588110,0.27367302,0.44911052,0.05609563,0.91721413
-2.56628314,3.48218974,0.12249097,0.90865065,0.90861737,0.27150002,0.27966091,0.45938638,0.05726550,0.94714600
-2.56028014,3.53802975,0.12379184,0.91519224,0.93434690,0.27673900,0.28590327,0.46948045,0.05841230,0.97747495
-2.55427714,3.58799370,0.12486491,0.91940793,0.95861109,0.28146655,0.29229454,0.47908124,0.05950716,1.00744566
-2.54827414,3.63058535,0.12565794,0.92107067,0.98090825,0.28556259,0.29873321,0.48789550,0.06052323,1.03635140
-2.54227114,3.66450616,0.12612421,0.92000870,1.00078494,0.28892101,0.30512589,0.49565469,0.06143611,1.06355232
-2.53626813,3.68868627,0.12622394,0.91610858,1.01784603,0.29145204,0.31139168,0.50212096,0.06222419,1.08849233
-2.53026513,3.70231056,0.12592563,0.90931676,1.03176357,0.29308425,0.31746657,0.50709252,0.06286891,1.11071423
-2.52426213,3.70483919,0.12520723,0.89963955,1.04228418,0.29376613,0.32330785,0.51040819,0.06335502,1.12987260
-2.51825913,3.69602198,0.12405711,0.88714180,1.04923487,0.29346727,0.32889816,0.51195132,0.06367073,1.14574418
-2.51225613,3.67590608,0.12247479,0.87194400,1.05252689,0.29217900,0.33424898,0.51165275,0.06380781,1.15823522
-2.50625313,3.64483650,0.12047131,0.85421822,1.05215758,0.28991452,0.33940339,0.50949283,0.06376169,1.16738560
-2.50025013,3.60344933,0.11806920,0.83418283,1.04820997,0.28670849,0.34443776,0.50550254,0.06353142,1.17336930
-2.49424712,3.55265739,0.11530205,0.81209622,1.04085002,0.28261602,0.34946218,0.49976351,0.06311966,1.17649113
-2.48824412,3.49362866,0.11221371,0.78824976,1.03032156,0.27771117,0.35461954,0.49240717,0.06253250,1.17717961
-2.48224112,3.42775763,0.10885702,0.76296012,1.01693887,0.27208480,0.36008309,0.48361273,0.06177936,1.17597595
-2.47623812,3.35663031,0.10529217,0.73656112,1.00107710,0.26584205,0.36605249,0.47360441,0.06087264,1.17351949
-2.47023512,3.28198358,0.10158482,0.70939548,0.98316065,0.25909927,0.37274833,0.46264763,0.05982743,1.17052966
-2.46423212,3.20566006,0.09780382,0.68180648,0.96364988,0.25198068,0.38040535,0.45104453,0.05866107,1.16778524
-2.45822911,3.12955955,0.09401894,0.65412976,0.94302643,0.24461468,0.38926448,0.43912872,0.05739270,1.16610122
-2.45222611,3.05558862,0.09029837,0.62668558,0.92177770,0.23713007,0.39956409,0.42725950,0.05604265,1.16630425
-2.44622311,2.98560974,0.08670638,0.59977146,0.90038092,0.22965217,0.41153060,0.41581566,0.05463189,1.16920732
-2.44022011,2.92139155,0.08330106,0.57365567,0.87928742,0.22229910,0.42536916,0.40518884,0.05318132,1.17558460
-2.43421711,2.86456192,0.08013225,0.54857144,0.85890768,0.21517821,0.44125448,0.39577680,0.05171117,1.18614734
-2.42821411,2.81656531,0.07723990,0.52471221,0.83959773,0.20838297,0.45932242,0.38797646,0.05024030,1.20152170
-2.42221111,2.77862570,0.07465274,0.50222800,0.82164747,0.20199023,0.47966275,0.38217691,0.04878561,1.22222924
-2.41620810,2.75171644,0.07238740,0.48122304,0.80527149,0.19605819,0.50231331,0.37875242,0.04736151,1.24867070
-2.41020510,2.73653779,0.07044807,0.46175469,0.79060270,0.19062492,0.52725588,0.37805551,0.04597940,1.28111377
-2.40420210,2.73350277,0.06882662,0.44383373,0.77768916,0.18570780,0.55441402,0.38040998,0.04464744,1.31968482
-2.39819910,2.74273149,0.06750320,0.42742615,0.76649426,0.18130356,0.58365285,0.38610411,0.04337024,1.36436503
-2.39219610,2.76405395,0.06644730,0.41245619,0.75690025,0.17738923,0.61478083,0.39538378,0.04214892,1.41499063
-2.38619310,2.79702050,0.06561928,0.39881073,0.74871511,0.17392377,0.64755336,0.40844578,0.04098115,1.47125694
-2.38019010,2.84091938,0.06497210,0.38634483,0.74168220,0.17085036,0.68167799,0.42543111,0.03986148,1.53272588
-2.37418709,2.89480004,0.06445345,0.37488828,0.73549258,0.16809930,0.71682092,0.44641856,0.03878170,1.59883619
-2.36818409,2.95750106,0.06400792,0.36425279,0.72979919,0.16559130,0.75261447,0.47141846,0.03773143,1.66891577
-2.36218109,3.02768099,0.06357930,0.35423969,0.72423225,0.16324108,0.78866507,0.50036696,0.03669873,1.74219544
-2.35617809,3.10385107,0.06311277,0.34464782,0.71841533,0.16096101,0.82456146,0.53312099,0.03567080,1.81782338
-2.35017509,3.18440818,0.06255706,0.33528116,0.71198111,0.15866484,0.85988261,0.56945407,0.03463471,1.89487975
-2.34417209,3.26766707,0.06186625,0.32595604,0.70458626,0.15627102,0.89420531,0.60905356,0.03357812,1.97239099
-2.33816908,3.35189097,0.06100140,0.31650756,0.69592473,0.15370585,0.92711084,0.65151936,0.03248993,2.04934356
-2.33216608,3.43532004,0.05993174,0.30679502,0.68573889,0.15090597,0.95819098,0.69636475,0.03136089,2.12469695
-2.32616308,3.51619740,0.05863550,0.29670600,0.67382808,0.14782040,0.98705307,0.74301952,0.03018406,2.19739612
-2.32016008,3.59279279,0.05710037,0.28615923,0.66005439,0.14441183,1.01332420,0.79083569,0.02895513,2.26638355
-2.31415708,3.66342430,0.05532348,0.27510595,0.64434534,0.14065733,1.03665478,0.83909611,0.02767267,2.33061121
-2.30815408,3.72647849,0.05331105,0.26352979,0.62669374,0.13654835,1.05672163,0.88702604,0.02633814,2.38905287
-2.30215108,3.78042973,0.05107770,0.25144544,0.60715481,0.13209010,1.07323069,0.93380756,0.02495580,2.44071718
-2.29614807,3.82385912,0.04864542,0.23889600,0.58584094,0.12730049,1.08591975,0.97859674,0.02353251,2.48466167
-2.29014507,3.85547356,0.04604233,0.22594937,0.56291438,0.12220848,1.09456127,1.02054309,0.02207736,2.52000803
-2.28414207,3.87412535,0.04330134,0.21269389,0.53857863,0.11685227,1.09896545,1.05881089,0.02060123,2.54595853
-2.27813907,3.87883207,0.04045860,0.19923344,0.51306880,0.11127720,1.09898360,1.09260148,0.01911636,2.56181339
-2.27213607,3.86879671,0.03755210,0.18568234,0.48664164,0.10553354,1.09451178,1.12117603,0.01763577,2.56698865
-2.26613307,3.84342723,0.03462014,0.17216019,0.45956570,0.09967440,1.08549462,1.14387748,0.01617276,2.56103392
-2.26013007,3.80235487,0.03170007,0.15878706,0.43211200,0.09375370,1.07192895,1.16015109,0.01474040,2.54364903
-2.25412706,3.74544995,0.02882711,0.14567910,0.40454574,0.08782440,1.05386721,1.16956238,0.01335108,2.51469888
-2.24812406,3.67283405,0.02603336,0.13294470,0.37711912,0.08193692,1.03142009,1.17181176,0.01201615,2.47422521
-2.24212106,3.58488740,0.02334706,0.12068151,0.35006555,0.07613796,1.00475820,1.16674509,0.01074555,2.42245449
-2.23611806,3.48225029,0.02079208,0.10897410,0.32359540,0.07046955,0.97411235,1.15435950,0.00954767,2.35980110
-2.23011506,3.36581769,0.01838758,0.09789255,0.29789304,0.06496849,0.93977227,1.13480429,0.00842914,2.28686504
-2.22411206,3.23672654,0.01614798,0.08749171,0.27311538,0.05966602,0.90208357,1.10837670,0.00739484,2.20442389
-2.21810905,3.09633545,0.01408301,0.07781129,0.24939149,0.05458778,0.86144275,1.07551268,0.00644795,2.11341888
-2.21210605,2.94619723,0.01219803,0.06887645,0.22682334,0.04975400,0.81829040,1.03677308,0.00558999,2.01493542
-2.20610305,2.78802483,0.01049437,0.06069899,0.20548727,0.04517977,0.77310277,0.99282589,0.00482108,1.91017851
-2.20010005,2.62365185,0.00896988,0.05327890,0.18543608,0.04087557,0.72638180,0.94442525,0.00414007,1.80044403
-2.19409705,2.45498910,0.00761948,0.04660621,0.16670157,0.03684777,0.67864420,0.89238823,0.00354486,1.68708706
-2.18809405,2.28397889,0.00643572,0.04066297,0.14929719,0.03309915,0.63040978,0.83757036,0.00303259,1.57148838
-2.18209105,2.11254892,0.00540941,0.03542527,0.13322081,0.02962953,0.58218974,0.78084099,0.00259993,1.45502064
-2.17608804,1.94256765,0.00453014,0.03086525,0.11845746,0.02643628,0.53447520,0.72305943,0.00224335,1.33901565
-2.17008504,1.77580292,0.00378688,0.02695294,0.10498184,0.02351482,0.48772661,0.66505284,0.00195932,1.22473391
-2.16408204,1.61388535,0.00316839,0.02365800,0.09276070,0.02085906,0.44236438,0.60759669,0.00174452,1.11333775
-2.15807904,1.45827797,0.00266363,0.02095109,0.08175495,0.01846179,0.39876109,0.55139827,0.00159599,1.00586893
-2.15207604,1.31025273,0.00226213,0.01880513,0.07192155,0.01631502,0.35723558,0.49708393,0.00151129,0.90323128
-2.14607304,1.17087474,0.00195421,0.01719620,0.06321516,0.01441022,0.31804899,0.44518995,0.00148856,0.80617891
-2.14007004,1.04099409,0.00173118,0.01610421,0.05558969,0.01273861,0.28140291,0.39615744,0.00152654,0.71531004
-2.13406703,0.92124521,0.00158550,0.01551327,0.04899956,0.01129125,0.24743952,0.35033077,0.00162458,0.63106618
-2.12806403,0.81205306,0.00151082,0.01541191,0.04340094,0.01005928,0.21624354,0.30795953,0.00178260,0.55373632
-2.12206103,0.71364534,0.00150202,0.01579300,0.03875293,0.00903400,0.18784584,0.26920340,0.00200097,0.48346540
-2.11605803,0.62606975,0.00155521,0.01665361,0.03501867,0.00820697,0.16222840,0.23413949,0.00228041,0.42026647
-2.11005503,0.54921505,0.00166772,0.01799463,0.03216650,0.00757012,0.13933024,0.20277156,0.00262182,0.36403542
-2.10405203,0.48283478,0.00183802,0.01982050,0.03017120,0.00711583,0.11905414,0.17504065,0.00302609,0.31456760
-2.09804902,0.42657259,0.00206577,0.02213877,0.02901529,0.00683702,0.10127364,0.15083637,0.00349392,0.27157538
-2.09204602,0.37998803,0.00235171,0.02495986,0.02869059,0.00672726,0.08584011,0.13000851,0.00402561,0.23470589
-2.08604302,0.34258208,0.00269775,0.02829693,0.02919983,0.00678088,0.07258970,0.11237849,0.00462088,0.20355818
-2.08004002,0.31382161,0.00310701,0.03216590,0.03055863,0.00699311,0.06134976,0.09775015,0.00527863,0.17769942
-2.07403702,0.29316237,0.00358389,0.03658588,0.03279765,0.00736023,0.05194471,0.08591983,0.00599684,0.15667946
-2.06803402,0.28007020,0.00413427,0.04157978,0.03596499,0.00787982,0.04420122,0.07668534,0.00677241,0.14004375
-2.06203102,0.27404018,0.00476574,0.04717548,0.04012899,0.00855098,0.03795255,0.06985369,0.00760110,0.12734426
-2.05602801,0.27461388,0.00548791,0.05340731,0.04538106,0.00937465,0.03304209,0.06524773,0.00847748,0.11814856
-2.05002501,0.28139465,0.00631274,0.06031804,0.05183893,0.01035395,0.02932614,0.06271146,0.00939500,0.11204689
-2.04402201,0.29406103,0.00725508,0.06796123,0.05964978,0.01149457,0.02667586,0.06211409,0.01034609,0.10865764
-2.03801901,0.31237840,0.00833309,0.07640403,0.06899355,0.01280525,0.02497859,0.06335300,0.01132232,0.10763124
-2.03201601,0.33620898,0.00956887,0.08573019,0.08008586,0.01429818,0.02413847,0.06635559,0.01231467,0.10865266
-2.02601301,0.36551989,0.01098905,0.09604323,0.09318067,0.01598955,0.02407658,0.07108004,0.01331383,0.11144284
-2.02001001,0.40038946,0.01262535,0.10746960,0.10857226,0.01789996,0.02473050,0.07751515,0.01431051,0.11575919
-2.01400700,0.44101123,0.01451524,0.12016164,0.12659616,0.02005486,0.02605364,0.08567917,0.01529592,0.12139529
-2.00800400,0.48769550,0.01670241,0.13429995,0.14762903,0.02248486,0.02801403,0.09561784,0.01626209,0.12818004
-2.00200100,0.54086791,0.01923721,0.15009513,0.17208680,0.02522602,0.03059296,0.10740143,0.01720234,0.13597619
-1.99599800,0.60106457,0.02217689,0.16778837,0.20042104,0.02831981,0.03378335,0.12112105,0.01811167,0.14467860
-1.98999500,0.66892330,0.02558571,0.18765084,0.23311312,0.03181306,0.03758792,0.13688411,0.01898706,0.15421195
-1.98399200,0.74517050,0.02953468,0.20998138,0.27066596,0.03575751,0.04201720,0.15480901,0.01982778,0.16452832
-1.97798899,0.83060337,0.03410110,0.23510244,0.31359332,0.04020920,0.04708739,0.17501919,0.02063556,0.17560431
-1.97198599,0.92606723,0.03936765,0.26335405,0.36240631,0.04522748,0.05281822,0.19763656,0.02141469,0.18743797
-1.96598299,1.03242806,0.04542116,0.29508569,0.41759753,0.05087373,0.05923064,0.22277448,0.02217201,0.20004559
-1.95997999,1.15054045,0.05235086,0.33064611,0.47962268,0.05720978,0.06634461,0.25053051,0.02291669,0.21345823
-1.95397699,1.28121157,0.06024629,0.37037125,0.54888038,0.06429598,0.07417685,0.28097904,0.02366006,0.22771825
-1.94797399,1.42516195,0.06919467,0.41457035,0.62569038,0.07218903,0.08273876,0.31416411,0.02441514,0.24287584
-1.94197099,1.58298427,0.07927793,0.46351085,0.71027109,0.08093955,0.09203446,0.35009275,0.02519622,0.25898567
-1.93596798,1.75510147,0.09056935,0.51740233,0.80271723,0.09058948,0.10205905,0.38872890,0.02601826,0.27610377
-1.92996498,1.94172590,0.10312989,0.57638028,0.90297847,0.10116945,0.11279717,0.42998850,0.02689630,0.29428473
-1.92396198,2.14282115,0.11700436,0.64049030,1.01084020,0.11269609,0.12422193,0.47373573,0.02784480,0.31357932
-1.91795898,2.35806858,0.13221752,0.70967347,1.12590759,0.12516953,0.13629415,0.51978087,0.02887703,0.33403257
-1.91195598,2.58684030,0.14877029,0.78375390,1.24759386,0.13857114,0.14896215,0.56787976,0.03000443,0.35568245
-1.90595298,2.82818045,0.16663617,0.86242892,1.37511405,0.15286155,0.16216196,0.61773515,0.03123607,0.37855906
-1.89994997,3.08079624,0.18575819,0.94526309,1.50748494,0.16797931,0.17581798,0.66900000,0.03257826,0.40268428
-1.89394697,3.34306018,0.20604642,1.03168631,1.64353193,0.18384004,0.18984419,0.72128250,0.03403414,0.42807203
-1.88794397,3.61302426,0.22737632,1.12099686,1.78190341,0.20033630,0.20414581,0.77415302,0.03560353,0.45472882
-1.88194097,3.88844656,0.24958807,1.21236953,1.92109266,0.21733825,0.21862127,0.82715256,0.03728287,0.48265465
-1.87593797,4.16683026,0.27248709,1.30486919,2.05946705,0.23469515,0.23316470,0.87980257,0.03906527,0.51184402
-1.86993497,4.44547441,0.29584570,1.39746941,2.19530420,0.25223767,0.24766859,0.93161581,0.04094076,0.54228714
-1.86393197,4.72153525,0.31940617,1.48907616,2.32683393,0.26978105,0.26202665,0.98210783,0.04289666,0.57397096
-1.85792896,4.99209646,0.34288507,1.57855566,2.45228493,0.28712901,0.27613680,1.03080877,0.04491803,0.60688017
-1.85192596,5.25424612,0.36597884,1.66476571,2.56993455,0.30407840,0.28990411,1.07727499,0.04698821,0.64099790
-1.84592296,5.50515785,0.38837059,1.74658938,2.67815990,0.32042431,0.30324365,1.12110018,0.04908951,0.67630631
-1.83991996,5.74217311,0.40973785,1.82296987,2.77548827,0.33596565,0.31608304,1.16192549,0.05120376,0.71278678
-1.83391696,5.96288172,0.42976099,1.89294508,2.86064488,0.35051088,0.32836475,1.19944849,0.05331310,0.75041993
-1.82791396,6.16519729,0.44813223,1.95568048,2.93259599,0.36388374,0.34004785,1.23343047,0.05540051,0.78918537
-1.82191096,6.34742450,0.46456463,2.01049898,2.99058528,0.37592873,0.35110935,1.26370199,0.05745046,0.82906122
-1.81590795,6.50831528,0.47880095,2.05690613,3.03416203,0.38651612,0.36154483,1.29016643,0.05944940,0.87002347
-1.80990495,6.64711124,0.49062181,2.09460978,3.06319957,0.39554627,0.37136852,1.31280141,0.06138617,0.91204513
-1.80390195,6.76357029,0.49985298,2.12353288,3.07790299,0.40295301,0.38061254,1.33165809,0.06325230,0.95509522
-1.79789895,6.85797568,0.50637128,2.14381880,3.07880562,0.40870606,0.38932561,1.34685829,0.06504217,0.99913753
-1.79189595,6.93112653,0.51010893,2.15582863,3.06675401,0.41281207,0.39757084,1.35858953,0.06675308,1.04412906
-1.78589295,6.98430965,0.51105612,2.16013042,3.04288190,0.41531449,0.40542300,1.36709814,0.06838510,1.09001817
-1.77988994,7.01925287,0.50926153,2.15748039,3.00857386,0.41629210,0.41296511,1.37268043,0.06994088,1.13674231
-1.77388694,7.03806136,0.50483089,2.14879682,2.96541997,0.41585611,0.42028447,1.37567247,0.07142525,1.18422522
-1.76788394,7.04313859,0.49792355,2.13512740,2.91516308,0.41414616,0.42746832,1.37643835,0.07284481,1.23237362
-1.76188094,7.03709474,0.48874714,2.11761120,2.85964054,0.41132514,0.43459918,1.37535754,0.07420735,1.28107336
-1.75587794,7.02264573,0.47755057,2.09743683,2.80072271,0.40757311,0.44175015,1.37281154,0.07552119,1.33018516
-1.74987494,7.00250652,0.46461568,2.07579812,2.74025039,0.40308054,0.44898025,1.36917027,0.07679454,1.37953992
-1.74387194,6.97928296,0.45024784,2.05384929,2.67997364,0.39804120,0.45633007,1.36477861,0.07803481,1.42893412
-1.73786893,6.95536644,0.43476593,2.03266139,2.62149419,0.39264484,0.46381798,1.35994359,0.07924790,1.47812524
-1.73186593,6.93283566,0.41849212,2.01318162,2.56621371,0.38707017,0.47143702,1.35492263,0.08043758,1.52682794
-1.72586293,6.91337003,0.40174187,1.99619734,2.51528975,0.38147830,0.47915275,1.34991344,0.08160491,1.57471125
-1.71985993,6.89817838,0.38481457,1.98230634,2.46960108,0.37600697,0.48690220,1.34504594,0.08274783,1.62139721
-1.71385693,6.88794654,0.36798516,1.97189445,2.42972369,0.37076585,0.49459406,1.34037660,0.08386078,1.66646159
-1.70785393,6.88280652,0.35149713,1.96512166,2.39591832,0.36583306,0.50211018,1.33588572,0.08493459,1.70943688
-1.70185093,6.88232899,0.33555703,1.96191736,2.36812986,0.36125318,0.50930842,1.33147769,0.08595647,1.74981804
-1.69584792,6.88554013,0.32033077,1.96198483,2.34599861,0.35703664,0.51602678,1.32698449,0.08691020,1.78707103
-1.68984492,6.89096235,0.30594168,1.96481507,2.32888300,0.35316078,0.52208873,1.32217249,0.08777660,1.82064426
-1.68384192,6.89667770,0.29247042,1.96970918,2.31589248,0.34957220,0.52730953,1.31675217,0.08853400,1.84998264
-1.67783892,6.90041138,0.27995656,1.97580863,2.30592955,0.34619059,0.53150323,1.31039075,0.08915909,1.87454386
-1.67183592,6.89963190,0.26840172,1.98213189,2.29773884,0.34291363,0.53449016,1.30272699,0.08962776,1.89381645
-1.66583292,6.89166344,0.25777396,1.98761608,2.28996147,0.33962281,0.53610449,1.29338769,0.08991606,1.90733855
-1.65982991,6.87380534,0.24801323,1.99116158,2.28119225,0.33618985,0.53620148,1.28200516,0.09000128,1.91471676
-1.65382691,6.84345330,0.23903747,1.99167797,2.27003733,0.33248340,0.53466408,1.26823485,0.08986300,1.91564392
