energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.24912456,1.03277281,0.02583491,0.20068723,0.57454124,0.23187291,0.02179797,0.10019176,0.24581384,0.40008934
-0.24312156,1.09444948,0.02851736,0.21516654,0.63028972,0.24760822,0.02128071,0.10763580,0.26010232,0.41738741
-0.23711856,1.16306922,0.03127727,0.23098070,0.68983162,0.26485058,0.02106033,0.11573377,0.27559173,0.43730154
-0.23111556,1.23775983,0.03408405,0.24792927,0.75265048,0.28337641,0.02112571,0.12439630,0.29210815,0.45956959
-0.22511256,1.31748936,0.03690406,0.26577726,0.81813496,0.30292669,0.02146126,0.13351569,0.30944232,0.48387532
-0.21910955,1.40109076,0.03970128,0.28425978,0.88558808,0.32321266,0.02204745,0.14296794,0.32735462,0.50985853
-0.21310655,1.48729113,0.04243811,0.30308778,0.95423957,0.34392252,0.02286141,0.15261540,0.34558104,0.53712666
-0.20710355,1.57474470,0.04507626,0.32195476,1.02326106,0.36472892,0.02387763,0.16230996,0.36384005,0.56526730
-0.20110055,1.66206833,0.04757780,0.34054419,1.09178372,0.38529713,0.02506851,0.17189664,0.38184000,0.59386127
-0.19509755,1.74787839,0.04990611,0.35853755,1.15891784,0.40529355,0.02640504,0.18121759,0.39928692,0.62249548
-0.18909455,1.83082768,0.05202698,0.37562251,1.22377366,0.42439420,0.02785740,0.19011621,0.41589232,0.65077537
-0.18309155,1.90964094,0.05390953,0.39150115,1.28548270,0.44229300,0.02939558,0.19844140,0.43138078,0.67833604
-0.17708854,1.98314774,0.05552711,0.40589789,1.34321893,0.45870952,0.03098995,0.20605165,0.44549701,0.70485184
-0.17108554,2.05031117,0.05685804,0.41856668,1.39621888,0.47339576,0.03261180,0.21281886,0.45801219,0.73004389
-0.16508254,2.11025160,0.05788618,0.42929732,1.44380000,0.48614195,0.03423380,0.21863182,0.46872929,0.75368517
-0.15907954,2.16226419,0.05860133,0.43792068,1.48537667,0.49678092,0.03583048,0.22339903,0.47748735,0.77560312
-0.15307654,2.20582985,0.05899939,0.44431245,1.52047305,0.50519105,0.03737856,0.22705095,0.48416440,0.79567951
-0.14707354,2.24061919,0.05908233,0.44839546,1.54873267,0.51129765,0.03885726,0.22954136,0.48867916,0.81384772
-0.14107054,2.26648950,0.05885793,0.45014040,1.56992421,0.51507270,0.04024852,0.23084806,0.49099131,0.83008771
-0.13506753,2.28347517,0.05833936,0.44956500,1.58394344,0.51653318,0.04153711,0.23097263,0.49110062,0.84441896
-0.12906453,2.29177235,0.05754456,0.44673163,1.59081150,0.51573790,0.04271074,0.22993942,0.48904481,0.85689181
-0.12306153,2.29171867,0.05649548,0.44174364,1.59066948,0.51278324,0.04375998,0.22779385,0.48489642,0.86757792
-0.11705853,2.28376942,0.05521727,0.43474051,1.58377001,0.50779789,0.04467821,0.22460001,0.47875889,0.87656033
-0.11105553,2.26847145,0.05373738,0.42589202,1.57046600,0.50093695,0.04546146,0.22043782,0.47076190,0.88392381
-0.10505253,2.24643634,0.05208465,0.41539195,1.55119740,0.49237564,0.04610822,0.21539975,0.46105646,0.88974618
-0.09904952,2.21831417,0.05028846,0.40345128,1.52647641,0.48230298,0.04661919,0.20958746,0.44980970,0.89409102
-0.09304652,2.18476924,0.04837790,0.39029149,1.49687189,0.47091565,0.04699707,0.20310829,0.43719976,0.89700235
-0.08704352,2.14645879,0.04638110,0.37613805,1.46299352,0.45841238,0.04724628,0.19607194,0.42341090,0.89850161
-0.08104052,2.10401576,0.04432463,0.36121444,1.42547645,0.44498896,0.04737272,0.18858744,0.40862903,0.89858692
-0.07503752,2.05803588,0.04223310,0.34573686,1.38496666,0.43083408,0.04738353,0.18076042,0.39303776,0.89723491
-0.06903452,2.00906959,0.04012882,0.32990981,1.34210770,0.41612617,0.04728692,0.17269089,0.37681510,0.89440468
-0.06303152,1.95761852,0.03803168,0.31392261,1.29752902,0.40103107,0.04709191,0.16447161,0.36013084,0.89004376
-0.05702851,1.90413632,0.03595916,0.29794696,1.25183603,0.38570075,0.04680823,0.15618686,0.34314458,0.88409553
-0.05102551,1.84903313,0.03392643,0.28213550,1.20560205,0.37027283,0.04644617,0.14791187,0.32600451,0.87650760
-0.04502251,1.79268286,0.03194656,0.26662124,1.15936217,0.35487081,0.04601641,0.13971270,0.30884672,0.86724059
-0.03901951,1.73543249,0.03003083,0.25151791,1.11360888,0.33960499,0.04552995,0.13164653,0.29179509,0.85627658
-0.03301651,1.67761231,0.02818906,0.23692099,1.06878951,0.32457380,0.04499794,0.12376235,0.27496156,0.84362683
-0.02701351,1.61954630,0.02642998,0.22290933,1.02530510,0.30986535,0.04443160,0.11610184,0.25844677,0.82933814
-0.02101051,1.56156167,0.02476158,0.20954719,0.98351078,0.29555924,0.04384203,0.10870049,0.24234088,0.81349759
-0.01500750,1.50399707,0.02319152,0.19688656,0.94371733,0.28172829,0.04324008,0.10158873,0.22672447,0.79623520
-0.00900450,1.44720895,0.02172734,0.18496972,0.90619391,0.26844020,0.04263619,0.09479306,0.21166953,0.77772468
-0.00300150,1.39157566,0.02037680,0.17383170,0.87117158,0.25575909,0.04204015,0.08833712,0.19724034,0.75818204
0.00300150,1.33749945,0.01914800,0.16350283,0.83884785,0.24374672,0.04146098,0.08224261,0.18349426,0.73786234
0.00900450,1.28540637,0.01804953,0.15401105,0.80939174,0.23246358,0.04090672,0.07653002,0.17048238,0.71705492
0.01500750,1.23574429,0.01709054,0.14538410,0.78294953,0.22196970,0.04038425,0.07121916,0.15825003,0.69607729
0.02101051,1.18897955,0.01628065,0.13765142,0.75965090,0.21232525,0.03989914,0.06632957,0.14683712,0.67526830
0.02701351,1.14559254,0.01562994,0.13084588,0.73961534,0.20359102,0.03945560,0.06188061,0.13627843,0.65498087
0.03301651,1.10607266,0.01514880,0.12500513,0.72295856,0.19582870,0.03905636,0.05789155,0.12660369,0.63557471
0.03901951,1.07091316,0.01484773,0.12017268,0.70979880,0.18910110,0.03870269,0.05438134,0.11783770,0.61740940
0.04502251,1.04060587,0.01473714,0.11639873,0.70026254,0.18347224,0.03839448,0.05136848,0.11000036,0.60083813
0.05102551,1.01563632,0.01482713,0.11374051,0.69448949,0.17900734,0.03813034,0.04887062,0.10310674,0.58620218
0.05702851,0.99647904,0.01512721,0.11226239,0.69263635,0.17577281,0.03790775,0.04690425,0.09716713,0.57382628
0.06303152,0.98359313,0.01564608,0.11203551,0.69487904,0.17383595,0.03772336,0.04548433,0.09218719,0.56401482
0.06903452,0.97741787,0.01639133,0.11313704,0.70141314,0.17326465,0.03757321,0.04462390,0.08816813,0.55704875
0.07503752,0.97836813,0.01736921,0.11564891,0.71245214,0.17412673,0.03745306,0.04433373,0.08510686,0.55318310
0.08104052,0.98682927,0.01858440,0.11965619,0.72822337,0.17648914,0.03735874,0.04462195,0.08299628,0.55264472
0.08704352,1.00315135,0.02003972,0.12524496,0.74896145,0.18041675,0.03728647,0.04549372,0.08182553,0.55563024
0.09304652,1.02764230,0.02173599,0.13249968,0.77489932,0.18597093,0.03723323,0.04695093,0.08158020,0.56230382
0.09904952,1.06056004,0.02367175,0.14150033,0.80625707,0.19320766,0.03719705,0.04899187,0.08224258,0.57279468
0.10505253,1.10210344,0.02584314,0.15231903,0.84322874,0.20217541,0.03717730,0.05161097,0.08379183,0.58719422
0.11105553,1.15240230,0.02824370,0.16501661,0.88596769,0.21291272,0.03717492,0.05479848,0.08620404,0.60555268
0.11705853,1.21150666,0.03086427,0.17963895,0.93457114,0.22544550,0.03719263,0.05854025,0.08945231,0.62787563
0.12306153,1.27937580,0.03369286,0.19621341,0.98906457,0.23978430,0.03723497,0.06281747,0.09350670,0.65412005
0.12906453,1.35586763,0.03671462,0.21474545,1.04938681,0.25592155,0.03730841,0.06760650,0.09833415,0.68419070
0.13506753,1.44072896,0.03991176,0.23521561,1.11537674,0.27382890,0.03742126,0.07287873,0.10389838,0.71793671
0.14107054,1.53358756,0.04326368,0.25757698,1.18676241,0.29345494,0.03758350,0.07860058,0.11015975,0.75514898
0.14707354,1.63394664,0.04674698,0.28175345,1.26315349,0.31472331,0.03780663,0.08473357,0.11707525,0.79555866
0.15307654,1.74118255,0.05033565,0.30763872,1.34403770,0.33753141,0.03810332,0.09123455,0.12459845,0.83883704
0.15907954,1.85454618,0.05400133,0.33509624,1.42878193,0.36174986,0.03848700,0.09805608,0.13267972,0.88459730
0.16508254,1.97316858,0.05771356,0.36396019,1.51663828,0.38722278,0.03897145,0.10514701,0.14126646,0.93239813
0.17108554,2.09607120,0.06144024,0.39403755,1.60675541,0.41376899,0.03957025,0.11245325,0.15030367,0.98174962
0.17708854,2.22218051,0.06514806,0.42511110,1.69819493,0.44118410,0.04029623,0.11991870,0.15973464,1.03212123
0.18309155,2.35034710,0.06880301,0.45694348,1.78995263,0.46924359,0.04116085,0.12748638,0.16950194,1.08295179
0.18909455,2.47936858,0.07237101,0.48928205,1.88098391,0.49770669,0.04217365,0.13509968,0.17954856,1.13366144
0.19509755,2.60801580,0.07581854,0.52186448,1.97023250,0.52632104,0.04334165,0.14270374,0.18981932,1.18366489
0.20110055,2.73506126,0.07911325,0.55442480,2.05666153,0.55482800,0.04466882,0.15024689,0.20026235,1.23238574
0.20710355,2.85930889,0.08222467,0.58669974,2.13928556,0.58296829,0.04615564,0.15768202,0.21083068,1.27927123
0.21310655,2.97962374,0.08512479,0.61843515,2.21720238,0.61048794,0.04779875,0.16496796,0.22148386,1.32380680
0.21910955,3.09496062,0.08778864,0.64939212,2.28962294,0.63714410,0.04959067,0.17207066,0.23218936,1.36552980
0.22511256,3.20439018,0.09019479,0.67935265,2.35589825,0.66271076,0.05151975,0.17896418,0.24292395,1.40404188
0.23111556,3.30712141,0.09232574,0.70812466,2.41554172,0.68698375,0.05357021,0.18563135,0.25367455,1.43901924
0.23711856,3.40251954,0.09416812,0.73554604,2.46824594,0.70978525,0.05572232,0.19206421,0.26443887,1.47022050
0.24312156,3.49011842,0.09571289,0.76148759,2.51389286,0.73096723,0.05795279,0.19826396,0.27522538,1.49749170
0.24912456,3.56962687,0.09695522,0.78585481,2.55255670,0.75041397,0.06023531,0.20424060,0.28605281,1.52076822
0.25512756,3.64092859,0.09789439,0.80858839,2.58449945,0.76804330,0.06254112,0.21001215,0.29694902,1.54007346
0.26113057,3.70407572,0.09853341,0.82966327,2.61015860,0.78380676,0.06483986,0.21560351,0.30794918,1.55551448
0.26713357,3.75927622,0.09887860,0.84908661,2.63012784,0.79768849,0.06710027,0.22104497,0.31909340,1.56727469
0.27313657,3.80687563,0.09893907,0.86689437,2.64513121,0.80970298,0.06929117,0.22637045,0.33042383,1.57560387
0.27913957,3.84733401,0.09872606,0.88314693,2.65599172,0.81989182,0.07138222,0.23161555,0.34198127,1.58080616
0.28514257,3.88119900,0.09825237,0.89792382,2.66359580,0.82831951,0.07334478,0.23681544,0.35380152,1.58322625
0.29114557,3.90907624,0.09753165,0.91131771,2.66885509,0.83506870,0.07515265,0.24200275,0.36591156,1.58323462
0.29714857,3.93159823,0.09657784,0.92342806,2.67266703,0.84023480,0.07678265,0.24720549,0.37832579,1.58121225
0.30315158,3.94939314,0.09540465,0.93435455,2.67587610,0.84392053,0.07821513,0.25244511,0.39104252,1.57753544
0.30915458,3.96305460,0.09402513,0.94419067,2.67923731,0.84623036,0.07943428,0.25773480,0.40404088,1.57256129
0.31515758,3.97311386,0.09245136,0.95301772,2.68338349,0.84726531,0.08042829,0.26307804,0.41727840,1.56661445
0.32116058,3.98001533,0.09069430,0.96089936,2.68879770,0.84711817,0.08118930,0.26846753,0.43068936,1.55997543
0.32716358,3.98409646,0.08876374,0.96787719,2.69579206,0.84586939,0.08171330,0.27388452,0.44418403,1.55287102
0.33316658,3.98557272,0.08666846,0.97396731,2.70449371,0.84358392,0.08199971,0.27929844,0.45764899,1.54546694
0.33916958,3.98452818,0.08441640,0.97915816,2.71483847,0.84030887,0.08205106,0.28466710,0.47094848,1.53786312
0.34517259,3.98091215,0.08201501,0.98340972,2.72657252,0.83607233,0.08187245,0.28993716,0.48392669,1.53009159
0.35117559,3.97454183,0.07947164,0.98665409,2.73926179,0.83088322,0.08147100,0.29504508,0.49641116,1.52211706
0.35717859,3.96511098,0.07679394,0.98879746,2.75230868,0.82473217,0.08085532,0.29991837,0.50821688,1.51384026
0.36318159,3.95220414,0.07399030,0.98972346,2.76497537,0.81759345,0.08003501,0.30447722,0.51915115,1.50510378
0.36918459,3.93531604,0.07107020,0.98929759,2.77641273,0.80942768,0.07902018,0.30863633,0.52901890,1.49570033
0.37518759,3.91387533,0.06804458,0.98737283,2.78569349,0.80018541,0.07782112,0.31230703,0.53762823,1.48538312
0.38119060,3.88727183,0.06492603,0.98379589,2.79184850,0.78981112,0.07644799,0.31539957,0.54479602,1.47387807
0.38719360,3.85488626,0.06172893,0.97841416,2.79390450,0.77824772,0.07491070,0.31782547,0.55035335,1.46089749
0.39319660,3.81612141,0.05846945,0.97108281,2.79092202,0.76544114,0.07321882,0.31950003,0.55415044,1.44615468
0.39919960,3.77043355,0.05516544,0.96167195,2.78203200,0.75134492,0.07138169,0.32034472,0.55606110,1.42937908
0.40520260,3.71736289,0.05183622,0.95007344,2.76646980,0.73592456,0.06940847,0.32028964,0.55598637,1.41033139
0.41120560,3.65656200,0.04850221,0.93620717,2.74360540,0.71916146,0.06730843,0.31927571,0.55385731,1.38881804
0.41720860,3.58782105,0.04518459,0.92002647,2.71296892,0.70105633,0.06509114,0.31725682,0.54963697,1.36470458
0.42321161,3.51108888,0.04190477,0.90152252,2.67427051,0.68163183,0.06276670,0.31420161,0.54332127,1.33792733
0.42921461,3.42648917,0.03868397,0.88072758,2.62741432,0.66093452,0.06034604,0.31009500,0.53493914,1.30850277
0.43521761,3.33433087,0.03554263,0.85771686,2.57250593,0.63903586,0.05784111,0.30493930,0.52455170,1.27653440
0.44122061,3.23511260,0.03250005,0.83260907,2.50985353,0.61603241,0.05526503,0.29875493,0.51225070,1.24221647
0.44722361,3.12952069,0.02957386,0.80556557,2.43996269,0.59204514,0.05263219,0.29158066,0.49815630,1.20583456
0.45322661,3.01842093,0.02677973,0.77678819,2.36352539,0.56721793,0.04995831,0.28347338,0.48241428,1.16776269
0.45922961,2.90284423,0.02413105,0.74651576,2.28140355,0.54171536,0.04726033,0.27450731,0.46519283,1.12845724
0.46523262,2.78396676,0.02163876,0.71501961,2.19460801,0.51571980,0.04455637,0.26477278,0.44667906,1.08844755
0.47123562,2.66308510,0.01931124,0.68259804,2.10427363,0.48942803,0.04186547,0.25437450,0.42707524,1.04832377
0.47723862,2.54158747,0.01715433,0.64957007,2.01163146,0.46304743,0.03920743,0.24342945,0.40659506,1.00872225
0.48324162,2.42092192,0.01517138,0.61626866,1.91797881,0.43679194,0.03660251,0.23206435,0.38545980,0.97030901
0.48924462,2.30256270,0.01336341,0.58303356,1.82464826,0.41087790,0.03407111,0.22041298,0.36389462,0.93376204
0.49524762,2.18797584,0.01172938,0.55020410,1.73297649,0.38551985,0.03163355,0.20861318,0.34212498,0.89975297
0.50125063,2.07858531,0.01026638,0.51811211,1.64427375,0.36092656,0.02930971,0.19680392,0.32037328,0.86892887
0.50725363,1.97574073,0.00897000,0.48707511,1.55979479,0.33729721,0.02711880,0.18512231,0.29885576,0.84189496
0.51325663,1.88068776,0.00783456,0.45739005,1.48071195,0.31481802,0.02507913,0.17370084,0.27777964,0.81919863
0.51925963,1.79454200,0.00685349,0.42932777,1.40809108,0.29365921,0.02320787,0.16266478,0.25734060,0.80131563
0.52526263,1.71826721,0.00601958,0.40312823,1.34287065,0.27397252,0.02152088,0.15212998,0.23772054,0.78863861
0.53126563,1.65265828,0.00532523,0.37899666,1.28584453,0.25588922,0.02003263,0.14220099,0.21908574,0.78146852
0.53726863,1.59832938,0.00476272,0.35710081,1.23764866,0.23951864,0.01875598,0.13296963,0.20158533,0.78000902
0.54327164,1.55570731,0.00432429,0.33756915,1.19875184,0.22494732,0.01770220,0.12451401,0.18535006,0.78436391
0.54927464,1.52503004,0.00400239,0.32049021,1.16945052,0.21223860,0.01688081,0.11689799,0.17049145,0.79453753
0.55527764,1.50634999,0.00378962,0.30591296,1.14986764,0.20143276,0.01629951,0.11017101,0.15710121,0.81043794
0.56128064,1.49954176,0.00367889,0.29384810,1.13995534,0.19254761,0.01596412,0.10436832,0.14525100,0.83188255
0.56728364,1.50431358,0.00366328,0.28427031,1.13950119,0.18557938,0.01587845,0.09951152,0.13499237,0.85860578
0.57328664,1.52022176,0.00373607,0.27712125,1.14813772,0.18050401,0.01604419,0.09560935,0.12635704,0.89026833
0.57928964,1.54668753,0.00389063,0.27231316,1.16535469,0.17727868,0.01646075,0.09265860,0.11935730,0.92646751
0.58529265,1.58301524,0.00412032,0.26973294,1.19051377,0.17584346,0.01712514,0.09064523,0.11398661,0.96674821
0.59129565,1.62841140,0.00441837,0.26924650,1.22286507,0.17612305,0.01803177,0.08954545,0.11022044,1.01061403
0.59729865,1.68200365,0.00477781,0.27070327,1.26156494,0.17802861,0.01917230,0.08932688,0.10801711,1.05753807
0.60330165,1.74285931,0.00519135,0.27394051,1.30569463,0.18145949,0.02053547,0.08994968,0.10731891,1.10697324
0.60930465,1.81000272,0.00565132,0.27878753,1.35427931,0.18630491,0.02210703,0.09136762,0.10805324,1.15836158
0.61530765,1.88243137,0.00614965,0.28506945,1.40630684,0.19244552,0.02386962,0.09352918,0.11013396,1.21114267
0.62131066,1.95913037,0.00667784,0.29261042,1.46074607,0.19975483,0.02580281,0.09637862,0.11346290,1.26476101
0.62731366,2.03908534,0.00722705,0.30123636,1.51656422,0.20810044,0.02788315,0.09985697,0.11793142,1.31867228
0.63331666,2.12129380,0.00778819,0.31077696,1.57274315,0.21734525,0.03008438,0.10390323,0.12342232,1.37234878
0.63931966,2.20477519,0.00835201,0.32106711,1.62829421,0.22734839,0.03237767,0.10845545,0.12981179,1.42528415
0.64532266,2.28857982,0.00890933,0.33194762,1.68227177,0.23796624,0.03473204,0.11345203,0.13697160,1.47699756
0.65132566,2.37179710,0.00945122,0.34326552,1.73378514,0.24905331,0.03711484,0.11883302,0.14477152,1.52703757
0.65732866,2.45356321,0.00996925,0.35487378,1.78200908,0.26046308,0.03949231,0.12454157,0.15308179,1.57498603
0.66333167,2.53306868,0.01045572,0.36663082,1.82619293,0.27204904,0.04183029,0.13052540,0.16177574,1.62046197
0.66933467,2.60956590,0.01090391,0.37839973,1.86566835,0.28366563,0.04409488,0.13673832,0.17073253,1.66312574
0.67533767,2.68237674,0.01130831,0.39004754,1.89985588,0.29516944,0.04625323,0.14314170,0.17983974,1.70268334
0.68134067,2.75090028,0.01166482,0.40144458,1.92827031,0.30642046,0.04827428,0.14970585,0.18899591,1.73889092
0.68734367,2.81462044,0.01197091,0.41246406,1.95052497,0.31728355,0.05012948,0.15641117,0.19811290,1.77155929
0.69334667,2.87311331,0.01222569,0.42298203,1.96633496,0.32762997,0.05179346,0.16324908,0.20711788,1.80055813
0.69934967,2.92605374,0.01243001,0.43287775,1.97551922,0.33733907,0.05324463,0.17022245,0.21595491,1.82581975
0.70535268,2.97322077,0.01258637,0.44203454,1.97800151,0.34630003,0.05446559,0.17734569,0.22458603,1.84734182
0.71135568,3.01450137,0.01269883,0.45034108,1.97381004,0.35441362,0.05544354,0.18464422,0.23299177,1.86518890
0.71735868,3.04989199,0.01277284,0.45769312,1.96307583,0.36159385,0.05617046,0.19215335,0.24117100,1.87949226
0.72336168,3.07949738,0.01281502,0.46399555,1.94602943,0.36776956,0.05664314,0.19991659,0.24914014,1.89044778
0.72936468,3.10352634,0.01283278,0.46916465,1.92299607,0.37288570,0.05686309,0.20798328,0.25693164,1.89831162
0.73536768,3.12228409,0.01283407,0.47313045,1.89438907,0.37690435,0.05683633,0.21640575,0.26459189,1.90339352
0.74137069,3.13616119,0.01282693,0.47583894,1.86070144,0.37980532,0.05657300,0.22523592,0.27217850,1.90604777
0.74737369,3.14561904,0.01281914,0.47725411,1.82249569,0.38158635,0.05608689,0.23452156,0.27975714,1.90666193
0.75337669,3.15117223,0.01281781,0.47735952,1.78039205,0.38226275,0.05539490,0.24430234,0.28739795,1.90564365
0.75937969,3.15336833,0.01282906,0.47615934,1.73505505,0.38186661,0.05451640,0.25460585,0.29517180,1.90340590
0.76538269,3.15276570,0.01285770,0.47367876,1.68717898,0.38044541,0.05347258,0.26544375,0.30314639,1.90035126
0.77138569,3.14991025,0.01290696,0.46996364,1.63747235,0.37806020,0.05228582,0.27680828,0.31138249,1.89685584
0.77738869,3.14531206,0.01297832,0.46507942,1.58664191,0.37478338,0.05097897,0.28866938,0.31993040,1.89325363
0.78339170,3.13942309,0.01307146,0.45910930,1.53537663,0.37069605,0.04957478,0.30097250,0.32882678,1.88982191
0.78939470,3.13261677,0.01318423,0.45215175,1.48433220,0.36588518,0.04809534,0.31363735,0.33809204,1.88676855
0.79539770,3.12517091,0.01331272,0.44431744,1.43411645,0.36044072,0.04656157,0.32655774,0.34772831,1.88422184
0.80140070,3.11725449,0.01345152,0.43572571,1.38527635,0.35445258,0.04499281,0.33960248,0.35771821,1.88222345
0.80740370,3.10891941,0.01359393,0.42650088,1.33828687,0.34800789,0.04340650,0.35261750,0.36802431,1.88072494
0.81340670,3.10009758,0.01373228,0.41676833,1.29354230,0.34118847,0.04181797,0.36542910,0.37858944,1.87958817
0.81940970,3.09060370,0.01385841,0.40665081,1.25135012,0.33406875,0.04024026,0.37784829,0.38933779,1.87858962
0.82541271,3.08014389,0.01396400,0.39626500,1.21192778,0.32671409,0.03868412,0.38967596,0.40017675,1.87742862
0.83141571,3.06832969,0.01404110,0.38571848,1.17540240,0.31917982,0.03715802,0.40070894,0.41099945,1.87573924
0.83741871,3.05469711,0.01408254,0.37510730,1.14181341,0.31151073,0.03566828,0.41074639,0.42168789,1.87310522
0.84342171,3.03872979,0.01408238,0.36451428,1.11111796,0.30374128,0.03421926,0.41959652,0.43211654,1.86907754
0.84942471,3.01988540,0.01403630,0.35400794,1.08319889,0.29589640,0.03281361,0.42708324,0.44215631,1.86319372
0.85542771,2.99762392,0.01394194,0.34364228,1.05787478,0.28799279,0.03145257,0.43305249,0.45167874,1.85499819
0.86143072,2.97143680,0.01379918,0.33345720,1.03491182,0.28004068,0.03013625,0.43737783,0.46056022,1.84406265
0.86743372,2.94087547,0.01361034,0.32347963,1.01403698,0.27204602,0.02886405,0.43996534,0.46868619,1.83000585
0.87343672,2.90557804,0.01338030,0.31372518,0.99495179,0.26401278,0.02763494,0.44075732,0.47595508,1.81251168
0.87943972,2.86529303,0.01311653,0.30420025,0.97734641,0.25594545,0.02644785,0.43973474,0.48228196,1.79134508
0.88544272,2.81989920,0.01282906,0.29490437,0.96091336,0.24785138,0.02530196,0.43691846,0.48760165,1.76636503
0.89144572,2.76942046,0.01253035,0.28583275,0.94536035,0.23974306,0.02419699,0.43236897,0.49187137,1.73753422
0.89744872,2.71403558,0.01223509,0.27697877,0.93042191,0.23164005,0.02313346,0.42618485,0.49507265,1.70492509
0.90345173,2.65408220,0.01195994,0.26833632,0.91586928,0.22357048,0.02211285,0.41849995,0.49721258,1.66872213
0.90945473,2.59005517,0.01172324,0.25990189,0.90151834,0.21557214,0.02113777,0.40947951,0.49832428,1.62922042
0.91545773,2.52259939,0.01154461,0.25167627,0.88723524,0.20769296,0.02021197,0.39931531,0.49846659,1.58682073
0.92146073,2.45249762,0.01144460,0.24366579,0.87293977,0.19999106,0.01934042,0.38822021,0.49772299,1.54202136
0.92746373,2.38065382,0.01144425,0.23588314,0.85860619,0.19253411,0.01852916,0.37642217,0.49619977,1.49540728
0.93346673,2.30807281,0.01156465,0.22834760,0.84426174,0.18539820,0.01778525,0.36415813,0.49402346,1.44763708
0.93946973,2.23583715,0.01182650,0.22108482,0.82998284,0.17866633,0.01711657,0.35166795,0.49133768,1.39942820
0.94547274,2.16508214,0.01224966,0.21412622,0.81588924,0.17242632,0.01653163,0.33918861,0.48829943,1.35154121
0.95147574,2.09696996,0.01285270,0.20750787,0.80213636,0.16676857,0.01603927,0.32694894,0.48507495,1.30476361
0.95747874,2.03266379,0.01365244,0.20126920,0.78890626,0.16178346,0.01564842,0.31516493,0.48183536,1.25989372
0.96348174,1.97330283,0.01466353,0.19545140,0.77639752,0.15755875,0.01536783,0.30403589,0.47875215,1.21772529
0.96948474,1.91997902,0.01589807,0.19009574,0.76481451,0.15417685,0.01520573,0.29374146,0.47599270,1.17903302
0.97548774,1.87371609,0.01736517,0.18524184,0.75435659,0.15171231,0.01516958,0.28443945,0.47371607,1.14455956
0.98149075,1.83545138,0.01907062,0.18092603,0.74520764,0.15022938,0.01526579,0.27626466,0.47206910,1.11500417
0.98749375,1.80602087,0.02101661,0.17717983,0.73752633,0.14977994,0.01549951,0.26932851,0.47118309,1.09101303
0.99349675,1.78614761,0.02320143,0.17402871,0.73143770,0.15040173,0.01587439,0.26371944,0.47117108,1.07317151
0.99949975,1.77643344,0.02561930,0.17149096,0.72702631,0.15211706,0.01639241,0.25950395,0.47212589,1.06199808
1.00550275,1.77735405,0.02826023,0.16957712,0.72433127,0.15493185,0.01705375,0.25672827,0.47411892,1.05793986
1.01150575,1.78925692,0.03111000,0.16828945,0.72334345,0.15883526,0.01785671,0.25542029,0.47719977,1.06136960
1.01750875,1.81236185,0.03415019,0.16762199,0.72400489,0.16379978,0.01879762,0.25559185,0.48139657,1.07258370
1.02351176,1.84676353,0.03735831,0.16756074,0.72621048,0.16978169,0.01987085,0.25724097,0.48671700,1.09180106
1.02951476,1.89243562,0.04070803,0.16808422,0.72981180,0.17672203,0.02106879,0.26035414,0.49314982,1.11916245
1.03551776,1.94923571,0.04416954,0.16916423,0.73462290,0.18454795,0.02238194,0.26490826,0.50066681,1.15472999
1.04152076,2.01691062,0.04770996,0.17076680,0.74042772,0.19317429,0.02379896,0.27087232,0.50922486,1.19848658
1.04752376,2.09510151,0.05129383,0.17285331,0.74698881,0.20250550,0.02530675,0.27820857,0.51876813,1.25033503
1.05352676,2.18334854,0.05488373,0.17538158,0.75405685,0.21243762,0.02689067,0.28687321,0.52922998,1.31009675
1.05952976,2.28109451,0.05844090,0.17830710,0.76138054,0.22286047,0.02853463,0.29681649,0.54053470,1.37751008
1.06553277,2.38768779,0.06192597,0.18158413,0.76871633,0.23365976,0.03022130,0.30798232,0.55259869,1.45222825
1.07153577,2.50238421,0.06529966,0.18516677,0.77583757,0.24471921,0.03193237,0.32030731,0.56533126,1.53381726
1.07753877,2.62434852,0.06852350,0.18900993,0.78254263,0.25592254,0.03364879,0.33371948,0.57863491,1.62175397
1.08354177,2.75265557,0.07156057,0.19307010,0.78866163,0.26715529,0.03535104,0.34813658,0.59240520,1.71542478
1.08954477,2.88629203,0.07437620,0.19730611,0.79406156,0.27830655,0.03701948,0.36346442,0.60653032,1.81412552
1.09554777,3.02415911,0.07693857,0.20167966,0.79864957,0.28927040,0.03863469,0.37959510,0.62089050,1.91706279
1.10155078,3.16507705,0.07921929,0.20615576,0.80237428,0.29994717,0.04017785,0.39640566,0.63535752,2.02335760
1.10755378,3.30779218,0.08119393,0.21070307,0.80522543,0.31024458,0.04163110,0.41375703,0.64979443,2.13205145
1.11355678,3.45098698,0.08284235,0.21529416,0.80723155,0.32007859,0.04297798,0.43149372,0.66405585,2.24211539
1.11955978,3.59329367,0.08414902,0.21990564,0.80845630,0.32937417,0.04420380,0.44944422,0.67798884,2.35246227
1.12556278,3.73331159,0.08510320,0.22451830,0.80899340,0.33806587,0.04529604,0.46742238,0.69143468,2.46196211
1.13156578,3.86962832,0.08569904,0.22911717,0.80896064,0.34609827,0.04624466,0.48522972,0.70423153,2.56946066
