energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
0.26113057,1.54012715,0.69280785,0.19536070,0.01987679,0.25568181,0.45261690,0.00000000,1.01342050,0.01024534
0.26713357,1.52178062,0.69047561,0.19334327,0.01774930,0.26066618,0.45433824,0.00000000,0.98906060,0.01020666
0.27313657,1.50592103,0.68919018,0.19203525,0.01577237,0.26605596,0.45748100,0.00000000,0.96632701,0.01017106
0.27913957,1.49193920,0.68856290,0.19131935,0.01394786,0.27159650,0.46176540,0.00000000,0.94512788,0.01013571
0.28514257,1.47920117,0.68819962,0.19106795,0.01227538,0.27703711,0.46689367,0.00000000,0.92534071,0.01009765
0.29114557,1.46706481,0.68771074,0.19114668,0.01075245,0.28213721,0.47255672,0.00000000,0.90681467,0.01005391
0.29714857,1.45489588,0.68672088,0.19141807,0.00937477,0.28667189,0.47844108,0.00000000,0.88937347,0.01000159
0.30315158,1.44208337,0.68487783,0.19174502,0.00813652,0.29043690,0.48423596,0.00000000,0.87281913,0.00993786
0.30915458,1.42805393,0.68186073,0.19199420,0.00703059,0.29325294,0.48964048,0.00000000,0.85693656,0.00986012
0.31515758,1.41228515,0.67738717,0.19203925,0.00604895,0.29496912,0.49437082,0.00000000,0.84149928,0.00976600
0.32116058,1.39431763,0.67121921,0.19176370,0.00518287,0.29546557,0.49816723,0.00000000,0.82627609,0.00965348
0.32716358,1.37376557,0.66316812,0.19106361,0.00442320,0.29465519,0.50080060,0.00000000,0.81103861,0.00952091
0.33316658,1.35032563,0.65309777,0.18984984,0.00376066,0.29248449,0.50207857,0.00000000,0.79556945,0.00936710
0.33916958,1.32378394,0.64092670,0.18804992,0.00318599,0.28893355,0.50185075,0.00000000,0.77967075,0.00919137
0.34517259,1.29402096,0.62662869,0.18560950,0.00269019,0.28401509,0.50001297,0.00000000,0.76317248,0.00899354
0.35117559,1.26101400,0.61023198,0.18249322,0.00226463,0.27777278,0.49651024,0.00000000,0.74594026,0.00877403
0.35717859,1.22483715,0.59181712,0.17868516,0.00190119,0.27027885,0.49133827,0.00000000,0.72788198,0.00853379
0.36318159,1.18565862,0.57151349,0.17418872,0.00159235,0.26163101,0.48454341,0.00000000,0.70895298,0.00827434
0.36918459,1.14373535,0.54949463,0.16902591,0.00133126,0.25194888,0.47622088,0.00000000,0.68915919,0.00799773
0.37518759,1.09940488,0.52597254,0.16323620,0.00111175,0.24136998,0.46651125,0.00000000,0.66855811,0.00770649
0.38119060,1.05307483,0.50119104,0.15687483,0.00092838,0.23004550,0.45559524,0.00000000,0.64725727,0.00740357
0.38719360,1.00521006,0.47541845,0.15001070,0.00077644,0.21813581,0.44368700,0.00000000,0.62541025,0.00709224
0.39319660,0.95631797,0.44893990,0.14272395,0.00065193,0.20580605,0.43102607,0.00000000,0.60321039,0.00677602
0.39919960,0.90693252,0.42204927,0.13510320,0.00055159,0.19322171,0.41786824,0.00000000,0.58088231,0.00645855
0.40520260,0.85759738,0.39504128,0.12724266,0.00047285,0.18054454,0.40447582,0.00000000,0.55867182,0.00614350
0.41120560,0.80884900,0.36820387,0.11923922,0.00041384,0.16792873,0.39110756,0.00000000,0.53683459,0.00583443
0.41720860,0.76120016,0.34181104,0.11118951,0.00037342,0.15551752,0.37800878,0.00000000,0.51562427,0.00553468
0.42321161,0.71512469,0.31611657,0.10318716,0.00035113,0.14344034,0.36540208,0.00000000,0.49528062,0.00524728
0.42921461,0.67104408,0.29134861,0.09532036,0.00034728,0.13181048,0.35347904,0.00000000,0.47601831,0.00497484
0.43521761,0.62931626,0.26770541,0.08766966,0.00036291,0.12072349,0.34239340,0.00000000,0.45801709,0.00471946
0.44122061,0.59022735,0.24535231,0.08030625,0.00039987,0.11025601,0.33225585,0.00000000,0.44141364,0.00448273
0.44722361,0.55398630,0.22441996,0.07329067,0.00046086,0.10046545,0.32313080,0.00000000,0.42629576,0.00426561
0.45322661,0.52072290,0.20500387,0.06667196,0.00054947,0.09139011,0.31503526,0.00000000,0.41269904,0.00406850
0.45922961,0.49048894,0.18716513,0.06048736,0.00067025,0.08304992,0.30793977,0.00000000,0.40060623,0.00389121
0.46523262,0.46326243,0.17093230,0.05476233,0.00082872,0.07544771,0.30177139,0.00000000,0.38994925,0.00373301
0.47123562,0.43895465,0.15630428,0.04951112,0.00103145,0.06857083,0.29641861,0.00000000,0.38061375,0.00359267
0.47723862,0.41741947,0.14325393,0.04473763,0.00128606,0.06239316,0.29173776,0.00000000,0.37244584,0.00346857
0.48324162,0.39846451,0.13173234,0.04043649,0.00160118,0.05687735,0.28756075,0.00000000,0.36526065,0.00335880
0.48924462,0.38186346,0.12167341,0.03659447,0.00198648,0.05197720,0.28370367,0.00000000,0.35885225,0.00326119
0.49524762,0.36736895,0.11299854,0.03319194,0.00245252,0.04764007,0.27997582,0.00000000,0.35300421,0.00317350
0.50125063,0.35472541,0.10562131,0.03020437,0.00301064,0.04380932,0.27618868,0.00000000,0.34750044,0.00309348
0.50725363,0.34368104,0.09945171,0.02760387,0.00367278,0.04042655,0.27216450,0.00000000,0.34213556,0.00301896
0.51325663,0.33399873,0.09440009,0.02536053,0.00445121,0.03743373,0.26774408,0.00000000,0.33672438,0.00294797
0.51925963,0.32546511,0.09038027,0.02344373,0.00535820,0.03477505,0.26279330,0.00000000,0.33110996,0.00287881
0.52526263,0.31789757,0.08731210,0.02182319,0.00640566,0.03239847,0.25720828,0.00000000,0.32516994,0.00281009
0.53126563,0.31114906,0.08512314,0.02046982,0.00760470,0.03025706,0.25091898,0.00000000,0.31882091,0.00274079
0.53726863,0.30511042,0.08374961,0.01935637,0.00896513,0.02830989,0.24389101,0.00000000,0.31202062,0.00267026
0.54327164,0.29971053,0.08313656,0.01845777,0.01049493,0.02652277,0.23612585,0.00000000,0.30476814,0.00259825
0.54927464,0.29491422,0.08323734,0.01775138,0.01219970,0.02486854,0.22765947,0.00000000,0.29710192,0.00252487
0.55527764,0.29071838,0.08401256,0.01721695,0.01408216,0.02332725,0.21855946,0.00000000,0.28909624,0.00245059
0.56128064,0.28714662,0.08542856,0.01683644,0.01614160,0.02188598,0.20892108,0.00000000,0.28085608,0.00237616
0.56728364,0.28424287,0.08745565,0.01659375,0.01837346,0.02053857,0.19886234,0.00000000,0.27251095,0.00230258
0.57328664,0.28206449,0.09006619,0.01647434,0.02076896,0.01928515,0.18851849,0.00000000,0.26420805,0.00223104
0.57928964,0.28067520,0.09323277,0.01646480,0.02331488,0.01813156,0.17803622,0.00000000,0.25610522,0.00216288
0.58529265,0.28013850,0.09692658,0.01655243,0.02599346,0.01708872,0.16756789,0.00000000,0.24836400,0.00209946
0.59129565,0.28051177,0.10111605,0.01672486,0.02878245,0.01617194,0.15726602,0.00000000,0.24114317,0.00204221
0.59729865,0.28184146,0.10576596,0.01696973,0.03165544,0.01540021,0.14727831,0.00000000,0.23459318,0.00199250
0.60330165,0.28415962,0.11083705,0.01727445,0.03458223,0.01479549,0.13774334,0.00000000,0.22885154,0.00195162
0.60930465,0.28748178,0.11628606,0.01762603,0.03752949,0.01438203,0.12878709,0.00000000,0.22403934,0.00192077
0.61530765,0.29180628,0.12206631,0.01801107,0.04046157,0.01418561,0.12052031,0.00000000,0.22025902,0.00190102
0.62131066,0.29711484,0.12812868,0.01841585,0.04334144,0.01423288,0.11303674,0.00000000,0.21759317,0.00189329
0.62731366,0.30337427,0.13442286,0.01882645,0.04613172,0.01455062,0.10641222,0.00000000,0.21610437,0.00189838
0.63331666,0.31053900,0.14089886,0.01922906,0.04879583,0.01516501,0.10070440,0.00000000,0.21583583,0.00191690
0.63931966,0.31855400,0.14750849,0.01961021,0.05129909,0.01610082,0.09595308,0.00000000,0.21681250,0.00194934
0.64532266,0.32735790,0.15420682,0.01995719,0.05360983,0.01738061,0.09218108,0.00000000,0.21904259,0.00199603
0.65132566,0.33688582,0.16095331,0.02025836,0.05570036,0.01902386,0.08939520,0.00000000,0.22251898,0.00205715
0.65732866,0.34707163,0.16771254,0.02050347,0.05754780,0.02104600,0.08758753,0.00000000,0.22722052,0.00213273
0.66333167,0.35784937,0.17445455,0.02068401,0.05913472,0.02345749,0.08673662,0.00000000,0.23311285,0.00222264
0.66933467,0.36915370,0.18115448,0.02079339,0.06044959,0.02626285,0.08680863,0.00000000,0.24014878,0.00232657
0.67533767,0.38091916,0.18779179,0.02082711,0.06148684,0.02945966,0.08775831,0.00000000,0.24826797,0.00244404
0.68134067,0.39307847,0.19434880,0.02078285,0.06224682,0.03303773,0.08952981,0.00000000,0.25739617,0.00257433
0.68734367,0.40555982,0.20080886,0.02066038,0.06273541,0.03697829,0.09205725,0.00000000,0.26744389,0.00271650
0.69334667,0.41828348,0.20715416,0.02046153,0.06296340,0.04125335,0.09526524,0.00000000,0.27830486,0.00286934
0.69934967,0.43115812,0.21336333,0.02018989,0.06294568,0.04582536,0.09906927,0.00000000,0.28985440,0.00303137
0.70535268,0.44407703,0.21940915,0.01985063,0.06270032,0.05064705,0.10337606,0.00000000,0.30194798,0.00320080
0.71135568,0.45691483,0.22525637,0.01945011,0.06224750,0.05566163,0.10808410,0.00000000,0.31442031,0.00337555
0.71735868,0.46952498,0.23086001,0.01899555,0.06160847,0.06080337,0.11308438,0.00000000,0.32708514,0.00355321
0.72336168,0.48173851,0.23616431,0.01849467,0.06080452,0.06599854,0.11826132,0.00000000,0.33973606,0.00373113
0.72936468,0.49336421,0.24110231,0.01795535,0.05985600,0.07116672,0.12349410,0.00000000,0.35214847,0.00390639
0.73536768,0.50419053,0.24559641,0.01738523,0.05878159,0.07622248,0.12865844,0.00000000,0.36408281,0.00407586
0.74137069,0.51398926,0.24955971,0.01679155,0.05759768,0.08107741,0.13362860,0.00000000,0.37528907,0.00423631
0.74737369,0.52252087,0.25289828,0.01618080,0.05631798,0.08564243,0.13827993,0.00000000,0.38551252,0.00438443
0.75337669,0.52954147,0.25551424,0.01555866,0.05495335,0.08983021,0.14249154,0.00000000,0.39450034,0.00451694
0.75937969,0.53481097,0.25730942,0.01492988,0.05351189,0.09355775,0.14614931,0.00000000,0.40200916,0.00463073
0.76538269,0.53810205,0.25818956,0.01429826,0.05199915,0.09674895,0.14914885,0.00000000,0.40781284,0.00472288
0.77138569,0.53920957,0.25806864,0.01366668,0.05041861,0.09933705,0.15139849,0.00000000,0.41171040,0.00479083
0.77738869,0.53795967,0.25687329,0.01303725,0.04877220,0.10126677,0.15282197,0.00000000,0.41353344,0.00483244
0.78339170,0.53421826,0.25454679,0.01241137,0.04706097,0.10249619,0.15336083,0.00000000,0.41315283,0.00484606
0.78939470,0.52789828,0.25105267,0.01178995,0.04528571,0.10299817,0.15297629,0.00000000,0.41048417,0.00483065
0.79539770,0.51896521,0.24637744,0.01117357,0.04344764,0.10276128,0.15165048,0.00000000,0.40549177,0.00478575
0.80140070,0.50744071,0.24053249,0.01056263,0.04154894,0.10179014,0.14938702,0.00000000,0.39819082,0.00471157
0.80740370,0.49340389,0.23355487,0.00995755,0.03959327,0.10010525,0.14621089,0.00000000,0.38864778,0.00460893
0.81340670,0.47699031,0.22550708,0.00935886,0.03758608,0.09774223,0.14216749,0.00000000,0.37697867,0.00447931
0.81940970,0.45838871,0.21647567,0.00876733,0.03553478,0.09475054,0.13732105,0.00000000,0.36334567,0.00432474
0.82541271,0.43783555,0.20656890,0.00818405,0.03344881,0.09119178,0.13175240,0.00000000,0.34795190,0.00414775
0.83141571,0.41560773,0.19591352,0.00761042,0.03133952,0.08713758,0.12555624,0.00000000,0.33103476,0.00395131
0.83741871,0.39201397,0.18465081,0.00704823,0.02921987,0.08266721,0.11883797,0.00000000,0.31285828,0.00373872
0.84342171,0.36738505,0.17293218,0.00649956,0.02710413,0.07786508,0.11171031,0.00000000,0.29370460,0.00351349
0.84942471,0.34206368,0.16091450,0.00596675,0.02500737,0.07281817,0.10428988,0.00000000,0.27386524,0.00327927
0.85542771,0.31639432,0.14875536,0.00545239,0.02294502,0.06761353,0.09669377,0.00000000,0.25363237,0.00303968
0.86143072,0.29071356,0.13660860,0.00495918,0.02093230,0.06233596,0.08903644,0.00000000,0.23329065,0.00279830
0.86743372,0.26534133,0.12462021,0.00448994,0.01898377,0.05706597,0.08142687,0.00000000,0.21310976,0.00255852
0.87343672,0.24057345,0.11292476,0.00404748,0.01711285,0.05187805,0.07396632,0.00000000,0.19333809,0.00232346
0.87943972,0.21667576,0.10164262,0.00363465,0.01533145,0.04683939,0.06674645,0.00000000,0.17419771,0.00209597
0.88544272,0.19387989,0.09087782,0.00325429,0.01364963,0.04200894,0.05984823,0.00000000,0.15588071,0.00187854
0.89144572,0.17238090,0.08071689,0.00290927,0.01207544,0.03743702,0.05334131,0.00000000,0.13854704,0.00167330
0.89744872,0.15233669,0.07122837,0.00260253,0.01061476,0.03316524,0.04728410,0.00000000,0.12232375,0.00148202
0.90345173,0.13386905,0.06246315,0.00233722,0.00927133,0.02922689,0.04172433,0.00000000,0.10730559,0.00130611
0.90945473,0.11706628,0.05445550,0.00211677,0.00804681,0.02564765,0.03670020,0.00000000,0.09355678,0.00114669
0.91545773,0.10198709,0.04722464,0.00194507,0.00694093,0.02244660,0.03224191,0.00000000,0.08111382,0.00100458
0.92146073,0.08866548,0.04077682,0.00182665,0.00595170,0.01963747,0.02837355,0.00000000,0.06998907,0.00088041
0.92746373,0.07711639,0.03510776,0.00176689,0.00507572,0.01723005,0.02511525,0.00000000,0.06017491,0.00077465
0.93346673,0.06734179,0.03020521,0.00177220,0.00430844,0.01523168,0.02248541,0.00000000,0.05164820,0.00068767
0.93946973,0.05933689,0.02605167,0.00185025,0.00364449,0.01364880,0.02050307,0.00000000,0.04437499,0.00061984
0.94547274,0.05309628,0.02262710,0.00201017,0.00307801,0.01248840,0.01919012,0.00000000,0.03831504,0.00057158
0.95147574,0.04861963,0.01991139,0.00226271,0.00260295,0.01175940,0.01857341,0.00000000,0.03342620,0.00054340
0.95747874,0.04591681,0.01788674,0.00262040,0.00221336,0.01147388,0.01868656,0.00000000,0.02966841,0.00053599
0.96348174,0.04501221,0.01653965,0.00309760,0.00190361,0.01164809,0.01957143,0.00000000,0.02700719,0.00055022
0.96948474,0.04594805,0.01586258,0.00371055,0.00166867,0.01230313,0.02127924,0.00000000,0.02541659,0.00058722
0.97548774,0.04878663,0.01585522,0.00447728,0.00150422,0.01346545,0.02387106,0.00000000,0.02488160,0.00064835
0.98149075,0.05361127,0.01652528,0.00541744,0.00140681,0.01516690,0.02741787,0.00000000,0.02539978,0.00073521
0.98749375,0.06052606,0.01788886,0.00655206,0.00137393,0.01744455,0.03199992,0.00000000,0.02698233,0.00084966
0.99349675,0.06965415,0.01997032,0.00790312,0.00140404,0.02034003,0.03770555,0.00000000,0.02965450,0.00099372
0.99949975,0.08113480,0.02280166,0.00949301,0.00149659,0.02389854,0.04462925,0.00000000,0.03345530,0.00116956
1.00550275,0.09511902,0.02642142,0.01134397,0.00165187,0.02816756,0.05286919,0.00000000,0.03843665,0.00137940
1.01150575,0.11176404,0.03087314,0.01347721,0.00187102,0.03319512,0.06252407,0.00000000,0.04466199,0.00162546
1.01750875,0.13122668,0.03620338,0.01591214,0.00215578,0.03902784,0.07368944,0.00000000,0.05220425,0.00190982
1.02351176,0.15365573,0.04245932,0.01866539,0.00250839,0.04570872,0.08645366,0.00000000,0.06114348,0.00223429
1.02951476,0.17918368,0.04968608,0.02174977,0.00293129,0.05327473,0.10089338,0.00000000,0.07156400,0.00260034
1.03551776,0.20791805,0.05792376,0.02517332,0.00342696,0.06175429,0.11706902,0.00000000,0.08355122,0.00300893
1.04152076,0.23993261,0.06720428,0.02893829,0.00399755,0.07116486,0.13502022,0.00000000,0.09718821,0.00346041
1.04752376,0.27525887,0.07754826,0.03304026,0.00464470,0.08151054,0.15476141,0.00000000,0.11255210,0.00395439
1.05352676,0.31387829,0.08896183,0.03746734,0.00536916,0.09277994,0.17627804,0.00000000,0.12971038,0.00448963
1.05952976,0.35571546,0.10143372,0.04219964,0.00617055,0.10494444,0.19952324,0.00000000,0.14871723,0.00506399
1.06553277,0.40063283,0.11493269,0.04720891,0.00704709,0.11795688,0.22441553,0.00000000,0.16960991,0.00567435
1.07153577,0.44842716,0.12940537,0.05245849,0.00799535,0.13175079,0.25083746,0.00000000,0.19240538,0.00631660
1.07753877,0.49882806,0.14477477,0.05790355,0.00901006,0.14624029,0.27863548,0.00000000,0.21709719,0.00698565
1.08354177,0.55149882,0.16093941,0.06349173,0.01008396,0.16132070,0.30762116,0.00000000,0.24365273,0.00767551
1.08954477,0.60603969,0.17777339,0.06916401,0.01120776,0.17686978,0.33757362,0.00000000,0.27201090,0.00837934
1.09554777,0.66199341,0.19512721,0.07485604,0.01237009,0.19274976,0.36824338,0.00000000,0.30208035,0.00908962
1.10155078,0.71885321,0.21282958,0.08049962,0.01355762,0.20880994,0.39935728,0.00000000,0.33373821,0.00979832
1.10755378,0.77607267,0.23069012,0.08602454,0.01475523,0.22488989,0.43062450,0.00000000,0.36682945,0.01049707
1.11355678,0.83307735,0.24850283,0.09136048,0.01594628,0.24082304,0.46174336,0.00000000,0.40116687,0.01117742
1.11955978,0.88927764,0.26605043,0.09643911,0.01711291,0.25644063,0.49240859,0.00000000,0.43653173,0.01183103
1.12556278,0.94408228,0.28310915,0.10119606,0.01823650,0.27157569,0.52231881,0.00000000,0.47267511,0.01244996
1.13156578,0.99691204,0.29945413,0.10557290,0.01929814,0.28606702,0.55118383,0.00000000,0.50931984,0.01302685
1.13756878,1.04721299,0.31486493,0.10951887,0.02027913,0.29976295,0.57873149,0.00000000,0.54616317,0.01355516
1.14357179,1.09446868,0.32913116,0.11299228,0.02116155,0.31252461,0.60471373,0.00000000,0.58288011,0.01402934
1.14957479,1.13821097,0.34205783,0.11596168,0.02192877,0.32422878,0.62891154,0.00000000,0.61912732,0.01444499
1.15557779,1.17802887,0.35347037,0.11840647,0.02256601,0.33477003,0.65113875,0.00000000,0.65454773,0.01479892
1.16158079,1.21357524,0.36321904,0.12031716,0.02306079,0.34406212,0.67124440,0.00000000,0.68877559,0.01508924
1.16758379,1.24457117,0.37118248,0.12169519,0.02340334,0.35203870,0.68911375,0.00000000,0.72144218,0.01531533
1.17358679,1.27080795,0.37727050,0.12255221,0.02358695,0.35865329,0.70466795,0.00000000,0.75218185,0.01547782
1.17958979,1.29214689,0.38142574,0.12290907,0.02360815,0.36387849,0.71786251,0.00000000,0.78063847,0.01557847
1.18559280,1.30851704,0.38362439,0.12279446,0.02346683,0.36770478,0.72868473,0.00000000,0.80647208,0.01562004
1.19159580,1.31991130,0.38387590,0.12224330,0.02316626,0.37013870,0.73715044,0.00000000,0.82936575,0.01560616
1.19759880,1.32638120,0.38222160,0.12129496,0.02271292,0.37120087,0.74330026,0.00000000,0.84903225,0.01554109
1.20360180,1.32803095,0.37873263,0.11999151,0.02211632,0.37092375,0.74719572,0.00000000,0.86522063,0.01542961
1.20960480,1.32501100,0.37350699,0.11837593,0.02138861,0.36934949,0.74891545,0.00000000,0.87772237,0.01527674
1.21560780,1.31751167,0.36666607,0.11649058,0.02054422,0.36652785,0.74855176,0.00000000,0.88637689,0.01508767
1.22161081,1.30575717,0.35835073,0.11437580,0.01959937,0.36251442,0.74620782,0.00000000,0.89107630,0.01486751
1.22761381,1.29000019,0.34871715,0.11206882,0.01857156,0.35736922,0.74199542,0.00000000,0.89176920,0.01462122
1.23361681,1.27051739,0.33793264,0.10960310,0.01747901,0.35115556,0.73603344,0.00000000,0.88846328,0.01435353
1.23961981,1.24760557,0.32617142,0.10700784,0.01634020,0.34393945,0.72844707,0.00000000,0.88122666,0.01406882
1.24562281,1.22157878,0.31361069,0.10430796,0.01517329,0.33578930,0.71936744,0.00000000,0.87018776,0.01377111
1.25162581,1.19276599,0.30042702,0.10152431,0.01399574,0.32677601,0.70893174,0.00000000,0.85553373,0.01346411
1.25762881,1.16150917,0.28679300,0.09867415,0.01282386,0.31697320,0.69728339,0.00000000,0.83750742,0.01315116
1.26363182,1.12816160,0.27287454,0.09577180,0.01167254,0.30645770,0.68457227,0.00000000,0.81640275,0.01283531
1.26963482,1.09308597,0.25882838,0.09282941,0.01055493,0.29531002,0.67095450,0.00000000,0.79255882,0.01251935
1.27563782,1.05665221,0.24480030,0.08985777,0.00948237,0.28361472,0.65659184,0.00000000,0.76635276,0.01220586
1.28164082,1.01923463,0.23092362,0.08686707,0.00846421,0.27146068,0.64165031,0.00000000,0.73819143,0.01189725
1.28764382,0.98120839,0.21731816,0.08386755,0.00750789,0.25894105,0.62629820,0.00000000,0.70850249,0.01159577
1.29364682,0.94294518,0.20408965,0.08087003,0.00661893,0.24615298,0.61070323,0.00000000,0.67772482,0.01130352
1.29964982,0.90480811,0.19132942,0.07788621,0.00580111,0.23319689,0.59502908,0.00000000,0.64629882,0.01102246
1.30565283,0.86714612,0.17911438,0.07492883,0.00505661,0.22017558,0.57943134,0.00000000,0.61465675,0.01075439
1.31165583,0.83028785,0.16750738,0.07201159,0.00438622,0.20719292,0.56405326,0.00000000,0.58321362,0.01050087
1.31765883,0.79453564,0.15655770,0.06914887,0.00378958,0.19435230,0.54902137,0.00000000,0.55235878,0.01026322
1.32366183,0.76015974,0.14630185,0.06635535,0.00326544,0.18175505,0.53444145,0.00000000,0.52244866,0.01004242
1.32966483,0.72739322,0.13676454,0.06364555,0.00281189,0.16949863,0.52039510,0.00000000,0.49380077,0.00983909
1.33566783,0.69642796,0.12795982,0.06103322,0.00242663,0.15767497,0.50693713,0.00000000,0.46668926,0.00965342
1.34167084,0.66741204,0.11989242,0.05853083,0.00210718,0.14636886,0.49409420,0.00000000,0.44134216,0.00948518
1.34767384,0.64044871,0.11255918,0.05614910,0.00185109,0.13565663,0.48186473,0.00000000,0.41794032,0.00933365
1.35367684,0.61559722,0.10595061,0.05389659,0.00165614,0.12560508,0.47022020,0.00000000,0.39661813,0.00919769
1.35967984,0.59287538,0.10005255,0.05177944,0.00152047,0.11627075,0.45910799,0.00000000,0.37746571,0.00907574
1.36568284,0.57226396,0.09484779,0.04980130,0.00144271,0.10769956,0.44845545,0.00000000,0.36053270,0.00896590
1.37168584,0.55371255,0.09031769,0.04796334,0.00142203,0.09992687,0.43817515,0.00000000,0.34583310,0.00886604
1.37768884,0.53714663,0.08644368,0.04626454,0.00145820,0.09297778,0.42817097,0.00000000,0.33335101,0.00877389
1.38369185,0.52247542,0.08320864,0.04470199,0.00155156,0.08686785,0.41834477,0.00000000,0.32304688,0.00868715
1.38969485,0.50960003,0.08059797,0.04327140,0.00170299,0.08160397,0.40860314,0.00000000,0.31486388,0.00860364
1.39569785,0.49842142,0.07860048,0.04196760,0.00191383,0.07718537,0.39886390,0.00000000,0.30873395,0.00852145
1.40170085,0.48884759,0.07720886,0.04078516,0.00218571,0.07360479,0.38906197,0.00000000,0.30458324,0.00843899
1.40770385,0.48079964,0.07641979,0.03971891,0.00252046,0.07084948,0.37915426,0.00000000,0.30233656,0.00835515
1.41370685,0.47421622,0.07623366,0.03876443,0.00291984,0.06890226,0.36912325,0.00000000,0.30192060,0.00826935
1.41970985,0.46905613,0.07665395,0.03791854,0.00338539,0.06774228,0.35897913,0.00000000,0.30326573,0.00818158
1.42571286,0.46529890,0.07768615,0.03717950,0.00391817,0.06734564,0.34876036,0.00000000,0.30630629,0.00809241
1.43171586,0.46294334,0.07933647,0.03654726,0.00451851,0.06768573,0.33853268,0.00000000,0.31097937,0.00800299
1.43771886,0.46200428,0.08161026,0.03602342,0.00518577,0.06873337,0.32838657,0.00000000,0.31722237,0.00791495
1.44372186,0.46250752,0.08451028,0.03561117,0.00591812,0.07045675,0.31843348,0.00000000,0.32496925,0.00783034
1.44972486,0.46448366,0.08803498,0.03531502,0.00671231,0.07282106,0.30880101,0.00000000,0.33414615,0.00775151
1.45572786,0.46796110,0.09217679,0.03514048,0.00756354,0.07578824,0.29962739,0.00000000,0.34466652,0.00768101
1.46173087,0.47295878,0.09692066,0.03509370,0.00846527,0.07931645,0.29105548,0.00000000,0.35642632,0.00762138
1.46773387,0.47947920,0.10224285,0.03518094,0.00940921,0.08335976,0.28322687,0.00000000,0.36929961,0.00757511
1.47373687,0.48750223,0.10811010,0.03540821,0.01038528,0.08786786,0.27627617,0.00000000,0.38313513,0.00754442
1.47973987,0.49698016,0.11447930,0.03578080,0.01138171,0.09278596,0.27032590,0.00000000,0.39775411,0.00753122
1.48574287,0.50783441,0.12129758,0.03630292,0.01238519,0.09805496,0.26548218,0.00000000,0.41294965,0.00753696
1.49174587,0.51995400,0.12850297,0.03697737,0.01338109,0.10361187,0.26183135,0.00000000,0.42848791,0.00756259
1.49774887,0.53319603,0.13602544,0.03780532,0.01435375,0.10939048,0.25943762,0.00000000,0.44411110,0.00760854
1.50375188,0.54738804,0.14378842,0.03878616,0.01528691,0.11532231,0.25834176,0.00000000,0.45954241,0.00767465
1.50975488,0.56233206,0.15171065,0.03991740,0.01616406,0.12133777,0.25856065,0.00000000,0.47449244,0.00776026
1.51575788,0.57781019,0.15970817,0.04119469,0.01696898,0.12736751,0.26008778,0.00000000,0.48866712,0.00786419
1.52176088,0.59359102,0.16769646,0.04261178,0.01768617,0.13334381,0.26289427,0.00000000,0.50177651,0.00798484
1.52776388,0.60943678,0.17559252,0.04416063,0.01830137,0.13920196,0.26693038,0.00000000,0.51354416,0.00812022
1.53376688,0.62511049,0.18331673,0.04583148,0.01880203,0.14488158,0.27212734,0.00000000,0.52371647,0.00826807
1.53976988,0.64038267,0.19079452,0.04761284,0.01917771,0.15032773,0.27839912,0.00000000,0.53207148,0.00842591
1.54577289,0.65503732,0.19795752,0.04949158,0.01942045,0.15549179,0.28564423,0.00000000,0.53842677,0.00859115
1.55177589,0.66887665,0.20474443,0.05145292,0.01952504,0.16033202,0.29374731,0.00000000,0.54264579,0.00876109
1.55777889,0.68172453,0.21110131,0.05348043,0.01948924,0.16481380,0.30258050,0.00000000,0.54464253,0.00893305
1.56378189,0.69342837,0.21698145,0.05555596,0.01931381,0.16890952,0.31200459,0.00000000,0.54438408,0.00910432
1.56978489,0.70385959,0.22234492,0.05765964,0.01900252,0.17259820,0.32186999,0.00000000,0.54189116,0.00927229
1.57578789,0.71291277,0.22715773,0.05976989,0.01856198,0.17586482,0.33201772,0.00000000,0.53723648,0.00943438
1.58179090,0.72050376,0.23139080,0.06186341,0.01800145,0.17869945,0.34228043,0.00000000,0.53054113,0.00958806
1.58779390,0.72656702,0.23501891,0.06391537,0.01733247,0.18109633,0.35248364,0.00000000,0.52196929,0.00973089
1.59379690,0.73105267,0.23801963,0.06589954,0.01656852,0.18305288,0.36244736,0.00000000,0.51172149,0.00986049
1.59979990,0.73392349,0.24037253,0.06778864,0.01572449,0.18456881,0.37198819,0.00000000,0.50002692,0.00997453
1.60580290,0.73515237,0.24205856,0.06955479,0.01481630,0.18564540,0.38092197,0.00000000,0.48713511,0.01007079
1.61180590,0.73472032,0.24305987,0.07117004,0.01386030,0.18628491,0.38906697,0.00000000,0.47330753,0.01014712
1.61780890,0.73261546,0.24336002,0.07260704,0.01287288,0.18649035,0.39624767,0.00000000,0.45880937,0.01020151
1.62381191,0.72883289,0.24294456,0.07383977,0.01186994,0.18626542,0.40229892,0.00000000,0.44390199,0.01023212
1.62981491,0.72337560,0.24180203,0.07484437,0.01086654,0.18561470,0.40707037,0.00000000,0.42883621,0.01023733
1.63581791,0.71625616,0.23992524,0.07559989,0.00987653,0.18454413,0.41043100,0.00000000,0.41384680,0.01021582
1.64182091,0.70749915,0.23731277,0.07608915,0.00891224,0.18306153,0.41227348,0.00000000,0.39914809,0.01016658
1.64782391,0.69714392,0.23397052,0.07629932,0.00798435,0.18117725,0.41251803,0.00000000,0.38493099,0.01008903
