energy_ev,total_up,Al_p_up,Al_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-4.30115058,1.67009543,0.29277921,0.00000000,0.41459404,0.94221915,0.04500610,0.59823764
-4.29514757,1.67320309,0.29176005,0.00000000,0.41625155,0.94493683,0.04437109,0.59829451
-4.28914457,1.67606835,0.29114586,0.00000000,0.42028721,0.94587274,0.04389229,0.59928293
-4.28314157,1.67876160,0.29092621,0.00000000,0.42663382,0.94506757,0.04358663,0.60125214
-4.27713857,1.68134656,0.29107747,0.00000000,0.43516227,0.94259984,0.04346659,0.60422250
-4.27113557,1.68388077,0.29156489,0.00000000,0.44568560,0.93858564,0.04353989,0.60818510
-4.26513257,1.68641532,0.29234485,0.00000000,0.45796476,0.93317641,0.04380937,0.61310190
-4.25912956,1.68899389,0.29336731,0.00000000,0.47171586,0.92655506,0.04427297,0.61890665
-4.25312656,1.69165133,0.29457838,0.00000000,0.48661890,0.91893053,0.04492387,0.62550648
-4.24712356,1.69441197,0.29592296,0.00000000,0.50232767,0.91053122,0.04575077,0.63278425
-4.24112056,1.69728819,0.29734740,0.00000000,0.51848056,0.90159751,0.04673826,0.64060173
-4.23511756,1.70027943,0.29880215,0.00000000,0.53471203,0.89237408,0.04786733,0.64880338
-4.22911456,1.70337211,0.30024438,0.00000000,0.55066438,0.88310230,0.04911594,0.65722097
-4.22311156,1.70654068,0.30164052,0.00000000,0.56599943,0.87401318,0.05045970,0.66567873
-4.21710855,1.70975004,0.30296861,0.00000000,0.58040972,0.86532145,0.05187258,0.67399896
-4.21110555,1.71295929,0.30422046,0.00000000,0.59362889,0.85722083,0.05332768,0.68200796
-4.20510255,1.71612688,0.30540350,0.00000000,0.60544082,0.84988089,0.05479797,0.68954208
-4.19909955,1.71921674,0.30654224,0.00000000,0.61568712,0.84344555,0.05625704,0.69645351
-4.19309655,1.72220524,0.30767927,0.00000000,0.62427281,0.83803318,0.05767980,0.70261580
-4.18709355,1.72508844,0.30887569,0.00000000,0.63116977,0.83373816,0.05904310,0.70792863
-4.18109055,1.72788917,0.31021091,0.00000000,0.63641798,0.83063372,0.06032630,0.71232175
-4.17508754,1.73066329,0.31178171,0.00000000,0.64012435,0.82877566,0.06151174,0.71575786
-4.16908454,1.73350488,0.31370064,0.00000000,0.64245917,0.82820663,0.06258506,0.71823423
-4.16308154,1.73654955,0.31609358,0.00000000,0.64365038,0.82896063,0.06353543,0.71978308
-4.15707854,1.73997579,0.31909662,0.00000000,0.64397578,0.83106719,0.06435574,0.72047057
-4.15107554,1.74400382,0.32285218,0.00000000,0.64375351,0.83455497,0.06504253,0.72039458
-4.14507254,1.74889202,0.32750464,0.00000000,0.64333106,0.83945445,0.06559595,0.71968125
-4.13906953,1.75493071,0.33319534,0.00000000,0.64307338,0.84579938,0.06601960,0.71848045
-4.13306653,1.76243363,0.34005731,0.00000000,0.64335031,0.85362696,0.06632022,0.71696055
-4.12706353,1.77172703,0.34820980,0.00000000,0.64452389,0.86297654,0.06650743,0.71530235
-4.12106053,1.78313711,0.35775278,0.00000000,0.64693589,0.87388691,0.06659338,0.71369281
-4.11505753,1.79697593,0.36876162,0.00000000,0.65089603,0.88639233,0.06659230,0.71231851
-4.10905453,1.81352647,0.38128219,0.00000000,0.65667118,0.90051746,0.06652011,0.71135914
-4.10305153,1.83302737,0.39532646,0.00000000,0.66447581,0.91627141,0.06639399,0.71098133
-4.09704852,1.85565797,0.41086892,0.00000000,0.67446408,0.93364138,0.06623193,0.71133283
-4.09104552,1.88152420,0.42784387,0.00000000,0.68672361,0.95258613,0.06605226,0.71253733
-4.08504252,1.91064593,0.44614377,0.00000000,0.70127111,0.97302972,0.06587322,0.71468988
-4.07903952,1.94294644,0.46561880,0.00000000,0.71805003,0.99485591,0.06571251,0.71785319
-4.07303652,1.97824437,0.48607754,0.00000000,0.73693021,1.01790376,0.06558682,0.72205476
-4.06703352,2.01624879,0.50728912,0.00000000,0.75770944,1.04196444,0.06551144,0.72728498
-4.06103052,2.05655756,0.52898650,0.00000000,0.78011714,1.06677996,0.06549980,0.73349614
-4.05502751,2.09865954,0.55087109,0.00000000,0.80381977,1.09204374,0.06556314,0.74060257
-4.04902451,2.14194060,0.57261852,0.00000000,0.82842810,1.11740334,0.06571014,0.74848177
-4.04302151,2.18569355,0.59388544,0.00000000,0.85350613,1.14246541,0.06594667,0.75697668
-4.03701851,2.22913199,0.61431731,0.00000000,0.87858133,1.16680267,0.06627558,0.76589903
-4.03101551,2.27140780,0.63355674,0.00000000,0.90315626,1.18996307,0.06669658,0.77503371
-4.02501251,2.31163176,0.65125244,0.00000000,0.92672105,1.21148056,0.06720623,0.78414421
-4.01900950,2.34889700,0.66706831,0.00000000,0.94876652,1.23088744,0.06779807,0.79297900
-4.01300650,2.38230440,0.68069248,0.00000000,0.96879771,1.24772767,0.06846277,0.80127859
-4.00700350,2.41098920,0.69184606,0.00000000,0.98634722,1.26157079,0.06918854,0.80878332
-4.00100050,2.43414792,0.70029117,0.00000000,1.00098815,1.27202592,0.06996151,0.81524137
-3.99499750,2.45106458,0.70583814,0.00000000,1.01234615,1.27875516,0.07076628,0.82041702
-3.98899450,2.46113516,0.70835151,0.00000000,1.02011019,1.28148607,0.07158653,0.82409854
-3.98299150,2.46388949,0.70775463,0.00000000,1.02404157,1.28002250,0.07240566,0.82610567
-3.97698849,2.45900937,0.70403274,0.00000000,1.02398103,1.27425341,0.07320744,0.82629620
-3.97098549,2.44634241,0.69723429,0.00000000,1.01985345,1.26415927,0.07397667,0.82457141
-3.96498249,2.42591068,0.68747051,0.00000000,1.01167011,1.24981575,0.07469978,0.82088010
-3.95897949,2.39791403,0.67491323,0.00000000,0.99952833,1.23139445,0.07536530,0.81522101
-3.95297649,2.36272758,0.65979088,0.00000000,0.98360849,1.20916066,0.07596434,0.80764351
-3.94697349,2.32089363,0.64238302,0.00000000,0.96416861,1.18346819,0.07649077,0.79824646
-3.94097049,2.27310820,0.62301333,0.00000000,0.94153657,1.15475148,0.07694143,0.78717539
-3.93496748,2.22020279,0.60204149,0.00000000,0.91610051,1.12351517,0.07731611,0.77461802
-3.92896448,2.16312202,0.57985418,0.00000000,0.88829754,1.09032171,0.07761735,0.76079837
-3.92296148,2.10289812,0.55685542,0.00000000,0.85860149,1.05577733,0.07785022,0.74596980
-3.91695848,2.04062339,0.53345673,0.00000000,0.82751001,1.02051693,0.07802192,0.73040726
-3.91095548,1.97742153,0.51006736,0.00000000,0.79553159,0.98518855,0.07814129,0.71439911
-3.90495248,1.91441915,0.48708496,0.00000000,0.76317311,0.95043780,0.07821833,0.69823899
-3.89894947,1.85271849,0.46488686,0.00000000,0.73092812,0.91689295,0.07826368,0.68221797
-3.89294647,1.79337220,0.44382246,0.00000000,0.69926656,0.88515109,0.07828809,0.66661746
-3.88694347,1.73736110,0.42420669,0.00000000,0.66862589,0.85576572,0.07830197,0.65170298
-3.88094047,1.68557549,0.40631479,0.00000000,0.63940416,0.82923619,0.07831500,0.63771918
-3.87493747,1.63880037,0.39037860,0.00000000,0.61195483,0.80599908,0.07833585,0.62488607
-3.86893447,1.59770483,0.37658414,0.00000000,0.58658357,0.78642181,0.07837196,0.61339655
-3.86293147,1.56283547,0.36507069,0.00000000,0.56354672,0.77079826,0.07842947,0.60341520
-3.85692846,1.53461368,0.35593111,0.00000000,0.54305147,0.75934650,0.07851322,0.59507815
-3.85092546,1.51333627,0.34921332,0.00000000,0.52525729,0.75220839,0.07862683,0.58849384
-3.84492246,1.49917899,0.34492273,0.00000000,0.51027836,0.74945084,0.07877286,0.58374444
-3.83891946,1.49220226,0.34302542,0.00000000,0.49818679,0.75106836,0.07895302,0.58088761
-3.83291646,1.49235839,0.34345188,0.00000000,0.48901611,0.75698683,0.07916836,0.57995837
-3.82691346,1.49949971,0.34610104,0.00000000,0.48276483,0.76706788,0.07941944,0.58097081
-3.82091046,1.51338694,0.35084436,0.00000000,0.47939978,0.78111394,0.07970650,0.58391939
-3.81490745,1.53369735,0.35752989,0.00000000,0.47885901,0.79887337,0.08002957,0.58877967
-3.80890445,1.56003227,0.36598607,0.00000000,0.48105404,0.82004587,0.08038844,0.59550847
-3.80290145,1.59192384,0.37602520,0.00000000,0.48587155,0.84428762,0.08078260,0.60404329
-3.79689845,1.62884081,0.38744644,0.00000000,0.49317429,0.87121646,0.08121111,0.61430123
-3.79089545,1.67019355,0.40003848,0.00000000,0.50280150,0.90041684,0.08167240,0.62617742
-3.78489245,1.71533857,0.41358173,0.00000000,0.51456894,0.93144467,0.08216395,0.63954325
-3.77888944,1.76358265,0.42785015,0.00000000,0.52826864,0.96383222,0.08268201,0.65424463
-3.77288644,1.81418732,0.44261296,0.00000000,0.54366868,0.99709307,0.08322135,0.67010059
-3.76688344,1.86637390,0.45763602,0.00000000,0.56051340,1.03072732,0.08377492,0.68690246
-3.76088044,1.91932960,0.47268343,0.00000000,0.57852398,1.06422718,0.08433375,0.70441396
-3.75487744,1.97221512,0.48751904,0.00000000,0.59739994,1.09708295,0.08488674,0.72237249
-3.74887444,2.02417402,0.50190837,0.00000000,0.61682157,1.12878967,0.08542075,0.74049159
-3.74287144,2.07434402,0.51562072,0.00000000,0.63645343,1.15885417,0.08592074,0.75846497
-3.73686843,2.12187020,0.52843177,0.00000000,0.65594909,1.18680283,0.08637000,0.77597184
-3.73086543,2.16592016,0.54012654,0.00000000,0.67495688,1.21218962,0.08675063,0.79268358
-3.72486243,2.20570054,0.55050269,0.00000000,0.69312671,1.23460452,0.08704408,0.80827161
-3.71885943,2.24047467,0.55937425,0.00000000,0.71011775,1.25368200,0.08723176,0.82241605
-3.71285643,2.26958064,0.56657545,0.00000000,0.72560655,1.26910927,0.08729584,0.83481494
-3.70685343,2.29244909,0.57196467,0.00000000,0.73929548,1.28063413,0.08721996,0.84519355
-3.70085043,2.30861994,0.57542826,0.00000000,0.75092095,1.28807189,0.08699001,0.85331337
-3.69484742,2.31775732,0.57688406,0.00000000,0.76026114,1.29131130,0.08659485,0.85898037
-3.68884442,2.31966177,0.57628445,0.00000000,0.76714282,1.29031895,0.08602692,0.86205197
-3.68284142,2.31427920,0.57361857,0.00000000,0.77144685,1.28514200,0.08528274,0.86244257
-3.67683842,2.30170589,0.56891387,0.00000000,0.77311219,1.27590893,0.08436329,0.86012710
-3.67083542,2.28218915,0.56223640,0.00000000,0.77213801,1.26282827,0.08327409,0.85514254
-3.66483242,2.25612337,0.55369019,0.00000000,0.76858387,1.24618511,0.08202520,0.84758717
-3.65882941,2.22404149,0.54341529,0.00000000,0.76256784,1.22633545,0.08063099,0.83761771
-3.65282641,2.18660194,0.53158469,0.00000000,0.75426268,1.20369852,0.07910966,0.82544421
-3.64682341,2.14457154,0.51840018,0.00000000,0.74389003,1.17874720,0.07748264,0.81132315
-3.64082041,2.09880495,0.50408708,0.00000000,0.73171303,1.15199690,0.07577383,0.79554885
-3.63481741,2.05022122,0.48888831,0.00000000,0.71802756,1.12399309,0.07400872,0.77844367
-3.62881441,1.99977851,0.47305769,0.00000000,0.70315248,1.09529807,0.07221343,0.76034745
-3.62281141,1.94844774,0.45685301,0.00000000,0.68741918,1.06647723,0.07041370,0.74160647
-3.61680840,1.89718629,0.44052893,0.00000000,0.67116107,1.03808537,0.06863401,0.72256261
-3.61080540,1.84691249,0.42433013,0.00000000,0.65470318,1.01065343,0.06689659,0.70354299
-3.60480240,1.79848197,0.40848486,0.00000000,0.63835243,0.98467614,0.06522068,0.68485056
-3.59879940,1.75266657,0.39319926,0.00000000,0.62238890,0.96060084,0.06362185,0.66675593
-3.59279640,1.71013636,0.37865254,0.00000000,0.60705829,0.93881782,0.06211150,0.64949070
-3.58679340,1.67144548,0.36499325,0.00000000,0.59256597,0.91965249,0.06069656,0.63324256
-3.58079040,1.63702181,0.35233682,0.00000000,0.57907269,0.90335938,0.05937939,0.61815208
-3.57478739,1.60716085,0.34076422,0.00000000,0.56669192,0.89011821,0.05815780,0.60431139
-3.56878439,1.58202364,0.33032195,0.00000000,0.55548913,0.88003189,0.05702537,0.59176457
-3.56278139,1.56163856,0.32102317,0.00000000,0.54548254,0.87312650,0.05597187,0.58050956
-3.55677839,1.54590667,0.31284987,0.00000000,0.53664558,0.86935299,0.05498380,0.57050161
-3.55077539,1.53461021,0.30575601,0.00000000,0.52891061,0.86859062,0.05404510,0.56165777
-3.54477239,1.52742370,0.29967122,0.00000000,0.52217384,0.87065169,0.05313793,0.55386234
-3.53876938,1.52392715,0.29450518,0.00000000,0.51630107,0.87528759,0.05224343,0.54697298
-3.53276638,1.52362071,0.29015210,0.00000000,0.51113406,0.88219572,0.05134263,0.54082714
-3.52676338,1.52594047,0.28649540,0.00000000,0.50649729,0.89102723,0.05041713,0.53524859
-3.52076038,1.53027454,0.28341214,0.00000000,0.50220475,0.90139522,0.04944994,0.53005388
-3.51475738,1.53597933,0.28077722,0.00000000,0.49806656,0.91288342,0.04842604,0.52505840
-3.50875438,1.54239534,0.27846711,0.00000000,0.49389531,0.92505489,0.04733298,0.52008200
-3.50275138,1.54886238,0.27636303,0.00000000,0.48951171,0.93746090,0.04616126,0.51495396
-3.49674837,1.55473380,0.27435355,0.00000000,0.48474971,0.94964969,0.04490461,0.50951729
-3.49074537,1.55938963,0.27233660,0.00000000,0.47946072,0.96117508,0.04356015,0.50363222
-3.48474237,1.56224862,0.27022089,0.00000000,0.47351703,0.97160487,0.04212837,0.49717903
-3.47873937,1.56277890,0.26792680,0.00000000,0.46681439,0.98052884,0.04061301,0.49006000
-3.47273637,1.56050745,0.26538683,0.00000000,0.45927373,0.98756647,0.03902084,0.48220087
-3.46673337,1.55502830,0.26254573,0.00000000,0.45084202,0.99237419,0.03736133,0.47355145
-3.46073037,1.54600941,0.25936041,0.00000000,0.44149253,0.99465205,0.03564624,0.46408590
-3.45472736,1.53319844,0.25579961,0.00000000,0.43122433,0.99414982,0.03388919,0.45380238
-3.44872436,1.51642721,0.25184366,0.00000000,0.42006130,0.99067237,0.03210516,0.44272246
-3.44272136,1.49561495,0.24748413,0.00000000,0.40805069,0.98408415,0.03031007,0.43089014
-3.43671836,1.47077024,0.24272362,0.00000000,0.39526133,0.97431282,0.02852025,0.41837067
-3.43071536,1.44199171,0.23757555,0.00000000,0.38178159,0.96135160,0.02675210,0.40524920
-3.42471236,1.40946716,0.23206404,0.00000000,0.36771710,0.94526060,0.02502162,0.39162925
-3.41870935,1.37347129,0.22622383,0.00000000,0.35318850,0.92616656,0.02334420,0.37763102
-3.41270635,1.33436168,0.22010011,0.00000000,0.33832886,0.90426130,0.02173427,0.36338962
-3.40670335,1.29257312,0.21374825,0.00000000,0.32328131,0.87979847,0.02020517,0.34905301
-3.40070035,1.24861009,0.20723335,0.00000000,0.30819643,0.85308887,0.01876900,0.33477989
-3.39469735,1.20303740,0.20062949,0.00000000,0.29322967,0.82449400,0.01743652,0.32073717
-3.38869435,1.15646906,0.19401867,0.00000000,0.27853872,0.79441829,0.01621711,0.30709736
-3.38269135,1.10955546,0.18748935,0.00000000,0.26428084,0.76329979,0.01511881,0.29403554
-3.37668834,1.06296902,0.18113456,0.00000000,0.25061011,0.73159981,0.01414827,0.28172614
-3.37068534,1.01738866,0.17504967,0.00000000,0.23767462,0.69979156,0.01331078,0.27033931
-3.36468234,0.97348337,0.16932974,0.00000000,0.22561368,0.66834820,0.01261033,0.26003725
-3.35867934,0.93189543,0.16406663,0.00000000,0.21455502,0.63773074,0.01204958,0.25097021
-3.35267634,0.89322375,0.15934589,0.00000000,0.20461208,0.60837599,0.01162985,0.24327258
-3.34667334,0.85800779,0.15524362,0.00000000,0.19588139,0.58068520,0.01135113,0.23705894
-3.34067034,0.82671293,0.15182345,0.00000000,0.18844026,0.55501367,0.01121204,0.23242040
-3.33466733,0.79971752,0.14913367,0.00000000,0.18234466,0.53166177,0.01120976,0.22942131
-3.32866433,0.77730244,0.14720488,0.00000000,0.17762767,0.51086767,0.01134001,0.22809652
-3.32266133,0.75964351,0.14604805,0.00000000,0.17429828,0.49280219,0.01159701,0.22844932
-3.31665833,0.74680709,0.14565336,0.00000000,0.17234089,0.47756579,0.01197343,0.23045028
-3.31065533,0.73874924,0.14598976,0.00000000,0.17171537,0.46518795,0.01246041,0.23403699
-3.30465233,0.73531846,0.14700527,0.00000000,0.17235793,0.45562891,0.01304759,0.23911494
-3.29864932,0.73626193,0.14862824,0.00000000,0.17418254,0.44878365,0.01372315,0.24555932
-3.29264632,0.74123514,0.15076936,0.00000000,0.17708320,0.44448798,0.01447398,0.25321808
-3.28664332,0.74981438,0.15332441,0.00000000,0.18093668,0.44252631,0.01528584,0.26191574
-3.28064032,0.76151177,0.15617766,0.00000000,0.18560599,0.44264095,0.01614355,0.27145826
-3.27463732,0.77579204,0.15920579,0.00000000,0.19094409,0.44454233,0.01703127,0.28163845
-3.26863432,0.79209036,0.16228212,0.00000000,0.19679804,0.44791980,0.01793282,0.29224191
-3.26263132,0.80983060,0.16528096,0.00000000,0.20301325,0.45245247,0.01883201,0.30305319
-3.25662831,0.82844311,0.16808197,0.00000000,0.20943762,0.45781974,0.01971295,0.31386187
-3.25062531,0.84738128,0.17057422,0.00000000,0.21592558,0.46371099,0.02056045,0.32446840
-3.24462231,0.86613640,0.17265983,0.00000000,0.22234171,0.46983419,0.02136031,0.33468931
-3.23861931,0.88425004,0.17425703,0.00000000,0.22856390,0.47592308,0.02209966,0.34436174
-3.23261631,0.90132383,0.17530256,0.00000000,0.23448583,0.48174277,0.02276721,0.35334696
-3.22661331,0.91702608,0.17575323,0.00000000,0.24001887,0.48709367,0.02335343,0.36153283
-3.22061031,0.93109549,0.17558665,0.00000000,0.24509312,0.49181384,0.02385077,0.36883514
-3.21460730,0.94334183,0.17480118,0.00000000,0.24965781,0.49577961,0.02425367,0.37519779
-3.20860430,0.95364400,0.17341505,0.00000000,0.25368096,0.49890499,0.02455862,0.38059192
-3.20260130,0.96194565,0.17146479,0.00000000,0.25714842,0.50113980,0.02476407,0.38501406
-3.19659830,0.96824915,0.16900313,0.00000000,0.26006240,0.50246697,0.02487036,0.38848346
-3.19059530,0.97260810,0.16609634,0.00000000,0.26243953,0.50289915,0.02487952,0.39103886
-3.18459230,0.97511926,0.16282141,0.00000000,0.26430874,0.50247515,0.02479511,0.39273487
-3.17858929,0.97591420,0.15926295,0.00000000,0.26570889,0.50125611,0.02462193,0.39363815
-3.17258629,0.97515128,0.15551022,0.00000000,0.26668650,0.49932197,0.02436583,0.39382369
-3.16658329,0.97300828,0.15165423,0.00000000,0.26729346,0.49676809,0.02403342,0.39337133
-3.16058029,0.96967608,0.14778508,0.00000000,0.26758504,0.49370239,0.02363188,0.39236259
-3.15457729,0.96535331,0.14398969,0.00000000,0.26761807,0.49024278,0.02316870,0.39087816
-3.14857429,0.96024233,0.14034983,0.00000000,0.26744940,0.48651502,0.02265151,0.38899574
-3.14257129,0.95454608,0.13694066,0.00000000,0.26713474,0.48265089,0.02208795,0.38678868
-3.13656828,0.94846602,0.13382957,0.00000000,0.26672769,0.47878651,0.02148551,0.38432498
-3.13056528,0.94220061,0.13107544,0.00000000,0.26627902,0.47506074,0.02085147,0.38166687
-3.12456228,0.93594419,0.12872819,0.00000000,0.26583618,0.47161347,0.02019284,0.37887081
-3.11855928,0.92988601,0.12682863,0.00000000,0.26544286,0.46858374,0.01951631,0.37598764
-3.11255628,0.92420906,0.12540843,0.00000000,0.26513873,0.46610755,0.01882829,0.37306307
-3.10655328,0.91908856,0.12449024,0.00000000,0.26495904,0.46431533,0.01813489,0.37013809
-3.10055028,0.91468994,0.12408791,0.00000000,0.26493437,0.46332914,0.01744193,0.36724947
-3.09454727,0.91116637,0.12420666,0.00000000,0.26509020,0.46325951,0.01675496,0.36443005
-3.08854427,0.90865569,0.12484328,0.00000000,0.26544649,0.46420222,0.01607929,0.36170899
-3.08254127,0.90727706,0.12598632,0.00000000,0.26601720,0.46623497,0.01541998,0.35911177
-3.07653827,0.90712738,0.12761622,0.00000000,0.26680980,0.46941434,0.01478182,0.35666009
-3.07053527,0.90827782,0.12970545,0.00000000,0.26782475,0.47377300,0.01416935,0.35437157
-3.06453227,0.91077060,0.13221875,0.00000000,0.26905516,0.47931753,0.01358679,0.35225941
-3.05852926,0.91461641,0.13511331,0.00000000,0.27048638,0.48602701,0.01303801,0.35033195
-3.05252626,0.91979262,0.13833922,0.00000000,0.27209593,0.49385237,0.01252649,0.34859223
-3.04652326,0.92624249,0.14183992,0.00000000,0.27385346,0.50271689,0.01205525,0.34703764
-3.04052026,0.93387555,0.14555292,0.00000000,0.27572105,0.51251759,0.01162680,0.34565960
-3.03451726,0.94256915,0.14941072,0.00000000,0.27765368,0.52312769,0.01124307,0.34444342
-3.02851426,0.95217124,0.15334188,0.00000000,0.27959996,0.53440003,0.01090536,0.34336829
-3.02251126,0.96250420,0.15727237,0.00000000,0.28150307,0.54617131,0.01061432,0.34240746
-3.01650825,0.97336974,0.16112700,0.00000000,0.28330198,0.55826704,0.01036986,0.34152854
-3.01050525,0.98455449,0.16483113,0.00000000,0.28493278,0.57050690,0.01017119,0.34069406
-3.00450225,0.99583621,0.16831232,0.00000000,0.28633018,0.58271037,0.01001678,0.33986218
-2.99849925,1.00699035,0.17150220,0.00000000,0.28742914,0.59470246,0.00990441,0.33898749
-2.99249625,1.01779668,0.17433819,0.00000000,0.28816657,0.60631915,0.00983117,0.33802211
-2.98649325,1.02804579,0.17676528,0.00000000,0.28848296,0.61741249,0.00979353,0.33691679
-2.98049025,1.03754537,0.17873756,0.00000000,0.28832412,0.62785517,0.00978743,0.33562227
-2.97448724,1.04612587,0.18021974,0.00000000,0.28764273,0.63754428,0.00980837,0.33409066
-2.96848424,1.05364569,0.18118836,0.00000000,0.28639980,0.64640442,0.00985152,0.33227694
-2.96248124,1.05999559,0.18163284,0.00000000,0.28456606,0.65438984,0.00991183,0.33014058
-2.95647824,1.06510234,0.18155628,0.00000000,0.28212300,0.66148575,0.00998420,0.32764712
-2.95047524,1.06893163,0.18097597,0.00000000,0.27906383,0.66770881,0.01006361,0.32476977
-2.94447224,1.07149002,0.17992375,0.00000000,0.27539409,0.67310676,0.01014528,0.32149096
-2.93846923,1.07282619,0.17844604,0.00000000,0.27113200,0.67775730,0.01022476,0.31780374
-2.93246623,1.07303124,0.17660376,0.00000000,0.26630851,0.68176640,0.01029815,0.31371302
-2.92646323,1.07223820,0.17447191,0.00000000,0.26096705,0.68526590,0.01036216,0.30923661
-2.92046023,1.07062073,0.17213908,0.00000000,0.25516290,0.68841075,0.01041421,0.30440583
-2.91445723,1.06839091,0.16970670,0.00000000,0.24896230,0.69137576,0.01045256,0.29926591
-2.90845423,1.06579629,0.16728809,0.00000000,0.24244128,0.69435207,0.01047628,0.29387593
-2.90245123,1.06311610,0.16500738,0.00000000,0.23568414,0.69754340,0.01048535,0.28830826
-2.89644822,1.06065668,0.16299807,0.00000000,0.22878182,0.70116205,0.01048058,0.28264772
-2.89044522,1.05874616,0.16140150,0.00000000,0.22183005,0.70542478,0.01046360,0.27699016
-2.88444222,1.05772844,0.16036491,0.00000000,0.21492731,0.71054869,0.01043678,0.27144069
-2.87843922,1.05795658,0.16003926,0.00000000,0.20817289,0.71674689,0.01040313,0.26611156
-2.87243622,1.05978552,0.16057669,0.00000000,0.20166484,0.72422431,0.01036616,0.26111966
-2.86643322,1.06356444,0.16212762,0.00000000,0.19549800,0.73317337,0.01032975,0.25658381
-2.86043022,1.06962873,0.16483748,0.00000000,0.18976224,0.74376986,0.01029797,0.25262188
-2.85442721,1.07829169,0.16884308,0.00000000,0.18454072,0.75616872,0.01027496,0.24934778
-2.84842421,1.08983619,0.17426874,0.00000000,0.17990851,0.77050005,0.01026472,0.24686842
-2.84242121,1.10450634,0.18122209,0.00000000,0.17593129,0.78686521,0.01027101,0.24528081
-2.83641821,1.12249946,0.18978980,0.00000000,0.17266435,0.80533317,0.01029713,0.24466917
-2.83041521,1.14395838,0.20003326,0.00000000,0.17015182,0.82593706,0.01034586,0.24510233
-2.82441221,1.16896443,0.21198449,0.00000000,0.16842610,0.84867117,0.01041933,0.24663138
-2.81840920,1.19753122,0.22564228,0.00000000,0.16750747,0.87348828,0.01051895,0.24928763
-2.81240620,1.22959950,0.24096895,0.00000000,0.16740390,0.90029766,0.01064534,0.25308099
-2.80640320,1.26503339,0.25788790,0.00000000,0.16811104,0.92896372,0.01079835,0.25799874
-2.80040020,1.30361807,0.27628198,0.00000000,0.16961235,0.95930543,0.01097702,0.26400484
-2.79439720,1.34505936,0.29599315,0.00000000,0.17187929,0.99109683,0.01117963,0.27103969
-2.78839420,1.38898523,0.31682332,0.00000000,0.17487178,1.02406852,0.01140380,0.27902057
-2.78239120,1.43494958,0.33853665,0.00000000,0.17853867,1.05791046,0.01164652,0.28784251
-2.77638819,1.48243821,0.36086328,0.00000000,0.18281843,1.09227599,0.01190430,0.29737987
-2.77038519,1.53087721,0.38350448,0.00000000,0.18763994,1.12678725,0.01217326,0.30748847
-2.76438219,1.57964353,0.40613907,0.00000000,0.19292351,1.16104185,0.01244928,0.31800831
-2.75837919,1.62807762,0.42843112,0.00000000,0.19858198,1.19462071,0.01272813,0.32876672
-2.75237619,1.67549789,0.45003841,0.00000000,0.20452212,1.22709701,0.01300559,0.33958212
-2.74637319,1.72121645,0.47062163,0.00000000,0.21064604,1.25804578,0.01327761,0.35026795
-2.74037019,1.76455566,0.48985366,0.00000000,0.21685289,1.28705404,0.01354039,0.36063699
-2.73436718,1.80486485,0.50742888,0.00000000,0.22304061,1.31373083,0.01379048,0.37050565
-2.72836418,1.84153657,0.52307174,0.00000000,0.22910769,1.33771693,0.01402487,0.37969832
-2.72236118,1.87402153,0.53654451,0.00000000,0.23495505,1.35869364,0.01424105,0.38805140
-2.71635818,1.90184168,0.54765366,0.00000000,0.24048780,1.37639035,0.01443699,0.39541700
-2.71035518,1.92460074,0.55625465,0.00000000,0.24561685,1.39059027,0.01461116,0.40166613
-2.70435218,1.94199168,0.56225491,0.00000000,0.25026041,1.40113426,0.01476250,0.40669121
-2.69834917,1.95380078,0.56561482,0.00000000,0.25434523,1.40792238,0.01489035,0.41040786
-2.69234617,1.95990820,0.56634678,0.00000000,0.25780746,1.41091313,0.01499435,0.41275589
-2.68634317,1.96028499,0.56451235,0.00000000,0.26059337,1.41012046,0.01507441,0.41369942
-2.68034017,1.95498687,0.56021768,0.00000000,0.26265957,1.40560870,0.01513051,0.41322630
-2.67433717,1.94414521,0.55360754,0.00000000,0.26397309,1.39748582,0.01516268,0.41134670
-2.66833417,1.92795591,0.54485819,0.00000000,0.26451106,1.38589547,0.01517088,0.40809117
-2.66233117,1.90666680,0.53416962,0.00000000,0.26426022,1.37100826,0.01515487,0.40350816
-2.65632816,1.88056459,0.52175749,0.00000000,0.26321635,1.35301299,0.01511422,0.39766127
-2.65032516,1.84996209,0.50784517,0.00000000,0.26138346,1.33210836,0.01504822,0.39062632
-2.64432216,1.81518654,0.49265634,0.00000000,0.25877314,1.30849573,0.01495590,0.38248844
-2.63831916,1.77656983,0.47640847,0.00000000,0.25540387,1.28237342,0.01483603,0.37333940
-2.63231616,1.73444105,0.45930733,0.00000000,0.25130047,1.25393290,0.01468723,0.36327516
-2.62631316,1.68912187,0.44154291,0.00000000,0.24649376,1.22335704,0.01450801,0.35239391
-2.62031016,1.64092469,0.42328662,0.00000000,0.24102032,1.19082058,0.01429688,0.34079454
-2.61430715,1.59015362,0.40468995,0.00000000,0.23492247,1.15649249,0.01405254,0.32857559
-2.60830415,1.53710790,0.38588437,0.00000000,0.22824841,1.12054013,0.01377394,0.31583472
-2.60230115,1.48208727,0.36698234,0.00000000,0.22105245,1.08313471,0.01346047,0.30266856
