energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-0.27913957,2.98478784,0.38568771,1.30679464,0.00729924,0.12329897,0.01044438,0.21133163,0.85167540,1.31629124
-0.27313657,2.97421758,0.38680063,1.29999258,0.00723497,0.12110300,0.01063972,0.20736530,0.83991071,1.31574467
-0.26713357,2.96399100,0.38867527,1.29325668,0.00716782,0.11871853,0.01085505,0.20335638,0.82826939,1.31566226
-0.26113057,2.95473150,0.39139478,1.28685445,0.00709803,0.11619046,0.01109272,0.19936025,0.81701181,1.31632949
-0.25512756,2.94699060,0.39500851,1.28099984,0.00702592,0.11356204,0.01135416,0.19542680,0.80636569,1.31801933
-0.24912456,2.94121452,0.39952749,1.27584046,0.00695177,0.11087313,0.01163978,0.19159836,0.79651608,1.32097548
-0.24312156,2.93771456,0.40492167,1.27144776,0.00687580,0.10815880,0.01194879,0.18790802,0.78759718,1.32539594
-0.23711856,2.93664324,0.41111890,1.26781087,0.00679812,0.10544817,0.01227910,0.18437831,0.77968663,1.33141792
-0.23111556,2.93797754,0.41800597,1.26483446,0.00671862,0.10276363,0.01262730,0.18102045,0.77280245,1.33910485
-0.22511256,2.94151055,0.42543155,1.26234094,0.00663701,0.10012044,0.01298870,0.17783411,0.76690304,1.34843636
-0.21910955,2.94685206,0.43321112,1.26007702,0.00655276,0.09752683,0.01335739,0.17480787,0.76188998,1.35930182
-0.21310655,2.95343843,0.44113353,1.25772433,0.00646515,0.09498435,0.01372639,0.17192011,0.75761381,1.37149781
-0.20710355,2.96055140,0.44896903,1.25491374,0.00637324,0.09248867,0.01408788,0.16914056,0.75388217,1.38472991
-0.20110055,2.96734507,0.45647844,1.25124264,0.00627598,0.09003072,0.01443345,0.16643220,0.75047022,1.39861872
-0.19509755,2.97287987,0.46342288,1.24629453,0.00617221,0.08759794,0.01475435,0.16375358,0.74713248,1.41271003
-0.18909455,2.97616197,0.46957377,1.23965974,0.00606082,0.08517583,0.01504187,0.16106131,0.74361584,1.42648860
-0.18309155,2.97618630,0.47472268,1.23095658,0.00594074,0.08274943,0.01528766,0.15831267,0.73967276,1.43939528
-0.17708854,2.97198126,0.47869032,1.21985169,0.00581113,0.08030489,0.01548404,0.15546816,0.73507431,1.45084647
-0.17108554,2.96265299,0.48133458,1.20607876,0.00567137,0.07783081,0.01562434,0.15249390,0.72962229,1.46025531
-0.16508254,2.94742740,0.48255704,1.18945475,0.00552124,0.07531951,0.01570318,0.14936370,0.72315995,1.46705374
-0.15907954,2.92568799,0.48230774,1.16989292,0.00536092,0.07276801,0.01571673,0.14606082,0.71558084,1.47071436
-0.15307654,2.89700799,0.48058799,1.14741207,0.00519105,0.07017866,0.01566287,0.14257919,0.70683551,1.47077143
-0.14707354,2.86117552,0.47745118,1.12214180,0.00501282,0.06755956,0.01554133,0.13892424,0.69693570,1.46683999
-0.14107054,2.81821086,0.47300149,1.09432344,0.00482795,0.06492459,0.01535376,0.13511309,0.68595610,1.45863245
-0.13506753,2.76837524,0.46739061,1.06430694,0.00463866,0.06229316,0.01510368,0.13117435,0.67403349,1.44597201
-0.12906453,2.71217103,0.46081271,1.03254372,0.00444769,0.05968963,0.01479642,0.12714741,0.66136355,1.42880232
-0.12306153,2.65033339,0.45349785,0.99957612,0.00425825,0.05714256,0.01443898,0.12308130,0.64819541,1.40719313
-0.11705853,2.58381400,0.44570405,0.96602365,0.00407392,0.05468370,0.01403976,0.11903321,0.63482433,1.38134169
-0.11105553,2.51375740,0.43770862,0.93256689,0.00389859,0.05234690,0.01360835,0.11506677,0.62158269,1.35156977
-0.10505253,2.44147111,0.42979877,0.89992949,0.00373637,0.05016686,0.01315521,0.11125013,0.60882985,1.31831662
-0.09904952,2.36839054,0.42226215,0.86885899,0.00359150,0.04817802,0.01269134,0.10765395,0.59694110,1.28212792
-0.09304652,2.29603990,0.41537757,0.84010700,0.00346820,0.04641327,0.01222793,0.10434936,0.58629614,1.24364127
-0.08704352,2.22599045,0.40940616,0.81440942,0.00337059,0.04490295,0.01177604,0.10140600,0.57726748,1.20356867
-0.08104052,2.15981735,0.40458339,0.79246711,0.00330256,0.04367384,0.01134623,0.09889010,0.57020904,1.16267668
-0.07503752,2.09905641,0.40111203,0.77492756,0.00326767,0.04274837,0.01094830,0.09686285,0.56544534,1.12176478
-0.06903452,2.04516196,0.39915638,0.76236789,0.00326903,0.04214393,0.01059098,0.09537881,0.56326149,1.08164295
-0.06303152,1.99946700,0.39883775,0.75527961,0.00330923,0.04187249,0.01028173,0.09448467,0.56389425,1.04310889
-0.05702851,1.96314666,0.40023137,0.75405532,0.00339021,0.04194026,0.01002649,0.09421819,0.56752441,1.00692595
-0.05102551,1.93718600,0.40336468,0.75897774,0.00351323,0.04234762,0.00982963,0.09460735,0.57427057,0.97380220
-0.04502251,1.92235296,0.40821705,0.77021118,0.00367878,0.04308922,0.00969378,0.09566982,0.58418454,0.94437151
-0.03901951,1.91917715,0.41472072,0.78779572,0.00388652,0.04415419,0.00961985,0.09741258,0.59724852,0.91917716
-0.03301651,1.92793514,0.42276310,0.81164426,0.00413533,0.04552652,0.00960703,0.09983183,0.61337400,0.89865831
-0.02701351,1.94864267,0.43219012,0.84154262,0.00442321,0.04718560,0.00965286,0.10291309,0.63240253,0.88314002
-0.02101051,1.98105399,0.44281064,0.87715270,0.00474736,0.04910679,0.00975332,0.10663153,0.65410844,0.87282665
-0.01500750,2.02466845,0.45440171,0.91801893,0.00510418,0.05126217,0.00990300,0.11095246,0.67820334,0.86779915
-0.00900450,2.07874433,0.46671461,0.96357785,0.00548936,0.05362130,0.01009528,0.11583208,0.70434240,0.86801596
-0.00300150,2.14231941,0.47948147,1.01317083,0.00589792,0.05615206,0.01032251,0.12121833,0.73213239,0.87331743
0.00300150,2.21423798,0.49242235,1.06605969,0.00632436,0.05882156,0.01057631,0.12705198,0.76114115,0.88343367
0.00900450,2.29318333,0.50525262,1.12144498,0.00676274,0.06159701,0.01084773,0.13326781,0.79090839,0.89799518
0.01500750,2.37771499,0.51769048,1.17848650,0.00720683,0.06444666,0.01112760,0.13979600,0.82095746,0.91654611
0.02101051,2.46630953,0.52946441,1.23632543,0.00765029,0.06734068,0.01140670,0.14656355,0.85080779,0.93855947
0.02701351,2.55740352,0.54032041,1.29410763,0.00808674,0.07025201,0.01167609,0.15349582,0.87998770,0.96345376
0.03301651,2.64943755,0.55002876,1.35100721,0.00851004,0.07315712,0.01192728,0.16051816,0.90804694,0.99061048
0.03901951,2.74089957,0.55839028,1.40624961,0.00891434,0.07603671,0.01215253,0.16755746,0.93456880,1.01939195
0.04502251,2.83036631,0.56524160,1.45913353,0.00929429,0.07887623,0.01234496,0.17454373,0.95918115,1.04915883
0.05102551,2.91654121,0.57045955,1.50905059,0.00964518,0.08166624,0.01249879,0.18141154,0.98156606,1.07928683
0.05702851,2.99828761,0.57396431,1.55550220,0.00996302,0.08440262,0.01260941,0.18810142,1.00146762,1.10918220
0.06303152,3.07465603,0.57572124,1.59811288,0.01024467,0.08708652,0.01267352,0.19456094,1.01869760,1.13829547
0.06903452,3.14490462,0.57574129,1.63663934,0.01048791,0.08972409,0.01268913,0.20074566,1.03313870,1.16613318
0.07503752,3.20851192,0.57407993,1.67097502,0.01069148,0.09232594,0.01265557,0.20661977,1.04474527,1.19226735
0.08104052,3.26518175,0.57083457,1.70114979,0.01085506,0.09490641,0.01257348,0.21215640,1.05354137,1.21634239
0.08704352,3.31483989,0.56614059,1.72732473,0.01097930,0.09748251,0.01244468,0.21733762,1.05961626,1.23807946
0.09304652,3.35762279,0.56016599,1.74978220,0.01106574,0.10007274,0.01227210,0.22215410,1.06311757,1.25727820
0.09904952,3.39385892,0.55310500,1.76891143,0.01111674,0.10269566,0.01205960,0.22660437,1.06424223,1.27381586
0.10505253,3.42404337,0.54517073,1.78519023,0.01113540,0.10536838,0.01181178,0.23069383,1.06322579,1.28764397
0.11105553,3.44880685,0.53658731,1.79916353,0.01112540,0.10810499,0.01153382,0.23443339,1.06033039,1.29878276
0.11705853,3.46888037,0.52758166,1.81141947,0.01109092,0.11091495,0.01123129,0.23783789,1.05583206,1.30731361
0.12306153,3.48505702,0.51837539,1.82256418,0.01103646,0.11380162,0.01090989,0.24092443,1.05000777,1.31336970
0.12906453,3.49815253,0.50917719,1.83319596,0.01096675,0.11676095,0.01057532,0.24371043,1.04312304,1.31712556
0.13506753,3.50896612,0.50017584,1.84388032,0.01088658,0.11978043,0.01023310,0.24621188,1.03542046,1.31878560
0.14107054,3.51824354,0.49153448,1.85512645,0.01080070,0.12283838,0.00988840,0.24844153,1.02710977,1.31857235
0.14707354,3.52664367,0.48338605,1.86736652,0.01071372,0.12590356,0.00954592,0.25040739,1.01836000,1.31671479
0.15307654,3.53471039,0.47583039,1.88093840,0.01063007,0.12893537,0.00920983,0.25211140,1.00929396,1.31343730
0.15907954,3.54285073,0.46893291,1.89607271,0.01055389,0.13188437,0.00888373,0.25354860,0.99998534,1.30894967
0.16508254,3.55132054,0.46272498,1.91288472,0.01048907,0.13469340,0.00857063,0.25470669,0.99045863,1.30343875
0.17108554,3.56021819,0.45720595,1.93137140,0.01043920,0.13729904,0.00827296,0.25556600,0.98069170,1.29706186
0.17708854,3.56948655,0.45234661,1.95141392,0.01040766,0.13963360,0.00799268,0.25610014,0.97062111,1.28994259
0.18309155,3.57892322,0.44809398,1.97278526,0.01039763,0.14162734,0.00773132,0.25627701,0.96014951,1.28216879
0.18909455,3.58819830,0.44437705,1.99516273,0.01041217,0.14321102,0.00749013,0.25606035,0.94915511,1.27379306
0.19509755,3.59687882,0.44111308,2.01814470,0.01045430,0.14431849,0.00727018,0.25541165,0.93750232,1.26483557
0.20110055,3.60445831,0.43821425,2.04127063,0.01052702,0.14488939,0.00707251,0.25429240,0.92505321,1.25528886
0.20710355,3.61038993,0.43559401,2.06404352,0.01063343,0.14487167,0.00689823,0.25266651,0.91167907,1.24512437
0.21310655,3.61412107,0.43317306,2.08595336,0.01077672,0.14422385,0.00674864,0.25050273,0.89727132,1.23430019
0.21910955,3.61512751,0.43088426,2.10650055,0.01096017,0.14291697,0.00662534,0.24777702,0.88175130,1.22276930
0.22511256,3.61294493,0.42867651,2.12521777,0.01118716,0.14093607,0.00653025,0.24447469,0.86507825,1.21048797
0.23111556,3.60719586,0.42651708,2.14168937,0.01146102,0.13828110,0.00646568,0.24059208,0.84725507,1.19742334
0.23711856,3.59761036,0.42439248,2.15556689,0.01178498,0.13496730,0.00643429,0.23613786,0.82833153,1.18355991
0.24312156,3.58403923,0.42230775,2.16658016,0.01216194,0.13102493,0.00643905,0.23113362,0.80840476,1.16890416
0.24912456,3.56645875,0.42028417,2.17454318,0.01259432,0.12649845,0.00648315,0.22561396,0.78761694,1.15348719
0.25512756,3.54496681,0.41835571,2.17935471,0.01308380,0.12144520,0.00656985,0.21962581,0.76615039,1.13736493
0.26113057,3.51977065,0.41656433,2.18099356,0.01363107,0.11593350,0.00670236,0.21322720,0.74422031,1.12061608
0.26713357,3.49116722,0.41495454,2.17950898,0.01423557,0.11004048,0.00688361,0.20648544,0.72206569,1.10333779
0.27313657,3.45951737,0.41356759,2.17500721,0.01489525,0.10384962,0.00711607,0.19947479,0.69993878,1.08563948
0.27913957,3.42521596,0.41243562,2.16763480,0.01560636,0.09744812,0.00740152,0.19227389,0.67809385,1.06763533
0.28514257,3.38865987,0.41157638,2.15756040,0.01636329,0.09092430,0.00774084,0.18496285,0.65677587,1.04943596
0.29114557,3.35021635,0.41098864,2.14495608,0.01715842,0.08436505,0.00813383,0.17762045,0.63620969,1.03114001
0.29714857,3.31019396,0.41064887,2.12997975,0.01798219,0.07785348,0.00857900,0.17032135,0.61659040,1.01282642
0.30315158,3.26881838,0.41050931,2.11275996,0.01882308,0.07146692,0.00907346,0.16313358,0.59807531,0.99454793
0.30915458,3.22621468,0.41049766,2.09338414,0.01966781,0.06527523,0.00961285,0.15611649,0.58077802,0.97632650
0.31515758,3.18239777,0.41051847,2.07189126,0.02050162,0.05933949,0.01019125,0.14931913,0.56476470,0.95815108
0.32116058,3.13727141,0.41045617,2.04826945,0.02130859,0.05371123,0.01080126,0.14277926,0.55005299,0.93997797
0.32716358,3.09063632,0.41017962,2.02245864,0.02207211,0.04843192,0.01143403,0.13652288,0.53661314,0.92173387
0.33316658,3.04220670,0.40954795,1.99435812,0.02277538,0.04353305,0.01207947,0.13056451,0.52437148,0.90332150
0.33916958,2.99163419,0.40841740,1.96383849,0.02340194,0.03903641,0.01272646,0.12490786,0.51321587,0.88462756
0.34517259,2.93853773,0.40664869,1.93075700,0.02393630,0.03495483,0.01336306,0.11954719,0.50300266,0.86553236
0.35117559,2.88253717,0.40411461,1.89497517,0.02436446,0.03129308,0.01397692,0.11446891,0.49356477,0.84592071
0.35717859,2.82328865,0.40070738,1.85637753,0.02467449,0.02804900,0.01455559,0.10965362,0.48472045,0.82569319
0.36318159,2.76051914,0.39634530,1.81488997,0.02485705,0.02521475,0.01508690,0.10507823,0.47628202,0.80477712
0.36918459,2.69405816,0.39097842,1.77049642,0.02490574,0.02277816,0.01555940,0.10071813,0.46806442,0.78313657
0.37518759,2.62386431,0.38459286,1.72325274,0.02481746,0.02072402,0.01596273,0.09654939,0.45989279,0.76078052
0.38119060,2.55004534,0.37721353,1.67329680,0.02459259,0.01903537,0.01628795,0.09255058,0.45160915,0.73776886
0.38719360,2.47287004,0.36890510,1.62085407,0.02423509,0.01769471,0.01652797,0.08870455,0.44307751,0.71421566
0.39319660,2.39277178,0.35977133,1.56623837,0.02375237,0.01668508,0.01667772,0.08499963,0.43418768,0.69028947
0.39919960,2.31034309,0.34995245,1.50984769,0.02315519,0.01599100,0.01673446,0.08143058,0.42485736,0.66621066
0.40520260,2.22632193,0.33962113,1.45215541,0.02245728,0.01559927,0.01669789,0.07799907,0.41503288,0.64224583
0.41120560,2.14157047,0.32897694,1.39369750,0.02167497,0.01549961,0.01657022,0.07471370,0.40468854,0.61869962
0.41720860,2.05704752,0.31823963,1.33505635,0.02082666,0.01568509,0.01635616,0.07158967,0.39382480,0.59590431
0.42321161,1.97377635,0.30764170,1.27684242,0.01993222,0.01615250,0.01606281,0.06864804,0.38246554,0.57420777
0.42921461,1.89280949,0.29742029,1.21967447,0.01901244,0.01690242,0.01569952,0.06591471,0.37065478,0.55396031
0.43521761,1.81519232,0.28780904,1.16415972,0.01808832,0.01793925,0.01527762,0.06341912,0.35845294,0.53550113
0.44122061,1.74192734,0.27902998,1.11087461,0.01718043,0.01927100,0.01481010,0.06119276,0.34593305,0.51914500
0.44722361,1.67394056,0.27128596,1.06034740,0.01630837,0.02090899,0.01431129,0.05926766,0.33317709,0.50516975
0.45322661,1.61205149,0.26475376,1.01304296,0.01549011,0.02286734,0.01379644,0.05767470,0.32027263,0.49380516
0.45922961,1.55694782,0.25957809,0.96935065,0.01474152,0.02516237,0.01328131,0.05644209,0.30730990,0.48522370
0.46523262,1.50916560,0.25586682,0.92957534,0.01407598,0.02781182,0.01278174,0.05559387,0.29437941,0.47953348
0.47123562,1.46907546,0.25368735,0.89393193,0.01350398,0.03083397,0.01231324,0.05514859,0.28157016,0.47677371
0.47723862,1.43687503,0.25306440,0.86254318,0.01303292,0.03424661,0.01189055,0.05511815,0.26896840,0.47691279
0.48324162,1.41258749,0.25397907,0.83544080,0.01266696,0.03806588,0.01152732,0.05550698,0.25665693,0.47984902
0.48924462,1.39606598,0.25636939,0.81256948,0.01240700,0.04230513,0.01123570,0.05631137,0.24471488,0.48541398
0.49524762,1.38700345,0.26013203,0.79379337,0.01225071,0.04697356,0.01102608,0.05751914,0.23321781,0.49337834
0.50125063,1.38494722,0.26512541,0.77890478,0.01219272,0.05207499,0.01090679,0.05910969,0.22223822,0.50345982
0.50725363,1.38931748,0.27117383,0.76763449,0.01222486,0.05760654,0.01088397,0.06105420,0.21184614,0.51533308
0.51325663,1.39942921,0.27807270,0.75966330,0.01233649,0.06355744,0.01096136,0.06331630,0.20210990,0.52864105
0.51925963,1.41451632,0.28559449,0.75463431,0.01251488,0.06990790,0.01114019,0.06585287,0.19309690,0.54300734
0.52526263,1.43375745,0.29349552,0.75216570,0.01274569,0.07662821,0.01141923,0.06861525,0.18487430,0.55804920
0.53126563,1.45630248,0.30152308,0.75186342,0.01301342,0.08367804,0.01179469,0.07155056,0.17750961,0.57339064
0.53726863,1.48129896,0.30942288,0.75333365,0.01330194,0.09100605,0.01226040,0.07460323,0.17107113,0.58867513
0.54327164,1.50791762,0.31694656,0.75619452,0.01359503,0.09854979,0.01280785,0.07771672,0.16562809,0.60357742
0.54927464,1.53537634,0.32385899,0.76008709,0.01387687,0.10623606,0.01342641,0.08083524,0.16125056,0.61781411
0.55527764,1.56296179,0.32994521,0.76468502,0.01413251,0.11398164,0.01410357,0.08390550,0.15800900,0.63115247
0.56128064,1.59004818,0.33501676,0.76970294,0.01434835,0.12169444,0.01482517,0.08687843,0.15597354,0.64341727
0.56728364,1.61611260,0.33891714,0.77490323,0.01451251,0.12927516,0.01557577,0.08971078,0.15521281,0.65449529
0.57328664,1.64074642,0.34152645,0.78010101,0.01461514,0.13661930,0.01633899,0.09236648,0.15579247,0.66433734
0.57928964,1.66366270,0.34276475,0.78516728,0.01464865,0.14361956,0.01709791,0.09481787,0.15777335,0.67295781
0.58529265,1.68469910,0.34259436,0.79003010,0.01460791,0.15016859,0.01783549,0.09704656,0.16120929,0.68043173
0.59129565,1.70381664,0.34102081,0.79467370,0.01449026,0.15616195,0.01853500,0.09904401,0.16614471,0.68688940
0.59729865,1.72109413,0.33809258,0.79913572,0.01429550,0.16150123,0.01918051,0.10081182,0.17261208,0.69250905
0.60330165,1.73671885,0.33389958,0.80350257,0.01402581,0.16609716,0.01975726,0.10236155,0.18062921,0.69750769
0.60930465,1.75097376,0.32857048,0.80790310,0.01368549,0.16987267,0.02025212,0.10371437,0.19019680,0.70213066
0.61530765,1.76422189,0.32226908,0.81250088,0.01328081,0.17276571,0.02065399,0.10490031,0.20129614,0.70664032
0.62131066,1.77688872,0.31518969,0.81748532,0.01281958,0.17473168,0.02095406,0.10595722,0.21388731,0.71130450
0.62731366,1.78944308,0.30755194,0.82306214,0.01231092,0.17574546,0.02114620,0.10692956,0.22790795,0.71638513
0.63331666,1.80237777,0.29959503,0.82944337,0.01176481,0.17580286,0.02122706,0.10786696,0.24327292,0.72212758
0.63931966,1.81619037,0.29157167,0.83683752,0.01119177,0.17492138,0.02119628,0.10882277,0.25987479,0.72875135
0.64532266,1.83136526,0.28374191,0.84544018,0.01060249,0.17314032,0.02105646,0.10985241,0.27758546,0.73644221
0.65132566,1.84835749,0.27636706,0.85542554,0.01000749,0.17052013,0.02081318,0.11101184,0.29625890,0.74534638
0.65732866,1.86757894,0.26970375,0.86693908,0.00941684,0.16714109,0.02047485,0.11235607,0.31573488,0.75556682
0.66333167,1.88938744,0.26399842,0.88009175,0.00883992,0.16310124,0.02005249,0.11393776,0.33584389,0.76716164
0.66933467,1.91407884,0.25948217,0.89495594,0.00828524,0.15851374,0.01955947,0.11580593,0.35641277,0.78014473
0.67533767,1.94188220,0.25636612,0.91156312,0.00776032,0.15350374,0.01901115,0.11800495,0.37727107,0.79448829
0.68134067,1.97295800,0.25483737,0.92990342,0.00727158,0.14820475,0.01842451,0.12057355,0.39825771,0.81012711
0.68734367,2.00739892,0.25505544,0.94992689,0.00682442,0.14275486,0.01781771,0.12354416,0.41922771,0.82696412
0.69334667,2.04523301,0.25714929,0.97154636,0.00642315,0.13729275,0.01720966,0.12694236,0.44005840,0.84487678
0.69934967,2.08642836,0.26121495,0.99464169,0.00607118,0.13195372,0.01661956,0.13078646,0.46065498,0.86372393
0.70535268,2.13089898,0.26731355,1.01906497,0.00577106,0.12686599,0.01606649,0.13508732,0.48095484,0.88335251
0.71135568,2.17851108,0.27546999,1.04464653,0.00552468,0.12214715,0.01556900,0.13984817,0.50093041,0.90360380
0.71735868,2.22908919,0.28567200,1.07120122,0.00533338,0.11790112,0.01514469,0.14506458,0.52059021,0.92431868
0.72336168,2.28242157,0.29786981,1.09853469,0.00519813,0.11421562,0.01480995,0.15072453,0.53997787,0.94534175
0.72936468,2.33826460,0.31197617,1.12644923,0.00511971,0.11116013,0.01457960,0.15680845,0.55916913,0.96652393
0.73536768,2.39634565,0.32786708,1.15474903,0.00509878,0.10878462,0.01446671,0.16328935,0.57826678,0.98772364
0.74137069,2.45636450,0.34538291,1.18324440,0.00513606,0.10711882,0.01448239,0.17013293,0.59739361,1.00880649
0.74737369,2.51799320,0.36433021,1.21175484,0.00523237,0.10617220,0.01463563,0.17729776,0.61668385,1.02964361
0.75337669,2.58087459,0.38448402,1.24011087,0.00538868,0.10593449,0.01493320,0.18473546,0.63627314,1.05010896
0.75937969,2.64461969,0.40559096,1.26815454,0.00560616,0.10637685,0.01537962,0.19239088,0.65628786,1.07007587
0.76538269,2.70880451,0.42737274,1.29573860,0.00588610,0.10745349,0.01597705,0.20020241,0.67683404,1.08941327
0.77138569,2.77296667,0.44953051,1.32272452,0.00622984,0.10910370,0.01672532,0.20810230,0.69798660,1.10798191
0.77738869,2.83660227,0.47174959,1.34897950,0.00663872,0.11125418,0.01762189,0.21601706,0.71977943,1.12563115
0.78339170,2.89916379,0.49370486,1.37437266,0.00711388,0.11382161,0.01866187,0.22386808,0.74219686,1.14219654
0.78939470,2.96005930,0.51506650,1.39877079,0.00765611,0.11671534,0.01983801,0.23157222,0.76516711,1.15749859
0.79539770,3.01865348,0.53550605,1.42203392,0.00826568,0.11984005,0.02114074,0.23904273,0.78855800,1.17134299
0.80140070,3.07427095,0.55470269,1.44401104,0.00894209,0.12309841,0.02255817,0.24619018,0.81217543,1.18352234
0.80740370,3.12620205,0.57234946,1.46453640,0.00968390,0.12639352,0.02407617,0.25292365,0.83576469,1.19381963
0.81340670,3.17371130,0.58815948,1.48342669,0.01048854,0.12963115,0.02567839,0.25915212,0.85901475,1.20201314
0.81940970,3.21604850,0.60187172,1.50047937,0.01135208,0.13272178,0.02734637,0.26478592,0.88156549,1.20788291
0.82541271,3.25246253,0.61325644,1.51547247,0.01226915,0.13558226,0.02905968,0.26973842,0.90301759,1.21121831
0.83141571,3.28221749,0.62211996,1.52816613,0.01323279,0.13813719,0.03079611,0.27392781,0.92294491,1.21182658
0.83741871,3.30461087,0.62830873,1.53830583,0.01423447,0.14032005,0.03253185,0.27727894,0.94090868,1.20954189
0.84342171,3.31899341,0.63171258,1.54562753,0.01526406,0.14207390,0.03424189,0.27972527,0.95647333,1.20423452
0.84942471,3.32478990,0.63226699,1.54986451,0.01630998,0.14335197,0.03590031,0.28121069,0.96922296,1.19581984
0.85542771,3.32152045,0.62995452,1.55075588,0.01735940,0.14411789,0.03748077,0.28169140,0.97877807,1.18426662
0.86143072,3.30882141,0.62480510,1.54805632,0.01839847,0.14434577,0.03895700,0.28113752,0.98481187,1.16960429
0.86743372,3.28646511,0.61689550,1.54154685,0.01941270,0.14402015,0.04030340,0.27953460,0.98706531,1.15192887
0.87343672,3.25437781,0.60634765,1.53104602,0.02038742,0.14313574,0.04149561,0.27688477,0.98536041,1.13140720
0.87943972,3.21265472,0.59332628,1.51642114,0.02130818,0.14169718,0.04251119,0.27320759,0.97961126,1.10827924
0.88544272,3.16157165,0.57803549,1.49759886,0.02216134,0.13971867,0.04333029,0.26854051,0.96983216,1.08285833
0.89144572,3.10159236,0.56071475,1.47457462,0.02293461,0.13722350,0.04393623,0.26293886,0.95614264,1.05552923
0.89744872,3.03337094,0.54163409,1.44742037,0.02361755,0.13424365,0.04431612,0.25647541,0.93876898,1.02674389
0.90345173,2.95774903,0.52108887,1.41629012,0.02420209,0.13081926,0.04446140,0.24923939,0.91804216,0.99701502
0.90945473,2.87574714,0.49939402,1.38142282,0.02468302,0.12699804,0.04436822,0.24133510,0.89439236,0.96690752
0.91545773,2.78855036,0.47687795,1.34314229,0.02505827,0.12283464,0.04403778,0.23288000,0.86833991,0.93702791
0.92146073,2.69748826,0.45387633,1.30185414,0.02532925,0.11838991,0.04347645,0.22400242,0.84048320,0.90801205
0.92746373,2.60400939,0.43072575,1.25803948,0.02550094,0.11373004,0.04269582,0.21483889,0.81148378,0.88051125
0.93346673,2.50965107,0.40775741,1.21224564,0.02558188,0.10892561,0.04171252,0.20553125,0.78204921,0.85517733
0.93946973,2.41600495,0.38529109,1.16507424,0.02558404,0.10405049,0.04054792,0.19622346,0.75291412,0.83264671
0.94547274,2.32467961,0.36362930,1.11716684,0.02552251,0.09918061,0.03922763,0.18705847,0.72482019,0.81352421
0.95147574,2.23726110,0.34305201,1.06918890,0.02541503,0.09439260,0.03778097,0.17817495,0.69849565,0.79836675
0.95747874,2.15527278,0.32381179,1.02181260,0.02528150,0.08976238,0.03624014,0.16970423,0.67463493,0.78766760
0.96348174,2.08013584,0.30612974,0.97569910,0.02514322,0.08536361,0.03463948,0.16176736,0.65387913,0.78184149
0.96948474,2.01313165,0.29019212,0.93148117,0.02502221,0.08126619,0.03301452,0.15447257,0.63679790,0.78121110
0.97548774,1.95536758,0.27614784,0.88974663,0.02494040,0.07753469,0.03140109,0.14791295,0.62387333,0.78599549
0.98149075,1.90774715,0.26410684,0.85102350,0.02491879,0.07422690,0.02983437,0.14216471,0.61548629,0.79630072
0.98749375,1.87094601,0.25413950,0.81576723,0.02497670,0.07139250,0.02834800,0.13728575,0.61190563,0.81211321
0.99349675,1.84539429,0.24627695,0.78435055,0.02513098,0.06907186,0.02697319,0.13331487,0.61328065,0.83329612
0.99949975,1.83126633,0.24051240,0.75705634,0.02539543,0.06729512,0.02573802,0.13027138,0.61963698,0.85958905
1.00550275,1.82847807,0.23680337,0.73407364,0.02578017,0.06608151,0.02466673,0.12815524,0.63087599,0.89061120
1.01150575,1.83669222,0.23507490,0.71549688,0.02629131,0.06543893,0.02377921,0.12694774,0.64677791,0.92586818
1.01750875,1.85533132,0.23522339,0.70132828,0.02693061,0.06536397,0.02309060,0.12661252,0.66700830,0.96476233
1.02351176,1.88359805,0.23712126,0.69148319,0.02769544,0.06584221,0.02261101,0.12709708,0.69112795,1.00660652
1.02951476,1.92050228,0.24062202,0.68579801,0.02857882,0.06684886,0.02234548,0.12833460,0.71860580,1.05064100
1.03551776,1.96489387,0.24556581,0.68404028,0.02956961,0.06834976,0.02229399,0.13024607,0.74883442,1.09605303
1.04152076,2.01550016,0.25178507,0.68592052,0.03065290,0.07030276,0.02245162,0.13274267,0.78114771,1.14199869
1.04752376,2.07096668,0.25911019,0.69110507,0.03181046,0.07265922,0.02280897,0.13572824,0.81484026,1.18762620
1.05352676,2.12989987,0.26737504,0.69922962,0.03302138,0.07536591,0.02335252,0.13910195,0.84918760,1.23210004
1.05952976,2.19091015,0.27642207,0.70991260,0.03426270,0.07836690,0.02406523,0.14276085,0.88346700,1.27462505
1.06553277,2.25265383,0.28610690,0.72276820,0.03551016,0.08160565,0.02492719,0.14660255,0.91697779,1.31446969
1.07153577,2.31387258,0.29630225,0.73741823,0.03673893,0.08502702,0.02591632,0.15052762,0.94906093,1.35098760
1.07753877,2.37342881,0.30690095,0.75350269,0.03792439,0.08857921,0.02700911,0.15444190,0.97911690,1.38363666
1.08354177,2.43033612,0.31781818,0.77068866,0.03904283,0.09221556,0.02818142,0.15825855,1.00662153,1.41199491
1.08954477,2.48378364,0.32899266,0.78867719,0.04007212,0.09589603,0.02940926,0.16189982,1.03113920,1.43577261
1.09554777,2.53315361,0.34038692,0.80720830,0.04099230,0.09958841,0.03066948,0.16529847,1.05233304,1.45482012
1.10155078,2.57803181,0.35198658,0.82606390,0.04178612,0.10326911,0.03194050,0.16839887,1.06997186,1.46913119
