energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.17858929,8.61932111,0.00440959,2.48529439,0.15145267,0.03368353,2.94039367,3.42339815,3.09874564
-3.17258629,9.04606581,0.00458912,2.65244254,0.15491843,0.03611170,3.02106530,3.64645395,3.27246395
-3.16658329,9.48500569,0.00480735,2.82331455,0.15917681,0.03885700,3.10539190,3.87799789,3.44856994
-3.16058029,9.93218512,0.00506881,2.99597875,0.16433458,0.04195036,3.19318009,4.11674998,3.62480759
-3.15457729,10.38359349,0.00537809,3.16851065,0.17049003,0.04541950,3.28417989,4.36138287,3.79894011
-3.14857429,10.83524001,0.00573969,3.33903583,0.17772841,0.04928770,3.37807995,4.61054085,3.96880161
-3.14257129,11.28322455,0.00615784,3.50576860,0.18611761,0.05357235,3.47450661,4.86285632,4.13234511
-3.13656828,11.72380083,0.00663633,3.66704467,0.19570404,0.05828368,3.57302592,5.11696222,4.28768479
-3.13056528,12.15342807,0.00717833,3.82134659,0.20650902,0.06342335,3.67314791,5.37149912,4.43313094
-3.12456228,12.56880843,0.00778625,3.96732105,0.21852568,0.06898327,3.77433196,5.62511611,4.56721598
-3.11855928,12.96690811,0.00846154,4.10378749,0.23171649,0.07494449,3.87599235,5.87646502,4.68871072
-3.11255628,13.34496112,0.00920451,4.22973832,0.24601143,0.08127638,3.97750287,6.12418832,4.79663039
-3.10655328,13.70045633,0.01001424,4.34433119,0.26130707,0.08793597,4.07819983,6.36690174,4.89023072
-3.10055028,14.03110962,0.01088837,4.44687459,0.27746640,0.09486775,4.17738313,6.60317288,4.96899474
-3.09454727,14.33482412,0.01182302,4.53680831,0.29431973,0.10200378,4.27431518,6.83149847,5.03261162
-3.08854427,14.60964289,0.01281270,4.61368073,0.31166648,0.10926425,4.36821802,7.05028240,5.08094947
-3.08254127,14.85369907,0.01385022,4.67712503,0.32927801,0.11655858,4.45826939,7.25781780,5.11402415
-3.07653827,15.06516890,0.01492673,4.72683659,0.34690154,0.12378683,4.54359860,7.45227577,5.13196652
-3.07053527,15.24223316,0.01603167,4.76255346,0.36426491,0.13084177,4.62328355,7.63170355,5.13499041
-3.06453227,15.38305191,0.01715293,4.78404190,0.38108231,0.13761119,4.69634995,7.79403427,5.12336376
-3.05852926,15.48575664,0.01827696,4.79108806,0.39706077,0.14398073,4.76177424,7.93710970,5.09738468
-3.05252626,15.54846258,0.01938896,4.78349689,0.41190726,0.14983690,4.81849113,8.05871667,5.05736407
-3.04652326,15.56930245,0.02047316,4.76109826,0.42533609,0.15507031,4.86540657,8.15663679,5.00361563
-3.04052026,15.54648097,0.02151312,4.72376000,0.43707662,0.15957894,4.90141668,8.22870784,4.93645379
-3.03451726,15.47834805,0.02249209,4.67140683,0.44688073,0.16327139,4.92543235,8.27289475,4.85619901
-3.02851426,15.36348670,0.02339342,4.60404361,0.45452995,0.16606983,4.93640932,8.28736663,4.76318975
-3.02251126,15.20081039,0.02420096,4.52178105,0.45984196,0.16791273,4.93338233,8.27057604,4.65779963
-3.01650825,14.98966369,0.02489955,4.42486166,0.46267609,0.16875698,4.91550228,8.22133620,4.54045796
-3.01050525,14.72991938,0.02547540,4.31368375,0.46293773,0.16857963,4.88207428,8.13889157,4.41167160
-3.00450225,14.42206517,0.02591653,4.18882130,0.46058132,0.16737881,4.83259481,8.02297759,4.27204605
-2.99849925,14.06727371,0.02621317,4.05103782,0.45561197,0.16517404,4.76678572,7.87386579,4.12230362
-2.99249625,13.66745031,0.02635802,3.90129268,0.44808535,0.16200587,4.68462315,7.69239116,3.96329703
-2.98649325,13.22525413,0.02634657,3.74073902,0.43810616,0.15793473,4.58635926,7.47995976,3.79601677
-2.98049025,12.74409036,0.02617722,3.57071280,0.42582505,0.15303919,4.47253551,7.23853538,3.62159144
-2.97448724,12.22807228,0.02585141,3.39271311,0.41143409,0.14741362,4.34398608,6.97060564,3.44128043
-2.96848424,11.68195419,0.02537355,3.20837464,0.39516116,0.14116539,4.20183095,6.67912858,3.25645915
-2.96248124,11.11103767,0.02475096,3.01943344,0.37726335,0.13441171,4.04745847,6.36746216,3.06859725
-2.95647824,10.52105526,0.02399365,2.82768768,0.35801960,0.12727621,3.88249791,6.03927985,2.87923102
-2.95047524,9.91803666,0.02311401,2.63495544,0.33772311,0.11988548,3.70878292,5.69847612,2.68993115
-2.94447224,9.30816359,0.02212651,2.44303139,0.31667349,0.11236560,3.52830734,5.34906618,2.50226765
-2.93846923,8.69761966,0.02104721,2.25364458,0.29516927,0.10483887,3.34317511,4.99508427,2.31777366
-2.93246623,8.09244175,0.01989337,2.06841926,0.27350080,0.09742075,3.15554642,4.64048492,2.13790976
-2.92646323,7.49837909,0.01868292,1.88884029,0.25194387,0.09021725,2.96758210,4.28905098,1.96403074
-2.92046023,6.92076544,0.01743404,1.71622459,0.23075426,0.08332267,2.78138874,3.94431200,1.79735593
-2.91445723,6.36440899,0.01616460,1.55169949,0.21016331,0.07681785,2.59896641,3.60947546,1.63894458
-2.90845423,5.83350340,0.01489183,1.39618852,0.19037466,0.07076889,2.42216108,3.28737295,1.48967697
-2.90245123,5.33156229,0.01363186,1.25040477,0.17156204,0.06522647,2.25262339,2.98042217,1.35024188
-2.89644822,4.86137823,0.01239945,1.11485142,0.15386837,0.06022550,2.09177505,2.69060519,1.22113047
-2.89044522,4.42500622,0.01120769,0.98982901,0.13740576,0.05578542,1.94078388,2.41946226,1.10263660
-2.88444222,4.02377045,0.01006782,0.87544837,0.12225658,0.05191074,1.80054804,2.16810015,0.99486305
-2.87843922,3.65829251,0.00898917,0.77164825,0.10847533,0.04859207,1.67168962,1.93721323,0.89773303
-2.87243622,3.32853831,0.00797907,0.67821647,0.09609112,0.04580743,1.55455730,1.72711523,0.81100618
-2.86643322,3.03388055,0.00704288,0.59481339,0.08511070,0.04352375,1.44923769,1.53777925,0.73429816
-2.86043022,2.77317341,0.00618412,0.52099645,0.07552179,0.04169865,1.35557426,1.36888374,0.66710282
-2.85442721,2.54483576,0.00540458,0.45624495,0.06729648,0.04028231,1.27319294,1.21986188,0.60881602
-2.84842421,2.34693942,0.00470450,0.39998382,0.06039468,0.03921934,1.20153304,1.08995213,0.55876013
-2.84242121,2.17729920,0.00408276,0.35160590,0.05476731,0.03845079,1.13988197,0.97824801,0.51620840
-2.83641821,2.03356151,0.00353714,0.31049203,0.05035925,0.03791603,1.08741252,0.88374524,0.48040838
-2.83041521,1.91328896,0.00306451,0.27602856,0.04711186,0.03755457,1.04322092,0.80538488,0.45060390
-2.82441221,1.81403857,0.00266104,0.24762207,0.04496504,0.03730774,1.00636454,0.74209142,0.42605482
-2.81840920,1.73343180,0.00232247,0.22471123,0.04385876,0.03712026,0.97589771,0.69280524,0.40605452
-2.81240620,1.66921495,0.00204422,0.20677586,0.04373413,0.03694151,0.95090460,0.65650880,0.38994451
-2.80640320,1.61930912,0.00182162,0.19334334,0.04453388,0.03672667,0.93052822,0.63224689,0.37712629
-2.80040020,1.58184908,0.00165001,0.18399272,0.04620242,0.03643760,0.91399465,0.61914087,0.36707020
-2.79439720,1.55521124,0.00152485,0.17835662,0.04868553,0.03604337,0.90063216,0.61639750,0.35932144
-2.78839420,1.53803073,0.00144184,0.17612148,0.05192969,0.03552069,0.88988481,0.62331302,0.35350339
-2.78239120,1.52920856,0.00139694,0.17702635,0.05588117,0.03485394,0.88132062,0.63927308,0.34931834
-2.77638819,1.52790963,0.00138643,0.18086056,0.06048502,0.03403505,0.87463447,0.66374949,0.34654598
-2.77038519,1.53355279,0.00140688,0.18746064,0.06568408,0.03306306,0.86964607,0.69629455,0.34503997
-2.76438219,1.54579422,0.00145520,0.19670661,0.07141795,0.03194362,0.86629368,0.73653370,0.34472279
-2.75837919,1.56450562,0.00152859,0.20851797,0.07762224,0.03068816,0.86462428,0.78415735,0.34557936
-2.75237619,1.58974846,0.00162452,0.22284942,0.08422804,0.02931307,0.86478081,0.83891227,0.34764964
-2.74637319,1.62174559,0.00174067,0.23968650,0.09116166,0.02783872,0.86698747,0.90059321,0.35102065
-2.74037019,1.66085151,0.00187496,0.25904108,0.09834476,0.02628842,0.87153376,0.96903486,0.35581804
-2.73436718,1.70752205,0.00202544,0.28094682,0.10569482,0.02468744,0.87875795,1.04410431,0.36219755
-2.72836418,1.76228439,0.00219029,0.30545434,0.11312599,0.02306202,0.88903068,1.12569407,0.37033652
-2.72236118,1.82570788,0.00236778,0.33262630,0.12055020,0.02143843,0.90273916,1.21371530,0.38042550
-2.71635818,1.89837595,0.00255627,0.36253201,0.12787863,0.01984216,0.92027224,1.30809103,0.39266027
-2.71035518,1.98085921,0.00275413,0.39524169,0.13502329,0.01829722,0.94200675,1.40874909,0.40723398
-2.70435218,2.07368976,0.00295982,0.43082020,0.14189878,0.01682555,0.96829503,1.51561431,0.42432976
-2.69834917,2.17733658,0.00317179,0.46932033,0.14842404,0.01544660,0.99945384,1.62859962,0.44411353
-2.69234617,2.29218183,0.00338857,0.51077554,0.15452404,0.01417698,1.03575441,1.74759599,0.46672716
-2.68634317,2.41849811,0.00360873,0.55519236,0.16013132,0.01303034,1.07741368,1.87246100,0.49228197
-2.68034017,2.55642665,0.00383095,0.60254260,0.16518734,0.01201731,1.12458661,2.00300618,0.52085254
-2.67433717,2.70595673,0.00405401,0.65275557,0.16964347,0.01114551,1.17735934,2.13898350,0.55247099
-2.66833417,2.86690673,0.00427689,0.70571073,0.17346176,0.01041973,1.23574349,2.28007132,0.58712180
-2.66233117,3.03890756,0.00449878,0.76123099,0.17661532,0.00984210,1.29967134,2.42586081,0.62473734
-2.65632816,3.22138905,0.00471916,0.81907723,0.17908835,0.00941234,1.36899230,2.57584335,0.66519441
-2.65032516,3.41357059,0.00493789,0.87894438,0.18087593,0.00912806,1.44347065,2.72940011,0.70831184
-2.64432216,3.61445668,0.00515526,0.94045939,0.18198348,0.00898500,1.52278494,2.88579465,0.75384961
-2.63831916,3.82283856,0.00537206,1.00318165,0.18242606,0.00897733,1.60652933,3.04416945,0.80150952
-2.63231616,4.03730271,0.00558970,1.06660589,0.18222747,0.00909792,1.69421691,3.20354730,0.85093774
-2.62631316,4.25624669,0.00581024,1.13016788,0.18141933,0.00933854,1.78528556,3.36283796,0.90172930
-2.62031016,4.47790270,0.00603647,1.19325292,0.18004003,0.00969013,1.87910604,3.52085052,0.95343462
-2.61430715,4.70036867,0.00627197,1.25520700,0.17813381,0.01014291,1.97499272,3.67631140,1.00556790
-2.60830415,4.92164622,0.00652114,1.31535030,0.17574982,0.01068660,2.07221642,3.82788775,1.05761736
-2.60230115,5.13968457,0.00678917,1.37299281,0.17294128,0.01131051,2.17001941,3.97421541,1.10905700
-2.59629815,5.35242882,0.00708210,1.42745122,0.16976472,0.01200365,2.26763185,4.11393054,1.15935938
-2.59029515,5.55787091,0.00740668,1.47806668,0.16627931,0.01275483,2.36428925,4.24570357,1.20800913
-2.58429215,5.75410095,0.00777037,1.52422264,0.16254628,0.01355272,2.45925029,4.36827410,1.25451645
-2.57828914,5.93935696,0.00818115,1.56536189,0.15862825,0.01438595,2.55181419,4.48048504,1.29843022
-2.57228614,6.11207045,0.00864742,1.60100222,0.15458871,0.01524317,2.64133685,4.58131449,1.33934990
-2.56628314,6.27090600,0.00917778,1.63074989,0.15049136,0.01611313,2.72724521,4.66990383,1.37693586
-2.56028014,6.41479284,0.00978083,1.65431036,0.14639938,0.01698478,2.80904904,4.74558069,1.41091758
-2.55427714,6.54294705,0.01046496,1.67149582,0.14237464,0.01784736,2.88634970,4.80787585,1.44109930
-2.54827414,6.65488350,0.01123805,1.68222930,0.13847677,0.01869051,2.95884564,4.85653324,1.46736298
-2.54227114,6.75041705,0.01210725,1.68654502,0.13476214,0.01950440,3.02633434,4.89151279,1.48966838
-2.53626813,6.82965352,0.01307875,1.68458539,0.13128272,0.02027985,3.08871093,4.91298629,1.50805035
-2.53026513,6.89297092,0.01415753,1.67659459,0.12808494,0.02100848,3.14596364,4.92132651,1.52261363
-2.52426213,6.94099271,0.01534714,1.66290938,0.12520846,0.02168284,3.19816658,4.91709066,1.53352540
-2.51825913,6.97455454,0.01664959,1.64394751,0.12268504,0.02229657,3.24547049,4.90099904,1.54100615
-2.51225613,6.99466685,0.01806518,1.62019454,0.12053748,0.02284448,3.28809206,4.87391033,1.54531944
-2.50625313,7.00247540,0.01959244,1.59218960,0.11877880,0.02332272,3.32630262,4.83679485,1.54676109
-2.50025013,6.99922212,0.02122813,1.56051088,0.11741156,0.02372889,3.36041687,4.79070720,1.54564854
-2.49424712,6.98620822,0.02296722,1.52576149,0.11642754,0.02406204,3.39078239,4.73675970,1.54231083
-2.48824412,6.96476147,0.02480300,1.48855630,0.11580776,0.02432281,3.41777024,4.67609760,1.53707984
-2.48224112,6.93620878,0.02672716,1.44951014,0.11552281,0.02451338,3.44176719,4.60987713,1.53028300
-2.47623812,6.90185507,0.02872992,1.40922783,0.11553366,0.02463747,3.46316964,4.53924683,1.52223787
-2.47023512,6.86296842,0.03080018,1.36829610,0.11579269,0.02470026,3.48237900,4.46533266,1.51324863
-2.46423212,6.82077139,0.03292565,1.32727751,0.11624520,0.02470830,3.49979859,4.38922647,1.50360431
-2.45822911,6.77643742,0.03509300,1.28670626,0.11683107,0.02466935,3.51583127,4.31197792,1.49357877
-2.45222611,6.73109121,0.03728798,1.24708561,0.11748679,0.02459216,3.53087750,4.23458887,1.48343180
-2.44622311,6.68581135,0.03949549,1.20888665,0.11814743,0.02448625,3.54533308,4.15800970,1.47341120
-2.44022011,6.64163372,0.04169965,1.17254798,0.11874885,0.02436164,3.55958602,4.08313662,1.46375514
-2.43421711,6.59955369,0.04388385,1.13847591,0.11922967,0.02422855,3.57401201,4.01080910,1.45469444
-2.42821411,6.56052597,0.04603076,1.10704475,0.11953328,0.02409705,3.58896819,3.94180667,1.44645429
-2.42221111,6.52546075,0.04812238,1.07859690,0.11960949,0.02397675,3.60478495,3.87684450,1.43925495
-2.41620810,6.49521565,0.05014000,1.05344238,0.11941596,0.02387645,3.62175598,3.81656741,1.43331138
-2.41020510,6.47058323,0.05206430,1.03185770,0.11891921,0.02380381,3.64012688,3.76154211,1.42883140
-2.40420210,6.45227454,0.05387543,1.01408394,0.11809539,0.02376508,3.66008293,3.71224811,1.42601268
-2.39819910,6.44089976,0.05555314,1.00032413,0.11693049,0.02376481,3.68173686,3.66906747,1.42503844
-2.39219610,6.43694721,0.05707701,0.99074006,0.11542025,0.02380564,3.70511765,3.63227438,1.42607242
-2.38619310,6.44076257,0.05842679,0.98544882,0.11356976,0.02388816,3.73016138,3.60202526,1.42925339
-2.38019010,6.45253022,0.05958270,0.98451929,0.11139261,0.02401082,3.75670511,3.57835054,1.43468958
-2.37418709,6.47225857,0.06052596,0.98796903,0.10890993,0.02416997,3.78448487,3.56114889,1.44245378
-2.36818409,6.49977121,0.06123929,0.99576190,0.10614915,0.02435986,3.81313833,3.55018496,1.45257929
-2.36218109,6.53470517,0.06170746,1.00780674,0.10314266,0.02457291,3.84221276,3.54509124,1.46505736
-2.35617809,6.57651737,0.06191788,1.02395735,0.09992644,0.02479985,3.87117810,3.54537458,1.47983633
-2.35017509,6.62449944,0.06186118,1.04401410,0.09653871,0.02503010,3.89944521,3.55042737,1.49682272
-2.34417209,6.67780084,0.06153172,1.06772714,0.09301859,0.02525214,3.92638836,3.55954339,1.51588431
-2.33816908,6.73545941,0.06092803,1.09480130,0.08940505,0.02545392,3.95137120,3.57193773,1.53685512
-2.33216608,6.79643797,0.06005313,1.12490259,0.08573580,0.02562332,3.97377477,3.58677003,1.55954210
-2.32616308,6.85966523,0.05891474,1.15766611,0.08204657,0.02574867,3.99302633,3.60317002,1.58373331
-2.32016008,6.92407907,0.05752530,1.19270501,0.07837050,0.02581917,4.00862736,3.62026429,1.60920694
-2.31415708,6.98866994,0.05590183,1.22962041,0.07473772,0.02582539,4.02017936,3.63720298,1.63574107
-2.30815408,7.05252252,0.05406562,1.26801170,0.07117516,0.02575968,4.02740607,3.65318525,1.66312343
-2.30215108,7.11485367,0.05204180,1.30748703,0.06770656,0.02561657,4.03017112,3.66748254,1.69116095
-2.29614807,7.17504532,0.04985871,1.34767362,0.06435260,0.02539303,4.02849028,3.67945862,1.71968867
-2.29014507,7.23267119,0.04754720,1.38822758,0.06113118,0.02508877,4.02253802,3.68858590,1.74857770
-2.28414207,7.28751697,0.04513983,1.42884300,0.05805782,0.02470637,4.01264817,3.69445765,1.77774215
-2.27813907,7.33959355,0.04267008,1.46926022,0.05514612,0.02425137,3.99930917,3.69679597,1.80714482
-2.27213607,7.38914396,0.04017147,1.50927293,0.05240828,0.02373230,3.98315441,3.69545569,1.83680173
-2.26613307,7.43664429,0.03767679,1.54873428,0.04985568,0.02316056,3.96494856,3.69042467,1.86678536
-2.26013007,7.48279944,0.03521740,1.58756159,0.04749938,0.02255034,3.94557067,3.68182071,1.89722684
-2.25412706,7.52853442,0.03282259,1.62573985,0.04535069,0.02191836,3.92599518,3.66988597,1.92831689
-2.24812406,7.57498165,0.03051906,1.66332367,0.04342163,0.02128363,3.90727165,3.65497903,1.96030562
-2.24212106,7.62346467,0.02833062,1.70043771,0.04172528,0.02066715,3.89050389,3.63756538,1.99350105
-2.23611806,7.67547822,0.02627790,1.73727522,0.04027614,0.02009154,3.87682909,3.61820633,2.02826614
-2.23011506,7.73266424,0.02437828,1.77409457,0.03909028,0.01958064,3.86739714,3.59754676,2.06501403
-2.22411206,7.79678307,0.02264590,1.81121335,0.03818536,0.01915914,3.86335023,3.57630138,2.10420130
-2.21810905,7.86967905,0.02109178,1.84899988,0.03758054,0.01885205,3.86580259,3.55523962,2.14631867
-2.21210605,7.95323934,0.01972404,1.88786177,0.03729613,0.01868430,3.87581994,3.53516861,2.19187893
-2.20610305,8.04934507,0.01854807,1.92823133,0.03735317,0.01868023,3.89439832,3.51691409,2.24140178
-2.20010005,8.15981435,0.01756686,1.97054781,0.03777272,0.01886308,3.92244200,3.50129902,2.29539538
-2.19409705,8.28633697,0.01678122,2.01523655,0.03857503,0.01925446,3.96074019,3.48911967,2.35433478
-2.18809405,8.43040139,0.01619004,2.06268536,0.03977857,0.01987386,4.00994256,3.48111931,2.41863731
-2.18209105,8.59321570,0.01579045,2.11321880,0.04139888,0.02073812,4.07053387,3.47795998,2.48863586
-2.17608804,8.77562484,0.01557798,2.16707105,0.04344735,0.02186092,4.14280837,3.48019293,2.56455054
-2.17008504,8.97802748,0.01554668,2.22435875,0.04593001,0.02325236,4.22684474,3.48822878,2.64646027
-2.16408204,9.20029677,0.01568912,2.28505497,0.04884625,0.02491851,4.32248317,3.50230880,2.73427552
-2.15807904,9.44170963,0.01599641,2.34896597,0.05218768,0.02686111,4.42930568,3.52247877,2.82771402
-2.15207604,9.70088986,0.01645820,2.41571235,0.05593720,0.02907731,4.54662158,3.54856728,2.92628098
-2.14607304,9.97576995,0.01706263,2.48471620,0.06006816,0.03155956,4.67345962,3.58017012,3.02925577
-2.14007004,10.26357637,0.01779635,2.55519577,0.06454399,0.03429560,4.80856827,3.61664248,3.13568644
-2.13406703,10.56084227,0.01864449,2.62616884,0.06931803,0.03726867,4.95042542,3.65710029,3.24439348
-2.12806403,10.86344997,0.01959078,2.69646568,0.07433388,0.04045777,5.09725828,3.70043181,3.35398368
-2.12206103,11.16670462,0.02061763,2.76475190,0.07952610,0.04383817,5.24707369,3.74531982,3.46287441
-2.11605803,11.46543823,0.02170642,2.82956109,0.08482136,0.04738205,5.39769863,3.79027447,3.56932820
-2.11005503,11.75414164,0.02283770,2.88933639,0.09014008,0.05105923,5.54682977,3.83367598,3.67149666
-2.10405203,12.02711988,0.02399158,2.94247959,0.09539830,0.05483803,5.69209063,3.87382573,3.76747238
-2.09804902,12.27866516,0.02514816,2.98740593,0.10051001,0.05868620,5.83109414,3.90900392,3.85534671
-2.09204602,12.50323970,0.02628799,3.02260213,0.10538959,0.06257185,5.96150786,3.93753112,3.93327098
-2.08604302,12.69566017,0.02739254,3.04668489,0.10995444,0.06646437,6.08111919,3.95783104,3.99951832
-2.08004002,12.85127478,0.02844470,3.05845712,0.11412752,0.07033520,6.18789731,3.96849134,4.05254306
-2.07403702,12.96612406,0.02942925,3.05695885,0.11783987,0.07415855,6.28004904,3.96831940,4.09103483
-2.06803402,13.03707741,0.03033324,3.04151021,0.12103276,0.07791186,6.35606592,3.95639032,4.11396457
-2.06203102,13.06193810,0.03114632,3.01174420,0.12365961,0.08157608,6.41476015,3.93208447,4.12062013
-2.05602801,13.03951168,0.03186094,2.96762729,0.12568728,0.08513568,6.45528804,3.89511276,4.11062959
-2.05002501,12.96963433,0.03247249,2.90946686,0.12709702,0.08857845,6.47715974,3.84552818,4.08397132
-2.04402201,12.85316006,0.03297921,2.83790492,0.12788466,0.09189499,6.48023530,3.78372319,4.04097021
-2.03801901,12.69190805,0.03338206,2.75389842,0.12806033,0.09507803,6.46470769,3.71041308,3.98228062
-2.03201601,12.48857340,0.03368441,2.65868727,0.12764752,0.09812162,6.43107403,3.62660622,3.90885700
-2.02601301,12.24660674,0.03389169,2.55375160,0.12668169,0.10102009,6.38009710,3.53356300,3.82191400
-2.02001001,11.97006952,0.03401086,2.44076060,0.12520838,0.10376713,6.31275956,3.43274553,3.72287842
-2.01400700,11.66347303,0.03404993,2.32151547,0.12328097,0.10635472,6.23021373,3.32576079,3.61333544
-2.00800400,11.33160982,0.03401734,2.19788938,0.12095829,0.10877240,6.13372975,3.21430019,3.49497226
-2.00200100,10.97938597,0.03392148,2.07176726,0.11830204,0.11100648,6.02464500,3.10007839,3.36952165
-1.99599800,10.61166251,0.03377009,1.94498821,0.11537433,0.11303974,5.90431741,2.98477447,3.23870849
-1.98999500,10.23311300,0.03356992,1.81929310,0.11223532,0.11485125,5.77408488,2.86997784,3.10420131
-1.98399200,9.84810319,0.03332631,1.69627921,0.10894122,0.11641660,5.63523239,2.75714129,2.96757098
-1.97798899,9.46059684,0.03304297,1.57736379,0.10554256,0.11770848,5.48896806,2.64754291,2.83025792
-1.97198599,9.07409017,0.03272191,1.46375736,0.10208292,0.11869757,5.33640849,2.54225801,2.69354852
-1.96598299,8.69157558,0.03236346,1.35644717,0.09859820,0.11935364,5.17857327,2.44214172,2.55856115
-1.95997999,8.31553353,0.03196636,1.25619097,0.09511623,0.11964698,5.01638804,2.34782228,2.42624135
-1.95397699,7.94795012,0.03152809,1.16352011,0.09165696,0.11954994,4.85069468,2.25970442,2.29736536
-1.94797399,7.59035640,0.03104519,1.07875122,0.08823298,0.11903848,4.68226730,2.17798210,2.17255094
-1.94197099,7.24388496,0.03051367,1.00200501,0.08485040,0.11809377,4.51183201,2.10265891,2.05227371
-1.93596798,6.90933840,0.02992950,0.93323045,0.08151005,0.11670358,4.34008868,2.03357476,1.93688767
-1.92996498,6.58726437,0.02928902,0.87223290,0.07820875,0.11486350,4.16773260,1.97043696,1.82664788
-1.92396198,6.27803182,0.02858945,0.81870411,0.07494079,0.11257791,3.99547443,1.91285370,1.72173385
-1.91795898,5.98190377,0.02782926,0.77225276,0.07169927,0.10986048,3.82405670,1.86036821,1.62227201
-1.91195598,5.69910228,0.02700848,0.73243379,0.06847750,0.10673442,3.65426572,1.81249171,1.52835604
-1.90595298,5.42986243,0.02612899,0.69877540,0.06527012,0.10323221,3.48693797,1.76873371,1.44006389
-1.89994997,5.17447284,0.02519463,0.67080259,0.06207410,0.09939501,3.32296033,1.72862830,1.35747098
-1.89394697,4.93330139,0.02421128,0.64805657,0.05888946,0.09527167,3.16326427,1.69175531,1.28065904
-1.88794397,4.70680570,0.02318672,0.63010951,0.05571977,0.09091742,3.00881396,1.65775593,1.20972043
-1.88194097,4.49552880,0.02213054,0.61657455,0.05257234,0.08639230,2.86058909,1.62634214,1.14475826
-1.87593797,4.30008140,0.02105386,0.60711103,0.04945822,0.08175941,2.71956316,1.59730010,1.08588256
-1.86993497,4.12111247,0.01996899,0.60142531,0.04639195,0.07708309,2.58667828,1.57048784,1.03320318
-1.86393197,3.95927073,0.01888907,0.59926764,0.04339119,0.07242703,2.46281785,1.54582768,0.98682009
-1.85792896,3.81515978,0.01782765,0.60042582,0.04047607,0.06785247,2.34877827,1.52329431,0.94681193
-1.85192596,3.68928969,0.01679826,0.60471616,0.03766865,0.06341660,2.24524118,1.50289956,0.91322361
-1.84592296,3.58202830,0.01581400,0.61197282,0.03499215,0.05917103,2.15274752,1.48467491,0.88605384
-1.83991996,3.49355478,0.01488713,0.62203616,0.03247024,0.05516066,2.07167455,1.46865306,0.86524340
-1.83391696,3.42381831,0.01402875,0.63474094,0.03012635,0.05142274,2.00221704,1.45484966,0.85066480
-1.82791396,3.37250416,0.01324844,0.64990522,0.02798304,0.04798624,1.94437343,1.44324646,0.84211407
-1.82191096,3.33900893,0.01255406,0.66732050,0.02606139,0.04487157,1.89793775,1.43377684,0.83930501
-1.81590795,3.32242655,0.01195159,0.68674376,0.02438052,0.04209056,1.86249779,1.42631454,0.84186650
-1.80990495,3.32154577,0.01144497,0.70789185,0.02295714,0.03964676,1.83743957,1.42066644,0.84934285
-1.80390195,3.33485972,0.01103613,0.73043841,0.02180524,0.03753587,1.82195840,1.41656951,0.86119748
-1.79789895,3.36058716,0.01072498,0.75401370,0.02093581,0.03574651,1.81507594,1.41369235,0.87681980
-1.79189595,3.39670503,0.01050951,0.77820720,0.02035664,0.03426106,1.81566305,1.41164102,0.89553507
-1.78589295,3.44099096,0.01038592,0.80257291,0.02007219,0.03305662,1.82246751,1.40996903,0.91661712
-1.77988994,3.49107444,0.01034882,0.82663718,0.02008348,0.03210606,1.83414587,1.40819070,0.93930328
-1.77388694,3.54449461,0.01039145,0.84990856,0.02038808,0.03137907,1.84929835,1.40579737,0.96281125
-1.76788394,3.59876268,0.01050586,0.87188948,0.02098001,0.03084323,1.86650557,1.40227546,0.98635719
-1.76188094,3.65142664,0.01068322,0.89208891,0.02184981,0.03046498,1.88436605,1.39712554,1.00917452
-1.75587794,3.70013595,0.01091404,0.91003573,0.02298455,0.03021062,1.90153304,1.38988135,1.03053269
-1.74987494,3.74270372,0.01118842,0.92529204,0.02436791,0.03004707,1.91674967,1.38012792,1.04975527
-1.74387194,3.77716435,0.01149628,0.93746593,0.02598028,0.02994269,1.92888110,1.36751785,1.06623685
-1.73786893,3.80182434,0.01182756,0.94622310,0.02779892,0.02986786,1.93694277,1.35178507,1.07945788
-1.73186593,3.81530475,0.01217247,0.95129682,0.02979818,0.02979552,1.94012379,1.33275541,1.08899725
-1.72586293,3.81657365,0.01252159,0.95249587,0.03194977,0.02970157,1.93780486,1.31035365,1.09454188
-1.71985993,3.80496768,0.01286607,0.94971011,0.03422310,0.02956514,1.92957017,1.28460671,1.09589314
-1.71385693,3.78020218,0.01319773,0.94291341,0.03658568,0.02936878,1.91521316,1.25564308,1.09296986
-1.70785393,3.74236955,0.01350915,0.93216387,0.03900362,0.02909856,1.89473601,1.22368850,1.08580779
-1.70185093,3.69192646,0.01379375,0.91760134,0.04144214,0.02874406,1.86834328,1.18905826,1.07455564
-1.69584792,3.62967048,0.01404581,0.89944239,0.04386616,0.02829828,1.83642999,1.15214664,1.05946791
-1.68984492,3.55670739,0.01426054,0.87797282,0.04624090,0.02775747,1.79956489,1.11341396,1.04089464
-1.68384192,3.47441070,0.01443404,0.85353832,0.04853248,0.02712097,1.75846986,1.07337200,1.01926882
-1.67783892,3.38437510,0.01456332,0.82653331,0.05070857,0.02639090,1.71399611,1.03256848,0.99509172
-1.67183592,3.28836594,0.01464623,0.79738884,0.05273892,0.02557187,1.66709855,0.99157129,0.96891690
-1.66583292,3.18826666,0.01468146,0.76655968,0.05459586,0.02467065,1.61880909,0.95095322,0.94133340
