energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
-0.21910955,7.37180887,0.08180502,0.75450356,1.81810094,0.47405314,0.59296534,4.63643705,0.81791589,0.00000000
-0.21310655,7.52474617,0.08257918,0.76451393,1.84948066,0.47700424,0.60248236,4.74499881,0.84231973,0.00000000
-0.20710355,7.67256796,0.08343231,0.77549234,1.88057557,0.47964712,0.61108252,4.84812981,0.86712868,0.00000000
-0.20110055,7.81559774,0.08437608,0.78769473,1.91158912,0.48202072,0.61883877,4.94577062,0.89233191,0.00000000
-0.19509755,7.95447581,0.08542221,0.80139499,1.94278917,0.48418569,0.62585976,5.03808463,0.91794365,0.00000000
-0.18909455,8.09010347,0.08658166,0.81687199,1.97449029,0.48622066,0.63228393,5.12543034,0.94399780,0.00000000
-0.18309155,8.22357640,0.08786388,0.83439549,2.00703357,0.48821790,0.63827265,5.20832621,0.97054184,0.00000000
-0.17708854,8.35611017,0.08927611,0.85421155,2.04076496,0.49027844,0.64400264,5.28740958,0.99763034,0.00000000
-0.17108554,8.48896096,0.09082272,0.87652796,2.07601305,0.49250706,0.64965788,5.36339144,1.02531822,0.00000000
-0.16508254,8.62334484,0.09250469,0.90150050,2.11306738,0.49500708,0.65542157,5.43700884,1.05365422,0.00000000
-0.15907954,8.76035880,0.09431921,0.92922038,2.15215814,0.49787542,0.66146825,5.50897693,1.08267465,0.00000000
-0.15307654,8.90090670,0.09625940,0.95970372,2.19343828,0.50119793,0.66795649,5.57994246,1.11239778,0.00000000
-0.14707354,9.04563315,0.09831416,0.99288333,2.23696874,0.50504526,0.67502244,5.65044076,1.14281889,0.00000000
-0.14107054,9.19486784,0.10046825,1.02860342,2.28270734,0.50946929,0.68277435,5.72085768,1.17390641,0.00000000
-0.13506753,9.34858270,0.10270240,1.06661737,2.33050190,0.51450038,0.69128840,5.79139832,1.20559887,0.00000000
-0.12906453,9.50636338,0.10499361,1.10658883,2.38008787,0.52014543,0.70060583,5.86206364,1.23780317,0.00000000
-0.12306153,9.66739650,0.10731560,1.14809623,2.43109039,0.52638671,0.71073143,5.93263606,1.27039381,0.00000000
-0.11705853,9.83047306,0.10963925,1.19064049,2.48303077,0.53318168,0.72163354,6.00267467,1.30321340,0.00000000
-0.11105553,9.99400800,0.11193326,1.23365580,2.53533710,0.54046355,0.73324526,6.07152045,1.33607419,0.00000000
-0.10505253,10.15607524,0.11416478,1.27652306,2.58735840,0.54814267,0.74546707,6.13831121,1.36876073,0.00000000
-0.09904952,10.31445682,0.11630008,1.31858546,2.63838185,0.55610868,0.75817038,6.20200586,1.40103335,0.00000000
-0.09304652,10.46670429,0.11830527,1.35916581,2.68765228,0.56423318,0.77120206,6.26141697,1.43263262,0.00000000
-0.08704352,10.61020992,0.12014703,1.39758468,2.73439313,0.57237298,0.78438968,6.31525037,1.46328431,0.00000000
-0.08104052,10.74228487,0.12179323,1.43317897,2.77782808,0.58037373,0.79754712,6.36215005,1.49270500,0.00000000
-0.07503752,10.86024133,0.12321362,1.46532006,2.81720257,0.58807375,0.81048050,6.40074656,1.52060787,0.00000000
-0.06903452,10.96147525,0.12438042,1.49343090,2.85180424,0.59530808,0.82299404,6.42970670,1.54670875,0.00000000
-0.06303152,11.04354640,0.12526880,1.51700142,2.88098183,0.60191248,0.83489575,6.44778243,1.57073204,0.00000000
-0.05702851,11.10425293,0.12585737,1.53560180,2.90416164,0.60772731,0.84600263,6.45385685,1.59241639,0.00000000
-0.05102551,11.14169721,0.12612858,1.54889306,2.92086134,0.61260122,0.85614545,6.44698528,1.61152012,0.00000000
-0.04502251,11.15434111,0.12606896,1.55663473,2.93070052,0.61639463,0.86517275,6.42642979,1.62782596,0.00000000
-0.03901951,11.14104849,0.12566941,1.55868936,2.93340796,0.61898269,0.87295417,6.39168571,1.64114534,0.00000000
-0.03301651,11.10111407,0.12492528,1.55502393,2.92882558,0.62025799,0.87938296,6.34249929,1.65132194,0.00000000
-0.02701351,11.03427796,0.12383653,1.54570807,2.91690898,0.62013271,0.88437772,6.27887596,1.65823451,0.00000000
-0.02101051,10.94072621,0.12240764,1.53090949,2.89772504,0.61854034,0.88788348,6.20107915,1.66179904,0.00000000
-0.01500750,10.82107795,0.12064762,1.51088674,2.87144680,0.61543696,0.88987207,6.10962026,1.66197022,0.00000000
-0.00900450,10.67636068,0.11856988,1.48597987,2.83834599,0.61080202,0.89034186,6.00524045,1.65874227,0.00000000
-0.00300150,10.50797527,0.11619199,1.45659933,2.79878376,0.60463864,0.88931717,5.88888565,1.65214922,0.00000000
0.00300150,10.31765291,0.11353553,1.42321365,2.75320016,0.59697350,0.88684715,5.76167623,1.64226468,0.00000000
0.00900450,10.10740615,0.11062572,1.38633638,2.70210263,0.58785633,0.88300445,5.62487283,1.62920117,0.00000000
0.01500750,9.87947636,0.10749111,1.34651285,2.64605422,0.57735900,0.87788369,5.47984029,1.61310908,0.00000000
0.02101051,9.63627973,0.10416315,1.30430710,2.58566176,0.56557418,0.87159972,5.32801109,1.59417524,0.00000000
0.02701351,9.38035377,0.10067578,1.26028950,2.52156437,0.55261377,0.86428580,5.17084995,1.57262120,0.00000000
0.03301651,9.11430602,0.09706492,1.21502523,2.45442255,0.53860697,0.85609168,5.00982076,1.54870118,0.00000000
0.03901951,8.84076611,0.09336789,1.16906408,2.38490811,0.52369801,0.84718153,4.84635692,1.52269951,0.00000000
0.04502251,8.56234223,0.08962289,1.12293157,2.31369483,0.50804376,0.83773182,4.68183571,1.49492785,0.00000000
0.05102551,8.28158244,0.08586839,1.07712157,2.24145012,0.49181101,0.82792891,4.51755721,1.46572172,0.00000000
0.05702851,8.00094104,0.08214249,1.03209045,2.16882750,0.47517365,0.81796661,4.35472761,1.43543667,0.00000000
0.06303152,7.72274989,0.07848232,0.98825268,2.09645992,0.45830971,0.80804332,4.19444709,1.40444379,0.00000000
0.06903452,7.44919442,0.07492345,0.94597782,2.02495377,0.44139835,0.79835913,4.03770161,1.37312464,0.00000000
0.07503752,7.18229389,0.07149929,0.90558873,1.95488356,0.42461679,0.78911248,3.88535829,1.34186565,0.00000000
0.08104052,6.92388532,0.06824057,0.86736097,1.88678717,0.40813733,0.78049681,3.73816377,1.31105196,0.00000000
0.08704352,6.67561085,0.06517489,0.83152301,1.82116152,0.39212453,0.77269687,3.59674491,1.28106085,0.00000000
0.09304652,6.43890778,0.06232626,0.79825727,1.75845880,0.37673244,0.76588506,3.46161134,1.25225495,0.00000000
0.09904952,6.21500134,0.05971483,0.76770172,1.69908301,0.36210222,0.76021777,3.33315935,1.22497526,0.00000000
0.10505253,6.00489980,0.05735662,0.73995194,1.64338707,0.34835993,0.75583183,3.21167677,1.19953438,0.00000000
0.11105553,5.80939181,0.05526338,0.71506347,1.59167032,0.33561472,0.75284129,3.09734850,1.17621007,0.00000000
0.11705853,5.62904623,0.05344252,0.69305433,1.54417654,0.32395738,0.75133451,2.99026262,1.15523942,0.00000000
0.12306153,5.46421430,0.05189717,0.67390777,1.50109268,0.31345927,0.75137194,2.89041692,1.13681393,0.00000000
0.12906453,5.31503448,0.05062621,0.65757491,1.46254806,0.30417165,0.75298438,2.79772592,1.12107570,0.00000000
0.13506753,5.18143994,0.04962452,0.64397757,1.42861443,0.29612545,0.75617211,2.71202834,1.10811487,0.00000000
0.14107054,5.06316893,0.04888312,0.63301097,1.39930672,0.28933136,0.76090484,2.63309517,1.09796857,0.00000000
0.14707354,4.95977803,0.04838948,0.62454653,1.37458461,0.28378038,0.76712238,2.56063819,1.09062144,0.00000000
0.15307654,4.87065815,0.04812780,0.61843468,1.35435494,0.27944466,0.77473634,2.49431915,1.08600773,0.00000000
0.15907954,4.79505330,0.04807932,0.61450771,1.33847498,0.27627866,0.78363250,2.43375944,1.08401497,0.00000000
0.16508254,4.73208168,0.04822269,0.61258277,1.32675652,0.27422061,0.79367403,2.37855012,1.08448906,0.00000000
0.17108554,4.68075896,0.04853425,0.61246498,1.31897078,0.27319425,0.80470531,2.32826221,1.08724079,0.00000000
0.17708854,4.64002320,0.04898848,0.61395073,1.31485422,0.27311075,0.81655630,2.28245706,1.09205332,0.00000000
0.18309155,4.60876097,0.04955827,0.61683121,1.31411494,0.27387088,0.82904732,2.24069644,1.09869052,0.00000000
0.18909455,4.58583411,0.05021541,0.62089613,1.31643988,0.27536734,0.84199408,2.20255228,1.10690585,0.00000000
0.19509755,4.57010662,0.05093093,0.62593765,1.32150250,0.27748720,0.85521273,2.16761565,1.11645137,0.00000000
0.20110055,4.56047093,0.05167561,0.63175448,1.32897094,0.28011449,0.86852490,2.13550480,1.12708665,0.00000000
0.20710355,4.55587308,0.05242040,0.63815608,1.33851637,0.28313290,0.88176247,2.10587209,1.13858711,0.00000000
0.21310655,4.55533602,0.05313694,0.64496680,1.34982138,0.28642839,0.89477188,2.07840957,1.15075157,0.00000000
0.21910955,4.55798042,0.05379813,0.65202995,1.36258820,0.28989188,0.90741796,2.05285306,1.16340870,0.00000000
0.22511256,4.56304243,0.05437862,0.65921149,1.37654624,0.29342180,0.91958702,2.02898475,1.17642196,0.00000000
0.23111556,4.56988755,0.05485544,0.66640320,1.39145895,0.29692644,0.93118916,2.00663412,1.18969309,0.00000000
0.23711856,4.57802031,0.05520849,0.67352529,1.40712932,0.30032611,0.94215966,1.98567727,1.20316368,0.00000000
0.24312156,4.58708906,0.05542109,0.68052795,1.42340399,0.30355485,0.95245945,1.96603465,1.21681503,0.00000000
0.24912456,4.59688557,0.05548045,0.68739200,1.44017545,0.30656185,0.96207456,1.94766733,1.23066599,0.00000000
0.25512756,4.60733920,0.05537802,0.69412829,1.45738216,0.30931224,0.97101464,1.93057185,1.24476911,0.00000000
0.26113057,4.61850564,0.05510981,0.70077581,1.47500653,0.31178737,0.97931052,1.91477383,1.25920509,0.00000000
0.26713357,4.63055034,0.05467652,0.70739851,1.49307046,0.31398452,0.98701095,1.90032057,1.27407576,0.00000000
0.27313657,4.64372721,0.05408359,0.71408091,1.51162874,0.31591589,0.99417869,1.88727289,1.28949599,0.00000000
0.27913957,4.65835314,0.05334102,0.72092248,1.53076034,0.31760711,1.00088600,1.87569645,1.30558478,0.00000000
0.28514257,4.67477946,0.05246313,0.72803117,1.55055806,0.31909506,1.00720997,1.86565289,1.32245603,0.00000000
0.29114557,4.69336144,0.05146811,0.73551620,1.57111683,0.32042534,1.01322760,1.85719117,1.34020944,0.00000000
0.29714857,4.71442733,0.05037742,0.74348057,1.59252140,0.32164925,1.01901123,1.85033948,1.35892195,0.00000000
0.30315158,4.73824831,0.04921518,0.75201350,1.61483400,0.32282064,1.02462434,1.84509801,1.37864021,0.00000000
0.30915458,4.76501101,0.04800734,0.76118342,1.63808267,0.32399257,1.03011794,1.84143306,1.39937459,0.00000000
0.31515758,4.79479406,0.04678088,0.77103164,1.66225094,0.32521417,1.03552796,1.83927272,1.42109484,0.00000000
0.32116058,4.82754994,0.04556297,0.78156726,1.68726957,0.32652759,1.04087349,1.83850437,1.44372792,0.00000000
0.32716358,4.86309326,0.04438015,0.79276360,1.71301089,0.32796549,1.04615626,1.83897430,1.46715795,0.00000000
0.33316658,4.90109622,0.04325749,0.80455629,1.73928613,0.32954890,1.05136110,1.84048929,1.49122838,0.00000000
0.33916958,4.94109153,0.04221799,0.81684327,1.76584605,0.33128580,1.05645755,1.84282042,1.51574625,0.00000000
0.34517259,4.98248280,0.04128190,0.82948676,1.79238489,0.33317035,1.06140232,1.84570869,1.54048827,0.00000000
0.35117559,5.02456177,0.04046629,0.84231702,1.81854751,0.33518284,1.06614256,1.84887233,1.56520840,0.00000000
0.35717859,5.06653152,0.03978472,0.85513798,1.84393946,0.33729034,1.07061955,1.85201541,1.58964637,0.00000000
0.36318159,5.10753434,0.03924704,0.86773413,1.86813932,0.33944801,1.07477259,1.85483727,1.61353676,0.00000000
0.36918459,5.14668271,0.03885936,0.87987872,1.89071284,0.34160101,1.07854280,1.85704232,1.63661802,0.00000000
0.37518759,5.18309167,0.03862414,0.89134257,1.91122800,0.34368684,1.08187658,1.85834960,1.65864078,0.00000000
0.38119060,5.21591075,0.03854037,0.90190324,1.92927018,0.34563805,1.08472834,1.85850164,1.67937524,0.00000000
0.38719360,5.24435389,0.03860396,0.91135403,1.94445683,0.34738508,1.08706243,1.85727218,1.69861697,0.00000000
0.39319660,5.26772565,0.03880805,0.91951246,1.95645063,0.34885923,1.08885412,1.85447220,1.71619093,0.00000000
0.39919960,5.28544278,0.03914354,0.92622777,1.96497075,0.34999548,1.09008944,1.84995424,1.73195374,0.00000000
0.40520260,5.29704987,0.03959959,0.93138720,1.96980162,0.35073505,1.09076417,1.84361452,1.74579387,0.00000000
0.41120560,5.30222910,0.04016409,0.93492071,1.97079888,0.35102773,1.09088180,1.83539314,1.75763025,0.00000000
0.41720860,5.30080363,0.04082424,0.93680413,1.96789247,0.35083373,1.09045097,1.82527224,1.76740932,0.00000000
0.42321161,5.29273518,0.04156704,0.93706052,1.96108678,0.35012507,1.08948231,1.81327250,1.77510110,0.00000000
0.42921461,5.27811645,0.04237972,0.93575984,1.95045821,0.34888649,1.08798529,1.79944821,1.78069449,0.00000000
0.43521761,5.25715927,0.04325022,0.93301697,1.93615037,0.34711588,1.08596511,1.78388132,1.78419256,0.00000000
0.44122061,5.23017957,0.04416752,0.92898828,1.91836742,0.34482420,1.08342013,1.76667503,1.78560807,0.00000000
0.44722361,5.19758028,0.04512193,0.92386691,1.89736606,0.34203498,1.08033989,1.74794721,1.78495961,0.00000000
0.45322661,5.15983344,0.04610531,0.91787694,1.87344662,0.33878341,1.07670406,1.72782415,1.78226883,0.00000000
0.45922961,5.11746222,0.04711122,0.91126676,1.84694376,0.33511514,1.07248233,1.70643499,1.77755878,0.00000000
0.46523262,5.07102391,0.04813494,0.90430185,1.81821727,0.33108473,1.06763525,1.68390709,1.77085345,0.00000000
0.47123562,5.02109430,0.04917348,0.89725713,1.78764319,0.32675397,1.06211606,1.66036255,1.76217852,0.00000000
0.47723862,4.96825379,0.05022539,0.89040913,1.75560556,0.32219000,1.05587321,1.63591584,1.75156291,0.00000000
0.48324162,4.91307531,0.05129063,0.88402820,1.72248897,0.31746332,1.04885343,1.61067266,1.73904111,0.00000000
0.48924462,4.85611397,0.05237021,0.87837083,1.68867187,0.31264575,1.04100513,1.58472976,1.72465571,0.00000000
0.49524762,4.79789817,0.05346592,0.87367232,1.65452079,0.30780844,1.03228179,1.55817564,1.70845982,0.00000000
0.50125063,4.73892180,0.05457987,0.87013981,1.62038519,0.30301983,1.02264502,1.53109181,1.69051912,0.00000000
0.50725363,4.67963734,0.05571409,0.86794604,1.58659304,0.29834376,1.01206724,1.50355439,1.67091305,0.00000000
0.51325663,4.62044952,0.05687009,0.86722376,1.55344693,0.29383767,1.00053352,1.47563579,1.64973504,0.00000000
0.51925963,4.56170942,0.05804838,0.86806102,1.52122075,0.28955101,0.98804269,1.44740624,1.62709174,0.00000000
0.52526263,4.50370908,0.05924815,0.87049762,1.49015680,0.28552383,0.97460757,1.41893507,1.60310102,0.00000000
0.53126563,4.44667684,0.06046689,0.87452270,1.46046343,0.28178566,0.96025429,1.39029153,1.57788920,0.00000000
0.53726863,4.39077357,0.06170012,0.88007375,1.43231332,0.27835472,0.94502102,1.36154519,1.55158750,0.00000000
0.54327164,4.33609049,0.06294133,0.88703721,1.40584238,0.27523750,0.92895604,1.33276590,1.52432809,0.00000000
0.54927464,4.28264884,0.06418187,0.89525070,1.38114952,0.27242864,0.91211547,1.30402343,1.49624027,0.00000000
0.55527764,4.23040199,0.06541117,0.90450690,1.35829725,0.26991140,0.89456096,1.27538689,1.46744685,0.00000000
0.56128064,4.17924033,0.06661691,0.91455924,1.33731340,0.26765840,0.87635742,1.24692397,1.43806147,0.00000000
0.56728364,4.12899911,0.06778545,0.92512922,1.31819380,0.26563284,0.85757110,1.21870031,1.40818672,0.00000000
0.57328664,4.07946927,0.06890232,0.93591506,1.30090599,0.26379015,0.83826813,1.19077897,1.37791361,0.00000000
0.57928964,4.03041102,0.06995281,0.94660173,1.28539374,0.26207984,0.81851363,1.16322008,1.34732219,0.00000000
0.58529265,3.98156944,0.07092259,0.95687167,1.27158236,0.26044778,0.79837143,1.13608084,1.31648347,0.00000000
0.59129565,3.93269164,0.07179837,0.96641597,1.25938422,0.25883845,0.77790433,1.10941562,1.28546219,0.00000000
0.59729865,3.88354411,0.07256855,0.97494547,1.24870447,0.25719741,0.75717486,1.08327634,1.25432045,0.00000000
0.60330165,3.83392946,0.07322373,0.98220124,1.23944626,0.25547359,0.73624628,1.05771287,1.22312153,0.00000000
0.60930465,3.78370112,0.07375723,0.98796394,1.23151532,0.25362143,0.71518376,1.03277340,1.19193367,0.00000000
0.61530765,3.73277506,0.07416534,0.99206147,1.22482339,0.25160277,0.69405548,1.00850456,1.16083332,0.00000000
0.62131066,3.68113734,0.07444751,0.99437471,1.21929026,0.24938827,0.67293345,0.98495132,1.12990739,0.00000000
0.62731366,3.62884703,0.07460630,0.99484070,1.21484432,0.24695840,0.65189389,0.96215643,1.09925428,0.00000000
0.63331666,3.57603384,0.07464714,0.99345334,1.21142137,0.24430389,0.63101711,0.94015948,1.06898344,0.00000000
0.63931966,3.52289070,0.07457800,0.99026137,1.20896201,0.24142566,0.61038673,0.91899546,1.03921329,0.00000000
0.64532266,3.46966142,0.07440881,0.98536386,1.20740768,0.23833418,0.59008835,0.89869309,1.01006773,0.00000000
0.65132566,3.41662461,0.07415086,0.97890334,1.20669578,0.23504839,0.57020768,0.87927285,0.98167129,0.00000000
0.65732866,3.36407457,0.07381608,0.97105705,1.20675442,0.23159419,0.55082832,0.86074508,0.95414329,0.00000000
0.66333167,3.31230105,0.07341634,0.96202682,1.20749727,0.22800263,0.53202926,0.84310827,0.92759153,0.00000000
0.66933467,3.26156917,0.07296279,0.95202824,1.20881920,0.22430797,0.51388246,0.82634788,0.90210588,0.00000000
0.67533767,3.21210142,0.07246527,0.94127962,1.21059332,0.22054565,0.49645070,0.81043588,0.87775250,0.00000000
0.68134067,3.16406313,0.07193192,0.92999167,1.21266993,0.21675037,0.47978584,0.79533122,0.85456896,0.00000000
0.68734367,3.11755305,0.07136889,0.91835831,1.21487775,0.21295443,0.46392784,0.78098153,0.83256102,0.00000000
0.69334667,3.07259986,0.07078027,0.90654923,1.21702778,0.20918639,0.44890451,0.76732591,0.81170121,0.00000000
0.69934967,3.02916550,0.07016832,0.89470477,1.21891985,0.20547014,0.43473233,0.75429904,0.79192957,0.00000000
0.70535268,2.98715520,0.06953375,0.88293311,1.22035163,0.20182445,0.42141808,0.74183636,0.77315660,0.00000000
0.71135568,2.94643411,0.06887627,0.87131011,1.22112974,0.19826307,0.40896149,0.72988022,0.75526843,0.00000000
0.71735868,2.90684933,0.06819529,0.85988169,1.22108255,0.19479517,0.39735859,0.71838662,0.73813379,0.00000000
0.72336168,2.86825624,0.06749063,0.84866832,1.22007365,0.19142636,0.38660570,0.70733216,0.72161263,0.00000000
0.72936468,2.83054724,0.06676338,0.83767147,1.21801539,0.18815993,0.37670374,0.69672090,0.70556571,0.00000000
0.73536768,2.79368087,0.06601659,0.82688123,1.21488134,0.18499830,0.36766256,0.68659046,0.68986474,0.00000000
0.74137069,2.75770915,0.06525596,0.81628466,1.21071681,0.18194466,0.35950510,0.67701702,0.67440219,0.00000000
0.74737369,2.72280117,0.06449041,0.80587407,1.20564657,0.17900441,0.35227090,0.66811878,0.65910050,0.00000000
0.75337669,2.68926062,0.06373232,0.79565472,1.19987886,0.17618657,0.34601885,0.66005743,0.64391969,0.00000000
0.75937969,2.65753599,0.06299766,0.78565112,1.19370530,0.17350475,0.34082873,0.65303742,0.62886323,0.00000000
0.76538269,2.62822190,0.06230581,0.77591161,1.18749619,0.17097781,0.33680161,0.64730275,0.61398147,0.00000000
0.77138569,2.60205102,0.06167912,0.76651078,1.18169120,0.16863005,0.33405873,0.64313141,0.59937263,0.00000000
0.77738869,2.57987630,0.06114223,0.75754951,1.17678565,0.16649080,0.33273892,0.64082733,0.58518102,0.00000000
0.78339170,2.56264413,0.06072116,0.74915255,1.17331274,0.16459367,0.33299469,0.64071027,0.57159277,0.00000000
0.78939470,2.55135932,0.06044223,0.74146391,1.17182268,0.16297518,0.33498689,0.64310377,0.55882904,0.00000000
0.79539770,2.54704345,0.06033084,0.73464021,1.17285934,0.16167310,0.33887835,0.64832194,0.54713732,0.00000000
0.80140070,2.55068867,0.06041022,0.72884256,1.17693584,0.16072449,0.34482655,0.65665521,0.53678108,0.00000000
0.80740370,2.56320902,0.06070019,0.72422744,1.18451003,0.16016352,0.35297583,0.66835604,0.52802835,0.00000000
0.81340670,2.58539201,0.06121595,0.72093721,1.19596122,0.16001934,0.36344935,0.68362494,0.52113999,0.00000000
0.81940970,2.61785265,0.06196707,0.71909093,1.21156935,0.16031399,0.37634121,0.70259763,0.51635799,0.00000000
0.82541271,2.66099257,0.06295670,0.71877607,1.23149755,0.16106058,0.39170911,0.72533382,0.51389468,0.00000000
0.83141571,2.71496634,0.06418096,0.72004163,1.25577921,0.16226179,0.40956803,0.75180822,0.51392315,0.00000000
0.83741871,2.77965677,0.06562870,0.72289322,1.28431003,0.16390884,0.42988501,0.78190423,0.51656950,0.00000000
0.84342171,2.85466066,0.06728157,0.72729029,1.31684575,0.16598098,0.45257569,0.81541077,0.52190729,0.00000000
0.84942471,2.93928595,0.06911433,0.73314578,1.35300553,0.16844548,0.47750248,0.85202229,0.52995433,0.00000000
0.85542771,3.03256054,0.07109561,0.74032811,1.39228100,0.17125819,0.50447484,0.89134241,0.54067209,0.00000000
0.86143072,3.13325281,0.07318884,0.74866552,1.43405062,0.17436467,0.53325158,0.93289082,0.55396768,0.00000000
0.86743372,3.23990289,0.07535346,0.75795230,1.47759868,0.17770170,0.56354522,0.97611363,0.56969829,0.00000000
0.87343672,3.35086378,0.07754639,0.76795668,1.52213826,0.18119920,0.59502840,1.02039662,0.58767789,0.00000000
0.87943972,3.46435056,0.07972358,0.77842984,1.56683705,0.18478251,0.62734200,1.06508118,0.60768595,0.00000000
0.88544272,3.57849575,0.08184160,0.78911550,1.61084501,0.18837473,0.66010492,1.10948233,0.62947757,0.00000000
0.89144572,3.69140861,0.08385934,0.79975965,1.65332268,0.19189921,0.69292492,1.15290824,0.65279484,0.00000000
0.89744872,3.80123611,0.08573951,0.81011981,1.69346911,0.19528198,0.72541038,1.19468048,0.67737864,0.00000000
0.90345173,3.90622287,0.08745007,0.81997338,1.73054800,0.19845397,0.75718221,1.23415447,0.70298051,0.00000000
0.90945473,4.00476791,0.08896546,0.82912474,1.76391141,0.20135309,0.78788573,1.27073904,0.72937393,0.00000000
0.91545773,4.09547575,0.09026756,0.83741073,1.79301973,0.20392592,0.81720168,1.30391469,0.75636454,0.00000000
0.92146073,4.17719985,0.09134627,0.84470440,1.81745750,0.20612904,0.84485616,1.33324953,0.78379870,0.00000000
0.92746373,4.24907657,0.09219991,0.85091685,1.83694430,0.20792996,0.87062877,1.35841238,0.81156996,0.00000000
0.93346673,4.31054836,0.09283508,0.85599732,1.85134043,0.20930765,0.89435880,1.37918245,0.83962308,0.00000000
0.93946973,4.36137503,0.09326634,0.85993140,1.86064732,0.21025254,0.91594887,1.39545513,0.86795524,0.00000000
0.94547274,4.40163279,0.09351542,0.86273789,1.86500257,0.21076626,0.93536609,1.40724361,0.89661436,0.00000000
0.95147574,4.43170094,0.09361018,0.86446425,1.86467003,0.21086086,0.95264047,1.41467618,0.92569430,0.00000000
0.95747874,4.45223674,0.09358331,0.86518109,1.86002542,0.21055779,0.96786060,1.41798933,0.95532722,0.00000000
0.96348174,4.46413945,0.09347075,0.86497600,1.85153798,0.20988652,0.98116684,1.41751679,0.98567305,0.00000000
0.96948474,4.46850502,0.09331005,0.86394704,1.83974905,0.20888299,0.99274232,1.41367499,1.01690677,0.00000000
0.97548774,4.46657322,0.09313858,0.86219615,1.82524847,0.20758787,1.00280198,1.40694553,1.04920360,0.00000000
0.98149075,4.45966946,0.09299178,0.85982285,1.80864972,0.20604472,1.01158038,1.39785532,1.08272307,0.00000000
0.98749375,4.44914360,0.09290149,0.85691837,1.79056482,0.20429811,1.01931861,1.38695521,1.11759236,0.00000000
0.99349675,4.43630849,0.09289438,0.85356056,1.77157996,0.20239184,1.02625107,1.37479811,1.15388997,0.00000000
0.99949975,4.42238069,0.09299068,0.84980962,1.75223287,0.20036715,1.03259271,1.36191740,1.19163031,0.00000000
1.00550275,4.40842592,0.09320312,0.84570486,1.73299275,0.19826116,1.03852722,1.34880654,1.23075020,0.00000000
1.01150575,4.39531166,0.09353622,0.84126251,1.71424349,0.19610554,1.04419690,1.33590084,1.27109803,0.00000000
1.01750875,4.38366876,0.09398593,0.83647471,1.69627091,0.19392535,1.04969455,1.32356207,1.31242618,0.00000000
1.02351176,4.37386395,0.09453966,0.83130957,1.67925427,0.19173825,1.05505781,1.31206643,1.35438743,0.00000000
1.02951476,4.36598419,0.09517663,0.82571236,1.66326254,0.18955404,1.06026631,1.30159654,1.39653583,0.00000000
1.03551776,4.35983378,0.09586866,0.81960776,1.64825534,0.18737447,1.06524156,1.29223759,1.43833202,0.00000000
1.04152076,4.35494427,0.09658118,0.81290304,1.63408851,0.18519346,1.06984981,1.28397777,1.47915343,0.00000000
1.04752376,4.35059672,0.09727459,0.80549208,1.62052399,0.18299769,1.07390768,1.27671293,1.51830882,0.00000000
1.05352676,4.34585554,0.09790582,0.79726011,1.60724357,0.18076741,1.07719022,1.27025517,1.55505707,0.00000000
1.05952976,4.33961247,0.09843003,0.78808905,1.59386597,0.17847767,1.07944133,1.26434500,1.58862944,0.00000000
1.06553277,4.33063884,0.09880240,0.77786311,1.57996633,0.17609970,1.08038576,1.25866644,1.61825452,0.00000000
1.07153577,4.31764400,0.09897990,0.76647471,1.56509762,0.17360250,1.07974248,1.25286449,1.64318508,0.00000000
1.07753877,4.29933765,0.09892306,0.75383031,1.54881278,0.17095467,1.07723873,1.24656416,1.66272558,0.00000000
1.08354177,4.27449332,0.09859752,0.73985606,1.53068695,0.16812613,1.07262426,1.23939038,1.67625939,0.00000000
1.08954477,4.24201075,0.09797544,0.72450302,1.51033887,0.16508997,1.06568514,1.23098791,1.68327438,0.00000000
1.09554777,4.20097437,0.09703664,0.70775173,1.48745056,0.16182417,1.05625658,1.22104052,1.68338612,0.00000000
1.10155078,4.15070584,0.09576949,0.68961607,1.46178468,0.15831318,1.04423441,1.20928880,1.67635731,0.00000000
1.10755378,4.09080836,0.09417138,0.67014602,1.43319875,0.15454924,1.02958455,1.19554575,1.66211288,0.00000000
1.11355678,4.02120106,0.09224901,0.64942940,1.40165595,0.15053348,1.01235032,1.17970971,1.64075001,0.00000000
1.11955978,3.94214219,0.09001823,0.62759236,1.36723188,0.14627670,0.99265709,1.16177410,1.61254247,0.00000000
1.12556278,3.85423998,0.08750359,0.60479864,1.33011724,0.14179971,0.97071426,1.14183363,1.57793930,0.00000000
1.13156578,3.75845084,0.08473765,0.58124745,1.29061627,0.13713341,0.94681425,1.12008659,1.53755761,0.00000000
1.13756878,3.65606473,0.08175994,0.55717020,1.24914095,0.13231838,0.92132870,1.09683331,1.49216984,0.00000000
1.14357179,3.54867822,0.07861577,0.53282598,1.20620133,0.12740416,0.89470171,1.07247052,1.44268595,0.00000000
1.14957479,3.43815605,0.07535481,0.50849603,1.16239221,0.12244815,0.86744051,1.04748201,1.39013115,0.00000000
1.15557779,3.32658246,0.07202961,0.48447729,1.11837673,0.11751422,0.84010364,1.02242560,1.33561993,0.00000000
1.16158079,3.21620402,0.06869397,0.46107537,1.07486741,0.11267100,0.81328703,0.99791703,1.28032747,0.00000000
