energy_ev,total_up,Cu_p_up,Cu_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-4.30115058,6.31169221,0.30209083,5.98516475,0.00183130,0.09431617,0.16691477,0.00000000
-4.29514757,6.38661628,0.29930150,6.06165556,0.00184797,0.09157227,0.16106173,0.00000000
-4.28914457,6.45998396,0.29652219,6.13661178,0.00185721,0.08893235,0.15546571,0.00000000
-4.28314157,6.53094785,0.29377375,6.20919311,0.00185884,0.08641216,0.15015284,0.00000000
-4.27713857,6.59857159,0.29106565,6.27847945,0.00185289,0.08402131,0.14513763,0.00000000
-4.27113557,6.66185461,0.28839550,6.34349502,0.00183959,0.08176336,0.14042356,0.00000000
-4.26513257,6.71975978,0.28574925,6.40323504,0.00181941,0.07963595,0.13600413,0.00000000
-4.25912956,6.77124326,0.28310189,6.45669415,0.00179304,0.07763133,0.13186408,0.00000000
-4.25312656,6.81528562,0.28041875,6.50289587,0.00176138,0.07573691,0.12798093,0.00000000
-4.24712356,6.85092331,0.27765734,6.54092206,0.00172550,0.07393606,0.12432663,0.00000000
-4.24112056,6.87727947,0.27476963,6.56994159,0.00168665,0.07220904,0.12086938,0.00000000
-4.23511756,6.89359306,0.27170476,6.58923705,0.00164621,0.07053402,0.11757541,0.00000000
-4.22911456,6.89924514,0.26841200,6.59822880,0.00160565,0.06888814,0.11441081,0.00000000
-4.22311156,6.89378141,0.26484377,6.59649515,0.00156650,0.06724869,0.11134320,0.00000000
-4.21710855,6.87692995,0.26095873,6.58378810,0.00153030,0.06559415,0.10834329,0.00000000
-4.21110555,6.84861355,0.25672457,6.56004382,0.00149855,0.06390530,0.10538618,0.00000000
-4.20510255,6.80895593,0.25212059,6.52538747,0.00147265,0.06216610,0.10245245,0.00000000
-4.19909955,6.75828169,0.24713968,6.48013218,0.00145389,0.06036452,0.09952894,0.00000000
-4.19309655,6.69710985,0.24178987,6.42477215,0.00144337,0.05849317,0.09660918,0.00000000
-4.18709355,6.62614134,0.23609507,6.35997022,0.00144198,0.05654970,0.09369352,0.00000000
-4.18109055,6.54624109,0.23009522,6.28654053,0.00145034,0.05453706,0.09078895,0.00000000
-4.17508754,6.45841541,0.22384567,6.20542708,0.00146881,0.05246342,0.08790860,0.00000000
-4.16908454,6.36378583,0.21741593,6.11767914,0.00149746,0.05034201,0.08507099,0.00000000
-4.16308154,6.26356066,0.21088768,6.02442481,0.00153604,0.04819062,0.08229900,0.00000000
-4.15707854,6.15900541,0.20435239,5.92684368,0.00158401,0.04603105,0.07961874,0.00000000
-4.15107554,6.05141352,0.19790844,5.82614001,0.00164055,0.04388825,0.07705827,0.00000000
-4.14507254,5.94207844,0.19165794,5.72351739,0.00170456,0.04178952,0.07464627,0.00000000
-4.13906953,5.83226821,0.18570346,5.62015581,0.00177471,0.03976348,0.07241070,0.00000000
-4.13306653,5.72320328,0.18014471,5.51719181,0.00184951,0.03783908,0.07037756,0.00000000
-4.12706353,5.61603810,0.17507535,5.41570230,0.00192731,0.03604460,0.06856972,0.00000000
-4.12106053,5.51184687,0.17058008,5.31669207,0.00200642,0.03440674,0.06700602,0.00000000
-4.11505753,5.41161331,0.16673207,5.22108509,0.00208511,0.03294970,0.06570039,0.00000000
-4.10905453,5.31622433,0.16359080,5.12971925,0.00216171,0.03169448,0.06466137,0.00000000
-4.10305153,5.22646715,0.16120048,5.04334420,0.00223470,0.03065826,0.06389178,0.00000000
-4.09704852,5.14302936,0.15958893,4.96262159,0.00230271,0.02985398,0.06338859,0.00000000
-4.09104552,5.06650129,0.15876713,4.88812738,0.00236462,0.02929010,0.06314313,0.00000000
-4.08504252,4.99738014,0.15872923,4.82035543,0.00241959,0.02897050,0.06314143,0.00000000
-4.07903952,4.93607544,0.15945323,4.75972210,0.00246710,0.02889462,0.06336475,0.00000000
-4.07303652,4.88291527,0.16090207,4.70657136,0.00250697,0.02905769,0.06379036,0.00000000
-4.06703352,4.83815316,0.16302529,4.66118035,0.00253937,0.02945123,0.06439235,0.00000000
-4.06103052,4.80197562,0.16576100,4.62376527,0.00256484,0.03006358,0.06514259,0.00000000
-4.05502751,4.77451008,0.16903827,4.59448774,0.00258424,0.03088057,0.06601173,0.00000000
-4.04902451,4.75583377,0.17277973,4.57346183,0.00259873,0.03188626,0.06697022,0.00000000
-4.04302151,4.74598338,0.17690435,4.56076196,0.00260976,0.03306376,0.06798934,0.00000000
-4.03701851,4.74496592,0.18133026,4.55643201,0.00261898,0.03439598,0.06904211,0.00000000
-4.03101551,4.75277084,0.18597760,4.56049574,0.00262823,0.03586641,0.07010421,0.00000000
-4.02501251,4.76938328,0.19077117,4.57296851,0.00263946,0.03745982,0.07115466,0.00000000
-4.01900950,4.79479853,0.19564286,4.59387040,0.00265466,0.03916285,0.07217651,0.00000000
-4.01300650,4.82903700,0.20053379,4.62324008,0.00267584,0.04096445,0.07315725,0.00000000
-4.00700350,4.87215949,0.20539599,4.66114922,0.00270496,0.04285623,0.07408908,0.00000000
-4.00100050,4.92428162,0.21019361,4.70771656,0.00274387,0.04483260,0.07496903,0.00000000
-3.99499750,4.98558695,0.21490362,4.76312073,0.00279431,0.04689074,0.07579885,0.00000000
-3.98899450,5.05633745,0.21951586,4.82761111,0.00285783,0.04903039,0.07658479,0.00000000
-3.98299150,5.13688061,0.22403262,4.90151552,0.00293583,0.05125350,0.07733708,0.00000000
-3.97698849,5.22765227,0.22846760,4.98524401,0.00302950,0.05356370,0.07806943,0.00000000
-3.97098549,5.32917435,0.23284437,5.07928791,0.00313983,0.05596568,0.07879828,0.00000000
-3.96498249,5.44204717,0.23719449,5.18421375,0.00326764,0.05846448,0.07954204,0.00000000
-3.95897949,5.56693606,0.24155515,5.30065164,0.00341353,0.06106470,0.08032023,0.00000000
-3.95297649,5.70455249,0.24596677,5.42927827,0.00357797,0.06376978,0.08115259,0.00000000
-3.94697349,5.85563017,0.25047041,5.57079499,0.00376127,0.06658125,0.08205829,0.00000000
-3.94097049,6.02089704,0.25510528,5.72590158,0.00396359,0.06949815,0.08305511,0.00000000
-3.93496748,6.20104406,0.25990643,5.89526675,0.00418500,0.07251651,0.08415877,0.00000000
-3.92896448,6.39669236,0.26490273,6.07949675,0.00442547,0.07562902,0.08538234,0.00000000
-3.92296148,6.60836003,0.27011524,6.27910322,0.00468490,0.07882494,0.08673579,0.00000000
-3.91695848,6.83643013,0.27555609,6.49447195,0.00496313,0.08209007,0.08822574,0.00000000
-3.91095548,7.08112135,0.28122779,6.72583386,0.00525994,0.08540707,0.08985529,0.00000000
-3.90495248,7.34246260,0.28712317,6.97323957,0.00557507,0.08875586,0.09162408,0.00000000
-3.89894947,7.62027270,0.29322568,7.23653859,0.00590821,0.09211420,0.09352839,0.00000000
-3.89294647,7.91414595,0.29951024,7.51536417,0.00625904,0.09545838,0.09556143,0.00000000
-3.88694347,8.22344409,0.30594442,7.80912419,0.00662713,0.09876402,0.09771373,0.00000000
-3.88094047,8.54729485,0.31248986,8.11699859,0.00701205,0.10200683,0.09997349,0.00000000
-3.87493747,8.88459706,0.31910392,8.43794311,0.00741325,0.10516340,0.10232707,0.00000000
-3.86893447,9.23403183,0.32574130,8.77069925,0.00783012,0.10821188,0.10475946,0.00000000
-3.86293147,9.59407927,0.33235576,9.11380975,0.00826193,0.11113256,0.10725468,0.00000000
-3.85692846,9.96303992,0.33890156,9.46563899,0.00870785,0.11390827,0.10979622,0.00000000
-3.85092546,10.33906004,0.34533484,9.82439740,0.00916689,0.11652467,0.11236740,0.00000000
-3.84492246,10.72015977,0.35161470,10.18816893,0.00963794,0.11897031,0.11495164,0.00000000
-3.83891946,11.10426323,0.35770408,10.55494074,0.01011972,0.12123655,0.11753277,0.00000000
-3.83291646,11.48922966,0.36357037,10.92263402,0.01061083,0.12331730,0.12009522,0.00000000
-3.82691346,11.87288484,0.36918581,11.28913523,0.01110972,0.12520867,0.12262423,0.00000000
-3.82091046,12.25305181,0.37452775,11.65232683,0.01161471,0.12690852,0.12510601,0.00000000
-3.81490745,12.62758060,0.37957876,12.01011687,0.01212403,0.12841600,0.12752794,0.00000000
-3.80890445,12.99437604,0.38432671,12.36046674,0.01263588,0.12973104,0.12987875,0.00000000
-3.80290145,13.35142342,0.38876479,12.70141656,0.01314842,0.13085397,0.13214874,0.00000000
-3.79689845,13.69681137,0.39289159,13.03110782,0.01365987,0.13178514,0.13433003,0.00000000
-3.79089545,14.02875171,0.39671119,13.34780265,0.01416851,0.13252474,0.13641680,0.00000000
-3.78489245,14.34559577,0.40023331,13.64989954,0.01467283,0.13307266,0.13840559,0.00000000
-3.77888944,14.64584698,0.40347349,13.93594518,0.01517146,0.13342858,0.14029556,0.00000000
-3.77288644,14.92816927,0.40645319,14.20464209,0.01566335,0.13359209,0.14208873,0.00000000
-3.76688344,15.19139127,0.40919992,14.45485198,0.01614772,0.13356296,0.14379023,0.00000000
-3.76088044,15.43450591,0.41174716,14.68559474,0.01662411,0.13334149,0.14540834,0.00000000
-3.75487744,15.65666564,0.41413409,14.89604305,0.01709244,0.13292886,0.14695460,0.00000000
-3.74887444,15.85717311,0.41640510,15.08551292,0.01755295,0.13232752,0.14844367,0.00000000
-3.74287144,16.03546791,0.41860895,15.25345045,0.01800622,0.13154148,0.14989307,0.00000000
-3.73686843,16.19110959,0.42079758,15.39941527,0.01845310,0.13057659,0.15132285,0.00000000
-3.73086543,16.32375781,0.42302461,15.52306161,0.01889466,0.12944063,0.15275502,0.00000000
-3.72486243,16.43315050,0.42534345,15.62411758,0.01933212,0.12814338,0.15421288,0.00000000
-3.71885943,16.51908115,0.42780520,15.70236402,0.01976673,0.12669643,0.15572021,0.00000000
-3.71285643,16.58137648,0.43045625,15.75761395,0.02019970,0.12511299,0.15730042,0.00000000
-3.70685343,16.61987589,0.43333590,15.78969386,0.02063206,0.12340749,0.15897560,0.00000000
-3.70085043,16.63441413,0.43647393,15.79842830,0.02106452,0.12159514,0.16076554,0.00000000
-3.69484742,16.62480857,0.43988838,15.78362885,0.02149742,0.11969147,0.16268688,0.00000000
-3.68884442,16.59085239,0.44358371,15.74508873,0.02193055,0.11771181,0.16475225,0.00000000
-3.68284142,16.53231475,0.44754939,15.68258383,0.02236312,0.11567082,0.16696967,0.00000000
-3.67683842,16.44894872,0.45175915,15.59588103,0.02279366,0.11358214,0.16934203,0.00000000
-3.67083542,16.34050756,0.45617103,15.48475395,0.02321996,0.11145812,0.17186686,0.00000000
-3.66483242,16.20676916,0.46072816,15.34900624,0.02363909,0.10930974,0.17453643,0.00000000
-3.65882941,16.04756831,0.46536059,15.18850175,0.02404739,0.10714664,0.17733804,0.00000000
-3.65282641,15.86283593,0.46998787,15.00320085,0.02444052,0.10497737,0.18025466,0.00000000
-3.64682341,15.65264359,0.47452254,14.79320135,0.02481355,0.10280986,0.18326585,0.00000000
-3.64082041,15.41725168,0.47887439,14.55878241,0.02516107,0.10065194,0.18634897,0.00000000
-3.63481741,15.15715873,0.48295529,14.30044921,0.02547737,0.09851205,0.18948059,0.00000000
-3.62881441,14.87314933,0.48668439,14.01897606,0.02575656,0.09640003,0.19263802,0.00000000
-3.62281141,14.56633777,0.48999353,13.71544526,0.02599280,0.09432793,0.19580102,0.00000000
-3.61680840,14.23820445,0.49283250,13.39127924,0.02618052,0.09231071,0.19895342,0.00000000
-3.61080540,13.89062224,0.49517394,13.04826328,0.02631463,0.09036700,0.20208469,0.00000000
-3.60480240,13.52587006,0.49701752,12.68855661,0.02639074,0.08851955,0.20519133,0.00000000
-3.59879940,13.14663150,0.49839317,12.31468973,0.02640537,0.08679550,0.20827789,0.00000000
-3.59279640,12.75597668,0.49936304,11.92954678,0.02635618,0.08522647,0.21135768,0.00000000
-3.58679340,12.35732642,0.50002214,11.53633173,0.02624212,0.08384825,0.21445300,0.00000000
-3.58079040,11.95439829,0.50049727,11.13851859,0.02606359,0.08270018,0.21759478,0.00000000
-3.57478739,11.55113541,0.50094436,10.73978610,0.02582255,0.08182428,0.22082181,0.00000000
-3.56878439,11.15161942,0.50154419,10.34393843,0.02552257,0.08126395,0.22417921,0.00000000
-3.56278139,10.75997002,0.50249637,9.95481410,0.02516892,0.08106248,0.22771655,0.00000000
-3.55677839,10.38023460,0.50401210,9.57618626,0.02476846,0.08126130,0.23148537,0.00000000
-3.55077539,10.01627180,0.50630564,9.21165781,0.02432962,0.08189805,0.23553633,0.00000000
-3.54477239,9.67163375,0.50958499,8.86455561,0.02386227,0.08300459,0.23991619,0.00000000
-3.53876938,9.34945192,0.51404213,8.53782815,0.02337754,0.08460498,0.24466451,0.00000000
-3.53276638,9.05233169,0.51984320,8.23395129,0.02288763,0.08671366,0.24981052,0.00000000
-3.52676338,8.78226059,0.52711920,7.95484632,0.02240550,0.08933372,0.25537014,0.00000000
-3.52076038,8.54053481,0.53595752,7.70181441,0.02194465,0.09245557,0.26134336,0.00000000
-3.51475738,8.32770779,0.54639483,7.47549086,0.02151874,0.09605594,0.26771218,0.00000000
-3.50875438,8.14356388,0.55841172,7.27582160,0.02114129,0.10009744,0.27443923,0.00000000
-3.50275138,7.98711899,0.57192935,7.10206369,0.02082530,0.10452851,0.28146710,0.00000000
-3.49674837,7.85664885,0.58680839,6.95281014,0.02058290,0.10928405,0.28871861,0.00000000
-3.49074537,7.74974412,0.60285040,6.82603863,0.02042495,0.11428654,0.29609782,0.00000000
-3.48474237,7.66339066,0.61980160,6.71918216,0.02036075,0.11944778,0.30349206,0.00000000
-3.47873937,7.59407156,0.63735899,6.62921897,0.02039766,0.12467099,0.31077456,0.00000000
-3.47273637,7.53788687,0.65517859,6.55277789,0.02054082,0.12985349,0.31780795,0.00000000
-3.46673337,7.49068601,0.67288549,6.48625478,0.02079289,0.13488960,0.32444816,0.00000000
-3.46073037,7.44820720,0.69008530,6.42593507,0.02115381,0.13967380,0.33054875,0.00000000
-3.45472736,7.40621812,0.70637653,6.36811726,0.02162072,0.14410392,0.33596552,0.00000000
-3.44872436,7.36065200,0.72136345,6.30923239,0.02218782,0.14808435,0.34056096,0.00000000
-3.44272136,7.30773358,0.73466882,6.24595456,0.02284638,0.15152897,0.34420865,0.00000000
-3.43671836,7.24409039,0.74594603,6.17529849,0.02358488,0.15436389,0.34679726,0.00000000
-3.43071536,7.16684510,0.75489021,6.09470063,0.02438913,0.15652963,0.34823401,0.00000000
-3.42471236,7.07368634,0.76124788,6.00208123,0.02524254,0.15798292,0.34844757,0.00000000
-3.41870935,6.96291616,0.76482475,5.89588614,0.02612657,0.15869785,0.34739020,0.00000000
-3.41270635,6.83347360,0.76549166,5.77510767,0.02702106,0.15866642,0.34503915,0.00000000
-3.40670335,6.68493508,0.76318828,5.63928516,0.02790487,0.15789856,0.34139735,0.00000000
-3.40070035,6.51749325,0.75792469,5.48848687,0.02875642,0.15642144,0.33649328,0.00000000
-3.39469735,6.33191687,0.74978096,5.32327522,0.02955437,0.15427844,0.33038024,0.00000000
-3.38869435,6.12949496,0.73890470,5.14465842,0.03027830,0.15152748,0.32313501,0.00000000
-3.38269135,5.91196894,0.72550706,4.95403152,0.03090938,0.14823910,0.31485600,0.00000000
-3.37668834,5.68145658,0.70985712,4.75311045,0.03143109,0.14449432,0.30566097,0.00000000
-3.37068534,5.44037149,0.69227527,4.54386223,0.03182981,0.14038226,0.29568453,0.00000000
-3.36468234,5.19134194,0.67312564,4.32843451,0.03209539,0.13599773,0.28507537,0.00000000
-3.35867934,4.93713188,0.65280792,4.10908732,0.03222162,0.13143896,0.27399339,0.00000000
-3.35267634,4.68056684,0.63174884,3.88812906,0.03220659,0.12680535,0.26260682,0.00000000
-3.34667334,4.42446666,0.61039348,3.66785866,0.03205285,0.12219539,0.25108924,0.00000000
-3.34067034,4.17158627,0.58919649,3.45051491,0.03176755,0.11770491,0.23961674,0.00000000
-3.33466733,3.92456513,0.56861353,3.23823364,0.03136227,0.11342546,0.22836505,0.00000000
-3.32866433,3.68588541,0.54909274,3.03301270,0.03085280,0.10944298,0.21750681,0.00000000
-3.32266133,3.45783852,0.53106657,2.83668456,0.03025875,0.10583666,0.20720882,0.00000000
-3.31665833,3.24249921,0.51494374,2.65089576,0.02960295,0.10267805,0.19762946,0.00000000
-3.31065533,3.04170620,0.50110164,2.47709237,0.02891089,0.10003030,0.18891613,0.00000000
-3.30465233,2.85704839,0.48987898,2.31651049,0.02820986,0.09794757,0.18120276,0.00000000
-3.29864932,2.68985544,0.48156893,2.17017084,0.02752819,0.09647451,0.17460749,0.00000000
-3.29264632,2.54119197,0.47641275,2.03887652,0.02689438,0.09564588,0.16923052,0.00000000
-3.28664332,2.41185440,0.47459420,1.92321326,0.02633625,0.09548622,0.16515202,0.00000000
-3.28064032,2.30237021,0.47623465,1.82355143,0.02588009,0.09600963,0.16243049,0.00000000
-3.27463732,2.21299906,0.48138938,1.74004973,0.02554992,0.09721961,0.16110129,0.00000000
-3.26863432,2.14373597,0.49004510,1.67266013,0.02536681,0.09910902,0.16117565,0.00000000
-3.26263132,2.09431662,0.50211886,1.62113429,0.02534832,0.10166024,0.16264012,0.00000000
-3.25662831,2.06422515,0.51745875,1.58503142,0.02550804,0.10484541,0.16545654,0.00000000
-3.25062531,2.05270477,0.53584636,1.56372800,0.02585536,0.10862695,0.16956265,0.00000000
-3.24462231,2.05877173,0.55700112,1.55642960,0.02639531,0.11295826,0.17487327,0.00000000
-3.23861931,2.08123291,0.58058663,1.56218489,0.02712861,0.11778474,0.18128219,0.00000000
-3.23261631,2.11870737,0.60621890,1.57990238,0.02805181,0.12304492,0.18866465,0.00000000
-3.22661331,2.16965180,0.63347621,1.60836962,0.02915767,0.12867199,0.19688044,0.00000000
-3.22061031,2.23238993,0.66191058,1.64627510,0.03043553,0.13459546,0.20577749,0.00000000
-3.21460730,2.30514542,0.69106031,1.69223246,0.03187190,0.14074293,0.21519601,0.00000000
-3.20860430,2.38607759,0.72046324,1.74480683,0.03345105,0.14704211,0.22497276,0.00000000
-3.20260130,2.47331940,0.74967025,1.80254259,0.03515566,0.15342275,0.23494561,0.00000000
-3.19659830,2.56501638,0.77825847,1.86399198,0.03696751,0.15981861,0.24495801,0.00000000
-3.19059530,2.65936562,0.80584364,1.92774387,0.03886811,0.16616928,0.25486327,0.00000000
-3.18459230,2.75465338,0.83209104,1.99245159,0.04083932,0.17242183,0.26452852,0.00000000
-3.17858929,2.84929021,0.85672460,2.05685923,0.04286385,0.17853219,0.27383801,0.00000000
-3.17258629,2.94184209,0.87953368,2.11982528,0.04492570,0.18446617,0.28269576,0.00000000
-3.16658329,3.03105677,0.90037722,2.18034288,0.04701046,0.19020014,0.29102742,0.00000000
-3.16058029,3.11588406,0.91918506,2.23755605,0.04910543,0.19572133,0.29878113,0.00000000
-3.15457729,3.19548953,0.93595648,2.29077117,0.05119969,0.20102770,0.30592748,0.00000000
-3.14857429,3.26926107,0.95075578,2.33946340,0.05328399,0.20612741,0.31245847,0.00000000
-3.14257129,3.33680824,0.96370551,2.38327792,0.05535045,0.21103800,0.31838562,0.00000000
-3.13656828,3.39795463,0.97497737,2.42202600,0.05739227,0.21578523,0.32373727,0.00000000
-3.13056528,3.45272370,0.98478160,2.45567615,0.05940331,0.22040172,0.32855528,0.00000000
-3.12456228,3.50131907,0.99335516,2.48434099,0.06137758,0.22492544,0.33289129,0.00000000
-3.11855928,3.54410027,1.00094968,2.50826039,0.06330884,0.22939814,0.33680277,0.00000000
-3.11255628,3.58155537,1.00781958,2.52778197,0.06519016,0.23386384,0.34034921,0.00000000
-3.10655328,3.61427193,1.01421124,2.54333967,0.06701356,0.23836743,0.34358843,0.00000000
-3.10055028,3.64290772,1.02035367,2.55543172,0.06876983,0.24295341,0.34657357,0.00000000
-3.09454727,3.66816265,1.02645135,2.56459885,0.07044844,0.24766498,0.34935065,0.00000000
-3.08854427,3.69075329,1.03267947,2.57140369,0.07203766,0.25254323,0.35195711,0.00000000
-3.08254127,3.71139085,1.03918180,2.57641235,0.07352484,0.25762681,0.35442115,0.00000000
-3.07653827,3.73076346,1.04607124,2.58017855,0.07489684,0.26295168,0.35676210,0.00000000
-3.07053527,3.74952312,1.05343281,2.58323097,0.07614071,0.26855127,0.35899169,0.00000000
-3.06453227,3.76827720,1.06132882,2.58606375,0.07724436,0.27445662,0.36111608,0.00000000
-3.05852926,3.78758417,1.06980554,2.58913017,0.07819741,0.28069680,0.36313844,0.00000000
-3.05252626,3.80795279,1.07890076,2.59283910,0.07899203,0.28729916,0.36506199,0.00000000
-3.04652326,3.82984369,1.08865166,2.59755372,0.07962373,0.29428958,0.36689299,0.00000000
-3.04052026,3.85367222,1.09910186,2.60359177,0.08009204,0.30169254,0.36864366,0.00000000
-3.03451726,3.87981115,1.11030725,2.61122657,0.08040107,0.30953083,0.37033448,0.00000000
-3.02851426,3.90859212,1.12233967,2.62068803,0.08055976,0.31782497,0.37199586,0.00000000
-3.02251126,3.94030463,1.13528806,2.63216291,0.08058196,0.32659223,0.37366879,0.00000000
-3.01650825,3.97519179,1.14925660,2.64579373,0.08048614,0.33584529,0.37540442,0.00000000
-3.01050525,4.01344244,1.16435981,2.66167596,0.08029483,0.34559046,0.37726255,0.00000000
-3.00450225,4.05517952,1.18071466,2.67985338,0.08003379,0.35582564,0.37930885,0.00000000
-2.99849925,4.10044519,1.19843008,2.70031165,0.07973085,0.36653808,0.38161128,0.00000000
-2.99249625,4.14918352,1.21759442,2.72297056,0.07941464,0.37770203,0.38423551,0.00000000
-2.98649325,4.20122214,1.23826173,2.74767562,0.07911307,0.38927653,0.38723990,0.00000000
-2.98049025,4.25625419,1.26043767,2.77418973,0.07885185,0.40120344,0.39067031,0.00000000
-2.97448724,4.31382273,1.28406626,2.80218603,0.07865303,0.41340593,0.39455493,0.00000000
-2.96848424,4.37330902,1.30901836,2.83124295,0.07853356,0.42578765,0.39889971,0.00000000
-2.96248124,4.43392682,1.33508304,2.86084240,0.07850425,0.43823259,0.40368465,0.00000000
-2.95647824,4.49472387,1.36196261,2.89037204,0.07856887,0.45060602,0.40886121,0.00000000
-2.95047524,4.55459198,1.38927199,2.91913225,0.07872366,0.46275632,0.41435117,0.00000000
-2.94447224,4.61228601,1.41654305,2.94634823,0.07895723,0.47451788,0.42004696,0.00000000
-2.93846923,4.66645214,1.44323372,2.97118728,0.07925091,0.48571504,0.42581372,0.00000000
-2.93246623,4.71566452,1.46874215,2.99278086,0.07957942,0.49616689,0.43149284,0.00000000
-2.92646323,4.75846928,1.49242503,3.01025082,0.07991200,0.50569283,0.43690699,0.00000000
-2.92046023,4.79343412,1.51361963,3.02273886,0.08021380,0.51411867,0.44186634,0.00000000
-2.91445723,4.81920116,1.53166844,3.02943767,0.08044751,0.52128299,0.44617569,0.00000000
-2.90845423,4.83454055,1.54594520,3.02962259,0.08057517,0.52704346,0.44964217,0.00000000
-2.90245123,4.83840219,1.55588115,3.02268192,0.08055998,0.53128283,0.45208305,0.00000000
-2.89644822,4.82996268,1.56099006,3.00814438,0.08036806,0.53391432,0.45333340,0.00000000
-2.89044522,4.80866514,1.56089088,2.98570231,0.07997014,0.53488602,0.45325305,0.00000000
-2.88444222,4.77424970,1.55532683,2.95522914,0.07934282,0.53418422,0.45173271,0.00000000
-2.87843922,4.72677306,1.54417991,2.91679033,0.07846972,0.53183536,0.44869883,0.00000000
-2.87243622,4.66661603,1.52748035,2.87064713,0.07734215,0.52790656,0.44411707,0.00000000
-2.86643322,4.59447879,1.50541038,2.81725282,0.07595935,0.52250471,0.43799426,0.00000000
-2.86043022,4.51136423,1.47830234,2.75724184,0.07432848,0.51577407,0.43037881,0.00000000
-2.85442721,4.41855027,1.44663127,2.69141223,0.07246404,0.50789267,0.42135964,0.00000000
-2.84842421,4.31755285,1.41100245,2.62070243,0.07038715,0.49906746,0.41106374,0.00000000
-2.84242121,4.21008144,1.37213454,2.54616361,0.06812439,0.48952871,0.39965257,0.00000000
-2.83641821,4.09798943,1.33083915,2.46892887,0.06570655,0.47952363,0.38731743,0.00000000
-2.83041521,3.98322180,1.28799785,2.39018085,0.06316719,0.46930978,0.37427418,0.00000000
-2.82441221,3.86776221,1.24453746,2.31111915,0.06054122,0.45914822,0.36075743,0.00000000
-2.81840920,3.75358183,1.20140466,2.23292884,0.05786348,0.44929698,0.34701450,0.00000000
-2.81240620,3.64259153,1.15954081,2.15675130,0.05516749,0.44000473,0.33329937,0.00000000
-2.80640320,3.53659877,1.11985772,2.08365805,0.05248431,0.43150503,0.31986671,0.00000000
-2.80040020,3.43727007,1.08321485,2.01462835,0.04984166,0.42401120,0.30696621,0.00000000
-2.79439720,3.34609944,1.05039874,1.95053075,0.04726334,0.41771182,0.29483725,0.00000000
-2.78839420,3.26438272,1.02210457,1.89210862,0.04476879,0.41276695,0.28370397,0.00000000
-2.78239120,3.19319744,0.99892051,1.83996942,0.04237303,0.40930495,0.27377083,0.00000000
-2.77638819,3.13338753,0.98131450,1.79457738,0.04008671,0.40741996,0.26521857,0.00000000
-2.77038519,3.08555227,0.96962397,1.75624906,0.03791648,0.40716998,0.25820060,0.00000000
-2.76438219,3.05003870,0.96404816,1.72515142,0.03586540,0.40857538,0.25283987,0.00000000
-2.75837919,3.02693688,0.96464326,1.70130175,0.03393354,0.41161805,0.24922618,0.00000000
-2.75237619,3.01607785,0.97132039,1.68456932,0.03211861,0.41624098,0.24741400,0.00000000
-2.74637319,3.01703396,0.98384640,1.67467855,0.03041656,0.42234849,0.24742074,0.00000000
-2.74037019,3.02912220,1.00184778,1.67121354,0.02882226,0.42980703,0.24922577,0.00000000
-2.73436718,3.05141065,1.02481765,1.67362432,0.02733005,0.43844680,0.25276999,0.00000000
-2.72836418,3.08272920,1.05212605,1.68123488,0.02593416,0.44806420,0.25795626,0.00000000
-2.72236118,3.12168507,1.08303358,1.69325357,0.02462921,0.45842518,0.26465078,0.00000000
-2.71635818,3.16668421,1.11670836,1.70878599,0.02341042,0.46926978,0.27268530,0.00000000
-2.71035518,3.21595916,1.15224630,1.72685103,0.02227384,0.48031753,0.28186054,0.00000000
-2.70435218,3.26760381,1.18869423,1.74639991,0.02121650,0.49127415,0.29195047,0.00000000
-2.69834917,3.31961519,1.22507561,1.76633854,0.02023642,0.50183902,0.30270784,0.00000000
-2.69234617,3.36994167,1.26041811,1.78555293,0.01933262,0.51171361,0.31387040,0.00000000
-2.68634317,3.41653675,1.29378216,1.80293708,0.01850515,0.52061036,0.32516813,0.00000000
-2.68034017,3.45741688,1.32428971,1.81742280,0.01775495,0.52826192,0.33633092,0.00000000
-2.67433717,3.49072127,1.35115182,1.82801038,0.01708387,0.53443017,0.34709661,0.00000000
-2.66833417,3.51477142,1.37369413,1.83379903,0.01649461,0.53891477,0.35721904,0.00000000
-2.66233117,3.52812762,1.39137893,1.83401572,0.01599068,0.54156075,0.36647581,0.00000000
-2.65632816,3.52963972,1.40382277,1.82804111,0.01557633,0.54226464,0.37467530,0.00000000
-2.65032516,3.51848952,1.41080861,1.81543121,0.01525659,0.54097900,0.38166279,0.00000000
-2.64432216,3.49422233,1.41229183,1.79593362,0.01503717,0.53771472,0.38732512,0.00000000
-2.63831916,3.45676570,1.40839954,1.76949727,0.01492441,0.53254118,0.39159396,0.00000000
-2.63231616,3.40643405,1.39942312,1.73627504,0.01492522,0.52558400,0.39444711,0.00000000
-2.62631316,3.34391828,1.38580399,1.69661880,0.01504685,0.51702040,0.39590810,0.00000000
-2.62031016,3.27026053,1.36811339,1.65106698,0.01529676,0.50707237,0.39604378,0.00000000
-2.61430715,3.18681491,1.34702670,1.60032494,0.01568233,0.49599797,0.39496017,0.00000000
-2.60830415,3.09519570,1.32329367,1.54523895,0.01621049,0.48408092,0.39279661,0.00000000
-2.60230115,2.99721522,1.29770572,1.48676490,0.01688736,0.47161919,0.38971861,0.00000000
