energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.83141571,2.20412236,-0.90005902,1.08451414,-0.42974306,0.49667395,-0.26263190,0.62617167,-0.12757600,0.00038418,-0.00008043,0.07786830,-0.00506007,0.99709673,-0.51030574
0.83741871,2.21328583,-0.96706174,1.08476612,-0.46604471,0.49812779,-0.27873333,0.63400698,-0.14248628,0.00038663,-0.00008997,0.08242525,-0.00599891,0.98822118,-0.54992750
0.84342171,2.21764385,-1.03988993,1.08262527,-0.50521437,0.49881198,-0.29627967,0.63945804,-0.15915002,0.00038769,-0.00010028,0.08684990,-0.00706869,0.97763758,-0.59204781
0.84942471,2.21727725,-1.11789875,1.07824523,-0.54687322,0.49871007,-0.31508554,0.64267924,-0.17752832,0.00038737,-0.00011134,0.09108936,-0.00827944,0.96535543,-0.63616123
0.85542771,2.21237422,-1.20031914,1.07184889,-0.59058436,0.49781867,-0.33493206,0.64389928,-0.19755346,0.00038572,-0.00012309,0.09508949,-0.00964072,0.95140620,-0.68169881
0.86143072,2.20323723,-1.28627015,1.06373058,-0.63585932,0.49615034,-0.35557152,0.64341869,-0.21912677,0.00038283,-0.00013547,0.09879602,-0.01116135,0.93584740,-0.72803925
0.86743372,2.19028692,-1.37477469,1.05425624,-0.68216618,0.49373609,-0.37673301,0.64160538,-0.24211713,0.00037879,-0.00014841,0.10215593,-0.01284930,0.91876537,-0.77452185
0.87343672,2.17406282,-1.46477852,1.04386140,-0.72893911,0.49062736,-0.39812883,0.63888839,-0.26636048,0.00037372,-0.00016182,0.10511891,-0.01471147,0.90027687,-0.82046090
0.87943972,2.15522072,-1.55517190,1.03304704,-0.77558927,0.48689750,-0.41946145,0.63574995,-0.29166046,0.00036777,-0.00017560,0.10763888,-0.01675363,0.88052926,-0.86516105
0.88544272,2.13452686,-1.64481362,1.02237342,-0.82151679,0.48264254,-0.44043097,0.63271607,-0.31779023,0.00036111,-0.00018964,0.10967560,-0.01898025,0.85969944,-0.90793341
0.89144572,2.11284875,-1.73255670,1.01245193,-0.86612363,0.47798131,-0.46074263,0.63034597,-0.34449564,0.00035393,-0.00020381,0.11119622,-0.02139443,0.83799161,-0.94811190
0.89744872,2.09114278,-1.81727520,1.00393495,-0.90882708,0.47305475,-0.48011441,0.62922034,-0.37149974,0.00034642,-0.00021798,0.11217669,-0.02399786,0.81563402,-0.98506931
0.90345173,2.07043847,-1.89789149,0.99750394,-0.94907346,0.46802444,-0.49828427,0.62992884,-0.39850870,0.00033880,-0.00023201,0.11260299,-0.02679070,0.79287478,-1.01823274
0.90945473,2.05181957,-1.97340304,0.99385579,-0.98635185,0.46307016,-0.51501689,0.63305680,-0.42521883,0.00033129,-0.00024576,0.11247207,-0.02977158,0.76997697,-1.04709780
0.91545773,2.03640190,-2.04290826,0.99368753,-1.02020722,0.45838663,-0.53010983,0.63917140,-0.45132476,0.00032412,-0.00025907,0.11179250,-0.03293749,0.74721315,-1.07124132
0.92146073,2.02530813,-2.10563030,0.99767950,-1.05025290,0.45417925,-0.54339866,0.64880746,-0.47652835,0.00031753,-0.00027179,0.11058465,-0.03628372,0.72485947,-1.09033202
0.92746373,2.01963966,-2.16093822,1.00647725,-1.07618166,0.45065904,-0.55476118,0.66245292,-0.50054814,0.00031173,-0.00028380,0.10888045,-0.03980374,0.70318955,-1.10413890
0.93346673,2.02044602,-2.20836483,1.02067233,-1.09777526,0.44803664,-0.56412037,0.68053427,-0.52312890,0.00030695,-0.00029495,0.10672280,-0.04348900,0.68246812,-1.11253709
0.93946973,2.02869213,-2.24762040,1.04078228,-1.11491208,0.44651569,-0.57144611,0.70340211,-0.54405089,0.00030340,-0.00030513,0.10416434,-0.04732877,0.66294485,-1.11551082
0.94547274,2.04522436,-2.27860186,1.06723027,-1.12757238,0.44628558,-0.57675563,0.73131715,-0.56313853,0.00030127,-0.00031423,0.10126604,-0.05130988,0.64484823,-1.11315360
0.95147574,2.07073610,-2.30139695,1.10032495,-1.13584118,0.44751393,-0.58011256,0.76443692,-0.58026783,0.00030072,-0.00032217,0.09809521,-0.05541642,0.62837978,-1.10566542
0.95747874,2.10573412,-2.31628315,1.14024113,-1.13990837,0.45033891,-0.58162468,0.80280368,-0.59537254,0.00030190,-0.00032889,0.09472340,-0.05962945,0.61370882,-1.09334708
0.96348174,2.15050683,-2.32372125,1.18700196,-1.14006611,0.45486189,-0.58144050,0.84633393,-0.60844843,0.00030490,-0.00033435,0.09122396,-0.06392671,0.60096780,-1.07659184
0.96948474,2.20509612,-2.32434372,1.24046362,-1.13670347,0.46114059,-0.57974465,0.89481007,-0.61955566,0.00030978,-0.00033854,0.08766966,-0.06828235,0.59024846,-1.05587451
0.97548774,2.26927408,-2.31893818,1.30030320,-1.13029848,0.46918314,-0.57675235,0.94787475,-0.62881895,0.00031656,-0.00034149,0.08413016,-0.07266675,0.58159899,-1.03173847
0.98149075,2.34252626,-2.30842656,1.36601079,-1.12140767,0.47894345,-0.57270312,1.00502839,-0.63642567,0.00032520,-0.00034322,0.08066979,-0.07704644,0.57502220,-1.00478081
0.98749375,2.42404281,-2.29384051,1.43688656,-1.11065362,0.49031814,-0.56785391,1.06563055,-0.64262174,0.00033561,-0.00034382,0.07734539,-0.08138417,0.57047500,-0.97563620
0.99349675,2.51271870,-2.27629413,1.51204352,-1.09871072,0.50314533,-0.56247196,1.12890533,-0.64770574,0.00034764,-0.00034338,0.07420460,-0.08563915,0.56786917,-0.94495993
0.99949975,2.60716401,-2.25695489,1.59041666,-1.08628972,0.51720550,-0.55682759,1.19395132,-0.65202115,0.00036109,-0.00034201,0.07128453,-0.08976756,0.56707339,-0.91341067
1.00550275,2.70572485,-2.23701370,1.67077852,-1.07412154,0.53222460,-0.55118721,1.25975616,-0.65594743,0.00037572,-0.00033986,0.06861084,-0.09372317,0.56791672,-0.88163353
1.01150575,2.80651487,-2.21765549,1.75176164,-1.06294080,0.54787931,-0.54580679,1.32521569,-0.65988997,0.00039122,-0.00033709,0.06619735,-0.09745834,0.57019326,-0.85024390
1.01750875,2.90745714,-2.20003098,1.83188727,-1.05346968,0.56380454,-0.54092597,1.38915746,-0.66426945,0.00040724,-0.00033385,0.06404617,-0.10092508,0.57366792,-0.81981275
1.02351176,3.00633525,-2.18523074,1.90959995,-1.04640249,0.57960287,-0.53676301,1.45036811,-0.66951106,0.00042341,-0.00033033,0.06214826,-0.10407646,0.57808323,-0.79085365
1.02951476,3.10085236,-2.17426227,1.98330704,-1.04239131,0.59485565,-0.53351079,1.50762388,-0.67603370,0.00043933,-0.00032671,0.06048448,-0.10686798,0.58316671,-0.76381213
1.03551776,3.18869610,-2.16803053,2.05142191,-1.04203314,0.60913539,-0.53133372,1.55972341,-0.68423970,0.00045458,-0.00032317,0.05902698,-0.10925918,0.58863878,-0.73905748
1.04152076,3.26760702,-2.16732230,2.11240927,-1.04585853,0.62201899,-0.53036585,1.60552166,-0.69450512,0.00046875,-0.00031990,0.05774092,-0.11121515,0.59422068,-0.71687736
1.04752376,3.33544796,-2.17279440,2.16483111,-1.05432203,0.63310124,-0.53070994,1.64396374,-0.70717087,0.00048143,-0.00031706,0.05658641,-0.11270795,0.59964222,-0.69747521
1.05352676,3.39027150,-2.18496553,2.20739111,-1.06779422,0.64200799,-0.53243738,1.67411727,-0.72253465,0.00049224,-0.00031481,0.05552054,-0.11371793,0.60464899,-0.68097043
1.05952976,3.43038260,-2.20421139,2.23897600,-1.08655530,0.64840851,-0.53558898,1.69520209,-0.74084385,0.00050084,-0.00031330,0.05449945,-0.11423473,0.60900873,-0.66740114
1.06553277,3.45439379,-2.23076248,2.25869184,-1.11079007,0.65202646,-0.54017622,1.70661581,-0.76228920,0.00050693,-0.00031267,0.05348033,-0.11425797,0.61251667,-0.65672934
1.07153577,3.46127042,-2.26470392,2.26589373,-1.14058402,0.65264895,-0.54618293,1.70795429,-0.78699927,0.00051029,-0.00031301,0.05242322,-0.11379756,0.61499955,-0.64884801
1.07753877,3.45036405,-2.30597663,2.26020748,-1.17592038,0.65013338,-0.55356706,1.69902596,-0.81503559,0.00051073,-0.00031443,0.05129263,-0.11287357,0.61631838,-0.64358975
1.08354177,3.42143247,-2.35437921,2.24154243,-1.21667785,0.64441172,-0.56226242,1.67985935,-0.84638840,0.00050817,-0.00031697,0.05005883,-0.11151570,0.61636970,-0.64073648
1.08954477,3.37464550,-2.40957004,2.21009462,-1.26262896,0.63549203,-0.57218019,1.65070338,-0.88097306,0.00050259,-0.00032067,0.04869879,-0.10976223,0.61508553,-0.64002972
1.09554777,3.31057664,-2.47106933,2.16634034,-1.31343903,0.62345731,-0.58321015,1.61202049,-0.91862704,0.00049402,-0.00032554,0.04719680,-0.10765872,0.61243210,-0.64118099
1.10155078,3.23018082,-2.53826088,2.11102026,-1.36866577,0.60846167,-0.59522148,1.56447271,-0.95910765,0.00048260,-0.00033155,0.04554472,-0.10525623,0.60840755,-0.64388186
1.10755378,3.13475972,-2.61039396,2.04511501,-1.42775976,0.59072414,-0.60806325,1.50890141,-1.00209073,0.00046852,-0.00033864,0.04374181,-0.10260942,0.60303878,-0.64781332
1.11355678,3.02591629,-2.68658549,1.96981329,-1.49006615,0.57052035,-0.62156462,1.44630153,-1.04717049,0.00045203,-0.00034673,0.04179438,-0.09977443,0.59637777,-0.65265421
1.11955978,2.90550072,-2.76582337,1.88647391,-1.55482797,0.54817268,-0.63553498,1.37779144,-1.09386087,0.00043344,-0.00035568,0.03971504,-0.09680677,0.58849776,-0.65808846
1.12556278,2.77555044,-2.84697170,1.79658370,-1.62119156,0.52403918,-0.64976413,1.30457972,-1.14159867,0.00041309,-0.00036534,0.03752179,-0.09375925,0.57948931,-0.66381116
1.13156578,2.63822677,-2.92877864,1.70171284,-1.68821453,0.49850189,-0.66402278,1.22793018,-1.18974886,0.00039134,-0.00037553,0.03523698,-0.09068014,0.56945669,-0.66953344
1.13756878,2.49575104,-3.00988815,1.60346966,-1.75487674,0.47195507,-0.67806368,1.14912663,-1.23761230,0.00036860,-0.00038604,0.03288606,-0.08761156,0.55851473,-0.67498615
1.14357179,2.35034260,-3.08885603,1.50345656,-1.82009472,0.44479377,-0.69162348,1.06943868,-1.28443615,0.00034526,-0.00039662,0.03049644,-0.08458826,0.54678620,-0.67992274
1.14957479,2.20416116,-3.16417103,1.40322877,-1.88273952,0.41740323,-0.70442561,0.99008972,-1.32942699,0.00032171,-0.00040702,0.02809630,-0.08163680,0.53439977,-0.68412126
1.15557779,2.05925514,-3.23428134,1.30425720,-1.94165816,0.39014944,-0.71618425,0.91222830,-1.37176663,0.00029832,-0.00041698,0.02571346,-0.07877518,0.52148861,-0.68738591
1.16158079,1.91751754,-3.29762615,1.20789645,-1.99569832,0.36337111,-0.72660951,0.83690351,-1.41063043,0.00027543,-0.00042622,0.02337442,-0.07601292,0.50818943,-0.68954822
1.16758379,1.78065039,-3.35267206,1.11535873,-2.04373580,0.33737327,-0.73541366,0.76504505,-1.44520772,0.00025338,-0.00043446,0.02110354,-0.07335155,0.49464184,-0.69046813
1.17358679,1.65013784,-3.39795313,1.02769407,-2.08470398,0.31242249,-0.74231840,0.69744835,-1.47472362,0.00023242,-0.00044144,0.01892232,-0.07078550,0.48098783,-0.69003495
1.17958979,1.52722823,-3.43211346,0.94577680,-2.11762430,0.28874379,-0.74706284,0.63476454,-1.49846180,0.00021279,-0.00044691,0.01684902,-0.06830324,0.46737120,-0.68816850
1.18559280,1.41292441,-3.45395039,0.87029819,-2.14163654,0.26651907,-0.74941187,0.57749554,-1.51578700,0.00019467,-0.00045065,0.01489827,-0.06588874,0.45393669,-0.68482011
1.19159580,1.30798166,-3.46245663,0.80176464,-2.15602764,0.24588699,-0.74916462,0.52599343,-1.52616666,0.00017820,-0.00045248,0.01308104,-0.06352299,0.44082860,-0.67997366
1.19759880,1.21291223,-3.45685902,0.74050095,-2.16025769,0.22694397,-0.74616247,0.48046404,-1.52919046,0.00016348,-0.00045224,0.01140460,-0.06118559,0.42818888,-0.67364645
1.20360180,1.12799527,-3.43665203,0.68665775,-2.15398175,0.20974627,-0.74029619,0.44097394,-1.52458693,0.00015054,-0.00044983,0.00987276,-0.05885630,0.41615447,-0.66588963
1.20960480,1.05329112,-3.40162386,0.64022247,-2.13706631,0.19431273,-0.73151183,0.40746024,-1.51223623,0.00013938,-0.00044520,0.00848611,-0.05651647,0.40485411,-0.65678815
1.21560780,0.98865883,-3.35187370,0.60103297,-2.10959936,0.18062811,-0.71981490,0.37974263,-1.49217844,0.00012997,-0.00043835,0.00724241,-0.05415018,0.39440443,-0.64645985
1.22161081,0.93377590,-3.28781865,0.56879304,-2.07189342,0.16864671,-0.70527260,0.35753700,-1.46461670,0.00012224,-0.00042932,0.00613699,-0.05174527,0.38490577,-0.63505371
1.22761381,0.88815941,-3.21018966,0.54308936,-2.02448098,0.15829618,-0.68801386,0.34047007,-1.42991498,0.00011608,-0.00041824,0.00516322,-0.04929400,0.37643772,-0.62274693
1.23361681,0.85118794,-3.12001620,0.52340910,-1.96810244,0.14948146,-0.66822702,0.32809463,-1.38859046,0.00011137,-0.00040524,0.00431296,-0.04679336,0.36905488,-0.60974090
1.23961981,0.82212383,-3.01859995,0.50915799,-1.90368682,0.14208853,-0.64615537,0.31990491,-1.34130058,0.00010795,-0.00039053,0.00357697,-0.04424521,0.36278293,-0.59625600
1.24562281,0.80013533,-2.90747853,0.49967831,-1.83232585,0.13598818,-0.62209048,0.31535179,-1.28882537,0.00010566,-0.00037434,0.00294535,-0.04165603,0.35761541,-0.58252533
1.25162581,0.78431864,-2.78838059,0.49426673,-1.75524261,0.13103961,-0.59636372,0.31385767,-1.23204563,0.00010433,-0.00035695,0.00240791,-0.03903649,0.35351164,-0.56878760
1.25762881,0.77371953,-2.66317426,0.49219173,-1.67375580,0.12709386,-0.56933635,0.31483065,-1.17191787,0.00010378,-0.00033863,0.00195444,-0.03640078,0.35039571,-0.55527932
1.26363182,0.76735469,-2.53381095,0.49271045,-1.58924118,0.12399715,-0.54138852,0.31767802,-1.10944697,0.00010382,-0.00031970,0.00157500,-0.03376587,0.34815707,-0.54222669
1.26963482,0.76423253,-2.40226714,0.49508488,-1.50309174,0.12159403,-0.51290774,0.32181888,-1.04565766,0.00010428,-0.00030045,0.00126013,-0.03115058,0.34665248,-0.52983759
1.27563782,0.76337344,-2.27048639,0.49859715,-1.41667820,0.11973045,-0.48427738,0.32669574,-0.98156595,0.00010499,-0.00028119,0.00100098,-0.02857470,0.34570970,-0.51829390
1.28164082,0.76382928,-2.14032412,0.50256395,-1.33131125,0.11825663,-0.45586562,0.33178504,-0.91815154,0.00010579,-0.00026221,0.00078943,-0.02605811,0.34513239,-0.50774472
1.28764382,0.76470188,-2.01349722,0.50634958,-1.24820712,0.11702980,-0.42801526,0.33660647,-0.85633216,0.00010652,-0.00024377,0.00061812,-0.02361994,0.34470652,-0.49830073
1.29364682,0.76516024,-1.89154039,0.50937775,-1.16845740,0.11591676,-0.40103504,0.34073092,-0.79694084,0.00010707,-0.00022610,0.00048052,-0.02127786,0.34420759,-0.49003009
1.29964982,0.76445601,-1.77577073,0.51114163,-1.09300438,0.11479610,-0.37519246,0.34378703,-0.74070666,0.00010731,-0.00020942,0.00037087,-0.01904749,0.34340861,-0.48295593
1.30565283,0.76193687,-1.66726149,0.51121206,-1.02262220,0.11356027,-0.35070854,0.34546612,-0.68823955,0.00010716,-0.00019389,0.00028420,-0.01694193,0.34208843,-0.47705586
1.31165583,0.75705742,-1.56682567,0.50924361,-0.95790453,0.11211720,-0.32775459,0.34552547,-0.64001951,0.00010654,-0.00017963,0.00021624,-0.01497148,0.34003988,-0.47226332
1.31765883,0.74938714,-1.47500949,0.50497841,-0.89925864,0.11039157,-0.30645098,0.34378990,-0.59639035,0.00010540,-0.00016674,0.00016337,-0.01314349,0.33707747,-0.46847076
1.32366183,0.73861525,-1.39209530,0.49824758,-0.84690575,0.10832556,-0.28686777,0.34015155,-0.55755789,0.00010372,-0.00015527,0.00012258,-0.01146233,0.33304423,-0.46553459
1.32966483,0.72455212,-1.31811333,0.48897010,-0.80088734,0.10587923,-0.26902720,0.33456797,-0.52359250,0.00010148,-0.00014522,0.00009136,-0.00992952,0.32781736,-0.46328158
1.33566783,0.70712721,-1.25286113,0.47714945,-0.76107662,0.10303033,-0.25290763,0.32705850,-0.49443554,0.00009869,-0.00013656,0.00006770,-0.00854390,0.32131243,-0.46151639
1.34167084,0.68638376,-1.19592940,0.46286781,-0.72719464,0.09977362,-0.23844871,0.31769919,-0.46990933,0.00009538,-0.00012924,0.00004993,-0.00730200,0.31348601,-0.46002989
1.34767384,0.66247011,-1.14673277,0.44627836,-0.69882997,0.09611976,-0.22555750,0.30661636,-0.44973008,0.00009159,-0.00012316,0.00003675,-0.00619826,0.30433652,-0.45860791
1.35367684,0.63562840,-1.10454398,0.42759572,-0.67546117,0.09209375,-0.21411509,0.29397914,-0.43352325,0.00008738,-0.00011823,0.00002715,-0.00522553,0.29390343,-0.45703985
1.35967984,0.60618084,-1.06852992,0.40708520,-0.65648107,0.08773304,-0.20398357,0.27999112,-0.42084058,0.00008281,-0.00011431,0.00002033,-0.00437535,0.28226489,-0.45512693
1.36568284,0.57451426,-1.03778806,0.38505100,-0.64122186,0.08308532,-0.19501282,0.26488167,-0.41117835,0.00007796,-0.00011125,0.00001572,-0.00363840,0.26953384,-0.45268962
1.37168584,0.54106358,-1.01138193,0.36182412,-0.62898026,0.07820620,-0.18704704,0.24889697,-0.40399607,0.00007289,-0.00010892,0.00001291,-0.00300481,0.25585299,-0.44957392
1.37768884,0.50629485,-0.98837437,0.33775014,-0.61904182,0.07315674,-0.17993068,0.23229134,-0.39873514,0.00006768,-0.00010715,0.00001167,-0.00246450,0.24138884,-0.44565632
1.38369185,0.47068852,-0.96785767,0.31317768,-0.61070374,0.06800103,-0.17351366,0.21531897,-0.39483680,0.00006241,-0.00010580,0.00001187,-0.00200742,0.22632513,-0.44084714
1.38969485,0.43472365,-0.94897979,0.28844753,-0.60329549,0.06280387,-0.16765561,0.19822639,-0.39175896,0.00005716,-0.00010473,0.00001356,-0.00162385,0.21085598,-0.43509232
1.39569785,0.39886352,-0.93096591,0.26388322,-0.59619684,0.05762862,-0.16222930,0.18124600,-0.38899137,0.00005199,-0.00010380,0.00001690,-0.00130452,0.19517915,-0.42837351
1.40170085,0.36354316,-0.91313533,0.23978294,-0.58885279,0.05253535,-0.15712300,0.16459058,-0.38606885,0.00004695,-0.00010288,0.00002221,-0.00104075,0.17948956,-0.42070667
1.40770385,0.32915913,-0.89491312,0.21641320,-0.58078526,0.04757929,-0.15224193,0.14844920,-0.38258220,0.00004211,-0.00010188,0.00002998,-0.00082459,0.16397344,-0.41213917
1.41370685,0.29606181,-0.87583701,0.19400430,-0.57160131,0.04280958,-0.14750874,0.13298430,-0.37818656,0.00003751,-0.00010071,0.00004091,-0.00064881,0.14880331,-0.40274571
1.41970985,0.26455016,-0.85555944,0.17274748,-0.56099789,0.03826851,-0.14286334,0.11833008,-0.37260720,0.00003319,-0.00009929,0.00005593,-0.00050698,0.13413387,-0.39262333
1.42571286,0.23486913,-0.83384532,0.15279395,-0.54876323,0.03399099,-0.13826184,0.10459211,-0.36564257,0.00002916,-0.00009757,0.00007624,-0.00039343,0.12009893,-0.38188567
1.43171586,0.20720942,-0.81056591,0.13425532,-0.53477509,0.03000446,-0.13367517,0.09184802,-0.35716475,0.00002545,-0.00009552,0.00010342,-0.00030320,0.10680949,-0.37065695
1.43771886,0.18170944,-0.78568960,0.11720556,-0.51899604,0.02632911,-0.12908705,0.08014915,-0.34711742,0.00002207,-0.00009313,0.00013942,-0.00023206,0.09435274,-0.35906581
1.44372186,0.15845916,-0.75927004,0.10168405,-0.50146639,0.02297838,-0.12449191,0.06952302,-0.33551160,0.00001902,-0.00009038,0.00018671,-0.00017640,0.08279215,-0.34723949
1.44972486,0.13750550,-0.73143254,0.08769956,-0.48229501,0.01995965,-0.11989254,0.05997634,-0.32241934,0.00001630,-0.00008730,0.00024830,-0.00013317,0.07216838,-0.33529838
1.45572786,0.11885893,-0.70235941,0.07523491,-0.46164857,0.01727517,-0.11529779,0.05149857,-0.30796594,0.00001390,-0.00008391,0.00032788,-0.00009987,0.06250096,-0.32335151
1.46173087,0.10250090,-0.67227489,0.06425200,-0.43973990,0.01492308,-0.11072041,0.04406564,-0.29232087,0.00001181,-0.00008024,0.00042988,-0.00007442,0.05379048,-0.31149272
1.46773387,0.08839164,-0.64143047,0.05469703,-0.41681572,0.01289853,-0.10617507,0.03764383,-0.27568801,0.00001002,-0.00007635,0.00055961,-0.00005513,0.04602130,-0.29979808
1.47373687,0.07647819,-0.61009104,0.04650572,-0.39314454,0.01119479,-0.10167667,0.03219359,-0.25829543,0.00000850,-0.00007228,0.00072326,-0.00004064,0.03916444,-0.28832435
1.47973987,0.06670216,-0.57852250,0.03960825,-0.36900497,0.00980433,-0.09723901,0.02767321,-0.24038536,0.00000725,-0.00006807,0.00092809,-0.00002988,0.03318066,-0.27710848
1.48574287,0.05900705,-0.54698112,0.03393396,-0.34467496,0.00871989,-0.09287378,0.02404228,-0.22220452,0.00000624,-0.00006380,0.00118240,-0.00002202,0.02802347,-0.26616839
1.49174587,0.05334496,-0.51570495,0.02941546,-0.32042238,0.00793535,-0.08858997,0.02126474,-0.20399535,0.00000548,-0.00005949,0.00149561,-0.00001639,0.02364204,-0.25550446
1.49774887,0.04968237,-0.48490742,0.02599238,-0.29649698,0.00744658,-0.08439357,0.01931164,-0.18598819,0.00000493,-0.00005522,0.00187824,-0.00001254,0.01998387,-0.24510209
1.50375188,0.04800498,-0.45477310,0.02361434,-0.27312411,0.00725205,-0.08028768,0.01816344,-0.16839483,0.00000460,-0.00005101,0.00234188,-0.00001012,0.01699725,-0.23493470
1.50975488,0.04832146,-0.42545563,0.02224353,-0.25050016,0.00735333,-0.07627276,0.01781190,-0.15140339,0.00000447,-0.00004691,0.00289907,-0.00000892,0.01463330,-0.22496731
1.51575788,0.05066596,-0.39707747,0.02185648,-0.22878971,0.00775534,-0.07234720,0.01826150,-0.13517471,0.00000455,-0.00004296,0.00356315,-0.00000884,0.01284773,-0.21516020
1.52176088,0.05509949,-0.36973136,0.02244536,-0.20812430,0.00846647,-0.06850799,0.01953038,-0.11984017,0.00000483,-0.00003917,0.00434802,-0.00000989,0.01160216,-0.20547262
1.52776388,0.06170992,-0.34348303,0.02401863,-0.18860272,0.00949849,-0.06475147,0.02165092,-0.10550083,0.00000531,-0.00003558,0.00526783,-0.00001219,0.01086521,-0.19586634
1.53376688,0.07061084,-0.31837495,0.02660108,-0.17029245,0.01086622,-0.06107409,0.02466969,-0.09222794,0.00000601,-0.00003220,0.00633660,-0.00001597,0.01061311,-0.18630866
1.53976988,0.08193901,-0.29443061,0.03023335,-0.15323226,0.01258708,-0.05747315,0.02864706,-0.08006439,0.00000694,-0.00002903,0.00756772,-0.00002161,0.01083007,-0.17677502
1.54577289,0.09585067,-0.27165917,0.03497089,-0.13743545,0.01468040,-0.05394740,0.03365624,-0.06902714,0.00000810,-0.00002609,0.00897347,-0.00002964,0.01150833,-0.16725087
1.55177589,0.11251661,-0.25006009,0.04088232,-0.12289368,0.01716659,-0.05049760,0.03978189,-0.05911029,0.00000952,-0.00002337,0.01056434,-0.00004079,0.01264793,-0.15773285
1.55777889,0.13211609,-0.22962748,0.04804737,-0.10958105,0.02006613,-0.04712688,0.04711817,-0.05028863,0.00001120,-0.00002088,0.01234845,-0.00005603,0.01425626,-0.14822931
1.56378189,0.15482980,-0.21035411,0.05655419,-0.09745823,0.02339849,-0.04384093,0.05576634,-0.04252152,0.00001317,-0.00001860,0.01433084,-0.00007660,0.01634736,-0.13876005
1.56978489,0.18083184,-0.19223488,0.06649630,-0.08647653,0.02718089,-0.04064812,0.06583181,-0.03575683,0.00001544,-0.00001653,0.01651284,-0.00010410,0.01894102,-0.12935547
1.57578789,0.21028107,-0.17526970,0.07796901,-0.07658168,0.03142700,-0.03755940,0.07742077,-0.02993485,0.00001803,-0.00001466,0.01889138,-0.00014055,0.02206177,-0.12005525
1.58179090,0.24331191,-0.15946591,0.09106549,-0.06771735,0.03614571,-0.03458818,0.09063636,-0.02499208,0.00002096,-0.00001298,0.02145849,-0.00018846,0.02573764,-0.11090654
1.58779390,0.28002490,-0.14484016,0.10587248,-0.05982822,0.04133980,-0.03175011,0.10557447,-0.02086476,0.00002423,-0.00001149,0.02420081,-0.00025091,0.02999885,-0.10196201
1.59379690,0.32047734,-0.13141994,0.12246576,-0.05286268,0.04700476,-0.02906275,0.12231916,-0.01749203,0.00002787,-0.00001016,0.02709926,-0.00033170,0.03487642,-0.09327767
1.59979990,0.36467421,-0.11924481,0.14090548,-0.04677515,0.05312772,-0.02654541,0.14093803,-0.01481887,0.00003187,-0.00000900,0.03012893,-0.00043537,0.04040063,-0.08491082
1.60580290,0.41255993,-0.10836752,0.16123154,-0.04152802,0.05968652,-0.02421879,0.16147739,-0.01279856,0.00003622,-0.00000801,0.03325909,-0.00056736,0.04659960,-0.07691810
1.61180590,0.46401113,-0.09885500,0.18345899,-0.03709327,0.06664911,-0.02210489,0.18395756,-0.01139487,0.00004094,-0.00000716,0.03645354,-0.00073407,0.05349773,-0.06935381
1.61780890,0.51883079,-0.09078940,0.20757388,-0.03345383,0.07397307,-0.02022681,0.20836850,-0.01058386,0.00004599,-0.00000647,0.03967107,-0.00094297,0.06111428,-0.06226856
1.62381191,0.57674435,-0.08426913,0.23352948,-0.03060466,0.08160555,-0.01860874,0.23466578,-0.01035536,0.00005136,-0.00000592,0.04286623,-0.00120265,0.06946203,-0.05570832
1.62981491,0.63739769,-0.07940995,0.26124325,-0.02855368,0.08948350,-0.01727593,0.26276733,-0.01071414,0.00005702,-0.00000553,0.04599029,-0.00152286,0.07854606,-0.04971389
1.63581791,0.70035761,-0.07634598,0.29059464,-0.02732240,0.09753431,-0.01625480,0.29255092,-0.01168076,0.00006292,-0.00000530,0.04899247,-0.00191453,0.08836273,-0.04432072
1.64182091,0.76511476,-0.07523055,0.32142388,-0.02694646,0.10567667,-0.01557297,0.32385279,-0.01329211,0.00006902,-0.00000523,0.05182122,-0.00238970,0.09889883,-0.03955917
1.64782391,0.83108924,-0.07623676,0.35353194,-0.02747582,0.11382197,-0.01525937,0.35646742,-0.01560159,0.00007527,-0.00000533,0.05442568,-0.00296146,0.11013107,-0.03545498
1.65382691,0.89763874,-0.07955749,0.38668176,-0.02897479,0.12187584,-0.01534429,0.39014860,-0.01867898,0.00008159,-0.00000562,0.05675724,-0.00364375,0.12202572,-0.03203011
1.65982991,0.96406924,-0.08540475,0.42060074,-0.03152164,0.12974010,-0.01585929,0.42461194,-0.02260982,0.00008791,-0.00000610,0.05877103,-0.00445117,0.13453859,-0.02930358
1.66583292,1.02964799,-0.09400798,0.45498457,-0.03520780,0.13731482,-0.01683705,0.45953879,-0.02749442,0.00009417,-0.00000680,0.06042732,-0.00539859,0.14761526,-0.02729250
1.67183592,1.09361834,-0.10561133,0.48950227,-0.04013668,0.14450066,-0.01831100,0.49458145,-0.03344631,0.00010027,-0.00000773,0.06169291,-0.00650084,0.16119156,-0.02601300
1.67783892,1.15521612,-0.12046949,0.52380236,-0.04642180,0.15120120,-0.02031480,0.52936969,-0.04059011,0.00010613,-0.00000891,0.06254219,-0.00777214,0.17519420,-0.02548110
1.68384192,1.21368692,-0.13884209,0.55751992,-0.05418441,0.15732529,-0.02288157,0.56351829,-0.04905884,0.00011167,-0.00001036,0.06295802,-0.00922561,0.18954165,-0.02571333
