energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-2.87843922,4.69588377,0.05835352,0.58166665,0.84459673,0.18607350,0.59159192,2.41198052,0.06946613,1.08776349
-2.87243622,4.75345171,0.05977723,0.58760482,0.85538202,0.19324417,0.57110306,2.46583609,0.07331299,1.06169263
-2.86643322,4.82277249,0.06143139,0.59302121,0.86653721,0.20062660,0.55191834,2.53031380,0.07718112,1.03840691
-2.86043022,4.90155599,0.06329223,0.59777442,0.87779833,0.20811351,0.53416042,2.60347863,0.08103147,1.01792461
-2.85442721,4.98719289,0.06533112,0.60173335,0.88888274,0.21558932,0.51787869,2.68317152,0.08482431,1.00014319
-2.84842421,5.07683556,0.06751491,0.60477999,0.89949753,0.22293287,0.50305315,2.76707386,0.08852000,0.98484964
-2.84242121,5.16748873,0.06980661,0.60681223,0.90934881,0.23002064,0.48960112,2.85277703,0.09207977,0.97173530
-2.83641821,5.25610672,0.07216616,0.60774648,0.91815137,0.23673012,0.47738641,2.93785463,0.09546667,0.96041426
-2.83041521,5.33969363,0.07455143,0.60752000,0.92563840,0.24294337,0.46623017,3.01993544,0.09864635,0.95044443
-2.82441221,5.41540260,0.07691949,0.60609284,0.93157069,0.24855059,0.45592314,3.09677434,0.10158793,0.94135017
-2.81840920,5.48063048,0.07922794,0.60344918,0.93574509,0.25345341,0.44623825,3.16631923,0.10426465,0.93264536
-2.81240620,5.53310417,0.08143642,0.59959812,0.93800170,0.25756803,0.43694333,3.22677144,0.10665454,0.92385598
-2.80640320,5.57095538,0.08350812,0.59457370,0.93822955,0.26082773,0.42781309,3.27663767,0.10874078,0.91454105
-2.80040020,5.59278097,0.08541130,0.58843426,0.93637057,0.26318497,0.41864000,3.31477165,0.11051198,0.90431135
-2.79439720,5.59768673,0.08712074,0.58126103,0.93242175,0.26461274,0.40924361,3.34040430,0.11196226,0.89284488
-2.78839420,5.58531327,0.08861898,0.57315612,0.92643543,0.26510529,0.39947814,3.35316113,0.11309108,0.87989895
-2.78239120,5.55584329,0.08989730,0.56423991,0.91851795,0.26467807,0.38923794,3.35306678,0.11390302,0.86531835
-2.77638819,5.50999064,0.09095647,0.55464809,0.90882661,0.26336705,0.37846094,3.34053663,0.11440732,0.84903955
-2.77038519,5.44897207,0.09180710,0.54452839,0.89756546,0.26122737,0.36713001,3.31635604,0.11461733,0.83109115
-2.76438219,5.37446345,0.09246954,0.53403728,0.88497999,0.25833138,0.35527250,3.28164848,0.11454989,0.81159066
-2.75837919,5.28854282,0.09297353,0.52333670,0.87135113,0.25476632,0.34295788,3.23783395,0.11422473,0.79073816
-2.75237619,5.19362289,0.09335729,0.51259099,0.85698877,0.25063154,0.33029413,3.18657962,0.11366376,0.76880728
-2.74637319,5.09237615,0.09366641,0.50196417,0.84222508,0.24603560,0.31742277,3.12974479,0.11289051,0.74613413
-2.74037019,4.98765555,0.09395228,0.49161754,0.82740779,0.24109323,0.30451314,3.06932233,0.11192953,0.72310473
-2.73436718,4.88241385,0.09427047,0.48170764,0.81289357,0.23592229,0.29175608,3.00737906,0.11080603,0.70014164
-2.72836418,4.77962438,0.09467879,0.47238456,0.79904144,0.23064097,0.27935733,2.94599689,0.10954538,0.67769037
-2.72236118,4.68220571,0.09523543,0.46379050,0.78620634,0.22536505,0.26753098,2.88721700,0.10817296,0.65620601
-2.71635818,4.59295234,0.09599707,0.45605844,0.77473268,0.22020566,0.25649306,2.83298852,0.10671389,0.63614073
-2.71035518,4.51447298,0.09701720,0.44931086,0.76494785,0.21526719,0.24645561,2.78512330,0.10519296,0.61793233
-2.70435218,4.44913755,0.09834466,0.44365834,0.75715557,0.21064575,0.23762127,2.74525755,0.10363455,0.60199426
-2.69834917,4.39903376,0.10002244,0.43919795,0.75162905,0.20642789,0.23017854,2.71482127,0.10206258,0.58870725
-2.69234617,4.36593359,0.10208689,0.43601146,0.74860400,0.20268984,0.22429776,2.69501560,0.10050047,0.57841271
-2.68634317,4.35126959,0.10456738,0.43416315,0.74827158,0.19949696,0.22012792,2.68679825,0.09897115,0.57140791
-2.68034017,4.35612095,0.10748622,0.43369752,0.75077136,0.19690369,0.21779420,2.69087669,0.09749691,0.56794289
-2.67433717,4.38120873,0.11085912,0.43463675,0.75618481,0.19495367,0.21739636,2.70770853,0.09609931,0.56821906
-2.66833417,4.42689978,0.11469587,0.43697827,0.76452938,0.19368018,0.21900788,2.73750853,0.09479906,0.57238933
-2.66233117,4.49321846,0.11900133,0.44069247,0.77575381,0.19310677,0.22267592,2.78026133,0.09361574,0.58055965
-2.65632816,4.57986545,0.12377658,0.44572083,0.78973501,0.19324802,0.22842186,2.83573904,0.09256766,0.59279166
-2.65032516,4.68624272,0.12902017,0.45197470,0.80627684,0.19411039,0.23624268,2.90352253,0.09167150,0.60910635
-2.64432216,4.81148343,0.13472927,0.45933493,0.82511144,0.19569311,0.24611272,2.98302565,0.09094216,0.62948838
-2.63831916,4.95448591,0.14090069,0.46765250,0.84590308,0.19798908,0.25798611,3.07352110,0.09039242,0.65389083
-2.63231616,5.11395034,0.14753165,0.47675030,0.86825489,0.20098563,0.27179950,3.17416702,0.09003273,0.68224011
-2.62631316,5.28841683,0.15462015,0.48642614,0.89171841,0.20466525,0.28747508,3.28403342,0.08987103,0.71444069
-2.62031016,5.47630369,0.16216496,0.49645696,0.91580574,0.20900608,0.30492370,3.40212736,0.08991257,0.75037949
-2.61430715,5.67594448,0.17016509,0.50660410,0.94000408,0.21398226,0.32404801,3.52741619,0.09015982,0.78992940
-2.60830415,5.88562254,0.17861887,0.51661959,0.96379192,0.21956409,0.34474534,3.65884823,0.09061238,0.83295194
-2.60230115,6.10360196,0.18752245,0.52625310,0.98665644,0.22571790,0.36691027,3.79537027,0.09126697,0.87929870
-2.59629815,6.32815393,0.19686808,0.53525936,1.00811114,0.23240576,0.39043665,3.93594166,0.09211750,0.92881142
-2.59029515,6.55757794,0.20664195,0.54340568,1.02771300,0.23958505,0.41521901,4.07954490,0.09315508,0.98132063
-2.58429215,6.79021738,0.21682195,0.55047934,1.04507831,0.24720779,0.44115315,4.22519282,0.09436812,1.03664287
-2.57828914,7.02446969,0.22737546,0.55629433,1.05989623,0.25521994,0.46813603,4.37193278,0.09574254,1.09457660
-2.57228614,7.25879150,0.23825716,0.56069742,1.07193951,0.26356075,0.49606472,4.51884840,0.09726185,1.15489701
-2.56628314,7.49169959,0.24940730,0.56357303,1.08107186,0.27216205,0.52483471,4.66505967,0.09890738,1.21735003
-2.56028014,7.72176887,0.26075035,0.56484694,1.08725133,0.28094784,0.55433748,4.80972213,0.10065857,1.28164602
-2.55427714,7.94762880,0.27219434,0.56448855,1.09052992,0.28983399,0.58445764,4.95202627,0.10249318,1.34745357
-2.54827414,8.16795980,0.28363087,0.56251172,1.09104917,0.29872839,0.61506978,5.09119795,0.10438772,1.41439403
-2.54227114,8.38149131,0.29493602,0.55897420,1.08903219,0.30753140,0.64603534,5.22650063,0.10631782,1.48203732
-2.53626813,8.58700280,0.30597202,0.55397565,1.08477258,0.31613679,0.67719969,5.35724014,0.10825872,1.54989957
-2.53026513,8.78332903,0.31658982,0.54765448,1.07862081,0.32443311,0.70838980,5.48277229,0.11018586,1.61744310
-2.52426213,8.96937029,0.32663246,0.54018369,1.07096894,0.33230558,0.73941270,5.60251354,0.11207550,1.68407912
-2.51825913,9.14410794,0.33593900,0.53176573,1.06223444,0.33963832,0.77005494,5.71595437,0.11390538,1.74917350
-2.51225613,9.30662486,0.34434911,0.52262691,1.05284392,0.34631698,0.80008331,5.82267492,0.11565551,1.81205549
-2.50625313,9.45613030,0.35170792,0.51301129,1.04321771,0.35223169,0.82924675,5.92236188,0.11730887,1.87202955
-2.50025013,9.59198747,0.35787102,0.50317446,1.03375581,0.35728007,0.85727962,6.01482575,0.11885217,1.92838979
-2.49424712,9.71374232,0.36270939,0.49337730,1.02482589,0.36137034,0.88390619,6.10001688,0.12027649,1.98043661
-2.48824412,9.82115138,0.36611400,0.48387992,1.01675387,0.36442426,0.90884618,6.17803917,0.12157788,2.02749488
-2.48224112,9.91420639,0.36799992,0.47493599,1.00981699,0.36637983,0.93182114,6.24915995,0.12275772,2.06893281
-2.47623812,9.99315345,0.36830970,0.46678743,1.00423987,0.36719358,0.95256139,6.31381479,0.12382305,2.10418071
-2.47023512,10.05850472,0.36701594,0.45965966,1.00019302,0.36684232,0.97081311,6.37260633,0.12478648,2.13274852
-2.46423212,10.11104090,0.36412279,0.45375746,0.99779387,0.36532429,0.98634533,6.42629637,0.12566597,2.15424145
-2.45822911,10.15180319,0.35966654,0.44926139,0.99710975,0.36265958,0.99895639,6.47579099,0.12648436,2.16837266
-2.45222611,10.18207431,0.35371506,0.44632484,0.99816248,0.35888983,1.00847953,6.52211872,0.12726850,2.17497242
-2.44622311,10.20334839,0.34636625,0.44507167,1.00093386,0.35407722,1.01478745,6.56640247,0.12804821,2.17399323
-2.44022011,10.21729064,0.33774551,0.44559455,1.00537189,0.34830267,1.01779546,6.60982602,0.12885504,2.16551055
-2.43421711,10.22568810,0.32800241,0.44795369,1.01139682,0.34166354,1.01746326,6.65359636,0.12972069,2.14971913
-2.42821411,10.23039344,0.31730661,0.45217629,1.01890692,0.33427066,1.01379520,6.69890371,0.13067549,2.12692518
-2.42221111,10.23326428,0.30584333,0.45825637,1.02778355,0.32624501,1.00683909,6.74688063,0.13174661,2.09753471
-2.41620810,10.23610078,0.29380838,0.46615518,1.03789515,0.31771416,0.99668379,6.79856243,0.13295650,2.06203877
-2.41020510,10.24058441,0.28140315,0.47580197,1.04910026,0.30880847,0.98345552,6.85485046,0.13432123,2.02099634
-2.40420210,10.24822082,0.26882949,0.48709524,1.06124941,0.29965750,0.96731349,6.91648014,0.13584915,1.97501577
-2.39819910,10.26028952,0.25628492,0.49990436,1.07418592,0.29038638,0.94844480,6.98399521,0.13753972,1.92473570
-2.39219610,10.27780278,0.24395805,0.51407159,1.08774596,0.28111266,0.92705909,7.05772936,0.13938276,1.87080648
-2.38619310,10.30147563,0.23202456,0.52941442,1.10175799,0.27194351,0.90338313,7.13779612,0.14135797,1.81387282
-2.38019010,10.33170839,0.22064366,0.54572830,1.11604188,0.26297339,0.87765570,7.22408747,0.14343498,1.75455849
-2.37418709,10.36858236,0.20995519,0.56278966,1.13040805,0.25428236,0.85012279,7.31628115,0.14557383,1.69345366
-2.36818409,10.41186869,0.20007736,0.58035927,1.14465700,0.24593497,0.82103344,7.41385627,0.14772580,1.63110516
-2.36218109,10.46104994,0.19110511,0.59818589,1.15857941,0.23797974,0.79063629,7.51611647,0.14983484,1.56800994
-2.35617809,10.51535293,0.18310921,0.61601027,1.17195709,0.23044926,0.75917672,7.62221944,0.15183922,1.50461173
-2.35017509,10.57379117,0.17613582,0.63356928,1.18456507,0.22336083,0.72689480,7.73121124,0.15367363,1.44130053
-2.34417209,10.63521469,0.17020673,0.65060043,1.19617476,0.21671755,0.69402379,7.84206387,0.15527144,1.37841484
-2.33816908,10.69836451,0.16532009,0.66684648,1.20655835,0.21050991,0.66078928,7.95371404,0.15656719,1.31624587
-2.33216608,10.76192930,0.16145156,0.68206020,1.21549432,0.20471763,0.62740859,8.06510142,0.15749911,1.25504341
-2.32616308,10.82460124,0.15855594,0.69600922,1.22277391,0.19931173,0.59409060,8.17520429,0.15801159,1.19502267
-2.32016008,10.88512853,0.15656909,0.70848085,1.22820837,0.19425680,0.56103572,8.28307098,0.15805752,1.13637154
-2.31415708,10.94236219,0.15541021,0.71928675,1.23163668,0.18951325,0.52843584,8.38784555,0.15760041,1.07925767
-2.30815408,10.99529514,0.15498438,0.72826743,1.23293337,0.18503958,0.49647431,8.48878661,0.15661611,1.02383509
-2.30215108,11.04309197,0.15518535,0.73529633,1.23201609,0.18079452,0.46532584,8.58527832,0.15509427,0.97024978
-2.29614807,11.08510864,0.15589850,0.74028350,1.22885256,0.17673899,0.43515612,8.67683359,0.15303919,0.91864415
-2.29014507,11.12090162,0.15700396,0.74317865,1.22346643,0.17283783,0.40612142,8.76308928,0.15047026,0.86916005
-2.28414207,11.15022680,0.15837983,0.74397348,1.21594179,0.16906130,0.37836792,8.84379435,0.14742191,0.82194057
-2.27813907,11.17302898,0.15990550,0.74270325,1.20642592,0.16538624,0.35203091,8.91879189,0.14394304,0.77713036
-2.27213607,11.18942339,0.16146492,0.73944744,1.19513004,0.16179692,0.32723389,8.98799645,0.14009591,0.73487485
-2.26613307,11.19967064,0.16294983,0.73432940,1.18232796,0.15828562,0.30408758,9.05136853,0.13595476,0.69531840
-2.26013007,11.20414746,0.16426281,0.72751511,1.16835230,0.15485278,0.28268892,9.10888803,0.13160389,0.65860170
-2.25412706,11.20331494,0.16532016,0.71921086,1.15358860,0.15150698,0.26312000,9.16052845,0.12713557,0.62485864
-2.24812406,11.19768647,0.16605443,0.70966000,1.13846713,0.14826450,0.24544716,9.20623376,0.12264774,0.59421284
-2.24212106,11.18779715,0.16641656,0.69913875,1.12345266,0.14514866,0.22972004,9.24589939,0.11824152,0.56677418
-2.23611806,11.17417623,0.16637758,0.68795119,1.10903262,0.14218898,0.21597093,9.27935845,0.11401879,0.54263547
-2.23011506,11.15732372,0.16592973,0.67642345,1.09570366,0.13942001,0.20421405,9.30637396,0.11007980,0.52186942
-2.22411206,11.13769172,0.16508702,0.66489743,1.08395747,0.13688013,0.19444524,9.32663731,0.10652090,0.50452616
-2.21810905,11.11567102,0.16388514,0.65372386,1.07426590,0.13461008,0.18664171,9.33977278,0.10343256,0.49063133
-2.21210605,11.09158249,0.16238069,0.64325522,1.06706625,0.13265158,0.18076210,9.34534731,0.10089760,0.48018486
-2.20610305,11.06567287,0.16064978,0.63383839,1.06274692,0.13104577,0.17674683,9.34288478,0.09898978,0.47316048
-2.20010005,11.03811419,0.15878601,0.62580738,1.06163426,0.12983171,0.17451876,9.33188319,0.09777268,0.46950597
-2.19409705,11.00900583,0.15689782,0.61947611,1.06398088,0.12904499,0.17398415,9.31183372,0.09729901,0.46914414
-2.18809405,10.97837819,0.15510535,0.61513161,1.06995585,0.12871633,0.17503404,9.28224005,0.09761014,0.47197452
-2.18209105,10.94619724,0.15353682,0.61302753,1.07963743,0.12887041,0.17754599,9.24263675,0.09873604,0.47787561
-2.17608804,10.91236886,0.15232464,0.61337824,1.09300826,0.12952475,0.18138618,9.19260579,0.10069545,0.48670773
-2.17008504,10.87674284,0.15160113,0.61635354,1.10995346,0.13068895,0.18641191,9.13179040,0.10349626,0.49831624
-2.16408204,10.83911590,0.15149426,0.62207412,1.13026164,0.13236392,0.19247434,9.05990584,0.10713601,0.51253494
-2.15807904,10.79923389,0.15212331,0.63060777,1.15362883,0.13454150,0.19942159,8.97674713,0.11160259,0.52918972
-2.15207604,10.75679323,0.15359460,0.64196641,1.17966511,0.13720422,0.20710185,8.88219380,0.11687488,0.54810195
-2.14607304,10.71144209,0.15599751,0.65610406,1.20790385,0.14032529,0.21536671,8.77621232,0.12292337,0.56909163
-2.14007004,10.66278154,0.15940079,0.67291569,1.23781305,0.14386880,0.22407426,8.65885665,0.12971071,0.59198010
-2.13406703,10.61036736,0.16384935,0.69223711,1.26880854,0.14779010,0.23309207,8.53026751,0.13719219,0.61659193
-2.12806403,10.55371280,0.16936159,0.71384578,1.30026845,0.15203636,0.24229974,8.39067123,0.14531597,0.64275614
-2.12206103,10.49229273,0.17592736,0.73746275,1.33154843,0.15654732,0.25159098,8.24037826,0.15402323,0.67030627
-2.11605803,10.42554930,0.18350668,0.76275570,1.36199727,0.16125609,0.26087507,8.07978200,0.16324816,0.69907952
-2.11005503,10.35289937,0.19202921,0.78934303,1.39097216,0.16609019,0.27007758,7.90935781,0.17291781,0.72891484
-2.10405203,10.27374340,0.20139468,0.81679923,1.41785334,0.17097256,0.27914035,7.72966220,0.18295186,0.75965001
-2.09804902,10.18747584,0.21147407,0.84466133,1.44205759,0.17582272,0.28802069,7.54133179,0.19326245,0.79111793
-2.09204602,10.09349666,0.22211181,0.87243653,1.46305034,0.18055805,0.29668978,7.34508180,0.20375398,0.82314240
-2.08604302,9.99122373,0.23312875,0.89961096,1.48035596,0.18509502,0.30513052,7.14170337,0.21432312,0.85553356
-2.08004002,9.88010584,0.24432608,0.92565941,1.49356633,0.18935054,0.31333473,6.93205946,0.22485897,0.88808355
-2.07403702,9.75963594,0.25548988,0.95005594,1.50234731,0.19324339,0.32130015,6.71707870,0.23524364,0.92056269
-2.06803402,9.62936453,0.26639641,0.97228514,1.50644332,0.19669555,0.32902717,6.49774718,0.24535304,0.95271663
-2.06203102,9.48891295,0.27681778,0.99185380,1.50567995,0.19963367,0.33651570,6.27509787,0.25505819,0.98426490
-2.05602801,9.33798652,0.28652805,1.00830270,1.49996486,0.20199043,0.34376239,6.05019798,0.26422691,1.01490128
-2.05002501,9.17638732,0.29530939,1.02121802,1.48928689,0.20370596,0.35075830,5.82413451,0.27272598,1.04429613
-2.04402201,9.00402669,0.30295812,1.03024225,1.47371380,0.20472907,0.35748731,5.59799844,0.28042360,1.07210101
-2.03801901,8.82093716,0.30929051,1.03508392,1.45338859,0.20501846,0.36392540,5.37286843,0.28719230,1.09795552
-2.03201601,8.62728371,0.31414800,1.03552595,1.42852473,0.20454374,0.37004086,5.14979445,0.29291198,1.12149626
-2.02601301,8.42337406,0.31740175,1.03143211,1.39940036,0.20328631,0.37579544,4.92978240,0.29747314,1.14236773
-2.02001001,8.20966773,0.31895624,1.02275149,1.36635164,0.20123993,0.38114643,4.71378029,0.30078010,1.16023470
-2.01400700,7.98678325,0.31875188,1.00952041,1.32976543,0.19841113,0.38604961,4.50266673,0.30275402,1.17479547
-2.00800400,7.75550328,0.31676649,0.99186201,1.29007129,0.19481923,0.39046274,4.29724208,0.30333570,1.18579547
-2.00200100,7.51677700,0.31301558,0.96998319,1.24773313,0.19049617,0.39434964,4.09822280,0.30248787,1.19304052
-1.99599800,7.27171928,0.30755152,0.94416908,1.20324041,0.18548592,0.39768431,3.90623905,0.30019698,1.19640892
-1.98999500,7.02160636,0.30046150,0.91477528,1.15709924,0.17984365,0.40045513,3.72183544,0.29647435,1.19586177
-1.98399200,6.76786752,0.29186461,0.88221804,1.10982331,0.17363464,0.40266858,3.54547484,0.29135653,1.19145093
-1.97798899,6.51207285,0.28190791,0.84696286,1.06192502,0.16693287,0.40435252,3.37754476,0.28490496,1.18332396
-1.97198599,6.25591687,0.27076194,0.80951189,1.01390689,0.15981947,0.40555859,3.21836579,0.27720488,1.17172586
-1.96598299,6.00119844,0.25861560,0.77039073,0.96625338,0.15238099,0.40636368,3.06820157,0.26836345,1.15699736
-1.95997999,5.74979727,0.24567089,0.73013494,0.91942349,0.14470758,0.40687040,2.92726954,0.25850727,1.13956966
-1.95397699,5.50364749,0.23213742,0.68927703,0.87384412,0.13689119,0.40720641,2.79575183,0.24777932,1.11995595
-1.94797399,5.26470927,0.21822714,0.64833417,0.82990457,0.12902370,0.40752268,2.67380571,0.23633546,1.09874000
-1.94197099,5.03493901,0.20414932,0.60779716,0.78795218,0.12119527,0.40799086,2.56157285,0.22434059,1.07656227
-1.93596798,4.81625922,0.19010595,0.56812098,0.74828934,0.11349271,0.40879977,2.45918719,0.21196470,1.05410427
-1.92996498,4.61052885,0.17628777,0.52971710,0.71117187,0.10599813,0.41015124,2.36678071,0.19937883,1.03207182
-1.92396198,4.41951499,0.16287080,0.49294781,0.67680885,0.09878773,0.41225563,2.28448713,0.18675117,1.01117792
-1.91795898,4.24486668,0.15001369,0.45812257,0.64536394,0.09193091,0.41532702,2.21244319,0.17424342,0.99212592
-1.91195598,4.08809152,0.13785568,0.42549631,0.61695800,0.08548950,0.41957853,2.15078772,0.16200741,0.97559376
-1.90595298,3.95053556,0.12651523,0.39526971,0.59167297,0.07951737,0.42521778,2.09965841,0.15018221,0.96221964
-1.89994997,3.83336682,0.11608929,0.36759113,0.56955684,0.07406019,0.43244277,2.05918662,0.13889170,0.95258977
-1.89394697,3.73756269,0.10665314,0.34256002,0.55062949,0.06915539,0.44143818,2.02949057,0.12824267,0.94722827
-1.88794397,3.66390095,0.09826064,0.32023165,0.53488919,0.06483234,0.45237224,2.01066706,0.11832345,0.94658947
-1.88194097,3.61295463,0.09094499,0.30062269,0.52231936,0.06111269,0.46539413,2.00278240,0.10920309,0.95105252
-1.87593797,3.58509004,0.08471974,0.28371749,0.51289553,0.05801078,0.48063188,2.00586265,0.10093105,0.96091821
-1.86993497,3.58046774,0.07958001,0.26947470,0.50659201,0.05553417,0.49819058,2.01988384,0.09353744,0.97640759
-1.86393197,3.59904587,0.07550398,0.25783406,0.50338798,0.05368423,0.51815100,2.04476238,0.08703361,0.99766216
-1.85792896,3.64058531,0.07245439,0.24872294,0.50327294,0.05245673,0.54056825,2.08034594,0.08141324,1.02474512
-1.85192596,3.70465604,0.07038020,0.24206262,0.50625095,0.05184243,0.56547047,2.12640527,0.07665372,1.05764333
-1.84592296,3.79064412,0.06921825,0.23777384,0.51234369,0.05182765,0.59285739,2.18262695,0.07271781,1.09626953
-1.83991996,3.89775888,0.06889490,0.23578179,0.52159194,0.05239479,0.62269871,2.24860743,0.06955558,1.14046442
-1.83391696,4.02503971,0.06932775,0.23602005,0.53405558,0.05352275,0.65493220,2.32384826,0.06710650,1.18999859
-1.82791396,4.17136223,0.07042733,0.23843358,0.54981173,0.05518739,0.68946155,2.40775284,0.06530159,1.24457381
-1.82191096,4.33544363,0.07209876,0.24298063,0.56895128,0.05736172,0.72615405,2.49962448,0.06406568,1.30382394
-1.81590795,4.51584704,0.07424346,0.24963342,0.59157362,0.06001622,0.76483820,2.59866602,0.06331968,1.36731539
-1.80990495,4.71098507,0.07676083,0.25837761,0.61777982,0.06311893,0.80530142,2.70398085,0.06298270,1.43454739
-1.80390195,4.91912276,0.07954992,0.26921063,0.64766437,0.06663557,0.84728815,2.81457549,0.06297416,1.50495228
-1.79789895,5.13838026,0.08251111,0.28213867,0.68130569,0.07052950,0.89049846,2.92936383,0.06321569,1.57789623
-1.79189595,5.36673583,0.08554772,0.29717273,0.71875577,0.07476173,0.93458754,3.04717289,0.06363280,1.65268085
-1.78589295,5.60202971,0.08856763,0.31432346,0.76002926,0.07929090,0.97916631,3.16675044,0.06415639,1.72854584
-1.77988994,5.84196961,0.09148471,0.33359536,0.80509253,0.08407315,1.02380332,3.28677435,0.06472389,1.80467339
-1.77388694,6.08413860,0.09422026,0.35498018,0.85385295,0.08906214,1.06802818,3.40586400,0.06528021,1.88019432
-1.76788394,6.32600603,0.09670424,0.37845007,0.90614917,0.09420902,1.11133666,3.52259358,0.06577827,1.95419651
-1.76188094,6.56494240,0.09887630,0.40395059,0.96174265,0.09946249,1.15319742,3.63550750,0.06617936,2.02573542
-1.75587794,6.79823866,0.10068664,0.43139410,1.02031118,0.10476895,1.19306046,3.74313786,0.06645312,2.09384707
-1.74987494,7.02313049,0.10209659,0.46065374,1.08144461,0.11007276,1.23036706,3.84402379,0.06657733,2.15756301
-1.74387194,7.23682785,0.10307895,0.49155851,1.14464351,0.11531656,1.26456103,3.93673263,0.06653738,2.21592736
-1.73786893,7.43654993,0.10361802,0.52388974,1.20932089,0.12044183,1.29510100,4.01988257,0.06632569,2.26801526
-1.73186593,7.61956525,0.10370938,0.55737938,1.27480734,0.12538950,1.32147337,4.09216644,0.06594088,2.31295243
-1.72586293,7.78323647,0.10335929,0.59171030,1.34035970,0.13010073,1.34320545,4.15237605,0.06538696,2.34993526
-1.71985993,7.92506909,0.10258397,0.62651889,1.40517324,0.13451783,1.35987837,4.19942666,0.06467247,2.37825054
-1.71385693,8.04276297,0.10140852,0.66140010,1.46839727,0.13858531,1.37113927,4.23238068,0.06380962,2.39729454
-1.70785393,8.13426527,0.09986566,0.69591478,1.52915373,0.14225097,1.37671230,4.25047012,0.06281360,2.40659029
-1.70185093,8.19782322,0.09799435,0.72959945,1.58655839,0.14546713,1.37640794,4.25311682,0.06170190,2.40580274
-1.69584792,8.23203488,0.09583827,0.76197798,1.63974394,0.14819186,1.37013033,4.23994983,0.06049393,2.39475095
-1.68984492,8.23589592,0.09344427,0.79257504,1.68788432,0.15039019,1.35788222,4.21081910,0.05921066,2.37341684
-1.68384192,8.20884062,0.09086086,0.82093074,1.73021932,0.15203527,1.33976729,4.16580503,0.05787453,2.34195011
-1.67783892,8.15077490,0.08813666,0.84661586,1.76607848,0.15310946,1.31598982,4.10522308,0.05650948,2.30066887
-1.67183592,8.06209994,0.08531917,0.86924710,1.79490356,0.15360519,1.28685154,4.02962338,0.05514111,2.25005609
-1.66583292,7.94372470,0.08245350,0.88850163,1.81626827,0.15352574,1.25274576,3.93978475,0.05379701,2.19075155
-1.65982991,7.79706617,0.07958148,0.90413026,1.82989474,0.15288564,1.21414910,3.83670351,0.05250705,2.12353979
-1.65382691,7.62403675,0.07674091,0.91596857,1.83566570,0.15171090,1.17161087,3.72157686,0.05130374,2.04933410
-1.64782391,7.42701817,0.07396513,0.92394548,1.83363181,0.15003890,1.12574063,3.59578148,0.05022259,1.96915718
-1.64182091,7.20882245,0.07128275,0.92808863,1.82401386,0.14791792,1.07719425,3.46084767,0.04930230,1.88411899
-1.63581791,6.97264030,0.06871769,0.92852647,1.80719926,0.14540635,1.02665891,3.31842984,0.04858484,1.79539246
-1.62981491,6.72197823,0.06628943,0.92548652,1.78373322,0.14257161,0.97483763,3.17027408,0.04811536,1.70418780
-1.62381191,6.46058591,0.06401338,0.91929005,1.75430447,0.13948869,0.92243367,3.01818376,0.04794186,1.61172624
-1.61780890,6.19237573,0.06190137,0.91034316,1.71972625,0.13623843,0.87013539,2.86398401,0.04811459,1.51921385
-1.61180590,5.92133681,0.05996231,0.89912453,1.68091303,0.13290556,0.81860186,2.70948617,0.04868525,1.42781629
-1.60580290,5.65144591,0.05820273,0.88617036,1.63885387,0.12957653,0.76844977,2.55645299,0.04970580,1.33863517
-1.59979990,5.38657791,0.05662737,0.87205699,1.59458338,0.12633718,0.72024179,2.40656558,0.05122717,1.25268656
-1.59379690,5.13041839,0.05523970,0.85738193,1.54915134,0.12327043,0.67447685,2.26139281,0.05329758,1.17088227
-1.58779390,4.88638099,0.05404226,0.84274402,1.50359221,0.12045391,0.63158226,2.12236389,0.05596082,1.09401417
-1.58179090,4.65753195,0.05303687,0.82872356,1.45889552,0.11795771,0.59190807,1.99074474,0.05925424,1.02274203
-1.57578789,4.44652405,0.05222474,0.81586315,1.41597844,0.11584236,0.55572351,1.86761852,0.06320681,0.95758487
-1.56978489,4.25554208,0.05160634,0.80465012,1.37566145,0.11415699,0.52321563,1.75387069,0.06783715,0.89891604
-1.56378189,4.08626121,0.05118117,0.79550122,1.33864813,0.11293792,0.49449002,1.65017883,0.07315159,0.84696192
-1.55777889,3.93981979,0.05094736,0.78875015,1.30550969,0.11220757,0.46957354,1.55700729,0.07914256,0.80180419
-1.55177589,3.81680719,0.05090128,0.78463860,1.27667495,0.11197391,0.44841878,1.47460668,0.08578717,0.76338533
-1.54577289,3.71726715,0.05103700,0.78331102,1.25242603,0.11223034,0.43091020,1.40301804,0.09304621,0.73151729
-1.53976988,3.64071658,0.05134586,0.78481331,1.23289983,0.11295613,0.41687159,1.34208158,0.10086364,0.70589283
-1.53376688,3.58617903,0.05181602,0.78909566,1.21809514,0.11411735,0.40607470,1.29144958,0.10916662,0.68609914
-1.52776388,3.55223197,0.05243218,0.79601916,1.20788499,0.11566826,0.39824859,1.25060312,0.11786611,0.67163350
-1.52176088,3.53706602,0.05317544,0.80536595,1.20203364,0.11755323,0.39308954,1.21887228,0.12685816,0.66192024
-1.51575788,3.53855445,0.05402336,0.81685243,1.20021720,0.11970890,0.39027117,1.19545899,0.13602581,0.65632887
