energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.06453227,1.26684547,0.01523082,0.05404051,1.17148686,0.79892369,0.00499286,0.10949086,0.15270401,0.01034919
-3.05852926,1.27383828,0.01563352,0.05293319,1.19115514,0.80415620,0.00472568,0.11199260,0.15053236,0.01024707
-3.05252626,1.28259562,0.01611692,0.05194621,1.21154060,0.81025766,0.00449213,0.11471708,0.14878199,0.01018186
-3.04652326,1.29287739,0.01667566,0.05106763,1.23225121,0.81712778,0.00429189,0.11761234,0.14743046,0.01015033
-3.04052026,1.30432214,0.01730121,0.05028165,1.25280348,0.82458898,0.00412392,0.12061659,0.14643810,0.01014822
-3.03451726,1.31645787,0.01798199,0.04956909,1.27263755,0.83239178,0.00398648,0.12365935,0.14574947,0.01017030
-3.02851426,1.32871756,0.01870361,0.04890816,1.29113589,0.84022321,0.00387717,0.12666304,0.14529555,0.01021053
-3.02251126,1.34045899,0.01944930,0.04827527,1.30764460,0.84771795,0.00379300,0.12954504,0.14499651,0.01026219
-3.01650825,1.35098779,0.02020036,0.04764596,1.32149668,0.85447176,0.00373050,0.13221990,0.14476485,0.01031812
-3.01050525,1.35958296,0.02093678,0.04699590,1.33203611,0.86005664,0.00368582,0.13460189,0.14450885,0.01037091
-3.00450225,1.36552368,0.02163781,0.04630180,1.33864186,0.86403719,0.00365486,0.13660761,0.14413618,0.01041316
-2.99849925,1.36811644,0.02228274,0.04554233,1.34075085,0.86598745,0.00363342,0.13815871,0.14355737,0.01043772
-2.99249625,1.36672131,0.02285150,0.04469888,1.33787890,0.86550761,0.00361734,0.13918439,0.14268920,0.01043791
-2.98649325,1.36077639,0.02332542,0.04375625,1.32963894,0.86223984,0.00360265,0.13962383,0.14145769,0.01040778
-2.98049025,1.34981937,0.02368779,0.04270314,1.31575576,0.85588269,0.00358567,0.13942828,0.13980074,0.01034224
-2.97448724,1.33350548,0.02392449,0.04153250,1.29607675,0.84620348,0.00356316,0.13856279,0.13767019,0.01023729
-2.96848424,1.31162107,0.02402444,0.04024172,1.27057835,0.83304805,0.00353242,0.13700746,0.13503334,0.01009007
-2.96248124,1.28409248,0.02397992,0.03883260,1.23936793,0.81634775,0.00349135,0.13475827,0.13187385,0.00989902
-2.95647824,1.25098971,0.02378686,0.03731124,1.20268124,0.79612313,0.00343853,0.13182731,0.12819203,0.00966381
-2.95047524,1.21252511,0.02344490,0.03568774,1.16087560,0.77248450,0.00337326,0.12824249,0.12400450,0.00938540
-2.94447224,1.16904711,0.02295734,0.03397579,1.11441909,0.74562923,0.00329555,0.12404681,0.11934338,0.00906598
-2.93846923,1.12102944,0.02233099,0.03219221,1.06387652,0.71583600,0.00320617,0.11929703,0.11425487,0.00870882
-2.93246623,1.06905643,0.02157586,0.03035637,1.00989253,0.68345639,0.00310657,0.11406207,0.10879756,0.00831821
-2.92646323,1.01380508,0.02070475,0.02848961,0.95317282,0.64890424,0.00299887,0.10842097,0.10304030,0.00789923
-2.92046023,0.95602483,0.01973279,0.02661466,0.89446419,0.61264318,0.00288580,0.10246062,0.09705995,0.00745764
-2.91445723,0.89651586,0.01867688,0.02475504,0.83453413,0.57517305,0.00277065,0.09627345,0.09093902,0.00699964
-2.90845423,0.83610699,0.01755509,0.02293454,0.77415091,0.53701580,0.00265720,0.08995491,0.08476323,0.00653173
-2.90245123,0.77563380,0.01638612,0.02117670,0.71406478,0.49870134,0.00254961,0.08360113,0.07861924,0.00606047
-2.89644822,0.71591821,0.01518869,0.01950443,0.65499092,0.46075410,0.00245239,0.07730671,0.07259251,0.00559233
-2.89044522,0.65774975,0.01398104,0.01793962,0.59759467,0.42368056,0.00237030,0.07116262,0.06676540,0.00513354
-2.88444222,0.60186949,0.01278044,0.01650287,0.54247946,0.38795833,0.00230829,0.06525451,0.06121555,0.00468995
-2.87843922,0.54895669,0.01160282,0.01521332,0.49017752,0.35402697,0.00227141,0.05966126,0.05601456,0.00426691
-2.87243622,0.49961858,0.01046246,0.01408846,0.44114362,0.32228077,0.00226473,0.05445384,0.05122700,0.00386922
-2.86643322,0.45438324,0.00937177,0.01314409,0.39575170,0.29306346,0.00229331,0.04969460,0.04690973,0.00350101
-2.86043022,0.41369539,0.00834120,0.01239429,0.35429412,0.26666497,0.00236207,0.04543680,0.04311153,0.00316579
-2.85442721,0.37791496,0.00737915,0.01185137,0.31698347,0.24331992,0.00247576,0.04172448,0.03987295,0.00286640
-2.84842421,0.34731802,0.00649210,0.01152595,0.28395631,0.22320772,0.00263888,0.03859253,0.03722644,0.00260505
-2.84242121,0.32209956,0.00568468,0.01142694,0.25527859,0.20645409,0.00285558,0.03606707,0.03519657,0.00238334
-2.83641821,0.30237786,0.00495988,0.01156156,0.23095236,0.19313350,0.00312958,0.03416583,0.03380047,0.00220233
-2.83041521,0.28819979,0.00431924,0.01193540,0.21092314,0.18327252,0.00346412,0.03289881,0.03304825,0.00206257
-2.82441221,0.27954682,0.00376316,0.01255236,0.19508779,0.17685357,0.00386184,0.03226884,0.03294358,0.00196419
-2.81840920,0.27634115,0.00329110,0.01341463,0.18330242,0.17381901,0.00432471,0.03227224,0.03348418,0.00190694
-2.81240620,0.27845188,0.00290190,0.01452268,0.17539007,0.17407523,0.00485395,0.03289949,0.03466233,0.00189029
-2.80640320,0.28570096,0.00259401,0.01587513,0.17114791,0.17749679,0.00544996,0.03413575,0.03646540,0.00191345
-2.80040020,0.29786871,0.00236570,0.01746876,0.17035400,0.18393031,0.00611228,0.03596143,0.03887624,0.00197543
-2.79439720,0.31469896,0.00221530,0.01929838,0.17277325,0.19319830,0.00683951,0.03835269,0.04187365,0.00207510
-2.78839420,0.33590386,0.00214131,0.02135678,0.17816282,0.20510280,0.00762932,0.04128182,0.04543272,0.00221118
-2.78239120,0.36116829,0.00214250,0.02363467,0.18627680,0.21942885,0.00847847,0.04471764,0.04952524,0.00238231
-2.77638819,0.39015417,0.00221802,0.02612067,0.19687033,0.23594801,0.00938277,0.04862583,0.05411997,0.00258706
-2.77038519,0.42250455,0.00236737,0.02880127,0.20970316,0.25442184,0.01033720,0.05296924,0.05918302,0.00282388
-2.76438219,0.45784776,0.00259036,0.03166088,0.22454279,0.27460543,0.01133594,0.05770822,0.06467815,0.00309117
-2.75837919,0.49580166,0.00288708,0.03468190,0.24116707,0.29625106,0.01237250,0.06280090,0.07056706,0.00338721
-2.75237619,0.53597793,0.00325769,0.03784478,0.25936662,0.31911200,0.01343981,0.06820355,0.07680967,0.00371018
-2.74637319,0.57798655,0.00370237,0.04112815,0.27894674,0.34294640,0.01453037,0.07387086,0.08336443,0.00405813
-2.74037019,0.62144038,0.00422106,0.04450898,0.29972908,0.36752124,0.01563636,0.07975635,0.09018848,0.00442895
-2.73436718,0.66595981,0.00481333,0.04796277,0.32155297,0.39261635,0.01674980,0.08581275,0.09723788,0.00482035
-2.72836418,0.71117742,0.00547811,0.05146369,0.34427631,0.41802830,0.01786268,0.09199239,0.10446771,0.00522983
-2.72236118,0.75674260,0.00621356,0.05498485,0.36777625,0.44357425,0.01896705,0.09824766,0.11183215,0.00565466
-2.71635818,0.80232600,0.00701686,0.05849850,0.39194933,0.46909550,0.02005515,0.10453150,0.11928450,0.00609189
-2.71035518,0.84762388,0.00788405,0.06197628,0.41671137,0.49446079,0.02111949,0.11079786,0.12677714,0.00653830
-2.70435218,0.89236222,0.00880992,0.06538952,0.44199697,0.51956926,0.02215288,0.11700229,0.13426154,0.00699040
-2.69834917,0.93630068,0.00978796,0.06870954,0.46775876,0.54435303,0.02314851,0.12310251,0.14168816,0.00744449
-2.69234617,0.97923638,0.01081033,0.07190798,0.49396637,0.56877934,0.02409992,0.12905906,0.14900657,0.00789664
-2.68634317,1.02100754,0.01186791,0.07495728,0.52060535,0.59285236,0.02500107,0.13483599,0.15616548,0.00834273
-2.68034017,1.06149703,0.01295046,0.07783106,0.54767601,0.61661452,0.02584629,0.14040162,0.16311307,0.00877854
-2.67433717,1.10063588,0.01404678,0.08050472,0.57519228,0.64014747,0.02663027,0.14572935,0.16979746,0.00919981
-2.66833417,1.13840669,0.01514501,0.08295600,0.60318077,0.66357265,0.02734809,0.15079851,0.17616735,0.00960230
-2.66233117,1.17484690,0.01623297,0.08516571,0.63167993,0.68705141,0.02799523,0.15559520,0.18217298,0.00998195
-2.65632816,1.21005189,0.01729855,0.08711840,0.66073946,0.71078467,0.02856754,0.16011318,0.18776737,0.01033498
-2.65032516,1.24417757,0.01833019,0.08880321,0.69041981,0.73501200,0.02906133,0.16435468,0.19290779,0.01065799
-2.64432216,1.27744245,0.01931734,0.09021465,0.72079182,0.76001007,0.02947343,0.16833107,0.19755743,0.01094815
-2.63831916,1.31012870,0.02025100,0.09135338,0.75193620,0.78609027,0.02980120,0.17206346,0.20168734,0.01120329
-2.63231616,1.34258189,0.02112423,0.09222705,0.78394288,0.81359528,0.03004271,0.17558296,0.20527844,0.01142206
-2.62631316,1.37520916,0.02193261,0.09285092,0.81690988,0.84289466,0.03019674,0.17893078,0.20832353,0.01160404
-2.62031016,1.40847535,0.02267472,0.09324844,0.85094154,0.87437889,0.03026291,0.18215789,0.21082925,0.01174983
-2.61430715,1.44289669,0.02335247,0.09345167,0.88614597,0.90845216,0.03024179,0.18532431,0.21281785,0.01186113
-2.60830415,1.47903201,0.02397143,0.09350144,0.92263150,0.94552343,0.03013490,0.18849802,0.21432861,0.01194078
-2.60230115,1.51747108,0.02454095,0.09344729,0.96050199,0.98599599,0.02994478,0.19175331,0.21541882,0.01199276
-2.59629815,1.55882014,0.02507420,0.09334709,0.99985112,1.03025545,0.02967500,0.19516875,0.21616427,0.01202217
-2.59029515,1.60368481,0.02558810,0.09326645,1.04075560,1.07865629,0.02933012,0.19882473,0.21665904,0.01203514
-2.58429215,1.65265053,0.02610299,0.09327763,1.08326739,1.13150738,0.02891561,0.20280065,0.21701463,0.01203870
-2.57828914,1.70626106,0.02664229,0.09345834,1.12740552,1.18905669,0.02843774,0.20717171,0.21735831,0.01204064
-2.57228614,1.76499574,0.02723186,0.09389008,1.17314747,1.25147570,0.02790347,0.21200570,0.21783078,0.01204930
-2.56628314,1.82924618,0.02789929,0.09465624,1.22042088,1.31884419,0.02732025,0.21735956,0.21858308,0.01207333
-2.56028014,1.89929340,0.02867310,0.09584000,1.26909594,1.39113596,0.02669586,0.22327617,0.21977284,0.01212143
-2.55427714,1.97528636,0.02958175,0.09752206,1.31897912,1.46820628,0.02603819,0.22978129,0.22155999,0.01220209
-2.54827414,2.05722302,0.03065263,0.09977817,1.36980871,1.54978171,0.02535508,0.23688095,0.22410210,0.01232328
-2.54227114,2.14493498,0.03191100,0.10267679,1.42125274,1.63545314,0.02465418,0.24455939,0.22754942,0.01249219
-2.53626813,2.23807666,0.03337894,0.10627671,1.47290971,1.72467259,0.02394272,0.25277770,0.23203991,0.01271496
-2.53026513,2.33612005,0.03507436,0.11062492,1.52431252,1.81675456,0.02322750,0.26147323,0.23769444,0.01299640
-2.52426213,2.43835578,0.03701004,0.11575471,1.57493579,1.91088211,0.02251475,0.27055997,0.24461231,0.01333985
-2.51825913,2.54390094,0.03919289,0.12168420,1.62420656,2.00611824,0.02181015,0.27992979,0.25286750,0.01374697
-2.51225613,2.65171423,0.04162333,0.12841534,1.67151842,2.10142249,0.02111884,0.28945472,0.26250560,0.01421764
-2.50625313,2.76061822,0.04429494,0.13593347,1.71624852,2.19567273,0.02044547,0.29899015,0.27354188,0.01474997
-2.50025013,2.86932857,0.04719428,0.14420755,1.75777725,2.28769177,0.01979432,0.30837879,0.28596050,0.01534028
-2.49424712,2.97648963,0.05030109,0.15319104,1.79550968,2.37627810,0.01916938,0.31745552,0.29971498,0.01598322
-2.48824412,3.08071539,0.05358864,0.16282349,1.82889818,2.46024012,0.01857456,0.32605271,0.31473015,0.01667196
-2.48224112,3.18063465,0.05702446,0.17303284,1.85746520,2.53843254,0.01801375,0.33400595,0.33090543,0.01739840
-2.47623812,3.27493877,0.06057130,0.18373833,1.88082519,2.60979395,0.01749102,0.34115995,0.34811938,0.01815349
-2.47023512,3.36243028,0.06418828,0.19485397,1.89870486,2.67338388,0.01701067,0.34737440,0.36623559,0.01892758
-2.46423212,3.44207042,0.06783226,0.20629240,1.91096049,2.72841817,0.01657736,0.35252945,0.38510937,0.01971081
-2.45822911,3.51302342,0.07145932,0.21796902,1.91759166,2.77430080,0.01619613,0.35653070,0.40459526,0.02049350
-2.45222611,3.57469566,0.07502630,0.22980613,1.91875036,2.81065091,0.01587236,0.35931334,0.42455483,0.02126654
-2.44622311,3.62676752,0.07849232,0.24173694,1.91474509,2.83732354,0.01561172,0.36084535,0.44486441,0.02202184
-2.44022011,3.66921614,0.08182018,0.25370914,1.90603919,2.85442288,0.01542003,0.36112953,0.46542229,0.02275258
-2.43421711,3.70232768,0.08497761,0.26568784,1.89324345,2.86230721,0.01530312,0.36020420,0.48615506,0.02345359
-2.42821411,3.72669783,0.08793828,0.27765761,1.87710297,2.86158476,0.01526654,0.35814263,0.50702241,0.02412151
-2.42221111,3.74321989,0.09068248,0.28962351,1.85847841,2.85310050,0.01531532,0.35505109,0.52802022,0.02475491
-2.41620810,3.75306035,0.09319750,0.30161087,1.83832233,2.83791376,0.01545369,0.35106550,0.54918148,0.02535432
-2.41020510,3.75762229,0.09547755,0.31366378,1.81765137,2.81726753,0.01568473,0.34634699,0.57057480,0.02592214
-2.40420210,3.75849772,0.09752346,0.32584223,1.79751510,2.79255018,0.01601010,0.34107635,0.59230042,0.02646244
-2.39819910,3.75741031,0.09934183,0.33821798,1.77896286,2.76525117,0.01642972,0.33544757,0.61448373,0.02698066
-2.39219610,3.75615068,0.10094404,0.35086930,1.76300970,2.73691229,0.01694155,0.32966095,0.63726640,0.02748321
-2.38619310,3.75650671,0.10234491,0.36387469,1.75060281,2.70907628,0.01754139,0.32391571,0.66079555,0.02797704
-2.38019010,3.76019179,0.10356125,0.37730601,1.74258969,2.68323506,0.01822275,0.31840271,0.68521121,0.02846910
-2.37418709,3.76877389,0.10461025,0.39122125,1.73968931,2.66077933,0.01897685,0.31329736,0.71063287,0.02896582
-2.36818409,3.78360869,0.10550796,0.40565733,1.74246738,2.64295189,0.01979269,0.30875317,0.73714572,0.02947258
-2.36218109,3.80577969,0.10626788,0.42062341,1.75131663,2.63080625,0.02065722,0.30489607,0.76478719,0.02999324
-2.35617809,3.83604793,0.10689970,0.43609502,1.76644292,2.62517233,0.02155563,0.30181987,0.79353489,0.03052966
-2.35017509,3.87481375,0.10740838,0.45200951,1.78785751,2.62663029,0.02247175,0.29958284,0.82329641,0.03108142
-2.34417209,3.92209237,0.10779357,0.46826306,1.81537575,2.63549368,0.02338853,0.29820584,0.85390186,0.03164557
-2.33816908,3.97750436,0.10804937,0.48470960,1.84862218,2.65180203,0.02428862,0.29767179,0.88509975,0.03221653
-2.33216608,4.04028172,0.10816455,0.50116172,1.88704155,2.67532317,0.02515496,0.29792664,0.91655658,0.03278613
-2.32616308,4.10928916,0.10812313,0.51739382,1.92991539,2.70556478,0.02597144,0.29888178,0.94786046,0.03334381
-2.32016008,4.18305993,0.10790529,0.53314725,1.97638313,2.74179446,0.02672360,0.30041774,0.97852895,0.03387692
-2.31415708,4.25984443,0.10748865,0.54813754,2.02546705,2.78306722,0.02739919,0.30238899,1.00802072,0.03437116
-2.30815408,4.33766980,0.10684968,0.56206317,2.07609990,2.82825908,0.02798877,0.30462981,1.03575087,0.03481115
-2.30215108,4.41440770,0.10596533,0.57461585,2.12715419,2.87610529,0.02848621,0.30696066,1.06110932,0.03518101
-2.29614807,4.48784765,0.10481460,0.58549156,2.17747205,2.92524157,0.02888901,0.30919514,1.08348139,0.03546503
-2.29014507,4.55577276,0.10338013,0.59440211,2.22589466,2.97424678,0.02919856,0.31114702,1.10226980,0.03564839
-2.28414207,4.61603478,0.10164961,0.60108652,2.27129041,3.02168544,0.02942018,0.31263706,1.11691711,0.03571778
-2.27813907,4.66662564,0.09961695,0.60532173,2.31258089,3.06614876,0.02956307,0.31349958,1.12692739,0.03566204
-2.27213607,4.70574261,0.09728316,0.60693223,2.34876424,3.10629290,0.02964002,0.31358820,1.13188641,0.03547269
-2.26613307,4.73184480,0.09465686,0.60579797,2.37893543,3.14087338,0.02966699,0.31278083,1.13147907,0.03514433
-2.26013007,4.74369912,0.09175450,0.60186034,2.40230296,3.16877494,0.02966257,0.31098355,1.12550348,0.03467499
-2.25412706,4.74041421,0.08860012,0.59512579,2.41820225,3.18903617,0.02964729,0.30813338,1.11388091,0.03406629
-2.24812406,4.72146164,0.08522480,0.58566709,2.42610534,3.20086862,0.02964286,0.30419980,1.09666123,0.03332341
-2.24212106,4.68668397,0.08166582,0.57362198,2.42562732,3.20367028,0.02967126,0.29918500,1.07402346,0.03245504
-2.23611806,4.63629001,0.07796548,0.55918945,2.41652953,3.19703338,0.02975395,0.29312295,1.04627162,0.03147308
-2.23011506,4.57083811,0.07416983,0.54262366,2.39871991,3.18074685,0.02991095,0.28607735,1.01382594,0.03039229
-2.22411206,4.49120856,0.07032716,0.52422595,2.37225069,3.15479368,0.03016003,0.27813857,0.97720995,0.02922980
-2.21810905,4.39856681,0.06648649,0.50433518,2.33731376,3.11934376,0.03051596,0.26941977,0.93703402,0.02800451
-2.21210605,4.29431931,0.06269606,0.48331686,2.29423402,3.07474251,0.03098987,0.26005239,0.89397612,0.02673656
-2.20610305,4.18006391,0.05900194,0.46155158,2.24346099,3.02149622,0.03158871,0.25018114,0.84876073,0.02544660
-2.20010005,4.05753715,0.05544668,0.43942309,2.18555890,2.96025440,0.03231490,0.23995891,0.80213671,0.02415520
-2.19409705,3.92856029,0.05206824,0.41730677,2.12119546,2.89179006,0.03316613,0.22954155,0.75485508,0.02288221
-2.18809405,3.79498629,0.04889906,0.39555855,2.05112958,2.81697842,0.03413531,0.21908287,0.70764763,0.02164619
-2.18209105,3.65864946,0.04596543,0.37450509,1.97619828,2.73677481,0.03521066,0.20873006,0.66120706,0.02046388
-2.17608804,3.52131948,0.04328706,0.35443518,1.89730295,2.65219244,0.03637604,0.19861960,0.61616949,0.01934979
-2.17008504,3.38466112,0.04087687,0.33559289,1.81539512,2.56428059,0.03761135,0.18887379,0.57309960,0.01831590
-2.16408204,3.25020071,0.03874106,0.31817254,1.73146222,2.47410386,0.03889308,0.17959803,0.53247909,0.01737134
-2.15807904,3.11930005,0.03687937,0.30231548,1.64651333,2.38272305,0.04019498,0.17087890,0.49469846,0.01652235
-2.15207604,2.99313831,0.03528545,0.28810895,1.56156538,2.29117811,0.04148879,0.16278298,0.46005229,0.01577219
-2.14607304,2.87270182,0.03394744,0.27558670,1.47762997,2.20047352,0.04274502,0.15535649,0.42873790,0.01512122
-2.14007004,2.75878168,0.03284867,0.26473140,1.39570112,2.11156640,0.04393384,0.14862558,0.40085722,0.01456706
-2.13406703,2.65197855,0.03196836,0.25547862,1.31674414,2.02535744,0.04502586,0.14259739,0.37642151,0.01410485
-2.12806403,2.55271402,0.03128245,0.24772213,1.24168576,1.94268471,0.04599294,0.13726155,0.35535863,0.01372748
-2.12206103,2.46124747,0.03076438,0.24132030,1.17140575,1.86432023,0.04680903,0.13259224,0.33752234,0.01342599
-2.11605803,2.37769725,0.03038594,0.23610328,1.10672983,1.79096890,0.04745079,0.12855051,0.32270323,0.01318997
-2.11005503,2.30206499,0.03011799,0.23188071,1.04842400,1.72326949,0.04789830,0.12508694,0.31064066,0.01300794
-2.10405203,2.23426163,0.02993126,0.22844965,0.99718994,1.66179714,0.04813552,0.12214427,0.30103547,0.01286778
-2.09804902,2.17413371,0.02979701,0.22560242,0.95366138,1.60706665,0.04815074,0.11966024,0.29356267,0.01275714
-2.09204602,2.12148862,0.02968764,0.22313417,0.91840091,1.55953604,0.04793689,0.11757012,0.28788402,0.01266389
-2.08604302,2.07611749,0.02957728,0.22084985,0.89189706,1.51960944,0.04749168,0.11580923,0.28365987,0.01257642
-2.08004002,2.03781457,0.02944227,0.21857038,0.87456108,1.48763897,0.04681767,0.11431515,0.28056008,0.01248402
-2.07403702,2.00639201,0.02926154,0.21613798,0.86672311,1.46392460,0.04592216,0.11302956,0.27827356,0.01237717
-2.06803402,1.98168952,0.02901698,0.21342030,0.86862750,1.44871195,0.04481704,0.11189985,0.27651651,0.01224775
-2.06203102,1.96357829,0.02869366,0.21031355,0.88042689,1.44218739,0.04351842,0.11088018,0.27503884,0.01208920
-2.05602801,1.95195904,0.02828005,0.20674429,0.90217516,1.44447052,0.04204627,0.10993229,0.27362895,0.01189668
-2.05002501,1.94675449,0.02776803,0.20267017,0.93381920,1.45560413,0.04042389,0.10902579,0.27211671,0.01166708
-2.04402201,1.94789673,0.02715298,0.19807946,0.97518991,1.47554203,0.03867742,0.10813819,0.27037470,0.01139904
-2.03801901,1.95531032,0.02643364,0.19298963,1.02599272,1.50413535,0.03683517,0.10725450,0.26831781,0.01109285
-2.03201601,1.96889239,0.02561199,0.18744493,1.08579853,1.54111823,0.03492710,0.10636663,0.26590133,0.01075035
-2.02601301,1.98849106,0.02469303,0.18151343,1.15403555,1.58609381,0.03298415,0.10547246,0.26311779,0.01037479
-2.02001001,2.01388381,0.02368446,0.17528334,1.22998332,1.63852192,0.03103771,0.10457486,0.25999273,0.00997060
-2.01400700,2.04475749,0.02259635,0.16885912,1.31276964,1.69770950,0.02911903,0.10368060,0.25657978,0.00954319
-2.00800400,2.08069167,0.02144074,0.16235747,1.40137145,1.76280506,0.02725885,0.10279921,0.25295527,0.00909873
-2.00200100,2.12114686,0.02023119,0.15590338,1.49462066,1.83279847,0.02548690,0.10194201,0.24921282,0.00864387
-1.99599800,2.16545906,0.01898236,0.14962641,1.59121557,1.90652678,0.02383168,0.10112117,0.24545805,0.00818558
-1.98999500,2.21284165,0.01770953,0.14365750,1.68973843,1.98268705,0.02232020,0.10034908,0.24180394,0.00773086
-1.98399200,2.26239528,0.01642819,0.13812623,1.78867937,2.05985641,0.02097786,0.09963792,0.23836682,0.00728661
-1.97798899,2.31312604,0.01515358,0.13315874,1.88646658,2.13651934,0.01982839,0.09899941,0.23526346,0.00685942
-1.97198599,2.36397159,0.01390037,0.12887628,1.98150219,2.21110189,0.01889385,0.09844500,0.23260914,0.00645549
-1.96598299,2.41383436,0.01268227,0.12539442,2.07220297,2.28201171,0.01819470,0.09798619,0.23051695,0.00608050
-1.95997999,2.46162069,0.01151182,0.12282279,2.15704455,2.34768295,0.01774983,0.09763506,0.22909814,0.00573954
-1.95397699,2.50628395,0.01040019,0.12126532,2.23460752,2.40662404,0.01757665,0.09740506,0.22846345,0.00543714
-1.94797399,2.54686968,0.00935699,0.12082071,2.30362349,2.45746662,0.01769112,0.09731178,0.22872521,0.00517721
-1.94197099,2.58256023,0.00839026,0.12158314,2.36301914,2.49901343,0.01810775,0.09737379,0.22999993,0.00496310
-1.93596798,2.61271649,0.00750645,0.12364287,2.41195588,2.53028280,0.01883948,0.09761335,0.23241099,0.00479763
-1.92996498,2.63691413,0.00671042,0.12708657,2.44986329,2.55054765,0.01989752,0.09805698,0.23609118,0.00468313
-1.92396198,2.65497208,0.00600561,0.13199736,2.47646414,2.55936683,0.02129111,0.09873569,0.24118451,0.00462147
-1.91795898,2.66697120,0.00539409,0.13845412,2.49178958,2.55660715,0.02302709,0.09968494,0.24784717,0.00461416
-1.91195598,2.67326155,0.00487674,0.14653025,2.49618314,2.54245448,0.02510948,0.10094418,0.25624699,0.00466230
-1.90595298,2.67445724,0.00445340,0.15629160,2.49029286,2.51741330,0.02753890,0.10255589,0.26656145,0.00476664
-1.89994997,2.67141853,0.00412302,0.16779361,2.47505134,2.48229403,0.03031202,0.10456425,0.27897381,0.00492758
-1.89394697,2.66522139,0.00388383,0.18107783,2.45164424,2.43818867,0.03342089,0.10701337,0.29366740,0.00514508
-1.88794397,2.65711554,0.00373342,0.19616768,2.42146817,2.38643517,0.03685237,0.10994508,0.31081813,0.00541865
-1.88194097,2.64847253,0.00366890,0.21306387,2.38607956,2.32857225,0.04058757,0.11339653,0.33058539,0.00574727
-1.87593797,2.64072622,0.00368693,0.23173958,2.34713663,2.26628620,0.04460137,0.11739749,0.35310153,0.00612930
-1.86993497,2.63530809,0.00378381,0.25213566,2.30633689,2.20135200,0.04886214,0.12196769,0.37846064,0.00656239
-1.86393197,2.63358056,0.00395546,0.27415619,2.26535286,2.13557123,0.05333157,0.12711416,0.40670688,0.00704338
-1.85792896,2.63677151,0.00419747,0.29766476,2.22576891,2.07070941,0.05796479,0.13282886,0.43782319,0.00756822
-1.85192596,2.64591299,0.00450503,0.32248169,2.18902209,2.00843538,0.06271065,0.13908668,0.47172098,0.00813189
-1.84592296,2.66178740,0.00487293,0.34838258,2.15634935,1.95026537,0.06751231,0.14584393,0.50823146,0.00872840
-1.83991996,2.68488368,0.00529549,0.37509839,2.12874389,1.89751388,0.07230806,0.15303753,0.54709945,0.00935071
-1.83391696,2.71536581,0.00576654,0.40231723,2.10692214,1.85125357,0.07703235,0.16058495,0.58798003,0.00999084
-1.82791396,2.75305530,0.00627938,0.42968810,2.09130296,1.81228539,0.08161716,0.16838490,0.63043871,0.01063987
-1.82191096,2.79742858,0.00682678,0.45682643,2.08199988,1.78112019,0.08599339,0.17631894,0.67395536,0.01128811
-1.81590795,2.84762958,0.00740094,0.48332149,2.07882624,1.75797212,0.09009251,0.18425388,0.71793211,0.01192524
-1.80990495,2.90249710,0.00799356,0.50874545,2.08131310,1.74276389,0.09384826,0.19204492,0.76170507,0.01254052
-1.80390195,2.96060551,0.00859587,0.53266385,2.08873852,1.73514311,0.09719832,0.19953953,0.80455982,0.01312302
-1.79789895,3.02031719,0.00919873,0.55464708,2.10016676,1.73450875,0.10008603,0.20658179,0.84574986,0.01366191
-1.79189595,3.07984410,0.00979274,0.57428247,2.11449521,1.74004613,0.10246192,0.21301710,0.88451780,0.01414674
-1.78589295,3.13731569,0.01036837,0.59118652,2.13050677,1.75076868,0.10428507,0.21869711,0.92011795,0.01456772
-1.77988994,3.19084991,0.01091617,0.60501672,2.14692502,1.76556419,0.10552431,0.22348448,0.95183984,0.01491603
-1.77388694,3.23862425,0.01142690,0.61548251,2.16246948,1.78324362,0.10615905,0.22725757,0.97903121,0.01518406
-1.76788394,3.27894330,0.01189176,0.62235475,2.17590856,1.80258996,0.10617988,0.22991444,1.00111975,0.01536568
-1.76188094,3.31030008,0.01230259,0.62547349,2.18610764,1.82240520,0.10558877,0.23137642,1.01763236,0.01545642
-1.75587794,3.33142831,0.01265206,0.62475334,2.19207045,1.84155328,0.10439897,0.23159073,1.02821108,0.01545362
-1.74987494,3.34134362,0.01293386,0.62018661,2.19297200,1.85899752,0.10263458,0.23053224,1.03262504,0.01535653
-1.74387194,3.33937195,0.01314287,0.61184360,2.18818207,1.87383109,0.10032973,0.22820425,1.03077767,0.01516629
-1.73786893,3.32516445,0.01327529,0.59987044,2.17727852,1.88529961,0.09752758,0.22463819,1.02270902,0.01488596
-1.73186593,3.29869858,0.01332876,0.58448426,2.16005058,1.89281539,0.09427899,0.21989243,1.00859306,0.01452036
-1.72586293,3.26026594,0.01330243,0.56596609,2.13649247,1.89596333,0.09064104,0.21405007,0.98873012,0.01407593
-1.71985993,3.21044796,0.01319698,0.54465175,2.10678820,1.89449874,0.08667544,0.20721596,0.96353493,0.01356053
-1.71385693,3.15008115,0.01301457,0.52092118,2.07128917,1.88833793,0.08244679,0.19951307,0.93352083,0.01298319
-1.70785393,3.08021417,0.01275885,0.49518657,2.03048589,1.87754256,0.07802091,0.19107835,0.89928107,0.01235381
-1.70185093,3.00205900,0.01243479,0.46788005,1.98497582,1.86229926,0.07346318,0.18205832,0.86146806,0.01168286
