energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.51475738,1.34634727,0.00042212,0.03475896,0.10154389,0.91373185,0.00600902,0.16692914,0.39272973,0.18857034
-3.50875438,1.46157992,0.00044004,0.03900657,0.11078449,0.98881661,0.00673871,0.17964525,0.42528924,0.20637969
-3.50275138,1.58269110,0.00045908,0.04351395,0.12042307,1.06763742,0.00750717,0.19303288,0.45930463,0.22516440
-3.49674837,1.70886313,0.00047915,0.04825844,0.13037967,1.14966630,0.00830833,0.20702293,0.49447190,0.24480339
-3.49074537,1.83910025,0.00050007,0.05321185,0.14056051,1.23426009,0.00913491,0.22152962,0.53042705,0.26514936
-3.48474237,1.97224878,0.00052164,0.05834078,0.15085982,1.32067353,0.00997845,0.23645291,0.56675298,0.28603215
-3.47873937,2.10702524,0.00054361,0.06360704,0.16116243,1.40807735,0.01082944,0.25168164,0.60298921,0.30726343
-3.47273637,2.24205140,0.00056571,0.06896837,0.17134681,1.49558070,0.01167755,0.26709734,0.63864404,0.32864256
-3.46673337,2.37589491,0.00058766,0.07437912,0.18128850,1.58225707,0.01251182,0.28257856,0.67320872,0.34996330
-3.46073037,2.50711385,0.00060917,0.07979124,0.19086398,1.66717256,0.01332090,0.29800534,0.70617325,0.37102123
-3.45472736,2.63430296,0.00062998,0.08515523,0.19995448,1.74941509,0.01409340,0.31326378,0.73704293,0.39162139
-3.44872436,2.75613961,0.00064985,0.09042122,0.20844984,1.82812326,0.01481816,0.32825020,0.76535501,0.41158587
-3.44272136,2.87142687,0.00066862,0.09554001,0.21625210,1.90251327,0.01548457,0.34287484,0.79069475,0.43076090
-3.43671836,2.97913176,0.00068615,0.10046416,0.22327859,1.97190271,0.01608290,0.35706476,0.81270995,0.44902294
-3.43071536,3.07841651,0.00070240,0.10514897,0.22946458,2.03572979,0.01660461,0.37076576,0.83112336,0.46628358
-3.42471236,3.16866111,0.00071743,0.10955334,0.23476503,2.09356715,0.01704260,0.38394311,0.84574230,0.48249284
-3.41870935,3.24947614,0.00073135,0.11364063,0.23915565,2.14512958,0.01739142,0.39658113,0.85646494,0.49764053
-3.41270635,3.32070508,0.00074439,0.11737920,0.24263309,2.19027518,0.01764750,0.40868159,0.86328309,0.51175582
-3.40670335,3.38241600,0.00075687,0.12074292,0.24521414,2.22900014,0.01780926,0.42026088,0.86628114,0.52490463
-3.40070035,3.43488333,0.00076918,0.12371146,0.24693429,2.26142738,0.01787713,0.43134632,0.86563142,0.53718528
-3.39469735,3.47856053,0.00078179,0.12627036,0.24784542,2.28778993,0.01785357,0.44197161,0.86158607,0.54872232
-3.38869435,3.51404557,0.00079523,0.12841102,0.24801291,2.30840994,0.01774303,0.45217187,0.85446605,0.55965908
-3.38269135,3.54204104,0.00081008,0.13013043,0.24751241,2.32367471,0.01755176,0.46197853,0.84464766,0.57014915
-3.37668834,3.56331121,0.00082695,0.13143085,0.24642622,2.33401103,0.01728765,0.47141433,0.83254746,0.58034739
-3.37068534,3.57863845,0.00084644,0.13231934,0.24483973,2.33985937,0.01695997,0.48048891,0.81860628,0.59040091
-3.36468234,3.58878148,0.00086915,0.13280715,0.24283789,2.34164931,0.01657912,0.48919520,0.80327311,0.60044045
-3.35867934,3.59443759,0.00089565,0.13290918,0.24050213,2.33977754,0.01615629,0.49750682,0.78698966,0.61057275
-3.35267634,3.59621070,0.00092646,0.13264326,0.23790753,2.33458945,0.01570315,0.50537688,0.77017631,0.62087429
-3.34667334,3.59458694,0.00096204,0.13202955,0.23512080,2.32636534,0.01523149,0.51273810,0.75322000,0.63138657
-3.34067034,3.58991851,0.00100276,0.13108987,0.23219871,2.31531155,0.01475291,0.51950432,0.73646440,0.64211338
-3.33466733,3.58241641,0.00104888,0.12984717,0.22918727,2.30155694,0.01427850,0.52557341,0.72020291,0.65301998
-3.32866433,3.57215191,0.00110060,0.12832495,0.22612161,2.28515452,0.01381854,0.53083140,0.70467422,0.66403422
-3.32266133,3.55906613,0.00115795,0.12654682,0.22302639,2.26608779,0.01338224,0.53515749,0.69006070,0.67504946
-3.31665833,3.54298661,0.00122090,0.12453617,0.21991675,2.24428125,0.01297754,0.53842983,0.67648915,0.68592911
-3.31065533,3.52364944,0.00128925,0.12231579,0.21679968,2.21961411,0.01261091,0.54053150,0.66403373,0.69651229
-3.30465233,3.50072536,0.00136271,0.11990772,0.21367557,2.19193626,0.01228723,0.54135661,0.65272054,0.70662040
-3.29864932,3.47384778,0.00144084,0.11733306,0.21053999,2.16108545,0.01200973,0.54081583,0.64253340,0.71606416
-3.29264632,3.44264124,0.00152310,0.11461187,0.20738537,2.12690453,0.01177993,0.53884129,0.63342032,0.72465056
-3.28664332,3.40674827,0.00160882,0.11176312,0.20420255,2.08925785,0.01159769,0.53539044,0.62530013,0.73218961
-3.28064032,3.36585352,0.00169723,0.10880469,0.20098210,2.04804596,0.01146130,0.53044860,0.61806894,0.73850030
-3.27463732,3.31970375,0.00178742,0.10575335,0.19771535,2.00321783,0.01136755,0.52403021,0.61160600,0.74341570
-3.26863432,3.26812312,0.00187843,0.10262477,0.19439502,1.95478015,0.01131189,0.51617859,0.60577876,0.74678699
-3.26263132,3.21102324,0.00196916,0.09943357,0.19101552,1.90280340,0.01128868,0.50696432,0.60044701,0.74848633
-3.25662831,3.14840800,0.00205847,0.09619329,0.18757294,1.84742465,0.01129131,0.49648235,0.59546604,0.74840867
-3.25062531,3.08037361,0.00214515,0.09291647,0.18406474,1.78884718,0.01131254,0.48484804,0.59068899,0.74647244
-3.24462231,3.00710433,0.00222795,0.08961457,0.18048921,1.72733717,0.01134468,0.47219243,0.58596849,0.74261952
-3.23861931,2.92886485,0.00230561,0.08629809,0.17684488,1.66321796,0.01137987,0.45865697,0.58115775,0.73681446
-3.23261631,2.84599026,0.00237687,0.08297650,0.17312991,1.59686236,0.01141035,0.44438811,0.57611155,0.72904332
-3.22661331,2.75887453,0.00244053,0.07965831,0.16934146,1.52868357,0.01142870,0.42953203,0.57068716,0.71931233
-3.22061031,2.66795872,0.00249542,0.07635112,0.16547533,1.45912527,0.01142804,0.41422983,0.56474556,0.70764651
-3.21460730,2.57371945,0.00254051,0.07306169,0.16152574,1.38865146,0.01140231,0.39861337,0.55815308,0.69408848
-3.20860430,2.47665865,0.00257488,0.06979602,0.15748541,1.31773659,0.01134633,0.38280205,0.55078358,0.67869749
-3.20260130,2.37729482,0.00259776,0.06655951,0.15334586,1.24685623,0.01125605,0.36690063,0.54252117,0.66154886
-3.19659830,2.27615631,0.00260860,0.06335710,0.14909803,1.17647875,0.01112857,0.35099801,0.53326346,0.64273361
-3.19059530,2.17377640,0.00260704,0.06019343,0.14473305,1.10705820,0.01096222,0.33516718,0.52292523,0.62235844
-3.18459230,2.07069034,0.00259294,0.05707305,0.14024326,1.03902836,0.01075659,0.31946609,0.51144225,0.60054580
-3.17858929,1.96743372,0.00256642,0.05400060,0.13562328,0.97279814,0.01051244,0.30393927,0.49877508,0.57743399
-3.17258629,1.86454205,0.00252782,0.05098102,0.13087110,0.90874826,0.01023171,0.28862018,0.48491263,0.55317715
-3.16658329,1.76255089,0.00247773,0.04801967,0.12598913,0.84722889,0.00991734,0.27353393,0.46987513,0.52794499
-3.16058029,1.66199605,0.00241696,0.04512253,0.12098512,0.78855838,0.00957315,0.25870012,0.45371631,0.50192209
-3.15457729,1.56341346,0.00234651,0.04229628,0.11587284,0.73302264,0.00920373,0.24413574,0.43652465,0.47530678
-3.14857429,1.46733837,0.00226757,0.03954832,0.11067257,0.68087511,0.00881418,0.22985782,0.41842353,0.44830950
-3.14257129,1.37430340,0.00218147,0.03688681,0.10541123,0.63233704,0.00841001,0.21588557,0.39957016,0.42115056
-3.13656828,1.28483560,0.00208965,0.03432062,0.10012224,0.58759807,0.00799691,0.20224215,0.38015337,0.39405754
-3.13056528,1.19945218,0.00199359,0.03185917,0.09484514,0.54681666,0.00758058,0.18895570,0.36039028,0.36726219
-3.12456228,1.11865524,0.00189483,0.02951234,0.08962483,0.51012062,0.00716659,0.17605979,0.34052204,0.34099708
-3.11855928,1.04292551,0.00179486,0.02729021,0.08451068,0.47760737,0.00676021,0.16359325,0.32080876,0.31549212
-3.11255628,0.97271546,0.00169516,0.02520286,0.07955538,0.44934396,0.00636633,0.15159939,0.30152385,0.29097108
-3.10655328,0.90844211,0.00159709,0.02326011,0.07481372,0.42536696,0.00598936,0.14012480,0.28294810,0.26764829
-3.10055028,0.85047977,0.00150191,0.02147122,0.07034131,0.40568201,0.00563314,0.12921772,0.26536358,0.24572564
-3.09454727,0.79915317,0.00141076,0.01984469,0.06619323,0.39026329,0.00530094,0.11892627,0.24904770,0.22539001
-3.08854427,0.75473118,0.00132460,0.01838795,0.06242276,0.37905276,0.00499542,0.10929645,0.23426761,0.20681120
-3.08254127,0.71742153,0.00124425,0.01710720,0.05908026,0.37195951,0.00471865,0.10037028,0.22127503,0.19014047
-3.07653827,0.68736657,0.00117036,0.01600718,0.05621207,0.36885906,0.00447215,0.09218401,0.21030167,0.17550967
-3.07053527,0.66464041,0.00110339,0.01509103,0.05385958,0.36959298,0.00425690,0.08476662,0.20155537,0.16303093
-3.06453227,0.64924746,0.00104367,0.01436024,0.05205855,0.37396879,0.00407342,0.07813858,0.19521692,0.15279691
-3.05852926,0.64112243,0.00099135,0.01381457,0.05083844,0.38176042,0.00392178,0.07231099,0.19143757,0.14488150
-3.05252626,0.64013194,0.00094646,0.01345205,0.05022203,0.39270929,0.00380168,0.06728513,0.19033731,0.13934093
-3.04652326,0.64607751,0.00090886,0.01326909,0.05022506,0.40652616,0.00371250,0.06305238,0.19200380,0.13621513
-3.04052026,0.65870003,0.00087833,0.01326052,0.05085612,0.42289387,0.00365330,0.05959448,0.19649197,0.13552929
-3.03451726,0.67768566,0.00085451,0.01341978,0.05211657,0.44147110,0.00362292,0.05688416,0.20382426,0.13729548
-3.02851426,0.70267287,0.00083699,0.01373907,0.05400059,0.46189713,0.00361993,0.05488603,0.21399139,0.14151430
-3.02251126,0.73326063,0.00082525,0.01420960,0.05649532,0.48379753,0.00364274,0.05355767,0.22695382,0.14817637
-3.01650825,0.76901750,0.00081872,0.01482176,0.05958112,0.50679090,0.00368953,0.05285095,0.24264368,0.15726375
-3.01050525,0.80949141,0.00081678,0.01556540,0.06323181,0.53049625,0.00375832,0.05271332,0.26096723,0.16875106
-3.00450225,0.85421980,0.00081879,0.01643005,0.06741511,0.55454109,0.00384698,0.05308925,0.28180788,0.18260643
-2.99849925,0.90273987,0.00082407,0.01740519,0.07209308,0.57856966,0.00395322,0.05392158,0.30502959,0.19879213
-2.99249625,0.95459850,0.00083195,0.01848043,0.07722265,0.60225124,0.00407461,0.05515278,0.33048068,0.21726485
-2.98649325,1.00936156,0.00084178,0.01964576,0.08275621,0.62528802,0.00420864,0.05672614,0.35799780,0.23797572
-2.98049025,1.06662194,0.00085291,0.02089168,0.08864234,0.64742214,0.00435270,0.05858674,0.38741016,0.26086993
-2.97448724,1.12600615,0.00086475,0.02220938,0.09482647,0.66844162,0.00450414,0.06068231,0.41854348,0.28588602
-2.96848424,1.18717884,0.00087678,0.02359080,0.10125173,0.68818466,0.00466031,0.06296384,0.45122376,0.31295470
-2.96248124,1.24984503,0.00088851,0.02502868,0.10785968,0.70654217,0.00481859,0.06538601,0.48528049,0.34199738
-2.95647824,1.31374965,0.00089956,0.02651657,0.11459116,0.72345817,0.00497643,0.06790746,0.52054907,0.37292422
-2.95047524,1.37867422,0.00090964,0.02804875,0.12138702,0.73892797,0.00513143,0.07049081,0.55687218,0.40563183
-2.94447224,1.44443067,0.00091852,0.02962007,0.12818886,0.75299408,0.00528131,0.07310253,0.59410003,0.44000065
-2.93846923,1.51085238,0.00092611,0.03122584,0.13493964,0.76573997,0.00542403,0.07571272,0.63208924,0.47589195
-2.93246623,1.57778267,0.00093239,0.03286151,0.14158418,0.77728189,0.00555774,0.07829468,0.67070030,0.51314478
-2.92646323,1.64506130,0.00093743,0.03452245,0.14806956,0.78775907,0.00568083,0.08082446,0.70979376,0.55157273
-2.92046023,1.71250953,0.00094138,0.03620364,0.15434533,0.79732270,0.00579198,0.08328030,0.74922519,0.59096091
-2.91445723,1.77991456,0.00094445,0.03789928,0.16036360,0.80612429,0.00589006,0.08564213,0.78883918,0.63106323
-2.90845423,1.84701431,0.00094690,0.03960252,0.16607902,0.81430396,0.00597423,0.08789098,0.82846288,0.67160021
-2.90245123,1.91348345,0.00094901,0.04130511,0.17144856,0.82197922,0.00604381,0.09000850,0.86789931,0.71225766
-2.89644822,1.97892179,0.00095106,0.04299714,0.17643133,0.82923488,0.00609836,0.09197657,0.90692128,0.75268645
-2.89044522,2.04284599,0.00095333,0.04466683,0.18098823,0.83611473,0.00613758,0.09377696,0.94526615,0.79250362
-2.88444222,2.10468546,0.00095602,0.04630035,0.18508172,0.84261526,0.00616128,0.09539114,0.98263234,0.83129504
-2.87843922,2.16378328,0.00095932,0.04788185,0.18867562,0.84868215,0.00616940,0.09680027,1.01867783,0.86861981
-2.87243622,2.21940251,0.00096331,0.04939352,0.19173493,0.85420942,0.00616196,0.09798529,1.05302126,0.90401658
-2.86643322,2.27073826,0.00096799,0.05081579,0.19422596,0.85904162,0.00613902,0.09892721,1.08524593,0.93701159
-2.86043022,2.31693537,0.00097327,0.05212767,0.19611651,0.86297900,0.00610072,0.09960751,1.11490672,0.96712858
-2.85442721,2.35711140,0.00097896,0.05330724,0.19737638,0.86578530,0.00604726,0.10000875,1.14154002,0.99390017
-2.84842421,2.39038406,0.00098480,0.05433224,0.19797795,0.86719810,0.00597895,0.10011522,1.16467641,1.01688049
-2.84242121,2.41590218,0.00099042,0.05518074,0.19789713,0.86694096,0.00589618,0.09991378,1.18385551,1.03565869
-2.83641821,2.43287890,0.00099541,0.05583192,0.19711435,0.86473710,0.00579953,0.09939467,1.19864262,1.04987257
-2.83041521,2.44062547,0.00099931,0.05626689,0.19561571,0.86032368,0.00568976,0.09855245,1.20864607,1.05922209
-2.82441221,2.43858423,0.00100163,0.05646948,0.19339420,0.85346617,0.00556791,0.09738685,1.21353469,1.06348188
-2.81840920,2.42635897,0.00100189,0.05642710,0.19045087,0.84397208,0.00543534,0.09590362,1.21305420,1.06251214
-2.81240620,2.40374109,0.00099966,0.05613138,0.18679591,0.83170334,0.00529377,0.09411527,1.20704182,1.05626757
-2.80640320,2.37073019,0.00099453,0.05557885,0.18244954,0.81658671,0.00514537,0.09204165,1.19543799,1.04480347
-2.80040020,2.32754784,0.00098621,0.05477139,0.17744267,0.79862182,0.00499276,0.08971043,1.17829465,1.02827884
-2.79439720,2.27464361,0.00097447,0.05371654,0.17181713,0.77788633,0.00483908,0.08715729,1.15577942,1.00695615
-2.78839420,2.21269291,0.00095923,0.05242761,0.16562567,0.75453806,0.00468798,0.08442595,1.12817532,0.98119751
-2.78239120,2.14258648,0.00094052,0.05092359,0.15893144,0.72881385,0.00454366,0.08156793,1.09587594,0.95145749
-2.77638819,2.06541180,0.00091850,0.04922890,0.15180713,0.70102541,0.00441080,0.07864200,1.05937616,0.91827262
-2.77038519,1.98242714,0.00089349,0.04737282,0.14433367,0.67155214,0.00429456,0.07571346,1.01925884,0.88224802
-2.76438219,1.89502922,0.00086590,0.04538886,0.13659859,0.64083139,0.00420048,0.07285309,0.97617804,0.84404161
-2.75837919,1.80471575,0.00083627,0.04331395,0.12869415,0.60934643,0.00413443,0.07013586,0.93083952,0.80434660
-2.75237619,1.71304450,0.00080526,0.04118740,0.12071514,0.57761278,0.00410250,0.06763940,0.88397949,0.76387286
-2.74637319,1.62159029,0.00077357,0.03904993,0.11275666,0.54616335,0.00411081,0.06544234,0.83634254,0.72332790
-2.74037019,1.53190181,0.00074199,0.03694249,0.10491179,0.51553298,0.00416544,0.06362235,0.78865969,0.68339824
-2.73436718,1.44545970,0.00071132,0.03490516,0.09726936,0.48624294,0.00427218,0.06225418,0.74162769,0.64473190
-2.72836418,1.36363747,0.00068237,0.03297606,0.08991185,0.45878600,0.00443639,0.06140750,0.69589016,0.60792244
-2.72236118,1.28766646,0.00065593,0.03119029,0.08291352,0.43361237,0.00466276,0.06114480,0.65202158,0.57349532
-2.71635818,1.21860606,0.00063272,0.02957899,0.07633881,0.41111722,0.00495514,0.06151920,0.61051447,0.54189672
-2.71035518,1.15731979,0.00061342,0.02816850,0.07024115,0.39162988,0.00531631,0.06257249,0.57177013,0.51348534
-2.70435218,1.10445792,0.00059859,0.02697971,0.06466202,0.37540512,0.00574777,0.06433317,0.53609330,0.48852713
-2.69834917,1.06044687,0.00058870,0.02602750,0.05963053,0.36261679,0.00624956,0.06681480,0.50369040,0.46719297
-2.69234617,1.02548535,0.00058405,0.02532046,0.05516328,0.35335380,0.00682011,0.07001459,0.47467142,0.44955933
-2.68634317,0.99954714,0.00058485,0.02486068,0.05126465,0.34761864,0.00745611,0.07391241,0.44905490,0.43561155
-2.68034017,0.98239002,0.00059113,0.02464382,0.04792740,0.34532844,0.00815241,0.07847020,0.42677568,0.42524950
-2.67433717,0.97357049,0.00060280,0.02465933,0.04513357,0.34631848,0.00890199,0.08363182,0.40769475,0.41829529
-2.66833417,0.97246346,0.00061960,0.02489087,0.04285563,0.35034818,0.00969603,0.08932356,0.39161067,0.41450263
-2.66233117,0.97828643,0.00064114,0.02531688,0.04105785,0.35710920,0.01052393,0.09545514,0.37827197,0.41356749
-2.65632816,0.99012715,0.00066691,0.02591135,0.03969783,0.36623584,0.01137355,0.10192131,0.36738985,0.41513955
-2.65032516,1.00697419,0.00069627,0.02664469,0.03872808,0.37731709,0.01223140,0.10860411,0.35865084,0.41883413
-2.64432216,1.02774938,0.00072850,0.02748478,0.03809771,0.38991034,0.01308296,0.11537563,0.35172876,0.42424436
-2.63831916,1.05134152,0.00076280,0.02839807,0.03775409,0.40355640,0.01391303,0.12210123,0.34629582,0.43095297
-2.63231616,1.07664031,0.00079829,0.02935080,0.03764455,0.41779521,0.01470616,0.12864332,0.34203245,0.43854369
-2.62631316,1.10256977,0.00083408,0.03031021,0.03771793,0.43218213,0.01544712,0.13486527,0.33863569,0.44661193
-2.62031016,1.12812032,0.00086928,0.03124582,0.03792605,0.44630416,0.01612134,0.14063556,0.33582618,0.45477440
-2.61430715,1.15237864,0.00090300,0.03213059,0.03822511,0.45979560,0.01671543,0.14583200,0.33335356,0.46267768
-2.60830415,1.17455462,0.00093439,0.03294211,0.03857690,0.47235271,0.01721760,0.15034566,0.33100047,0.47000549
-2.60230115,1.19400460,0.00096268,0.03366359,0.03894978,0.48374688,0.01761814,0.15408461,0.32858517,0.47648457
-2.59629815,1.21025030,0.00098717,0.03428478,0.03931960,0.49383567,0.01790979,0.15697714,0.32596293,0.48188910
-2.59029515,1.22299284,0.00100725,0.03480265,0.03967024,0.50257154,0.01808801,0.15897433,0.32302640,0.48604370
-2.58429215,1.23212142,0.00102246,0.03522188,0.03999412,0.51000754,0.01815123,0.16005196,0.31970498,0.48882485
-2.57828914,1.23771637,0.00103242,0.03555508,0.04029227,0.51630001,0.01810095,0.16021153,0.31596350,0.49016096
-2.57228614,1.24004641,0.00103693,0.03582282,0.04057430,0.52170776,0.01794179,0.15948041,0.31180025,0.49003103
-2.56628314,1.23956012,0.00103590,0.03605330,0.04085810,0.52658783,0.01768133,0.15791116,0.30724444,0.48846199
-2.56028014,1.23687181,0.00102938,0.03628178,0.04116922,0.53138764,0.01733000,0.15557989,0.30235334,0.48552503
-2.55427714,1.23274217,0.00101756,0.03654976,0.04154010,0.53663386,0.01690071,0.15258391,0.29720893,0.48133084
-2.54827414,1.22805412,0.00100075,0.03690385,0.04200897,0.54291790,0.01640852,0.14903863,0.29191437,0.47602415
-2.54227114,1.22378467,0.00097937,0.03739443,0.04261865,0.55087871,0.01587017,0.14507388,0.28659010,0.46977766
-2.53626813,1.22097339,0.00095396,0.03807408,0.04341503,0.56118296,0.01530360,0.14082985,0.28136975,0.46278564
-2.53026513,1.22068859,0.00092513,0.03899588,0.04444547,0.57450339,0.01472737,0.13645277,0.27639582,0.45525732
-2.52426213,1.22399196,0.00089358,0.04021152,0.04575706,0.59149578,0.01416019,0.13209045,0.27181514,0.44741043
-2.51825913,1.23190294,0.00086004,0.04176937,0.04739473,0.61277520,0.01362031,0.12788800,0.26777420,0.43946493
-2.51225613,1.24536363,0.00082531,0.04371258,0.04939941,0.63889231,0.01312504,0.12398369,0.26441445,0.43163723
-2.50625313,1.26520559,0.00079021,0.04607710,0.05180614,0.67031047,0.01269032,0.12050531,0.26186753,0.42413499
-2.50025013,1.29211935,0.00075554,0.04888994,0.05464232,0.70738435,0.01233023,0.11756690,0.26025070,0.41715266
-2.49424712,1.32662780,0.00072213,0.05216755,0.05792603,0.75034094,0.01205672,0.11526617,0.25966243,0.41086786
-2.48824412,1.36906428,0.00069078,0.05591440,0.06166468,0.79926358,0.01187935,0.11368256,0.26017849,0.40543865
-2.48224112,1.41955632,0.00066227,0.06012199,0.06585380,0.85407983,0.01180507,0.11287594,0.26184858,0.40100174
-2.47623812,1.47801568,0.00063732,0.06476809,0.07047631,0.91455380,0.01183818,0.11288606,0.26469363,0.39767164
-2.47023512,1.54413517,0.00061663,0.06981646,0.07550207,0.98028341,0.01198031,0.11373269,0.26870406,0.39554071
-2.46423212,1.61739272,0.00060083,0.07521704,0.08088796,1.05070305,0.01223048,0.11541628,0.27383905,0.39468007
-2.45822911,1.69706265,0.00059051,0.08090656,0.08657836,1.12509182,0.01258530,0.11791933,0.28002687,0.39514120
-2.45222611,1.78223409,0.00058617,0.08680968,0.09250619,1.20258735,0.01303914,0.12120812,0.28716644,0.39695826
-2.44622311,1.87183606,0.00058828,0.09284056,0.09859432,1.28220510,0.01358445,0.12523486,0.29513000,0.40015079
-2.44022011,1.96466845,0.00059719,0.09890488,0.10475748,1.36286250,0.01421204,0.12994013,0.30376690,0.40472680
-2.43421711,2.05943789,0.00061322,0.10490226,0.11090456,1.44340751,0.01491142,0.13525540,0.31290838,0.41068591
-2.42821411,2.15479732,0.00063657,0.11072892,0.11694118,1.52265041,0.01567121,0.14110567,0.32237311,0.41802251
-2.42221111,2.24938756,0.00066738,0.11628064,0.12277251,1.59939796,0.01647943,0.14741197,0.33197328,0.42672854
-2.41620810,2.34187939,0.00070568,0.12145575,0.12830610,1.67248834,0.01732391,0.15409369,0.34152094,0.43679589
-2.41020510,2.43101426,0.00075142,0.12615812,0.13345486,1.74082581,0.01819254,0.16107064,0.35083437,0.44821814
-2.40420210,2.51564190,0.00080443,0.13030005,0.13813968,1.80341342,0.01907359,0.16826480,0.35974397,0.46099146
-2.39819910,2.59475319,0.00086444,0.13380489,0.14229195,1.85938238,0.01995595,0.17560158,0.36809760,0.47511474
-2.39219610,2.66750680,0.00093107,0.13660923,0.14585564,1.90801697,0.02082924,0.18301074,0.37576496,0.49058858
-2.38619310,2.73324832,0.00100380,0.13866476,0.14878887,1.94877370,0.02168401,0.19042680,0.38264079,0.50741345
-2.38019010,2.79152118,0.00108202,0.13993943,0.15106497,1.98129400,0.02251171,0.19778906,0.38864677,0.52558685
-2.37418709,2.84206889,0.00116498,0.14041819,0.15267295,2.00540982,0.02330479,0.20504126,0.39373211,0.54509964
-2.36818409,2.88482860,0.00125181,0.14010295,0.15361729,2.02114202,0.02405654,0.21213092,0.39787265,0.56593177
-2.36218109,2.91991653,0.00134154,0.13901212,0.15391727,2.02869174,0.02476112,0.21900845,0.40106878,0.58804755
-2.35617809,2.94760616,0.00143310,0.13717941,0.15360557,2.02842511,0.02541334,0.22562616,0.40334219,0.61139072
-2.35017509,2.96830055,0.00152532,0.13465228,0.15272655,2.02085241,0.02600861,0.23193726,0.40473175,0.63587972
-2.34417209,2.98250026,0.00161695,0.13148988,0.15133406,2.00660254,0.02654276,0.23789491,0.40528879,0.66140331
-2.33816908,2.99076886,0.00170673,0.12776073,0.14948899,1.98639423,0.02701192,0.24345150,0.40507211,0.68781704
-2.33216608,2.99369766,0.00179332,0.12354019,0.14725671,1.96100538,0.02741247,0.24855818,0.40414299,0.71494061
-2.32616308,2.99187181,0.00187543,0.11890789,0.14470447,1.93124211,0.02774092,0.25316469,0.40256061,0.74255662
-2.32016008,2.98583914,0.00195176,0.11394519,0.14189887,1.89790866,0.02799390,0.25721962,0.40037800,0.77041061
-2.31415708,2.97608360,0.00202111,0.10873276,0.13890358,1.86177977,0.02816819,0.26067096,0.39763888,0.79821286
-2.30815408,2.96300408,0.00208235,0.10334844,0.13577736,1.82357637,0.02826076,0.26346703,0.39437554,0.82564158
-2.30215108,2.94689972,0.00213447,0.09786546,0.13257239,1.78394561,0.02826887,0.26555775,0.39060766,0.85234780
-2.29614807,2.92796195,0.00217661,0.09235088,0.12933314,1.74344568,0.02819022,0.26689612,0.38634238,0.87796164
-2.29014507,2.90627331,0.00220808,0.08686462,0.12609552,1.70253589,0.02802305,0.26743982,0.38157526,0.90209983
-2.28414207,2.88181277,0.00222841,0.08145868,0.12288665,1.66157195,0.02776633,0.26715291,0.37629221,0.92437430
-2.27813907,2.85446685,0.00223728,0.07617693,0.11972489,1.62080622,0.02741990,0.26600745,0.37047212,0.94440136
-2.27213607,2.82404564,0.00223464,0.07105508,0.11662036,1.58039264,0.02698459,0.26398505,0.36408995,0.96181139
-2.26613307,2.79030273,0.00222063,0.06612102,0.11357573,1.54039556,0.02646236,0.26107806,0.35712018,0.97625851
-2.26013007,2.75295773,0.00219563,0.06139542,0.11058732,1.50080201,0.02585634,0.25729061,0.34954019,0.98742993
-2.25412706,2.71172037,0.00216021,0.05689244,0.10764635,1.46153631,0.02517088,0.25263917,0.34133355,0.99505485
-2.24812406,2.66631491,0.00211516,0.05262060,0.10474031,1.42247659,0.02441151,0.24715283,0.33249289,0.99891227
-2.24212106,2.61650383,0.00206145,0.04858366,0.10185446,1.38347208,0.02358490,0.24087313,0.32302227,0.99883784
-2.23611806,2.56210989,0.00200026,0.04478155,0.09897320,1.34436065,0.02269872,0.23385352,0.31293892,0.99472934
-2.23011506,2.50303577,0.00193289,0.04121124,0.09608154,1.30498585,0.02176154,0.22615853,0.30227428,0.98655067
-2.22411206,2.43928070,0.00186080,0.03786752,0.09316628,1.26521286,0.02078260,0.21786257,0.29107442,0.97433429
-2.21810905,2.37095368,0.00178559,0.03474371,0.09021720,1.22494288,0.01977165,0.20904859,0.27939969,0.95818218
-2.21210605,2.29828287,0.00170897,0.03183226,0.08722800,1.18412548,0.01873875,0.19980646,0.26732388,0.93826508
-2.20610305,2.22162123,0.00163277,0.02912521,0.08419703,1.14276876,0.01769401,0.19023136,0.25493280,0.91482025
-2.20010005,2.14144817,0.00155889,0.02661458,0.08112791,1.10094684,0.01664748,0.18042208,0.24232252,0.88814787
-2.19409705,2.05836734,0.00148937,0.02429265,0.07802980,1.05880486,0.01560890,0.17047930,0.22959730,0.85860595
-2.18809405,1.97310077,0.00142633,0.02215215,0.07491757,1.01656103,0.01458758,0.16050407,0.21686735,0.82660420
-2.18209105,1.88647946,0.00137197,0.02018633,0.07181175,0.97450607,0.01359226,0.15059620,0.20424655,0.79259676
-2.17608804,1.79943074,0.00132865,0.01838908,0.06873822,0.93299983,0.01263104,0.14085299,0.19185013,0.75707405
-2.17008504,1.71296262,0.00129878,0.01675489,0.06572775,0.89246535,0.01171127,0.13136796,0.17979252,0.72055402
-2.16408204,1.62814560,0.00128495,0.01527883,0.06281539,0.85338038,0.01083957,0.12222981,0.16818524,0.68357278
-2.15807904,1.54609208,0.00128981,0.01395650,0.06003971,0.81626677,0.01002174,0.11352150,0.15713503,0.64667489
-2.15207604,1.46793408,0.00131618,0.01278395,0.05744180,0.78167778,0.00926282,0.10531947,0.14674209,0.61040364
