energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.93996998,5.72065991,-7.20028716,0.05119268,-0.14928476,0.46423842,-0.56631638,0.44238985,-0.81571958,0.22358232,-0.17934257,1.43000912,-1.28822450,0.95592131,-0.75911778,0.08584650,-0.09771267,2.22342646,-3.12124039
-5.93396698,5.72690599,-7.42753092,0.05005611,-0.15601166,0.47163764,-0.57814258,0.44005241,-0.83652813,0.22702148,-0.18612933,1.43568332,-1.32052259,0.96456844,-0.78379647,0.09058514,-0.10159341,2.21536893,-3.22539336
-5.92796398,5.74443485,-7.65112878,0.04929064,-0.16224883,0.47996272,-0.59008031,0.43754165,-0.85718956,0.23089302,-0.19324494,1.43930864,-1.35249426,0.97680163,-0.80732768,0.09574190,-0.10531918,2.21086763,-3.32800059
-5.92196098,5.77128476,-7.86667042,0.04885204,-0.16787525,0.48895707,-0.60188950,0.43474712,-0.87732080,0.23511658,-0.20053015,1.44067878,-1.38368215,0.99202571,-0.82927497,0.10124673,-0.10879940,2.20937326,-3.42705574
-5.91595798,5.80524613,-8.06987365,0.04869041,-0.17277592,0.49834274,-0.61333338,0.43156771,-0.89653769,0.23959771,-0.20782411,1.43960772,-1.41363195,1.00958105,-0.84922665,0.10701918,-0.11194840,2.21025544,-3.52060667
-5.90995498,5.84390506,-8.25669852,0.04875183,-0.17684562,0.50782656,-0.62418423,0.42791301,-0.91446579,0.24422972,-0.21496831,1.43593003,-1.44190248,1.02875795,-0.86680765,0.11296981,-0.11468781,2.21281373,-3.60680758
-5.90395198,5.88469367,-8.42345084,0.04897997,-0.17999255,0.51710711,-0.63422848,0.42370442,-0.93075046,0.24889604,-0.22181038,1.42950185,-1.46807434,1.04881258,-0.88169015,0.11900183,-0.11694884,2.21629083,-3.68396652
-5.89794897,5.92494680,-8.56687152,0.04931781,-0.18214158,0.52588221,-0.64327091,0.41887625,-0.94506583,0.25347272,-0.22820768,1.42020277,-1.49175703,1.06898390,-0.89360250,0.12501300,-0.11867419,2.21988790,-3.75058663
-5.89194597,5.96196425,-8.68420852,0.04970918,-0.18323707,0.53385683,-0.65113812,0.41337684,-0.95712233,0.25783145,-0.23403047,1.40793872,-1.51259432,1.08851146,-0.90233612,0.13089776,-0.11981963,2.22278209,-3.80539962
-5.88594297,5.99307703,-8.77326933,0.05010027,-0.18324501,0.54075113,-0.65768097,0.40716974,-0.96667252,0.26184264,-0.23916461,1.39264568,-1.53026795,1.10665360,-0.90775014,0.13654954,-0.12035512,2.22414586,-3.84739042
-5.87993997,6.01571624,-8.83245276,0.05044094,-0.18215444,0.54630840,-0.66277620,0.40023486,-0.97351528,0.26537871,-0.24351379,1.37429425,-1.54449988,1.12270552,-0.90977349,0.14186314,-0.12026551,2.22316774,-3.87581245
-5.87393697,6.02748208,-8.86076022,0.05068597,-0.17997808,0.55030261,-0.66632719,0.39256970,-0.97749815,0.26831743,-0.24700117,1.35289464,-1.55505318,1.13601669,-0.90840454,0.14673715,-0.11955066,2.21907391,-3.89019352
-5.86793397,6.02621100,-8.85778743,0.05079592,-0.17675208,0.55254523,-0.66826403,0.38419044,-0.97851807,0.27054515,-0.24957042,1.32850177,-1.56173220,1.14600721,-0.90370835,0.15107637,-0.11822524,2.21114991,-3.89033259
-5.86193097,6.01003830,-8.82369864,0.05073799,-0.17253497,0.55289113,-0.66854310,0.37513285,-0.97652068,0.27195992,-0.25118625,1.30122009,-1.56438221,1.15218228,-0.89581173,0.15479410,-0.11631788,2.19876174,-3.87628854
-5.85592796,5.97745383,-8.75918641,0.05048644,-0.16740582,0.55124326,-0.66714628,0.36545301,-0.97149833,0.27247429,-0.25183441,1.27120770,-1.56288907,1.15414458,-0.88489656,0.15781420,-0.11387011,2.18137542,-3.84836201
-5.84992496,5.92734850,-8.66542015,0.05002294,-0.16146171,0.54755592,-0.66408000,0.35522756,-0.96348724,0.27201779,-0.25152123,1.23867935,-1.55717922,1.15160389,-0.87119163,0.16007298,-0.11093480,2.15857427,-3.80707190
-5.84392196,5.85904949,-8.54398754,0.04933661,-0.15481468,0.54183641,-0.65937428,0.34455347,-0.95256400,0.27053896,-0.25027279,1.20390790,-1.54722037,1.14438363,-0.85496373,0.16152066,-0.10757447,2.13007323,-3.75312829
-5.83791896,5.77234281,-8.39683227,0.04842382,-0.14758813,0.53414510,-0.65308203,0.33354736,-0.93884186,0.26800682,-0.24813378,1.16722414,-1.53302307,1.13242407,-0.83650821,0.16212259,-0.10385935,2.09572942,-3.68740350
-5.83191596,5.66748188,-8.22619204,0.04728789,-0.13991319,0.52459371,-0.64527843,0.32234403,-0.92246689,0.26441187,-0.24516614,1.12901456,-1.51464306,1.11578211,-0.81613980,0.16185998,-0.09986540,2.05554858,-3.61090282
-5.82591296,5.54518184,-8.03453957,0.04593851,-0.13192481,0.51334206,-0.63606081,0.31109452,-0.90361437,0.25976639,-0.24144763,1.08971718,-1.49218454,1.09462750,-0.79418386,0.16073019,-0.09567234,2.00968706,-3.52473660
-5.81990995,5.40659952,-7.82452912,0.04439104,-0.12375804,0.50059316,-0.62554864,0.29996339,-0.88248551,0.25410427,-0.23707020,1.04981539,-1.46580392,1.06923580,-0.77096876,0.15874665,-0.09136173,1.95844921,-3.43009452
-5.81390695,5.25330004,-7.59895001,0.04266578,-0.11554452,0.48658704,-0.61388381,0.28912555,-0.85930454,0.24748019,-0.23213846,1.00982985,-1.43571362,1.03997825,-0.74681926,0.15593834,-0.08701525,1.90228020,-3.32822311
-5.80790395,5.08721104,-7.36068773,0.04078702,-0.10740936,0.47159342,-0.60123093,0.27876252,-0.83431621,0.23996827,-0.22676806,0.97030895,-1.40218570,1.00730900,-0.72205150,0.15234878,-0.08271320,1.84175469,-3.22040669
-5.80190095,4.91056656,-7.11269232,0.03878215,-0.09946845,0.45590351,-0.58777750,0.26905830,-0.80778354,0.23166026,-0.22108406,0.93181781,-1.36555438,0.97175013,-0.69696925,0.14803483,-0.07853312,1.77756161,-3.10795188
-5.79589795,4.72584263,-6.85795303,0.03668075,-0.09182631,0.43982136,-0.57373373,0.26019506,-0.77998578,0.22266330,-0.21521937,0.89492646,-1.32621727,0.93387529,-0.67186158,0.14306501,-0.07454881,1.71048576,-2.99217518
-5.78989495,4.53568725,-6.59947756,0.03451364,-0.08457453,0.42365485,-0.55933177,0.25234867,-0.75121631,0.21309738,-0.20931302,0.86019750,-1.28463450,0.89429224,-0.64700171,0.13751770,-0.07082947,1.64138699,-2.87439304
-5.78389195,4.34284726,-6.34027367,0.03231206,-0.07779073,0.40770702,-0.54482419,0.24568440,-0.72178036,0.20309251,-0.20350845,0.82817365,-1.24132546,0.85362539,-0.62264675,0.13147905,-0.06743910,1.57117758,-2.75591356
-5.77788894,4.15009507,-6.08333103,0.03010687,-0.07153811,0.39226771,-0.53048144,0.24035284,-0.69199229,0.19278580,-0.19795156,0.79936577,-1.19686286,0.81249865,-0.59903801,0.12504089,-0.06443604,1.50079887,-2.63802884
-5.77188594,3.96015793,-5.83160094,0.02792787,-0.06586542,0.37760601,-0.51658818,0.23648624,-0.66217238,0.18231849,-0.19278861,0.77424153,-1.15186383,0.77151957,-0.57640167,0.11829850,-0.06187271,1.43119798,-2.52200702
-5.76588294,3.77565223,-5.58797210,0.02580321,-0.06080740,0.36396382,-0.50343849,0.23419546,-0.63264293,0.17183300,-0.18816396,0.75321545,-1.10697832,0.73126501,-0.55494926,0.11134852,-0.05979529,1.36330529,-2.40908313
-5.75987994,3.59902524,-5.35524104,0.02375896,-0.05638549,0.35155062,-0.49132987,0.23356769,-0.60372369,0.16147014,-0.18421747,0.73664032,-1.06287484,0.69226923,-0.53487784,0.10428680,-0.05824358,1.29801368,-2.30044814
-5.75387694,3.43250610,-5.13607636,0.02181877,-0.05260879,0.34053968,-0.48055619,0.23466495,-0.57572657,0.15136659,-0.18108173,0.72480056,-1.02022418,0.65501437,-0.51636959,0.09720657,-0.05725072,1.23616013,-2.19723581
-5.74787394,3.27806766,-4.93297692,0.02000363,-0.04947522,0.33106593,-0.47139975,0.23752353,-0.54894995,0.14165256,-0.17887911,0.71790754,-0.97968153,0.61992393,-0.49959060,0.09019673,-0.05684290,1.17851022,-2.10050709
-5.74187094,3.13740003,-4.74822480,0.01833182,-0.04697264,0.32322530,-0.46412283,0.24215441,-0.52367242,0.13244992,-0.17771864,0.71609722,-0.94186791,0.58735919,-0.48468888,0.08334036,-0.05703903,1.12574603,-2.01123260
-5.73586793,3.01189636,-4.58383449,0.01681887,-0.04508011,0.31707576,-0.45895886,0.24854467,-0.50014656,0.12387060,-0.17769287,0.71943001,-0.90735162,0.55761856,-0.47179165,0.07671352,-0.05785029,1.07845762,-1.93027344
-5.72986493,2.90265078,-4.44150073,0.01547769,-0.04376897,0.31263977,-0.45610387,0.25665979,-0.47859282,0.11601548,-0.17887476,0.72789292,-0.87663065,0.53093980,-0.46100198,0.07038438,-0.05927963,1.03713839,-1.85836128
-5.72386193,2.81046770,-4.32254751,0.01431873,-0.04300395,0.30990811,-0.45570842,0.26644681,-0.45919384,0.10897360,-0.18131486,0.74140393,-0.85011703,0.50750474,-0.45239497,0.06441254,-0.06132125,1.00218403,-1.79607884
-5.71785893,2.73588145,-4.22788161,0.01335020,-0.04274412,0.30884475,-0.45787060,0.27783827,-0.44208965,0.10282177,-0.18503870,0.75981836,-0.82812366,0.48744607,-0.44601397,0.05884871,-0.06396009,0.97389496,-1.74384176
-5.71185593,2.67918455,-4.15795339,0.01257837,-0.04294380,0.30939267,-0.46263042,0.29075665,-0.42737386,0.09762460,-0.19004483,0.78293707,-0.81085460,0.47085578,-0.44186691,0.05373459,-0.06717136,0.95248190,-1.70188322
-5.70585293,2.64046256,-4.11272819,0.01200782,-0.04355333,0.31148004,-0.46996601,0.30511919,-0.41509130,0.09343469,-0.19630333,0.81051592,-0.79839922,0.45779461,-0.43992320,0.04910299,-0.07092027,0.93807394,-1.67024246
-5.69984992,2.61963321,-4.09167073,0.01164174,-0.04451980,0.31502672,-0.47979183,0.32084287,-0.40523714,0.09029317,-0.20375522,0.84227637,-0.79073057,0.44830184,-0.44011159,0.04497818,-0.07516182,0.93072851,-1.64875823
-5.69384692,2.61648718,-4.09374453,0.01148220,-0.04578780,0.31995051,-0.49195921,0.33784923,-0.39775768,0.08823032,-0.21231259,0.87791647,-0.78770808,0.44240485,-0.44231916,0.04137633,-0.07984101,0.93044253,-1.63706799
-5.68784392,2.63072804,-4.11742769,0.01153035,-0.04730007,0.32617291,-0.50625918,0.35606878,-0.39255287,0.08726631,-0.22185969,0.91712184,-0.78908460,0.44012774,-0.44639172,0.03830614,-0.08489316,0.93716391,-1.63461339
-5.68184092,2.66200864,-4.16074531,0.01178666,-0.04899825,0.33362391,-0.52242760,0.37544480,-0.38948043,0.08741191,-0.23225497,0.95957609,-0.79451732,0.44149836,-0.45213574,0.03576944,-0.09024475,0.95080259,-1.64065228
-5.67583792,2.70996163,-4.22131816,0.01225094,-0.05082361,0.34224583,-0.54015244,0.39593615,-0.38836148,0.08866913,-0.24333393,1.00496995,-0.80358214,0.44655341,-0.45932188,0.03376191,-0.09581439,0.97124035,-1.65427708
-5.66983492,2.77422207,-4.29642595,0.01292245,-0.05271785,0.35199553,-0.55908284,0.41751897,-0.38898734,0.09103174,-0.25491286,1.05300884,-0.81579073,0.45534095,-0.46769003,0.03227371,-0.10151436,0.99833865,-1.67443889
-5.66383192,2.85444038,-4.38308304,0.01379986,-0.05462392,0.36284525,-0.57883973,0.44018702,-0.39112737,0.09448555,-0.26679325,1.10341811,-0.83060948,0.46792022,-0.47695564,0.03129014,-0.10725228,1.03194390,-1.69997663
-5.65782891,2.95028469,-4.47812344,0.01488106,-0.05648695,0.37478165,-0.59902735,0.46395049,-0.39453722,0.09900843,-0.27876672,1.15594585,-0.84747934,0.48435854,-0.48681724,0.03079216,-0.11293314,1.07188980,-1.72965002
-5.65182591,3.06143202,-4.57829158,0.01616306,-0.05825506,0.38780336,-0.61924522,0.48883335,-0.39896737,0.10457020,-0.29062036,1.21036272,-0.86583567,0.50472534,-0.49696467,0.03075687,-0.11846149,1.11799632,-1.76217493
-5.64582291,3.18754862,-4.68033489,0.01764161,-0.05988030,0.40191677,-0.63910012,0.51486905,-0.40417134,0.11113209,-0.30214218,1.26645897,-0.88512698,0.52908356,-0.50708767,0.03115793,-0.12374377,1.17006542,-1.79625978
-5.63981991,3.32826038,-4.78109416,0.01931097,-0.06131944,0.41713067,-0.65821731,0.54209484,-0.40991333,0.11864619,-0.31312653,1.32403856,-0.90483190,0.55747870,-0.51688456,0.03196578,-0.12869062,1.22787368,-1.83064127
-5.63381691,3.48311492,-4.87758789,0.02116349,-0.06253475,0.43344969,-0.67625067,0.57054481,-0.41597479,0.12705458,-0.32337918,1.38291063,-0.92447344,0.58992624,-0.52607040,0.03314794,-0.13321914,1.29116223,-1.86411803
-5.62781391,3.65153783,-4.96708709,0.02318921,-0.06349459,0.45086700,-0.69289128,0.60024191,-0.42215982,0.13628854,-0.33272205,1.44287881,-0.94363009,0.62639789,-0.53438441,0.03466913,-0.13725494,1.35962454,-1.89558085
-5.62181091,3.83278575,-5.04717770,0.02537550,-0.06417395,0.46935682,-0.70787410,0.63118939,-0.42829915,0.14626769,-0.34099718,1.50372902,-0.96194337,0.66680763,-0.54159629,0.03649142,-0.14073394,1.43289315,-1.92403824
-5.61580790,4.02589951,-5.11580867,0.02770670,-0.06455478,0.48886703,-0.72098247,0.66336197,-0.43425246,0.15689933,-0.34807000,1.56521649,-0.97912173,0.71099836,-0.54751119,0.03857440,-0.14360381,1.51052612,-1.94863664
-5.60980490,4.22966117,-5.17132427,0.03016381,-0.06462608,0.50931241,-0.73205060,0.69669734,-0.43990929,0.16807808,-0.35383181,1.62705281,-0.99494085,0.75873007,-0.55197312,0.04087529,-0.14582498,1.59199443,-1.96867462
-5.60380190,4.44255802,-5.21248060,0.03272431,-0.06438391,0.53056910,-0.74096373,0.73108837,-0.44518850,0.17968586,-0.35820128,1.68889424,-1.00924076,0.80967037,-0.55486686,0.04334925,-0.14737122,1.67667142,-1.98361101
-5.59779890,4.66275743,-5.23844678,0.03536207,-0.06383112,0.55247056,-0.74765648,0.76637669,-0.45003642,0.19159239,-0.36112512,1.75033192,-1.02192029,0.86338835,-0.55611829,0.04594967,-0.14822979,1.76382552,-1.99306706
-5.59179590,4.88809520,-5.24879242,0.03804736,-0.06297698,0.57480553,-0.75210953,0.80234801,-0.45442422,0.20365632,-0.36257795,1.81088525,-1.03292956,0.91935226,-0.55569329,0.04862862,-0.14840111,1.85261719,-1.99682327
-5.58579290,5.11608002,-5.24346342,0.04074714,-0.06183661,0.59731823,-0.75434498,0.83872966,-0.45834450,0.21572693,-0.36256144,1.86999903,-1.04226128,0.97693177,-0.55359545,0.05133740,-0.14789800,1.94210096,-1.99481153
-5.57978989,5.34391562,-5.22274887,0.04342537,-0.06043029,0.61971097,-0.75442090,0.87519072,-0.46180765,0.22764659,-0.36110283,1.92704511,-1.04994174,1.03540499,-0.54986278,0.05402727,-0.14674464,2.03123330,-1.98710368
-5.57378689,5.56854141,-5.18724188,0.04604362,-0.05878271,0.64164925,-0.75242547,0.91134500,-0.46483841,0.23925375,-0.35825297,1.98132907,-1.05602228,1.09397038,-0.54456376,0.05665024,-0.14497520,2.11888642,-1.97389746
-5.56778389,5.78669111,-5.13779739,0.04856176,-0.05692215,0.66276929,-0.74847116,0.94675685,-0.46747265,0.25038667,-0.35408407,2.03210191,-1.06057203,1.15176343,-0.53779298,0.05916001,-0.14263229,2.20386824,-1.95550105
-5.56178089,5.99496825,-5.07548981,0.05093886,-0.05487966,0.68268772,-0.74268938,0.98095001,-0.46975499,0.26088745,-0.34868722,2.07857677,-1.06367246,1.20787760,-0.52966677,0.06151293,-0.13976533,2.28494797,-1.93231731
-5.55577789,6.18993583,-5.00157280,0.05313418,-0.05268820,0.70101305,-0.73522580,1.01341908,-0.47173718,0.27060652,-0.34216996,2.11995017,-1.06541418,1.26138886,-0.52031885,0.06366910,-0.13642886,2.36088654,-1.90482848
-5.54977489,6.36821696,-4.91744321,0.05510826,-0.05038187,0.71735862,-0.72623671,1.04364330,-0.47347753,0.27940717,-0.33465370,2.15542707,-1.06589607,1.31138291,-0.50989646,0.06559330,-0.13268093,2.43047099,-1.87358230
-5.54377189,6.52660209,-4.82461030,0.05682407,-0.04799520,0.73135620,-0.71588638,1.07110233,-0.47504126,0.28717005,-0.32627149,2.18424866,-1.06522696,1.35698391,-0.49855698,0.06725604,-0.12858163,2.49255112,-1.83917990
-5.53776888,6.66215810,-4.72467092,0.05824818,-0.04556250,0.74266993,-0.70434552,1.09529312,-0.47650174,0.29379733,-0.31716575,2.20572186,-1.06352919,1.39738353,-0.48646508,0.06863436,-0.12419176,2.54607705,-1.80226564
-5.53176588,6.77233404,-4.61929029,0.05935184,-0.04311731,0.75100965,-0.69179068,1.11574741,-0.47794241,0.29921631,-0.30748633,2.21924885,-1.06094394,1.43186894,-0.47379051,0.06971257,-0.11957173,2.59013582,-1.76351909
-5.52576288,6.85505837,-4.51018778,0.06011200,-0.04069193,0.75614316,-0.67840433,1.13204896,-0.47945911,0.30338231,-0.29738859,2.22435557,-1.05763747,1.45984840,-0.46070643,0.07048266,-0.11478069,2.62398514,-1.72364862
-5.51975988,6.90882269,-4.39912631,0.06051221,-0.03831701,0.75790677,-0.66437548,1.14384968,-0.48116250,0.30628053,-0.28703172,2.22071738,-1.05380749,1.48087333,-0.44738808,0.07094464,-0.10987581,2.64708275,-1.68338630
-5.51375688,6.93274754,-4.28790362,0.06054325,-0.03602129,0.75621356,-0.64990033,1.15088402,-0.48318026,0.30792694,-0.27657701,2.20818083,-1.04968902,1.49465559,-0.43401186,0.07110644,-0.10491185,2.65910959,-1.64348342
-5.50775388,6.92662689,-4.17834378,0.06020367,-0.03383130,0.75105903,-0.63518282,1.15298078,-0.48565865,0.30836786,-0.26618617,2.18678034,-1.04555876,1.50107919,-0.42075434,0.07098366,-0.09994078,2.65998564,-1.60470599
-5.50175088,6.89094850,-4.07228690,0.05949998,-0.03177118,0.74252373,-0.62043458,1.15007184,-0.48876309,0.30767838,-0.25601958,2.15674869,-1.04173731,1.50020587,-0.40779140,0.07059894,-0.09501159,2.64987742,-1.56782950
-5.49574787,6.82688918,-3.97157556,0.05844666,-0.02986250,0.73077292,-0.60587415,1.14219735,-0.49267771,0.30595964,-0.24623433,2.11852103,-1.03858870,1.49227420,-0.39529695,0.06998118,-0.09017016,2.62919663,-1.53363232
-5.48974487,6.73628482,-3.87803666,0.05706587,-0.02812411,0.71605317,-0.59172514,1.12950705,-0.49760328,0.30333492,-0.23698223,2.07273188,-1.03651676,1.47769219,-0.38344149,0.06916445,-0.08545913,2.59858987,-1.50288730
-5.48374187,6.62157645,-3.79345775,0.05538697,-0.02657195,0.69868604,-0.57821341,1.11225768,-0.50375386,0.29994494,-0.22840748,2.02020536,-1.03595809,1.45702399,-0.37239008,0.06818672,-0.08091781,2.55891977,-1.47635121
-5.47773887,6.48573512,-3.71955783,0.05344579,-0.02521898,0.67905935,-0.56556306,1.09080670,-0.51135176,0.29594239,-0.22064427,1.96193890,-1.03737187,1.43097105,-0.36229996,0.06708855,-0.07658199,2.51123847,-1.45475186
-5.47173587,6.33216892,-3.65795267,0.05128371,-0.02407495,0.65761628,-0.55399148,1.06560237,-0.52062123,0.29148604,-0.21381420,1.89908136,-1.04122657,1.40034900,-0.35331761,0.06591160,-0.07248376,2.45675468,-1.43877318
-5.46573287,6.16461686,-3.61011579,0.04894664,-0.02314629,0.63484291,-0.54370354,1.03717087,-0.53178079,0.28673477,-0.20802360,1.83290622,-1.04798422,1.36606109,-0.34557556,0.06469725,-0.06865120,2.39679573,-1.42903837
-5.45972986,5.98703445,-3.57733641,0.04648386,-0.02243599,0.61125476,-0.53488532,1.00610105,-0.54503477,0.28184165,-0.20336096,1.76478118,-1.05808281,1.32906973,-0.33918884,0.06348522,-0.06510813,2.33276658,-1.42609192
-5.45372686,5.80347630,-3.56067622,0.04394681,-0.02194341,0.58738293,-0.52769757,0.97302735,-0.56056406,0.27694857,-0.19989433,1.69613529,-1.07191777,1.29036719,-0.33425137,0.06231238,-0.06187369,2.26610754,-1.43038091
-5.44772386,5.61798077,-3.56092712,0.04138791,-0.02166427,0.56376038,-0.52226938,0.93861182,-0.57851676,0.27218154,-0.19766915,1.62842485,-1.08982338,1.25094700,-0.33083246,0.06121170,-0.05896201,2.19825268,-1.44223673
-5.44172086,5.43446162,-3.57857229,0.03885937,-0.02159053,0.54090879,-0.51869247,0.90352597,-0.59899899,0.26764689,-0.19670634,1.56309924,-1.11205510,1.21177697,-0.32897358,0.06021147,-0.05638188,2.13059054,-1.46185788
-5.43571786,5.25661052,-3.61375274,0.03641210,-0.02171046,0.51932663,-0.51701633,0.86843310,-0.62206630,0.26342859,-0.19700090,1.50156778,-1.13877379,1.17377508,-0.32868562,0.05933474,-0.05413651,2.06442888,-1.48929497
-5.42971486,5.08781371,-3.66624178,0.03409468,-0.02200875,0.49947846,-0.51724475,0.83397182,-0.64771610,0.25958679,-0.19852125,1.44516855,-1.17003266,1.13778876,-0.32994689,0.05859909,-0.05222339,2.00096445,-1.52443867
-5.42371186,4.93108494,-3.73542903,0.03195255,-0.02246665,0.48178596,-0.51933384,0.80074133,-0.67588153,0.25615752,-0.20120915,1.39513971,-1.20576782,1.10457830,-0.33270190,0.05801659,-0.05063426,1.94125887,-1.56701151
-5.41770885,4.78901578,-3.82031579,0.03002717,-0.02306233,0.46662057,-0.52319190,0.76928881,-0.70642704,0.25315357,-0.20498057,1.35259403,-1.24579283,1.07480442,-0.33686125,0.05759409,-0.04935535,1.88622095,-1.61656427
-5.41170585,4.66374325,-3.91952271,0.02835550,-0.02377125,0.45429791,-0.52868111,0.74009922,-0.73914595,0.25056647,-0.20972729,1.31849667,-1.28979794,1.04902010,-0.34230254,0.05733366,-0.04836770,1.83659543,-1.67247736
-5.40570285,4.55693370,-4.03131045,0.02696942,-0.02456670,0.44507365,-0.53562114,0.71358753,-0.77376027,0.24836931,-0.21531949,1.29364659,-1.33735402,1.02766634,-0.34887244,0.05723322,-0.04764780,1.79295808,-1.73396763
-5.39969985,4.46978138,-4.15361323,0.02589548,-0.02542042,0.43914095,-0.54379470,0.69009356,-0.80992281,0.24652024,-0.22160906,1.27866131,-1.38792134,1.01107131,-0.35638994,0.05728733,-0.04716834,1.75571625,-1.80010077
-5.39369685,4.40301901,-4.28408499,0.02515454,-0.02630333,0.43662901,-0.55295456,0.66987903,-0.84722177,0.24496640,-0.22843375,1.27396508,-1.44086286,0.99945242,-0.36465070,0.05748796,-0.04689917,1.72511416,-1.86980914
-5.38769385,4.35693784,-4.42015694,0.02476169,-0.02718634,0.43760268,-0.56283222,0.65312673,-0.88518757,0.24364804,-0.23562203,1.27978032,-1.49546186,0.99292044,-0.37343239,0.05782532,-0.04680845,1.70124189,-1.94191481
-5.38169085,4.33141437,-4.55910505,0.02472612,-0.02804116,0.44206280,-0.57314752,0.63994152,-0.92330212,0.24250249,-0.24299837,1.29612215,-1.55094309,0.99148511,-0.38250091,0.05828866,-0.04686387,1.68404694,-2.01515734
-5.37568784,4.32594097,-4.69812564,0.02505110,-0.02884124,0.44994720,-0.58361910,0.63035276,-0.96101004,0.24146791,-0.25038900,1.32279593,-1.60649690,0.99506151,-0.39161737,0.05886689,-0.04703389,1.67334740,-2.08822543
-5.36968484,4.33965830,-4.83441647,0.02573404,-0.02956261,0.46113221,-0.59397512,0.62431793,-0.99773181,0.24048643,-0.25762776,1.35939797,-1.66130549,1.00347663,-0.40054544,0.05954912,-0.04728912,1.66884568,-2.15979189
-5.36368184,4.37138778,-4.96526111,0.02676649,-0.03018476,0.47543453,-0.60396397,0.62172703,-1.03287844,0.23950670,-0.26456201,1.40531940,-1.71457022,1.01647581,-0.40905910,0.06032510,-0.04760348,1.67014228,-2.22855051
-5.35767884,4.41966292,-5.08811341,0.02813431,-0.03069139,0.49261366,-0.61336446,0.62240770,-1.06586717,0.23848567,-0.27105812,1.45975347,-1.76553913,1.03372883,-0.41695027,0.06118536,-0.04795536,1.67674884,-2.29325406
-5.35167584,4.48275937,-5.20067944,0.02981778,-0.03107110,0.51237480,-0.62199507,0.62613073,-1.09613793,0.23738956,-0.27700671,1.52170649,-1.81353360,1.05483545,-0.42403627,0.06212130,-0.04832856,1.68810044,-2.35275183
-5.34567284,4.55872360,-5.30099372,0.03179186,-0.03131797,0.53437236,-0.62972193,0.63261594,-1.12316992,0.23619414,-0.28232697,1.59001278,-1.85797305,1.07933072,-0.43016674,0.06312511,-0.04871301,1.70356688,-2.40602570
