energy_ev,total_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,5.81399834,2.38952081,2.45876904,0.02879694,4.36513776,0.40876203,0.00080843
-4.29514757,5.89862285,2.47727313,2.49537397,0.02784360,4.44180005,0.40809651,0.00082479
-4.28914457,5.96579955,2.56169364,2.52320963,0.02688479,4.50337852,0.40762548,0.00084039
-4.28314157,6.01480432,2.64205277,2.54178952,0.02594101,4.54905023,0.40739749,0.00085523
-4.27713857,6.04535845,2.71773283,2.55081290,0.02503363,4.57833050,0.40748666,0.00086935
-4.27113557,6.05763037,2.78824615,2.55017778,0.02418427,4.59108754,0.40798785,0.00088287
-4.26513257,6.05222267,2.85324764,2.53998751,0.02341422,4.58754586,0.40901081,0.00089597
-4.25912956,6.03014417,2.91254080,2.52055011,0.02274382,4.56827749,0.41067349,0.00090887
-4.25312656,5.99276782,2.96607673,2.49237017,0.02219193,4.53418105,0.41309478,0.00092180
-4.24712356,5.94177561,3.01394582,2.45613320,0.02177539,4.48644889,0.41638718,0.00093503
-4.24112056,5.87909234,3.05636251,2.41268298,0.02150854,4.42652347,0.42064957,0.00094883
-4.23511756,5.80681090,3.09364378,2.36299274,0.02140282,4.35604470,0.42596040,0.00096347
-4.22911456,5.72711219,3.12618250,2.30813134,0.02146638,4.27679033,0.43237172,0.00097918
-4.22311156,5.64218289,3.15441717,2.24922610,0.02170381,4.19061214,0.43990414,0.00099619
-4.21710855,5.55413488,3.17879977,2.18742389,0.02211592,4.09937084,0.44854300,0.00101465
-4.21110555,5.46492996,3.19976377,2.12385249,0.02269960,4.00487267,0.45823592,0.00103469
-4.20510255,5.37631315,3.21769407,2.05958387,0.02344781,3.90881075,0.46889183,0.00105636
-4.19909955,5.28975774,3.23290096,1.99560141,0.02434960,3.81271389,0.48038145,0.00107967
-4.19309655,5.20642450,3.24559966,1.93277231,0.02539029,3.71790514,0.49253938,0.00110452
-4.18709355,5.12713687,3.25589680,1.87182665,0.02655170,3.62547191,0.50516753,0.00113080
-4.18109055,5.05237290,3.26378461,1.81334380,0.02781254,3.53624886,0.51803993,0.00115827
-4.17508754,4.98227415,3.26914354,1.75774670,0.02914883,3.45081384,0.53090862,0.00118669
-4.16908454,4.91667070,3.27175278,1.70530400,0.03053447,3.36949678,0.54351061,0.00121573
-4.16308154,4.85512050,3.27130848,1.65613962,0.03194186,3.29240042,0.55557530,0.00124501
-4.15707854,4.79696088,3.26744821,1.61024896,0.03334254,3.21943135,0.56683252,0.00127415
-4.15107554,4.74136909,3.25978048,1.56752065,0.03470801,3.15033936,0.57702051,0.00130272
-4.14507254,4.68742871,3.24791734,1.52776243,0.03601038,3.08476249,0.58589378,0.00133030
-4.13906953,4.63419817,3.23150816,1.49072972,0.03722320,3.02227526,0.59323041,0.00135644
-4.13306653,4.58077806,3.21027262,1.45615515,0.03832213,2.96243732,0.59883868,0.00138077
-4.12706353,4.52637370,3.18403084,1.42377764,0.03928565,2.90483992,0.60256259,0.00140289
-4.12106053,4.47035005,3.15272911,1.39336944,0.04009558,2.84914788,0.60428618,0.00142249
-4.11505753,4.41227651,3.11645951,1.36475986,0.04073762,2.79513497,0.60393658,0.00143928
-4.10905453,4.35195963,3.07547247,1.33785464,0.04120167,2.74271129,0.60148545,0.00145305
-4.10305153,4.28946273,3.03018160,1.31265018,0.04148209,2.69194139,0.59694906,0.00146364
-4.09704852,4.22511175,2.98116041,1.28924194,0.04157772,2.64305280,0.59038685,0.00147098
-4.09104552,4.15948772,2.92913125,1.26782697,0.04149189,2.59643472,0.58189862,0.00147504
-4.08504252,4.09340647,2.87494701,1.24870048,0.04123215,2.55262742,0.57162049,0.00147586
-4.07903952,4.02788711,2.81956648,1.23224668,0.04080998,2.51230305,0.55971985,0.00147354
-4.07303652,3.96411102,2.76402464,1.21892448,0.04024038,2.47623912,0.54638945,0.00146824
-4.06703352,3.90337340,2.70939931,1.20924858,0.03954130,2.44528588,0.53184105,0.00146014
-4.06103052,3.84702966,2.65677558,1.20376692,0.03873310,2.42032925,0.51629866,0.00144945
-4.05502751,3.79643909,2.60720974,1.20303523,0.03783791,2.40225084,0.49999195,0.00143641
-4.04902451,3.75290808,2.56169412,1.20758975,0.03687908,2.39188671,0.48314979,0.00142128
-4.04302151,3.71763502,2.52112421,1.21791910,0.03588049,2.38998648,0.46599442,0.00140427
-4.03701851,3.69165903,2.48626943,1.23443638,0.03486607,2.39717422,0.44873627,0.00138564
-4.03101551,3.67581414,2.45774839,1.25745247,0.03385923,2.41391256,0.43156975,0.00136558
-4.02501251,3.67069051,2.43600955,1.28715161,0.03288250,2.44047124,0.41466994,0.00134429
-4.01900950,3.67660387,2.42131771,1.32357009,0.03195706,2.47690122,0.39819039,0.00132193
-4.01300650,3.69357409,2.41374677,1.36657916,0.03110254,2.52301529,0.38226200,0.00129864
-4.00700350,3.72131355,2.41317868,1.41587272,0.03033670,2.57837599,0.36699284,0.00127453
-4.00100050,3.75922567,2.41930849,1.47096072,0.02967529,2.64229142,0.35246891,0.00124968
-3.99499750,3.80641379,2.43165524,1.53116871,0.02913192,2.71381946,0.33875565,0.00122418
-3.98899450,3.86170011,2.44957816,1.59564392,0.02871792,2.79178061,0.32590004,0.00119807
-3.98299150,3.92365460,2.47229768,1.66336818,0.02844226,2.87477949,0.31393316,0.00117142
-3.97698849,3.99063294,2.49892049,1.73317756,0.02831149,2.96123479,0.30287294,0.00114427
-3.97098549,4.06082299,2.52846805,1.80378843,0.02832964,3.04941720,0.29272702,0.00111667
-3.96498249,4.13229843,2.55990770,1.87382949,0.02849813,3.13749450,0.28349555,0.00108870
-3.95897949,4.20307831,2.59218555,1.94187881,0.02881574,3.22358286,0.27517375,0.00106044
-3.95297649,4.27119104,2.62426048,2.00650492,0.02927853,3.30580278,0.26775430,0.00103199
-3.94697349,4.33474084,2.65513825,2.06631050,0.02987981,3.38233820,0.26122929,0.00100347
-3.94097049,4.39197473,2.68390491,2.11997720,0.03061014,3.45149678,0.25559199,0.00097502
-3.93496748,4.44134789,2.70975873,2.16630990,0.03145742,3.51176922,0.25083820,0.00094679
-3.92896448,4.48158508,2.73203967,2.20427868,0.03240699,3.56188542,0.24696737,0.00091897
-3.92296148,4.51173577,2.75025556,2.23305666,0.03344189,3.60086520,0.24398355,0.00089175
-3.91695848,4.53122074,2.76410413,2.25205214,0.03454317,3.62806139,0.24189604,0.00086533
-3.91095548,4.53986807,2.77348996,2.26093362,0.03569030,3.64319323,0.24072001,0.00083995
-3.90495248,4.53793642,2.77853576,2.25964624,0.03686169,3.64636828,0.24047689,0.00081582
-3.89894947,4.52612433,2.77958702,2.24841906,0.03803528,3.63809157,0.24119463,0.00079319
-3.89294647,4.50556413,2.77720978,2.22776246,0.03918923,3.61926103,0.24290775,0.00077229
-3.88694347,4.47780008,2.77218083,2.19845562,0.04030254,3.59114879,0.24565709,0.00075336
-3.88094047,4.44475060,2.76547043,2.16152453,0.04135587,3.55536865,0.24948918,0.00073664
-3.87493747,4.40865534,2.75821758,2.11821119,0.04233208,3.51383055,0.25445509,0.00072236
-3.86893447,4.37200832,2.75169820,2.06993527,0.04321695,3.46868347,0.26060876,0.00071075
-3.86293147,4.33747913,2.74728711,2.01824969,0.04399958,3.42224862,0.26800459,0.00070203
-3.85692846,4.30782480,2.74641474,1.96479193,0.04467283,3.37694570,0.27669432,0.00069637
-3.85092546,4.28579546,2.75052019,1.91123308,0.04523345,3.33521473,0.28672322,0.00069396
-3.84492246,4.27403741,2.76100217,1.85922658,0.04568219,3.29943686,0.29812561,0.00069494
-3.83891946,4.27499737,2.77916991,1.81035887,0.04602354,3.27185719,0.31091985,0.00069941
-3.83291646,4.29083208,2.80619621,1.76610370,0.04626550,3.25451309,0.32510305,0.00070742
-3.82691346,4.32332713,2.84307463,1.72778205,0.04641898,3.24917073,0.34064570,0.00071897
-3.82091046,4.37382874,2.89058323,1.69652893,0.04649726,3.25727280,0.35748662,0.00073402
-3.81490745,4.44319188,2.94925656,1.67326837,0.04651522,3.27989955,0.37552855,0.00075243
-3.80890445,4.53174736,3.01936772,1.65869715,0.04648855,3.31774478,0.39463472,0.00077401
-3.80290145,4.63928965,3.10092167,1.65327773,0.04643299,3.37110769,0.41462687,0.00079849
-3.79689845,4.76508660,3.19366036,1.65724023,0.04636355,3.43990080,0.43528493,0.00082551
-3.79089545,4.90791063,3.29707983,1.67059285,0.04629382,3.52367335,0.45634862,0.00085467
-3.78489245,5.06609057,3.41045865,1.69313989,0.04623542,3.62164869,0.47752126,0.00088547
-3.77888944,5.23758156,3.53289628,1.72450618,0.04619759,3.73277368,0.49847557,0.00091738
-3.77288644,5.42005007,3.66335956,1.76416621,0.04618693,3.85577720,0.51886170,0.00094981
-3.76688344,5.61096976,3.80073468,1.81147658,0.04620730,3.98923475,0.53831690,0.00098215
-3.76088044,5.80772357,3.94388194,1.86570971,0.04625993,4.13163554,0.55647683,0.00101379
-3.75487744,6.00770701,4.09168977,1.92608720,0.04634368,4.28144835,0.57298775,0.00104409
-3.74887444,6.20842719,4.24312518,1.99181110,0.04645541,4.43718277,0.58751923,0.00107250
-3.74287144,6.40759283,4.39727710,2.06209172,0.04659049,4.59744254,0.59977671,0.00109848
-3.73686843,6.60319048,4.55339014,2.13617051,0.04674332,4.76096807,0.60951320,0.00112156
-3.73086543,6.79354318,4.71088632,2.21333736,0.04690800,4.92666626,0.61653961,0.00114137
-3.72486243,6.97734881,4.86937325,2.29294166,0.04707882,5.09362606,0.62073309,0.00115764
-3.71885943,7.15369619,5.02863786,2.37439695,0.04725087,5.26111944,0.62204284,0.00117020
-3.71285643,7.32205874,5.18862593,2.45717943,0.04742046,5.42858802,0.62049325,0.00117899
-3.70685343,7.48226634,5.34940820,2.54082092,0.04758547,5.59561667,0.61618388,0.00118408
-3.70085043,7.63445745,5.51113487,2.62489711,0.04774558,5.76189607,0.60928651,0.00118564
-3.69484742,7.77901469,5.67398109,2.70901236,0.04790231,5.92717684,0.60003918,0.00118394
-3.68884442,7.91648780,5.83808651,2.79278222,0.04805899,6.09121835,0.58873762,0.00117934
-3.68284142,8.04750872,6.00349233,2.87581518,0.04822052,6.25373563,0.57572450,0.00117226
-3.67683842,8.17270379,6.17007976,2.95769503,0.04839305,6.41434783,0.56137688,0.00116318
-3.67083542,8.29260818,6.33751351,3.03796511,0.04858351,6.57253155,0.54609278,0.00115262
-3.66483242,8.40758753,6.50519392,3.11611570,0.04879910,6.72758217,0.53027717,0.00114106
-3.65882941,8.51777107,6.67222077,3.19157542,0.04904671,6.87858562,0.51432835,0.00112902
-3.65282641,8.62300014,6.83737143,3.26370738,0.04933232,7.02440267,0.49862523,0.00111694
-3.64682341,8.72279485,6.99909517,3.33181051,0.04966045,7.16366695,0.48351607,0.00110522
-3.64082041,8.81634064,7.15552467,3.39512612,0.05003365,7.29479736,0.46930918,0.00109418
-3.63481741,8.90249574,7.30450508,3.45284959,0.05045203,7.41602455,0.45626597,0.00108407
-3.62881441,8.97981902,7.44363984,3.50414677,0.05091307,7.52543069,0.44459638,0.00107504
-3.62281141,9.04661701,7.57035207,3.54817434,0.05141136,7.62100108,0.43445704,0.00106715
-3.61680840,9.10100787,7.68195924,3.58410342,0.05193870,7.70068532,0.42595176,0.00106037
-3.61080540,9.14099920,7.77575843,3.61114533,0.05248426,7.76246587,0.41913437,0.00105461
-3.60480240,9.16457615,7.84911892,3.62857851,0.05303494,7.80443089,0.41401347,0.00104968
-3.59879940,9.16979562,7.89957840,3.63577539,0.05357593,7.82484853,0.41055868,0.00104537
-3.59279640,9.15488221,7.92493907,3.63222826,0.05409132,7.82223961,0.40870790,0.00104141
-3.58679340,9.11832160,7.92335972,3.61757281,0.05456495,7.79544555,0.40837510,0.00103754
-3.58079040,9.05894699,7.89343999,3.59160860,0.05498121,7.74368889,0.40945812,0.00103350
-3.57478739,8.97601464,7.83429331,3.55431538,0.05532590,7.66662364,0.41184596,0.00102907
-3.56878439,8.86926517,7.74560547,3.50586463,0.05558714,7.56437336,0.41542522,0.00102405
-3.56278139,8.73896755,7.62767619,3.44662570,0.05575607,7.43755525,0.42008533,0.00101833
-3.55677839,8.58594392,7.48144182,3.37716614,0.05582754,7.28728886,0.42572229,0.00101188
-3.55077539,8.41157374,7.30847787,3.29824611,0.05580055,7.11518891,0.43224095,0.00100475
-3.54477239,8.21777711,7.11098107,3.21080679,0.05567853,6.92334199,0.43955566,0.00099709
-3.53876938,8.00697751,6.89173113,3.11595313,0.05546933,6.71426785,0.44758953,0.00098913
-3.53276638,7.78204559,6.65403343,3.01493133,0.05518502,6.49086611,0.45627246,0.00098120
-3.52676338,7.54622597,6.40164456,2.90910177,0.05484139,6.25635043,0.46553823,0.00097370
-3.52076038,7.30305009,6.13868295,2.79990819,0.05445723,6.01417195,0.47532096,0.00096709
-3.51475738,7.05623845,5.86952795,2.68884406,0.05405343,5.76793481,0.48555137,0.00096187
-3.50875438,6.80959604,5.59871044,2.57741741,0.05365186,5.52130651,0.49615319,0.00095857
-3.50275138,6.56690517,5.33079900,2.46711498,0.05327424,5.27792612,0.50704004,0.00095769
-3.49674837,6.33181953,5.07028503,2.35936724,0.05294089,5.04131354,0.51811306,0.00095973
-3.49074537,6.10776353,4.82147081,2.25551504,0.05266949,4.81478266,0.52925966,0.00096511
-3.48474237,5.89784047,4.58836376,2.15677927,0.05247408,4.60136136,0.54035331,0.00097419
-3.47873937,5.70475245,4.37458011,2.06423415,0.05236400,4.40372066,0.55125468,0.00098720
-3.47273637,5.53073466,4.18326060,1.97878524,0.05234329,4.22411518,0.56181391,0.00100429
-3.46673337,5.37750567,4.01700025,1.90115239,0.05241013,4.06433645,0.57187397,0.00102546
-3.46073037,5.24623487,3.87779396,1.83185830,0.05255679,3.92568007,0.58127501,0.00105057
-3.45472736,5.13752739,3.76699857,1.77122263,0.05276969,3.80892732,0.58985933,0.00107935
-3.44872436,5.05142614,3.68531216,1.71936176,0.05302994,3.71434125,0.59747680,0.00111140
-3.44272136,4.98743012,3.63277022,1.67619391,0.05331410,3.64167665,0.60399037,0.00114617
-3.43671836,4.94452775,3.60875830,1.64144932,0.05359516,3.59020341,0.60928151,0.00118303
-3.43071536,4.92124324,3.61204011,1.61468496,0.05384384,3.55874170,0.61325519,0.00122124
-3.42471236,4.91569435,3.64080008,1.59530321,0.05402993,3.54570794,0.61584426,0.00126002
-3.41870935,4.92565916,3.69269875,1.58257392,0.05412377,3.54916976,0.61701308,0.00129851
-3.41270635,4.94864992,3.76493953,1.57565917,0.05409775,3.56690841,0.61676023,0.00133588
-3.40670335,4.98199172,3.85434515,1.57364004,0.05392765,3.59648678,0.61512028,0.00137129
-3.40070035,5.02290405,3.95744199,1.57554482,0.05359402,3.63532145,0.61216461,0.00140397
-3.39469735,5.06858322,4.07055046,1.58037791,0.05308318,3.68075690,0.60800130,0.00143321
-3.38869435,5.11628390,4.18987947,1.58714880,0.05238811,3.73014031,0.60277417,0.00145841
-3.38269135,5.16339788,4.31162300,1.59490056,0.05150903,3.78089512,0.59666099,0.00147907
-3.37668834,5.20752853,4.43205656,1.60273712,0.05045363,3.83059187,0.58987105,0.00149487
-3.37068534,5.24655919,4.54763148,1.60984874,0.04923705,3.87701451,0.58264207,0.00150560
-3.36468234,5.27871378,4.65506444,1.61553512,0.04788154,3.91822056,0.57523649,0.00151123
-3.35867934,5.30260827,4.75142019,1.61922537,0.04641584,3.95259372,0.56793727,0.00151189
-3.35267634,5.31729108,4.83418474,1.62049438,0.04487430,3.97888700,0.56104312,0.00150787
-3.34667334,5.32227122,4.90132690,1.61907492,0.04329581,3.99625536,0.55486311,0.00149961
-3.34067034,5.31753259,4.95134594,1.61486498,0.04172251,4.00427623,0.54971075,0.00148767
-3.33466733,5.30353354,4.98330348,1.60792993,0.04019851,4.00295708,0.54589740,0.00147275
-3.32866433,5.28119073,4.99683814,1.59849921,0.03876839,3.99272927,0.54372505,0.00145565
-3.32266133,5.25184706,4.99216192,1.58695743,0.03747580,3.97442784,0.54347843,0.00143721
-3.31665833,5.21722393,4.97003808,1.57382982,0.03636205,3.94925735,0.54541660,0.00141837
-3.31065533,5.17935858,4.93174080,1.55976249,0.03546480,3.91874465,0.54976409,0.00140004
-3.30465233,5.14052807,4.87899774,1.54549786,0.03481685,3.88467947,0.55670178,0.00138313
-3.29864932,5.10316218,4.81391747,1.53184598,0.03444508,3.84904504,0.56635785,0.00136854
-3.29264632,5.06974806,4.73890438,1.51965278,0.03436959,3.81394068,0.57879911,0.00135706
-3.28664332,5.04273010,4.65656428,1.50976642,0.03460302,3.78149952,0.59402317,0.00134939
-3.28064032,5.02440905,4.56960453,1.50300279,0.03515007,3.75380417,0.61195184,0.00134613
-3.27463732,5.01684450,4.48073284,1.50011193,0.03600731,3.73280393,0.63242637,0.00134772
-3.26863432,5.02176511,4.39255893,1.50174636,0.03716314,3.72023698,0.65520484,0.00135443
-3.26263132,5.04049072,4.30750321,1.50843306,0.03859805,3.71756067,0.67996228,0.00136640
-3.25662831,5.07387012,4.22771636,1.52055009,0.04028510,3.72589316,0.70629369,0.00138354
-3.25062531,5.12223754,4.15501306,1.53830899,0.04219055,3.74596889,0.73372041,0.00140562
-3.24462231,5.18539030,4.09082248,1.56174386,0.04427482,3.77810977,0.76169960,0.00143223
-3.23861931,5.26258877,4.03615722,1.59070743,0.04649348,3.82221337,0.78963707,0.00146282
-3.23261631,5.35257895,3.99160150,1.62487445,0.04879852,3.87775849,0.81690289,0.00149667
-3.22661331,5.45363672,3.95731833,1.66375209,0.05113963,3.94382765,0.84284944,0.00153297
-3.22061031,5.56363164,3.93307451,1.70669700,0.05346564,4.01914519,0.86683134,0.00157081
-3.21460730,5.68010724,3.91828128,1.75293792,0.05572592,4.10212904,0.88822626,0.00160924
-3.20860430,5.80037392,3.91204797,1.80160297,0.05787179,4.19095332,0.90645597,0.00164727
-3.20260130,5.92160990,3.91324514,1.85175023,0.05985783,4.28361883,0.92100655,0.00168393
-3.19659830,6.04096533,3.92057367,1.90240007,0.06164312,4.37802782,0.93144686,0.00171831
-3.19059530,6.15566454,3.93263576,1.95256797,0.06319227,4.47205963,0.93744438,0.00174954
-3.18459230,6.26310185,3.94800451,2.00129618,0.06447624,4.56364361,0.93877763,0.00177688
-3.17858929,6.36092664,3.96528833,2.04768301,0.06547300,4.65082656,0.93534465,0.00179972
-3.17258629,6.44711426,3.98318785,2.09090874,0.06616783,4.73183166,0.92716696,0.00181756
-3.16658329,6.52002019,4.00054274,2.13025710,0.06655346,4.80510724,0.91438895,0.00183008
-3.16058029,6.57841614,4.01636739,2.16513194,0.06662988,4.86936392,0.89727263,0.00183709
-3.15457729,6.62150753,4.02987471,2.19506873,0.06640395,4.92359957,0.87618816,0.00183857
-3.14857429,6.64893325,4.04048830,2.21974097,0.06588879,4.96711237,0.85160044,0.00183465
-3.14257129,6.66074910,4.04784380,2.23896186,0.06510298,4.99950259,0.82405271,0.00182556
-3.13656828,6.65739763,4.05178096,2.25268173,0.06406962,5.02066466,0.79414767,0.00181166
-3.13056528,6.63966706,4.05232822,2.26098192,0.06281535,5.03077107,0.76252724,0.00179342
-3.12456228,6.60864295,4.04968203,2.26406595,0.06136925,5.03025027,0.72985187,0.00177133
-3.11855928,6.56565568,4.04418286,2.26224877,0.05976183,5.01976046,0.69678010,0.00174597
-3.11255628,6.51222710,4.03629022,2.25594488,0.05802403,5.00016124,0.66394951,0.00171793
-3.10655328,6.45001911,4.02655822,2.24565583,0.05618631,4.97248481,0.63195952,0.00168779
-3.10055028,6.38078628,4.01561309,2.23195786,0.05427791,4.93790789,0.60135673,0.00165612
-3.09454727,6.30633398,4.00413362,2.21548961,0.05232614,4.89772530,0.57262310,0.00162348
-3.08854427,6.22848275,3.99283467,2.19694028,0.05035597,4.85332541,0.54616725,0.00159036
-3.08254127,6.14903886,3.98245365,2.17703798,0.04838963,4.80616742,0.52231888,0.00155722
-3.07653827,6.06977028,3.97373939,2.15653807,0.04644645,4.75775977,0.50132614,0.00152446
-3.07053527,5.99238690,3.96744223,2.13621104,0.04454276,4.70963905,0.48335569,0.00149243
-3.06453227,5.91852321,3.96430422,2.11682959,0.04269196,4.66334807,0.46849518,0.00146144
-3.05852926,5.84972200,3.96504819,2.09915453,0.04090463,4.62041230,0.45675759,0.00143173
-3.05252626,5.78741705,3.97036433,2.08391905,0.03918873,4.58231359,0.44808702,0.00140350
-3.04652326,5.73291366,3.98089352,2.07181139,0.03754981,4.55046064,0.44236550,0.00137693
-3.04052026,5.68736612,3.99720679,2.06345590,0.03599126,4.52615582,0.43942052,0.00135215
-3.03451726,5.65175157,4.01978093,2.05939277,0.03451458,4.51055876,0.43903267,0.00132927
-3.02851426,5.62684086,4.04897076,2.06005713,0.03311960,4.50464750,0.44094348,0.00130834
-3.02251126,5.61316741,4.08497915,2.06575823,0.03180470,4.50917841,0.44486299,0.00128944
-3.01650825,5.61099570,4.12782660,2.07665988,0.03056701,4.52464691,0.45047724,0.00127258
-3.01050525,5.62029176,4.17732222,2.09276326,0.02940263,4.55125114,0.45745537,0.00125776
-3.00450225,5.64069833,4.23303874,2.11389355,0.02830673,4.58886113,0.46545669,0.00124496
-2.99849925,5.67151735,4.29429398,2.13969150,0.02727377,4.63699593,0.47413759,0.00123413
-2.99249625,5.71170267,4.36014122,2.16961127,0.02629760,4.69481137,0.48315839,0.00122519
-2.98649325,5.75986530,4.42937068,2.20292550,0.02537166,4.76110042,0.49219036,0.00121804
-2.98049025,5.81429314,4.50052374,2.23873814,0.02448914,4.83430772,0.50092280,0.00121255
-2.97448724,5.87298624,4.57192100,2.27600547,0.02364313,4.91255951,0.50907026,0.00120857
-2.96848424,5.93370780,4.64170425,2.31356495,0.02282685,4.99370868,0.51637978,0.00120593
-2.96248124,5.99405020,4.70789176,2.35017144,0.02203383,5.07539456,0.52263813,0.00120445
-2.95647824,6.05151409,4.76844529,2.38453935,0.02125811,5.15511553,0.52767869,0.00120395
-2.95047524,6.10359791,4.82134622,2.41538943,0.02049445,5.23031204,0.53138788,0.00120424
-2.94447224,6.14789401,4.86467768,2.44149797,0.01973850,5.29845665,0.53371077,0.00120517
-2.93846923,6.18218709,4.89670869,2.46174632,0.01898700,5.35714737,0.53465561,0.00120660
-2.93246623,6.20455030,4.91597617,2.47516824,0.01823788,5.40419976,0.53429685,0.00120842
-2.92646323,6.21343379,4.92136018,2.48099268,0.01749032,5.43773355,0.53277655,0.00121059
-2.92046023,6.20774116,4.91214840,2.47867965,0.01674486,5.45624926,0.53030377,0.00121309
-2.91445723,6.18688921,4.88808565,2.46794727,0.01600331,5.45869093,0.52715176,0.00121601
-2.90845423,6.15084741,4.84940534,2.44878817,0.01526868,5.44449148,0.52365292,0.00121946
-2.90245123,6.10015410,4.79684039,2.42147433,0.01454510,5.41359802,0.52019132,0.00122365
-2.89644822,6.03590801,4.73161213,2.38654959,0.01383755,5.36647561,0.51719306,0.00122883
-2.89044522,5.95973424,4.65539694,2.34481009,0.01315169,5.30408876,0.51511436,0.00123531
-2.88444222,5.87372585,4.57027154,2.29727331,0.01249357,5.22786120,0.51442779,0.00124346
-2.87843922,5.78036288,4.47863871,2.24513692,0.01186935,5.13961566,0.51560694,0.00125366
-2.87243622,5.68241202,4.38313666,2.18972941,0.01128496,5.04149625,0.51910988,0.00126632
-2.86643322,5.58281125,4.28653575,2.13245478,0.01074587,4.93587692,0.52536189,0.00128183
-2.86043022,5.48454433,4.19162725,2.07473372,0.01025677,4.82526037,0.53473820,0.00130056
-2.85442721,5.39051085,4.10110900,2.01794432,0.00982134,4.71217204,0.54754695,0.00132281
-2.84842421,5.30339756,4.01747332,1.96336482,0.00944205,4.59905410,0.56401343,0.00134880
-2.84242121,5.22555702,3.94290205,1.91212125,0.00911999,4.48816446,0.58426585,0.00137865
-2.83641821,5.15889900,3.87917366,1.86514229,0.00885482,4.38148532,0.60832361,0.00141235
-2.83041521,5.10479980,3.82758668,1.82312339,0.00864469,4.28064544,0.63608825,0.00144976
-2.82441221,5.06403367,3.78890264,1.78650164,0.00848631,4.18685963,0.66733806,0.00149056
-2.81840920,5.03672962,3.76331139,1.75544251,0.00837503,4.10088787,0.70172644,0.00153429
-2.81240620,5.02235569,3.75042015,1.72983867,0.00830496,4.02301569,0.73878444,0.00158030
-2.80640320,5.01973158,3.74926663,1.70932089,0.00826921,3.95305633,0.77792778,0.00162780
-2.80040020,5.02706920,3.75835581,1.69328016,0.00826011,3.89037418,0.81846817,0.00167586
-2.79439720,5.04203932,3.77571842,1.68089974,0.00826943,3.83392782,0.85962894,0.00172341
-2.78839420,5.06186157,3.79898871,1.67119550,0.00828873,3.78233036,0.90056458,0.00176929
-2.78239120,5.08341373,3.82549777,1.66306247,0.00830957,3.73392381,0.94038365,0.00181228
-2.77638819,5.10335549,3.85237859,1.65532528,0.00832386,3.68686365,0.97817432,0.00185115
-2.77038519,5.11826129,3.87667803,1.64679019,0.00832405,3.63920947,1.01303178,0.00188467
-2.76438219,5.12475634,3.89547116,1.63629624,0.00830340,3.58901741,1.04408646,0.00191167
-2.75837919,5.11964998,3.90597298,1.62276343,0.00825619,3.53442997,1.07053202,0.00193111
-2.75237619,5.10006074,3.90564312,1.60523574,0.00817780,3.47375942,1.09165194,0.00194207
-2.74637319,5.06352776,3.89227928,1.58291752,0.00806490,3.40556111,1.10684375,0.00194381
-2.74037019,5.00810428,3.86409594,1.55520181,0.00791543,3.32869392,1.11563987,0.00193583
-2.73436718,4.93242956,3.81978557,1.52168982,0.00772867,3.24236571,1.11772408,0.00191784
-2.72836418,4.83577680,3.75856036,1.48220119,0.00750514,3.14616236,1.11294310,0.00188982
-2.72236118,4.71807582,3.68017360,1.43677512,0.00724653,3.04006006,1.10131273,0.00185199
-2.71635818,4.57991048,3.58492061,1.38566271,0.00695562,2.92442117,1.08301829,0.00180483
-2.71035518,4.42249192,3.47362004,1.32931170,0.00663605,2.79997474,1.05840947,0.00174909
-2.70435218,4.24760972,3.34757736,1.26834435,0.00629222,2.66778357,1.02798984,0.00168572
-2.69834917,4.05756417,3.20853264,1.20353025,0.00592905,2.52919996,0.99240150,0.00161586
-2.69234617,3.85508321,3.05859590,1.13575532,0.00555180,2.38581299,0.95240558,0.00154086
-2.68634317,3.64322841,2.90017284,1.06598873,0.00516590,2.23938997,0.90885949,0.00146216
-2.68034017,3.42529418,2.73588481,0.99524914,0.00477675,2.09181512,0.86269183,0.00138131
-2.67433717,3.20470474,2.56848613,0.92457184,0.00438956,1.94502809,0.81487597,0.00129990
-2.66833417,2.98491274,2.40078216,0.85497787,0.00400924,1.80096484,0.76640320,0.00121954
-2.66233117,2.76930337,2.23555094,0.78744621,0.00364021,1.66150297,0.71825660,0.00114179
-2.65632816,2.56110677,2.07547097,0.72288987,0.00328639,1.52841324,0.67138615,0.00106815
-2.65032516,2.36332120,1.92305691,0.66213616,0.00295109,1.40331835,0.62668593,0.00100001
-2.64432216,2.17864862,1.78060483,0.60591165,0.00263702,1.28765972,0.58497400,0.00093864
-2.63831916,2.00944339,1.65014751,0.55483150,0.00234621,1.18267262,0.54697511,0.00088514
-2.63231616,1.85767448,1.53342052,0.50939332,0.00208008,1.08936935,0.51330666,0.00084041
-2.62631316,1.72490067,1.43183852,0.46997476,0.00183945,1.00853006,0.48446786,0.00080519
-2.62031016,1.61225811,1.34648156,0.43683478,0.00162457,0.94070050,0.46083217,0.00077997
-2.61430715,1.52045885,1.27809050,0.41011765,0.00143521,0.88619572,0.44264274,0.00076504
-2.60830415,1.44979927,1.22707045,0.38985936,0.00127067,0.84510883,0.43001086,0.00076046
-2.60230115,1.40017671,1.19350138,0.37599582,0.00112989,0.81732384,0.42291708,0.00076609
