energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.11855928,7.11511031,0.00187932,0.48653247,0.88477288,0.59500629,0.04667668,1.67943096,0.81800214,4.23254368
-3.11255628,6.85936223,0.00179828,0.46998684,0.84937004,0.57028332,0.04531712,1.60757319,0.79040757,4.09317872
-3.10655328,6.58112143,0.00171023,0.45177101,0.81115381,0.54394990,0.04376618,1.53215066,0.75997213,3.93889301
-3.10055028,6.28397955,0.00161655,0.43209585,0.77061029,0.51631410,0.04204284,1.45395878,0.72709210,3.77188755
-3.09454727,5.97174263,0.00151865,0.41118901,0.72824704,0.48769166,0.04016854,1.37380799,0.69219506,3.59452942
-3.08854427,5.64835258,0.00141795,0.38929044,0.68458115,0.45840014,0.03816673,1.29251071,0.65573027,3.40929938
-3.08254127,5.31780670,0.00131582,0.36664770,0.64012782,0.42875325,0.03606234,1.21086830,0.61815864,3.21873752
-3.07653827,4.98407723,0.00121356,0.34351119,0.59538947,0.39905546,0.03388120,1.12965839,0.57994277,3.02538838
-3.07053527,4.65103288,0.00111239,0.32012933,0.55084597,0.36959697,0.03164950,1.04962257,0.54153713,2.83174707
-3.06453227,4.32236436,0.00101339,0.29674384,0.50694592,0.34064920,0.02939315,0.97145472,0.50337873,2.64020785
-3.05852926,4.00151575,0.00091754,0.27358535,0.46409938,0.31246072,0.02713726,0.89579041,0.46587852,2.45301635
-3.05252626,3.69162366,0.00082564,0.25086933,0.42267201,0.28525406,0.02490562,0.82319740,0.42941372,2.27222700
-3.04652326,3.39546556,0.00073838,0.22879263,0.38298087,0.25922302,0.02272022,0.75416774,0.39432126,2.09966647
-3.04052026,3.11541878,0.00065628,0.20753056,0.34529170,0.23453093,0.02060086,0.68911160,0.36089256,1.93690418
-3.03451726,2.85343096,0.00057971,0.18723468,0.30981784,0.21130963,0.01856484,0.62835308,0.32936969,1.78523044
-3.02851426,2.61100264,0.00050892,0.16803142,0.27672063,0.18965927,0.01662679,0.57212823,0.29994295,1.64564272
-3.02251126,2.38918212,0.00044401,0.15002139,0.24611118,0.16964889,0.01479845,0.52058524,0.27274997,1.51884000
-3.01650825,2.18857233,0.00038498,0.13327948,0.21805328,0.15131781,0.01308876,0.47378692,0.24787625,1.40522532
-3.01050525,2.00934913,0.00033173,0.11785571,0.19256750,0.13467753,0.01150379,0.43171539,0.22535700,1.30491583
-3.00450225,1.85128996,0.00028408,0.10377667,0.16963595,0.11971437,0.01004698,0.39427872,0.20518029,1.21776002
-2.99849925,1.71381155,0.00024175,0.09104758,0.14920772,0.10639242,0.00871926,0.36131935,0.18729116,1.14336115
-2.99249625,1.59601516,0.00020446,0.07965471,0.13120465,0.09465693,0.00751936,0.33262403,0.17159668,1.08110584
-2.98649325,1.49673744,0.00017183,0.06956820,0.11552728,0.08443785,0.00644402,0.30793477,0.15797167,1.03019689
-2.98049025,1.41460509,0.00014352,0.06074493,0.10206067,0.07565341,0.00548841,0.28696047,0.14626481,0.98968899
-2.97448724,1.34809135,0.00011911,0.05313159,0.09067993,0.06821370,0.00464634,0.26938889,0.13630502,0.95852609
-2.96848424,1.29557235,0.00009824,0.04666748,0.08125538,0.06202406,0.00391067,0.25489824,0.12790782,0.93557927
-2.96248124,1.25538155,0.00008052,0.04128730,0.07365701,0.05698810,0.00327354,0.24316836,0.12088155,0.91968385
-2.95647824,1.22586043,0.00006557,0.03692350,0.06775825,0.05301045,0.00272671,0.23389075,0.11503316,0.90967454
-2.95047524,1.20540411,0.00005307,0.03350832,0.06343890,0.04999898,0.00226177,0.22677732,0.11017348,0.90441783
-2.94447224,1.19250056,0.00004267,0.03097543,0.06058730,0.04786653,0.00187039,0.22156758,0.10612191,0.90284050
-2.93846923,1.18576247,0.00003410,0.02926105,0.05910150,0.04653215,0.00154447,0.21803393,0.10271027,0.90395367
-2.93246623,1.18395122,0.00002707,0.02830466,0.05888964,0.04592173,0.00127627,0.21598516,0.09978591,0.90687184
-2.92646323,1.18599250,0.00002136,0.02804928,0.05986959,0.04596821,0.00105855,0.21526789,0.09721401,0.91082661
-2.92046023,1.19098380,0.00001674,0.02844127,0.06196782,0.04661123,0.00088462,0.21576622,0.09487897,0.91517487
-2.91445723,1.19819396,0.00001304,0.02942988,0.06511765,0.04779644,0.00074838,0.21739954,0.09268506,0.91940166
-2.90845423,1.20705549,0.00001009,0.03096642,0.06925715,0.04947440,0.00064430,0.22011889,0.09055637,0.92311789
-2.90245123,1.21715063,0.00000776,0.03300335,0.07432667,0.05159929,0.00056747,0.22390193,0.08843599,0.92605346
-2.89644822,1.22819219,0.00000593,0.03549314,0.08026618,0.05412745,0.00051352,0.22874701,0.08628475,0.92804632
-2.89044522,1.24000052,0.00000450,0.03838720,0.08701274,0.05701586,0.00047862,0.23466652,0.08407940,0.92902838
-2.88444222,1.25247803,0.00000339,0.04163488,0.09449809,0.06022070,0.00045940,0.24168000,0.08181052,0.92900899
-2.87843922,1.26558266,0.00000254,0.04518256,0.10264656,0.06369606,0.00045290,0.24980729,0.07948021,0.92805699
-2.87243622,1.27930175,0.00000189,0.04897307,0.11137346,0.06739286,0.00045657,0.25906193,0.07709957,0.92628223
-2.86643322,1.29362751,0.00000140,0.05294535,0.12058409,0.07125810,0.00046815,0.26944531,0.07468635,0.92381754
-2.86043022,1.30853543,0.00000103,0.05703441,0.13017328,0.07523455,0.00048566,0.28094162,0.07226254,0.92080178
-2.85442721,1.32396630,0.00000075,0.06117175,0.14002574,0.07926069,0.00050736,0.29351379,0.06985223,0.91736496
-2.84842421,1.33981271,0.00000054,0.06528600,0.15001695,0.08327121,0.00053172,0.30710061,0.06747969,0.91361574
-2.84242121,1.35591031,0.00000039,0.06930404,0.16001485,0.08719783,0.00055737,0.32161494,0.06516775,0.90963184
-2.83641821,1.37203403,0.00000028,0.07315230,0.16988199,0.09097049,0.00058312,0.33694319,0.06293649,0.90545360
-2.83041521,1.38789890,0.00000020,0.07675834,0.17947818,0.09451884,0.00060789,0.35294573,0.06080228,0.90108061
-2.82441221,1.40316533,0.00000014,0.08005261,0.18866350,0.09777398,0.00063077,0.36945841,0.05877716,0.89647142
-2.81840920,1.41744796,0.00000010,0.08297025,0.19730150,0.10067028,0.00065093,0.38629484,0.05686852,0.89154591
-2.81240620,1.43032750,0.00000007,0.08545287,0.20526242,0.10314729,0.00066773,0.40324941,0.05507906,0.88619007
-2.80640320,1.44136452,0.00000005,0.08745022,0.21242632,0.10515151,0.00068059,0.42010081,0.05340700,0.88026251
-2.80040020,1.45011443,0.00000003,0.08892169,0.21868590,0.10663809,0.00068911,0.43661600,0.05184649,0.87360235
-2.79439720,1.45614274,0.00000002,0.08983747,0.22394901,0.10757215,0.00069300,0.45255437,0.05038818,0.86603778
-2.78839420,1.45903967,0.00000002,0.09017941,0.22814062,0.10792993,0.00069208,0.46767217,0.04901987,0.85739487
-2.78239120,1.45843364,0.00000001,0.08994148,0.23120421,0.10769940,0.00068633,0.48172692,0.04772725,0.84750611
-2.77638819,1.45400300,0.00000001,0.08912979,0.23310264,0.10688061,0.00067583,0.49448191,0.04649463,0.83621820
-2.77038519,1.44548560,0.00000001,0.08776224,0.23381833,0.10548551,0.00066077,0.50571064,0.04530571,0.82339903
-2.76438219,1.43268613,0.00000001,0.08586776,0.23335295,0.10353747,0.00064146,0.51520121,0.04414423,0.80894330
-2.75837919,1.41548113,0.00000001,0.08348514,0.23172655,0.10107036,0.00061827,0.52276057,0.04299465,0.79277697
-2.75237619,1.39382174,0.00000001,0.08066166,0.22897622,0.09812740,0.00059168,0.52821867,0.04184266,0.77486041
-2.74637319,1.36773446,0.00000001,0.07745141,0.22515450,0.09475970,0.00056219,0.53143239,0.04067575,0.75519019
-2.74037019,1.33732009,0.00000002,0.07391352,0.22032742,0.09102474,0.00053039,0.53228916,0.03948352,0.73379990
-2.73436718,1.30275134,0.00000002,0.07011024,0.21457248,0.08698469,0.00049684,0.53071019,0.03825808,0.71075989
-2.72836418,1.26426909,0.00000003,0.06610518,0.20797649,0.08270483,0.00046215,0.52665329,0.03699424,0.68617620
-2.72236118,1.22217799,0.00000005,0.06196147,0.20063350,0.07825196,0.00042688,0.52011497,0.03568970,0.66018894
-2.71635818,1.17684123,0.00000006,0.05774018,0.19264273,0.07369303,0.00039159,0.51113185,0.03434517,0.63297008
-2.71035518,1.12867504,0.00000009,0.05349897,0.18410674,0.06909397,0.00035681,0.49978120,0.03296441,0.60472097
-2.70435218,1.07814270,0.00000012,0.04929086,0.17512961,0.06451870,0.00032300,0.48618052,0.03155419,0.57566962
-2.69834917,1.02574846,0.00000016,0.04516338,0.16581544,0.06002846,0.00029058,0.47048603,0.03012429,0.54606781
-2.69234617,0.97203124,0.00000021,0.04115798,0.15626694,0.05568135,0.00025991,0.45289021,0.02868733,0.51618805
-2.68634317,0.91755805,0.00000028,0.03730966,0.14658421,0.05153213,0.00023130,0.43361816,0.02725871,0.48632055
-2.68034017,0.86291745,0.00000037,0.03364685,0.13686372,0.04763227,0.00020499,0.41292312,0.02585633,0.45677001
-2.67433717,0.80871266,0.00000050,0.03019161,0.12719738,0.04403007,0.00018116,0.39108103,0.02450044,0.42785243
-2.66833417,0.75555459,0.00000065,0.02695985,0.11767178,0.04077107,0.00015996,0.36838448,0.02321336,0.39989172
-2.66233117,0.70405482,0.00000086,0.02396187,0.10836752,0.03789839,0.00014148,0.34513613,0.02201917,0.37321630
-2.65632816,0.65481833,0.00000113,0.02120286,0.09935873,0.03545322,0.00012579,0.32164194,0.02094343,0.34815557
-2.65032516,0.60843636,0.00000148,0.01868359,0.09071260,0.03347518,0.00011291,0.29820435,0.02001273,0.32503619
-2.64432216,0.56547929,0.00000192,0.01640104,0.08248917,0.03200268,0.00010286,0.27511576,0.01925440,0.30417836
-2.63831916,0.52648957,0.00000250,0.01434907,0.07474108,0.03107315,0.00009563,0.25265245,0.01869598,0.28589190
-2.63231616,0.49197502,0.00000323,0.01251909,0.06751365,0.03072312,0.00009121,0.23106916,0.01836481,0.27047231
-2.62631316,0.46240240,0.00000417,0.01090064,0.06084493,0.03098812,0.00008958,0.21059460,0.01828750,0.25819672
-2.62031016,0.43819141,0.00000537,0.00948191,0.05476606,0.03190240,0.00009073,0.19142783,0.01848943,0.24931993
-2.61430715,0.41970928,0.00000689,0.00825026,0.04930168,0.03349856,0.00009465,0.17373572,0.01899418,0.24407041
-2.60830415,0.40726603,0.00000882,0.00719255,0.04447058,0.03580687,0.00010132,0.15765142,0.01982305,0.24264658
-2.60230115,0.40111058,0.00001124,0.00629556,0.04028644,0.03885466,0.00011076,0.14327390,0.02099443,0.24521331
-2.59629815,0.40142774,0.00001428,0.00554615,0.03675881,0.04266548,0.00012296,0.13066845,0.02252339,0.25189885
-2.59029515,0.40833647,0.00001809,0.00493154,0.03389406,0.04725836,0.00013794,0.11986800,0.02442116,0.26279241
-2.58429215,0.42188936,0.00002281,0.00443940,0.03169661,0.05264708,0.00015573,0.11087525,0.02669483,0.27794249
-2.57828914,0.44207374,0.00002867,0.00405798,0.03017007,0.05883956,0.00017633,0.10366542,0.02934704,0.29735629
-2.57228614,0.46881442,0.00003588,0.00377618,0.02931855,0.06583745,0.00019977,0.09818947,0.03237590,0.32100023
-2.56628314,0.50197833,0.00004471,0.00358356,0.02914777,0.07363606,0.00022609,0.09437771,0.03577505,0.34880198
-2.56028014,0.54138116,0.00005546,0.00347039,0.02966633,0.08222448,0.00025530,0.09214361,0.03953390,0.38065390
-2.55427714,0.58679599,0.00006849,0.00342765,0.03088666,0.09158614,0.00028745,0.09138783,0.04363808,0.41641820
-2.54827414,0.63796375,0.00008415,0.00344702,0.03282590,0.10169972,0.00032256,0.09200219,0.04807013,0.45593356
-2.54227114,0.69460547,0.00010288,0.00352092,0.03550651,0.11254041,0.00036069,0.09387356,0.05281034,0.49902333
-2.53626813,0.75643574,0.00012512,0.00364246,0.03895658,0.12408141,0.00040190,0.09688767,0.05783780,0.54550480
-2.53026513,0.82317687,0.00015134,0.00380550,0.04320978,0.13629569,0.00044624,0.10093260,0.06313159,0.59519934
-2.52426213,0.89457311,0.00018204,0.00400462,0.04830489,0.14915787,0.00049381,0.10590196,0.06867199,0.64794277
-2.51825913,0.97040395,0.00021771,0.00423516,0.05428489,0.16264595,0.00054471,0.11169768,0.07444174,0.70359533
-2.51225613,1.05049553,0.00025886,0.00449320,0.06119548,0.17674293,0.00059904,0.11823222,0.08042719,0.76205056
-2.50625313,1.13472927,0.00030594,0.00477558,0.06908320,0.19143798,0.00065695,0.12543032,0.08661924,0.82324217
-2.50025013,1.22304640,0.00035938,0.00507987,0.07799289,0.20672709,0.00071856,0.13322998,0.09301405,0.88714827
-2.49424712,1.31544790,0.00041954,0.00540439,0.08796485,0.22261297,0.00078403,0.14158279,0.09961332,0.95379214
-2.48824412,1.41198866,0.00048668,0.00574811,0.09903141,0.23910413,0.00085347,0.15045345,0.10642420,1.02323893
-2.48224112,1.51276571,0.00056098,0.00611064,0.11121327,0.25621310,0.00092699,0.15981852,0.11345857,1.09558790
-2.47623812,1.61790038,0.00064245,0.00649210,0.12451568,0.27395361,0.00100467,0.16966441,0.12073194,1.17096015
-2.47023512,1.72751447,0.00073095,0.00689305,0.13892451,0.29233702,0.00108651,0.17998459,0.12826169,1.24948181
-2.46423212,1.84170144,0.00082618,0.00731431,0.15440254,0.31136789,0.00117244,0.19077623,0.13606488,1.33126327
-2.45822911,1.96049364,0.00092762,0.00775685,0.17088609,0.33103902,0.00126229,0.20203631,0.14415573,1.41637533
-2.45222611,2.08382730,0.00103455,0.00822160,0.18828229,0.35132623,0.00135578,0.21375740,0.15254266,1.50482333
-2.44622311,2.21150719,0.00114605,0.00870927,0.20646716,0.37218313,0.00145247,0.22592340,0.16122540,1.59652066
-2.44022011,2.34317334,0.00126100,0.00922017,0.22528466,0.39353623,0.00155181,0.23850539,0.17019199,1.69126340
-2.43421711,2.47827199,0.00137805,0.00975407,0.24454703,0.41528091,0.00165306,0.25145787,0.17941623,1.78870780
-2.42821411,2.61603343,0.00149569,0.01031001,0.26403641,0.43727846,0.00175533,0.26471576,0.18885540,1.88835238
-2.42221111,2.75545874,0.00161228,0.01088624,0.28350794,0.45935458,0.00185760,0.27819218,0.19844883,1.98952622
-2.41620810,2.89531737,0.00172603,0.01148009,0.30269423,0.48129969,0.00195872,0.29177752,0.20811718,2.09138513
-2.41020510,3.03415691,0.00183510,0.01208798,0.32131124,0.50287120,0.00205741,0.30533963,0.21776276,2.19291650
-2.40420210,3.17032590,0.00193762,0.01270545,0.33906537,0.52379779,0.00215237,0.31872551,0.22727085,2.29295368
-2.39819910,3.30200950,0.00203177,0.01332723,0.35566157,0.54378578,0.00224226,0.33176433,0.23651217,2.39019991
-2.39219610,3.42727751,0.00211579,0.01394744,0.37081211,0.56252742,0.00232578,0.34427176,0.24534632,2.48326137
-2.38619310,3.54414299,0.00218808,0.01455976,0.38424583,0.57971079,0.00240176,0.35605553,0.25362621,2.57068833
-2.38019010,3.65062935,0.00224724,0.01515773,0.39571722,0.59503103,0.00246918,0.36692183,0.26120319,2.65102288
-2.37418709,3.74484298,0.00229211,0.01573507,0.40501520,0.60820234,0.00252728,0.37668240,0.26793279,2.72285099
-2.36818409,3.82504805,0.00232183,0.01628602,0.41197100,0.61897032,0.00257565,0.38516192,0.27368071,2.78485679
-2.36218109,3.88973990,0.00233586,0.01680574,0.41646482,0.62712403,0.00261422,0.39220515,0.27832874,2.83587612
-2.35617809,3.93771313,0.00233401,0.01729064,0.41843098,0.63250721,0.00264343,0.39768372,0.28178044,2.87494675
-2.35017509,3.96812103,0.00231643,0.01773881,0.41786116,0.63502802,0.00266421,0.40150193,0.28396613,2.90135257
-2.34417209,3.98052296,0.00228366,0.01815032,0.41480577,0.63466705,0.00267806,0.40360130,0.28484703,2.91465940
-2.33816908,3.97491716,0.00223657,0.01852748,0.40937312,0.63148291,0.00268710,0.40396361,0.28441821,2.91474025
-2.33216608,3.95175695,0.00217634,0.01887511,0.40172658,0.62561531,0.00269404,0.40261231,0.28271037,2.90178865
-2.32616308,3.91194938,0.00210447,0.01920064,0.39207975,0.61728540,0.00270223,0.39961195,0.27979012,2.87631918
-2.32016008,3.85683600,0.00202269,0.01951416,0.38068992,0.60679327,0.00271561,0.39506595,0.27575895,2.83915490
-2.31415708,3.78815663,0.00193292,0.01982836,0.36785002,0.59451284,0.00273869,0.38911254,0.27075075,2.79140215
-2.30815408,3.70799766,0.00183723,0.02015837,0.35387952,0.58088422,0.00277648,0.38191929,0.26492815,2.73441399
-2.30215108,3.61872730,0.00173777,0.02052147,0.33911449,0.56640395,0.00283440,0.37367634,0.25847783,2.66974380
-2.29614807,3.52292055,0.00163674,0.02093671,0.32389748,0.55161345,0.00291819,0.36458887,0.25160496,2.59909134
-2.29014507,3.42327766,0.00153628,0.02142442,0.30856739,0.53708618,0.00303376,0.35486900,0.24452710,2.52424381
-2.28414207,3.32253926,0.00143847,0.02200567,0.29344985,0.52341403,0.00318709,0.34472775,0.23746783,2.44701445
-2.27813907,3.22340213,0.00134524,0.02270159,0.27884844,0.51119335,0.00338398,0.33436734,0.23065042,2.36918176
-2.27213607,3.12843895,0.00125837,0.02353270,0.26503691,0.50101111,0.00362994,0.32397429,0.22429172,2.29243161
-2.26613307,3.04002519,0.00117943,0.02451815,0.25225284,0.49343174,0.00392998,0.31371361,0.21859659,2.21830493
-2.26013007,2.96027570,0.00110974,0.02567496,0.24069265,0.48898486,0.00428837,0.30372438,0.21375302,2.14815286
-2.25412706,2.89099322,0.00105038,0.02701734,0.23050827,0.48815436,0.00470845,0.29411681,0.20992808,2.08310089
-2.24812406,2.83363005,0.00100216,0.02855595,0.22180523,0.49136897,0.00519246,0.28497107,0.20726479,2.02402327
-2.24212106,2.78926374,0.00096562,0.03029727,0.21464236,0.49899462,0.00574133,0.27633762,0.20587994,1.97152791
-2.23611806,2.75858688,0.00094102,0.03224312,0.20903288,0.51132859,0.00635448,0.26823915,0.20586287,1.92595212
-2.23011506,2.74191044,0.00092836,0.03439018,0.20494671,0.52859552,0.00702977,0.26067389,0.20727509,1.88736859
-2.22411206,2.73917981,0.00092739,0.03672981,0.20231395,0.55094541,0.00776334,0.25361998,0.21015073,1.85560070
-2.21810905,2.75000200,0.00093765,0.03924789,0.20102930,0.57845338,0.00854961,0.24704078,0.21449762,1.83024616
-2.21210605,2.77368247,0.00095843,0.04192495,0.20095718,0.61112125,0.00938128,0.24089065,0.22029894,1.81070741
-2.20610305,2.80926948,0.00098887,0.04473649,0.20193746,0.64888076,0.01024942,0.23512094,0.22751528,1.79622727
-2.20010005,2.85560421,0.00102797,0.04765344,0.20379154,0.69159825,0.01114365,0.22968591,0.23608700,1.78592821
-2.19409705,2.91137436,0.00107457,0.05064288,0.20632869,0.73908070,0.01205230,0.22454822,0.24593672,1.77885354
-2.18809405,2.97516950,0.00112749,0.05366895,0.20935239,0.79108283,0.01296279,0.21968379,0.25697190,1.77400899
-2.18209105,3.04553598,0.00118546,0.05669393,0.21266660,0.84731505,0.01386190,0.21508578,0.26908749,1.77040327
-2.17608804,3.12102989,0.00124724,0.05967940,0.21608177,0.90745196,0.01473619,0.21076757,0.28216842,1.76708624
-2.17008504,3.20026623,0.00131162,0.06258761,0.21942044,0.97114107,0.01557246,0.20676457,0.29609199,1.76318362
-2.16408204,3.28196294,0.00137748,0.06538280,0.22252239,1.03801146,0.01635819,0.20313494,0.31073023,1.75792728
-2.15807904,3.36497840,0.00144380,0.06803259,0.22524902,1.10768183,0.01708197,0.19995899,0.32595194,1.75068034
-2.15207604,3.44834138,0.00150972,0.07050925,0.22748709,1.17976789,0.01773398,0.19733754,0.34162467,1.74095661
-2.14607304,3.53127245,0.00157456,0.07279090,0.22915152,1.25388837,0.01830632,0.19538915,0.35761647,1.72843380
-2.14007004,3.61319625,0.00163785,0.07486249,0.23018720,1.32966965,0.01879339,0.19424633,0.37379743,1.71296050
-2.13406703,3.69374422,0.00169932,0.07671654,0.23056989,1.40674854,0.01919211,0.19405100,0.39004097,1.69455671
-2.12806403,3.77274764,0.00175897,0.07835359,0.23030584,1.48477311,0.01950207,0.19494912,0.40622494,1.67340816
-2.12206103,3.85022125,0.00181700,0.07978236,0.22943056,1.56340155,0.01972558,0.19708486,0.42223244,1.64985468
-2.11605803,3.92633799,0.00187385,0.08101947,0.22800635,1.64229903,0.01986758,0.20059437,0.43795234,1.62437305
-2.11005503,4.00139596,0.00193020,0.08208889,0.22611890,1.72113281,0.01993550,0.20559937,0.45327957,1.59755501
-2.10405203,4.07577868,0.00198687,0.08302097,0.22387305,1.79956588,0.01993893,0.21220083,0.46811511,1.57008111
-2.09804902,4.14991057,0.00204490,0.08385113,0.22138780,1.87724966,0.01988923,0.22047281,0.48236572,1.54269157
-2.09204602,4.22420956,0.00210540,0.08461836,0.21879070,1.95381629,0.01979910,0.23045687,0.49594347,1.51615480
-2.08604302,4.29903906,0.00216960,0.08536337,0.21621208,2.02887120,0.01968204,0.24215716,0.50876513,1.49123518
-2.08004002,4.37466169,0.00223873,0.08612665,0.21377909,2.10198668,0.01955178,0.25553642,0.52075140,1.46866093
-2.07403702,4.45119721,0.00231401,0.08694649,0.21160997,2.17269710,0.01942171,0.27051325,0.53182622,1.44909357
-2.06803402,4.52858706,0.00239661,0.08785701,0.20980875,2.24049663,0.01930435,0.28696070,0.54191616,1.43310006
-2.06203102,4.60656755,0.00248754,0.08888625,0.20846064,2.30483981,0.01921083,0.30470639,0.55094989,1.42112869
-2.05602801,4.68465354,0.00258764,0.09005459,0.20762832,2.36514561,0.01915044,0.32353445,0.55885815,1.41348992
-2.05002501,4.76213394,0.00269756,0.09137341,0.20734930,2.42080505,0.01913029,0.34318908,0.56557386,1.41034274
-2.04402201,4.83807975,0.00281764,0.09284412,0.20763447,2.47119251,0.01915504,0.36337998,0.57103286,1.41168733
-2.03801901,4.91136477,0.00294795,0.09445767,0.20846794,2.51568046,0.01922676,0.38378943,0.57517493,1.41736430
-2.03201601,4.98069838,0.00308823,0.09619448,0.20980817,2.55365710,0.01934491,0.40408093,0.57794541,1.42706052
-2.02601301,5.04466916,0.00323787,0.09802494,0.21159028,2.58454630,0.01950643,0.42390903,0.57929709,1.44032135
-2.02001001,5.10179740,0.00339592,0.09991031,0.21372949,2.60782879,0.01970591,0.44293024,0.57919255,1.45656876
-2.01400700,5.15059419,0.00356108,0.10180411,0.21612548,2.62306372,0.01993590,0.46081428,0.57760658,1.47512441
-2.00800400,5.18962404,0.00373169,0.10365387,0.21866748,2.62990924,0.02018729,0.47725555,0.57452870,1.49523686
-2.00200100,5.21756801,0.00390580,0.10540324,0.22123973,2.62814107,0.02044971,0.49198399,0.56996557,1.51611145
-1.99599800,5.23328401,0.00408119,0.10699428,0.22372713,2.61766788,0.02071204,0.50477506,0.56394303,1.53694163
-1.98999500,5.23586118,0.00425538,0.10836983,0.22602079,2.59854248,0.02096286,0.51545816,0.55650766,1.55694026
-1.98399200,5.22466536,0.00442573,0.10947596,0.22802310,2.57096797,0.02119092,0.52392315,0.54772773,1.57536937
-1.97798899,5.19937319,0.00458949,0.11026420,0.22965208,2.53529839,0.02138565,0.53012453,0.53769330,1.59156719
-1.97198599,5.15999305,0.00474387,0.11069361,0.23084492,2.49203354,0.02153748,0.53408302,0.52651544,1.60497103
-1.96598299,5.10687155,0.00488609,0.11073249,0.23156036,2.44180806,0.02163823,0.53588437,0.51432457,1.61513519
-1.95997999,5.04068536,0.00501353,0.11035969,0.23177987,2.38537516,0.02168135,0.53567547,0.50126786,1.62174313
-1.95397699,4.96241861,0.00512376,0.10956548,0.23150762,2.32358560,0.02166214,0.53365773,0.48750582,1.62461341
-1.94797399,4.87332730,0.00521461,0.10835187,0.23076923,2.25736314,0.02157777,0.53007821,0.47320816,1.62369944
-1.94197099,4.77489258,0.00528431,0.10673254,0.22960941,2.18767725,0.02142740,0.52521870,0.45854919,1.61908322
-1.93596798,4.66876546,0.00533150,0.10473217,0.22808856,2.11551478,0.02121203,0.51938342,0.44370290,1.61096367
-1.92996498,4.55670603,0.00535535,0.10238544,0.22627871,2.04185174,0.02093444,0.51288587,0.42883802,1.59964050
-1.92396198,4.44052045,0.00535556,0.09973570,0.22425889,1.96762660,0.02059900,0.50603549,0.41411324,1.58549459
-1.91795898,4.32199910,0.00533242,0.09683325,0.22211032,1.89371641,0.02021147,0.49912479,0.39967296,1.56896624
-1.91195598,4.20285913,0.00528684,0.09373363,0.21991158,1.82091680,0.01977876,0.49241765,0.38564372,1.55053267
-1.90595298,4.08469422,0.00522031,0.09049575,0.21773422,1.74992668,0.01930871,0.48613920,0.37213142,1.53068604
-1.89994997,3.96893411,0.00513493,0.08718013,0.21563886,1.68133813,0.01880991,0.48046807,0.35921966,1.50991336
-1.89394697,3.85681545,0.00503335,0.08384726,0.21367214,1.61563184,0.01829143,0.47553098,0.34696909,1.48867928
-1.88794397,3.74936506,0.00491869,0.08055620,0.21186469,1.55317783,0.01776275,0.47140029,0.33541784,1.46741270
-1.88194097,3.64739582,0.00479449,0.07736350,0.21023001,1.49424111,0.01723355,0.46809424,0.32458302,1.44649781
-1.87593797,3.55151446,0.00466459,0.07432247,0.20876467,1.43899152,0.01671368,0.46558002,0.31446302,1.42626964
-1.86993497,3.46214003,0.00453306,0.07148275,0.20744935,1.38751686,0.01621311,0.46377925,0.30504067,1.40701423
-1.86393197,3.37953098,0.00440401,0.06889026,0.20625103,1.33983825,0.01574188,0.46257566,0.29628675,1.38897287
-1.85792896,3.30381844,0.00428155,0.06658747,0.20512587,1.29592637,0.01531014,0.46182433,0.28816388,1.37234976
-1.85192596,3.23504290,0.00416958,0.06461390,0.20402279,1.25571765,0.01492818,0.46136202,0.28063035,1.35732216
-1.84592296,3.17319138,0.00407169,0.06300678,0.20288731,1.21912909,0.01460641,0.46101792,0.27364371,1.34405196
-1.83991996,3.11823233,0.00399105,0.06180190,0.20166562,1.18607088,0.01435541,0.46062426,0.26716392,1.33269741
-1.83391696,3.07014563,0.00393030,0.06103435,0.20030848,1.15645601,0.01418591,0.46002611,0.26115585,1.32342398
-1.82791396,3.02894568,0.00389140,0.06073923,0.19877468,1.13020647,0.01410873,0.45908997,0.25559103,1.31641322
-1.82191096,2.99469600,0.00387562,0.06095223,0.19703402,1.10725562,0.01413471,0.45771059,0.25044847,1.31186865
-1.81590795,2.96751453,0.00388345,0.06170991,0.19506948,1.08754713,0.01427459,0.45581575,0.24571471,1.31001823
-1.80990495,2.94756930,0.00391457,0.06304974,0.19287856,1.07103041,0.01453881,0.45336896,0.24138304,1.31111275
-1.80390195,2.93506527,0.00396785,0.06500975,0.19047364,1.05765355,0.01493730,0.45036978,0.23745191,1.31542035
-1.79789895,2.93022321,0.00404139,0.06762793,0.18788154,1.04735410,0.01547921,0.44685205,0.23392293,1.32321709
-1.79189595,2.93325252,0.00413255,0.07094123,0.18514206,1.04004897,0.01617260,0.44288024,0.23079834,1.33477440
-1.78589295,2.94431997,0.00423805,0.07498428,0.18230591,1.03562412,0.01702417,0.43854408,0.22807845,1.35034382
-1.77988994,2.96351686,0.00435404,0.07978786,0.17943189,1.03392514,0.01803888,0.43395205,0.22575896,1.37014024
-1.77388694,2.99082685,0.00447627,0.08537718,0.17658376,1.03474954,0.01921965,0.42922410,0.22382862,1.39432453
-1.76788394,3.02609688,0.00460020,0.09177010,0.17382675,1.03784151,0.02056706,0.42448397,0.22226731,1.42298669
-1.76188094,3.06901339,0.00472117,0.09897522,0.17122415,1.04288979,0.02207909,0.41985183,0.22104457,1.45613057
-1.75587794,3.11908539,0.00483453,0.10699015,0.16883391,1.04952885,0.02375089,0.41543730,0.22011897,1.49366120
