energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.30115058,1.88342252,0.33309514,0.00000000,0.04383788,0.88607187,0.57371564,0.78216306
-4.29514757,1.91857353,0.33044432,0.00000000,0.04430100,0.90365779,0.58131607,0.79946659
-4.28914457,1.95021396,0.32649253,0.00000000,0.04465909,0.92008503,0.58803847,0.81481360
-4.28314157,1.97731163,0.32124710,0.00000000,0.04489379,0.93478289,0.59362702,0.82779163
-4.27713857,1.99890548,0.31473952,0.00000000,0.04498865,0.94720763,0.59783793,0.83802865
-4.27113557,2.01413400,0.30702455,0.00000000,0.04492977,0.95685964,0.60044701,0.84520298
-4.26513257,2.02226128,0.29817863,0.00000000,0.04470644,0.96329921,0.60125685,0.84905197
-4.25912956,2.02269968,0.28829783,0.00000000,0.04431161,0.96616060,0.60010324,0.84937933
-4.25312656,2.01502844,0.27749538,0.00000000,0.04374231,0.96516363,0.59686085,0.84606087
-4.24712356,1.99900778,0.26589889,0.00000000,0.04299989,0.96012279,0.59144783,0.83904838
-4.24112056,1.97458805,0.25364742,0.00000000,0.04209014,0.95095342,0.58382927,0.82837180
-4.23511756,1.94191358,0.24088844,0.00000000,0.04102326,0.93767488,0.57401941,0.81413938
-4.22911456,1.90132145,0.22777483,0.00000000,0.03981369,0.92041068,0.56208261,0.79653599
-4.22311156,1.85333499,0.21446199,0.00000000,0.03847981,0.89938571,0.54813288,0.77581951
-4.21710855,1.79865261,0.20110509,0.00000000,0.03704354,0.87492070,0.53233222,0.75231561
-4.21110555,1.73813202,0.18785661,0.00000000,0.03552987,0.84742413,0.51488759,0.72641083
-4.20510255,1.67277073,0.17486412,0.00000000,0.03396623,0.81738203,0.49604689,0.69854433
-4.19909955,1.60368323,0.16226831,0.00000000,0.03238196,0.78534597,0.47609372,0.66919841
-4.19309655,1.53207558,0.15020145,0.00000000,0.03080759,0.75191968,0.45534140,0.63888821
-4.18709355,1.45921826,0.13878597,0.00000000,0.02927427,0.71774465,0.43412622,0.60815062
-4.18109055,1.38641785,0.12813346,0.00000000,0.02781308,0.68348529,0.41280014,0.57753288
-4.17508754,1.31498847,0.11834386,0.00000000,0.02645445,0.64981384,0.39172323,0.54758108
-4.16908454,1.24622343,0.10950490,0.00000000,0.02522757,0.61739550,0.37125591,0.51882870
-4.16308154,1.18136805,0.10169167,0.00000000,0.02415990,0.58687424,0.35175125,0.49178566
-4.15707854,1.12159391,0.09496645,0.00000000,0.02327664,0.55885926,0.33354760,0.46692797
-4.15107554,1.06797535,0.08937856,0.00000000,0.02260035,0.53391273,0.31696154,0.44468818
-4.14507254,1.02146845,0.08496440,0.00000000,0.02215056,0.51253869,0.30228144,0.42544699
-4.13906953,0.98289296,0.08174747,0.00000000,0.02194346,0.49517353,0.28976179,0.40952598
-4.13306653,0.95291746,0.07973855,0.00000000,0.02199168,0.48217802,0.27961831,0.39718171
-4.12706353,0.93204804,0.07893589,0.00000000,0.02230405,0.47383104,0.27202398,0.38860136
-4.12106053,0.92062056,0.07932541,0.00000000,0.02288552,0.47032516,0.26710617,0.38389990
-4.11505753,0.91879671,0.08088110,0.00000000,0.02373708,0.47176395,0.26494472,0.38311883
-4.10905453,0.92656380,0.08356536,0.00000000,0.02485578,0.47816121,0.26557118,0.38622671
-4.10305153,0.94373840,0.08732951,0.00000000,0.02623476,0.48944208,0.26896910,0.39312126
-4.09704852,0.96997364,0.09211443,0.00000000,0.02786349,0.50544589,0.27507544,0.40363308
-4.09104552,1.00477010,0.09785127,0.00000000,0.02972789,0.52593086,0.28378300,0.41753104
-4.08504252,1.04748995,0.10446238,0.00000000,0.03181072,0.55058048,0.29494381,0.43452903
-4.07903952,1.09737422,0.11186230,0.00000000,0.03409190,0.57901142,0.30837340,0.45429407
-4.07303652,1.15356269,0.11995903,0.00000000,0.03654891,0.61078296,0.32385595,0.47645557
-4.06703352,1.21511595,0.12865526,0.00000000,0.03915735,0.64540752,0.34114996,0.50061544
-4.06103052,1.28103914,0.13784986,0.00000000,0.04189137,0.68236226,0.35999451,0.52635889
-4.05502751,1.35030665,0.14743936,0.00000000,0.04472426,0.72110136,0.38011586,0.55326556
-4.04902451,1.42188725,0.15731948,0.00000000,0.04762901,0.76106863,0.40123410,0.58092061
-4.04302151,1.49476877,0.16738662,0.00000000,0.05057878,0.80171026,0.42306988,0.60892553
-4.03701851,1.56798161,0.17753926,0.00000000,0.05354745,0.84248714,0.44535078,0.63690817
-4.03101551,1.64062043,0.18767927,0.00000000,0.05651003,0.88288660,0.46781729,0.66453187
-4.02501251,1.71186321,0.19771297,0.00000000,0.05944305,0.92243304,0.49022810,0.69150302
-4.01900950,1.78098711,0.20755200,0.00000000,0.06232482,0.96069718,0.51236462,0.71757717
-4.01300650,1.84738057,0.21711394,0.00000000,0.06513561,0.99730374,0.53403453,0.74256313
-4.00700350,1.91055125,0.22632263,0.00000000,0.06785779,1.03193714,0.55507419,0.76632507
-4.00100050,1.97012967,0.23510828,0.00000000,0.07047575,1.06434523,0.57535006,0.78878246
-3.99499750,2.02586837,0.24340730,0.00000000,0.07297587,1.09434087,0.59475881,0.80990797
-3.98899450,2.07763682,0.25116195,0.00000000,0.07534631,1.12180145,0.61322644,0.82972328
-3.98299150,2.12541234,0.25831989,0.00000000,0.07757679,1.14666638,0.63070623,0.84829305
-3.97698849,2.16926758,0.26483361,0.00000000,0.07965835,1.16893274,0.64717588,0.86571734
-3.97098549,2.20935515,0.27065992,0.00000000,0.08158304,1.18864940,0.66263382,0.88212286
-3.96498249,2.24589016,0.27575945,0.00000000,0.08334369,1.20590983,0.67709499,0.89765328
-3.95897949,2.27913155,0.28009636,0.00000000,0.08493369,1.22084404,0.69058624,0.91245926
-3.95297649,2.30936299,0.28363821,0.00000000,0.08634682,1.23360995,0.70314165,0.92668847
-3.94697349,2.33687436,0.28635603,0.00000000,0.08757714,1.24438457,0.71479795,0.94047623
-3.94097049,2.36194440,0.28822468,0.00000000,0.08861902,1.25335546,0.72559020,0.95393694
-3.93496748,2.38482543,0.28922344,0.00000000,0.08946716,1.26071261,0.73554802,0.96715692
-3.92896448,2.40573062,0.28933675,0.00000000,0.09011679,1.26664112,0.74469241,0.98018889
-3.92296148,2.42482422,0.28855514,0.00000000,0.09056385,1.27131492,0.75303337,0.99304814
-3.91695848,2.44221498,0.28687624,0.00000000,0.09080527,1.27489151,0.76056826,1.00571077
-3.91095548,2.45795297,0.28430576,0.00000000,0.09083924,1.27750804,0.76728098,1.01811390
-3.90495248,2.47202948,0.28085838,0.00000000,0.09066553,1.27927845,0.77314208,1.03015775
-3.89894947,2.48437997,0.27655847,0.00000000,0.09028573,1.28029190,0.77810938,1.04170954
-3.89294647,2.49488958,0.27144056,0.00000000,0.08970346,1.28061214,0.78212947,1.05260887
-3.88694347,2.50340073,0.26554946,0.00000000,0.08892453,1.28027793,0.78513961,1.06267437
-3.88094047,2.50972245,0.25894006,0.00000000,0.08795700,1.27930422,0.78707013,1.07171129
-3.87493747,2.51364074,0.25167670,0.00000000,0.08681109,1.27768398,0.78784711,1.07951950
-3.86893447,2.51492948,0.24383219,0.00000000,0.08549910,1.27539061,0.78739529,1.08590178
-3.86293147,2.51336154,0.23548649,0.00000000,0.08403512,1.27238074,0.78564109,1.09067187
-3.85692846,2.50871948,0.22672508,0.00000000,0.08243472,1.26859737,0.78251563,1.09366196
-3.85092546,2.50080568,0.21763709,0.00000000,0.08071460,1.26397334,0.77795772,1.09472941
-3.84492246,2.48945152,0.20831339,0.00000000,0.07889211,1.25843496,0.77191677,1.09376248
-3.83891946,2.47452552,0.19884449,0.00000000,0.07698487,1.25190586,0.76435554,1.09068478
-3.83291646,2.45594029,0.18931866,0.00000000,0.07501032,1.24431112,0.75525279,1.08545844
-3.82691346,2.43365825,0.17982004,0.00000000,0.07298537,1.23558139,0.74460559,1.07808599
-3.82091046,2.40769611,0.17042712,0.00000000,0.07092608,1.22565734,0.73243159,1.06861082
-3.81490745,2.37812818,0.16121139,0.00000000,0.06884746,1.21449398,0.71877084,1.05711640
-3.80890445,2.34508845,0.15223639,0.00000000,0.06676330,1.20206507,0.70368738,1.04372437
-3.80290145,2.30877148,0.14355707,0.00000000,0.06468622,1.18836731,0.68727044,1.02859153
-3.79689845,2.26943213,0.13521955,0.00000000,0.06262770,1.17342425,0.66963512,1.01190598
-3.79089545,2.22738408,0.12726116,0.00000000,0.06059824,1.15728965,0.65092259,0.99388258
-3.78489245,2.18299713,0.11971081,0.00000000,0.05860760,1.14005018,0.63129964,0.97475784
-3.77888944,2.13669319,0.11258964,0.00000000,0.05666505,1.12182715,0.61095755,0.95478444
-3.77288644,2.08894092,0.10591176,0.00000000,0.05477968,1.10277715,0.59011021,0.93422559
-3.76688344,2.04024906,0.09968524,0.00000000,0.05296064,1.08309143,0.56899146,0.91334926
-3.76088044,1.99115835,0.09391305,0.00000000,0.05121737,1.06299382,0.54785160,0.89242260
-3.75487744,1.94223215,0.08859407,0.00000000,0.04955977,1.04273717,0.52695315,0.87170644
-3.74887444,1.89404582,0.08372401,0.00000000,0.04799827,1.02259830,0.50656589,0.85145017
-3.74287144,1.84717504,0.07929624,0.00000000,0.04654376,1.00287157,0.48696120,0.83188701
-3.73686843,1.80218331,0.07530247,0.00000000,0.04520751,0.98386110,0.46840604,0.81322967
-3.73086543,1.75960889,0.07173329,0.00000000,0.04400087,0.96587204,0.45115643,0.79566662
-3.72486243,1.71995156,0.06857854,0.00000000,0.04293495,0.94920102,0.43545098,0.77935887
-3.71885943,1.68365964,0.06582752,0.00000000,0.04202018,0.93412627,0.42150428,0.76443741
-3.71285643,1.65111763,0.06346905,0.00000000,0.04126583,0.92089775,0.40950084,0.75100124
-3.70685343,1.62263499,0.06149139,0.00000000,0.04067950,0.90972771,0.39958940,0.73911610
-3.70085043,1.59843655,0.05988206,0.00000000,0.04026657,0.90078215,0.39187808,0.72881388
-3.69484742,1.57865487,0.05862768,0.00000000,0.04002978,0.89417350,0.38643051,0.72009265
-3.68884442,1.56332496,0.05771361,0.00000000,0.03996875,0.88995500,0.38326315,0.71291750
-3.68284142,1.55238177,0.05712380,0.00000000,0.04007971,0.88811700,0.38234388,0.70722192
-3.67683842,1.54566049,0.05684048,0.00000000,0.04035530,0.88858538,0.38359205,0.70290988
-3.67083542,1.54289983,0.05684408,0.00000000,0.04078448,0.89122233,0.38687994,0.69985853
-3.66483242,1.54374839,0.05711316,0.00000000,0.04135267,0.89582939,0.39203578,0.69792146
-3.65882941,1.54777368,0.05762443,0.00000000,0.04204199,0.90215269,0.39884803,0.69693238
-3.65282641,1.55447390,0.05835293,0.00000000,0.04283162,0.90989023,0.40707103,0.69670931
-3.64682341,1.56329171,0.05927233,0.00000000,0.04369843,0.91870099,0.41643173,0.69705896
-3.64082041,1.57362982,0.06035527,0.00000000,0.04461751,0.92821520,0.42663726,0.69778136
-3.63481741,1.58486765,0.06157388,0.00000000,0.04556301,0.93804577,0.43738305,0.69867455
-3.62881441,1.59637848,0.06290029,0.00000000,0.04650886,0.94779997,0.44836136,0.69953913
-3.62281141,1.60754639,0.06430723,0.00000000,0.04742961,0.95709119,0.45926972,0.70018260
-3.61680840,1.61778244,0.06576861,0.00000000,0.04830118,0.96555005,0.46981896,0.70042339
-3.61080540,1.62653935,0.06726008,0.00000000,0.04910156,0.97283457,0.47974076,0.70009436
-3.60480240,1.63332420,0.06875953,0.00000000,0.04981148,0.97863889,0.48879408,0.69904569
-3.59879940,1.63770866,0.07024750,0.00000000,0.05041484,0.98270032,0.49677056,0.69714712
-3.59279640,1.63933653,0.07170744,0.00000000,0.05089909,0.98480433,0.50349853,0.69428952
-3.58679340,1.63792821,0.07312584,0.00000000,0.05125540,0.98478765,0.50884544,0.69038562
-3.58079040,1.63328231,0.07449224,0.00000000,0.05147870,0.98253908,0.51271894,0.68537008
-3.57478739,1.62527424,0.07579899,0.00000000,0.05156749,0.97799850,0.51506625,0.67919885
-3.56878439,1.61385229,0.07704096,0.00000000,0.05152358,0.97115397,0.51587226,0.67184805
-3.56278139,1.59903142,0.07821498,0.00000000,0.05135169,0.96203739,0.51515630,0.66331223
-3.55677839,1.58088525,0.07931934,0.00000000,0.05105886,0.95071891,0.51296782,0.65360241
-3.55077539,1.55953687,0.08035302,0.00000000,0.05065392,0.93730069,0.50938138,0.64274388
-3.54477239,1.53514894,0.08131507,0.00000000,0.05014686,0.92191005,0.50449108,0.63077396
-3.53876938,1.50791378,0.08220384,0.00000000,0.04954818,0.90469284,0.49840481,0.61773985
-3.53276638,1.47804391,0.08301639,0.00000000,0.04886835,0.88580703,0.49123868,0.60369666
-3.52676338,1.44576357,0.08374797,0.00000000,0.04811730,0.86541702,0.48311180,0.58870585
-3.52076038,1.41130162,0.08439160,0.00000000,0.04730400,0.84368891,0.47414177,0.57283390
-3.51475738,1.37488613,0.08493790,0.00000000,0.04643617,0.82078684,0.46444107,0.55615154
-3.50875438,1.33674078,0.08537511,0.00000000,0.04552015,0.79687059,0.45411442,0.53873335
-3.50275138,1.29708321,0.08568928,0.00000000,0.04456082,0.77209442,0.44325728,0.52065774
-3.49674837,1.25612521,0.08586479,0.00000000,0.04356178,0.74660702,0.43195549,0.50200740
-3.49074537,1.21407458,0.08588493,0.00000000,0.04252548,0.72055264,0.42028592,0.48286987
-3.48474237,1.17113837,0.08573274,0.00000000,0.04145362,0.69407302,0.40831812,0.46333852
-3.47873937,1.12752724,0.08539199,0.00000000,0.04034748,0.66730997,0.39611663,0.44351344
-3.47273637,1.08346040,0.08484819,0.00000000,0.03920838,0.64040838,0.38374395,0.42350250
-3.46673337,1.03917085,0.08408966,0.00000000,0.03803813,0.61351934,0.37126366,0.40342218
-3.46073037,0.99491037,0.08310854,0.00000000,0.03683943,0.58680311,0.35874363,0.38339834
-3.45472736,0.95095393,0.08190167,0.00000000,0.03561629,0.56043170,0.34625891,0.36356669
-3.44872436,0.90760310,0.08047141,0.00000000,0.03437431,0.53459083,0.33389418,0.34407290
-3.44272136,0.86518816,0.07882615,0.00000000,0.03312092,0.50948104,0.32174536,0.32507242
-3.43671836,0.82406868,0.07698058,0.00000000,0.03186545,0.48531791,0.30992047,0.30672988
-3.43071536,0.78463244,0.07495579,0.00000000,0.03061916,0.46233118,0.29853933,0.28921810
-3.42471236,0.74729249,0.07277895,0.00000000,0.02939509,0.44076284,0.28773234,0.27271667
-3.41870935,0.71248260,0.07048281,0.00000000,0.02820783,0.42086417,0.27763812,0.25741023
-3.41270635,0.68065098,0.06810492,0.00000000,0.02707321,0.40289179,0.26840032,0.24348627
-3.40670335,0.65225261,0.06568666,0.00000000,0.02600783,0.38710286,0.26016354,0.23113276
-3.40070035,0.62774033,0.06327201,0.00000000,0.02502863,0.37374972,0.25306875,0.22053536
-3.39469735,0.60755506,0.06090639,0.00000000,0.02415239,0.36307392,0.24724832,0.21187444
-3.38869435,0.59211553,0.05863526,0.00000000,0.02339521,0.35530013,0.24282103,0.20532194
-3.38269135,0.58180774,0.05650292,0.00000000,0.02277202,0.35063002,0.23988737,0.20103804
-3.37668834,0.57697472,0.05455125,0.00000000,0.02229618,0.34923645,0.23852529,0.19916770
-3.37068534,0.57790684,0.05281877,0.00000000,0.02197910,0.35125816,0.23878684,0.19983725
-3.36468234,0.58483309,0.05133975,0.00000000,0.02182997,0.35679518,0.24069583,0.20315090
-3.35867934,0.59791355,0.05014363,0.00000000,0.02185562,0.36590521,0.24424680,0.20918738
-3.35267634,0.61723351,0.04925472,0.00000000,0.02206045,0.37860111,0.24940524,0.21799679
-3.34667334,0.64279924,0.04869215,0.00000000,0.02244650,0.39484964,0.25610940,0.22959759
-3.34067034,0.67453572,0.04847008,0.00000000,0.02301362,0.41457144,0.26427336,0.24397402
-3.33466733,0.71228641,0.04859818,0.00000000,0.02375973,0.43764240,0.27379154,0.26107391
-3.32866433,0.75581503,0.04908225,0.00000000,0.02468115,0.46389628,0.28454426,0.28080711
-3.32266133,0.80480936,0.04992509,0.00000000,0.02577303,0.49312857,0.29640421,0.30304447
-3.31665833,0.85888690,0.05112738,0.00000000,0.02702973,0.52510141,0.30924348,0.32761769
-3.31065533,0.91760233,0.05268862,0.00000000,0.02844525,0.55954939,0.32294083,0.35432000
-3.30465233,0.98045639,0.05460801,0.00000000,0.03001368,0.59618602,0.33738872,0.38290775
-3.29864932,1.04690607,0.05688524,0.00000000,0.03172948,0.63471065,0.35249980,0.41310307
-3.29264632,1.11637563,0.05952107,0.00000000,0.03358777,0.67481554,0.36821238,0.44459754
-3.28664332,1.18826827,0.06251776,0.00000000,0.03558451,0.71619277,0.38449461,0.47705688
-3.28064032,1.26197784,0.06587910,0.00000000,0.03771654,0.75854077,0.40134692,0.51012663
-3.27463732,1.33690053,0.06961030,0.00000000,0.03998150,0.80157024,0.41880265,0.54343877
-3.26863432,1.41244583,0.07371746,0.00000000,0.04237765,0.84500904,0.43692660,0.57661898
-3.26263132,1.48804665,0.07820680,0.00000000,0.04490354,0.88860611,0.45581144,0.60929458
-3.25662831,1.56316813,0.08308363,0.00000000,0.04755762,0.93213404,0.47557220,0.64110276
-3.25062531,1.63731494,0.08835106,0.00000000,0.05033766,0.97539029,0.49633876,0.67169885
-3.24462231,1.71003675,0.09400862,0.00000000,0.05324025,1.01819703,0.51824688,0.70076446
-3.23861931,1.78093189,0.10005071,0.00000000,0.05626013,1.06039957,0.54142793,0.72801506
-3.23261631,1.84964891,0.10646514,0.00000000,0.05938965,1.10186349,0.56599792,0.75320686
-3.22661331,1.91588627,0.11323170,0.00000000,0.06261813,1.14247064,0.59204633,0.77614252
-3.22061031,1.97939013,0.12032091,0.00000000,0.06593139,1.18211423,0.61962518,0.79667563
-3.21460730,2.03995050,0.12769312,0.00000000,0.06931138,1.22069325,0.64873918,0.81471377
-3.20860430,2.09739602,0.13529785,0.00000000,0.07273590,1.25810659,0.67933714,0.83021981
-3.20260130,2.15158776,0.14307361,0.00000000,0.07617847,1.29424711,0.71130558,0.84321164
-3.19659830,2.20241234,0.15094822,0.00000000,0.07960847,1.32899621,0.74446455,0.85376017
-3.19059530,2.24977495,0.15883952,0.00000000,0.08299138,1.36221906,0.77856635,0.86198573
-3.18459230,2.29359259,0.16665669,0.00000000,0.08628923,1.39376091,0.81329711,0.86805297
-3.17858929,2.33378806,0.17430196,0.00000000,0.08946124,1.42344487,0.84828144,0.87216452
-3.17258629,2.37028497,0.18167285,0.00000000,0.09246467,1.45107123,0.88309001,0.87455356
-3.16658329,2.40300415,0.18866469,0.00000000,0.09525576,1.47641859,0.91724991,0.87547570
-3.16058029,2.43186162,0.19517345,0.00000000,0.09779078,1.49924685,0.95025732,0.87520025
-3.15457729,2.45676828,0.20109876,0.00000000,0.10002723,1.51930198,0.98159214,0.87400148
-3.14857429,2.47763117,0.20634694,0.00000000,0.10192500,1.53632250,1.01073391,0.87214986
-3.14257129,2.49435638,0.21083399,0.00000000,0.10344759,1.55004734,1.03717836,0.86990374
-3.13656828,2.50685308,0.21448831,0.00000000,0.10456320,1.56022489,1.06045393,0.86750159
-3.13056528,2.51503862,0.21725313,0.00000000,0.10524577,1.56662265,1.08013753,0.86515512
-3.12456228,2.51884412,0.21908850,0.00000000,0.10547591,1.56903721,1.09586882,0.86304328
-3.11855928,2.51822021,0.21997267,0.00000000,0.10524157,1.56730390,1.10736248,0.86130743
-3.11255628,2.51314244,0.21990296,0.00000000,0.10453859,1.56130579,1.11441791,0.86004764
-3.10655328,2.50361610,0.21889592,0.00000000,0.10337098,1.55098144,1.11692595,0.85932028
-3.10055028,2.48967999,0.21698682,0.00000000,0.10175092,1.53633108,1.11487240,0.85913688
-3.09454727,2.47140905,0.21422861,0.00000000,0.09969865,1.51742091,1.10833836,0.85946425
-3.08854427,2.44891570,0.21069013,0.00000000,0.09724196,1.49438530,1.09749722,0.86022598
-3.08254127,2.42234988,0.20645404,0.00000000,0.09441561,1.46742670,1.08260882,0.86130518
-3.07653827,2.39189801,0.20161418,0.00000000,0.09126045,1.43681348,1.06401093,0.86254846
-3.07053527,2.35778101,0.19627273,0.00000000,0.08782247,1.40287557,1.04210858,0.86377118
-3.06453227,2.32025168,0.19053731,0.00000000,0.08415164,1.36599839,1.01736191,0.86476376
-3.05852926,2.27959183,0.18451793,0.00000000,0.08030080,1.32661519,0.99027289,0.86529903
-3.05252626,2.23610949,0.17832423,0.00000000,0.07632440,1.28519828,0.96137181,0.86514049
-3.04652326,2.19013637,0.17206279,0.00000000,0.07227731,1.24224946,0.93120380,0.86405120
-3.04052026,2.14202598,0.16583496,0.00000000,0.06821369,1.19829022,0.90031620,0.86180310
-3.03451726,2.09215233,0.15973496,0.00000000,0.06418592,1.15385181,0.86924693,0.85818661
-3.02851426,2.04090939,0.15384842,0.00000000,0.06024364,1.10946578,0.83851432,0.85301991
-3.02251126,1.98871106,0.14825151,0.00000000,0.05643300,1.06565513,0.80860856,0.84615786
-3.01650825,1.93599138,0.14301034,0.00000000,0.05279593,1.02292613,0.77998484,0.83750001
-3.01050525,1.88320485,0.13818088,0.00000000,0.04936971,0.98176119,0.75305806,0.82699733
-3.00450225,1.83082613,0.13380911,0.00000000,0.04618654,0.94261247,0.72819909,0.81465747
-2.99849925,1.77934900,0.12993154,0.00000000,0.04327341,0.90589649,0.70573230,0.80054809
-2.99249625,1.72928396,0.12657581,0.00000000,0.04065193,0.87198939,0.68593404,0.78479811
-2.98649325,1.68115416,0.12376139,0.00000000,0.03833842,0.84122297,0.66903192,0.76759677
-2.98049025,1.63548954,0.12150033,0.00000000,0.03634400,0.81388114,0.65520452,0.74919025
-2.97448724,1.59281886,0.11979792,0.00000000,0.03467474,0.79019696,0.64458141,0.72987618
-2.96848424,1.55365992,0.11865327,0.00000000,0.03333194,0.77034996,0.63724320,0.70999597
-2.96248124,1.51850807,0.11805973,0.00000000,0.03231237,0.75446390,0.63322168,0.68992528
-2.95647824,1.48782344,0.11800523,0.00000000,0.03160857,0.74260500,0.63249991,0.67006305
-2.95047524,1.46201753,0.11847246,0.00000000,0.03120916,0.73478075,0.63501255,0.65081939
-2.94447224,1.44143978,0.11943899,0.00000000,0.03109920,0.73093938,0.64064632,0.63260292
-2.93846923,1.42636494,0.12087738,0.00000000,0.03126049,0.73097035,0.64924105,0.61580802
-2.93246623,1.41698193,0.12275527,0.00000000,0.03167202,0.73470598,0.66059139,0.60080244
-2.92646323,1.41338508,0.12503561,0.00000000,0.03231030,0.74192435,0.67444947,0.58791589
-2.92046023,1.41556817,0.12767698,0.00000000,0.03314986,0.75235379,0.69052871,0.57742994
-2.91445723,1.42342200,0.13063412,0.00000000,0.03416372,0.76567885,0.70850879,0.56956958
-2.90845423,1.43673558,0.13385868,0.00000000,0.03532391,0.78154787,0.72804211,0.56449683
-2.90245123,1.45520119,0.13730012,0.00000000,0.03660200,0.79958198,0.74876128,0.56230644
-2.89644822,1.47842292,0.14090684,0.00000000,0.03796977,0.81938527,0.77028786,0.56302394
-2.89044522,1.50592859,0.14462749,0.00000000,0.03939976,0.84055578,0.79224181,0.56660576
-2.88444222,1.53718413,0.14841231,0.00000000,0.04086589,0.86269692,0.81425138,0.57294163
-2.87843922,1.57160983,0.15221451,0.00000000,0.04234405,0.88542866,0.83596299,0.58185873
-2.87243622,1.60859755,0.15599158,0.00000000,0.04381262,0.90839803,0.85705056,0.59312761
-2.86643322,1.64752780,0.15970646,0.00000000,0.04525293,0.93128828,0.87722377,0.60646940
-2.86043022,1.68778588,0.16332834,0.00000000,0.04664957,0.95382609,0.89623486,0.62156401
-2.85442721,1.72877607,0.16683329,0.00000000,0.04799064,0.97578651,0.91388338,0.63805900
-2.84842421,1.76993319,0.17020436,0.00000000,0.04926781,0.99699512,0.93001865,0.65557872
-2.84242121,1.81073103,0.17343128,0.00000000,0.05047617,1.01732723,0.94453983,0.67373347
-2.83641821,1.85068717,0.17650978,0.00000000,0.05161403,1.03670420,0.95739326,0.69212833
-2.83041521,1.88936432,0.17944043,0.00000000,0.05268248,1.05508694,0.96856757,0.71037146
-2.82441221,1.92636824,0.18222714,0.00000000,0.05368479,1.07246694,0.97808645,0.72808164
-2.81840920,1.96134277,0.18487540,0.00000000,0.05462582,1.08885549,0.98599985,0.74489497
-2.81240620,1.99396265,0.18739033,0.00000000,0.05551122,1.10427165,0.99237391,0.76047061
-2.80640320,2.02392489,0.18977473,0.00000000,0.05634668,1.11872976,0.99728035,0.77449558
-2.80040020,2.05093975,0.19202720,0.00000000,0.05713712,1.13222751,1.00078615,0.78668855
-2.79439720,2.07472219,0.19414049,0.00000000,0.05788605,1.14473521,1.00294392,0.79680278
-2.78839420,2.09498485,0.19610027,0.00000000,0.05859493,1.15618712,1.00378397,0.80462819
-2.78239120,2.11143329,0.19788432,0.00000000,0.05926268,1.16647560,1.00330839,0.80999269
-2.77638819,2.12376417,0.19946229,0.00000000,0.05988545,1.17544851,1.00148762,0.81276298
-2.77038519,2.13166678,0.20079615,0.00000000,0.06045649,1.18291013,0.99825994,0.81284465
-2.76438219,2.13482816,0.20184110,0.00000000,0.06096626,1.18862576,0.99353376,0.81018198
-2.75837919,2.13294142,0.20254724,0.00000000,0.06140275,1.19232973,0.98719269,0.80475727
-2.75237619,2.12571720,0.20286166,0.00000000,0.06175195,1.19373652,0.97910316,0.79658991
-2.74637319,2.11289727,0.20273094,0.00000000,0.06199851,1.19255428,0.96912400,0.78573504
-2.74037019,2.09426967,0.20210402,0.00000000,0.06212646,1.18849996,0.95711743,0.77228205
-2.73436718,2.06968413,0.20093506,0.00000000,0.06212006,1.18131528,0.94296084,0.75635264
-2.72836418,2.03906693,0.19918632,0.00000000,0.06196461,1.17078232,0.92655838,0.73809863
-2.72236118,2.00243387,0.19683083,0.00000000,0.06164729,1.15673803,0.90785189,0.71769936
-2.71635818,1.95990056,0.19385463,0.00000000,0.06115784,1.13908661,0.88683019,0.69535868
-2.71035518,1.91168905,0.19025846,0.00000000,0.06048916,1.11780901,0.86353625,0.67130164
-2.70435218,1.85813020,0.18605888,0.00000000,0.05963780,1.09296900,0.83807177,0.64577061
-2.69834917,1.79966147,0.18128863,0.00000000,0.05860418,1.06471543,0.81059876,0.61902118
-2.69234617,1.73681996,0.17599618,0.00000000,0.05739272,1.03328053,0.78133800,0.59131764
-2.68634317,1.67023104,0.17024465,0.00000000,0.05601167,0.99897424,0.75056455,0.56292828
-2.68034017,1.60059283,0.16410992,0.00000000,0.05447289,0.96217516,0.71860031,0.53412048
-2.67433717,1.52865753,0.15767822,0.00000000,0.05279139,0.92331829,0.68580425,0.50515590
-2.66833417,1.45521021,0.15104315,0.00000000,0.05098478,0.88288054,0.65256065,0.47628572
-2.66233117,1.38104641,0.14430248,0.00000000,0.04907264,0.84136460,0.61926617,0.44774624
-2.65632816,1.30694933,0.13755466,0.00000000,0.04707584,0.79928215,0.58631621,0.41975486
-2.65032516,1.23366798,0.13089542,0.00000000,0.04501584,0.75713719,0.55409145,0.39250670
-2.64432216,1.16189713,0.12441449,0.00000000,0.04291404,0.71541036,0.52294516,0.36617190
-2.63831916,1.09225996,0.11819265,0.00000000,0.04079117,0.67454484,0.49319189,0.34089366
-2.63231616,1.02529422,0.11229929,0.00000000,0.03866679,0.63493468,0.46509806,0.31678721
-2.62631316,0.96144223,0.10679044,0.00000000,0.03655886,0.59691564,0.43887494,0.29393955
-2.62031016,0.90104514,0.10170753,0.00000000,0.03448343,0.56075914,0.41467408,0.27241003
-2.61430715,0.84434134,0.09707672,0.00000000,0.03245448,0.52666919,0.39258551,0.25223179
-2.60830415,0.79146891,0.09290905,0.00000000,0.03048381,0.49478229,0.37263852,0.23341372
-2.60230115,0.74247175,0.08920104,0.00000000,0.02858109,0.46517009,0.35480501,0.21594315
