energy_ev,total_up,Hg_p_up,Hg_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-4.30115058,1.41496017,0.51354973,0.15647799,0.42564876,0.00053369,0.21712347,0.53283061
-4.29514757,1.47725603,0.52848057,0.16565094,0.42366384,0.00058302,0.23110344,0.56462654
-4.28914457,1.53898395,0.54328676,0.17466672,0.42204814,0.00063471,0.24470030,0.59576694
-4.28314157,1.59951019,0.55782904,0.18341651,0.42088450,0.00068867,0.25773530,0.62587359
-4.27713857,1.65822325,0.57197001,0.19179643,0.42023488,0.00074483,0.27004268,0.65458972
-4.27113557,1.71455974,0.58558238,0.19971098,0.42014294,0.00080312,0.28147556,0.68159277
-4.26513257,1.76803020,0.59855768,0.20707643,0.42063753,0.00086352,0.29191158,0.70660683
-4.25912956,1.81824346,0.61081452,0.21382391,0.42173667,0.00092602,0.30125796,0.72941405
-4.25312656,1.86492819,0.62230625,0.21990209,0.42345196,0.00099065,0.30945579,0.74986436
-4.24712356,1.90795031,0.63302735,0.22527928,0.42579280,0.00105743,0.31648325,0.76788319
-4.24112056,1.94732524,0.64301810,0.22994491,0.42877039,0.00112644,0.32235758,0.78347642
-4.23511756,1.98322408,0.65236733,0.23391010,0.43240110,0.00119776,0.32713573,0.79673240
-4.22911456,2.01597315,0.66121275,0.23720754,0.43670893,0.00127146,0.33091338,0.80782073
-4.22311156,2.04604660,0.66973901,0.23989034,0.44172719,0.00134764,0.33382260,0.81698775
-4.21710855,2.07405222,0.67817316,0.24203024,0.44749894,0.00142640,0.33602789,0.82454870
-4.21110555,2.10071075,0.68677786,0.24371482,0.45407651,0.00150779,0.33772094,0.83087690
-4.20510255,2.12682942,0.69584231,0.24504422,0.46151978,0.00159188,0.33911411,0.83639015
-4.19909955,2.15327055,0.70567143,0.24612716,0.46989366,0.00167869,0.34043290,0.84153496
-4.19309655,2.18091659,0.71657348,0.24707666,0.47926460,0.00176821,0.34190772,0.84676908
-4.18709355,2.21063263,0.72884682,0.24800539,0.48969641,0.00186035,0.34376514,0.85254309
-4.18109055,2.24322802,0.74276605,0.24902109,0.50124556,0.00195502,0.34621906,0.85928173
-4.17508754,2.27941851,0.75856836,0.25022207,0.51395617,0.00205200,0.34946205,0.86736575
-4.16908454,2.31979047,0.77644050,0.25169298,0.52785483,0.00215104,0.35365721,0.87711501
-4.16308154,2.36476856,0.79650692,0.25350111,0.54294553,0.00225179,0.35893081,0.88877356
-4.15707854,2.41458822,0.81881974,0.25569329,0.55920488,0.00235382,0.36536619,0.90249739
-4.15107554,2.46927427,0.84335083,0.25829363,0.57657783,0.00245659,0.37299883,0.91834537
-4.14507254,2.52862650,0.86998660,0.26130201,0.59497411,0.00255949,0.38181319,0.93627390
-4.13906953,2.59221324,0.89852571,0.26469362,0.61426560,0.00266179,0.39174115,0.95613542
-4.13306653,2.65937317,0.92867993,0.26841942,0.63428474,0.00276267,0.40266231,0.97768119
-4.12706353,2.72922592,0.96007829,0.27240760,0.65482425,0.00286123,0.41440620,1.00056806
-4.12106053,2.80069106,0.99227443,0.27656596,0.67563821,0.00295648,0.42675624,1.02436920
-4.11505753,2.87251531,1.02475715,0.28078512,0.69644463,0.00304737,0.43945548,1.04858834
-4.10905453,2.94330707,1.05696364,0.28494249,0.71692952,0.00313280,0.45221379,1.07267705
-4.10305153,3.01157720,1.08829514,0.28890681,0.73675255,0.00321163,0.46471648,1.09605422
-4.09704852,3.07578474,1.11813455,0.29254304,0.75555407,0.00328275,0.47663389,1.11812721
-4.09104552,3.13438574,1.14586508,0.29571749,0.77296349,0.00334505,0.48763162,1.13831343
-4.08504252,3.18588362,1.17088961,0.29830292,0.78860868,0.00339751,0.49738122,1.15606169
-4.07903952,3.22887885,1.19264967,0.30018333,0.80212627,0.00343918,0.50557069,1.17087225
-4.07303652,3.26211606,1.21064351,0.30125836,0.81317230,0.00346925,0.51191462,1.18231469
-4.06703352,3.28452667,1.22444238,0.30144705,0.82143302,0.00348709,0.51616351,1.19004286
-4.06103052,3.29526521,1.23370449,0.30069074,0.82663526,0.00349225,0.51811189,1.19380620
-4.05502751,3.29373795,1.23818598,0.29895511,0.82855613,0.00348450,0.51760507,1.19345698
-4.04902451,3.27962245,1.23774846,0.29623111,0.82703138,0.00346384,0.51454414,1.18895323
-4.04302151,3.25287765,1.23236295,0.29253503,0.82196234,0.00343055,0.50888911,1.18035730
-4.03701851,3.21374380,1.22211011,0.28790737,0.81332085,0.00338515,0.50066019,1.16783024
-4.03101551,3.16273280,1.20717668,0.28241097,0.80115212,0.00332841,0.48993705,1.15162236
-4.02501251,3.10060938,1.18784859,0.27612819,0.78557526,0.00326137,0.47685624,1.13206069
-4.01900950,3.02836430,1.16450109,0.26915755,0.76678154,0.00318527,0.46160688,1.10953400
-4.01300650,2.94718096,1.13758633,0.26160987,0.74503032,0.00310156,0.44442482,1.08447621
-4.00700350,2.85839713,1.10761919,0.25360418,0.72064286,0.00301189,0.42558564,1.05734922
-4.00100050,2.76346376,1.07516200,0.24526362,0.69399431,0.00291799,0.40539657,1.02862592
-3.99499750,2.66390255,1.04080868,0.23671144,0.66550409,0.00282174,0.38418794,0.99877438
-3.98899450,2.56126438,1.00516933,0.22806742,0.63562518,0.00272503,0.36230425,0.96824379
-3.98299150,2.45709001,0.96885552,0.21944473,0.60483255,0.00262978,0.34009532,0.93745289
-3.97698849,2.35287463,0.93246698,0.21094741,0.57361136,0.00253790,0.31790781,0.90678115
-3.97098549,2.25003720,0.89657999,0.20266852,0.54244520,0.00245119,0.29607719,0.87656293
-3.96498249,2.14989524,0.86173778,0.19468895,0.51180481,0.00237140,0.27492065,0.84708470
-3.95897949,2.05364556,0.82844293,0.18707687,0.48213761,0.00230009,0.25473085,0.81858494
-3.95297649,1.96235051,0.79715186,0.17988784,0.45385826,0.00223871,0.23577073,0.79125648
-3.94697349,1.87692974,0.76827111,0.17316530,0.42734061,0.00218848,0.21826940,0.76525067
-3.94097049,1.79815653,0.74215525,0.16694157,0.40291098,0.00215042,0.20241909,0.74068293
-3.93496748,1.72665797,0.71910619,0.16123898,0.38084300,0.00212536,0.18837317,0.71763885
-3.92896448,1.66291807,0.69937331,0.15607117,0.36135398,0.00211383,0.17624506,0.69618035
-3.92296148,1.60728283,0.68315436,0.15144436,0.34460273,0.00211616,0.16610807,0.67635132
-3.91695848,1.55996646,0.67059656,0.14735855,0.33068880,0.00213240,0.15799597,0.65818229
-3.91095548,1.52105803,0.66179790,0.14380850,0.31965308,0.00216235,0.15190422,0.64169365
-3.90495248,1.49052804,0.65680825,0.14078446,0.31147953,0.00220553,0.14779184,0.62689749
-3.89894947,1.46823468,0.65563037,0.13827270,0.30609805,0.00226123,0.14558363,0.61379786
-3.89294647,1.45392967,0.65822065,0.13625575,0.30338822,0.00232846,0.14517302,0.60238954
-3.88694347,1.44726384,0.66448985,0.13471245,0.30318390,0.00240603,0.14642509,0.59265578
-3.88094047,1.44779284,0.67430373,0.13361788,0.30527857,0.00249249,0.14918017,0.58456522
-3.87493747,1.45498336,0.68748404,0.13294317,0.30943117,0.00258624,0.15325755,0.57806844
-3.86893447,1.46822046,0.70380985,0.13265542,0.31537254,0.00268548,0.15845970,0.57309472
-3.86293147,1.48681633,0.72301956,0.13271756,0.32281214,0.00278833,0.16457667,0.56954944
-3.85692846,1.51002120,0.74481373,0.13308853,0.33144510,0.00289279,0.17139080,0.56731246
-3.85092546,1.53703635,0.76885892,0.13372357,0.34095939,0.00299683,0.17868159,0.56623806
-3.84492246,1.56702963,0.79479258,0.13457476,0.35104302,0.00309845,0.18623085,0.56615639
-3.83891946,1.59915327,0.82222911,0.13559189,0.36139115,0.00319571,0.19382776,0.56687679
-3.83291646,1.63256375,0.85076693,0.13672349,0.37171290,0.00328679,0.20127397,0.56819289
-3.82691346,1.66644320,0.87999653,0.13791816,0.38173779,0.00337004,0.20838848,0.56988927
-3.82091046,1.70002171,0.90950928,0.13912596,0.39122164,0.00344406,0.21501221,0.57174953
-3.81490745,1.73259973,0.93890678,0.14030001,0.39995167,0.00350769,0.22101203,0.57356524
-3.80890445,1.76356961,0.96781032,0.14139798,0.40775091,0.00356007,0.22628415,0.57514544
-3.80290145,1.79243545,0.99587034,0.14238363,0.41448144,0.00360070,0.23075669,0.57632614
-3.79689845,1.81883017,1.02277532,0.14322810,0.42004677,0.00362940,0.23439136,0.57697914
-3.79089545,1.84252912,1.04825986,0.14391102,0.42439293,0.00364637,0.23718399,0.57701992
-3.78489245,1.86345934,1.07211153,0.14442141,0.42750842,0.00365216,0.23916401,0.57641379
-3.77888944,1.88170400,1.09417623,0.14475812,0.42942300,0.00364767,0.24039281,0.57518023
-3.77288644,1.89750151,1.11436172,0.14493003,0.43020531,0.00363410,0.24096086,0.57339478
-3.76688344,1.91123918,1.13263907,0.14495581,0.42995937,0.00361296,0.24098392,0.57118851
-3.76088044,1.92344147,1.14904196,0.14486342,0.42882013,0.00358601,0.24059818,0.56874487
-3.75487744,1.93475290,1.16366365,0.14468913,0.42694817,0.00355520,0.23995469,0.56629401
-3.74887444,1.94591623,1.17665167,0.14447637,0.42452367,0.00352264,0.23921320,0.56410469
-3.74287144,1.95774642,1.18820026,0.14427426,0.42173991,0.00349054,0.23853554,0.56247405
-3.73686843,1.97110103,1.19854082,0.14413590,0.41879645,0.00346113,0.23807902,0.56171574
-3.73086543,1.98684816,1.20793069,0.14411659,0.41589227,0.00343666,0.23798985,0.56214661
-3.72486243,2.00583269,1.21664044,0.14427184,0.41321895,0.00341927,0.23839695,0.56407278
-3.71885943,2.02884215,1.22494042,0.14465540,0.41095426,0.00341099,0.23940645,0.56777542
-3.71285643,2.05657305,1.23308684,0.14531727,0.40925633,0.00341367,0.24109696,0.57349694
-3.70685343,2.08959905,1.24130817,0.14630178,0.40825850,0.00342891,0.24351586,0.58142812
-3.70085043,2.12834202,1.24979230,0.14764570,0.40806513,0.00345805,0.24667687,0.59169673
-3.69484742,2.17304704,1.25867526,0.14937659,0.40874854,0.00350208,0.25055878,0.60435812
-3.68884442,2.22376248,1.26803186,0.15151132,0.41034699,0.00356165,0.25510560,0.61938827
-3.68284142,2.28032600,1.27786898,0.15405477,0.41286408,0.00363703,0.26022805,0.63667957
-3.67683842,2.34235720,1.28812180,0.15699892,0.41626929,0.00372805,0.26580635,0.65603962
-3.67083542,2.40925773,1.29865330,0.16032223,0.42049992,0.00383412,0.27169426,0.67719319
-3.66483242,2.48021895,1.30925722,0.16398939,0.42546414,0.00395424,0.27772411,0.69978733
-3.65882941,2.55423748,1.31966442,0.16795151,0.43104521,0.00408697,0.28371284,0.72339952
-3.65282641,2.63013838,1.32955255,0.17214679,0.43710663,0.00423045,0.28946858,0.74754874
-3.64682341,2.70660551,1.33855854,0.17650161,0.44349801,0.00438248,0.29479766,0.77170890
-3.64082041,2.78221828,1.34629359,0.18093210,0.45006158,0.00454051,0.29951186,0.79532450
-3.63481741,2.85549372,1.35235983,0.18534617,0.45663884,0.00470173,0.30343532,0.81782761
-3.62881441,2.92493246,1.35636807,0.18964598,0.46307734,0.00486312,0.30641119,0.83865590
-3.62281141,2.98906703,1.35795571,0.19373069,0.46923712,0.00502156,0.30830746,0.85727084
-3.61680840,3.04651062,1.35680400,0.19749954,0.47499664,0.00517388,0.30902196,0.87317542
-3.61080540,3.09600451,1.35265382,0.20085505,0.48025793,0.00531699,0.30848607,0.88593081
-3.60480240,3.13646200,1.34531921,0.20370628,0.48495072,0.00544796,0.30666735,0.89517119
-3.59879940,3.16700722,1.33469802,0.20597197,0.48903540,0.00556411,0.30357053,0.90061622
-3.59279640,3.18700692,1.32077908,0.20758349,0.49250458,0.00566311,0.29923730,0.90208072
-3.58679340,3.19609391,1.30364559,0.20848739,0.49538342,0.00574305,0.29374451,0.89948108
-3.58079040,3.19418099,1.28347456,0.20864750,0.49772838,0.00580253,0.28720114,0.89283816
-3.57478739,3.18146473,1.26053236,0.20804642,0.49962473,0.00584065,0.27974406,0.88227677
-3.56878439,3.15841889,1.23516647,0.20668635,0.50118279,0.00585712,0.27153281,0.86802151
-3.56278139,3.12577768,1.20779407,0.20458922,0.50253310,0.00585220,0.26274357,0.85038936
-3.55677839,3.08450973,1.17888778,0.20179610,0.50382077,0.00582673,0.25356271,0.82977932
-3.55077539,3.03578374,1.14895948,0.19836596,0.50519922,0.00578208,0.24418004,0.80665953
-3.54477239,2.98092763,1.11854273,0.19437369,0.50682363,0.00572010,0.23478222,0.78155239
-3.53876938,2.92138277,1.08817484,0.18990767,0.50884441,0.00564307,0.22554649,0.75501840
-3.53276638,2.85865557,1.05837927,0.18506685,0.51140091,0.00555357,0.21663490,0.72763926
-3.52676338,2.79426835,1.02964915,0.17995759,0.51461577,0.00545447,0.20818954,0.70000100
-3.52076038,2.72971168,1.00243257,0.17469025,0.51858999,0.00534875,0.20032864,0.67267760
-3.51475738,2.66640015,0.97712036,0.16937583,0.52339908,0.00523946,0.19314382,0.64621592
-3.50875438,2.60563309,0.95403651,0.16412274,0.52909032,0.00512961,0.18669856,0.62112219
-3.50275138,2.54856187,0.93343179,0.15903374,0.53568124,0.00502205,0.18102788,0.59785062
-3.49674837,2.49616451,0.91548044,0.15420330,0.54315937,0.00491945,0.17613916,0.57679437
-3.49074537,2.44922831,0.90028003,0.14971539,0.55148324,0.00482420,0.17201410,0.55827898
-3.48474237,2.40834069,0.88785416,0.14564167,0.56058443,0.00473833,0.16861160,0.54255852
-3.47873937,2.37388782,0.87815779,0.14204034,0.57037067,0.00466354,0.16587141,0.52981416
-3.47273637,2.34606075,0.87108465,0.13895532,0.58072965,0.00460112,0.16371840,0.52015521
-3.46673337,2.32486782,0.86647639,0.13641613,0.59153357,0.00455194,0.16206715,0.51362232
-3.46073037,2.31015260,0.86413275,0.13443801,0.60264387,0.00451651,0.16082672,0.51019262
-3.45472736,2.30161582,0.86382239,0.13302266,0.61391632,0.00449491,0.15990536,0.50978638
-3.44872436,2.29884029,0.86529382,0.13215916,0.62520589,0.00448688,0.15921488,0.51227493
-3.44272136,2.30131731,0.86828585,0.13182520,0.63637148,0.00449180,0.15867463,0.51748943
-3.43671836,2.30847351,0.87253743,0.13198861,0.64728024,0.00450879,0.15821485,0.52523011
-3.43071536,2.31969702,0.87779628,0.13260887,0.65781131,0.00453667,0.15777928,0.53527567
-3.42471236,2.33436204,0.88382637,0.13363886,0.66785905,0.00457407,0.15732700,0.54739248
-3.41870935,2.35185102,0.89041388,0.13502652,0.67733551,0.00461944,0.15683341,0.56134329
-3.41270635,2.37157406,0.89737171,0.13671654,0.68617215,0.00467110,0.15629035,0.57689517
-3.40670335,2.39298484,0.90454251,0.13865194,0.69432100,0.00472729,0.15570545,0.59382641
-3.40070035,2.41559308,0.91180028,0.14077563,0.70175489,0.00478622,0.15510077,0.61193223
-3.39469735,2.43897330,0.91905067,0.14303176,0.70846721,0.00484609,0.15451066,0.63102914
-3.38869435,2.46276984,0.92623005,0.14536694,0.71447077,0.00490514,0.15397928,0.65095767
-3.38269135,2.48669824,0.93330352,0.14773125,0.71979623,0.00496172,0.15355756,0.67158363
-3.37668834,2.51054314,0.94026201,0.15007913,0.72448984,0.00501424,0.15330002,0.69279773
-3.37068534,2.53415293,0.94711857,0.15236992,0.72861061,0.00506128,0.15326137,0.71451358
-3.36468234,2.55743147,0.95390406,0.15456831,0.73222708,0.00510159,0.15349321,0.73666427
-3.35867934,2.58032721,0.96066231,0.15664447,0.73541359,0.00513409,0.15404086,0.75919761
-3.35267634,2.60282026,0.96744496,0.15857395,0.73824629,0.00515787,0.15494047,0.78207037
-3.34667334,2.62490794,0.97430615,0.16033745,0.74079887,0.00517226,0.15621653,0.80524168
-3.34067034,2.64658947,0.98129716,0.16192029,0.74313829,0.00517676,0.15787984,0.82866612
-3.33466733,2.66785050,0.98846123,0.16331179,0.74532055,0.00517106,0.15992609,0.85228681
-3.32866433,2.68864839,0.99582883,0.16450451,0.74738677,0.00515503,0.16233502,0.87602889
-3.32266133,2.70889889,1.00341340,0.16549341,0.74935964,0.00512870,0.16507025,0.89979393
-3.31665833,2.72846512,1.01120791,0.16627497,0.75124071,0.00509223,0.16807974,0.92345560
-3.31065533,2.74714967,1.01918235,0.16684642,0.75300835,0.00504589,0.17129695,0.94685700
-3.30465233,2.76469019,1.02728234,0.16720500,0.75461682,0.00499002,0.17464257,0.96980978
-3.29864932,2.78075923,1.03542885,0.16734735,0.75599647,0.00492503,0.17802683,0.99209541
-3.29264632,2.79496827,1.04351915,0.16726913,0.75705513,0.00485135,0.18135223,1.01346853
-3.28664332,2.80687622,1.05142905,0.16696482,0.75768065,0.00476943,0.18451668,1.03366220
-3.28064032,2.81600179,1.05901610,0.16642773,0.75774467,0.00467971,0.18741684,1.05239506
-3.27463732,2.82183951,1.06612384,0.16565021,0.75710733,0.00458263,0.18995160,1.06937984
-3.26863432,2.82387840,1.07258666,0.16462417,0.75562275,0.00447860,0.19202546,1.08433293
-3.26263132,2.82162247,1.07823525,0.16334159,0.75314510,0.00436801,0.19355179,1.09698436
-3.25662831,2.81461184,1.08290209,0.16179532,0.74953483,0.00425126,0.19445574,1.10708778
-3.25062531,2.80244345,1.08642688,0.15997985,0.74466485,0.00412872,0.19467672,1.11442988
-3.24462231,2.78479027,1.08866153,0.15789216,0.73842625,0.00400080,0.19417035,1.11883865
-3.23861931,2.76141783,1.08947461,0.15553250,0.73073329,0.00386794,0.19290981,1.12019014
-3.23261631,2.73219751,1.08875492,0.15290513,0.72152750,0.00373061,0.19088650,1.11841348
-3.22661331,2.69711573,1.08641423,0.15001886,0.71078049,0.00358934,0.18811005,1.11349376
-3.22061031,2.65627904,1.08238911,0.14688754,0.69849559,0.00344475,0.18460775,1.10547301
-3.21460730,2.60991473,1.07664196,0.14353030,0.68470814,0.00329751,0.18042332,1.09444909
-3.20860430,2.55836756,1.06916130,0.13997166,0.66948449,0.00314839,0.17561525,1.08057296
-3.20260130,2.50209273,1.05996154,0.13624144,0.65291992,0.00299822,0.17025468,1.06404440
-3.19659830,2.44164604,1.04908246,0.13237453,0.63513556,0.00284792,0.16442308,1.04510676
-3.19059530,2.37767182,1.03658848,0.12841054,0.61627467,0.00269845,0.15820972,1.02404101
-3.18459230,2.31088951,1.02256809,0.12439331,0.59649839,0.00255084,0.15170922,1.00115959
-3.17858929,2.24207953,1.00713344,0.12037039,0.57598132,0.00240613,0.14501904,0.97680031
-3.17258629,2.17206934,0.99042014,0.11639238,0.55490720,0.00226538,0.13823730,0.95132071
-3.16658329,2.10171986,0.97258740,0.11251229,0.53346480,0.00212964,0.13146080,0.92509299
-3.16058029,2.03191286,0.95381832,0.10878485,0.51184424,0.00199995,0.12478335,0.89849962
-3.15457729,1.96353927,0.93432028,0.10526575,0.49023394,0.00187726,0.11829444,0.87192958
-3.14857429,1.89748836,0.91432509,0.10201087,0.46881806,0.00176250,0.11207826,0.84577521
-3.14257129,1.83463763,0.89408881,0.09907547,0.44777457,0.00165650,0.10621298,0.82042929
-3.13656828,1.77584305,0.87389097,0.09651328,0.42727386,0.00156000,0.10077035,0.79628237
-3.13056528,1.72192924,0.85403276,0.09437555,0.40747775,0.00147362,0.09581542,0.77371975
-3.12456228,1.67367923,0.83483432,0.09271004,0.38853886,0.00139789,0.09140646,0.75311813
-3.11855928,1.63182361,0.81663074,0.09155989,0.37060011,0.00133319,0.08759493,0.73484155
-3.11255628,1.59702878,0.79976678,0.09096250,0.35379428,0.00127978,0.08442543,0.71923660
-3.10655328,1.56988436,0.78459041,0.09094830,0.33824356,0.00123780,0.08193567,0.70662668
-3.10055028,1.55089000,0.77144532,0.09153957,0.32405891,0.00120722,0.08015631,0.69730558
-3.09454727,1.54044187,0.76066251,0.09274932,0.31133925,0.00118790,0.07911081,0.69153038
-3.08854427,1.53881963,0.75255146,0.09458020,0.30017048,0.00117954,0.07881509,0.68951409
-3.08254127,1.54617427,0.74739114,0.09702368,0.29062430,0.00118170,0.07927720,0.69141828
-3.07653827,1.56251800,0.74542134,0.10005936,0.28275696,0.00119380,0.08049702,0.69734624
-3.07053527,1.58771671,0.74683481,0.10365462,0.27660802,0.00121515,0.08246590,0.70733713
-3.06453227,1.62148613,0.75177054,0.10776460,0.27219921,0.00124490,0.08516645,0.72136150
-3.05852926,1.66339208,0.76030873,0.11233261,0.26953350,0.00128212,0.08857243,0.73931884
-3.05252626,1.71285566,0.77246762,0.11729086,0.26859461,0.00132576,0.09264894,0.76103730
-3.04652326,1.76916348,0.78820250,0.12256171,0.26934687,0.00137468,0.09735271,0.78627598
-3.04052026,1.83148302,0.80740699,0.12805926,0.27173571,0.00142771,0.10263281,0.81472994
-3.03451726,1.89888286,0.82991660,0.13369137,0.27568866,0.00148361,0.10843150,0.84603782
-3.02851426,1.97035732,0.85551443,0.13936195,0.28111703,0.00154113,0.11468550,0.87979192
-3.02251126,2.04485435,0.88393871,0.14497351,0.28791800,0.00159904,0.12132738,0.91555044
-3.01650825,2.12130590,0.91489189,0.15042983,0.29597740,0.00165614,0.12828720,0.95285132
-3.01050525,2.19865913,0.94805069,0.15563873,0.30517264,0.00171129,0.13549425,0.99122699
-3.00450225,2.27590716,0.98307672,0.16051466,0.31537600,0.00176347,0.14287882,1.03021954
-2.99849925,2.35211781,1.01962689,0.16498121,0.32645790,0.00181175,0.15037392,1.06939516
-2.99249625,2.42645874,1.05736321,0.16897320,0.33829006,0.00185533,0.15791681,1.10835740
-2.98649325,2.49821782,1.09596126,0.17243847,0.35074829,0.00189359,0.16545026,1.14675834
-2.98049025,2.56681740,1.13511699,0.17533912,0.36371483,0.00192605,0.17292354,1.18430700
-2.97448724,2.63182187,1.17455125,0.17765225,0.37708003,0.00195242,0.18029291,1.22077455
-2.96848424,2.69293778,1.21401205,0.17937008,0.39074321,0.00197255,0.18752173,1.25599604
-2.96248124,2.75000688,1.25327420,0.18049958,0.40461279,0.00198649,0.19458011,1.28986835
-2.95647824,2.80299197,1.29213651,0.18106143,0.41860553,0.00199441,0.20144410,1.32234471
-2.95047524,2.85195690,1.33041682,0.18108861,0.43264503,0.00199663,0.20809452,1.35342593
-2.94447224,2.89704149,1.36794511,0.18062447,0.44665950,0.00199359,0.21451552,1.38314899
-2.93846923,2.93843311,1.40455545,0.17972053,0.46057907,0.00198579,0.22069291,1.41157373
-2.93246623,2.97633668,1.44007718,0.17843410,0.47433283,0.00197383,0.22661244,1.43876847
-2.92646323,3.01094488,1.47432626,0.17682573,0.48784569,0.00195832,0.23225819,1.46479547
-2.92046023,3.04241047,1.50709749,0.17495682,0.50103556,0.00193987,0.23761112,1.48969731
-2.91445723,3.07082261,1.53815820,0.17288725,0.51381092,0.00191907,0.24264798,1.51348504
-2.90845423,3.09618853,1.56724428,0.17067339,0.52606910,0.00189649,0.24734067,1.53612889
-2.90245123,3.11842202,1.59405888,0.16836638,0.53769544,0.00187261,0.25165611,1.55755227
-2.89644822,3.13733927,1.61827426,0.16601083,0.54856350,0.00184785,0.25555667,1.57762943
-2.89044522,3.15266258,1.63953685,0.16364395,0.55853645,0.00182251,0.25900117,1.59618702
-2.88444222,3.16403182,1.65747565,0.16129518,0.56746960,0.00179683,0.26194640,1.61300944
-2.87843922,3.17102273,1.67171345,0.15898621,0.57521398,0.00177096,0.26434914,1.62784785
-2.87243622,3.17317141,1.68188069,0.15673138,0.58162099,0.00174493,0.26616849,1.64043203
-2.86643322,3.17000320,1.68763102,0.15453845,0.58654780,0.00171873,0.26736845,1.65048472
-2.86043022,3.16106453,1.68865803,0.15240965,0.58986320,0.00169227,0.26792057,1.65773730
-2.85442721,3.14595572,1.68471220,0.15034288,0.59145385,0.00166542,0.26780654,1.66194611
-2.84842421,3.12436303,1.67561706,0.14833303,0.59123030,0.00163803,0.26702048,1.66290844
-2.84242121,3.09608808,1.66128388,0.14637333,0.58913275,0.00160995,0.26557098,1.66047717
-2.83641821,3.06107308,1.64172395,0.14445664,0.58513609,0.00158101,0.26348257,1.65457354
-2.83041521,3.01942060,1.61705778,0.14257664,0.57925398,0.00155111,0.26079661,1.64519720
-2.82441221,2.97140692,1.58752083,0.14072884,0.57154180,0.00152018,0.25757165,1.63243319
-2.81840920,2.91748837,1.55346525,0.13891146,0.56209827,0.00148819,0.25388308,1.61645552
-2.81240620,2.85830042,1.51535763,0.13712601,0.55106569,0.00145521,0.24982213,1.59752744
-2.80640320,2.79464975,1.47377275,0.13537772,0.53862870,0.00142137,0.24549432,1.57599813
-2.80040020,2.72749979,1.42938351,0.13367574,0.52501163,0.00138686,0.24101738,1.55229648
-2.79439720,2.65795033,1.38294757,0.13203313,0.51047455,0.00135196,0.23651870,1.52692190
-2.78839420,2.58721229,1.33529096,0.13046660,0.49530810,0.00131704,0.23213242,1.50043292
-2.78239120,2.51657850,1.28728942,0.12899624,0.47982729,0.00128250,0.22799628,1.47343377
-2.77638819,2.44739171,1.23984800,0.12764489,0.46436449,0.00124881,0.22424826,1.44655957
-2.77038519,2.38101081,1.19387960,0.12643751,0.44926173,0.00121647,0.22102322,1.42046055
-2.76438219,2.31877623,1.15028299,0.12540039,0.43486258,0.00118603,0.21844942,1.39578566
-2.75837919,2.26197552,1.10992101,0.12456024,0.42150388,0.00115802,0.21664527,1.37316608
-2.75237619,2.21180990,1.07359941,0.12394319,0.40950733,0.00113298,0.21571608,1.35319892
-2.74637319,2.16936256,1.04204684,0.12357373,0.39917132,0.00111143,0.21575116,1.33643138
-2.74037019,2.13556933,1.01589649,0.12347362,0.39076310,0.00109385,0.21682115,1.32334586
-2.73436718,2.11119245,0.99566969,0.12366069,0.38451148,0.00108064,0.21897567,1.31434621
-2.72836418,2.09679804,0.98176196,0.12414780,0.38060021,0.00107216,0.22224145,1.30974555
-2.72236118,2.09273780,0.97443179,0.12494172,0.37916231,0.00106866,0.22662092,1.30975594
-2.71635818,2.09913564,0.97379244,0.12604223,0.38027536,0.00107030,0.23209133,1.31448040
-2.71035518,2.11587971,0.97980713,0.12744132,0.38395810,0.00107713,0.23860455,1.32390751
-2.70435218,2.14262049,0.99228791,0.12912262,0.39016840,0.00108907,0.24608747,1.33790916
-2.69834917,2.17877533,1.01089832,0.13106114,0.39880274,0.00110594,0.25444318,1.35624150
-2.69234617,2.22353970,1.03516010,0.13322329,0.40969741,0.00112742,0.26355283,1.37854969
-2.68634317,2.27590548,1.06446397,0.13556727,0.42263143,0.00115308,0.27327824,1.40437626
-2.68034017,2.33468601,1.09808442,0.13804386,0.43733130,0.00118239,0.28346519,1.43317327
-2.67433717,2.39854775,1.13519846,0.14059754,0.45347755,0.00121470,0.29394731,1.46431806
-2.66833417,2.46604765,1.17490774,0.14316805,0.47071293,0.00124932,0.30455053,1.49713221
-2.66233117,2.53567548,1.21626372,0.14569214,0.48865223,0.00128547,0.31509776,1.53090316
-2.65632816,2.60589962,1.25829523,0.14810572,0.50689330,0.00132233,0.32541392,1.56490779
-2.65032516,2.67521485,1.30003732,0.15034607,0.52502911,0.00135908,0.33533084,1.59843709
-2.64432216,2.74219029,1.34056072,0.15235419,0.54266027,0.00139493,0.34469203,1.63082076
-2.63831916,2.80551547,1.37900060,0.15407704,0.55940772,0.00142910,0.35335702,1.66145093
-2.63231616,2.86404266,1.41458353,0.15546972,0.57492499,0.00146091,0.36120511,1.68980359
-2.62631316,2.91682339,1.44665156,0.15649735,0.58890952,0.00148975,0.36813835,1.71545693
-2.62031016,2.96313745,1.47468219,0.15713653,0.60111250,0.00151512,0.37408368,1.73810550
-2.61430715,3.00251289,1.49830342,0.15737643,0.61134686,0.00153668,0.37899401,1.75756951
-2.60830415,3.03473589,1.51730295,0.15721933,0.61949291,0.00155418,0.38284839,1.77379863
-2.60230115,3.05984989,1.53163116,0.15668059,0.62550134,0.00156753,0.38565109,1.78687006
