energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zr_p_up,Zr_d_up
-3.08854427,2.98746374,0.00691257,0.14580688,0.03567353,1.90570578,0.60868278,0.85574315,0.39287355,0.20338312
-3.08254127,3.01153486,0.00691493,0.14551916,0.03567275,1.92375562,0.61615497,0.86278341,0.39963983,0.20382744
-3.07653827,3.03160567,0.00691047,0.14597738,0.03563740,1.93818387,0.62238624,0.86851312,0.40759036,0.20416890
-3.07053527,3.04791140,0.00689795,0.14716769,0.03557050,1.94913683,0.62742177,0.87298395,0.41661173,0.20449690
-3.06453227,3.06068667,0.00687612,0.14907367,0.03547534,1.95675377,0.63129729,0.87625142,0.42658388,0.20490879
-3.05852926,3.07014385,0.00684376,0.15167624,0.03535523,1.96115146,0.63403399,0.87836946,0.43738225,0.20550713
-3.05252626,3.07645424,0.00679968,0.15495349,0.03521334,1.96241132,0.63563500,0.87938581,0.44887970,0.20639670
-3.04652326,3.07973367,0.00674275,0.15888012,0.03505247,1.96057030,0.63608343,0.87933844,0.46094837,0.20768130
-3.04052026,3.08003314,0.00667196,0.16342687,0.03487488,1.95561596,0.63534238,0.87825336,0.47346126,0.20946056
-3.03451726,3.07733525,0.00658640,0.16855969,0.03468221,1.94748608,0.63335679,0.87614382,0.48629364,0.21182677
-3.02851426,3.07155644,0.00648537,0.17423892,0.03447533,1.93607289,0.63005693,0.87301115,0.49932418,0.21486177
-3.02251126,3.06255461,0.00636835,0.18041849,0.03425435,1.92123133,0.62536350,0.86884691,0.51243577,0.21863417
-3.01650825,3.05014153,0.00623509,0.18704507,0.03401859,1.90279106,0.61919381,0.86363632,0.52551605,0.22319678
-3.01050525,3.03409896,0.00608559,0.19405743,0.03376664,1.88057108,0.61146865,0.85736256,0.53845751,0.22858444
-3.00450225,3.01419721,0.00592019,0.20138597,0.03349644,1.85439600,0.60211940,0.85001169,0.55115736,0.23481231
-2.99849925,2.99021485,0.00573953,0.20895243,0.03320536,1.82411296,0.59109496,0.84157770,0.56351700,0.24187465
-2.99249625,2.96195815,0.00554459,0.21666996,0.03289036,1.78960800,0.57836792,0.83206736,0.57544129,0.24974416
-2.98649325,2.92927906,0.00533667,0.22444350,0.03254813,1.75082077,0.56393969,0.82150455,0.58683757,0.25837193
-2.98049025,2.89209069,0.00511741,0.23217057,0.03217523,1.70775687,0.54784416,0.80993361,0.59761475,0.26768808
-2.97448724,2.85037943,0.00488871,0.23974244,0.03176827,1.66049692,0.53014989,0.79742168,0.60768233,0.27760307
-2.96848424,2.80421334,0.00465276,0.24704575,0.03132408,1.60920206,0.51096044,0.78405983,0.61694979,0.28800970
-2.96248124,2.75374647,0.00441194,0.25396458,0.03083985,1.55411554,0.49041312,0.76996288,0.62532625,0.29878587
-2.95647824,2.69921942,0.00416881,0.26038280,0.03031336,1.49556056,0.46867613,0.75526803,0.63272068,0.30979796
-2.95047524,2.64095631,0.00392605,0.26618689,0.02974307,1.43393446,0.44594432,0.74013254,0.63904276,0.32090484
-2.94447224,2.57935890,0.00368640,0.27126898,0.02912829,1.36969987,0.42243392,0.72473048,0.64420440,0.33196242
-2.93846923,2.51489842,0.00345261,0.27553001,0.02846937,1.30337333,0.39837651,0.70924898,0.64812199,0.34282859
-2.93246623,2.44810594,0.00322739,0.27888302,0.02776773,1.23551214,0.37401251,0.69388414,0.65071943,0.35336843
-2.92646323,2.37956198,0.00301337,0.28125638,0.02702605,1.16670004,0.34958478,0.67883697,0.65193168,0.36345949
-2.92046023,2.30988599,0.00281307,0.28259674,0.02624826,1.09753267,0.32533231,0.66430952,0.65170884,0.37299686
-2.91445723,2.23972619,0.00262885,0.28287170,0.02543962,1.02860326,0.30148458,0.65050135,0.65002060,0.38189803
-2.90845423,2.16975021,0.00246289,0.28207198,0.02460669,0.96048933,0.27825667,0.63760666,0.64686063,0.39010702
-2.90245123,2.10063658,0.00231716,0.28021305,0.02375726,0.89374074,0.25584522,0.62581181,0.64225096,0.39759781
-2.89644822,2.03306718,0.00219344,0.27733595,0.02290027,0.82886948,0.23442551,0.61529361,0.63624575,0.40437674
-2.89044522,1.96772044,0.00209326,0.27350743,0.02204561,0.76634148,0.21414952,0.60621791,0.62893453,0.41048373
-2.88444222,1.90526509,0.00201794,0.26881931,0.02120393,0.70657050,0.19514502,0.59873864,0.62044439,0.41599230
-2.87843922,1.84635418,0.00196851,0.26338688,0.02038639,0.64991401,0.17751555,0.59299706,0.61094113,0.42100807
-2.87243622,1.79161895,0.00194579,0.25734665,0.01960433,0.59667114,0.16134130,0.58912096,0.60062902,0.42566606
-2.86643322,1.74166244,0.00195031,0.25085329,0.01886896,0.54708237,0.14668054,0.58722385,0.58974928,0.43012657
-2.86043022,1.69705253,0.00198232,0.24407594,0.01819102,0.50133087,0.13357164,0.58740382,0.57857712,0.43456985
-2.85442721,1.65831434,0.00204181,0.23719395,0.01758044,0.45954518,0.12203547,0.58974211,0.56741735,0.43918981
-2.84842421,1.62592219,0.00212843,0.23039231,0.01704600,0.42180302,0.11207793,0.59430141,0.55659877,0.44418685
-2.84242121,1.60029105,0.00224154,0.22385672,0.01659505,0.38813601,0.10369261,0.60112376,0.54646738,0.44976026
-2.83641821,1.58176809,0.00238017,0.21776868,0.01623327,0.35853510,0.09686346,0.61022845,0.53737859,0.45610030
-2.83041521,1.57062451,0.00254302,0.21230058,0.01596445,0.33295647,0.09156723,0.62160973,0.52968878,0.46338050
-2.82441221,1.56704829,0.00272845,0.20761098,0.01579044,0.31132777,0.08777582,0.63523493,0.52374633,0.47175029
-2.81840920,1.57113829,0.00293447,0.20384031,0.01571106,0.29355456,0.08545831,0.65104281,0.51988238,0.48132847
-2.81240620,1.58290011,0.00315880,0.20110703,0.01572422,0.27952678,0.08458276,0.66894265,0.51840174,0.49219759
-2.80640320,1.60224428,0.00339884,0.19950429,0.01582600,0.26912517,0.08511771,0.68881415,0.51957397,0.50439961
-2.80040020,1.62898692,0.00365171,0.19909738,0.01601093,0.26222751,0.08703338,0.71050826,0.52362502,0.51793296
-2.79439720,1.66285301,0.00391430,0.19992177,0.01627226,0.25871444,0.09030256,0.73384900,0.53072969,0.53275107
-2.78839420,1.70348236,0.00418331,0.20198206,0.01660229,0.25847501,0.09490119,0.75863637,0.54100494,0.54876244
-2.78239120,1.75043797,0.00445531,0.20525153,0.01699281,0.26141141,0.10080875,0.78465013,0.55450437,0.56583222
-2.77638819,1.80321653,0.00472678,0.20967268,0.01743548,0.26744314,0.10800825,0.81165432,0.57121403,0.58378514
-2.77038519,1.86126048,0.00499422,0.21515842,0.01792225,0.27651016,0.11648603,0.83940240,0.59104965,0.60240978
-2.76438219,1.92397116,0.00525415,0.22159401,0.01844576,0.28857500,0.12623127,0.86764264,0.61385539,0.62146380
-2.75837919,1.99072235,0.00550324,0.22883977,0.01899969,0.30362367,0.13723531,0.89612338,0.63940431,0.64068011
-2.75237619,2.06087360,0.00573834,0.23673433,0.01957904,0.32166526,0.14949059,0.92459819,0.66740063,0.65977367
-2.74637319,2.13378272,0.00595655,0.24509855,0.02018035,0.34273007,0.16298953,0.95283030,0.69748376,0.67844865
-2.74037019,2.20881703,0.00615526,0.25373981,0.02080181,0.36686631,0.17772308,0.98059636,0.72923421,0.69640583
-2.73436718,2.28536287,0.00633222,0.26245675,0.02144333,0.39413540,0.19367914,1.00768929,0.76218136,0.71335002
-2.72836418,2.36283328,0.00648552,0.27104428,0.02210641,0.42460578,0.21084081,1.03392021,0.79581303,0.72899730
-2.72236118,2.44067358,0.00661368,0.27929866,0.02279403,0.45834565,0.22918453,1.05911944,0.82958678,0.74308198
-2.71635818,2.51836525,0.00671562,0.28702268,0.02351038,0.49541458,0.24867817,1.08313673,0.86294261,0.75536321
-2.71035518,2.59542804,0.00679067,0.29403063,0.02426052,0.53585452,0.26927912,1.10584091,0.89531709,0.76563104
-2.70435218,2.67142081,0.00683858,0.30015311,0.02505002,0.57968038,0.29093249,1.12711911,0.92615831,0.77371193
-2.69834917,2.74594156,0.00685948,0.30524135,0.02588454,0.62687078,0.31356944,1.14687591,0.95494152,0.77947376
-2.69234617,2.81862697,0.00685389,0.30917104,0.02676936,0.67735924,0.33710579,1.16503252,0.98118473,0.78283001
-2.68634317,2.88915204,0.00682267,0.31184553,0.02770901,0.73102636,0.36144094,1.18152644,1.00446412,0.78374331
-2.68034017,2.95723013,0.00676700,0.31319823,0.02870681,0.78769352,0.38645734,1.19631145,1.02442835,0.78222820
-2.67433717,3.02261377,0.00668837,0.31319427,0.02976456,0.84711837,0.41202034,1.20935836,1.04081150,0.77835292
-2.66833417,3.08509641,0.00658850,0.31183121,0.03088225,0.90899261,0.43797877,1.22065629,1.05344399,0.77224039
-2.66233117,3.14451515,0.00646935,0.30913886,0.03205782,0.97294234,0.46416611,1.23021453,1.06226099,0.76406798
-2.65632816,3.20075436,0.00633306,0.30517828,0.03328710,1.03853104,0.49040242,1.23806480,1.06730784,0.75406628
-2.65032516,3.25375002,0.00618196,0.30003982,0.03456373,1.10526543,0.51649689,1.24426373,1.06874223,0.74251655
-2.64432216,3.30349438,0.00601846,0.29384045,0.03587928,1.17260400,0.54225114,1.24889529,1.06683285,0.72974699
-2.63831916,3.35004044,0.00584512,0.28672039,0.03722337,1.23996799,0.56746315,1.25207278,1.06195431,0.71612765
-2.63231616,3.39350581,0.00566453,0.27883915,0.03858394,1.30675466,0.59193160,1.25394028,1.05457853,0.70206406
-2.62631316,3.43407540,0.00547935,0.27037111,0.03994753,1.37235206,0.61546076,1.25467306,1.04526257,0.68798960
-2.62031016,3.47200230,0.00529224,0.26150086,0.04129962,1.43615503,0.63786543,1.25447687,1.03463329,0.67435675
-2.61430715,3.50760646,0.00510586,0.25241834,0.04262505,1.49758156,0.65897604,1.25358588,1.02336929,0.66162729
-2.60830415,3.54127071,0.00492283,0.24331404,0.04390838,1.55608896,0.67864353,1.25225916,1.01218060,0.65026177
-2.60230115,3.57343391,0.00474568,0.23437422,0.04513430,1.61118889,0.69674379,1.25077569,1.00178675,0.64070838
-2.59629815,3.60458101,0.00457689,0.22577659,0.04628800,1.66246085,0.71318155,1.24942809,0.99289406,0.63339158
-2.59029515,3.63523021,0.00441878,0.21768619,0.04735546,1.70956326,0.72789340,1.24851498,0.98617274,0.62870087
-2.58429215,3.66591737,0.00427354,0.21025189,0.04832383,1.75224172,0.74084987,1.24833261,0.98223472,0.62697993
-2.57828914,3.69717808,0.00414318,0.20360337,0.04918156,1.79033397,0.75205638,1.24916566,0.98161288,0.62851666
-2.57228614,3.72952814,0.00402948,0.19784877,0.04991866,1.82377141,0.76155288,1.25127793,0.98474260,0.63353432
-2.56628314,3.76344305,0.00393400,0.19307300,0.05052676,1.85257703,0.76941243,1.25490314,0.99194607,0.64218433
-2.56028014,3.79933745,0.00385803,0.18933666,0.05099920,1.87685981,0.77573831,1.26023630,1.00342016,0.65454078
-2.55427714,3.83754543,0.00380255,0.18667574,0.05133105,1.89680597,0.78066021,1.26742604,1.01922835,0.67059715
-2.54827414,3.87830271,0.00376825,0.18510189,0.05151904,1.91266740,0.78432927,1.27656833,1.03929684,0.69026534
-2.54227114,3.92173157,0.00375544,0.18460336,0.05156152,1.92474790,0.78691233,1.28770175,1.06341538,0.71337705
-2.53626813,3.96782935,0.00376411,0.18514650,0.05145836,1.93338786,0.78858568,1.30080469,1.09124258,0.73968761
-2.53026513,4.01646120,0.00379386,0.18667774,0.05121082,1.93894811,0.78952834,1.31579458,1.12231570,0.76888216
-2.52426213,4.06735767,0.00384394,0.18912602,0.05082145,1.94179377,0.78991544,1.33252911,1.15606465,0.80058393
-2.51825913,4.12011717,0.00391320,0.19240555,0.05029396,1.94227877,0.78991181,1.35080950,1.19182966,0.83436437
-2.51225613,4.17421349,0.00400017,0.19641876,0.04963312,1.94073183,0.78966599,1.37038554,1.22888192,0.86975472
-2.50625313,4.22900803,0.00410303,0.20105943,0.04884464,1.93744442,0.78930514,1.39096226,1.26644667,0.90625851
-2.50025013,4.28376622,0.00421964,0.20621580,0.04793506,1.93266134,0.78893082,1.41220788,1.30372764,0.94336462
-2.49424712,4.33767747,0.00434762,0.21177360,0.04691171,1.92657411,0.78861586,1.43376255,1.33993200,0.98056010
-2.48824412,4.38987762,0.00448434,0.21761886,0.04578263,1.91931755,0.78840252,1.45524767,1.37429488,1.01734252
-2.48224112,4.43947307,0.00462701,0.22364051,0.04455651,1.91096949,0.78830180,1.47627522,1.40610259,1.05323109
-2.47623812,4.48556539,0.00477271,0.22973251,0.04324262,1.90155350,0.78829406,1.49645674,1.43471351,1.08777626
-2.47023512,4.52727540,0.00491849,0.23579570,0.04185081,1.89104445,0.78833074,1.51541175,1.45957601,1.12056750
-2.46423212,4.56376603,0.00506139,0.24173908,0.04039144,1.87937653,0.78833707,1.53277512,1.48024278,1.15123891
-2.45822911,4.59426282,0.00519851,0.24748077,0.03887532,1.86645320,0.78821577,1.54820346,1.49638116,1.17947278
-2.45222611,4.61807196,0.00532709,0.25294842,0.03731367,1.85215858,0.78785131,1.56138025,1.50777908,1.20500104
-2.44622311,4.63459517,0.00544456,0.25807932,0.03571807,1.83636973,0.78711472,1.57201985,1.51434684,1.22760487
-2.44022011,4.64334163,0.00554858,0.26282015,0.03410033,1.81896924,0.78586872,1.57987042,1.51611460,1.24711280
-2.43421711,4.64393699,0.00563711,0.26712647,0.03247247,1.79985765,0.78397291,1.58471609,1.51322618,1.26339772
-2.42821411,4.63612979,0.00570841,0.27096211,0.03084656,1.77896503,0.78128894,1.58637836,1.50592954,1.27637327
-2.42221111,4.61979586,0.00576113,0.27429838,0.02923465,1.75626163,0.77768543,1.58471724,1.49456454,1.28599018
-2.41620810,4.59494119,0.00579426,0.27711340,0.02764865,1.73176688,0.77304265,1.57963228,1.47954880,1.29223297
-2.41020510,4.56170373,0.00580722,0.27939145,0.02610020,1.70555682,0.76725667,1.57106376,1.46136218,1.29511741
-2.40420210,4.52035476,0.00579981,0.28112243,0.02460057,1.67776957,0.76024311,1.55899416,1.44053082,1.29468921
-2.39819910,4.47130004,0.00577225,0.28230160,0.02316055,1.64860886,0.75194033,1.54345003,1.41761111,1.29102395
-2.39219610,4.41508083,0.00572514,0.28292934,0.02179033,1.61834553,0.74231202,1.52450433,1.39317441,1.28422840
-2.38619310,4.35237484,0.00565946,0.28301120,0.02049943,1.58731702,0.73134924,1.50227899,1.36779273,1.27444305
-2.38019010,4.28399664,0.00557656,0.28255798,0.01929663,1.55592498,0.71907180,1.47694758,1.34202577,1.26184571
-2.37418709,4.21089722,0.00547812,0.28158594,0.01818989,1.52463093,0.70552904,1.44873787,1.31640954,1.24665560
-2.36818409,4.13416175,0.00536611,0.28011696,0.01718631,1.49395027,0.69079989,1.41793371,1.29144652,1.22913765
-2.36218109,4.05500505,0.00524277,0.27817866,0.01629214,1.46444448,0.67499231,1.38487617,1.26759741,1.20960621
-2.35617809,3.97476373,0.00511057,0.27580436,0.01551269,1.43671197,0.65824202,1.34996322,1.24527434,1.18842778
-2.35017509,3.89488429,0.00497213,0.27303281,0.01485242,1.41137729,0.64071048,1.31364787,1.22483533,1.16602212
-2.34417209,3.81690663,0.00483022,0.26990776,0.01431487,1.38907926,0.62258223,1.27643434,1.20657990,1.14286118
-2.33816908,3.74244238,0.00468767,0.26647715,0.01390271,1.37045784,0.60406147,1.23887209,1.19074574,1.11946548
-2.33216608,3.67314795,0.00454731,0.26279214,0.01361772,1.35614018,0.58536809,1.20154763,1.17750613,1.09639776
-2.32616308,3.61069250,0.00441194,0.25890582,0.01346083,1.34672587,0.56673306,1.16507412,1.16696827,1.07425359
-2.32016008,3.55672114,0.00428426,0.25487175,0.01343209,1.34277192,0.54839336,1.13007899,1.15917233,1.05364918
-2.31415708,3.51281436,0.00416680,0.25074241,0.01353068,1.34477750,0.53058663,1.09718977,1.15409141,1.03520652
-2.30815408,3.48044466,0.00406188,0.24656759,0.01375490,1.35316913,0.51354555,1.06701868,1.15163232,1.01953633
-2.30215108,3.46093182,0.00397154,0.24239277,0.01410214,1.36828643,0.49749229,1.04014628,1.15163754,1.00721922
-2.29614807,3.45539841,0.00389751,0.23825775,0.01456885,1.39036906,0.48263312,1.01710493,1.15388818,0.99878595
-2.29014507,3.46472734,0.00384118,0.23419539,0.01515054,1.41954530,0.46915334,0.99836263,1.15810830,0.99469735
-2.28414207,3.48952303,0.00380352,0.23023071,0.01584175,1.45582258,0.45721285,0.98430778,1.16397049,0.99532488
-2.27813907,3.53007816,0.00378513,0.22638033,0.01663600,1.49908054,0.44694238,0.97523557,1.17110286,1.00093264
-2.27213607,3.58634747,0.00378615,0.22265222,0.01752587,1.54906689,0.43844054,0.97133648,1.17909717,1.01166162
-2.26613307,3.65793014,0.00380631,0.21904593,0.01850294,1.60539644,0.43177192,0.97268749,1.18751826,1.02751707
-2.26013007,3.74406176,0.00384492,0.21555310,0.01955792,1.66755347,0.42696609,0.97924625,1.19591432,1.04835966
-2.25412706,3.84361677,0.00390090,0.21215838,0.02068068,1.73489758,0.42401767,0.99084865,1.20382785,1.07390090
-2.24812406,3.95512183,0.00397279,0.20884056,0.02186036,1.80667303,0.42288738,1.00720990,1.21080703,1.10370344
-2.24212106,4.07678008,0.00405880,0.20557394,0.02308558,1.88202137,0.42350394,1.02792915,1.21641697,1.13718638
-2.23611806,4.20650590,0.00415688,0.20232988,0.02434454,1.95999715,0.42576679,1.05249757,1.22025068,1.17363562
-2.23011506,4.34196939,0.00426473,0.19907831,0.02562531,2.03958633,0.42954947,1.08030985,1.22193918,1.21221925
-2.22411206,4.48064930,0.00437988,0.19578930,0.02691601,2.11972678,0.43470340,1.11067851,1.22116057,1.25200752
-2.21810905,4.61989295,0.00449978,0.19243453,0.02820508,2.19933049,0.44106198,1.14285087,1.21764766,1.29199682
-2.21210605,4.75698117,0.00462182,0.18898855,0.02948154,2.27730654,0.44844481,1.17602802,1.21119394,1.33113705
-2.20610305,4.88919621,0.00474339,0.18542993,0.03073520,2.35258433,0.45666188,1.20938521,1.20165773,1.36836135
-2.20010005,5.01389036,0.00486200,0.18174211,0.03195695,2.42413627,0.46551744,1.24209313,1.18896446,1.40261728
-2.19409705,5.12855302,0.00497526,0.17791399,0.03313887,2.49099913,0.47481373,1.27333915,1.17310699,1.43289818
-2.18809405,5.23087385,0.00508096,0.17394035,0.03427443,2.55229362,0.48435415,1.30234817,1.15414408,1.45827364
-2.18209105,5.31879991,0.00517714,0.16982188,0.03535854,2.60724125,0.49394603,1.32840210,1.13219716,1.47791787
-2.17608804,5.39058488,0.00526205,0.16556514,0.03638759,2.65517843,0.50340300,1.35085758,1.10744559,1.49113486
-2.17008504,5.44482873,0.00533425,0.16118217,0.03735940,2.69556710,0.51254678,1.36916118,1.08012060,1.49737937
-2.16408204,5.48050665,0.00539257,0.15669000,0.03827309,2.72800191,0.52120870,1.38286182,1.05049826,1.49627286
-2.15807904,5.49698629,0.00543613,0.15211006,0.03912889,2.75221375,0.52923084,1.39161987,1.01889168,1.48761376
-2.15207604,5.49403328,0.00546437,0.14746738,0.03992792,2.76806985,0.53646693,1.39521284,0.98564284,1.47138182
-2.14607304,5.47180487,0.00547697,0.14278981,0.04067188,2.77557049,0.54278312,1.39353745,0.95111417,1.44773619
-2.14007004,5.43083247,0.00547393,0.13810725,0.04136274,2.77484282,0.54805869,1.38660816,0.91568031,1.41700757
-2.13406703,5.37199400,0.00545544,0.13345074,0.04200239,2.76613198,0.55218676,1.37455240,0.87972010,1.37968482
-2.12806403,5.29647750,0.00542196,0.12885173,0.04259235,2.74979018,0.55507508,1.35760258,0.84360910,1.33639651
-2.12206103,5.20573754,0.00537412,0.12434132,0.04313343,2.72626405,0.55664685,1.33608558,0.80771272,1.28788856
-2.11605803,5.10144624,0.00531275,0.11994953,0.04362551,2.69608080,0.55684170,1.31040984,0.77238005,1.23499859
-2.11005503,4.98544087,0.00523879,0.11570470,0.04406736,2.65983360,0.55561657,1.28105093,0.73793843,1.17862841
-2.10405203,4.85966975,0.00515331,0.11163295,0.04445648,2.61816665,0.55294672,1.24853588,0.70468882,1.11971561
-2.09804902,4.72613846,0.00505750,0.10775764,0.04478914,2.57176007,0.54882644,1.21342703,0.67290184,1.05920534
-2.09204602,4.58685773,0.00495259,0.10409897,0.04506039,2.52131518,0.54326974,1.17630585,0.64281456,0.99802349
-2.08604302,4.44379471,0.00483986,0.10067363,0.04526422,2.46754009,0.53631052,1.13775729,0.61462791,0.93705203
-2.08004002,4.29882858,0.00472061,0.09749444,0.04539382,2.41113596,0.52800246,1.09835508,0.58850462,0.87710738
-2.07403702,4.15371153,0.00459615,0.09457011,0.04544181,2.35278398,0.51841835,1.05864836,0.56456772,0.81892242
-2.06803402,4.01003574,0.00446778,0.09190504,0.04540066,2.29313323,0.50764887,1.01915000,0.54289952,0.76313241
-2.06203102,3.86920688,0.00433673,0.08949913,0.04526297,2.23278955,0.49580083,0.98032662,0.52354108,0.71026525
-2.05602801,3.73242422,0.00420422,0.08734768,0.04502193,2.17230551,0.48299485,0.94259076,0.50649213,0.66073585
-2.05002501,3.60066746,0.00407137,0.08544139,0.04467167,2.11217169,0.46936251,0.90629493,0.49171156,0.61484467
-2.04402201,3.47469017,0.00393921,0.08376633,0.04420758,2.05280947,0.45504319,0.87172772,0.47911847,0.57278004
-2.03801901,3.35501960,0.00380870,0.08230415,0.04362660,1.99456549,0.44018054,0.83911187,0.46859396,0.53462382
-2.03201601,3.24196248,0.00368069,0.08103228,0.04292747,1.93770805,0.42491893,0.80860411,0.45998360,0.50036003
-2.02601301,3.13561641,0.00355591,0.07992427,0.04211088,1.88242554,0.40939990,0.78029672,0.45310082,0.46988582
-2.02001001,3.03588635,0.00343502,0.07895035,0.04117952,1.82882719,0.39375880,0.75422051,0.44773109,0.44302416
-2.01400700,2.94250552,0.00331857,0.07807794,0.04013811,1.77694618,0.37812188,0.73034920,0.44363717,0.41953782
-2.00800400,2.85506012,0.00320704,0.07727250,0.03899329,1.72674504,0.36260374,0.70860479,0.44056509,0.39914398
-2.00200100,2.77301710,0.00310087,0.07649829,0.03775350,1.67812340,0.34730551,0.68886390,0.43825109,0.38152898
-1.99599800,2.69575399,0.00300049,0.07571939,0.03642874,1.63092772,0.33231361,0.67096469,0.43642920,0.36636274
-1.98999500,2.62259013,0.00290631,0.07490066,0.03503036,1.58496279,0.31769914,0.65471431,0.43483925,0.35331238
-1.98399200,2.55281797,0.00281884,0.07400883,0.03357075,1.54000458,0.30351804,0.63989657,0.43323523,0.34205480
-1.97798899,2.48573369,0.00273865,0.07301347,0.03206303,1.49581370,0.28981171,0.62627961,0.43139355,0.33228776
-1.97198599,2.42066602,0.00266648,0.07188806,0.03052077,1.45214924,0.27660819,0.61362348,0.42912083,0.32373932
-1.96598299,2.35700225,0.00260321,0.07061076,0.02895768,1.40878200,0.26392373,0.60168731,0.42626108,0.31617541
-1.95997999,2.29421051,0.00254996,0.06916521,0.02738731,1.36550679,0.25176454,0.59023599,0.42270170,0.30940548
-1.95397699,2.23185763,0.00250807,0.06754106,0.02582281,1.32215299,0.24012873,0.57904620,0.41837807,0.30328601
-1.94797399,2.16962201,0.00247913,0.06573430,0.02427667,1.27859313,0.22900819,0.56791161,0.41327654,0.29772203
-1.94197099,2.10730092,0.00246499,0.06374738,0.02276056,1.23474886,0.21839036,0.55664722,0.40743541,0.29266664
-1.93596798,2.04481241,0.00246773,0.06158906,0.02128513,1.19059433,0.20825982,0.54509275,0.40094397,0.28811862
-1.92996498,1.98219159,0.00248966,0.05927406,0.01985989,1.14615669,0.19859960,0.53311499,0.39393942,0.28411828
-1.92396198,1.91958200,0.00253325,0.05682242,0.01849311,1.10151399,0.18939216,0.52060928,0.38660181,0.28074182
-1.91795898,1.85722231,0.00260108,0.05425881,0.01719177,1.05679046,0.18062017,0.50749995,0.37914712,0.27809439
-1.91195598,1.79542945,0.00269580,0.05161149,0.01596150,1.01214981,0.17226694,0.49373994,0.37181874,0.27630215
-1.90595298,1.73457896,0.00281998,0.04891135,0.01480658,0.96778671,0.16431668,0.47930969,0.36487768,0.27550372
-1.89994997,1.67508358,0.00297610,0.04619075,0.01372997,0.92391728,0.15675458,0.46421529,0.35859197,0.27584129
-1.89394697,1.61737137,0.00316638,0.04348244,0.01273330,0.88076888,0.14956685,0.44848622,0.35322558,0.27745183
-1.88794397,1.56186425,0.00339272,0.04081852,0.01181699,0.83856990,0.14274067,0.43217262,0.34902754,0.28045875
-1.88194097,1.50895824,0.00365662,0.03822942,0.01098028,0.79754013,0.13626426,0.41534240,0.34622152,0.28496435
-1.87593797,1.45900606,0.00395906,0.03574312,0.01022133,0.75788199,0.13012704,0.39807817,0.34499660,0.29104347
-1.86993497,1.41230312,0.00430046,0.03338445,0.00953734,0.71977319,0.12431992,0.38047425,0.34549949,0.29873860
-1.86393197,1.36907733,0.00468063,0.03117466,0.00892467,0.68336094,0.11883576,0.36263376,0.34782858,0.30805680
-1.85792896,1.32948327,0.00509873,0.02913113,0.00837894,0.64875799,0.11367004,0.34466593,0.35203028,0.31896851
-1.85192596,1.29360072,0.00555329,0.02726737,0.00789520,0.61604049,0.10882166,0.32668365,0.35809767,0.33140864
-1.84592296,1.26143776,0.00604219,0.02559313,0.00746805,0.58524763,0.10429387,0.30880140,0.36597162,0.34527963
-1.83991996,1.23293798,0.00656279,0.02411481,0.00709181,0.55638295,0.10009541,0.29113342,0.37554443,0.36045691
-1.83391696,1.20799161,0.00711193,0.02283596,0.00676063,0.52941712,0.09624154,0.27379234,0.38666576,0.37679620
-1.82791396,1.18644973,0.00768609,0.02175795,0.00646868,0.50429189,0.09275523,0.25688810,0.39915065,0.39414283
-1.82191096,1.16814119,0.00828145,0.02088072,0.00621024,0.48092492,0.08966822,0.24052717,0.41278923,0.41234238
-1.81590795,1.15289107,0.00889407,0.02020365,0.00597985,0.45921521,0.08702200,0.22481212,0.42735780,0.43125265
-1.80990495,1.14054002,0.00951998,0.01972637,0.00577245,0.43904882,0.08486857,0.20984143,0.44263060,0.45075608
-1.80390195,1.13096348,0.01015532,0.01944963,0.00558344,0.42030453,0.08327106,0.19570947,0.45839187,0.47077239
-1.79789895,1.12408976,0.01079645,0.01937602,0.00540880,0.40285921,0.08230398,0.18250673,0.47444748,0.49127066
-1.79189595,1.11991615,0.01144005,0.01951065,0.00524515,0.38659273,0.08205318,0.17032005,0.49063568,0.51228031
-1.78589295,1.11852218,0.01208317,0.01986169,0.00508981,0.37139216,0.08261539,0.15923293,0.50683626,0.53390039
-1.77988994,1.12007927,0.01272328,0.02044065,0.00494084,0.35715508,0.08409733,0.14932583,0.52297783,0.55630651
-1.77388694,1.12485597,0.01335825,0.02126256,0.00479702,0.34379209,0.08661435,0.14067634,0.53904268,0.57975501
-1.76788394,1.13321864,0.01398634,0.02234584,0.00465789,0.33122837,0.09028847,0.13335922,0.55506891,0.60458384
-1.76188094,1.14562681,0.01460612,0.02371198,0.00452367,0.31940425,0.09524599,0.12744621,0.57114983,0.63120991
-1.75587794,1.16262349,0.01521640,0.02538492,0.00439528,0.30827504,0.10161448,0.12300558,0.58743038,0.66012254
-1.74987494,1.18482028,0.01581606,0.02739027,0.00427419,0.29781000,0.10951921,0.12010133,0.60410080,0.69187326
-1.74387194,1.21287766,0.01640398,0.02975420,0.00416243,0.28799072,0.11907911,0.11879215,0.62138780,0.72706174
-1.73786893,1.24748093,0.01697885,0.03250222,0.00406241,0.27880900,0.13040229,0.11912988,0.63954350,0.76631831
-1.73186593,1.28931269,0.01753911,0.03565778,0.00397689,0.27026435,0.14358119,0.12115783,0.65883264,0.81028353
-1.72586293,1.33902249,0.01808274,0.03924071,0.00390878,0.26236138,0.15868752,0.12490864,0.67951873,0.85958515
