energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.50275138,1.31866808,0.32435393,0.30757920,0.02932227,0.04743413,0.33652351,0.41365833,0.38828995,0.00000000
-3.49674837,1.35027032,0.34384242,0.31728091,0.03048895,0.05048789,0.35108051,0.41382670,0.39987983,0.00000000
-3.49074537,1.37963666,0.36284171,0.32665818,0.03151267,0.05349163,0.36549042,0.41313488,0.41091044,0.00000000
-3.48474237,1.40677043,0.38118095,0.33564192,0.03238170,0.05640872,0.37974231,0.41177189,0.42133162,0.00000000
-3.47873937,1.43176252,0.39870358,0.34417843,0.03308876,0.05920333,0.39385809,0.40995598,0.43111100,0.00000000
-3.47273637,1.45479009,0.41527138,0.35223200,0.03363139,0.06184133,0.40789454,0.40792766,0.44023436,0.00000000
-3.46673337,1.47611199,0.43076789,0.35978676,0.03401215,0.06429113,0.42194346,0.40594215,0.44870525,0.00000000
-3.46073037,1.49606069,0.44510089,0.36684765,0.03423863,0.06652447,0.43612993,0.40426118,0.45654394,0.00000000
-3.45472736,1.51503089,0.45820384,0.37344034,0.03432324,0.06851714,0.45060834,0.40314462,0.46378572,0.00000000
-3.44872436,1.53346497,0.47003613,0.37961024,0.03428288,0.07024952,0.46555643,0.40284205,0.47047847,0.00000000
-3.44272136,1.55183564,0.48058219,0.38542039,0.03413837,0.07170693,0.48116740,0.40358449,0.47667959,0.00000000
-3.43671836,1.57062637,0.48984955,0.39094858,0.03391384,0.07287988,0.49764035,0.40557667,0.48245252,0.00000000
-3.43071536,1.59031043,0.49786581,0.39628352,0.03363585,0.07376404,0.51516947,0.40898989,0.48786287,0.00000000
-3.42471236,1.61132927,0.50467491,0.40152065,0.03333259,0.07436011,0.53393259,0.41395580,0.49297435,0.00000000
-3.41870935,1.63407133,0.51033279,0.40675738,0.03303292,0.07467343,0.55407938,0.42056132,0.49784476,0.00000000
-3.41270635,1.65885227,0.51490278,0.41208837,0.03276547,0.07471354,0.57572015,0.42884481,0.50252228,0.00000000
-3.40670335,1.68589750,0.51845102,0.41760084,0.03255773,0.07449355,0.59891564,0.43879370,0.50704220,0.00000000
-3.40070035,1.71532821,0.52104216,0.42337039,0.03243523,0.07402951,0.62366854,0.45034369,0.51142424,0.00000000
-3.39469735,1.74715134,0.52273565,0.42945727,0.03242081,0.07333967,0.64991715,0.46337963,0.51567087,0.00000000
-3.38869435,1.78125443,0.52358286,0.43590351,0.03253405,0.07244378,0.67753184,0.47773795,0.51976638,0.00000000
-3.38269135,1.81740546,0.52362512,0.44273093,0.03279074,0.07136247,0.70631434,0.49321083,0.52367712,0.00000000
-3.37668834,1.85525791,0.52289286,0.44994007,0.03320256,0.07011667,0.73600030,0.50955181,0.52735268,0.00000000
-3.37068534,1.89436083,0.52140591,0.45751009,0.03377693,0.06872707,0.76626490,0.52648278,0.53072804,0.00000000
-3.36468234,1.93417348,0.51917474,0.46539961,0.03451689,0.06721385,0.79673143,0.54370204,0.53372654,0.00000000
-3.35867934,1.97408381,0.51620275,0.47354826,0.03542123,0.06559634,0.82698254,0.56089325,0.53626355,0.00000000
-3.35267634,2.01342986,0.51248926,0.48187894,0.03648460,0.06389296,0.85657348,0.57773482,0.53825060,0.00000000
-3.34667334,2.05152306,0.50803307,0.49030057,0.03769779,0.06212116,0.88504696,0.59390950,0.53959971,0.00000000
-3.34067034,2.08767228,0.50283630,0.49871106,0.03904807,0.06029752,0.91194872,0.60911366,0.54022769,0.00000000
-3.33466733,2.12120742,0.49690828,0.50700046,0.04051953,0.05843791,0.93684316,0.62306602,0.54006029,0.00000000
-3.32866433,2.15150146,0.49026921,0.51505403,0.04209349,0.05655765,0.95932827,0.63551545,0.53903579,0.00000000
-3.32266133,2.17799007,0.48295345,0.52275511,0.04374892,0.05467178,0.97904905,0.64624750,0.53710805,0.00000000
-3.31665833,2.20018782,0.47501211,0.52998770,0.04546286,0.05279531,0.99570897,0.65508944,0.53424876,0.00000000
-3.31065533,2.21770062,0.46651496,0.53663874,0.04721083,0.05094340,1.00907878,0.66191371,0.53044898,0.00000000
-3.30465233,2.23023390,0.45755143,0.54259993,0.04896726,0.04913159,1.01900243,0.66663961,0.52571977,0.00000000
-3.29864932,2.23759654,0.44823085,0.54776931,0.05070587,0.04737597,1.02539981,0.66923328,0.52009209,0.00000000
-3.29264632,2.23970065,0.43868171,0.55205249,0.05240013,0.04569329,1.02826634,0.66970603,0.51361602,0.00000000
-3.28664332,2.23655764,0.42905018,0.55536363,0.05402357,0.04410098,1.02766955,0.66811119,0.50635934,0.00000000
-3.28064032,2.22827107,0.41949789,0.55762632,0.05555029,0.04261720,1.02374296,0.66453968,0.49840567,0.00000000
-3.27463732,2.21502685,0.41019908,0.55877431,0.05695526,0.04126074,1.01667755,0.65911458,0.48985229,0.00000000
-3.26863432,2.19708167,0.40133718,0.55875226,0.05821479,0.04005092,1.00671153,0.65198503,0.48080770,0.00000000
-3.26263132,2.17475012,0.39310103,0.55751647,0.05930687,0.03900736,0.99411888,0.64331961,0.47138913,0.00000000
-3.25662831,2.14839146,0.38568075,0.55503565,0.06021160,0.03814976,0.97919731,0.63329974,0.46171996,0.00000000
-3.25062531,2.11839634,0.37926329,0.55129161,0.06091150,0.03749755,0.96225620,0.62211320,0.45192719,0.00000000
-3.24462231,2.08517412,0.37402794,0.54628000,0.06139188,0.03706946,0.94360511,0.60994801,0.44213889,0.00000000
-3.23861931,2.04914115,0.37014153,0.54001081,0.06164110,0.03688310,0.92354340,0.59698700,0.43248175,0.00000000
-3.23261631,2.01071018,0.36775374,0.53250876,0.06165082,0.03695440,0.90235121,0.58340311,0.42307855,0.00000000
-3.22661331,1.97028108,0.36699232,0.52381340,0.06141614,0.03729694,0.88028233,0.56935550,0.41404568,0.00000000
-3.22061031,1.92823290,0.36795833,0.51397876,0.06093574,0.03792140,0.85755887,0.55498667,0.40549056,0.00000000
-3.21460730,1.88491732,0.37072162,0.50307268,0.06021185,0.03883476,0.83436798,0.54042041,0.39750905,0.00000000
-3.20860430,1.84065331,0.37531651,0.49117568,0.05925020,0.04003966,0.81086059,0.52576061,0.39018278,0.00000000
-3.20260130,1.79572301,0.38173798,0.47837937,0.05805987,0.04153366,0.78715193,0.51109103,0.38357655,0.00000000
-3.19659830,1.75036880,0.38993832,0.46478442,0.05665307,0.04330863,0.76332373,0.49647560,0.37773575,0.00000000
-3.19059530,1.70479142,0.39982470,0.45049828,0.05504482,0.04535019,0.73942779,0.48195958,0.37268402,0.00000000
-3.18459230,1.65914919,0.41125761,0.43563256,0.05325261,0.04763728,0.71549063,0.46757105,0.36842125,0.00000000
-3.17858929,1.61355829,0.42405060,0.42030034,0.05129600,0.05014194,0.69151893,0.45332301,0.36492207,0.00000000
-3.17258629,1.56809422,0.43797141,0.40461351,0.04919619,0.05282930,0.66750538,0.43921569,0.36213497,0.00000000
-3.16658329,1.52279428,0.45274453,0.38868015,0.04697555,0.05565774,0.64343468,0.42523917,0.35998221,0.00000000
-3.16058029,1.47766133,0.46805561,0.37260234,0.04465720,0.05857950,0.61928936,0.41137610,0.35836067,0.00000000
-3.15457729,1.43266858,0.48355737,0.35647418,0.04226457,0.06154137,0.59505520,0.39760452,0.35714370,0.00000000
-3.14857429,1.38776554,0.49887728,0.34038043,0.03982092,0.06448580,0.57072603,0.38390062,0.35618397,0.00000000
-3.14257129,1.34288483,0.51362667,0.32439554,0.03734906,0.06735225,0.54630774,0.37024149,0.35531739,0.00000000
-3.13656828,1.29794987,0.52741112,0.30858334,0.03487091,0.07007873,0.52182138,0.35660759,0.35436783,0.00000000
-3.13056528,1.25288297,0.53984177,0.29299713,0.03240722,0.07260354,0.49730531,0.34298513,0.35315280,0.00000000
-3.12456228,1.20761372,0.55054719,0.27768039,0.02997734,0.07486713,0.47281639,0.32936805,0.35148948,0.00000000
-3.11855928,1.16208722,0.55918527,0.26266775,0.02759897,0.07681401,0.44843008,0.31575975,0.34920120,0.00000000
-3.11255628,1.11627176,0.56545466,0.24798635,0.02528803,0.07839456,0.42423978,0.30217430,0.34612392,0.00000000
-3.10655328,1.07016561,0.56910530,0.23365742,0.02305850,0.07956678,0.40035523,0.28863732,0.34211237,0.00000000
-3.10055028,1.02380258,0.56994745,0.21969780,0.02092236,0.08029780,0.37690020,0.27518635,0.33704569,0.00000000
-3.09454727,0.97725593,0.56785880,0.20612161,0.01888956,0.08056508,0.35400956,0.26187062,0.33083219,0.00000000
-3.08854427,0.93064052,0.56278939,0.19294163,0.01696802,0.08035726,0.33182590,0.24875048,0.32341301,0.00000000
-3.08254127,0.88411286,0.55476393,0.18017057,0.01516364,0.07967471,0.31049573,0.23589614,0.31476461,0.00000000
-3.07653827,0.83786920,0.54388152,0.16782196,0.01348041,0.07852953,0.29016551,0.22338605,0.30489975,0.00000000
-3.07053527,0.79214151,0.53031268,0.15591080,0.01192045,0.07694520,0.27097757,0.21130480,0.29386725,0.00000000
-3.06453227,0.74719157,0.51429385,0.14445384,0.01048421,0.07495581,0.25306599,0.19974066,0.28175025,0.00000000
-3.05852926,0.70330354,0.49611962,0.13346950,0.00917053,0.07260494,0.23655265,0.18878277,0.26866330,0.00000000
-3.05252626,0.66077512,0.47613310,0.12297758,0.00797685,0.06994420,0.22154354,0.17851825,0.25474837,0.00000000
-3.04652326,0.61990788,0.45471481,0.11299865,0.00689938,0.06703153,0.20812532,0.16902908,0.24017002,0.00000000
-3.04052026,0.58099726,0.43227074,0.10355330,0.00593328,0.06392941,0.19636234,0.16038916,0.22510997,0.00000000
-3.03451726,0.54432253,0.40922004,0.09466132,0.00507284,0.06070289,0.18629412,0.15266138,0.20976147,0.00000000
-3.02851426,0.51013745,0.38598299,0.08634073,0.00431170,0.05741780,0.17793343,0.14589512,0.19432355,0.00000000
-3.02251126,0.47866194,0.36296974,0.07860702,0.00364300,0.05413892,0.17126499,0.14012406,0.17899565,0.00000000
-3.01650825,0.45007518,0.34057031,0.07147236,0.00305958,0.05092844,0.16624483,0.13536455,0.16397268,0.00000000
-3.01050525,0.42451061,0.31914624,0.06494505,0.00255416,0.04784461,0.16280048,0.13161457,0.14944077,0.00000000
-3.00450225,0.40205291,0.29902420,0.05902913,0.00211946,0.04494076,0.16083184,0.12885341,0.13557398,0.00000000
-2.99849925,0.38273723,0.28049163,0.05372428,0.00174837,0.04226455,0.16021295,0.12704203,0.12253175,0.00000000
-2.99249625,0.36655064,0.26379460,0.04902586,0.00143407,0.03985759,0.16079450,0.12612422,0.11045741,0.00000000
-2.98649325,0.35343579,0.24913766,0.04492527,0.00117008,0.03775544,0.16240711,0.12602842,0.09947758,0.00000000
-2.98049025,0.34329648,0.23668554,0.04141051,0.00095045,0.03598776,0.16486539,0.12667024,0.08970234,0.00000000
-2.97448724,0.33600492,0.22656647,0.03846685,0.00076971,0.03457885,0.16797255,0.12795562,0.08122611,0.00000000
-2.96848424,0.33141029,0.21887661,0.03607772,0.00062303,0.03354824,0.17152559,0.12978433,0.07412900,0.00000000
-2.96248124,0.32934821,0.21368530,0.03422564,0.00050619,0.03291149,0.17532088,0.13205389,0.06847858,0.00000000
-2.95647824,0.32965044,0.21104058,0.03289320,0.00041565,0.03268098,0.17915984,0.13466364,0.06433172,0.00000000
-2.95047524,0.33215461,0.21097464,0.03206400,0.00034860,0.03286669,0.18285481,0.13751869,0.06173638,0.00000000
-2.94447224,0.33671321,0.21350866,0.03172356,0.00030295,0.03347691,0.18623460,0.14053375,0.06073324,0.00000000
-2.93846923,0.34320158,0.21865677,0.03186012,0.00027737,0.03451874,0.18914978,0.14363654,0.06135696,0.00000000
-2.93246623,0.35152443,0.22642886,0.03246531,0.00027136,0.03599846,0.19147732,0.14677060,0.06363696,0.00000000
-2.92646323,0.36162062,0.23683199,0.03353461,0.00028522,0.03792167,0.19312465,0.14989745,0.06759778,0.00000000
-2.92046023,0.37346604,0.24987042,0.03506774,0.00032017,0.04029316,0.19403266,0.15299796,0.07325882,0.00000000
-2.91445723,0.38707444,0.26554417,0.03706885,0.00037834,0.04311662,0.19417796,0.15607278,0.08063368,0.00000000
-2.90845423,0.40249639,0.28384645,0.03954651,0.00046284,0.04639409,0.19357388,0.15914199,0.08972902,0.00000000
-2.90245123,0.41981635,0.30476000,0.04251363,0.00057783,0.05012533,0.19227061,0.16224380,0.10054319,0.00000000
-2.89644822,0.43914826,0.32825285,0.04598729,0.00072856,0.05430706,0.19035414,0.16543254,0.11306464,0.00000000
-2.89044522,0.46062994,0.35427385,0.04998844,0.00092139,0.05893216,0.18794436,0.16877595,0.12727041,0.00000000
-2.88444222,0.48441660,0.38274826,0.05454156,0.00116389,0.06398893,0.18519213,0.17235198,0.14312469,0.00000000
-2.87843922,0.51067402,0.41357410,0.05967434,0.00146475,0.06946049,0.18227568,0.17624525,0.16057781,0.00000000
-2.87243622,0.53957166,0.44661939,0.06541725,0.00183385,0.07532432,0.17939629,0.18054336,0.17956562,0.00000000
-2.86643322,0.57127605,0.48172072,0.07180312,0.00228213,0.08155205,0.17677345,0.18533325,0.20000946,0.00000000
-2.86043022,0.60594486,0.51868341,0.07886672,0.00282150,0.08810954,0.17463964,0.19069781,0.22181680,0.00000000
-2.85442721,0.64372161,0.55728331,0.08664416,0.00346467,0.09495725,0.17323481,0.19671284,0.24488241,0.00000000
-2.84842421,0.68473121,0.59727015,0.09517228,0.00422490,0.10205083,0.17280066,0.20344455,0.26909027,0.00000000
-2.84242121,0.72907622,0.63837243,0.10448773,0.00511567,0.10934207,0.17357481,0.21094760,0.29431579,0.00000000
-2.83641821,0.77683365,0.68030344,0.11462596,0.00615035,0.11677996,0.17578487,0.21926380,0.32042851,0.00000000
-2.83041521,0.82805201,0.72276798,0.12561977,0.00734165,0.12431193,0.17964260,0.22842143,0.34729489,0.00000000
-2.82441221,0.88274840,0.76546941,0.13749769,0.00870117,0.13188512,0.18533794,0.23843507,0.37478097,0.00000000
-2.81840920,0.94090522,0.80811635,0.15028178,0.01023877,0.13944765,0.19303326,0.24930597,0.40275477,0.00000000
-2.81240620,1.00246616,0.85042856,0.16398530,0.01196192,0.14694966,0.20285765,0.26102277,0.43108821,0.00000000
-2.80640320,1.06733152,0.89214160,0.17860987,0.01387512,0.15434422,0.21490140,0.27356240,0.45965822,0.00000000
-2.80040020,1.13535244,0.93300964,0.19414244,0.01597915,0.16158790,0.22921089,0.28689117,0.48834712,0.00000000
-2.79439720,1.20632438,0.97280652,0.21055211,0.01827056,0.16864104,0.24578385,0.30096581,0.51704203,0.00000000
-2.78839420,1.27998001,1.01132460,0.22778701,0.02074105,0.17546759,0.26456537,0.31573444,0.54563343,0.00000000
-2.78239120,1.35598191,1.04837178,0.24577125,0.02337709,0.18203470,0.28544469,0.33113737,0.57401293,0.00000000
-2.77638819,1.43391576,1.08376682,0.26440244,0.02615960,0.18831195,0.30825320,0.34710770,0.60207048,0.00000000
-2.77038519,1.51328470,1.11733349,0.28354977,0.02906379,0.19427037,0.33276373,0.36357175,0.62969116,0.00000000
-2.76438219,1.59350573,1.14889412,0.30305301,0.03205932,0.19988134,0.35869147,0.38044941,0.65675209,0.00000000
-2.75837919,1.67390886,1.17826323,0.32272257,0.03511051,0.20511546,0.38569674,0.39765435,0.68311951,0.00000000
-2.75237619,1.75373999,1.20524199,0.34234088,0.03817691,0.20994152,0.41338964,0.41509431,0.70864662,0.00000000
-2.74637319,1.83216787,1.22961425,0.36166517,0.04121405,0.21432575,0.44133685,0.43267158,0.73317243,0.00000000
-2.74037019,1.90829582,1.25114466,0.38043161,0.04417441,0.21823134,0.46907034,0.45028365,0.75652185,0.00000000
-2.73436718,1.98117821,1.26957959,0.39836100,0.04700859,0.22161840,0.49609803,0.46782423,0.77850729,0.00000000
-2.72836418,2.04984158,1.28465079,0.41516564,0.04966662,0.22444441,0.52191613,0.48518465,0.79893175,0.00000000
-2.72236118,2.11330982,1.29608227,0.43055738,0.05209945,0.22666513,0.54602275,0.50225570,0.81759350,0.00000000
-2.71635818,2.17063277,1.30359984,0.44425645,0.05426038,0.22823603,0.56793233,0.51892982,0.83429217,0.00000000
-2.71035518,2.22091690,1.30694314,0.45600070,0.05610656,0.22911402,0.58719043,0.53510367,0.84883587,0.00000000
-2.70435218,2.26335682,1.30587950,0.46555493,0.05760044,0.22925959,0.60338820,0.55068095,0.86104920,0.00000000
-2.69834917,2.29726608,1.30021863,0.47271980,0.05871098,0.22863908,0.61617589,0.56557536,0.87078153,0.00000000
-2.69234617,2.32210569,1.28982753,0.47733988,0.05941477,0.22722699,0.62527491,0.57971351,0.87791510,0.00000000
-2.68634317,2.33750878,1.27464430,0.47931043,0.05969682,0.22500818,0.63048765,0.59303765,0.88237261,0.00000000
-2.68034017,2.34329993,1.25469016,0.47858257,0.05955112,0.22197981,0.63170483,0.60550808,0.88412353,0.00000000
-2.67433717,2.33950822,1.23007869,0.47516650,0.05898084,0.21815283,0.62890975,0.61710505,0.88318896,0.00000000
-2.66833417,2.32637282,1.20102149,0.46913261,0.05799824,0.21355302,0.62217942,0.62782990,0.87964459,0.00000000
-2.66233117,2.30434088,1.16782992,0.46061032,0.05662422,0.20822135,0.61168229,0.63770564,0.87362151,0.00000000
-2.65632816,2.27405751,1.13091247,0.44978483,0.05488762,0.20221377,0.59767283,0.64677645,0.86530474,0.00000000
-2.65032516,2.23634814,1.09076781,0.43689167,0.05282421,0.19560029,0.58048304,0.65510646,0.85492952,0.00000000
-2.64432216,2.19219403,1.04797371,0.42220947,0.05047549,0.18846347,0.56051136,0.66277747,0.84277543,0.00000000
-2.63831916,2.14270183,1.00317231,0.40605127,0.04788736,0.18089636,0.53820947,0.66988591,0.82915857,0.00000000
-2.63231616,2.08906860,0.95705235,0.38875463,0.04510864,0.17300000,0.51406746,0.67653886,0.81442212,0.00000000
-2.62631316,2.03254369,0.91032931,0.37067107,0.04218964,0.16488059,0.48859813,0.68284944,0.79892568,0.00000000
-2.62031016,1.97438910,0.86372418,0.35215534,0.03918072,0.15664646,0.46232109,0.68893151,0.78303378,0.00000000
-2.61430715,1.91583995,0.81794202,0.33355486,0.03613093,0.14840502,0.43574715,0.69489403,0.76710411,0.00000000
-2.60830415,1.85806664,0.77365118,0.31519980,0.03308691,0.14025982,0.40936385,0.70083514,0.75147587,0.00000000
-2.60230115,1.80214012,0.73146405,0.29739428,0.03009184,0.13230780,0.38362242,0.70683625,0.73645869,0.00000000
-2.59629815,1.74900159,0.69192032,0.28040883,0.02718473,0.12463688,0.35892680,0.71295635,0.72232263,0.00000000
-2.59029515,1.69943763,0.65547318,0.26447446,0.02439989,0.11732403,0.33562495,0.71922684,0.70928957,0.00000000
-2.58429215,1.65406173,0.62247913,0.24977852,0.02176665,0.11043375,0.31400262,0.72564712,0.69752637,0.00000000
-2.57828914,1.61330255,0.59319168,0.23646233,0.01930934,0.10401715,0.29427989,0.73218126,0.68713998,0.00000000
-2.57228614,1.57739941,0.56775910,0.22462068,0.01704744,0.09811153,0.27661010,0.73875589,0.67817482,0.00000000
-2.56628314,1.54640490,0.54622617,0.21430308,0.01499597,0.09274055,0.26108147,0.74525968,0.67061242,0.00000000
-2.56028014,1.52019444,0.52853979,0.20551663,0.01316601,0.08791478,0.24772080,0.75154450,0.66437350,0.00000000
-2.55427714,1.49848232,0.51455804,0.19823024,0.01156531,0.08363288,0.23649930,0.75742836,0.65932225,0.00000000
-2.54827414,1.48084346,0.50406229,0.19238014,0.01019899,0.07988302,0.22733991,0.76270023,0.65527289,0.00000000
-2.54227114,1.46674009,0.49677177,0.18787618,0.00907033,0.07664468,0.22012602,0.76712659,0.65199818,0.00000000
-2.53626813,1.45555213,0.49235995,0.18460881,0.00818142,0.07389067,0.21471092,0.77045962,0.64923948,0.00000000
-2.53026513,1.44661025,0.49047196,0.18245633,0.00753387,0.07158931,0.21092771,0.77244677,0.64671826,0.00000000
-2.52426213,1.43923007,0.49074238,0.18129209,0.00712939,0.06970662,0.20859930,0.77284124,0.64414831,0.00000000
-2.51825913,1.43274620,0.49281266,0.18099145,0.00697028,0.06820852,0.20754792,0.77141309,0.64124833,0.00000000
-2.51225613,1.42654477,0.49634738,0.18143810,0.00705970,0.06706294,0.20760402,0.76796033,0.63775433,0.00000000
-2.50625313,1.42009292,0.50104864,0.18252954,0.00740193,0.06624163,0.20861403,0.76231949,0.63343124,0.00000000
-2.50025013,1.41296413,0.50666816,0.18418152,0.00800230,0.06572181,0.21044683,0.75437519,0.62808325,0.00000000
-2.49424712,1.40485820,0.51301635,0.18633123,0.00886707,0.06548746,0.21299871,0.74406801,0.62156239,0.00000000
-2.48824412,1.39561492,0.51996812,0.18893915,0.01000306,0.06553026,0.21619656,0.73140042,0.61377492,0.00000000
-2.48224112,1.38522097,0.52746514,0.19198953,0.01141718,0.06585004,0.21999934,0.71644019,0.60468517,0.00000000
-2.47623812,1.37380951,0.53551448,0.19548935,0.01311574,0.06645499,0.22439777,0.69932116,0.59431677,0.00000000
-2.47023512,1.36165269,0.54418366,0.19946608,0.01510373,0.06736124,0.22941221,0.68024122,0.58275097,0.00000000
-2.46423212,1.34914720,0.55359248,0.20396410,0.01738395,0.06859220,0.23508904,0.65945752,0.57012239,0.00000000
-2.45822911,1.33679376,0.56390191,0.20904014,0.01995608,0.07017747,0.24149554,0.63727911,0.55661221,0.00000000
-2.45222611,1.32517143,0.57530067,0.21475786,0.02281583,0.07215138,0.24871372,0.61405732,0.54243930,0.00000000
-2.44622311,1.31490803,0.58799019,0.22118195,0.02595400,0.07455137,0.25683317,0.59017432,0.52784966,0.00000000
-2.44022011,1.30664809,0.60216867,0.22837194,0.02935579,0.07741609,0.26594359,0.56603042,0.51310475,0.00000000
-2.43421711,1.30101997,0.61801510,0.23637617,0.03300009,0.08078341,0.27612701,0.54203068,0.49846936,0.00000000
-2.42821411,1.29860367,0.63567409,0.24522610,0.03685905,0.08468841,0.28745036,0.51857145,0.48419962,0.00000000
-2.42221111,1.29990095,0.65524220,0.25493132,0.04089789,0.08916142,0.29995862,0.49602744,0.47053174,0.00000000
-2.41620810,1.30530918,0.67675667,0.26547560,0.04507493,0.09422616,0.31366881,0.47473989,0.45767214,0.00000000
-2.41020510,1.31510005,0.70018699,0.27681405,0.04934190,0.09989814,0.32856530,0.45500643,0.44578926,0.00000000
-2.40420210,1.32940420,0.72542986,0.28887166,0.05364462,0.10618320,0.34459645,0.43707275,0.43500772,0.00000000
-2.39819910,1.34820235,0.75230779,0.30154329,0.05792389,0.11307654,0.36167293,0.42112669,0.42540473,0.00000000
-2.39219610,1.37132320,0.78057145,0.31469508,0.06211672,0.12056198,0.37966764,0.40729468,0.41700916,0.00000000
-2.38619310,1.39844813,0.80990562,0.32816729,0.06615777,0.12861167,0.39841736,0.39564063,0.40980297,0.00000000
-2.38019010,1.42912223,0.83993854,0.34177840,0.06998100,0.13718613,0.41772603,0.38616714,0.40372510,0.00000000
-2.37418709,1.46277116,0.87025413,0.35533028,0.07352145,0.14623485,0.43736943,0.37881900,0.39867728,0.00000000
-2.36818409,1.49872278,0.90040650,0.36861423,0.07671707,0.15569707,0.45710127,0.37348846,0.39453156,0.00000000
-2.36218109,1.53623256,0.92993607,0.38141758,0.07951054,0.16550317,0.47666014,0.37002217,0.39113899,0.00000000
-2.35617809,1.57451154,0.95838652,0.39353054,0.08185103,0.17557620,0.49577737,0.36822924,0.38833912,0.00000000
-2.35017509,1.61275558,0.98532173,0.40475305,0.08369576,0.18583384,0.51418512,0.36789016,0.38596957,0.00000000
-2.34417209,1.65017461,1.01034197,0.41490128,0.08501127,0.19619061,0.53162475,0.36876605,0.38387543,0.00000000
-2.33816908,1.68602070,1.03309856,0.42381351,0.08577449,0.20656016,0.54785477,0.37060799,0.38191789,0.00000000
-2.33216608,1.71961392,1.05330640,0.43135526,0.08597341,0.21685780,0.56265838,0.37316600,0.37998177,0.00000000
-2.32616308,1.75036482,1.07075377,0.43742328,0.08560733,0.22700301,0.57585008,0.37619731,0.37798160,0.00000000
-2.32016008,1.77779310,1.08530902,0.44194848,0.08468684,0.23692188,0.58728127,0.37947391,0.37586610,0.00000000
-2.31415708,1.80154150,1.09692393,0.44489758,0.08323330,0.24654945,0.59684451,0.38278878,0.37362081,0.00000000
-2.30815408,1.82138483,1.10563352,0.44627348,0.08127806,0.25583173,0.60447634,0.38596108,0.37126897,0.00000000
-2.30215108,1.83723373,1.11155256,0.44611445,0.07886132,0.26472745,0.61015863,0.38883986,0.36887055,0.00000000
-2.29614807,1.84913334,1.11486870,0.44449204,0.07603080,0.27320928,0.61391824,0.39130650,0.36651961,0.00000000
-2.29014507,1.85725687,1.11583286,0.44150804,0.07284010,0.28126461,0.61582518,0.39327569,0.36434017,0.00000000
-2.28414207,1.86189458,1.11474697,0.43729052,0.06934713,0.28889560,0.61598930,0.39469525,0.36248079,0.00000000
-2.27813907,1.86343864,1.11194999,0.43198904,0.06561229,0.29611873,0.61455555,0.39554461,0.36110814,0.00000000
-2.27213607,1.86236443,1.10780246,0.42576947,0.06169687,0.30296354,0.61169814,0.39583237,0.36039984,0.00000000
-2.26613307,1.85920924,1.10267051,0.41880841,0.05766140,0.30947080,0.60761374,0.39559292,0.36053686,0.00000000
-2.26013007,1.85454906,1.09690986,0.41128744,0.05356417,0.31569005,0.60251407,0.39488248,0.36169583,0.00000000
-2.25412706,1.84897445,1.09085061,0.40338760,0.04946004,0.32167659,0.59661806,0.39377460,0.36404148,0.00000000
-2.24812406,1.84306656,1.08478337,0.39528404,0.04539931,0.32748811,0.59014413,0.39235554,0.36771956,0.00000000
-2.24212106,1.83737421,1.07894739,0.38714121,0.04142698,0.33318102,0.58330268,0.39071973,0.37285044,0.00000000
-2.23611806,1.83239295,1.07352123,0.37910873,0.03758213,0.33880676,0.57628925,0.38896537,0.37952366,0.00000000
-2.23011506,1.82854713,1.06861635,0.37131795,0.03389763,0.34440822,0.56927870,0.38719063,0.38779360,0.00000000
-2.22411206,1.82617560,1.06427383,0.36387953,0.03040001,0.35001650,0.56242049,0.38549041,0.39767647,0.00000000
-2.21810905,1.82552179,1.06046457,0.35688188,0.02710960,0.35564815,0.55583541,0.38395392,0.40914859,0.00000000
-2.21210605,1.82672849,1.05709275,0.35039070,0.02404076,0.36130317,0.54961382,0.38266308,0.42214624,0.00000000
-2.20610305,1.82983762,1.05400245,0.34444945,0.02120233,0.36696382,0.54381550,0.38169183,0.43656684,0.00000000
-2.20010005,1.83479495,1.05098725,0.33908081,0.01859812,0.37259441,0.53847099,0.38110619,0.45227171,0.00000000
-2.19409705,1.84145943,1.04780208,0.33428897,0.01622754,0.37814203,0.53358442,0.38096518,0.46908995,0.00000000
-2.18809405,1.84961670,1.04417706,0.33006266,0.01408623,0.38353840,0.52913753,0.38132217,0.48682363,0.00000000
-2.18209105,1.85899596,1.03983242,0.32637875,0.01216671,0.38870251,0.52509470,0.38222673,0.50525385,0.00000000
-2.17608804,1.86928936,1.03449385,0.32320616,0.01045902,0.39354430,0.52140860,0.38372661,0.52414756,0.00000000
-2.17008504,1.88017272,1.02790762,0.32051001,0.00895139,0.39796879,0.51802617,0.38586958,0.54326477,0.00000000
-2.16408204,1.89132654,1.01985456,0.31825561,0.00763078,0.40188084,0.51489454,0.38870505,0.56236591,0.00000000
-2.15807904,1.90245609,1.01016241,0.31641225,0.00648343,0.40519009,0.51196650,0.39228499,0.58121896,0.00000000
-2.15207604,1.91330941,0.99871576,0.31495641,0.00549532,0.40781582,0.50920525,0.39666425,0.59960616,0.00000000
-2.14607304,1.92369227,0.98546329,0.31387439,0.00465258,0.40969158,0.50658808,0.40189991,0.61732979,0.00000000
-2.14007004,1.93347921,0.97042191,0.31316406,0.00394182,0.41076925,0.50410879,0.40804969,0.63421709,0.00000000
