energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.07653827,2.42019821,0.00215834,0.05721896,0.10574025,1.43946477,0.01237356,0.16680241,0.81885997,0.52435249
-3.07053527,2.46053190,0.00211640,0.06026548,0.10928243,1.47100141,0.01253686,0.17338860,0.83881453,0.52170692
-3.06453227,2.50209217,0.00206825,0.06347012,0.11300050,1.50312799,0.01273880,0.17996216,0.85879467,0.51934893
-3.05852926,2.54458450,0.00201497,0.06681152,0.11687687,1.53557409,0.01297987,0.18646140,0.87865066,0.51733727
-3.05252626,2.58761551,0.00195774,0.07026305,0.12088659,1.56801790,0.01325906,0.19281944,0.89820851,0.51570626
-3.04652326,2.63069616,0.00189777,0.07379318,0.12499720,1.60008999,0.01357386,0.19896520,0.91727099,0.51446435
-3.04052026,2.67324761,0.00183626,0.07736595,0.12916878,1.63137870,0.01392025,0.20482456,0.93561919,0.51359313
-3.03451726,2.71460989,0.00177436,0.08094160,0.13335420,1.66143689,0.01429277,0.21032170,0.95301452,0.51304720
-3.02851426,2.75405338,0.00171316,0.08447730,0.13749960,1.68979023,0.01468465,0.21538059,0.96920139,0.51275478
-3.02251126,2.79079320,0.00165360,0.08792800,0.14154516,1.71594695,0.01508793,0.21992659,0.98391049,0.51261913
-3.01650825,2.82400640,0.00159645,0.09124734,0.14542611,1.73940892,0.01549364,0.22388821,0.99686296,0.51252089
-3.01050525,2.85285176,0.00154233,0.09438863,0.14907398,1.75968397,0.01589209,0.22719881,1.00777531,0.51232127
-3.00450225,2.87649187,0.00149162,0.09730586,0.15241816,1.77629919,0.01627305,0.22979838,1.01636522,0.51186610
-2.99849925,2.89411705,0.00144454,0.09995471,0.15538759,1.78881493,0.01662611,0.23163528,1.02235802,0.51099059
-2.99249625,2.90497047,0.00140109,0.10229358,0.15791266,1.79683910,0.01694090,0.23266786,1.02549398,0.50952484
-2.98649325,2.90837365,0.00136108,0.10428459,0.15992724,1.80004125,0.01720746,0.23286598,1.02553590,0.50729968
-2.98049025,2.90375161,0.00132416,0.10589444,0.16137071,1.79816608,0.01741649,0.23221225,1.02227711,0.50415287
-2.97448724,2.89065644,0.00128985,0.10709528,0.16218997,1.79104560,0.01755967,0.23070316,1.01554927,0.49993539
-2.96848424,2.86878849,0.00125756,0.10786546,0.16234136,1.77860950,0.01762986,0.22834971,1.00522987,0.49451740
-2.96248124,2.83801400,0.00122664,0.10819009,0.16179233,1.76089308,0.01762140,0.22517788,0.99124892,0.48779384
-2.95647824,2.79837831,0.00119640,0.10806150,0.16052288,1.73804228,0.01753023,0.22122854,0.97359459,0.47968929
-2.95047524,2.75011368,0.00116615,0.10747957,0.15852663,1.71031529,0.01735404,0.21655702,0.95231740,0.47016190
-2.94447224,2.69364121,0.00113526,0.10645176,0.15581145,1.67808050,0.01709235,0.21123226,0.92753263,0.45920620
-2.93846923,2.62956639,0.00110317,0.10499309,0.15239975,1.64181052,0.01674651,0.20533544,0.89942096,0.44685460
-2.93246623,2.55866810,0.00106942,0.10312586,0.14832813,1.60207229,0.01631968,0.19895829,0.86822693,0.43317762
-2.92646323,2.48188133,0.00103364,0.10087913,0.14364677,1.55951352,0.01581670,0.19220097,0.83425537,0.41828272
-2.92046023,2.40027400,0.00099565,0.09828813,0.13841820,1.51484570,0.01524399,0.18516969,0.79786597,0.40231181
-2.91445723,2.31501878,0.00095535,0.09539341,0.13271584,1.46882424,0.01460932,0.17797404,0.75946588,0.38543761
-2.90845423,2.22736091,0.00091283,0.09223987,0.12662209,1.42222662,0.01392161,0.17072424,0.71950103,0.36785899
-2.90245123,2.13858334,0.00086827,0.08887570,0.12022625,1.37582904,0.01319064,0.16352832,0.67844614,0.34979555
-2.89644822,2.04997063,0.00082201,0.08535123,0.11362231,1.33038290,0.01242682,0.15648935,0.63679419,0.33148170
-2.89044522,1.96277316,0.00077448,0.08171767,0.10690667,1.28659172,0.01164091,0.14970291,0.59504555,0.31316058
-2.88444222,1.87817325,0.00072619,0.07802595,0.10017588,1.24508982,0.01084374,0.14325475,0.55369743,0.29507798
-2.87843922,1.79725457,0.00067774,0.07432554,0.09352461,1.20642341,0.01004598,0.13721891,0.51323390,0.27747682
-2.87243622,1.72097624,0.00062976,0.07066338,0.08704379,1.17103516,0.00925790,0.13165622,0.47411703,0.26059208
-2.86643322,1.65015264,0.00058292,0.06708290,0.08081908,1.13925273,0.00848918,0.12661334,0.43677941,0.24464671
-2.86043022,1.58543978,0.00053789,0.06362320,0.07492964,1.11128202,0.00774875,0.12212230,0.40161822,0.22984853
-2.85442721,1.52732871,0.00049533,0.06031848,0.06944733,1.08720522,0.00704468,0.11820070,0.36899108,0.21638820
-2.84842421,1.47614599,0.00045589,0.05719757,0.06443621,1.06698384,0.00638409,0.11485225,0.33921356,0.20443831
-2.84242121,1.43206111,0.00042015,0.05428373,0.05995245,1.05046659,0.00577310,0.11206805,0.31255847,0.19415363
-2.83641821,1.39510012,0.00038868,0.05159471,0.05604452,1.03740166,0.00521682,0.10982808,0.28925651,0.18567218
-2.83041521,1.36516476,0.00036198,0.04914286,0.05275364,1.02745287,0.00471939,0.10810321,0.26949831,0.17911725
-2.82441221,1.34205580,0.00034048,0.04693563,0.05011441,1.02021884,0.00428397,0.10685735,0.25343730,0.17459993
-2.81840920,1.32549925,0.00032457,0.04497603,0.04815559,1.01525438,0.00391285,0.10604982,0.24119330,0.17222198
-2.81240620,1.31517409,0.00031456,0.04326336,0.04690085,1.01209297,0.00360748,0.10563771,0.23285634,0.17207881
-2.80640320,1.31073989,0.00031068,0.04179392,0.04636955,1.01026941,0.00336856,0.10557815,0.22849046,0.17426226
-2.80040020,1.31186292,0.00031313,0.04056185,0.04657736,1.00934138,0.00319610,0.10583035,0.22813720,0.17886296
-2.79439720,1.31823935,0.00032200,0.03955987,0.04753672,1.00890923,0.00308952,0.10635745,0.23181850,0.18597200
-2.78839420,1.32961436,0.00033734,0.03878004,0.04925709,1.00863278,0.00304765,0.10712780,0.23953885,0.19568182
-2.78239120,1.34579624,0.00035910,0.03821442,0.05174498,1.00824466,0.00306882,0.10811598,0.25128664,0.20808600
-2.77638819,1.36666477,0.00038716,0.03785562,0.05500369,1.00755945,0.00315089,0.10930316,0.26703457,0.22327812
-2.77038519,1.39217355,0.00042133,0.03769714,0.05903285,1.00647836,0.00329127,0.11067712,0.28673919,0.24134942
-2.76438219,1.42234615,0.00046131,0.03773368,0.06382768,1.00498932,0.00348691,0.11223164,0.31033973,0.26238544
-2.75837919,1.45726650,0.00050673,0.03796114,0.06937814,1.00316252,0.00373436,0.11396551,0.33775622,0.28646173
-2.75237619,1.49706395,0.00055712,0.03837656,0.07566796,1.00114180,0.00402975,0.11588119,0.36888716,0.31363869
-2.74637319,1.54189381,0.00061191,0.03897782,0.08267353,0.99913228,0.00436879,0.11798308,0.40360693,0.34395586
-2.74037019,1.59191463,0.00067044,0.03976332,0.09036289,0.99738507,0.00474680,0.12027572,0.44176300,0.37742574
-2.73436718,1.64726309,0.00073196,0.04073138,0.09869479,0.99617966,0.00515872,0.12276180,0.48317335,0.41402758
-2.72836418,1.70802807,0.00079565,0.04187975,0.10761784,0.99580511,0.00559917,0.12544029,0.52762402,0.45370127
-2.72236118,1.77422515,0.00086061,0.04320494,0.11706998,0.99654086,0.00606247,0.12830473,0.57486710,0.49634169
-2.71635818,1.84577279,0.00092587,0.04470160,0.12697810,0.99863809,0.00654271,0.13134174,0.62461921,0.54179377
-2.71035518,1.92247155,0.00099043,0.04636198,0.13725814,1.00230262,0.00703384,0.13452994,0.67656051,0.58984857
-2.70435218,2.00398727,0.00105328,0.04817536,0.14781534,1.00768006,0.00752976,0.13783934,0.73033448,0.64024056
-2.69834917,2.08983928,0.00111339,0.05012769,0.15854504,1.01484398,0.00802441,0.14123112,0.78554823,0.69264634
-2.69234617,2.17939423,0.00116977,0.05220130,0.16933374,1.02378755,0.00851193,0.14465804,0.84177371,0.74668498
-2.68634317,2.27186602,0.00122148,0.05437480,0.18006053,1.03441897,0.00898671,0.14806529,0.89854960,0.80192008
-2.68034017,2.36632194,0.00126767,0.05662314,0.19059885,1.04656104,0.00944356,0.15139181,0.95538403,0.85786358
-2.67433717,2.46169515,0.00130758,0.05891785,0.20081857,1.05995457,0.00987782,0.15457204,1.01175821,0.91398148
-2.66833417,2.55680291,0.00134057,0.06122743,0.21058823,1.07426562,0.01028546,0.15753803,1.06713087,0.96970116
-2.66233117,2.65037023,0.00136617,0.06351794,0.21977753,1.08909618,0.01066312,0.16022167,1.12094375,1.02442051
-2.65632816,2.74105807,0.00138404,0.06575371,0.22825990,1.10399762,0.01100828,0.16255715,1.17262800,1.07751839
-2.65032516,2.82749518,0.00139403,0.06789821,0.23591505,1.11848643,0.01131920,0.16448332,1.22161155,1.12836650
-2.64432216,2.90831248,0.00139614,0.06991489,0.24263163,1.13206156,0.01159501,0.16594602,1.26732752,1.17634206
-2.63831916,2.98217874,0.00139057,0.07176827,0.24830962,1.14422235,0.01183567,0.16690007,1.30922342,1.22084120
-2.63231616,3.04783642,0.00137765,0.07342483,0.25286264,1.15448661,0.01204194,0.16731100,1.34677115,1.26129258
-2.62631316,3.10413630,0.00135789,0.07485402,0.25621998,1.16240778,0.01221534,0.16715639,1.37947752,1.29717084
-2.62031016,3.15006965,0.00133191,0.07602913,0.25832833,1.16759078,0.01235804,0.16642667,1.40689505,1.32800939
-2.61430715,3.18479686,0.00130045,0.07692810,0.25915310,1.16970562,0.01247274,0.16512555,1.42863270,1.35341222
-2.60830415,3.20767140,0.00126434,0.07753412,0.25867936,1.16849853,0.01256260,0.16326982,1.44436615,1.37306417
-2.60230115,3.21825829,0.00122445,0.07783617,0.25691229,1.16380012,0.01263104,0.16088882,1.45384722,1.38673933
-2.59629815,3.21634647,0.00118169,0.07782926,0.25387719,1.15553032,0.01268165,0.15802337,1.45691192,1.39430726
-2.59029515,3.20195442,0.00113695,0.07751456,0.24961897,1.14370009,0.01271802,0.15472442,1.45348678,1.39573668
-2.58429215,3.17532920,0.00109112,0.07689928,0.24420110,1.12840993,0.01274361,0.15105131,1.44359312,1.39109653
-2.57828914,3.13693878,0.00104502,0.07599641,0.23770421,1.10984544,0.01276163,0.14706998,1.42734875,1.38055426
-2.57228614,3.08745806,0.00099938,0.07482418,0.23022412,1.08827013,0.01277491,0.14285094,1.40496720,1.36437144
-2.56628314,3.02774936,0.00095487,0.07340553,0.22186964,1.06401614,0.01278586,0.13846727,1.37675408,1.34289683
-2.56028014,2.95883814,0.00091202,0.07176729,0.21275995,1.03747321,0.01279636,0.13399278,1.34310085,1.31655710
-2.55427714,2.88188493,0.00087129,0.06993942,0.20302179,1.00907651,0.01280778,0.12950016,1.30447601,1.28584567
-2.54827414,2.79815484,0.00083297,0.06795407,0.19278656,0.97929398,0.01282094,0.12505956,1.26141412,1.25130994
-2.54227114,2.70898567,0.00079728,0.06584479,0.18218732,0.94861365,0.01283616,0.12073720,1.21450302,1.21353763
-2.53626813,2.61575595,0.00076432,0.06364562,0.17135592,0.91753155,0.01285333,0.11659450,1.16436973,1.17314245
-2.53026513,2.51985404,0.00073408,0.06139031,0.16042022,0.88654051,0.01287199,0.11268734,1.11166558,1.13074984
-2.52426213,2.42264926,0.00070649,0.05911168,0.14950157,0.85612043,0.01289143,0.10906572,1.05705125,1.08698315
-2.51825913,2.32546588,0.00068140,0.05684098,0.13871266,0.82672993,0.01291082,0.10577358,1.00118207,1.04245079
-2.51225613,2.22956060,0.00065861,0.05460744,0.12815569,0.79879976,0.01292935,0.10284893,0.94469439,0.99773450
-2.50625313,2.13610372,0.00063789,0.05243792,0.11792097,0.77272776,0.01294632,0.10032403,0.88819316,0.95337926
-2.50025013,2.04616422,0.00061900,0.05035667,0.10808593,0.74887533,0.01296131,0.09822575,0.83224136,0.90988485
-2.49424712,1.96069856,0.00060171,0.04838519,0.09871464,0.72756508,0.01297422,0.09657587,0.77735122,0.86769913
-2.48824412,1.88054274,0.00058580,0.04654217,0.08985766,0.70907945,0.01298537,0.09539138,0.72397773,0.82721309
-2.48224112,1.80640737,0.00057107,0.04484348,0.08155232,0.69365991,0.01299553,0.09468467,0.67251406,0.78875757
-2.47623812,1.73887487,0.00055738,0.04330216,0.07382335,0.68150633,0.01300591,0.09446357,0.62328914,0.75260146
-2.47023512,1.67839850,0.00054462,0.04192851,0.06668375,0.67277627,0.01301811,0.09473118,0.57656707,0.71895123
-2.46423212,1.62530238,0.00053272,0.04073007,0.06013589,0.66758391,0.01303403,0.09548559,0.53254820,0.68795158
-2.45822911,1.57978230,0.00052166,0.03971165,0.05417277,0.66599836,0.01305576,0.09671939,0.49137155,0.65968709
-2.45222611,1.54190688,0.00051146,0.03887530,0.04877932,0.66804141,0.01308542,0.09841907,0.45311842,0.63418457
-2.44622311,1.51161887,0.00050217,0.03822023,0.04393384,0.67368465,0.01312497,0.10056429,0.41781683,0.61141610
-2.44022011,1.48873686,0.00049386,0.03774279,0.03960923,0.68284622,0.01317605,0.10312723,0.38544651,0.59130266
-2.43421711,1.47295744,0.00048662,0.03743635,0.03577437,0.69538738,0.01323977,0.10607192,0.35594435,0.57371825
-2.42821411,1.46385821,0.00048050,0.03729128,0.03239520,0.71110947,0.01331653,0.10935379,0.32921000,0.55849451
-2.42221111,1.46090225,0.00047559,0.03729488,0.02943588,0.72975141,0.01340591,0.11291940,0.30511151,0.54542587
-2.41620810,1.46344444,0.00047192,0.03743145,0.02685966,0.75098858,0.01350651,0.11670657,0.28349100,0.53427529
-2.41020510,1.47074025,0.00046948,0.03768237,0.02462973,0.77443333,0.01361593,0.12064479,0.26417015,0.52478046
-2.40420210,1.48195745,0.00046826,0.03802634,0.02270991,0.79963756,0.01373072,0.12465612,0.24695556,0.51666071
-2.39819910,1.49619100,0.00046815,0.03843969,0.02106526,0.82609794,0.01384650,0.12865648,0.23164390,0.50962433
-2.39219610,1.51248132,0.00046904,0.03889678,0.01966252,0.85326368,0.01395798,0.13255741,0.21802687,0.50337644
-2.38619310,1.52983591,0.00047074,0.03937062,0.01847057,0.88054720,0.01405918,0.13626822,0.20589591,0.49762711
-2.38019010,1.54725375,0.00047303,0.03983346,0.01746075,0.90733745,0.01414365,0.13969842,0.19504660,0.49209972
-2.37418709,1.56375221,0.00047566,0.04025756,0.01660718,0.93301563,0.01420468,0.14276045,0.18528275,0.48653915
-2.36818409,1.57839541,0.00047835,0.04061599,0.01588692,0.95697287,0.01423562,0.14537251,0.17642015,0.48071971
-2.36218109,1.59032309,0.00048080,0.04088341,0.01528029,0.97862915,0.01423017,0.14746137,0.16828985,0.47445243
-2.35617809,1.59877885,0.00048272,0.04103694,0.01477091,0.99745283,0.01418263,0.14896508,0.16074095,0.46759136
-2.35017509,1.60313645,0.00048382,0.04105691,0.01434589,1.01297978,0.01408823,0.14983545,0.15364284,0.46003879
-2.34417209,1.60292291,0.00048383,0.04092755,0.01399591,1.02483125,0.01394334,0.15004002,0.14688679,0.45174888
-2.33816908,1.59783724,0.00048255,0.04063758,0.01371519,1.03272958,0.01374567,0.14956365,0.14038700,0.44272970
-2.33216608,1.58776365,0.00047979,0.04018062,0.01350154,1.03651082,0.01349441,0.14840948,0.13408078,0.43304338
-2.32616308,1.57277850,0.00047543,0.03955549,0.01335618,1.03613349,0.01319035,0.14659916,0.12792828,0.42280443
-2.32016008,1.55315020,0.00046944,0.03876630,0.01328363,1.03168302,0.01283584,0.14417252,0.12191138,0.41217603
-2.31415708,1.52933201,0.00046181,0.03782235,0.01329144,1.02337118,0.01243479,0.14118646,0.11603207,0.40136464
-2.30815408,1.50194750,0.00045264,0.03673782,0.01338985,1.01153067,0.01199254,0.13771322,0.11031026,0.39061277
-2.30215108,1.47176927,0.00044208,0.03553139,0.01359140,0.99660465,0.01151569,0.13383804,0.10478116,0.38019043
-2.29614807,1.43969152,0.00043035,0.03422557,0.01391037,0.97913166,0.01101186,0.12965638,0.09949226,0.37038533
-2.29014507,1.40669744,0.00041772,0.03284598,0.01436226,0.95972649,0.01048950,0.12527068,0.09450006,0.36149233
-2.28414207,1.37382281,0.00040452,0.03142052,0.01496305,0.93905767,0.00995751,0.12078695,0.08986677,0.35380242
-2.27813907,1.34211706,0.00039112,0.02997845,0.01572854,0.91782264,0.00942505,0.11631122,0.08565682,0.34759165
-2.27213607,1.31260353,0.00037792,0.02854946,0.01667354,0.89672154,0.00890113,0.11194600,0.08193362,0.34311044
-2.26613307,1.28624049,0.00036534,0.02716272,0.01781106,0.87643089,0.00839442,0.10778697,0.07875640,0.34057361
-2.26013007,1.26388451,0.00035382,0.02584597,0.01915156,0.85757823,0.00791291,0.10391997,0.07617739,0.34015158
-2.25412706,1.24625781,0.00034381,0.02462468,0.02070210,0.84071887,0.00746371,0.10041839,0.07423931,0.34196294
-2.24812406,1.23392075,0.00033576,0.02352133,0.02246571,0.82631576,0.00705286,0.09734107,0.07297334,0.34606882
-2.24212106,1.22725087,0.00033015,0.02255477,0.02444067,0.81472348,0.00668516,0.09473087,0.07239748,0.35246913
-2.23611806,1.22642923,0.00032745,0.02173974,0.02662010,0.80617685,0.00636407,0.09261374,0.07251549,0.36110101
-2.23011506,1.23143459,0.00032814,0.02108657,0.02899153,0.80078486,0.00609168,0.09099857,0.07331632,0.37183936
-2.22411206,1.24204587,0.00033275,0.02060098,0.03153681,0.79853005,0.00586872,0.08987759,0.07477411,0.38449967
-2.21810905,1.25785273,0.00034185,0.02028415,0.03423209,0.79927348,0.00569458,0.08922744,0.07684866,0.39884297
-2.21210605,1.27827396,0.00035606,0.02013287,0.03704818,0.80276487,0.00556745,0.08901076,0.07948656,0.41458280
-2.20610305,1.30258289,0.00037610,0.02013988,0.03995102,0.80865773,0.00548445,0.08917828,0.08262266,0.43139402
-2.20010005,1.32993900,0.00040277,0.02029439,0.04290242,0.81652862,0.00544179,0.08967129,0.08618217,0.44892320
-2.19409705,1.35942441,0.00043701,0.02058272,0.04586112,0.82589976,0.00543502,0.09042442,0.09008301,0.46680013
-2.18809405,1.39008387,0.00047992,0.02098905,0.04878391,0.83626416,0.00545923,0.09136860,0.09423863,0.48465028
-2.18209105,1.42096667,0.00053275,0.02149626,0.05162704,0.84711198,0.00550930,0.09243409,0.09856100,0.50210759
-2.17608804,1.45116886,0.00059693,0.02208684,0.05434768,0.85795724,0.00558012,0.09355346,0.10296384,0.51882725
-2.17008504,1.47987397,0.00067408,0.02274386,0.05690544,0.86836352,0.00566689,0.09466444,0.10736585,0.53449794
-2.16408204,1.50639077,0.00076599,0.02345187,0.05926398,0.87796785,0.00576527,0.09571255,0.11169387,0.54885306
-2.15807904,1.53018628,0.00087462,0.02419781,0.06139239,0.88650142,0.00587163,0.09665330,0.11588593,0.56168056
-2.15207604,1.55091279,0.00100208,0.02497186,0.06326661,0.89380660,0.00598319,0.09745411,0.11989391,0.57283086
-2.14607304,1.56842768,0.00115056,0.02576808,0.06487049,0.89984916,0.00609817,0.09809565,0.12368575,0.58222263
-2.14007004,1.58280504,0.00132229,0.02658508,0.06619664,0.90472544,0.00621587,0.09857270,0.12724721,0.58984599
-2.13406703,1.59433845,0.00151948,0.02742628,0.06724698,0.90866385,0.00633672,0.09889446,0.13058283,0.59576313
-2.12806403,1.60353486,0.00174421,0.02830020,0.06803288,0.91202073,0.00646224,0.09908428,0.13371626,0.60010610
-2.12206103,1.61109928,0.00199834,0.02922037,0.06857494,0.91527052,0.00659501,0.09917890,0.13668972,0.60307188
-2.11605803,1.61791103,0.00228340,0.03020509,0.06890239,0.91899057,0.00673858,0.09922707,0.13956274,0.60491486
-2.11005503,1.62499213,0.00260048,0.03127692,0.06905211,0.92384114,0.00689726,0.09928782,0.14240996,0.60593701
-2.10405203,1.63346909,0.00295010,0.03246198,0.06906732,0.93054114,0.00707599,0.09942817,0.14531832,0.60647604
-2.09804902,1.64452927,0.00333212,0.03378902,0.06899599,0.93984072,0.00728008,0.09972063,0.14838350,0.60689207
-2.09204602,1.65937378,0.00374559,0.03528829,0.06888904,0.95249134,0.00751497,0.10024039,0.15170587,0.60755333
-2.08604302,1.67916838,0.00418872,0.03699034,0.06879836,0.96921491,0.00778598,0.10106233,0.15538600,0.60882152
-2.08004002,1.70499460,0.00465876,0.03892461,0.06877489,0.99067263,0.00809802,0.10225800,0.15952005,0.61103734
-2.07403702,1.73780279,0.00515201,0.04111806,0.06886661,1.01743524,0.00845535,0.10389272,0.16419512,0.61450698
-2.06803402,1.77836914,0.00566378,0.04359372,0.06911671,1.04995541,0.00886129,0.10602268,0.16948481,0.61949005
-2.06203102,1.82725845,0.00618846,0.04636934,0.06956201,1.08854368,0.00931806,0.10869248,0.17544526,0.62618945
-2.05602801,1.88479406,0.00671956,0.04945610,0.07023158,1.13334874,0.00982653,0.11193291,0.18211176,0.63474377
-2.05002501,1.95103635,0.00724986,0.05285754,0.07114573,1.18434297,0.01038612,0.11575922,0.18949622,0.64522242
-2.04402201,2.02577073,0.00777154,0.05656860,0.07231532,1.24131386,0.01099467,0.12016989,0.19758557,0.65762376
-2.03801901,2.10850565,0.00827640,0.06057503,0.07374156,1.30386178,0.01164842,0.12514599,0.20634128,0.67187628
-2.03201601,2.19848087,0.00875607,0.06485294,0.07541607,1.37140423,0.01234197,0.13065116,0.21569992,0.68784273
-2.02601301,2.29468575,0.00920224,0.06936878,0.07732139,1.44318662,0.01306840,0.13663214,0.22557493,0.70532711
-2.02001001,2.39588680,0.00960695,0.07407958,0.07943183,1.51829924,0.01381935,0.14302006,0.23585950,0.72408396
-2.01400700,2.50066373,0.00996282,0.07893356,0.08171457,1.59569996,0.01458523,0.14973217,0.24643037,0.74382968
-2.00800400,2.60745245,0.01026332,0.08387099,0.08413103,1.67424187,0.01535538,0.15667427,0.25715257,0.76425524
-2.00200100,2.71459352,0.01050298,0.08882545,0.08663840,1.75270502,0.01611837,0.16374348,0.26788474,0.78503975
-1.99599800,2.82038430,0.01067762,0.09372530,0.08919128,1.82983115,0.01686228,0.17083152,0.27848495,0.80586417
-1.98999500,2.92313271,0.01078447,0.09849541,0.09174337,1.90436024,0.01757503,0.17782817,0.28881669,0.82642461
-1.98399200,3.02121085,0.01082228,0.10305907,0.09424909,1.97506764,0.01824469,0.18462495,0.29875476,0.84644460
-1.97798899,3.11310637,0.01079143,0.10734005,0.09666519,2.04080046,0.01885985,0.19111885,0.30819085,0.86568583
-1.97198599,3.19746979,0.01069386,0.11126470,0.09895215,2.10051212,0.01940990,0.19721589,0.31703853,0.88395689
-1.96598299,3.27315623,0.01053304,0.11476405,0.10107549,2.15329366,0.01988543,0.20283447,0.32523740,0.90111972
-1.95997999,3.33926000,0.01031388,0.11777586,0.10300678,2.19840091,0.02027844,0.20790833,0.33275629,0.91709351
-1.95397699,3.39514095,0.01004253,0.12024649,0.10472453,2.23527655,0.02058267,0.21238907,0.33959528,0.93185603
-1.94797399,3.44044177,0.00972622,0.12213261,0.10621473,2.26356630,0.02079375,0.21624793,0.34578647,0.94544242
-1.94197099,3.47509580,0.00937300,0.12340258,0.10747127,2.28312869,0.02090941,0.21947700,0.35139348,0.95794146
-1.93596798,3.49932510,0.00899152,0.12403753,0.10849599,2.29403813,0.02092955,0.22208958,0.35650970,0.96948980
-1.92996498,3.51362905,0.00859072,0.12403207,0.10929860,2.29658118,0.02085630,0.22411975,0.36125524,0.98026431
-1.92396198,3.51876402,0.00817961,0.12339456,0.10989631,2.29124611,0.02069396,0.22562116,0.36577290,0.99047295
-1.91795898,3.51571483,0.00776702,0.12214704,0.11031329,2.27870622,0.02044895,0.22666498,0.37022310,1.00034479
-1.91195598,3.50565929,0.00736130,0.12032459,0.11057990,2.25979745,0.02012959,0.22733719,0.37477812,1.01011933
-1.90595298,3.48992683,0.00697019,0.11797446,0.11073177,2.23549107,0.01974595,0.22773519,0.37961577,1.02003588
-1.89994997,3.46995306,0.00660059,0.11515466,0.11080870,2.20686247,0.01930948,0.22796390,0.38491276,1.03032320
-1.89394697,3.44723155,0.00625845,0.11193231,0.11085345,2.17505702,0.01883277,0.22813154,0.39083806,1.04118993
-1.88794397,3.42326478,0.00594862,0.10838165,0.11091037,2.14125442,0.01832912,0.22834519,0.39754636,1.05281604
-1.88194097,3.39951577,0.00567482,0.10458193,0.11102404,2.10663251,0.01781221,0.22870633,0.40517202,1.06534567
-1.87593797,3.37736208,0.00543957,0.10061505,0.11123779,2.07233209,0.01729565,0.22930655,0.41382362,1.07888144
-1.86993497,3.35805384,0.00524423,0.09656328,0.11159222,2.03942367,0.01679263,0.23022370,0.42357933,1.09348054
-1.86393197,3.34267697,0.00508900,0.09250690,0.11212380,2.00887763,0.01631550,0.23151844,0.43448321,1.10915241
-1.85792896,3.33212293,0.00497298,0.08852203,0.11286351,1.98153837,0.01587545,0.23323158,0.44654268,1.12585821
-1.85192596,3.32706580,0.00489427,0.08467869,0.11383562,1.95810366,0.01548220,0.23538219,0.45972711,1.14351194
-1.84592296,3.32794745,0.00485007,0.08103899,0.11505663,1.93910954,0.01514374,0.23796655,0.47396764,1.16198310
-1.83991996,3.33497087,0.00483679,0.07765577,0.11653447,1.92492114,0.01486610,0.24095817,0.48915821,1.18110066
-1.83391696,3.34810192,0.00485019,0.07457153,0.11826791,1.91572976,0.01465328,0.24430862,0.50515782,1.20065833
-1.82791396,3.36707906,0.00488550,0.07181778,0.12024630,1.91155576,0.01450715,0.24794934,0.52179380,1.22042072
-1.82191096,3.39143042,0.00493762,0.06941467,0.12244961,1.91225715,0.01442749,0.25179429,0.53886618,1.24013036
-1.81590795,3.42049744,0.00500120,0.06737120,0.12484879,1.91754318,0.01441201,0.25574329,0.55615282,1.25951526
-1.80990495,3.45346397,0.00507085,0.06568555,0.12740647,1.92699219,0.01445657,0.25968595,0.57341524,1.27829675
-1.80390195,3.48938964,0.00514123,0.06434594,0.13007801,1.94007285,0.01455528,0.26350595,0.59040499,1.29619763
-1.79789895,3.52724604,0.00520724,0.06333165,0.13281278,1.95616779,0.01470085,0.26708561,0.60687025,1.31295011
-1.79189595,3.56595454,0.00526409,0.06261427,0.13555568,1.97459867,0.01488478,0.27031039,0.62256255,1.32830366
-1.78589295,3.60442425,0.00530745,0.06215916,0.13824895,1.99465164,0.01509770,0.27307328,0.63724338,1.34203242
-1.77988994,3.64158885,0.00533356,0.06192695,0.14083398,2.01560228,0.01532968,0.27527877,0.65069043,1.35394207
-1.77388694,3.67644117,0.00533926,0.06187518,0.14325323,2.03673932,0.01557056,0.27684637,0.66270344,1.36387602
-1.76788394,3.70806453,0.00532208,0.06195975,0.14545221,2.05738620,0.01581024,0.27771348,0.67310927,1.37172070
-1.76188094,3.73565982,0.00528031,0.06213651,0.14738118,2.07692018,0.01603900,0.27783746,0.68176624,1.37740991
-1.75587794,3.75856791,0.00521293,0.06236252,0.14899689,2.09478851,0.01624773,0.27719695,0.68856752,1.38092793
-1.74987494,3.77628668,0.00511972,0.06259735,0.15026391,2.11052131,0.01642818,0.27579241,0.69344353,1.38231144
-1.74387194,3.78848256,0.00500115,0.06280403,0.15115583,2.12374129,0.01657313,0.27364572,0.69636326,1.38164986
-1.73786893,3.79499646,0.00485835,0.06294990,0.15165598,2.13417008,0.01667655,0.27079915,0.69733454,1.37908432
-1.73186593,3.79584400,0.00469309,0.06300721,0.15175790,2.14163151,0.01673371,0.26731356,0.69640315,1.37480487
-1.72586293,3.79121044,0.00450767,0.06295350,0.15146538,2.14605180,0.01674122,0.26326605,0.69365105,1.36904609
-1.71985993,3.78144064,0.00430486,0.06277177,0.15079217,2.14745714,0.01669702,0.25874710,0.68919346,1.36208105
-1.71385693,3.76702435,0.00408777,0.06245051,0.14976127,2.14596878,0.01660042,0.25385742,0.68317525,1.35421371
