energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.17108554,0.98711943,0.19780527,0.01377157,0.03458384,0.04367786,0.01871137,0.14073767,0.33851300,0.61904484
0.17708854,0.97177215,0.18489620,0.01328120,0.03228504,0.04134485,0.01880574,0.13835447,0.33650506,0.61569906
0.18309155,0.95924217,0.17270249,0.01282030,0.03009367,0.03932875,0.01892555,0.13620136,0.33528578,0.61414265
0.18909455,0.94958010,0.16134113,0.01239097,0.02803392,0.03762341,0.01906437,0.13426091,0.33491388,0.61436997
0.19509755,0.94274476,0.15090189,0.01199421,0.02612517,0.03622043,0.01921545,0.13250566,0.33541715,0.61631540
0.20110055,0.93861222,0.14144775,0.01163008,0.02438202,0.03511010,0.01937227,0.13090004,0.33679375,0.61985854
0.20710355,0.93698775,0.13301629,0.01129784,0.02281449,0.03428233,0.01952891,0.12940250,0.33901476,0.62483150
0.21310655,0.93762031,0.12562179,0.01099610,0.02142837,0.03372755,0.01968057,0.12796801,0.34202767,0.63102791
0.21910955,0.94021865,0.11925789,0.01072300,0.02022565,0.03343739,0.01982390,0.12655053,0.34576082,0.63821324
0.22511256,0.94446846,0.11390066,0.01047644,0.01920502,0.03340528,0.01995734,0.12510561,0.35012839,0.64613615
0.23111556,0.95004970,0.10951195,0.01025422,0.01836245,0.03362687,0.02008135,0.12359280,0.35503568,0.65454034
0.23711856,0.95665359,0.10604274,0.01005430,0.01769168,0.03410019,0.02019848,0.12197792,0.36038460,0.66317650
0.24312156,0.96399838,0.10343646,0.00987487,0.01718479,0.03482562,0.02031340,0.12023498,0.36607889,0.67181404
0.24912456,0.97184356,0.10163208,0.00971456,0.01683267,0.03580566,0.02043275,0.11834779,0.37202910,0.68025206
0.25512756,0.98000195,0.10056688,0.00957251,0.01662540,0.03704441,0.02056486,0.11631118,0.37815687,0.68832942
0.26113057,0.98834933,0.10017883,0.00944844,0.01655259,0.03854694,0.02071942,0.11413176,0.38439858,0.69593346
0.26713357,0.99683149,0.10040854,0.00934269,0.01660365,0.04031842,0.02090699,0.11182835,0.39070810,0.70300722
0.27313657,1.00546842,0.10120076,0.00925620,0.01676793,0.04236315,0.02113845,0.10943191,0.39705863,0.70955487
0.27913957,1.01435581,0.10250544,0.00919052,0.01703483,0.04468353,0.02142447,0.10698518,0.40344355,0.71564532
0.28514257,1.02366388,0.10427834,0.00914769,0.01739383,0.04727901,0.02177488,0.10454191,0.40987636,0.72141380
0.29114557,1.03363369,0.10648131,0.00913021,0.01783449,0.05014508,0.02219807,0.10216591,0.41638960,0.72706138
0.29714857,1.04457120,0.10908227,0.00914091,0.01834638,0.05327240,0.02270053,0.09992979,0.42303302,0.73285250
0.30315158,1.05683938,0.11205498,0.00918287,0.01891905,0.05664609,0.02328632,0.09791351,0.42987098,0.73911044
0.30915458,1.07084868,0.11537858,0.00925931,0.01954199,0.06024531,0.02395681,0.09620290,0.43697918,0.74621091
0.31515758,1.08704623,0.11903720,0.00937347,0.02020464,0.06404305,0.02471041,0.09488794,0.44444106,0.75457385
0.32116058,1.10590409,0.12301943,0.00952853,0.02089637,0.06800634,0.02554252,0.09406114,0.45234376,0.76465363
0.32716358,1.12790694,0.12731795,0.00972753,0.02160662,0.07209677,0.02644560,0.09381574,0.46077412,0.77692793
0.33316658,1.15353959,0.13192923,0.00997330,0.02232501,0.07627133,0.02740941,0.09424407,0.46981455,0.79188552
0.33916958,1.18327449,0.13685330,0.01026841,0.02304155,0.08048362,0.02842132,0.09543577,0.47953923,0.81001331
0.34517259,1.21755963,0.14209378,0.01061512,0.02374691,0.08468533,0.02946687,0.09747617,0.49001059,0.83178290
0.35117559,1.25680713,0.14765785,0.01101538,0.02443270,0.08882796,0.03053025,0.10044465,0.50127627,0.85763717
0.35717859,1.30138247,0.15355650,0.01147081,0.02509178,0.09286465,0.03159503,0.10441307,0.51336659,0.88797710
0.36318159,1.35159476,0.15980459,0.01198267,0.02571863,0.09675211,0.03264471,0.10944424,0.52629272,0.92314926
0.36918459,1.40768796,0.16642103,0.01255192,0.02630959,0.10045244,0.03366348,0.11559048,0.54004539,0.96343430
0.37518759,1.46983316,0.17342870,0.01317915,0.02686318,0.10393487,0.03463676,0.12289230,0.55459439,1.00903668
0.38119060,1.53812187,0.18085423,0.01386460,0.02738023,0.10717717,0.03555176,0.13137705,0.56988856,1.06007600
0.38719360,1.61256028,0.18872742,0.01460817,0.02786401,0.11016672,0.03639786,0.14105779,0.58585648,1.11657996
0.39319660,1.69306440,0.19708033,0.01540933,0.02832016,0.11290116,0.03716697,0.15193218,0.60240750,1.17847922
0.39919960,1.77945602,0.20594584,0.01626711,0.02875658,0.11538850,0.03785361,0.16398151,0.61943340,1.24560411
0.40520260,1.87145934,0.21535588,0.01718001,0.02918310,0.11764676,0.03845493,0.17716990,0.63681009,1.31768326
0.41120560,1.96869827,0.22533904,0.01814592,0.02961105,0.11970299,0.03897054,0.19144357,0.65439977,1.39434398
0.41720860,2.07069430,0.23591789,0.01916203,0.03005272,0.12159181,0.03940226,0.20673029,0.67205295,1.47511442
0.42321161,2.17686505,0.24710584,0.02022471,0.03052071,0.12335350,0.03975367,0.22293910,0.68961067,1.55942721
0.42921461,2.28652349,0.25890384,0.02132936,0.03102716,0.12503171,0.04002965,0.23996009,0.70690652,1.64662458
0.43521761,2.39887812,0.27129693,0.02247034,0.03158299,0.12667082,0.04023581,0.25766455,0.72376856,1.73596464
0.44122061,2.51303427,0.28425096,0.02364080,0.03219711,0.12831329,0.04037797,0.27590535,0.74002113,1.82662889
0.44722361,2.62799681,0.29770956,0.02483265,0.03287568,0.12999688,0.04046158,0.29451762,0.75548640,1.91773060
0.45322661,2.74267480,0.31159162,0.02603643,0.03362146,0.13175207,0.04049124,0.31331982,0.76998581,2.00832435
0.45922961,2.85588829,0.32578959,0.02724134,0.03443324,0.13359976,0.04047032,0.33211528,0.78334142,2.09741635
0.46523262,2.96637784,0.34016861,0.02843520,0.03530552,0.13554936,0.04040059,0.35069407,0.79537714,2.18397596
0.47123562,3.07281714,0.35456682,0.02960461,0.03622831,0.13759739,0.04028211,0.36883549,0.80592003,2.26694815
0.47723862,3.17382887,0.36879688,0.03073499,0.03718715,0.13972676,0.04011317,0.38631100,0.81480164,2.34526721
0.48324162,3.26800427,0.38264880,0.03181086,0.03816342,0.14190666,0.03989034,0.40288769,0.82185966,2.41787175
0.48924462,3.35392624,0.39589405,0.03281607,0.03913477,0.14409313,0.03960873,0.41833229,0.82693965,2.48372092
0.49524762,3.43019591,0.40829094,0.03373416,0.04007584,0.14623038,0.03926228,0.43241558,0.82989728,2.54181198
0.50125063,3.49546228,0.41959107,0.03454870,0.04095908,0.14825269,0.03884418,0.44491726,0.83060081,2.59119903
0.50725363,3.54845439,0.42954670,0.03524378,0.04175583,0.15008687,0.03834735,0.45563105,0.82893396,2.63101261
0.51325663,3.58801508,0.43791867,0.03580444,0.04243734,0.15165520,0.03776493,0.46436996,0.82479912,2.66048000
0.51925963,3.61313538,0.44448467,0.03621714,0.04297598,0.15287863,0.03709080,0.47097158,0.81812085,2.67894546
0.52526263,3.62298828,0.44904740,0.03647026,0.04334632,0.15368019,0.03632004,0.47530314,0.80884945,2.68589014
0.53126563,3.61696056,0.45144228,0.03655453,0.04352623,0.15398839,0.03544940,0.47726620,0.79696460,2.68095065
0.53726863,3.59468131,0.45154439,0.03646344,0.04349783,0.15374043,0.03447758,0.47680079,0.78247884,2.66393570
0.54327164,3.55604578,0.44927425,0.03619359,0.04324826,0.15288521,0.03340557,0.47388876,0.76544064,2.63484000
0.54927464,3.50123336,0.44460215,0.03574493,0.04277032,0.15138584,0.03223673,0.46855623,0.74593697,2.59385468
0.55527764,3.43071855,0.43755089,0.03512094,0.04206278,0.14922159,0.03097689,0.46087490,0.72409513,2.54137343
0.56128064,3.34527432,0.42819670,0.03432868,0.04113059,0.14638931,0.02963426,0.45096233,0.70008363,2.47799409
0.56728364,3.24596726,0.41666833,0.03337878,0.03998475,0.14290411,0.02821927,0.43898084,0.67411208,2.40451501
0.57328664,3.13414441,0.40314434,0.03228522,0.03864197,0.13879941,0.02674433,0.42513534,0.64642993,2.32192630
0.57928964,3.01141221,0.38784875,0.03106513,0.03712420,0.13412628,0.02522349,0.40966990,0.61732402,2.23139591
0.58529265,2.87960797,0.37104518,0.02973840,0.03545791,0.12895217,0.02367208,0.39286329,0.58711500,2.13425088
0.59129565,2.74076502,0.35302978,0.02832727,0.03367326,0.12335917,0.02210628,0.37502356,0.55615259,2.03195433
0.59729865,2.59707259,0.33412332,0.02685580,0.03180319,0.11744169,0.02054269,0.35648195,0.52481001,1.92607886
0.60330165,2.45083195,0.31466269,0.02534936,0.02988246,0.11130389,0.01899793,0.33758607,0.49347744,1.81827732
0.60930465,2.30441027,0.29499214,0.02383402,0.02794663,0.10505682,0.01748821,0.31869295,0.46255496,1.71025183
0.61530765,2.16019376,0.27545472,0.02233601,0.02603118,0.09881551,0.01602899,0.30016173,0.43244509,1.60372213
0.62131066,2.02054151,0.25638409,0.02088114,0.02417058,0.09269592,0.01463468,0.28234656,0.40354515,1.50039420
0.62731366,1.88774140,0.23809699,0.01949424,0.02239750,0.08681215,0.01331835,0.26558963,0.37623966,1.40193014
0.63331666,1.76396925,0.22088660,0.01819871,0.02074210,0.08127361,0.01209156,0.25021462,0.35089302,1.30992001
0.63931966,1.65125188,0.20501689,0.01701602,0.01923151,0.07618260,0.01096420,0.23652062,0.32784266,1.22585631
0.64532266,1.55143500,0.19071807,0.01596539,0.01788933,0.07163205,0.00994446,0.22477669,0.30739269,1.15111161
0.65132566,1.46615594,0.17818312,0.01506339,0.01673531,0.06770361,0.00903877,0.21521695,0.28980839,1.08691951
0.65732866,1.39682162,0.16756548,0.01432374,0.01578509,0.06446606,0.00825182,0.20803646,0.27531139,1.03435911
0.66333167,1.34459141,0.15897766,0.01375707,0.01505014,0.06197400,0.00758664,0.20338776,0.26407582,0.99434289
0.66933467,1.31036493,0.15249085,0.01337082,0.01453764,0.06026693,0.00704469,0.20137811,0.25622529,0.96760786
0.67533767,1.29477414,0.14813539,0.01316912,0.01425054,0.05936859,0.00662592,0.20206750,0.25183091,0.95470969
0.68134067,1.29817957,0.14590186,0.01315280,0.01418763,0.05928661,0.00632895,0.20546737,0.25091015,0.95601955
0.68734367,1.32067028,0.14574292,0.01331939,0.01434366,0.06001243,0.00615113,0.21154008,0.25342684,0.97172329
0.69334667,1.36206718,0.14757557,0.01366321,0.01470955,0.06152161,0.00608866,0.22019927,0.25929209,1.00182270
0.69934967,1.42192957,0.15128392,0.01417551,0.01527254,0.06377424,0.00613671,0.23131097,0.26836627,1.04613864
0.70535268,1.49956461,0.15672235,0.01484461,0.01601647,0.06671587,0.00628951,0.24469562,0.28046205,1.10431568
0.71135568,1.59403982,0.16371898,0.01565619,0.01692205,0.07027857,0.00654041,0.26013109,0.29534858,1.17582838
0.71735868,1.70419842,0.17207947,0.01659351,0.01796719,0.07438234,0.00688198,0.27735660,0.31275671,1.25998890
0.72336168,1.82867758,0.18159109,0.01763779,0.01912732,0.07893690,0.00730606,0.29607764,0.33238529,1.35595606
0.72936468,1.96592950,0.19202702,0.01876856,0.02037587,0.08384365,0.00780381,0.31597182,0.35390845,1.46274579
0.73536768,2.11424539,0.20315083,0.01996410,0.02168469,0.08899799,0.00836582,0.33669568,0.37698388,1.57924307
0.74137069,2.27178192,0.21472116,0.02120191,0.02302455,0.09429186,0.00898213,0.35789217,0.40126178,1.70421522
0.74737369,2.43659008,0.22649634,0.02245921,0.02436573,0.09961646,0.00964234,0.37919884,0.42639430,1.83632671
0.75337669,2.60664594,0.23823916,0.02371344,0.02567857,0.10486508,0.01033569,0.40025641,0.45204537,1.97415520
0.75937969,2.77988278,0.24972135,0.02494280,0.02693410,0.10993597,0.01105118,0.42071744,0.47790029,2.11620892
0.76538269,2.95422385,0.26072796,0.02612674,0.02810465,0.11473514,0.01177766,0.44025495,0.50367493,2.26094501
0.77138569,3.12761517,0.27106137,0.02724649,0.02916447,0.11917898,0.01250401,0.45857048,0.52912408,2.40678879
0.77738869,3.29805737,0.28054473,0.02828540,0.03009026,0.12319660,0.01321925,0.47540152,0.55404844,2.55215354
0.78339170,3.46363588,0.28902500,0.02922944,0.03086177,0.12673178,0.01391272,0.49052774,0.57829995,2.69546058
0.78939470,3.62254870,0.29637521,0.03006735,0.03146217,0.12974437,0.01457424,0.50377592,0.60178515,2.83515939
0.79539770,3.77313097,0.30249607,0.03079098,0.03187845,0.13221127,0.01519428,0.51502334,0.62446611,2.96974737
0.80140070,3.91387579,0.30731672,0.03139526,0.03210165,0.13412656,0.01576412,0.52419941,0.64635891,3.09778901
0.80740370,4.04345104,0.31079485,0.03187828,0.03212703,0.13550121,0.01627601,0.53128549,0.66752959,3.21793416
0.81340670,4.16071167,0.31291594,0.03224115,0.03195402,0.13636196,0.01672327,0.53631289,0.68808747,3.32893515
0.81940970,4.26470764,0.31369188,0.03248778,0.03158617,0.13674966,0.01710044,0.53935922,0.70817627,3.42966255
0.82541271,4.35468753,0.31315899,0.03262458,0.03103087,0.13671708,0.01740336,0.54054307,0.72796314,3.51911920
0.83141571,4.43009798,0.31137545,0.03266008,0.03029907,0.13632624,0.01762919,0.54001750,0.74762630,3.59645253
0.83741871,4.49057949,0.30841842,0.03260451,0.02940479,0.13564536,0.01777648,0.53796246,0.76734157,3.66096473
0.84342171,4.53595894,0.30438089,0.03246928,0.02836465,0.13474578,0.01784509,0.53457660,0.78726871,3.71212065
0.84942471,4.56623931,0.29936829,0.03226655,0.02719731,0.13369862,0.01783620,0.53006879,0.80753806,3.74955337
0.85542771,4.58158730,0.29349521,0.03200866,0.02592291,0.13257177,0.01775219,0.52464971,0.82823832,3.77306700
0.86143072,4.58231907,0.28688208,0.03170772,0.02456242,0.13142694,0.01759652,0.51852402,0.84940597,3.78263676
0.86743372,4.56888498,0.27965210,0.03137515,0.02313713,0.13031724,0.01737360,0.51188314,0.87101710,3.77840618
0.87343672,4.54185340,0.27192833,0.03102133,0.02166806,0.12928519,0.01708863,0.50489929,0.89298200,3.76068126
0.87943972,4.50189422,0.26383111,0.03065529,0.02017552,0.12836128,0.01674741,0.49772063,0.91514286,3.72992179
0.88544272,4.44976233,0.25547578,0.03028447,0.01867863,0.12756319,0.01635613,0.49046793,0.93727484,3.68672966
0.89144572,4.38628124,0.24697073,0.02991460,0.01719499,0.12689566,0.01592126,0.48323266,0.95909048,3.63183461
0.89744872,4.31232734,0.23841576,0.02954965,0.01574044,0.12635096,0.01544930,0.47607651,0.98024718,3.56607760
0.90345173,4.22881467,0.22990077,0.02919182,0.01432881,0.12590995,0.01494665,0.46903237,1.00035771,3.49039210
0.90945473,4.13668076,0.22150475,0.02884165,0.01297184,0.12554363,0.01441945,0.46210650,1.01900291,3.40578407
0.91545773,4.03687337,0.21329507,0.02849821,0.01167912,0.12521521,0.01387349,0.45528175,1.03574630,3.31331091
0.92146073,3.93033855,0.20532702,0.02815925,0.01045813,0.12488229,0.01331411,0.44852162,1.05014983,3.21406021
0.92746373,3.81801004,0.19764368,0.02782152,0.00931432,0.12449947,0.01274614,0.44177496,1.06178996,3.10912886
0.93346673,3.70080016,0.19027593,0.02748104,0.00825121,0.12402081,0.01217387,0.43498091,1.07027354,2.99960327
0.93946973,3.57959232,0.18324282,0.02713336,0.00727059,0.12340237,0.01160106,0.42807406,1.07525263,2.88654116
0.94547274,3.45523514,0.17655213,0.02677395,0.00637269,0.12260452,0.01103096,0.42098937,1.07643775,2.77095558
0.95147574,3.32853830,0.17020117,0.02639842,0.00555639,0.12159400,0.01046634,0.41366681,1.07360901,2.65380156
0.95747874,3.20026997,0.16417779,0.02600285,0.00481942,0.12034563,0.00990962,0.40605547,1.06662467,2.53596562
0.96348174,3.07115570,0.15846164,0.02558401,0.00415859,0.11884362,0.00936285,0.39811702,1.05542689,2.41825834
0.96948474,2.94187873,0.15302558,0.02513957,0.00357001,0.11708236,0.00882786,0.38982841,1.04004453,2.30141001
0.97548774,2.81308126,0.14783727,0.02466828,0.00304924,0.11506680,0.00830629,0.38118370,1.02059296,2.18606916
0.98149075,2.68536657,0.14286085,0.02417006,0.00259151,0.11281231,0.00779971,0.37219509,0.99727100,2.07280369
0.98749375,2.55930150,0.13805874,0.02364605,0.00219185,0.11034413,0.00730961,0.36289303,0.97035526,1.96210430
0.99349675,2.43541905,0.13339339,0.02309861,0.00184527,0.10769630,0.00683750,0.35332552,0.94019211,1.85438956
0.99949975,2.31422069,0.12882902,0.02253129,0.00154683,0.10491028,0.00638492,0.34355655,0.90718772,1.75001231
1.00550275,2.19617801,0.12433323,0.02194866,0.00129180,0.10203329,0.00595343,0.33366398,0.87179662,1.64926664
1.01150575,2.08173358,0.11987848,0.02135617,0.00107571,0.09911634,0.00554466,0.32373664,0.83450918,1.55239511
1.01750875,1.97130064,0.11544330,0.02075994,0.00089440,0.09621214,0.00516024,0.31387103,0.79583852,1.45959557
1.02351176,1.86526175,0.11101327,0.02016653,0.00074414,0.09337299,0.00480179,0.30416770,0.75630728,1.37102735
1.02951476,1.76396611,0.10658165,0.01958263,0.00062162,0.09064860,0.00447091,0.29472729,0.71643462,1.28681636
1.03551776,1.66772605,0.10214975,0.01901484,0.00052398,0.08808408,0.00416914,0.28564666,0.67672405,1.20705913
1.04152076,1.57681251,0.09772693,0.01846933,0.00044887,0.08571813,0.00389790,0.27701499,0.63765205,1.13182547
1.04752376,1.49145014,0.09333032,0.01795159,0.00039445,0.08358139,0.00365849,0.26891021,0.59965817,1.06116002
1.05352676,1.41181226,0.08898418,0.01746623,0.00035939,0.08169526,0.00345205,0.26139583,0.56313652,0.99508274
1.05952976,1.33801610,0.08471911,0.01701669,0.00034289,0.08007096,0.00327958,0.25451828,0.52842895,0.93358858
1.06553277,1.27011885,0.08057099,0.01660517,0.00034472,0.07870909,0.00314189,0.24830493,0.49582005,0.87664664
1.07153577,1.20811482,0.07657979,0.01623246,0.00036515,0.07759957,0.00303965,0.24276288,0.46553385,0.82419909
1.07753877,1.15193419,0.07278830,0.01589793,0.00040503,0.07672204,0.00297342,0.23787853,0.43773239,0.77616023
1.08354177,1.10144350,0.06924081,0.01559955,0.00046574,0.07604668,0.00294363,0.23361804,0.41251597,0.73241597
1.08954477,1.05644817,0.06598190,0.01533399,0.00054919,0.07553539,0.00295064,0.22992853,0.38992494,0.69282394
1.09554777,1.01669696,0.06305519,0.01509672,0.00065781,0.07514333,0.00299477,0.22674018,0.36994298,0.65721447
1.10155078,0.98188840,0.06050227,0.01488227,0.00079453,0.07482073,0.00307634,0.22396893,0.35250156,0.62539246
1.10755378,0.95167879,0.05836181,0.01468441,0.00096277,0.07451490,0.00319566,0.22151973,0.33748546,0.59714024
1.11355678,0.92569166,0.05666876,0.01449649,0.00116633,0.07417229,0.00335309,0.21929026,0.32473902,0.57222132
1.11955978,0.90352804,0.05545375,0.01431166,0.00140940,0.07374064,0.00354899,0.21717485,0.31407295,0.55038487
1.12556278,0.88477719,0.05474264,0.01412321,0.00169644,0.07317102,0.00378374,0.21506845,0.30527141,0.53137075
1.13156578,0.86902718,0.05455622,0.01392483,0.00203212,0.07241970,0.00405770,0.21287043,0.29809923,0.51491484
1.13756878,0.85587491,0.05490999,0.01371086,0.00242116,0.07144977,0.00437116,0.21048817,0.29230891,0.50075444
1.14357179,0.84493505,0.05581411,0.01347651,0.00286825,0.07023250,0.00472429,0.20784008,0.28764738,0.48863336
1.14957479,0.83584754,0.05727330,0.01321803,0.00337790,0.06874826,0.00511704,0.20485808,0.28386225,0.47830670
1.15557779,0.82828338,0.05928686,0.01293283,0.00395423,0.06698712,0.00554911,0.20148945,0.28070751,0.46954480
1.16158079,0.82194859,0.06184870,0.01261949,0.00460088,0.06494900,0.00601984,0.19769787,0.27794857,0.46213650
1.16758379,0.81658633,0.06494728,0.01227784,0.00532078,0.06264344,0.00652815,0.19346379,0.27536656,0.45589145
1.17358679,0.81197720,0.06856567,0.01190884,0.00611601,0.06008905,0.00707247,0.18878413,0.27276190,0.45064150
1.17958979,0.80793806,0.07268150,0.01151448,0.00698764,0.05731251,0.00765072,0.18367126,0.26995711,0.44624124
1.18559280,0.80431957,0.07726694,0.01109768,0.00793557,0.05434746,0.00826026,0.17815154,0.26679895,0.44256772
1.19159580,0.80100290,0.08228874,0.01066207,0.00895844,0.05123308,0.00889794,0.17226339,0.26315983,0.43951947
1.19759880,0.79789581,0.08770828,0.01021183,0.01005352,0.04801257,0.00956009,0.16605510,0.25893855,0.43701512
1.20360180,0.79492876,0.09348169,0.00975148,0.01121667,0.04473162,0.01024266,0.15958250,0.25406050,0.43499153
1.20960480,0.79205107,0.09956012,0.00928570,0.01244236,0.04143683,0.01094124,0.15290657,0.24847731,0.43340190
1.21560780,0.78922764,0.10589010,0.00881910,0.01372370,0.03817429,0.01165127,0.14609114,0.24216595,0.43221371
1.22161081,0.78643626,0.11241404,0.00835614,0.01505251,0.03498820,0.01236813,0.13920082,0.23512751,0.43140682
1.22761381,0.78366563,0.11907096,0.00790092,0.01641950,0.03191977,0.01308734,0.13229910,0.22738545,0.43097163
1.23361681,0.78091413,0.12579733,0.00745712,0.01781443,0.02900626,0.01380468,0.12544680,0.21898369,0.43090754
1.23961981,0.77818913,0.13252804,0.00702792,0.01922632,0.02628026,0.01451639,0.11870084,0.20998427,0.43122139
1.24562281,0.77550683,0.13919756,0.00661597,0.02064371,0.02376920,0.01521927,0.11211327,0.20046494,0.43192623
1.25162581,0.77289218,0.14574110,0.00622335,0.02205489,0.02149505,0.01591078,0.10573067,0.19051651,0.43303997
1.25762881,0.77037888,0.15209590,0.00585164,0.02344819,0.01947429,0.01658913,0.09959373,0.18024013,0.43458413
1.26363182,0.76800899,0.15820237,0.00550191,0.02481218,0.01771790,0.01725323,0.09373714,0.16974460,0.43658240
1.26963482,0.76583211,0.16400528,0.00517477,0.02613593,0.01623171,0.01790270,0.08818962,0.15914371,0.43905912
1.27563782,0.76390400,0.16945468,0.00487048,0.02740917,0.01501663,0.01853772,0.08297402,0.14855365,0.44203748
1.28164082,0.76228436,0.17450671,0.00458897,0.02862244,0.01406917,0.01915892,0.07810768,0.13809074,0.44553761
1.28764382,0.76103410,0.17912417,0.00432993,0.02976718,0.01338186,0.01976715,0.07360270,0.12786931,0.44957450
1.29364682,0.76021206,0.18327679,0.00409288,0.03083579,0.01294377,0.02036323,0.06946634,0.11799987,0.45415586
1.29964982,0.75987137,0.18694129,0.00387719,0.03182162,0.01274108,0.02094776,0.06570151,0.10858777,0.45928011
1.30565283,0.76005589,0.19010115,0.00368218,0.03271893,0.01275760,0.02152078,0.06230720,0.09973205,0.46493464
1.31165583,0.76079697,0.19274628,0.00350716,0.03352281,0.01297526,0.02208157,0.05927901,0.09152477,0.47109454
1.31765883,0.76211092,0.19487239,0.00335141,0.03422912,0.01337472,0.02262844,0.05660977,0.08405072,0.47772202
1.32366183,0.76399759,0.19648043,0.00321429,0.03483439,0.01393579,0.02315858,0.05429016,0.07738738,0.48476669
1.32966483,0.76644034,0.19757598,0.00309519,0.03533575,0.01463804,0.02366793,0.05230948,0.07160527,0.49216687
1.33566783,0.76940764,0.19816863,0.00299359,0.03573088,0.01546124,0.02415121,0.05065639,0.06676850,0.49985204
1.34167084,0.77285648,0.19827167,0.00290907,0.03601800,0.01638590,0.02460201,0.04931984,0.06293544,0.50774646
1.34767384,0.77673746,0.19790187,0.00284132,0.03619591,0.01739375,0.02501292,0.04828994,0.06015956,0.51577390
1.35367684,0.78100157,0.19707949,0.00279012,0.03626412,0.01846823,0.02537582,0.04755892,0.05849020,0.52386335
1.35967984,0.78560829,0.19582864,0.00275541,0.03622290,0.01959497,0.02568223,0.04712207,0.05797335,0.53195546
1.36568284,0.79053456,0.19417775,0.00273726,0.03607355,0.02076219,0.02592369,0.04697859,0.05865214,0.54000946
1.37168584,0.79578412,0.19216031,0.00273586,0.03581854,0.02196112,0.02609220,0.04713241,0.06056731,0.54801007
1.37768884,0.80139663,0.18981572,0.00275159,0.03546177,0.02318626,0.02618073,0.04759276,0.06375720,0.55597402
1.38369185,0.80745584,0.18719009,0.00278493,0.03500879,0.02443567,0.02618366,0.04837461,0.06825761,0.56395578
1.38969485,0.81409614,0.18433706,0.00283654,0.03446695,0.02571106,0.02609724,0.04949881,0.07410120,0.57205186
1.39569785,0.82150695,0.18131836,0.00290717,0.03384559,0.02701780,0.02591996,0.05099197,0.08131667,0.58040349
1.40170085,0.82993433,0.17820405,0.00299770,0.03315608,0.02836479,0.02565287,0.05288599,0.08992756,0.58919713
1.40770385,0.83967943,0.17507238,0.00310910,0.03241182,0.02976422,0.02529982,0.05521727,0.09995081,0.59866265
1.41370685,0.85109361,0.17200920,0.00324235,0.03162815,0.03123114,0.02486757,0.05802553,0.11139510,0.60906902
1.41970985,0.86457009,0.16910678,0.00339844,0.03082216,0.03278290,0.02436582,0.06135239,0.12425906,0.62071747
1.42571286,0.88053236,0.16646212,0.00357831,0.03001235,0.03443852,0.02380710,0.06523961,0.13852938,0.63393230
1.43171586,0.89941963,0.16417474,0.00378278,0.02921825,0.03621793,0.02320657,0.06972707,0.15417895,0.64904954
1.43771886,0.92166992,0.16234402,0.00401248,0.02845997,0.03814107,0.02258175,0.07485065,0.17116518,0.66640391
1.44372186,0.94770150,0.16106620,0.00426784,0.02775764,0.04022703,0.02195215,0.08064000,0.18942840,0.68631460
1.44972486,0.97789336,0.16043111,0.00454894,0.02713083,0.04249316,0.02133885,0.08711625,0.20889062,0.70907041
1.45572786,1.01256580,0.16051885,0.00485556,0.02659797,0.04495415,0.02076405,0.09428995,0.22945470,0.73491503
1.46173087,1.05196191,0.16139658,0.00518702,0.02617578,0.04762125,0.02025057,0.10215911,0.25100386,0.76403291
1.46773387,1.09623091,0.16311551,0.00554225,0.02587874,0.05050153,0.01982141,0.11070759,0.27340177,0.79653670
1.47373687,1.14541423,0.16570837,0.00591969,0.02571859,0.05359731,0.01949927,0.11990384,0.29649307,0.83245658
1.47973987,1.19943490,0.16918739,0.00631731,0.02570400,0.05690575,0.01930612,0.12970019,0.32010457,0.87173223
1.48574287,1.25809102,0.17354301,0.00673259,0.02584023,0.06041856,0.01926281,0.14003257,0.34404691,0.91420771
1.49174587,1.32105350,0.17874330,0.00716259,0.02612904,0.06412199,0.01938867,0.15082085,0.36811679,0.95962970
1.49774887,1.38786847,0.18473427,0.00760394,0.02656856,0.06799697,0.01970122,0.16196975,0.39209970,1.00764911
1.50375188,1.45796409,0.19144094,0.00805289,0.02715346,0.07201941,0.02021584,0.17337034,0.41577317,1.05782619
1.50975488,1.53066178,0.19876926,0.00850544,0.02787508,0.07616076,0.02094547,0.18490205,0.43891033,1.10963891
1.51575788,1.60519131,0.20660867,0.00895732,0.02872174,0.08038865,0.02190037,0.19643517,0.46128383,1.16249437
1.52176088,1.68070923,0.21483538,0.00940416,0.02967916,0.08466769,0.02308780,0.20783379,0.48267002,1.21574283
1.52776388,1.75631994,0.22331602,0.00984153,0.03073086,0.08896035,0.02451180,0.21895897,0.50285319,1.26869391
1.53376688,1.83109858,0.23191171,0.01026505,0.03185871,0.09322794,0.02617288,0.22967219,0.52162987,1.32063421
1.53976988,1.90411494,0.24048215,0.01067047,0.03304342,0.09743151,0.02806780,0.23983880,0.53881305,1.37084599
1.54577289,1.97445748,0.24888985,0.01105377,0.03426512,0.10153287,0.03018928,0.24933140,0.55423612,1.41862604
1.55177589,2.04125660,0.25700399,0.01141123,0.03550382,0.10549541,0.03252585,0.25803312,0.56775663,1.46330423
1.55777889,2.10370654,0.26470413,0.01173952,0.03673995,0.10928492,0.03506162,0.26584053,0.57925949,1.50426113
