energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up
-3.30465233,9.16572842,0.85836436,4.11421175,0.02757322,0.31002798,0.82451892,2.49652965,0.07901347,1.94034674
-3.29864932,9.07340203,0.86738767,4.05196797,0.02715253,0.31401738,0.81863809,2.47009186,0.08142074,1.92976105
-3.29264632,8.97476394,0.87772352,3.98841581,0.02676073,0.31808430,0.81104459,2.44070669,0.08387095,1.91753347
-3.28664332,8.87200598,0.88965441,3.92453367,0.02640253,0.32228529,0.80204759,2.40899540,0.08633659,1.90408097
-3.28064032,8.76748735,0.90345387,3.86133493,0.02608370,0.32668270,0.79199624,2.37563442,0.08879519,1.88988087
-3.27463732,8.66364880,0.91936992,3.79982573,0.02581066,0.33134013,0.78126837,2.34133921,0.09122954,1.87545605
-3.26863432,8.56291910,0.93760843,3.74096136,0.02558998,0.33631752,0.77025791,2.30684514,0.09362748,1.86135732
-3.26263132,8.46761794,0.95831739,3.68560335,0.02542779,0.34166621,0.75936162,2.27288601,0.09598144,1.84814350
-3.25662831,8.37985957,0.98157287,3.63447947,0.02532933,0.34742426,0.74896553,2.24017093,0.09828768,1.83635998
-3.25062531,8.30146185,1.00736755,3.58814878,0.02529841,0.35361222,0.73943165,2.20936039,0.10054530,1.82651671
-3.24462231,8.23386522,1.03560262,3.54697366,0.02533700,0.36022985,0.73108539,2.18104261,0.10275515,1.81906645
-3.23861931,8.17806562,1.06608348,3.51110024,0.02544497,0.36725366,0.72420422,2.15571128,0.10491858,1.81438451
-3.23261631,8.13456484,1.09851970,3.48044852,0.02561980,0.37463581,0.71900800,2.13374583,0.10703635,1.81275062
-3.22661331,8.10334112,1.13252931,3.45471264,0.02585659,0.38230417,0.71565123,2.11539533,0.10910746,1.81433421
-3.22061031,8.08384169,1.16764737,3.43337155,0.02614810,0.39016375,0.71421768,2.10076681,0.11112829,1.81918358
-3.21460730,8.07499783,1.20333843,3.41570951,0.02648491,0.39809935,0.71471752,2.08981897,0.11309192,1.82721968
-3.20860430,8.07526204,1.23901242,3.40084542,0.02685577,0.40597933,0.71708699,2.08236157,0.11498771,1.83823489
-3.20260130,8.08266580,1.27404321,3.38776969,0.02724798,0.41366038,0.72119073,2.07806082,0.11680124,1.85189705
-3.19659830,8.09489510,1.30778894,3.37538662,0.02764787,0.42099292,0.72682668,2.07645065,0.11851456,1.86775846
-3.19059530,8.10938049,1.33961331,3.36256027,0.02804132,0.42782696,0.73373323,2.07694945,0.12010675,1.88526977
-3.18459230,8.12339727,1.36890664,3.34816166,0.02841434,0.43401804,0.74159851,2.07888165,0.12155479,1.90379799
-3.17858929,8.13417125,1.39510588,3.33111474,0.02875355,0.43943299,0.75007131,2.08150316,0.12283471,1.92264812
-3.17258629,8.13898517,1.41771251,3.31043923,0.02904671,0.44395513,0.75877330,2.08402954,0.12392286,1.94108715
-3.16658329,8.13528098,1.43630774,3.28528815,0.02928315,0.44748880,0.76731203,2.08566575,0.12479736,1.95836974
-3.16058029,8.12075346,1.45056407,3.25497850,0.02945411,0.44996277,0.77529423,2.08563603,0.12543962,1.97376414
-3.15457729,8.09343129,1.46025303,3.21901381,0.02955298,0.45133256,0.78233888,2.08321263,0.12583577,1.98657753
-3.14857429,8.05174217,1.46524871,3.17709780,0.02957549,0.45158146,0.78808947,2.07774222,0.12597805,1.99617940
-3.14257129,7.99455976,1.46552700,3.12913890,0.02951970,0.45072029,0.79222520,2.06866879,0.12586592,2.00202227
-3.13656828,7.92123100,1.46116091,3.07524577,0.02938598,0.44878587,0.79447044,2.05555220,0.12550702,2.00365867
-3.13056528,7.83158334,1.45231214,3.01571451,0.02917681,0.44583840,0.79460233,2.03808158,0.12491780,2.00075389
-3.12456228,7.72591258,1.43921966,2.95100863,0.02889659,0.44195778,0.79245615,2.01608333,0.12412374,1.99309403
-3.11855928,7.60495269,1.42218583,2.88173306,0.02855130,0.43723931,0.78792842,1.98952345,0.12315933,1.98058907
-3.11255628,7.46982990,1.40156092,2.80860390,0.02814818,0.43178881,0.78097757,1.95850437,0.12206750,1.96327114
-3.10655328,7.32200397,1.37772694,2.73241543,0.02769536,0.42571754,0.77162236,1.92325655,0.12089884,1.94128811
-3.10055028,7.16319991,1.35108153,2.65400634,0.02720148,0.41913716,0.75993822,1.88412564,0.11971034,1.91489312
-3.09454727,6.99533376,1.32202269,2.57422657,0.02667537,0.41215508,0.74605168,1.84155572,0.11856387,1.88443058
-3.08854427,6.82043601,1.29093519,2.49390638,0.02612570,0.40487027,0.73013330,1.79606977,0.11752436,1.85031955
-3.08254127,6.64057618,1.25817913,2.41382886,0.02556073,0.39736986,0.71238954,1.74824814,0.11665778,1.81303534
-3.07653827,6.45779164,1.22408102,2.33470681,0.02498809,0.38972664,0.69305388,1.69870622,0.11602896,1.77309025
-3.07053527,6.27402356,1.18892788,2.25716466,0.02441464,0.38199746,0.67237769,1.64807215,0.11569936,1.73101436
-3.06453227,6.09106191,1.15296409,2.18172568,0.02384634,0.37422269,0.65062132,1.59696572,0.11572479,1.68733734
-3.05852926,5.91050140,1.11639116,2.10880465,0.02328824,0.36642655,0.62804568,1.54597902,0.11615334,1.64257182
-3.05252626,5.73370895,1.07937004,2.03870555,0.02274448,0.35861833,0.60490468,1.49565973,0.11702334,1.59719921
-3.04652326,5.56180320,1.04202553,1.97162386,0.02221836,0.35079437,0.58143889,1.44649746,0.11836169,1.55165819
-3.04052026,5.39564568,1.00445240,1.90765291,0.02171240,0.34294050,0.55787041,1.39891360,0.12018244,1.50633621
-3.03451726,5.23584285,0.96672255,1.84679322,0.02122848,0.33503490,0.53439917,1.35325460,0.12248583,1.46156421
-3.02851426,5.08275770,0.92889268,1.78896431,0.02076794,0.32705109,0.51120061,1.30978896,0.12525765,1.41761431
-3.02251126,4.93652951,0.89101189,1.73401795,0.02033169,0.31896092,0.48842474,1.26870750,0.12846923,1.37470032
-3.01650825,4.79709992,0.85312862,1.68175204,0.01992032,0.31073736,0.46619632,1.23012667,0.13207774,1.33298070
-3.01050525,4.66424346,0.81529670,1.63192465,0.01953421,0.30235688,0.44461609,1.19409447,0.13602716,1.29256350
-3.00450225,4.53760085,0.77757986,1.58426740,0.01917357,0.29380143,0.42376276,1.16059850,0.14024953,1.25351274
-2.99849925,4.41671328,0.74005486,1.53849787,0.01883851,0.28505990,0.40369555,1.12957541,0.14466684,1.21585575
-2.99249625,4.30105621,0.70281291,1.49433081,0.01852905,0.27612898,0.38445698,1.10092134,0.14919306,1.17959085
-2.98649325,4.19007130,0.66595950,1.45148783,0.01824514,0.26701348,0.36607582,1.07450269,0.15373668,1.14469491
-2.98049025,4.08319559,0.62961283,1.40970562,0.01798662,0.25772617,0.34856979,1.05016674,0.15820332,1.11113048
-2.97448724,3.97988712,0.59390110,1.36874273,0.01775322,0.24828716,0.33194809,1.02775160,0.16249854,1.07885194
-2.96848424,3.87964647,0.55895886,1.32838501,0.01754454,0.23872295,0.31621347,1.00709526,0.16653056,1.04781062
-2.96248124,3.78203402,0.52492285,1.28844977,0.01735999,0.22906518,0.30136379,0.98804329,0.17021305,1.01795871
-2.95647824,3.68668294,0.49192769,1.24878893,0.01719880,0.21934934,0.28739321,0.97045516,0.17346753,0.98925191
-2.95047524,3.59330805,0.46010167,1.20929115,0.01706004,0.20961334,0.27429278,0.95420907,0.17622563,0.96165078
-2.94447224,3.50171076,0.42956295,1.16988320,0.01694256,0.19989619,0.26205071,0.93920529,0.17843093,0.93512121
-2.93846923,3.41178062,0.40041653,1.13053049,0.01684509,0.19023677,0.25065228,0.92536799,0.18004033,0.90963379
-2.93246623,3.32349375,0.37275188,1.09123695,0.01676625,0.18067278,0.24007953,0.91264597,0.18102502,0.88516269
-2.92646323,3.23690874,0.34664165,1.05204409,0.01670461,0.17123990,0.23031081,0.90101214,0.18137086,0.86168397
-2.92046023,3.15216029,0.32214113,1.01302948,0.01665882,0.16197122,0.22132033,0.89046217,0.18107832,0.83917379
-2.91445723,3.06945116,0.29928876,0.97430433,0.01662765,0.15289680,0.21307782,0.88101243,0.18016188,0.81760653
-2.90845423,2.98904269,0.27810730,0.93601043,0.01661008,0.14404356,0.20554820,0.87269732,0.17864900,0.79695318
-2.90245123,2.91124414,0.25860565,0.89831618,0.01660544,0.13543525,0.19869168,0.86556632,0.17657871,0.77717997
-2.89644822,2.83640123,0.24078118,0.86141204,0.01661343,0.12709264,0.19246385,0.85968068,0.17399981,0.75824743
-2.89044522,2.76488406,0.22462223,0.82550510,0.01663422,0.11903379,0.18681619,0.85510997,0.17096890,0.74010985
-2.88444222,2.69707444,0.21011078,0.79081313,0.01666846,0.11127441,0.18169672,0.85192848,0.16754816,0.72271520
-2.87843922,2.63335308,0.19722493,0.75755817,0.01671730,0.10382821,0.17705089,0.85021152,0.16380311,0.70600546
-2.87243622,2.57408653,0.18594120,0.72595971,0.01678235,0.09670736,0.17282255,0.85003162,0.15980038,0.68991724
-2.86643322,2.51961428,0.17623638,0.69622778,0.01686562,0.08992276,0.16895516,0.85145464,0.15560558,0.67438275
-2.86043022,2.47023611,0.16808892,0.66855616,0.01696940,0.08348443,0.16539289,0.85453586,0.15128126,0.65933089
-2.85442721,2.42620002,0.16147973,0.64311580,0.01709615,0.07740170,0.16208191,0.85931594,0.14688522,0.64468857
-2.84842421,2.38769097,0.15639243,0.62004882,0.01724828,0.07168338,0.15897149,0.86581700,0.14246905,0.63038214
-2.84242121,2.35482088,0.15281300,0.59946326,0.01742802,0.06633789,0.15601516,0.87403882,0.13807698,0.61633883
-2.83641821,2.32762014,0.15072884,0.58142870,0.01763717,0.06137321,0.15317176,0.88395516,0.13374513,0.60248839
-2.83041521,2.30603109,0.15012740,0.56597305,0.01787687,0.05679679,0.15040643,0.89551060,0.12950104,0.58876477
-2.82441221,2.28990371,0.15099426,0.55308049,0.01814746,0.05261547,0.14769146,0.90861780,0.12536370,0.57510796
-2.81840920,2.27899395,0.15331105,0.54269073,0.01844823,0.04883520,0.14500715,0.92315556,0.12134371,0.56146592
-2.81240620,2.27296491,0.15705302,0.53469969,0.01877729,0.04546085,0.14234256,0.93896765,0.11744399,0.54779676
-2.80640320,2.27139092,0.16218657,0.52896141,0.01913148,0.04249588,0.13969618,0.95586268,0.11366052,0.53407096
-2.80040020,2.27376464,0.16866687,0.52529130,0.01950624,0.03994207,0.13707652,0.97361508,0.10998350,0.52027378
-2.79439720,2.27950709,0.17643553,0.52347057,0.01989568,0.03779927,0.13450262,0.99196721,0.10639851,0.50640763
-2.78839420,2.28798028,0.18541876,0.52325169,0.02029260,0.03606507,0.13200442,1.01063270,0.10288789,0.49249441
-2.78239120,2.29850206,0.19552574,0.52436467,0.02068859,0.03473463,0.12962295,1.02930086,0.09943208,0.47857754
-2.77638819,2.31036280,0.20664776,0.52652403,0.02107425,0.03380049,0.12741028,1.04764218,0.09601096,0.46472361
-2.77038519,2.32284317,0.21865777,0.52943609,0.02143939,0.03325244,0.12542918,1.06531470,0.09260511,0.45102343
-2.76438219,2.33523232,0.23141082,0.53280651,0.02177333,0.03307751,0.12375241,1.08197110,0.08919694,0.43759224
-2.75837919,2.34684589,0.24474515,0.53634766,0.02206520,0.03325998,0.12246162,1.09726623,0.08577167,0.42456894
-2.75237619,2.35704292,0.25848401,0.53978562,0.02230428,0.03378153,0.12164571,1.11086491,0.08231802,0.41211414
-2.74637319,2.36524120,0.27243830,0.54286666,0.02248038,0.03462140,0.12139873,1.12244964,0.07882881,0.40040703
-2.74037019,2.37093023,0.28640979,0.54536289,0.02258411,0.03575667,0.12181723,1.13172805,0.07530121,0.38964090
-2.73436718,2.37368151,0.30019495,0.54707696,0.02260727,0.03716257,0.12299710,1.13843979,0.07173688,0.38001742
-2.72836418,2.37315570,0.31358922,0.54784565,0.02254309,0.03881292,0.12503000,1.14236258,0.06814175,0.37173980
-2.72236118,2.36910647,0.32639155,0.54754238,0.02238648,0.04068051,0.12799938,1.14331736,0.06452584,0.36500501
-2.71635818,2.36138105,0.33840909,0.54607843,0.02213424,0.04273763,0.13197627,1.14117224,0.06090269,0.35999535
-2.71035518,2.34991766,0.34946172,0.54340310,0.02178510,0.04495654,0.13701508,1.13584522,0.05728892,0.35686976
-2.70435218,2.33474013,0.35938649,0.53950267,0.02133988,0.04731008,0.14314938,1.12730553,0.05370350,0.35575519
-2.69834917,2.31595020,0.36804142,0.53439858,0.02080139,0.04977219,0.15038817,1.11557369,0.05016721,0.35673860
-2.69234617,2.29371801,0.37530895,0.52814466,0.02017437,0.05231858,0.15871257,1.10072025,0.04670196,0.35985993
-2.68634317,2.26827170,0.38109850,0.52082387,0.01946536,0.05492737,0.16807338,1.08286323,0.04333022,0.36510659
-2.68034017,2.23988656,0.38534843,0.51254466,0.01868251,0.05757977,0.17838955,1.06216461,0.04007451,0.37240974
-2.67433717,2.20887475,0.38802704,0.50343719,0.01783531,0.06026088,0.18954788,1.03882574,0.03695704,0.38164289
-2.66833417,2.17557610,0.38913292,0.49364965,0.01693435,0.06296045,0.20140392,1.01308225,0.03399934,0.39262279
-2.66233117,2.14035072,0.38869438,0.48334480,0.01599099,0.06567382,0.21378437,0.98519830,0.03122212,0.40511304
-2.65632816,2.10357385,0.38676835,0.47269702,0.01501709,0.06840279,0.22649073,0.95546071,0.02864512,0.41883017
-2.65032516,2.06563322,0.38343864,0.46188992,0.01402472,0.07115658,0.23930439,0.92417314,0.02628716,0.43345217
-2.64432216,2.02692919,0.37881375,0.45111451,0.01302582,0.07395279,0.25199291,0.89165044,0.02416613,0.44862929
-2.63831916,1.98787727,0.37302439,0.44056806,0.01203200,0.07681834,0.26431729,0.85821353,0.02229915,0.46399644
-2.63231616,1.94891298,0.36622083,0.43045343,0.01105427,0.07979024,0.27604001,0.82418484,0.02070261,0.47918704
-2.62631316,1.91049824,0.35857013,0.42097896,0.01010290,0.08291630,0.28693352,0.78988450,0.01939233,0.49384736
-2.62031016,1.87312861,0.35025334,0.41235843,0.00918724,0.08625549,0.29678878,0.75562725,0.01838358,0.50765097
-2.61430715,1.83734053,0.34146283,0.40481119,0.00831566,0.08987807,0.30542349,0.72172018,0.01769105,0.52031243
-2.60830415,1.80371738,0.33239961,0.39856199,0.00749550,0.09386518,0.31268971,0.68846107,0.01732877,0.53159962
-2.60230115,1.77289351,0.32327070,0.39384027,0.00673309,0.09830802,0.31848029,0.65613729,0.01730989,0.54134406
-2.59629815,1.74555506,0.31428651,0.39087884,0.00603385,0.10330638,0.32273406,0.62502515,0.01764634,0.54944858
-2.59029515,1.72243678,0.30565822,0.38991149,0.00540238,0.10896656,0.32543929,0.59538940,0.01834834,0.55589210
-2.58429215,1.70431429,0.29759493,0.39116953,0.00484265,0.11539861,0.32663532,0.56748273,0.01942391,0.56073097
-2.57828914,1.69199113,0.29030073,0.39487720,0.00435820,0.12271286,0.32641227,0.54154512,0.02087813,0.56409700
-2.57228614,1.68628078,0.28397151,0.40124587,0.00395243,0.13101584,0.32490875,0.51780283,0.02271242,0.56619201
-2.56628314,1.68798381,0.27879153,0.41046719,0.00362885,0.14040571,0.32230768,0.49646691,0.02492374,0.56727925
-2.56028014,1.69786084,0.27492979,0.42270545,0.00339145,0.15096718,0.31883036,0.47773127,0.02750383,0.56767200
-2.55427714,1.71660244,0.27253624,0.43808941,0.00324501,0.16276626,0.31472913,0.46177011,0.03043839,0.56771992
-2.54827414,1.74479717,0.27173796,0.45670401,0.00319550,0.17584494,0.31027878,0.44873505,0.03370649,0.56779378
-2.54227114,1.78289948,0.27263540,0.47858253,0.00325043,0.19021616,0.30576714,0.43875181,0.03728003,0.56826926
-2.53626813,1.83119926,0.27529896,0.50369953,0.00341921,0.20585921,0.30148535,0.43191689,0.04112339,0.56951068
-2.53026513,1.88979485,0.27976603,0.53196534,0.00371355,0.22271597,0.29771803,0.42829418,0.04519340,0.57185525
-2.52426213,1.95857139,0.28603868,0.56322231,0.00414775,0.24068818,0.29473383,0.42791208,0.04943955,0.57559882
-2.51825913,2.03718616,0.29408235,0.59724353,0.00473896,0.25963601,0.29277679,0.43076117,0.05380447,0.58098362
-2.51225613,2.12506231,0.30382554,0.63373421,0.00550746,0.27937818,0.29205873,0.43679266,0.05822485,0.58818851
-2.50625313,2.22139210,0.31516077,0.67233595,0.00647669,0.29969375,0.29275302,0.44591809,0.06263255,0.59732240
-2.50025013,2.32515014,0.32794688,0.71263404,0.00767332,0.32032571,0.29498989,0.45801014,0.06695618,0.60842084
-2.49424712,2.43511689,0.34201271,0.75416757,0.00912711,0.34098631,0.29885350,0.47290499,0.07112283,0.62144606
-2.48824412,2.54991184,0.35716200,0.79644226,0.01087060,0.36136411,0.30438068,0.49040598,0.07506008,0.63629045
-2.48224112,2.66803556,0.37317967,0.83894542,0.01293868,0.38113258,0.31156159,0.51028889,0.07869822,0.65278314
-2.47623812,2.78791911,0.38983893,0.88116254,0.01536791,0.39995992,0.32034201,0.53230846,0.08197248,0.67069955
-2.47023512,2.90797904,0.40690932,0.92259482,0.01819569,0.41751984,0.33062719,0.55620626,0.08482527,0.68977328
-2.46423212,3.02667563,0.42416514,0.96277686,0.02145917,0.43350282,0.34228727,0.58171948,0.08720840,0.70970999
-2.45822911,3.14257217,0.44139398,1.00129361,0.02519408,0.44762748,0.35516368,0.60859053,0.08908500,0.73020249
-2.45222611,3.25439255,0.45840504,1.03779596,0.02943327,0.45965148,0.36907665,0.63657718,0.09043124,0.75094653
-2.44622311,3.36107480,0.47503685,1.07201395,0.03420522,0.46938149,0.38383328,0.66546270,0.09123765,0.77165657
-2.44022011,3.46181818,0.49116393,1.10376721,0.03953244,0.47668180,0.39923592,0.69506591,0.09151006,0.79208082
-2.43421711,3.55612176,0.50670228,1.13297186,0.04542986,0.48148112,0.41509063,0.72525065,0.09127000,0.81201512
-2.42821411,3.64381278,0.52161327,1.15964376,0.05190333,0.48377722,0.43121531,0.75593442,0.09055467,0.83131488
-2.42221111,3.72506352,0.53590576,1.18389774,0.05894817,0.48363913,0.44744720,0.78709577,0.08941632,0.84990471
-2.41620810,3.80039598,0.54963644,1.20594297,0.06654807,0.48120677,0.46364955,0.81878034,0.08792122,0.86778537
-2.41020510,3.87067402,0.56290826,1.22607466,0.07467419,0.47668794,0.47971714,0.85110511,0.08614806,0.88503771
-2.40420210,3.93708332,0.57586703,1.24466247,0.08328476,0.47035281,0.49558046,0.88426088,0.08418602,0.90182336
-2.39819910,4.00109986,0.58869625,1.26213621,0.09232504,0.46252590,0.51120837,0.91851255,0.08213236,0.91838223
-2.39219610,4.06444810,0.60161053,1.27896951,0.10172786,0.45357610,0.52660921,0.95419739,0.08008988,0.93502673
-2.38619310,4.12905027,0.61484763,1.29566203,0.11141459,0.44390494,0.54183026,0.99172094,0.07816400,0.95213302
-2.38019010,4.19696863,0.62865959,1.31272121,0.12129673,0.43393348,0.55695559,1.03155070,0.07645986,0.97012934
-2.37418709,4.27034250,0.64330317,1.33064402,0.13127789,0.42408864,0.57210236,1.07420744,0.07507930,0.98948203
-2.36818409,4.35132213,0.65902996,1.34989956,0.14125625,0.41478911,0.58741573,1.12025429,0.07411796,1.01067947
-2.36218109,4.44200119,0.67607650,1.37091307,0.15112729,0.40643169,0.60306261,1.17028357,0.07366245,1.03421454
-2.35617809,4.54434996,0.69465479,1.39405169,0.16078675,0.39937839,0.61922432,1.22490145,0.07378775,1.06056616
-2.35017509,4.66015081,0.71494335,1.41961248,0.17013368,0.39394492,0.63608861,1.28471068,0.07455499,1.09018042
-2.34417209,4.79093761,0.73707930,1.44781292,0.17907335,0.39039090,0.65384119,1.35029147,0.07600944,1.12345196
-2.33816908,4.93794045,0.76115157,1.47878381,0.18752001,0.38891214,0.67265702,1.42218083,0.07817899,1.16070612
-2.33216608,5.10203702,0.78719559,1.51256494,0.19539922,0.38963543,0.69269167,1.50085072,0.08107311,1.20218250
-2.32616308,5.28371153,0.81518953,1.54910314,0.20264978,0.39261578,0.71407308,1.58668552,0.08468225,1.24802029
-2.32016008,5.48302239,0.84505237,1.58825285,0.20922499,0.39783640,0.73689377,1.67995928,0.08897782,1.29824598
-2.31415708,5.69957922,0.87664376,1.62977894,0.21509334,0.40521130,0.76120384,1.78081341,0.09391266,1.35276382
-2.30815408,5.93253024,0.90976593,1.67336171,0.22023855,0.41459038,0.78700498,1.88923580,0.09942212,1.41134921
-2.30215108,6.18056034,0.94416753,1.71860391,0.22465894,0.42576687,0.81424548,2.00504195,0.10542564,1.47364553
-2.29614807,6.44190070,0.97954943,1.76503965,0.22836624,0.43848671,0.84281662,2.12785935,0.11182887,1.53916437
-2.29014507,6.71435008,1.01557236,1.81214497,0.23138393,0.45245955,0.87255038,2.25711586,0.11852622,1.60728937
-2.28414207,6.99530812,1.05186621,1.85935015,0.23374517,0.46737094,0.90321870,2.39203329,0.12540387,1.67728375
-2.27813907,7.28182054,1.08804086,1.90605333,0.23549057,0.48289511,0.93453437,2.53162686,0.13234302,1.74830130
-2.27213607,7.57063586,1.12369800,1.95163548,0.23666583,0.49870789,0.96615358,2.67471146,0.13922347,1.81940096
-2.26613307,7.85827278,1.15844382,1.99547624,0.23731950,0.51449926,0.99768032,2.81991519,0.14592722,1.88956452
-2.26013007,8.14109715,1.19190189,2.03697049,0.23750086,0.52998493,1.02867250,2.96570028,0.15234208,1.95771733
-2.25412706,8.41540664,1.22372580,2.07554516,0.23725821,0.54491646,1.05864995,3.11039162,0.15836511,2.02275146
-2.24812406,8.67752105,1.25361111,2.11067571,0.23663747,0.55908963,1.08710407,3.25221207,0.16390586,2.08355103
-2.24212106,8.92387543,1.28130586,2.14190190,0.23568120,0.57235055,1.11350913,3.38932392,0.16888905,2.13901883
-2.23611806,9.15111317,1.30661922,2.16884201,0.23442813,0.58459939,1.13733493,3.51987513,0.17325680,2.18810383
-2.23011506,9.35617547,1.32942787,2.19120506,0.23291300,0.59579151,1.15806058,3.64204868,0.17697026,2.22982868
-2.22411206,9.53638390,1.34967952,2.20880027,0.23116680,0.60593602,1.17518894,3.75411319,0.18001042,2.26331638
-2.21810905,9.68951250,1.36739346,2.22154328,0.22921721,0.61509192,1.18826148,3.85447273,0.18237823,2.28781536
-2.21210605,9.81384634,1.38265789,2.22945864,0.22708924,0.62336192,1.19687272,3.94171338,0.18409396,2.30272202
-2.20610305,9.90822381,1.39562415,2.23267819,0.22480591,0.63088443,1.20068407,4.01464473,0.18519578,2.30759998
-2.20010005,9.97206046,1.40649793,2.23143540,0.22238884,0.63782405,1.19943623,4.07233405,0.18573764,2.30219524
-2.19409705,10.00535338,1.41552799,2.22605552,0.21985874,0.64436108,1.19295973,4.11413170,0.18578660,2.28644670
-2.18809405,10.00866572,1.42299285,2.21694216,0.21723572,0.65068062,1.18118311,4.13968643,0.18541967,2.26049150
-2.18209105,9.98309202,1.42918601,2.20456061,0.21453931,0.65696182,1.16413829,4.14894998,0.18472030,2.22466488
-2.17608804,9.93020643,1.43440085,2.18941882,0.21178826,0.66336786,1.14196280,4.14217079,0.18377476,2.17949455
-2.17008504,9.85199621,1.43891565,2.17204707,0.20900022,0.67003704,1.11489883,4.11987742,0.18266853,2.12568969
-2.16408204,9.75078435,1.44297989,2.15297719,0.20619108,0.67707568,1.08328882,4.08285269,0.18148289,2.06412488
-2.15807904,9.62914524,1.44680259,2.13272266,0.20337441,0.68455292,1.04756805,4.03210018,0.18029183,1.99581965
-2.15207604,9.48981808,1.45054334,2.11176070,0.20056077,0.69249781,1.00825418,3.96880501,0.17915951,1.92191436
-2.14607304,9.33562243,1.45430670,2.09051719,0.19775714,0.70089878,0.96593443,3.89429129,0.17813839,1.84364325
-2.14007004,9.16938029,1.45814033,2.06935547,0.19496652,0.70970540,0.92125070,3.80997847,0.17726792,1.76230574
-2.13406703,8.99384834,1.46203696,2.04856959,0.19218780,0.71883239,0.87488338,3.71733912,0.17657417,1.67923700
-2.12806403,8.81166335,1.46594020,2.02838224,0.18941578,0.72816552,0.82753443,3.61786000,0.17607006,1.59577861
-2.12206103,8.62530265,1.46975372,2.00894746,0.18664165,0.73756901,0.77991040,3.51300852,0.17575643,1.51325057
-2.11605803,8.43706035,1.47335337,1.99035773,0.18385367,0.74689409,0.73270597,3.40420561,0.17562361,1.43292508
-2.11005503,8.24903901,1.47660126,1.97265497,0.18103809,0.75598798,0.68658860,3.29280605,0.17565365,1.35600300
-2.10405203,8.06315509,1.47936110,1.95584430,0.17818030,0.76470292,0.64218475,3.18008616,0.17582279,1.28359335
-2.09804902,7.88115564,1.48151345,1.93990961,0.17526610,0.77290469,0.60006792,3.06723887,0.17610424,1.21669601
-2.09204602,7.70464297,1.48297009,1.92482964,0.17228294,0.78047993,0.56074884,2.95537490,0.17647091,1.15618789
-2.08604302,7.53510327,1.48368620,1.91059328,0.16922110,0.78734205,0.52466788,2.84552903,0.17689803,1.10281232
-2.08004002,7.37393521,1.48366964,1.89721272,0.16607467,0.79343527,0.49218960,2.73866972,0.17736543,1.05717140
-2.07403702,7.22247452,1.48298639,1.88473355,0.16284229,0.79873648,0.46359941,2.63571027,0.17785934,1.01972120
-2.06803402,7.08201103,1.48176176,1.87324063,0.15952754,0.80325501,0.43910208,2.53751968,0.17837366,0.99076920
-2.06203102,6.95379527,1.48017705,1.86285945,0.15613900,0.80703017,0.41882194,2.44493159,0.17891052,0.97047372
-2.05602801,6.83903290,1.47846167,1.85375241,0.15268986,0.81012683,0.40280444,2.35874965,0.17948014,0.95884502
-2.05002501,6.73886601,1.47688115,1.84611031,0.14919722,0.81262925,0.39101891,2.27974824,0.18010001,0.95574777
-2.04402201,6.65434169,1.47572161,1.84013945,0.14568115,0.81463364,0.38336211,2.20866782,0.18079343,0.96090469
-2.03801901,6.58636938,1.47527155,1.83604507,0.14216337,0.81623982,0.37966269,2.14620470,0.18158749,0.97390144
-2.03201601,6.53566941,1.47580198,1.83401233,0.13866588,0.81754261,0.37968603,2.09299525,0.18251061,0.99419267
-2.02601301,6.50271621,1.47754620,1.83418590,0.13520954,0.81862338,0.38313974,2.04959546,0.18358982,1.02110941
-2.02001001,6.48768005,1.48068030,1.83664977,0.13181268,0.81954238,0.38967951,2.01645687,0.18484793,1.05386805
-2.01400700,6.49037163,1.48530576,1.84140856,0.12848985,0.82033228,0.39891550,1.99390023,0.18630081,1.09158111
-2.00800400,6.51019406,1.49143508,1.84837173,0.12525088,0.82099330,0.41041914,1.98208868,0.18795490,1.13326996
-2.00200100,6.54610612,1.49898154,1.85734192,0.12210016,0.82149029,0.42373048,1.98100218,0.18980516,1.17787979
-1.99599800,6.59660064,1.50775381,1.86800845,0.11903635,0.82175199,0.43836611,1.99041519,0.19183359,1.22429678
-1.98999500,6.65970079,1.51745578,1.87994657,0.11605240,0.82167241,0.45382754,2.00987915,0.19400844,1.27136752
-1.98399200,6.73297623,1.52769180,1.89262287,0.11313602,0.82111446,0.46961021,2.03871162,0.19628414,1.31792051
-1.97798899,6.81358007,1.53797737,1.90540695,0.11027039,0.81991553,0.48521278,2.07599315,0.19860210,1.36278926
-1.97198599,6.89830628,1.54775467,1.91758883,0.10743525,0.81789483,0.50014679,2.12057293,0.20089219,1.40483679
-1.96598299,6.98366644,1.55641233,1.92840161,0.10460812,0.81486211,0.51394635,2.17108381,0.20307500,1.44298051
-1.95997999,7.06598304,1.56330861,1.93704818,0.10176575,0.81062730,0.52617774,2.22596659,0.20506470,1.47621716
-1.95397699,7.14149637,1.56779685,1.94273107,0.09888554,0.80501068,0.53644847,2.28350336,0.20677244,1.50364661
-1.94797399,7.20648045,1.56925201,1.94468369,0.09594696,0.79785298,0.54441572,2.34185884,0.20811001,1.52449390
-1.94197099,7.25736360,1.56709708,1.94220179,0.09293286,0.78902500,0.54979365,2.39912856,0.20899369,1.53812854
