energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.46673337,5.29647081,0.05416496,0.19523402,1.28034989,3.78969869,0.07185253,1.20048480,0.13235568,0.02764155
-3.46073037,5.47838529,0.05945261,0.20174231,1.28049264,3.91598124,0.07512710,1.25064246,0.13383191,0.02897914
-3.45472736,5.67547329,0.06560735,0.20915719,1.28262721,4.05086355,0.07870080,1.30598603,0.13597699,0.03040627
-3.44872436,5.88621828,0.07264403,0.21739802,1.28645811,4.19347551,0.08252738,1.36614248,0.13865450,0.03191255
-3.44272136,6.10896874,0.08056527,0.22638858,1.29171415,4.34284985,0.08655878,1.43068509,0.14172763,0.03348694
-3.43671836,6.34194850,0.08935920,0.23605685,1.29815373,4.49793084,0.09074550,1.49913249,0.14506170,0.03511780
-3.43071536,6.58326062,0.09899737,0.24633384,1.30556666,4.65757852,0.09503681,1.57094674,0.14852657,0.03679284
-3.42471236,6.83088489,0.10943289,0.25715170,1.31377259,4.82056832,0.09938092,1.64553106,0.15199863,0.03849908
-3.41870935,7.08267010,0.12059885,0.26844125,1.32261611,4.98558654,0.10372517,1.72222738,0.15536262,0.04022280
-3.41270635,7.33632272,0.13240740,0.28012910,1.33195912,5.15122250,0.10801619,1.80031443,0.15851311,0.04194946
-3.40670335,7.58939437,0.14474933,0.29213453,1.34167100,5.31595897,0.11220014,1.87900697,0.16135557,0.04366369
-3.40070035,7.83927090,0.15749439,0.30436651,1.35161743,5.47816270,0.11622306,1.95745683,0.16380720,0.04534925
-3.39469735,8.08316612,0.17049246,0.31672099,1.36164896,5.63607727,0.12003125,2.03475633,0.16579741,0.04698907
-3.38869435,8.31812332,0.18357553,0.32907879,1.37159008,5.78782054,0.12357189,2.10994471,0.16726799,0.04856532
-3.38269135,8.54102727,0.19656052,0.34130434,1.38123013,5.93138889,0.12679364,2.18201794,0.16817301,0.05005954
-3.37668834,8.74862912,0.20925293,0.35324539,1.39031665,6.06467019,0.12964749,2.24994212,0.16847853,0.05145288
-3.37068534,8.93758557,0.22145119,0.36473392,1.39855215,6.18546679,0.13208762,2.31267054,0.16816213,0.05272634
-3.36468234,9.10451297,0.23295168,0.37558822,1.40559470,6.29152936,0.13407232,2.36916407,0.16721224,0.05386117
-3.35867934,9.24605586,0.24355405,0.38561628,1.41106265,6.38060137,0.13556497,2.41841448,0.16562746,0.05483917
-3.35267634,9.35896802,0.25306694,0.39462026,1.41454348,6.45047352,0.13653502,2.45946996,0.16341580,0.05564323
-3.34667334,9.44020368,0.26131357,0.40240198,1.41560646,6.49904609,0.13695877,2.49146181,0.16059390,0.05625774
-3.34067034,9.48701480,0.26813719,0.40876922,1.41381849,6.52439703,0.13682022,2.51363140,0.15718628,0.05666904
-3.33466733,9.49705024,0.27340606,0.41354242,1.40876243,6.52485240,0.13611161,2.52535607,0.15322459,0.05686595
-3.32866433,9.46845166,0.27701776,0.41656159,1.40005676,6.49905569,0.13483384,2.52617284,0.14874691,0.05684012
-3.32266133,9.39994126,0.27890261,0.41769300,1.38737567,6.44603242,0.13299666,2.51579878,0.14379707,0.05658645
-3.31665833,9.29089625,0.27902614,0.41683533,1.37046824,6.36524600,0.13061859,2.49414700,0.13842397,0.05610333
-3.31065533,9.14140576,0.27739034,0.41392491,1.34917579,6.25664178,0.12772668,2.46133736,0.13268094,0.05539289
-3.30465233,8.95230651,0.27403382,0.40893980,1.32344626,6.12067629,0.12435597,2.41770139,0.12662509,0.05446107
-3.29864932,8.72519468,0.26903068,0.40190243,1.29334494,5.95832951,0.12054879,2.36378098,0.12031659,0.05331765
-3.29264632,8.46241267,0.26248838,0.39288069,1.25906069,5.77109917,0.11635388,2.30032077,0.11381793,0.05197610
-3.28664332,8.16701060,0.25454441,0.38198734,1.22090765,5.56097659,0.11182538,2.22825456,0.10719325,0.05045340
-3.28064032,7.84268398,0.24536227,0.36937779,1.17932196,5.33040503,0.10702170,2.14868610,0.10050745,0.04876970
-3.27463732,7.49368978,0.23512656,0.35524630,1.13485384,5.08222216,0.10200439,2.06286514,0.09382548,0.04694796
-3.26863432,7.12474464,0.22403774,0.33982085,1.08815533,4.81958913,0.09683696,1.97215942,0.08721148,0.04501343
-3.26263132,6.74090941,0.21230648,0.32335676,1.03996434,4.54590950,0.09158377,1.87802392,0.08072803,0.04299319
-3.25662831,6.34746496,0.20014811,0.30612957,0.99108559,4.26474165,0.08630893,1.78196825,0.07443543,0.04091551
-3.25062531,5.94978434,0.18777707,0.28842730,0.94236942,3.97970844,0.08107538,1.68552337,0.06839107,0.03880934
-3.24462231,5.55320643,0.17540182,0.27054248,0.89468929,3.69440809,0.07594399,1.59020876,0.06264892,0.03670367
-3.23861931,5.16291584,0.16322021,0.25276444,0.84891889,3.41232985,0.07097281,1.49750102,0.05725921,0.03462698
-3.23261631,4.78383323,0.15141550,0.23537181,0.80590973,3.13677766,0.06621646,1.40880465,0.05226819,0.03260669
-3.22661331,4.42051962,0.14015311,0.21862593,0.76646996,2.87080445,0.06172562,1.32542589,0.04771821,0.03066866
-3.22061031,4.07709716,0.12957809,0.20276503,0.73134518,2.61715907,0.05754661,1.24855003,0.04364790,0.02883673
-3.21460730,3.75718829,0.11981344,0.18799953,0.70120172,2.37824705,0.05372106,1.17922263,0.04009257,0.02713229
-3.20860430,3.46387375,0.11095919,0.17450858,0.67661284,2.15610571,0.05028564,1.11833482,0.03708487,0.02557399
-3.20260130,3.19966957,0.10309213,0.16243776,0.65804821,1.95239330,0.04727192,1.06661278,0.03465548,0.02417748
-3.19659830,2.96652200,0.09626624,0.15189801,0.64586671,1.76839150,0.04470615,1.02461133,0.03283405,0.02295515
-3.19059530,2.76581879,0.09051363,0.14296576,0.64031263,1.60501974,0.04260914,0.99271147,0.03165012,0.02191606
-3.18459230,2.59841486,0.08584599,0.13568408,0.64151521,1.46285967,0.04099614,0.97112149,0.03113410,0.02106591
-3.17858929,2.46466979,0.08225629,0.13006475,0.64949128,1.34218770,0.03987668,0.95988148,0.03131821,0.02040696
-3.17258629,2.36449459,0.07972076,0.12609107,0.66415073,1.24301348,0.03925454,0.95887085,0.03223726,0.01993819
-3.16658329,2.29740500,0.07820103,0.12372133,0.68530449,1.16512210,0.03912755,0.96781823,0.03392930,0.01965543
-3.16058029,2.26257875,0.07764623,0.12289253,0.71267458,1.10811796,0.03948755,0.98631367,0.03643595,0.01955151
-3.15457729,2.25891423,0.07799515,0.12352447,0.74590578,1.07146833,0.04032031,1.01382240,0.03980244,0.01961653
-3.14857429,2.28508844,0.07917816,0.12552380,0.78457846,1.05454510,0.04160552,1.04969985,0.04407721,0.01983815
-3.14257129,2.33961231,0.08111910,0.12878793,0.82822205,1.05666309,0.04331680,1.09320758,0.04931109,0.02020187
-3.13656828,2.42088175,0.08373688,0.13320878,0.87632865,1.07711408,0.04542181,1.14352951,0.05555603,0.02069142
-3.13056528,2.52722322,0.08694690,0.13867608,0.92836633,1.11519554,0.04788248,1.19978833,0.06286328,0.02128908
-3.12456228,2.65693299,0.09066224,0.14508022,0.98379167,1.17023379,0.05065523,1.26106151,0.07128112,0.02197603
-3.11855928,2.80830944,0.09479462,0.15231456,1.04206110,1.24160104,0.05369146,1.32639683,0.08085218,0.02273278
-3.11255628,2.97967828,0.09925516,0.16027715,1.10264078,1.32872655,0.05693806,1.39482701,0.09161032,0.02353945
-3.10655328,3.16941054,0.10395507,0.16887188,1.16501479,1.43110186,0.06033807,1.46538341,0.10357728,0.02437618
-3.10055028,3.37593383,0.10880607,0.17800899,1.22869134,1.54828039,0.06383147,1.53710859,0.11675920,0.02522340
-3.09454727,3.59773716,0.11372088,0.18760508,1.29320712,1.67987189,0.06735612,1.60906765,0.13114312,0.02606218
-3.08854427,3.83337000,0.11861360,0.19758257,1.35812972,1.82553214,0.07084878,1.68035845,0.14669365,0.02687445
-3.08254127,4.08143650,0.12340018,0.20786880,1.42305827,1.98494838,0.07424619,1.75012064,0.16335008,0.02764326
-3.07653827,4.34058541,0.12799890,0.21839479,1.48762252,2.15782118,0.07748627,1.81754362,0.18102401,0.02835302
-3.07053527,4.60949690,0.13233099,0.22909383,1.55148057,2.34384318,0.08050933,1.88187349,0.19959771,0.02898963
-3.06453227,4.88686695,0.13632139,0.23989992,1.61431573,2.54267553,0.08325927,1.94241916,0.21892353,0.02954066
-3.05852926,5.17139026,0.13989958,0.25074635,1.67583256,2.75392251,0.08568475,1.99855758,0.23882420,0.02999545
-3.05252626,5.46174254,0.14300057,0.26156436,1.73575272,2.97710518,0.08774031,2.04973822,0.25909450,0.03034521
-3.04652326,5.75656284,0.14556601,0.27228210,1.79381066,3.21163473,0.08938733,2.09548677,0.27950398,0.03058310
-3.04052026,6.05443675,0.14754530,0.28282390,1.84974966,3.45678645,0.09059488,2.13540801,0.29980101,0.03070422
-3.03451726,6.35388095,0.14889671,0.29311001,1.90331814,3.71167507,0.09134041,2.16918788,0.31971789,0.03070565
-3.02851426,6.65332996,0.14958848,0.30305672,1.95426667,3.97523249,0.09161016,2.19659444,0.33897705,0.03058643
-3.02251126,6.95112536,0.14959972,0.31257699,2.00234563,4.24618896,0.09139943,2.21747779,0.35729797,0.03034750
-3.01650825,7.24550832,0.14892114,0.32158149,2.04730349,4.52305859,0.09071256,2.23176871,0.37440474,0.02999165
-3.01050525,7.53461583,0.14755556,0.32998005,2.08888593,4.80413040,0.08956268,2.23947595,0.39003386,0.02952339
-3.00450225,7.81648118,0.14551796,0.33768345,2.12683556,5.08746578,0.08797121,2.24068213,0.40394199,0.02894883
-2.99849925,8.08903945,0.14283534,0.34460539,2.16089239,5.37090348,0.08596721,2.23553821,0.41591333,0.02827553
-2.99249625,8.35013827,0.13954611,0.35066471,2.19079494,5.65207282,0.08358643,2.22425665,0.42576637,0.02751231
-2.98649325,8.59755458,0.13569909,0.35578750,2.21628205,5.92841567,0.08087027,2.20710350,0.43335949,0.02666902
-2.98049025,8.82901751,0.13135223,0.35990932,2.23709534,6.19721773,0.07786457,2.18438948,0.43859550,0.02575635
-2.97448724,9.04223780,0.12657101,0.36297704,2.25298246,6.45564885,0.07461837,2.15646060,0.44142456,0.02478556
-2.96848424,9.23494352,0.12142653,0.36495056,2.26370107,6.70081209,0.07118258,2.12368857,0.44184561,0.02376822
-2.96248124,9.40492175,0.11599357,0.36580418,2.26902369,6.92980070,0.06760865,2.08646144,0.43990612,0.02271601
-2.95647824,9.55006551,0.11034847,0.36552745,2.26874331,7.13976145,0.06394735,2.04517489,0.43570020,0.02164043
-2.95047524,9.66842482,0.10456709,0.36412571,2.26267978,7.32796284,0.06024759,2.00022457,0.42936513,0.02055257
-2.94447224,9.75826026,0.09872283,0.36162012,2.25068696,7.49186568,0.05655540,1.95199963,0.42107658,0.01946293
-2.93846923,9.81809714,0.09288492,0.35804718,2.23266029,7.62919359,0.05291302,1.90087794,0.41104258,0.01838123
-2.93246623,9.84677817,0.08711688,0.35345792,2.20854457,7.73800074,0.04935820,1.84722284,0.39949662,0.01731626
-2.92646323,9.84351195,0.08147535,0.34791655,2.17834179,7.81673366,0.04592370,1.79138153,0.38669013,0.01627578
-2.92046023,9.80791500,0.07600920,0.34149887,2.14211826,7.86428455,0.04263695,1.73368496,0.37288467,0.01526644
-2.91445723,9.74004480,0.07075909,0.33429031,2.10001097,7.88003329,0.03951990,1.67444894,0.35834412,0.01429376
-2.90845423,9.64042163,0.06575727,0.32638377,2.05223243,7.86387595,0.03658906,1.61397626,0.34332715,0.01336213
-2.90245123,9.51003751,0.06102778,0.31787732,1.99907375,7.81623817,0.03385566,1.55255933,0.32808034,0.01247484
-2.89644822,9.35035111,0.05658690,0.30887181,1.94090543,7.73807225,0.03132603,1.49048305,0.31283205,0.01163417
-2.89044522,9.16326790,0.05244381,0.29946853,1.87817578,7.63083782,0.02900198,1.42802750,0.29778731,0.01084144
-2.88444222,8.95110606,0.04860150,0.28976699,1.81140657,7.49646650,0.02688136,1.36547017,0.28312386,0.01009719
-2.87843922,8.71654894,0.04505772,0.27986281,1.74118611,7.33731193,0.02495860,1.30308742,0.26898937,0.00940122
-2.87243622,8.46258594,0.04180602,0.26984601,1.66815974,7.15608711,0.02322534,1.24115515,0.25550002,0.00875276
-2.86643322,8.19244419,0.03883682,0.25979947,1.59301821,6.95579189,0.02167106,1.17994841,0.24274014,0.00815059
-2.86043022,7.90951388,0.03613836,0.24979799,1.51648416,6.73963338,0.02028369,1.11974027,0.23076323,0.00759316
-2.85442721,7.61727041,0.03369765,0.23990757,1.43929746,6.51094307,0.01905017,1.06079981,0.21959390,0.00707869
-2.84842421,7.31919678,0.03150128,0.23018532,1.36219985,6.27309366,0.01795706,1.00338964,0.20923077,0.00660530
-2.84242121,7.01870931,0.02953605,0.22067974,1.28591971,6.02941919,0.01699098,0.94776308,0.19965021,0.00617107
-2.83641821,6.71908962,0.02778951,0.21143150,1.21115746,5.78314140,0.01613915,0.89416132,0.19081060,0.00577417
-2.83041521,6.42342526,0.02625033,0.20247458,1.13857231,5.53730459,0.01538968,0.84281075,0.18265695,0.00541287
-2.82441221,6.13456089,0.02490853,0.19383778,1.06877079,5.29472115,0.01473202,0.79392078,0.17512582,0.00508563
-2.81840920,5.85506086,0.02375559,0.18554649,1.00229746,5.05792873,0.01415715,0.74768214,0.16815008,0.00479113
-2.81240620,5.58718385,0.02278439,0.17762460,0.93962812,4.82915963,0.01365785,0.70426592,0.16166358,0.00452832
-2.80640320,5.33286901,0.02198907,0.17009650,0.88116553,4.61032232,0.01322887,0.66382325,0.15560539,0.00429641
-2.80040020,5.09373281,0.02136485,0.16298893,0.82723767,4.40299414,0.01286697,0.62648562,0.14992355,0.00409492
-2.79439720,4.87107505,0.02090769,0.15633275,0.77809827,4.20842417,0.01257105,0.59236561,0.14457807,0.00392365
-2.78839420,4.66589234,0.02061397,0.15016426,0.73392942,4.02754455,0.01234209,0.56155801,0.13954325,0.00378270
-2.78239120,4.47889701,0.02048009,0.14452627,0.69484577,3.86098849,0.01218309,0.53414096,0.13480915,0.00367242
-2.77638819,4.31053950,0.02050213,0.13946853,0.66089994,3.70911321,0.01209896,0.51017696,0.13038215,0.00359340
-2.77038519,4.16103235,0.02067539,0.13504771,0.63208862,3.57202598,0.01209637,0.48971357,0.12628467,0.00354643
-2.76438219,4.03037411,0.02099412,0.13132671,0.60835896,3.44961168,0.01218350,0.47278353,0.12255405,0.00353244
-2.75837919,3.91837203,0.02145117,0.12837341,0.58961481,3.34156068,0.01236982,0.45940432,0.11924059,0.00355246
-2.75237619,3.82466235,0.02203775,0.12625884,0.57572238,3.24739579,0.01266576,0.44957685,0.11640498,0.00360753
-2.74637319,3.74872797,0.02274327,0.12505478,0.56651514,3.16649785,0.01308236,0.44328359,0.11411507,0.00369860
-2.74037019,3.68991311,0.02355526,0.12483097,0.56179772,3.09812928,0.01363094,0.44048595,0.11244222,0.00382651
-2.73436718,3.64743529,0.02445942,0.12565193,0.56134872,3.04145572,0.01432269,0.44112116,0.11145741,0.00399181
-2.72836418,3.62039516,0.02543974,0.12757357,0.56492247,2.99556554,0.01516827,0.44509886,0.11122710,0.00419474
-2.72236118,3.60778456,0.02647872,0.13063974,0.57224981,2.95948768,0.01617740,0.45229767,0.11180922,0.00443511
-2.71635818,3.60849401,0.02755778,0.13487885,0.58303812,2.93220793,0.01735844,0.46256189,0.11324932,0.00471218
-2.71035518,3.62132002,0.02865764,0.14030068,0.59697081,2.91268414,0.01871804,0.47569884,0.11557711,0.00502463
-2.70435218,3.64497333,0.02975888,0.14689366,0.61370660,2.89986054,0.02026070,0.49147697,0.11880343,0.00537048
-2.69834917,3.67808861,0.03084252,0.15462258,0.63287895,2.89268154,0.02198849,0.50962516,0.12291799,0.00574703
-2.69234617,3.71923630,0.03189062,0.16342708,0.65409599,2.89010512,0.02390074,0.52983335,0.12788777,0.00615082
-2.68634317,3.76693695,0.03288690,0.17322085,0.67694121,2.89111599,0.02599378,0.55175480,0.13365625,0.00657768
-2.68034017,3.81967829,0.03381736,0.18389168,0.70097533,2.89473858,0.02826076,0.57501014,0.14014366,0.00702271
-2.67433717,3.87593519,0.03467075,0.19530250,0.72573950,2.90004969,0.03069154,0.59919307,0.14724797,0.00748037
-2.66833417,3.93419233,0.03543911,0.20729330,0.75076007,2.90619087,0.03327266,0.62387798,0.15484693,0.00794453
-2.66233117,3.99296916,0.03611803,0.21968404,0.77555495,2.91238026,0.03598736,0.64862914,0.16280086,0.00840863
-2.65632816,4.05084690,0.03670690,0.23227833,0.79964158,2.91792381,0.03881574,0.67301134,0.17095626,0.00886582
-2.65032516,4.10649672,0.03720892,0.24486793,0.82254634,2.92222551,0.04173492,0.69660162,0.17915004,0.00930912
-2.64432216,4.15870840,0.03763104,0.25723794,0.84381516,2.92479668,0.04471941,0.71900174,0.18721419,0.00973160
-2.63831916,4.20641862,0.03798362,0.26917233,0.86302509,2.92526372,0.04774144,0.73985092,0.19498079,0.01012661
-2.63231616,4.24873774,0.03828007,0.28045989,0.87979617,2.92337449,0.05077146,0.75883829,0.20228716,0.01048800
-2.62631316,4.28497414,0.03853623,0.29090012,0.89380332,2.91900272,0.05377866,0.77571451,0.20898081,0.01081027
-2.62031016,4.31465507,0.03876970,0.30030902,0.90478758,2.91215047,0.05673159,0.79030199,0.21492421,0.01108883
-2.61430715,4.33754293,0.03899907,0.30852459,0.91256614,2.90294834,0.05959877,0.80250329,0.21999896,0.01132014
-2.60830415,4.35364606,0.03924305,0.31541159,0.91704068,2.89165327,0.06234940,0.81230702,0.22410940,0.01150186
-2.60230115,4.36322339,0.03951967,0.32086565,0.91820344,2.87864382,0.06495398,0.81979099,0.22718531,0.01163294
-2.59629815,4.36678219,0.03984539,0.32481647,0.91614068,2.86441285,0.06738507,0.82512224,0.22918381,0.01171373
-2.59029515,4.36506884,0.04023435,0.32722985,0.91103309,2.84955766,0.06961781,0.82855387,0.23009024,0.01174595
-2.58429215,4.35905228,0.04069769,0.32810873,0.90315320,2.83476770,0.07163060,0.83041849,0.22991806,0.01173269
-2.57828914,4.34990070,0.04124298,0.32749301,0.89285946,2.82080996,0.07340553,0.83111855,0.22870781,0.01167829
-2.57228614,4.33895186,0.04187383,0.32545816,0.88058733,2.80851258,0.07492876,0.83111369,0.22652521,0.01158824
-2.56628314,4.32767791,0.04258968,0.32211288,0.86683750,2.79874688,0.07619086,0.83090562,0.22345843,0.01146901
-2.56028014,4.31764598,0.04338571,0.31759559,0.85216162,2.79240851,0.07718690,0.83102098,0.21961483,0.01132780
-2.55427714,4.31047575,0.04425308,0.31207018,0.83714610,2.79039819,0.07791646,0.83199279,0.21511710,0.01117232
-2.54827414,4.30779562,0.04517915,0.30572093,0.82239448,2.79360283,0.07838352,0.83434126,0.21009914,0.01101053
-2.54227114,4.31119911,0.04614807,0.29874702,0.80850900,2.80287760,0.07859615,0.83855455,0.20470183,0.01085036
-2.53626813,4.32220300,0.04714138,0.29135656,0.79607210,2.81902962,0.07856611,0.84507046,0.19906875,0.01069943
-2.53026513,4.34220897,0.04813871,0.28376059,0.78562842,2.84280403,0.07830833,0.85425942,0.19334210,0.01056479
-2.52426213,4.37246991,0.04911867,0.27616700,0.77766797,2.87487275,0.07784029,0.86640980,0.18765883,0.01045271
-2.51825913,4.41406240,0.05005962,0.26877480,0.77261101,2.91582642,0.07718136,0.88171585,0.18214726,0.01036843
-2.51225613,4.46786590,0.05094055,0.26176866,0.77079519,2.96616987,0.07635206,0.90026883,0.17692402,0.01031600
-2.50625313,4.53454966,0.05174181,0.25531410,0.77246523,3.02632093,0.07537336,0.92205170,0.17209156,0.01029817
-2.50025013,4.61456718,0.05244579,0.24955329,0.77776555,3.09661270,0.07426595,0.94693747,0.16773613,0.01031630
-2.49424712,4.70815833,0.05303752,0.24460165,0.78673603,3.17729870,0.07304965,0.97469134,0.16392631,0.01037033
-2.48824412,4.81535851,0.05350499,0.24054531,0.79931082,3.26856053,0.07174284,1.00497657,0.16071202,0.01045882
-2.48224112,4.93601393,0.05383949,0.23743948,0.81532043,3.37051720,0.07036199,1.03736369,0.15812404,0.01057899
-2.47623812,5.06980185,0.05403562,0.23530777,0.83449680,3.48323526,0.06892136,1.07134287,0.15617396,0.01072689
-2.47023512,5.21625439,0.05409121,0.23414243,0.85648118,3.60673875,0.06743280,1.10633892,0.15485458,0.01089751
-2.46423212,5.37478415,0.05400711,0.23390555,0.88083457,3.74101787,0.06590567,1.14172825,0.15414075,0.01108497
-2.45822911,5.54470997,0.05378683,0.23453108,0.90705033,3.88603534,0.06434695,1.17685736,0.15399047,0.01128276
-2.45222611,5.72528099,0.05343607,0.23592763,0.93456855,4.04172925,0.06276137,1.21106201,0.15434651,0.01148397
-2.44622311,5.91569747,0.05296223,0.23798207,0.96279178,4.20801177,0.06115172,1.24368647,0.15513821,0.01168149
-2.44022011,6.11512669,0.05237385,0.24056353,0.99110153,4.38476277,0.05951924,1.27410216,0.15628362,0.01186829
-2.43421711,6.32271283,0.05168014,0.24352798,1.01887506,4.57181797,0.05786398,1.30172500,0.15769192,0.01203761
-2.42821411,6.53757992,0.05089044,0.24672296,1.04550208,4.76895165,0.05618533,1.32603086,0.15926600,0.01218318
-2.42221111,6.75882754,0.05001384,0.24999257,1.07040055,4.97585389,0.05448240,1.34656874,0.16090523,0.01229940
-2.41620810,6.98551926,0.04905887,0.25318222,1.09303144,5.19210333,0.05275456,1.36297111,0.16250835,0.01238147
-2.41020510,7.21666451,0.04803327,0.25614335,1.11291176,5.41713634,0.05100175,1.37496127,0.16397627,0.01242556
-2.40420210,7.45119521,0.04694391,0.25873760,1.12962557,5.65021411,0.04922495,1.38235754,0.16521494,0.01242881
-2.39819910,7.68793864,0.04579675,0.26084060,1.14283261,5.89038974,0.04742644,1.38507418,0.16613801,0.01238943
-2.39219610,7.92558903,0.04459698,0.26234507,1.15227447,6.13647731,0.04561002,1.38311941,0.16666926,0.01230669
-2.38619310,8.16268012,0.04334914,0.26316321,1.15777795,6.38702551,0.04378126,1.37659055,0.16674470,0.01218086
-2.38019010,8.39756183,0.04205737,0.26322830,1.15925583,6.64029817,0.04194756,1.36566671,0.16631438,0.01201317
-2.37418709,8.62838351,0.04072569,0.26249557,1.15670499,6.89426428,0.04011825,1.35059971,0.16534363,0.01180571
-2.36818409,8.85308686,0.03935821,0.26094227,1.15020216,7.14659964,0.03830459,1.33170344,0.16381394,0.01156133
-2.36218109,9.06941063,0.03795944,0.25856703,1.13989761,7.39470192,0.03651974,1.30934251,0.16172329,0.01128349
-2.35617809,9.27490933,0.03653447,0.25538862,1.12600715,7.63572050,0.03477874,1.28392073,0.15908600,0.01097613
-2.35017509,9.46698678,0.03508919,0.25144420,1.10880286,7.86660150,0.03309844,1.25586985,0.15593212,0.01064355
-2.34417209,9.64294524,0.03363035,0.24678714,1.08860307,8.08414797,0.03149740,1.22563932,0.15230645,0.01029023
-2.33816908,9.80004913,0.03216568,0.24148468,1.06576210,8.28509390,0.02999583,1.19368718,0.14826717,0.00992076
-2.33216608,9.93560210,0.03070388,0.23561545,1.04066009,8.46619013,0.02861549,1.16047271,0.14388420,0.00953969
-2.32616308,10.04703447,0.02925452,0.22926699,1.01369350,8.62429930,0.02737963,1.12645073,0.13923741,0.00915145
-2.32016008,10.13199770,0.02782799,0.22253342,0.98526640,8.75649601,0.02631282,1.09206775,0.13441471,0.00876025
-2.31415708,10.18846149,0.02643530,0.21551336,0.95578300,8.86016813,0.02544087,1.05775977,0.12951004,0.00837007
-2.30815408,10.21480853,0.02508793,0.20830807,0.92564136,8.93311439,0.02479065,1.02395150,0.12462150,0.00798457
-2.30215108,10.20992192,0.02379762,0.20101990,0.89522839,8.97363351,0.02438985,0.99105658,0.11984944,0.00760710
-2.29614807,10.17325971,0.02257615,0.19375106,0.86491604,8.98060013,0.02426669,0.95947843,0.11529474,0.00724070
-2.29014507,10.10491213,0.02143512,0.18660261,0.83505846,8.95352329,0.02444961,0.92961111,0.11105711,0.00688808
-2.28414207,10.00563691,0.02038571,0.17967362,0.80598995,8.89258363,0.02496672,0.90183969,0.10723357,0.00655165
-2.27813907,9.87686967,0.01943845,0.17306054,0.77802341,8.79864697,0.02584531,0.87653967,0.10391697,0.00623356
-2.27213607,9.72070719,0.01860301,0.16685652,0.75144891,8.67325219,0.02711115,0.85407497,0.10119455,0.00593568
-2.26613307,9.53986293,0.01788796,0.16115073,0.72653225,8.51857357,0.02878773,0.83479419,0.09914651,0.00565962
-2.26013007,9.33759540,0.01730055,0.15602755,0.70351319,8.33735820,0.03089538,0.81902491,0.09784462,0.00540678
-2.25412706,9.11761189,0.01684647,0.15156565,0.68260317,8.13284087,0.03345037,0.80706613,0.09735070,0.00517831
-2.24812406,8.88395091,0.01652967,0.14783681,0.66398258,7.90863994,0.03646387,0.79917883,0.09771507,0.00497511
-2.24212106,8.64084839,0.01635212,0.14490453,0.64779745,7.66863851,0.03994104,0.79557521,0.09897504,0.00479782
-2.23611806,8.39259347,0.01631363,0.14282255,0.63415575,7.41685636,0.04387996,0.79640684,0.10115326,0.00464683
-2.23011506,8.14338025,0.01641166,0.14163310,0.62312353,7.15731820,0.04827081,0.80175263,0.10425618,0.00452218
-2.22411206,7.89716252,0.01664121,0.14136521,0.61472113,6.89392428,0.05309508,0.81160716,0.10827260,0.00442361
-2.21810905,7.65751795,0.01699470,0.14203298,0.60891975,6.63032916,0.05832496,0.82587029,0.11317243,0.00435047
-2.21210605,7.42752834,0.01746196,0.14363397,0.60563884,6.36983381,0.06392293,0.84433873,0.11890573,0.00430172
-2.20610305,7.20968116,0.01803022,0.14614784,0.60474448,6.11529580,0.06984169,0.86670051,0.12540214,0.00427594
-2.20010005,7.00579690,0.01868427,0.14953541,0.60604920,5.86906099,0.07602429,0.89253285,0.13257084,0.00427128
-2.19409705,6.81698542,0.01940661,0.15373799,0.60931339,5.63291926,0.08240463,0.92130405,0.14030109,0.00428549
-2.18809405,6.64363275,0.02017774,0.15867744,0.61424847,5.40808531,0.08890825,0.95237969,0.14846347,0.00431593
-2.18209105,6.48541855,0.02097657,0.16425667,0.62052188,5.19520457,0.09545352,0.98503326,0.15691174,0.00435965
-2.17608804,6.34136282,0.02178086,0.17036079,0.62776391,4.99438267,0.10195306,1.01846113,0.16548550,0.00441339
-2.17008504,6.20989890,0.02256773,0.17685898,0.63557608,4.80523613,0.10831543,1.05180144,0.17401350,0.00447366
-2.16408204,6.08896902,0.02331430,0.18360684,0.64354095,4.62696072,0.11444717,1.08415638,0.18231756,0.00453685
-2.15807904,5.97613711,0.02399828,0.19044936,0.65123301,4.45841350,0.12025489,1.11461705,0.19021703,0.00459931
-2.15207604,5.86871352,0.02459865,0.19722439,0.65823013,4.29820386,0.12564750,1.14228998,0.19753359,0.00465741
-2.14607304,5.76388547,0.02509627,0.20376645,0.66412533,4.14478877,0.13053852,1.16632411,0.20409619,0.00470770
-2.14007004,5.65884737,0.02547452,0.20991077,0.66853825,3.99656771,0.13484832,1.18593734,0.20974612,0.00474696
-2.13406703,5.55092530,0.02571981,0.21549748,0.67112593,3.85197279,0.13850623,1.20044124,0.21434173,0.00477230
-2.12806403,5.43769041,0.02582204,0.22037580,0.67159252,3.70955029,0.14145248,1.20926317,0.21776284,0.00478125
-2.12206103,5.31705711,0.02577496,0.22440797,0.66969751,3.56803061,0.14363987,1.21196452,0.21991445,0.00477183
-2.11605803,5.18736250,0.02557639,0.22747292,0.66526218,3.42638416,0.14503514,1.20825466,0.22072980,0.00474258
-2.11005503,5.04742487,0.02522828,0.22946953,0.65817407,3.28386200,0.14561995,1.19799975,0.22017240,0.00469263
-2.10405203,4.89657999,0.02473673,0.23031919,0.64838942,3.14002045,0.14539152,1.18122627,0.21823712,0.00462169
