energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-0.32116058,0.75640820,0.00386171,0.03970265,0.21043028,0.27482640,0.22542230,0.00000000,0.18175716,0.01335791
-0.31515758,0.75660210,0.00391975,0.03574036,0.21166208,0.26939105,0.22733024,0.00000000,0.16764555,0.01361773
-0.30915458,0.76097409,0.00395413,0.03253312,0.21341800,0.26711703,0.22983359,0.00000000,0.15600597,0.01388950
-0.30315158,0.76914612,0.00396477,0.03004025,0.21557839,0.26789504,0.23283970,0.00000000,0.14674097,0.01416702
-0.29714857,0.78075068,0.00395213,0.02821698,0.21804055,0.27160503,0.23626416,0.00000000,0.13976577,0.01444465
-0.29114557,0.79544233,0.00391721,0.02701599,0.22072374,0.27812088,0.24003303,0.00000000,0.13501229,0.01471750
-0.28514257,0.81290654,0.00386149,0.02638891,0.22357298,0.28731397,0.24408440,0.00000000,0.13243168,0.01498148
-0.27913957,0.83286566,0.00378690,0.02628751,0.22656175,0.29905543,0.24836927,0.00000000,0.13199499,0.01523335
-0.27313657,0.85508222,0.00369578,0.02666480,0.22969332,0.31321724,0.25285190,0.00000000,0.13369241,0.01547075
-0.26713357,0.87935950,0.00359079,0.02747597,0.23300072,0.32967215,0.25750957,0.00000000,0.13753085,0.01569219
-0.26113057,0.90553988,0.00347488,0.02867908,0.23654539,0.34829273,0.26233201,0.00000000,0.14353021,0.01589699
-0.25512756,0.93350126,0.00335122,0.03023572,0.24041451,0.36894951,0.26732054,0.00000000,0.15171854,0.01608526
-0.24912456,0.96315183,0.00322314,0.03211142,0.24471726,0.39150857,0.27248702,0.00000000,0.16212622,0.01625782
-0.24312156,0.99442374,0.00309409,0.03427600,0.24958000,0.41582876,0.27785272,0.00000000,0.17477955,0.01641610
-0.23711856,1.02726602,0.00296761,0.03670368,0.25514078,0.44175890,0.28344728,0.00000000,0.18969402,0.01656212
-0.23111556,1.06163724,0.00284732,0.03937318,0.26154323,0.46913496,0.28930757,0.00000000,0.20686755,0.01669835
-0.22511256,1.09749810,0.00273692,0.04226752,0.26893023,0.49777780,0.29547675,0.00000000,0.22627407,0.01682766
-0.21910955,1.13480453,0.00264020,0.04537379,0.27743747,0.52749134,0.30200335,0.00000000,0.24785764,0.01695326
-0.21310655,1.17350133,0.00256108,0.04868268,0.28718736,0.55806170,0.30894047,0.00000000,0.27152763,0.01707855
-0.20710355,1.21351677,0.00250365,0.05218791,0.29828327,0.58925711,0.31634487,0.00000000,0.29715494,0.01720713
-0.20110055,1.25475819,0.00247226,0.05588545,0.31080454,0.62082903,0.32427623,0.00000000,0.32456976,0.01734262
-0.19509755,1.29710881,0.00247154,0.05977262,0.32480226,0.65251427,0.33279611,0.00000000,0.35356084,0.01748864
-0.18909455,1.34042567,0.00250654,0.06384710,0.34029609,0.68403827,0.34196692,0.00000000,0.38387651,0.01764867
-0.18309155,1.38453891,0.00258271,0.06810576,0.35727204,0.71511938,0.35185066,0.00000000,0.41522745,0.01782598
-0.17708854,1.42925214,0.00270608,0.07254357,0.37568143,0.74547406,0.36250743,0.00000000,0.44729113,0.01802349
-0.17108554,1.47434395,0.00288320,0.07715237,0.39544082,0.77482269,0.37399371,0.00000000,0.47971795,0.01824368
-0.16508254,1.51957038,0.00312127,0.08191979,0.41643305,0.80289590,0.38636041,0.00000000,0.51213868,0.01848849
-0.15907954,1.56466819,0.00342811,0.08682824,0.43850917,0.82944090,0.39965069,0.00000000,0.54417312,0.01875920
-0.15307654,1.60935874,0.00381213,0.09185406,0.46149117,0.85422771,0.41389765,0.00000000,0.57543955,0.01905634
-0.14707354,1.65335229,0.00428232,0.09696697,0.48517544,0.87705471,0.42912186,0.00000000,0.60556466,0.01937963
-0.14107054,1.69635246,0.00484811,0.10212968,0.50933668,0.89775333,0.44532883,0.00000000,0.63419341,0.01972789
-0.13506753,1.73806067,0.00551927,0.10729799,0.53373226,0.91619155,0.46250662,0.00000000,0.66099860,0.02009905
-0.12906453,1.77818032,0.00630567,0.11242105,0.55810680,0.93227591,0.48062347,0.00000000,0.68568955,0.02049013
-0.12306153,1.81642056,0.00721708,0.11744209,0.58219682,0.94595193,0.49962573,0.00000000,0.70801955,0.02089726
-0.11705853,1.85249952,0.00826285,0.12229950,0.60573538,0.95720279,0.51943612,0.00000000,0.72779184,0.02131573
-0.11105553,1.88614679,0.00945157,0.12692817,0.62845671,0.96604645,0.53995243,0.00000000,0.74486365,0.02174013
-0.10505253,1.91710534,0.01079064,0.13126109,0.65010046,0.97253124,0.56104670,0.00000000,0.75914835,0.02216441
-0.09904952,1.94513271,0.01228591,0.13523123,0.67041594,0.97673016,0.58256505,0.00000000,0.77061543,0.02258206
-0.09304652,1.97000163,0.01394115,0.13877349,0.68916590,0.97873436,0.60432817,0.00000000,0.77928843,0.02298625
-0.08704352,1.99150028,0.01575761,0.14182665,0.70613013,0.97864610,0.62613261,0.00000000,0.78524095,0.02337003
-0.08104052,2.00943232,0.01773358,0.14433538,0.72110873,0.97657178,0.64775274,0.00000000,0.78859090,0.02372650
-0.07503752,2.02361694,0.01986391,0.14625200,0.73392508,0.97261534,0.66894361,0.00000000,0.78949335,0.02404896
-0.06903452,2.03388923,0.02213966,0.14753804,0.74442857,0.96687271,0.68944459,0.00000000,0.78813236,0.02433115
-0.06303152,2.04010106,0.02454780,0.14816559,0.75249699,0.95942753,0.70898378,0.00000000,0.78471220,0.02456737
-0.05702851,2.04212277,0.02707097,0.14811814,0.75803867,0.95034854,0.72728311,0.00000000,0.77944840,0.02475265
-0.05102551,2.03984575,0.02968746,0.14739116,0.76099436,0.93968885,0.74406415,0.00000000,0.77255919,0.02488287
-0.04502251,2.03318607,0.03237122,0.14599222,0.76133882,0.92748713,0.75905438,0.00000000,0.76425765,0.02495488
-0.03901951,2.02208915,0.03509213,0.14394073,0.75908198,0.91377067,0.77199386,0.00000000,0.75474494,0.02496660
-0.03301651,2.00653537,0.03781636,0.14126724,0.75426991,0.89856012,0.78264206,0.00000000,0.74420510,0.02491708
-0.02701351,1.98654643,0.04050702,0.13801245,0.74698524,0.88187553,0.79078477,0.00000000,0.73280140,0.02480656
-0.02101051,1.96219218,0.04312480,0.13422595,0.73734718,0.86374340,0.79624067,0.00000000,0.72067450,0.02463651
-0.01500750,1.93359742,0.04562897,0.12996471,0.72551096,0.84420400,0.79886750,0.00000000,0.70794238,0.02440960
-0.00900450,1.90094830,0.04797831,0.12529143,0.71166674,0.82331864,0.79856753,0.00000000,0.69470196,0.02412974
-0.00300150,1.86449776,0.05013231,0.12027283,0.69603774,0.80117622,0.79529202,0.00000000,0.68103208,0.02380205
0.00300150,1.82456941,0.05205225,0.11497793,0.67887771,0.77789853,0.78904454,0.00000000,0.66699773,0.02343275
0.00900450,1.78155939,0.05370248,0.10947643,0.66046759,0.75364390,0.77988296,0.00000000,0.65265494,0.02302915
0.01500750,1.73593568,0.05505149,0.10383713,0.64111135,0.72860879,0.76791983,0.00000000,0.63805611,0.02259953
0.02101051,1.68823445,0.05607294,0.09812661,0.62113101,0.70302712,0.75332120,0.00000000,0.62325515,0.02215297
0.02701351,1.63905332,0.05674663,0.09240802,0.60086079,0.67716723,0.73630376,0.00000000,0.60831212,0.02169926
0.03301651,1.58904127,0.05705916,0.08674013,0.58064066,0.65132650,0.71713029,0.00000000,0.59329700,0.02124865
0.03901951,1.53888538,0.05700445,0.08117653,0.56080912,0.62582384,0.69610355,0.00000000,0.57829215,0.02081162
0.04502251,1.48929461,0.05658395,0.07576511,0.54169554,0.60099031,0.67355882,0.00000000,0.56339334,0.02039868
0.05102551,1.44098116,0.05580668,0.07054769,0.52361222,0.57715841,0.64985521,0.00000000,0.54870919,0.02002006
0.05702851,1.39464005,0.05468890,0.06555980,0.50684640,0.55465040,0.62536614,0.00000000,0.53435905,0.01968541
0.06303152,1.35092758,0.05325361,0.06083066,0.49165240,0.53376636,0.60046928,0.00000000,0.52046929,0.01940350
0.06903452,1.31043989,0.05152974,0.05638326,0.47824440,0.51477256,0.57553632,0.00000000,0.50716850,0.01918197
0.07503752,1.27369240,0.04955125,0.05223456,0.46678992,0.49789068,0.55092305,0.00000000,0.49458167,0.01902699
0.08104052,1.24110121,0.04735598,0.04839575,0.45740452,0.48328851,0.52696008,0.00000000,0.48282381,0.01894307
0.08704352,1.21296765,0.04498446,0.04487262,0.45014791,0.47107261,0.50394458,0.00000000,0.47199362,0.01893281
0.09304652,1.18946664,0.04247865,0.04166591,0.44502176,0.46128333,0.48213345,0.00000000,0.46216742,0.01899684
0.09904952,1.17063981,0.03988070,0.03877186,0.44196941,0.45389244,0.46173817,0.00000000,0.45339404,0.01913369
0.10505253,1.15639387,0.03723179,0.03618261,0.44087759,0.44880364,0.44292149,0.00000000,0.44569082,0.01933985
0.11105553,1.14650456,0.03457102,0.03388677,0.44158029,0.44585583,0.42579616,0.00000000,0.43904129,0.01960988
0.11705853,1.14062617,0.03193452,0.03187002,0.44386462,0.44482922,0.41042568,0.00000000,0.43339461,0.01993659
0.12306153,1.13830640,0.02935472,0.03011560,0.44747854,0.44545379,0.39682701,0.00000000,0.42866688,0.02031132
0.12906453,1.13900600,0.02685974,0.02860501,0.45214028,0.44741997,0.38497501,0.00000000,0.42474437,0.02072433
0.13506753,1.14212232,0.02447313,0.02731856,0.45754897,0.45039089,0.37480845,0.00000000,0.42148847,0.02116516
0.14107054,1.14701576,0.02221365,0.02623602,0.46339621,0.45401583,0.36623713,0.00000000,0.41874216,0.02162313
0.14707354,1.15303786,0.02009540,0.02533719,0.46937788,0.45794399,0.35914990,0.00000000,0.41633760,0.02208779
0.15307654,1.15955973,0.01812794,0.02460246,0.47520596,0.46183831,0.35342287,0.00000000,0.41410440,0.02254939
0.15907954,1.16599931,0.01631676,0.02401333,0.48061946,0.46538840,0.34892769,0.00000000,0.41187820,0.02299934
0.16508254,1.17184638,0.01466367,0.02355290,0.48539436,0.46832221,0.34553929,0.00000000,0.40950891,0.02343058
0.17108554,1.17668388,0.01316738,0.02320617,0.48935169,0.47041589,0.34314278,0.00000000,0.40686832,0.02383789
0.17708854,1.18020467,0.01182407,0.02296041,0.49236377,0.47150138,0.34163910,0.00000000,0.40385656,0.02421816
0.18309155,1.18222301,0.01062803,0.02280529,0.49435805,0.47147149,0.34094937,0.00000000,0.40040708,0.02457049
0.18909455,1.18268025,0.00957220,0.02273299,0.49531850,0.47028234,0.34101763,0.00000000,0.39648993,0.02489620
0.19509755,1.18164453,0.00864872,0.02273820,0.49528466,0.46795306,0.34181195,0.00000000,0.39211324,0.02519878
0.20110055,1.17930495,0.00784944,0.02281800,0.49434819,0.46456294,0.34332400,0.00000000,0.38732272,0.02548367
0.20710355,1.17596026,0.00716626,0.02297163,0.49264741,0.46024616,0.34556719,0.00000000,0.38219953,0.02575802
0.21310655,1.17200327,0.00659150,0.02320025,0.49036005,0.45518457,0.34857355,0.00000000,0.37685640,0.02603033
0.21910955,1.16790156,0.00611807,0.02350658,0.48769457,0.44959879,0.35238965,0.00000000,0.37143250,0.02631004
0.22511256,1.16417568,0.00573967,0.02389452,0.48488067,0.44373816,0.35707176,0.00000000,0.36608727,0.02660712
0.23111556,1.16137608,0.00545075,0.02436876,0.48215931,0.43787012,0.36268071,0.00000000,0.36099355,0.02693162
0.23711856,1.16005967,0.00524659,0.02493428,0.47977292,0.43226928,0.36927658,0.00000000,0.35633043,0.02729324
0.24312156,1.16076725,0.00512312,0.02559604,0.47795597,0.42720698,0.37691364,0.00000000,0.35227615,0.02770098
0.24912456,1.16400260,0.00507688,0.02635851,0.47692662,0.42294135,0.38563566,0.00000000,0.34900139,0.02816271
0.25512756,1.17021404,0.00510473,0.02722534,0.47687943,0.41970858,0.39547187,0.00000000,0.34666311,0.02868498
0.26113057,1.17977891,0.00520379,0.02819905,0.47797959,0.41771543,0.40643365,0.00000000,0.34539929,0.02927271
0.26713357,1.19299141,0.00537112,0.02928074,0.48035863,0.41713319,0.41851202,0.00000000,0.34532462,0.02992908
0.27313657,1.21005384,0.00560361,0.03046995,0.48411167,0.41809334,0.43167606,0.00000000,0.34652725,0.03065543
0.27913957,1.23107129,0.00589775,0.03176443,0.48929618,0.42068468,0.44587206,0.00000000,0.34906662,0.03145122
0.28514257,1.25604944,0.00624951,0.03316014,0.49593212,0.42495208,0.46102354,0.00000000,0.35297224,0.03231406
0.29114557,1.28489538,0.00665425,0.03465118,0.50400316,0.43089668,0.47703199,0.00000000,0.35824354,0.03323974
0.29714857,1.31742093,0.00710659,0.03622988,0.51345898,0.43847738,0.49377814,0.00000000,0.36485053,0.03422238
0.30315158,1.35334819,0.00760048,0.03788689,0.52421820,0.44761353,0.51112392,0.00000000,0.37273518,0.03525450
0.30915458,1.39231690,0.00812919,0.03961133,0.53617189,0.45818851,0.52891478,0.00000000,0.38181353,0.03632717
0.31515758,1.43389326,0.00868538,0.04139106,0.54918740,0.47005423,0.54698241,0.00000000,0.39197822,0.03743015
0.32116058,1.47758002,0.00926131,0.04321293,0.56311229,0.48303611,0.56514787,0.00000000,0.40310149,0.03855208
0.32716358,1.52282744,0.00984894,0.04506312,0.57777842,0.49693862,0.58322486,0.00000000,0.41503851,0.03968061
0.33316658,1.56904508,0.01044018,0.04692745,0.59300580,0.51155104,0.60102333,0.00000000,0.42763096,0.04080259
0.33916958,1.61561409,0.01102709,0.04879183,0.60860645,0.52665334,0.61835312,0.00000000,0.44071070,0.04190427
0.34517259,1.66189993,0.01160215,0.05064256,0.62438802,0.54202202,0.63502779,0.00000000,0.45410361,0.04297148
0.35117559,1.70726526,0.01215849,0.05246676,0.64015721,0.55743575,0.65086835,0.00000000,0.46763333,0.04398990
0.35717859,1.75108276,0.01269008,0.05425268,0.65572298,0.57268065,0.66570696,0.00000000,0.48112498,0.04494522
0.36318159,1.79274772,0.01319189,0.05598997,0.67089950,0.58755496,0.67939034,0.00000000,0.49440861,0.04582350
0.36918459,1.83168991,0.01366011,0.05766994,0.68550878,0.60187316,0.69178283,0.00000000,0.50732241,0.04661135
0.37518759,1.86738446,0.01409213,0.05928559,0.69938304,0.61546913,0.70276895,0.00000000,0.51971541,0.04729624
0.38119060,1.89936141,0.01448662,0.06083171,0.71236664,0.62819844,0.71225532,0.00000000,0.53144977,0.04786679
0.38719360,1.92721343,0.01484345,0.06230469,0.72431756,0.63993952,0.72017172,0.00000000,0.54240233,0.04831300
0.39319660,1.95060150,0.01516359,0.06370235,0.73510842,0.65059382,0.72647140,0.00000000,0.55246558,0.04862648
0.39919960,1.96925816,0.01544894,0.06502359,0.74462693,0.66008482,0.73113037,0.00000000,0.56154781,0.04880069
0.40520260,1.98298827,0.01570209,0.06626791,0.75277579,0.66835598,0.73414575,0.00000000,0.56957259,0.04883102
0.41120560,1.99166717,0.01592605,0.06743496,0.75947205,0.67536789,0.73553334,0.00000000,0.57647750,0.04871491
0.41720860,1.99523643,0.01612399,0.06852392,0.76464595,0.68109455,0.73532432,0.00000000,0.58221236,0.04845190
0.42321161,1.99369735,0.01629892,0.06953297,0.76823937,0.68551932,0.73356146,0.00000000,0.58673692,0.04804353
0.42921461,1.98710283,0.01645341,0.07045877,0.77020405,0.68863057,0.73029490,0.00000000,0.59001837,0.04749328
0.43521761,1.97554797,0.01658933,0.07129594,0.77049960,0.69041750,0.72557798,0.00000000,0.59202868,0.04680637
0.44122061,1.95916017,0.01670767,0.07203681,0.76909169,0.69086632,0.71946317,0.00000000,0.59274227,0.04598958
0.44722361,1.93808937,0.01680836,0.07267118,0.76595046,0.68995733,0.71199855,0.00000000,0.59213391,0.04505097
0.45322661,1.91249920,0.01689025,0.07318630,0.76104942,0.68766279,0.70322506,0.00000000,0.59017734,0.04399959
0.45922961,1.88255952,0.01695103,0.07356710,0.75436496,0.68394612,0.69317473,0.00000000,0.58684461,0.04284527
0.46523262,1.84844107,0.01698739,0.07379657,0.74587663,0.67876244,0.68187006,0.00000000,0.58210631,0.04159827
0.47123562,1.81031239,0.01699514,0.07385631,0.73556816,0.67206031,0.66932458,0.00000000,0.57593267,0.04026909
0.47723862,1.76833932,0.01696944,0.07372734,0.72342941,0.66378490,0.65554466,0.00000000,0.56829564,0.03886826
0.48324162,1.72268700,0.01690506,0.07339089,0.70945888,0.65388220,0.64053234,0.00000000,0.55917172,0.03740615
0.48924462,1.67352410,0.01679671,0.07282946,0.69366694,0.64230406,0.62428919,0.00000000,0.54854539,0.03589288
0.49524762,1.62102898,0.01663935,0.07202777,0.67607938,0.62901382,0.60682069,0.00000000,0.53641305,0.03433827
0.50125063,1.56539699,0.01642854,0.07097374,0.65674107,0.61399207,0.58814105,0.00000000,0.52278697,0.03275179
0.50725363,1.50684852,0.01616073,0.06965938,0.63571957,0.59724221,0.56827800,0.00000000,0.50769924,0.03114265
0.51325663,1.44563682,0.01583353,0.06808157,0.61310817,0.57879530,0.54727726,0.00000000,0.49120516,0.02951979
0.51925963,1.38205504,0.01544592,0.06624259,0.58902839,0.55871409,0.52520636,0.00000000,0.47338607,0.02789202
0.52526263,1.31644176,0.01499842,0.06415052,0.56363148,0.53709571,0.50215749,0.00000000,0.45435123,0.02626808
0.53126563,1.24918455,0.01449315,0.06181933,0.53709887,0.51407285,0.47824927,0.00000000,0.43423861,0.02465673
0.53726863,1.18072110,0.01393383,0.05926873,0.50964143,0.48981352,0.45362723,0.00000000,0.41321458,0.02306684
0.54327164,1.11153782,0.01332575,0.05652382,0.48149753,0.46451902,0.42846291,0.00000000,0.39147240,0.02150743
0.54927464,1.04216579,0.01267557,0.05361444,0.45292993,0.43842059,0.40295177,0.00000000,0.36922960,0.01998771
0.55527764,0.97317435,0.01199121,0.05057444,0.42422171,0.41177456,0.37730988,0.00000000,0.34672438,0.01851709
0.56128064,0.90516250,0.01128152,0.04744067,0.39567124,0.38485659,0.35176960,0.00000000,0.32421117,0.01710513
0.56728364,0.83874868,0.01055609,0.04425198,0.36758663,0.35795492,0.32657459,0.00000000,0.30195560,0.01576148
0.57328664,0.77455939,0.00982492,0.04104811,0.34027973,0.33136339,0.30197424,0.00000000,0.28022904,0.01449582
0.57928964,0.71321709,0.00909812,0.03786858,0.31406003,0.30537414,0.27821798,0.00000000,0.25930309,0.01331775
0.58529265,0.65532814,0.00838566,0.03475170,0.28922866,0.28027068,0.25554950,0.00000000,0.23944404,0.01223666
0.59129565,0.60147097,0.00769710,0.03173357,0.26607271,0.25632136,0.23420141,0.00000000,0.22090764,0.01126161
0.59729865,0.55218507,0.00704135,0.02884732,0.24485993,0.23377359,0.21439020,0.00000000,0.20393422,0.01040116
0.60330165,0.50796096,0.00642648,0.02612236,0.22583408,0.21284891,0.19631190,0.00000000,0.18874438,0.00966326
0.60930465,0.46923132,0.00585956,0.02358395,0.20921083,0.19373907,0.18013837,0.00000000,0.17553514,0.00905507
0.61530765,0.43636336,0.00534659,0.02125280,0.19517430,0.17660314,0.16601432,0.00000000,0.16447664,0.00858284
0.62131066,0.40965234,0.00489235,0.01914493,0.18387411,0.16156553,0.15405496,0.00000000,0.15570936,0.00825170
0.62731366,0.38931620,0.00450043,0.01727158,0.17542300,0.14871498,0.14434436,0.00000000,0.14934182,0.00806554
0.63331666,0.37549103,0.00417320,0.01563938,0.16989482,0.13810430,0.13693431,0.00000000,0.14544859,0.00802683
0.63931966,0.36822742,0.00391180,0.01425046,0.16732288,0.12975079,0.13184362,0.00000000,0.14406869,0.00813646
0.64532266,0.36748746,0.00371624,0.01310281,0.16769865,0.12363719,0.12905788,0.00000000,0.14520420,0.00839357
0.65132566,0.37314236,0.00358539,0.01219056,0.17097062,0.11971298,0.12852949,0.00000000,0.14881923,0.00879539
0.65732866,0.38497082,0.00351709,0.01150438,0.17704358,0.11789610,0.13017798,0.00000000,0.15483910,0.00933710
0.66333167,0.40265815,0.00350821,0.01103187,0.18577815,0.11807481,0.13389060,0.00000000,0.16314987,0.01001168
0.66933467,0.42579653,0.00355472,0.01075796,0.19699088,0.12010980,0.13952323,0.00000000,0.17359842,0.01080986
0.67533767,0.45388648,0.00365177,0.01066533,0.21045482,0.12383654,0.14690165,0.00000000,0.18599300,0.01172002
0.68134067,0.48634015,0.00379380,0.01073476,0.22590101,0.12906781,0.15582325,0.00000000,0.20010462,0.01272819
0.68734367,0.52248661,0.00397461,0.01094556,0.24302077,0.13559662,0.16605923,0.00000000,0.21566929,0.01381818
0.69334667,0.56157947,0.00418745,0.01127594,0.26146916,0.14319940,0.17735753,0.00000000,0.23239131,0.01497164
0.69934967,0.60280723,0.00442518,0.01170335,0.28086959,0.15163969,0.18944632,0.00000000,0.24994777,0.01616833
0.70535268,0.64530640,0.00468032,0.01220494,0.30081979,0.16067232,0.20203834,0.00000000,0.26799429,0.01738644
0.71135568,0.68817745,0.00494522,0.01275787,0.32089896,0.17004799,0.21483599,0.00000000,0.28617197,0.01860295
0.71735868,0.73050347,0.00521218,0.01333979,0.34067622,0.17951855,0.22753707,0.00000000,0.30411559,0.01979413
0.72336168,0.77137113,0.00547362,0.01392920,0.35972005,0.18884251,0.23984127,0.00000000,0.32146292,0.02093612
0.72936468,0.80989353,0.00572220,0.01450588,0.37760853,0.19779114,0.25145700,0.00000000,0.33786474,0.02200547
0.73536768,0.84523417,0.00595100,0.01505133,0.39394008,0.20615466,0.26210861,0.00000000,0.35299565,0.02297982
0.74137069,0.87663127,0.00615366,0.01554920,0.40834425,0.21374856,0.27154366,0.00000000,0.36656485,0.02383854
0.74737369,0.90342154,0.00632454,0.01598566,0.42049223,0.22041979,0.27953987,0.00000000,0.37832702,0.02456335
0.75337669,0.92506233,0.00645884,0.01634981,0.43010649,0.22605261,0.28591169,0.00000000,0.38809235,0.02513893
0.75937969,0.94115137,0.00655269,0.01663402,0.43696927,0.23057383,0.29051599,0.00000000,0.39573579,0.02555341
0.76538269,0.95144301,0.00660329,0.01683420,0.44092941,0.23395729,0.29325678,0.00000000,0.40120466,0.02579883
0.77138569,0.95586030,0.00660892,0.01695002,0.44190718,0.23622724,0.29408862,0.00000000,0.40452466,0.02587143
0.77738869,0.95450225,0.00656901,0.01698509,0.43989696,0.23746060,0.29301860,0.00000000,0.40580359,0.02577184
0.78339170,0.94764580,0.00648409,0.01694699,0.43496744,0.23778779,0.29010685,0.00000000,0.40523282,0.02550510
0.78939470,0.93574235,0.00635576,0.01684728,0.42725950,0.23739207,0.28546536,0.00000000,0.40308624,0.02508060
0.79539770,0.91940881,0.00618663,0.01670137,0.41698162,0.23650741,0.27925537,0.00000000,0.39971652,0.02451182
0.80140070,0.89941343,0.00598021,0.01652833,0.40440324,0.23541463,0.27168323,0.00000000,0.39554887,0.02381595
0.80740370,0.87665687,0.00574074,0.01635064,0.38984615,0.23443614,0.26299506,0.00000000,0.39107229,0.02301341
0.81340670,0.85214907,0.00547311,0.01619380,0.37367439,0.23392908,0.25347029,0.00000000,0.38682850,0.02212730
0.81940970,0.82698271,0.00518263,0.01608594,0.35628303,0.23427712,0.24341444,0.00000000,0.38339879,0.02118269
0.82541271,0.80230412,0.00487488,0.01605729,0.33808637,0.23588101,0.23315124,0.00000000,0.38138918,0.02020601
0.83141571,0.77928244,0.00455557,0.01613971,0.31950591,0.23914802,0.22301462,0.00000000,0.38141405,0.01922423
0.83741871,0.75907815,0.00423032,0.01636608,0.30095864,0.24448060,0.21334056,0.00000000,0.38407893,0.01826426
0.84342171,0.74281160,0.00390456,0.01676973,0.28284611,0.25226439,0.20445918,0.00000000,0.38996259,0.01735218
0.84942471,0.73153260,0.00358339,0.01738380,0.26554445,0.26285588,0.19668727,0.00000000,0.39959912,0.01651266
0.85542771,0.72619181,0.00327146,0.01824063,0.24939594,0.27657015,0.19032135,0.00000000,0.41346037,0.01576837
0.86143072,0.72761464,0.00297290,0.01937117,0.23470205,0.29366884,0.18563149,0.00000000,0.43193933,0.01513950
0.86743372,0.73647823,0.00269125,0.02080431,0.22171829,0.31434886,0.18285582,0.00000000,0.45533494,0.01464338
0.87343672,0.75329229,0.00242948,0.02256636,0.21065092,0.33873223,0.18219596,0.00000000,0.48383891,0.01429412
0.87943972,0.77838405,0.00218992,0.02468051,0.20165539,0.36685741,0.18381322,0.00000000,0.51752508,0.01410246
0.88544272,0.81188795,0.00197434,0.02716627,0.19483659,0.39867257,0.18782570,0.00000000,0.55634180,0.01407561
0.89144572,0.85374025,0.00178394,0.03003910,0.19025071,0.43403118,0.19430616,0.00000000,0.60010787,0.01421723
0.89744872,0.90367897,0.00161947,0.03331004,0.18790851,0.47269033,0.20328078,0.00000000,0.64851237,0.01452750
0.90345173,0.96124912,0.00148123,0.03698540,0.18777987,0.51431202,0.21472867,0.00000000,0.70111877,0.01500322
0.90945473,1.02581349,0.00136919,0.04106665,0.18979929,0.55846770,0.22858221,0.00000000,0.75737339,0.01563809
0.91545773,1.09656872,0.00128306,0.04555028,0.19387221,0.60464614,0.24472808,0.00000000,0.81661839,0.01642291
0.92146073,1.17256636,0.00122238,0.05042789,0.19988172,0.65226455,0.26300926,0.00000000,0.87810884,0.01734594
0.92746373,1.25273869,0.00118655,0.05568634,0.20769555,0.70068295,0.28322765,0.00000000,0.94103383,0.01839328
0.93346673,1.33592839,0.00117497,0.06130800,0.21717293,0.74922114,0.30514758,0.00000000,1.00454079,0.01954927
0.93946973,1.42092132,0.00118702,0.06727113,0.22817116,0.79717808,0.32850006,0.00000000,1.06776219,0.02079694
0.94547274,1.50648147,0.00122215,0.07355034,0.24055152,0.84385287,0.35298783,0.00000000,1.12984389,0.02211847
0.95147574,1.59138677,0.00127992,0.08011706,0.25418437,0.88856642,0.37829105,0.00000000,1.18997365,0.02349562
0.95747874,1.67446438,0.00135998,0.08694012,0.26895321,0.93068322,0.40407364,0.00000000,1.24740884,0.02491019
0.96348174,1.75462438,0.00146209,0.09398629,0.28475745,0.96963196,0.42999007,0.00000000,1.30150184,0.02634444
0.96948474,1.83089009,0.00158611,0.10122078,0.30151390,1.00492421,0.45569254,0.00000000,1.35172201,0.02778146
0.97548774,1.90242406,0.00173197,0.10860772,0.31915676,1.03617019,0.48083825,0.00000000,1.39767304,0.02920553
0.98149075,1.96854835,0.00189966,0.11611051,0.33763622,1.06309090,0.50509674,0.00000000,1.43910462,0.03060235
0.98749375,2.02875836,0.00208915,0.12369208,0.35691569,1.08552586,0.52815679,0.00000000,1.47591791,0.03195928
0.99349675,2.08272951,0.00230036,0.13131501,0.37696778,1.10343610,0.54973295,0.00000000,1.50816421,0.03326544
0.99949975,2.13031644,0.00253313,0.13894153,0.39776936,1.11690213,0.56957133,0.00000000,1.53603685,0.03451178
1.00550275,2.17154500,0.00278715,0.14653340,0.41929582,1.12611704,0.58745444,0.00000000,1.55985664,0.03569105
1.01150575,2.20659739,0.00306194,0.15405161,0.44151503,1.13137491,0.60320490,0.00000000,1.58005155,0.03679769
1.01750875,2.23579130,0.00335685,0.16145615,0.46438133,1.13305518,0.61668809,0.00000000,1.59713156,0.03782771
1.02351176,2.25955433,0.00367097,0.16870560,0.48782988,1.13160375,0.62781329,0.00000000,1.61165999,0.03877849
1.02951476,2.27839494,0.00400323,0.17575682,0.51177190,1.12751172,0.63653371,0.00000000,1.62422290,0.03964852
1.03551776,2.29287170,0.00435237,0.18256471,0.53609106,1.12129290,0.64284510,0.00000000,1.63539797,0.04043721
1.04152076,2.30356232,0.00471697,0.18908205,0.56064138,1.11346115,0.64678321,0.00000000,1.64572473,0.04114460
1.04752376,2.31103423,0.00509557,0.19525956,0.58524681,1.10450877,0.64842026,0.00000000,1.65567738,0.04177120
1.05352676,2.31581806,0.00548669,0.20104617,0.60970265,1.09488687,0.64786048,0.00000000,1.66564191,0.04231776
1.05952976,2.31838536,0.00588893,0.20638957,0.63377885,1.08498873,0.64523500,0.00000000,1.67589837,0.04278517
