energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.58679340,1.16004615,-1.47485286,0.11827394,-0.19740085,0.00000000,-0.00000000,0.53855592,-0.76548836,0.50217778,-0.41708656,0.03269717,-0.03820672,0.42894676,-0.66966731
-3.58079040,1.17993701,-1.35860228,0.12028523,-0.17916225,0.00000000,-0.00000000,0.56792823,-0.67501604,0.50474245,-0.39122504,0.03435156,-0.03409700,0.43530574,-0.61865588
-3.57478739,1.20283532,-1.24737043,0.12272004,-0.16208889,0.00000000,-0.00000000,0.60073010,-0.59240178,0.50850774,-0.36574077,0.03602350,-0.03026235,0.44255611,-0.56951294
-3.56878439,1.22870222,-1.14167236,0.12556245,-0.14619792,0.00000000,-0.00000000,0.63679981,-0.51760815,0.51350651,-0.34080195,0.03770458,-0.02671554,0.45070058,-0.52253790
-3.56278139,1.25744038,-1.04192763,0.12878248,-0.13148901,0.00000000,-0.00000000,0.67593704,-0.45047964,0.51973898,-0.31656945,0.03938576,-0.02346363,0.45973379,-0.47798768
-3.55677839,1.28888891,-0.94847189,0.13233624,-0.11794774,0.00000000,-0.00000000,0.71789958,-0.39076489,0.52717129,-0.29319757,0.04105713,-0.02050868,0.46963925,-0.43608011
-3.55077539,1.32281968,-0.86156888,0.13616658,-0.10554890,0.00000000,-0.00000000,0.76240069,-0.33813881,0.53573490,-0.27083459,0.04270785,-0.01784833,0.48038612,-0.39699782
-3.54477239,1.35893551,-0.78142213,0.14020427,-0.09425957,0.00000000,-0.00000000,0.80910727,-0.29222373,0.54532702,-0.24962323,0.04432599,-0.01547661,0.49192632,-0.36089221
-3.53876938,1.39687045,-0.70818577,0.14436962,-0.08404185,0.00000000,-0.00000000,0.85763929,-0.25260877,0.55581211,-0.22970067,0.04589850,-0.01338461,0.50419194,-0.32788748
-3.53276638,1.43619236,-0.64197420,0.14857453,-0.07485526,0.00000000,-0.00000000,0.90757065,-0.21886700,0.56702432,-0.21119841,0.04741130,-0.01156125,0.51709330,-0.29808422
-3.52676338,1.47640804,-0.58287016,0.15272488,-0.06665872,0.00000000,-0.00000000,0.95843166,-0.19056999,0.57877104,-0.19424184,0.04884943,-0.00999393,0.53051776,-0.27156271
-3.52076038,1.51697082,-0.53093118,0.15672319,-0.05941219,0.00000000,-0.00000000,1.00971333,-0.16729954,0.59083731,-0.17894961,0.05019726,-0.00866922,0.54432949,-0.24838547
-3.51475738,1.55729060,-0.48619425,0.16047147,-0.05307781,0.00000000,-0.00000000,1.06087350,-0.14865664,0.60299110,-0.16543276,0.05143879,-0.00757335,0.55837029,-0.22859934
-3.50875438,1.59674613,-0.44867877,0.16387412,-0.04762082,0.00000000,-0.00000000,1.11134480,-0.13426761,0.61498931,-0.15379382,0.05255810,-0.00669273,0.57246147,-0.21223674
-3.50275138,1.63469927,-0.41838788,0.16684083,-0.04301007,0.00000000,-0.00000000,1.16054440,-0.12378779,0.62658426,-0.14412569,0.05353975,-0.00601431,0.58640691,-0.19931630
-3.49674837,1.67051081,-0.39530823,0.16928930,-0.03921831,0.00000000,-0.00000000,1.20788533,-0.11690295,0.63753059,-0.13651053,0.05436929,-0.00552586,0.59999716,-0.18984276
-3.49074537,1.70355740,-0.37940841,0.17114777,-0.03622219,0.00000000,-0.00000000,1.25278929,-0.11332879,0.64759225,-0.13101855,0.05503372,-0.00521618,0.61301446,-0.18380629
-3.48474237,1.73324908,-0.37063622,0.17235725,-0.03400215,0.00000000,-0.00000000,1.29470044,-0.11280885,0.65654945,-0.12770679,0.05552204,-0.00507517,0.62523870,-0.18118124
-3.47873937,1.75904688,-0.36891495,0.17287330,-0.03254201,0.00000000,-0.00000000,1.33310008,-0.11511127,0.66420540,-0.12661789,0.05582565,-0.00509383,0.63645389,-0.18192443
-3.47273637,1.78047992,-0.37413895,0.17266742,-0.03182854,0.00000000,-0.00000000,1.36752165,-0.12002478,0.67039244,-0.12777878,0.05593881,-0.00526425,0.64645520,-0.18597314
-3.46673337,1.79716132,-0.38616873,0.17172799,-0.03185085,0.00000000,-0.00000000,1.39756551,-0.12735416,0.67497768,-0.13119939,0.05585892,-0.00557939,0.65505599,-0.19324284
-3.46073037,1.80880260,-0.40482581,0.17006064,-0.03259963,0.00000000,-0.00000000,1.42291328,-0.13691568,0.67786765,-0.13687137,0.05558683,-0.00603295,0.66209490,-0.20362498
-3.45472736,1.81522580,-0.42988763,0.16768821,-0.03406642,0.00000000,-0.00000000,1.44334088,-0.14853273,0.67901208,-0.14476678,0.05512693,-0.00661911,0.66744244,-0.21698476
-3.44872436,1.81637299,-0.46108284,0.16465020,-0.03624262,0.00000000,-0.00000000,1.45872989,-0.16203184,0.67840649,-0.15483689,0.05448723,-0.00733228,0.67100692,-0.23315936
-3.44272136,1.81231276,-0.49808716,0.16100180,-0.03911863,0.00000000,-0.00000000,1.46907662,-0.17723947,0.67609365,-0.16701100,0.05367929,-0.00816683,0.67273948,-0.25195649
-3.43671836,1.80324322,-0.54052025,0.15681252,-0.04268281,0.00000000,-0.00000000,1.47449831,-0.19397952,0.67216373,-0.18119550,0.05271804,-0.00911683,0.67263789,-0.27315366
-3.43071536,1.78949142,-0.58794371,0.15216451,-0.04692042,0.00000000,-0.00000000,1.47523603,-0.21207184,0.66675316,-0.19727303,0.05162150,-0.01017581,0.67074888,-0.29649816
-3.42471236,1.77150888,-0.63986057,0.14715053,-0.05181268,0.00000000,-0.00000000,1.47165375,-0.23133170,0.66004216,-0.21510205,0.05041040,-0.01133652,0.66716899,-0.32170797
-3.41870935,1.74986324,-0.69571641,0.14187184,-0.05733570,0.00000000,-0.00000000,1.46423334,-0.25157017,0.65225105,-0.23451672,0.04910777,-0.01259079,0.66204357,-0.34847363
-3.41270635,1.72522609,-0.75490227,0.13643571,-0.06345963,0.00000000,-0.00000000,1.45356527,-0.27259551,0.64363524,-0.25532721,0.04773837,-0.01392939,0.65556410,-0.37646114
-3.40670335,1.69835708,-0.81675951,0.13095310,-0.07014782,0.00000000,-0.00000000,1.44033494,-0.29421526,0.63447920,-0.27732062,0.04632811,-0.01534201,0.64796366,-0.40531587
-3.40070035,1.67008471,-0.88058649,0.12553601,-0.07735616,0.00000000,-0.00000000,1.42530480,-0.31623898,0.62508937,-0.30026241,0.04490345,-0.01681721,0.63951069,-0.43466748
-3.39469735,1.64128420,-0.94564712,0.12029508,-0.08503266,0.00000000,-0.00000000,1.40929261,-0.33848152,0.61578619,-0.32389849,0.04349076,-0.01834254,0.63050128,-0.46413569
-3.38869435,1.61285291,-1.01118115,0.11533706,-0.09311714,0.00000000,-0.00000000,1.39314635,-0.36076645,0.60689562,-0.34795793,0.04211562,-0.01990466,0.62125002,-0.49333682
-3.38269135,1.58568420,-1.07641586,0.11076245,-0.10154134,0.00000000,-0.00000000,1.37771648,-0.38292967,0.59874005,-0.37215641,0.04080224,-0.02148951,0.61207985,-0.52189086
-3.37668834,1.56064033,-1.14057897,0.10666333,-0.11022914,0.00000000,-0.00000000,1.36382646,-0.40482277,0.59162919,-0.39620020,0.03957278,-0.02308258,0.60331119,-0.54942895
-3.37068534,1.53852532,-1.20291241,0.10312120,-0.11909724,0.00000000,-0.00000000,1.35224266,-0.42631620,0.58585097,-0.41979073,0.03844683,-0.02466917,0.59525084,-0.57560091
-3.36468234,1.52005883,-1.26268653,0.10020525,-0.12805604,0.00000000,-0.00000000,1.34364470,-0.44730189,0.58166279,-0.44262972,0.03744091,-0.02623471,0.58818091,-0.60008273
-3.35867934,1.50585184,-1.31921443,0.09797071,-0.13701086,0.00000000,-0.00000000,1.33859759,-0.46769542,0.57928355,-0.46442460,0.03656798,-0.02776504,0.58234836,-0.62258365
-3.35267634,1.49638524,-1.37186586,0.09645759,-0.14586344,0.00000000,-0.00000000,1.33752677,-0.48743757,0.57888643,-0.48489424,0.03583720,-0.02924676,0.57795559,-0.64285265
-3.34667334,1.49199213,-1.42008048,0.09568973,-0.15451371,0.00000000,-0.00000000,1.34069742,-0.50649522,0.58059309,-0.50377473,0.03525362,-0.03066751,0.57515243,-0.66068421
-3.34067034,1.49284472,-1.46337990,0.09567420,-0.16286170,0.00000000,-0.00000000,1.34819893,-0.52486186,0.58446914,-0.52082516,0.03481813,-0.03201623,0.57402993,-0.67592304
-3.33466733,1.49894638,-1.50137841,0.09640112,-0.17080970,0.00000000,-0.00000000,1.35993560,-0.54255744,0.59052139,-0.53583309,0.03452747,-0.03328342,0.57461635,-0.68846782
-3.32866433,1.51012948,-1.53379178,0.09784385,-0.17826441,0.00000000,-0.00000000,1.37562418,-0.55962804,0.59869680,-0.54861968,0.03437437,-0.03446132,0.57687544,-0.69827368
-3.32266133,1.52605926,-1.56044425,0.09995965,-0.18513921,0.00000000,-0.00000000,1.39479854,-0.57614514,0.60888344,-0.55904416,0.03434782,-0.03554405,0.58070727,-0.70535347
-3.31665833,1.54624371,-1.58127324,0.10269076,-0.19135624,0.00000000,-0.00000000,1.41682180,-0.59220492,0.62091329,-0.56700762,0.03443353,-0.03652770,0.58595163,-0.70977780
-3.31065533,1.57004947,-1.59633172,0.10596587,-0.19684848,0.00000000,-0.00000000,1.44090537,-0.60792736,0.63456700,-0.57245585,0.03461439,-0.03741038,0.59239389,-0.71167386
-3.30465233,1.59672310,-1.60578822,0.10970204,-0.20156155,0.00000000,-0.00000000,1.46613460,-0.62345545,0.64958047,-0.57538116,0.03487115,-0.03819219,0.59977323,-0.71122300
-3.29864932,1.62541731,-1.60992433,0.11380690,-0.20545516,0.00000000,-0.00000000,1.49149986,-0.63895435,0.66565299,-0.57582314,0.03518306,-0.03887518,0.60779288,-0.70865724
-3.29264632,1.65522102,-1.60912967,0.11818125,-0.20850434,0.00000000,-0.00000000,1.51593215,-0.65461053,0.68245690,-0.57386811,0.03552871,-0.03946324,0.61613203,-0.70425470
-3.28664332,1.68519243,-1.60389442,0.12272184,-0.21070017,0.00000000,-0.00000000,1.53834155,-0.67063071,0.69964823,-0.56964748,0.03588679,-0.03996200,0.62445898,-0.69833405
-3.28064032,1.71439378,-1.59479942,0.12732436,-0.21205004,0.00000000,-0.00000000,1.55765717,-0.68724053,0.71687827,-0.56333474,0.03623685,-0.04037859,0.63244503,-0.69124809
-3.27463732,1.74192653,-1.58250391,0.13188648,-0.21257754,0.00000000,-0.00000000,1.57286670,-0.70468256,0.73380546,-0.55514138,0.03656013,-0.04072150,0.63977847,-0.68337651
-3.26863432,1.76696567,-1.56773107,0.13631094,-0.21232171,0.00000000,-0.00000000,1.58305416,-0.72321368,0.75010739,-0.54531168,0.03684022,-0.04100033,0.64617825,-0.67511795
-3.26263132,1.78879187,-1.55125158,0.14050853,-0.21133597,0.00000000,-0.00000000,1.58743405,-0.74310132,0.76549241,-0.53411648,0.03706369,-0.04122554,0.65140664,-0.66688139
-3.25662831,1.80682031,-1.53386528,0.14440088,-0.20968646,0.00000000,-0.00000000,1.58538056,-0.76461852,0.77971051,-0.52184618,0.03722058,-0.04140816,0.65528050,-0.65907709
-3.25062531,1.82062490,-1.51638147,0.14792302,-0.20745003,0.00000000,-0.00000000,1.57645074,-0.78803763,0.79256317,-0.50880308,0.03730478,-0.04155950,0.65768056,-0.65210702
-3.24462231,1.82995732,-1.49959796,0.15102553,-0.20471190,0.00000000,-0.00000000,1.56040065,-0.81362248,0.80391167,-0.49529332,0.03731419,-0.04169087,0.65855844,-0.64635503
-3.23861931,1.83475986,-1.48427947,0.15367637,-0.20156302,0.00000000,-0.00000000,1.53719404,-0.84161912,0.81368378,-0.48161858,0.03725081,-0.04181316,0.65794109,-0.64217699
-3.23261631,1.83517179,-1.47113590,0.15586214,-0.19809725,0.00000000,-0.00000000,1.50700339,-0.87224517,0.82187843,-0.46806797,0.03712057,-0.04193657,0.65593243,-0.63989085
-3.22661331,1.83152893,-1.46080089,0.15758891,-0.19440845,0.00000000,-0.00000000,1.47020333,-0.90567816,0.82856827,-0.45491009,0.03693304,-0.04207023,0.65271217,-0.63976711
-3.22061031,1.82435652,-1.45381153,0.15888242,-0.19058765,0.00000000,-0.00000000,1.42735732,-0.94204306,0.83389989,-0.44238584,0.03670101,-0.04222186,0.64853180,-0.64201982
-3.21460730,1.81435557,-1.45058973,0.15978780,-0.18672026,0.00000000,-0.00000000,1.37919791,-0.98139971,0.83809180,-0.43070187,0.03643987,-0.04239746,0.64370790,-0.64679837
-3.20860430,1.80238324,-1.45142605,0.16036865,-0.18288356,0.00000000,-0.00000000,1.32660213,-1.02373049,0.84142994,-0.42002523,0.03616691,-0.04260096,0.63861302,-0.65418052
-3.20260130,1.78942779,-1.45646662,0.16070565,-0.17914449,0.00000000,-0.00000000,1.27056280,-1.06892918,0.84426109,-0.41047918,0.03590054,-0.04283402,0.63366436,-0.66416685
-3.19659830,1.77657911,-1.46570387,0.16089463,-0.17555787,0.00000000,-0.00000000,1.21215732,-1.11679144,0.84698395,-0.40214034,0.03565947,-0.04309583,0.62931078,-0.67667695
-3.19059530,1.76499553,-1.47897155,0.16104416,-0.17216504,0.00000000,-0.00000000,1.15251513,-1.16700784,0.85003847,-0.39503745,0.03546179,-0.04338297,0.62601843,-0.69154781
-3.18459230,1.75586823,-1.49594465,0.16127278,-0.16899302,0.00000000,-0.00000000,1.09278513,-1.21915992,0.85389340,-0.38915156,0.03532416,-0.04368937,0.62425553,-0.70853439
-3.17858929,1.75038407,-1.51614426,0.16170586,-0.16605427,0.00000000,-0.00000000,1.03410420,-1.27272002,0.85903254,-0.38441785,0.03526103,-0.04400642,0.62447678,-0.72731278
-3.17258629,1.74968818,-1.53894790,0.16247223,-0.16334689,0.00000000,-0.00000000,0.97756781,-1.32705512,0.86593999,-0.38072896,0.03528388,-0.04432311,0.62710794,-0.74748591
-3.16658329,1.75484738,-1.56360482,0.16370061,-0.16085541,0.00000000,-0.00000000,0.92420343,-1.38143517,0.87508488,-0.37793968,0.03540062,-0.04462627,0.63253102,-0.76859193
-3.16058029,1.76681547,-1.58925633,0.16551602,-0.15855206,0.00000000,-0.00000000,0.87494743,-1.43504579,0.88690602,-0.37587289,0.03561518,-0.04490103,0.64107053,-0.79011505
-3.15457729,1.78640149,-1.61496051,0.16803615,-0.15639845,0.00000000,-0.00000000,0.83062577,-1.48700537,0.90179689,-0.37432661,0.03592715,-0.04513120,0.65298133,-0.81149870
-3.14857429,1.81424189,-1.63972063,0.17136788,-0.15434758,0.00000000,-0.00000000,0.79193872,-1.53638615,0.92009160,-0.37308173,0.03633166,-0.04529986,0.66843837,-0.83216069
-3.14257129,1.85077755,-1.66251633,0.17560399,-0.15234622,0.00000000,-0.00000000,0.75944949,-1.58223860,0.94205220,-0.37191038,0.03681945,-0.04538996,0.68752872,-0.85150989
-3.13656828,1.89623630,-1.68233669,0.18082020,-0.15033734,0.00000000,-0.00000000,0.73357687,-1.62361859,0.96785780,-0.37058444,0.03737709,-0.04538497,0.71024623,-0.86896390
-3.13056528,1.95062156,-1.69821376,0.18707251,-0.14826268,0.00000000,-0.00000000,0.71459153,-1.65961615,0.99759602,-0.36888398,0.03798738,-0.04526950,0.73648892,-0.88396719
-3.12456228,2.01370756,-1.70925564,0.19439510,-0.14606537,0.00000000,-0.00000000,0.70261569,-1.68938490,1.03125704,-0.36660537,0.03862994,-0.04503000,0.76605933,-0.89600900
-3.11855928,2.08504142,-1.71467758,0.20279867,-0.14369228,0.00000000,-0.00000000,0.69762596,-1.71217108,1.06873057,-0.36356867,0.03928188,-0.04465527,0.79866788,-0.90464029
-3.11255628,2.16395201,-1.71383011,0.21226942,-0.14109635,0.00000000,-0.00000000,0.69945903,-1.72734079,1.10980596,-0.35962410,0.03991864,-0.04413708,0.83393918,-0.90948917
-3.10655328,2.24956554,-1.70622311,0.22276859,-0.13823856,0.00000000,-0.00000000,0.70781979,-1.73440463,1.15417539,-0.35465738,0.04051486,-0.04347054,0.87142112,-0.91027419
-3.10055028,2.34082746,-1.69154474,0.23423271,-0.13508958,0.00000000,-0.00000000,0.72229182,-1.73303843,1.20144031,-0.34859379,0.04104535,-0.04265446,0.91059658,-0.90681486
-3.09454727,2.43652997,-1.66967475,0.24657444,-0.13163107,0.00000000,-0.00000000,0.74234977,-1.72309938,1.25112087,-0.34140074,0.04148597,-0.04169155,0.95089737,-0.89903911
-3.08854427,2.53534444,-1.64069151,0.25968408,-0.12785663,0.00000000,-0.00000000,0.76737358,-1.70463675,1.30266796,-0.33308896,0.04181458,-0.04058850,0.99171999,-0.88698730
-3.08254127,2.63585773,-1.60487264,0.27343176,-0.12377224,0.00000000,-0.00000000,0.79666415,-1.67789676,1.35547773,-0.32371209,0.04201185,-0.03935592,1.03244265,-0.87081263
-3.07653827,2.73661109,-1.56268929,0.28767011,-0.11939640,0.00000000,-0.00000000,0.82946029,-1.64332149,1.40890788,-0.31336503,0.04206197,-0.03800814,1.07244306,-0.85077805
-3.07053527,2.83614055,-1.51479432,0.30223753,-0.11475984,0.00000000,-0.00000000,0.86495659,-1.60154157,1.46229532,-0.30218084,0.04195326,-0.03656291,1.11111632,-0.82724959
-3.06453227,2.93301733,-1.46200505,0.31696188,-0.10990488,0.00000000,-0.00000000,0.90232194,-1.55336329,1.51497454,-0.29032672,0.04167858,-0.03504101,1.14789224,-0.80068672
-3.05852926,3.02588695,-1.40528133,0.33166447,-0.10488452,0.00000000,-0.00000000,0.94071837,-1.49975030,1.56629599,-0.27799889,0.04123559,-0.03346571,1.18225149,-0.77162990
-3.05252626,3.11350569,-1.34569972,0.34616437,-0.09976118,0.00000000,-0.00000000,0.97931967,-1.44180092,1.61564406,-0.26541692,0.04062682,-0.03186224,1.21374006,-0.74068593
-3.04652326,3.19477323,-1.28442515,0.36028283,-0.09460533,0.00000000,-0.00000000,1.01732949,-1.38072156,1.66245370,-0.25281759,0.03985960,-0.03025716,1.24198130,-0.70851176
-3.04052026,3.26876034,-1.22268081,0.37384764,-0.08949393,0.00000000,-0.00000000,1.05399849,-1.31779762,1.70622558,-0.24044858,0.03894573,-0.02867772,1.26668535,-0.67579730
-3.03451726,3.33473090,-1.16171766,0.38669746,-0.08450873,0.00000000,-0.00000000,1.08863996,-1.25436249,1.74653887,-0.22856218,0.03790111,-0.02715129,1.28765549,-0.64324799
-3.02851426,3.39215753,-1.10278454,0.39868587,-0.07973454,0.00000000,-0.00000000,1.12064368,-1.19176596,1.78306162,-0.21740933,0.03674514,-0.02570470,1.30479130,-0.61156759
-3.02251126,3.44073059,-1.04709974,0.40968507,-0.07525752,0.00000000,-0.00000000,1.14948752,-1.13134294,1.81555833,-0.20723406,0.03550008,-0.02436372,1.31808859,-0.58144202
-3.01650825,3.48036053,-0.99582504,0.41958919,-0.07116345,0.00000000,-0.00000000,1.17474666,-1.07438321,1.84389461,-0.19826856,0.03419031,-0.02315255,1.32763620,-0.55352446
-3.01050525,3.51117386,-0.95004275,0.42831695,-0.06753607,0.00000000,-0.00000000,1.19610012,-1.02210328,1.86803892,-0.19072897,0.03284152,-0.02209343,1.33360999,-0.52842235
-3.00450225,3.53350316,-0.91073625,0.43581389,-0.06445549,0.00000000,-0.00000000,1.21333459,-0.97562067,1.88806150,-0.18481198,0.03147992,-0.02120625,1.33626432,-0.50668643
-2.99849925,3.54787204,-0.87877431,0.44205382,-0.06199672,0.00000000,-0.00000000,1.22634560,-0.93593129,1.90413077,-0.18069221,0.03013148,-0.02050830,1.33592154,-0.48880210
-2.99249625,3.55497571,-0.85489929,0.44703967,-0.06022823,0.00000000,-0.00000000,1.23513622,-0.90389015,1.91650737,-0.17852038,0.02882113,-0.02001411,1.33296010,-0.47518306
-2.98649325,3.55565847,-0.83971917,0.45080370,-0.05921069,0.00000000,-0.00000000,1.23981329,-0.88019561,1.92553623,-0.17842226,0.02757215,-0.01973529,1.32780166,-0.46616737
-2.98049025,3.55088874,-0.83370315,0.45340697,-0.05899579,0.00000000,-0.00000000,1.24058185,-0.86537731,1.93163714,-0.18049831,0.02640551,-0.01968055,1.32089804,-0.46201555
-2.97448724,3.54173305,-0.83718046,0.45493825,-0.05962512,0.00000000,-0.00000000,1.23773769,-0.85978759,1.93529402,-0.18482381,0.02533938,-0.01985567,1.31271832,-0.46291071
-2.96848424,3.52932948,-0.85034208,0.45551233,-0.06112925,0.00000000,-0.00000000,1.23165871,-0.86359652,1.93704338,-0.19144957,0.02438875,-0.02026357,1.30373660,-0.46896045
-2.96248124,3.51486150,-0.87324473,0.45526766,-0.06352686,0.00000000,-0.00000000,1.22279513,-0.87679029,1.93746212,-0.20040286,0.02356511,-0.02090439,1.29442091,-0.48020000
-2.95647824,3.49953275,-0.90581683,0.45436362,-0.06682402,0.00000000,-0.00000000,1.21165907,-0.89917288,1.93715501,-0.21168864,0.02287632,-0.02177566,1.28522324,-0.49659660
-2.95047524,3.48454289,-0.94786577,0.45297715,-0.07101366,0.00000000,-0.00000000,1.19881357,-0.93037088,1.93674194,-0.22529082,0.02232646,-0.02287236,1.27657120,-0.51805454
-2.94447224,3.47106487,-0.99908623,0.45129899,-0.07607509,0.00000000,-0.00000000,1.18486121,-0.96984134,1.93684500,-0.24117359,0.02191591,-0.02418707,1.26886088,-0.54442068
-2.93846923,3.46022340,-1.05906896,0.44952950,-0.08197389,0.00000000,-0.00000000,1.17043246,-1.01688250,1.93807543,-0.25928253,0.02164148,-0.02571012,1.26245121,-0.57549013
-2.93246623,3.45307454,-1.12730990,0.44787402,-0.08866182,0.00000000,-0.00000000,1.15617384,-1.07064747,1.94102045,-0.27954569,0.02149661,-0.02742964,1.25765937,-0.61101187
-2.92646323,3.45058602,-1.20321924,0.44653792,-0.09607713,0.00000000,-0.00000000,1.14273563,-1.13016050,1.94622984,-0.30187431,0.02147164,-0.02933170,1.25475716,-0.65069412
-2.92046023,3.45361816,-1.28613033,0.44572133,-0.10414503,0.00000000,-0.00000000,1.13075931,-1.19433600,1.95420241,-0.32616339,0.02155420,-0.03140034,1.25396807,-0.69420927
-2.91445723,3.46290503,-1.37530828,0.44561357,-0.11277856,0.00000000,-0.00000000,1.12086460,-1.26199980,1.96537221,-0.35229196,0.02172961,-0.03361767,1.25546468,-0.74119838
-2.90845423,3.47903587,-1.46995829,0.44638750,-0.12187961,0.00000000,-0.00000000,1.11363600,-1.33191275,1.98009480,-0.38012318,0.02198132,-0.03596391,1.25936640,-0.79127510
-2.90245123,3.50243679,-1.56923368,0.44819376,-0.13134043,0.00000000,-0.00000000,1.10960908,-1.40279602,1.99863361,-0.40950426,0.02229142,-0.03841747,1.26573721,-0.84402914
-2.89644822,3.53335305,-1.67224377,0.45115514,-0.14104528,0.00000000,-0.00000000,1.10925636,-1.47335783,2.02114688,-0.44026630,0.02264114,-0.04095497,1.27458348,-0.89902928
-2.89044522,3.57183252,-1.77806168,0.45536123,-0.15087246,0.00000000,-0.00000000,1.11297340,-1.54232101,2.04767557,-0.47222414,0.02301135,-0.04355138,1.28585188,-0.95582601
-2.88444222,3.61771095,-1.88573229,0.46086351,-0.16069660,0.00000000,-0.00000000,1.12106507,-1.60845074,2.07813275,-0.50517642,0.02338306,-0.04618012,1.29942746,-1.01395407
-2.87843922,3.67060007,-1.99428049,0.46767119,-0.17039111,0.00000000,-0.00000000,1.13373270,-1.67058175,2.11229522,-0.53890583,0.02373794,-0.04881323,1.31513214,-1.07293490
-2.87243622,3.72987951,-2.10271984,0.47574794,-0.17983083,0.00000000,-0.00000000,1.15106260,-1.72764422,2.14979790,-0.57317980,0.02405870,-0.05142158,1.33272399,-1.13227923
-2.86643322,3.79469370,-2.21006198,0.48500981,-0.18889475,0.00000000,-0.00000000,1.17301640,-1.77868754,2.19013176,-0.60775170,0.02432955,-0.05397517,1.35189742,-1.19149008
-2.86043022,3.86395458,-2.31532674,0.49532447,-0.19746876,0.00000000,-0.00000000,1.19942402,-1.82290118,2.23264585,-0.64236270,0.02453654,-0.05644344,1.37228478,-1.25006618
-2.85442721,3.93635140,-2.41755306,0.50651199,-0.20544835,0.00000000,-0.00000000,1.22997977,-1.85963186,2.27655393,-0.67674423,0.02466779,-0.05879568,1.39345956,-1.30750609
-2.84842421,4.01036780,-2.51581080,0.51834732,-0.21274110,0.00000000,-0.00000000,1.26424211,-1.88839652,2.32094597,-0.71062134,0.02471378,-0.06100151,1.41494143,-1.36331301
-2.84242121,4.08430691,-2.60921323,0.53056437,-0.21926900,0.00000000,-0.00000000,1.30163741,-1.90889046,2.36480472,-0.74371661,0.02466741,-0.06303138,1.43620341,-1.41700034
-2.83641821,4.15632420,-2.69693013,0.54286193,-0.22497039,0.00000000,-0.00000000,1.34146827,-1.92099037,2.40702713,-0.77575486,0.02452410,-0.06485712,1.45668094,-1.46809805
-2.83041521,4.22446768,-2.77820101,0.55491098,-0.22980147,0.00000000,-0.00000000,1.38292603,-1.92475212,2.44645028,-0.80646831,0.02428177,-0.06645254,1.47578312,-1.51615959
-2.82441221,4.28672453,-2.85234835,0.56636354,-0.23373743,0.00000000,-0.00000000,1.42510783,-1.92040344,2.48188100,-0.83560213,0.02394072,-0.06779402,1.49290557,-1.56076933
-2.81840920,4.34107292,-2.91879000,0.57686260,-0.23677288,0.00000000,-0.00000000,1.46703755,-1.90833153,2.51212857,-0.86292017,0.02350349,-0.06886104,1.50744484,-1.60155016
-2.81240620,4.38553722,-2.97705060,0.58605273,-0.23892188,0.00000000,-0.00000000,1.50769017,-1.88906638,2.53603901,-0.88821050,0.02297464,-0.06963674,1.51881381,-1.63817102
-2.80640320,4.41824476,-3.02677104,0.59359122,-0.24021719,0.00000000,-0.00000000,1.54601895,-1.86326021,2.55252997,-0.91129054,0.02236052,-0.07010840,1.52645754,-1.67035388
-2.80040020,4.43748188,-3.06771570,0.59915906,-0.24070903,0.00000000,-0.00000000,1.58098425,-1.83166390,2.56062471,-0.93201158,0.02166894,-0.07026779,1.52986908,-1.69787999
-2.79439720,4.44174717,-3.09977681,0.60247144,-0.24046325,0.00000000,-0.00000000,1.61158328,-1.79510133,2.55948381,-0.95026224,0.02090891,-0.07011148,1.52860450,-1.72059489
-2.78839420,4.42979957,-3.12297550,0.60328732,-0.23955895,0.00000000,-0.00000000,1.63687938,-1.75444257,2.54843334,-0.96597077,0.02009029,-0.06964098,1.52229661,-1.73841185
-2.78239120,4.40069947,-3.13745939,0.60141764,-0.23808568,0.00000000,-0.00000000,1.65602987,-1.71057693,2.52698817,-0.97910611,0.01922350,-0.06886278,1.51066681,-1.75131359
-2.77638819,4.35384099,-3.14349660,0.59673181,-0.23614033,0.00000000,-0.00000000,1.66831136,-1.66438690,2.49486957,-0.98967736,0.01831927,-0.06778824,1.49353451,-1.75935201
-2.77038519,4.28897415,-3.14146626,0.58916233,-0.23382377,0.00000000,-0.00000000,1.67314152,-1.61672382,2.45201625,-0.99773208,0.01738832,-0.06643337,1.47082383,-1.76264596
-2.76438219,4.20621601,-3.13184608,0.57870711,-0.23123747,0.00000000,-0.00000000,1.67009645,-1.56838623,2.39858846,-1.00335312,0.01644121,-0.06481850,1.44256719,-1.76137710
-2.75837919,4.10605047,-3.11519744,0.56542973,-0.22848025,0.00000000,-0.00000000,1.65892302,-1.52010148,2.33496502,-1.00665461,0.01548812,-0.06296777,1.40890583,-1.75578404
-2.75237619,3.98931676,-3.09214883,0.54945737,-0.22564521,0.00000000,-0.00000000,1.63954580,-1.47251133,2.26173338,-1.00777708,0.01453875,-0.06090859,1.37008704,-1.74615519
-2.74637319,3.85718732,-3.06337868,0.53097680,-0.22281719,0.00000000,-0.00000000,1.61206835,-1.42616170,2.17967347,-1.00688231,0.01360222,-0.05867108,1.32645854,-1.73282064
