energy_ev,total_up,Au_p_up,Au_d_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.40070035,4.14656891,1.17168405,2.60000752,0.01505181,0.00000000,0.01157109,0.25946671,0.01501585,0.89959071
-3.39469735,4.16882654,1.16989025,2.61655006,0.01513379,0.00000000,0.01138443,0.25929073,0.01492517,0.89878978
-3.38869435,4.19647514,1.16851548,2.63596990,0.01525093,0.00000000,0.01126109,0.25937427,0.01491224,0.89975880
-3.38269135,4.23013380,1.16764668,2.65865991,0.01540302,0.00000000,0.01120095,0.25973937,0.01498365,0.90271631
-3.37668834,4.27039333,1.16734626,2.68499949,0.01558991,0.00000000,0.01120328,0.26040184,0.01514565,0.90787970
-3.37068534,4.31780647,1.16765136,2.71534345,0.01581162,0.00000000,0.01126678,0.26137103,0.01540419,0.91546579
-3.36468234,4.37288186,1.16857500,2.75001319,0.01606850,0.00000000,0.01138960,0.26265002,0.01576486,0.92569192
-3.35867934,4.43608125,1.17010928,2.78929007,0.01636132,0.00000000,0.01156949,0.26423632,0.01623293,0.93877704
-3.35267634,4.50781906,1.17223026,2.83341067,0.01669140,0.00000000,0.01180390,0.26612298,0.01681336,0.95494270
-3.34667334,4.58846347,1.17490420,2.88256366,0.01706064,0.00000000,0.01209006,0.26829999,0.01751079,0.97441318
-3.34067034,4.67833757,1.17809468,2.93688769,0.01747157,0.00000000,0.01242515,0.27075603,0.01832957,0.99741475
-3.33466733,4.77771961,1.18177008,2.99646986,0.01792730,0.00000000,0.01280642,0.27348014,0.01927366,1.02417327
-3.32866433,4.88684083,1.18591071,3.06134410,0.01843147,0.00000000,0.01323125,0.27646353,0.02034664,1.05491019
-3.32266133,5.00588021,1.19051521,3.13148918,0.01898811,0.00000000,0.01369728,0.27970101,0.02155160,1.08983639
-3.31665833,5.13495521,1.19560545,3.20682589,0.01960142,0.00000000,0.01420245,0.28319230,0.02289099,1.12914400
-3.31065533,5.27410823,1.20122972,3.28721320,0.02027556,0.00000000,0.01474504,0.28694276,0.02436650,1.17299616
-3.30465233,5.42328898,1.20746373,3.37244357,0.02101438,0.00000000,0.01532365,0.29096366,0.02597883,1.22151503
-3.29864932,5.58233336,1.21440935,3.46223735,0.02182105,0.00000000,0.01593713,0.29527191,0.02772751,1.27476839
-3.29264632,5.75093976,1.22219106,3.55623695,0.02269775,0.00000000,0.01658455,0.29988926,0.02961063,1.33275552
-3.28664332,5.92864453,1.23095027,3.65400113,0.02364536,0.00000000,0.01726507,0.30484089,0.03162460,1.39539311
-3.28064032,6.11479815,1.24083785,3.75500022,0.02466310,0.00000000,0.01797778,0.31015361,0.03376395,1.46250195
-3.27463732,6.30854436,1.25200524,3.85861283,0.02574827,0.00000000,0.01872160,0.31585379,0.03602104,1.53379550
-3.26863432,6.50880404,1.26459482,3.96412505,0.02689601,0.00000000,0.01949506,0.32196497,0.03838595,1.60887122
-3.26263132,6.71426613,1.27872998,4.07073248,0.02809921,0.00000000,0.02029622,0.32850548,0.04084631,1.68720552
-3.25662831,6.92338707,1.29450555,4.17754600,0.02934840,0.00000000,0.02112246,0.33548627,0.04338730,1.76815307
-3.25062531,7.13440017,1.31197930,4.28360122,0.03063180,0.00000000,0.02197045,0.34290882,0.04599167,1.85095127
-3.24462231,7.34533589,1.33116478,4.38787216,0.03193555,0.00000000,0.02283602,0.35076365,0.04863989,1.93472996
-3.23861931,7.55405299,1.35202616,4.48928873,0.03324387,0.00000000,0.02371419,0.35902920,0.05131042,2.01852664
-3.23261631,7.75828044,1.37447523,4.58675783,0.03453952,0.00000000,0.02459915,0.36767142,0.05398009,2.10130691
-3.22661331,7.95566884,1.39837076,4.67918749,0.03580419,0.00000000,0.02548443,0.37664393,0.05662462,2.18198966
-3.22061031,8.14384979,1.42352033,4.76551312,0.03701908,0.00000000,0.02636296,0.38588889,0.05921920,2.25947603
-3.21460730,8.32050102,1.44968436,4.84472512,0.03816544,0.00000000,0.02722737,0.39533843,0.06173919,2.33268136
-3.20860430,8.48341480,1.47658235,4.91589667,0.03922520,0.00000000,0.02807013,0.40491673,0.06416091,2.40056846
-3.20260130,8.63056665,1.50390083,4.97821074,0.04018156,0.00000000,0.02888395,0.41454247,0.06646245,2.46218113
-3.19659830,8.76018154,1.53130274,5.03098512,0.04101957,0.00000000,0.02966200,0.42413172,0.06862446,2.51667612
-3.19059530,8.87079477,1.55843791,5.07369468,0.04172664,0.00000000,0.03039828,0.43360099,0.07063096,2.56335236
-3.18459230,8.96130464,1.58495396,5.10598981,0.04229300,0.00000000,0.03108792,0.44287042,0.07247006,2.60167583
-3.17858929,9.03101494,1.61050748,5.12771052,0.04271201,0.00000000,0.03172744,0.45186690,0.07413452,2.63129899
-3.17258629,9.07966511,1.63477489,5.13889556,0.04298038,0.00000000,0.03231504,0.46052704,0.07562224,2.65207394
-3.16658329,9.10744695,1.65746271,5.13978629,0.04309831,0.00000000,0.03285074,0.46879984,0.07693648,2.66405844
-3.16058029,9.11500707,1.67831686,5.13082511,0.04306941,0.00000000,0.03333652,0.47664895,0.07808595,2.66751472
-3.15457729,9.10343497,1.69713073,5.11264860,0.04290059,0.00000000,0.03377637,0.48405448,0.07908460,2.66290100
-3.14857429,9.07423716,1.71375181,5.08607534,0.04260178,0.00000000,0.03417623,0.49101421,0.07995127,2.65085610
-3.14257129,9.02929827,1.72808671,5.05208900,0.04218556,0.00000000,0.03454387,0.49754421,0.08070899,2.63217803
-3.13656828,8.97083061,1.74010428,5.01181679,0.04166672,0.00000000,0.03488867,0.50367883,0.08138426,2.60779725
-3.13056528,8.90131381,1.74983696,4.96650412,0.04106176,0.00000000,0.03522134,0.50946998,0.08200596,2.57874602
-3.12456228,8.82342675,1.75738006,4.91748578,0.04038833,0.00000000,0.03555360,0.51498578,0.08260435,2.54612512
-3.11855928,8.73997391,1.76288916,4.86615439,0.03966468,0.00000000,0.03589773,0.52030854,0.08320982,2.51106924
-3.11255628,8.65380852,1.76657548,4.81392676,0.03890908,0.00000000,0.03626617,0.52553216,0.08385177,2.47471260
-3.10655328,8.56775483,1.76869944,4.76220897,0.03813933,0.00000000,0.03667106,0.53075898,0.08455743,2.43815602
-3.10055028,8.48453185,1.76956245,4.71236079,0.03737225,0.00000000,0.03712381,0.53609616,0.08535086,2.40243667
-3.09454727,8.40668073,1.76949725,4.66566049,0.03662325,0.00000000,0.03763465,0.54165173,0.08625209,2.36850153
-3.08854427,8.33649785,1.76885698,4.62327065,0.03590601,0.00000000,0.03821227,0.54753043,0.08727643,2.33718540
-3.08254127,8.27597534,1.76800336,4.58620614,0.03523217,0.00000000,0.03886344,0.55382946,0.08843403,2.30919386
-3.07653827,8.22675090,1.76729445,4.55530499,0.03461116,0.00000000,0.03959280,0.56063431,0.08972967,2.28509175
-3.07053527,8.19006789,1.76707231,4.53120321,0.03405008,0.00000000,0.04040261,0.56801491,0.09116282,2.26529690
-3.06453227,8.16674703,1.76765114,4.51431440,0.03355371,0.00000000,0.04129266,0.57602216,0.09272787,2.25007927
-3.05852926,8.15717031,1.76930636,4.50481504,0.03312449,0.00000000,0.04226024,0.58468507,0.09441464,2.23956481
-3.05252626,8.16127740,1.77226505,4.50263607,0.03276269,0.00000000,0.04330014,0.59400867,0.09620897,2.23374368
-3.04652326,8.17857474,1.77669819,4.50746146,0.03246657,0.00000000,0.04440482,0.60397272,0.09809348,2.23248207
-3.04052026,8.20815685,1.78271507,4.51873401,0.03223258,0.00000000,0.04556460,0.61453147,0.10004839,2.23553689
-3.03451726,8.24873919,1.79036000,4.53566867,0.03205564,0.00000000,0.04676788,0.62561427,0.10205228,2.24257232
-3.02851426,8.29870141,1.79961159,4.55727297,0.03192942,0.00000000,0.04800150,0.63712730,0.10408294,2.25317772
-3.02251126,8.35613968,1.81038448,4.58237445,0.03184660,0.00000000,0.04925105,0.64895609,0.10611803,2.26688574
-3.01650825,8.41892638,1.82253348,4.60965414,0.03179923,0.00000000,0.05050131,0.66096896,0.10813568,2.28319021
-3.01050525,8.48477508,1.83585980,4.63768515,0.03177896,0.00000000,0.05173658,0.67302109,0.11011494,2.30156297
-3.00450225,8.55130883,1.85011910,4.66497523,0.03177732,0.00000000,0.05294115,0.68495904,0.11203611,2.32146929
-2.99849925,8.61612938,1.86503085,4.69001165,0.03178603,0.00000000,0.05409969,0.69662561,0.11388091,2.34238135
-2.99249625,8.67688508,1.88028864,4.71130704,0.03179714,0.00000000,0.05519763,0.70786472,0.11563258,2.36378971
-2.98649325,8.73133542,1.89557075,4.72744428,0.03180328,0.00000000,0.05622154,0.71852608,0.11727578,2.38521253
-2.98049025,8.77740983,1.91055060,4.73711898,0.03179781,0.00000000,0.05715944,0.72846955,0.11879654,2.40620260
-2.97448724,8.81325924,1.92490661,4.73917781,0.03177489,0.00000000,0.05800107,0.73756883,0.12018208,2.42635225
-2.96848424,8.83729868,1.93833096,4.73265138,0.03172962,0.00000000,0.05873813,0.74571450,0.12142071,2.44529647
-2.96248124,8.84823983,1.95053701,4.71678035,0.03165806,0.00000000,0.05936444,0.75281615,0.12250164,2.46271429
-2.95647824,8.84511280,1.96126509,4.69103394,0.03155728,0.00000000,0.05987600,0.75880362,0.12341495,2.47832888
-2.95047524,8.82727686,1.97028661,4.65512032,0.03142532,0.00000000,0.06027101,0.76362736,0.12415157,2.49190660
-2.94447224,8.79442017,1.97740635,4.60898850,0.03126115,0.00000000,0.06054984,0.76725781,0.12470332,2.50325531
-2.93846923,8.74654924,1.98246312,4.55282214,0.03106467,0.00000000,0.06071483,0.76968415,0.12506300,2.51222217
-2.93246623,8.68396905,1.98532900,4.48702563,0.03083660,0.00000000,0.06077016,0.77091221,0.12522460,2.51869127
-2.92646323,8.60725509,1.98590726,4.41220330,0.03057844,0.00000000,0.06072152,0.77096202,0.12518348,2.52258112
-2.92046023,8.51721910,1.98412947,4.32913314,0.03029233,0.00000000,0.06057583,0.76986499,0.12493657,2.52384234
-2.91445723,8.41487020,1.97995210,4.23873604,0.02998104,0.00000000,0.06034086,0.76766097,0.12448262,2.52245541
-2.90845423,8.30137343,1.97335287,4.14204239,0.02964779,0.00000000,0.06002488,0.76439544,0.12382233,2.51842881
-2.90245123,8.17800760,1.96432748,4.04015740,0.02929623,0.00000000,0.05963624,0.76011691,0.12295853,2.51179732
-2.89644822,8.04612434,1.95288667,3.93422678,0.02893032,0.00000000,0.05918307,0.75487483,0.12189617,2.50262063
-2.89044522,7.90711006,1.93905435,3.82540419,0.02855424,0.00000000,0.05867288,0.74871799,0.12064235,2.49098225
-2.88444222,7.76235227,1.92286652,3.71482174,0.02817232,0.00000000,0.05811236,0.74169361,0.11920621,2.47698851
-2.87843922,7.61321126,1.90437146,3.60356450,0.02778893,0.00000000,0.05750709,0.73384710,0.11759875,2.46076786
-2.87243622,7.46099807,1.88363104,3.49264990,0.02740846,0.00000000,0.05686151,0.72522258,0.11583258,2.44247018
-2.86643322,7.30695890,1.86072297,3.38301223,0.02703518,0.00000000,0.05617880,0.71586389,0.11392166,2.42226617
-2.86043022,7.15226595,1.83574405,3.27549255,0.02667326,0.00000000,0.05546096,0.70581627,0.11188094,2.40034673
-2.85442721,6.99801413,1.80881384,3.17083365,0.02632661,0.00000000,0.05470896,0.69512836,0.10972609,2.37692219
-2.84842421,6.84522291,1.78007864,3.06967958,0.02599894,0.00000000,0.05392294,0.68385434,0.10747313,2.35222148
-2.84242121,6.69484203,1.74971521,2.97257918,0.02569362,0.00000000,0.05310247,0.67205624,0.10513817,2.32649087
-2.83641821,6.54775990,1.71793386,2.87999248,0.02541370,0.00000000,0.05224690,0.65980589,0.10273716,2.29999249
-2.83041521,6.40481300,1.68498060,2.79229919,0.02516185,0.00000000,0.05135571,0.64718658,0.10028568,2.27300235
-2.82441221,6.26679517,1.65113770,2.70980810,0.02494037,0.00000000,0.05042882,0.63429416,0.09779886,2.24580785
-2.81840920,6.13446508,1.61672272,2.63276654,0.02475113,0.00000000,0.04946698,0.62123733,0.09529121,2.21870472
-2.81240620,6.00855104,1.58208543,2.56136893,0.02459559,0.00000000,0.04847205,0.60813723,0.09277670,2.19199330
-2.80640320,5.88975213,1.54760290,2.49576379,0.02447480,0.00000000,0.04744719,0.59512611,0.09026868,2.16597431
-2.80040020,5.77873509,1.51367249,2.43605864,0.02438940,0.00000000,0.04639707,0.58234517,0.08777994,2.14094389
-2.79439720,5.67612702,1.48070314,2.38232265,0.02433961,0.00000000,0.04532794,0.56994159,0.08532280,2.11718826
-2.78839420,5.58250384,1.44910509,2.33458685,0.02432527,0.00000000,0.04424759,0.55806494,0.08290908,2.09497791
-2.78239120,5.49837539,1.41927870,2.29284225,0.02434586,0.00000000,0.04316524,0.54686302,0.08055018,2.07456162
-2.77638819,5.42416784,1.39160252,2.25703614,0.02440051,0.00000000,0.04209137,0.53647747,0.07825706,2.05616043
-2.77038519,5.36020478,1.36642153,2.22706721,0.02448804,0.00000000,0.04103744,0.52703926,0.07604015,2.03996189
-2.76438219,5.30668808,1.34403586,2.20278010,0.02460698,0.00000000,0.04001552,0.51866431,0.07390934,2.02611464
-2.75837919,5.26368006,1.32469066,2.18396012,0.02475559,0.00000000,0.03903795,0.51144957,0.07187377,2.01472382
-2.75237619,5.23108831,1.30856764,2.17032880,0.02493192,0.00000000,0.03811689,0.50546955,0.06994174,2.00584738
-2.74637319,5.20865427,1.29577858,2.16154098,0.02513379,0.00000000,0.03726391,0.50077372,0.06812045,1.99949349
-2.74037019,5.19594671,1.28636124,2.15718390,0.02535886,0.00000000,0.03648955,0.49738465,0.06641584,1.99561935
-2.73436718,5.19236078,1.28027781,2.15677878,0.02560464,0.00000000,0.03580295,0.49529715,0.06483233,1.99413142
-2.72836418,5.19712318,1.27741592,2.15978510,0.02586849,0.00000000,0.03521146,0.49447838,0.06337271,1.99488715
-2.72236118,5.20930355,1.27759209,2.16560764,0.02614768,0.00000000,0.03472043,0.49486882,0.06203787,1.99769823
-2.71635818,5.22783186,1.28055760,2.17360614,0.02643937,0.00000000,0.03433289,0.49638415,0.06082678,2.00233536
-2.71035518,5.25152142,1.28600633,2.18310751,0.02674068,0.00000000,0.03404949,0.49891787,0.05973639,2.00853429
-2.70435218,5.27909674,1.29358426,2.19342000,0.02704870,0.00000000,0.03386842,0.50234451,0.05876161,2.01600320
-2.69834917,5.30922538,1.30290025,2.20384897,0.02736049,0.00000000,0.03378544,0.50652333,0.05789547,2.02443091
-2.69234617,5.34055261,1.31353773,2.21371369,0.02767321,0.00000000,0.03379402,0.51130235,0.05712921,2.03349596
-2.68634317,5.37173799,1.32506676,2.22236460,0.02798407,0.00000000,0.03388554,0.51652253,0.05645254,2.04287619
-2.68034017,5.40149240,1.33705619,2.22920037,0.02829047,0.00000000,0.03404963,0.52202201,0.05585395,2.05225850
-2.67433717,5.42861455,1.34908549,2.23368427,0.02859008,0.00000000,0.03427447,0.52764024,0.05532106,2.06134861
-2.66833417,5.45202584,1.36075606,2.23535929,0.02888087,0.00000000,0.03454725,0.53322194,0.05484098,2.06988049
-2.66233117,5.47080252,1.37170157,2.23386145,0.02916128,0.00000000,0.03485465,0.53862088,0.05440080,2.07762522
-2.65632816,5.48420414,1.38159729,2.22893102,0.02943027,0.00000000,0.03518329,0.54370323,0.05398798,2.08439898
-2.65032516,5.49169758,1.39016815,2.22042114,0.02968748,0.00000000,0.03552028,0.54835065,0.05359081,2.09007007
-2.64432216,5.49297579,1.39719537,2.20830373,0.02993328,0.00000000,0.03585368,0.55246289,0.05319877,2.09456454
-2.63831916,5.48797073,1.40252155,2.19267226,0.03016890,0.00000000,0.03617297,0.55596003,0.05280295,2.09787039
-2.63231616,5.47685986,1.40605418,2.17374139,0.03039647,0.00000000,0.03646946,0.55878422,0.05239635,2.10004009
-2.62631316,5.46006584,1.40776727,2.15184336,0.03061908,0.00000000,0.03673662,0.56090087,0.05197407,2.10119121
-2.62031016,5.43824910,1.40770128,2.12742104,0.03084077,0.00000000,0.03697034,0.56229939,0.05153357,2.10150513
-2.61430715,5.41229326,1.40596112,2.10101772,0.03106647,0.00000000,0.03716911,0.56299321,0.05107466,2.10122366
-2.60830415,5.38328319,1.40271227,2.07326385,0.03130193,0.00000000,0.03733402,0.56301933,0.05059955,2.10064348
-2.60230115,5.35247625,1.39817502,2.04486081,0.03155356,0.00000000,0.03746871,0.56243712,0.05011276,2.10010851
-2.59629815,5.32126685,1.39261690,2.01656215,0.03182824,0.00000000,0.03757922,0.56132653,0.04962092,2.10000012
-2.59029515,5.29114537,1.38634356,1.98915258,0.03213305,0.00000000,0.03767366,0.55978562,0.04913248,2.10072551
-2.58429215,5.26365208,1.37968818,1.96342540,0.03247500,0.00000000,0.03776186,0.55792753,0.04865746,2.10270438
-2.57828914,5.24032767,1.37299980,1.94015876,0.03286068,0.00000000,0.03785487,0.55587694,0.04820698,2.10635420
-2.57228614,5.22266167,1.36663097,1.92009169,0.03329593,0.00000000,0.03796444,0.55376606,0.04779283,2.11207468
-2.56628314,5.21204055,1.36092521,1.90390046,0.03378552,0.00000000,0.03810245,0.55173042,0.04742701,2.12023182
-2.56028014,5.20969760,1.35620460,1.89217631,0.03433276,0.00000000,0.03828032,0.54990441,0.04712122,2.13114217
-2.55427714,5.21666637,1.35275835,1.88540518,0.03493924,0.00000000,0.03850846,0.54841704,0.04688639,2.14505803
-2.54827414,5.23373994,1.35083257,1.88395053,0.03560457,0.00000000,0.03879570,0.54738780,0.04673215,2.16215431
-2.54227114,5.26143770,1.35062194,1.88803972,0.03632622,0.00000000,0.03914885,0.54692307,0.04666643,2.18251756
-2.53626813,5.29998168,1.35226360,1.89775494,0.03709938,0.00000000,0.03957230,0.54711307,0.04669508,2.20613806
-2.53026513,5.34928353,1.35583367,1.91302893,0.03791701,0.00000000,0.04006777,0.54802960,0.04682152,2.23290530
-2.52426213,5.40894328,1.36134660,1.93364603,0.03876991,0.00000000,0.04063418,0.54972459,0.04704655,2.26260745
-2.51825913,5.47826035,1.36875725,1.95924854,0.03964695,0.00000000,0.04126757,0.55222965,0.04736819,2.29493487
-2.51225613,5.55625657,1.37796592,1.98934843,0.04053533,0.00000000,0.04196125,0.55555649,0.04778162,2.32948795
-2.50625313,5.64171059,1.38882574,2.02334388,0.04142099,0.00000000,0.04270606,0.55969828,0.04827932,2.36578882
-2.50025013,5.73320235,1.40115232,2.06054014,0.04228908,0.00000000,0.04349066,0.56463173,0.04885116,2.40329681
-2.49424712,5.82916567,1.41473490,2.10017390,0.04312449,0.00000000,0.04430201,0.57031993,0.04948472,2.44142690
-2.48824412,5.92794668,1.42934856,2.14144009,0.04391232,0.00000000,0.04512589,0.57671554,0.05016563,2.47957029
-2.48224112,6.02786538,1.44476670,2.18352003,0.04463855,0.00000000,0.04594745,0.58376436,0.05087799,2.51711641
-2.47623812,6.12727745,1.46077319,2.22560961,0.04529046,0.00000000,0.04675181,0.59140886,0.05160488,2.55347501
-2.47023512,6.22463324,1.47717339,2.26694631,0.04585716,0.00000000,0.04752462,0.59959164,0.05232888,2.58809744
-2.46423212,6.31853131,1.49380362,2.30683384,0.04633000,0.00000000,0.04825260,0.60825846,0.05303260,2.62049596
-2.45822911,6.40776384,1.51053838,2.34466320,0.04670288,0.00000000,0.04892398,0.61736082,0.05369927,2.65026022
-2.45222611,6.49135179,1.52729512,2.37992942,0.04697242,0.00000000,0.04952895,0.62685786,0.05431324,2.67706991
-2.44622311,6.56856849,1.54403629,2.41224311,0.04713811,0.00000000,0.05005982,0.63671760,0.05486048,2.70070317
-2.44022011,6.63895054,1.56076861,2.44133650,0.04720220,0.00000000,0.05051130,0.64691738,0.05532905,2.72104027
-2.43421711,6.70229610,1.57753979,2.46706387,0.04716962,0.00000000,0.05088044,0.65744369,0.05570946,2.73806248
-2.42821411,6.75865099,1.59443286,2.48939642,0.04704762,0.00000000,0.05116659,0.66829131,0.05599499,2.75184642
-2.42221111,6.80828394,1.61155874,2.50841226,0.04684547,0.00000000,0.05137120,0.67946194,0.05618194,2.76255423
-2.41620810,6.85165282,1.62904734,2.52428200,0.04657402,0.00000000,0.05149754,0.69096255,0.05626972,2.77042033
-2.41020510,6.88936412,1.64703804,2.53725115,0.04624514,0.00000000,0.05155034,0.70280342,0.05626099,2.77573562
-2.40420210,6.92212832,1.66567000,2.54762020,0.04587129,0.00000000,0.05153540,0.71499619,0.05616159,2.77883014
-2.39819910,6.95071388,1.68507296,2.55572373,0.04546491,0.00000000,0.05145913,0.72755208,0.05598044,2.78005529
-2.39219610,6.97590262,1.70535920,2.56190965,0.04503803,0.00000000,0.05132818,0.74048019,0.05572941,2.77976658
-2.38619310,6.99844883,1.72661679,2.56651976,0.04460174,0.00000000,0.05114906,0.75378632,0.05542299,2.77830801
-2.38019010,7.01904431,1.74890487,2.56987255,0.04416590,0.00000000,0.05092774,0.76747202,0.05507805,2.77599878
-2.37418709,7.03829096,1.77225071,2.57224918,0.04373880,0.00000000,0.05066950,0.78153409,0.05471340,2.77312301
-2.36818409,7.05668169,1.79664886,2.57388305,0.04332707,0.00000000,0.05037865,0.79596440,0.05434936,2.76992287
-2.36218109,7.07459032,1.82206208,2.57495340,0.04293552,0.00000000,0.05005857,0.81075003,0.05400727,2.76659514
-2.35617809,7.09226980,1.84842383,2.57558287,0.04256721,0.00000000,0.04971164,0.82587345,0.05370893,2.76329116
-2.35017509,7.10985820,1.87564190,2.57583886,0.04222358,0.00000000,0.04933937,0.84131281,0.05347602,2.76011973
-2.34417209,7.12739077,1.90360274,2.57573818,0.04190464,0.00000000,0.04894259,0.85704205,0.05332947,2.75715242
-2.33816908,7.14481657,1.93217590,2.57525434,0.04160919,0.00000000,0.04852167,0.87303073,0.05328880,2.75443045
-2.33216608,7.16201748,1.96121820,2.57432670,0.04133520,0.00000000,0.04807679,0.88924355,0.05337150,2.75197245
-2.32616308,7.17882773,1.99057716,2.57287061,0.04108007,0.00000000,0.04760821,0.90563935,0.05359235,2.74978217
-2.32016008,7.19505186,2.02009320,2.57078758,0.04084097,0.00000000,0.04711656,0.92216967,0.05396281,2.74785534
-2.31415708,7.21047966,2.04960071,2.56797482,0.04061513,0.00000000,0.04660304,0.93877688,0.05449047,2.74618501
-2.30815408,7.22489679,2.07892757,2.56433339,0.04040010,0.00000000,0.04606963,0.95539197,0.05517853,2.74476496
-2.30215108,7.23809022,2.10789349,2.55977437,0.04019398,0.00000000,0.04551922,0.97193214,0.05602540,2.74359064
-2.29614807,7.24984851,2.13630730,2.55422282,0.03999547,0.00000000,0.04495561,0.98829850,0.05702445,2.74265787
-2.29014507,7.25995718,2.16396362,2.54761941,0.03980404,0.00000000,0.04438351,1.00437390,0.05816382,2.74195920
-2.28414207,7.26819009,2.19063936,2.53991976,0.03961983,0.00000000,0.04380842,1.02002147,0.05942652,2.74147849
-2.27813907,7.27429809,2.21609074,2.53109189,0.03944366,0.00000000,0.04323644,1.03508390,0.06079056,2.74118416
-2.27213607,7.27799664,2.24005124,2.52111218,0.03927683,0.00000000,0.04267404,1.04938370,0.06222940,2.74102200
-2.26613307,7.27895414,2.26223112,2.50996039,0.03912102,0.00000000,0.04212780,1.06272489,0.06371244,2.74090813
-2.26013007,7.27678273,2.28231899,2.49761454,0.03897805,0.00000000,0.04160409,1.07489590,0.06520582,2.74072305
-2.25412706,7.27103324,2.29998564,2.48404610,0.03884969,0.00000000,0.04110880,1.08567394,0.06667327,2.74030747
-2.24812406,7.26119551,2.31489036,2.46921620,0.03873746,0.00000000,0.04064701,1.09483082,0.06807714,2.73946069
-2.24212106,7.24670509,2.32668966,2.45307340,0.03864247,0.00000000,0.04022283,1.10213979,0.06937950,2.73794175
-2.23611806,7.22695650,2.33504813,2.43555318,0.03856525,0.00000000,0.03983913,1.10738354,0.07054328,2.73547386
-2.23011506,7.20132309,2.33965101,2.41657956,0.03850567,0.00000000,0.03949745,1.11036264,0.07153347,2.73175196
-2.22411206,7.16918249,2.34021783,2.39606866,0.03846294,0.00000000,0.03919792,1.11090425,0.07231820,2.72645328
-2.21810905,7.12994652,2.33651640,2.37393410,0.03843554,0.00000000,0.03893925,1.10887055,0.07286980,2.71925036
-2.21210605,7.08309390,2.32837630,2.35009381,0.03842135,0.00000000,0.03871884,1.10416649,0.07316570,2.70982591
-2.20610305,7.02820359,2.31570098,2.32447787,0.03841774,0.00000000,0.03853284,1.09674631,0.07318916,2.69788871
-2.20010005,6.96498679,2.29847785,2.29703664,0.03842172,0.00000000,0.03837636,1.08661851,0.07292983,2.68318959
-2.19409705,6.89331543,2.27678536,2.26774865,0.03843010,0.00000000,0.03824369,1.07384896,0.07238406,2.66553655
-2.18809405,6.81324511,2.25079685,2.23662770,0.03843970,0.00000000,0.03812848,1.05856183,0.07155502,2.64480806
-2.18209105,6.72503092,2.22078059,2.20372836,0.03844749,0.00000000,0.03802403,1.04093842,0.07045256,2.62096377
-2.17608804,6.62913495,2.18709594,2.16914973,0.03845078,0.00000000,0.03792347,1.02121362,0.06909289,2.59405191
-2.17008504,6.52622471,2.15018581,2.13303688,0.03844734,0.00000000,0.03782002,0.99967054,0.06749804,2.56421277
-2.16408204,6.41716254,2.11056567,2.09558003,0.03843547,0.00000000,0.03770717,0.97663313,0.06569522,2.53167827
-2.15807904,6.30298626,2.06880968,2.05701126,0.03841408,0.00000000,0.03757885,0.95245759,0.06371594,2.49676726
-2.15207604,6.18488221,2.02553454,2.01759920,0.03838266,0.00000000,0.03742957,0.92752257,0.06159519,2.45987701
-2.14607304,6.06415214,1.98138214,1.97764181,0.03834124,0.00000000,0.03725454,0.90221896,0.05937043,2.42147123
-2.14007004,5.94217559,1.93700144,1.93745791,0.03829028,0.00000000,0.03704973,0.87693959,0.05708071,2.38206522
-2.13406703,5.82037004,1.89303092,1.89737780,0.03823057,0.00000000,0.03681198,0.85206931,0.05476570,2.34220895
-2.12806403,5.70015062,1.85008199,1.85773373,0.03816305,0.00000000,0.03653899,0.82797586,0.05246482,2.30246898
-2.12206103,5.58289154,1.80872432,1.81885076,0.03808869,0.00000000,0.03622939,0.80500188,0.05021649,2.26340996
-2.11605803,5.46989102,1.76947348,1.78103848,0.03800830,0.00000000,0.03588274,0.78345826,0.04805739,2.22557680
-2.11005503,5.36234101,1.73278130,1.74458400,0.03792240,0.00000000,0.03549954,0.76361900,0.04602191,2.18947809
-2.10405203,5.26130295,1.69902906,1.70974665,0.03783116,0.00000000,0.03508128,0.74571755,0.04414158,2.15557160
-2.09804902,5.16768992,1.66852353,1.67675446,0.03773425,0.00000000,0.03463037,0.72994466,0.04244473,2.12425236
-2.09204602,5.08225550,1.64149561,1.64580242,0.03763089,0.00000000,0.03415022,0.71644747,0.04095615,2.09584352
-2.08604302,5.00558883,1.61810116,1.61705248,0.03751983,0.00000000,0.03364512,0.70532976,0.03969680,2.07059044
-2.08004002,4.93811530,1.59842381,1.59063491,0.03739943,0.00000000,0.03312031,0.69665302,0.03868364,2.04865767
-2.07403702,4.88010179,1.58247890,1.56665083,0.03726777,0.00000000,0.03258182,0.69043810,0.03792949,2.03012894
-2.06803402,4.83166534,1.57021833,1.54517532,0.03712277,0.00000000,0.03203647,0.68666731,0.03744285,2.01500965
-2.06203102,4.79278410,1.56153582,1.52626078,0.03696239,0.00000000,0.03149169,0.68528663,0.03722784,2.00323158
-2.05602801,4.76330927,1.55627205,1.50994007,0.03678476,0.00000000,0.03095544,0.68620793,0.03728413,1.99465932
-2.05002501,4.74297709,1.55421964,1.49622909,0.03658835,0.00000000,0.03043597,0.68931124,0.03760683,1.98909800
-2.04402201,4.73142020,1.55512773,1.48512841,0.03637216,0.00000000,0.02994170,0.69444685,0.03818656,1.98630183
-2.03801901,4.72817783,1.55870616,1.47662394,0.03613576,0.00000000,0.02948097,0.70143756,0.03900944,1.98598311
