energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.08254127,1.63077057,0.00125538,0.08776095,0.33190489,1.16981117,0.01722533,0.37182517,0.34816484,0.00288828
-3.07653827,1.66904608,0.00125612,0.08603729,0.34665422,1.19774568,0.01726064,0.38556213,0.34955820,0.00294586
-3.07053527,1.70680434,0.00125624,0.08403949,0.36184551,1.22531096,0.01725440,0.39969564,0.35016900,0.00300452
-3.06453227,1.74411102,0.00125623,0.08180945,0.37742038,1.25257070,0.01720979,0.41418515,0.35006350,0.00306449
-3.05852926,1.78095421,0.00125647,0.07939118,0.39328893,1.27953208,0.01712998,0.42896139,0.34930481,0.00312581
-3.05252626,1.81723382,0.00125724,0.07682939,0.40932839,1.30613865,0.01701798,0.44392442,0.34794976,0.00318833
-3.04652326,1.85275657,0.00125867,0.07416838,0.42538334,1.33226717,0.01687646,0.45894348,0.34604650,0.00325166
-3.04052026,1.88723709,0.00126076,0.07145092,0.44126767,1.35772871,0.01670780,0.47385856,0.34363298,0.00331514
-3.03451726,1.92030506,0.00126336,0.06871748,0.45676829,1.38227401,0.01651400,0.48848383,0.34073628,0.00337791
-3.02851426,1.95151798,0.00126623,0.06600552,0.47165045,1.40560265,0.01629679,0.50261266,0.33737285,0.00343889
-3.02251126,1.98037882,0.00126899,0.06334911,0.48566455,1.42737563,0.01605772,0.51602407,0.33354955,0.00349680
-3.01650825,2.00635758,0.00127122,0.06077853,0.49855398,1.44723038,0.01579831,0.52849027,0.32926537,0.00355026
-3.01050525,2.02891532,0.00127244,0.05832021,0.51006386,1.46479751,0.01552025,0.53978487,0.32451369,0.00359778
-3.00450225,2.04752937,0.00127214,0.05599663,0.51995007,1.47971806,0.01522568,0.54969134,0.31928487,0.00363788
-2.99849925,2.06171821,0.00126987,0.05382642,0.52798815,1.49166035,0.01491737,0.55801127,0.31356903,0.00366914
-2.99249625,2.07106447,0.00126524,0.05182439,0.53398178,1.50033535,0.01459902,0.56457198,0.30735877,0.00369023
-2.98649325,2.07523498,0.00125796,0.05000174,0.53777024,1.50550973,0.01427554,0.56923311,0.30065165,0.00370001
-2.98049025,2.07399658,0.00124789,0.04836616,0.53923450,1.50701592,0.01395325,0.57189175,0.29345231,0.00369758
-2.97448724,2.06722705,0.00123502,0.04692201,0.53830180,1.50475865,0.01364010,0.57248609,0.28577409,0.00368230
-2.96848424,2.05492070,0.00121958,0.04567045,0.53494830,1.49871771,0.01334582,0.57099711,0.27764007,0.00365385
-2.96248124,2.03718847,0.00120195,0.04460960,0.52919991,1.48894711,0.01308203,0.56744869,0.26908343,0.00361223
-2.95647824,2.01425289,0.00118275,0.04373469,0.52113110,1.47557070,0.01286229,0.56190576,0.26014724,0.00355778
-2.95047524,1.98643835,0.00116280,0.04303823,0.51086201,1.45877488,0.01270198,0.55447110,0.25088366,0.00349115
-2.94447224,1.95415756,0.00114308,0.04251019,0.49855386,1.43879899,0.01261825,0.54528066,0.24135260,0.00341334
-2.93846923,1.91789520,0.00112477,0.04213826,0.48440316,1.41592415,0.01262972,0.53449803,0.23162004,0.00332557
-2.93246623,1.87818974,0.00110917,0.04190811,0.46863481,1.39046138,0.01275620,0.52230813,0.22175603,0.00322933
-2.92646323,1.83561464,0.00109770,0.04180369,0.45149474,1.36273971,0.01301823,0.50891070,0.21183259,0.00312630
-2.92046023,1.79075995,0.00109183,0.04180766,0.43324220,1.33309512,0.01343657,0.49451384,0.20192157,0.00301825
-2.91445723,1.74421505,0.00109302,0.04190173,0.41414226,1.30186075,0.01403160,0.47932791,0.19209262,0.00290708
-2.90845423,1.69655348,0.00110272,0.04206718,0.39445871,1.26935893,0.01482261,0.46356000,0.18241141,0.00279466
-2.90245123,1.64832006,0.00112227,0.04228524,0.37444777,1.23589515,0.01582706,0.44740928,0.17293808,0.00268285
-2.89644822,1.60002079,0.00115287,0.04253756,0.35435263,1.20175410,0.01705980,0.43106324,0.16372610,0.00257340
-2.89044522,1.55211526,0.00119550,0.04280664,0.33439905,1.16719755,0.01853222,0.41469479,0.15482140,0.00246794
-2.88444222,1.50501171,0.00125090,0.04307615,0.31479212,1.13246393,0.02025145,0.39846039,0.14626195,0.00236790
-2.87843922,1.45906413,0.00131951,0.04333121,0.29571399,1.09776904,0.02221959,0.38249889,0.13807764,0.00227451
-2.87243622,1.41457105,0.00140145,0.04355863,0.27732262,1.06330758,0.02443303,0.36693113,0.13029039,0.00218876
-2.86643322,1.37177562,0.00149644,0.04374694,0.25975145,1.02925497,0.02688184,0.35185995,0.12291463,0.00211138
-2.86043022,1.33086649,0.00160383,0.04388647,0.24310962,0.99576901,0.02954937,0.33737072,0.11595781,0.00204282
-2.85442721,1.29197895,0.00172258,0.04396919,0.22748286,0.96299107,0.03241199,0.32353190,0.10942110,0.00198329
-2.84842421,1.25519638,0.00185125,0.04398859,0.21293466,0.93104661,0.03543907,0.31039582,0.10330013,0.00193270
-2.84242121,1.22055147,0.00198801,0.04393940,0.19950761,0.90004475,0.03859322,0.29799935,0.09758577,0.00189073
-2.83641821,1.18802751,0.00213069,0.04381742,0.18722489,0.87007711,0.04183075,0.28636453,0.09226474,0.00185681
-2.83041521,1.15755966,0.00227683,0.04361913,0.17609168,0.84121589,0.04510241,0.27549911,0.08732040,0.00183017
-2.82441221,1.12903646,0.00242370,0.04334152,0.16609646,0.81351155,0.04835445,0.26539703,0.08273322,0.00180984
-2.81840920,1.10230183,0.00256840,0.04298185,0.15721232,0.78699034,0.05152982,0.25603886,0.07848139,0.00179471
-2.81240620,1.07715792,0.00270793,0.04253749,0.14939806,0.76165214,0.05456962,0.24739234,0.07454126,0.00178356
-2.80640320,1.05336894,0.00283927,0.04200585,0.14259931,0.73746875,0.05741478,0.23941301,0.07088776,0.00177510
-2.80040020,1.03066624,0.00295947,0.04138438,0.13674963,0.71438328,0.06000770,0.23204511,0.06749482,0.00176797
-2.79439720,1.00875480,0.00306574,0.04067067,0.13177170,0.69231056,0.06229403,0.22522271,0.06433575,0.00176087
-2.78839420,0.98732103,0.00315553,0.03986260,0.12757864,0.67113904,0.06422438,0.21887123,0.06138366,0.00175251
-2.78239120,0.96604184,0.00322664,0.03895860,0.12407549,0.65073390,0.06575593,0.21290926,0.05861184,0.00174169
-2.77638819,0.94459458,0.00327723,0.03795786,0.12116093,0.63094172,0.06685380,0.20725069,0.05599426,0.00172734
-2.77038519,0.92266767,0.00330596,0.03686066,0.11872926,0.61159611,0.06749226,0.20180718,0.05350595,0.00170853
-2.76438219,0.89997135,0.00331196,0.03566864,0.11667250,0.59252436,0.06765554,0.19649076,0.05112347,0.00168452
-2.75837919,0.87624801,0.00329488,0.03438499,0.11488281,0.57355462,0.06733837,0.19121657,0.04882539,0.00165473
-2.75237619,0.85128177,0.00325493,0.03301471,0.11325487,0.55452325,0.06654611,0.18590559,0.04659265,0.00161881
-2.74637319,0.82490661,0.00319281,0.03156466,0.11168844,0.53528195,0.06529450,0.18048723,0.04440895,0.00157661
-2.74037019,0.79701278,0.00310971,0.03004362,0.11009072,0.51570427,0.06360905,0.17490163,0.04226106,0.00152819
-2.73436718,0.76755110,0.00300727,0.02846218,0.10837868,0.49569116,0.06152413,0.16910168,0.04013904,0.00147379
-2.72836418,0.73653495,0.00288750,0.02683263,0.10648102,0.47517525,0.05908171,0.16305453,0.03803635,0.00141384
-2.72236118,0.70403988,0.00275273,0.02516871,0.10433989,0.45412372,0.05632992,0.15674262,0.03594993,0.00134892
-2.71635818,0.67020089,0.00260551,0.02348529,0.10191212,0.43253953,0.05332143,0.15016421,0.03388013,0.00127975
-2.71035518,0.63520756,0.00244852,0.02179802,0.09917000,0.41046114,0.05011175,0.14333332,0.03183057,0.00120714
-2.70435218,0.59929737,0.00228452,0.02012296,0.09610156,0.38796067,0.04675751,0.13627919,0.02980793,0.00113198
-2.69834917,0.56274746,0.00211623,0.01847618,0.09271041,0.36514073,0.04331479,0.12904528,0.02782171,0.00105521
-2.69234617,0.52586548,0.00194629,0.01687341,0.08901502,0.34213009,0.03983764,0.12168795,0.02588389,0.00097775
-2.68634317,0.48897982,0.00177716,0.01532969,0.08504761,0.31907853,0.03637667,0.11427477,0.02400864,0.00090054
-2.68034017,0.45242985,0.00161109,0.01385911,0.08085274,0.29615110,0.03297799,0.10688271,0.02221200,0.00082444
-2.67433717,0.41655646,0.00145006,0.01247460,0.07648551,0.27352217,0.02968227,0.09959624,0.02051159,0.00075028
-2.66833417,0.38169345,0.00129576,0.01118782,0.07200968,0.25136946,0.02652419,0.09250546,0.01892639,0.00067880
-2.66233117,0.34815998,0.00114957,0.01000908,0.06749562,0.22986856,0.02353206,0.08570429,0.01747650,0.00061062
-2.65632816,0.31625439,0.00101255,0.00894736,0.06301830,0.20918782,0.02072773,0.07928887,0.01618301,0.00054630
-2.65032516,0.28624943,0.00088547,0.00801045,0.05865534,0.18948412,0.01812676,0.07335611,0.01506793,0.00048627
-2.64432216,0.25838909,0.00076878,0.00720503,0.05448516,0.17089946,0.01573872,0.06800249,0.01415409,0.00043088
-2.63831916,0.23288679,0.00066269,0.00653690,0.05058536,0.15355853,0.01356771,0.06332308,0.01346517,0.00038036
-2.63231616,0.20992498,0.00056715,0.00601116,0.04703128,0.13756718,0.01161300,0.05941066,0.01302565,0.00033485
-2.62631316,0.18965583,0.00048192,0.00563246,0.04389480,0.12301181,0.00986971,0.05635503,0.01286082,0.00029444
-2.62031016,0.17220281,0.00040658,0.00540511,0.04124327,0.10995966,0.00832956,0.05424231,0.01299672,0.00025910
-2.61430715,0.15766291,0.00034060,0.00533337,0.03913873,0.09845974,0.00698168,0.05315424,0.01345999,0.00022879
-2.60830415,0.14610924,0.00028333,0.00542144,0.03763715,0.08854439,0.00581330,0.05316730,0.01427777,0.00020339
-2.60230115,0.13759361,0.00023408,0.00567362,0.03678784,0.08023131,0.00481047,0.05435169,0.01547733,0.00018274
-2.59629815,0.13214914,0.00019212,0.00609430,0.03663286,0.07352586,0.00395873,0.05677000,0.01708579,0.00016667
-2.59029515,0.12979246,0.00015670,0.00668785,0.03720650,0.06842365,0.00324363,0.06047561,0.01912955,0.00015498
-2.58429215,0.13052548,0.00012711,0.00745858,0.03853464,0.06491305,0.00265126,0.06551077,0.02163383,0.00014745
-2.57828914,0.13433679,0.00010267,0.00841051,0.04063412,0.06297794,0.00216868,0.07190437,0.02462198,0.00014387
-2.57228614,0.14120255,0.00008274,0.00954724,0.04351210,0.06260017,0.00178421,0.07966946,0.02811486,0.00014400
-2.56628314,0.15108703,0.00006675,0.01087165,0.04716531,0.06376216,0.00148777,0.08880071,0.03213015,0.00014762
-2.56028014,0.16394305,0.00005419,0.01238575,0.05157942,0.06644932,0.00127104,0.09927175,0.03668181,0.00015447
-2.55427714,0.17971227,0.00004463,0.01409044,0.05672839,0.07065238,0.00112766,0.11103279,0.04177960,0.00016433
-2.54827414,0.19832583,0.00003773,0.01598539,0.06257400,0.07636976,0.00105335,0.12400845,0.04742872,0.00017693
-2.54227114,0.21970534,0.00003319,0.01806892,0.06906563,0.08360987,0.00104598,0.13809623,0.05362980,0.00019204
-2.53626813,0.24376453,0.00003081,0.02033802,0.07614027,0.09239334,0.00110566,0.15316565,0.06037902,0.00020938
-2.53026513,0.27041164,0.00003048,0.02278841,0.08372302,0.10275527,0.00123472,0.16905835,0.06766859,0.00022869
-2.52426213,0.29955271,0.00003214,0.02541480,0.09172787,0.11474734,0.00143778,0.18558915,0.07548754,0.00024969
-2.51825913,0.33109567,0.00003580,0.02821110,0.10005915,0.12843976,0.00172168,0.20254844,0.08382274,0.00027210
-2.51225613,0.36495517,0.00004156,0.03117084,0.10861333,0.14392279,0.00209542,0.21970564,0.09266019,0.00029563
-2.50625313,0.40105785,0.00004954,0.03428763,0.11728140,0.16130790,0.00257011,0.23681393,0.10198651,0.00032001
-2.50025013,0.43934783,0.00005997,0.03755560,0.12595167,0.18072805,0.00315877,0.25361617,0.11179043,0.00034495
-2.49424712,0.47979185,0.00007309,0.04096991,0.13451294,0.20233715,0.00387612,0.26985170,0.12206433,0.00037020
-2.48824412,0.52238363,0.00008921,0.04452721,0.14285790,0.22630814,0.00473834,0.28526393,0.13280550,0.00039550
-2.48224112,0.56714689,0.00010866,0.04822594,0.15088665,0.25282976,0.00576264,0.29960842,0.14401714,0.00042063
-2.47623812,0.61413645,0.00013182,0.05206659,0.15851018,0.28210156,0.00696689,0.31266107,0.15570884,0.00044542
-2.47023512,0.66343691,0.00015908,0.05605169,0.16565361,0.31432714,0.00836898,0.32422612,0.16789648,0.00046969
-2.46423212,0.71515858,0.00019081,0.06018571,0.17225899,0.34970551,0.00998623,0.33414347,0.18060138,0.00049334
-2.45822911,0.76943029,0.00022740,0.06447457,0.17828761,0.38842065,0.01183468,0.34229516,0.19384870,0.00051629
-2.45222611,0.82638903,0.00026921,0.06892507,0.18372150,0.43062945,0.01392823,0.34861043,0.20766499,0.00053852
-2.44622311,0.88616671,0.00031655,0.07354395,0.18856415,0.47644830,0.01627784,0.35306927,0.22207503,0.00056003
-2.44022011,0.94887416,0.00036969,0.07833681,0.19284037,0.52593895,0.01889063,0.35570419,0.23709794,0.00058088
-2.43421711,1.01458332,0.00042880,0.08330692,0.19659515,0.57909403,0.02176900,0.35660001,0.25274283,0.00060113
-2.42821411,1.08330822,0.00049399,0.08845383,0.19989165,0.63582325,0.02490979,0.35589174,0.26900415,0.00062089
-2.42221111,1.15498595,0.00056525,0.09377204,0.20280838,0.69594074,0.02830359,0.35376052,0.28585701,0.00064026
-2.41620810,1.22945874,0.00064250,0.09924973,0.20543568,0.75915475,0.03193412,0.35042788,0.30325287,0.00065937
-2.41020510,1.30645848,0.00072551,0.10486767,0.20787160,0.82506033,0.03577782,0.34614831,0.32111576,0.00067832
-2.40420210,1.38559477,0.00081396,0.11059832,0.21021750,0.89313578,0.03980368,0.34120074,0.33933951,0.00069719
-2.39819910,1.46634786,0.00090745,0.11640535,0.21257341,0.96274372,0.04397334,0.33587903,0.35778618,0.00071604
-2.39219610,1.54806713,0.00100550,0.12224353,0.21503352,1.03313703,0.04824150,0.33048195,0.37628601,0.00073490
-2.38619310,1.62997604,0.00110756,0.12805907,0.21768193,1.10347012,0.05255658,0.32530307,0.39463900,0.00075373
-2.38019010,1.71118370,0.00121312,0.13379038,0.22058879,1.17281526,0.05686178,0.32062084,0.41261821,0.00077247
-2.37418709,1.79070310,0.00132165,0.13936943,0.22380718,1.24018399,0.06109642,0.31668929,0.42997484,0.00079101
-2.36818409,1.86747550,0.00143276,0.14472334,0.22737060,1.30455264,0.06519750,0.31372972,0.44644484,0.00080917
-2.36218109,1.94040008,0.00154616,0.14977651,0.23129138,1.36489135,0.06910154,0.31192352,0.46175693,0.00082675
-2.35617809,2.00836774,0.00166180,0.15445286,0.23555992,1.42019526,0.07274654,0.31140648,0.47564166,0.00084352
-2.35017509,2.07029745,0.00177988,0.15867835,0.24014482,1.46951670,0.07607406,0.31226463,0.48784104,0.00085921
-2.34417209,2.12517346,0.00190096,0.16238348,0.24499383,1.51199675,0.07903121,0.31453180,0.49811844,0.00087354
-2.33816908,2.17208149,0.00202595,0.16550565,0.25003554,1.54689484,0.08157263,0.31818890,0.50626805,0.00088626
-2.33216608,2.21024220,0.00215622,0.16799142,0.25518180,1.57361482,0.08366220,0.32316491,0.51212360,0.00089707
-2.32616308,2.23904013,0.00229357,0.16979833,0.26033059,1.59172637,0.08527450,0.32933950,0.51556571,0.00090576
-2.32016008,2.25804657,0.00244029,0.17089634,0.26536938,1.60098043,0.08639592,0.33654723,0.51652761,0.00091210
-2.31415708,2.26703546,0.00259912,0.17126880,0.27017874,1.60131805,0.08702524,0.34458307,0.51499879,0.00091594
-2.30815408,2.26599123,0.00277323,0.17091288,0.27463610,1.59287220,0.08717394,0.35320921,0.51102645,0.00091715
-2.30215108,2.25510848,0.00296611,0.16983942,0.27861956,1.57596226,0.08686580,0.36216277,0.50471459,0.00091568
-2.29614807,2.23478355,0.00318157,0.16807232,0.28201154,1.55108172,0.08613618,0.37116431,0.49622089,0.00091153
-2.29014507,2.20559845,0.00342350,0.16564742,0.28470231,1.51887957,0.08503076,0.37992681,0.48575132,0.00090474
-2.28414207,2.16829814,0.00369585,0.16261103,0.28659320,1.48013636,0.08360394,0.38816483,0.47355303,0.00089543
-2.27813907,2.12376254,0.00400234,0.15901806,0.28759942,1.43573616,0.08191685,0.39560359,0.45990565,0.00088374
-2.27213607,2.07297445,0.00434636,0.15493011,0.28765247,1.38663583,0.08003517,0.40198766,0.44511154,0.00086987
-2.26613307,2.01698539,0.00473073,0.15041330,0.28670205,1.33383290,0.07802683,0.40708897,0.42948550,0.00085406
-2.26013007,1.95688070,0.00515752,0.14553618,0.28471747,1.27833380,0.07595963,0.41071389,0.41334431,0.00083655
-2.25412706,1.89374575,0.00562781,0.14036783,0.28168848,1.22112363,0.07389902,0.41270910,0.39699677,0.00081763
-2.24812406,1.82863458,0.00614158,0.13497595,0.27762551,1.16313876,0.07190597,0.41296605,0.38073447,0.00079755
-2.24212106,1.76254227,0.00669749,0.12942543,0.27255942,1.10524334,0.07003519,0.41142392,0.36482386,0.00077660
-2.23611806,1.69638194,0.00729280,0.12377705,0.26654062,1.04821047,0.06833366,0.40807093,0.34949981,0.00075504
-2.23011506,1.63096713,0.00792329,0.11808658,0.25963769,0.99270849,0.06683956,0.40294388,0.33496088,0.00073312
-2.22411206,1.56699971,0.00858321,0.11240417,0.25193556,0.93929250,0.06558161,0.39612618,0.32136643,0.00071107
-2.21810905,1.50506354,0.00926539,0.10677405,0.24353323,0.88840115,0.06457887,0.38774421,0.30883557,0.00068908
-2.21210605,1.44562330,0.00996125,0.10123453,0.23454116,0.84035825,0.06384086,0.37796240,0.29744783,0.00066734
-2.20610305,1.38902821,0.01066103,0.09581818,0.22507848,0.79537860,0.06336816,0.36697712,0.28724544,0.00064598
-2.20010005,1.33551970,0.01135398,0.09055224,0.21526989,0.75357734,0.06315323,0.35500964,0.27823688,0.00062514
-2.19409705,1.28524224,0.01202864,0.08545910,0.20524271,0.71498193,0.06318152,0.34229853,0.27040154,0.00060491
-2.18809405,1.23825636,0.01267316,0.08055689,0.19512380,0.67954590,0.06343268,0.32909186,0.26369505,0.00058535
-2.18209105,1.19455281,0.01327564,0.07586008,0.18503674,0.64716342,0.06388191,0.31563925,0.25805503,0.00056652
-2.17608804,1.15406710,0.01382449,0.07138003,0.17509921,0.61768385,0.06450126,0.30218448,0.25340688,0.00054846
-2.17008504,1.11669344,0.01430885,0.06712556,0.16542066,0.59092566,0.06526086,0.28895855,0.24966935,0.00053117
-2.16408204,1.08229749,0.01471886,0.06310329,0.15610043,0.56668887,0.06613006,0.27617363,0.24675960,0.00051468
-2.15807904,1.05072740,0.01504608,0.05931809,0.14722620,0.54476584,0.06707835,0.26401813,0.24459762,0.00049897
-2.15207604,1.02182281,0.01528367,0.05577325,0.13887298,0.52494999,0.06807607,0.25265279,0.24310966,0.00048404
-2.14607304,0.99542169,0.01542669,0.05247065,0.13110248,0.50704229,0.06909496,0.24220810,0.24223085,0.00046987
-2.14007004,0.97136504,0.01547224,0.04941087,0.12396297,0.49085576,0.07010848,0.23278303,0.24190676,0.00045645
-2.13406703,0.94949967,0.01541950,0.04659316,0.11748953,0.47621798,0.07109197,0.22444487,0.24209399,0.00044374
-2.12806403,0.92967941,0.01526976,0.04401547,0.11170470,0.46297198,0.07202268,0.21723035,0.24275996,0.00043173
-2.12206103,0.91176512,0.01502635,0.04167438,0.10661942,0.45097584,0.07287970,0.21114775,0.24388176,0.00042038
-2.11605803,0.89562397,0.01469450,0.03956510,0.10223423,0.44010146,0.07364389,0.20617990,0.24544455,0.00040966
-2.11005503,0.88112852,0.01428110,0.03768145,0.09854071,0.43023283,0.07429785,0.20228794,0.24743937,0.00039951
-2.10405203,0.86815598,0.01379447,0.03601594,0.09552298,0.42126423,0.07482586,0.19941555,0.24986063,0.00038991
-2.09804902,0.85658797,0.01324403,0.03455983,0.09315928,0.41309866,0.07521411,0.19749360,0.25270360,0.00038079
-2.09204602,0.84631113,0.01264003,0.03330327,0.09142358,0.40564682,0.07545084,0.19644479,0.25596175,0.00037211
-2.08604302,0.83721871,0.01199316,0.03223553,0.09028707,0.39882667,0.07552683,0.19618835,0.25962442,0.00036381
-2.08004002,0.82921306,0.01131429,0.03134521,0.08971954,0.39256380,0.07543584,0.19664440,0.26367466,0.00035584
-2.07403702,0.82220904,0.01061409,0.03062047,0.08969064,0.38679252,0.07517531,0.19773788,0.26808751,0.00034814
-2.06803402,0.81613803,0.00990284,0.03004936,0.09017086,0.38145756,0.07474702,0.19940192,0.27282874,0.00034066
-2.06203102,0.81095228,0.00919013,0.02962005,0.09113241,0.37651618,0.07415778,0.20158046,0.27785411,0.00033336
-2.05602801,0.80662920,0.00848472,0.02932108,0.09254971,0.37194059,0.07342016,0.20423014,0.28310911,0.00032620
-2.05002501,0.80317523,0.00779437,0.02914158,0.09439979,0.36772027,0.07255296,0.20732124,0.28852928,0.00031915
-2.04402201,0.80062875,0.00712578,0.02907141,0.09666234,0.36386403,0.07158168,0.21083788,0.29404103,0.00031220
-2.03801901,0.79906182,0.00648452,0.02910124,0.09931965,0.36040151,0.07053857,0.21477725,0.29956295,0.00030535
-2.03201601,0.79858034,0.00587507,0.02922264,0.10235625,0.35738385,0.06946259,0.21914816,0.30500758,0.00029862
-2.02601301,0.79932241,0.00530083,0.02942802,0.10575852,0.35488354,0.06839887,0.22396883,0.31028347,0.00029202
-2.02001001,0.80145481,0.00476422,0.02971056,0.10951406,0.35299300,0.06739799,0.22926421,0.31529763,0.00028561
-2.01400700,0.80516756,0.00426673,0.03006410,0.11361109,0.35182219,0.06651481,0.23506282,0.31995818,0.00027943
-2.00800400,0.81066667,0.00380911,0.03048303,0.11803777,0.35149504,0.06580705,0.24139340,0.32417705,0.00027355
-2.00200100,0.81816532,0.00339142,0.03096209,0.12278148,0.35214481,0.06533353,0.24828153,0.32787279,0.00026802
-1.99599800,0.82787382,0.00301317,0.03149628,0.12782828,0.35390859,0.06515225,0.25574638,0.33097321,0.00026292
-1.98999500,0.83998862,0.00267350,0.03208072,0.13316228,0.35692116,0.06531827,0.26379776,0.33341786,0.00025832
-1.98399200,0.85468106,0.00237124,0.03271058,0.13876525,0.36130835,0.06588152,0.27243365,0.33516020,0.00025429
-1.97798899,0.87208615,0.00210503,0.03338107,0.14461626,0.36718026,0.06688460,0.28163831,0.33616932,0.00025086
-1.97198599,0.89229205,0.00187349,0.03408744,0.15069152,0.37462464,0.06836077,0.29138109,0.33643121,0.00024810
-1.96598299,0.91533075,0.00167523,0.03482507,0.15696427,0.38370075,0.07033207,0.30161602,0.33594941,0.00024601
-1.95997999,0.94117037,0.00150901,0.03558963,0.16340488,0.39443396,0.07280775,0.31228215,0.33474515,0.00024462
-1.95397699,0.96970963,0.00137380,0.03637723,0.16998102,0.40681140,0.07578314,0.32330463,0.33285675,0.00024391
-1.94797399,1.00077477,0.00126882,0.03718462,0.17665801,0.42077892,0.07923887,0.33459656,0.33033850,0.00024384
-1.94197099,1.03411928,0.00119369,0.03800944,0.18339918,0.43623954,0.08314069,0.34606144,0.32725902,0.00024436
-1.93596798,1.06942648,0.00114842,0.03885042,0.19016640,0.45305354,0.08743978,0.35759609,0.32369906,0.00024540
-1.92996498,1.10631519,0.00113353,0.03970756,0.19692065,0.47104028,0.09207363,0.36909403,0.31974904,0.00024686
-1.92396198,1.14434819,0.00115008,0.04058229,0.20362263,0.48998172,0.09696743,0.38044902,0.31550630,0.00024862
-1.91795898,1.18304340,0.00119971,0.04147757,0.21023348,0.50962760,0.10203599,0.39155869,0.31107227,0.00025057
-1.91195598,1.22188735,0.00128474,0.04239789,0.21671542,0.52970210,0.10718613,0.40232801,0.30654976,0.00025257
-1.90595298,1.26035047,0.00140811,0.04334921,0.22303246,0.54991174,0.11231939,0.41267259,0.30204027,0.00025448
-1.89994997,1.29790358,0.00157348,0.04433879,0.22915110,0.56995423,0.11733499,0.42252147,0.29764174,0.00025616
-1.89394697,1.33403482,0.00178518,0.04537494,0.23504096,0.58952788,0.12213305,0.43181934,0.29344658,0.00025747
-1.88794397,1.36826644,0.00204818,0.04646671,0.24067530,0.60834122,0.12661768,0.44052818,0.28954010,0.00025828
-1.88194097,1.40017040,0.00236801,0.04762339,0.24603149,0.62612227,0.13070004,0.44862800,0.28599942,0.00025847
-1.87593797,1.42938220,0.00275071,0.04885408,0.25109131,0.64262721,0.13430123,0.45611682,0.28289270,0.00025794
-1.86993497,1.45561210,0.00320260,0.05016709,0.25584111,0.65764786,0.13735465,0.46300979,0.28027880,0.00025662
-1.86393197,1.47865324,0.00373018,0.05156939,0.26027171,0.67101775,0.13980803,0.46933740,0.27820708,0.00025444
-1.85792896,1.49838603,0.00433986,0.05306594,0.26437814,0.68261634,0.14162490,0.47514298,0.27671751,0.00025137
-1.85192596,1.51477863,0.00503766,0.05465920,0.26815917,0.69237135,0.14278531,0.48047937,0.27584063,0.00024738
-1.84592296,1.52788350,0.00582895,0.05634846,0.27161653,0.70025901,0.14328610,0.48540511,0.27559771,0.00024251
-1.83991996,1.53782999,0.00671809,0.05812946,0.27475404,0.70630224,0.14314035,0.48998014,0.27600055,0.00023678
-1.83391696,1.54481359,0.00770806,0.05999392,0.27757646,0.71056700,0.14237631,0.49426124,0.27705129,0.00023025
-1.82791396,1.54908224,0.00880010,0.06192931,0.28008834,0.71315696,0.14103572,0.49829754,0.27874196,0.00022300
-1.82191096,1.55092060,0.00999339,0.06391872,0.28229271,0.71420690,0.13917171,0.50212611,0.28105383,0.00021511
-1.81590795,1.55063324,0.01128464,0.06594084,0.28418986,0.71387535,0.13684633,0.50576809,0.28395671,0.00020670
-1.80990495,1.54852761,0.01266792,0.06797022,0.28577624,0.71233671,0.13412781,0.50922539,0.28740825,0.00019786
-1.80390195,1.54489804,0.01413437,0.06997761,0.28704348,0.70977371,0.13108780,0.51247834,0.29135333,0.00018872
-1.79789895,1.54001156,0.01567210,0.07193055,0.28797781,0.70637034,0.12779862,0.51548424,0.29572368,0.00017939
-1.79189595,1.53409665,0.01726622,0.07379409,0.28855975,0.70230590,0.12433071,0.51817721,0.30043796,0.00016999
-1.78589295,1.52733537,0.01889886,0.07553167,0.28876423,0.69775048,0.12075030,0.52046918,0.30540234,0.00016060
-1.77988994,1.51985955,0.02054946,0.07710620,0.28856116,0.69286200,0.11711763,0.52225216,0.31051167,0.00015134
-1.77388694,1.51175114,0.02219512,0.07848111,0.28791647,0.68778502,0.11348547,0.52340172,0.31565137,0.00014228
-1.76788394,1.50304668,0.02381104,0.07962160,0.28679356,0.68265127,0.10989824,0.52378153,0.32070007,0.00013349
-1.76188094,1.49374546,0.02537116,0.08049578,0.28515514,0.67758164,0.10639160,0.52324885,0.32553281,0.00012503
-1.75587794,1.48382085,0.02684882,0.08107586,0.28296534,0.67268941,0.10299256,0.52166073,0.33002484,0.00011693
-1.74987494,1.47323381,0.02821752,0.08133925,0.28019205,0.66808428,0.09972002,0.51888056,0.33405587,0.00010923
-1.74387194,1.46194760,0.02945175,0.08126943,0.27680927,0.66387670,0.09658569,0.51478480,0.33751439,0.00010195
-1.73786893,1.44994264,0.03052777,0.08085675,0.27279948,0.66018202,0.09359530,0.50926954,0.34030208,0.00009509
-1.73186593,1.43723021,0.03142441,0.08009896,0.26815564,0.65712392,0.09074999,0.50225645,0.34233776,0.00008863
-1.72586293,1.42386412,0.03212375,0.07900148,0.26288303,0.65483667,0.08804779,0.49369802,0.34356096,0.00008258
-1.71985993,1.40994929,0.03261182,0.07757743,0.25700049,0.65346582,0.08548508,0.48358174,0.34393450,0.00007691
