energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.44272136,1.26279556,0.00336074,0.46417850,0.20988111,0.10260853,0.02364488,0.06657344,0.55225202,0.37595697
-3.43671836,1.24542616,0.00313429,0.45605703,0.20710358,0.10383768,0.02320105,0.06355848,0.53054871,0.37328262
-3.43071536,1.22962109,0.00291940,0.44879726,0.20365635,0.10540293,0.02272420,0.06048211,0.51081481,0.37098123
-3.42471236,1.21595672,0.00271901,0.44261299,0.19965348,0.10736019,0.02222492,0.05738319,0.49340012,0.36920108
-3.41870935,1.20494631,0.00253546,0.43768413,0.19522626,0.10976242,0.02171328,0.05429908,0.47860139,0.36807081
-3.41270635,1.19702924,0.00237046,0.43415251,0.19052118,0.11265984,0.02119861,0.05126503,0.46665888,0.36769570
-3.40670335,1.19256437,0.00222507,0.43211943,0.18569776,0.11610043,0.02068920,0.04831363,0.45775577,0.36815497
-3.40070035,1.19182783,0.00209973,0.43164523,0.18092631,0.12013103,0.02019216,0.04547451,0.45202024,0.36950040
-3.39469735,1.19501511,0.00199428,0.43275054,0.17638552,0.12479871,0.01971322,0.04277408,0.44953007,0.37175625
-3.38869435,1.20224749,0.00190802,0.43541951,0.17226027,0.13015258,0.01925670,0.04023546,0.45031942,0.37492060
-3.38269135,1.21358232,0.00183979,0.43960451,0.16873933,0.13624576,0.01882549,0.03787856,0.45438726,0.37896799
-3.37668834,1.22902649,0.00178801,0.44523234,0.16601334,0.14313748,0.01842108,0.03572016,0.46170695,0.38385315
-3.37068534,1.24855223,0.00175082,0.45221132,0.16427276,0.15089500,0.01804368,0.03377422,0.47223633,0.38951585
-3.36468234,1.27211425,0.00172611,0.46043912,0.16370593,0.15959539,0.01769237,0.03205217,0.48592762,0.39588629
-3.35867934,1.29966685,0.00171164,0.46981068,0.16449713,0.16932668,0.01736535,0.03056323,0.50273648,0.40289095
-3.35267634,1.33117999,0.00170513,0.48022586,0.16682451,0.18018846,0.01706013,0.02931480,0.52262950,0.41045846
-3.34667334,1.36665270,0.00170433,0.49159622,0.17085784,0.19229149,0.01677381,0.02831281,0.54558968,0.41852498
-3.34067034,1.40612302,0.00170710,0.50385062,0.17675602,0.20575645,0.01650338,0.02756203,0.57161918,0.42703894
-3.33466733,1.44967312,0.00171151,0.51693915,0.18466418,0.22071137,0.01624594,0.02706633,0.60073919,0.43596466
-3.32866433,1.49742909,0.00171582,0.53083511,0.19471035,0.23728808,0.01599895,0.02682885,0.63298658,0.44528448
-3.32266133,1.54955481,0.00171861,0.54553489,0.20700175,0.25561735,0.01576044,0.02685212,0.66840738,0.45499948
-3.31665833,1.60624003,0.00171875,0.56105563,0.22162066,0.27582308,0.01552919,0.02713802,0.70704738,0.46512840
-3.31065533,1.66768288,0.00171545,0.57743084,0.23862005,0.29801558,0.01530480,0.02768775,0.74894006,0.47570495
-3.30465233,1.73406776,0.00170827,0.59470413,0.25801900,0.32228429,0.01508777,0.02850159,0.79409276,0.48677355
-3.29864932,1.80553983,0.00169706,0.61292151,0.27979828,0.34869021,0.01487949,0.02957869,0.84247167,0.49838386
-3.29264632,1.88217755,0.00168203,0.63212271,0.30389635,0.37725852,0.01468218,0.03091677,0.89398667,0.51058433
-3.28664332,1.96396523,0.00166364,0.65233204,0.33020591,0.40797172,0.01449881,0.03251181,0.94847707,0.52341526
-3.28064032,2.05076748,0.00164260,0.67354961,0.35857160,0.44076391,0.01433295,0.03435773,1.00569941,0.53690186
-3.27463732,2.14230755,0.00161983,0.69574338,0.38878901,0.47551648,0.01418858,0.03644614,1.06531810,0.55104784
-3.26863432,2.23815147,0.00159638,0.71884272,0.42060529,0.51205569,0.01406992,0.03876613,1.12690016,0.56582994
-3.26263132,2.33769945,0.00157341,0.74273404,0.45372176,0.55015253,0.01398127,0.04130417,1.18991453,0.58119388
-3.25662831,2.44018592,0.00155211,0.76725883,0.48779852,0.58952491,0.01392673,0.04404413,1.25373665,0.59705220
-3.25062531,2.54468876,0.00153367,0.79221451,0.52246121,0.62984253,0.01391010,0.04696738,1.31765840,0.61328396
-3.24462231,2.65014797,0.00151919,0.81735795,0.55730990,0.67073416,0.01393469,0.05005315,1.38090342,0.62973673
-3.23861931,2.75539326,0.00150968,0.84241183,0.59192991,0.71179734,0.01400316,0.05327884,1.44264724,0.64623053
-3.23261631,2.85917960,0.00150599,0.86707330,0.62590415,0.75261009,0.01411745,0.05662063,1.50204166,0.66256385
-3.22661331,2.96022900,0.00150875,0.89102469,0.65882681,0.79274422,0.01427865,0.06005405,1.55824215,0.67852112
-3.22061031,3.05727670,0.00151842,0.91394554,0.69031759,0.83177964,0.01448698,0.06355469,1.61043708,0.69388147
-3.21460730,3.14911912,0.00153517,0.93552536,0.72003606,0.86931914,0.01474172,0.06709890,1.65787745,0.70842814
-3.20860430,3.23466131,0.00155894,0.95547637,0.74769539,0.90500281,0.01504125,0.07066454,1.69990536,0.72195796
-3.20260130,3.31296114,0.00158941,0.97354536,0.77307482,0.93852155,0.01538299,0.07423160,1.73598001,0.73429049
-3.19659830,3.38326787,0.00162603,0.98952423,0.79603020,0.96962881,0.01576351,0.07778279,1.76569966,0.74527610
-3.19059530,3.44505306,0.00166797,1.00325833,0.81650200,0.99815030,0.01617851,0.08130400,1.78881838,0.75480261
-3.18459230,3.49803203,0.00171423,1.01465239,0.83452032,1.02399073,0.01662288,0.08478459,1.80525678,0.76280018
-3.17858929,3.54217477,0.00176360,1.02367357,0.85020651,1.04713769,0.01709082,0.08821754,1.81510597,0.76924409
-3.17258629,3.57770592,0.00181472,1.03035167,0.86377121,1.06766208,0.01757585,0.09159942,1.81862465,0.77415530
-3.16658329,3.60509364,0.00186614,1.03477638,0.87550877,1.08571538,0.01807097,0.09493017,1.81622945,0.77759896
-3.16058029,3.62502843,0.00191632,1.03709209,0.88578806,1.10152356,0.01856875,0.09821272,1.80847886,0.77968087
-3.15457729,3.63839282,0.00196375,1.03749034,0.89504022,1.11537823,0.01906146,0.10145252,1.79605189,0.78054218
-3.14857429,3.64622396,0.00200690,1.03620067,0.90374342,1.12762527,0.01954118,0.10465684,1.77972222,0.78035289
-3.14257129,3.64967090,0.00204436,1.03348037,0.91240565,1.13865139,0.02000004,0.10783410,1.76032938,0.77930427
-3.13656828,3.64994903,0.00207484,1.02960374,0.92154579,1.14886953,0.02043031,0.11099311,1.73874821,0.77760105
-3.13056528,3.64829382,0.00209724,1.02485151,0.93167405,1.15870335,0.02082461,0.11414233,1.71585818,0.77545346
-3.12456228,3.64591610,0.00211063,1.01950096,0.94327234,1.16857185,0.02117610,0.11728906,1.69251380,0.77306987
-3.11855928,3.64396094,0.00211436,1.01381729,0.95677552,1.17887446,0.02147867,0.12043885,1.66951747,0.77065025
-3.11255628,3.64347169,0.00210803,1.00804648,0.97255407,1.18997730,0.02172704,0.12359490,1.64759590,0.76838075
-3.10655328,3.64536055,0.00209151,1.00241004,0.99089910,1.20220113,0.02191698,0.12675757,1.62738078,0.76642961
-3.10055028,3.65038632,0.00206495,0.99710151,1.01200999,1.21581130,0.02204541,0.12992407,1.60939432,0.76494448
-3.09454727,3.65913997,0.00202877,0.99228497,1.03598536,1.23101003,0.02211048,0.13308825,1.59404008,0.76405108
-3.08854427,3.67203760,0.00198364,0.98809508,1.06281752,1.24793117,0.02211160,0.13624055,1.58159876,0.76385318
-3.08254127,3.68932067,0.00193047,0.98463861,1.09239062,1.26663752,0.02204949,0.13936811,1.57222911,0.76443356
-3.07653827,3.71106248,0.00187033,0.98199698,1.12448257,1.28712063,0.02192611,0.14245492,1.56597312,0.76585574
-3.07053527,3.73717992,0.00180449,0.98022952,1.15877055,1.30930298,0.02174459,0.14548220,1.56276510,0.76816625
-3.06453227,3.76744943,0.00173428,0.97937690,1.19484001,1.33304237,0.02150911,0.14842881,1.56244377,0.77139698
-3.05852926,3.80152581,0.00166113,0.97946457,1.23219662,1.35813812,0.02122473,0.15127179,1.56476654,0.77556744
-3.05252626,3.83896280,0.00158644,0.98050568,1.27028097,1.38433903,0.02089719,0.15398692,1.56942521,0.78068663
-3.04652326,3.87923434,0.00151162,0.98250334,1.30848531,1.41135257,0.02053274,0.15654940,1.57606219,0.78675429
-3.04052026,3.92175558,0.00143797,0.98545209,1.34617195,1.43885516,0.02013788,0.15893456,1.58428659,0.79376150
-3.03451726,3.96590307,0.00136670,0.98933838,1.38269260,1.46650309,0.01971915,0.16111855,1.59368962,0.80169049
-3.02851426,4.01103358,0.00129884,0.99414033,1.41740806,1.49394400,0.01928295,0.16307916,1.60385867,0.81051387
-3.02251126,4.05650134,0.00123530,0.99982669,1.44970775,1.52082834,0.01883526,0.16479656,1.61438986,0.82019321
-3.01650825,4.10167373,0.00117677,1.00635540,1.47902838,1.54682092,0.01838158,0.16625404,1.62489894,0.83067737
-3.01050525,4.14594546,0.00112376,1.01367188,1.50487126,1.57161192,0.01792670,0.16743882,1.63503025,0.84190071
-3.00450225,4.18875148,0.00107661,1.02170756,1.52681762,1.59492742,0.01747467,0.16834271,1.64446403,0.85378149
-2.99849925,4.22957875,0.00103546,1.03037871,1.54454167,1.61653896,0.01702870,0.16896280,1.65292208,0.86622078
-2.99249625,4.26797729,0.00100030,1.03958607,1.55782074,1.63627202,0.01659114,0.16930201,1.66017204,0.87910207
-2.98649325,4.30357029,0.00097100,1.04921544,1.56654227,1.65401306,0.01616354,0.16936956,1.66603034,0.89229186
-2.98049025,4.33606357,0.00094728,1.05913929,1.57070737,1.66971492,0.01574667,0.16918130,1.67036425,0.90564128
-2.97448724,4.36525399,0.00092882,1.06921960,1.57043074,1.68340024,0.01534063,0.16875985,1.67309294,0.91898888
-2.96848424,4.39103655,0.00091522,1.07931179,1.56593681,1.69516275,0.01494492,0.16813452,1.67418789,0.93216453
-2.96248124,4.41340973,0.00090605,1.08926959,1.55755225,1.70516613,0.01455863,0.16734106,1.67367242,0.94499422
-2.95647824,4.43247852,0.00090090,1.09895060,1.54569478,1.71364043,0.01418053,0.16642109,1.67162058,0.95730560
-2.95047524,4.44845439,0.00089937,1.10822230,1.53085881,1.72087587,0.01380921,0.16542133,1.66815513,0.96893406
-2.94447224,4.46165194,0.00090113,1.11696791,1.51359803,1.72721415,0.01344325,0.16439255,1.66344457,0.97972875
-2.93846923,4.47248140,0.00090589,1.12509206,1.49450577,1.73303738,0.01308128,0.16338830,1.65769909,0.98955848
-2.93246623,4.48143715,0.00091341,1.13252548,1.47419352,1.73875504,0.01272214,0.16246339,1.65116530,0.99831686
-2.92646323,4.48908184,0.00092356,1.13922868,1.45326854,1.74478920,0.01236491,0.16167227,1.64411966,1.00592664
-2.92046023,4.49602675,0.00093625,1.14519415,1.43231144,1.75155869,0.01200899,0.16106731,1.63686072,1.01234266
-2.91445723,4.50290878,0.00095147,1.15044709,1.41185445,1.75946283,0.01165412,0.16069700,1.62970007,1.01755355
-2.90845423,4.51036509,0.00096926,1.15504442,1.39236150,1.76886535,0.01130039,0.16060427,1.62295247,1.02158188
-2.90245123,4.51900655,0.00098969,1.15907231,1.37421091,1.78007927,0.01094820,0.16082494,1.61692524,1.02448288
-2.89644822,4.52939132,0.00101287,1.16264228,1.35768142,1.79335350,0.01059821,0.16138637,1.61190757,1.02634181
-2.89044522,4.54200013,0.00103891,1.16588629,1.34294243,1.80886171,0.01025131,0.16230642,1.60815995,1.02727027
-2.88444222,4.55721465,0.00106792,1.16895103,1.33004882,1.82669411,0.00990852,0.16359281,1.60590466,1.02740158
-2.87843922,4.57530032,0.00109996,1.17199194,1.31894063,1.84685243,0.00957091,0.16524279,1.60531746,1.02688576
-2.87243622,4.59639473,0.00113510,1.17516726,1.30944780,1.86924845,0.00923955,0.16724333,1.60652137,1.02588419
-2.86643322,4.62050228,0.00117330,1.17863259,1.30129972,1.89370601,0.00891539,0.16957164,1.60958263,1.02456452
-2.86043022,4.64749546,0.00121451,1.18253613,1.29413908,1.91996632,0.00859924,0.17219616,1.61450939,1.02309589
-2.85442721,4.67712257,0.00125859,1.18701502,1.28753948,1.94769630,0.00829171,0.17507780,1.62125309,1.02164478
-2.84842421,4.70902137,0.00130531,1.19219263,1.28102596,1.97649933,0.00799313,0.17817147,1.62971260,1.02037151
-2.84242121,4.74273739,0.00135440,1.19817691,1.27409724,2.00592779,0.00770359,0.18142781,1.63974066,1.01942748
-2.83641821,4.77774578,0.00140547,1.20505974,1.26624882,2.03549671,0.00742293,0.18479490,1.65115244,1.01895301
-2.83041521,4.81347480,0.00145809,1.21291681,1.25699562,2.06469770,0.00715073,0.18821998,1.66373540,1.01907564
-2.82441221,4.84932921,0.00151173,1.22180786,1.24589311,2.09301252,0.00688635,0.19165107,1.67725979,1.01990875
-2.81840920,4.88471193,0.00156582,1.23177697,1.23255594,2.11992564,0.00662902,0.19503823,1.69148911,1.02155017
-2.81240620,4.91904227,0.00161971,1.24285239,1.21667326,2.14493529,0.00637784,0.19833467,1.70618961,1.02408066
-2.80640320,4.95176958,0.00167270,1.25504576,1.19801995,2.16756267,0.00613186,0.20149746,1.72113819,1.02756193
-2.80040020,4.98238142,0.00172404,1.26835036,1.17646361,2.18735918,0.00589015,0.20448786,1.73612819,1.03203427
-2.79439720,5.01040607,0.00177296,1.28273851,1.15196684,2.20391173,0.00565184,0.20727136,1.75097248,1.03751363
-2.78839420,5.03540957,0.00181866,1.29815791,1.12458531,2.21684634,0.00541621,0.20981741,1.76550391,1.04398827
-2.78239120,5.05698803,0.00186031,1.31452732,1.09446171,2.22583037,0.00518267,0.21209891,1.77957303,1.05141513
-2.77638819,5.07475656,0.00189713,1.33173182,1.06181617,2.23057386,0.00495085,0.21409158,1.79304344,1.05971630
-2.77038519,5.08833638,0.00192833,1.34961815,1.02693412,2.23083048,0.00472060,0.21577322,1.80578525,1.06877580
-2.76438219,5.09734193,0.00195316,1.36799058,0.99015208,2.22639867,0.00449199,0.21712305,1.81766747,1.07843717
-2.75837919,5.10136988,0.00197094,1.38660801,0.95184263,2.21712332,0.00426532,0.21812121,1.82854998,1.08850231
-2.75237619,5.09999183,0.00198107,1.40518276,0.91239915,2.20289840,0.00404111,0.21874840,1.83827611,1.09873184
-2.74637319,5.09275214,0.00198304,1.42338148,0.87222132,2.18367073,0.00382008,0.21898583,1.84666656,1.10884738
-2.74037019,5.07917196,0.00197648,1.44082873,0.83170205,2.15944490,0.00360312,0.21881547,1.85351545,1.11853595
-2.73436718,5.05876001,0.00196112,1.45711320,0.79121634,2.13028919,0.00339124,0.21822060,1.85858907,1.12745650
-2.72836418,5.03102993,0.00193687,1.47179670,0.75111253,2.09634206,0.00318557,0.21718661,1.86162771,1.13524859
-2.72236118,4.99552353,0.00190378,1.48442562,0.71170601,2.05781884,0.00298733,0.21570203,1.86235056,1.14154280
-2.71635818,4.95183864,0.00186209,1.49454456,0.67327553,2.01501778,0.00279776,0.21375969,1.86046370,1.14597271
-2.71035518,4.89965976,0.00181218,1.50171134,0.63606188,1.96832492,0.00261810,0.21135800,1.85567061,1.14818764
-2.70435218,4.83878921,0.00175463,1.50551288,0.60026859,1.91821687,0.00244961,0.20850203,1.84768463,1.14786581
-2.69834917,4.76917668,0.00169014,1.50558080,0.56606441,1.86526090,0.00229349,0.20520453,1.83624248,1.14472694
-2.69234617,4.69094445,0.00161956,1.50160617,0.53358686,1.81011168,0.00215087,0.20148666,1.82111805,1.13854386
-2.68634317,4.60440635,0.00154389,1.49335233,0.50294653,1.75350419,0.00202281,0.19737835,1.80213540,1.12915223
-2.68034017,4.51007844,0.00146417,1.48066507,0.47423157,1.69624260,0.00191029,0.19291825,1.77918003,1.11645800
-2.67433717,4.40868007,0.00138156,1.46347963,0.44751197,1.63918506,0.00181413,0.18815323,1.75220774,1.10044206
-2.66833417,4.30112455,0.00129723,1.44182401,0.42284310,1.58322468,0.00173506,0.18313744,1.72125032,1.08116177
-2.66233117,4.18849949,0.00121235,1.41581835,0.40026854,1.52926715,0.00167364,0.17793090,1.68641780,1.05874941
-2.65632816,4.07203729,0.00112808,1.38567058,0.37982174,1.47820588,0.00163026,0.17259777,1.64789692,1.03340744
-2.65032516,3.95307723,0.00104553,1.35166846,0.36152663,1.43089542,0.00160513,0.16720430,1.60594613,1.00540106
-2.64432216,3.83302098,0.00096571,1.31416844,0.34539727,1.38812454,0.00159824,0.16181660,1.56088723,0.97504828
-2.63831916,3.71328399,0.00088954,1.27358227,0.33143654,1.35059010,0.00160938,0.15649835,1.51309441,0.94270823
-2.63231616,3.59524541,0.00081780,1.23036175,0.31963435,1.31887300,0.00163806,0.15130859,1.46298117,0.90876824
-2.62631316,3.48019932,0.00075115,1.18498276,0.30996543,1.29341762,0.00168356,0.14629968,1.41098617,0.87363043
-2.62031016,3.36931009,0.00069011,1.13792936,0.30238724,1.27451581,0.00174489,0.14151556,1.35755861,0.83769852
-2.61430715,3.26357431,0.00063505,1.08967866,0.29683818,1.26229648,0.00182078,0.13699041,1.30314423,0.80136541
-2.60830415,3.16379152,0.00058617,1.04068730,0.29323649,1.25672159,0.00190971,0.13274783,1.24817240,0.76500221
-2.60230115,3.07054521,0.00054358,0.99138005,0.29148009,1.25758903,0.00200989,0.12880047,1.19304519,0.72894904
-2.59629815,2.98419507,0.00050722,0.94214098,0.29144751,1.26454248,0.00211933,0.12515027,1.13812874,0.69350796
-2.59029515,2.90488085,0.00047696,0.89330742,0.29300011,1.27708811,0.00223586,0.12178917,1.08374722,0.65893826
-2.58429215,2.83253726,0.00045254,0.84516664,0.29598546,1.29461746,0.00235713,0.11870033,1.03017949,0.62545391
-2.57828914,2.76691898,0.00043368,0.79795536,0.30024200,1.31643574,0.00248075,0.11585978,0.97765840,0.59322333
-2.57228614,2.70763400,0.00041999,0.75186152,0.30560455,1.34179409,0.00260428,0.11323831,0.92637246,0.56237100
-2.56628314,2.65418319,0.00041110,0.70702817,0.31191065,1.36992448,0.00272534,0.11080364,0.87646944,0.53298068
-2.56028014,2.60600371,0.00040661,0.66355885,0.31900719,1.40007555,0.00284169,0.10852266,0.82806152,0.50509995
-2.55427714,2.56251352,0.00040612,0.62152395,0.32675711,1.43154747,0.00295124,0.10636360,0.78123142,0.47874543
-2.54827414,2.52315432,0.00040928,0.58096759,0.33504561,1.46372415,0.00305223,0.10429805,0.73603901,0.45390848
-2.54227114,2.48743051,0.00041576,0.54191452,0.34378553,1.49610095,0.00314317,0.10230277,0.69252778,0.43056092
-2.53626813,2.45494178,0.00042529,0.50437649,0.35292150,1.52830651,0.00322300,0.10036108,0.65073092,0.40866038
-2.53026513,2.42540763,0.00043766,0.46835798,0.36243242,1.56011727,0.00329105,0.09846386,0.61067648,0.38815513
-2.52426213,2.39868242,0.00045273,0.43386074,0.37233219,1.59146377,0.00334713,0.09661007,0.57239135,0.36898814
-2.51825913,2.37476022,0.00047042,0.40088730,0.38266828,1.62242833,0.00339146,0.09480682,0.53590410,0.35110025
-2.51225613,2.35376930,0.00049070,0.36944313,0.39351824,1.65323394,0.00342475,0.09306890,0.50124634,0.33443247
-2.50625313,2.33595682,0.00051362,0.33953765,0.40498416,1.68422483,0.00344808,0.09141796,0.46845291,0.31892745
-2.50025013,2.32166459,0.00053927,0.31118419,0.41718518,1.71583944,0.00346291,0.08988125,0.43756083,0.30453014
-2.49424712,2.31129747,0.00056776,0.28439905,0.43024851,1.74857732,0.00347099,0.08849002,0.40860741,0.29118790
-2.48824412,2.30528643,0.00059923,0.25919981,0.44429918,1.78296133,0.00347430,0.08727779,0.38162758,0.27885011
-2.48224112,2.30404827,0.00063383,0.23560330,0.45944913,1.81949724,0.00347494,0.08627842,0.35665081,0.26746747
-2.47623812,2.30794454,0.00067170,0.21362322,0.47578621,1.85863275,0.00347504,0.08552423,0.33369792,0.25699127
-2.47023512,2.31724189,0.00071292,0.19326791,0.49336358,1.90071815,0.00347668,0.08504411,0.31277791,0.24737253
-2.46423212,2.33207630,0.00075756,0.17453822,0.51219017,1.94597067,0.00348179,0.08486185,0.29388520,0.23856141
-2.45822911,2.35242303,0.00080560,0.15742572,0.53222281,1.99444456,0.00349206,0.08499475,0.27699740,0.23050673
-2.45222611,2.37807426,0.00085694,0.14191139,0.55336046,2.04600862,0.00350886,0.08545243,0.26207366,0.22315582
-2.44622311,2.40862553,0.00091139,0.12796484,0.57544100,2.10033243,0.00353318,0.08623608,0.24905388,0.21645456
-2.44022011,2.44347193,0.00096866,0.11554406,0.59824083,2.15688224,0.00356560,0.08733808,0.23785863,0.21034777
-2.43421711,2.48181438,0.00102835,0.10459561,0.62147753,2.21492707,0.00360626,0.08874191,0.22838989,0.20477970
-2.42821411,2.52267567,0.00108994,0.09505537,0.64481547,2.27355469,0.00365483,0.09042254,0.22053247,0.19969478
-2.42221111,2.56492583,0.00115281,0.08684965,0.66787436,2.33169714,0.00371056,0.09234710,0.21415616,0.19503837
-2.41620810,2.60731542,0.00121625,0.07989655,0.69024035,2.38816466,0.00377227,0.09447581,0.20911821,0.19075754
-2.41020510,2.64851540,0.00127947,0.07410761,0.71147924,2.44168647,0.00383844,0.09676322,0.20526641,0.18680182
-2.40420210,2.68716174,0.00134158,0.06938941,0.73115142,2.49095675,0.00390725,0.09915954,0.20244222,0.18312378
-2.39819910,2.72190271,0.00140167,0.06564536,0.74882774,2.53468368,0.00397667,0.10161213,0.20048410,0.17967958
-2.39219610,2.75144683,0.00145879,0.06277726,0.76410572,2.57163941,0.00404449,0.10406701,0.19923077,0.17642921
-2.38619310,2.77460936,0.00151202,0.06068685,0.77662541,2.60070870,0.00410849,0.10647036,0.19852431,0.17333660
-2.38019010,2.79035545,0.00156044,0.05927708,0.78608417,2.62093429,0.00416647,0.10876993,0.19821302,0.17036967
-2.37418709,2.79783818,0.00160318,0.05845326,0.79224991,2.63155694,0.00421633,0.11091631,0.19815397,0.16750007
-2.36818409,2.79643011,0.00163947,0.05812400,0.79497202,2.63204872,0.00425618,0.11286412,0.19821511,0.16470296
-2.36218109,2.78574734,0.00166864,0.05820188,0.79418980,2.62213820,0.00428440,0.11457293,0.19827709,0.16195671
-2.35617809,2.76566533,0.00169013,0.05860407,0.78993797,2.60182681,0.00429965,0.11600810,0.19823462,0.15924257
-2.35017509,2.73632622,0.00170353,0.05925272,0.78234917,2.57139594,0.00430099,0.11714136,0.19799738,0.15654440
-2.34417209,2.69813790,0.00170859,0.06007529,0.77165336,2.53140492,0.00428787,0.11795123,0.19749074,0.15384853
-2.33816908,2.65176510,0.00170520,0.06100480,0.75817433,2.48268020,0.00426014,0.11842335,0.19665605,0.15114369
-2.33216608,2.59811346,0.00169341,0.06198004,0.74232348,2.42629662,0.00421807,0.11855059,0.19545071,0.14842110
-2.32616308,2.53830730,0.00167345,0.06294584,0.72459119,2.36355178,0.00416233,0.11833313,0.19384805,0.14567470
-2.32016008,2.47366245,0.00164567,0.06385324,0.70553617,2.29593466,0.00409399,0.11777833,0.19183700,0.14290149
-2.31415708,2.40565506,0.00161056,0.06465976,0.68577322,2.22509001,0.00401447,0.11690065,0.18942172,0.14010199
-2.30815408,2.33588767,0.00156876,0.06532967,0.66595972,2.15277959,0.00392552,0.11572143,0.18662103,0.13728075
-2.30215108,2.26605352,0.00152097,0.06583420,0.64678142,2.08084182,0.00382915,0.11426856,0.18346779,0.13444685
-2.29614807,2.19790002,0.00146800,0.06615184,0.62893771,2.01115071,0.00372762,0.11257615,0.18000820,0.13161435
-2.29014507,2.13319217,0.00141070,0.06626841,0.61312685,1.94557529,0.00362334,0.11068406,0.17630099,0.12880261
-2.28414207,2.07367650,0.00134999,0.06617721,0.60003127,1.88594016,0.00351888,0.10863736,0.17241645,0.12603646
-2.27813907,2.02104591,0.00128676,0.06587895,0.59030330,1.83398792,0.00341683,0.10648564,0.16843533,0.12334609
-2.27213607,1.97690585,0.00122193,0.06538153,0.58455138,1.79134379,0.00331985,0.10428220,0.16444753,0.12076669
-2.26613307,1.94274187,0.00115638,0.06469969,0.58332686,1.75948284,0.00323053,0.10208308,0.16055061,0.11833781
-2.26013007,1.91988887,0.00109097,0.06385440,0.58711164,1.73969988,0.00315138,0.09994598,0.15684800,0.11610232
-2.25412706,1.90950214,0.00102646,0.06287214,0.59630659,1.73308236,0.00308477,0.09792899,0.15344699,0.11410516
-2.24812406,1.91253035,0.00096358,0.06178393,0.61122095,1.74048621,0.00303290,0.09608922,0.15045647,0.11239176
-2.24212106,1.92969097,0.00090297,0.06062421,0.63206285,1.76251496,0.00299772,0.09448130,0.14798440,0.11100629
-2.23611806,1.96144823,0.00084518,0.05942961,0.65893109,1.79950232,0.00298093,0.09315585,0.14613512,0.10998971
-2.23011506,2.00799449,0.00079065,0.05823760,0.69180840,1.85149846,0.00298390,0.09215789,0.14500643,0.10937777
-2.22411206,2.06923521,0.00073974,0.05708515,0.73055645,1.91826047,0.00300767,0.09152537,0.14468668,0.10919906
-2.21810905,2.14477855,0.00069272,0.05600732,0.77491281,1.99924744,0.00305289,0.09128767,0.14525178,0.10947322
-2.21210605,2.23393003,0.00064975,0.05503596,0.82449024,2.09362053,0.00311983,0.09146441,0.14676230,0.11020924
-2.20610305,2.33569309,0.00061090,0.05419855,0.87877841,2.20024857,0.00320829,0.09206439,0.14926077,0.11140426
-2.20010005,2.44877608,0.00057616,0.05351718,0.93714844,2.31771964,0.00331769,0.09308487,0.15276926,0.11304267
-2.19409705,2.57160608,0.00054543,0.05300770,0.99886026,2.44435879,0.00344697,0.09451112,0.15728733,0.11509564
-2.18809405,2.70235006,0.00051854,0.05267916,1.06307303,2.57825217,0.00359462,0.09631643,0.16279053,0.11752129
-2.18209105,2.83894313,0.00049527,0.05253350,1.12885854,2.71727753,0.00375874,0.09846245,0.16922936,0.12026523
-2.17608804,2.97912403,0.00047533,0.05256549,1.19521739,2.85914078,0.00393698,0.10089991,0.17652903,0.12326176
-2.17008504,3.12047708,0.00045839,0.05276292,1.26109789,3.00141817,0.00412664,0.10356983,0.18458986,0.12643549
-2.16408204,3.26048010,0.00044409,0.05310714,1.32541716,3.14160337,0.00432468,0.10640498,0.19328846,0.12970343
-2.15807904,3.39655722,0.00043205,0.05357370,1.38708401,3.27715849,0.00452778,0.10933177,0.20247970,0.13297751
-2.15207604,3.52613523,0.00042189,0.05413332,1.44502312,3.40556789,0.00473240,0.11227235,0.21199947,0.13616731
-2.14607304,3.64670231,0.00041322,0.05475298,1.49819966,3.52439343,0.00493490,0.11514692,0.22166822,0.13918310
-2.14007004,3.75586725,0.00040564,0.05539714,1.54564387,3.63132974,0.00513156,0.11787624,0.23129511,0.14193886
-2.13406703,3.85141770,0.00039881,0.05602903,1.58647468,3.72425796,0.00531870,0.12038410,0.24068282,0.14435539
-2.12806403,3.93137568,0.00039239,0.05661206,1.61992175,3.80129635,0.00549281,0.12259982,0.24963282,0.14636322
-2.12206103,3.99404858,0.00038607,0.05711113,1.64534510,3.86084632,0.00565058,0.12446063,0.25795092,0.14790540
-2.11605803,4.03807418,0.00037958,0.05749394,1.66225175,3.90163241,0.00578907,0.12591385,0.26545304,0.14893983
-2.11005503,4.06245811,0.00037270,0.05773218,1.67030886,3.92273487,0.00590577,0.12691875,0.27197084,0.14944132
-2.10405203,4.06660248,0.00036525,0.05780262,1.66935271,3.92361386,0.00599868,0.12744816,0.27735719,0.14940315
-2.09804902,4.05032482,0.00035709,0.05768799,1.65939342,3.90412432,0.00606640,0.12748958,0.28149110,0.14883807
-2.09204602,4.01386628,0.00034813,0.05737771,1.64061503,3.86452094,0.00610819,0.12704591,0.28428208,0.14777878
-2.08604302,3.95788900,0.00033834,0.05686830,1.61337107,3.80545295,0.00612401,0.12613566,0.28567353,0.14627786
-2.08004002,3.88346223,0.00032769,0.05616371,1.57817556,3.72794879,0.00611454,0.12479268,0.28564524,0.14440700
