energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,W_p_up,W_d_up
-2.92646323,0.31801451,0.00000005,0.04389020,0.00016196,0.00003881,0.32015148,0.10353715,0.01158487
-2.92046023,0.31676902,0.00000007,0.04379279,0.00014971,0.00003836,0.31983542,0.10355546,0.01084565
-2.91445723,0.31387867,0.00000009,0.04342368,0.00014696,0.00004049,0.31747899,0.10292875,0.01037145
-2.90845423,0.30934864,0.00000012,0.04278316,0.00015404,0.00004544,0.31310144,0.10167084,0.01015556
-2.90245123,0.30324311,0.00000016,0.04187824,0.00017167,0.00005357,0.30677091,0.09981261,0.01020287
-2.89644822,0.29568315,0.00000021,0.04072222,0.00020096,0.00006537,0.29860157,0.09740137,0.01053053
-2.89044522,0.28684322,0.00000028,0.03933405,0.00024347,0.00008147,0.28874936,0.09449967,0.01116858
-2.88444222,0.27694639,0.00000036,0.03773758,0.00030122,0.00010264,0.27740652,0.09118385,0.01216054
-2.87843922,0.26625869,0.00000048,0.03596060,0.00037674,0.00012984,0.26479518,0.08754214,0.01356390
-2.87243622,0.25508258,0.00000062,0.03403385,0.00047308,0.00016419,0.25116028,0.08367262,0.01545051
-2.86643322,0.24375000,0.00000080,0.03198999,0.00059382,0.00020699,0.23676207,0.07968098,0.01790681
-2.86043022,0.23261518,0.00000102,0.02986249,0.00074305,0.00025971,0.22186872,0.07567823,0.02103382
-2.85442721,0.22204726,0.00000130,0.02768468,0.00092541,0.00032403,0.20674896,0.07177831,0.02494685
-2.84842421,0.21242309,0.00000165,0.02548878,0.00114600,0.00040176,0.19166534,0.06809591,0.02977477
-2.84242121,0.20412011,0.00000207,0.02330510,0.00141035,0.00049488,0.17686814,0.06474423,0.03565881
-2.83641821,0.19750957,0.00000259,0.02116136,0.00172434,0.00060550,0.16259012,0.06183293,0.04275076
-2.83041521,0.19294983,0.00000321,0.01908212,0.00209406,0.00073579,0.14904217,0.05946625,0.05121048
-2.82441221,0.19078000,0.00000395,0.01708840,0.00252570,0.00088797,0.13641003,0.05774117,0.06120269
-2.81840920,0.19131366,0.00000483,0.01519751,0.00302533,0.00106422,0.12485195,0.05674578,0.07289292
-2.81240620,0.19483271,0.00000586,0.01342290,0.00359873,0.00126663,0.11449722,0.05655771,0.08644267
-2.80640320,0.20158115,0.00000707,0.01177427,0.00425113,0.00149708,0.10544560,0.05724268,0.10200377
-2.80040020,0.21175900,0.00000847,0.01025772,0.00498697,0.00175719,0.09776748,0.05885307,0.11971209
-2.79439720,0.22551614,0.00001007,0.00887606,0.00580957,0.00204820,0.09150454,0.06142660,0.13968056
-2.78839420,0.24294618,0.00001190,0.00762912,0.00672090,0.00237088,0.08667099,0.06498507,0.16199193
-2.78239120,0.26408063,0.00001396,0.00651416,0.00772127,0.00272539,0.08325504,0.06953314,0.18669127
-2.77638819,0.28888338,0.00001627,0.00552633,0.00880907,0.00311125,0.08122067,0.07505732,0.21377874
-2.77038519,0.31724581,0.00001883,0.00465905,0.00998054,0.00352720,0.08050953,0.08152503,0.24320274
-2.76438219,0.34898291,0.00002165,0.00390448,0.01122957,0.00397115,0.08104293,0.08888397,0.27485397
-2.75837919,0.38383060,0.00002471,0.00325389,0.01254758,0.00444014,0.08272385,0.09706178,0.30856075
-2.75237619,0.42144473,0.00002801,0.00269807,0.01392347,0.00493030,0.08543906,0.10596607,0.34408586
-2.74637319,0.46140212,0.00003154,0.00222757,0.01534362,0.00543689,0.08906122,0.11548498,0.38112544
-2.74037019,0.50320371,0.00003527,0.00183306,0.01679207,0.00595428,0.09345111,0.12548817,0.41931002
-2.73436718,0.54628045,0.00003916,0.00150549,0.01825070,0.00647610,0.09845995,0.13582854,0.45820808
-2.72836418,0.59000167,0.00004319,0.00123629,0.01969954,0.00699528,0.10393186,0.14634442,0.49733212
-2.72236118,0.63368622,0.00004730,0.00101750,0.02111722,0.00750425,0.10970642,0.15686253,0.53614733
-2.71635818,0.67661609,0.00005144,0.00084185,0.02248145,0.00799507,0.11562156,0.16720140,0.57408264
-2.71035518,0.71805242,0.00005556,0.00070285,0.02376957,0.00845965,0.12151640,0.17717541,0.61054403
-2.70435218,0.75725329,0.00005960,0.00059477,0.02495918,0.00888998,0.12723442,0.18659920,0.64492959
-2.69834917,0.79349299,0.00006348,0.00051272,0.02602880,0.00927833,0.13262663,0.19529237,0.67664593
-2.69234617,0.82608187,0.00006715,0.00045259,0.02695847,0.00961749,0.13755477,0.20308437,0.70512527
-2.68634317,0.85438631,0.00007054,0.00041105,0.02773039,0.00990099,0.14189448,0.20981929,0.72984267
-2.68034017,0.87784782,0.00007358,0.00038560,0.02832949,0.01012332,0.14553834,0.21536045,0.75033260
-2.67433717,0.89600064,0.00007623,0.00037448,0.02874391,0.01028008,0.14839863,0.21959455,0.76620421
-2.66833417,0.90848705,0.00007842,0.00037675,0.02896541,0.01036817,0.15040977,0.22243528,0.77715463
-2.66233117,0.91506972,0.00008011,0.00039226,0.02898961,0.01038582,0.15153037,0.22382615,0.78297980
-2.65632816,0.91564069,0.00008126,0.00042168,0.02881615,0.01033273,0.15174472,0.22374245,0.78358220
-2.65032516,0.91022638,0.00008186,0.00046655,0.02844871,0.01021002,0.15106375,0.22219228,0.77897531
-2.64432216,0.89898869,0.00008188,0.00052934,0.02789484,0.01002021,0.14952540,0.21921658,0.76928450
-2.63831916,0.88222192,0.00008134,0.00061348,0.02716576,0.00976714,0.14719441,0.21488817,0.75474440
-2.63231616,0.86034585,0.00008023,0.00072346,0.02627593,0.00945583,0.14416145,0.20930983,0.73569281
-2.62631316,0.83389514,0.00007858,0.00086490,0.02524261,0.00909232,0.14054177,0.20261151,0.71256152
-2.62031016,0.80350567,0.00007643,0.00104460,0.02408528,0.00868349,0.13647325,0.19494687,0.68586438
-2.61430715,0.76989828,0.00007382,0.00127065,0.02282504,0.00823681,0.13211404,0.18648910,0.65618325
-2.60830415,0.73386061,0.00007079,0.00155240,0.02148402,0.00776014,0.12763983,0.17742647,0.62415223
-2.60230115,0.69622769,0.00006742,0.00190056,0.02008465,0.00726152,0.12324069,0.16795751,0.59044106
-2.59629815,0.65786204,0.00006375,0.00232710,0.01864913,0.00674889,0.11911774,0.15828612,0.55573805
-2.59029515,0.61963376,0.00005986,0.00284526,0.01719886,0.00622996,0.11547953,0.14861685,0.52073339
-2.58429215,0.58240134,0.00005581,0.00346934,0.01575390,0.00571197,0.11253825,0.13915027,0.48610307
-2.57828914,0.54699353,0.00005167,0.00421456,0.01433257,0.00520158,0.11050572,0.13007874,0.45249419
-2.57228614,0.51419260,0.00004750,0.00509676,0.01295115,0.00470471,0.10958930,0.12158257,0.42051170
-2.56628314,0.48471932,0.00004335,0.00613201,0.01162361,0.00422648,0.10998755,0.11382663,0.39070698
-2.56028014,0.45921970,0.00003929,0.00733620,0.01036148,0.00377114,0.11188582,0.10695750,0.36356831
-2.55427714,0.43825356,0.00003536,0.00872447,0.00917384,0.00334206,0.11545167,0.10110102,0.33951329
-2.54827414,0.42228484,0.00003160,0.01031062,0.00806730,0.00294173,0.12083012,0.09636041,0.31888314
-2.54227114,0.41167372,0.00002804,0.01210636,0.00704617,0.00257181,0.12813897,0.09281477,0.30193878
-2.53626813,0.40667025,0.00002470,0.01412065,0.00611259,0.00223315,0.13746396,0.09051806,0.28885853
-2.53026513,0.40740966,0.00002161,0.01635887,0.00526677,0.00192594,0.14885427,0.08949839,0.27973727
-2.52426213,0.41390915,0.00001877,0.01882213,0.00450722,0.00164973,0.16231809,0.08975773,0.27458695
-2.51825913,0.42606628,0.00001619,0.02150648,0.00383105,0.00140353,0.17781883,0.09127193,0.27333829
-2.51225613,0.44365904,0.00001386,0.02440234,0.00323423,0.00118597,0.19527190,0.09399110,0.27584351
-2.50625313,0.46634772,0.00001179,0.02749395,0.00271186,0.00099532,0.21454246,0.09784039,0.28188020
-2.50025013,0.49367881,0.00000995,0.03075902,0.00225842,0.00082964,0.23544428,0.10272106,0.29115619
-2.49424712,0.52509107,0.00000834,0.03416863,0.00186802,0.00068684,0.25773999,0.10851212,0.30331540
-2.48824412,0.55992410,0.00000694,0.03768725,0.00153460,0.00056475,0.28114290,0.11507223,0.31794486
-2.48224112,0.59742937,0.00000574,0.04127311,0.00125212,0.00046119,0.30532053,0.12224228,0.33458276
-2.47623812,0.63678397,0.00000471,0.04487882,0.00101469,0.00037406,0.32989989,0.12984830,0.35272764
-2.47023512,0.67710693,0.00000384,0.04845222,0.00081668,0.00030132,0.35447459,0.13770495,0.37184864
-2.46423212,0.71747798,0.00000310,0.05193755,0.00065284,0.00024107,0.37861365,0.14561940,0.39139668
-2.45822911,0.75695842,0.00000249,0.05527680,0.00051830,0.00019155,0.40187173,0.15339564,0.41081654
-2.45222611,0.79461359,0.00000199,0.05841125,0.00040869,0.00015116,0.42380062,0.16083906,0.42955945
-2.44622311,0.82953629,0.00000157,0.06128316,0.00032006,0.00011848,0.44396155,0.16776120,0.44709597
-2.44022011,0.86087054,0.00000124,0.06383753,0.00024894,0.00009222,0.46193785,0.17398453,0.46292881
-2.43421711,0.88783455,0.00000097,0.06602382,0.00019231,0.00007129,0.47734742,0.17934709,0.47660506
-2.42821411,0.90974232,0.00000075,0.06779761,0.00014756,0.00005474,0.48985467,0.18370681,0.48772757
-2.42221111,0.92602265,0.00000058,0.06912211,0.00011247,0.00004174,0.49918108,0.18694526,0.49596484
-2.41620810,0.93623505,0.00000044,0.06996942,0.00008516,0.00003161,0.50511419,0.18897088,0.50105914
-2.41020510,0.94008150,0.00000033,0.07032148,0.00006409,0.00002378,0.50751448,0.18972125,0.50283244
-2.40420210,0.93741374,0.00000025,0.07017076,0.00004797,0.00001778,0.50631971,0.18916455,0.50118991
-2.39819910,0.92823567,0.00000019,0.06952049,0.00003575,0.00001320,0.50154669,0.18729997,0.49612074
-2.39219610,0.91270058,0.00000014,0.06838456,0.00002661,0.00000976,0.49329024,0.18415710,0.48769638
-2.38619310,0.89110355,0.00000010,0.06678703,0.00001989,0.00000718,0.48171950,0.17979438,0.47606602
-2.38019010,0.86386923,0.00000008,0.06476129,0.00001507,0.00000528,0.46707162,0.17429658,0.46144983
-2.37418709,0.83153552,0.00000005,0.06234891,0.00001178,0.00000390,0.44964331,0.16777147,0.44412991
-2.36818409,0.79473411,0.00000004,0.05959822,0.00000974,0.00000293,0.42978058,0.16034588,0.42443967
-2.36218109,0.75416851,0.00000003,0.05656275,0.00000879,0.00000227,0.40786703,0.15216121,0.40275194
-2.35617809,0.71059080,0.00000002,0.05329948,0.00000885,0.00000188,0.38431149,0.14336873,0.37946633
-2.35017509,0.66477791,0.00000001,0.04986716,0.00000991,0.00000170,0.35953527,0.13412476,0.35499651
-2.34417209,0.61750863,0.00000001,0.04632454,0.00001208,0.00000172,0.33395982,0.12458603,0.32975783
-2.33816908,0.56954210,0.00000001,0.04272886,0.00001551,0.00000193,0.30799507,0.11490524,0.30415577
-2.33216608,0.52159859,0.00000000,0.03913438,0.00002050,0.00000234,0.28202908,0.10522727,0.27857574
-2.32616308,0.47434331,0.00000000,0.03559117,0.00002743,0.00000300,0.25641915,0.09568578,0.25337442
-2.32016008,0.42837365,0.00000000,0.03214421,0.00003680,0.00000393,0.23148485,0.08640065,0.22887296
-2.31415708,0.38420995,0.00000000,0.02883269,0.00004928,0.00000521,0.20750285,0.07747608,0.20535226
-2.30815408,0.34229015,0.00000000,0.02568960,0.00006568,0.00000692,0.18470386,0.06899948,0.18305011
-2.30215108,0.30296796,0.00000000,0.02274160,0.00008705,0.00000917,0.16327138,0.06104105,0.16216042
-2.29614807,0.26651435,0.00000000,0.02000918,0.00011462,0.00001210,0.14334233,0.05365404,0.14283418
-2.29014507,0.23312201,0.00000000,0.01750695,0.00014990,0.00001587,0.12500909,0.04687563,0.12518196
-2.28414207,0.20291219,0.00000000,0.01524415,0.00019467,0.00002068,0.10832301,0.04072825,0.10927781
-2.27813907,0.17594337,0.00000000,0.01322536,0.00025105,0.00002677,0.09329873,0.03522128,0.09516406
-2.27213607,0.15222126,0.00000000,0.01145119,0.00032147,0.00003442,0.07991939,0.03035307,0.08285683
-2.26613307,0.13170943,0.00000001,0.00991910,0.00040874,0.00004394,0.06814203,0.02611304,0.07235187
-2.26013007,0.11434000,0.00000001,0.00862422,0.00051602,0.00005571,0.05790332,0.02248382,0.06363040
-2.25412706,0.10002410,0.00000001,0.00756008,0.00064685,0.00007015,0.04912492,0.01944333,0.05666479
-2.24812406,0.08866131,0.00000002,0.00671935,0.00080511,0.00008771,0.04171875,0.01696676,0.05142357
-2.24212106,0.08014810,0.00000003,0.00609445,0.00099500,0.00010892,0.03559149,0.01502824,0.04787593
-2.23611806,0.07438466,0.00000004,0.00567806,0.00122099,0.00013432,0.03064866,0.01360230,0.04599516
-2.23011506,0.07128021,0.00000005,0.00546348,0.00148772,0.00016449,0.02679786,0.01266503,0.04576117
-2.22411206,0.07075650,0.00000008,0.00544488,0.00179992,0.00020005,0.02395133,0.01219487,0.04716198
-2.21810905,0.07274949,0.00000010,0.00561743,0.00216227,0.00024162,0.02202769,0.01217310,0.05019405
-2.21210605,0.07720933,0.00000014,0.00597724,0.00257925,0.00028982,0.02095307,0.01258400,0.05486152
-2.20610305,0.08409871,0.00000019,0.00652122,0.00305494,0.00034524,0.02066145,0.01341468,0.06117448
-2.20010005,0.09338971,0.00000025,0.00724680,0.00359289,0.00040843,0.02109453,0.01465467,0.06914626
-2.19409705,0.10505932,0.00000034,0.00815161,0.00419582,0.00047986,0.02220100,0.01629527,0.07878995
-2.18809405,0.11908405,0.00000044,0.00923299,0.00486547,0.00055992,0.02393550,0.01832863,0.09011422
-2.18209105,0.13543374,0.00000058,0.01048750,0.00560234,0.00064885,0.02625719,0.02074680,0.10311877
-2.17608804,0.15406501,0.00000076,0.01191046,0.00640550,0.00074676,0.02912816,0.02354059,0.11778949
-2.17008504,0.17491460,0.00000098,0.01349535,0.00727241,0.00085357,0.03251176,0.02669845,0.13409368
-2.16408204,0.19789302,0.00000126,0.01523338,0.00819874,0.00096897,0.03637094,0.03020533,0.15197542
-2.15807904,0.22287886,0.00000160,0.01711303,0.00917830,0.00109248,0.04066660,0.03404169,0.17135158
-2.15207604,0.24971400,0.00000202,0.01911969,0.01020297,0.00122331,0.04535624,0.03818256,0.19210844
-2.14607304,0.27820014,0.00000254,0.02123545,0.01126270,0.00136048,0.05039275,0.04259685,0.21409938
-2.14007004,0.30809687,0.00000316,0.02343896,0.01234560,0.00150273,0.05572359,0.04724690,0.23714368
-2.13406703,0.33912141,0.00000391,0.02570547,0.01343814,0.00164856,0.06129028,0.05208826,0.26102665
-2.12806403,0.37095033,0.00000481,0.02800702,0.01452534,0.00179625,0.06702831,0.05706984,0.28550117
-2.12206103,0.40322305,0.00000586,0.03031281,0.01559108,0.00194388,0.07286744,0.06213429,0.31029073
-2.11605803,0.43554739,0.00000710,0.03258966,0.01661851,0.00208937,0.07873237,0.06721881,0.33509384
-2.11005503,0.46750673,0.00000854,0.03480274,0.01759048,0.00223053,0.08454384,0.07225616,0.35958980
-2.10405203,0.49866885,0.00001019,0.03691627,0.01848999,0.00236511,0.09022004,0.07717602,0.38344571
-2.09804902,0.52859587,0.00001208,0.03889448,0.01930070,0.00249085,0.09567826,0.08190660,0.40632428
-2.09204602,0.55685524,0.00001422,0.04070250,0.02000743,0.00260556,0.10083682,0.08637633,0.42789240
-2.08604302,0.58303098,0.00001661,0.04230739,0.02059666,0.00270719,0.10561708,0.09051581,0.44783004
-2.08004002,0.60673511,0.00001928,0.04367912,0.02105696,0.00279385,0.10994548,0.09425966,0.46583907
-2.07403702,0.62761847,0.00002222,0.04479145,0.02137942,0.00286395,0.11375560,0.09754848,0.48165179
-2.06803402,0.64538078,0.00002543,0.04562281,0.02155792,0.00291617,0.11699001,0.10033059,0.49503866
-2.06203102,0.65977930,0.00002891,0.04615702,0.02158941,0.00294957,0.11960196,0.10256366,0.50581514
-2.05602801,0.67063596,0.00003264,0.04638381,0.02147405,0.00296361,0.12155674,0.10421605,0.51384719
-2.05002501,0.67784262,0.00003661,0.04629919,0.02121522,0.00295817,0.12283278,0.10526793,0.51905535
-2.04402201,0.68136441,0.00004079,0.04590566,0.02081954,0.00293358,0.12342235,0.10571202,0.52141735
-2.03801901,0.68124099,0.00004517,0.04521214,0.02029662,0.00289062,0.12333184,0.10555402,0.52096905
-2.03201601,0.67758600,0.00004972,0.04423374,0.01965894,0.00283050,0.12258180,0.10481271,0.51780406
-2.02601301,0.67058468,0.00005440,0.04299134,0.01892149,0.00275486,0.12120650,0.10351971,0.51207180
-2.02001001,0.66049009,0.00005919,0.04151100,0.01810146,0.00266573,0.11925327,0.10171899,0.50397462
-2.01400700,0.64761814,0.00006406,0.03982323,0.01721786,0.00256552,0.11678163,0.09946609,0.49376387
-2.00800400,0.63234178,0.00006901,0.03796215,0.01629115,0.00245694,0.11386213,0.09682721,0.48173538
-2.00200100,0.61508478,0.00007403,0.03596457,0.01534283,0.00234300,0.11057519,0.09387816,0.46822462
-1.99599800,0.59631535,0.00007912,0.03386910,0.01439515,0.00222695,0.10700984,0.09070322,0.45360173
-1.98999500,0.57653989,0.00008432,0.03171520,0.01347073,0.00211220,0.10326245,0.08739398,0.43826663
-1.98399200,0.55629712,0.00008966,0.02954229,0.01259238,0.00200237,0.09943555,0.08404823,0.42264445
-1.97798899,0.53615259,0.00009523,0.02738899,0.01178279,0.00190114,0.09563669,0.08076889,0.40718133
-1.97198599,0.51669372,0.00010111,0.02529238,0.01106445,0.00181231,0.09197742,0.07766297,0.39234046
-1.96598299,0.49852518,0.00010744,0.02328740,0.01045948,0.00173972,0.08857228,0.07484063,0.37859858
-1.95997999,0.48226440,0.00011436,0.02140639,0.00998955,0.00168722,0.08553792,0.07241423,0.36644247
-1.95397699,0.46853699,0.00012206,0.01967869,0.00967583,0.00165864,0.08299217,0.07049739,0.35636545
-1.94797399,0.45797183,0.00013074,0.01813044,0.00953888,0.00165779,0.08105302,0.06920396,0.34886348
-1.94197099,0.45119520,0.00014064,0.01678439,0.00959857,0.00168838,0.07983762,0.06864695,0.34443073
-1.93596798,0.44882402,0.00015201,0.01565982,0.00987398,0.00175399,0.07946091,0.06893716,0.34355423
-1.92996498,0.45145746,0.00016510,0.01477256,0.01038311,0.00185801,0.08003419,0.07018170,0.34670737
-1.92396198,0.45966706,0.00018018,0.01413497,0.01114273,0.00200358,0.08166331,0.07248213,0.35434221
-1.91795898,0.47398509,0.00019752,0.01375600,0.01216791,0.00219352,0.08444657,0.07593236,0.36688033
-1.91195598,0.49489116,0.00021734,0.01364126,0.01347165,0.00243021,0.08847237,0.08061625,0.38470241
-1.90595298,0.52279743,0.00023988,0.01379302,0.01506428,0.00271553,0.09381651,0.08660486,0.40813660
-1.89994997,0.55803264,0.00026530,0.01421027,0.01695290,0.00305071,0.10053936,0.09395357,0.43744603
-1.89394697,0.60082563,0.00029373,0.01488869,0.01914068,0.00343622,0.10868286,0.10269901,0.47281583
-1.88794397,0.65128895,0.00032522,0.01582065,0.02162617,0.00387168,0.11826753,0.11285601,0.51434035
-1.88194097,0.70940355,0.00035976,0.01699526,0.02440263,0.00435570,0.12928969,0.12441468,0.56201109
-1.87593797,0.77500523,0.00039724,0.01839827,0.02745732,0.00488584,0.14171891,0.13733782,0.61570609
-1.86993497,0.84777413,0.00043747,0.02001222,0.03077105,0.00545846,0.15549607,0.15155878,0.67518168
-1.86393197,0.92722787,0.00048016,0.02181645,0.03431767,0.00606874,0.17053200,0.16698004,0.74006714
-1.85792896,1.01271942,0.00052492,0.02378730,0.03806392,0.00671060,0.18670698,0.18347260,0.80986305
-1.85192596,1.10344032,0.00057126,0.02589833,0.04196941,0.00737676,0.20387125,0.20087638,0.88394383
-1.84592296,1.19842970,0.00061860,0.02812070,0.04598688,0.00805880,0.22184650,0.21900167,0.96156482
-1.83991996,1.29658925,0.00066628,0.03042356,0.05006276,0.00874727,0.24042852,0.23763179,1.04187406
-1.83391696,1.39670417,0.00071359,0.03277465,0.05413800,0.00943184,0.25939095,0.25652689,1.12392869
-1.82791396,1.49746948,0.00075973,0.03514092,0.05814922,0.01010155,0.27848996,0.27542882,1.20671547
-1.82191096,1.59752104,0.00080392,0.03748924,0.06203006,0.01074505,0.29746993,0.29406700,1.28917497
-1.81590795,1.69547002,0.00084533,0.03978713,0.06571287,0.01135086,0.31606974,0.31216510,1.37022833
-1.80990495,1.78993962,0.00088316,0.04200359,0.06913043,0.01190772,0.33402953,0.32944821,1.44880566
-1.80390195,1.87960229,0.00091666,0.04410982,0.07221792,0.01240488,0.35109761,0.34565027,1.52387473
-1.79789895,1.96321597,0.00094514,0.04607992,0.07491478,0.01283247,0.36703723,0.36052152,1.59446860
-1.79189595,2.03965743,0.00096799,0.04789148,0.07716667,0.01318177,0.38163288,0.37383545,1.65971107
-1.78589295,2.10795138,0.00098471,0.04952607,0.07892717,0.01344552,0.39469587,0.38539512,1.71883836
-1.77988994,2.16729370,0.00099493,0.05096955,0.08015932,0.01361813,0.40606885,0.39503844,1.77121632
-1.77388694,2.21706792,0.00099841,0.05221217,0.08083686,0.01369590,0.41562913,0.40264224,1.81635212
-1.76788394,2.25685412,0.00099506,0.05324857,0.08094511,0.01367711,0.42329061,0.40812484,1.85390002
-1.76188094,2.28642999,0.00098492,0.05407750,0.08048149,0.01356213,0.42900434,0.41144721,1.88366105
-1.75587794,2.30576421,0.00096820,0.05470147,0.07945557,0.01335332,0.43275758,0.41261242,1.90557677
-1.74987494,2.31500281,0.00094522,0.05512615,0.07788873,0.01305503,0.43457158,0.41166374,1.91971775
-1.74387194,2.31444939,0.00091645,0.05535974,0.07581342,0.01267341,0.43449820,0.40868126,1.92626755
-1.73786893,2.30454074,0.00088245,0.05541227,0.07327199,0.01221617,0.43261565,0.40377742,1.92550348
-1.73186593,2.28581924,0.00084388,0.05529482,0.07031528,0.01169236,0.42902351,0.39709164,1.91777526
-1.72586293,2.25890382,0.00080145,0.05501882,0.06700091,0.01111206,0.42383751,0.38878436,1.90348308
-1.71985993,2.22446127,0.00075595,0.05459541,0.06339143,0.01048605,0.41718421,0.37903084,1.88305645
-1.71385693,2.18317931,0.00070815,0.05403486,0.05955232,0.00982549,0.40919598,0.36801494,1.85693502
-1.70785393,2.13574303,0.00065884,0.05334622,0.05555008,0.00914157,0.40000652,0.35592333,1.82555238
-1.70185093,2.08281553,0.00060878,0.05253704,0.05145031,0.00844523,0.38974705,0.34294022,1.78932378
-1.69584792,2.02502371,0.00055871,0.05161332,0.04731604,0.00774688,0.37854344,0.32924291,1.74863803
-1.68984492,1.96294929,0.00050927,0.05057955,0.04320611,0.00705611,0.36651423,0.31499827,1.70385386
-1.68384192,1.89712518,0.00046107,0.04943900,0.03917402,0.00638157,0.35376957,0.30036017,1.65530034
-1.67783892,1.82803656,0.00041462,0.04819405,0.03526685,0.00573077,0.34041107,0.28546790,1.60328110
-1.67183592,1.75612606,0.00037033,0.04684661,0.03152466,0.00511000,0.32653235,0.27044553,1.54808131
-1.66583292,1.68180188,0.00032856,0.04539866,0.02798007,0.00452431,0.31222020,0.25540210,1.48997667
-1.65982991,1.60544789,0.00028956,0.04385271,0.02465821,0.00397746,0.29755609,0.24043236,1.42924328
-1.65382691,1.52743430,0.00025349,0.04221229,0.02157686,0.00347202,0.28261783,0.22561812,1.36616743
-1.64782391,1.44812801,0.00022044,0.04048237,0.01874684,0.00300940,0.26748128,0.21102985,1.30105425
-1.64182091,1.36790146,0.00019044,0.03866960,0.01617264,0.00258999,0.25222176,0.19672836,1.23423443
-1.63581791,1.28713920,0.00016344,0.03678259,0.01385308,0.00221329,0.23691519,0.18276655,1.16606843
-1.62981491,1.20624177,0.00013935,0.03483189,0.01178213,0.00187802,0.22163875,0.16919089,1.09694780
-1.62381191,1.12562642,0.00011804,0.03282993,0.00994976,0.00158228,0.20647103,0.15604271,1.02729329
-1.61780890,1.04572482,0.00009934,0.03079085,0.00834281,0.00132369,0.19149171,0.14335917,0.95755019
-1.61180590,0.96697795,0.00008307,0.02873014,0.00694581,0.00109953,0.17678073,0.13117385,0.88818096
-1.60580290,0.88982863,0.00006902,0.02666427,0.00574175,0.00090688,0.16241710,0.11951705,0.81965573
-1.59979990,0.81471224,0.00005698,0.02461020,0.00471276,0.00074270,0.14847741,0.10841578,0.75244147
-1.59379690,0.74204656,0.00004674,0.02258490,0.00384076,0.00060394,0.13503417,0.09789351,0.68699030
-1.58779390,0.67222122,0.00003810,0.02060484,0.00310791,0.00048763,0.12215408,0.08796980,0.62372794
-1.58179090,0.60558764,0.00003087,0.01868550,0.00249708,0.00039095,0.10989645,0.07865982,0.56304277
-1.57578789,0.54245008,0.00002485,0.01684098,0.00199211,0.00031122,0.09831172,0.06997386,0.50527629
-1.56978489,0.48305836,0.00001989,0.01508362,0.00157803,0.00024600,0.08744036,0.06191693,0.45071535
-1.56378189,0.42760256,0.00001582,0.01342371,0.00124124,0.00019309,0.07731202,0.05448847,0.39958661
-1.55777889,0.37621002,0.00001250,0.01186936,0.00096954,0.00015050,0.06794514,0.04768220,0.35205327
-1.55177589,0.32894463,0.00000983,0.01042637,0.00075215,0.00011650,0.05934692,0.04148619,0.30821425
-1.54577289,0.28580841,0.00000768,0.00909824,0.00057968,0.00008958,0.05151368,0.03588310,0.26810564
-1.53976988,0.24674510,0.00000597,0.00788629,0.00044408,0.00006846,0.04443159,0.03085057,0.23170424
-1.53376688,0.21164554,0.00000461,0.00678976,0.00033852,0.00005203,0.03807763,0.02636181,0.19893276
-1.52776388,0.18035431,0.00000355,0.00580611,0.00025732,0.00003940,0.03242083,0.02238631,0.16966644
-1.52176088,0.15267749,0.00000273,0.00493118,0.00019583,0.00002982,0.02742366,0.01889057,0.14374061
-1.51575788,0.12839075,0.00000210,0.00415956,0.00015035,0.00002270,0.02304348,0.01583898,0.12095878
-1.50975488,0.10724778,0.00000162,0.00348482,0.00011802,0.00001757,0.01923401,0.01319464,0.10110082
-1.50375188,0.08898835,0.00000128,0.00289986,0.00009678,0.00001409,0.01594676,0.01092017,0.08393097
-1.49774887,0.07334599,0.00000104,0.00239715,0.00008527,0.00001203,0.01313234,0.00897846,0.06920534
-1.49174587,0.06005478,0.00000090,0.00196900,0.00008289,0.00001125,0.01074167,0.00733330,0.05667867
-1.48574287,0.04885545,0.00000084,0.00160780,0.00008970,0.00001171,0.00872699,0.00595004,0.04611022
-1.47973987,0.03950030,0.00000086,0.00130623,0.00010656,0.00001348,0.00704268,0.00479595,0.03726866
-1.47373687,0.03175725,0.00000098,0.00105739,0.00013511,0.00001674,0.00564594,0.00384062,0.02993600
-1.46773387,0.02541289,0.00000119,0.00085499,0.00017794,0.00002178,0.00449724,0.00305622,0.02391054
-1.46173087,0.02027459,0.00000152,0.00069347,0.00023870,0.00002903,0.00356065,0.00241757,0.01900889
-1.45572786,0.01617188,0.00000200,0.00056801,0.00032233,0.00003908,0.00280398,0.00190227,0.01506723
-1.44972486,0.01295712,0.00000266,0.00047470,0.00043525,0.00005269,0.00219881,0.00149062,0.01194190
-1.44372186,0.01050573,0.00000355,0.00041055,0.00058567,0.00007085,0.00172045,0.00116558,0.00950937
-1.43771886,0.00871587,0.00000473,0.00037351,0.00078388,0.00009481,0.00134777,0.00091259,0.00766588
-1.43171586,0.00750802,0.00000628,0.00036260,0.00104264,0.00012612,0.00106297,0.00071946,0.00632673
-1.42571286,0.00682430,0.00000828,0.00037785,0.00137752,0.00016666,0.00085141,0.00057616,0.00542536
-1.41970985,0.00662772,0.00001086,0.00042044,0.00180735,0.00021872,0.00070128,0.00047464,0.00491243
-1.41370685,0.00690144,0.00001413,0.00049266,0.00235456,0.00028503,0.00060339,0.00040865,0.00475474
