energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-0.31515758,2.24008968,0.00226564,0.05107743,1.01852721,1.61102526,0.24958619,0.00000000,0.30848801,0.54820633
-0.30915458,2.30482437,0.00251923,0.05415526,1.03828154,1.61933533,0.27048225,0.00000000,0.32657317,0.58635865
-0.30315158,2.37304729,0.00279088,0.05739892,1.05823439,1.62660072,0.29277501,0.00000000,0.34572982,0.62780298
-0.29714857,2.44410510,0.00307843,0.06078036,1.07811864,1.63267916,0.31630713,0.00000000,0.36581230,0.67217799
-0.29114557,2.51722015,0.00337915,0.06426565,1.09763462,1.63738920,0.34087866,0.00000000,0.38664243,0.71906224
-0.28514257,2.59150833,0.00368975,0.06781539,1.11645945,1.64052190,0.36624897,0.00000000,0.40801196,0.76797945
-0.27913957,2.66600282,0.00400645,0.07138531,1.13425820,1.64185565,0.39214016,0.00000000,0.42968622,0.81840603
-0.27313657,2.73968278,0.00432503,0.07492720,1.15069622,1.64117306,0.41824200,0.00000000,0.45140916,0.86978033
-0.26713357,2.81150555,0.00464094,0.07838996,1.16545205,1.63827865,0.44421833,0.00000000,0.47290929,0.92151380
-0.26113057,2.88044070,0.00494936,0.08172089,1.17823015,1.63301628,0.46971460,0.00000000,0.49390661,0.97300345
-0.25512756,2.94550424,0.00524536,0.08486708,1.18877269,1.62528483,0.49436651,0.00000000,0.51411997,1.02364513
-0.24912456,3.00579093,0.00552403,0.08777695,1.19686983,1.61505111,0.51780924,0.00000000,0.53327474,1.07284724
-0.24312156,3.06050324,0.00578060,0.09040169,1.20236771,1.60235895,0.53968717,0.00000000,0.55111025,1.12004419
-0.23711856,3.10897501,0.00601062,0.09269678,1.20517395,1.58733380,0.55966351,0.00000000,0.56738685,1.16470887
-0.23111556,3.15068891,0.00621007,0.09462330,1.20526012,1.57018231,0.57742953,0.00000000,0.58189215,1.20636389
-0.22511256,3.18528653,0.00637552,0.09614919,1.20266133,1.55118692,0.59271319,0.00000000,0.59444610,1.24459066
-0.21910955,3.21257083,0.00650420,0.09725014,1.19747277,1.53069560,0.60528649,0.00000000,0.60490488,1.27903632
-0.21310655,3.23250092,0.00659412,0.09791040,1.18984367,1.50910743,0.61497162,0.00000000,0.61316333,1.30941802
-0.20710355,3.24517980,0.00664414,0.09812318,1.17996892,1.48685477,0.62164538,0.00000000,0.61915578,1.33552443
-0.20110055,3.25083586,0.00665399,0.09789082,1.16807901,1.46438314,0.62524187,0.00000000,0.62285559,1.35721475
-0.19509755,3.24979960,0.00662425,0.09722463,1.15442892,1.44213010,0.62575333,0.00000000,0.62427321,1.37441526
-0.18909455,3.24247724,0.00655639,0.09614452,1.13928650,1.42050435,0.62322913,0.00000000,0.62345313,1.38711375
-0.18309155,3.22932279,0.00645264,0.09467828,1.12292122,1.39986640,0.61777297,0.00000000,0.62046991,1.39535250
-0.17708854,3.21081071,0.00631596,0.09286073,1.10559371,1.38051198,0.60953853,0.00000000,0.61542357,1.39922021
-0.17108554,3.18741058,0.00614990,0.09073265,1.08754678,1.36265908,0.59872371,0.00000000,0.60843468,1.39884349
-0.16508254,3.15956564,0.00595850,0.08833960,1.06899833,1.34643959,0.58556382,0.00000000,0.59963942,1.39437860
-0.15907954,3.12767618,0.00574614,0.08573064,1.05013631,1.33189570,0.57032395,0.00000000,0.58918486,1.38600389
-0.15307654,3.09208872,0.00551741,0.08295701,1.03111596,1.31898151,0.55329095,0.00000000,0.57722482,1.37391338
-0.14707354,3.05309132,0.00527699,0.08007089,1.01205930,1.30756931,0.53476524,0.00000000,0.56391627,1.35831195
-0.14107054,3.01091503,0.00502946,0.07712407,0.99305652,1.29746037,0.51505290,0.00000000,0.54941660,1.33941202
-0.13506753,2.96574077,0.00477925,0.07416684,0.97416921,1.28839914,0.49445812,0.00000000,0.53388161,1.31743210
-0.12906453,2.91771083,0.00453047,0.07124682,0.95543467,1.28009014,0.47327640,0.00000000,0.51746435,1.29259669
-0.12306153,2.86694367,0.00428689,0.06840807,0.93687114,1.27221620,0.45178864,0.00000000,0.50031452,1.26513758
-0.11705853,2.81355056,0.00405180,0.06569021,0.91848324,1.26445702,0.43025614,0.00000000,0.48257845,1.23529590
-0.11105553,2.75765245,0.00382802,0.06312768,0.90026709,1.25650676,0.40891665,0.00000000,0.46439942,1.20332459
-0.10505253,2.69939555,0.00361784,0.06074921,0.88221494,1.24808957,0.38798153,0.00000000,0.44591803,1.16949074
-0.09904952,2.63896421,0.00342303,0.05857736,0.86431862,1.23897233,0.36763378,0.00000000,0.42727260,1.13407732
-0.09304652,2.57658993,0.00324486,0.05662822,0.84657183,1.22897374,0.34802713,0.00000000,0.40859927,1.09738383
-0.08704352,2.51255585,0.00308411,0.05491125,0.82897114,1.21796944,0.32928588,0.00000000,0.39003173,1.05972558
-0.08104052,2.44719608,0.00294112,0.05342929,0.81151562,1.20589310,0.31150547,0.00000000,0.37170050,1.02143138
-0.07503752,2.38089026,0.00281586,0.05217865,0.79420540,1.19273364,0.29475371,0.00000000,0.35373166,0.98283956
-0.06903452,2.31405354,0.00270797,0.05114944,0.77703946,1.17852906,0.27907246,0.00000000,0.33624523,0.94429245
-0.06303152,2.24712300,0.00261688,0.05032594,0.76001283,1.16335755,0.26447976,0.00000000,0.31935293,0.90612951
-0.05702851,2.18054160,0.00254183,0.04968723,0.74311384,1.14732680,0.25097225,0.00000000,0.30315593,0.86867955
-0.05102551,2.11474106,0.00248199,0.04920783,0.72632175,1.13056250,0.23852790,0.00000000,0.28774227,0.83225247
-0.04502251,2.05012507,0.00243654,0.04885863,0.70960504,1.11319698,0.22710890,0.00000000,0.27318449,0.79713112
-0.03901951,1.98705425,0.00240476,0.04860778,0.69292089,1.09535887,0.21666473,0.00000000,0.25953747,0.76356368
-0.03301651,1.92583423,0.00238610,0.04842177,0.67621591,1.07716490,0.20713532,0.00000000,0.24683678,0.73175740
-0.02701351,1.86670772,0.00238028,0.04826655,0.65942838,1.05871407,0.19845429,0.00000000,0.23509757,0.70187379
-0.02101051,1.80985135,0.00238736,0.04810869,0.64249178,1.04008496,0.19055223,0.00000000,0.22431428,0.67402596
-0.01500750,1.75537758,0.00240781,0.04791650,0.62533978,1.02133620,0.18335981,0.00000000,0.21446107,0.64827807
-0.00900450,1.70334155,0.00244254,0.04766117,0.60791201,1.00250990,0.17681095,0.00000000,0.20549317,0.62464718
-0.00300150,1.65375238,0.00249299,0.04731773,0.59016071,0.98363796,0.17084559,0.00000000,0.19734896,0.60310722
0.00300150,1.60658802,0.00256113,0.04686593,0.57205747,0.96475038,0.16541228,0.00000000,0.18995282,0.58359492
0.00900450,1.56181251,0.00264948,0.04629098,0.55359971,0.94588504,0.16047030,0.00000000,0.18321853,0.56601733
0.01500750,1.51939431,0.00276104,0.04558396,0.53481655,0.92709796,0.15599131,0.00000000,0.17705304,0.55026038
0.02101051,1.47932415,0.00289931,0.04474215,0.51577343,0.90847324,0.15196038,0.00000000,0.17136055,0.53619790
0.02701351,1.44163099,0.00306819,0.04376902,0.49657518,0.89013161,0.14837633,0.00000000,0.16604645,0.52370053
0.03301651,1.40639472,0.00327184,0.04267398,0.47736737,0.87223694,0.14525142,0.00000000,0.16102121,0.51264388
0.03901951,1.37375447,0.00351460,0.04147194,0.45833553,0.85499992,0.14261022,0.00000000,0.15620368,0.50291540
0.04502251,1.34391166,0.00380076,0.04018259,0.43970234,0.83867839,0.14048775,0.00000000,0.15152400,0.49441954
0.05102551,1.31712731,0.00413444,0.03882954,0.42172286,0.82357418,0.13892696,0.00000000,0.14692566,0.48708082
0.05702851,1.29371349,0.00451929,0.03743926,0.40467775,0.81002623,0.13797554,0.00000000,0.14236684,0.48084469
0.06303152,1.27401931,0.00495834,0.03603998,0.38886506,0.79840035,0.13768235,0.00000000,0.13782089,0.47567607
0.06903452,1.25841195,0.00545373,0.03466046,0.37459071,0.78907595,0.13809335,0.00000000,0.13327602,0.47155586
0.07503752,1.24725395,0.00600647,0.03332881,0.36215809,0.78243043,0.13924754,0.00000000,0.12873418,0.46847555
0.08104052,1.24087797,0.00661623,0.03207135,0.35185731,0.77882194,0.14117283,0.00000000,0.12420933,0.46643051
0.08704352,1.23956050,0.00728116,0.03091155,0.34395453,0.77857156,0.14388221,0.00000000,0.11972514,0.46541240
0.09304652,1.24349616,0.00799774,0.02986915,0.33868175,0.78194566,0.14737039,0.00000000,0.11531236,0.46540128
0.09904952,1.25277421,0.00876063,0.02895937,0.33622747,0.78913962,0.15161108,0.00000000,0.11100591,0.46635819
0.10505253,1.26735874,0.00956270,0.02819246,0.33672871,0.80026359,0.15655513,0.00000000,0.10684209,0.46821857
0.11105553,1.28707386,0.01039498,0.02757330,0.34026450,0.81533130,0.16212961,0.00000000,0.10285579,0.47088726
0.11705853,1.31159500,0.01124683,0.02710137,0.34685118,0.83425246,0.16823803,0.00000000,0.09907807,0.47423543
0.12306153,1.34044693,0.01210604,0.02677088,0.35643968,0.85682913,0.17476163,0.00000000,0.09553418,0.47809975
0.12906453,1.37300895,0.01295912,0.02657106,0.36891471,0.88275652,0.18156179,0.00000000,0.09224202,0.48228397
0.13506753,1.40852722,0.01379161,0.02648674,0.38409607,0.91162800,0.18848362,0.00000000,0.08921124,0.48656302
0.14107054,1.44613358,0.01458844,0.02649899,0.40174176,0.94294427,0.19536029,0.00000000,0.08644291,0.49068926
0.14707354,1.48487036,0.01533437,0.02658597,0.42155301,0.97612630,0.20201837,0.00000000,0.08392974,0.49440084
0.15307654,1.52371983,0.01601444,0.02672378,0.44318078,1.01053133,0.20828355,0.00000000,0.08165690,0.49743152
0.15907954,1.56163698,0.01661445,0.02688739,0.46623369,1.04547127,0.21398681,0.00000000,0.07960324,0.49952151
0.16508254,1.59758410,0.01712139,0.02705164,0.49028700,1.08023279,0.21897057,0.00000000,0.07774285,0.50042881
0.17108554,1.63056560,0.01752392,0.02719207,0.51489239,1.11409797,0.22309464,0.00000000,0.07604697,0.49994022
0.17708854,1.65966126,0.01781272,0.02728582,0.53958820,1.14636490,0.22624169,0.00000000,0.07448586,0.49788164
0.18309155,1.68405663,0.01798083,0.02731233,0.56390982,1.17636717,0.22832191,0.00000000,0.07303088,0.49412689
0.18909455,1.70306911,0.01802390,0.02725399,0.58739998,1.20349168,0.22927675,0.00000000,0.07165624,0.48860466
0.19509755,1.71616860,0.01794031,0.02709657,0.60961861,1.22719404,0.22908148,0.00000000,0.07034071,0.48130323
0.20110055,1.72299206,0.01773126,0.02682960,0.63015204,1.24701111,0.22774645,0.00000000,0.06906891,0.47227260
0.20710355,1.72335131,0.01740070,0.02644647,0.64862128,1.26257039,0.22531700,0.00000000,0.06783234,0.46162404
0.21310655,1.71723418,0.01695517,0.02594449,0.66468935,1.27359604,0.22187206,0.00000000,0.06662986,0.44952692
0.21910955,1.70479903,0.01640359,0.02532476,0.67806732,1.27991164,0.21752138,0.00000000,0.06546787,0.43620319
0.22511256,1.68636312,0.01575690,0.02459190,0.68851907,1.28143973,0.21240167,0.00000000,0.06435998,0.42191951
0.23111556,1.66238571,0.01502774,0.02375369,0.69586474,1.27819849,0.20667160,0.00000000,0.06332629,0.40697765
0.23711856,1.63344675,0.01422995,0.02282063,0.69998282,1.27029586,0.20050611,0.00000000,0.06239231,0.39170344
0.24312156,1.60022219,0.01337818,0.02180547,0.70081080,1.25792154,0.19409007,0.00000000,0.06158757,0.37643485
0.24912456,1.56345717,0.01248740,0.02072264,0.69834467,1.24133733,0.18761168,0.00000000,0.06094400,0.36150966
0.25512756,1.52393820,0.01157250,0.01958775,0.69263700,1.22086634,0.18125578,0.00000000,0.06049413,0.34725327
0.26113057,1.48246546,0.01064781,0.01841711,0.68379400,1.19688134,0.17519744,0.00000000,0.06026925,0.33396713
0.26713357,1.43982632,0.00972681,0.01722719,0.67197155,1.16979298,0.16959595,0.00000000,0.06029759,0.32191823
0.27313657,1.39677100,0.00882179,0.01603430,0.65737026,1.14003793,0.16458956,0.00000000,0.06060257,0.31133002
0.27913957,1.35399113,0.00794362,0.01485420,0.64022987,1.10806750,0.16029107,0.00000000,0.06120132,0.30237508
0.28514257,1.31210185,0.00710158,0.01370187,0.62082302,1.07433706,0.15678444,0.00000000,0.06210332,0.29516982
0.29114557,1.27162798,0.00630328,0.01259130,0.59944865,1.03929631,0.15412258,0.00000000,0.06330956,0.28977123
0.29714857,1.23299452,0.00555461,0.01153546,0.57642519,1.00338081,0.15232632,0.00000000,0.06481192,0.28617594
0.30315158,1.19652153,0.00485975,0.01054624,0.55208374,0.96700484,0.15138457,0.00000000,0.06659306,0.28432138
0.30915458,1.16242354,0.00422134,0.00963450,0.52676144,0.93055574,0.15125577,0.00000000,0.06862665,0.28408907
0.31515758,1.13081319,0.00364051,0.00881019,0.50079521,0.89438987,0.15187030,0.00000000,0.07087819,0.28530992
0.32116058,1.10170884,0.00311709,0.00808246,0.47451606,0.85883005,0.15313410,0.00000000,0.07330604,0.28777114
0.32716358,1.07504561,0.00264981,0.00745987,0.44824411,0.82416479,0.15493293,0.00000000,0.07586300,0.29122467
0.33316658,1.05068951,0.00223645,0.00695052,0.42228444,0.79064888,0.15713746,0.00000000,0.07849809,0.29539669
0.33916958,1.02845374,0.00187407,0.00656224,0.39692391,0.75850555,0.15960874,0.00000000,0.08115861,0.29999788
0.34517259,1.00811658,0.00155920,0.00630271,0.37242886,0.72792971,0.16220396,0.00000000,0.08379234,0.30473408
0.35117559,0.98943994,0.00128801,0.00617956,0.34904384,0.69909225,0.16478216,0.00000000,0.08634975,0.30931677
0.35717859,0.97218784,0.00105645,0.00620043,0.32699122,0.67214498,0.16720978,0.00000000,0.08878617,0.31347329
0.36318159,0.95614380,0.00086045,0.00637292,0.30647152,0.64722581,0.16936567,0.00000000,0.09106377,0.31695608
0.36918459,0.94112651,0.00069598,0.00670454,0.28766441,0.62446388,0.17114555,0.00000000,0.09315322,0.31955080
0.37518759,0.92700281,0.00055918,0.00720255,0.27073015,0.60398415,0.17246554,0.00000000,0.09503504,0.32108294
0.38119060,0.91369750,0.00044643,0.00787371,0.25581111,0.58591106,0.17326473,0.00000000,0.09670039,0.32142276
0.38719360,0.90119941,0.00035438,0.00872404,0.24303341,0.57037099,0.17350676,0.00000000,0.09815142,0.32048825
0.39319660,0.88956341,0.00028001,0.00975843,0.23250820,0.55749311,0.17318017,0.00000000,0.09940102,0.31824619
0.39919960,0.87890828,0.00022065,0.01098033,0.22433248,0.54740861,0.17229770,0.00000000,0.10047208,0.31471128
0.40520260,0.86941060,0.00017396,0.01239132,0.21858935,0.54024799,0.17089454,0.00000000,0.10139617,0.30994334
0.41120560,0.86129484,0.00013797,0.01399073,0.21534747,0.53613670,0.16902561,0.00000000,0.10221179,0.30404291
0.41720860,0.85482048,0.00011101,0.01577529,0.21465977,0.53518925,0.16676204,0.00000000,0.10296229,0.29714542
0.42321161,0.85026663,0.00009175,0.01773887,0.21656137,0.53750195,0.16418709,0.00000000,0.10369347,0.28941426
0.42921461,0.84791521,0.00007918,0.01987221,0.22106683,0.54314497,0.16139168,0.00000000,0.10445112,0.28103326
0.43521761,0.84803373,0.00007253,0.02216288,0.22816699,0.55215405,0.15846970,0.00000000,0.10527851,0.27219869
0.44122061,0.85085849,0.00007132,0.02459529,0.23782542,0.56452253,0.15551352,0.00000000,0.10621409,0.26311152
0.44722361,0.85657955,0.00007532,0.02715085,0.24997502,0.58019428,0.15260974,0.00000000,0.10728947,0.25397004
0.45322661,0.86532811,0.00008453,0.02980833,0.26451494,0.59905821,0.14983543,0.00000000,0.10852781,0.24496338
0.45922961,0.87716732,0.00009914,0.03254435,0.28130818,0.62094474,0.14725516,0.00000000,0.10994269,0.23626601
0.46523262,0.89208703,0.00011958,0.03533400,0.30018023,0.64562493,0.14491875,0.00000000,0.11153762,0.22803366
0.47123562,0.91000283,0.00014642,0.03815161,0.32091909,0.67281228,0.14285996,0.00000000,0.11330610,0.22040059
0.47723862,0.93075962,0.00018044,0.04097161,0.34327688,0.70216771,0.14109612,0.00000000,0.11523238,0.21347830
0.48324162,0.95413946,0.00022256,0.04376943,0.36697316,0.73330740,0.13962862,0.00000000,0.11729269,0.20735574
0.48924462,0.97987321,0.00027382,0.04652245,0.39170020,0.76581353,0.13844434,0.00000000,0.11945713,0.20210074
0.49524762,1.00765557,0.00033539,0.04921088,0.41713004,0.79924742,0.13751767,0.00000000,0.12169180,0.19776248
0.50125063,1.03716232,0.00040850,0.05181854,0.44292332,0.83316461,0.13681328,0.00000000,0.12396139,0.19437490
0.50725363,1.06806903,0.00049447,0.05433359,0.46873946,0.86713114,0.13628918,0.00000000,0.12623182,0.19196056
0.51325663,1.10007000,0.00059458,0.05674895,0.49424809,0.90074042,0.13590004,0.00000000,0.12847292,0.19053478
0.51925963,1.13289632,0.00071009,0.05906259,0.51914099,0.93362963,0.13560059,0.00000000,0.13066097,0.19010968
0.52526263,1.16633211,0.00084219,0.06127758,0.54314426,0.96549504,0.13534882,0.00000000,0.13278093,0.19069785
0.53126563,1.20022779,0.00099188,0.06340185,0.56602994,0.99610536,0.13510893,0.00000000,0.13482832,0.19231541
0.53726863,1.23450978,0.00115999,0.06544770,0.58762662,1.02531237,0.13485375,0.00000000,0.13681053,0.19498427
0.54327164,1.26918587,0.00134704,0.06743117,0.60782839,1.05305833,0.13456666,0.00000000,0.13874758,0.19873342
0.54927464,1.30434623,0.00155324,0.06937114,0.62660151,1.07937967,0.13424284,0.00000000,0.14067230,0.20359910
0.55527764,1.34015960,0.00177839,0.07128834,0.64398855,1.10440677,0.13388987,0.00000000,0.14262977,0.20962408
0.56128064,1.37686529,0.00202185,0.07320426,0.66010936,1.12835971,0.13352759,0.00000000,0.14467628,0.21685580
0.56728364,1.41476108,0.00228246,0.07514010,0.67515889,1.15154027,0.13318742,0.00000000,0.14687759,0.22534374
0.57328664,1.45418793,0.00255856,0.07711574,0.68940163,1.17432027,0.13291101,0.00000000,0.14930685,0.23513604
0.57928964,1.49551217,0.00284793,0.07914891,0.70316286,1.19712708,0.13274849,0.00000000,0.15204199,0.24627568
0.58529265,1.53910618,0.00314785,0.08125442,0.71681685,1.22042659,0.13275625,0.00000000,0.15516293,0.25879636
0.59129565,1.58532856,0.00345505,0.08344378,0.73077257,1.24470457,0.13299458,0.00000000,0.15874855,0.27271846
0.59729865,1.63450471,0.00376584,0.08572498,0.74545730,1.27044721,0.13352513,0.00000000,0.16287368,0.28804513
0.60330165,1.68690876,0.00407610,0.08810255,0.76129886,1.29812144,0.13440839,0.00000000,0.16760610,0.30475902
0.60930465,1.74274771,0.00438145,0.09057791,0.77870732,1.32815609,0.13570125,0.00000000,0.17300380,0.32281954
0.61530765,1.80214838,0.00467733,0.09314993,0.79805682,1.36092436,0.13745490,0.00000000,0.17911241,0.34216105
0.62131066,1.86514766,0.00495910,0.09581571,0.81966840,1.39672840,0.13971290,0.00000000,0.18596313,0.36269200
0.62731366,1.93168640,0.00522223,0.09857136,0.84379466,1.43578638,0.14250973,0.00000000,0.19357099,0.38429502
0.63331666,2.00160699,0.00546244,0.10141300,0.87060692,1.47822263,0.14586971,0.00000000,0.20193365,0.40682812
0.63931966,2.07465458,0.00567579,0.10433757,0.90018560,1.52406096,0.14980635,0.00000000,0.21103074,0.43012683
0.64532266,2.15048172,0.00585890,0.10734358,0.93251408,1.57322146,0.15432218,0.00000000,0.22082367,0.45400723
0.65132566,2.22865604,0.00600902,0.11043169,0.96747672,1.62552063,0.15940892,0.00000000,0.23125609,0.47826975
0.65732866,2.30867050,0.00612415,0.11360503,1.00486082,1.68067497,0.16504807,0.00000000,0.24225480,0.50270354
0.66333167,2.38995576,0.00620312,0.11686920,1.04436275,1.73830766,0.17121181,0.00000000,0.25373124,0.52709127
0.66933467,2.47189397,0.00624565,0.12023199,1.08559780,1.79795810,0.17786405,0.00000000,0.26558340,0.55121412
0.67533767,2.55383353,0.00625235,0.12370273,1.12811349,1.85909407,0.18496176,0.00000000,0.27769814,0.57485674
0.68134067,2.63510426,0.00622470,0.12729141,1.17140556,1.92112583,0.19245627,0.00000000,0.28995390,0.59781206
0.68734367,2.71503231,0.00616502,0.13100744,1.21493608,1.98342196,0.20029466,0.00000000,0.30222358,0.61988566
0.69334667,2.79295461,0.00607635,0.13485837,1.25815262,2.04532618,0.20842096,0.00000000,0.31437773,0.64089962
0.69934967,2.86823208,0.00596235,0.13884830,1.30050772,2.10617470,0.21677731,0.00000000,0.32628764,0.66069572
0.70535268,2.94026161,0.00582719,0.14297642,1.34147771,2.16531349,0.22530478,0.00000000,0.33782849,0.67913782
0.71135568,3.00848616,0.00567532,0.14723556,1.38057982,2.22211483,0.23394409,0.00000000,0.34888229,0.69611344
0.71735868,3.07240296,0.00551138,0.15161087,1.41738699,2.27599269,0.24263596,0.00000000,0.35934062,0.71153450
0.72336168,3.13156957,0.00533996,0.15607884,1.45153945,2.32641618,0.25132118,0.00000000,0.36910687,0.72533717
0.72936468,3.18560761,0.00516551,0.16060657,1.48275274,2.37292078,0.25994050,0.00000000,0.37809810,0.73748096
0.73536768,3.23420421,0.00499210,0.16515149,1.51082169,2.41511677,0.26843426,0.00000000,0.38624633,0.74794706
0.74137069,3.27711114,0.00482336,0.16966150,1.53562038,2.45269467,0.27674183,0.00000000,0.39349921,0.75673608
0.74737369,3.31414177,0.00466230,0.17407559,1.55709805,2.48542740,0.28480105,0.00000000,0.39982002,0.76386524
0.75337669,3.34516607,0.00451130,0.17832490,1.57527147,2.51316914,0.29254760,0.00000000,0.40518714,0.76936525
0.75937969,3.37010382,0.00437201,0.18233424,1.59021414,2.53585097,0.29991450,0.00000000,0.40959277,0.77327694
0.76538269,3.38891656,0.00424534,0.18602398,1.60204316,2.55347357,0.30683173,0.00000000,0.41304125,0.77564783
0.77138569,3.40159860,0.00413149,0.18931223,1.61090450,2.56609736,0.31322623,0.00000000,0.41554687,0.77652882
0.77738869,3.40816759,0.00402996,0.19211734,1.61695769,2.57383058,0.31902206,0.00000000,0.41713140,0.77597109
0.78339170,3.40865532,0.00393968,0.19436042,1.62036077,2.57681603,0.32414109,0.00000000,0.41782142,0.77402346
0.78939470,3.40309911,0.00385904,0.19596800,1.62125641,2.57521723,0.32850399,0.00000000,0.41764569,0.77073023
0.79539770,3.39153451,0.00378604,0.19687452,1.61976008,2.56920463,0.33203167,0.00000000,0.41663262,0.76612965
0.80140070,3.37398983,0.00371841,0.19702468,1.61595087,2.55894287,0.33464704,0.00000000,0.41480808,0.76025312
0.80740370,3.35048272,0.00365369,0.19637551,1.60986556,2.54457966,0.33627712,0.00000000,0.41219362,0.75312518
0.81340670,3.32101942,0.00358943,0.19489805,1.60149611,2.52623707,0.33685532,0.00000000,0.40880532,0.74476424
0.81940970,3.28559670,0.00352325,0.19257863,1.59079086,2.50400571,0.33632389,0.00000000,0.40465316,0.73518415
0.82541271,3.24420651,0.00345296,0.18941962,1.57765919,2.47794214,0.33463631,0.00000000,0.39974118,0.72439640
0.83141571,3.19684341,0.00337667,0.18543971,1.56197934,2.44806976,0.33175959,0.00000000,0.39406823,0.71241300
0.83741871,3.14351428,0.00329284,0.18067364,1.54360896,2.41438323,0.32767632,0.00000000,0.38762938,0.69924987
0.84342171,3.08425004,0.00320033,0.17517145,1.52239781,2.37685602,0.32238627,0.00000000,0.38041792,0.68493049
0.84942471,3.01911862,0.00309845,0.16899725,1.49820170,2.33545092,0.31590762,0.00000000,0.37242765,0.66948969
0.85542771,2.94823876,0.00298694,0.16222760,1.47089704,2.29013280,0.30827761,0.00000000,0.36365562,0.65297742
0.86143072,2.87179352,0.00286599,0.15494954,1.44039521,2.24088292,0.29955253,0.00000000,0.35410478,0.63546213
0.86743372,2.79004298,0.00273616,0.14725837,1.40665581,2.18771409,0.28980719,0.00000000,0.34378675,0.61703370
0.87343672,2.70333525,0.00259840,0.13925529,1.36969832,2.13068569,0.27913371,0.00000000,0.33272415,0.59780554
0.87943972,2.61211489,0.00245394,0.13104491,1.32961141,2.06991773,0.26763980,0.00000000,0.32095271,0.57791586
0.88544272,2.51692838,0.00230423,0.12273282,1.28655953,2.00560313,0.25544649,0.00000000,0.30852269,0.55752777
0.89144572,2.41842583,0.00215091,0.11442329,1.24078638,1.93801751,0.24268549,0.00000000,0.29549974,0.53682828
0.89744872,2.31735874,0.00199570,0.10621705,1.19261528,1.86752569,0.22949627,0.00000000,0.28196505,0.51602599
0.90345173,2.21457363,0.00184032,0.09820940,1.14244616,1.79458471,0.21602289,0.00000000,0.26801475,0.49534761
0.90945473,2.11100137,0.00168650,0.09048853,1.09074955,1.71974272,0.20241080,0.00000000,0.25375858,0.47503328
0.91545773,2.00764261,0.00153582,0.08313415,1.03805774,1.64363388,0.18880371,0.00000000,0.23931794,0.45533091
0.92146073,1.90554955,0.00138976,0.07621652,0.98495339,1.56696926,0.17534061,0.00000000,0.22482335,0.43648957
0.92746373,1.80580460,0.00124961,0.06979567,0.93205623,1.49052383,0.16215294,0.00000000,0.21041144,0.41875243
0.93346673,1.70949655,0.00111646,0.06392099,0.88000806,1.41512018,0.14936228,0.00000000,0.19622168,0.40234920
0.93946973,1.61769506,0.00099118,0.05863113,0.82945691,1.34160925,0.13707819,0.00000000,0.18239281,0.38748866
0.94547274,1.53142422,0.00087441,0.05395401,0.78104060,1.27084896,0.12539667,0.00000000,0.16905938,0.37435142
0.95147574,1.45163613,0.00076659,0.04990719,0.73537035,1.20368125,0.11439892,0.00000000,0.15634828,0.36308325
0.95747874,1.37918516,0.00066794,0.04649826,0.69301489,1.14090850,0.10415056,0.00000000,0.14437559,0.35378932
0.96348174,1.31480404,0.00057850,0.04372540,0.65448555,1.08327000,0.09470132,0.00000000,0.13324371,0.34652963
0.96948474,1.25908221,0.00049812,0.04157802,0.62022264,1.03141942,0.08608505,0.00000000,0.12303892,0.34131571
0.97548774,1.21244740,0.00042655,0.04003740,0.59058356,0.98590393,0.07832013,0.00000000,0.11382951,0.33810896
0.98149075,1.17515100,0.00036337,0.03907744,0.56583283,0.94714586,0.07141011,0.00000000,0.10566432,0.33682055
0.98749375,1.14725767,0.00030811,0.03866527,0.54613441,0.91542744,0.06534473,0.00000000,0.09857195,0.33731306
0.99349675,1.12863976,0.00026021,0.03876196,0.53154641,0.89087933,0.06010103,0.00000000,0.09256049,0.33940369
0.99949975,1.11897675,0.00021909,0.03932321,0.52201838,0.87347337,0.05564474,0.00000000,0.08761775,0.34286912
1.00550275,1.11775988,0.00018412,0.04029997,0.51739134,0.86301988,0.05193169,0.00000000,0.08371214,0.34745170
1.01150575,1.12430211,0.00015471,0.04163915,0.51740051,0.85916991,0.04890945,0.00000000,0.08079384,0.35286682
1.01750875,1.13775325,0.00013026,0.04328427,0.52168086,0.86142234,0.04651889,0.00000000,0.07879664,0.35881123
1.02351176,1.15712002,0.00011019,0.04517624,0.52977538,0.86913597,0.04469593,0.00000000,0.07764001,0.36497199
1.02951476,1.18129071,0.00009400,0.04725409,0.54114600,0.88154620,0.04337316,0.00000000,0.07723159,0.37103573
1.03551776,1.20906377,0.00008121,0.04945584,0.55518683,0.89778607,0.04248159,0.00000000,0.07746994,0.37669791
1.04152076,1.23917976,0.00007140,0.05171941,0.57123969,0.91691097,0.04195228,0.00000000,0.07824755,0.38167181
1.04752376,1.27035567,0.00006423,0.05398356,0.58861130,0.93792636,0.04171797,0.00000000,0.07945397,0.38569679
1.05352676,1.30132076,0.00005940,0.05618895,0.60659193,0.95981768,0.04171461,0.00000000,0.08097906,0.38854581
1.05952976,1.33085261,0.00005670,0.05827919,0.62447475,0.98158130,0.04188285,0.00000000,0.08271620,0.39003172
1.06553277,1.35781245,0.00005598,0.06020194,0.64157544,1.00225559,0.04216936,0.00000000,0.08456549,0.39001225
