energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-2.91445723,5.55322240,0.12343418,1.15143171,0.01810013,0.38610535,1.17619608,3.24934810,0.02200585,0.76547855
-2.90845423,5.75963388,0.12705335,1.17690502,0.01986197,0.39325389,1.19511776,3.38603931,0.02342225,0.80324350
-2.90245123,5.96414371,0.13040521,1.19972663,0.02176176,0.40075494,1.21695464,3.52082666,0.02487369,0.84253942
-2.89644822,6.16445249,0.13344666,1.21956632,0.02379233,0.40848978,1.24122983,3.65233120,0.02634363,0.88290167
-2.89044522,6.35830746,0.13614211,1.23615011,0.02594353,0.41633068,1.26738192,3.77924181,0.02781400,0.92381633
-2.88444222,6.54353910,0.13846403,1.24926432,0.02820212,0.42414489,1.29478607,3.90032995,0.02926557,0.96473337
-2.87843922,6.71809351,0.14039320,1.25875742,0.03055186,0.43179861,1.32277637,4.01446059,0.03067840,1.00508130
-2.87243622,6.88006029,0.14191866,1.26453975,0.03297364,0.43916050,1.35066860,4.12059981,0.03203229,1.04428252
-2.86643322,7.02769622,0.14303734,1.26658154,0.03544573,0.44610509,1.37778264,4.21781952,0.03330729,1.08176899
-2.86043022,7.15944515,0.14375346,1.26490945,0.03794414,0.45251553,1.40346357,4.30530016,0.03448420,1.11699761
-2.85442721,7.27395478,0.14407777,1.25960220,0.04044307,0.45828613,1.42710095,4.38233218,0.03554505,1.14946476
-2.84842421,7.37009090,0.14402658,1.25078576,0.04291548,0.46332424,1.44814551,4.44831713,0.03647354,1.17871947
-2.84242121,7.44694972,0.14362079,1.23862838,0.04533374,0.46755183,1.46612292,4.50276908,0.03725551,1.20437480
-2.83641821,7.50386877,0.14288483,1.22333592,0.04767026,0.47090649,1.48064423,4.54531700,0.03787927,1.22611700
-2.83041521,7.54043651,0.14184573,1.20514765,0.04989825,0.47334221,1.49141290,4.57570842,0.03833588,1.24371215
-2.82441221,7.55650076,0.14053219,1.18433277,0.05199242,0.47482955,1.49822830,4.59381445,0.03861938,1.25701009
-2.81840920,7.55217559,0.13897383,1.16118745,0.05392969,0.47535572,1.50098578,4.59963609,0.03872692,1.26594564
-2.81240620,7.52784613,0.13720057,1.13603258,0.05568977,0.47492418,1.49967370,4.59331121,0.03865879,1.27053697
-2.80640320,7.48417052,0.13524214,1.10921170,0.05725575,0.47355401,1.49436749,4.57512170,0.03841836,1.27088152
-2.80040020,7.42207815,0.13312777,1.08108913,0.05861452,0.47127912,1.48522147,4.54549966,0.03801200,1.26714947
-2.79439720,7.34276317,0.13088597,1.05204775,0.05975703,0.46814706,1.47245865,4.50503184,0.03744881,1.25957531
-2.78839420,7.24767228,0.12854448,1.02248631,0.06067849,0.46421780,1.45635920,4.45446110,0.03674042,1.24844784
-2.78239120,7.13848604,0.12613017,0.99281571,0.06137834,0.45956213,1.43724810,4.39468390,0.03590061,1.23409901
-2.77638819,7.01709307,0.12366909,0.96345436,0.06186011,0.45426002,1.41548238,4.32674292,0.03494499,1.21689220
-2.77038519,6.88555689,0.12118645,0.93482210,0.06213111,0.44839867,1.39143857,4.25181417,0.03389056,1.19721031
-2.76438219,6.74607542,0.11870659,0.90733293,0.06220205,0.44207050,1.36550071,4.17118808,0.03275534,1.17544412
-2.75837919,6.60093371,0.11625285,0.88138643,0.06208650,0.43537092,1.33804927,4.08624465,0.03155791,1.15198139
-2.75237619,6.45245085,0.11384742,0.85735826,0.06180030,0.42839598,1.30945121,3.99842286,0.03031703,1.12719696
-2.74637319,6.30292236,0.11151102,0.83558980,0.06136095,0.42124005,1.28005150,3.90918515,0.02905120,1.10144409
-2.74037019,6.15455991,0.10926258,0.81637761,0.06078691,0.41399333,1.25016609,3.81997798,0.02777830,1.07504737
-2.73436718,6.00943044,0.10711875,0.79996304,0.06009702,0.40673947,1.22007638,3.73218997,0.02651523,1.04829705
-2.72836418,5.86939695,0.10509347,0.78652253,0.05930987,0.39955328,1.19002525,3.64710928,0.02527759,1.02144513
-2.72236118,5.73606359,0.10319744,0.77615925,0.05844328,0.39249863,1.16021449,3.56588212,0.02407940,0.99470288
-2.71635818,5.61072735,0.10143759,0.76889656,0.05751386,0.38562651,1.13080366,3.48947436,0.02293288,0.96823992
-2.71035518,5.49433884,0.09981669,0.76467374,0.05653664,0.37897361,1.10191005,3.41863837,0.02184827,0.94218463
-2.70435218,5.38747429,0.09833299,0.76334452,0.05552485,0.37256115,1.07360992,3.35388664,0.02083368,0.91662573
-2.69834917,5.29032053,0.09697998,0.76467861,0.05448973,0.36639431,1.04594057,3.29547414,0.01989506,0.89161497
-2.69234617,5.20267421,0.09574635,0.76836647,0.05344054,0.36046220,1.01890347,3.24339041,0.01903616,0.86717060
-2.68634317,5.12395607,0.09461615,0.77402727,0.05238457,0.35473845,0.99246800,3.19736238,0.01825858,0.84328158
-2.68034017,5.05324021,0.09356905,0.78122003,0.05132729,0.34918242,0.96657599,3.15686821,0.01756191,0.81991237
-2.67433717,4.98929798,0.09258094,0.78945760,0.05027258,0.34374101,0.94114686,3.12116204,0.01694388,0.79700808
-2.66833417,4.93065493,0.09162461,0.79822299,0.04922298,0.33835116,0.91608319,3.08930883,0.01640061,0.77449988
-2.66233117,4.87565923,0.09067064,0.80698771,0.04818003,0.33294280,0.89127681,3.06022812,0.01592688,0.75231060
-2.65632816,4.82255864,0.08968849,0.81523114,0.04714462,0.32744226,0.86661507,3.03274496,0.01551643,0.73036035
-2.65032516,4.76958343,0.08864759,0.82246049,0.04611739,0.32177601,0.84198733,3.00564583,0.01516239,0.70857205
-2.64432216,4.71503146,0.08751858,0.82823037,0.04509908,0.31587456,0.81729142,2.97773726,0.01485757,0.68687671
-2.63831916,4.65735213,0.08627449,0.83216119,0.04409094,0.30967638,0.79243986,2.94790431,0.01459492,0.66521846
-2.63231616,4.59522537,0.08489190,0.83395571,0.04309507,0.30313164,0.76736571,2.91516646,0.01436790,0.64355904
-2.62631316,4.52763214,0.08335198,0.83341290,0.04211477,0.29620555,0.74202779,2.87872814,0.01417083,0.62188170
-2.62031016,4.45391333,0.08164140,0.83043855,0.04115479,0.28888128,0.71641499,2.83802167,0.01399922,0.60019438
-2.61430715,4.37381415,0.07975303,0.82505213,0.04022152,0.28116215,0.69054956,2.79274043,0.01385010,0.57853196
-2.60830415,4.28751186,0.07768637,0.81738958,0.03932315,0.27307299,0.66448906,2.74286076,0.01372218,0.55695758
-2.60230115,4.19562551,0.07544779,0.80770185,0.03846970,0.26466071,0.63832700,2.68865149,0.01361600,0.53556274
-2.59629815,4.09920685,0.07305047,0.79634911,0.03767294,0.25599379,0.61219181,2.63067058,0.01353403,0.51446634
-2.59029515,3.99971265,0.07051405,0.78379100,0.03694620,0.24716096,0.58624440,2.56974896,0.01348061,0.49381241
-2.58429215,3.89895950,0.06786406,0.77057303,0.03630411,0.23826884,0.56067404,2.50696236,0.01346181,0.47376667
-2.57828914,3.79906273,0.06513112,0.75730984,0.03576217,0.22943878,0.53569287,2.44359227,0.01348525,0.45451201
-2.57228614,3.70236202,0.06234991,0.74466581,0.03533623,0.22080303,0.51152917,2.38107781,0.01355977,0.43624280
-2.56628314,3.61133679,0.05955808,0.73333376,0.03504192,0.21250022,0.48841957,2.32096067,0.01369508,0.41915849
-2.56028014,3.52851474,0.05679496,0.72401264,0.03489392,0.20467056,0.46660051,2.26482559,0.01390126,0.40345652
-2.55427714,3.45637749,0.05410027,0.71738485,0.03490527,0.19745083,0.44629942,2.21423879,0.01418834,0.38932481
-2.54827414,3.39726713,0.05151293,0.71409420,0.03508663,0.19096934,0.42772582,2.17068727,0.01456571,0.37693424
-2.54227114,3.35329746,0.04906976,0.71472516,0.03544549,0.18534121,0.41106285,2.13552126,0.01504161,0.36643136
-2.53626813,3.32627365,0.04680450,0.71978421,0.03598558,0.18066405,0.39645956,2.10990246,0.01562263,0.35793157
-2.53026513,3.31762328,0.04474680,0.72968390,0.03670623,0.17701426,0.38402434,2.09475985,0.01631318,0.35151325
-2.52426213,3.32834175,0.04292156,0.74473007,0.03760191,0.17444415,0.37381975,2.09075507,0.01711511,0.34721305
-2.51825913,3.35895376,0.04134840,0.76511280,0.03866199,0.17297996,0.36585911,2.09825828,0.01802736,0.34502247
-2.51225613,3.40949251,0.04004135,0.79090108,0.03987055,0.17262088,0.36010485,2.11733556,0.01904567,0.34488612
-2.50625313,3.47949698,0.03900885,0.82204157,0.04120655,0.17333912,0.35646895,2.14774790,0.02016253,0.34670169
-2.50025013,3.56802733,0.03825389,0.85836118,0.04264406,0.17508103,0.35481522,2.18896163,0.02136713,0.35032162
-2.49424712,3.67369737,0.03777440,0.89957343,0.04415285,0.17776920,0.35496361,2.24016957,0.02264549,0.35555661
-2.48824412,3.79472274,0.03756381,0.94528818,0.04569907,0.18130554,0.35669621,2.30032181,0.02398078,0.36218071
-2.48224112,3.92898250,0.03761173,0.99502431,0.04724618,0.18557508,0.35976474,2.36816467,0.02535364,0.36993792
-2.47623812,4.07409163,0.03790480,1.04822485,0.04875597,0.19045046,0.36389933,2.44228610,0.02674276,0.37855006
-2.47023512,4.22748153,0.03842752,1.10427391,0.05018972,0.19579683,0.36881818,2.52116577,0.02812546,0.38772552
-2.46423212,4.38648515,0.03916318,1.16251479,0.05150943,0.20147707,0.37423763,2.60322765,0.02947836,0.39716866
-2.45822911,4.54842383,0.04009474,1.22226849,0.05267904,0.20735693,0.37988248,2.68689341,0.03077814,0.40658946
-2.45222611,4.71069238,0.04120564,1.28285218,0.05366557,0.21331007,0.38549594,2.77063450,0.03200227,0.41571299
-2.44622311,4.87083962,0.04248057,1.34359668,0.05444026,0.21922268,0.39084896,2.85302142,0.03312973,0.42428837
-2.44022011,5.02664166,0.04390610,1.40386270,0.05497947,0.22499753,0.39574855,2.93276857,0.03414174,0.43209692
-2.43421711,5.17616571,0.04547117,1.46305511,0.05526544,0.23055722,0.40004491,3.00877339,0.03502236,0.43895911
-2.42821411,5.31782259,0.04716746,1.52063498,0.05528684,0.23584665,0.40363702,3.08014904,0.03575896,0.44474012
-2.42221111,5.45040684,0.04898961,1.57612915,0.05503907,0.24083439,0.40647659,3.14624970,0.03634268,0.44935378
-2.41620810,5.57312360,0.05093528,1.62913703,0.05452433,0.24551321,0.40857039,3.20668840,0.03676868,0.45276494
-2.41020510,5.68560221,0.05300507,1.67933486,0.05375144,0.24989946,0.40998081,3.26134703,0.03703622,0.45498993
-2.40420210,5.78789685,0.05520232,1.72647720,0.05273542,0.25403157,0.41082484,3.31037886,0.03714870,0.45609556
-2.39819910,5.88047505,0.05753285,1.77039625,0.05149692,0.25796768,0.41127157,3.35420383,0.03711346,0.45619642
-2.39219610,5.96419520,0.06000452,1.81099890,0.05006140,0.26178256,0.41153847,3.39349720,0.03694157,0.45545090
-2.38619310,6.04027451,0.06262682,1.84826217,0.04845826,0.26556395,0.41188649,3.42917210,0.03664739,0.45405608
-2.38019010,6.11024920,0.06541035,1.88222730,0.04671986,0.26940850,0.41261450,3.46235683,0.03624819,0.45224172
-2.37418709,6.17592852,0.06836637,1.91299292,0.04488048,0.27341765,0.41405309,3.49436760,0.03576363,0.45026372
-2.36818409,6.23934447,0.07150625,1.94070779,0.04297528,0.27769341,0.41655815,3.52667760,0.03521524,0.44839726
-2.36218109,6.30269896,0.07484099,1.96556340,0.04103940,0.28233448,0.42050428,3.56088311,0.03462590,0.44692993
-2.35617809,6.36830994,0.07838083,1.98778690,0.03910698,0.28743265,0.42627831,3.59866752,0.03401931,0.44615508
-2.35017509,6.43855781,0.08213479,2.00763437,0.03721048,0.29306987,0.43427303,3.64176401,0.03341958,0.44636557
-2.34417209,6.51583352,0.08611035,2.02538494,0.03537994,0.29931584,0.44488111,3.69191753,0.03285077,0.44784806
-2.33816908,6.60248891,0.09031319,2.04133555,0.03364253,0.30622640,0.45848929,3.75084694,0.03233653,0.45087791
-2.33216608,6.70079023,0.09474687,2.05579646,0.03202219,0.31384258,0.47547273,3.82020774,0.03189980,0.45571479
-2.32616308,6.81287508,0.09941277,2.06908749,0.03053937,0.32219034,0.49618934,3.90155609,0.03156258,0.46259880
-2.32016008,6.94071284,0.10430983,2.08153462,0.02921096,0.33128097,0.52097414,3.99631467,0.03134565,0.47174721
-2.31415708,7.08606868,0.10943458,2.09346691,0.02805032,0.34111198,0.55013318,4.10574081,0.03126844,0.48335154
-2.30815408,7.25047086,0.11478098,2.10521339,0.02706737,0.35166829,0.58393721,4.23089725,0.03134884,0.49757490
-2.30215108,7.43518096,0.12034045,2.11709958,0.02626877,0.36292375,0.62261462,4.37262606,0.03160303,0.51454953
-2.29614807,7.64116671,0.12610181,2.12944356,0.02565817,0.37484261,0.66634386,4.53152575,0.03204530,0.53437417
-2.29014507,7.86907711,0.13205127,2.14255108,0.02523643,0.38738097,0.71524513,4.70793202,0.03268780,0.55711138
-2.28414207,8.11921954,0.13817242,2.15670988,0.02500192,0.40048790,0.76937154,4.90190212,0.03354038,0.58278462
-2.27813907,8.39153867,0.14444617,2.17218285,0.02495074,0.41410629,0.82869992,5.11320306,0.03461025,0.61137512
-2.27213607,8.68559742,0.15085071,2.18920035,0.02507697,0.42817323,0.89312144,5.34130358,0.03590170,0.64281851
-2.26613307,9.00056001,0.15736146,2.20795155,0.02537287,0.44261997,0.96243271,5.58536999,0.03741579,0.67700146
-2.26013007,9.33517783,0.16395095,2.22857536,0.02582908,0.45737148,1.03632757,5.84426581,0.03915002,0.71375837
-2.25412706,9.68777878,0.17058879,2.25115108,0.02643474,0.47234563,1.11439037,6.11655526,0.04109799,0.75286851
-2.24812406,10.05626108,0.17724153,2.27568942,0.02717761,0.48745216,1.19609123,6.40051055,0.04324918,0.79405371
-2.24212106,10.43809274,0.18387264,2.30212434,0.02804421,0.50259157,1.28078396,6.69412297,0.04558872,0.83697715
-2.23611806,10.83031794,0.19044249,2.33030641,0.02901990,0.51765410,1.36770725,6.99511797,0.04809724,0.88124334
-2.23011506,11.22957156,0.19690835,2.35999811,0.03008899,0.53251904,1.45598954,7.30097414,0.05075094,0.92639981
-2.22411206,11.63210324,0.20322456,2.39087184,0.03123484,0.54705441,1.54465810,7.60894631,0.05352165,0.97194069
-2.21810905,12.03381197,0.20934275,2.42251093,0.03243999,0.56111736,1.63265241,7.91609299,0.05637718,1.01731235
-2.21210605,12.43029194,0.21521221,2.45441424,0.03368637,0.57455531,1.71884192,8.21930806,0.05928174,1.06192129
-2.20610305,12.81689035,0.22078045,2.48600434,0.03495547,0.58720783,1.80204791,8.51535709,0.06219658,1.10514428
-2.20010005,13.18877691,0.22599385,2.51663951,0.03622855,0.59890953,1.88106913,8.80091810,0.06508078,1.14634057
-2.19409705,13.54102477,0.23079861,2.54562934,0.03748702,0.60949367,1.95471031,9.07262693,0.06789213,1.18486598
-2.18809405,13.86870163,0.23514178,2.57225365,0.03871266,0.61879648,2.02181291,9.32712682,0.07058825,1.22008850
-2.18209105,14.16696959,0.23897249,2.59578422,0.03988803,0.62666212,2.08128676,9.56112209,0.07312765,1.25140492
-2.17608804,14.43119139,0.24224334,2.61550855,0.04099683,0.63294788,2.13214163,9.77143516,0.07547097,1.27825784
-2.17008504,14.65704049,0.24491189,2.63075501,0.04202426,0.63752959,2.17351724,9.95506626,0.07758211,1.30015255
-2.16408204,14.84061190,0.24694220,2.64091829,0.04295744,0.64030670,2.20471056,10.10925475,0.07942935,1.31667294
-2.15807904,14.97853018,0.24830633,2.64548417,0.04378569,0.64120703,2.22519913,10.23154088,0.08098641,1.32749590
-2.15207604,15.06805127,0.24898588,2.64405274,0.04450089,0.64019064,2.23465937,10.31982639,0.08223332,1.33240346
-2.14607304,15.10715431,0.24897325,2.63635889,0.04509769,0.63725286,2.23297891,10.37243232,0.08315706,1.33129211
-2.14007004,15.09461998,0.24827277,2.62228928,0.04557366,0.63242601,2.22026241,10.38815231,0.08375208,1.32417888
-2.13406703,15.03009218,0.24690153,2.60189504,0.04592941,0.62577982,2.19683052,10.36629928,0.08402046,1.31120380
-2.12806403,14.91412020,0.24488984,2.57539949,0.04616849,0.61742056,2.16321192,10.30674376,0.08397183,1.29262857
-2.12206103,14.74817903,0.24228125,2.54320054,0.04629730,0.60748862,2.12012872,10.20994191,0.08362310,1.26883142
-2.11605803,14.53466634,0.23913221,2.50586743,0.04632481,0.59615493,2.06847592,10.07695165,0.08299780,1.24029827
-2.11005503,14.27687532,0.23551120,2.46413200,0.04626218,0.58361611,2.00929564,9.90943539,0.08212526,1.20761058
-2.10405203,13.97894323,0.23149744,2.41887448,0.04612236,0.57008876,1.94374731,9.70964848,0.08103955,1.17143024
-2.09804902,13.64577667,0.22717915,2.37110439,0.04591947,0.55580301,1.87307492,9.48041251,0.07977830,1.13248212
-2.09204602,13.28295518,0.22265149,2.32193713,0.04566831,0.54099571,1.79857287,9.22507365,0.07838136,1.09153489
-2.08604302,12.89661560,0.21801414,2.27256688,0.04538368,0.52590351,1.72155146,8.94744608,0.07688942,1.04938087
-2.08004002,12.49332031,0.21336870,2.22423695,0.04507975,0.51075622,1.64330351,8.65174180,0.07534264,1.00681552
-2.07403702,12.07991322,0.20881602,2.17820831,0.04476954,0.49577065,1.56507335,8.34248811,0.07377934,0.96461741
-2.06803402,11.66336749,0.20445352,2.13572748,0.04446433,0.48114532,1.48802888,8.02443483,0.07223478,0.92352923
-2.06203102,11.25062962,0.20037265,2.09799475,0.04417326,0.46705605,1.41323788,7.70245380,0.07074018,0.88424038
-2.05602801,10.84846439,0.19665655,2.06613377,0.04390297,0.45365282,1.34164888,7.38143342,0.06932180,0.84737185
-2.05002501,10.46330526,0.19337821,2.04116330,0.04365744,0.44105784,1.27407708,7.06617127,0.06800043,0.81346345
-2.04402201,10.10111463,0.19059888,2.02397221,0.04343794,0.42936486,1.21119536,6.76126819,0.06679093,0.78296392
-2.03801901,9.76725785,0.18836709,2.01529816,0.04324308,0.41863975,1.15353017,6.47102702,0.06570224,0.75622392
-2.03201601,9.46639453,0.18671821,2.01571074,0.04306905,0.40892218,1.10146223,6.19935897,0.06473742,0.73349205
-2.02601301,9.20239004,0.18567452,2.02559929,0.04291002,0.40022821,1.05523123,5.94970082,0.06389408,0.71491371
-2.02001001,8.97824927,0.18524581,2.04516576,0.04275852,0.39255373,1.01494419,5.72494514,0.06316492,0.70053275
-2.01400700,8.79607413,0.18543046,2.07442261,0.04260606,0.38587827,0.98058671,5.52738577,0.06253849,0.69029569
-2.00800400,8.65704520,0.18621688,2.11319568,0.04244366,0.38016918,0.95203624,5.35868000,0.06200003,0.68405816
-2.00200100,8.56142744,0.18758533,2.16113163,0.04226248,0.37538572,0.92907696,5.21982830,0.06153239,0.68159331
-1.99599800,8.50859863,0.18950980,2.21770969,0.04205437,0.37148294,0.91141525,5.11117181,0.06111702,0.68260183
-1.98999500,8.49709908,0.19196001,2.28225714,0.04181244,0.36841507,0.89869537,5.03240731,0.06073490,0.68672319
-1.98399200,8.52469977,0.19490336,2.35396772,0.04153151,0.36613824,0.89051460,4.98261835,0.06036746,0.69354781
-1.97798899,8.58848629,0.19830659,2.43192246,0.04120841,0.36461245,0.88643759,4.96032134,0.05999736,0.70262964
-1.97198599,8.68495495,0.20213720,2.51511206,0.04084223,0.36380262,0.88600937,4.96352407,0.05960918,0.71349905
-1.96598299,8.81011755,0.20636450,2.60245996,0.04043441,0.36367874,0.88876687,4.98979469,0.05918998,0.72567542
-1.95997999,8.95961105,0.21096015,2.69284557,0.03998868,0.36421524,0.89424885,5.03633806,0.05872964,0.73867930
-1.95397699,9.12880852,0.21589824,2.78512666,0.03951085,0.36538952,0.90200402,5.10007693,0.05822113,0.75204378
-1.94797399,9.31292805,0.22115493,2.87816061,0.03900856,0.36717981,0.91159752,5.17773503,0.05766052,0.76532482
-1.94197099,9.50713647,0.22670762,2.97082372,0.03849084,0.36956275,0.92261582,5.26591946,0.05704691,0.77811031
-1.93596798,9.70664554,0.23253374,3.06202845,0.03796761,0.37251052,0.93467013,5.36120005,0.05638219,0.79002768
-1.92996498,9.90679850,0.23860934,3.15073814,0.03744919,0.37598814,0.94739860,5.46018356,0.05567069,0.80074997
-1.92396198,10.10314593,0.24490747,3.23597933,0.03694571,0.37995090,0.96046748,5.55958121,0.05491876,0.81000012
-1.91795898,10.29151007,0.25139657,3.31685157,0.03646657,0.38434229,0.97357154,5.65626832,0.05413421,0.81755373
-1.91195598,10.46803761,0.25803902,3.39253489,0.03601994,0.38909251,0.98643391,5.74733545,0.05332581,0.82324005
-1.90595298,10.62924157,0.26478988,3.46229542,0.03561231,0.39411780,0.99880565,5.83013067,0.05250273,0.82694140
-1.89994997,10.77203301,0.27159610,3.52548909,0.03524812,0.39932076,1.01046522,5.90229326,0.05167403,0.82859124
-1.89394697,10.89374385,0.27839617,3.58156420,0.03492953,0.40459151,1.02121799,5.96177913,0.05084813,0.82817090
-1.88794397,10.99214212,0.28512032,3.63006287,0.03465623,0.40980987,1.03089595,6.00687867,0.05003244,0.82570536
-1.88194097,11.06544092,0.29169136,3.67062190,0.03442546,0.41484848,1.03935765,6.03622781,0.04923303,0.82125824
-1.87593797,11.11230227,0.29802602,3.70297306,0.03423207,0.41957658,1.04648839,6.04881305,0.04845440,0.81492628
-1.86993497,11.13183669,0.30403688,3.72694317,0.03406877,0.42386449,1.05220056,6.04397121,0.04769941,0.80683352
-1.86393197,11.12359920,0.30963476,3.74245377,0.03392640,0.42758844,1.05643415,6.02138439,0.04696924,0.79712556
-1.85792896,11.08758172,0.31473138,3.74952044,0.03379434,0.43063547,1.05915716,5.98107086,0.04626360,0.78596395
-1.85192596,11.02420199,0.31924222,3.74825153,0.03366099,0.43290830,1.06036579,5.92337176,0.04558088,0.77352092
-1.84592296,10.93428840,0.32308947,3.73884609,0.03351424,0.43432976,1.06008435,5.84893410,0.04491860,0.75997473
-1.83991996,10.81906021,0.32620472,3.72159074,0.03334202,0.43484666,1.05836451,5.75868987,0.04427373,0.74550550
-1.83391696,10.68010273,0.32853143,3.69685527,0.03313281,0.43443272,1.05528407,5.65383131,0.04364325,0.73029168
-1.82791396,10.51933661,0.33002696,3.66508677,0.03287616,0.43309071,1.05094488,5.53578240,0.04302463,0.71450723
-1.82191096,10.33898143,0.33066399,3.62680225,0.03256309,0.43085331,1.04547021,5.40616665,0.04241635,0.69831934
-1.81590795,10.14151334,0.33043135,3.58257980,0.03218650,0.42778301,1.03900131,5.26677150,0.04181847,0.68188668
-1.80990495,9.92961766,0.32933419,3.53304859,0.03174147,0.42397082,1.03169358,5.11950994,0.04123302,0.66535824
-1.80390195,9.70613717,0.32739350,3.47887797,0.03122547,0.41953399,1.02371244,4.96637999,0.04066445,0.64887251
-1.79789895,9.47401799,0.32464503,3.42076630,0.03063849,0.41461284,1.01522902,4.80942322,0.04011992,0.63255707
-1.79189595,9.23625462,0.32113770,3.35943002,0.02998301,0.40936686,1.00641619,4.65068338,0.03960946,0.61652846
-1.78589295,8.99583655,0.31693164,3.29559365,0.02926399,0.40397032,0.99744501,4.49216661,0.03914612,0.60089234
-1.77988994,8.75569849,0.31209600,3.22998143,0.02848867,0.39860749,0.98848191,4.33580464,0.03874583,0.58574394
-1.77388694,8.51867663,0.30670663,3.16331101,0.02766634,0.39346786,0.97968678,4.18342222,0.03842722,0.57116862
-1.76788394,8.28747249,0.30084390,3.09628965,0.02680808,0.38874134,0.97121218,4.03671021,0.03821131,0.55724277
-1.76188094,8.06462595,0.29459064,3.02961327,0.02592633,0.38461375,0.96320352,3.89720511,0.03812100,0.54403477
-1.75587794,7.85249812,0.28803039,2.96396799,0.02503460,0.38126265,0.95580029,3.76627568,0.03818051,0.53160622
-1.74987494,7.65326402,0.28124605,2.90003417,0.02414700,0.37885358,0.94913808,3.64511693,0.03841471,0.52001322
-1.74387194,7.46891437,0.27431889,2.83849211,0.02327786,0.37753682,0.94335106,3.53475111,0.03884829,0.50930770
-1.73786893,7.30126502,0.26732806,2.78002874,0.02244134,0.37744452,0.93857470,3.43603513,0.03950499,0.49953879
-1.73186593,7.15197172,0.26035030,2.72534414,0.02165104,0.37868841,0.93494814,3.34967327,0.04040666,0.49075408
-1.72586293,7.02254778,0.25346013,2.67515692,0.02091967,0.38135767,0.93261594,3.27623370,0.04157243,0.48300059
-1.71985993,6.91438157,0.24673007,2.63020712,0.02025872,0.38551737,0.93172868,3.21616726,0.04301778,0.47632558
-1.71385693,6.82875095,0.24023109,2.59125565,0.01967823,0.39120689,0.93244211,3.16982653,0.04475377,0.47077681
-1.70785393,6.76683177,0.23403291,2.55907928,0.01918652,0.39843878,0.93491464,3.13748358,0.04678617,0.46640243
-1.70185093,6.72969825,0.22820423,2.53446062,0.01879011,0.40719767,0.93930294,3.11934454,0.04911490,0.46325030
-1.69584792,6.71831334,0.22281272,2.51817256,0.01849353,0.41743938,0.94575574,3.11555971,0.05173338,0.46136671
-1.68984492,6.73350845,0.21792474,2.51095748,0.01829932,0.42909034,0.95440594,3.12622806,0.05462822,0.46079464
-1.68384192,6.77595235,0.21360463,2.51350150,0.01820800,0.44204723,0.96536144,3.15139552,0.05777892,0.46157150
-1.67783892,6.84611045,0.20991382,2.52640486,0.01821812,0.45617711,0.97869502,3.19104688,0.06115787,0.46372648
-1.67183592,6.94419642,0.20690950,2.55014959,0.01832639,0.47131801,0.99443395,3.24509176,0.06473053,0.46727774
-1.66583292,7.07011885,0.20464308,2.58506619,0.01852776,0.48728023,1.01255000,3.31334538,0.06845584,0.47222948
-1.65982991,7.22342657,0.20315855,2.63130122,0.01881566,0.50384833,1.03295042,3.39550545,0.07228681,0.47856918
-1.65382691,7.40325657,0.20249069,2.68878767,0.01918220,0.52078404,1.05547075,3.49112697,0.07617144,0.48626518
-1.64782391,7.60828860,0.20266340,2.75722036,0.01961844,0.53783000,1.07987000,3.59959672,0.08005372,0.49526479
-1.64182091,7.83671072,0.20368822,2.83603814,0.02011463,0.55471448,1.10582877,3.72010964,0.08387496,0.50549306
-1.63581791,8.08619946,0.20556308,2.92441458,0.02066055,0.57115690,1.13295071,3.85164916,0.08757512,0.51685246
-1.62981491,8.35391790,0.20827147,3.02125862,0.02124576,0.58687412,1.16076764,3.99297352,0.09109443,0.52922346
-1.62381191,8.63653393,0.21178211,3.12522592,0.02185993,0.60158731,1.18874822,4.14260992,0.09437493,0.54246607
-1.61780890,8.93026017,0.21604904,3.23474141,0.02249310,0.61502917,1.21631018,4.29885780,0.09736209,0.55642235
-1.61180590,9.23091569,0.22101237,3.34803273,0.02313596,0.62695119,1.24283571,4.45980238,0.10000639,0.57091983
-1.60580290,9.53400879,0.22659941,3.46317392,0.02378002,0.63713084,1.26768933,4.62333880,0.10226475,0.58577561
-1.59979990,9.83483845,0.23272642,3.57813790,0.02441781,0.64537806,1.29023788,4.78720685,0.10410177,0.60080117
-1.59379690,10.12861148,0.23930074,3.69085600,0.02504304,0.65154108,1.30987138,4.94903556,0.10549078,0.61580743
-1.58779390,10.41057108,0.24622321,3.79928223,0.02565056,0.65551109,1.32602424,5.10639632,0.10641460,0.63061001
-1.58179090,10.67613188,0.25339096,3.90145975,0.02623648,0.65722560,1.33819567,5.25686285,0.10686592,0.64503444
-1.57578789,10.92101600,0.26070021,3.99558674,0.02679803,0.65667030,1.34596845,5.39807569,0.10684743,0.65892100
-1.56978489,11.14138453,0.26804917,4.08007881,0.02733349,0.65387936,1.34902517,5.52780861,0.10637154,0.67212901
-1.56378189,11.33395858,0.27534083,4.15362533,0.02784201,0.64893407,1.34716125,5.64403426,0.10545974,0.68454050
-1.55777889,11.49612469,0.28248555,4.21523703,0.02832344,0.64195999,1.34029419,5.74498600,0.10414173,0.69606295
-1.55177589,11.62601987,0.28940331,4.26428278,0.02877807,0.63312262,1.32846849,5.82921323,0.10245423,0.70663115
