energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.44272136,0.34818549,0.09072299,0.21089236,0.00039755,0.00025282,0.00007524,0.00427985,0.02672800,0.07546865
-3.43671836,0.37585866,0.09740493,0.22683688,0.00043143,0.00027318,0.00008197,0.00462634,0.02906013,0.08218152
-3.43071536,0.40284980,0.10383320,0.24225054,0.00046486,0.00029307,0.00008867,0.00496539,0.03136980,0.08884957
-3.42471236,0.42871302,0.10989654,0.25687068,0.00049732,0.00031218,0.00009522,0.00529148,0.03362092,0.09536963
-3.41870935,0.45299718,0.11548495,0.27043543,0.00052826,0.00033016,0.00010153,0.00559899,0.03577599,0.10163389
-3.41270635,0.47525880,0.12049301,0.28269150,0.00055713,0.00034671,0.00010748,0.00588241,0.03779715,0.10753276
-3.40670335,0.49507564,0.12482331,0.29340208,0.00058340,0.00036154,0.00011297,0.00613644,0.03964730,0.11295804
-3.40070035,0.51206011,0.12838967,0.30235459,0.00060655,0.00037438,0.00011790,0.00635625,0.04129122,0.11780613
-3.39469735,0.52587217,0.13112022,0.30936792,0.00062614,0.00038502,0.00012218,0.00653757,0.04269676,0.12198140
-3.38869435,0.53623116,0.13296003,0.31429881,0.00064175,0.00039330,0.00012573,0.00667690,0.04383594,0.12539929
-3.38269135,0.54292580,0.13387330,0.31704714,0.00065308,0.00039915,0.00012849,0.00677165,0.04468598,0.12798924
-3.37668834,0.54582228,0.13384498,0.31755988,0.00065988,0.00040257,0.00013042,0.00682026,0.04523018,0.12969712
-3.37068534,0.54486971,0.13288177,0.31583351,0.00066200,0.00040365,0.00013150,0.00682230,0.04545866,0.13048727
-3.36468234,0.54010307,0.13101246,0.31191489,0.00065942,0.00040262,0.00013174,0.00677853,0.04536883,0.13034374
-3.35867934,0.53164330,0.12828769,0.30590049,0.00065218,0.00039982,0.00013119,0.00669100,0.04496576,0.12927105
-3.35267634,0.51969479,0.12477914,0.29793419,0.00064044,0.00039572,0.00012990,0.00656299,0.04426224,0.12729409
-3.34667334,0.50454039,0.12057825,0.28820372,0.00062447,0.00039096,0.00012799,0.00639909,0.04327866,0.12445741
-3.34067034,0.48653428,0.11579458,0.27693602,0.00060460,0.00038637,0.00012559,0.00620515,0.04204274,0.12082384
-3.33466733,0.46609330,0.11055400,0.26439182,0.00058125,0.00038297,0.00012288,0.00598828,0.04058909,0.11647250
-3.32866433,0.44368699,0.10499679,0.25085977,0.00055491,0.00038201,0.00012009,0.00575682,0.03895864,0.11149639
-3.32266133,0.41982720,0.09927586,0.23665047,0.00052609,0.00038501,0.00011748,0.00552030,0.03719801,0.10599956
-3.31665833,0.39505768,0.09355520,0.22209068,0.00049537,0.00039379,0.00011536,0.00528949,0.03535892,0.10009419
-3.31065533,0.36994425,0.08800873,0.20751811,0.00046331,0.00041050,0.00011410,0.00507638,0.03349752,0.09389744
-3.30465233,0.34506601,0.08281950,0.19327701,0.00043051,0.00043771,0.00011411,0.00489425,0.03167392,0.08752850
-3.29864932,0.32100801,0.07817954,0.17971467,0.00039752,0.00047841,0.00011589,0.00475769,0.02995168,0.08110582
-3.29264632,0.29835549,0.07429006,0.16717901,0.00036488,0.00053607,0.00011998,0.00468274,0.02839756,0.07474455
-3.28664332,0.27769000,0.07136220,0.15601727,0.00033312,0.00061474,0.00012702,0.00468696,0.02708124,0.06855449
-3.28064032,0.25958710,0.06961810,0.14657565,0.00030269,0.00071903,0.00013773,0.00478955,0.02607531,0.06263838
-3.27463732,0.24461567,0.06929213,0.13919972,0.00027401,0.00085421,0.00015289,0.00501142,0.02545522,0.05709074
-3.26863432,0.23333827,0.07063211,0.13423549,0.00024745,0.00102618,0.00017341,0.00537533,0.02529930,0.05199705
-3.26263132,0.22631217,0.07390029,0.13203050,0.00022332,0.00124151,0.00020027,0.00590585,0.02568876,0.04743348
-3.25662831,0.22409048,0.07937379,0.13293487,0.00020188,0.00150741,0.00023456,0.00662936,0.02670763,0.04346690
-3.25062531,0.22722271,0.08734416,0.13730165,0.00018336,0.00183171,0.00027746,0.00757391,0.02844245,0.04015523
-3.24462231,0.23625412,0.09811588,0.14548621,0.00016792,0.00222271,0.00033022,0.00876898,0.03098178,0.03754794
-3.23861931,0.25172333,0.11200346,0.15784416,0.00015568,0.00268914,0.00039419,0.01024508,0.03441537,0.03568675
-3.23261631,0.27415743,0.12932695,0.17472760,0.00014675,0.00323990,0.00047074,0.01203325,0.03883287,0.03460627
-3.22661331,0.30406450,0.15040566,0.19647935,0.00014118,0.00388394,0.00056128,0.01416432,0.04432225,0.03433467
-3.22061031,0.34192297,0.17555012,0.22342503,0.00013900,0.00462990,0.00066724,0.01666809,0.05096760,0.03489415
-3.21460730,0.38816803,0.20505221,0.25586315,0.00014024,0.00548589,0.00078997,0.01957229,0.05884656,0.03630132
-3.20860430,0.44317517,0.23917360,0.29405316,0.00014487,0.00645908,0.00093075,0.02290138,0.06802735,0.03856736
-3.20260130,0.50724126,0.27813297,0.33820198,0.00015286,0.00755539,0.00109073,0.02667536,0.07856540,0.04169794
-3.19659830,0.58056397,0.32209217,0.38844935,0.00016419,0.00877905,0.00127087,0.03090834,0.09049979,0.04569303
-3.19059530,0.66322037,0.37114202,0.44485283,0.00017877,0.01013225,0.00147188,0.03560722,0.10384957,0.05054652
-3.18459230,0.75514586,0.42528836,0.50737299,0.00019653,0.01161475,0.00169420,0.04077040,0.11861024,0.05624581
-3.17858929,0.85611470,0.48443912,0.57585997,0.00021737,0.01322358,0.00193789,0.04638652,0.13475045,0.06277128
-3.17258629,0.96572351,0.54839305,0.65004200,0.00024118,0.01495275,0.00220267,0.05243352,0.15220919,0.07009593
-3.16658329,1.08337911,0.61683120,0.72951718,0.00026783,0.01679307,0.00248778,0.05887790,0.17089383,0.07818508
-3.16058029,1.20829192,0.68931157,0.81374908,0.00029717,0.01873204,0.00279205,0.06567430,0.19067888,0.08699626
-3.15457729,1.33947611,0.76526787,0.90206713,0.00032904,0.02075390,0.00311382,0.07276553,0.21140602,0.09647938
-3.14857429,1.47575730,0.84401278,0.99367224,0.00036325,0.02283978,0.00345099,0.08008302,0.23288523,0.10657711
-3.14257129,1.61578829,0.92474610,1.08764809,0.00039962,0.02496795,0.00380099,0.08754775,0.25489730,0.11722568
-3.13656828,1.75807288,1.00656792,1.18297806,0.00043793,0.02711427,0.00416085,0.09507166,0.27719763,0.12835579
-3.13056528,1.90099753,1.08849660,1.27856756,0.00047799,0.02925271,0.00452726,0.10255951,0.29952127,0.13989383
-3.12456228,2.04286980,1.16949118,1.37327119,0.00051958,0.03135598,0.00489659,0.10991118,0.32158916,0.15176334
-3.11855928,2.18196249,1.24847755,1.46592386,0.00056248,0.03339630,0.00526501,0.11702427,0.34311522,0.16388639
-3.11255628,2.31656163,1.32437737,1.55537456,0.00060649,0.03534616,0.00562856,0.12379697,0.36381418,0.17618509
-3.10655328,2.44501638,1.39613865,1.64052153,0.00065142,0.03717913,0.00598327,0.13013106,0.38340969,0.18858292
-3.10055028,2.56578860,1.46276668,1.72034720,0.00069705,0.03887069,0.00632522,0.13593489,0.40164248,0.20100583
-3.09454727,2.67749968,1.52335379,1.79395120,0.00074322,0.04039895,0.00665067,0.14112627,0.41827808,0.21338312
-3.08854427,2.77897256,1.57710682,1.86058003,0.00078975,0.04174537,0.00695616,0.14563505,0.43311385,0.22564780
-3.08254127,2.86926660,1.62337073,1.91965169,0.00083649,0.04289526,0.00723856,0.14940532,0.44598488,0.23773673
-3.07653827,2.94770391,1.66164730,1.97077429,0.00088328,0.04383823,0.00749518,0.15239715,0.45676858,0.24959024
-3.07053527,3.01388562,1.69160812,2.01375745,0.00092997,0.04456840,0.00772379,0.15458772,0.46538761,0.26115143
-3.06453227,3.06769739,1.71310099,2.04861622,0.00097644,0.04508452,0.00792269,0.15597181,0.47181114,0.27236519
-3.05852926,3.10930422,1.72614982,2.07556705,0.00102253,0.04538983,0.00809072,0.15656171,0.47605436,0.28317700
-3.05252626,3.13913474,1.73094774,2.09501642,0.00106812,0.04549181,0.00822726,0.15638637,0.47817622,0.29353180
-3.04652326,3.15785619,1.72784415,2.10754252,0.00111308,0.04540174,0.00833220,0.15549012,0.47827568,0.30337287
-3.04052026,3.16634161,1.71732626,2.11387116,0.00115726,0.04513417,0.00840595,0.15393071,0.47648653,0.31264102
-3.03451726,3.16563099,1.69999631,2.11484716,0.00120052,0.04470623,0.00844936,0.15177709,0.47297122,0.32127424
-3.02851426,3.15688878,1.67654552,2.11140275,0.00124274,0.04413699,0.00846367,0.14910676,0.46791398,0.32920784
-3.02251126,3.14135974,1.64772638,2.10452449,0.00128379,0.04344666,0.00845046,0.14600308,0.46151353,0.33637527
-3.01650825,3.12032561,1.61432440,2.09522039,0.00132354,0.04265590,0.00841157,0.14255244,0.45397585,0.34270958
-3.01050525,3.09506441,1.57713092,2.08448860,0.00136190,0.04178512,0.00834906,0.13884161,0.44550725,0.34814560
-3.00450225,3.06681421,1.53691812,2.07328892,0.00139878,0.04085389,0.00826509,0.13495521,0.43630817,0.35262266
-2.99849925,3.03674256,1.49441715,2.06251815,0.00143412,0.03988042,0.00816192,0.13097354,0.42656775,0.35608784
-2.99249625,3.00592247,1.45030046,2.05298990,0.00146790,0.03888119,0.00804181,0.12697075,0.41645961,0.35849950
-2.98649325,2.97531516,1.40516854,2.04541918,0.00150012,0.03787061,0.00790699,0.12301345,0.40613871,0.35983095
-2.98049025,2.94575957,1.35954154,2.04041180,0.00153079,0.03686094,0.00775963,0.11915965,0.39573943,0.36007396
-2.97448724,2.91796793,1.31385551,2.03845819,0.00155996,0.03586223,0.00760178,0.11545827,0.38537478,0.35924192
-2.96848424,2.89252645,1.26846311,2.03993119,0.00158771,0.03488239,0.00743536,0.11194891,0.37513678,0.35737243
-2.96248124,2.86990015,1.22363817,2.04508705,0.00161411,0.03392738,0.00726217,0.10866204,0.36509754,0.35452903
-2.95647824,2.85044033,1.17958336,2.05406885,0.00163923,0.03300142,0.00708381,0.10561945,0.35531122,0.35080201
-2.95047524,2.83439363,1.13644020,2.06691153,0.00166312,0.03210729,0.00690178,0.10283491,0.34581640,0.34630807
-2.94447224,2.82191132,1.09430057,2.08354779,0.00168580,0.03124666,0.00671739,0.10031496,0.33663874,0.34118893
-2.93846923,2.81305800,1.05321879,2.10381433,0.00170726,0.03042038,0.00653180,0.09805988,0.32779376,0.33560869
-2.93246623,2.80781899,1.01322347,2.12745786,0.00172742,0.02962882,0.00634604,0.09606453,0.31928945,0.32975020
-2.92646323,2.80610592,0.97432853,2.15414081,0.00174612,0.02887210,0.00616101,0.09431928,0.31112871,0.32381051
-2.92046023,2.80776060,0.93654267,2.18344670,0.00176315,0.02815035,0.00597748,0.09281086,0.30331132,0.31799550
-2.91445723,2.81255735,0.89987703,2.21488535,0.00177822,0.02746386,0.00579613,0.09152304,0.29583558,0.31251404
-2.90845423,2.82020423,0.86435072,2.24789824,0.00179095,0.02681320,0.00561755,0.09043733,0.28869938,0.30757186
-2.90245123,2.83034386,0.82999413,2.28186468,0.00180091,0.02619926,0.00544223,0.08953349,0.28190085,0.30336540
-2.89644822,2.84255471,0.79685018,2.31610907,0.00180763,0.02562324,0.00527062,0.08878999,0.27543856,0.30007590
-2.89044522,2.85635356,0.76497357,2.34990992,0.00181058,0.02508659,0.00510311,0.08818438,0.26931137,0.29786393
-2.88444222,2.87119989,0.73442852,2.38251105,0.00180925,0.02459089,0.00494005,0.08769364,0.26351795,0.29686461
-2.87843922,2.88650289,0.70528511,2.41313509,0.00180314,0.02413771,0.00478176,0.08729442,0.25805616,0.29718371
-2.87243622,2.90163142,0.67761500,2.44099966,0.00179180,0.02372847,0.00462855,0.08696337,0.25292234,0.29889461
-2.86643322,2.91592709,0.65148659,2.46533580,0.00177485,0.02336425,0.00448073,0.08667740,0.24811061,0.30203640
-2.86043022,2.92872040,0.62696033,2.48540861,0.00175203,0.02304565,0.00433859,0.08641397,0.24361225,0.30661291
-2.85442721,2.93934947,0.60408432,2.50053927,0.00172320,0.02277264,0.00420244,0.08615146,0.23941527,0.31259290
-2.84842421,2.94718080,0.58289072,2.51012784,0.00168837,0.02254449,0.00407261,0.08586949,0.23550426,0.31991107
-2.84242121,2.95163115,0.56339305,2.51367581,0.00164771,0.02235968,0.00394944,0.08554931,0.23186041,0.32847000
-2.83641821,2.95218956,0.54558459,2.51080747,0.00160157,0.02221589,0.00383329,0.08517417,0.22846188,0.33814287
-2.83041521,2.94843834,0.52943798,2.50128894,0.00155048,0.02211006,0.00372455,0.08472968,0.22528440,0.34877669
-2.82441221,2.94007197,0.51490597,2.48504377,0.00149513,0.02203842,0.00362361,0.08420417,0.22230205,0.36019604
-2.81840920,2.92691281,0.50192316,2.46216432,0.00143636,0.02199668,0.00353091,0.08358896,0.21948829,0.37220715
-2.81240620,2.90892262,0.49040876,2.43291789,0.00137515,0.02198010,0.00344686,0.08287859,0.21681703,0.38460211
-2.80640320,2.88620922,0.48026996,2.39774714,0.00131258,0.02198377,0.00337192,0.08207092,0.21426369,0.39716322
-2.80040020,2.85902759,0.47140578,2.35726444,0.00124982,0.02200271,0.00330651,0.08116719,0.21180628,0.40966726
-2.79439720,2.82777536,0.46371118,2.31223994,0.00118806,0.02203215,0.00325104,0.08017192,0.20942626,0.42188975
-2.78839420,2.79298257,0.45708098,2.26358369,0.00112850,0.02206764,0.00320589,0.07909270,0.20710926,0.43360894
-2.78239120,2.75529599,0.45141366,2.21232226,0.00107233,0.02210525,0.00317136,0.07793990,0.20484544,0.44460978
-2.77638819,2.71545872,0.44661453,2.15957056,0.00102065,0.02214171,0.00314770,0.07672623,0.20262962,0.45468756
-2.77038519,2.67428577,0.44259827,2.10649981,0.00097445,0.02217445,0.00313504,0.07546630,0.20046111,0.46365145
-2.76438219,2.63263668,0.43929071,2.05430297,0.00093461,0.02220172,0.00313339,0.07417603,0.19834310,0.47132780
-2.75837919,2.59138641,0.43662971,2.00415860,0.00090183,0.02222254,0.00314258,0.07287213,0.19628193,0.47756329
-2.75237619,2.55139561,0.43456520,1.95719490,0.00087663,0.02223672,0.00316231,0.07157150,0.19428600,0.48222782
-2.74637319,2.51348163,0.43305842,1.91445484,0.00085935,0.02224475,0.00319204,0.07029069,0.19236461,0.48521727
-2.74037019,2.47839145,0.43208037,1.87686409,0.00085011,0.02224775,0.00323103,0.06904545,0.19052667,0.48645594
-2.73436718,2.44677765,0.43160969,1.84520259,0.00084883,0.02224739,0.00327829,0.06785037,0.18877947,0.48589879
-2.72836418,2.41917828,0.43163011,1.82008105,0.00085524,0.02224572,0.00333262,0.06671854,0.18712754,0.48353322
-2.72236118,2.39600151,0.43212757,1.80192303,0.00086886,0.02224516,0.00339258,0.06566149,0.18557176,0.47938055
-2.71635818,2.37751537,0.43308729,1.79095327,0.00088905,0.02224836,0.00345650,0.06468910,0.18410869,0.47349690
-2.71035518,2.36384309,0.43449097,1.78719262,0.00091502,0.02225815,0.00352252,0.06380977,0.18273028,0.46597349
-2.70435218,2.35496375,0.43631412,1.79045948,0.00094586,0.02227752,0.00358863,0.06303058,0.18142396,0.45693628
-2.69834917,2.35071823,0.43852397,1.80037788,0.00098056,0.02230961,0.00365268,0.06235766,0.18017308,0.44654477
-2.69234617,2.35081981,0.44107782,1.81639140,0.00101806,0.02235771,0.00371245,0.06179650,0.17895774,0.43499003
-2.68634317,2.35486892,0.44392201,1.83778262,0.00105727,0.02242530,0.00376574,0.06135238,0.17775591,0.42249186
-2.68034017,2.36237108,0.44699160,1.86369696,0.00109711,0.02251608,0.00381038,0.06103074,0.17654481,0.40929498
-2.67433717,2.37275719,0.45021080,1.89317030,0.00113657,0.02263401,0.00384432,0.06083748,0.17530245,0.39566444
-2.66833417,2.38540514,0.45349396,1.92515893,0.00117468,0.02278330,0.00386571,0.06077921,0.17400914,0.38188024
-2.66233117,2.39966184,0.45674735,1.95857105,0.00121060,0.02296846,0.00387295,0.06086333,0.17264906,0.36823120
-2.65632816,2.41486464,0.45987141,1.99229849,0.00124361,0.02319421,0.00386472,0.06109797,0.17121149,0.35500832
-2.65032516,2.43036137,0.46276347,2.02524770,0.00127312,0.02346539,0.00384009,0.06149177,0.16969193,0.34249775
-2.64432216,2.44552824,0.46532087,2.05636891,0.00129871,0.02378686,0.00379848,0.06205344,0.16809268,0.33097353
-2.63831916,2.45978503,0.46744420,2.08468273,0.00132011,0.02416329,0.00373974,0.06279123,0.16642314,0.32069044
-2.63231616,2.47260725,0.46904069,2.10930333,0.00133719,0.02459896,0.00366413,0.06371216,0.16469958,0.31187708
-2.62631316,2.48353499,0.47002749,2.12945778,0.00134997,0.02509744,0.00357229,0.06482123,0.16294443,0.30472943
-2.62031016,2.49217848,0.47033473,2.14450103,0.00135859,0.02566138,0.00346528,0.06612052,0.16118521,0.29940524
-2.61430715,2.49822062,0.46990827,2.15392644,0.00136331,0.02629217,0.00334448,0.06760825,0.15945301,0.29601933
-2.60830415,2.50141665,0.46871202,2.15737188,0.00136442,0.02698972,0.00321155,0.06927801,0.15778078,0.29464009
-2.60230115,2.50159157,0.46672972,2.15462138,0.00136230,0.02775215,0.00306840,0.07111798,0.15620135,0.29528732
-2.59629815,2.49863581,0.46396621,2.14560294,0.00135735,0.02857570,0.00291712,0.07311046,0.15474545,0.29793153
-2.59029515,2.49249978,0.46044802,2.13038261,0.00134993,0.02945460,0.00275988,0.07523152,0.15343981,0.30249484
-2.58429215,2.48318804,0.45622348,2.10915565,0.00134039,0.03038106,0.00259888,0.07745105,0.15230545,0.30885343
-2.57828914,2.47075351,0.45136217,2.08223532,0.00132904,0.03134539,0.00243631,0.07973308,0.15135626,0.31684155
-2.57228614,2.45529260,0.44595400,2.05003991,0.00131610,0.03233627,0.00227426,0.08203645,0.15059803,0.32625701
-2.56628314,2.43694148,0.44010775,2.01307873,0.00130174,0.03334102,0.00211465,0.08431577,0.15002792,0.33686803
-2.56028014,2.41587394,0.43394941,1.97193778,0.00128602,0.03434610,0.00195927,0.08652282,0.14963449,0.34842108
-2.55427714,2.39230103,0.42762028,1.92726559,0.00126894,0.03533763,0.00180965,0.08860807,0.14939827,0.36064972
-2.54827414,2.36647257,0.42127491,1.87975988,0.00125046,0.03630202,0.00166713,0.09052250,0.14929276,0.37328386
-2.54227114,2.33868024,0.41507913,1.83015534,0.00123045,0.03722657,0.00153280,0.09221950,0.14928600,0.38605923
-2.53626813,2.30926213,0.40920808,1.77921293,0.00120877,0.03810019,0.00140752,0.09365689,0.14934247,0.39872673
-2.53026513,2.27860806,0.40384443,1.72771078,0.00118528,0.03891400,0.00129195,0.09479879,0.14942524,0.41106110
-2.52426213,2.24716539,0.39917667,1.67643683,0.00115984,0.03966189,0.00118655,0.09561741,0.14949831,0.42286878
-2.51825913,2.21544426,0.39539759,1.62618294,0.00113237,0.04034100,0.00109163,0.09609458,0.14952902,0.43399444
-2.51225613,2.18402186,0.39270292,1.57774033,0.00110283,0.04095209,0.00100738,0.09622294,0.14949033,0.44432593
-2.50625313,2.15354476,0.39128984,1.53189605,0.00107129,0.04149966,0.00093389,0.09600679,0.14936286,0.45379742
-2.50025013,2.12472865,0.39135559,1.48942984,0.00103791,0.04199201,0.00087120,0.09546248,0.14913669,0.46239063
-2.49424712,2.09835490,0.39309578,1.45111111,0.00100294,0.04244106,0.00081931,0.09461829,0.14881268,0.47013393
-2.48824412,2.07526331,0.39670240,1.41769536,0.00096678,0.04286201,0.00077823,0.09351387,0.14840332,0.47709941
-2.48224112,2.05634084,0.40236149,1.38991960,0.00092994,0.04327276,0.00074799,0.09219927,0.14793307,0.48339803
-2.47623812,2.04250607,0.41025015,1.36849635,0.00089303,0.04369331,0.00072866,0.09073344,0.14743811,0.48917298
-2.47023512,2.03468948,0.42053303,1.35410571,0.00085679,0.04414487,0.00072037,0.08918244,0.14696558,0.49459164
-2.46423212,2.03380987,0.43335817,1.34738549,0.00082202,0.04464899,0.00072326,0.08761733,0.14657226,0.49983629
-2.45822911,2.04074743,0.44885222,1.34891902,0.00078962,0.04522660,0.00073756,0.08611184,0.14632279,0.50509419
-2.45222611,2.05631412,0.46711511,1.35922095,0.00076051,0.04589704,0.00076349,0.08473990,0.14628747,0.51054735
-2.44622311,2.08122246,0.48821428,1.37872117,0.00073566,0.04667710,0.00080130,0.08357316,0.14653975,0.51636242
-2.44022011,2.11605361,0.51217878,1.40774724,0.00071601,0.04758018,0.00085123,0.08267854,0.14715344,0.52268125
-2.43421711,2.16122621,0.53899326,1.44650604,0.00070247,0.04861551,0.00091348,0.08211596,0.14819982,0.52961248
-2.42821411,2.21696700,0.56859233,1.49506528,0.00069590,0.04978754,0.00098815,0.08193622,0.14974469,0.53722447
-2.42221111,2.28328474,0.60085546,1.55333583,0.00069704,0.05109553,0.00107529,0.08217925,0.15184547,0.54554010
-2.41620810,2.35994865,0.63560287,1.62105575,0.00070654,0.05253327,0.00117476,0.08287265,0.15454850,0.55453332
-2.41020510,2.44647252,0.67259251,1.69777705,0.00072487,0.05408908,0.00128628,0.08403062,0.15788658,0.56412804
-2.40420210,2.54210561,0.71151874,1.78285623,0.00075235,0.05574592,0.00140938,0.08565330,0.16187686,0.57419893
-2.39819910,2.64583121,0.75201262,1.87544948,0.00078910,0.05748180,0.00154334,0.08772660,0.16651915,0.58457452
-2.39219610,2.75637344,0.79364425,1.97451341,0.00083505,0.05927025,0.00168723,0.09022237,0.17179478,0.59504217
-2.38619310,2.87221275,0.83592723,2.07881193,0.00088989,0.06108109,0.00183985,0.09309912,0.17766602,0.60535479
-2.38019010,2.99161012,0.87832522,2.18692986,0.00095309,0.06288119,0.00199975,0.09630302,0.18407607,0.61523913
-2.37418709,3.11263976,0.92026066,2.29729338,0.00102390,0.06463545,0.00216522,0.09976938,0.19094979,0.62440508
-2.36818409,3.23322982,0.96112546,2.40819737,0.00110136,0.06630779,0.00233433,0.10342446,0.19819504,0.63255584
-2.36218109,3.35121005,1.00029351,2.51783917,0.00118431,0.06786217,0.00250491,0.10718757,0.20570470,0.63939838
-2.35617809,3.46436548,1.03713462,2.62435821,0.00127139,0.06926364,0.00267465,0.11097339,0.21335939,0.64465388
-2.35017509,3.57049439,1.07102960,2.72588057,0.00136111,0.07047939,0.00284108,0.11469453,0.22103065,0.64806778
-2.34417209,3.66746912,1.10138599,2.82056706,0.00145185,0.07147962,0.00300169,0.11826415,0.22858483,0.64941901
-2.33816908,3.75329764,1.12765397,2.90666357,0.00154194,0.07223854,0.00315392,0.12159866,0.23588720,0.64852815
-2.33216608,3.82618385,1.14934190,2.98255178,0.00162967,0.07273502,0.00329529,0.12462036,0.24280651,0.64526422
-2.32616308,3.88458467,1.16603096,3.04679861,0.00171335,0.07295334,0.00342343,0.12725992,0.24921955,0.63954990
-2.32016008,3.92726161,1.17738841,3.09820236,0.00179140,0.07288365,0.00353619,0.12945872,0.25501577,0.63136507
-2.31415708,3.95332490,1.18317880,3.13583374,0.00186233,0.07252238,0.00363168,0.13117083,0.26010164,0.62074852
-2.30815408,3.96226845,1.18327291,3.15907003,0.00192486,0.07187242,0.00370832,0.13236468,0.26440457,0.60779789
-2.30215108,3.95399379,1.17765381,3.16762068,0.00197794,0.07094319,0.00376494,0.13302421,0.26787625,0.59266785
-2.29614807,3.92882202,1.16641987,3.16154321,0.00202078,0.06975053,0.00380082,0.13314962,0.27049524,0.57556658
-2.29014507,3.88749272,1.14978447,3.14124817,0.00205289,0.06831646,0.00381568,0.13275751,0.27226853,0.55675075
-2.28414207,3.83114955,1.12807234,3.10749274,0.00207410,0.06666869,0.00380975,0.13188053,0.27323210,0.53651916
-2.27813907,3.76131246,1.10171251,3.06136280,0.00208457,0.06484011,0.00378374,0.13056635,0.27345035,0.51520531
-2.27213607,3.67983739,1.07122815,3.00424375,0.00208477,0.06286805,0.00373884,0.12887625,0.27301427,0.49316898
-2.26613307,3.58886424,1.03722344,2.93778081,0.00207551,0.06079341,0.00367670,0.12688307,0.27203854,0.47078734
-2.26013007,3.49075498,1.00036796,2.86383013,0.00205783,0.05865977,0.00359937,0.12466879,0.27065750,0.44844559
-2.25412706,3.38802373,0.96137908,2.78440241,0.00203304,0.05651233,0.00350925,0.12232168,0.26902018,0.42652755
-2.24812406,3.28326134,0.92100283,2.70160076,0.00200262,0.05439679,0.00340904,0.11993332,0.26728463,0.40540651
-2.24212106,3.17905697,0.87999410,2.61755536,0.00196819,0.05235826,0.00330161,0.11759530,0.26561167,0.38543637
-2.23611806,3.07791957,0.83909653,2.53435716,0.00193142,0.05044014,0.00318998,0.11539602,0.26415843,0.36694352
-2.23011506,2.98220210,0.79902309,2.45399316,0.00189398,0.04868298,0.00307723,0.11341753,0.26307194,0.35021955
-2.22411206,2.89403119,0.76043774,2.37828576,0.00185750,0.04712347,0.00296636,0.11173258,0.26248306,0.33551497
-2.21810905,2.81524495,0.72393895,2.30883835,0.00182344,0.04579351,0.00286031,0.11040204,0.26250101,0.32303409
-2.21210605,2.74734111,0.69004550,2.24698939,0.00179312,0.04471935,0.00276179,0.10947269,0.26320889,0.31293118
-2.20610305,2.69143740,0.65918505,2.19377645,0.00176759,0.04392101,0.00267332,0.10897561,0.26466025,0.30530799
-2.20010005,2.64824551,0.63168587,2.14991163,0.00174767,0.04341172,0.00259709,0.10892509,0.26687699,0.30021257
-2.19409705,2.61805961,0.60777178,2.11576912,0.00173385,0.04319769,0.00253502,0.10931818,0.26984869,0.29763951
-2.18809405,2.60075949,0.58756058,2.09138520,0.00172634,0.04327803,0.00248866,0.11013498,0.27353334,0.29753154
-2.18209105,2.59582819,0.57106577,2.07647040,0.00172504,0.04364491,0.00245924,0.11133938,0.27785949,0.29978232
-2.17608804,2.60238301,0.55820153,2.07043320,0.00172956,0.04428389,0.00244762,0.11288061,0.28272979,0.30424048
-2.17008504,2.61921873,0.54879052,2.07241393,0.00173924,0.04517452,0.00245437,0.11469519,0.28802549,0.31071463
-2.16408204,2.64486080,0.54257438,2.08132729,0.00175321,0.04629110,0.00247972,0.11670938,0.29361197,0.31897936
-2.15807904,2.67762653,0.53922616,2.09591171,0.00177039,0.04760360,0.00252364,0.11884205,0.29934482,0.32878189
-2.15207604,2.71569150,0.53836447,2.11478306,0.00178959,0.04907869,0.00258585,0.12100768,0.30507618,0.33984929
-2.14607304,2.75715862,0.53956862,2.13649066,0.00180954,0.05068092,0.00266583,0.12311963,0.31066113,0.35189610
-2.14007004,2.80012696,0.54239418,2.15957309,0.00182892,0.05237394,0.00276289,0.12509329,0.31596368,0.36463203
-2.13406703,2.84275773,0.54638860,2.18261165,0.00184649,0.05412168,0.00287616,0.12684917,0.32086220,0.37776961
-2.12806403,2.88333503,0.55110602,2.20427923,0.00186108,0.05588957,0.00300460,0.12831574,0.32525384,0.39103161
-2.12206103,2.92031899,0.55612113,2.22338292,0.00187163,0.05764562,0.00314705,0.12943193,0.32905805,0.40415789
-2.11605803,2.95238978,0.56104141,2.23889896,0.00187728,0.05936145,0.00330221,0.13014916,0.33221873,0.41691170
-2.11005503,2.97848102,0.56551755,2.24999879,0.00187736,0.06101308,0.00346865,0.13043293,0.33470527,0.42908497
-2.10405203,2.99780185,0.56925168,2.25606590,0.00187144,0.06258162,0.00364478,0.13026382,0.33651219,0.44050281
-2.09804902,3.00984747,0.57200335,2.25670312,0.00185930,0.06405369,0.00382890,0.12963792,0.33765772,0.45102665
-2.09204602,3.01439825,0.57359309,2.25173081,0.00184097,0.06542164,0.00401915,0.12856668,0.33818134,0.46055639
-2.08604302,3.01150826,0.57390371,2.24117668,0.00181671,0.06668348,0.00421350,0.12707627,0.33814040,0.46903109
-2.08004002,3.00148431,0.57287927,2.22525817,0.00178700,0.06784271,0.00440981,0.12520635,0.33760627,0.47642855
