energy_ev,total_up,Ir_p_up,Ir_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-2.62031016,6.08539297,0.76639542,4.33089819,0.68519793,0.00207756,0.14566669,0.32073908
-2.61430715,6.13204958,0.75373068,4.35259838,0.69603843,0.00212484,0.15323621,0.32436470
-2.60830415,6.17185938,0.73947711,4.36869734,0.70711735,0.00216912,0.16054950,0.32749489
-2.60230115,6.20438210,0.72390373,4.37866369,0.71860404,0.00221044,0.16753513,0.33016221
-2.59629815,6.22951248,0.70731891,4.38225847,0.73067440,0.00224894,0.17412981,0.33240939
-2.59029515,6.24744654,0.69005554,4.37952176,0.74349733,0.00228479,0.18027966,0.33428511
-2.58429215,6.25863819,0.67245602,4.37074903,0.75722185,0.00231820,0.18594117,0.33583977
-2.57828914,6.26374931,0.65485778,4.35645912,0.77196576,0.00234938,0.19108181,0.33712144
-2.57228614,6.26359659,0.63758002,4.33735625,0.78780629,0.00237851,0.19568022,0.33817233
-2.56628314,6.25909812,0.62091224,4.31428805,0.80477341,0.00240579,0.19972601,0.33902572
-2.56028014,6.25122240,0.60510501,4.28820205,0.82284600,0.00243135,0.20321918,0.33970385
-2.55427714,6.24094224,0.59036328,4.26010261,0.84195103,0.00245527,0.20616908,0.34021653
-2.54827414,6.22919523,0.57684227,4.23101027,0.86196582,0.00247759,0.20859312,0.34056073
-2.54227114,6.21685192,0.56464604,4.20192491,0.88272305,0.00249829,0.21051518,0.34072105
-2.53626813,6.20469246,0.55382851,4.17379412,0.90401810,0.00251730,0.21196379,0.34067101
-2.53026513,6.19339163,0.54439665,4.14748733,0.92561835,0.00253450,0.21297030,0.34037506
-2.52426213,6.18351179,0.53631551,4.12377636,0.94727364,0.00254974,0.21356695,0.33979111
-2.51825913,6.17550279,0.52951459,4.10332224,0.96872739,0.00256282,0.21378515,0.33887350
-2.51225613,6.16970766,0.52389522,4.08666805,0.98972750,0.00257354,0.21365390,0.33757615
-2.50625313,6.16637274,0.51933827,4.07423721,1.01003651,0.00258169,0.21319852,0.33585567
-2.50025013,6.16566054,0.51571195,4.06633657,1.02944048,0.00258706,0.21243978,0.33367439
-2.49424712,6.16766417,0.51287924,4.06316313,1.04775601,0.00258949,0.21139338,0.33100297
-2.48824412,6.17242203,0.51070455,4.06481388,1.06483521,0.00258881,0.21006993,0.32782265
-2.48224112,6.17993174,0.50905949,4.07129746,1.08056850,0.00258493,0.20847537,0.32412684
-2.47623812,6.19016285,0.50782746,4.08254727,1.09488519,0.00257780,0.20661177,0.31992225
-2.47023512,6.20306796,0.50690720,4.09843504,1.10775222,0.00256741,0.20447853,0.31522935
-2.46423212,6.21859234,0.50621501,4.11878467,1.11917121,0.00255385,0.20207390,0.31008222
-2.45822911,6.23668248,0.50568604,4.14338593,1.12917448,0.00253725,0.19939665,0.30452801
-2.45222611,6.25729402,0.50527453,4.17200779,1.13782040,0.00251781,0.19644794,0.29862585
-2.44622311,6.28039988,0.50495341,4.20441153,1.14518873,0.00249581,0.19323313,0.29244555
-2.44022011,6.30599902,0.50471323,4.24036346,1.15137643,0.00247159,0.18976353,0.28606597
-2.43421711,6.33412637,0.50456081,4.27964731,1.15649426,0.00244557,0.18605796,0.27957340
-2.42821411,6.36486418,0.50451772,4.32207611,1.16066465,0.00241822,0.18214406,0.27305986
-2.42221111,6.39835438,0.50461864,4.36750347,1.16402075,0.00239006,0.17805922,0.26662141
-2.41620810,6.43481142,0.50490986,4.41583368,1.16670684,0.00236169,0.17385109,0.26035668
-2.41020510,6.47453456,0.50544783,4.46703013,1.16887964,0.00233375,0.16957770,0.25436541
-2.40420210,6.51791794,0.50629784,4.52112131,1.17071037,0.00230692,0.16530706,0.24874710
-2.39819910,6.56545683,0.50753262,4.57820344,1.17238683,0.00228191,0.16111630,0.24359977
-2.39219610,6.61774800,0.50923097,4.63843886,1.17411503,0.00225948,0.15709036,0.23901870
-2.38619310,6.67548245,0.51147606,4.70204933,1.17611967,0.00224038,0.15332019,0.23509506
-2.38019010,6.73942864,0.51435340,4.76930348,1.17864288,0.00222538,0.14990061,0.23191448
-2.37418709,6.81040532,0.51794834,4.84049812,1.18194075,0.00221521,0.14692777,0.22955534
-2.36818409,6.88924317,0.52234288,4.91593329,1.18627726,0.00221059,0.14449632,0.22808689
-2.36218109,6.97673583,0.52761199,4.99588153,1.19191545,0.00221214,0.14269637,0.22756708
-2.35617809,7.07358135,0.53381917,5.08055251,1.19910604,0.00222042,0.14161035,0.22804016
-2.35017509,7.18031644,0.54101162,5.17005431,1.20807374,0.00223585,0.14130976,0.22953410
-2.34417209,7.29724658,0.54921498,5.26435355,1.21900192,0.00225871,0.14185206,0.23205799
-2.33816908,7.42437592,0.55842810,5.36323664,1.23201646,0.00228910,0.14327773,0.23559947
-2.33216608,7.56134150,0.56861795,5.46627492,1.24716983,0.00232694,0.14560758,0.24012246
-2.32616308,7.70735646,0.57971522,5.57279627,1.26442642,0.00237189,0.14884052,0.24556524
-2.32016008,7.86116699,0.59161086,5.68186583,1.28365039,0.00242340,0.15295192,0.25183926
-2.31415708,8.02102738,0.60415395,5.79227819,1.30459702,0.00248066,0.15789255,0.25882867
-2.30815408,8.18469653,0.61715126,5.90256252,1.32690863,0.00254262,0.16358825,0.26639091
-2.30215108,8.34945863,0.63036875,6.01100191,1.35011564,0.00260798,0.16994054,0.27435832
-2.29614807,8.51216897,0.64353510,6.11566707,1.37364338,0.00267524,0.17682795,0.28254094
-2.29014507,8.66932475,0.65634736,6.21446358,1.39682467,0.00274273,0.18410832,0.29073047
-2.28414207,8.81715895,0.66847871,6.30519151,1.41891790,0.00280862,0.19162188,0.29870532
-2.27813907,8.95175413,0.67958787,6.38561481,1.43913006,0.00287099,0.19919517,0.30623656
-2.27213607,9.06917150,0.68933016,6.45353775,1.45664377,0.00292791,0.20664558,0.31309472
-2.26613307,9.16558974,0.69736947,6.50688483,1.47064702,0.00297748,0.21378638,0.31905698
-2.26013007,9.23744725,0.70339078,6.54378074,1.48036436,0.00301790,0.22043217,0.32391458
-2.25412706,9.28158128,0.70711261,6.56262641,1.48508784,0.00304751,0.22640438,0.32748010
-2.24812406,9.29535736,0.70829879,6.56216803,1.48420623,0.00306491,0.23153671,0.32959421
-2.24212106,9.27678306,0.70676902,6.54155564,1.47723101,0.00306896,0.23568029,0.33013170
-2.23611806,9.22460093,0.70240766,6.50038914,1.46381785,0.00305885,0.23870821,0.32900626
-2.23011506,9.13835633,0.69517038,6.43874975,1.44378251,0.00303413,0.24051944,0.32617413
-2.22411206,9.01843753,0.68508828,6.35721593,1.41711030,0.00299473,0.24104183,0.32163602
-2.21810905,8.86608654,0.67226932,6.25686350,1.38395892,0.00294096,0.24023406,0.31543763
-2.21210605,8.68338058,0.65689695,6.13925019,1.34465435,0.00287351,0.23808655,0.30766836
-2.20610305,8.47318547,0.63922612,6.00638577,1.29968037,0.00279344,0.23462131,0.29845859
-2.20010005,8.23908329,0.61957666,5.86068881,1.24966216,0.00270212,0.22989058,0.28797544
-2.19409705,7.98527740,0.59832448,5.70493211,1.19534491,0.00260122,0.22397466,0.27641730
-2.18809405,7.71647884,0.57589088,5.54217821,1.13756864,0.00249261,0.21697870,0.26400741
-2.18209105,7.43777833,0.55273035,5.37570723,1.07724031,0.00237835,0.20902885,0.25098672
-2.17608804,7.15450810,0.52931746,5.20893846,1.01530468,0.00226059,0.20026788,0.23760625
-2.17008504,6.87209821,0.50613312,5.04534778,0.95271500,0.00214154,0.19085039,0.22411949
-2.16408204,6.59593118,0.48365082,4.88838219,0.89040484,0.00202335,0.18093794,0.21077485
-2.15807904,6.33119896,0.46232316,4.74137320,0.82926199,0.00190809,0.17069424,0.19780864
-2.15207604,6.08276569,0.44256918,4.60745047,0.77010541,0.00179770,0.16028045,0.18543864
-2.14607304,5.85503925,0.42476268,4.48945728,0.71366567,0.00169392,0.14985104,0.17385857
-2.14007004,5.65185463,0.40922198,4.38986946,0.66056949,0.00159823,0.13955001,0.16323352
-2.13406703,5.47637145,0.39620127,4.31071973,0.61132852,0.00151185,0.12950781,0.15369645
-2.12806403,5.33098802,0.38588374,4.25352931,0.56633233,0.00143572,0.11983891,0.14534578
-2.12206103,5.21727414,0.37837676,4.21924923,0.52584559,0.00137045,0.11064005,0.13824416
-2.11605803,5.13592440,0.37370910,4.20821359,0.49000905,0.00131634,0.10198923,0.13241825
-2.11005503,5.08673386,0.37183035,4.22010731,0.45884402,0.00127338,0.09394539,0.12785957
-2.10405203,5.06859742,0.37261251,4.25395057,0.43225992,0.00124126,0.08654866,0.12452631
-2.09804902,5.07953395,0.37585387,4.30810210,0.41006430,0.00121938,0.07982134,0.12234599
-2.09204602,5.11673571,0.38128497,4.38028299,0.39197505,0.00120691,0.07376920,0.12121883
-2.08604302,5.17664279,0.38857662,4.46762178,0.37763407,0.00120278,0.06838333,0.12102183
-2.08004002,5.25504173,0.39734988,4.56672122,0.36662217,0.00120575,0.06364228,0.12161327
-2.07403702,5.34718635,0.40718759,4.67374566,0.35847449,0.00121442,0.05951443,0.12283764
-2.06803402,5.44793795,0.41764734,4.78452749,0.35269624,0.00122734,0.05596054,0.12453084
-2.06203102,5.55192110,0.42827534,4.89468950,0.34877829,0.00124296,0.05293633,0.12652541
-2.05602801,5.65369030,0.43862094,4.99977945,0.34621211,0.00125978,0.05039508,0.12865580
-2.05002501,5.74790199,0.44825116,5.09541215,0.34450398,0.00127632,0.04829009,0.13076341
-2.04402201,5.82948579,0.45676488,5.17741354,0.34318788,0.00129119,0.04657700,0.13270143
-2.03801901,5.89380880,0.46380601,5.24196119,0.34183696,0.00130314,0.04521587,0.13433908
-2.03201601,5.93682645,0.46907527,5.28571538,0.34007330,0.00131108,0.04417293,0.13556541
-2.02601301,5.95521403,0.47234005,5.30593504,0.33757570,0.00131413,0.04342207,0.13629240
-2.02001001,5.94647360,0.47344193,5.30057374,0.33408550,0.00131161,0.04294582,0.13645731
-2.01400700,5.90901190,0.47230158,5.26835145,0.32941010,0.00130307,0.04273602,0.13602417
-2.00800400,5.84218629,0.46892079,5.20879905,0.32342451,0.00128833,0.04279398,0.13498450
-2.00200100,5.74631702,0.46338156,5.12227384,0.31607057,0.00126740,0.04313024,0.13335710
-1.99599800,5.62266576,0.45584230,5.00994566,0.30735434,0.00124056,0.04376389,0.13118704
-1.98999500,5.47338171,0.44653123,4.87375454,0.29734163,0.00120829,0.04472140,0.12854394
-1.98399200,5.30141830,0.43573737,4.71634226,0.28615197,0.00117123,0.04603517,0.12551948
-1.97798899,5.11042440,0.42379947,4.54096122,0.27395140,0.00113022,0.04774168,0.12222443
-1.97198599,4.90461531,0.41109333,4.35136499,0.26094426,0.00108620,0.04987939,0.11878518
-1.96598299,4.68862939,0.39801816,4.15168569,0.24736458,0.00104021,0.05248643,0.11534007
-1.95997999,4.46737640,0.38498242,3.94630336,0.23346721,0.00099334,0.05559819,0.11203546
-1.95397699,4.24588407,0.37238990,3.73971304,0.21951916,0.00094672,0.05924494,0.10902194
-1.94797399,4.02914860,0.36062651,3.53639458,0.20579141,0.00090143,0.06344949,0.10645060
-1.94197099,3.82199480,0.35004827,3.34068998,0.19255152,0.00085852,0.06822502,0.10446957
-1.93596798,3.62895022,0.34097112,3.15669231,0.18005721,0.00081898,0.07357333,0.10322092
-1.92996498,3.45413699,0.33366262,2.98814925,0.16855097,0.00078367,0.07948333,0.10283803
-1.92396198,3.30118391,0.32833612,2.83838360,0.15825598,0.00075335,0.08593006,0.10344331
-1.91795898,3.17316016,0.32514721,2.71023206,0.14937308,0.00072867,0.09287432,0.10514656
-1.91195598,3.07253089,0.32419271,2.60600248,0.14207897,0.00071010,0.10026271,0.10804362
-1.90595298,3.00113418,0.32551193,2.52744928,0.13652533,0.00069803,0.10802840,0.11221559
-1.89994997,2.96017762,0.32909008,2.47576579,0.13283878,0.00069266,0.11609241,0.11772829
-1.89394697,2.95025255,0.33486345,2.45159173,0.13112154,0.00069410,0.12436547,0.12463210
-1.88794397,2.97136302,0.34272608,2.45503379,0.13145238,0.00070232,0.13275032,0.13296193
-1.88194097,3.02296664,0.35253738,2.48569695,0.13388793,0.00071721,0.14114441,0.14273732
-1.87593797,3.10402418,0.36413025,2.54272398,0.13846380,0.00073855,0.14944290,0.15396257
-1.86993497,3.21305479,0.37731933,2.62484091,0.14519563,0.00076603,0.15754172,0.16662680
-1.86393197,3.34819404,0.39190881,2.73040616,0.15407975,0.00079929,0.16534074,0.18070392
-1.85792896,3.50725238,0.40769941,2.85746130,0.16509334,0.00083792,0.17274672,0.19615244
-1.85192596,3.68777177,0.42449427,3.00378196,0.17819411,0.00088147,0.17967602,0.21291512
-1.84592296,3.88707897,0.44210345,3.16692747,0.19331950,0.00092942,0.18605697,0.23091848
-1.83991996,4.10233453,0.46034681,3.34428824,0.21038533,0.00098127,0.19183164,0.25007225
-1.83391696,4.33057669,0.47905538,3.53313045,0.22928419,0.00103647,0.19695725,0.27026878
-1.82791396,4.56876049,0.49807120,3.73063758,0.24988363,0.00109444,0.20140684,0.29138261
-1.82191096,4.81379224,0.51724576,3.93394904,0.27202430,0.00115460,0.20516943,0.31327014
-1.81590795,5.06256035,0.53643747,4.14019600,0.29551845,0.00121632,0.20824973,0.33576985
-1.80990495,5.31196359,0.55550832,4.34653497,0.32014885,0.00127897,0.21066719,0.35870284
-1.80390195,5.55893805,0.57432035,4.55017973,0.34566855,0.00134188,0.21245489,0.38187420
-1.79789895,5.80048421,0.59273219,4.74843223,0.37180154,0.00140435,0.21365799,0.40507498
-1.79189595,6.03369537,0.61059618,4.93871306,0.39824466,0.00146566,0.21433213,0.42808511
-1.78589295,6.25578853,0.62775649,5.11859203,0.42467087,0.00152507,0.21454174,0.45067716
-1.77988994,6.46413849,0.64404849,5.28581914,0.45073390,0.00158182,0.21435846,0.47262099
-1.77388694,6.65631544,0.65929971,5.43835606,0.47607434,0.00163514,0.21385970,0.49368917
-1.76788394,6.83012579,0.67333231,5.57440783,0.50032705,0.00168427,0.21312741,0.51366302
-1.76188094,6.98365554,0.68596734,5.69245436,0.52312976,0.00172848,0.21224716,0.53233914
-1.75587794,7.11531471,0.69703030,5.79128066,0.54413248,0.00176707,0.21130745,0.54953608
-1.74987494,7.22388107,0.70635804,5.87000478,0.56300756,0.00179939,0.21039929,0.56510089
-1.74387194,7.30854076,0.71380634,5.92810191,0.57945976,0.00182489,0.20961595,0.57891515
-1.73786893,7.36892325,0.71925792,5.96542320,0.59323610,0.00184312,0.20905294,0.59090019
-1.73186593,7.40512805,0.72263019,5.98220740,0.60413482,0.00185375,0.20880795,0.60102119
-1.72586293,7.41774036,0.72388234,5.97908407,0.61201321,0.00185659,0.20898090,0.60928970
-1.71985993,7.40783379,0.72302108,5.95706688,0.61679371,0.00185159,0.20967388,0.61576459
-1.71385693,7.37695809,0.72010481,5.91753605,0.61846802,0.00183889,0.21099099,0.62055103
-1.70785393,7.32711119,0.71524562,5.86220968,0.61709902,0.00181877,0.21303807,0.62379757
-1.70185093,7.26069540,0.70860903,5.79310389,0.61282027,0.00179170,0.21592225,0.62569143
-1.69584792,7.18045859,0.70041139,5.71248285,0.60583307,0.00175830,0.21975148,0.62645196
-1.68984492,7.08942227,0.69091493,5.62279999,0.59640134,0.00171931,0.22463395,0.62632281
-1.68384192,6.99079925,0.68042063,5.52663262,0.58484431,0.00167564,0.23067747,0.62556293
-1.67783892,6.88790433,0.66925946,5.42661245,0.57152758,0.00162825,0.23798896,0.62443697
-1.67183592,6.78406197,0.65778213,5.32535507,0.55685275,0.00157821,0.24667409,0.62320561
-1.66583292,6.68251537,0.64634811,5.22539135,0.54124626,0.00152661,0.25683699,0.62211615
-1.65982991,6.58634086,0.63531439,5.12910403,0.52514788,0.00147455,0.26858022,0.62139399
-1.65382691,6.49837170,0.62502446,5.03867199,0.50899921,0.00142311,0.28200481,0.62123541
-1.64782391,6.42113440,0.61579819,4.95602480,0.49323292,0.00137333,0.29721044,0.62180185
-1.64182091,6.35679996,0.60792285,4.88280893,0.47826276,0.00132614,0.31429548,0.62321613
-1.63581791,6.30715125,0.60164580,4.82036661,0.46447500,0.00128240,0.33335691,0.62556056
-1.62981491,6.27356682,0.59716890,4.76972730,0.45222130,0.00124283,0.35448977,0.62887699
-1.62381191,6.25702013,0.59464482,4.73161094,0.44181317,0.00120801,0.37778597,0.63316863
-1.61780890,6.25809227,0.59417528,4.70644140,0.43351808,0.00117840,0.40333226,0.63840342
-1.61180590,6.27699543,0.59581091,4.69436785,0.42755722,0.00115431,0.43120724,0.64451850
-1.60580290,6.31360372,0.59955270,4.69529159,0.42410455,0.00113589,0.46147702,0.65142547
-1.59979990,6.36748783,0.60535462,4.70889537,0.42328725,0.00112319,0.49418976,0.65901597
-1.59379690,6.43795003,0.61312717,4.73467251,0.42518712,0.00111613,0.52936895,0.66716709
-1.58779390,6.52405642,0.62274152,4.77195356,0.42984278,0.00111451,0.56700559,0.67574628
-1.58179090,6.62466401,0.63403399,4.81992841,0.43725243,0.00111805,0.60704957,0.68461543
-1.57578789,6.73844131,0.64681061,4.87766288,0.44737702,0.00112642,0.64940063,0.69363396
-1.56978489,6.86388177,0.66085160,4.94410934,0.46014343,0.00113920,0.69389946,0.70266069
-1.56378189,6.99931087,0.67591574,5.01811184,0.47544786,0.00115595,0.74031943,0.71155469
-1.55777889,7.14288851,0.69174456,5.09840709,0.49315886,0.00117621,0.78835982,0.72017506
-1.55177589,7.29260896,0.70806643,5.18362305,0.51312038,0.00119953,0.83764099,0.72838014
-1.54577289,7.44630161,0.72460064,5.27227765,0.53515438,0.00122541,0.88770236,0.73602616
-1.53976988,7.60163558,0.74106157,5.36278005,0.55906324,0.00125342,0.93800374,0.74296595
-1.53376688,7.75613154,0.75716315,5.45343707,0.58463183,0.00128312,0.98793036,0.74904794
-1.52776388,7.90718330,0.77262356,5.54246683,0.61162919,0.00131409,1.03680200,0.75411586
-1.52176088,8.05209128,0.78717039,5.62802136,0.63980998,0.00134593,1.08388624,0.75800940
-1.51575788,8.18810865,0.80054608,5.70821890,0.66891556,0.00137829,1.12841562,0.76056603
-1.50975488,8.31250023,0.81251367,5.78118582,0.69867484,0.00141081,1.16960833,0.76162415
-1.50375188,8.42261251,0.82286265,5.84510725,0.72880495,0.00144316,1.20669172,0.76102741
-1.49774887,8.51595226,0.83141467,5.89828439,0.75901167,0.00147502,1.23892771,0.75863014
-1.49174587,8.59027036,0.83802890,5.93919584,0.78898998,0.00150609,1.26563908,0.75430375
-1.48574287,8.64364625,0.84260663,5.96655955,0.81842465,0.00153606,1.28623547,0.74794346
-1.47973987,8.67456837,0.84509493,5.97939172,0.84699107,0.00156463,1.30023765,0.73947530
-1.47373687,8.68200577,0.84548901,5.97705893,0.87435660,0.00159148,1.30729913,0.72886267
-1.46773387,8.66546619,0.84383303,5.95931979,0.90018253,0.00161630,1.30722374,0.71611223
-1.46173087,8.62503673,0.84021923,5.92635318,0.92412682,0.00163878,1.29997826,0.70127852
-1.45572786,8.56140422,0.83478540,5.87877065,0.94584783,0.00165859,1.28569944,0.68446714
-1.44972486,8.47585317,0.82771049,5.81761159,0.96500912,0.00167540,1.26469480,0.66583619
-1.44372186,8.37024105,0.81920877,5.74432078,0.98128528,0.00168890,1.23743720,0.64559573
-1.43771886,8.24695132,0.80952249,5.66070895,0.99436894,0.00169877,1.20455315,0.62400539
-1.43171586,8.10882654,0.79891363,5.56889804,1.00397853,0.00170471,1.16680536,0.60137010
-1.42571286,7.95908435,0.78765484,5.47125377,1.00986688,0.00170647,1.12507032,0.57803415
-1.41970985,7.80122040,0.77602025,5.37030863,1.01183008,0.00170382,1.08031168,0.55437384
-1.41370685,7.63890276,0.76427630,5.26867917,1.00971638,0.00169657,1.03355073,0.53078910
-1.40770385,7.47586242,0.75267323,5.16898138,1.00343456,0.00168461,0.98583500,0.50769438
-1.40170085,7.31578487,0.74143754,5.07374811,0.99296140,0.00166788,0.93820647,0.48550924
-1.39569785,7.16220692,0.73076565,4.98535212,0.97834765,0.00164640,0.89167035,0.46464895
-1.38969485,7.01842287,0.72081911,4.90593789,0.95972224,0.00162028,0.84716593,0.44551551
-1.38369185,6.88740297,0.71172151,4.83736457,0.93729422,0.00158968,0.80554022,0.42848926
-1.37768884,6.77172673,0.70355709,4.78116201,0.91135226,0.00155487,0.76752544,0.41392135
-1.37168584,6.67353236,0.69637114,4.73850070,0.88226154,0.00151620,0.73372094,0.40212723
-1.36568284,6.59448316,0.69017200,4.71017598,0.85045818,0.00147408,0.70458009,0.39338119
-1.35967984,6.53575067,0.68493457,4.69660604,0.81644106,0.00142897,0.68040228,0.38791190
-1.35367684,6.49801376,0.68060512,4.69784282,0.78076174,0.00138141,0.66133017,0.38589908
-1.34767384,6.48147264,0.67710703,4.71359428,0.74401243,0.00133197,0.64735206,0.38747111
-1.34167084,6.48587593,0.67434735,4.74325643,0.70681286,0.00128124,0.63830898,0.39270346
-1.33566783,6.51055903,0.67222368,4.78595315,0.66979634,0.00122983,0.63390622,0.40161801
-1.32966483,6.55449180,0.67063128,4.84058186,0.63359565,0.00117833,0.63372852,0.41418296
-1.32366183,6.61633348,0.66946987,4.90586305,0.59882933,0.00112732,0.63725856,0.43031350
-1.31765883,6.69449269,0.66865008,4.98039192,0.56608869,0.00107737,0.64389774,0.44987301
-1.31165583,6.78719065,0.66809914,5.06269025,0.53592610,0.00102898,0.65298872,0.47267487
-1.30565283,6.89252542,0.66776556,5.15125692,0.50884468,0.00098263,0.66383879,0.49848490
-1.29964982,7.00853524,0.66762276,5.24461578,0.48528971,0.00093872,0.67574343,0.52702439
-1.29364682,7.13325903,0.66767129,5.34135917,0.46564169,0.00089760,0.68800909,0.55797380
-1.28764382,7.26479217,0.66793968,5.44018620,0.45021109,0.00085956,0.69997471,0.59097715
-1.28164082,7.40133547,0.66848370,5.53993440,0.43923467,0.00082485,0.71103105,0.62564708
-1.27563782,7.54123591,0.66938418,5.63960388,0.43287308,0.00079362,0.72063747,0.66157056
-1.26963482,7.68301729,0.67074319,5.73837305,0.43120973,0.00076598,0.72833547,0.69831524
-1.26363182,7.82539971,0.67267889,5.83560535,0.43425050,0.00074201,0.73375868,0.73543628
-1.25762881,7.96730674,0.67531907,5.93084644,0.44192427,0.00072170,0.73663915,0.77248362
-1.25162581,8.10786008,0.67879359,6.02381192,0.45408403,0.00070501,0.73680956,0.80900936
-1.24562281,8.24636167,0.68322610,6.11436585,0.47050859,0.00069187,0.73420173,0.84457525
-1.23961981,8.38226404,0.68872530,6.20249069,0.49090474,0.00068214,0.72884133,0.87875992
-1.23361681,8.51513050,0.69537606,6.28825009,0.51491012,0.00067565,0.72083937,0.91116568
-1.22761381,8.64458712,0.70323099,6.37174601,0.54209678,0.00067221,0.71038078,0.94142464
-1.22161081,8.77026939,0.71230274,6.45307235,0.57197560,0.00067157,0.69771083,0.96920403
-1.21560780,8.89176687,0.72255753,6.53226767,0.60400198,0.00067347,0.68311993,0.99421048
-1.20960480,9.00856923,0.73391030,6.60926951,0.63758260,0.00067760,0.66692765,1.01619311
-1.20360180,9.12001771,0.74622189,6.68387341,0.67208380,0.00068362,0.64946674,1.03494552
-1.19759880,9.22526554,0.75929839,6.75569923,0.70684144,0.00069117,0.63106775,1.05030652
-1.19159580,9.32325063,0.77289304,6.82416739,0.74117222,0.00069988,0.61204510,1.06215975
-1.18559280,9.41268344,0.78671056,6.88848724,0.77438662,0.00070934,0.59268505,1.07043228
-1.17958979,9.49205191,0.80041404,6.94765897,0.80580286,0.00071914,0.57323609,1.07509233
-1.17358679,9.55964437,0.81363400,7.00049000,0.83476193,0.00072887,0.55390208,1.07614635
-1.16758379,9.61359058,0.82597955,7.04562570,0.86064297,0.00073813,0.53483827,1.07363559
-1.16158079,9.65191937,0.83705096,7.08159371,0.88287870,0.00074650,0.51615016,1.06763257
-1.15557779,9.67263072,0.84645334,7.10685990,0.90097007,0.00075363,0.49789516,1.05823737
-1.14957479,9.67377880,0.85381063,7.11989351,0.91449983,0.00075917,0.48008668,1.04557424
-1.14357179,9.65356178,0.85877945,7.11923815,0.92314410,0.00076282,0.46270019,1.02978846
-1.13756878,9.61041359,0.86106197,7.10358500,0.92668154,0.00076433,0.44568089,1.01104364
-1.13156578,9.54309258,0.86041731,7.07184408,0.92499969,0.00076351,0.42895239,0.98951952
-1.12556278,9.45076199,0.85667084,7.02320973,0.91809794,0.00076021,0.41242573,0.96541026
-1.11955978,9.33305742,0.84972103,6.95721639,0.90608706,0.00075438,0.39600844,0.93892314
-1.11355678,9.19013749,0.83954333,6.87378154,0.88918520,0.00074601,0.37961285,0.91027764
-1.10755378,9.02271435,0.82619115,6.77323322,0.86771036,0.00073515,0.36316348,0.87970474
-1.10155078,8.83206225,0.80979368,6.65632049,0.84206979,0.00072193,0.34660299,0.84744630
-1.09554777,8.62000349,0.79055091,6.52420616,0.81274663,0.00070652,0.32989666,0.81375444
-1.08954477,8.38887229,0.76872587,6.37844238,0.78028429,0.00068916,0.31303504,0.77889063
-1.08354177,8.14145876,0.74463488,6.22093038,0.74526952,0.00067011,0.29603502,0.74312462
-1.07753877,7.88093574,0.71863590,6.05386681,0.70831447,0.00064966,0.27893918,0.70673291
-1.07153577,7.61077281,0.69111594,5.87967988,0.67003894,0.00062813,0.26181383,0.66999685
-1.06553277,7.33464182,0.66247798,5.70095879,0.63105321,0.00060586,0.24474579,0.63320030
-1.05952976,7.05631917,0.63312808,5.52038061,0.59194229,0.00058315,0.22783829,0.59662692
-1.05352676,6.77958947,0.60346320,5.34063825,0.55325216,0.00056032,0.21120628,0.56055723
-1.04752376,6.50815540,0.57386044,5.16437346,0.51547843,0.00053767,0.19497152,0.52526542
-1.04152076,6.24555755,0.54466782,4.99411764,0.47905772,0.00051546,0.17925761,0.49101609
-1.03551776,5.99510724,0.51619723,4.83224313,0.44436200,0.00049394,0.16418535,0.45806119
-1.02951476,5.75983441,0.48871944,4.68092619,0.41169577,0.00047329,0.14986859,0.42663699
-1.02351176,5.54245123,0.46246136,4.54212252,0.38129615,0.00045368,0.13641070,0.39696156
-1.01750875,5.34533121,0.43760540,4.41755464,0.35333533,0.00043524,0.12390179,0.36923254
-1.01150575,5.17050246,0.41429074,4.30871016,0.32792528,0.00041807,0.11241677,0.34362550
-1.00550275,5.01965278,0.39261617,4.21684875,0.30512406,0.00040222,0.10201409,0.32029282
-0.99949975,4.89414379,0.37264424,4.14301556,0.28494339,0.00038774,0.09273532,0.29936311
-0.99349675,4.79503087,0.35440618,4.08805815,0.26735678,0.00037464,0.08460526,0.28094121
-0.98749375,4.72308565,0.33790724,4.05264426,0.25230785,0.00036292,0.07763268,0.26510864
-0.98149075,4.67881790,0.32313212,4.03727786,0.23971838,0.00035256,0.07181134,0.25192455
-0.97548774,4.66249429,0.31005000,4.04231120,0.22949551,0.00034355,0.06712146,0.24142701
-0.96948474,4.67415217,0.29861907,4.06795153,0.22153800,0.00033585,0.06353113,0.23363460
-0.96348174,4.71360705,0.28879015,4.11426138,0.21574112,0.00032944,0.06099798,0.22854825
-0.95747874,4.78045377,0.28050941,4.18115257,0.21200022,0.00032430,0.05947065,0.22615315
-0.95147574,4.87406168,0.27372010,4.26837445,0.21021274,0.00032040,0.05889027,0.22642085
-0.94547274,4.99356542,0.26836336,4.37549772,0.21027887,0.00031772,0.05919172,0.22931122
-0.93946973,5.13785300,0.26437816,4.50189571,0.21210100,0.00031623,0.06030476,0.23477451
-0.93346673,5.30555354,0.26170051,4.64672524,0.21558205,0.00031590,0.06215499,0.24275310
-0.92746373,5.49502715,0.26026234,4.80890938,0.22062301,0.00031672,0.06466467,0.25318325
-0.92146073,5.70435925,0.25998989,4.98712434,0.22712006,0.00031864,0.06775341,0.26599640
