energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.10655328,2.90681793,0.00306593,0.06566248,0.01342118,1.50459292,0.22508677,0.00910222,2.11653643
-3.10055028,2.76334325,0.00284175,0.06364039,0.01326796,1.43344971,0.21425010,0.00853823,2.01007696
-3.09454727,2.61253534,0.00263577,0.06184412,0.01318297,1.35784440,0.20296502,0.00806590,1.89746004
-3.08854427,2.45704077,0.00244809,0.06035489,0.01319785,1.27922221,0.19143874,0.00768960,1.78058647
-3.08254127,2.29960937,0.00227930,0.05926212,0.01334687,1.19906948,0.17988804,0.00741675,1.66141990
-3.07653827,2.14301343,0.00213041,0.05866082,0.01366667,1.11887095,0.16853276,0.00725775,1.54192959
-3.07053527,1.98997220,0.00200277,0.05864899,0.01419591,1.04006988,0.15758974,0.00722578,1.42403747
-3.06453227,1.84308417,0.00189802,0.05932472,0.01497486,0.96403211,0.14726720,0.00733668,1.30957135
-3.05852926,1.70476881,0.00181802,0.06078350,0.01604500,0.89201506,0.13775990,0.00760872,1.20022548
-3.05252626,1.57721907,0.00176480,0.06311533,0.01744847,0.82514246,0.12924493,0.00806241,1.09752937
-3.04652326,1.46236493,0.00174043,0.06640202,0.01922749,0.76438493,0.12187843,0.00872015,1.00282511
-3.04052026,1.36184812,0.00174706,0.07071445,0.02142366,0.71054660,0.11579312,0.00960598,0.91725300
-3.03451726,1.27700708,0.00178677,0.07611011,0.02407717,0.66425751,0.11109656,0.01074509,0.84174490
-3.02851426,1.20887148,0.00186155,0.08263071,0.02722590,0.62597135,0.10787029,0.01216337,0.77702444
-3.02251126,1.15816468,0.00197325,0.09030009,0.03090444,0.59596799,0.10616957,0.01388678,0.72361297
-3.01650825,1.12531297,0.00212349,0.09912250,0.03514298,0.57436018,0.10602376,0.01594068,0.68183993
-3.01050525,1.11045996,0.00231361,0.10908127,0.03996616,0.56110367,0.10743721,0.01834898,0.65185645
-3.00450225,1.11348484,0.00254463,0.12013792,0.04539187,0.55601018,0.11039068,0.02113323,0.63365096
-2.99849925,1.13402340,0.00281714,0.13223197,0.05142999,0.55876249,0.11484306,0.02431160,0.62706575
-2.99249625,1.17149071,0.00313130,0.14528122,0.05808124,0.56893125,0.12073350,0.02789778,0.63181366
-2.98649325,1.22510495,0.00348670,0.15918288,0.06533607,0.58599294,0.12798380,0.03189986,0.64749422
-2.98049025,1.29391181,0.00388237,0.17381533,0.07317373,0.60934860,0.13650103,0.03631916,0.67360890
-2.97448724,1.37680935,0.00431669,0.18904064,0.08156150,0.63834305,0.14618046,0.04114919,0.70957537
-2.96848424,1.47257327,0.00478736,0.20470770,0.09045429,0.67228436,0.15690854,0.04637459,0.75474067
-2.96248124,1.57988262,0.00529138,0.22065612,0.09979450,0.71046316,0.16856615,0.05197040,0.80839370
-2.95647824,1.69734610,0.00582506,0.23672043,0.10951231,0.75217165,0.18103185,0.05790136,0.86977718
-2.95047524,1.82352904,0.00638399,0.25273481,0.11952639,0.79672192,0.19418520,0.06412170,0.93809948
-2.94447224,1.95698106,0.00696313,0.26853787,0.12974515,0.84346337,0.20791003,0.07057510,1.01254674
-2.93846923,2.09626409,0.00755687,0.28397747,0.14006833,0.89179859,0.22209751,0.07719511,1.09229542
-2.93246623,2.23998060,0.00815910,0.29891525,0.15038922,0.94119757,0.23664903,0.08390600,1.17652544
-2.92646323,2.38680127,0.00876339,0.31323070,0.16059715,0.99120955,0.25147864,0.09062396,1.26443397
-2.92046023,2.53549144,0.00936308,0.32682453,0.17058043,1.04147205,0.26651508,0.09725881,1.35524959
-2.91445723,2.68493539,0.00995152,0.33962121,0.18022959,1.09171682,0.28170313,0.10371594,1.44824644
-2.90845423,2.83415740,0.01052225,0.35157045,0.18944067,1.14177207,0.29700431,0.10989873,1.54275799
-2.90245123,2.98233863,0.01106921,0.36264762,0.19811870,1.19156085,0.31239682,0.11571114,1.63818950
-2.89644822,3.12882869,0.01158699,0.37285294,0.20618094,1.24109539,0.32787466,0.12106044,1.73402884
-2.89044522,3.27315125,0.01207106,0.38220967,0.21356002,1.29046741,0.34344602,0.12586005,1.82985458
-2.88444222,3.41500296,0.01251797,0.39076123,0.22020656,1.33983459,0.35913084,0.13003226,1.92534100
-2.87843922,3.55424558,0.01292562,0.39856739,0.22609140,1.38940372,0.37495789,0.13351077,2.02025936
-2.87243622,3.69089136,0.01329346,0.40569999,0.23120711,1.43941107,0.39096122,0.13624305,2.11447511
-2.86643322,3.82508236,0.01362266,0.41223817,0.23556888,1.49010082,0.40717649,0.13819209,2.20794109
-2.86043022,3.95706463,0.01391631,0.41826362,0.23921457,1.54170268,0.42363717,0.13933791,2.30068673
-2.85442721,4.08715876,0.01417953,0.42385604,0.24220405,1.59440970,0.44037103,0.13967838,2.39280402
-2.84842421,4.21572851,0.01441962,0.42908918,0.24461772,1.64835750,0.45739703,0.13922948,2.48443069
-2.84242121,4.34314949,0.01464616,0.43402779,0.24655442,1.70360626,0.47472309,0.13802509,2.57573194
-2.83641821,4.46978000,0.01487103,0.43872556,0.24812862,1.76012636,0.49234469,0.13611610,2.66688164
-2.83041521,4.59593605,0.01510849,0.44322437,0.24946725,1.81778895,0.51024468,0.13356904,2.75804436
-2.82441221,4.72187229,0.01537517,0.44755491,0.25070605,1.87636195,0.52839432,0.13046434,2.84935949
-2.81840920,4.84777046,0.01569002,0.45173858,0.25198582,1.93551217,0.54675557,0.12689412,2.94092848
-2.81240620,4.97373595,0.01607429,0.45579065,0.25344859,1.99481361,0.56528460,0.12295982,3.03280621
-2.80640320,5.09980311,0.01655139,0.45972451,0.25523381,2.05376175,0.58393632,0.11876960,3.12499695
-2.80040020,5.22594854,0.01714677,0.46355664,0.25747487,2.11179330,0.60266965,0.11443569,3.21745520
-2.79439720,5.35211155,0.01788764,0.46731197,0.26029576,2.16831045,0.62145322,0.11007180,3.31009120
-2.78839420,5.47821962,0.01880270,0.47102937,0.26380823,2.22270831,0.64027117,0.10579057,3.40278034
-2.78239120,5.60421684,0.01992180,0.47476653,0.26810924,2.27440426,0.65912831,0.10170126,3.49537566
-2.77638819,5.73009217,0.02127536,0.47860414,0.27327882,2.32286725,0.67805456,0.09790757,3.58772178
-2.77038519,5.85590476,0.02289386,0.48264863,0.27937833,2.36764554,0.69710785,0.09450572,3.67966903
-2.76438219,5.98180316,0.02480704,0.48703340,0.28644893,2.40839110,0.71637527,0.09158273,3.77108578
-2.75837919,6.10803569,0.02704311,0.49191802,0.29451044,2.44487904,0.73597214,0.08921502,3.86186753
-2.75237619,6.23494974,0.02962778,0.49748540,0.30356030,2.47702087,0.75603863,0.08746705,3.95194134
-2.74637319,6.36297839,0.03258316,0.50393676,0.31357274,2.50487047,0.77673405,0.08639036,4.04126439
-2.74037019,6.49261386,0.03592662,0.51148455,0.32449810,2.52862236,0.79822876,0.08602261,4.12981615
-2.73436718,6.62436804,0.03966959,0.52034353,0.33626228,2.54860199,0.82069396,0.08638688,4.21758407
-2.72836418,6.75872166,0.04381637,0.53072030,0.34876639,2.56524850,0.84428987,0.08749108,4.30454324
-2.72236118,6.89606463,0.04836290,0.54280185,0.36188670,2.57909073,0.86915264,0.08932759,4.39063122
-2.71635818,7.03663090,0.05329578,0.55674354,0.37547490,2.59071774,0.89538094,0.09187302,4.47571958
-2.71035518,7.18043208,0.05859131,0.57265732,0.38935887,2.60074537,0.92302276,0.09508820,4.55958440
-2.70435218,7.32719440,0.06421483,0.59060070,0.40334406,2.60978079,0.95206334,0.09891846,4.64187787
-2.69834917,7.47630388,0.07012040,0.61056722,0.41721557,2.61838693,0.98241505,0.10329416,4.72210377
-2.69234617,7.62676423,0.07625076,0.63247902,0.43074110,2.62704882,1.01390990,0.10813162,4.79959910
-2.68634317,7.77717171,0.08253772,0.65618207,0.44367474,2.63614388,1.04629541,0.11333429,4.87352409
-2.68034017,7.92571006,0.08890297,0.68144447,0.45576175,2.64591771,1.07923423,0.11879451,4.94286235
-2.67433717,8.07016793,0.09525939,0.70795816,0.46674409,2.65646704,1.11230794,0.12439547,5.00643224
-2.66833417,8.20797947,0.10151267,0.73534414,0.47636680,2.66773056,1.14502497,0.13001368,5.06291002
-2.66233117,8.33628771,0.10756346,0.76316115,0.48438497,2.67948856,1.17683264,0.13552173,5.11086418
-2.65632816,8.45202877,0.11330978,0.79091766,0.49057101,2.69137116,1.20713285,0.14079133,5.14880016
-2.65032516,8.55203362,0.11864972,0.81808671,0.49472208,2.70287507,1.23530086,0.14569661,5.17521326
-2.64432216,8.63314304,0.12348429,0.84412306,0.49666724,2.71338784,1.26070632,0.15011737,5.18864750
-2.63831916,8.69233030,0.12772040,0.86848203,0.49627404,2.72221859,1.28273580,0.15394248,5.18775744
-2.63231616,8.72682592,0.13127365,0.89063911,0.49345431,2.72863357,1.30081556,0.15707293,5.17136971
-2.62631316,8.73423811,0.13407107,0.91010971,0.48816871,2.73189488,1.31443367,0.15942477,5.13854102
-2.62031016,8.71266314,0.13605346,0.92646802,0.48042987,2.73130052,1.32316045,0.16093152,5.08860959
-2.61430715,8.66078001,0.13717736,0.93936418,0.47030397,2.72622372,1.32666619,0.16154609,5.02123719
-2.60830415,8.57792495,0.13741656,0.94853904,0.45791061,2.71614986,1.32473536,0.16124211,4.93643961
-2.60230115,8.46414203,0.13676292,0.95383582,0.44342092,2.70070926,1.31727678,0.16001460,4.83460401
-2.59629815,8.32020760,0.13522676,0.95520813,0.42705409,2.67970426,1.30432913,0.15787987,4.71649223
-2.59029515,8.14762772,0.13283646,0.95272393,0.40907231,2.65312951,1.28606180,0.15487481,4.58323016
-2.58429215,7.94860870,0.12963757,0.94656532,0.38977452,2.62118456,1.26277092,0.15105548,4.43628372
-2.57828914,7.72600260,0.12569133,0.93702405,0.36948904,2.58427820,1.23487093,0.14649505,4.27742285
-2.57228614,7.48323028,0.12107264,0.92449298,0.34856555,2.54302432,1.20288213,0.14128131,4.10867534
-2.56628314,7.22418567,0.11586779,0.90945372,0.32736673,2.49822953,1.16741469,0.13551370,3.93227286
-2.56028014,6.95312553,0.11017171,0.89246095,0.30625974,2.45087285,1.12915000,0.12930013,3.75059163
-2.55427714,6.67454926,0.10408519,0.87412413,0.28560804,2.40207841,1.08882006,0.12275360,3.56609031
-2.54827414,6.39307365,0.09771203,0.85508703,0.26576361,2.35308185,1.04718579,0.11598886,3.38124779
-2.54227114,6.11330721,0.09115613,0.83600614,0.24705998,2.30519193,1.00501506,0.10911915,3.19850290
-2.53626813,5.83972838,0.08451896,0.81752859,0.22980600,2.25974856,0.96306134,0.10225318,3.02019830
-2.53026513,5.57657154,0.07789707,0.80027036,0.21428062,2.21807864,0.92204350,0.09549246,2.84853002
-2.52426213,5.32772425,0.07138009,0.78479572,0.20072867,2.18145153,0.88262761,0.08892901,2.68550395
-2.51825913,5.09663824,0.06504902,0.77159856,0.18935750,2.15103558,0.84541111,0.08264358,2.53289995
-2.51225613,4.88625648,0.05897500,0.76108621,0.18033462,2.12785734,0.81090976,0.07670431,2.39224417
-2.50625313,4.69895741,0.05321843,0.75356650,0.17378612,2.11276504,0.77954771,0.07116594,2.26478948
-2.50025013,4.53651749,0.04782857,0.74923839,0.16979589,2.10639781,0.75165089,0.06606952,2.15150403
-2.49424712,4.40009210,0.04284346,0.74818654,0.16840538,2.10916182,0.72744359,0.06144253,2.05306729
-2.48824412,4.29021474,0.03829022,0.75038005,0.16961406,2.12121447,0.70704838,0.05729950,1.96987328
-2.48224112,4.20681367,0.03418559,0.75567537,0.17338027,2.14245744,0.69048917,0.05364292,1.90204022
-2.47623812,4.14924514,0.03053675,0.76382327,0.17962267,2.17253908,0.67769705,0.05046448,1.84942587
-2.47023512,4.11634150,0.02734222,0.77447963,0.18822201,2.21086618,0.66851885,0.04774657,1.81164799
-2.46423212,4.10647248,0.02459297,0.78721955,0.19902349,2.25662510,0.66272775,0.04546385,1.78810910
-2.45822911,4.11761750,0.02227344,0.80155433,0.21183947,2.30881122,0.66003580,0.04358497,1.77802475
-2.45222611,4.14744646,0.02036270,0.81695050,0.22645278,2.36626607,0.66010759,0.04207426,1.78045463
-2.44622311,4.19340622,0.01883546,0.83285022,0.24262047,2.42772031,0.66257479,0.04089341,1.79433559
-2.44022011,4.25280993,0.01766303,0.84869214,0.26007802,2.49184103,0.66705081,0.04000296,1.81851568
-2.43421711,4.32292591,0.01681422,0.86393186,0.27854412,2.55728119,0.67314512,0.03936377,1.85178841
-2.42821411,4.40106295,0.01625614,0.87806113,0.29772573,2.62272897,0.68047672,0.03893815,1.89292596
-2.42221111,4.48464895,0.01595480,0.89062495,0.31732347,2.68695480,0.68868613,0.03869087,1.94071058
-2.41620810,4.57129978,0.01587578,0.90123587,0.33703723,2.74885369,0.69744557,0.03858992,1.99396295
-2.41020510,4.65887602,0.01598462,0.90958488,0.35657169,2.80748090,0.70646684,0.03860698,2.05156660
-2.40420210,4.74552523,0.01624730,0.91544853,0.37564175,2.86207907,0.71550676,0.03871770,2.11248744
-2.39819910,4.82970840,0.01663057,0.91869189,0.39397755,2.91209547,0.72436979,0.03890174,2.17578776
-2.39219610,4.91020980,0.01710228,0.91926758,0.41132899,2.95718852,0.73290808,0.03914261,2.24063415
-2.38619310,4.98613035,0.01763163,0.91721075,0.42746948,2.99722331,0.74101888,0.03942735,2.30629923
-2.38019010,5.05686543,0.01818951,0.91263070,0.44219902,3.03225641,0.74863958,0.03974604,2.37215720
-2.37418709,5.12206892,0.01874870,0.90569947,0.45534621,3.06251090,0.75574077,0.04009122,2.43767380
-2.36818409,5.18160600,0.01928418,0.89663821,0.46676945,3.08834321,0.76231793,0.04045732,2.50239153
-2.36218109,5.23549801,0.01977339,0.88570215,0.47635719,3.11020379,0.76838210,0.04083998,2.56591111
-2.35617809,5.28386298,0.02019646,0.87316503,0.48402737,3.12859390,0.77395033,0.04123544,2.62787092
-2.35017509,5.32685582,0.02053646,0.85930385,0.48972616,3.14402130,0.77903649,0.04164005,2.68792569
-2.34417209,5.36461207,0.02077960,0.84438482,0.49342620,3.15695760,0.78364306,0.04204976,2.74572635
-2.33816908,5.39719910,0.02091541,0.82865117,0.49512442,3.16779973,0.78775441,0.04245984,2.80090273
-2.33216608,5.42457791,0.02093682,0.81231355,0.49483977,3.17683818,0.79133219,0.04286466,2.85305045
-2.32616308,5.44657809,0.02084029,0.79554325,0.49261094,3.18423391,0.79431288,0.04325770,2.90172347
-2.32016008,5.46288782,0.02062570,0.77846868,0.48849425,3.19000528,0.79660795,0.04363158,2.94643316
-2.31415708,5.47305945,0.02029633,0.76117500,0.48256182,3.19402598,0.79810647,0.04397838,2.98665427
-2.30815408,5.47653038,0.01985863,0.74370685,0.47490016,3.19603405,0.79868008,0.04428992,3.02183785
-2.30215108,5.47265784,0.01932204,0.72607363,0.46560903,3.19565125,0.79818996,0.04455826,3.05143062
-2.29614807,5.46076525,0.01869857,0.70825711,0.45480070,3.19241173,0.79649541,0.04477620,3.07489960
-2.29014507,5.44019680,0.01800250,0.69022049,0.44259944,3.18579790,0.79346346,0.04493775,3.09176063
-2.28414207,5.41037667,0.01724987,0.67191838,0.42914119,3.17528130,0.78897875,0.04503872,3.10160886
-2.27813907,5.37086843,0.01645805,0.65330692,0.41457310,3.16036564,0.78295324,0.04507713,3.10414921
-2.27213607,5.32143053,0.01564516,0.63435325,0.39905304,3.14062926,0.77533483,0.04505360,3.09922436
-2.26613307,5.26206353,0.01482965,0.61504395,0.38274871,3.11576406,0.76611448,0.04497159,3.08683841
-2.26013007,5.19304569,0.01402969,0.59539152,0.36583638,3.08560833,0.75533119,0.04483751,3.06717396
-2.25412706,5.11495359,0.01326275,0.57543892,0.34849906,3.05017114,0.74307443,0.04466066,3.04060117
-2.24812406,5.02866603,0.01254509,0.55526156,0.33092420,3.00964662,0.72948394,0.04445300,3.00767744
-2.24212106,4.93535004,0.01189140,0.53496688,0.31330072,2.96441705,0.71474658,0.04422875,2.96913722
-2.23611806,4.83642907,0.01131439,0.51469148,0.29581569,2.91504425,0.69909053,0.04400383,2.92587180
-2.23011506,4.73353478,0.01082454,0.49459611,0.27865051,2.86224972,0.68277695,0.04379514,2.87889986
-2.22411206,4.62844458,0.01042983,0.47485874,0.26197698,2.80688460,0.66608966,0.04361979,2.82932976
-2.21810905,4.52300827,0.01013559,0.45566639,0.24595321,2.74989106,0.64932323,0.04349419,2.77831569
-2.21210605,4.41906783,0.00994445,0.43720603,0.23071975,2.69225757,0.63277028,0.04343318,2.72700956
-2.20610305,4.31837472,0.00985624,0.41965532,0.21639606,2.63497055,0.61670857,0.04344911,2.67651155
-2.20010005,4.22250962,0.00986813,0.40317364,0.20307749,2.57896539,0.60138857,0.04355111,2.62782184
-2.19409705,4.13280915,0.00997466,0.38789400,0.19083301,2.52507978,0.58702239,0.04374434,2.58179633
-2.18809405,4.05030395,0.01016800,0.37391633,0.17970376,2.47401222,0.57377448,0.04402952,2.53910906
-2.18209105,3.97567190,0.01043814,0.36130254,0.16970254,2.42628814,0.56175472,0.04440260,2.50022343
-2.17608804,3.90920925,0.01077321,0.35007349,0.16081428,2.38223580,0.55101429,0.04485469,2.46537411
-2.17008504,3.85082162,0.01115984,0.34020831,0.15299749,2.34197331,0.54154454,0.04537221,2.43456086
-2.16408204,3.80003550,0.01158351,0.33164574,0.14618660,2.30540766,0.53327891,0.04593730,2.40755468
-2.15807904,3.75602977,0.01202900,0.32428768,0.14029517,2.27224572,0.52609783,0.04652847,2.38391622
-2.15207604,3.71768572,0.01248082,0.31800452,0.13521970,2.24201653,0.51983630,0.04712143,2.36302536
-2.14607304,3.68365256,0.01292368,0.31264204,0.13084400,2.21410364,0.51429367,0.04769014,2.34412057
-2.14007004,3.65242511,0.01334289,0.30802944,0.12704387,2.18778525,0.50924524,0.04820793,2.32634576
-2.13406703,3.62242902,0.01372481,0.30398801,0.12369182,2.16228008,0.50445483,0.04864876,2.30880197
-2.12806403,3.59210897,0.01405725,0.30034000,0.12066183,2.13679585,0.49968778,0.04898840,2.29060109
-2.12206103,3.56001483,0.01432981,0.29691714,0.11783367,2.11057777,0.49472364,0.04920560,2.27091851
-2.11605803,3.52488090,0.01453412,0.29356845,0.11509687,2.08295389,0.48936776,0.04928322,2.24904173
-2.11005503,3.48569411,0.01466412,0.29016680,0.11235408,2.05337497,0.48346140,0.04920901,2.22441226
-2.10405203,3.44174730,0.01471611,0.28661406,0.10952370,2.02144626,0.47688956,0.04897640,2.19665845
-2.09804902,3.39267495,0.01468886,0.28284442,0.10654175,1.98694975,0.46958640,0.04858486,2.16561749
-2.09204602,3.33846962,0.01458352,0.27882593,0.10336294,1.94985543,0.46153788,0.04804007,2.13134560
-2.08604302,3.27947863,0.01440351,0.27456011,0.09996091,1.91032139,0.45278161,0.04735390,2.09411587
-2.08004002,3.21638155,0.01415430,0.27007974,0.09632779,1.86868269,0.44340395,0.04654395,2.05440424
-2.07403702,3.15015033,0.01384314,0.26544512,0.09247301,1.82543011,0.43353474,0.04563307,2.01286466
-2.06803402,3.08199469,0.01347873,0.26073893,0.08842158,1.78118017,0.42333983,0.04464850,1.97029509
-2.06203102,3.01329652,0.01307081,0.25606011,0.08421193,1.73663834,0.41301218,0.04362102,1.92759658
-2.05602801,2.94553722,0.01262985,0.25151717,0.07989338,1.69255798,0.40276181,0.04258391,1.88572805
-2.05002501,2.88022257,0.01216654,0.24722127,0.07552350,1.64969738,0.39280554,0.04157190,1.84565942
-2.04402201,2.81880944,0.01169153,0.24327953,0.07116538,1.60877758,0.38335677,0.04062019,1.80832613
-2.03801901,2.76263872,0.01121500,0.23978902,0.06688496,1.57044347,0.37461621,0.03976351,1.77458740
-2.03201601,2.71287803,0.01074636,0.23683160,0.06274860,1.53523045,0.36676389,0.03903526,1.74519082
-2.02601301,2.67047727,0.01029408,0.23447002,0.05882082,1.50353835,0.35995282,0.03846690,1.72074497
-2.02001001,2.63613910,0.00986545,0.23274547,0.05516241,1.47561406,0.35430479,0.03808742,1.70170151
-2.01400700,2.61030535,0.00946648,0.23167658,0.05182891,1.45154369,0.34990823,0.03792303,1.68834720
-2.00800400,2.59315956,0.00910192,0.23125996,0.04886937,1.43125425,0.34681824,0.03799701,1.68080607
-2.00200100,2.58464454,0.00877523,0.23147218,0.04632555,1.41452472,0.34505868,0.03832968,1.67905094
-1.99599800,2.58449304,0.00848871,0.23227302,0.04423137,1.40100529,0.34462605,0.03893855,1.68292300
-1.98999500,2.59226897,0.00824364,0.23360972,0.04261268,1.39024363,0.34549466,0.03983842,1.69215780
-1.98399200,2.60741573,0.00804043,0.23542199,0.04148722,1.38171614,0.34762293,0.04104163,1.70641547
-1.97798899,2.62930813,0.00787884,0.23764747,0.04086479,1.37486237,0.35095999,0.04255820,1.72531275
-1.97198599,2.65730405,0.00775814,0.24022717,0.04074748,1.36912043,0.35545235,0.04439590,1.74845447
-1.96598299,2.69079229,0.00767734,0.24311076,0.04113007,1.36396116,0.36105002,0.04656027,1.77546215
-1.95997999,2.72923337,0.00763532,0.24626128,0.04200036,1.35891932,0.36771164,0.04905443,1.80599761
-1.95397699,2.77219054,0.00763096,0.24965902,0.04333958,1.35361992,0.37540834,0.05187878,1.83977994
-1.94797399,2.81934921,0.00766325,0.25330449,0.04512277,1.34779857,0.38412602,0.05503053,1.87659468
-1.94197099,2.87052358,0.00773129,0.25722017,0.04731917,1.34131473,0.39386588,0.05850310,1.91629453
-1.93596798,2.92565058,0.00783430,0.26145123,0.04989259,1.33415771,0.40464329,0.06228538,1.95879169
-1.92996498,2.98477161,0.00797157,0.26606500,0.05280184,1.32644516,0.41648507,0.06636102,2.00404250
-1.92396198,3.04800400,0.00814233,0.27114950,0.05600119,1.31841487,0.42942526,0.07070760,2.05202543
-1.91795898,3.11550430,0.00834564,0.27681100,0.05944089,1.31041050,0.44349995,0.07529595,2.10271435
-1.91195598,3.18742645,0.00858023,0.28317087,0.06306781,1.30286256,0.45874143,0.08008958,2.15604891
-1.90595298,3.26387805,0.00884436,0.29036200,0.06682617,1.29626609,0.47517198,0.08504430,2.21190459
-1.89994997,3.34487808,0.00913563,0.29852481,0.07065835,1.29115645,0.49279805,0.09010813,2.27006457
-1.89394697,3.43031937,0.00945090,0.30780330,0.07450592,1.28808491,0.51160499,0.09522150,2.33019599
-1.88794397,3.51993883,0.00978614,0.31834108,0.07831063,1.28759533,0.53155286,0.10031786,2.39183251
-1.88194097,3.61329776,0.01013641,0.33027776,0.08201559,1.29020337,0.55257369,0.10532456,2.45436502
-1.87593797,3.70977406,0.01049585,0.34374558,0.08556636,1.29637900,0.57457029,0.11016425,2.51704162
-1.86993497,3.80856735,0.01085772,0.35886645,0.08891217,1.30653329,0.59741682,0.11475649,2.57897771
-1.86393197,3.90871704,0.01121453,0.37574945,0.09200694,1.32100952,0.62096115,0.11901974,2.63917610
-1.85792896,4.00913256,0.01155819,0.39448864,0.09481028,1.34007893,0.64502889,0.12287352,2.69655658
-1.85192596,4.10863446,0.01188026,0.41516115,0.09728828,1.36394058,0.66942881,0.12624081,2.74999383
-1.84592296,4.20600379,0.01217217,0.43782559,0.09941412,1.39272496,0.69395951,0.12905039,2.79836186
-1.83991996,4.30003733,0.01242555,0.46252047,0.10116843,1.42650043,0.71841683,0.13123917,2.84058286
-1.83391696,4.38960532,0.01263248,0.48926285,0.10253946,1.46528166,0.74260162,0.13275443,2.87567796
-1.82791396,4.47370842,0.01278584,0.51804688,0.10352291,1.50903914,0.76632746,0.13355563,2.90281714
-1.82191096,4.55153069,0.01287955,0.54884245,0.10412162,1.55770880,0.78942795,0.13361606,2.92136579
-1.81590795,4.62248551,0.01290887,0.58159386,0.10434498,1.61120077,0.81176303,0.13292386,2.93092514
-1.80990495,4.68625177,0.01287056,0.61621858,0.10420827,1.66940686,0.83322414,0.13148277,2.93136442
-1.80390195,4.74279833,0.01276302,0.65260624,0.10373181,1.73220585,0.85373788,0.12931214,2.92284281
-1.79789895,4.79239529,0.01258645,0.69061800,0.10294009,1.79946657,0.87326804,0.12644658,2.90581984
-1.79189595,4.83561146,0.01234276,0.73008639,0.10186092,1.87104858,0.89181593,0.12293503,2.88105332
-1.78589295,4.87329802,0.01203560,0.77081573,0.10052468,1.94680044,0.90941896,0.11883936,2.84958490
-1.77988994,4.90655923,0.01167020,0.81258343,0.09896356,2.02655595,0.92614771,0.11423260,2.81271334
-1.77388694,4.93671168,0.01125321,0.85514208,0.09721113,2.11012882,0.94210160,0.10919684,2.77195699
-1.76788394,4.96523405,0.01079242,0.89822243,0.09530188,2.19730615,0.95740346,0.10382087,2.72900667
-1.76188094,4.99370988,0.01029655,0.94153741,0.09327115,2.28784134,0.97219327,0.09819774,2.68567135
-1.75587794,5.02376608,0.00977495,0.98478681,0.09115503,2.38144712,0.98662151,0.09242225,2.64381882
-1.74987494,5.05701006,0.00923723,1.02766288,0.08899053,2.47778913,1.00084234,0.08658856,2.60531403
-1.74387194,5.09496834,0.00869302,1.06985627,0.08681580,2.57648051,1.01500703,0.08078795,2.57195787
-1.73786893,5.13902935,0.00815168,1.11106246,0.08467040,2.67707806,1.02925796,0.07510675,2.54542886
-1.73186593,5.19039276,0.00762199,1.15098809,0.08259556,2.77908017,1.04372328,0.06962471,2.52723033
-1.72586293,5.25002738,0.00711197,1.18935713,0.08063434,2.88192671,1.05851272,0.06441359,2.51864502
-1.71985993,5.31863907,0.00662871,1.22591651,0.07883175,2.98500100,1.07371437,0.05953613,2.52069908
-1.71385693,5.39664974,0.00617819,1.26044110,0.07723458,3.08763391,1.08939273,0.05504547,2.53413632
-1.70785393,5.48418765,0.00576528,1.29273760,0.07589105,3.18910987,1.10558790,0.05098485,2.55940362
-1.70185093,5.58108906,0.00539366,1.32264744,0.07485024,3.28867485,1.12231588,0.04738764,2.59664753
-1.69584792,5.68691041,0.00506588,1.35004849,0.07416125,3.38554576,1.13956991,0.04427768,2.64572159
-1.68984492,5.80095000,0.00478338,1.37485555,0.07387208,3.47892144,1.15732258,0.04166986,2.70620342
-1.68384192,5.92227762,0.00454669,1.39701970,0.07402832,3.56799445,1.17552863,0.03957084,2.77742032
-1.67783892,6.04977030,0.00435547,1.41652667,0.07467171,3.65196381,1.19412816,0.03797992,2.85848157
-1.67183592,6.18215232,0.00420872,1.43339431,0.07583849,3.73004798,1.21305003,0.03689000,2.94831553
-1.66583292,6.31803743,0.00410496,1.44766934,0.07755781,3.80149798,1.23221528,0.03628847,3.04570965
-1.65982991,6.45597126,0.00404234,1.45942374,0.07985012,3.86561019,1.25154032,0.03615817,3.14935119
-1.65382691,6.59447213,0.00401888,1.46875085,0.08272575,3.92173853,1.27093982,0.03647822,3.25786695
-1.64782391,6.73206882,0.00403257,1.47576141,0.08618359,3.96930583,1.29032906,0.03722475,3.36986033
-1.64182091,6.86733384,0.00408152,1.48057981,0.09021023,4.00781392,1.30962582,0.03837156,3.48394433
-1.63581791,6.99891145,0.00416405,1.48334063,0.09477927,4.03685248,1.32875158,0.03989062,3.59876959
-1.62981491,7.12553991,0.00427878,1.48418555,0.09985116,4.05610637,1.34763222,0.04175245,3.71304698
-1.62381191,7.24606775,0.00442467,1.48326085,0.10537346,4.06536129,1.36619822,0.04392640,3.82556438
-1.61780890,7.35946439,0.00460099,1.48071527,0.11128148,4.06450793,1.38438430,0.04638083,3.93519800
-1.61180590,7.46482546,0.00480733,1.47669854,0.11749943,4.05354451,1.40212889,0.04908317,4.04091867
-1.60580290,7.56137380,0.00504352,1.47136027,0.12394198,4.03257787,1.41937325,0.05199997,4.14179381
-1.59979990,7.64845673,0.00530953,1.46484923,0.13051607,4.00182319,1.43606057,0.05509687,4.23698603
-1.59379690,7.72554085,0.00560541,1.45731307,0.13712316,3.96160259,1.45213500,0.05833858,4.32574930
