energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
0.35717859,2.60402441,-5.84984668,0.31469236,-0.51233542,0.80284843,-3.30395312,0.00187859,-0.02798734,0.27770511,-0.11014842,0.10848352,-0.03945102,0.20823282,-0.33120217,0.62275024,-0.99782454,1.03100100,-1.85903173
0.36318159,2.58216102,-5.89618703,0.30567970,-0.51972255,0.79487727,-3.34149710,0.00161674,-0.02804101,0.27562923,-0.10921251,0.10798545,-0.03820103,0.20963100,-0.33441112,0.62547274,-0.99494828,1.02123714,-1.86835089
0.36918459,2.55371487,-5.93183406,0.29644350,-0.52554536,0.78403618,-3.37362983,0.00140158,-0.02794543,0.27281123,-0.10794970,0.10689613,-0.03687138,0.21083037,-0.33683331,0.62761805,-0.99058802,1.00963730,-1.87441339
0.37518759,2.51896372,-5.95600959,0.28698648,-0.52969465,0.77039867,-3.39978721,0.00122630,-0.02770319,0.26923478,-0.10636698,0.10522847,-0.03547199,0.21182353,-0.33846058,0.62915822,-0.98477086,0.99644578,-1.87695646
0.38119060,2.47837800,-5.96811395,0.27732740,-0.53208735,0.75412061,-3.41949741,0.00108488,-0.02731958,0.26490629,-0.10447731,0.10300863,-0.03401367,0.21261120,-0.33929604,0.63008299,-0.97754513,0.98195774,-1.87577108
0.38719360,2.43260247,-5.96774458,0.26750080,-0.53266964,0.73543486,-3.43239192,0.00097212,-0.02680237,0.25985517,-0.10229951,0.10027530,-0.03250805,0.21320144,-0.33935335,0.63039596,-0.96898037,0.96650715,-1.87071139
0.39319660,2.38243270,-5.95470951,0.25755610,-0.53141925,0.71464356,-3.43821367,0.00088359,-0.02616161,0.25413336,-0.09985799,0.09707852,-0.03096755,0.21360866,-0.33865587,0.63011035,-0.95916676,0.95045390,-1.86170299
0.39919960,2.32878794,-5.92903549,0.24755617,-0.52834680,0.69210854,-3.43682198,0.00081554,-0.02540932,0.24781405,-0.09718230,0.09347820,-0.02940521,0.21385262,-0.33723551,0.62924491,-0.94821425,0.93417082,-1.84874963
0.40520260,2.27268167,-5.89097059,0.23757556,-0.52349621,0.66824025,-3.42819456,0.00076490,-0.02455918,0.24098988,-0.09430636,0.08954231,-0.02783453,0.21395722,-0.33513155,0.62782001,-0.93625122,0.91803118,-1.83193804
0.41120560,2.21519144,-5.84098121,0.22769839,-0.51694399,0.64348582,-3.41242660,0.00072921,-0.02362618,0.23377059,-0.09126768,0.08534493,-0.02626935,0.21394951,-0.33238939,0.62585443,-0.92342298,0.90239739,-1.81144036
0.41720860,2.15742906,-5.77974365,0.21801608,-0.50879770,0.61831670,-3.38972706,0.00070655,-0.02262619,0.22628022,-0.08810639,0.08096417,-0.02472356,0.21385872,-0.32905932,0.62336301,-0.90989002,0.88761120,-1.78751420
0.42321161,2.10051247,-5.70813060,0.20862499,-0.49919337,0.59321629,-3.36041256,0.00069547,-0.02157567,0.21865413,-0.08486421,0.07648008,-0.02321094,0.21371549,-0.32519532,0.62035519,-0.89582613,0.87398577,-1.76049992
0.42921461,2.04553985,-5.62719273,0.19962405,-0.48829226,0.56866806,-3.32489896,0.00069500,-0.02049126,0.21103573,-0.08158336,0.07197259,-0.02174489,0.21355122,-0.32085403,0.61683457,-0.88141633,0.86179979,-1.73081512
0.43521761,1.99356671,-5.53813607,0.19111240,-0.47627688,0.54514437,-3.28369107,0.00070450,-0.01938951,0.20357312,-0.07830556,0.06751958,-0.02033822,0.21339767,-0.31609381,0.61279951,-0.86685469,0.85129357,-1.69894648
0.44122061,1.94558589,-5.44229567,0.18318712,-0.46334662,0.52309629,-3.23737071,0.00072369,-0.01828653,0.19641575,-0.07507105,0.06319517,-0.01900296,0.21328662,-0.31097390,0.60824446,-0.85234193,0.84266695,-1.66543894
0.44722361,1.90251071,-5.34110613,0.17594102,-0.44971305,0.50294446,-3.18658349,0.00075254,-0.01719780,0.18971100,-0.07191768,0.05906816,-0.01775009,0.21324964,-0.30555373,0.60316208,-0.83808281,0.83607875,-1.63088269
0.45322661,1.86516070,-5.23606992,0.16946053,-0.43559509,0.48507116,-3.13202459,0.00079126,-0.01613794,0.18360095,-0.06888020,0.05520071,-0.01658939,0.21331784,-0.29989230,0.59754565,-0.82428323,0.83164742,-1.59589821
0.45922961,1.83424971,-5.12872401,0.16382365,-0.42121426,0.46981343,-3.07442387,0.00084023,-0.01512055,0.17821909,-0.06598967,0.05164735,-0.01552931,0.21352163,-0.29404759,0.59139173,-0.81114705,0.82945241,-1.56111980
0.46523262,1.81037570,-5.02060583,0.15909797,-0.40679015,0.45745739,-3.01453067,0.00089997,-0.01415810,0.17368733,-0.06327304,0.04845416,-0.01457679,0.21389026,-0.28807600,0.58470268,-0.79887250,0.82953585,-1.52717834
0.47123562,1.79401196,-4.91321932,0.15533882,-0.39253615,0.44823340,-2.95309847,0.00097109,-0.01326184,0.17011299,-0.06075291,0.04565819,-0.01373718,0.21445128,-0.28203178,0.57748881,-0.78764826,0.83190414,-1.49468360
0.47723862,1.78549912,-4.80800186,0.15258743,-0.37865571,0.44231227,-2.89087001,0.00105426,-0.01244174,0.16758617,-0.05844750,0.04328715,-0.01301417,0.21522972,-0.27596644,0.56977002,-0.77764926,0.83652920,-1.46420701
0.48324162,1.78503800,-4.70629310,0.15086934,-0.36533902,0.43980224,-2.82856286,0.00115020,-0.01170651,0.16617724,-0.05637072,0.04135932,-0.01240977,0.21624706,-0.26992806,0.56157662,-0.76903220,0.84334914,-1.43626518
0.48924462,1.79268316,-4.60930626,0.15019291,-0.35276025,0.44074684,-2.76685602,0.00125962,-0.01106350,0.16593473,-0.05453240,0.03988352,-0.01192430,0.21752004,-0.26396056,0.55294948,-0.76193095,0.85226821,-1.41130503
0.49524762,1.80833736,-4.51810295,0.15054814,-0.34107536,0.44512362,-2.70637768,0.00138323,-0.01051879,0.16688356,-0.05293867,0.03885943,-0.01155643,0.21905928,-0.25810297,0.54393925,-0.75645207,0.86315624,-1.38969091
0.50125063,1.83174753,-4.43357195,0.15190583,-0.33042037,0.45284382,-2.64769457,0.00152175,-0.01007713,0.16902381,-0.05159236,0.03827791,-0.01130322,0.22086783,-0.25238867,0.53460491,-0.75267046,0.87584768,-1.37169415
0.50725363,1.86250279,-4.35641268,0.15421717,-0.32091018,0.46375313,-2.59130297,0.00167590,-0.00974199,0.17233003,-0.05049351,0.03812152,-0.01116027,0.22293984,-0.24684467,0.52501172,-0.75062558,0.89014054,-1.35748550
0.51325663,1.90003535,-4.28712372,0.15741393,-0.31263774,0.47763359,-2.53762179,0.00184642,-0.00951554,0.17675117,-0.04963982,0.03836518,-0.01112180,0.22525924,-0.24149096,0.51522866,-0.75031829,0.90579579,-1.34713062
0.51925963,1.94362504,-4.22599681,0.16140915,-0.30567369,0.49420699,-2.48698764,0.00203412,-0.00939863,0.18221128,-0.04902719,0.03897690,-0.01118087,0.22779890,-0.23634006,0.50532580,-0.75170869,0.92253737,-1.34058875
0.52526263,1.99240842,-4.17311617,0.16609863,-0.30006612,0.51313970,-2.43965210,0.00223990,-0.00939083,0.18861099,-0.04865010,0.03991868,-0.01132953,0.23051999,-0.23139670,0.49537159,-0.75471500,0.94005363,-1.33771466
0.53126563,2.04539283,-4.12836341,0.17136305,-0.29584076,0.53404912,-2.39578112,0.00246482,-0.00949038,0.19582976,-0.04850200,0.04114751,-0.01155904,0.23337205,-0.22665780,0.48543051,-0.75921376,0.95800031,-1.33826365
0.53726863,2.10147599,-4.09142739,0.17707088,-0.29300120,0.55651189,-2.35545645,0.00271017,-0.00969423,0.20372892,-0.04857556,0.04261643,-0.01186016,0.23629351,-0.22211269,0.47556117,-0.76504142,0.97600541,-1.34189951
0.54327164,2.15947111,-4.06181892,0.18308189,-0.29152933,0.58007357,-2.31867887,0.00297751,-0.00999796,0.21215544,-0.04886285,0.04427571,-0.01222336,0.23921295,-0.21774367,0.46581510,-0.77199733,0.99367633,-1.34820505
0.54927464,2.21813713,-4.03888941,0.18925128,-0.29138583,0.60425987,-2.28537314,0.00326877,-0.01039585,0.22094635,-0.04935537,0.04607412,-0.01263915,0.24205095,-0.21352681,0.45623623,-0.77984818,1.01060894,-1.35669477
0.55527764,2.27621342,-4.02185295,0.19543431,-0.29251085,0.62858909,-2.25539409,0.00358630,-0.01088089,0.22993358,-0.05004402,0.04796019,-0.01309833,0.24472259,-0.20943313,0.44686126,-0.78833365,1.02639872,-1.36682934
0.56128064,2.33245783,-4.00981082,0.20149116,-0.29482473,0.65258528,-2.22853388,0.00393294,-0.01144475,0.23894915,-0.05091896,0.04988353,-0.01359232,0.24714038,-0.20542990,0.43772075,-0.79717326,1.04065339,-1.37803126
0.56728364,2.38568642,-4.00177779,0.20729191,-0.29822890,0.67579182,-2.20452978,0.00431206,-0.01207792,0.24783038,-0.05196936,0.05179611,-0.01411342,0.24921774,-0.20148226,0.42884083,-0.80607405,1.05300656,-1.38970120
0.57328664,2.43481335,-3.99670914,0.21272147,-0.30260702,0.69778484,-2.18307250,0.00472757,-0.01276974,0.25642499,-0.05318316,0.05365342,-0.01465510,0.25087247,-0.19755487,0.42024549,-0.81473892,1.06313186,-1.40123456
0.57928964,2.47888877,-3.99352783,0.21768402,-0.30782624,0.71818578,-2.16381453,0.00518399,-0.01350853,0.26459579,-0.05454674,0.05541565,-0.01521227,0.25203047,-0.19361367,0.41195909,-0.82287523,1.07075650,-1.41203772
0.58529265,2.51713280,-3.99115101,0.22210708,-0.31373891,0.73667265,-2.14637859,0.00568637,-0.01428174,0.27222471,-0.05604464,0.05704852,-0.01578147,0.25262912,-0.18962757,0.40400890,-0.83020334,1.07567378,-1.42154342
0.59129565,2.54896372,-3.98851541,0.22594465,-0.32018448,0.75298937,-2.13036587,0.00624026,-0.01507612,0.27921604,-0.05765933,0.05852413,-0.01636112,0.25262035,-0.18557003,0.39642750,-0.83646492,1.07775348,-1.42922511
0.59729865,2.57401869,-3.98460110,0.22917956,-0.32699189,0.76695266,-2.11536424,0.00685168,-0.01587796,0.28549864,-0.05937103,0.05982139,-0.01695159,0.25197318,-0.18142051,0.38925465,-0.84143042,1.07694961,-1.43460960
0.60330165,2.59216576,-3.97845347,0.23182468,-0.33398236,0.77845622,-2.10095639,0.00752696,-0.01667331,0.29102707,-0.06115767,0.06092628,-0.01755534,0.25067547,-0.17716564,0.38253857,-0.84490580,1.07330483,-1.43728809
0.60930465,2.60350622,-3.96920315,0.23392302,-0.34097252,0.78747191,-2.08672799,0.00827267,-0.01744826,0.29578159,-0.06299494,0.06183189,-0.01817696,0.24873486,-0.17280004,0.37633645,-0.84673793,1.06695120,-1.43692507
0.61530765,2.60836720,-3.95608394,0.23554680,-0.34777804,0.79404786,-2.07227603,0.00909544,-0.01818928,0.29976696,-0.06485656,0.06253808,-0.01882312,0.24617890,-0.16832692,0.37071399,-0.84681885,1.05810700,-1.43326524
0.62131066,2.60728471,-3.93844866,0.23679530,-0.35421755,0.79830359,-2.05721753,0.01000181,-0.01888349,0.30301029,-0.06671462,0.06305097,-0.01950248,0.24305413,-0.16375830,0.36574415,-0.84508841,1.04706980,-1.42613819
0.62731366,2.60097800,-3.91578290,0.23779179,-0.36011677,0.80042257,-2.04119850,0.01099809,-0.01951900,0.30555795,-0.06854018,0.06338221,-0.02022558,0.23942446,-0.15911481,0.36150501,-0.84153556,1.03420593,-1.41546090
0.63331666,2.59031667,-3.88771683,0.23867961,-0.36531291,0.80064246,-2.02390342,0.01209016,-0.02008523,0.30747180,-0.07030389,0.06354799,-0.02100455,0.23536873,-0.15442527,0.35807696,-0.83619799,1.01993690,-1.40123818
0.63931966,2.57628232,-3.85403467,0.23961753,-0.36965892,0.79924365,-2.00506490,0.01328333,-0.02057325,0.30882500,-0.07197686,0.06356803,-0.02185291,0.23097767,-0.14972593,0.35553935,-0.82916043,1.00472357,-1.38356099
0.64532266,2.55992689,-3.81468193,0.24077475,-0.37302772,0.79653677,-1.98447342,0.01458219,-0.02097602,0.30969764,-0.07353148,0.06346442,-0.02278514,0.22635047,-0.14505939,0.35396687,-0.82055143,0.98904870,-1.36260282
0.65132566,2.54232986,-3.76976999,0.24232554,-0.37531601,0.79284987,-1.96198682,0.01599049,-0.02128869,0.31017249,-0.07494241,0.06326052,-0.02381635,0.22159112,-0.14047339,0.35342586,-0.81053891,0.97339892,-1.33861424
0.65732866,2.52455672,-3.71957760,0.24444388,-0.37644757,0.78851581,-1.93753908,0.01751106,-0.02150876,0.31033102,-0.07618743,0.06297982,-0.02496183,0.21680478,-0.13601935,0.35397089,-0.79932450,0.95824712,-1.31191572
0.66333167,2.50762072,-3.66454901,0.24729826,-0.37637589,0.78386067,-1.91114785,0.01914572,-0.02163627,0.31025007,-0.07724832,0.06264504,-0.02623650,0.21209431,-0.13175080,0.35564171,-0.78713693,0.94403589,-1.28288895
0.66933467,2.49244968,-3.60528813,0.25104678,-0.37508593,0.77919349,-1.88292012,0.02089523,-0.02167389,0.30999923,-0.07811163,0.06227729,-0.02765445,0.20755724,-0.12772180,0.35846091,-0.77422455,0.93116316,-1.25196668
0.67533767,2.47985944,-3.54254840,0.25583264,-0.37259495,0.77479804,-1.85305563,0.02275932,-0.02162688,0.30963904,-0.07876922,0.06189546,-0.02922841,0.20328319,-0.12398517,0.36243231,-0.76084715,0.91997027,-1.21962139
0.68134067,2.47053467,-3.47721803,0.26178027,-0.36895220,0.77092657,-1.82184713,0.02473664,-0.02150311,0.30922012,-0.07921867,0.06151585,-0.03096914,0.19935202,-0.12059094,0.36754027,-0.74726750,0.91073335,-1.18635306
0.68734367,2.46501759,-3.41030048,0.26899186,-0.36423758,0.76779587,-1.78967753,0.02682481,-0.02131284,0.30878315,-0.07946350,0.06115198,-0.03288498,0.19583261,-0.11758469,0.37374990,-0.73374252,0.90365781,-1.15267601
0.69334667,2.46370437,-3.34289023,0.27754465,-0.35855921,0.76558555,-1.75701313,0.02902045,-0.02106855,0.30835965,-0.07951303,0.06081469,-0.03498129,0.19278237,-0.11500609,0.38100810,-0.72051463,0.89887643,-1.11910551
0.69934967,2.46684879,-3.27614432,0.28748867,-0.35204995,0.76443827,-1.72439332,0.03131919,-0.02078465,0.30797343,-0.07938218,0.06051236,-0.03726000,0.19024739,-0.11288754,0.38924537,-0.70780338,0.89645044,-1.08614410
0.70535268,2.47457196,-3.21125013,0.29884508,-0.34486308,0.76446172,-1.69241646,0.03371565,-0.02047708,0.30764257,-0.07909093,0.06025134,-0.03971925,0.18826317,-0.11125300,0.39837826,-0.69579764,0.89637369,-1.05426828
0.71135568,2.48687702,-3.14939051,0.31160499,-0.33716728,0.76573199,-1.66172259,0.03620352,-0.02016292,0.30738158,-0.07866362,0.06003648,-0.04235303,0.18685583,-0.11011708,0.40831225,-0.68464880,0.89857900,-1.02391587
0.71735868,2.50366727,-3.09170746,0.32572872,-0.32914107,0.76829781,-1.63297326,0.03877544,-0.01985992,0.30720385,-0.07812813,0.05987174,-0.04515103,0.18604360,-0.10948432,0.41894491,-0.67446506,0.90294654,-0.99547435
0.72336168,2.52476625,-3.03926564,0.34114561,-0.32096704,0.77218531,-1.60682952,0.04142302,-0.01958598,0.30712382,-0.07751492,0.05976081,-0.04809852,0.18583851,-0.10934884,0.43016905,-0.66530725,0.90931334,-0.96927087
0.72936468,2.54993831,-2.99301755,0.35775414,-0.31282613,0.77740291,-1.58392873,0.04413673,-0.01935863,0.30715905,-0.07685608,0.05970764,-0.05117641,0.18624806,-0.10969424,0.44187590,-0.65718631,0.91748341,-0.94556411
0.73536768,2.57890847,-2.95377173,0.37542256,-0.30489211,0.78394593,-1.56486141,0.04690582,-0.01919452,0.30733182,-0.07618429,0.05971703,-0.05436144,0.18727680,-0.11049389,0.45395792,-0.65006270,0.92723796,-0.92453846
0.74137069,2.61138044,-2.92216572,0.39399011,-0.29732666,0.79180069,-1.55014913,0.04971822,-0.01910888,0.30767023,-0.07553190,0.05979489,-0.05762652,0.18892761,-0.11171156,0.46631130,-0.64384782,0.93834515,-0.90630078
0.74737369,2.64705208,-2.89864521,0.41326864,-0.29027518,0.80094788,-1.54022454,0.05256047,-0.01911507,0.30820890,-0.07493011,0.05994855,-0.06094119,0.19120267,-0.11330237,0.47883800,-0.63840751,0.95056905,-0.89088002
0.75337669,2.68562786,-2.88345040,0.43304500,-0.28386347,0.81136510,-1.53541454,0.05541759,-0.01922411,0.30898898,-0.07440820,0.06018676,-0.06427229,0.19410402,-0.11521414,0.49144739,-0.63356749,0.96367739,-0.87822964
0.75937969,2.72682802,-2.87661053,0.45308406,-0.27819547,0.82302864,-1.53592738,0.05827306,-0.01944432,0.31005774,-0.07399303,0.06051958,-0.06758463,0.19763362,-0.11738899,0.50405731,-0.62912075,0.97744809,-0.86823298
0.76538269,2.77039470,-2.87794688,0.47313248,-0.27335216,0.83591427,-1.54184442,0.06110880,-0.01978103,0.31146776,-0.07370859,0.06095809,-0.07084188,0.20179306,-0.11976521,0.51659480,-0.62483647,0.99167443,-0.86071130
0.77138569,2.81609500,-2.88708436,0.49292322,-0.26939145,0.84999755,-1.55311694,0.06390520,-0.02023639,0.31327562,-0.07357571,0.06151391,-0.07400747,0.20658280,-0.12227933,0.52899635,-0.62047017,1.00616873,-0.85543416
0.77738869,2.86372157,-2.90347102,0.51218082,-0.26634924,0.86525333,-1.56956815,0.06664126,-0.02080919,0.31554045,-0.07361203,0.06219867,-0.07704559,0.21200114,-0.12486837,0.54120789,-0.61577475,1.02076491,-0.85213179
0.78339170,2.91309109,-2.92640475,0.53062730,-0.26424124,0.88165490,-1.59090034,0.06929479,-0.02149491,0.31832217,-0.07383192,0.06302331,-0.07992210,0.21804282,-0.12747198,0.55318442,-0.61051173,1.03531970,-0.85050892
0.78939470,2.96404098,-2.95506584,0.54798860,-0.26306572,0.89917280,-1.61670677,0.07184263,-0.02228582,0.32167969,-0.07424657,0.06399737,-0.08260553,0.22469759,-0.13003474,0.56488948,-0.60446239,1.04971291,-0.85025933
0.79539770,3.01642486,-2.98855365,0.56400141,-0.26280670,0.91777334,-1.64648774,0.07426110,-0.02317115,0.32566900,-0.07486416,0.06512825,-0.08506798,0.23194866,-0.13250808,0.57629435,-0.59743807,1.06384674,-0.85108059
0.80140070,3.07010703,-3.02592588,0.57841999,-0.26343753,0.93741698,-1.67967000,0.07652635,-0.02413740,0.33034124,-0.07568999,0.06642052,-0.08728588,0.23977121,-0.13485215,0.58737714,-0.58928932,1.07764423,-0.85268822
0.80740370,3.12495621,-3.06623828,0.59102297,-0.26492451,0.95805668,-1.71562861,0.07861496,-0.02516877,0.33574082,-0.07672661,0.06787527,-0.08924072,0.24813106,-0.13703723,0.59812171,-0.57991326,1.09104716,-0.85482865
0.81340670,3.18083879,-3.10858291,0.60161962,-0.26723047,0.97963612,-1.75371018,0.08050446,-0.02624763,0.34190357,-0.07797395,0.06948959,-0.09091954,0.25698365,-0.13904486,0.60851644,-0.56925899,1.10401322,-0.85729036
0.81940970,3.23761170,-3.15212331,0.61005536,-0.27031791,1.00208794,-1.79325637,0.08217399,-0.02735507,0.34885489,-0.07942938,0.07125616,-0.09231531,0.26627327,-0.14086842,0.61855287,-0.55733057,1.11651274,-0.85991268
0.82541271,3.29511512,-3.19612477,0.61621630,-0.27415169,1.02533205,-1.83362659,0.08360493,-0.02847149,0.35660807,-0.08108774,0.07316304,-0.09342711,0.27593277,-0.14251330,0.62822425,-0.54418769,1.12852501,-0.86259186
0.83141571,3.35316513,-3.23997846,0.62003249,-0.27870098,1.04927393,-1.87421898,0.08478157,-0.02957727,0.36516260,-0.08294130,0.07519361,-0.09426010,0.28588373,-0.14399658,0.63752403,-0.52994383,1.14003426,-0.86528420
0.83741871,3.41154668,-3.28321850,0.62147973,-0.28394056,1.07380316,-1.91448865,0.08569172,-0.03065336,0.37450272,-0.08497974,0.07732668,-0.09482533,0.29603708,-0.14534621,0.64644424,-0.51476212,1.15102547,-0.86800605
0.84342171,3.47000706,-3.32553123,0.62057988,-0.28985120,1.09879212,-1.95396256,0.08632735,-0.03168195,0.38459611,-0.08719009,0.07953681,-0.09513937,0.30629428,-0.14659977,0.65497409,-0.49884919,1.16148017,-0.87083078
0.84942471,3.52825050,-3.36675665,0.61739952,-0.29641930,1.12409512,-1.99225040,0.08668504,-0.03264697,0.39539287,-0.08955670,0.08179481,-0.09522374,0.31654896,-0.14780291,0.66309854,-0.48244726,1.17137244,-0.87388291
0.85542771,3.58593406,-3.40688221,0.61204722,-0.30363584,1.14954796,-2.02905133,0.08676648,-0.03353467,0.40682491,-0.09206129,0.08406837,-0.09510421,0.32668907,-0.14900744,0.67079726,-0.46582506,1.18066526,-0.87732979
0.86143072,3.64266569,-3.44602947,0.60466931,-0.31149462,1.17496820,-2.06415624,0.08657871,-0.03433396,0.41880570,-0.09468302,0.08632285,-0.09480997,0.33659938,-0.15026925,0.67804391,-0.44926782,1.18930759,-0.88137112
0.86743372,3.69800464,-3.48443466,0.59544466,-0.31999008,1.20015616,-2.09744580,0.08613433,-0.03503677,0.43123069,-0.09739877,0.08852216,-0.09437272,0.34616442,-0.15164611,0.68480587,-0.43306720,1.19723227,-0.88622702
0.87343672,3.75146481,-3.52242423,0.58457847,-0.32911475,1.22489679,-2.12888456,0.08545146,-0.03563818,0.44397824,-0.10018343,0.09062974,-0.09382564,0.35527165,-0.15319555,0.69104464,-0.41751120,1.20435520,-0.89212514
0.87943972,3.80252136,-3.56038686,0.57229551,-0.33885666,1.24896254,-2.15851158,0.08455363,-0.03613649,0.45691138,-0.10301039,0.09260952,-0.09320239,0.36381471,-0.15497278,0.69671674,-0.40287500,1.21057570,-0.89928740
0.88544272,3.85062051,-3.59874342,0.55883317,-0.34919672,1.27211709,-2.18642819,0.08346940,-0.03653312,0.46988007,-0.10585218,0.09442691,-0.09253606,0.37169686,-0.15702880,0.70177539,-0.38941268,1.21577850,-0.90791715
0.89144572,3.89519262,-3.63791637,0.54443453,-0.36010638,1.29411997,-2.21278373,0.08223182,-0.03683237,0.48272436,-0.10868121,0.09604974,-0.09185815,0.37883418,-0.15940884,0.70617276,-0.37735048,1.21983713,-0.91818707
0.89744872,3.93566805,-3.67830015,0.52934183,-0.37154578,1.31473186,-2.23775987,0.08087773,-0.03704112,0.49527793,-0.11147059,0.09744909,-0.09119764,0.38515861,-0.16215112,0.70986270,-0.36688158,1.22261888,-0.93022856
0.90345173,3.97149517,-3.72023396,0.51379050,-0.38346236,1.33372044,-2.26155465,0.07944687,-0.03716835,0.50737229,-0.11419510,0.09860005,-0.09058016,0.39062065,-0.16528594,0.71280408,-0.35816269,1.22399105,-0.94412290
0.90945473,4.00215982,-3.76397820,0.49800405,-0.39579021,1.35086632,-2.28436670,0.07798088,-0.03722461,0.51884118,-0.11683220,0.09948226,-0.09002720,0.39519149,-0.16883518,0.71496411,-0.35131229,1.22382824,-0.95989469
0.91545773,4.02720497,-3.80969539,0.48218982,-0.40845012,1.36596894,-2.30638070,0.07652206,-0.03722149,0.52952512,-0.11936293,0.10008036,-0.08955559,0.39886457,-0.17281225,0.71632194,-0.34641059,1.22202041,-0.97750763
0.92146073,4.04624968,-3.85743661,0.46653576,-0.42135038,1.37885195,-2.32775453,0.07511220,-0.03717097,0.53927587,-0.12177297,0.10038422,-0.08917704,0.40165648,-0.17722226,0.71687188,-0.34350096,1.21848125,-0.99686286
0.92746373,4.05900605,-3.90713365,0.45120817,-0.43438831,1.38936787,-2.34860885,0.07379122,-0.03708487,0.54796051,-0.12405344,0.10038897,-0.08889790,0.40360700,-0.18206262,0.71662633,-0.34259251,1.21315634,-1.01779992
0.93346673,4.06529328,-3.95859718,0.43635036,-0.44745246,1.39740155,-2.36901930,0.07259593,-0.03697430,0.55546502,-0.12620166,0.10009491,-0.08871916,0.40477842,-0.18732382,0.71561799,-0.34366371,1.20603070,-1.04010014
0.93946973,4.06504773,-4.01152089,0.42208217,-0.46042532,1.40287250,-2.38901179,0.07155872,-0.03684919,0.56169708,-0.12822175,0.09950725,-0.08863657,0.40525400,-0.19299038,0.71390137,-0.34666654,1.19713526,-1.06349236
0.94547274,4.05832855,-4.06549107,0.40850015,-0.47318648,1.40573571,-2.40856079,0.07070645,-0.03671788,0.56658801,-0.13012494,0.09863567,-0.08864096,0.40513572,-0.19904196,0.71155335,-0.35153103,1.18655180,-1.08766062
0.95147574,4.04531840,-4.12000118,0.39567842,-0.48561606,1.40598109,-2.42759073,0.07005945,-0.03658690,0.57009373,-0.13192978,0.09749386,-0.08871881,0.40454134,-0.20545441,0.70867285,-0.35816970,1.17441617,-1.11225365
0.95747874,4.02631937,-4.17447055,0.38366987,-0.49759817,1.40363163,-2.44598013,0.06963078,-0.03646082,0.57219479,-0.13366194,0.09609893,-0.08885292,0.40360096,-0.21220084,0.70537959,-0.36648172,1.16091937,-1.13689555
0.96348174,4.00174442,-4.22826630,0.37250779,-0.50902432,1.39874033,-2.46356835,0.06942564,-0.03634217,0.57289536,-0.13535388,0.09447083,-0.08902320,0.40245305,-0.21925251,0.70181208,-0.37635666,1.14630668,-1.16119743
0.96948474,3.97210502,-4.28072740,0.36220767,-0.51979666,1.39138645,-2.48016431,0.06944122,-0.03623166,0.57222146,-0.13704414,0.09263175,-0.08920762,0.40124046,-0.22657962,0.69812491,-0.38767740,1.13087462,-1.18476952
0.97548774,3.93799595,-4.33118979,0.35276928,-0.52983071,1.38167114,-2.49555692,0.06966671,-0.03612829,0.57021855,-0.13877640,0.09060559,-0.08938316,0.40010621,-0.23415188,0.69448579,-0.40032247,1.11496615,-1.20723317
0.98149075,3.90007838,-4.37901152,0.34417870,-0.53905770,1.36971308,-2.50952643,0.07008373,-0.03602971,0.56694855,-0.14059834,0.08841748,-0.08952685,0.39918953,-0.24193887,0.69107224,-0.41416747,1.09896410,-1.22823256
0.98749375,3.85906239,-4.42359676,0.33641064,-0.54742626,1.35564438,-2.52185633,0.07066705,-0.03593261,0.56248679,-0.14256016,0.08609340,-0.08961672,0.39862223,-0.24991020,0.68806848,-0.42908577,1.08328349,-1.24744543
0.99349675,3.81569025,-4.46441773,0.32943068,-0.55490354,1.33960707,-2.53234509,0.07138554,-0.03583310,0.55691883,-0.14471304,0.08365988,-0.08963272,0.39852550,-0.25803544,0.68566258,-0.44494860,1.06836277,-1.26459271
0.99949975,3.77072127,-4.50103371,0.32319771,-0.56147555,1.32175061,-2.54081729,0.07220349,-0.03572716,0.55033760,-0.14710736,0.08114386,-0.08955754,0.39900742,-0.26628398,0.68404412,-0.46162462,1.05465477,-1.27944651
1.00550275,3.72491927,-4.53310632,0.31766637,-0.56714698,1.30223044,-2.54713362,0.07308198,-0.03561107,0.54284098,-0.14979091,0.07857253,-0.08937724,0.40016113,-0.27462464,0.68340232,-0.47897913,1.04261732,-1.29183633
1.01150575,3.67904305,-4.56041064,0.31278952,-0.57194027,1.28120771,-2.55119922,0.07398049,-0.03548174,0.53452989,-0.15280697,0.07597341,-0.08908176,0.40206372,-0.28302531,0.68392500,-0.49687315,1.03270430,-1.30165326
1.01750875,3.63384006,-4.58284158,0.30852084,-0.57589422,1.25885012,-2.55297016,0.07485851,-0.03533705,0.52550708,-0.15619256,0.07337433,-0.08866521,0.40477589,-0.29145251,0.68579785,-0.51516261,1.02535692,-1.30885194
1.02351176,3.59004314,-4.60041543,0.30481724,-0.57906199,1.23533381,-2.55245764,0.07567712,-0.03517603,0.51587665,-0.15997669,0.07080357,-0.08812598,0.40834235,-0.29987095,0.68920435,-0.53369766,1.02099584,-1.31345032
