energy_ev,total_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-4.30115058,0.83096699,0.31613186,0.07922583,0.05569915,0.45197482,0.08025701,0.00058839
-4.29514757,0.81749568,0.30761560,0.07741742,0.05851934,0.44514415,0.07698549,0.00056489
-4.28914457,0.80270607,0.29811373,0.07532187,0.06214964,0.43676877,0.07382282,0.00054428
-4.28314157,0.78707079,0.28777724,0.07298141,0.06664837,0.42710311,0.07080994,0.00052691
-4.27713857,0.77108551,0.27677610,0.07044254,0.07206131,0.41642735,0.06798763,0.00051314
-4.27113557,0.75525295,0.26529345,0.06775461,0.07842006,0.40503764,0.06539594,0.00050338
-4.26513257,0.74006687,0.25351964,0.06496824,0.08574059,0.39323584,0.06307388,0.00049802
-4.25912956,0.72599670,0.24164645,0.06213379,0.09402201,0.38131943,0.06105908,0.00049750
-4.25312656,0.71347336,0.22986163,0.05929999,0.10324566,0.36957181,0.05938762,0.00050227
-4.24712356,0.70287701,0.21834411,0.05651259,0.11337439,0.35825357,0.05809396,0.00051281
-4.24112056,0.69452705,0.20725989,0.05381329,0.12435235,0.34759496,0.05721093,0.00052960
-4.23511756,0.68867486,0.19675893,0.05123890,0.13610500,0.33778991,0.05676980,0.00055318
-4.22911456,0.68549936,0.18697290,0.04882069,0.14853963,0.32899169,0.05680041,0.00058410
-4.22311156,0.68510560,0.17801407,0.04658409,0.16154633,0.32131046,0.05733131,0.00062293
-4.21710855,0.68752609,0.16997494,0.04454856,0.17499937,0.31481253,0.05838979,0.00067027
-4.21110555,0.69272482,0.16292888,0.04272775,0.18875902,0.30952137,0.06000198,0.00072673
-4.20510255,0.70060336,0.15693136,0.04112985,0.20267383,0.30542015,0.06219268,0.00079292
-4.19909955,0.71100876,0.15202177,0.03975807,0.21658329,0.30245559,0.06498511,0.00086941
-4.19309655,0.72374260,0.14822548,0.03861127,0.23032080,0.30054280,0.06840050,0.00095679
-4.18709355,0.73857060,0.14555610,0.03768463,0.24371691,0.29957087,0.07245739,0.00105553
-4.18109055,0.75523234,0.14401769,0.03697033,0.25660276,0.29940880,0.07717078,0.00116605
-4.17508754,0.77345036,0.14360663,0.03645821,0.26881354,0.29991155,0.08255107,0.00128864
-4.16908454,0.79293843,0.14431330,0.03613637,0.28019191,0.30092585,0.08860283,0.00142347
-4.16308154,0.81340857,0.14612318,0.03599165,0.29059134,0.30229563,0.09532346,0.00157049
-4.15707854,0.83457647,0.14901758,0.03601002,0.29987909,0.30386671,0.10270184,0.00172948
-4.15107554,0.85616554,0.15297382,0.03617686,0.30793892,0.30549085,0.11071699,0.00189998
-4.14507254,0.87790932,0.15796508,0.03647710,0.31467332,0.30702891,0.11933691,0.00208128
-4.13906953,0.89955266,0.16395992,0.03689532,0.32000519,0.30835316,0.12851768,0.00227241
-4.13306653,0.92085183,0.17092160,0.03741572,0.32387907,0.30934884,0.13820286,0.00247214
-4.12706353,0.94157391,0.17880744,0.03802206,0.32626166,0.30991493,0.14832342,0.00267899
-4.12106053,0.96149591,0.18756821,0.03869763,0.32714186,0.30996443,0.15879807,0.00289123
-4.11505753,0.98040398,0.19714796,0.03942518,0.32653024,0.30942411,0.16953428,0.00310696
-4.10905453,0.99809301,0.20748403,0.04018692,0.32445800,0.30823395,0.18042979,0.00332409
-4.10305153,1.01436710,0.21850781,0.04096461,0.32097550,0.30634644,0.19137475,0.00354045
-4.09704852,1.02904085,0.23014577,0.04173964,0.31615048,0.30372588,0.20225434,0.00375381
-4.09104552,1.04194189,0.24232125,0.04249335,0.31006598,0.30034764,0.21295185,0.00396197
-4.08504252,1.05291435,0.25495654,0.04320731,0.30281816,0.29619764,0.22335207,0.00416285
-4.07903952,1.06182331,0.26797545,0.04386368,0.29451395,0.29127206,0.23334482,0.00435451
-4.07303652,1.06855988,0.28130594,0.04444576,0.28526880,0.28557709,0.24282852,0.00453528
-4.06703352,1.07304659,0.29488287,0.04493838,0.27520451,0.27912904,0.25171355,0.00470377
-4.06103052,1.07524268,0.30865041,0.04532846,0.26444710,0.27195441,0.25992522,0.00485897
-4.05502751,1.07514877,0.32256406,0.04560545,0.25312501,0.26409019,0.26740623,0.00500023
-4.04902451,1.07281053,0.33659197,0.04576174,0.24136734,0.25558397,0.27411842,0.00512733
-4.04302151,1.06832082,0.35071536,0.04579295,0.22930243,0.24649408,0.28004371,0.00524045
-4.03701851,1.06182009,0.36492799,0.04569820,0.21705660,0.23688957,0.28518418,0.00534017
-4.03101551,1.05349466,0.37923448,0.04548013,0.20475309,0.22684988,0.28956118,0.00542742
-4.02501251,1.04357294,0.39364759,0.04514487,0.19251122,0.21646431,0.29321363,0.00550341
-4.01900950,1.03231955,0.40818449,0.04470185,0.18044571,0.20583124,0.29619541,0.00556960
-4.01300650,1.02002755,0.42286210,0.04416346,0.16866615,0.19505703,0.29857218,0.00562759
-4.00700350,1.00700925,0.43769198,0.04354467,0.15727665,0.18425471,0.30041761,0.00567900
-4.00100050,0.99358595,0.45267476,0.04286252,0.14637559,0.17354253,0.30180941,0.00572543
-3.99499750,0.98007740,0.46779474,0.04213553,0.13605555,0.16304238,0.30282520,0.00576833
-3.98899450,0.96679133,0.48301494,0.04138320,0.12640332,0.15287815,0.30353869,0.00580893
-3.98299150,0.95401403,0.49827291,0.04062540,0.11750005,0.14317421,0.30401620,0.00584814
-3.97698849,0.94200234,0.51347783,0.03988191,0.10942151,0.13405398,0.30431387,0.00588652
-3.97098549,0.93097770,0.52850906,0.03917203,0.10223846,0.12563869,0.30447570,0.00592424
-3.96498249,0.92112260,0.54321646,0.03851418,0.09601702,0.11804629,0.30453254,0.00596107
-3.95897949,0.91257965,0.55742260,0.03792575,0.09081916,0.11139072,0.30450210,0.00599634
-3.95297649,0.90545326,0.57092678,0.03742299,0.08670308,0.10578122,0.30438998,0.00602907
-3.94697349,0.89981388,0.58351099,0.03702099,0.08372357,0.10132190,0.30419171,0.00605794
-3.94097049,0.89570422,0.59494723,0.03673379,0.08193222,0.09811134,0.30389554,0.00608141
-3.93496748,0.89314714,0.60500624,0.03657450,0.08137732,0.09624217,0.30348591,0.00609780
-3.92896448,0.89215433,0.61346693,0.03655551,0.08210360,0.09580058,0.30294732,0.00610539
-3.92296148,0.89273510,0.62012611,0.03668863,0.08415154,0.09686555,0.30226825,0.00610256
-3.91695848,0.89490452,0.62480801,0.03698522,0.08755625,0.09950776,0.30144501,0.00608784
-3.91095548,0.89869000,0.62737299,0.03745624,0.09234593,0.10378815,0.30048496,0.00606006
-3.90495248,0.90413566,0.62772495,0.03811220,0.09853997,0.10975597,0.29940917,0.00601839
-3.89894947,0.91130405,0.62581701,0.03896293,0.10614650,0.11744643,0.29825399,0.00596247
-3.89294647,0.92027464,0.62165506,0.04001731,0.11515970,0.12687785,0.29707151,0.00589237
-3.88694347,0.93113908,0.61529896,0.04128276,0.12555689,0.13804860,0.29592881,0.00580869
-3.88094047,0.94399338,0.60686130,0.04276465,0.13729543,0.15093364,0.29490594,0.00571251
-3.87493747,0.95892718,0.59650376,0.04446561,0.15030984,0.16548123,0.29409270,0.00560535
-3.86893447,0.97601091,0.58443120,0.04638477,0.16450910,0.18160970,0.29358437,0.00548914
-3.86293147,0.99528155,0.57088380,0.04851701,0.17977447,0.19920467,0.29347659,0.00536613
-3.85692846,1.01672791,0.55612774,0.05085218,0.19595812,0.21811697,0.29385975,0.00523879
-3.85092546,1.04027660,0.54044481,0.05337452,0.21288251,0.23816146,0.29481305,0.00510971
-3.84492246,1.06577969,0.52412154,0.05606213,0.23034099,0.25911703,0.29639878,0.00498148
-3.83891946,1.09300509,0.50743850,0.05888673,0.24809957,0.28072792,0.29865707,0.00485656
-3.83291646,1.12163069,0.49066012,0.06181365,0.26589999,0.30270651,0.30160142,0.00473723
-3.82691346,1.15124282,0.47402581,0.06480206,0.28346409,0.32473767,0.30521550,0.00462543
-3.82091046,1.18133968,0.45774253,0.06780563,0.30049941,0.34648455,0.30945119,0.00452272
-3.81490745,1.21133980,0.44197931,0.07077334,0.31670594,0.36759580,0.31422830,0.00443022
-3.80890445,1.24059553,0.42686382,0.07365073,0.33178368,0.38771401,0.31943592,0.00434855
-3.80290145,1.26841111,0.41248116,0.07638128,0.34544088,0.40648497,0.32493536,0.00427785
-3.79689845,1.29406454,0.39887469,0.07890813,0.35740260,0.42356756,0.33056471,0.00421781
-3.79089545,1.31683237,0.38604888,0.08117581,0.36741908,0.43864376,0.33614470,0.00416764
-3.78489245,1.33601622,0.37397378,0.08313209,0.37527377,0.45142834,0.34148569,0.00412621
-3.77888944,1.35096964,0.36259085,0.08472983,0.38079051,0.46167787,0.34639531,0.00409207
-3.77288644,1.36112404,0.35181971,0.08592868,0.38383950,0.46919847,0.35068662,0.00406358
-3.76688344,1.36601239,0.34156539,0.08669659,0.38434185,0.47385215,0.35418606,0.00403895
-3.76088044,1.36528940,0.33172563,0.08701107,0.38227245,0.47556114,0.35674106,0.00401641
-3.75487744,1.35874712,0.32219785,0.08686011,0.37766096,0.47431030,0.35822686,0.00399425
-3.74887444,1.34632533,0.31288548,0.08624273,0.37059089,0.47014717,0.35855207,0.00397093
-3.74287144,1.32811608,0.30370322,0.08516910,0.36119692,0.46317995,0.35766295,0.00394516
-3.73686843,1.30436220,0.29458117,0.08366029,0.34966036,0.45357332,0.35554599,0.00391595
-3.73086543,1.27545001,0.28546767,0.08174760,0.33620317,0.44154236,0.35222884,0.00388267
-3.72486243,1.24189654,0.27633078,0.07947156,0.32108070,0.42734488,0.34777951,0.00384508
-3.71885943,1.20433197,0.26715840,0.07688052,0.30457356,0.41127257,0.34230393,0.00380332
-3.71285643,1.16347826,0.25795736,0.07402917,0.28697887,0.39364126,0.33594203,0.00375790
-3.70685343,1.12012491,0.24875132,0.07097669,0.26860139,0.37478096,0.32886251,0.00370973
-3.70085043,1.07510307,0.23957803,0.06778494,0.24974489,0.35502584,0.32125666,0.00365998
-3.69484742,1.02925905,0.23048592,0.06451656,0.23070393,0.33470480,0.31333140,0.00361014
-3.68884442,0.98342843,0.22153049,0.06123318,0.21175655,0.31413287,0.30530204,0.00356185
-3.68284142,0.93841169,0.21277050,0.05799367,0.19315801,0.29360380,0.29738482,0.00351693
-3.67683842,0.89495224,0.20426444,0.05485268,0.17513572,0.27338394,0.28978975,0.00347723
-3.67083542,0.85371743,0.19606717,0.05185931,0.15788551,0.25370772,0.28271391,0.00344459
-3.66483242,0.81528320,0.18822715,0.04905609,0.14156923,0.23477462,0.27633537,0.00342078
-3.65882941,0.78012237,0.18078415,0.04647816,0.12631365,0.21674764,0.27080805,0.00340742
-3.65282641,0.74859697,0.17376760,0.04415284,0.11221067,0.19975319,0.26625749,0.00340588
-3.64682341,0.72095424,0.16719560,0.04209936,0.09931849,0.18388220,0.26277768,0.00341728
-3.64082041,0.69732633,0.16107449,0.04032888,0.08766375,0.16919228,0.26042900,0.00344244
-3.63481741,0.67773319,0.15539905,0.03884476,0.07724449,0.15571060,0.25923720,0.00348178
-3.62881441,0.66208845,0.15015314,0.03764296,0.06803348,0.14343742,0.25919339,0.00353535
-3.62281141,0.65020771,0.14531082,0.03671266,0.05998206,0.13234987,0.26025505,0.00360280
-3.61680840,0.64181888,0.14083778,0.03603702,0.05302406,0.12240589,0.26234787,0.00368335
-3.61080540,0.63657411,0.13669297,0.03559395,0.04707970,0.11354810,0.26536840,0.00377584
-3.60480240,0.63406292,0.13283048,0.03535708,0.04205949,0.10570741,0.26918739,0.00387869
-3.59879940,0.63382614,0.12920146,0.03529660,0.03786774,0.09880642,0.27365370,0.00398997
-3.59279640,0.63537022,0.12575600,0.03538032,0.03440587,0.09276233,0.27859869,0.00410742
-3.58679340,0.63818175,0.12244507,0.03557452,0.03157527,0.08748954,0.28384097,0.00422854
-3.58079040,0.64174172,0.11922227,0.03584490,0.02927978,0.08290172,0.28919140,0.00435058
-3.57478739,0.64553934,0.11604547,0.03615746,0.02742777,0.07891363,0.29445822,0.00447067
-3.56878439,0.64908510,0.11287825,0.03647931,0.02593375,0.07544248,0.29945222,0.00458587
-3.56278139,0.65192284,0.10969116,0.03677939,0.02471961,0.07240904,0.30399172,0.00469327
-3.55677839,0.65364059,0.10646272,0.03702918,0.02371549,0.06973849,0.30790743,0.00479004
-3.55077539,0.65387996,0.10318009,0.03720321,0.02286032,0.06736109,0.31104686,0.00487354
-3.54477239,0.65234379,0.09983960,0.03727959,0.02210199,0.06521263,0.31327827,0.00494140
-3.53876938,0.64880208,0.09644682,0.03724036,0.02139735,0.06323487,0.31449409,0.00499157
-3.53276638,0.64309584,0.09301647,0.03707172,0.02071192,0.06137577,0.31461354,0.00502239
-3.52676338,0.63513892,0.08957191,0.03676419,0.02001941,0.05958975,0.31358453,0.00503268
-3.52076038,0.62491780,0.08614444,0.03631267,0.01930114,0.05783776,0.31138468,0.00502170
-3.51475738,0.61248925,0.08277223,0.03571630,0.01854527,0.05608740,0.30802146,0.00498927
-3.50875438,0.59797611,0.07949905,0.03497832,0.01774606,0.05431288,0.30353141,0.00493568
-3.50275138,0.58156128,0.07637282,0.03410575,0.01690293,0.05249490,0.29797844,0.00486177
-3.49674837,0.56348014,0.07344386,0.03310905,0.01601966,0.05062052,0.29145129,0.00476884
-3.49074537,0.54401175,0.07076321,0.03200168,0.01510351,0.04868280,0.28406029,0.00465863
-3.48474237,0.52346910,0.06838072,0.03079957,0.01416436,0.04668049,0.27593333,0.00453327
-3.47873937,0.50218881,0.06634327,0.02952063,0.01321399,0.04461749,0.26721144,0.00439524
-3.47273637,0.48052068,0.06469298,0.02818415,0.01226534,0.04250233,0.25804391,0.00424723
-3.46673337,0.45881736,0.06346566,0.02681030,0.01133190,0.04034755,0.24858331,0.00409214
-3.46073037,0.43742467,0.06268938,0.02541953,0.01042725,0.03816896,0.23898042,0.00393294
-3.45472736,0.41667276,0.06238336,0.02403214,0.00956457,0.03598497,0.22937946,0.00377264
-3.44872436,0.39686843,0.06255719,0.02266774,0.00875640,0.03381585,0.21991361,0.00361419
-3.44272136,0.37828887,0.06321038,0.02134492,0.00801438,0.03168303,0.21070110,0.00346039
-3.43671836,0.36117692,0.06433238,0.02008091,0.00734916,0.02960842,0.20184204,0.00331388
-3.43071536,0.34573798,0.06590290,0.01889128,0.00677036,0.02761380,0.19341599,0.00317707
-3.42471236,0.33213849,0.06789271,0.01778983,0.00628658,0.02572033,0.18548048,0.00305210
-3.41870935,0.32050603,0.07026485,0.01678842,0.00590553,0.02394807,0.17807050,0.00294081
-3.41270635,0.31093080,0.07297614,0.01589698,0.00563409,0.02231571,0.17119888,0.00284476
-3.40670335,0.30346830,0.07597902,0.01512349,0.00547852,0.02084035,0.16485765,0.00276518
-3.40070035,0.29814300,0.07922364,0.01447409,0.00544457,0.01953740,0.15902021,0.00270302
-3.39469735,0.29495266,0.08266011,0.01395316,0.00553765,0.01842064,0.15364432,0.00265894
-3.38869435,0.29387310,0.08624085,0.01356349,0.00576295,0.01750235,0.14867552,0.00263335
-3.38269135,0.29486300,0.08992290,0.01330636,0.00612559,0.01679359,0.14405119,0.00262641
-3.37668834,0.29786856,0.09367021,0.01318177,0.00663070,0.01630454,0.13970469,0.00263805
-3.37068534,0.30282772,0.09745570,0.01318849,0.00728348,0.01604497,0.13556965,0.00266803
-3.36468234,0.30967384,0.10126313,0.01332425,0.00808930,0.01602479,0.13158408,0.00271590
-3.35867934,0.31833856,0.10508858,0.01358579,0.00905372,0.01625462,0.12769423,0.00278104
-3.35267634,0.32875399,0.10894170,0.01396893,0.01018261,0.01674654,0.12385797,0.00286269
-3.34667334,0.34085406,0.11284640,0.01446862,0.01148214,0.01751477,0.12004751,0.00295990
-3.34067034,0.35457520,0.11684125,0.01507898,0.01295896,0.01857647,0.11625154,0.00307155
-3.33466733,0.36985647,0.12097933,0.01579326,0.01462031,0.01995252,0.11247651,0.00319635
-3.32866433,0.38663931,0.12532777,0.01660390,0.01647422,0.02166833,0.10874711,0.00333284
-3.32266133,0.40486701,0.12996666,0.01750248,0.01852975,0.02375459,0.10510604,0.00347935
-3.31665833,0.42448429,0.13498773,0.01847978,0.02079727,0.02624796,0.10161285,0.00363400
-3.31065533,0.44543687,0.14049243,0.01952582,0.02328875,0.02919169,0.09834217,0.00379476
-3.30465233,0.46767143,0.14658976,0.02062992,0.02601816,0.03263603,0.09538120,0.00395937
-3.29864932,0.49113582,0.15339357,0.02178079,0.02900170,0.03663843,0.09282673,0.00412544
-3.29264632,0.51577962,0.16101953,0.02296672,0.03225814,0.04126349,0.09078163,0.00429041
-3.28664332,0.54155492,0.16958175,0.02417570,0.03580892,0.04658254,0.08935099,0.00445165
-3.28064032,0.56841716,0.17918897,0.02539564,0.03967822,0.05267283,0.08863810,0.00460647
-3.27463732,0.59632587,0.18994051,0.02661459,0.04389275,0.05961624,0.08874027,0.00475219
-3.26863432,0.62524502,0.20192188,0.02782095,0.04848138,0.06749752,0.08974467,0.00488619
-3.26263132,0.65514270,0.21520028,0.02900365,0.05347438,0.07640197,0.09172436,0.00500602
-3.25662831,0.68598993,0.22981986,0.03015238,0.05890244,0.08641264,0.09473446,0.00510939
-3.25062531,0.71775837,0.24579723,0.03125769,0.06479529,0.09760700,0.09880881,0.00519431
-3.24462231,0.75041682,0.26311701,0.03231112,0.07118007,0.11005320,0.10395705,0.00525911
-3.23861931,0.78392652,0.28172789,0.03330525,0.07807930,0.12380603,0.11016231,0.00530246
-3.23261631,0.81823528,0.30153935,0.03423363,0.08550871,0.13890269,0.11737960,0.00532347
-3.22661331,0.85327078,0.32241922,0.03509081,0.09347484,0.15535851,0.12553497,0.00532165
-3.22061031,0.88893333,0.34419246,0.03587213,0.10197262,0.17316291,0.13452561,0.00529693
-3.21460730,0.92508861,0.36664122,0.03657362,0.11098304,0.19227576,0.14422079,0.00524970
-3.20860430,0.96156092,0.38950659,0.03719180,0.12047102,0.21262435,0.15446380,0.00518068
-3.20260130,0.99812758,0.41249195,0.03772354,0.13038366,0.23410129,0.16507491,0.00509101
-3.19659830,1.03451503,0.43526818,0.03816585,0.14064899,0.25656342,0.17585514,0.00498208
-3.19059530,1.07039734,0.45748064,0.03851576,0.15117548,0.27983201,0.18659100,0.00485559
-3.18459230,1.10539732,0.47875780,0.03877029,0.16185224,0.30369434,0.19705986,0.00471340
-3.17858929,1.13909094,0.49872126,0.03892634,0.17255012,0.32790673,0.20703602,0.00455751
-3.17258629,1.17101481,0.51699704,0.03898086,0.18312381,0.35219900,0.21629702,0.00439004
-3.16658329,1.20067695,0.53322744,0.03893086,0.19341476,0.37628035,0.22463022,0.00421308
-3.16058029,1.22757046,0.54708328,0.03877374,0.20325501,0.39984648,0.23183921,0.00402873
-3.15457729,1.25118961,0.55827576,0.03850742,0.21247180,0.42258766,0.23774996,0.00383905
-3.14857429,1.27104776,0.56656757,0.03813076,0.22089278,0.44419761,0.24221628,0.00364597
-3.14257129,1.28669617,0.57178258,0.03764383,0.22835158,0.46438274,0.24512452,0.00345135
-3.13656828,1.29774296,0.57381371,0.03704829,0.23469359,0.48287148,0.24639723,0.00325690
-3.13056528,1.30387117,0.57262846,0.03634770,0.23978167,0.49942316,0.24599556,0.00306422
-3.12456228,1.30485495,0.56827194,0.03554780,0.24350143,0.51383635,0.24392053,0.00287478
-3.11855928,1.30057315,0.56086705,0.03465675,0.24576599,0.52595599,0.24021279,0.00268995
-3.11255628,1.29101954,0.55061178,0.03368526,0.24651983,0.53567932,0.23495119,0.00251095
-3.10655328,1.27630906,0.53777389,0.03264668,0.24574165,0.54296010,0.22825010,0.00233895
-3.10055028,1.25667994,0.52268299,0.03155692,0.24344600,0.54781122,0.22025559,0.00217500
-3.09454727,1.23249140,0.50572042,0.03043434,0.23968367,0.55030544,0.21114084,0.00202010
-3.08854427,1.20421721,0.48730757,0.02929954,0.23454081,0.55057433,0.20110073,0.00187518
-3.08254127,1.17243539,0.46789290,0.02817502,0.22813669,0.54880545,0.19034615,0.00174111
-3.07653827,1.13781453,0.44793850,0.02708483,0.22062043,0.54523803,0.17909801,0.00161871
-3.07053527,1.10109742,0.42790656,0.02605413,0.21216656,0.54015712,0.16758148,0.00150877
-3.06453227,1.06308274,0.40824650,0.02510875,0.20296992,0.53388670,0.15602042,0.00141202
-3.05852926,1.02460543,0.38938315,0.02427472,0.19323981,0.52678176,0.14463236,0.00132916
-3.05252626,0.98651673,0.37170652,0.02357776,0.18319384,0.51921977,0.13362407,0.00126084
-3.04652326,0.94966432,0.35556330,0.02304283,0.17305168,0.51159173,0.12318799,0.00120767
-3.04052026,0.91487330,0.34125055,0.02269372,0.16302882,0.50429294,0.11349929,0.00117021
-3.03451726,0.88292842,0.32901145,0.02255255,0.15333077,0.49771381,0.10471386,0.00114896
-3.02851426,0.85455791,0.31903324,0.02263942,0.14414763,0.49223077,0.09696691,0.00114437
-3.02251126,0.83041909,0.31144707,0.02297200,0.13564942,0.48819747,0.09037238,0.00115681
-3.01650825,0.81108594,0.30632975,0.02356520,0.12798211,0.48593631,0.08502273,0.00118659
-3.01050525,0.79703846,0.30370684,0.02443075,0.12126448,0.48573047,0.08098930,0.00123391
-3.00450225,0.78865400,0.30355700,0.02557692,0.11558590,0.48781645,0.07832292,0.00129888
-2.99849925,0.78620028,0.30581710,0.02700812,0.11100499,0.49237731,0.07705471,0.00138149
-2.99249625,0.78983020,0.31038779,0.02872463,0.10754908,0.49953663,0.07719696,0.00148156
-2.98649325,0.79957823,0.31713929,0.03072220,0.10521464,0.50935336,0.07874406,0.00159878
-2.98049025,0.81535855,0.32591693,0.03299183,0.10396836,0.52181779,0.08167336,0.00173262
-2.97448724,0.83696497,0.33654659,0.03551949,0.10374901,0.53684865,0.08594604,0.00188237
-2.96848424,0.86407276,0.34883948,0.03828592,0.10446999,0.55429182,0.09150785,0.00204708
-2.96248124,0.89624259,0.36259659,0.04126659,0.10602234,0.57392054,0.09828997,0.00222554
-2.95647824,0.93292683,0.37761255,0.04443168,0.10827833,0.59543756,0.10620986,0.00241632
-2.95047524,0.97347836,0.39367902,0.04774626,0.11109540,0.61847932,0.11517224,0.00261771
-2.94447224,1.01716215,0.41058776,0.05117067,0.11432040,0.64262215,0.12507035,0.00282776
-2.93846923,1.06316954,0.42813338,0.05466097,0.11779405,0.66739075,0.13578734,0.00304428
-2.93246623,1.11063531,0.44611597,0.05816974,0.12135547,0.69226867,0.14719807,0.00326492
-2.92646323,1.15865728,0.46434354,0.06164692,0.12484672,0.71671076,0.15917116,0.00348714
-2.92046023,1.20631802,0.48263461,0.06504091,0.12811716,0.74015731,0.17157132,0.00370830
-2.91445723,1.25270819,0.50082054,0.06829984,0.13102760,0.76204938,0.18426200,0.00392574
-2.90845423,1.29695072,0.51874799,0.07137284,0.13345402,0.78184496,0.19710812,0.00413683
-2.90245123,1.33822500,0.53628108,0.07421151,0.13529090,0.79903534,0.20997886,0.00433904
-2.89644822,1.37579010,0.55330330,0.07677127,0.13645383,0.81316101,0.22275038,0.00453003
-2.89044522,1.40900595,0.56971895,0.07901273,0.13688157,0.82382653,0.23530830,0.00470771
-2.88444222,1.43735152,0.58545394,0.08090288,0.13653733,0.83071357,0.24754978,0.00487035
-2.87843922,1.46043909,0.60045571,0.08241613,0.13540929,0.83359178,0.25938505,0.00501655
-2.87243622,1.47802374,0.61469235,0.08353507,0.13351034,0.83232665,0.27073832,0.00514536
-2.86643322,1.49000759,0.62815051,0.08425092,0.13087706,0.82688423,0.28154802,0.00525628
-2.86043022,1.49643844,0.64083239,0.08456372,0.12756807,0.81733241,0.29176620,0.00534924
-2.85442721,1.49750279,0.65275169,0.08448212,0.12366165,0.80383851,0.30135724,0.00542461
-2.84842421,1.49351355,0.66392872,0.08402288,0.11925292,0.78666358,0.31029592,0.00548313
-2.84242121,1.48489299,0.67438488,0.08321001,0.11445062,0.76615336,0.31856492,0.00552593
-2.83641821,1.47215185,0.68413696,0.08207371,0.10937358,0.74272651,0.32615194,0.00555435
-2.83041521,1.45586561,0.69319131,0.08064905,0.10414714,0.71686059,0.33304670,0.00556995
-2.82441221,1.43664920,0.70153865,0.07897454,0.09889951,0.68907641,0.33923789,0.00557440
-2.81840920,1.41513150,0.70914961,0.07709055,0.09375829,0.65992153,0.34471053,0.00556935
-2.81240620,1.39193080,0.71597156,0.07503791,0.08884732,0.62995351,0.34944367,0.00555638
-2.80640320,1.36763261,0.72192692,0.07285638,0.08428374,0.59972370,0.35340893,0.00553694
-2.80040020,1.34277077,0.72691320,0.07058347,0.08017561,0.56976226,0.35656968,0.00551224
-2.79439720,1.31781275,0.73080501,0.06825334,0.07661992,0.54056475,0.35888127,0.00548321
-2.78839420,1.29314968,0.73345779,0.06589598,0.07370116,0.51258103,0.36029216,0.00545050
-2.78239120,1.26909142,0.73471338,0.06353671,0.07149035,0.48620649,0.36074585,0.00541444
-2.77638819,1.24586659,0.73440703,0.06119593,0.07004460,0.46177603,0.36018371,0.00537507
-2.77038519,1.22362728,0.73237555,0.05888911,0.06940712,0.43956056,0.35854839,0.00533212
-2.76438219,1.20245779,0.72846612,0.05662713,0.06960765,0.41976620,0.35578761,0.00528514
-2.75837919,1.18238672,0.72254543,0.05441672,0.07066320,0.40253578,0.35185817,0.00523345
-2.75237619,1.16340132,0.71450830,0.05226111,0.07257914,0.38795237,0.34672983,0.00517630
-2.74637319,1.14546319,0.70428574,0.05016085,0.07535045,0.37604458,0.34038891,0.00511289
-2.74037019,1.12852419,0.69185152,0.04811457,0.07896310,0.36679306,0.33284124,0.00504245
-2.73436718,1.11254158,0.67722731,0.04611984,0.08339555,0.36013792,0.32411445,0.00496429
-2.72836418,1.09749155,0.66048567,0.04417392,0.08862014,0.35598649,0.31425923,0.00487793
-2.72236118,1.08338024,0.64175120,0.04227445,0.09460447,0.35422124,0.30334968,0.00478307
-2.71635818,1.07025176,0.62119929,0.04042005,0.10131256,0.35470722,0.29148256,0.00467966
-2.71035518,1.05819295,0.59905303,0.03861066,0.10870584,0.35729894,0.27877561,0.00456798
-2.70435218,1.04733438,0.57557799,0.03684792,0.11674391,0.36184636,0.26536493,0.00444855
-2.69834917,1.03784803,0.55107557,0.03513517,0.12538493,0.36819974,0.25140154,0.00432223
-2.69234617,1.02994164,0.52587490,0.03347751,0.13458583,0.37621344,0.23704749,0.00419017
-2.68634317,1.02385008,0.50032388,0.03188159,0.14430215,0.38574841,0.22247144,0.00405377
-2.68034017,1.01982456,0.47477970,0.03035538,0.15448760,0.39667355,0.20784415,0.00391466
-2.67433717,1.01811993,0.44959922,0.02890781,0.16509353,0.40886597,0.19333402,0.00377469
-2.66833417,1.01898111,0.42512961,0.02754837,0.17606802,0.42221035,0.17910281,0.00363584
-2.66233117,1.02262912,0.40169958,0.02628670,0.18735514,0.43659749,0.16530179,0.00350019
-2.65632816,1.02924759,0.37961142,0.02513217,0.19889400,0.45192235,0.15206844,0.00336986
-2.65032516,1.03897038,0.35913418,0.02409347,0.21061807,0.46808182,0.13952377,0.00324697
-2.64432216,1.05187084,0.34049801,0.02317824,0.22245460,0.48497237,0.12777032,0.00313356
-2.63831916,1.06795341,0.32388979,0.02239279,0.23432439,0.50248792,0.11689089,0.00303154
-2.63231616,1.08714778,0.30945023,0.02174185,0.24614192,0.52051803,0.10694797,0.00294266
-2.62631316,1.10930598,0.29727209,0.02122835,0.25781586,0.53894662,0.09798380,0.00286845
-2.62031016,1.13420252,0.28739989,0.02085340,0.26925010,0.55765137,0.09002101,0.00281016
-2.61430715,1.16153759,0.27983067,0.02061616,0.28034516,0.57650374,0.08306377,0.00276875
-2.60830415,1.19094310,0.27451589,0.02051396,0.29099999,0.59536977,0.07709935,0.00274483
-2.60230115,1.22199129,0.27136434,0.02054230,0.30111414,0.61411143,0.07209996,0.00273866
