energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
0.12306153,1.67848699,0.00400841,0.06624325,0.46826275,1.00568948,0.76153582,0.00000000,0.31676436,0.00000000
0.12906453,1.73501840,0.00381210,0.06911925,0.49313187,1.02855611,0.77968989,0.00000000,0.32082253,0.00000000
0.13506753,1.79089068,0.00363280,0.07187591,0.51725283,1.05154980,0.79791919,0.00000000,0.32539771,0.00000000
0.14107054,1.84478817,0.00347015,0.07445692,0.54021011,1.07394133,0.81572001,0.00000000,0.33028806,0.00000000
0.14707354,1.89535043,0.00332316,0.07680650,0.56159334,1.09495652,0.83256613,0.00000000,0.33526570,0.00000000
0.15307654,1.94122514,0.00319038,0.07887143,0.58101159,1.11380746,0.84793182,0.00000000,0.34008692,0.00000000
0.15907954,1.98112214,0.00306995,0.08060304,0.59810734,1.12972470,0.86131515,0.00000000,0.34450292,0.00000000
0.16508254,2.01386603,0.00295979,0.08195915,0.61256956,1.14198910,0.87226046,0.00000000,0.34827083,0.00000000
0.17108554,2.03844496,0.00285765,0.08290580,0.62414526,1.14996176,0.88037873,0.00000000,0.35116442,0.00000000
0.17708854,2.05405326,0.00276130,0.08341865,0.63264888,1.15311073,0.88536526,0.00000000,0.35298399,0.00000000
0.18309155,2.06012596,0.00266859,0.08348412,0.63796907,1.15103324,0.88701337,0.00000000,0.35356503,0.00000000
0.18909455,2.05636358,0.00257759,0.08310009,0.64007261,1.14347255,0.88522394,0.00000000,0.35278526,0.00000000
0.19509755,2.04274614,0.00248662,0.08227621,0.63900505,1.13032875,0.88001010,0.00000000,0.35056980,0.00000000
0.20110055,2.01953577,0.00239432,0.08103375,0.63488830,1.11166301,0.87149700,0.00000000,0.34689417,0.00000000
0.20710355,1.98726801,0.00229972,0.07940502,0.62791509,1.08769537,0.85991677,0.00000000,0.34178518,0.00000000
0.21310655,1.94673213,0.00220219,0.07743236,0.61834077,1.05879620,0.84559907,0.00000000,0.33531956,0.00000000
0.21910955,1.89894173,0.00210152,0.07516684,0.60647271,1.02547184,0.82895750,0.00000000,0.32762053,0.00000000
0.22511256,1.84509697,0.00199781,0.07266656,0.59265796,0.98834534,0.81047292,0.00000000,0.31885257,0.00000000
0.23111556,1.78654014,0.00189149,0.06999476,0.57726975,0.94813307,0.79067416,0.00000000,0.30921448,0.00000000
0.23711856,1.72470685,0.00178327,0.06721777,0.56069351,0.90561857,0.77011735,0.00000000,0.29893129,0.00000000
0.24312156,1.66107473,0.00167405,0.06440288,0.54331296,0.86162456,0.74936455,0.00000000,0.28824527,0.00000000
0.24912456,1.59711206,0.00156488,0.06161614,0.52549710,0.81698454,0.72896275,0.00000000,0.27740648,0.00000000
0.25512756,1.53422818,0.00145692,0.05892039,0.50758842,0.77251508,0.70942408,0.00000000,0.26666327,0.00000000
0.26113057,1.47372777,0.00135134,0.05637329,0.48989297,0.72898983,0.69120785,0.00000000,0.25625312,0.00000000
0.26713357,1.41677043,0.00124927,0.05402566,0.47267250,0.68711622,0.67470532,0.00000000,0.24639420,0.00000000
0.27313657,1.36433704,0.00115178,0.05192004,0.45613899,0.64751563,0.66022734,0.00000000,0.23727786,0.00000000
0.27913957,1.31720372,0.00105981,0.05008956,0.44045149,0.61070756,0.64799550,0.00000000,0.22906246,0.00000000
0.28514257,1.27592404,0.00097412,0.04855723,0.42571542,0.57709816,0.63813669,0.00000000,0.22186855,0.00000000
0.29114557,1.24081969,0.00089533,0.04733540,0.41198399,0.54697331,0.63068132,0.00000000,0.21577572,0.00000000
0.29714857,1.21197962,0.00082384,0.04642579,0.39926159,0.52049622,0.62556491,0.00000000,0.21082094,0.00000000
0.30315158,1.18926700,0.00075985,0.04581967,0.38750880,0.49770935,0.62263299,0.00000000,0.20699860,0.00000000
0.30915458,1.17233370,0.00070339,0.04549852,0.37664862,0.47854027,0.62164879,0.00000000,0.20426206,0.00000000
0.31515758,1.16064118,0.00065427,0.04543485,0.36657364,0.46281114,0.62230354,0.00000000,0.20252664,0.00000000
0.32116058,1.15348683,0.00061217,0.04559342,0.35715363,0.45025108,0.62422879,0.00000000,0.20167381,0.00000000
0.32716358,1.15003480,0.00057660,0.04593256,0.34824327,0.44051094,0.62701037,0.00000000,0.20155652,0.00000000
0.33316658,1.14934986,0.00054696,0.04640568,0.33968971,0.43317988,0.63020341,0.00000000,0.20200532,0.00000000
0.33916958,1.15043329,0.00052257,0.04696300,0.33133966,0.42780290,0.63334796,0.00000000,0.20283509,0.00000000
0.34517259,1.15225944,0.00050267,0.04755317,0.32304581,0.42389895,0.63598475,0.00000000,0.20385208,0.00000000
0.35117559,1.15381187,0.00048648,0.04812503,0.31467241,0.42097872,0.63767054,0.00000000,0.20486109,0.00000000
0.35717859,1.15411778,0.00047322,0.04862925,0.30609989,0.41856184,0.63799265,0.00000000,0.20567238,0.00000000
0.36318159,1.15227991,0.00046212,0.04901989,0.29722859,0.41619265,0.63658225,0.00000000,0.20610825,0.00000000
0.36918459,1.14750474,0.00045246,0.04925577,0.28798136,0.41345440,0.63312598,0.00000000,0.20600896,0.00000000
0.37518759,1.13912645,0.00044357,0.04930166,0.27830532,0.40998129,0.62737574,0.00000000,0.20523785,0.00000000
0.38119060,1.12662581,0.00043488,0.04912926,0.26817263,0.40546818,0.61915608,0.00000000,0.20368544,0.00000000
0.38719360,1.10964367,0.00042588,0.04871783,0.25758046,0.39967778,0.60836945,0.00000000,0.20127256,0.00000000
0.39319660,1.08798885,0.00041618,0.04805461,0.24655024,0.39244518,0.59499872,0.00000000,0.19795219,0.00000000
0.39919960,1.06164026,0.00040545,0.04713493,0.23512619,0.38367980,0.57910737,0.00000000,0.19371028,0.00000000
0.40520260,1.03074357,0.00039351,0.04596205,0.22337340,0.37336475,0.56083716,0.00000000,0.18856527,0.00000000
0.41120560,0.99560264,0.00038024,0.04454668,0.21137544,0.36155391,0.54040352,0.00000000,0.18256673,0.00000000
0.41720860,0.95666650,0.00036561,0.04290629,0.19923162,0.34836689,0.51808894,0.00000000,0.17579281,0.00000000
0.42321161,0.91451220,0.00034967,0.04106431,0.18705409,0.33398222,0.49423453,0.00000000,0.16834706,0.00000000
0.42921461,0.86982474,0.00033255,0.03904899,0.17496472,0.31862915,0.46923030,0.00000000,0.16035450,0.00000000
0.43521761,0.82337464,0.00031442,0.03689231,0.16309203,0.30257839,0.44350428,0.00000000,0.15195720,0.00000000
0.44122061,0.77599422,0.00029550,0.03462878,0.15156807,0.28613224,0.41751120,0.00000000,0.14330962,0.00000000
0.44722361,0.72855333,0.00027605,0.03229422,0.14052547,0.26961442,0.39172077,0.00000000,0.13457382,0.00000000
0.45322661,0.68193549,0.00025635,0.02992456,0.13009463,0.25336000,0.36660620,0.00000000,0.12591473,0.00000000
0.45922961,0.63701502,0.00023666,0.02755484,0.12040110,0.23770567,0.34263315,0.00000000,0.11749568,0.00000000
0.46523262,0.59463573,0.00021729,0.02521815,0.11156316,0.22298066,0.32024933,0.00000000,0.10947416,0.00000000
0.47123562,0.55559168,0.00019849,0.02294491,0.10368975,0.20949842,0.29987503,0.00000000,0.10199813,0.00000000
0.47723862,0.52061029,0.00018054,0.02076215,0.09687848,0.19754919,0.28189468,0.00000000,0.09520274,0.00000000
0.48324162,0.49033784,0.00016368,0.01869305,0.09121406,0.18739357,0.26664944,0.00000000,0.08920756,0.00000000
0.48924462,0.46532750,0.00014814,0.01675668,0.08676682,0.17925710,0.25443095,0.00000000,0.08411439,0.00000000
0.49524762,0.44602975,0.00013413,0.01496780,0.08359151,0.17332569,0.24547608,0.00000000,0.08000553,0.00000000
0.50125063,0.43278514,0.00012185,0.01333691,0.08172629,0.16974213,0.23996277,0.00000000,0.07694252,0.00000000
0.50725363,0.42581914,0.00011148,0.01187040,0.08119194,0.16860327,0.23800685,0.00000000,0.07496530,0.00000000
0.51325663,0.42523898,0.00010320,0.01057077,0.08199118,0.16995822,0.23965970,0.00000000,0.07409186,0.00000000
0.51925963,0.43103240,0.00009721,0.00943701,0.08410835,0.17380713,0.24490699,0.00000000,0.07431807,0.00000000
0.52526263,0.44306813,0.00009370,0.00846494,0.08750917,0.18010087,0.25366825,0.00000000,0.07561805,0.00000000
0.53126563,0.46109829,0.00009288,0.00764770,0.09214091,0.18874147,0.26579743,0.00000000,0.07794465,0.00000000
0.53726863,0.48476249,0.00009500,0.00697618,0.09793276,0.19958328,0.28108459,0.00000000,0.08123045,0.00000000
0.54327164,0.51359397,0.00010032,0.00643944,0.10479663,0.21243514,0.29925872,0.00000000,0.08538886,0.00000000
0.54927464,0.54702771,0.00010917,0.00602520,0.11262834,0.22706340,0.31999175,0.00000000,0.09031576,0.00000000
0.55527764,0.58441079,0.00012191,0.00572018,0.12130921,0.24319588,0.34290407,0.00000000,0.09589137,0.00000000
0.56128064,0.62501476,0.00013895,0.00551056,0.13070810,0.26052700,0.36757129,0.00000000,0.10198245,0.00000000
0.56728364,0.66805040,0.00016075,0.00538224,0.14068395,0.27872373,0.39353247,0.00000000,0.10844503,0.00000000
0.57328664,0.71268428,0.00018781,0.00532121,0.15108860,0.29743267,0.42029969,0.00000000,0.11512723,0.00000000
0.57928964,0.75805726,0.00022068,0.00531379,0.16177005,0.31628787,0.44736876,0.00000000,0.12187266,0.00000000
0.58529265,0.80330422,0.00025994,0.00534684,0.17257588,0.33491942,0.47423083,0.00000000,0.12852383,0.00000000
0.59129565,0.84757465,0.00030618,0.00540803,0.18335684,0.35296241,0.50038464,0.00000000,0.13492592,0.00000000
0.59729865,0.89005331,0.00035999,0.00548593,0.19397033,0.37006611,0.52534893,0.00000000,0.14093046,0.00000000
0.60330165,0.92998031,0.00042192,0.00557018,0.20428371,0.38590295,0.54867452,0.00000000,0.14639907,0.00000000
0.60930465,0.96666970,0.00049249,0.00565162,0.21417725,0.40017698,0.56995565,0.00000000,0.15120689,0.00000000
0.61530765,0.99952573,0.00057214,0.00572233,0.22354649,0.41263140,0.58884000,0.00000000,0.15524580,0.00000000
0.62131066,1.02805619,0.00066117,0.00577569,0.23230402,0.42305496,0.60503698,0.00000000,0.15842705,0.00000000
0.62731366,1.05188200,0.00075977,0.00580642,0.24038038,0.43128668,0.61832379,0.00000000,0.16068338,0.00000000
0.63331666,1.07074267,0.00086792,0.00581056,0.24772424,0.43721892,0.62854911,0.00000000,0.16197040,0.00000000
0.63931966,1.08449729,0.00098543,0.00578545,0.25430162,0.44079852,0.63563402,0.00000000,0.16226726,0.00000000
0.64532266,1.09312118,0.00111184,0.00572964,0.26009440,0.44202591,0.63957037,0.00000000,0.16157647,0.00000000
0.65132566,1.09669821,0.00124645,0.00564285,0.26509807,0.44095241,0.64041641,0.00000000,0.15992299,0.00000000
0.65732866,1.09540935,0.00138832,0.00552580,0.26931896,0.43767572,0.63829023,0.00000000,0.15735254,0.00000000
0.66333167,1.08951817,0.00153620,0.00538018,0.27277112,0.43233396,0.63336114,0.00000000,0.15392928,0.00000000
0.66933467,1.07935400,0.00168859,0.00520839,0.27547297,0.42509849,0.62583963,0.00000000,0.14973296,0.00000000
0.67533767,1.06529392,0.00184376,0.00501349,0.27744416,0.41616603,0.61596648,0.00000000,0.14485564,0.00000000
0.68134067,1.04774434,0.00199975,0.00479901,0.27870261,0.40575041,0.60400146,0.00000000,0.13939824,0.00000000
0.68734367,1.02712346,0.00215444,0.00456878,0.27926221,0.39407439,0.59021245,0.00000000,0.13346696,0.00000000
0.69334667,1.00384529,0.00230558,0.00432681,0.27913106,0.38136197,0.57486535,0.00000000,0.12716982,0.00000000
0.69934967,0.97830614,0.00245088,0.00407716,0.27831063,0.36783160,0.55821533,0.00000000,0.12061350,0.00000000
0.70535268,0.95087421,0.00258807,0.00382383,0.27679575,0.35369042,0.54049982,0.00000000,0.11390049,0.00000000
0.71135568,0.92188247,0.00271496,0.00357065,0.27457547,0.33912997,0.52193341,0.00000000,0.10712677,0.00000000
0.71735868,0.89162513,0.00282954,0.00332122,0.27163471,0.32432320,0.50270483,0.00000000,0.10038006,0.00000000
0.72336168,0.86035751,0.00293008,0.00307888,0.26795660,0.30942303,0.48297592,0.00000000,0.09373864,0.00000000
0.72936468,0.82829896,0.00301513,0.00284669,0.26352534,0.29456229,0.46288250,0.00000000,0.08727074,0.00000000
0.73536768,0.79563826,0.00308367,0.00262743,0.25832933,0.27985478,0.44253673,0.00000000,0.08103458,0.00000000
0.74137069,0.76254106,0.00313508,0.00242363,0.25236441,0.26539744,0.42203084,0.00000000,0.07507887,0.00000000
0.74737369,0.72915828,0.00316923,0.00223763,0.24563686,0.25127317,0.40144154,0.00000000,0.06944369,0.00000000
0.75337669,0.69563502,0.00318648,0.00207165,0.23816607,0.23755407,0.38083490,0.00000000,0.06416186,0.00000000
0.75937969,0.66211904,0.00318769,0.00192783,0.22998668,0.22430491,0.36027125,0.00000000,0.05926038,0.00000000
0.76538269,0.62876825,0.00317414,0.00180839,0.22114990,0.21158636,0.33980960,0.00000000,0.05476205,0.00000000
0.77138569,0.59575662,0.00314759,0.00171563,0.21172407,0.19945793,0.31951148,0.00000000,0.05068718,0.00000000
0.77738869,0.56327816,0.00311010,0.00165206,0.20179436,0.18798029,0.29944376,0.00000000,0.04705510,0.00000000
0.78339170,0.53154870,0.00306407,0.00162044,0.19146163,0.17721692,0.27968049,0.00000000,0.04388561,0.00000000
0.78939470,0.50080537,0.00301206,0.00162388,0.18084045,0.16723495,0.26030360,0.00000000,0.04120007,0.00000000
0.79539770,0.47130397,0.00295673,0.00166581,0.17005648,0.15810519,0.24140249,0.00000000,0.03902230,0.00000000
0.80140070,0.44331430,0.00290072,0.00175007,0.15924334,0.14990140,0.22307274,0.00000000,0.03737909,0.00000000
0.80740370,0.41711387,0.00284659,0.00188079,0.14853902,0.14269880,0.20541395,0.00000000,0.03630027,0.00000000
0.81340670,0.39298028,0.00279664,0.00206245,0.13808215,0.13657201,0.18852695,0.00000000,0.03581850,0.00000000
0.81940970,0.37118276,0.00275289,0.00229971,0.12800822,0.13159248,0.17251073,0.00000000,0.03596854,0.00000000
0.82541271,0.35197336,0.00271697,0.00259733,0.11844592,0.12782563,0.15745909,0.00000000,0.03678624,0.00000000
0.83141571,0.33557801,0.00269003,0.00296000,0.10951375,0.12532771,0.14345743,0.00000000,0.03830712,0.00000000
0.83741871,0.32218803,0.00267276,0.00339217,0.10131701,0.12414276,0.13057974,0.00000000,0.04056461,0.00000000
0.84342171,0.31195242,0.00266532,0.00389781,0.09394524,0.12429954,0.11888597,0.00000000,0.04358808,0.00000000
0.84942471,0.30497098,0.00266735,0.00448019,0.08747018,0.12580879,0.10841986,0.00000000,0.04740062,0.00000000
0.85542771,0.30128881,0.00267799,0.00514159,0.08194429,0.12866076,0.09920744,0.00000000,0.05201669,0.00000000
0.86143072,0.30089209,0.00269593,0.00588308,0.07739981,0.13282326,0.09125598,0.00000000,0.05743982,0.00000000
0.86743372,0.30370534,0.00271945,0.00670424,0.07384834,0.13824015,0.08455365,0.00000000,0.06366028,0.00000000
0.87343672,0.30959031,0.00274653,0.00760288,0.07128095,0.14483056,0.07906968,0.00000000,0.07065297,0.00000000
0.87943972,0.31834642,0.00277489,0.00857489,0.06966874,0.15248863,0.07475509,0.00000000,0.07837570,0.00000000
0.88544272,0.32971280,0.00280215,0.00961407,0.06896382,0.16108407,0.07154380,0.00000000,0.08676774,0.00000000
0.89144572,0.34337196,0.00282587,0.01071197,0.06910072,0.17046338,0.06935429,0.00000000,0.09574905,0.00000000
0.89744872,0.35895496,0.00284367,0.01185793,0.06999809,0.18045183,0.06809140,0.00000000,0.10522007,0.00000000
0.90345173,0.37604807,0.00285335,0.01303905,0.07156072,0.19085618,0.06764856,0.00000000,0.11506223,0.00000000
0.90945473,0.39420086,0.00285292,0.01424044,0.07368186,0.20146810,0.06791013,0.00000000,0.12513931,0.00000000
0.91545773,0.41293546,0.00284076,0.01544533,0.07624576,0.21206825,0.06875394,0.00000000,0.13529950,0.00000000
0.92146073,0.43175692,0.00281558,0.01663548,0.07913033,0.22243085,0.07005392,0.00000000,0.14537832,0.00000000
0.92746373,0.45016439,0.00277652,0.01779156,0.08221004,0.23232885,0.07168275,0.00000000,0.15520220,0.00000000
0.93346673,0.46766291,0.00272316,0.01889365,0.08535880,0.24153928,0.07351455,0.00000000,0.16459281,0.00000000
0.93946973,0.48377541,0.00265554,0.01992175,0.08845301,0.24984883,0.07542750,0.00000000,0.17337172,0.00000000
0.94547274,0.49805460,0.00257409,0.02085639,0.09137437,0.25705939,0.07730635,0.00000000,0.18136550,0.00000000
0.95147574,0.51009441,0.00247967,0.02167923,0.09401277,0.26299344,0.07904478,0.00000000,0.18841092,0.00000000
0.95747874,0.51954054,0.00237348,0.02237363,0.09626880,0.26749890,0.08054757,0.00000000,0.19435999,0.00000000
0.96348174,0.52609969,0.00225702,0.02292521,0.09805614,0.27045353,0.08173246,0.00000000,0.19908478,0.00000000
0.96948474,0.52954730,0.00213201,0.02332235,0.09930346,0.27176848,0.08253179,0.00000000,0.20248158,0.00000000
0.97548774,0.52973322,0.00200034,0.02355658,0.09995595,0.27139093,0.08289373,0.00000000,0.20447443,0.00000000
0.98149075,0.52658530,0.00186400,0.02362290,0.09997641,0.26930568,0.08278315,0.00000000,0.20501767,0.00000000
0.98749375,0.52011067,0.00172498,0.02351997,0.09934573,0.26553574,0.08218217,0.00000000,0.20409750,0.00000000
0.99349675,0.51039466,0.00158525,0.02325013,0.09806288,0.26014167,0.08109030,0.00000000,0.20173241,0.00000000
0.99949975,0.49759746,0.00144667,0.02281941,0.09614444,0.25321998,0.07952426,0.00000000,0.19797254,0.00000000
1.00550275,0.48194864,0.00131093,0.02223727,0.09362349,0.24490051,0.07751751,0.00000000,0.19289790,0.00000000
1.01150575,0.46373989,0.00117955,0.02151634,0.09054823,0.23534296,0.07511956,0.00000000,0.18661561,0.00000000
1.01750875,0.44331630,0.00105385,0.02067202,0.08698012,0.22473281,0.07239514,0.00000000,0.17925636,0.00000000
1.02351176,0.42106663,0.00093488,0.01972200,0.08299178,0.21327682,0.06942335,0.00000000,0.17097012,0.00000000
1.02951476,0.39741307,0.00082347,0.01868576,0.07866481,0.20119835,0.06629685,0.00000000,0.16192141,0.00000000
1.03551776,0.37280096,0.00072021,0.01758404,0.07408747,0.18873267,0.06312123,0.00000000,0.15228441,0.00000000
1.04152076,0.34768904,0.00062546,0.01643829,0.06935247,0.17612270,0.06001460,0.00000000,0.14223799,0.00000000
1.04752376,0.32254055,0.00053937,0.01527020,0.06455491,0.16361514,0.05710761,0.00000000,0.13196101,0.00000000
1.05352676,0.29781576,0.00046191,0.01410127,0.05979052,0.15145733,0.05454376,0.00000000,0.12162797,0.00000000
1.05952976,0.27396602,0.00039287,0.01295242,0.05515422,0.13989489,0.05248021,0.00000000,0.11140532,0.00000000
1.06553277,0.25142968,0.00033195,0.01184372,0.05073900,0.12917024,0.05108901,0.00000000,0.10144843,0.00000000
1.07153577,0.23062981,0.00027870,0.01079428,0.04663529,0.11952201,0.05055861,0.00000000,0.09189926,0.00000000
1.07753877,0.21197384,0.00023263,0.00982209,0.04293070,0.11118523,0.05109577,0.00000000,0.08288499,0.00000000
1.08354177,0.19585473,0.00019320,0.00894414,0.03971008,0.10439222,0.05292748,0.00000000,0.07451725,0.00000000
1.08954477,0.18265358,0.00015983,0.00817645,0.03705597,0.09937395,0.05630289,0.00000000,0.06689224,0.00000000
1.09554777,0.17274315,0.00013194,0.00753438,0.03504915,0.09636172,0.06149495,0.00000000,0.06009140,0.00000000
1.10155078,0.16649186,0.00010899,0.00703278,0.03376948,0.09558879,0.06880144,0.00000000,0.05418253,0.00000000
1.10755378,0.16426777,0.00009045,0.00668633,0.03329658,0.09729166,0.07854520,0.00000000,0.04922142,0.00000000
1.11355678,0.16644194,0.00007582,0.00650986,0.03371048,0.10171085,0.09107324,0.00000000,0.04525356,0.00000000
1.11955978,0.17339059,0.00006468,0.00651859,0.03509204,0.10909064,0.10675430,0.00000000,0.04231593,0.00000000
1.12556278,0.18549561,0.00005662,0.00672839,0.03752293,0.11967772,0.12597484,0.00000000,0.04043871,0.00000000
1.13156578,0.20314292,0.00005132,0.00715596,0.04108525,0.13371837,0.14913292,0.00000000,0.03964673,0.00000000
1.13756878,0.22671820,0.00004848,0.00781890,0.04586047,0.15145418,0.17663011,0.00000000,0.03996057,0.00000000
1.14357179,0.25659996,0.00004787,0.00873567,0.05192785,0.17311602,0.20886113,0.00000000,0.04139721,0.00000000
1.14957479,0.29314966,0.00004929,0.00992543,0.05936221,0.19891652,0.24620137,0.00000000,0.04397021,0.00000000
1.15557779,0.33669900,0.00005260,0.01140775,0.06823100,0.22904101,0.28899244,0.00000000,0.04768934,0.00000000
1.16158079,0.38753470,0.00005765,0.01320214,0.07859091,0.26363721,0.33752606,0.00000000,0.05255972,0.00000000
1.16758379,0.44588112,0.00006435,0.01532746,0.09048387,0.30280408,0.39202670,0.00000000,0.05858045,0.00000000
1.17358679,0.51188135,0.00007261,0.01780121,0.10393288,0.34658019,0.45263369,0.00000000,0.06574297,0.00000000
1.17958979,0.58557766,0.00008235,0.02063869,0.11893756,0.39493222,0.51938335,0.00000000,0.07402900,0.00000000
1.18559280,0.66689213,0.00009349,0.02385210,0.13546981,0.44774414,0.59219223,0.00000000,0.08340840,0.00000000
1.19159580,0.75560854,0.00010595,0.02744952,0.15346987,0.50480774,0.67084212,0.00000000,0.09383705,0.00000000
1.19759880,0.85135673,0.00011963,0.03143403,0.17284283,0.56581520,0.75496810,0.00000000,0.10525481,0.00000000
1.20360180,0.95360037,0.00013440,0.03580266,0.19345611,0.63035429,0.84405019,0.00000000,0.11758387,0.00000000
1.20960480,1.06162936,0.00015015,0.04054567,0.21513796,0.69790673,0.93740985,0.00000000,0.13072748,0.00000000
1.21560780,1.17455771,0.00016670,0.04564577,0.23767734,0.76785025,1.03421183,0.00000000,0.14456932,0.00000000
1.22161081,1.29132762,0.00018386,0.05107763,0.26082525,0.83946456,1.13347189,0.00000000,0.15897360,0.00000000
1.22761381,1.41072036,0.00020144,0.05680765,0.28429771,0.91194144,1.23407080,0.00000000,0.17378590,0.00000000
1.23361681,1.53137399,0.00021918,0.06279397,0.30778040,0.98439878,1.33477460,0.00000000,0.18883488,0.00000000
1.23961981,1.65180790,0.00023685,0.06898675,0.33093483,1.05589847,1.43426055,0.00000000,0.20393478,0.00000000
1.24562281,1.77045359,0.00025416,0.07532888,0.35340612,1.12546744,1.53114852,0.00000000,0.21888880,0.00000000
1.25162581,1.88569080,0.00027084,0.08175688,0.37483189,1.19212137,1.62403640,0.00000000,0.23349306,0.00000000
1.25762881,1.99588783,0.00028660,0.08820225,0.39485216,1.25489003,1.71153856,0.00000000,0.24754126,0.00000000
1.26363182,2.09944456,0.00030117,0.09459295,0.41311982,1.31284342,1.79232577,0.00000000,0.26082965,0.00000000
1.26963482,2.19483645,0.00031429,0.10085518,0.42931119,1.36511759,1.86516479,0.00000000,0.27316228,0.00000000
1.27563782,2.28065766,0.00032571,0.10691533,0.44313625,1.41093898,1.92895608,0.00000000,0.28435622,0.00000000
1.28164082,2.35566141,0.00033522,0.11270191,0.45434811,1.44964633,1.98276773,0.00000000,0.29424657,0.00000000
1.28764382,2.41879587,0.00034265,0.11814761,0.46275118,1.48070912,2.02586414,0.00000000,0.30269101,0.00000000
1.29364682,2.46923381,0.00034785,0.12319113,0.46820764,1.50374172,2.05772797,0.00000000,0.30957375,0.00000000
1.29964982,2.50639477,0.00035074,0.12777893,0.47064207,1.51851272,2.07807435,0.00000000,0.31480863,0.00000000
1.30565283,2.52995865,0.00035129,0.13186664,0.47004367,1.52494888,2.08685661,0.00000000,0.31834127,0.00000000
1.31165583,2.53987025,0.00034949,0.13542014,0.46646630,1.52313381,2.08426324,0.00000000,0.32015019,0.00000000
1.31765883,2.53633447,0.00034541,0.13841631,0.46002608,1.51330126,2.07070633,0.00000000,0.32024680,0.00000000
1.32366183,2.51980264,0.00033915,0.14084326,0.45089675,1.49582360,2.04680202,0.00000000,0.31867436,0.00000000
1.32966483,2.49095066,0.00033087,0.14270019,0.43930312,1.47119605,2.01334392,0.00000000,0.31550583,0.00000000
1.33566783,2.45065008,0.00032075,0.14399675,0.42551267,1.44001743,1.97127101,0.00000000,0.31084090,0.00000000
1.34167084,2.39993372,0.00030901,0.14475207,0.40982608,1.40296837,1.92163144,0.00000000,0.30480217,0.00000000
1.34767384,2.33995738,0.00029588,0.14499338,0.39256672,1.36078818,1.86554420,0.00000000,0.29753072,0.00000000
1.35367684,2.27195961,0.00028163,0.14475443,0.37407002,1.31425112,1.80416030,0.00000000,0.28918137,0.00000000
1.35967984,2.19722132,0.00026650,0.14407362,0.35467288,1.26414347,1.73862536,0.00000000,0.27991765,0.00000000
1.36568284,2.11702704,0.00025077,0.14299217,0.33470371,1.21124199,1.67004528,0.00000000,0.26990688,0.00000000
1.37168584,2.03262943,0.00023469,0.14155220,0.31447354,1.15629481,1.59945626,0.00000000,0.25931541,0.00000000
1.37768884,1.94521835,0.00021850,0.13979496,0.29426845,1.10000525,1.52780037,0.00000000,0.24830428,0.00000000
1.38369185,1.85589555,0.00020240,0.13775928,0.27434357,1.04301900,1.45590733,0.00000000,0.23702548,0.00000000
1.38969485,1.76565559,0.00018661,0.13548028,0.25491892,0.98591500,1.38448297,0.00000000,0.22561879,0.00000000
1.39569785,1.67537327,0.00017128,0.13298837,0.23617688,0.92919982,1.31410419,0.00000000,0.21420945,0.00000000
1.40170085,1.58579761,0.00015656,0.13030874,0.21826154,0.87330566,1.24522025,0.00000000,0.20290659,0.00000000
1.40770385,1.49755173,0.00014257,0.12746109,0.20127956,0.81859139,1.17815946,0.00000000,0.19180240,0.00000000
1.41370685,1.41113825,0.00012938,0.12445986,0.18530247,0.76534629,1.11314070,0.00000000,0.18097209,0.00000000
1.41970985,1.32694900,0.00011707,0.12131473,0.17037010,0.71379602,1.05028834,0.00000000,0.17047453,0.00000000
1.42571286,1.24527826,0.00010567,0.11803149,0.15649489,0.66411004,0.98964961,0.00000000,0.16035348,0.00000000
1.43171586,1.16633818,0.00009522,0.11461305,0.14366675,0.61641006,0.93121321,0.00000000,0.15063921,0.00000000
1.43771886,1.09027548,0.00008572,0.11106070,0.13185817,0.57077888,0.87492790,0.00000000,0.14135056,0.00000000
1.44372186,1.01718822,0.00007721,0.10737540,0.12102935,0.52726903,0.82072026,0.00000000,0.13249716,0.00000000
1.44972486,0.94714175,0.00006968,0.10355907,0.11113306,0.48591089,0.76851057,0.00000000,0.12408175,0.00000000
1.45572786,0.88018321,0.00006317,0.09961579,0.10211906,0.44671994,0.71822638,0.00000000,0.11610240,0.00000000
1.46173087,0.81635384,0.00005773,0.09555289,0.09393794,0.40970276,0.66981317,0.00000000,0.10855469,0.00000000
1.46773387,0.75569879,0.00005343,0.09138174,0.08654427,0.37486185,0.62324209,0.00000000,0.10143355,0.00000000
1.47373687,0.69827439,0.00005039,0.08711844,0.07989896,0.34219909,0.57851457,0.00000000,0.09473484,0.00000000
1.47973987,0.64415265,0.00004879,0.08278412,0.07397096,0.31171801,0.53566424,0.00000000,0.08845653,0.00000000
1.48574287,0.59342346,0.00004888,0.07840502,0.06873817,0.28342483,0.49475634,0.00000000,0.08259957,0.00000000
1.49174587,0.54619455,0.00005100,0.07401234,0.06418773,0.25732868,0.45588509,0.00000000,0.07716828,0.00000000
1.49774887,0.50258973,0.00005559,0.06964185,0.06031579,0.23344098,0.41916967,0.00000000,0.07217042,0.00000000
1.50375188,0.46274595,0.00006325,0.06533332,0.05712677,0.21177434,0.38474925,0.00000000,0.06761691,0.00000000
1.50975488,0.42680941,0.00007474,0.06112982,0.05463230,0.19234121,0.35277760,0.00000000,0.06352120,0.00000000
