energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.17258629,1.06682908,0.00001646,0.09952398,0.08579529,0.45146830,0.00350927,0.47884070,0.16062369,0.06965088
-3.16658329,1.04359983,0.00001392,0.09724221,0.07936660,0.44156718,0.00343619,0.46845108,0.15661574,0.06849627
-3.16058029,1.01829219,0.00001201,0.09473181,0.07379583,0.43098648,0.00335890,0.45702635,0.15232294,0.06712058
-3.15457729,0.99047294,0.00001070,0.09194686,0.06893523,0.41956176,0.00327587,0.44435287,0.14766983,0.06550662
-3.14857429,0.95993644,0.00000995,0.08886082,0.06466539,0.40722892,0.00318653,0.43031892,0.14261219,0.06365068
-3.14257129,0.92669329,0.00000975,0.08546545,0.06089460,0.39402031,0.00309116,0.41490865,0.13713562,0.06156189
-3.13656828,0.89095341,0.00001008,0.08176922,0.05755767,0.38005819,0.00299085,0.39819369,0.13125325,0.05926118
-3.13056528,0.85310414,0.00001097,0.07779518,0.05461412,0.36554614,0.00288739,0.38032266,0.12500269,0.05677996
-3.12456228,0.81368464,0.00001243,0.07357865,0.05204595,0.35075852,0.00278319,0.36150917,0.11844233,0.05415850
-3.11855928,0.77335762,0.00001450,0.06916455,0.04985511,0.33602873,0.00268118,0.34201879,0.11164730,0.05144415
-3.11255628,0.73287951,0.00001724,0.06460476,0.04806072,0.32173653,0.00258468,0.32215556,0.10470523,0.04868950
-3.10655328,0.69307021,0.00002071,0.05995539,0.04669617,0.30829489,0.00249728,0.30224846,0.09771193,0.04595041
-3.10055028,0.65478343,0.00002499,0.05527424,0.04580612,0.29613678,0.00242279,0.28263840,0.09076727,0.04328418
-3.09454727,0.61887853,0.00003017,0.05061850,0.04544357,0.28570227,0.00236504,0.26366607,0.08397134,0.04074773
-3.08854427,0.58619443,0.00003634,0.04604264,0.04566692,0.27742624,0.00232784,0.24566101,0.07742101,0.03839595
-3.08254127,0.55752645,0.00004361,0.04159677,0.04653718,0.27172684,0.00231483,0.22893213,0.07120705,0.03628025
-3.07653827,0.53360619,0.00005208,0.03732525,0.04811532,0.26899511,0.00232943,0.21375985,0.06541173,0.03444729
-3.07053527,0.51508487,0.00006188,0.03326581,0.05045976,0.26958569,0.00237471,0.20038996,0.06010710,0.03293793
-3.06453227,0.50252022,0.00007313,0.02944895,0.05362411,0.27380883,0.00245332,0.18902916,0.05535380,0.03178645
-3.05852926,0.49636678,0.00008592,0.02589774,0.05765509,0.28192382,0.00256745,0.17984222,0.05120044,0.03101996
-3.05252626,0.49696973,0.00010039,0.02262792,0.06259076,0.29413383,0.00271871,0.17295078,0.04768355,0.03065803
-3.04652326,0.50456186,0.00011664,0.01964833,0.06845901,0.31058220,0.00290817,0.16843338,0.04482788,0.03071257
-3.04052026,0.51926366,0.00013477,0.01696145,0.07527635,0.33135032,0.00313624,0.16632686,0.04264718,0.03118786
-3.03451726,0.54108610,0.00015489,0.01456419,0.08304713,0.35645702,0.00340269,0.16662868,0.04114524,0.03208082
-3.02851426,0.56993608,0.00017709,0.01244874,0.09176301,0.38585947,0.00370667,0.16930013,0.04031714,0.03338136
-3.02251126,0.60562396,0.00020145,0.01060348,0.10140295,0.41945571,0.00404668,0.17427018,0.04015065,0.03507297
-3.01650825,0.64787318,0.00022806,0.00901390,0.11193345,0.45708851,0.00442062,0.18143979,0.04062774,0.03713336
-3.01050525,0.69633134,0.00025698,0.00766343,0.12330928,0.49855069,0.00482582,0.19068651,0.04172605,0.03953528
-3.00450225,0.75058258,0.00028829,0.00653428,0.13547447,0.54359155,0.00525914,0.20186924,0.04342031,0.04224739
-2.99849925,0.81016070,0.00032204,0.00560815,0.14836359,0.59192428,0.00571699,0.21483287,0.04568369,0.04523522
-2.99249625,0.87456255,0.00035831,0.00486677,0.16190330,0.64323394,0.00619545,0.22941282,0.04848900,0.04846211
-2.98649325,0.94326121,0.00039716,0.00429241,0.17601396,0.69718575,0.00669034,0.24543919,0.05180962,0.05189029
-2.98049025,1.01571841,0.00043865,0.00386822,0.19061123,0.75343317,0.00719734,0.26274041,0.05562037,0.05548182
-2.97448724,1.09139559,0.00048284,0.00357847,0.20560763,0.81162545,0.00771204,0.28114633,0.05989801,0.05919954
-2.96848424,1.16976311,0.00052978,0.00340868,0.22091385,0.87141414,0.00823009,0.30049061,0.06462162,0.06300793
-2.96248124,1.25030715,0.00057956,0.00334565,0.23643972,0.93245815,0.00874720,0.32061228,0.06977261,0.06687384
-2.95647824,1.33253409,0.00063220,0.00337743,0.25209483,0.99442715,0.00925925,0.34135653,0.07533465,0.07076710
-2.95047524,1.41597191,0.00068777,0.00349320,0.26778871,1.05700307,0.00976234,0.36257465,0.08129325,0.07466094
-2.94447224,1.50016897,0.00074629,0.00368316,0.28343053,1.11987957,0.01025275,0.38412328,0.08763526,0.07853226
-2.93846923,1.58469005,0.00080779,0.00393833,0.29892840,1.18275962,0.01072703,0.40586291,0.09434813,0.08236170
-2.93246623,1.66911035,0.00087225,0.00425041,0.31418836,1.24535157,0.01118190,0.42765602,0.10141918,0.08613354
-2.92646323,1.75300789,0.00093963,0.00461157,0.32911310,1.30736380,0.01161429,0.44936487,0.10883466,0.08983543
-2.92046023,1.83595515,0.00100986,0.00501433,0.34360071,1.36849889,0.01202123,0.47084929,0.11657898,0.09345804
-2.91445723,1.91751086,0.00108283,0.00545145,0.35754350,1.42844761,0.01239987,0.49196476,0.12463382,0.09699456
-2.90845423,1.99721296,0.00115837,0.00591581,0.37082713,1.48688356,0.01274738,0.51256104,0.13297744,0.10044016
-2.90245123,2.07457346,0.00123628,0.00640042,0.38333033,1.54345918,0.01306091,0.53248150,0.14158409,0.10379150
-2.89644822,2.14907627,0.00131629,0.00689843,0.39492519,1.59780357,0.01333760,0.55156367,0.15042356,0.10704620
-2.89044522,2.22017847,0.00139810,0.00740319,0.40547841,1.64952278,0.01357456,0.56964083,0.15946092,0.11020245
-2.88444222,2.28731553,0.00148134,0.00790836,0.41485327,1.69820272,0.01376884,0.58654506,0.16865642,0.11325874
-2.87843922,2.34991048,0.00156560,0.00840813,0.42291262,1.74341488,0.01391756,0.60211146,0.17796559,0.11621366
-2.87243622,2.40738702,0.00165042,0.00889734,0.42952266,1.78472480,0.01401789,0.61618376,0.18733942,0.11906598
-2.86643322,2.45918586,0.00173529,0.00937179,0.43455744,1.82170272,0.01406718,0.62862085,0.19672473,0.12181475
-2.86043022,2.50478367,0.00181969,0.00982844,0.43790385,1.85393616,0.01406309,0.63930419,0.20606453,0.12445963
-2.85442721,2.54371353,0.00190303,0.01026571,0.43946693,1.88104352,0.01400365,0.64814559,0.21529850,0.12700136
-2.84842421,2.57558570,0.00198470,0.01068371,0.43917507,1.90268793,0.01388747,0.65509507,0.22436339,0.12944225
-2.84242121,2.60010760,0.00206409,0.01108450,0.43698497,1.91859055,0.01371379,0.66014824,0.23319352,0.13178682
-2.83641821,2.61710158,0.00214052,0.01147229,0.43288585,1.92854249,0.01348262,0.66335292,0.24172116,0.13404237
-2.83041521,2.62651951,0.00221334,0.01185358,0.42690281,1.93241449,0.01319485,0.66481437,0.24987695,0.13621960
-2.82441221,2.62845328,0.00228185,0.01223731,0.41909895,1.93016398,0.01285227,0.66469897,0.25759033,0.13833311
-2.81840920,2.62314036,0.00234534,0.01263488,0.40957619,1.92183893,0.01245762,0.66323586,0.26479002,0.14040188
-2.81240620,2.61096425,0.00240311,0.01306011,0.39847456,1.90757843,0.01201458,0.66071637,0.27140458,0.14244948
-2.80640320,2.59244959,0.00245445,0.01352911,0.38597003,1.88760998,0.01152771,0.65749108,0.27736312,0.14450425
-2.80040020,2.56825217,0.00249864,0.01406007,0.37227089,1.86224377,0.01100236,0.65396454,0.28259620,0.14659923
-2.79439720,2.53914427,0.00253499,0.01467299,0.35761279,1.83186438,0.01044456,0.65058760,0.28703698,0.14877183
-2.78839420,2.50599608,0.00256285,0.01538919,0.34225273,1.79692040,0.00986087,0.64784749,0.29062254,0.15106344
-2.78239120,2.46975385,0.00258159,0.01623091,0.32646212,1.75791273,0.00925820,0.64625601,0.29329556,0.15351861
-2.77638819,2.43141583,0.00259066,0.01722064,0.31051933,1.71538205,0.00864360,0.64633598,0.29500610,0.15618412
-2.77038519,2.39200682,0.00258958,0.01838052,0.29470195,1.66989624,0.00802415,0.64860644,0.29571363,0.15910783
-2.76438219,2.35255224,0.00257797,0.01973157,0.27927915,1.62203823,0.00740670,0.65356688,0.29538906,0.16233723
-2.75837919,2.31405246,0.00255557,0.02129293,0.26450435,1.57239469,0.00679774,0.66168117,0.29401682,0.16591784
-2.75237619,2.27745828,0.00252226,0.02308106,0.25060860,1.52154596,0.00620325,0.67336142,0.29159673,0.16989144
-2.74637319,2.24364800,0.00247806,0.02510893,0.23779473,1.47005732,0.00562858,0.68895256,0.28814566,0.17429420
-2.74037019,2.21340673,0.00242317,0.02738530,0.22623261,1.41847170,0.00507837,0.70871795,0.28369876,0.17915466
-2.73436718,2.18740828,0.00235795,0.02991395,0.21605556,1.36730370,0.00455650,0.73282666,0.27831022,0.18449183
-2.72836418,2.16620013,0.00228297,0.03269314,0.20735801,1.31703499,0.00406602,0.76134290,0.27205342,0.19031330
-2.72236118,2.15019163,0.00219892,0.03571508,0.20019445,1.26811066,0.00360922,0.79421805,0.26502044,0.19661358
-2.71635818,2.13964591,0.00210669,0.03896568,0.19457956,1.22093665,0.00318767,0.83128583,0.25732096,0.20337275
-2.71035518,2.13467561,0.00200731,0.04242443,0.19048965,1.17587780,0.00280221,0.87226075,0.24908048,0.21055548
-2.70435218,2.13524276,0.00190192,0.04606447,0.18786511,1.13325675,0.00245312,0.91674035,0.24043796,0.21811055
-2.69834917,2.14116285,0.00179177,0.04985297,0.18661383,1.09335332,0.00214016,0.96421112,0.23154296,0.22597104
-2.69234617,2.15211324,0.00167818,0.05375167,0.18661547,1.05640459,0.00186272,1.01405830,0.22255248,0.23405500
-2.68634317,2.16764594,0.00156250,0.05771771,0.18772639,1.02260563,0.00161989,1.06557924,0.21362749,0.24226701
-2.68034017,2.18720436,0.00144607,0.06170463,0.18978499,0.99211089,0.00141064,1.11800006,0.20492947,0.25050025
-2.67433717,2.21014392,0.00133022,0.06566356,0.19261749,0.96503648,0.00123383,1.17049515,0.19661696,0.25863929
-2.66833417,2.23575582,0.00121620,0.06954460,0.19604364,0.94146315,0.00108840,1.22220884,0.18884237,0.26656348
-2.66233117,2.26329325,0.00110517,0.07329821,0.19988252,0.92144022,0.00097344,1.27227840,0.18174912,0.27415067
-2.65632816,2.29199920,0.00099819,0.07687673,0.20395802,0.90499014,0.00088823,1.31985765,0.17546927,0.28128133
-2.65032516,2.32113469,0.00089617,0.08023577,0.20810390,0.89211384,0.00083235,1.36414016,0.17012151,0.28784270
-2.64432216,2.35000637,0.00079988,0.08333563,0.21216829,0.88279634,0.00080567,1.40438119,0.16580987,0.29373289
-2.63831916,2.37799213,0.00070994,0.08614246,0.21601755,0.87701265,0.00080845,1.43991740,0.16262274,0.29886471
-2.63231616,2.40456373,0.00062682,0.08862933,0.21953923,0.87473337,0.00084128,1.47018375,0.16063251,0.30316895
-2.62631316,2.42930524,0.00055084,0.09077695,0.22264421,0.87592982,0.00090510,1.49472667,0.15989555,0.30659707
-2.62031016,2.45192628,0.00048217,0.09257418,0.22526790,0.88057819,0.00100118,1.51321336,0.16045246,0.30912306
-2.61430715,2.47226971,0.00042086,0.09401825,0.22737051,0.88866246,0.00113104,1.52543678,0.16232859,0.31074439
-2.60830415,2.49031301,0.00036683,0.09511460,0.22893632,0.90017574,0.00129640,1.53131624,0.16553464,0.31148203
-2.60230115,2.50616346,0.00031991,0.09587656,0.22997221,0.91511986,0.00149910,1.53089399,0.17006716,0.31137947
-2.59629815,2.52004736,0.00027985,0.09632464,0.23050534,0.93350310,0.00174099,1.52432797,0.17590909,0.31050085
-2.59029515,2.53229384,0.00024632,0.09648572,0.23058020,0.95533610,0.00202381,1.51188127,0.18303001,0.30892828
-2.58429215,2.54331410,0.00021897,0.09639195,0.23025514,0.98062615,0.00234909,1.49390912,0.19138624,0.30675847
-2.57828914,2.55357720,0.00019739,0.09607960,0.22959863,1.00937014,0.00271799,1.47084384,0.20092073,0.30409881
-2.57228614,2.56358389,0.00018115,0.09558790,0.22868526,1.04154663,0.00313122,1.44317890,0.21156272,0.30106324
-2.56628314,2.57383961,0.00016982,0.09495781,0.22759183,1.07710770,0.00358888,1.41145242,0.22322733,0.29776789
-2.56028014,2.58482850,0.00016296,0.09423090,0.22639358,1.11597108,0.00409040,1.37623120,0.23581507,0.29432698
-2.55427714,2.59698970,0.00016017,0.09344838,0.22516081,1.15801340,0.00463443,1.33809566,0.24921148,0.29084886
-2.54827414,2.61069734,0.00016102,0.09265029,0.22395594,1.20306519,0.00521881,1.29762618,0.26328699,0.28743270
-2.54227114,2.62624546,0.00016512,0.09187492,0.22283126,1.25090832,0.00584053,1.25539140,0.27789714,0.28416573
-2.53626813,2.64383880,0.00017210,0.09115846,0.22182730,1.30127655,0.00649580,1.21193854,0.29288332,0.28112124
-2.53026513,2.66359001,0.00018162,0.09053493,0.22097202,1.35385937,0.00718006,1.16778595,0.30807416,0.27835741
-2.52426213,2.68552362,0.00019336,0.09003634,0.22028073,1.40830964,0.00788815,1.12341784,0.32328764,0.27591703
-2.51825913,2.70958672,0.00020701,0.08969313,0.21975680,1.46425487,0.00861447,1.07928109,0.33833395,0.27382794
-2.51225613,2.73566570,0.00022232,0.08953476,0.21939308,1.52131189,0.00935313,1.03578394,0.35301922,0.27210434
-2.50625313,2.76360823,0.00023903,0.08959051,0.21917387,1.57910443,0.01009826,0.99329630,0.36714983,0.27074866
-2.50025013,2.79324928,0.00025694,0.08989038,0.21907748,1.63728285,0.01084424,0.95215137,0.38053746,0.26975403
-2.49424712,2.82443949,0.00027585,0.09046598,0.21907907,1.69554491,0.01158599,0.91264824,0.39300446,0.26910697
-2.48824412,2.85707414,0.00029559,0.09135147,0.21915370,1.75365636,0.01231927,0.87505498,0.40438951,0.26879037
-2.48224112,2.89112082,0.00031603,0.09258431,0.21927935,1.81147020,0.01304091,0.83961219,0.41455306,0.26878631
-2.47623812,2.92664365,0.00033704,0.09420585,0.21943985,1.86894289,0.01374911,0.80653628,0.42338259,0.26907873
-2.47023512,2.96382223,0.00035853,0.09626165,0.21962734,1.92614640,0.01444357,0.77602250,0.43079701,0.26965565
-2.46423212,3.00296358,0.00038040,0.09880147,0.21984429,1.98327479,0.01512568,0.74824733,0.43675020,0.27051088
-2.45822911,3.04450558,0.00040258,0.10187879,0.22010488,2.04064423,0.01579854,0.72336995,0.44123328,0.27164495
-2.45222611,3.08901094,0.00042500,0.10555003,0.22043555,2.09868582,0.01646692,0.70153280,0.44427549,0.27306541
-2.44622311,3.13715119,0.00044759,0.10987317,0.22087480,2.15793081,0.01713718,0.68286099,0.44594344,0.27478630
-2.44022011,3.18968068,0.00047027,0.11490598,0.22147207,2.21898836,0.01781703,0.66746067,0.44633884,0.27682680
-2.43421711,3.24740130,0.00049295,0.12070379,0.22228586,2.28251624,0.01851519,0.65541625,0.44559452,0.27920927
-2.42821411,3.31111918,0.00051552,0.12731689,0.22338101,2.34918549,0.01924107,0.64678678,0.44386916,0.28195666
-2.42221111,3.38159499,0.00053786,0.13478761,0.22482539,2.41964049,0.02000423,0.64160154,0.44134062,0.28508954
-2.41620810,3.45949021,0.00055979,0.14314714,0.22668605,2.49445589,0.02081393,0.63985514,0.43819851,0.28862282
-2.41020510,3.54531199,0.00058115,0.15241236,0.22902511,2.57409269,0.02167852,0.64150251,0.43463597,0.29256252
-2.40420210,3.63935926,0.00060171,0.16258268,0.23189544,2.65885545,0.02260491,0.64645396,0.43084144,0.29690262
-2.39819910,3.74167323,0.00062123,0.17363707,0.23533655,2.74885282,0.02359802,0.65457092,0.42699051,0.30162237
-2.39219610,3.85199496,0.00063943,0.18553150,0.23937075,2.84396365,0.02466029,0.66566248,0.42323840,0.30668411
-2.38619310,3.96973269,0.00065604,0.19819693,0.24399989,2.94381066,0.02579122,0.67948336,0.41971347,0.31203181
-2.38019010,4.09394115,0.00067075,0.21153799,0.24920284,3.04774325,0.02698705,0.69573334,0.41651195,0.31759047
-2.37418709,4.22331466,0.00068327,0.22543249,0.25493381,3.15483093,0.02824054,0.71405877,0.41369426,0.32326639
-2.36818409,4.35619514,0.00069330,0.23973185,0.26112180,3.26386820,0.02954086,0.73405603,0.41128302,0.32894841
-2.36218109,4.49059558,0.00070057,0.25426261,0.26767109,3.37339124,0.03087368,0.75527725,0.40926287,0.33451007
-2.35617809,4.62423876,0.00070485,0.26882895,0.27446284,3.48170631,0.03222132,0.77723832,0.40758205,0.33981248
-2.35017509,4.75461040,0.00070592,0.28321628,0.28135790,3.58692923,0.03356315,0.79942895,0.40615571,0.34470813
-2.34417209,4.87902500,0.00070365,0.29719584,0.28820056,3.68703468,0.03487604,0.82132469,0.40487066,0.34904503
-2.33816908,4.99470248,0.00069793,0.31053014,0.29482327,3.77991381,0.03613502,0.84240062,0.40359148,0.35267146
-2.33216608,5.09885265,0.00068875,0.32297916,0.30105209,3.86343801,0.03731395,0.86214616,0.40216750,0.35544079
-2.32616308,5.18876454,0.00067615,0.33430707,0.30671266,3.93552662,0.03838637,0.88008067,0.40044046,0.35721637
-2.32016008,5.26189715,0.00066023,0.34428922,0.31163649,3.99421589,0.03932632,0.89576920,0.39825245,0.35787626
-2.31415708,5.31596803,0.00064118,0.35271914,0.31566725,4.03772670,0.04010923,0.90883768,0.39545372,0.35731750
-2.30815408,5.34903616,0.00061922,0.35941528,0.31866690,4.06452819,0.04071271,0.91898709,0.39191010,0.35545997
-2.30215108,5.35957573,0.00059464,0.36422722,0.32052126,4.07339483,0.04111740,0.92600577,0.38750962,0.35224944
-2.29614807,5.34653766,0.00056780,0.36704096,0.32114484,4.06345464,0.04130761,0.92977939,0.38216812,0.34765996
-2.29014507,5.30939633,0.00053905,0.36778327,0.32048475,4.03422649,0.04127192,0.93029798,0.37583362,0.34169523
-2.28414207,5.24817920,0.00050881,0.36642458,0.31852344,3.98564492,0.04100359,0.92765952,0.36848921,0.33438917
-2.27813907,5.16347812,0.00047747,0.36298060,0.31528010,3.91807138,0.04050084,0.92206978,0.36015448,0.32580550
-2.27213607,5.05644140,0.00044545,0.35751228,0.31081072,3.83229137,0.03976695,0.91383817,0.35088529,0.31603634
-2.26613307,4.92874690,0.00041315,0.35012425,0.30520674,3.72949751,0.03881010,0.90336959,0.34077210,0.30520006
-2.26013007,4.78255681,0.00038096,0.34096181,0.29859232,3.61125903,0.03764322,0.89115235,0.32993679,0.29343821
-2.25412706,4.62045588,0.00034923,0.33020641,0.29112030,3.47947902,0.03628345,0.87774243,0.31852824,0.28091185
-2.24812406,4.44537531,0.00031829,0.31807000,0.28296706,3.33634088,0.03475168,0.86374463,0.30671676,0.26779729
-2.24212106,4.26050512,0.00028840,0.30478840,0.27432640,3.18424619,0.03307181,0.84979118,0.29468773,0.25428141
-2.23611806,4.06919855,0.00025981,0.29061392,0.26540280,3.02574633,0.03127002,0.83651853,0.28263467,0.24055671
-2.23011506,3.87487192,0.00023272,0.27580763,0.25640422,2.86347042,0.02937396,0.82454332,0.27075204,0.22681633
-2.22411206,3.68090388,0.00020726,0.26063157,0.24753476,2.70005236,0.02741195,0.81443839,0.25922801,0.21324902
-2.21810905,3.49053785,0.00018353,0.24534114,0.23898758,2.53805956,0.02541215,0.80670985,0.24823769,0.20003449
-2.21210605,3.30679119,0.00016161,0.23017810,0.23093822,2.37992597,0.02340186,0.80177621,0.23793683,0.18733901
-2.20610305,3.13237443,0.00014150,0.21536431,0.22353872,2.22789157,0.02140677,0.79995049,0.22845648,0.17531156
-2.20010005,2.96962321,0.00012321,0.20109652,0.21691266,2.08395031,0.01945048,0.80142621,0.21989868,0.16408060
-2.19409705,2.82044529,0.00010668,0.18754231,0.21115145,1.94980802,0.01755398,0.80626780,0.21233337,0.15375156
-2.18809405,2.68628398,0.00009186,0.17483732,0.20631188,1.82685130,0.01573531,0.81440610,0.20579663,0.14440508
-2.18209105,2.56809885,0.00007867,0.16308376,0.20241506,1.71612795,0.01400939,0.82563918,0.20029033,0.13609600
-2.17608804,2.46636378,0.00006700,0.15235027,0.19944680,1.61833907,0.01238791,0.83963847,0.19578312,0.12885322
-2.17008504,2.38108175,0.00005675,0.14267289,0.19735937,1.53384241,0.01087935,0.85596019,0.19221270,0.12268030
-2.16408204,2.31181499,0.00004781,0.13405720,0.19607448,1.46266626,0.00948912,0.87406145,0.18948929,0.11755676
-2.15807904,2.25772866,0.00004006,0.12648134,0.19548739,1.40453258,0.00821978,0.89332061,0.18750009,0.11344003
-2.15207604,2.21764580,0.00003338,0.11989976,0.19547198,1.35888823,0.00707129,0.91306081,0.18611443,0.11026800
-2.14607304,2.19011080,0.00002767,0.11424744,0.19588644,1.32494239,0.00604136,0.93257587,0.18518962,0.10796192
-2.14007004,2.17345850,0.00002281,0.10944446,0.19657941,1.30170860,0.00512582,0.95115736,0.18457689,0.10642972
-2.13406703,2.16588598,0.00001870,0.10540063,0.19739632,1.28804950,0.00431895,0.96812159,0.18412749,0.10556941
-2.12806403,2.16552413,0.00001525,0.10201994,0.19818551,1.28272263,0.00361389,0.98283556,0.18369848,0.10527263
-2.12206103,2.17050612,0.00001237,0.09920479,0.19880415,1.28442542,0.00300296,0.99474055,0.18315802,0.10542812
-2.11605803,2.17903048,0.00000997,0.09685975,0.19912341,1.29183799,0.00247797,1.00337246,0.18239006,0.10592494
-2.11005503,2.18941655,0.00000800,0.09489473,0.19903299,1.30366235,0.00203054,1.00837806,0.18129809,0.10665556
-2.10405203,2.20015064,0.00000638,0.09322756,0.19844461,1.31865693,0.00165231,1.00952656,0.17980800,0.10751840
-2.09804902,2.20992191,0.00000506,0.09178586,0.19729459,1.33566561,0.00133516,1.00671602,0.17786988,0.10842007
-2.09204602,2.21764718,0.00000399,0.09050828,0.19554518,1.35364075,0.00107136,0.99997461,0.17545875,0.10927709
-2.08604302,2.22248462,0.00000313,0.08934498,0.19318501,1.37165991,0.00085367,0.98945670,0.17257426,0.11001707
-2.08004002,2.22383679,0.00000244,0.08825765,0.19022829,1.38893642,0.00067546,0.97543419,0.16923953,0.11057944
-2.07403702,2.22134380,0.00000189,0.08721893,0.18671325,1.40482401,0.00053071,0.95828366,0.16549901,0.11091565
-2.06803402,2.21486785,0.00000146,0.08621138,0.18269959,1.41881603,0.00041406,0.93847007,0.16141580,0.11098897
-2.06203102,2.20447066,0.00000112,0.08522620,0.17826536,1.43054003,0.00032078,0.91652769,0.15706830,0.11077384
-2.05602801,2.19038550,0.00000085,0.08426167,0.17350327,1.43974856,0.00024677,0.89303949,0.15254663,0.11025501
-2.05002501,2.17298562,0.00000064,0.08332153,0.16851669,1.44630695,0.00018851,0.86861559,0.14794875,0.10942632
-2.04402201,2.15275077,0.00000048,0.08241333,0.16341549,1.45017929,0.00014299,0.84387190,0.14337665,0.10828944
-2.03801901,2.13023362,0.00000036,0.08154681,0.15831185,1.45141319,0.00010770,0.81940964,0.13893259,0.10685245
-2.03201601,2.10602731,0.00000027,0.08073251,0.15331634,1.45012441,0.00008055,0.79579646,0.13471567,0.10512853
-2.02601301,2.08073555,0.00000020,0.07998048,0.14853410,1.44648183,0.00005982,0.77354984,0.13081859,0.10313466
-2.02001001,2.05494602,0.00000015,0.07929928,0.14406160,1.44069338,0.00004411,0.75312297,0.12732503,0.10089043
-2.01400700,2.02920761,0.00000011,0.07869517,0.13998375,1.43299326,0.00003230,0.73489353,0.12430725,0.09841711
-2.00800400,2.00401195,0.00000008,0.07817159,0.13637152,1.42363057,0.00002349,0.71915549,0.12182435,0.09573685
-2.00200100,1.97977907,0.00000006,0.07772881,0.13328022,1.41285947,0.00001696,0.70611373,0.11992084,0.09287207
-1.99599800,1.95684696,0.00000004,0.07736382,0.13074816,1.40093059,0.00001217,0.69588164,0.11862571,0.08984509
-1.98999500,1.93546476,0.00000003,0.07707034,0.12879601,1.38808371,0.00000867,0.68848123,0.11795196,0.08667791
-1.98399200,1.91578903,0.00000002,0.07683900,0.12742656,1.37454125,0.00000615,0.68384571,0.11789637,0.08339208
-1.97798899,1.89788257,0.00000002,0.07665762,0.12662502,1.36050257,0.00000435,0.68182411,0.11843972,0.08000874
-1.97198599,1.88171540,0.00000002,0.07651150,0.12635977,1.34613867,0.00000307,0.68218780,0.11954730,0.07654866
-1.96598299,1.86716750,0.00000002,0.07638383,0.12658344,1.33158733,0.00000220,0.68463855,0.12116966,0.07303234
-1.95997999,1.85403304,0.00000002,0.07625606,0.12723450,1.31694874,0.00000162,0.68881791,0.12324370,0.06948008
-1.95397699,1.84202601,0.00000003,0.07610832,0.12823903,1.30228152,0.00000126,0.69431774,0.12569398,0.06591195
-1.94797399,1.83078717,0.00000004,0.07591982,0.12951284,1.28759959,0.00000110,0.70069153,0.12843431,0.06234785
-1.94197099,1.81989250,0.00000006,0.07566928,0.13096383,1.27286997,0.00000109,0.70746651,0.13136956,0.05880731
-1.93596798,1.80886318,0.00000009,0.07533535,0.13249454,1.25801206,0.00000125,0.71415616,0.13439777,0.05530941
-1.92996498,1.79717725,0.00000013,0.07489706,0.13400477,1.24289849,0.00000159,0.72027301,0.13741245,0.05187252
-1.92396198,1.78428308,0.00000019,0.07433432,0.13539439,1.22735805,0.00000216,0.72534143,0.14030503,0.04851408
-1.91795898,1.76961457,0.00000027,0.07362833,0.13656608,1.21118076,0.00000300,0.72891015,0.14296758,0.04525031
-1.91195598,1.75260789,0.00000039,0.07276215,0.13742801,1.19412526,0.00000423,0.73056426,0.14529550,0.04209602
-1.90595298,1.73271953,0.00000055,0.07172114,0.13789642,1.17592827,0.00000596,0.72993624,0.14719028,0.03906441
-1.89994997,1.70944506,0.00000077,0.07049351,0.13789798,1.15631611,0.00000836,0.72671584,0.14856223,0.03616688
-1.89394697,1.68233806,0.00000108,0.06907078,0.13737181,1.13501760,0.00001168,0.72065841,0.14933296,0.03341308
-1.88794397,1.65102844,0.00000150,0.06744815,0.13627120,1.11177806,0.00001620,0.71159129,0.14943769,0.03081088
-1.88194097,1.61523926,0.00000207,0.06562492,0.13456487,1.08637343,0.00002233,0.69941818,0.14882714,0.02836658
-1.87593797,1.57480136,0.00000283,0.06360470,0.13223776,1.05862408,0.00003056,0.68412116,0.14746900,0.02608515
-1.86993497,1.52966485,0.00000385,0.06139558,0.12929130,1.02840732,0.00004152,0.66576035,0.14534891,0.02397058
-1.86393197,1.47990703,0.00000519,0.05901009,0.12574320,0.99566803,0.00005601,0.64447101,0.14247081,0.02202633
-1.85792896,1.42573594,0.00000695,0.05646515,0.12162672,0.96042676,0.00007502,0.62045853,0.13885678,0.02025583
-1.85192596,1.36748957,0.00000924,0.05378172,0.11698947,0.92278484,0.00009976,0.59399104,0.13454622,0.01866304
-1.84592296,1.30563044,0.00001220,0.05098445,0.11189176,0.88292616,0.00013170,0.56539041,0.12959452,0.01725303
-1.83991996,1.24073589,0.00001599,0.04810114,0.10640468,0.84111553,0.00017263,0.53502159,0.12407117,0.01603255
-1.83391696,1.17348441,0.00002081,0.04516208,0.10060785,0.79769375,0.00022465,0.50328110,0.11805755,0.01501059
-1.82791396,1.10463871,0.00002689,0.04219941,0.09458704,0.75306958,0.00029026,0.47058480,0.11164424,0.01419887
-1.82191096,1.03502621,0.00003449,0.03924632,0.08843171,0.70770911,0.00037233,0.43735578,0.10492831,0.01361228
-1.81590795,0.96551788,0.00004392,0.03633631,0.08223258,0.66212306,0.00047420,0.40401252,0.09801033,0.01326917
-1.80990495,0.89700629,0.00005552,0.03350241,0.07607932,0.61685263,0.00059962,0.37095800,0.09099156,0.01319158
