energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
3.10655328,1.50341194,0.14364792,0.33119583,0.00000180,0.27375191,0.07353876,0.23775158,0.01664354,0.79445959
3.11255628,1.51861003,0.14468941,0.33420219,0.00000134,0.27735437,0.07356148,0.24122152,0.01539162,0.80427096
3.11855928,1.52478115,0.14494230,0.33513791,0.00000101,0.27934535,0.07324721,0.24325038,0.01413195,0.80923430
3.12456228,1.52172834,0.14438507,0.33395102,0.00000079,0.27968609,0.07258763,0.24379458,0.01288241,0.80923896
3.13056528,1.50945451,0.14301307,0.33063899,0.00000065,0.27837150,0.07158225,0.24284269,0.01165918,0.80427991
3.13656828,1.48815750,0.14083850,0.32524753,0.00000060,0.27542948,0.07023810,0.24041491,0.01047647,0.79445531
3.14257129,1.45821915,0.13788987,0.31786794,0.00000062,0.27091927,0.06856930,0.23656141,0.00934627,0.77996082
3.14857429,1.42018895,0.13421095,0.30863302,0.00000074,0.26492884,0.06659634,0.23135996,0.00827825,0.76108110
3.15457729,1.37476305,0.12985929,0.29771187,0.00000097,0.25757152,0.06434540,0.22491264,0.00727979,0.73817868
3.16058029,1.32275952,0.12490433,0.28530365,0.00000134,0.24898205,0.06184734,0.21734207,0.00635602,0.71168097
3.16658329,1.26509099,0.11942526,0.27163073,0.00000191,0.23931206,0.05913682,0.20878711,0.00550993,0.68206581
3.17258629,1.20273593,0.11350859,0.25693137,0.00000275,0.22872541,0.05625123,0.19939836,0.00474262,0.64984629
3.17858929,1.13670958,0.10724572,0.24145240,0.00000397,0.21739341,0.05322972,0.18933359,0.00405350,0.61555552
3.18459230,1.06803591,0.10073036,0.22544201,0.00000571,0.20549019,0.05011219,0.17875327,0.00344056,0.57973180
3.19059530,0.99772145,0.09405626,0.20914308,0.00000817,0.19318837,0.04693849,0.16781641,0.00290067,0.54290490
3.19659830,0.92673203,0.08731492,0.19278721,0.00001161,0.18065514,0.04374758,0.15667683,0.00242983,0.50558378
3.20260130,0.85597297,0.08059374,0.17658962,0.00001639,0.16804894,0.04057693,0.14547989,0.00202348,0.46824616
3.20860430,0.78627335,0.07397448,0.16074508,0.00002297,0.15551670,0.03746209,0.13435986,0.00167674,0.43133010
3.21460730,0.71837454,0.06753205,0.14542495,0.00003197,0.14319180,0.03443636,0.12343797,0.00138466,0.39522787
3.22061031,0.65292301,0.06133381,0.13077537,0.00004418,0.13119267,0.03153076,0.11282101,0.00114243,0.36028188
3.22661331,0.59046737,0.05543929,0.11691645,0.00006062,0.11962202,0.02877406,0.10260062,0.00094560,0.32678281
3.23261631,0.53145932,0.04990028,0.10394255,0.00008257,0.10856674,0.02619316,0.09285312,0.00079023,0.29496958
3.23861931,0.47625791,0.04476141,0.09192342,0.00011168,0.09809822,0.02381345,0.08363984,0.00067302,0.26503108
3.24462231,0.42513681,0.04006099,0.08090611,0.00014996,0.08827320,0.02165951,0.07500793,0.00059148,0.23710928
3.25062531,0.37829380,0.03583224,0.07091741,0.00019991,0.07913497,0.01975579,0.06699141,0.00054401,0.21130336
3.25662831,0.33586190,0.03210475,0.06196677,0.00026461,0.07071478,0.01812754,0.05961257,0.00053004,0.18767477
3.26263132,0.29792155,0.02890606,0.05404947,0.00034772,0.06303347,0.01680170,0.05288344,0.00055003,0.16625261
3.26863432,0.26451317,0.02626339,0.04714981,0.00045367,0.05610317,0.01580785,0.04680741,0.00060563,0.14703933
3.27463732,0.23564958,0.02420536,0.04124432,0.00058766,0.04992897,0.01517922,0.04138076,0.00069970,0.13001624
3.28064032,0.21132769,0.02276371,0.03630475,0.00075577,0.04451061,0.01495357,0.03659424,0.00083634,0.11514882
3.28664332,0.19153910,0.02197475,0.03230073,0.00096501,0.03984391,0.01517397,0.03243444,0.00102096,0.10239155
3.29264632,0.17627915,0.02188071,0.02920210,0.00122336,0.03592216,0.01588944,0.02888502,0.00126026,0.09169204
3.29864932,0.16555413,0.02253068,0.02698079,0.00153977,0.03273717,0.01715532,0.02592779,0.00156220,0.08299452
3.30465233,0.15938631,0.02398118,0.02561210,0.00192416,0.03028015,0.01903342,0.02354355,0.00193598,0.07624251
3.31065533,0.15781671,0.02629631,0.02507564,0.00238730,0.02854230,0.02159173,0.02171267,0.00239191,0.07138061
3.31665833,0.16090540,0.02954728,0.02535553,0.00294074,0.02751504,0.02490374,0.02041552,0.00294126,0.06835550
3.32266133,0.16872922,0.03381136,0.02644031,0.00359660,0.02719007,0.02904733,0.01963265,0.00359609,0.06711610
3.32866433,0.18137707,0.03917027,0.02832212,0.00436732,0.02755904,0.03410314,0.01934471,0.00436890,0.06761290
3.33466733,0.19894273,0.04570780,0.03099564,0.00526533,0.02861302,0.04015238,0.01953227,0.00527237,0.06979667
3.34067034,0.22151546,0.05350687,0.03445653,0.00630273,0.03034166,0.04727417,0.02017542,0.00631890,0.07361651
3.34667334,0.24916868,0.06264589,0.03869954,0.00749076,0.03273221,0.05554238,0.02125324,0.00752013,0.07901743
3.35267634,0.28194704,0.07319472,0.04371641,0.00883935,0.03576835,0.06502198,0.02274323,0.00888639,0.08593757
3.35867934,0.31985243,0.08521003,0.04949368,0.01035658,0.03942892,0.07576517,0.02462066,0.01042615,0.09430527
3.36468234,0.36282959,0.09873052,0.05601034,0.01204809,0.04368660,0.08780720,0.02685787,0.01214537,0.10403612
3.37068534,0.41075175,0.11377200,0.06323565,0.01391652,0.04850668,0.10116217,0.02942371,0.01404684,0.11503018
3.37668834,0.46340741,0.13032260,0.07112715,0.01596100,0.05384592,0.11581906,0.03228298,0.01612964,0.12716960
3.38269135,0.52048867,0.14833840,0.07962894,0.01817662,0.05965161,0.13173802,0.03539605,0.01838852,0.14031674
3.38869435,0.58158221,0.16773965,0.08867041,0.02055408,0.06586094,0.14884736,0.03871869,0.02081343,0.15431308
3.39469735,0.64616350,0.18840803,0.09816554,0.02307938,0.07240067,0.16704127,0.04220202,0.02338918,0.16897897
3.40070035,0.71359489,0.21018491,0.10801276,0.02573368,0.07918730,0.18617865,0.04579276,0.02609520,0.18411433
3.40670335,0.78312835,0.23287119,0.11809553,0.02849340,0.08612762,0.20608321,0.04943376,0.02890553,0.19950048
3.41270635,0.85391293,0.25622859,0.12828367,0.03133036,0.09311980,0.22654480,0.05306470,0.03178893,0.21490294
3.41870935,0.92500727,0.27998266,0.13843534,0.03421230,0.10005492,0.24732239,0.05662309,0.03470935,0.23007540
3.42471236,0.99539709,0.30382755,0.14839980,0.03710344,0.10681900,0.26814840,0.06004547,0.03762645,0.24476450
3.43071536,1.06401711,0.32743236,0.15802075,0.03996534,0.11329542,0.28873454,0.06326882,0.04049648,0.25871551
3.43671836,1.12977698,0.35044910,0.16714016,0.04275787,0.11936765,0.30877885,0.06623202,0.04327328,0.27167858
3.44272136,1.19159023,0.37252183,0.17560258,0.04544034,0.12492230,0.32797386,0.06887747,0.04590949,0.28341532
3.44872436,1.24840512,0.39329676,0.18325953,0.04797269,0.12985216,0.34601551,0.07115261,0.04835792,0.29370549
3.45472736,1.29923615,0.41243294,0.18997401,0.05031675,0.13405937,0.36261241,0.07301149,0.05057291,0.30235346
3.46073037,1.34319480,0.42961290,0.19562475,0.05243748,0.13745831,0.37749517,0.07441607,0.05251183,0.30919411
3.46673337,1.37951818,0.44455296,0.20011017,0.05430412,0.13997830,0.39042524,0.07533740,0.05413648,0.31409801
3.47273637,1.40759404,0.45701261,0.20335169,0.05589117,0.14156585,0.40120290,0.07575649,0.05541441,0.31697543
3.47873937,1.42698109,0.46680246,0.20529635,0.05717927,0.14218641,0.40967406,0.07566491,0.05632013,0.31777919
3.48474237,1.43742346,0.47379047,0.20591854,0.05815576,0.14182547,0.41573541,0.07506496,0.05683602,0.31650598
3.49074537,1.43885860,0.47790603,0.20522079,0.05881501,0.14048906,0.41933771,0.07396960,0.05695308,0.31319626
3.49674837,1.43141824,0.47914176,0.20323356,0.05915849,0.13820347,0.42048712,0.07240194,0.05667134,0.30793263
3.50275138,1.41542225,0.47755285,0.20001402,0.05919449,0.13501439,0.41924436,0.07039441,0.05600002,0.30083671
3.50875438,1.39136576,0.47325406,0.19564391,0.05893760,0.13098533,0.41572194,0.06798767,0.05495729,0.29206479
3.51475738,1.35990015,0.46641449,0.19022653,0.05840799,0.12619544,0.41007940,0.06522921,0.05356987,0.28180236
3.52076038,1.32180891,0.45725044,0.18388309,0.05763036,0.12073698,0.40251703,0.06217183,0.05187222,0.27025774
3.52676338,1.27797958,0.44601670,0.17674853,0.05663290,0.11471226,0.39326829,0.05887198,0.04990561,0.25765526
3.53276638,1.22937304,0.43299677,0.16896703,0.05544602,0.10823051,0.38259131,0.05538798,0.04771698,0.24422810
3.53876938,1.17699185,0.41849246,0.16068738,0.05410113,0.10140454,0.37076007,0.05177844,0.04535758,0.23021125
3.54477239,1.12184881,0.40281354,0.15205852,0.05262944,0.09434756,0.35805548,0.04810056,0.04288172,0.21583480
3.55077539,1.06493743,0.38626764,0.14322532,0.05106090,0.08717006,0.34475693,0.04440875,0.04034531,0.20131788
3.55677839,1.00720529,0.36915124,0.13432483,0.04942321,0.07997707,0.33113468,0.04075339,0.03780455,0.18686342
3.56278139,0.94953143,0.35174181,0.12548311,0.04774111,0.07286578,0.31744328,0.03717977,0.03531470,0.17265388
3.56878439,0.89270841,0.33429154,0.11681276,0.04603584,0.06592357,0.30391630,0.03372739,0.03292888,0.15884816
3.57478739,0.83742941,0.31702281,0.10841119,0.04432484,0.05922658,0.29076257,0.03042946,0.03069713,0.14557963
3.58079040,0.78428062,0.30012547,0.10035960,0.04262173,0.05283877,0.27816373,0.02731266,0.02866551,0.13295522
3.58679340,0.73373851,0.28375591,0.09272269,0.04093643,0.04681146,0.26627333,0.02439716,0.02687545,0.12105568
3.59279640,0.68617181,0.26803770,0.08554904,0.03927552,0.04118338,0.25521695,0.02169686,0.02536321,0.10993674
3.59879940,0.64184725,0.25306372,0.07887200,0.03764271,0.03598111,0.24509356,0.01921980,0.02415948,0.09963101
3.60480240,0.60093859,0.23889941,0.07271114,0.03603947,0.03121988,0.23597750,0.01696872,0.02328913,0.09015061
3.61080540,0.56353782,0.22558686,0.06707386,0.03446568,0.02690467,0.22792101,0.01494172,0.02277107,0.08149017
3.61680840,0.52966777,0.21314944,0.06195739,0.03292025,0.02303152,0.22095710,0.01313299,0.02261818,0.07363009
3.62281141,0.49929536,0.20159664,0.05735075,0.03140181,0.01958899,0.21510228,0.01153357,0.02283737,0.06653992
3.62881441,0.47234456,0.19092883,0.05323680,0.02990924,0.01655966,0.21035930,0.01013209,0.02342963,0.06018170
3.63481741,0.44870875,0.18114173,0.04959405,0.02844215,0.01392166,0.20671940,0.00891547,0.02439023,0.05451300
3.64082041,0.42826168,0.17223047,0.04639850,0.02700120,0.01165014,0.20416435,0.00786961,0.02570893,0.04948983
3.64682341,0.41086713,0.16419296,0.04362508,0.02558836,0.00971868,0.20266794,0.00697992,0.02737026,0.04506908
3.65282641,0.39638680,0.15703267,0.04124895,0.02420698,0.00810049,0.20219721,0.00623189,0.02935395,0.04121058
3.65882941,0.38468673,0.15076073,0.03924657,0.02286174,0.00676958,0.20271329,0.00561146,0.03163538,0.03787885
3.66483242,0.37564213,0.14539741,0.03759644,0.02155856,0.00570171,0.20417217,0.00510536,0.03418615,0.03504429
3.67083542,0.36914103,0.14097299,0.03627972,0.02030438,0.00487512,0.20652532,0.00470138,0.03697481,0.03268413
3.67683842,0.36508684,0.13752811,0.03528062,0.01910685,0.00427123,0.20972037,0.00438854,0.03996766,0.03078299
3.68284142,0.36340012,0.13511381,0.03458658,0.01797404,0.00387507,0.21370200,0.00415722,0.04312968,0.02933310
3.68884442,0.36401970,0.13379099,0.03418842,0.01691414,0.00367558,0.21841299,0.00399922,0.04642555,0.02833427
3.69484742,0.36690336,0.13362979,0.03408027,0.01593508,0.00366586,0.22379550,0.00390778,0.04982074,0.02779371
3.70085043,0.37202815,0.13470847,0.03425951,0.01504429,0.00384314,0.22979259,0.00387757,0.05328262,0.02772550
3.70685343,0.37939020,0.13711208,0.03472651,0.01424840,0.00420877,0.23634985,0.00390463,0.05678159,0.02815003
3.71285643,0.38900406,0.14093080,0.03548439,0.01355306,0.00476796,0.24341699,0.00398631,0.06029207,0.02909310
3.71885943,0.40090144,0.14625782,0.03653863,0.01296271,0.00552952,0.25094941,0.00412116,0.06379343,0.03058503
3.72486243,0.41512900,0.15318687,0.03789662,0.01248052,0.00650539,0.25890938,0.00430880,0.06727067,0.03265946
3.73086543,0.43174519,0.16180919,0.03956703,0.01210823,0.00771012,0.26726675,0.00454982,0.07071487,0.03535198
3.73686843,0.45081583,0.17221003,0.04155917,0.01184618,0.00916019,0.27599913,0.00484556,0.07412335,0.03869871
3.74287144,0.47240834,0.18446453,0.04388213,0.01169319,0.01087324,0.28509123,0.00519795,0.07749948,0.04273448
3.74887444,0.49658470,0.19863321,0.04654384,0.01164663,0.01286719,0.29453353,0.00560931,0.08085212,0.04749105
3.75487744,0.52339302,0.21475699,0.04955004,0.01170242,0.01515922,0.30432006,0.00608208,0.08419473,0.05299504
3.76088044,0.55285807,0.23285190,0.05290310,0.01185504,0.01776476,0.31444552,0.00661862,0.08754413,0.05926579
3.76688344,0.58497110,0.25290380,0.05660087,0.01209758,0.02069630,0.32490173,0.00722088,0.09091896,0.06631314
3.77288644,0.61967925,0.27486315,0.06063552,0.01242180,0.02396226,0.33567376,0.00789019,0.09433795,0.07413530
3.77888944,0.65687531,0.29864028,0.06499234,0.01281818,0.02756583,0.34673583,0.00862696,0.09781800,0.08271668
3.78489245,0.69638827,0.32410144,0.06964882,0.01327607,0.03150386,0.35804738,0.00943041,0.10137220,0.09202600
3.79089545,0.73797546,0.35106586,0.07457380,0.01378373,0.03576582,0.36954959,0.01029834,0.10500803,0.10201472
3.79689845,0.78131686,0.37930423,0.07972694,0.01432855,0.04033302,0.38116256,0.01122694,0.10872557,0.11261579
3.80290145,0.82601229,0.40853888,0.08505847,0.01489720,0.04517790,0.39278364,0.01221064,0.11251612,0.12374302
3.80890445,0.87158189,0.43844582,0.09050940,0.01547588,0.05026369,0.40428683,0.01324202,0.11636113,0.13529101
3.81490745,0.91747032,0.46865886,0.09601201,0.01605056,0.05554437,0.41552380,0.01431180,0.12023166,0.14713578
3.82091046,0.96305501,0.49877590,0.10149091,0.01660734,0.06096497,0.42632624,0.01540892,0.12408829,0.15913620
3.82691346,1.00765824,0.52836725,0.10686441,0.01713272,0.06646222,0.43650987,0.01652070,0.12788164,0.17113617
3.83291646,1.05056312,0.55698601,0.11204637,0.01761405,0.07196575,0.44587976,0.01763310,0.13155348,0.18296758
3.83891946,1.09103280,0.58418009,0.11694840,0.01803984,0.07739949,0.45423698,0.01873109,0.13503831,0.19445405
3.84492246,1.12833253,0.60950560,0.12148228,0.01840019,0.08268362,0.46138618,0.01979905,0.13826550,0.20541526
3.85092546,1.16175363,0.63254123,0.12556268,0.01868714,0.08773676,0.46714395,0.02082130,0.14116185,0.21567181
3.85692846,1.19063843,0.65290293,0.12910987,0.01889505,0.09247847,0.47134731,0.02178270,0.14365436,0.22505051
3.86293147,1.21440526,0.67025847,0.13205250,0.01902087,0.09683192,0.47386223,0.02266919,0.14567332,0.23338974
3.86893447,1.23257229,0.68434125,0.13433015,0.01906441,0.10072668,0.47459157,0.02346846,0.14715533,0.24054485
3.87493747,1.24477921,0.69496271,0.13589575,0.01902854,0.10410147,0.47348212,0.02417053,0.14804634,0.24639328
3.88094047,1.25080574,0.70202282,0.13671750,0.01891927,0.10690680,0.47053036,0.02476834,0.14830436,0.25083916
3.88694347,1.25058605,0.70551813,0.13678044,0.01874580,0.10910737,0.46578668,0.02525822,0.14790194,0.25381731
3.89294647,1.24421843,0.70554705,0.13608746,0.01852042,0.11068412,0.45935770,0.02564033,0.14682803,0.25529620
3.89894947,1.23196961,0.70231184,0.13465969,0.01825842,0.11163583,0.45140670,0.02591894,0.14508949,0.25528006
3.90495248,1.21427344,0.69611733,0.13253636,0.01797777,0.11198018,0.44215195,0.02610256,0.14271178,0.25380965
3.91095548,1.19172397,0.68736618,0.12977401,0.01769884,0.11175428,0.43186303,0.02620396,0.13973916,0.25096194
3.91695848,1.16506286,0.67655075,0.12644509,0.01744398,0.11101449,0.42085513,0.02624004,0.13623413,0.24684848
3.92296148,1.13516180,0.66424183,0.12263613,0.01723703,0.10983565,0.40948166,0.02623146,0.13227627,0.24161261
3.92896448,1.10300033,0.65107440,0.11844541,0.01710282,0.10830973,0.39812523,0.02620219,0.12796048,0.23542554
3.93496748,1.06963989,0.63773103,0.11398020,0.01706653,0.10654378,0.38718736,0.02617888,0.12339466,0.22848148
3.94097049,1.03619504,0.62492324,0.10935394,0.01715310,0.10465747,0.37707734,0.02619009,0.11869702,0.22099198
3.94697349,1.00380276,0.61337150,0.10468306,0.01738657,0.10278011,0.36820043,0.02626544,0.11399294,0.21317970
3.95297649,0.97359104,0.60378445,0.10008394,0.01778942,0.10104736,0.36094587,0.02643467,0.10941168,0.20527183
3.95897949,0.94664762,0.59683805,0.09566991,0.01838191,0.09959765,0.35567520,0.02672664,0.10508294,0.19749345
3.96498249,0.92399003,0.59315518,0.09154838,0.01918144,0.09856852,0.35271098,0.02716831,0.10113335,0.19006099
3.97098549,0.90653792,0.59328655,0.08781836,0.02020195,0.09809290,0.35232665,0.02778381,0.09768314,0.18317609
3.97698849,0.89508845,0.59769335,0.08456822,0.02145338,0.09829547,0.35473752,0.02859346,0.09484290,0.17702007
3.98299150,0.89029556,0.60673234,0.08187397,0.02294117,0.09928922,0.36009346,0.02961303,0.09271070,0.17174916
3.98899450,0.89265375,0.62064380,0.07979794,0.02466586,0.10117233,0.36847347,0.03085296,0.09136947,0.16749063
3.99499750,0.90248673,0.63954276,0.07838786,0.02662284,0.10402539,0.37988225,0.03231789,0.09088485,0.16433995
4.00100050,0.91994127,0.66341396,0.07767657,0.02880212,0.10790904,0.39424915,0.03400631,0.09130350,0.16235905
4.00700350,0.94498643,0.69211060,0.07768197,0.03118833,0.11286219,0.41142935,0.03591037,0.09265189,0.16157568
4.01300650,0.97741793,0.72535704,0.07840760,0.03376081,0.11890077,0.43120743,0.03801598,0.09493564,0.16198382
4.01900950,1.01686758,0.76275546,0.07984335,0.03649383,0.12601699,0.45330326,0.04030303,0.09813942,0.16354522
4.02501251,1.06281730,0.80379625,0.08196665,0.03935707,0.13417932,0.47738003,0.04274592,0.10222735,0.16619172
4.03101551,1.11461707,0.84787187,0.08474383,0.04231609,0.14333296,0.50305407,0.04531417,0.10714405,0.16982850
4.03701851,1.17150622,0.89429369,0.08813158,0.04533306,0.15340097,0.52990642,0.04797325,0.11281608,0.17433797
4.04302151,1.23263719,0.94231137,0.09207857,0.04836757,0.16428589,0.55749542,0.05068559,0.11915398,0.17958409
4.04902451,1.29710081,0.99113394,0.09652706,0.05137753,0.17587190,0.58537014,0.05341155,0.12605466,0.18541706
4.05502751,1.36395209,1.03995203,0.10141444,0.05432014,0.18802736,0.61308389,0.05611061,0.13340423,0.19167821
4.06103052,1.43223562,1.08796025,0.10667465,0.05715297,0.20060770,0.64020750,0.05874244,0.14108108,0.19820469
4.06703352,1.50100952,1.13437905,0.11223946,0.05983491,0.21345867,0.66634166,0.06126805,0.14895913,0.20483416
4.07303652,1.56936706,1.17847512,0.11803954,0.06232724,0.22641957,0.69112778,0.06365075,0.15691116,0.21140897
4.07903952,1.63645522,1.21957969,0.12400532,0.06459450,0.23932668,0.71425715,0.06585708,0.16481220,0.21777993
4.08504252,1.70148941,1.25710386,0.13006759,0.06660537,0.25201652,0.73547758,0.06785757,0.17254261,0.22380950
4.09104552,1.76376420,1.29055068,0.13615796,0.06833330,0.26432910,0.75459769,0.06962730,0.17999102,0.22937434
4.09704852,1.82265950,1.31952329,0.14220904,0.06975710,0.27611071,0.77148834,0.07114630,0.18705678,0.23436710
4.10305153,1.87764252,1.34372918,0.14815453,0.07086129,0.28721660,0.78608132,0.07239972,0.19365202,0.23869757
4.10905453,1.92826561,1.36298032,0.15392924,0.07163624,0.29751310,0.79836538,0.07337785,0.19970305,0.24229317
4.11505753,1.97416051,1.37718953,0.15946893,0.07207818,0.30687942,0.80837992,0.07407588,0.20515125,0.24509875
4.12106053,2.01502976,1.38636334,0.16471033,0.07218900,0.31520899,0.81620658,0.07449361,0.20995322,0.24707589
4.12706353,2.05063602,1.39059181,0.16959114,0.07197592,0.32241028,0.82195935,0.07463489,0.21408039,0.24820174
4.13306653,2.08079033,1.39003620,0.17405012,0.07145093,0.32840737,0.82577378,0.07450711,0.21751798,0.24846753
4.13906953,2.10534024,1.38491497,0.17802748,0.07063024,0.33313999,0.82779585,0.07412050,0.22026352,0.24787687
4.14507254,2.12415884,1.37548913,0.18146533,0.06953357,0.33656339,0.82817112,0.07348751,0.22232490,0.24644391
4.15107554,2.13713554,1.36204767,0.18430843,0.06818340,0.33864790,0.82703500,0.07262216,0.22371822,0.24419158
4.15707854,2.14416927,1.34489376,0.18650512,0.06660422,0.33937839,0.82450434,0.07153942,0.22446541,0.24114984
4.16308154,2.14516471,1.32433259,0.18800842,0.06482183,0.33875354,0.82067118,0.07025474,0.22459200,0.23735423
4.16908454,2.14003186,1.30066120,0.18877730,0.06286262,0.33678521,0.81559872,0.06878362,0.22412489,0.23284455
4.17508754,2.12868883,1.27416080,0.18877803,0.06075301,0.33349771,0.80931988,0.06714128,0.22309057,0.22766386
4.18109055,2.11106789,1.24509179,0.18798549,0.05851888,0.32892716,0.80183838,0.06534253,0.22151361,0.22185776
4.18709355,2.08712403,1.21369147,0.18638450,0.05618522,0.32312088,0.79313230,0.06340161,0.21941571,0.21547392
4.19309655,2.05684563,1.18017440,0.18397089,0.05377579,0.31613684,0.78315989,0.06133229,0.21681524,0.20856183
4.19909955,2.02026625,1.14473497,0.18075245,0.05131292,0.30804315,0.77186708,0.05914790,0.21372735,0.20117273
4.20510255,1.97747665,1.10755188,0.17674951,0.04881744,0.29891751,0.75919641,0.05686150,0.21016453,0.19335966
4.21110555,1.92863612,1.06879397,0.17199513,0.04630863,0.28884657,0.74509661,0.05448606,0.20613768,0.18517753
4.21710855,1.87398219,1.02862679,0.16653499,0.04380429,0.27792530,0.72953239,0.05203465,0.20165746,0.17668322
4.22311156,1.81383784,0.98721934,0.16042675,0.04132086,0.26625613,0.71249366,0.04952059,0.19673592,0.16793557
4.22911456,1.74861560,0.94475036,0.15373906,0.03887351,0.25394793,0.69400373,0.04695759,0.19138816,0.15899524
4.23511756,1.67881793,0.90141370,0.14655016,0.03647633,0.24111483,0.67412592,0.04435983,0.18563405,0.14992448
4.24112056,1.60503382,0.85742232,0.13894614,0.03414245,0.22787485,0.65296810,0.04174195,0.17949959,0.14078664
4.24712356,1.52793133,0.81301057,0.13101888,0.03188412,0.21434824,0.63068504,0.03911903,0.17301816,0.13164559
4.25312656,1.44824648,0.76843457,0.12286391,0.02971286,0.20065582,0.60747809,0.03650642,0.16623121,0.12256495
4.25912956,1.36676879,0.72397067,0.11457803,0.02763943,0.18691709,0.58359245,0.03391959,0.15918854,0.11360717
4.26513257,1.28432407,0.67991202,0.10625699,0.02567388,0.17324832,0.55931194,0.03137391,0.15194805,0.10483255
4.27113557,1.20175530,0.63656336,0.09799328,0.02382543,0.15976064,0.53495156,0.02888431,0.14457495,0.09629824
4.27713857,1.11990226,0.59423447,0.08987398,0.02210244,0.14655826,0.51084811,0.02646509,0.13714046,0.08805720
4.28314157,1.03958100,0.55323256,0.08197901,0.02051220,0.13373674,0.48734935,0.02412954,0.12972013,0.08015726
4.28914457,0.96156376,0.51385394,0.07437953,0.01906084,0.12138159,0.46480219,0.02188973,0.12239170,0.07264027
4.29514757,0.88656045,0.47637554,0.06713679,0.01775310,0.10956709,0.44354038,0.01975623,0.11523283,0.06554139
4.30115058,0.81520214,0.44104663,0.06030133,0.01659214,0.09835537,0.42387232,0.01773795,0.10831859,0.05888861
4.30715358,0.74802733,0.40808123,0.05391251,0.01557940,0.08779594,0.40606947,0.01584193,0.10171907,0.05270240
4.31315658,0.68547139,0.37765147,0.04799847,0.01471443,0.07792551,0.39035597,0.01407330,0.09549699,0.04699561
4.31915958,0.62785951,0.34988231,0.04257641,0.01399475,0.06876815,0.37689973,0.01243525,0.08970567,0.04177359
4.32516258,0.57540321,0.32484781,0.03765315,0.01341582,0.06033579,0.36580566,0.01092904,0.08438725,0.03703449
4.33116558,0.52820053,0.30256914,0.03322599,0.01297096,0.05262905,0.35711103,0.00955409,0.07957140,0.03276977
4.33716858,0.48623960,0.28301434,0.02928371,0.01265145,0.04563824,0.35078349,0.00830815,0.07527446,0.02896481
4.34317159,0.44940549,0.26609989,0.02580781,0.01244657,0.03934465,0.34672147,0.00718744,0.07149917,0.02559970
4.34917459,0.41748977,0.25169399,0.02277373,0.01234382,0.03372187,0.34475736,0.00618686,0.06823488,0.02265010
4.35517759,0.39020251,0.23962135,0.02015224,0.01232914,0.02873729,0.34466309,0.00530026,0.06545827,0.02008819
4.36118059,0.36718610,0.22966941,0.01791066,0.01238719,0.02435357,0.34615792,0.00452065,0.06313453,0.01788357
4.36718359,0.34803037,0.22159555,0.01601421,0.01250167,0.02053010,0.34891830,0.00384044,0.06121901,0.01600424
4.37318659,0.33228851,0.21513517,0.01442716,0.01265575,0.01722437,0.35258924,0.00325168,0.05965915,0.01441751
4.37918959,0.31949317,0.21001019,0.01311389,0.01283247,0.01439327,0.35679686,0.00274629,0.05839661,0.01309081
4.38519260,0.30917223,0.20593780,0.01203986,0.01301512,0.01199421,0.36116157,0.00231623,0.05736966,0.01199253
4.39119560,0.30086386,0.20263895,0.01117243,0.01318773,0.00998611,0.36531135,0.00195372,0.05651549,0.01109265
4.39719860,0.29413018,0.19984646,0.01048151,0.01333543,0.00833021,0.36889465,0.00165132,0.05577256,0.01036335
4.40320160,0.28856943,0.19731235,0.00994005,0.01344484,0.00699075,0.37159238,0.00140210,0.05508274,0.00977946
4.40920460,0.28382611,0.19481421,0.00952447,0.01350442,0.00593536,0.37312846,0.00119970,0.05439322,0.00931883
4.41520760,0.27959890,0.19216038,0.00921484,0.01350471,0.00513544,0.37327863,0.00103840,0.05365818,0.00896256
4.42121061,0.27564625,0.18919384,0.00899498,0.01343854,0.00456627,0.37187710,0.00091316,0.05284003,0.00869514
4.42721361,0.27178952,0.18579463,0.00885244,0.01330118,0.00420700,0.36882085,0.00081959,0.05191031,0.00850447
4.43321661,0.26791355,0.18188093,0.00877833,0.01309036,0.00404059,0.36407139,0.00075399,0.05085014,0.00838177
4.43921961,0.26396499,0.17740866,0.00876707,0.01280628,0.00405352,0.35765414,0.00071330,0.04965031,0.00832144
4.44522261,0.25994822,0.17236977,0.00881606,0.01245145,0.00423549,0.34965519,0.00069504,0.04831089,0.00832079
4.45122561,0.25591944,0.16678940,0.00892524,0.01203059,0.00457900,0.34021606,0.00069729,0.04684064,0.00837978
4.45722861,0.25197892,0.16072193,0.00909662,0.01155036,0.00507893,0.32952641,0.00071860,0.04525590,0.00850061
4.46323162,0.24826198,0.15424639,0.00933373,0.01101915,0.00573202,0.31781524,0.00075796,0.04357945,0.00868739
4.46923462,0.24492898,0.14746117,0.00964104,0.01044674,0.00653634,0.30534101,0.00081470,0.04183899,0.00894570
4.47523762,0.24215486,0.14047856,0.01002347,0.00984404,0.00749078,0.29238110,0.00088843,0.04006569,0.00928227
4.48124062,0.24011853,0.13341912,0.01048571,0.00922279,0.00859458,0.27922115,0.00097903,0.03829255,0.00970453
4.48724362,0.23899279,0.12640641,0.01103177,0.00859529,0.00984685,0.26614472,0.00108655,0.03655293,0.01022040
4.49324662,0.23893493,0.11956197,0.01166447,0.00797421,0.01124617,0.25342371,0.00121117,0.03487908,0.01083799
