energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.30115058,1.17914562,0.00462654,0.23192813,0.00339743,0.60675464,0.83731925,0.20003919
-4.29514757,1.14352448,0.00422258,0.22768365,0.00295913,0.58975802,0.81497808,0.19216705
-4.28914457,1.11419182,0.00385803,0.22445662,0.00262648,0.57567295,0.79528554,0.18601293
-4.28314157,1.09159054,0.00353076,0.22235129,0.00239479,0.56478379,0.77848578,0.18161349
-4.27713857,1.07615954,0.00323899,0.22145992,0.00226038,0.55737541,0.76480290,0.17900822
-4.27113557,1.06831677,0.00298120,0.22185958,0.00222076,0.55372330,0.75442996,0.17823755
-4.26513257,1.06844341,0.00275613,0.22360951,0.00227468,0.55408425,0.74751954,0.17934095
-4.25912956,1.07686963,0.00256269,0.22674916,0.00242221,0.55868793,0.74417628,0.18235507
-4.25312656,1.09386207,0.00239993,0.23129689,0.00266467,0.56772935,0.74445152,0.18731183
-4.24712356,1.11961302,0.00226701,0.23724919,0.00300454,0.58136227,0.74834010,0.19423651
-4.24112056,1.15423111,0.00216318,0.24458046,0.00344532,0.59969348,0.75577899,0.20314585
-4.23511756,1.19773328,0.00208774,0.25324312,0.00399134,0.62277778,0.76664782,0.21404602
-4.22911456,1.25003795,0.00204004,0.26316811,0.00464748,0.65061370,0.78077070,0.22693046
-4.22311156,1.31095880,0.00201948,0.27426556,0.00541885,0.68313968,0.79791928,0.24177766
-4.21710855,1.38019945,0.00202545,0.28642566,0.00631050,0.72023074,0.81781644,0.25854875
-4.21110555,1.45734862,0.00205735,0.29951967,0.00732696,0.76169557,0.84014059,0.27718497
-4.20510255,1.54187609,0.00211456,0.31340097,0.00847188,0.80727423,0.86453021,0.29760522
-4.19909955,1.63312953,0.00219639,0.32790639,0.00974757,0.85663631,0.89058843,0.31970349
-4.19309655,1.73033271,0.00230206,0.34285758,0.01115458,0.90938000,0.91788784,0.34334667
-4.18709355,1.83258538,0.00243067,0.35806266,0.01269128,0.96503217,0.94597513,0.36837250
-4.18109055,1.93886541,0.00258110,0.37331824,0.01435347,1.02304971,0.97437611,0.39458820
-4.17508754,2.04803377,0.00275203,0.38841170,0.01613403,1.08282243,1.00260087,0.42176966
-4.16908454,2.15884266,0.00294186,0.40312394,0.01802264,1.14367777,1.03014930,0.44966154
-4.16308154,2.26994745,0.00314867,0.41723256,0.02000562,1.20488747,1.05651731,0.47797827
-4.15707854,2.37992232,0.00337016,0.43051541,0.02206581,1.26567636,1.08120350,0.50640631
-4.15107554,2.48728001,0.00360370,0.44275461,0.02418264,1.32523322,1.10371657,0.53460739
-4.14507254,2.59049525,0.00384623,0.45374076,0.02633227,1.38272370,1.12358337,0.56222314
-4.13906953,2.68803166,0.00409434,0.46327742,0.02848788,1.43730500,1.14035738,0.58888073
-4.13306653,2.77837138,0.00434426,0.47118550,0.03062016,1.48814203,1.15362756,0.61419962
-4.12706353,2.86004674,0.00459196,0.47730763,0.03269785,1.53442465,1.16302715,0.63779926
-4.12106053,2.93167289,0.00483313,0.48151209,0.03468843,1.57538539,1.16824225,0.65930739
-4.11505753,2.99198032,0.00506336,0.48369629,0.03655895,1.61031716,1.16901969,0.67836880
-4.10905453,3.03984622,0.00527818,0.48378958,0.03827685,1.63859025,1.16517387,0.69465425
-4.10305153,3.07432326,0.00547322,0.48175521,0.03981094,1.65966806,1.15659223,0.70786914
-4.09704852,3.09466503,0.00564429,0.47759146,0.04113228,1.67312107,1.14323908,0.71776174
-4.09104552,3.10034678,0.00578756,0.47133170,0.04221511,1.67863823,1.12515745,0.72413048
-4.08504252,3.09108097,0.00589961,0.46304354,0.04303767,1.67603576,1.10246890,0.72683024
-4.07903952,3.06682680,0.00597761,0.45282705,0.04358291,1.66526259,1.07537128,0.72577720
-4.07303652,3.02779344,0.00601938,0.44081207,0.04383910,1.64640260,1.04413427,0.72095211
-4.06703352,2.97443679,0.00602348,0.42715482,0.04380024,1.61967330,1.00909317,0.71240195
-4.06103052,2.90744998,0.00598924,0.41203387,0.04346631,1.58542121,0.97064089,0.70023967
-4.05502751,2.82774785,0.00591683,0.39564570,0.04284328,1.54411398,0.92921853,0.68464237
-4.04902451,2.73644613,0.00580722,0.37820003,0.04194294,1.49632955,0.88530505,0.66584760
-4.04302151,2.63483599,0.00566217,0.35991501,0.04078257,1.44274287,0.83940619,0.64414829
-4.03701851,2.52435496,0.00548417,0.34101251,0.03938432,1.38411044,0.79204319,0.61988629
-4.03101551,2.40655513,0.00527634,0.32171364,0.03777460,1.32125342,0.74374171,0.59344479
-4.02501251,2.28306975,0.00504237,0.30223457,0.03598316,1.25503959,0.69502120,0.56524002
-4.01900950,2.15557931,0.00478635,0.28278283,0.03404226,1.18636502,0.64638518,0.53571240
-4.01300650,2.02577796,0.00451268,0.26355401,0.03198563,1.11613577,0.59831251,0.50531754
-4.00700350,1.89534139,0.00422593,0.24472904,0.02984755,1.04525014,0.55125009,0.47451727
-4.00100050,1.76589679,0.00393069,0.22647201,0.02766193,0.97458211,0.50560680,0.44377107
-3.99499750,1.63899563,0.00363148,0.20892846,0.02546138,0.90496609,0.46174902,0.41352799
-3.98899450,1.51608972,0.00333258,0.19222417,0.02327649,0.83718345,0.41999754,0.38421938
-3.98299150,1.39851089,0.00303798,0.17646441,0.02113516,0.77195101,0.38062579,0.35625237
-3.97698849,1.28745435,0.00275129,0.16173362,0.01906212,0.70991156,0.34385941,0.33000427
-3.97098549,1.18396584,0.00247566,0.14809542,0.01707853,0.65162649,0.30987677,0.30581791
-3.96498249,1.08893233,0.00221373,0.13559293,0.01520179,0.59757062,0.27881047,0.28399769
-3.95897949,1.00307608,0.00196765,0.12424943,0.01344546,0.54812881,0.25074947,0.26480653
-3.95297649,0.92695165,0.00173904,0.11406923,0.01181935,0.50359462,0.22574174,0.24846345
-3.94697349,0.86094555,0.00152902,0.10503876,0.01032963,0.46417049,0.20379711,0.23514155
-3.94097049,0.80527813,0.00133822,0.09712786,0.00897918,0.42996942,0.18489033,0.22496666
-3.93496748,0.76000720,0.00116685,0.09029126,0.00776785,0.40101786,0.16896406,0.21801607
-3.92896448,0.72503334,0.00101472,0.08447022,0.00669291,0.37725967,0.15593164,0.21431769
-3.92296148,0.70010625,0.00088131,0.07959434,0.00574942,0.35856090,0.14567980,0.21384941
-3.91695848,0.68483239,0.00076583,0.07558340,0.00493068,0.34471527,0.13807096,0.21653864
-3.91095548,0.67868341,0.00066724,0.07234939,0.00422864,0.33545020,0.13294539,0.22226228
-3.90495248,0.68100576,0.00058436,0.06979862,0.00363425,0.33043337,0.13012320,0.23084704
-3.89894947,0.69103122,0.00051587,0.06783375,0.00313789,0.32927963,0.12940611,0.24207033
-3.89294647,0.70788867,0.00046038,0.06635597,0.00272961,0.33155842,0.13057928,0.25566192
-3.88694347,0.73061727,0.00041648,0.06526704,0.00239942,0.33680150,0.13341320,0.27130644
-3.88094047,0.75818103,0.00038272,0.06447124,0.00213752,0.34451109,0.13766575,0.28864695
-3.87493747,0.78948506,0.00035773,0.06387728,0.00193449,0.35416841,0.14308460,0.30728974
-3.86893447,0.82339336,0.00034013,0.06339993,0.00178136,0.36524257,0.14940987,0.32681030
-3.86293147,0.85874834,0.00032866,0.06296149,0.00166977,0.37719981,0.15637734,0.34676067
-3.85692846,0.89439154,0.00032211,0.06249301,0.00159202,0.38951286,0.16372199,0.36667793
-3.85092546,0.92918554,0.00031936,0.06193522,0.00154109,0.40167054,0.17118198,0.38609382
-3.84492246,0.96203645,0.00031938,0.06123916,0.00151066,0.41318715,0.17850294,0.40454517
-3.83891946,0.99191640,0.00032127,0.06036653,0.00149513,0.42361160,0.18544250,0.42158493
-3.83291646,1.01788547,0.00032421,0.05928971,0.00148957,0.43253611,0.19177490,0.43679334
-3.82691346,1.03911214,0.00032747,0.05799152,0.00148975,0.43960393,0.19729553,0.44978885
-3.82091046,1.05489161,0.00033046,0.05646466,0.00149208,0.44451614,0.20182511,0.46023844
-3.81490745,1.06466128,0.00033266,0.05471100,0.00149357,0.44703709,0.20521352,0.46786667
-3.80890445,1.06801254,0.00033367,0.05274057,0.00149184,0.44699822,0.20734289,0.47246336
-3.80290145,1.06469847,0.00033318,0.05057050,0.00148504,0.44430028,0.20812991,0.47388922
-3.79689845,1.05463701,0.00033096,0.04822377,0.00147183,0.43891359,0.20752720,0.47207941
-3.79089545,1.03790930,0.00032689,0.04572794,0.00145134,0.43087647,0.20552369,0.46704470
-3.78489245,1.01475340,0.00032093,0.04311385,0.00142312,0.42029182,0.20214388,0.45887024
-3.77888944,0.98555344,0.00031308,0.04041441,0.00138711,0.40732195,0.19744612,0.44771195
-3.77288644,0.95082476,0.00030346,0.03766337,0.00134358,0.39218192,0.19151993,0.43379079
-3.76688344,0.91119564,0.00029220,0.03489427,0.00129309,0.37513165,0.18448248,0.41738507
-3.76088044,0.86738654,0.00027951,0.03213950,0.00123644,0.35646704,0.17647440,0.39882134
-3.75487744,0.82018766,0.00026561,0.02942953,0.00117463,0.33651069,0.16765513,0.37846412
-3.74887444,0.77043584,0.00025079,0.02679227,0.00110881,0.31560232,0.15819806,0.35670523
-3.74287144,0.71899193,0.00023534,0.02425264,0.00104025,0.29408961,0.14828564,0.33395293
-3.73686843,0.66671945,0.00021955,0.02183229,0.00097030,0.27231953,0.13810471,0.31062159
-3.73086543,0.61446543,0.00020376,0.01954951,0.00090035,0.25063070,0.12784226,0.28712230
-3.72486243,0.56304422,0.00018827,0.01741922,0.00083184,0.22934695,0.11768179,0.26385467
-3.71885943,0.51322473,0.00017340,0.01545319,0.00076619,0.20877230,0.10780039,0.24120038
-3.71285643,0.46572140,0.00015948,0.01366030,0.00070488,0.18918745,0.09836667,0.21951833
-3.70685343,0.42118901,0.00014682,0.01204690,0.00064935,0.17084782,0.08953948,0.19914184
-3.70085043,0.38022137,0.00013573,0.01061723,0.00060111,0.15398311,0.08146755,0.18037751
-3.69484742,0.34335316,0.00012653,0.00937393,0.00056166,0.13879811,0.07428983,0.16350594
-3.68884442,0.31106491,0.00011953,0.00831846,0.00053262,0.12547478,0.06813647,0.14878376
-3.68284142,0.28378996,0.00011507,0.00745164,0.00051566,0.11417501,0.06313034,0.13644685
-3.67683842,0.26192291,0.00011349,0.00677402,0.00051261,0.10504402,0.05938883,0.12671433
-3.67083542,0.24582857,0.00011514,0.00628630,0.00052544,0.09821393,0.05702566,0.11979273
-3.66483242,0.23585049,0.00012043,0.00598963,0.00055630,0.09380709,0.05615266,0.11588013
-3.65882941,0.23231814,0.00012974,0.00588583,0.00060756,0.09193892,0.05688111,0.11516957
-3.65282641,0.23555205,0.00014353,0.00597750,0.00068181,0.09271995,0.05932250,0.11785146
-3.64682341,0.24586600,0.00016224,0.00626802,0.00078184,0.09625669,0.06358857,0.12411452
-3.64082041,0.26356582,0.00018636,0.00676145,0.00091069,0.10265115,0.06979038,0.13414500
-3.63481741,0.28894435,0.00021638,0.00746231,0.00107152,0.11199897,0.07803637,0.14812393
-3.62881441,0.32227235,0.00025278,0.00837517,0.00126767,0.12438595,0.08842936,0.16622221
-3.62281141,0.36378559,0.00029606,0.00950428,0.00150248,0.13988319,0.10106246,0.18859375
-3.61680840,0.41366818,0.00034666,0.01085296,0.00177928,0.15854082,0.11601403,0.21536664
-3.61080540,0.47203306,0.00040498,0.01242301,0.00210122,0.18038066,0.13334176,0.24663260
-3.60480240,0.53890018,0.00047133,0.01421406,0.00247116,0.20538819,0.15307626,0.28243537
-3.59879940,0.61417367,0.00054594,0.01622285,0.00289150,0.23350410,0.17521418,0.32275826
-3.59279640,0.69761914,0.00062891,0.01844261,0.00336403,0.26461606,0.19971158,0.36751183
-3.58679340,0.78884261,0.00072018,0.02086245,0.00388976,0.29855119,0.22647754,0.41652216
-3.58079040,0.88727248,0.00081953,0.02346682,0.00446877,0.33506972,0.25536878,0.46952069
-3.57478739,0.99214608,0.00092652,0.02623521,0.00510000,0.37386057,0.28618550,0.52613641
-3.56878439,1.10250217,0.00104052,0.02914184,0.00578121,0.41453914,0.31866896,0.58589103
-3.56278139,1.21718072,0.00116068,0.03215576,0.00650879,0.45664790,0.35250110,0.64819802
-3.55677839,1.33483076,0.00128593,0.03524100,0.00727777,0.49966007,0.38730657,0.71236592
-3.55077539,1.45392702,0.00141497,0.03835704,0.00808176,0.54298653,0.42265727,0.77760645
-3.54477239,1.57279561,0.00154632,0.04145951,0.00891303,0.58598599,0.45807956,0.84304738
-3.53876938,1.68964834,0.00167831,0.04450109,0.00976260,0.62797836,0.49306412,0.90775037
-3.53276638,1.80262501,0.00180917,0.04743265,0.01062045,0.66826085,0.52707815,0.97073314
-3.52676338,1.90984238,0.00193698,0.05020458,0.01147570,0.70612638,0.55957966,1.03099563
-3.52076038,2.00944814,0.00205984,0.05276815,0.01231696,0.74088362,0.59003334,1.08754908
-3.51475738,2.09967781,0.00217583,0.05507703,0.01313265,0.77187778,0.61792749,1.13944706
-3.50875438,2.17891214,0.00228312,0.05708884,0.01391139,0.79851143,0.64279114,1.18581713
-3.50275138,2.24573255,0.00238002,0.05876651,0.01464245,0.82026418,0.66421086,1.22589176
-3.49674837,2.29897189,0.00246507,0.06007964,0.01531610,0.83671054,0.68184625,1.25903712
-3.49074537,2.33775821,0.00253704,0.06100561,0.01592409,0.84753491,0.69544345,1.28477816
-3.48474237,2.36154920,0.00259504,0.06153045,0.01645997,0.85254303,0.70484608,1.30281895
-3.47873937,2.37015550,0.00263853,0.06164942,0.01691943,0.85166932,0.71000273,1.31305692
-3.47273637,2.36375149,0.00266735,0.06136725,0.01730053,0.84497964,0.71097090,1.31559024
-3.46673337,2.34287289,0.00268175,0.06069808,0.01760389,0.83266938,0.70791678,1.31071780
-3.46073037,2.30840094,0.00268238,0.05966495,0.01783269,0.81505688,0.70111098,1.29893149
-3.45472736,2.26153369,0.00267028,0.05829914,0.01799265,0.79257243,0.69092020,1.28090102
-3.44872436,2.20374556,0.00264685,0.05663899,0.01809184,0.76574353,0.67779517,1.25745167
-3.44272136,2.13673688,0.00261379,0.05472866,0.01814038,0.73517681,0.66225524,1.22953594
-3.43671836,2.06237544,0.00257308,0.05261661,0.01815006,0.70153770,0.64487043,1.19820013
-3.43071536,1.98263269,0.00252690,0.05035394,0.01813388,0.66552853,0.62624149,1.16454729
-3.42471236,1.89951735,0.00247751,0.04799270,0.01810543,0.62786624,0.60697888,1.12969805
-3.41870935,1.81500902,0.00242727,0.04558422,0.01807839,0.58926040,0.58768168,1.09475108
-3.41270635,1.73099478,0.00237847,0.04317751,0.01806580,0.55039265,0.56891713,1.06074467
-3.40670335,1.64921120,0.00233334,0.04081777,0.01807955,0.51189818,0.55120176,1.02862127
-3.40070035,1.57119392,0.00229392,0.03854519,0.01812973,0.47434996,0.53498496,0.99919621
-3.39469735,1.49823685,0.00226204,0.03639388,0.01822419,0.43824612,0.52063548,0.97313208
-3.38869435,1.43136208,0.00223928,0.03439117,0.01836807,0.40400095,0.50843147,0.95091962
-3.38269135,1.37130147,0.00222692,0.03255712,0.01856351,0.37193947,0.49855454,0.93286591
-3.37668834,1.31849028,0.00222597,0.03090437,0.01880952,0.34229555,0.49108770,0.91909021
-3.37068534,1.27307234,0.00223713,0.02943830,0.01910189,0.31521347,0.48601758,0.90952755
-3.36468234,1.23491638,0.00226082,0.02815734,0.01943335,0.29075253,0.48324035,0.90393960
-3.35867934,1.20364211,0.00229725,0.02705368,0.01979378,0.26889425,0.48257130,0.90193250
-3.35267634,1.17865462,0.00234638,0.02611401,0.02017064,0.24955167,0.48375734,0.90298049
-3.34667334,1.15918530,0.00240805,0.02532055,0.02054939,0.23258020,0.48649201,0.90645433
-3.34067034,1.14433728,0.00248199,0.02465210,0.02091417,0.21778945,0.49043199,0.91165322
-3.33466733,1.13313323,0.00256788,0.02408514,0.02124836,0.20495548,0.49521464,0.91783869
-3.32866433,1.12456354,0.00266539,0.02359505,0.02153531,0.19383297,0.50047550,0.92426903
-3.32266133,1.11763271,0.00277422,0.02315712,0.02175901,0.18416676,0.50586511,0.93023269
-3.31665833,1.11140224,0.00289414,0.02274765,0.02190473,0.17570253,0.51106431,0.93507932
-3.31065533,1.10502830,0.00302497,0.02234480,0.02195962,0.16819613,0.51579741,0.93824712
-3.30465233,1.09779291,0.00316662,0.02192940,0.02191321,0.16142145,0.51984270,0.93928541
-3.29864932,1.08912768,0.00331903,0.02148554,0.02175780,0.15517660,0.52303990,0.93787162
-3.29264632,1.07862955,0.00348217,0.02100100,0.02148876,0.14928844,0.52529426,0.93382208
-3.28664332,1.06606813,0.00365594,0.02046754,0.02110464,0.14361532,0.52657733,0.92709647
-3.28064032,1.05138513,0.00384016,0.01988092,0.02060719,0.13804825,0.52692452,0.91779582
-3.27463732,1.03468610,0.00403450,0.01924088,0.02000121,0.13251059,0.52642960,0.90615455
-3.26863432,1.01622549,0.00423835,0.01855084,0.01929436,0.12695636,0.52523671,0.89252700
-3.26263132,0.99638610,0.00445083,0.01781763,0.01849676,0.12136757,0.52353036,0.87736944
-3.25662831,0.97565417,0.00467070,0.01705091,0.01762059,0.11575062,0.52152396,0.86121845
-3.25062531,0.95459151,0.00489630,0.01626275,0.01667960,0.11013213,0.51944775,0.84466690
-3.24462231,0.93380628,0.00512558,0.01546698,0.01568857,0.10455442,0.51753656,0.82833864
-3.23861931,0.91392359,0.00535605,0.01467857,0.01466283,0.09907089,0.51601827,0.81286316
-3.23261631,0.89555756,0.00558485,0.01391309,0.01361769,0.09374148,0.51510345,0.79885128
-3.22661331,0.87928580,0.00580879,0.01318609,0.01256803,0.08862846,0.51497663,0.78687300
-3.22061031,0.86562741,0.00602442,0.01251260,0.01152784,0.08379264,0.51578970,0.77743820
-3.21460730,0.85502526,0.00622819,0.01190665,0.01050992,0.07929021,0.51765758,0.77098101
-3.20860430,0.84783294,0.00641653,0.01138089,0.00952556,0.07517017,0.52065623,0.76784819
-3.20260130,0.84430678,0.00658604,0.01094625,0.00858442,0.07147250,0.52482304,0.76829189
-3.19659830,0.84460278,0.00673361,0.01061178,0.00769439,0.06822708,0.53015941,0.77246663
-3.19059530,0.84877831,0.00685660,0.01038439,0.00686159,0.06545324,0.53663511,0.78043049
-3.18459230,0.85679804,0.00695301,0.01026888,0.00609043,0.06315998,0.54419425,0.79215015
-3.17858929,0.86854356,0.00702158,0.01026785,0.00538367,0.06134676,0.55276229,0.80750910
-3.17258629,0.88382592,0.00706193,0.01038178,0.00474267,0.06000474,0.56225360,0.82631872
-3.16658329,0.90240032,0.00707464,0.01060915,0.00416749,0.05911838,0.57257926,0.84833128
-3.16058029,0.92398198,0.00706131,0.01094654,0.00365717,0.05866725,0.58365446,0.87325428
-3.15457729,0.94826244,0.00702455,0.01138885,0.00320991,0.05862802,0.59540527,0.90076536
-3.14857429,0.97492548,0.00696800,0.01192945,0.00282332,0.05897635,0.60777426,0.93052705
-3.14257129,1.00366181,0.00689621,0.01256043,0.00249460,0.05968872,0.62072488,0.96220073
-3.13656828,1.03418187,0.00681457,0.01327281,0.00222074,0.06074403,0.63424424,0.99545919
-3.13056528,1.06622634,0.00672918,0.01405672,0.00199864,0.06212482,0.64834427,1.02999726
-3.12456228,1.09957372,0.00664663,0.01490168,0.00182529,0.06381823,0.66306120,1.06554014
-3.11855928,1.13404488,0.00657386,0.01579678,0.00169781,0.06581640,0.67845339,1.10184909
-3.11255628,1.16950430,0.00651791,0.01673084,0.00161352,0.06811650,0.69459763,1.13872440
-3.10655328,1.20585812,0.00648574,0.01769266,0.00156998,0.07072027,0.71158412,1.17600552
-3.10055028,1.24304918,0.00648394,0.01867114,0.00156496,0.07363313,0.72951021,1.21356847
-3.09454727,1.28104927,0.00651858,0.01965543,0.00159645,0.07686293,0.74847343,1.25132078
-3.08854427,1.31984920,0.00659498,0.02063508,0.00166256,0.08041841,0.76856382,1.28919431
-3.08254127,1.35944718,0.00671751,0.02160011,0.00176151,0.08430744,0.78985622,1.32713637
-3.07653827,1.39983624,0.00688946,0.02254116,0.00189154,0.08853515,0.81240258,1.36509980
-3.07053527,1.44099154,0.00711289,0.02344953,0.00205082,0.09310217,0.83622494,1.40303259
-3.06453227,1.48285835,0.00738858,0.02431723,0.00223745,0.09800298,0.86130929,1.44086775
-3.05852926,1.52534148,0.00771593,0.02513708,0.00244933,0.10322458,0.88760078,1.47851415
-3.05252626,1.56829714,0.00809301,0.02590275,0.00268417,0.10874564,0.91500056,1.51584909
-3.04652326,1.61152773,0.00851657,0.02660879,0.00293945,0.11453613,0.94336460,1.55271313
-3.04052026,1.65478038,0.00898209,0.02725073,0.00321241,0.12055762,0.97250461,1.58890776
-3.03451726,1.69774950,0.00948397,0.02782511,0.00350012,0.12676425,1.00219143,1.62419634
-3.02851426,1.74008354,0.01001564,0.02832963,0.00379947,0.13310441,1.03216061,1.65830848
-3.02251126,1.78139604,0.01056975,0.02876318,0.00410729,0.13952312,1.06212038,1.69094786
-3.01650825,1.82128062,0.01113840,0.02912607,0.00442041,0.14596505,1.09176162,1.72180328
-3.01050525,1.85932923,0.01171338,0.02942008,0.00473578,0.15237805,1.12076955,1.75056258
-3.00450225,1.89515306,0.01228637,0.02964870,0.00505061,0.15871714,1.14883666,1.77692862
-2.99849925,1.92840496,0.01284924,0.02981728,0.00536244,0.16494863,1.17567634,1.80063672
-2.99249625,1.95880219,0.01339422,0.02993322,0.00566934,0.17105439,1.20103643,1.82147232
-2.98649325,1.98614823,0.01391418,0.03000613,0.00596995,0.17703583,1.22471209,1.83928801
-2.98049025,2.01035236,0.01440274,0.03004804,0.00626362,0.18291757,1.24655720,1.85401871
-2.97448724,2.03144563,0.01485450,0.03007344,0.00655046,0.18875036,1.26649355,1.86569397
-2.96848424,2.04959209,0.01526508,0.03009941,0.00683138,0.19461323,1.28451723,1.87444648
-2.96248124,2.06509441,0.01563122,0.03014562,0.00710807,0.20061461,1.30070159,1.88051587
-2.95647824,2.07839295,0.01595079,0.03023420,0.00738298,0.20689215,1.31519660,1.88424746
-2.95047524,2.09005807,0.01622277,0.03038964,0.00765921,0.21361130,1.32822416,1.88608546
-2.94447224,2.10077555,0.01644715,0.03063844,0.00794038,0.22096248,1.34006950,1.88656080
-2.93846923,2.11132539,0.01662483,0.03100874,0.00823048,0.22915681,1.35106901,1.88627375
-2.93246623,2.12255461,0.01675746,0.03152977,0.00853362,0.23842047,1.36159461,1.88587210
-2.92646323,2.13534518,0.01684731,0.03223119,0.00885383,0.24898778,1.37203567,1.88602573
-2.92046023,2.15057811,0.01689702,0.03314234,0.00919479,0.26109315,1.38277896,1.88739867
-2.91445723,2.16909537,0.01690947,0.03429132,0.00955961,0.27496215,1.39418775,1.89061993
-2.90845423,2.19166120,0.01688755,0.03570403,0.00995053,0.29080185,1.40658095,1.89625454
-2.90245123,2.21892454,0.01683402,0.03740309,0.01036875,0.30879093,1.42021341,1.90477624
-2.89644822,2.25138437,0.01675136,0.03940676,0.01081419,0.32906975,1.43525827,1.91654305
-2.89044522,2.28935944,0.01664164,0.04172783,0.01128540,0.35173083,1.45179245,1.93177719
-2.88444222,2.33296409,0.01650645,0.04437257,0.01177943,0.37681018,1.46978593,1.95055019
-2.87843922,2.38209126,0.01634687,0.04733976,0.01229184,0.40427981,1.48909557,1.97277424
-2.87243622,2.43640369,0.01616343,0.05061982,0.01281672,0.43404191,1.50946386,1.99820022
-2.86643322,2.49533407,0.01595620,0.05419416,0.01334683,0.46592495,1.53052273,2.02642254
-2.86043022,2.55809425,0.01572483,0.05803475,0.01387376,0.49968223,1.55180253,2.05689105
-2.85442721,2.62369359,0.01546863,0.06210399,0.01438822,0.53499279,1.57274581,2.08892916
-2.84842421,2.69096586,0.01518674,0.06635484,0.01488028,0.57146531,1.59272534,2.12175795
-2.84242121,2.75860384,0.01487824,0.07073133,0.01533976,0.60864462,1.61106576,2.15452486
-2.83641821,2.82520061,0.01454230,0.07516945,0.01575660,0.64602106,1.62706793,2.18633617
-2.83041521,2.88929574,0.01417834,0.07959831,0.01612118,0.68304249,1.64003487,2.21629157
-2.82441221,2.94942497,0.01378614,0.08394170,0.01642478,0.71912841,1.64929837,2.24351965
-2.81840920,3.00417123,0.01336599,0.08811996,0.01665983,0.75368619,1.65424492,2.26721266
-2.81240620,3.05221517,0.01291875,0.09205205,0.01682031,0.78612834,1.65434005,2.28665912
-2.80640320,3.09238310,0.01244598,0.09565781,0.01690195,0.81589071,1.64914992,2.30127291
-2.80040020,3.12369036,0.01194990,0.09886034,0.01690241,0.84245042,1.63835932,2.31061772
-2.79439720,3.14537848,0.01143347,0.10158837,0.01682144,0.86534317,1.62178538,2.31442582
-2.78839420,3.15694446,0.01090029,0.10377852,0.01666085,0.88417888,1.59938646,2.31261045
-2.78239120,3.15816109,0.01035460,0.10537738,0.01642453,0.89865511,1.57126586,2.30527141
-2.77638819,3.14908734,0.00980115,0.10634333,0.01611827,0.90856755,1.53767045,2.29269375
-2.77038519,3.13006863,0.00924510,0.10664794,0.01574958,0.91381714,1.49898427,2.27533977
-2.76438219,3.10172679,0.00869188,0.10627699,0.01532742,0.91441333,1.45571761,2.25383475
-2.75837919,3.06494046,0.00814702,0.10523099,0.01486192,0.91047342,1.40849201,2.22894728
-2.75237619,3.02081675,0.00761605,0.10352513,0.01436400,0.90221794,1.35802218,2.20156504
-2.74637319,2.97065551,0.00710429,0.10118889,0.01384505,0.88996233,1.30509542,2.17266726
-2.74037019,2.91590785,0.00661672,0.09826496,0.01331650,0.87410519,1.25054969,2.14329503
-2.73436718,2.85813085,0.00615786,0.09480788,0.01278955,0.85511389,1.19525111,2.11452088
-2.72836418,2.79894039,0.00573162,0.09088226,0.01227483,0.83350811,1.14007189,2.08741873
-2.72236118,2.73996423,0.00534124,0.08656072,0.01178212,0.80984211,1.08586945,2.06303543
-2.71635818,2.68279716,0.00498918,0.08192162,0.01132015,0.78468674,1.03346745,2.04236499
-2.71035518,2.62896019,0.00467711,0.07704677,0.01089646,0.75861195,0.98363933,2.02632619
-2.70435218,2.57986506,0.00440590,0.07201906,0.01051734,0.73217064,0.93709472,2.01574430
-2.69834917,2.53678543,0.00417557,0.06692032,0.01018784,0.70588458,0.89446898,2.01133708
-2.69234617,2.50083535,0.00398542,0.06182924,0.00991181,0.68023298,0.85631597,2.01370537
-2.68634317,2.47295536,0.00383401,0.05681967,0.00969210,0.65564411,0.82310392,2.02332792
-2.68034017,2.45390625,0.00371928,0.05195919,0.00953072,0.63249020,0.79521429,2.04056029
-2.67433717,2.44426987,0.00363866,0.04730799,0.00942911,0.61108557,0.77294323,2.06563714
-2.66833417,2.44445614,0.00358913,0.04291820,0.00938846,0.59168788,0.75650527,2.09867734
-2.66233117,2.45471531,0.00356738,0.03883352,0.00940994,0.57450212,0.74603882,2.13969122
-2.65632816,2.47515398,0.00356995,0.03508917,0.00949510,0.55968676,0.74161307,2.18858908
-2.65032516,2.50575358,0.00359328,0.03171224,0.00964608,0.54736152,0.74323567,2.24519044
-2.64432216,2.54638990,0.00363390,0.02872213,0.00986595,0.53761606,0.75086100,2.30923323
-2.63831916,2.59685221,0.00368849,0.02613136,0.01015888,0.53051879,0.76439832,2.38038254
-2.63231616,2.65686100,0.00375400,0.02394639,0.01053032,0.52612520,0.78371978,2.45823849
-2.62631316,2.72608304,0.00382773,0.02216861,0.01098710,0.52448507,0.80866774,2.54234299
-2.62031016,2.80414338,0.00390743,0.02079529,0.01153744,0.52564796,0.83906129,2.63218535
-2.61430715,2.89063355,0.00399129,0.01982055,0.01219087,0.52966673,0.87470166,2.72720676
-2.60830415,2.98511600,0.00407801,0.01923623,0.01295811,0.53659868,0.91537658,2.82680376
-2.60230115,3.08712471,0.00416684,0.01903270,0.01385083,0.54650438,0.96086319,2.93033097
