energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-0.20710355,5.77238614,0.09952932,0.78421725,3.28643625,1.19597915,0.11395653,0.98822198,0.43456240,2.43504229
-0.20110055,5.85593409,0.10088942,0.79701262,3.37453131,1.19718774,0.11404363,1.00778875,0.44667190,2.48000867
-0.19509755,5.93524020,0.10262113,0.80947749,3.46596271,1.19877798,0.11394281,1.02584295,0.45851211,2.52143355
-0.18909455,6.00949572,0.10472958,0.82162499,3.56054002,1.20076070,0.11364012,1.04203074,0.46994026,2.55881934
-0.18309155,6.07812974,0.10721653,0.83349022,3.65809483,1.20316732,0.11312889,1.05606352,0.48082608,2.59180862
-0.17708854,6.14082674,0.11008039,0.84512756,3.75847389,1.20604928,0.11241042,1.06772918,0.49105548,2.62019510
-0.17108554,6.19753506,0.11331614,0.85660745,3.86153074,1.20947669,0.11149431,1.07690070,0.50053365,2.64392942
-0.16508254,6.24846599,0.11691530,0.86801279,3.96711635,1.21353622,0.11039855,1.08354150,0.50918764,2.66311941
-0.15907954,6.29408338,0.12086580,0.87943507,4.07506934,1.21832829,0.10914925,1.08770735,0.51696806,2.67802498
-0.15307654,6.33508394,0.12515192,0.89097043,4.18520607,1.22396366,0.10778010,1.08954473,0.52385012,2.68904746
-0.14707354,6.37236901,0.12975412,0.90271584,4.29731136,1.23055943,0.10633144,1.08928549,0.52983380,2.69671419
-0.14107054,6.40700856,0.13464893,0.91476526,4.41112992,1.23823467,0.10484913,1.08723817,0.53494320,2.70165849
-0.13506753,6.44019870,0.13980883,0.92720617,4.52635898,1.24710569,0.10338306,1.08377616,0.53922517,2.70459619
-0.12906453,6.47321429,0.14520221,0.94011627,4.64264231,1.25728106,0.10198558,1.07932324,0.54274718,2.70629935
-0.12306153,6.50735812,0.15079331,0.95356051,4.75956573,1.26885653,0.10070968,1.07433708,0.54559455,2.70756831
-0.11705853,6.54390872,0.15654232,0.96758842,4.87665435,1.28190999,0.09960716,1.06929132,0.54786722,2.70920315
-0.11105553,6.58406839,0.16240547,0.98223176,4.99337151,1.29649650,0.09872672,1.06465702,0.54967605,2.71197555
-0.10505253,6.62891357,0.16833533,0.99750246,5.10911936,1.31264367,0.09811222,1.06088421,0.55113885,2.71660217
-0.09904952,6.67934911,0.17428110,1.01339095,5.22324126,1.33034744,0.09780094,1.05838430,0.55237627,2.72372048
-0.09304652,6.73606820,0.18018911,1.02986475,5.33502582,1.34956839,0.09782212,1.05751405,0.55350774,2.73386775
-0.08704352,6.79951930,0.18600338,1.04686746,5.44371258,1.37022881,0.09819573,1.05856166,0.55464742,2.74746402
-0.08104052,6.86988126,0.19166631,1.06431815,5.54849927,1.39221058,0.09893153,1.06173566,0.55590056,2.76479936
-0.07503752,6.94704751,0.19711944,1.08211122,5.64855077,1.41535410,0.10002848,1.06715687,0.55736014,2.78602583
-0.06903452,7.03061990,0.20230432,1.10011678,5.74300946,1.43945818,0.10147450,1.07485376,0.55910398,2.81115422
-0.06303152,7.11991245,0.20716346,1.11818168,5.83100725,1.46428131,0.10324660,1.08476137,0.56119253,2.84005540
-0.05702851,7.21396490,0.21164131,1.13613119,5.91167893,1.48954407,0.10531138,1.09672373,0.56366719,2.87246624
-0.05102551,7.31156585,0.21568526,1.15377152,5.98417710,1.51493288,0.10762591,1.11049969,0.56654944,2.90799959
-0.04502251,7.41128460,0.21924671,1.17089310,6.04768830,1.54010516,0.11013892,1.12577184,0.56984064,2.94615784
-0.03901951,7.51151101,0.22228203,1.18727480,6.10145034,1.56469571,0.11279220,1.14215825,0.57352264,2.98634966
-0.03301651,7.61050204,0.22475360,1.20268895,6.14477058,1.58832434,0.11552238,1.15922634,0.57755906,3.02790909
-0.02701351,7.70643362,0.22663069,1.21690719,6.17704479,1.61060454,0.11826277,1.17650859,0.58189740,3.07011646
-0.02101051,7.79745630,0.22789034,1.22970702,6.19777633,1.63115314,0.12094533,1.19351928,0.58647164,3.11222046
-0.01500750,7.88175291,0.22851812,1.24087885,6.20659488,1.64960058,0.12350268,1.20977179,0.59120554,3.15346052
-0.00900450,7.95759642,0.22850870,1.25023341,6.20327442,1.66560149,0.12587013,1.22479568,0.59601627,3.19308909
-0.00300150,8.02340599,0.22786640,1.25760918,6.18774956,1.67884543,0.12798753,1.23815308,0.60081835,3.23039286
0.00300150,8.07779948,0.22660548,1.26287957,6.16012953,1.68906713,0.12980102,1.24945375,0.60552781,3.26471258
0.00900450,8.11964031,0.22475022,1.26595952,6.12070905,1.69605609,0.13126450,1.25836835,0.61006615,3.29546072
0.01500750,8.14807711,0.22233493,1.26681112,6.06997529,1.69966490,0.13234088,1.26463936,0.61436422,3.32213655
0.02101051,8.16257444,0.21940352,1.26544800,6.00861015,1.69981607,0.13300298,1.26808957,0.61836562,3.34433813
0.02701351,8.16293337,0.21600902,1.26193811,5.93748734,1.69650681,0.13323413,1.26862765,0.62202948,3.36177092
0.03301651,8.14930085,0.21221272,1.25640470,5.85766366,1.68981158,0.13302835,1.26625080,0.62533261,3.37425271
0.03901951,8.12216731,0.20808312,1.24902530,5.77036429,1.67988209,0.13239028,1.26104455,0.62827069,3.38171470
0.04502251,8.08235229,0.20369459,1.24002854,5.67696207,1.66694462,0.13133467,1.25317957,0.63085859,3.38419882
0.05102551,8.03097852,0.19912579,1.22968898,5.57895101,1.65129458,0.12988561,1.24290594,0.63312972,3.38185129
0.05702851,7.96943511,0.19445797,1.21831992,5.47791458,1.63328846,0.12807550,1.23054501,0.63513433,3.37491283
0.06303152,7.89933138,0.18977296,1.20626443,5.37548966,1.61333337,0.12594375,1.21647922,0.63693710,3.36370577
0.06903452,7.82244283,0.18515124,1.19388513,5.27332721,1.59187446,0.12353532,1.20114039,0.63861373,3.34861879
0.07503752,7.74065160,0.18066978,1.18155275,5.17305112,1.56938078,0.12089922,1.18499679,0.64024710,3.33008986
0.08104052,7.65588380,0.17640003,1.16963440,5.07621657,1.54633006,0.11808684,1.16853964,0.64192294,3.30858812
0.08704352,7.57004626,0.17240599,1.15848170,4.98426979,1.52319309,0.11515041,1.15226926,0.64372522,3.28459558
0.09304652,7.48496560,0.16874244,1.14841951,4.89851065,1.50041841,0.11214153,1.13668158,0.64573175,3.25858947
0.09904952,7.40233191,0.16545347,1.13973574,4.82005969,1.47841795,0.10910970,1.12225524,0.64800986,3.23102602
0.10505253,7.32364983,0.16257133,1.13267268,4.74983117,1.45755425,0.10610124,1.10943969,0.65061269,3.20232647
0.11105553,7.25019865,0.16011567,1.12742024,4.68851305,1.43813000,0.10315822,1.09864451,0.65357605,3.17286586
0.11705853,7.18300344,0.15809320,1.12411146,4.63655495,1.42038018,0.10031779,1.09023038,0.65691619,3.14296523
0.12306153,7.12281787,0.15649787,1.12282033,4.59416450,1.40446727,0.09761161,1.08450155,0.66062838,3.11288743
0.12906453,7.07011944,0.15531142,1.12356213,4.56131213,1.39047970,0.09506565,1.08170016,0.66468656,3.08283672
0.13506753,7.02511674,0.15450445,1.12629605,4.53774407,1.37843355,0.09270014,1.08200224,0.66904390,3.05296213
0.14107054,6.98776809,0.15403781,1.13093001,4.52300272,1.36827731,0.09052978,1.08551553,0.67363430,3.02336419
0.14707354,6.95781014,0.15386441,1.13732728,4.51645351,1.35989947,0.08856410,1.09227895,0.67837475,2.99410471
0.15307654,6.93479459,0.15393112,1.14531447,4.51731670,1.35313841,0.08680799,1.10226353,0.68316833,2.96521893
0.15907954,6.91813105,0.15418103,1.15469060,4.52470276,1.34779409,0.08526228,1.11537493,0.68790784,2.93672933
0.16508254,6.90713346,0.15455556,1.16523654,4.53764958,1.34364084,0.08392446,1.13145718,0.69247971,2.90866032
0.17108554,6.90106786,0.15499665,1.17672441,4.55515987,1.34044055,0.08278937,1.15029757,0.69676821,2.88105298
0.17708854,6.89919891,0.15544872,1.18892663,4.57623717,1.33795576,0.08184989,1.17163261,0.70065958,2.85397898
0.18309155,6.90083318,0.15586046,1.20162393,4.59991896,1.33596168,0.08109758,1.19515486,0.70404610,2.82755303
0.18909455,6.90535722,0.15618622,1.21461231,4.62530581,1.33425695,0.08052329,1.22052048,0.70682980,2.80194299
0.19509755,6.91226893,0.15638713,1.22770846,4.65158548,1.33267243,0.08011765,1.24735744,0.70892580,2.77737737
0.20110055,6.92120116,0.15643176,1.24075376,4.67805152,1.33107780,0.07987150,1.27527413,0.71026512,2.75414951
0.20710355,6.93193694,0.15629638,1.25361662,4.70411585,1.32938574,0.07977620,1.30386830,0.71079690,2.73261837
0.21310655,6.94441613,0.15596492,1.26619340,4.72931562,1.32755369,0.07982386,1.33273613,0.71048997,2.71320573
0.21910955,6.95873370,0.15542849,1.27840791,4.75331431,1.32558321,0.08000750,1.36148115,0.70933373,2.69638993
0.22511256,6.97513019,0.15468468,1.29020985,4.77589781,1.32351720,0.08032115,1.38972296,0.70733842,2.68269618
0.23111556,6.99397524,0.15373659,1.30157225,4.79696601,1.32143513,0.08075980,1.41710528,0.70453465,2.67268394
0.23711856,7.01574505,0.15259179,1.31248829,4.81652069,1.31944680,0.08131943,1.44330326,0.70097234,2.66693156
0.24312156,7.04099514,0.15126113,1.32296768,4.83465065,1.31768490,0.08199688,1.46802970,0.69671899,2.66601892
0.24912456,7.07032934,0.14975766,1.33303278,4.85151472,1.31629675,0.08278971,1.49103995,0.69185749,2.67050843
0.25512756,7.10436637,0.14809555,1.34271473,4.86732358,1.31543573,0.08369605,1.51213521,0.68648334,2.68092517
0.26113057,7.14370519,0.14628920,1.35204962,4.88232106,1.31525263,0.08471439,1.53116418,0.68070154,2.69773676
0.26713357,7.18889006,0.14435249,1.36107480,4.89676564,1.31588728,0.08584332,1.54802275,0.67462310,2.72133367
0.27313657,7.24037661,0.14229828,1.36982551,4.91091252,1.31746075,0.08708123,1.56265189,0.66836135,2.75201069
0.27913957,7.29849977,0.14013807,1.37833168,4.92499702,1.32006840,0.08842603,1.57503362,0.66202812,2.78995025
0.28514257,7.36344469,0.13788190,1.38661500,4.93921954,1.32377380,0.08987480,1.58518531,0.65572996,2.83520827
0.29114557,7.43522150,0.13553842,1.39468635,4.95373252,1.32860384,0.09142337,1.59315258,0.64956445,2.88770315
0.29714857,7.51364506,0.13311511,1.40254347,4.96862993,1.33454509,0.09306602,1.59900108,0.64361689,2.94720851
0.30315158,7.59832043,0.13061860,1.41016906,4.98393933,1.34154141,0.09479503,1.60280765,0.63795735,3.01335015
0.30915458,7.68863521,0.12805510,1.41752933,4.99961717,1.34949308,0.09660046,1.60465137,0.63263828,3.08560758
0.31515758,7.78375923,0.12543083,1.42457314,5.01554741,1.35825733,0.09846977,1.60460497,0.62769290,3.16332039
0.32116058,7.88265253,0.12275243,1.43123184,5.03154377,1.36765040,0.10038773,1.60272725,0.62313424,3.24569944
0.32716358,7.98408173,0.12002734,1.43741988,5.04735581,1.37745115,0.10233632,1.59905693,0.61895522,3.33184280
0.33316658,8.08664516,0.11726415,1.44303648,5.06267869,1.38740612,0.10429481,1.59360842,0.61512947,3.42075612
0.33916958,8.18880618,0.11447281,1.44796820,5.07716676,1.39723606,0.10623999,1.58636977,0.61161315,3.51137671
0.34517259,8.28893415,0.11166473,1.45209270,5.09045032,1.40664373,0.10814659,1.57730313,0.60834760,3.60260077
0.35117559,8.38535182,0.10885285,1.45528340,5.10215522,1.41532280,0.10998783,1.56634755,0.60526268,3.69331269
0.35717859,8.47638736,0.10605156,1.45741511,5.11192432,1.42296762,0.11173616,1.55342421,0.60228078,3.78241525
0.36318159,8.56042918,0.10327652,1.45837036,5.11944005,1.42928344,0.11336410,1.53844363,0.59932116,3.86885961
0.36918459,8.63598091,0.10054445,1.45804601,5.12444656,1.43399670,0.11484518,1.52131452,0.59630455,3.95167373
0.37518759,8.70171398,0.09787280,1.45636013,5.12677048,1.43686510,0.11615493,1.50195356,0.59315760,4.02998782
0.38119060,8.75651521,0.09527939,1.45325825,5.12633868,1.43768672,0.11727189,1.48029566,0.58981713,4.10305588
0.38719360,8.79952646,0.09278203,1.44871906,5.12319193,1.43630796,0.11817851,1.45630381,0.58623372,4.17027195
0.39319660,8.83017432,0.09039808,1.44275875,5.11749305,1.43262975,0.11886195,1.42997792,0.58237455,4.23118049
0.39919960,8.84818777,0.08814398,1.43543377,5.10952881,1.42661165,0.11931472,1.40136204,0.57822536,4.28548020
0.40520260,8.85360241,0.08603484,1.42684181,5.09970479,1.41827370,0.11953504,1.37054936,0.57379123,4.33302110
0.41120560,8.84675086,0.08408396,1.41712050,5.08853307,1.40769564,0.11952705,1.33768464,0.56909627,4.37379503
0.41720860,8.82823940,0.08230242,1.40644412,5.07661275,1.39501373,0.11930061,1.30296388,0.56418218,4.40792000
0.42321161,8.79891190,0.08069865,1.39501807,5.06460406,1.38041497,0.11887093,1.26663115,0.55910568,4.43561935
0.42921461,8.75980293,0.07927808,1.38307150,5.05319710,1.36412936,0.11825786,1.22897277,0.55393515,4.45719678
0.43521761,8.71208243,0.07804284,1.37084833,5.04307656,1.34642019,0.11748503,1.19030925,0.54874646,4.47300873
0.44122061,8.65699515,0.07699146,1.35859712,5.03488424,1.32757309,0.11657868,1.15098538,0.54361841,4.48343568
0.44722361,8.59579826,0.07611873,1.34656041,5.02918141,1.30788439,0.11556650,1.11135911,0.53862803,4.48885407
0.45322661,8.52970068,0.07541565,1.33496397,5.02641304,1.28764932,0.11447631,1.07179006,0.53384601,4.48961045
0.45922961,8.45980764,0.07486939,1.32400668,5.02687591,1.26715066,0.11333483,1.03262812,0.52933262,4.48599944
0.46523262,8.38707378,0.07446351,1.31385162,5.03069274,1.24664852,0.11216648,0.99420304,0.52513431,4.47824678
0.47123562,8.31226736,0.07417822,1.30461872,5.03779379,1.22637176,0.11099238,0.95681547,0.52128135,4.46649850
0.47723862,8.23594756,0.07399078,1.29637970,5.04790732,1.20651130,0.10982953,0.92073005,0.51778654,4.45081687
0.48324162,8.15845613,0.07387605,1.28915525,5.06055974,1.18721584,0.10869030,0.88617078,0.51464518,4.43118328
0.48924462,8.07992355,0.07380715,1.28291487,5.07508575,1.16858998,0.10758214,0.85331895,0.51183624,4.40750791
0.49524762,8.00028905,0.07375625,1.27757926,5.09064819,1.15069482,0.10650765,0.82231348,0.50932474,4.37964551
0.50125063,7.91933301,0.07369540,1.27302516,5.10626690,1.13355080,0.10546491,0.79325366,0.50706517,4.34741629
0.50725363,7.83671942,0.07359748,1.26909232,5.12085526,1.11714270,0.10444805,0.76620378,0.50500569,4.31063043
0.51325663,7.75204548,0.07343713,1.26559226,5.13326277,1.10142619,0.10344808,0.74119941,0.50309289,4.26911486
0.51925963,7.66489517,0.07319174,1.26231830,5.14232163,1.08633559,0.10245385,0.71825453,0.50127681,4.22274034
0.52526263,7.57489318,0.07284227,1.25905635,5.14689502,1.07179241,0.10145316,0.69736919,0.49951588,4.17144717
0.53126563,7.48175588,0.07237418,1.25559583,5.14592497,1.05771393,0.10043382,0.67853688,0.49778144,4.11526782
0.53726863,7.38533610,0.07177808,1.25174028,5.13847725,1.04402151,0.09938477,0.66175123,0.49606161,4.05434510
0.54327164,7.28565909,0.07105035,1.24731698,5.12378149,1.03064810,0.09829706,0.64701144,0.49436418,3.98894441
0.54927464,7.18294749,0.07019352,1.24218534,5.10126455,1.01754455,0.09716464,0.63432617,0.49271840,3.91945955
0.55527764,7.07763412,0.06921653,1.23624352,5.07057585,1.00468446,0.09598504,0.62371555,0.49117547,3.84641133
0.56128064,6.97036189,0.06813476,1.22943320,5.03160355,0.99206744,0.09475979,0.61521132,0.48980779,3.77043920
0.56728364,6.86197123,0.06696988,1.22174225,4.98448138,0.97972059,0.09349459,0.60885496,0.48870689,3.69228621
0.57328664,6.75347604,0.06574954,1.21320545,4.92958587,0.96769839,0.09219927,0.60469425,0.48798021,3.61277816
0.57928964,6.64602991,0.06450686,1.20390315,4.86752468,0.95608102,0.09088755,0.60277828,0.48774690,3.53279796
0.58529265,6.54088467,0.06327976,1.19395832,4.79911692,0.94497139,0.08957656,0.60315149,0.48813291,3.45325684
0.59129565,6.43934412,0.06211025,1.18353201,4.72536665,0.93449109,0.08828630,0.60584712,0.48926549,3.37506368
0.59729865,6.34271547,0.06104353,1.17281768,4.64743111,0.92477562,0.08703887,0.61088055,0.49126763,3.29909439
0.60330165,6.25226133,0.06012710,1.16203471,4.56658536,0.91596921,0.08585777,0.61824308,0.49425252,3.22616270
0.60930465,6.16915482,0.05940974,1.15142137,4.48418478,0.90821944,0.08476710,0.62789656,0.49831841,3.15699398
0.61530765,6.09443994,0.05894061,1.14122756,4.40162726,0.90167200,0.08379080,0.63976928,0.50354415,3.09220328
0.62131066,6.02899889,0.05876817,1.13170762,4.32031613,0.89646577,0.08295199,0.65375335,0.50998554,3.03227862
0.62731366,5.97352759,0.05893925,1.12311337,4.24162529,0.89272832,0.08227234,0.66970401,0.51767266,2.97757013
0.63331666,5.92851985,0.05949808,1.11568753,4.16686710,0.89057197,0.08177154,0.68744058,0.52660831,2.92828535
0.63931966,5.89426022,0.06048528,1.10965759,4.09726377,0.89009035,0.08146694,0.70674934,0.53676750,2.88449064
0.64532266,5.87082479,0.06193693,1.10523017,4.03392228,0.89135555,0.08137320,0.72738802,0.54809803,2.84611829
0.65132566,5.85808902,0.06388361,1.10258585,3.97781304,0.89441561,0.08150210,0.74909167,0.56052198,2.81297870
0.65732866,5.85574107,0.06634944,1.10187438,3.92975191,0.89929239,0.08186234,0.77157960,0.57393802,2.78477651
0.66333167,5.86329906,0.06935111,1.10321031,3.89038526,0.90597967,0.08245946,0.79456294,0.58822433,2.76112978
0.66933467,5.88013049,0.07289694,1.10666887,3.86017774,0.91444140,0.08329572,0.81775250,0.60324195,2.74159094
0.67533767,5.90547236,0.07698598,1.11228223,3.83940238,0.92461001,0.08436999,0.84086643,0.61883833,2.72566818
0.68134067,5.93845039,0.08160711,1.12003600,3.82813273,0.93638490,0.08567768,0.86363725,0.63485095,2.71284629
0.68734367,5.97809650,0.08673830,1.12986625,3.82623705,0.94963098,0.08721057,0.88581812,0.65111084,2.70260582
0.69334667,6.02336371,0.09234601,1.14165691,3.83337462,0.96417748,0.08895664,0.90718793,0.66744579,2.69443980
0.69934967,6.07313834,0.09838474,1.15523802,3.84899447,0.97981719,0.09089990,0.92755509,0.68368340,2.68786730
0.70535268,6.12624976,0.10479690,1.17038483,3.87233715,0.99630627,0.09302024,0.94676005,0.69965367,2.68244365
0.71135568,6.18147824,0.11151297,1.18681807,3.90244004,1.01336482,0.09529320,0.96467656,0.71519148,2.67776712
0.71735868,6.23756197,0.11845206,1.20420562,3.93814701,1.03067859,0.09768996,0.98121182,0.73013867,2.67348237
0.72336168,6.29320436,0.12552284,1.22216585,3.97812324,1.04790187,0.10017727,0.99630566,0.74434615,2.66928090
0.72936468,6.34708294,0.13262499,1.24027274,4.02087556,1.06466179,0.10271759,1.00992916,0.75767591,2.66489933
0.73536768,6.39786104,0.13965103,1.25806292,4.06477900,1.08056419,0.10526937,1.02208284,0.77000320,2.66011596
0.74137069,6.44420331,0.14648867,1.27504466,4.10810948,1.09520098,0.10778749,1.03279470,0.78121879,2.65474656
0.74737369,6.48479575,0.15302343,1.29070874,4.14908245,1.10815900,0.11022396,1.04211845,0.79123158,2.64864004
0.75337669,6.51837061,0.15914171,1.30454094,4.18589699,1.11903020,0.11252874,1.05013191,0.79997127,2.64167471
0.75937969,6.54373584,0.16473395,1.31603591,4.21678411,1.12742280,0.11465085,1.05693579,0.80739137,2.63375562
0.76538269,6.55980847,0.16969805,1.32471196,4.24005801,1.13297310,0.11653957,1.06265279,0.81347210,2.62481341
0.77138569,6.56565068,0.17394260,1.33012624,4.25416845,1.13535757,0.11814588,1.06742686,0.81822326,2.61480481
0.77738869,6.56050691,0.17739005,1.33188977,4.25775219,1.13430451,0.11942390,1.07142258,0.82168666,2.60371466
0.78339170,6.54383998,0.17997953,1.32968165,4.24968147,1.12960506,0.12033244,1.07482429,0.82393801,2.59155937
0.78939470,6.51536406,0.18166922,1.32326183,4.22910714,1.12112264,0.12083647,1.07783476,0.82508792,2.57839120
0.79539770,6.47507239,0.18243816,1.31248182,4.19549451,1.10880076,0.12090854,1.08067308,0.82528170,2.56430295
0.80140070,6.42325731,0.18228742,1.29729289,4.14865007,1.09266835,0.12052998,1.08357164,0.82469801,2.54943235
0.80740370,6.36052115,0.18124050,1.27775116,4.08873749,1.07284264,0.11969194,1.08677188,0.82354579,2.53396535
0.81340670,6.28777621,0.17934299,1.25401940,4.01628213,1.04952914,0.11839602,1.09051880,0.82205987,2.51813798
0.81940970,6.20623321,0.17666151,1.22636540,3.93216321,1.02301867,0.11665471,1.09505423,0.82049486,2.50223580
0.82541271,6.11737778,0.17328191,1.19515672,3.83759409,0.99368161,0.11449133,1.10060902,0.81911775,2.48659088
0.83141571,6.02293546,0.16930679,1.16085219,3.73409101,0.96195935,0.11193971,1.10739439,0.81819926,2.47157579
0.83741871,5.92482616,0.16485256,1.12399035,3.62343161,0.92835342,0.10904338,1.11559278,0.81800441,2.45759479
0.84342171,5.82510983,0.16004599,1.08517528,3.50760470,0.89341260,0.10585452,1.12534875,0.81878257,2.44507209
0.84942471,5.72592526,0.15502052,1.04506043,3.38875342,0.85771855,0.10243251,1.13676035,0.82075752,2.43443783
0.85542771,5.62942475,0.14991243,1.00433096,3.26911383,0.82187044,0.09884230,1.14987157,0.82411806,2.42611211
0.86143072,5.53770709,0.14485699,0.96368548,3.15095139,0.78646924,0.09515254,1.16466635,0.82900954,2.42048787
0.86743372,5.45275197,0.13998472,0.92381760,3.03649764,0.75210216,0.09143360,1.18106469,0.83552690,2.41791346
0.87343672,5.37635828,0.13541789,0.88539821,2.92788927,0.71932779,0.08775561,1.19892105,0.84370948,2.41867562
0.87943972,5.31008895,0.13126745,0.84905892,2.82711167,0.68866243,0.08418652,1.21802563,0.85353807,2.42298397
0.88544272,5.25522445,0.12763023,0.81537722,2.73594867,0.66056801,0.08079026,1.23810826,0.86493429,2.43095765
0.89144572,5.21272676,0.12458675,0.78486392,2.65593981,0.63544195,0.07762511,1.25884510,0.87776245,2.44261509
0.89744872,5.18321486,0.12219946,0.75795285,2.58834621,0.61360916,0.07474237,1.27986790,0.89183380,2.45786730
0.90345173,5.16695261,0.12051155,0.73499347,2.53412571,0.59531627,0.07218525,1.30077540,0.90691312,2.47651529
0.90945473,5.16384899,0.11954623,0.71624600,2.49391738,0.58072832,0.06998812,1.32114645,0.92272721,2.49825191
0.91545773,5.17347040,0.11930662,0.70187936,2.46803560,0.56992768,0.06817612,1.34055429,0.93897506,2.52266802
0.92146073,5.19506418,0.11977601,0.69197175,2.45647306,0.56291521,0.06676506,1.35858133,0.95533915,2.54926297
0.92746373,5.22759190,0.12091865,0.68651345,2.45891235,0.55961356,0.06576167,1.37483371,0.97149742,2.57745890
0.93346673,5.26977101,0.12268099,0.68541192,2.47474518,0.55987224,0.06516414,1.38895515,0.98713527,2.60661844
0.93946973,5.32012284,0.12499323,0.68849860,2.50309831,0.56347443,0.06496287,1.40063931,1.00195725,2.63606486
0.94547274,5.37702503,0.12777132,0.69553725,2.54286519,0.57014511,0.06514143,1.40964023,1.01569770,2.66510401
0.95147574,5.43876612,0.13091921,0.70623343,2.59274214,0.57956034,0.06567772,1.41578040,1.02813005,2.69304685
0.95747874,5.50360041,0.13433138,0.72024473,2.65126797,0.59135736,0.06654509,1.41895618,1.03907426,2.71923187
0.96348174,5.56980093,0.13789564,0.73719158,2.71686568,0.60514516,0.06771358,1.41914032,1.04840221,2.74304597
0.96948474,5.63570862,0.14149604,0.75666802,2.78788527,0.62051538,0.06915109,1.41638163,1.05604079,2.76394323
0.97548774,5.69977621,0.14501593,0.77825246,2.86264619,0.63705309,0.07082443,1.41080182,1.06197256,2.78146043
0.98149075,5.76060526,0.14834102,0.80151792,2.93947852,0.65434720,0.07270031,1.40258967,1.06623401,2.79522886
0.98749375,5.81697530,0.15136242,0.82604158,3.01676152,0.67200032,0.07474607,1.39199293,1.06891165,2.80498163
0.99349675,5.86786432,0.15397951,0.85141344,3.09295875,0.68963765,0.07693034,1.37930824,1.07013591,2.81055647
0.99949975,5.91246026,0.15610263,0.87724387,3.16664857,0.70691479,0.07922336,1.36486949,1.07007344,2.81189372
1.00550275,5.95016341,0.15765542,0.90316992,3.23654938,0.72352415,0.08159722,1.34903519,1.06891792,2.80902992
1.01150575,5.98058011,0.15857675,0.92886034,3.30153907,0.73919999,0.08402582,1.33217529,1.06688002,2.80208721
1.01750875,6.00350850,0.15882220,0.95401909,3.36066799,0.75372164,0.08648474,1.31465793,1.06417685,2.79125935
1.02351176,6.01891733,0.15836500,0.97838758,3.41316560,0.76691526,0.08895086,1.29683667,1.06102136,2.77679509
1.02951476,6.02691921,0.15719638,1.00174542,3.45844070,0.77865372,0.09140202,1.27903854,1.05761232,2.75897991
1.03551776,6.02773979,0.15532528,1.02390995,3.49607567,0.78885506,0.09381650,1.26155353,1.05412512,2.73811702
1.04152076,6.02168474,0.15277759,1.04473459,3.52581532,0.79747929,0.09617255,1.24462563,1.05070388,2.71450892
1.04752376,6.00910607,0.14959468,1.06410618,3.54755122,0.80452406,0.09844791,1.22844582,1.04745524,2.68844026
1.05352676,5.99036983,0.14583156,1.08194155,3.56130245,0.81001918,0.10061952,1.21314729,1.04444396,2.66016316
1.05952976,5.96582659,0.14155456,1.09818344,3.56719405,0.81402047,0.10266319,1.19880288,1.04169063,2.62988556
1.06553277,5.93578636,0.13683871,1.11279619,3.56543434,0.81660310,0.10455353,1.18542487,1.03917136,2.59776338
1.07153577,5.90049900,0.13176499,1.12576115,3.55629227,0.81785485,0.10626404,1.17296710,1.03681970,2.56389662
1.07753877,5.86014099,0.12641736,1.13707228,3.54007610,0.81786957,0.10776736,1.16132925,1.03453034,2.52832969
1.08354177,5.81480917,0.12088003,1.14673204,3.51711426,0.81674112,0.10903570,1.15036307,1.03216465,2.49105575
1.08954477,5.76452131,0.11523475,1.15474764,3.48773940,0.81455807,0.11004145,1.13988038,1.02955759,2.45202480
1.09554777,5.70922347,0.10955843,1.16112802,3.45227607,0.81139937,0.11075799,1.12966237,1.02652580,2.41115478
1.10155078,5.64880333,0.10392115,1.16588138,3.41103250,0.80733116,0.11116047,1.11946997,1.02287634,2.36834521
1.10755378,5.58310861,0.09838451,1.16901356,3.36429643,0.80240469,0.11122685,1.10905476,1.01841583,2.32349233
1.11355678,5.51196942,0.09300056,1.17052708,3.31233501,0.79665562,0.11093878,1.09817002,1.01295949,2.27650502
1.11955978,5.43522313,0.08781109,1.17042110,3.25539820,0.79010436,0.11028257,1.08658157,1.00633978,2.22732048
1.12556278,5.35274045,0.08284752,1.16869190,3.19372522,0.78275762,0.10925004,1.07407791,0.99841422,2.17591891
1.13156578,5.26445125,0.07813111,1.16533421,3.12755333,0.77461083,0.10783920,1.06047931,0.98907228,2.12233640
1.13756878,5.17036884,0.07367365,1.16034300,3.05712813,0.76565140,0.10605487,1.04564565,0.97824088,2.06667544
1.14357179,5.07061159,0.06947849,1.15371582,2.98271460,0.75586256,0.10390897,1.02948262,0.96588869,2.00911258
1.14957479,4.96542096,0.06554171,1.14545559,2.90460821,0.74522748,0.10142064,1.01194622,0.95202879,1.94990294
1.15557779,4.85517527,0.06185360,1.13557362,2.82314517,0.73373369,0.09861620,0.99304557,0.93672008,1.88938148
1.16158079,4.74039875,0.05840014,1.12409293,2.73871152,0.72137729,0.09552870,0.97284376,0.92006720,1.82796106
1.16758379,4.62176568,0.05516454,1.11105158,2.65175038,0.70816698,0.09219745,0.95145717,0.90221929,1.76612759
1.17358679,4.50009977,0.05212868,1.09650611,2.56276712,0.69412772,0.08866716,0.92905308,0.88336762,1.70443241
