energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Li_s_up,S_s_up,S_p_up
-3.20860430,2.38013401,0.91208104,0.89680125,0.04820491,0.18588406,0.16699194,0.01606483,0.87210381
-3.20260130,2.38412215,0.91278093,0.90902087,0.04613588,0.18887696,0.17046436,0.01555893,0.86142761
-3.19659830,2.37389248,0.90816212,0.91520464,0.04390710,0.19058525,0.17284738,0.01498993,0.84632540
-3.19059530,2.34945823,0.89824916,0.91520115,0.04154970,0.19097797,0.17408486,0.01436557,0.82697225
-3.18459230,2.31112546,0.88317845,0.90899493,0.03909573,0.19005356,0.17414725,0.01369425,0.80362138
-3.17858929,2.25948591,0.86319548,0.89670704,0.03657731,0.18784020,0.17303269,0.01298478,0.77659783
-3.17258629,2.19540095,0.83864863,0.87859099,0.03402583,0.18439510,0.17076710,0.01224621,0.74629037
-3.16658329,2.11997712,0.80998002,0.85502434,0.03147127,0.17980276,0.16740332,0.01148762,0.71314168
-3.16058029,2.03453418,0.77771342,0.82649610,0.02894161,0.17417239,0.16301932,0.01071791,0.67763731
-3.15457729,1.94056691,0.74243987,0.79359075,0.02646233,0.16763447,0.15771558,0.00994564,0.64029363
-3.14857429,1.83970225,0.70480148,0.75696937,0.02405602,0.16033674,0.15161176,0.00917890,0.60164516
-3.14257129,1.73365335,0.66547405,0.71734884,0.02174217,0.15243960,0.14484274,0.00842516,0.56223182
-3.13656828,1.62417254,0.62514915,0.67548007,0.01953700,0.14411142,0.13755430,0.00769115,0.52258636
-3.13056528,1.51300484,0.58451629,0.63212594,0.01745340,0.13552358,0.12989858,0.00698282,0.48322252
-3.12456228,1.40184382,0.54424593,0.58804007,0.01550101,0.12684583,0.12202939,0.00630526,0.44462419
-3.11855928,1.29229132,0.50497369,0.54394706,0.01368635,0.11824172,0.11409782,0.00566265,0.40723591
-3.11255628,1.18582229,0.46728646,0.50052488,0.01201300,0.10986469,0.10624803,0.00505831,0.37145503
-3.10655328,1.08375570,0.43171065,0.45839006,0.01048189,0.10185451,0.09861351,0.00449466,0.33762556
-3.10055028,0.98723226,0.39870284,0.41808587,0.00909158,0.09433453,0.09131388,0.00397326,0.30603396
-3.09454727,0.89719905,0.36864302,0.38007378,0.00783857,0.08740952,0.08445234,0.00349490,0.27690679
-3.08854427,0.81440129,0.34183052,0.34472826,0.00671766,0.08116424,0.07811375,0.00305961,0.25041018
-3.08254127,0.73938071,0.31848237,0.31233472,0.00572227,0.07566276,0.07236348,0.00266679,0.22665098
-3.07653827,0.67248017,0.29873410,0.28309045,0.00484475,0.07094838,0.06724682,0.00231524,0.20567948
-3.07053527,0.61385360,0.28264269,0.25710814,0.00407674,0.06704422,0.06278915,0.00200329,0.18749338
-3.06453227,0.56348051,0.27019140,0.23442161,0.00340938,0.06395424,0.05899663,0.00172887,0.17204289
-3.05852926,0.52118404,0.26129615,0.21499328,0.00283364,0.06166485,0.05585744,0.00148960,0.15923654
-3.05252626,0.48665168,0.25581314,0.19872294,0.00234046,0.06014673,0.05334343,0.00128288,0.14894761
-3.04652326,0.45945758,0.25354740,0.18545736,0.00192102,0.05935705,0.05141219,0.00110598,0.14102089
-3.04052026,0.43908567,0.25426192,0.17500031,0.00156682,0.05924177,0.05000931,0.00095610,0.13527948
-3.03451726,0.42495281,0.25768706,0.16712254,0.00126984,0.05973812,0.04907085,0.00083045,0.13153151
-3.02851426,0.41643124,0.26353003,0.16157158,0.00102259,0.06077707,0.04852599,0.00072632,0.12957661
-3.02251126,0.41286980,0.27148412,0.15808088,0.00081822,0.06228574,0.04829959,0.00064108,0.12921201
-3.01650825,0.41361349,0.28123751,0.15637818,0.00065049,0.06418978,0.04831478,0.00057230,0.13023806
-3.01050525,0.41802104,0.29248150,0.15619302,0.00051382,0.06641555,0.04849541,0.00051771,0.13246327
-3.00450225,0.42548029,0.30491794,0.15726320,0.00040325,0.06889212,0.04876841,0.00047529,0.13570865
-2.99849925,0.43542117,0.31826581,0.15934014,0.00031446,0.07155305,0.04906578,0.00044323,0.13981140
-2.99249625,0.44732633,0.33226689,0.16219328,0.00024367,0.07433793,0.04932652,0.00041999,0.14462800
-2.98649325,0.46073933,0.34669027,0.16561329,0.00018767,0.07719362,0.04949809,0.00040429,0.15003647
-2.98049025,0.47527056,0.36133597,0.16941450,0.00014372,0.08007527,0.04953766,0.00039511,0.15593809
-2.97448724,0.49060083,0.37603736,0.17343624,0.00010952,0.08294693,0.04941300,0.00039170,0.16225834
-2.96848424,0.50648295,0.39066260,0.17754351,0.00008317,0.08578197,0.04910299,0.00039358,0.16894730
-2.96248124,0.52274124,0.40511503,0.18162686,0.00006311,0.08856319,0.04859782,0.00040053,0.17597929
-2.95647824,0.53926931,0.41933261,0.18560176,0.00004808,0.09128261,0.04789883,0.00041259,0.18335196
-2.95047524,0.55602619,0.43328645,0.18940741,0.00003708,0.09394102,0.04701810,0.00043006,0.19108481
-2.94447224,0.57303096,0.44697851,0.19300524,0.00002935,0.09654730,0.04597769,0.00045347,0.19921706
-2.93846923,0.59035617,0.46043860,0.19637707,0.00002430,0.09911747,0.04480872,0.00048364,0.20780503
-2.93246623,0.60812007,0.47372060,0.19952312,0.00002153,0.10167358,0.04355016,0.00052161,0.21691900
-2.92646323,0.62647798,0.48689827,0.20245992,0.00002080,0.10424245,0.04224762,0.00056869,0.22663961
-2.92046023,0.64561293,0.50006048,0.20521813,0.00002201,0.10685420,0.04095192,0.00062642,0.23705380
-2.91445723,0.66572567,0.51330602,0.20784044,0.00002519,0.10954074,0.03971776,0.00069663,0.24825052
-2.90845423,0.68702446,0.52673826,0.21037942,0.00003050,0.11233418,0.03860231,0.00078137,0.26031605
-2.90245123,0.70971474,0.54045948,0.21289554,0.00003822,0.11526519,0.03766392,0.00088301,0.27332935
-2.89644822,0.73398890,0.55456529,0.21545522,0.00004882,0.11836141,0.03696095,0.00100418,0.28735728
-2.89044522,0.76001653,0.56913912,0.21812903,0.00006286,0.12164593,0.03655069,0.00114779,0.30245008
-2.88444222,0.78793549,0.58424696,0.22098994,0.00008111,0.12513587,0.03648844,0.00131708,0.31863717
-2.87843922,0.81784393,0.59993264,0.22411176,0.00010452,0.12884112,0.03682682,0.00151558,0.33592349
-2.87243622,0.84979378,0.61621376,0.22756766,0.00013423,0.13276339,0.03761511,0.00174715,0.35428661
-2.86643322,0.88378601,0.63307853,0.23142879,0.00017163,0.13689544,0.03889883,0.00201597,0.37367478
-2.86043022,0.91976781,0.65048374,0.23576314,0.00021834,0.14122077,0.04071942,0.00232654,0.39400609
-2.85442721,0.95763214,0.66835398,0.24063441,0.00027626,0.14571353,0.04311397,0.00268366,0.41516895
-2.84842421,0.99721967,0.68658232,0.24610112,0.00034760,0.15033901,0.04611506,0.00309244,0.43702390
-2.84242121,1.03832320,0.70503262,0.25221588,0.00043487,0.15505442,0.04975059,0.00355822,0.45940686
-2.83641821,1.08069459,0.72354326,0.25902471,0.00054089,0.15981017,0.05404362,0.00408657,0.48213379
-2.83041521,1.12405388,0.74193251,0.26656669,0.00066882,0.16455149,0.05901214,0.00468320,0.50500656
-2.82441221,1.16810041,0.76000517,0.27487353,0.00082215,0.16922043,0.06466886,0.00535391,0.52781995
-2.81840920,1.21252531,0.77756031,0.28396944,0.00100464,0.17375807,0.07102087,0.00610446,0.55036950
-2.81240620,1.25702497,0.79439984,0.29387098,0.00122035,0.17810700,0.07806920,0.00694050,0.57245971
-2.80640320,1.30131457,0.81033733,0.30458694,0.00147354,0.18221373,0.08580842,0.00786740,0.59391245
-2.80040020,1.34514115,0.82520680,0.31611831,0.00176865,0.18603116,0.09422609,0.00889015,0.61457489
-2.79439720,1.38829520,0.83887079,0.32845808,0.00211018,0.18952080,0.10330224,0.01001318,0.63432667
-2.78839420,1.43062029,0.85122741,0.34159110,0.00250259,0.19265465,0.11300882,0.01124019,0.65308580
-2.78239120,1.47201980,0.86221572,0.35549373,0.00295021,0.19541667,0.12330931,0.01257398,0.67081293
-2.77638819,1.51246042,0.87181921,0.37013340,0.00345707,0.19780373,0.13415828,0.01401631,0.68751362
-2.77038519,1.55197190,0.88006700,0.38546806,0.00402673,0.19982593,0.14550116,0.01556767,0.70323844
-2.76438219,1.59064286,0.88703258,0.40144550,0.00466217,0.20150619,0.15727420,0.01722713,0.71808066
-2.75837919,1.62861278,0.89283010,0.41800257,0.00536554,0.20287933,0.16940459,0.01899220,0.73217166
-2.75237619,1.66606022,0.89760831,0.43506443,0.00613802,0.20399034,0.18181080,0.02085868,0.74567409
-2.74637319,1.70318801,0.90154236,0.45254371,0.00697962,0.20489221,0.19440313,0.02282051,0.75877296
-2.74037019,1.74020567,0.90482391,0.47033989,0.00788903,0.20564316,0.20708455,0.02486968,0.77166518
-2.73436718,1.77731026,0.90764991,0.48833877,0.00886344,0.20630355,0.21975164,0.02699619,0.78454787
-2.72836418,1.81466636,0.91021079,0.50641214,0.00989842,0.20693266,0.23229583,0.02918793,0.79760597
-2.72236118,1.85238621,0.91267856,0.52441789,0.01098785,0.20758526,0.24460465,0.03143075,0.81099983
-2.71635818,1.89051116,0.91519544,0.54220035,0.01212384,0.20830839,0.25656321,0.03370844,0.82485330
-2.71035518,1.92899533,0.91786370,0.55959114,0.01329672,0.20913843,0.26805563,0.03600282,0.83924287
-2.70435218,1.96769254,0.92073725,0.57641042,0.01449511,0.21009854,0.27896665,0.03829383,0.85418863
-2.69834917,2.00634713,0.92381539,0.59246869,0.01570604,0.21119671,0.28918305,0.04055974,0.86964731
-2.69234617,2.04458955,0.92703915,0.60756899,0.01691510,0.21242442,0.29859521,0.04277735,0.88550795
-2.68634317,2.08193705,0.93029039,0.62150963,0.01810670,0.21375618,0.30709849,0.04492225,0.90159049
-2.68034017,2.11779969,0.93339386,0.63408733,0.01926431,0.21514969,0.31459465,0.04696918,0.91764741
-2.67433717,2.15149175,0.93612198,0.64510076,0.02037090,0.21654691,0.32099317,0.04889239,0.93336854
-2.66833417,2.18224819,0.93820241,0.65435443,0.02140923,0.21787587,0.32621252,0.05066612,0.94838888
-2.66233117,2.20924582,0.93932783,0.66166280,0.02236237,0.21905314,0.33018139,0.05226507,0.96229917
-2.65632816,2.23162832,0.93916771,0.66685460,0.02321406,0.21998691,0.33283990,0.05366492,0.97465898
-2.65032516,2.24853428,0.93738148,0.66977711,0.02394923,0.22058050,0.33414071,0.05484294,0.98501159
-2.64432216,2.25912722,0.93363244,0.67030050,0.02455440,0.22073621,0.33405016,0.05577854,0.99290033
-2.63831916,2.26262628,0.92760195,0.66832185,0.02501811,0.22035927,0.33254928,0.05645385,0.99788552
-2.63231616,2.25833646,0.91900310,0.66376891,0.02533127,0.21936175,0.32963476,0.05685431,0.99956140
-2.62631316,2.24567702,0.90759341,0.65660331,0.02548749,0.21766626,0.32531973,0.05696914,0.99757225
-2.62031016,2.22420682,0.89318593,0.64682320,0.02548329,0.21520924,0.31963435,0.05679183,0.99162711
-2.61430715,2.19364559,0.87565817,0.63446513,0.02531823,0.21194378,0.31262622,0.05632049,0.98151234
-2.60830415,2.15388999,0.85495872,0.61960503,0.02499503,0.20784174,0.30436044,0.05555811,0.96710160
-2.60230115,2.10502391,0.83111104,0.60235827,0.02451945,0.20289514,0.29491929,0.05451270,0.94836263
-2.59629815,2.04732236,0.80421446,0.58287870,0.02390024,0.19711676,0.28440159,0.05319729,0.92536078
-2.59029515,1.98124891,0.77444230,0.56135666,0.02314883,0.19053997,0.27292159,0.05162978,0.89825894
-2.58429215,1.90744669,0.74203730,0.53801597,0.02227915,0.18321774,0.26060744,0.04983270,0.86731408
-2.57828914,1.82672336,0.70730454,0.51311003,0.02130715,0.17522088,0.24759925,0.04783278,0.83287048
-2.57228614,1.74003082,0.67060232,0.48691701,0.02025049,0.16663581,0.23404681,0.04566040,0.79535006
-2.56628314,1.64844046,0.63233131,0.45973446,0.01912806,0.15756160,0.22010693,0.04334901,0.75524024
-2.56028014,1.55311511,0.59292263,0.43187334,0.01795953,0.14810684,0.20594064,0.04093438,0.71307999
-2.55427714,1.45527896,0.55282528,0.40365180,0.01676495,0.13838616,0.19171017,0.03845385,0.66944462
-2.54827414,1.35618662,0.51249353,0.37538892,0.01556426,0.12851672,0.17757595,0.03594559,0.62493004
-2.54227114,1.25709266,0.47237482,0.34739854,0.01437700,0.11861487,0.16369371,0.03344775,0.58013718
-2.53626813,1.15922281,0.43289854,0.31998351,0.01322192,0.10879289,0.15021168,0.03099776,0.53565711
-2.53026513,1.06374774,0.39446623,0.29343044,0.01211673,0.09915621,0.13726813,0.02863164,0.49205748
-2.52426213,0.97176046,0.35744341,0.26800520,0.01107793,0.08980101,0.12498925,0.02638333,0.44987075
-2.51825913,0.88425766,0.32215328,0.24394915,0.01012060,0.08081236,0.11348734,0.02428418,0.40958444
-2.51225613,0.80212563,0.28887246,0.22147637,0.00925838,0.07226288,0.10285953,0.02236248,0.37163368
-2.50625313,0.72613060,0.25782869,0.20077162,0.00850338,0.06421202,0.09318687,0.02064308,0.33639614
-2.50025013,0.65691365,0.22920049,0.18198933,0.00786624,0.05670582,0.08453384,0.01914714,0.30418923
-2.49424712,0.59498959,0.20311849,0.16525327,0.00735612,0.04977725,0.07694822,0.01789188,0.27526946
-2.48824412,0.54074948,0.17966844,0.15065694,0.00698072,0.04344690,0.07046128,0.01689048,0.24983370
-2.48224112,0.49446610,0.15889528,0.13826457,0.00674640,0.03772417,0.06508829,0.01615196,0.22802208
-2.47623812,0.45630175,0.14080825,0.12811251,0.00665812,0.03260863,0.06082916,0.01568117,0.20992208
-2.47023512,0.42631758,0.12538661,0.12021092,0.00671948,0.02809164,0.05766921,0.01547877,0.19557357
-2.46423212,0.40448384,0.11258558,0.11454561,0.00693269,0.02415803,0.05558013,0.01554123,0.18497432
-2.45822911,0.39069036,0.10234235,0.11107996,0.00729850,0.02078790,0.05452085,0.01586091,0.17808577
-2.45222611,0.38475684,0.09458173,0.10975673,0.00781606,0.01795821,0.05443857,0.01642613,0.17483870
-2.44622311,0.38644245,0.08922133,0.11049980,0.00848282,0.01564439,0.05526966,0.01722122,0.17513850
-2.44022011,0.39545442,0.08617600,0.11321571,0.00929435,0.01382167,0.05694071,0.01822673,0.17887003
-2.43421711,0.41145553,0.08536147,0.11779513,0.01024417,0.01246628,0.05936951,0.01941959,0.18590168
-2.42821411,0.43407032,0.08669698,0.12411406,0.01132358,0.01155626,0.06246612,0.02077336,0.19608877
-2.42221111,0.46289010,0.09010687,0.13203503,0.01252150,0.01107212,0.06613401,0.02225857,0.20927608
-2.41620810,0.49747688,0.09552122,0.14140822,0.01382442,0.01099718,0.07027133,0.02384315,0.22529963
-2.41020510,0.53736618,0.10287542,0.15207255,0.01521627,0.01131757,0.07477229,0.02549291,0.24398764
-2.40420210,0.58206911,0.11210878,0.16385689,0.01667855,0.01202208,0.07952866,0.02717216,0.26516070
-2.39819910,0.63107378,0.12316234,0.17658135,0.01819039,0.01310166,0.08443144,0.02884440,0.28863137
-2.39219610,0.68384620,0.13597584,0.19005878,0.01972883,0.01454883,0.08937265,0.03047306,0.31420309
-2.38619310,0.73983099,0.15048425,0.20409640,0.02126912,0.01635680,0.09424723,0.03202231,0.34166871
-2.38019010,0.79845189,0.16661379,0.21849765,0.02278518,0.01851861,0.09895491,0.03345793,0.37080860
-2.37418709,0.85911249,0.18427780,0.23306428,0.02425015,0.02102610,0.10340223,0.03474817,0.40138862
-2.36818409,0.92119709,0.20337272,0.24759857,0.02563700,0.02386897,0.10750429,0.03586453,0.43315798
-2.36218109,0.98407215,0.22377427,0.26190567,0.02691919,0.02703385,0.11118656,0.03678254,0.46584738
-2.35617809,1.04708833,0.24533428,0.27579610,0.02807144,0.03050349,0.11438634,0.03748246,0.49916743
-2.35017509,1.10958339,0.26787827,0.28908826,0.02907041,0.03425618,0.11705403,0.03794973,0.53280770
-2.34417209,1.17088621,0.29120413,0.30161095,0.02989542,0.03826537,0.11915407,0.03817543,0.56643671
-2.33816908,1.23032201,0.31508201,0.31320589,0.03052906,0.04249959,0.12066552,0.03815645,0.59970280
-2.33216608,1.28721906,0.33925577,0.32373010,0.03095778,0.04692266,0.12158227,0.03789556,0.63223644
-2.32616308,1.34091691,0.36344582,0.33305819,0.03117228,0.05149431,0.12191288,0.03740123,0.66365381
-2.32016008,1.39077626,0.38735371,0.34108448,0.03116784,0.05617106,0.12168009,0.03668730,0.69356204
-2.31415708,1.43619031,0.41066817,0.34772495,0.03094442,0.06090750,0.12091991,0.03577252,0.72156580
-2.30815408,1.47659761,0.43307263,0.35291893,0.03050670,0.06565779,0.11968052,0.03467990,0.74727547
-2.30215108,1.51149592,0.45425390,0.35663058,0.02986384,0.07037747,0.11802088,0.03343599,0.77031652
-2.29614807,1.54045675,0.47391181,0.35884997,0.02902916,0.07502537,0.11600917,0.03207007,0.79033982
-2.29014507,1.56314010,0.49176927,0.35959393,0.02801969,0.07956565,0.11372103,0.03061325,0.80703263
-2.28414207,1.57930853,0.50758243,0.35890641,0.02685556,0.08396976,0.11123783,0.02909765,0.82012959
-2.27813907,1.58883998,0.52115041,0.35685842,0.02555934,0.08821828,0.10864480,0.02755549,0.82942341
-2.27213607,1.59173850,0.53232408,0.35354742,0.02415529,0.09230252,0.10602918,0.02601833,0.83477447
-2.26613307,1.58814206,0.54101341,0.34909617,0.02266865,0.09622574,0.10347845,0.02451632,0.83611898
-2.26013007,1.57832672,0.54719293,0.34365095,0.02112483,0.10000399,0.10107846,0.02307754,0.83347491
-2.25412706,1.56270669,0.55090499,0.33737914,0.01954874,0.10366631,0.09891180,0.02172747,0.82694557
-2.24812406,1.54182958,0.55226050,0.33046612,0.01796416,0.10725446,0.09705604,0.02048854,0.81672011
-2.24212106,1.51636688,0.55143697,0.32311157,0.01639315,0.11082200,0.09558217,0.01937978,0.80307106
-2.23611806,1.48709948,0.54867390,0.31552513,0.01485560,0.11443279,0.09455306,0.01841664,0.78634860
-2.23011506,1.45489863,0.54426558,0.30792161,0.01336891,0.11815888,0.09402200,0.01761079,0.76697183
-2.22411206,1.42070278,0.53855156,0.30051570,0.01194775,0.12207799,0.09403137,0.01697013,0.74541722
-2.21810905,1.38549107,0.53190518,0.29351654,0.01060394,0.12627048,0.09461143,0.01649879,0.72220463
-2.21210605,1.35025442,0.52472057,0.28712208,0.00934643,0.13081609,0.09577929,0.01619725,0.69788155
-2.20610305,1.31596542,0.51739871,0.28151364,0.00818145,0.13579052,0.09753807,0.01606247,0.67300607
-2.20010005,1.28354800,0.51033316,0.27685061,0.00711261,0.14126190,0.09987631,0.01608813,0.64812942
-2.19409705,1.25384833,0.50389594,0.27326575,0.00614117,0.14728746,0.10276773,0.01626489,0.62377870
-2.18809405,1.22760796,0.49842430,0.27086105,0.00526630,0.15391038,0.10617125,0.01658061,0.60044059
-2.18209105,1.20544040,0.49420883,0.26970444,0.00448543,0.16115708,0.11003144,0.01702076,0.57854670
-2.17608804,1.18781194,0.49148339,0.26982744,0.00379452,0.16903495,0.11427935,0.01756870,0.55846103
-2.17008504,1.17502761,0.49041722,0.27122378,0.00318844,0.17753065,0.11883376,0.01820608,0.54047023
-2.16408204,1.16722259,0.49110958,0.27384924,0.00266121,0.18660907,0.12360279,0.01891322,0.52477674
-2.15807904,1.16435944,0.49358693,0.27762244,0.00220637,0.19621300,0.12848593,0.01966955,0.51149519
-2.15207604,1.16623122,0.49780291,0.28242689,0.00181714,0.20626345,0.13337635,0.02045396,0.50065207
-2.14607304,1.17247010,0.50364082,0.28811390,0.00148672,0.21666070,0.13816349,0.02124528,0.49218848
-2.14007004,1.18256128,0.51091862,0.29450657,0.00120842,0.22728601,0.14273585,0.02202268,0.48596592
-2.13406703,1.19586136,0.51939616,0.30140444,0.00097585,0.23800399,0.14698382,0.02276606,0.48177466
-2.12806403,1.21162072,0.52878425,0.30858889,0.00078297,0.24866547,0.15080256,0.02345647,0.47934438
-2.12206103,1.22900870,0.53875533,0.31582899,0.00062421,0.25911092,0.15409472,0.02407640,0.47835651
-2.11605803,1.24714107,0.54895522,0.32288765,0.00049451,0.26917419,0.15677296,0.02461019,0.47845783
-2.11005503,1.26510843,0.55901561,0.32952792,0.00038933,0.27868663,0.15876223,0.02504422,0.47927475
-2.10405203,1.28200498,0.56856672,0.33551922,0.00030466,0.28748135,0.16000159,0.02536716,0.48042773
-2.09804902,1.29695643,0.57724994,0.34064333,0.00023699,0.29539756,0.16044567,0.02557018,0.48154534
-2.09204602,1.30914642,0.58472980,0.34470003,0.00018329,0.30228488,0.16006559,0.02564695,0.48227747
-2.08604302,1.31784050,0.59070496,0.34751216,0.00014098,0.30800747,0.15884944,0.02559379,0.48230719
-2.08004002,1.32240711,0.59491795,0.34893004,0.00010790,0.31244789,0.15680222,0.02540959,0.48136102
-2.07403702,1.32233490,0.59716328,0.34883509,0.00008223,0.31551051,0.15394526,0.02509572,0.47921717
-2.06803402,1.31724595,0.59729364,0.34714259,0.00006247,0.31712447,0.15031530,0.02465596,0.47571160
-2.06203102,1.30690462,0.59522415,0.34380350,0.00004740,0.31724593,0.14596302,0.02409627,0.47074177
-2.05602801,1.29122171,0.59093434,0.33880531,0.00003606,0.31585963,0.14095139,0.02342455,0.46426804
-2.05002501,1.27025416,0.58446799,0.33217195,0.00002766,0.31297965,0.13535365,0.02265047,0.45631263
-2.04402201,1.24420011,0.57593078,0.32396268,0.00002160,0.30864931,0.12925115,0.02178509,0.44695653
-2.03801901,1.21338985,0.56548582,0.31427013,0.00001743,0.30294025,0.12273106,0.02084062,0.43633431
-2.03201601,1.17827296,0.55334745,0.30321755,0.00001482,0.29595063,0.11588412,0.01983011,0.42462725
-2.02601301,1.13940218,0.53977325,0.29095527,0.00001353,0.28780251,0.10880237,0.01876712,0.41205513
-2.02001001,1.09741485,0.52505497,0.27765668,0.00001344,0.27863857,0.10157701,0.01766545,0.39886702
-2.01400700,1.05301249,0.50950849,0.26351370,0.00001449,0.26861821,0.09429648,0.01653882,0.38533153
-2.00800400,1.00693939,0.49346331,0.24873205,0.00001671,0.25791320,0.08704475,0.01540067,0.37172701
-2.00200100,0.95996124,0.47725209,0.23352641,0.00002018,0.24670305,0.07989980,0.01426383,0.35833195
-1.99599800,0.91284433,0.46120065,0.21811562,0.00002507,0.23517032,0.07293252,0.01314041,0.34541624
-1.98999500,0.86633627,0.44561871,0.20271814,0.00003160,0.22349594,0.06620575,0.01204157,0.33323340
-1.98399200,0.82114899,0.43079199,0.18754783,0.00004005,0.21185489,0.05977377,0.01097739,0.32201418
-1.97798899,0.77794422,0.41697576,0.17281021,0.00005081,0.20041227,0.05368198,0.00995679,0.31196178
-1.97198599,0.73732229,0.40439013,0.15869925,0.00006430,0.18931997,0.04796689,0.00898746,0.30324868
-1.96598299,0.69981403,0.39321720,0.14539477,0.00008106,0.17871400,0.04265635,0.00807582,0.29601519
-1.95997999,0.66587604,0.38360008,0.13306038,0.00010168,0.16871259,0.03776996,0.00722704,0.29036965
-1.95397699,0.63588914,0.37564365,0.12184202,0.00012688,0.15941508,0.03331976,0.00644507,0.28639003
-1.94797399,0.61015959,0.36941692,0.11186707,0.00015746,0.15090154,0.02931094,0.00573271,0.28412678
-1.94197099,0.58892263,0.36495664,0.10324382,0.00019434,0.14323313,0.02574270,0.00509167,0.28360657
-1.93596798,0.57234786,0.36227187,0.09606134,0.00023855,0.13645302,0.02260919,0.00452269,0.28483665
-1.92996498,0.56054574,0.36134906,0.09038962,0.00029125,0.13058791,0.01990045,0.00402567,0.28780931
-1.92396198,0.55357460,0.36215737,0.08627981,0.00035376,0.12564978,0.01760332,0.00359973,0.29250627
-1.91795898,0.55144759,0.36465363,0.08376462,0.00042753,0.12163800,0.01570239,0.00324337,0.29890262
-1.91195598,0.55413902,0.36878680,0.08285868,0.00051422,0.11854139,0.01418082,0.00295461,0.30696994
-1.90595298,0.56158966,0.37450157,0.08355881,0.00061565,0.11634033,0.01302107,0.00273105,0.31667860
-1.89994997,0.57371081,0.38174085,0.08584433,0.00073388,0.11500872,0.01220568,0.00257000,0.32799899
-1.89394697,0.59038706,0.39044724,0.08967728,0.00087121,0.11451562,0.01171777,0.00246861,0.34090169
-1.88794397,0.61147770,0.40056328,0.09500263,0.00103024,0.11482677,0.01154156,0.00242391,0.35535681
-1.88194097,0.63681711,0.41203080,0.10174857,0.00121384,0.11590568,0.01166282,0.00243293,0.37133243
-1.87593797,0.66621453,0.42478944,0.10982698,0.00142526,0.11771455,0.01206909,0.00249273,0.38879261
-1.86993497,0.69945348,0.43877472,0.11913410,0.00166814,0.12021488,0.01274996,0.00260052,0.40769512
-1.86393197,0.73629147,0.45391587,0.12955154,0.00194649,0.12336794,0.01369719,0.00275366,0.42798922
-1.85792896,0.77646039,0.47013393,0.14094777,0.00226481,0.12713511,0.01490473,0.00294975,0.44961382
-1.85192596,0.81966805,0.48734023,0.15318000,0.00262803,0.13147817,0.01636869,0.00318664,0.47249633
-1.84592296,0.86560105,0.50543562,0.16609660,0.00304151,0.13635960,0.01808720,0.00346250,0.49655223
-1.83991996,0.91392927,0.52431072,0.17954002,0.00351110,0.14174288,0.02006022,0.00377584,0.52168565
-1.83391696,0.96431185,0.54384706,0.19335014,0.00404297,0.14759289,0.02228917,0.00412550,0.54779092
-1.82791396,1.01640441,0.56391931,0.20736786,0.00464366,0.15387640,0.02477653,0.00451072,0.57475491
-1.82191096,1.06986720,0.58439834,0.22143902,0.00531985,0.16056248,0.02752532,0.00493107,0.60246013
-1.81590795,1.12437355,0.60515490,0.23541821,0.00607831,0.16762295,0.03053847,0.00538648,0.63078813
-1.80990495,1.17961800,0.62606362,0.24917242,0.00692564,0.17503274,0.03381808,0.00587721,0.65962300
-1.80390195,1.23532328,0.64700697,0.26258430,0.00786806,0.18277002,0.03736458,0.00640374,0.68885449
-1.79789895,1.29124555,0.66787876,0.27555479,0.00891115,0.19081611,0.04117589,0.00696673,0.71838051
-1.79189595,1.34717722,0.68858672,0.28800497,0.01005954,0.19915497,0.04524643,0.00756696,0.74810841
-1.78589295,1.40294683,0.70905408,0.29987690,0.01131659,0.20777245,0.04956627,0.00820511,0.77795514
-1.77988994,1.45841571,0.72921954,0.31113357,0.01268403,0.21665500,0.05412016,0.00888173,0.80784583
-1.77388694,1.51347147,0.74903582,0.32175757,0.01416167,0.22578804,0.05888685,0.00959706,0.83771091
-1.76788394,1.56801842,0.76846666,0.33174894,0.01574702,0.23515405,0.06383839,0.01035084,0.86748188
-1.76188094,1.62196562,0.78748233,0.34112190,0.01743507,0.24473029,0.06893978,0.01114226,0.89708594
-1.75587794,1.67521312,0.80605408,0.34990093,0.01921801,0.25448652,0.07414884,0.01196975,0.92643997
-1.74987494,1.72763760,0.82414786,0.35811630,0.02108507,0.26438276,0.07941642,0.01283093,0.95544420
-1.74387194,1.77907825,0.84171770,0.36579932,0.02302249,0.27436723,0.08468698,0.01372253,0.98397630
-1.73786893,1.82932438,0.85869950,0.37297766,0.02501349,0.28437471,0.08989957,0.01464038,1.01188632
-1.73186593,1.87810569,0.87500553,0.37967097,0.02703844,0.29432560,0.09498922,0.01557946,1.03899325
-1.72586293,1.92508637,0.89052041,0.38588723,0.02907508,0.30412556,0.09988861,0.01653398,1.06508347
-1.71985993,1.96986372,0.90509884,0.39161993,0.03109893,0.31366621,0.10453023,0.01749756,1.08991163
-1.71385693,2.01197208,0.91856549,0.39684637,0.03308370,0.32282662,0.10884865,0.01846343,1.11320421
-1.70785393,2.05089207,0.93071731,0.40152723,0.03500192,0.33147589,0.11278310,0.01942476,1.13466572
-1.70185093,2.08606520,0.94132820,0.40560745,0.03682556,0.33947654,0.11628000,0.02037496,1.15398748
-1.69584792,2.11691318,0.95015599,0.40901835,0.03852675,0.34668880,0.11929555,0.02130806,1.17085871
