energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Y_p_up,Y_d_up
-0.38719360,1.94739946,0.00144652,0.24423750,0.00661743,0.14002103,0.76426389,1.16776743,0.81200897,0.40202874
-0.38119060,2.04990705,0.00155406,0.26331737,0.00703125,0.14796014,0.79572634,1.21735309,0.87278790,0.42526653
-0.37518759,2.15034507,0.00167948,0.28297420,0.00745737,0.15582120,0.82704362,1.26532487,0.93592702,0.44755467
-0.36918459,2.24714224,0.00182129,0.30300417,0.00789310,0.16349347,0.85762476,1.31073574,1.00075828,0.46858040
-0.36318159,2.33880385,0.00197785,0.32319441,0.00833566,0.17086978,0.88690127,1.35270227,1.06658912,0.48805162
-0.35717859,2.42394166,0.00214735,0.34332474,0.00878210,0.17784841,0.91434001,1.39042533,1.13270533,0.50570338
-0.35117559,2.50130102,0.00232782,0.36316959,0.00922928,0.18433479,0.93945481,1.42320837,1.19837485,0.52130348
-0.34517259,2.56978410,0.00251711,0.38250022,0.00967377,0.19024299,0.96181655,1.45047271,1.26285270,0.53465703
-0.33916958,2.62846852,0.00271291,0.40108730,0.01011177,0.19549697,0.98106126,1.47176919,1.32538733,0.54560992
-0.33316658,2.67662105,0.00291275,0.41870372,0.01053915,0.20003163,0.99689598,1.48678581,1.38522817,0.55405095
-0.32716358,2.71370587,0.00311405,0.43512767,0.01095138,0.20379348,1.00910227,1.49535105,1.44163466,0.55991278
-0.32116058,2.73938742,0.00331413,0.45014594,0.01134356,0.20674114,1.01753721,1.49743286,1.49388635,0.56317163
-0.31515758,2.75352823,0.00351030,0.46355740,0.01171047,0.20884556,1.02213214,1.49313351,1.54129413,0.56384580
-0.30915458,2.75618181,0.00369990,0.47517654,0.01204669,0.21009001,1.02288918,1.48268059,1.58321215,0.56199334
-0.30315158,2.74758157,0.00388036,0.48483703,0.01234666,0.21046987,1.01987593,1.46641469,1.61905018,0.55770882
-0.29714857,2.72812624,0.00404932,0.49239521,0.01260486,0.20999232,1.01321867,1.44477438,1.64828599,0.55111958
-0.29114557,2.69836277,0.00420473,0.49773337,0.01281600,0.20867584,1.00309455,1.41827928,1.67047728,0.54238158
-0.28514257,2.65896748,0.00434487,0.50076270,0.01297518,0.20654970,0.98972307,1.38751194,1.68527276,0.53167507
-0.27913957,2.61072640,0.00446853,0.50142581,0.01307807,0.20365335,0.97335748,1.35309933,1.69242185,0.51920026
-0.27313657,2.55451538,0.00457504,0.49969877,0.01312115,0.20003578,0.95427646,1.31569477,1.69178264,0.50517318
-0.26713357,2.49128086,0.00466436,0.49559239,0.01310185,0.19575487,0.93277629,1.27596086,1.68332764,0.48982175
-0.26113057,2.42202167,0.00473715,0.48915287,0.01301874,0.19087668,0.90916405,1.23455412,1.66714710,0.47338229
-0.25512756,2.34777230,0.00479477,0.48046162,0.01287160,0.18547481,0.88375185,1.19211165,1.64344962,0.45609633
-0.24912456,2.26958791,0.00483938,0.46963419,0.01266159,0.17962958,0.85685234,1.14924022,1.61256000,0.43820789
-0.24312156,2.18853122,0.00487383,0.45681850,0.01239117,0.17342732,0.82877538,1.10650801,1.57491428,0.41996110
-0.23711856,2.10566129,0.00490170,0.44219215,0.01206422,0.16695951,0.79982599,1.06443884,1.53105208,0.40159821
-0.23111556,2.02202397,0.00492724,0.42595905,0.01168586,0.16032187,0.77030327,1.02350902,1.48160656,0.38335783
-0.22511256,1.93864413,0.00495523,0.40834539,0.01126244,0.15361338,0.74050022,0.98414644,1.42729218,0.36547348
-0.21910955,1.85651918,0.00499094,0.38959514,0.01080131,0.14693519,0.71070416,0.94673178,1.36889082,0.34817227
-0.21310655,1.77661385,0.00503993,0.36996509,0.01031070,0.14038953,0.68119756,0.91160128,1.30723653,0.33167375
-0.20710355,1.69985581,0.00510795,0.34971981,0.00979946,0.13407843,0.65225894,0.87905083,1.24319959,0.31618879
-0.20110055,1.62713202,0.00520073,0.32912642,0.00927688,0.12810244,0.62416362,0.84934093,1.17767015,0.30191858
-0.19509755,1.55928543,0.00532386,0.30844958,0.00875241,0.12255928,0.59718417,0.82270197,1.11154220,0.28905363
-0.18909455,1.49711190,0.00548253,0.28794672,0.00823546,0.11754250,0.57159023,0.79933960,1.04569791,0.27777270
-0.18309155,1.44135698,0.00568141,0.26786363,0.00773515,0.11314002,0.54764769,0.77943955,0.98099314,0.26824183
-0.17708854,1.39271243,0.00592442,0.24843062,0.00726014,0.10943280,0.52561707,0.76317180,0.91824403,0.26061322
-0.17108554,1.35181223,0.00621461,0.22985919,0.00681841,0.10649346,0.50575100,0.75069361,0.85821512,0.25502407
-0.16508254,1.31922792,0.00655395,0.21233943,0.00641715,0.10438500,0.48829097,0.74215121,0.80160907,0.25159538
-0.15907954,1.29546307,0.00694325,0.19603799,0.00606262,0.10315956,0.47346323,0.73767992,0.74905798,0.25043049
-0.15307654,1.28094683,0.00738198,0.18109676,0.00576007,0.10285731,0.46147401,0.73740273,0.70111639,0.25161368
-0.14707354,1.27602650,0.00786828,0.16763215,0.00551366,0.10350545,0.45250426,0.74142702,0.65825589,0.25520843
-0.14107054,1.28095913,0.00839883,0.15573494,0.00532644,0.10511736,0.44670399,0.74983982,0.62086111,0.26125560
-0.13506753,1.29590224,0.00896888,0.14547055,0.00520035,0.10769190,0.44418648,0.76270137,0.58922713,0.26977153
-0.12906453,1.32090393,0.00957230,0.13687984,0.00513622,0.11121290,0.44502254,0.78003761,0.56355811,0.28074586
-0.12306153,1.35589268,0.01020161,0.12998008,0.00513380,0.11564889,0.44923511,0.80183151,0.54396696,0.29413947
-0.11705853,1.40066724,0.01084813,0.12476629,0.00519180,0.12095305,0.45679450,0.82801402,0.53047595,0.30988231
-0.11105553,1.45488716,0.01150213,0.12121260,0.00530794,0.12706339,0.46761435,0.85845485,0.52301827,0.32787146
-0.10505253,1.51806459,0.01215302,0.11927377,0.00547900,0.13390324,0.48154881,0.89295380,0.52144026,0.34796941
-0.09904952,1.58955804,0.01278963,0.11888666,0.00570091,0.14138199,0.49839090,0.93123309,0.52550447,0.37000277
-0.09304652,1.66856868,0.01340040,0.11997168,0.00596879,0.14939620,0.51787247,0.97293135,0.53489351,0.39376154
-0.08704352,1.75414008,0.01397377,0.12243420,0.00627705,0.15783088,0.53966574,1.01759985,0.54921454,0.41899915
-0.08104052,1.84516176,0.01449840,0.12616586,0.00661946,0.16656116,0.56338669,1.06470140,0.56800465,0.44543336
-0.07503752,1.94037728,0.01496354,0.13104577,0.00698924,0.17545418,0.58860012,1.11361240,0.59073710,0.47274816
-0.06903452,2.03839710,0.01535931,0.13694174,0.00737918,0.18437125,0.61482660,1.16362830,0.61682836,0.50059682
-0.06303152,2.13771648,0.01567699,0.14371141,0.00778173,0.19317018,0.64155100,1.21397266,0.64564616,0.52860607
-0.05702851,2.23673832,0.01590929,0.15120345,0.00818912,0.20170775,0.66823260,1.26380976,0.67651841,0.55638145
-0.05102551,2.33380075,0.01605058,0.15925879,0.00859349,0.20984235,0.69431631,1.31226056,0.70874313,0.58351386
-0.04502251,2.42720883,0.01609703,0.16771203,0.00898701,0.21743659,0.71924502,1.35842164,0.74159919,0.60958702
-0.03901951,2.51526979,0.01604674,0.17639297,0.00936206,0.22435992,0.74247236,1.40138660,0.77435787,0.63418585
-0.03301651,2.59633074,0.01589981,0.18512833,0.00971132,0.23049116,0.76347571,1.44026914,0.80629502,0.65690557
-0.02701351,2.66881775,0.01565828,0.19374383,0.01002794,0.23572087,0.78176897,1.47422714,0.83670378,0.67736107
-0.02101051,2.73127505,0.01532612,0.20206638,0.01030568,0.23995349,0.79691460,1.50248662,0.86490746,0.69519652
-0.01500750,2.78240302,0.01490902,0.20992660,0.01053903,0.24310927,0.80853456,1.52436492,0.89027231,0.71009471
-0.00900450,2.82109364,0.01441427,0.21716155,0.01072330,0.24512582,0.81631981,1.53929191,0.91222007,0.72178592
-0.00300150,2.84646207,0.01385044,0.22361759,0.01085479,0.24595931,0.82003787,1.54682853,0.93023968,0.73005592
0.00300150,2.85787304,0.01322719,0.22915337,0.01093080,0.24558535,0.81953847,1.54668181,0.94389798,0.73475285
0.00900450,2.85496130,0.01255492,0.23364279,0.01094974,0.24399934,0.81475669,1.53871566,0.95284898,0.73579274
0.01500750,2.83764489,0.01184447,0.23697790,0.01091111,0.24121651,0.80571392,1.52295720,0.95684137,0.73316328
0.02101051,2.80613094,0.01110683,0.23907144,0.01081554,0.23727149,0.79251632,1.49959801,0.95572391,0.72692587
0.02701351,2.76091348,0.01035283,0.23985918,0.01066480,0.23221742,0.77535092,1.46899052,0.94944858,0.71721568
0.03301651,2.70276330,0.00959290,0.23930165,0.01046166,0.22612477,0.75447966,1.43163948,0.93807110,0.70423964
0.03901951,2.63270990,0.00883679,0.23738539,0.01020991,0.21907968,0.73023144,1.38818886,0.92174891,0.68827257
0.04502251,2.55201633,0.00809343,0.23412341,0.00991420,0.21118203,0.70299252,1.33940467,0.90073640,0.66965116
0.05102551,2.46214729,0.00737071,0.22955501,0.00957994,0.20254325,0.67319564,1.28615436,0.87537764,0.64876628
0.05702851,2.36473177,0.00667548,0.22374479,0.00921317,0.19328381,0.64130826,1.22938337,0.84609667,0.62605362
0.06303152,2.26152111,0.00601336,0.21678092,0.00882039,0.18353066,0.60782025,1.17008988,0.81338562,0.60198294
0.06903452,2.15434404,0.00538884,0.20877266,0.00840840,0.17341445,0.57323140,1.10929841,0.77779110,0.57704621
0.07503752,2.04505974,0.00480524,0.19984731,0.00798415,0.16306681,0.53803927,1.04803316,0.73989922,0.55174505
0.08104052,1.93551067,0.00426477,0.19014656,0.00755454,0.15261766,0.50272759,0.98729206,0.70031973,0.52657768
0.08704352,1.82747631,0.00376864,0.17982252,0.00712628,0.14219256,0.46775552,0.92802211,0.65966992,0.50202593
0.09304652,1.72262946,0.00331714,0.16903347,0.00670573,0.13191036,0.43354822,0.87109683,0.61855861,0.47854255
0.09904952,1.62249606,0.00290977,0.15793958,0.00629872,0.12188106,0.40048868,0.81729647,0.57757093,0.45653931
0.10505253,1.52842003,0.00254536,0.14669869,0.00591049,0.11220392,0.36891115,0.76729131,0.53725439,0.43637615
0.11105553,1.44153385,0.00222217,0.13546243,0.00554552,0.10296604,0.33909630,0.72162866,0.49810653,0.41835185
0.11705853,1.36273588,0.00193808,0.12437265,0.00520747,0.09424126,0.31126794,0.68072370,0.46056469,0.40269646
0.12306153,1.29267497,0.00169065,0.11355843,0.00489911,0.08608951,0.28559157,0.64485434,0.42499801,0.38956567
0.12906453,1.23174270,0.00147721,0.10313370,0.00462232,0.07855660,0.26217450,0.61416017,0.39170205,0.37903754
0.13506753,1.18007354,0.00129504,0.09319551,0.00437803,0.07167442,0.24106757,0.58864548,0.36089585,0.37111146
0.14107054,1.13755266,0.00114137,0.08382299,0.00416628,0.06546158,0.22226823,0.56818606,0.33272170,0.36570968
0.14707354,1.10383125,0.00101347,0.07507704,0.00398625,0.05992433,0.20572492,0.55253963,0.30724719,0.36268114
0.15307654,1.07834862,0.00090874,0.06700057,0.00383634,0.05505792,0.19134246,0.54135942,0.28446963,0.36180768
0.15907954,1.06036043,0.00082471,0.05961942,0.00371426,0.05084817,0.17898836,0.53421053,0.26432230,0.36281239
0.16508254,1.04897201,0.00075912,0.05294369,0.00361713,0.04727322,0.16849968,0.53058853,0.24668245,0.36536983
0.17108554,1.04317556,0.00070990,0.04696951,0.00354162,0.04430544,0.15969034,0.52993957,0.23138040,0.36911778
0.17708854,1.04189001,0.00067522,0.04168108,0.00348408,0.04191339,0.15235859,0.53168152,0.21820956,0.37367014
0.18309155,1.04400210,0.00065349,0.03705284,0.00344069,0.04006371,0.14629443,0.53522529,0.20693684,0.37863047
0.18909455,1.04840719,0.00064334,0.03305177,0.00340759,0.03872299,0.14128679,0.53999571,0.19731307,0.38360582
0.19509755,1.05404843,0.00064364,0.02963958,0.00338104,0.03785938,0.13713026,0.54545122,0.18908314,0.38822009
0.20110055,1.05995283,0.00065350,0.02677485,0.00335753,0.03744405,0.13363120,0.55110169,0.18199533,0.39212669
0.20710355,1.06526299,0.00067220,0.02441491,0.00333392,0.03745231,0.13061310,0.55652386,0.17580983,0.39501981
0.21310655,1.06926342,0.00069923,0.02251750,0.00330753,0.03786450,0.12792109,0.56137369,0.17030593,0.39664407
0.21910955,1.07140051,0.00073423,0.02104216,0.00327622,0.03866645,0.12542548,0.56539540,0.16528792,0.39680199
0.22511256,1.07129567,0.00077696,0.01995128,0.00323847,0.03984964,0.12302430,0.56842687,0.16058955,0.39535924
0.23111556,1.06875127,0.00082729,0.01921086,0.00319338,0.04141107,0.12064488,0.57040122,0.15607699,0.39224738
0.23711856,1.06374941,0.00088512,0.01879095,0.00314072,0.04335276,0.11824443,0.57134479,0.15165030,0.38746402
0.24312156,1.05644383,0.00095038,0.01866583,0.00308089,0.04568098,0.11580968,0.57137144,0.14724359,0.38107066
0.24912456,1.04714575,0.00102298,0.01881395,0.00301491,0.04840535,0.11335572,0.57067393,0.14282393,0.37318820
0.25512756,1.03630428,0.00110276,0.01921763,0.00294434,0.05153767,0.11092410,0.56951249,0.13838916,0.36399045
0.26113057,1.02448273,0.00118947,0.01986262,0.00287121,0.05509073,0.10858028,0.56820149,0.13396488,0.35369608
0.26713357,1.01233195,0.00128273,0.02073749,0.00279794,0.05907710,0.10641073,0.56709474,0.12960081,0.34255934
0.27313657,1.00056210,0.00138200,0.02183307,0.00272722,0.06350795,0.10451953,0.56657016,0.12536664,0.33086006
0.27913957,0.98991419,0.00148656,0.02314166,0.00266192,0.06839201,0.10302493,0.56701471,0.12134775,0.31889331
0.28514257,0.98113252,0.00159553,0.02465644,0.00260494,0.07373471,0.10205573,0.56881001,0.11764086,0.30695926
0.29114557,0.97493939,0.00170781,0.02637080,0.00255913,0.07953749,0.10174778,0.57231948,0.11434983,0.29535363
0.29714857,0.97201285,0.00182215,0.02827774,0.00252718,0.08579739,0.10224054,0.57787743,0.11158179,0.28435896
0.30315158,0.97296817,0.00193713,0.03036941,0.00251147,0.09250693,0.10367393,0.58578042,0.10944351,0.27423714
0.30915458,0.97834360,0.00205122,0.03263672,0.00251403,0.09965413,0.10618532,0.59628120,0.10803837,0.26522320
0.31515758,0.98859044,0.00216279,0.03506903,0.00253642,0.10722279,0.10990685,0.60958512,0.10746372,0.25752057
0.32116058,1.00406743,0.00227016,0.03765402,0.00257970,0.11519303,0.11496307,0.62584910,0.10780861,0.25129785
0.32716358,1.02503905,0.00237168,0.04037756,0.00264435,0.12354173,0.12146873,0.64518281,0.10915210,0.24668684
0.33316658,1.05167721,0.00246574,0.04322379,0.00273026,0.13224327,0.12952686,0.66765166,0.11156178,0.24378189
0.33916958,1.08406568,0.00255084,0.04617521,0.00283674,0.14127004,0.13922707,0.69328124,0.11509268,0.24264034
0.34517259,1.12220645,0.00262566,0.04921285,0.00296250,0.15059298,0.15064395,0.72206263,0.11978632,0.24328375
0.35117559,1.16602733,0.00268908,0.05231655,0.00310570,0.16018195,0.16383558,0.75395805,0.12567000,0.24569990
0.35717859,1.21538987,0.00274020,0.05546524,0.00326401,0.17000592,0.17884220,0.78890642,0.13275613,0.24984516
0.36318159,1.27009708,0.00277842,0.05863725,0.00343466,0.18003298,0.19568488,0.82682817,0.14104165,0.25564716
0.36918459,1.32990031,0.00280342,0.06181066,0.00361457,0.19023003,0.21436426,0.86762913,0.15050752,0.26300768
0.37518759,1.39450497,0.00281515,0.06496365,0.00380037,0.20056246,0.23485939,0.91120301,0.16111828,0.27180545
0.38119060,1.46357476,0.00281386,0.06807485,0.00398859,0.21099348,0.25712663,0.95743246,0.17282163,0.28189905
0.38719360,1.53673447,0.00280009,0.07112366,0.00417572,0.22148351,0.28109870,1.00618845,0.18554828,0.29312970
0.39319660,1.61357137,0.00277458,0.07409058,0.00435834,0.23198944,0.30668390,1.05732824,0.19921187,0.30532403
0.39919960,1.69363553,0.00273831,0.07695747,0.00453322,0.24246400,0.33376560,1.11069195,0.21370924,0.31829696
0.40520260,1.77643931,0.00269241,0.07970780,0.00469744,0.25285525,0.36220198,1.16609807,0.22892100,0.33185451
0.41120560,1.86145658,0.00263813,0.08232687,0.00484845,0.26310628,0.39182621,1.22333831,0.24471244,0.34579682
0.41720860,1.94812198,0.00257681,0.08480194,0.00498417,0.27315524,0.42244697,1.28217209,0.26093498,0.35992133
0.42321161,2.03583082,0.00250982,0.08712232,0.00510302,0.28293562,0.45384958,1.34232120,0.27742787,0.37402610
0.42921461,2.12393991,0.00243851,0.08927944,0.00520396,0.29237700,0.48579755,1.40346510,0.29402054,0.38791332
0.43521761,2.21176976,0.00236421,0.09126674,0.00528650,0.30140609,0.51803470,1.46523720,0.31053513,0.40139290
0.44122061,2.29860822,0.00228816,0.09307963,0.00535069,0.30994809,0.55028785,1.52722259,0.32678956,0.41428611
0.44722361,2.38371598,0.00221151,0.09471530,0.00539707,0.31792845,0.58227009,1.58895762,0.34260071,0.42642914
0.45322661,2.46633364,0.00213530,0.09617248,0.00542664,0.32527468,0.61368447,1.64993139,0.35778785,0.43767639
0.45922961,2.54569053,0.00206045,0.09745115,0.00544076,0.33191846,0.64422820,1.70958959,0.37217612,0.44790341
0.46523262,2.62101495,0.00198776,0.09855225,0.00544109,0.33779757,0.67359720,1.76734048,0.38559989,0.45700925
0.47123562,2.69154564,0.00191787,0.09947732,0.00542948,0.34285793,0.70149094,1.82256331,0.39790605,0.46491816
0.47723862,2.75654421,0.00185133,0.10022813,0.00540789,0.34705529,0.72761742,1.87461870,0.40895697,0.47158046
0.48324162,2.81530814,0.00178858,0.10080641,0.00537830,0.35035670,0.75169831,1.92286107,0.41863317,0.47697257
0.48924462,2.86718391,0.00172991,0.10121358,0.00534260,0.35274163,0.77347387,1.96665260,0.42683551,0.48109599
0.49524762,2.91158018,0.00167554,0.10145051,0.00530256,0.35420266,0.79270789,2.00537841,0.43348701,0.48397558
0.50125063,2.94798029,0.00162559,0.10151748,0.00525974,0.35474576,0.80919211,2.03846251,0.43853418,0.48565680
0.50725363,2.97595412,0.00158009,0.10141414,0.00521544,0.35439008,0.82275047,2.06538396,0.44194786,0.48620247
0.51325663,2.99516878,0.00153898,0.10113966,0.00517073,0.35316745,0.83324267,2.08569273,0.44372366,0.48568883
0.51925963,3.00539800,0.00150211,0.10069300,0.00512639,0.35112140,0.84056726,2.09902471,0.44388200,0.48420143
0.52526263,3.00652995,0.00146928,0.10007325,0.00508294,0.34830605,0.84466400,2.10511522,0.44246771,0.48183093
0.53126563,2.99857324,0.00144020,0.09928010,0.00504069,0.34478464,0.84551557,2.10381059,0.43954936,0.47866899
0.53726863,2.98166101,0.00141453,0.09831441,0.00499977,0.34062810,0.84314846,2.09507729,0.43521825,0.47480471
0.54327164,2.95605283,0.00139184,0.09717878,0.00496018,0.33591350,0.83763317,2.07900809,0.42958712,0.47032153
0.54927464,2.92213427,0.00137167,0.09587814,0.00492184,0.33072255,0.82908348,2.05582498,0.42278858,0.46529499
0.55527764,2.88041402,0.00135351,0.09442029,0.00488467,0.32514022,0.81765511,2.02587856,0.41497328,0.45979128
0.56128064,2.83151841,0.00133682,0.09281642,0.00484860,0.31925350,0.80354341,1.98964373,0.40630778,0.45386673
0.56728364,2.77618313,0.00132103,0.09108138,0.00481369,0.31315023,0.78698042,1.94771162,0.39697209,0.44756816
0.57328664,2.71524227,0.00130559,0.08923392,0.00478007,0.30691821,0.76823118,1.90077797,0.38715691,0.44093400
0.57928964,2.64961446,0.00128994,0.08729663,0.00474806,0.30064426,0.74758929,1.84962794,0.37706049,0.43399607
0.58529265,2.58028638,0.00127358,0.08529574,0.00471809,0.29441349,0.72537193,1.79511805,0.36688518,0.42678180
0.59129565,2.50829373,0.00125602,0.08326068,0.00469075,0.28830849,0.70191423,1.73815536,0.35683360,0.41931662
0.59729865,2.43469992,0.00123685,0.08122336,0.00466672,0.28240859,0.67756328,1.67967481,0.34710453,0.41162648
0.60330165,2.36057302,0.00121576,0.07921734,0.00464679,0.27678893,0.65267164,1.62061517,0.33788858,0.40374003
0.60930465,2.28696138,0.00119249,0.07727682,0.00463174,0.27151950,0.62759066,1.56189454,0.32936367,0.39569044
0.61530765,2.21486881,0.00116687,0.07543541,0.00462232,0.26666404,0.60266365,1.50438618,0.32169055,0.38751657
0.62131066,2.14522985,0.00113886,0.07372499,0.00461919,0.26227873,0.57821908,1.44889552,0.31500840,0.37926357
0.62731366,2.07888622,0.00110848,0.07217442,0.00462287,0.25841087,0.55456397,1.39613918,0.30943076,0.37098262
0.63331666,2.01656532,0.00107585,0.07080835,0.00463363,0.25509740,0.53197763,1.34672687,0.30504186,0.36273003
0.63931966,1.95886168,0.00104115,0.06964620,0.00465151,0.25236353,0.51070596,1.30114685,0.30189376,0.35456563
0.64532266,1.90622224,0.00100464,0.06870121,0.00467626,0.25022135,0.49095646,1.25975553,0.30000410,0.34655070
0.65132566,1.85893635,0.00096664,0.06797984,0.00470734,0.24866871,0.47289410,1.22277184,0.29935497,0.33874554
0.65732866,1.81713107,0.00092749,0.06748128,0.00474390,0.24768838,0.45663834,1.19027638,0.29989285,0.33120684
0.66333167,1.78077222,0.00088755,0.06719745,0.00478484,0.24724758,0.44226123,1.16221579,0.30152964,0.32398525
0.66933467,1.74967138,0.00084720,0.06711310,0.00482887,0.24729799,0.42978685,1.13841195,0.30414495,0.31712311
0.67533767,1.72349891,0.00080680,0.06720641,0.00487455,0.24777635,0.41919206,1.11857590,0.30758952,0.31065271
0.68134067,1.70180252,0.00076672,0.06744975,0.00492040,0.24860562,0.41040864,1.10232587,0.31168980,0.30459520
0.68734367,1.68403090,0.00072726,0.06781074,0.00496503,0.24969670,0.40332672,1.08920873,0.31625335,0.29896021
0.69334667,1.66956145,0.00068874,0.06825354,0.00500720,0.25095084,0.39779948,1.07872412,0.32107520,0.29374624
0.69934967,1.65773114,0.00065141,0.06874031,0.00504598,0.25226242,0.39364897,1.07035008,0.32594461,0.28894185
0.70535268,1.64786910,0.00061551,0.06923269,0.00508087,0.25352233,0.39067276,1.06356935,0.33065221,0.28452755
0.71135568,1.63932963,0.00058124,0.06969341,0.00511186,0.25462148,0.38865142,1.05789506,0.33499722,0.28047830
0.71735868,1.63152413,0.00054877,0.07008779,0.00513957,0.25545461,0.38735638,1.05289484,0.33879428,0.27676638
0.72336168,1.62395048,0.00051827,0.07038520,0.00516528,0.25592409,0.38655794,1.04821220,0.34187994,0.27336451
0.72936468,1.61621856,0.00048989,0.07056022,0.00519095,0.25594343,0.38603317,1.04358439,0.34411821,0.27024897
0.73536768,1.60807059,0.00046377,0.07059380,0.00521929,0.25544069,0.38557340,1.03885580,0.34540525,0.26740248
0.74137069,1.59939534,0.00044007,0.07047389,0.00525362,0.25436117,0.38499100,1.03398642,0.34567274,0.26481661
0.74737369,1.59023549,0.00041894,0.07019605,0.00529791,0.25266966,0.38412518,1.02905480,0.34489007,0.26249360
0.75337669,1.58078749,0.00040057,0.06976350,0.00535656,0.25035188,0.38284664,1.02425550,0.34306500,0.26044737
0.75937969,1.57139402,0.00038515,0.06918704,0.00543437,0.24741511,0.38106081,1.01989083,0.34024298,0.25870359
0.76538269,1.56252905,0.00037290,0.06848457,0.00553625,0.24388802,0.37870971,1.01635741,0.33650500,0.25729886
0.77138569,1.55477609,0.00036406,0.06768035,0.00566711,0.23981960,0.37577218,1.01412777,0.33196419,0.25627894
0.77738869,1.54880046,0.00035890,0.06680398,0.00583160,0.23527732,0.37226272,1.01372797,0.32676119,0.25569602
0.78339170,1.54531664,0.00035771,0.06588926,0.00603387,0.23034451,0.36822879,1.01571176,0.32105855,0.25560535
0.78939470,1.54505210,0.00036080,0.06497276,0.00627738,0.22511711,0.36374693,1.02063265,0.31503434,0.25606118
0.79539770,1.54870908,0.00036851,0.06409240,0.00656466,0.21970001,0.35891773,1.02901475,0.30887524,0.25711240
0.80140070,1.55692600,0.00038122,0.06328593,0.00689713,0.21420291,0.35386004,1.04132371,0.30276933,0.25879796
0.80740370,1.57024018,0.00039930,0.06258939,0.00727489,0.20873615,0.34870461,1.05793903,0.29689894,0.26114252
0.81340670,1.58905356,0.00042319,0.06203575,0.00769664,0.20340653,0.34358755,1.07912875,0.29143370,0.26415242
0.81940970,1.61360311,0.00045335,0.06165355,0.00815955,0.19831326,0.33864389,1.10502792,0.28652415,0.26781228
0.82541271,1.64393716,0.00049030,0.06146576,0.00865927,0.19354445,0.33400157,1.13562167,0.28229618,0.27208247
0.83141571,1.67989917,0.00053462,0.06148891,0.00918992,0.18917392,0.32977610,1.17073387,0.27884632,0.27689772
0.83741871,1.72111957,0.00058696,0.06173235,0.00974420,0.18525884,0.32606628,1.21002196,0.27623828,0.28216671
0.84342171,1.76701647,0.00064805,0.06219786,0.01031349,0.18183801,0.32295089,1.25297847,0.27450073,0.28777315
0.84942471,1.81680536,0.00071871,0.06287947,0.01088809,0.17893101,0.32048677,1.29893923,0.27362636,0.29357794
0.85542771,1.86951762,0.00079988,0.06376366,0.01145745,0.17653812,0.31870814,1.34709834,0.27357240,0.29942265
0.86143072,1.92402730,0.00089261,0.06482969,0.01201044,0.17464106,0.31762715,1.39652924,0.27426244,0.30513405
0.86743372,1.97908508,0.00099805,0.06605030,0.01253572,0.17320451,0.31723568,1.44621140,0.27558947,0.31052954
0.87343672,2.03335825,0.00111745,0.06739251,0.01302204,0.17217827,0.31750798,1.49506144,0.27742011,0.31542330
0.87943972,2.08547485,0.00125216,0.06881877,0.01345861,0.17149991,0.31840421,1.54196763,0.27959976,0.31963273
0.88544272,2.13407030,0.00140357,0.07028804,0.01383545,0.17109789,0.31987433,1.58582626,0.28195850,0.32298513
0.89144572,2.17783446,0.00157310,0.07175715,0.01414374,0.17089486,0.32186226,1.62557847,0.28431747,0.32532403
0.89744872,2.21555694,0.00176213,0.07318211,0.01437609,0.17081107,0.32430991,1.66024590,0.28649551,0.32651507
0.90345173,2.24616895,0.00197193,0.07451942,0.01452681,0.17076767,0.32716079,1.68896377,0.28831580,0.32645107
0.90945473,2.26877964,0.00220363,0.07572736,0.01459210,0.17068980,0.33036304,1.71100977,0.28961221,0.32505604
0.91545773,2.28270542,0.00245807,0.07676720,0.01457022,0.17050930,0.33387166,1.72582773,0.29023504,0.32228801
0.92146073,2.28749120,0.00273575,0.07760419,0.01446151,0.17016698,0.33764972,1.73304503,0.29005615,0.31814043
0.92746373,2.28292247,0.00303673,0.07820851,0.01426844,0.16961431,0.34166868,1.73248290,0.28897305,0.31264226
0.93346673,2.26902815,0.00336054,0.07855594,0.01399551,0.16881457,0.34590771,1.72415957,0.28691197,0.30585663
0.93946973,2.24607403,0.00370608,0.07862833,0.01364910,0.16774338,0.35035213,1.70828596,0.28382973,0.29787816
0.94547274,2.21454758,0.00407158,0.07841396,0.01323730,0.16638867,0.35499120,1.68525444,0.27971447,0.28882924
0.95147574,2.17513485,0.00445452,0.07790755,0.01276963,0.16475009,0.35981541,1.65562124,0.27458511,0.27885520
0.95747874,2.12869094,0.00485162,0.07711021,0.01225676,0.16283802,0.36481351,1.62008350,0.26848980,0.26811899
0.96348174,2.07620550,0.00525881,0.07602909,0.01171016,0.16067221,0.36996968,1.57945210,0.26150325,0.25679521
0.96948474,2.01876490,0.00567130,0.07467701,0.01114179,0.15828008,0.37526087,1.53462155,0.25372326,0.24506415
0.97548774,1.95751308,0.00608362,0.07307183,0.01056371,0.15569501,0.38065478,1.48653838,0.24526660,0.23310587
0.98149075,1.89361255,0.00648975,0.07123585,0.00998779,0.15295439,0.38610853,1.43616937,0.23626435,0.22109468
0.98749375,1.82820744,0.00688319,0.06919504,0.00942531,0.15009792,0.39156820,1.38447098,0.22685700,0.20919420
0.99349675,1.76238986,0.00725719,0.06697834,0.00888674,0.14716583,0.39696928,1.33236110,0.21718955,0.19755322
