energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-0.06303152,3.51536377,0.00098057,0.05150070,0.06080170,0.73096290,0.02468019,0.44666893,0.27316806,2.25725730
-0.05702851,3.59331595,0.00085556,0.05031529,0.05929801,0.74829679,0.02295100,0.46806277,0.28139772,2.30477827
-0.05102551,3.69320030,0.00075410,0.05016576,0.05894328,0.77437363,0.02182570,0.49359847,0.29221474,2.35973888
-0.04502251,3.81454655,0.00067500,0.05106926,0.05971031,0.80906796,0.02131156,0.52318947,0.30559726,2.42186079
-0.03901951,3.95659367,0.00061703,0.05303792,0.06156704,0.85215088,0.02141449,0.55668508,0.32148502,2.49074701
-0.03301651,4.11828223,0.00057893,0.05607855,0.06447719,0.90328856,0.02213927,0.59386731,0.33977868,2.56587749
-0.02701351,4.29824892,0.00055949,0.06019207,0.06840055,0.96204132,0.02348948,0.63444915,0.36033962,2.64660594
-0.02101051,4.49482486,0.00055749,0.06537242,0.07329280,1.02786364,0.02546715,0.67807446,0.38299040,2.73215873
-0.01500750,4.70603897,0.00057177,0.07160524,0.07910499,1.10010558,0.02807211,0.72431976,0.40751591,2.82163654
-0.00900450,4.92962782,0.00060120,0.07886625,0.08578275,1.17801600,0.03130111,0.77269813,0.43366533,2.91401939
-0.00300150,5.16305271,0.00064465,0.08711947,0.09326516,1.26074781,0.03514673,0.82266521,0.46115501,3.00817542
0.00300150,5.40352462,0.00070099,0.09631543,0.10148369,1.34736549,0.03959618,0.87362737,0.48967222,3.10287362
0.00900450,5.64803710,0.00076908,0.10638948,0.11036094,1.43685499,0.04463003,0.92495171,0.51887965,3.19680044
0.01500750,5.89340684,0.00084771,0.11726027,0.11980966,1.52813602,0.05022097,0.97597778,0.54842079,3.28858005
0.02101051,6.13632119,0.00093562,0.12882868,0.12973191,1.62007642,0.05633273,1.02603056,0.57792589,3.37679773
0.02701351,6.37339149,0.00103143,0.14097728,0.14001861,1.71150859,0.06291916,1.07443421,0.60701835,3.46002583
0.03301651,6.60121109,0.00113370,0.15357032,0.15054955,1.80124743,0.06992369,1.12052625,0.63532139,3.53685150
0.03901951,6.81641631,0.00124087,0.16645457,0.16119393,1.88810951,0.07727907,1.16367153,0.66246491,3.60590530
0.04502251,7.01574887,0.00135127,0.17946089,0.17181149,1.97093295,0.08490759,1.20327546,0.68809203,3.66588998
0.05102551,7.19611804,0.00146320,0.19240662,0.18225430,2.04859761,0.09272180,1.23879627,0.71186550,3.71560845
0.05702851,7.35466096,0.00157487,0.20509881,0.19236914,2.12004500,0.10062564,1.26975566,0.73347349,3.75399019
0.06303152,7.48879969,0.00168449,0.21733817,0.20200045,2.18429759,0.10851613,1.29574771,0.75263480,3.78011541
0.06903452,7.59629348,0.00179032,0.22892367,0.21099383,2.24047702,0.11628546,1.31644580,0.76910339,3.79323635
0.07503752,7.67528526,0.00189072,0.23965763,0.21919986,2.28782084,0.12382349,1.33160744,0.78267199,3.79279517
0.08104052,7.72434131,0.00198417,0.24935117,0.22647822,2.32569746,0.13102055,1.34107700,0.79317497,3.77843807
0.08704352,7.74248323,0.00206944,0.25782966,0.23270189,2.35361899,0.13777046,1.34478647,0.80049033,3.75002543
0.09304652,7.72921164,0.00214555,0.26493818,0.23776125,2.37125171,0.14397365,1.34275434,0.80454089,3.70763756
0.09904952,7.68452118,0.00221192,0.27054649,0.24156789,2.37842403,0.14954027,1.33508281,0.80529474,3.65157629
0.10505253,7.60890630,0.00226841,0.27455350,0.24405799,2.37513160,0.15439312,1.32195371,0.80276490,3.58236203
0.11105553,7.50335785,0.00231535,0.27689093,0.24519504,2.36153957,0.15847032,1.30362312,0.79700847,3.50072662
0.11705853,7.36935032,0.00235367,0.27752593,0.24497187,2.33798187,0.16172762,1.28041520,0.78812508,3.40760197
0.12306153,7.20881976,0.00238488,0.27646267,0.24341166,2.30495730,0.16414021,1.25271525,0.77625491,3.30410464
0.12906453,7.02413268,0.00241112,0.27374272,0.24056819,2.26312259,0.16570398,1.22096236,0.76157623,3.19151675
0.13506753,6.81804634,0.00243518,0.26944413,0.23652491,2.21328229,0.16643613,1.18564164,0.74430248,3.07126335
0.14107054,6.59366085,0.00246049,0.26367942,0.23139319,2.15637564,0.16637521,1.14727629,0.72467899,2.94488675
0.14707354,6.35436395,0.00249113,0.25659231,0.22530954,2.09346049,0.16558040,1.10641951,0.70297936,2.81401837
0.15307654,6.10376924,0.00253175,0.24835361,0.21843208,2.02569453,0.16413023,1.06364633,0.67950148,2.68034830
0.15907954,5.84564900,0.00258754,0.23915611,0.21093620,1.95431402,0.16212063,1.01954535,0.65456317,2.54559360
0.16508254,5.58386287,0.00266413,0.22920900,0.20300978,1.88061036,0.15966248,0.97471050,0.62849766,2.41146564
0.17108554,5.32228368,0.00276753,0.21873177,0.19484790,1.80590495,0.15687863,0.92973273,0.60164869,2.27963737
0.17708854,5.06472202,0.00290397,0.20794799,0.18664744,1.73152278,0.15390053,0.88519173,0.57436546,2.15171114
0.18309155,4.81485125,0.00307979,0.19707913,0.17860152,1.65876522,0.15086461,0.84164773,0.54699746,2.02918792
0.18909455,4.57613442,0.00330127,0.18633864,0.17089421,1.58888274,0.14790832,0.79963346,0.51988918,1.91343853
0.19509755,4.35175511,0.00357447,0.17592651,0.16369544,1.52304808,0.14516626,0.75964629,0.49337493,1.80567767
0.20110055,4.14455373,0.00390503,0.16602445,0.15715642,1.46233058,0.14276616,0.72214083,0.46777379,1.70694140
0.20710355,3.95697097,0.00429800,0.15679180,0.15140563,1.40767242,0.14082505,0.68752206,0.44338483,1.61806859
0.21310655,3.79100012,0.00475761,0.14836234,0.14654550,1.35986742,0.13944568,0.65613925,0.42048285,1.53968697
0.21910955,3.64814959,0.00528710,0.14084202,0.14264982,1.31954313,0.13871322,0.62828075,0.39931458,1.47220405
0.22511256,3.52941690,0.00588853,0.13430759,0.13976210,1.28714675,0.13869250,0.60417006,0.38009567,1.41580335
0.23111556,3.43527524,0.00656259,0.12880620,0.13789473,1.26293570,0.13942567,0.58396316,0.36300850,1.37044591
0.23711856,3.36567319,0.00730846,0.12435591,0.13702903,1.24697297,0.14093058,0.56774743,0.34820087,1.33587730
0.24312156,3.32004804,0.00812369,0.12094706,0.13711628,1.23912792,0.14319984,0.55554221,0.33578577,1.31163985
0.24912456,3.29735267,0.00900410,0.11854436,0.13807953,1.23908251,0.14620062,0.54730106,0.32584205,1.29708980
0.25512756,3.29609533,0.00994378,0.11708969,0.13981629,1.24634298,0.14987524,0.54291582,0.31841616,1.29141909
0.26113057,3.31439157,0.01093508,0.11650541,0.14220190,1.26025687,0.15414254,0.54222222,0.31352473,1.29368095
0.26713357,3.35002660,0.01196867,0.11669814,0.14509363,1.28003478,0.15890011,0.54500703,0.31115797,1.30281871
0.27313657,3.40052640,0.01303369,0.11756275,0.14833525,1.30477632,0.16402714,0.55101647,0.31128361,1.31769685
0.27913957,3.46323495,0.01411790,0.11898656,0.15176197,1.33349931,0.16938797,0.55996546,0.31385120,1.33713342
0.28514257,3.53539510,0.01520796,0.12085350,0.15520567,1.36517123,0.17483617,0.57154743,0.31879644,1.35993259
0.29114557,3.61423004,0.01628966,0.12304813,0.15850017,1.39874168,0.18021901,0.58544426,0.32604539,1.38491656
0.29714857,3.69702229,0.01734827,0.12545935,0.16148632,1.43317448,0.18538220,0.60133572,0.33551807,1.41095543
0.30315158,3.78118728,0.01836890,0.12798370,0.16401693,1.46747832,0.19017459,0.61890824,0.34713132,1.43699438
0.30915458,3.86433865,0.01933683,0.13052816,0.16596111,1.50073441,0.19445293,0.63786229,0.36080067,1.46207707
0.31515758,3.94434301,0.02023790,0.13301227,0.16720806,1.53212029,0.19808619,0.65791826,0.37644095,1.48536472
0.32116058,4.01936202,0.02105886,0.13536964,0.16767008,1.56092856,0.20095950,0.67882047,0.39396568,1.50615033
0.32716358,4.08788085,0.02178773,0.13754864,0.16728478,1.58658008,0.20297746,0.70033916,0.41328510,1.52386788
0.33316658,4.14872229,0.02241406,0.13951248,0.16601632,1.60863119,0.20406684,0.72227053,0.43430306,1.53809642
0.33916958,4.20104703,0.02292923,0.14123852,0.16385573,1.62677489,0.20417831,0.74443490,0.45691290,1.54855948
0.34517259,4.24434102,0.02332664,0.14271699,0.16082032,1.64083623,0.20328758,0.76667332,0.48099264,1.55512014
0.35117559,4.27839178,0.02360186,0.14394918,0.15695223,1.65076272,0.20139550,0.78884297,0.50639991,1.55777263
0.35717859,4.30325611,0.02375271,0.14494529,0.15231623,1.65661054,0.19852758,0.81081195,0.53296702,1.55663122
0.36318159,4.31922194,0.02377933,0.14572194,0.14699680,1.65852764,0.19473261,0.83245389,0.56049672,1.55191732
0.36918459,4.32676740,0.02368414,0.14629966,0.14109487,1.65673523,0.19008089,0.85364308,0.58875908,1.54394583
0.37518759,4.32652015,0.02347177,0.14670045,0.13472412,1.65150884,0.18466179,0.87425067,0.61749005,1.53311155
0.38119060,4.31921992,0.02314895,0.14694554,0.12800724,1.64316030,0.17858112,0.89414237,0.64639195,1.51987652
0.38719360,4.30568638,0.02272434,0.14705349,0.12107211,1.63202180,0.17195827,0.91317817,0.67513624,1.50475872
0.39319660,4.28679452,0.02220840,0.14703882,0.11404828,1.61843308,0.16492318,0.93121412,0.70336880,1.48832265
0.39919960,4.26345819,0.02161316,0.14691111,0.10706369,1.60273229,0.15761356,0.94810647,0.73071743,1.47117178
0.40520260,4.23662218,0.02095196,0.14667474,0.10024178,1.58525088,0.15017206,0.96371779,0.75680172,1.45394273
0.41120560,4.20726220,0.02023932,0.14632911,0.09369915,1.56631265,0.14274383,0.97792491,0.78124461,1.43730083
0.41720860,4.17639117,0.01949059,0.14586948,0.08754369,1.54623635,0.13547416,0.99062810,0.80368532,1.42193629
0.42321161,4.14506977,0.01872181,0.14528817,0.08187317,1.52534130,0.12850657,1.00176080,0.82379296,1.40856035
0.42921461,4.11441861,0.01794937,0.14457613,0.07677436,1.50395510,0.12198098,1.01129920,0.84127998,1.39790057
0.43521761,4.08562904,0.01718984,0.14372469,0.07232257,1.48242212,0.11603223,1.01927070,0.85591479,1.39069420
0.44122061,4.05996971,0.01645965,0.14272734,0.06858139,1.46111177,0.11078868,1.02576065,0.86753271,1.38767915
0.44722361,4.03878602,0.01577485,0.14158137,0.06560286,1.44042514,0.10637093,1.03091631,0.87604456,1.38958173
0.45322661,4.02349037,0.01515085,0.14028936,0.06342758,1.42079893,0.10289054,1.03494772,0.88144217,1.39710097
0.45922961,4.01554145,0.01460213,0.13886014,0.06208503,1.40270588,0.10044881,1.03812480,0.88380053,1.41088936
0.46523262,4.01641190,0.01414196,0.13730944,0.06159378,1.38665079,0.09913538,1.04077052,0.88327616,1.43153040
0.47123562,4.02754461,0.01378213,0.13565994,0.06196165,1.37316203,0.09902682,1.04325029,0.88010172,1.45951344
0.47723862,4.05029895,0.01353265,0.13394073,0.06318576,1.36277843,0.10018506,1.04595772,0.87457713,1.49520710
0.48324162,4.08588899,0.01340154,0.13218640,0.06525244,1.35603208,0.10265578,1.04929741,0.86705740,1.53883221
0.48924462,4.13531703,0.01339450,0.13043549,0.06813708,1.35342771,0.10646679,1.05366556,0.85793799,1.59043602
0.49524762,4.19930617,0.01351477,0.12872874,0.07180386,1.35541971,0.11162641,1.05942941,0.84763832,1.64986937
0.50125063,4.27823606,0.01376292,0.12710699,0.07620560,1.36238829,0.11812206,1.06690662,0.83658436,1.71676845
0.50725363,4.37208664,0.01413669,0.12560906,0.08128353,1.37461604,0.12591907,1.07634578,0.82519133,1.79054294
0.51325663,4.48039389,0.01463098,0.12426962,0.08696744,1.39226657,0.13495988,1.08790935,0.81384725,1.87037189
0.51925963,4.60222183,0.01523781,0.12311733,0.09317590,1.41536675,0.14516376,1.10165998,0.80289842,1.95520879
0.52526263,4.73615390,0.01594639,0.12217329,0.09981700,1.44379385,0.15642715,1.11755132,0.79263752,2.04379636
0.53126563,4.88030623,0.01674331,0.12145000,0.10678938,1.47726879,0.16862461,1.13542391,0.78329488,2.13469163
0.53726863,5.03236380,0.01761274,0.12095078,0.11398384,1.51535624,0.18161069,1.15500682,0.77503340,2.22630103
0.54327164,5.18963964,0.01853679,0.12066994,0.12128535,1.55747217,0.19522247,1.17592485,0.76794732,2.31692478
0.54927464,5.34915559,0.01949588,0.12059348,0.12857563,1.60289869,0.20928288,1.19771154,0.76206466,2.40480923
0.55527764,5.50774187,0.02046919,0.12070042,0.13573612,1.65080589,0.22360483,1.21982708,0.75735319,2.48820547
0.56128064,5.66215181,0.02143525,0.12096469,0.14265132,1.70027991,0.23799585,1.24168069,0.75372947,2.56543183
0.56728364,5.80918656,0.02237242,0.12135744,0.14921241,1.75035588,0.25226323,1.26265611,0.75107016,2.63493788
0.57328664,5.94582453,0.02325948,0.12184975,0.15532102,1.80005450,0.26621948,1.28213920,0.74922504,2.69536697
0.57928964,6.06934910,0.02407626,0.12241540,0.16089293,1.84842020,0.27968777,1.29954619,0.74803084,2.74561456
0.58529265,6.17746874,0.02480409,0.12303377,0.16586159,1.89455931,0.29250726,1.31435107,0.74732500,2.78487969
0.59129565,6.26842337,0.02542641,0.12369253,0.17018130,1.93767620,0.30453804,1.32611096,0.74695861,2.81270670
0.59729865,6.34107157,0.02592911,0.12439009,0.17382979,1.97710562,0.31566536,1.33448799,0.74680780,2.82901548
0.60330165,6.39495409,0.02630096,0.12513749,0.17681020,2.01233961,0.32580308,1.33926670,0.74678293,2.83411810
0.60930465,6.43033010,0.02653380,0.12595983,0.17915214,2.04304763,0.33489606,1.34036604,0.74683521,2.82872103
0.61530765,6.44818397,0.02662277,0.12689697,0.18091189,2.06908896,0.34292143,1.33784548,0.74696045,2.81391209
0.62131066,6.45020174,0.02656627,0.12800342,0.18217150,2.09051664,0.34988861,1.33190485,0.74719971,2.79113265
0.62731366,6.43871779,0.02636593,0.12934754,0.18303702,2.10757281,0.35583805,1.32287799,0.74763714,2.76213541
0.63331666,6.41663369,0.02602645,0.13100990,0.18363551,2.12067575,0.36083885,1.31122059,0.74839503,2.72892954
0.63931966,6.38731233,0.02555530,0.13308080,0.18411130,2.13039918,0.36498517,1.29749271,0.74962658,2.69371486
0.64532266,6.35445163,0.02496240,0.13565724,0.18462120,2.13744475,0.36839175,1.28233690,0.75150670,2.65880747
0.65132566,6.32194301,0.02425972,0.13883916,0.18532915,2.14260914,0.37118862,1.26645289,0.75422156,2.62655969
0.65732866,6.29372015,0.02346081,0.14272527,0.18640022,2.14674721,0.37351531,1.25056997,0.75795722,2.59927704
0.66333167,6.27360443,0.02258035,0.14740852,0.18799434,2.15073282,0.37551478,1.23541832,0.76288822,2.57913559
0.66933467,6.26515282,0.02163367,0.15297143,0.19025987,2.15541911,0.37732724,1.22170045,0.76916632,2.56810254
0.67533767,6.27151463,0.02063635,0.15948140,0.19332729,2.16159984,0.37908436,1.21006379,0.77691030,2.56786309
0.68134067,6.29530236,0.01960372,0.16698635,0.19730337,2.16997353,0.38090377,1.20107576,0.78619688,2.57975631
0.68734367,6.33848181,0.01855057,0.17551060,0.20226579,2.18111160,0.38288437,1.19520197,0.79705339,2.60472238
0.69334667,6.40228567,0.01749082,0.18505152,0.20825873,2.19543206,0.38510249,1.19278846,0.80945240,2.64326335
0.69934967,6.48715384,0.01643725,0.19557681,0.21528945,2.21317948,0.38760899,1.19404859,0.82330841,2.69541883
0.70535268,6.59270282,0.01540137,0.20702286,0.22332614,2.23441206,0.39042756,1.19905482,0.83847685,2.76075772
0.71135568,6.71772547,0.01439325,0.21929408,0.23229709,2.25899623,0.39355409,1.20773583,0.85475536,2.83838658
0.71735868,6.86022122,0.01342151,0.23226342,0.24209135,2.28660893,0.39695724,1.21987874,0.87188723,2.92697432
0.72336168,7.01745581,0.01249332,0.24577416,0.25256086,2.31674737,0.40058015,1.23513648,0.88956703,3.02479277
0.72936468,7.18604852,0.01161442,0.25964290,0.26352406,2.34874592,0.40434315,1.25303980,0.90744810,3.12977171
0.73536768,7.36208389,0.01078926,0.27366372,0.27477089,2.38179936,0.40814734,1.27301365,0.92515173,3.23956656
0.74137069,7.54124373,0.01002106,0.28761348,0.28606901,2.41499169,0.41187906,1.29439700,0.94227776,3.35163640
0.74737369,7.71895479,0.00931199,0.30125801,0.29717107,2.44732930,0.41541476,1.31646573,0.95841617,3.46332947
0.75337669,7.89054650,0.00866328,0.31435905,0.30782278,2.47777723,0.41862637,1.33845739,0.97315931,3.57197301
0.75937969,8.05141262,0.00807540,0.32668164,0.31777137,2.50529709,0.42138673,1.35959724,0.98611441,3.67496403
0.76538269,8.19717077,0.00754819,0.33800169,0.32677432,2.52888526,0.42357500,1.37912435,0.99691579,3.76985740
0.77138569,8.32381329,0.00708096,0.34811343,0.33460774,2.54760962,0.42508167,1.39631699,1.00523648,3.85444786
0.77738869,8.42784353,0.00667265,0.35683632,0.34107428,2.56064350,0.42581312,1.41051627,1.01079865,3.92684258
0.78339170,8.50639192,0.00632191,0.36402130,0.34601003,2.56729546,0.42569544,1.42114723,1.01338255,3.98552138
0.78939470,8.55730713,0.00602716,0.36955580,0.34929030,2.56703346,0.42467729,1.42773645,1.01283354,4.02938203
0.79539770,8.57921870,0.00578662,0.37336759,0.35083385,2.55950266,0.42273185,1.42992574,1.00906685,4.05776913
0.80140070,8.57156858,0.00559841,0.37542691,0.35060543,2.54453595,0.41985757,1.42748120,1.00207000,4.07048521
0.80740370,8.53461073,0.00546048,0.37574715,0.34861666,2.52215683,0.41607791,1.42029760,0.99190261,4.06778406
0.81340670,8.46937928,0.00537063,0.37438368,0.34492492,2.49257466,0.41143984,1.40839777,0.97869369,4.05034691
0.81940970,8.37762725,0.00532650,0.37143114,0.33963064,2.45617253,0.40601145,1.39192735,0.96263649,4.01924281
0.82541271,8.26173933,0.00532549,0.36701918,0.33287292,2.41348849,0.39987867,1.37114514,0.94398123,3.97587559
0.83141571,8.12462349,0.00536476,0.36130686,0.32482373,2.36519113,0.39314121,1.34640973,0.92302597,3.92192016
0.83741871,7.96958706,0.00544117,0.35447611,0.31568106,2.31205088,0.38590819,1.31816301,0.90010608,3.85925144
0.84342171,7.80020379,0.00555120,0.34672438,0.30566129,2.25490854,0.37829346,1.28691169,0.87558294,3.78986963
0.84942471,7.62017844,0.00569100,0.33825701,0.29499120,2.19464262,0.37041095,1.25320748,0.84983232,3.71582539
0.85542771,7.43321574,0.00585630,0.32927965,0.28389991,2.13213739,0.36237045,1.21762730,0.82323295,3.63914850
0.86143072,7.24289959,0.00604244,0.31999102,0.27261123,2.06825292,0.35427380,1.18075410,0.79615604,3.56178311
0.86743372,7.05258803,0.00624440,0.31057645,0.26133666,2.00379893,0.34621188,1.14315953,0.76895596,3.48553230
0.87343672,6.86532792,0.00645682,0.30120240,0.25026943,1.93951325,0.33826244,1.10538890,0.74196262,3.41201384
0.87943972,6.68379233,0.00667411,0.29201222,0.23957966,1.87604607,0.33048895,1.06794919,0.71547577,3.34262838
0.88544272,6.51024166,0.00689051,0.28312330,0.22941094,1.81395014,0.32294033,1.03130034,0.68976133,3.27854047
0.89144572,6.34650845,0.00710023,0.27462563,0.21987833,1.75367720,0.31565169,0.99584999,0.66504968,3.22067204
0.89744872,6.19400409,0.00729756,0.26658176,0.21106769,1.69558019,0.30864586,0.96195141,0.64153595,3.16970711
0.90345173,6.05374450,0.00747702,0.25902810,0.20303642,1.63992047,0.30193554,0.92990455,0.61938179,3.12610619
0.90945473,5.92639075,0.00763353,0.25197729,0.19581534,1.58687920,0.29552589,0.89995938,0.59871844,3.09012801
0.91545773,5.81230002,0.00776250,0.24542158,0.18941149,1.53657143,0.28941737,0.87232118,0.57965056,3.06185624
0.92146073,5.71158197,0.00786002,0.23933675,0.18381171,1.48906181,0.28360845,0.84715679,0.56226047,3.04122866
0.92746373,5.62415542,0.00792292,0.23368646,0.17898658,1.44438017,0.27809812,0.82460129,0.54661213,3.02806625
0.93346673,5.54980116,0.00794890,0.22842666,0.17489463,1.40253604,0.27288789,0.80476424,0.53275472,3.02210018
0.93946973,5.48820675,0.00793659,0.22350989,0.17148640,1.36353072,0.26798311,0.78773496,0.52072522,3.02299495
0.94547274,5.43900084,0.00788554,0.21888903,0.16870817,1.32736610,0.26339362,0.77358632,0.51054993,3.03036638
0.95147574,5.40177517,0.00779626,0.21452064,0.16650526,1.29404968,0.25913354,0.76237676,0.50224467,3.04379395
0.95747874,5.37609389,0.00767015,0.21036742,0.16482463,1.26359564,0.25522027,0.75415044,0.49581378,3.06282744
0.96348174,5.36149104,0.00750941,0.20639996,0.16361677,1.23602184,0.25167293,0.74893546,0.49124797,3.08698847
0.96948474,5.35745778,0.00731698,0.20259770,0.16283688,1.21134362,0.24851005,0.74674068,0.48852127,3.11576787
0.97548774,5.36342248,0.00709638,0.19894906,0.16244532,1.18956471,0.24574709,0.74755129,0.48758751,3.14862040
0.98149075,5.37872660,0.00685157,0.19545095,0.16240742,1.17066658,0.24339368,0.75132385,0.48837650,3.18495848
0.98749375,5.40260034,0.00658681,0.19210769,0.16269283,1.15459716,0.24145099,0.75798132,0.49079069,3.22414651
0.99349675,5.43414149,0.00630647,0.18892953,0.16327447,1.14126008,0.23990940,0.76740881,0.49470240,3.26549757
0.99949975,5.47230104,0.00601493,0.18593097,0.16412729,1.13050563,0.23874662,0.77945052,0.49995223,3.30827380
1.00550275,5.51587807,0.00571642,0.18312889,0.16522710,1.12212437,0.23792657,0.79390849,0.50634886,3.35169158
1.01150575,5.56352608,0.00541487,0.18054083,0.16654942,1.11584418,0.23739894,0.81054352,0.51367052,3.39493206
1.01750875,5.61377157,0.00511387,0.17818340,0.16806865,1.11133129,0.23709972,0.82907834,0.52166821,3.43715721
1.02351176,5.66504484,0.00481656,0.17607090,0.16975756,1.10819541,0.23695243,0.84920327,0.53007068,3.47753086
1.02951476,5.71572196,0.00452561,0.17421434,0.17158731,1.10599905,0.23687032,0.87058398,0.53859094,3.51524398
1.03551776,5.76417560,0.00424319,0.17262076,0.17352774,1.10427044,0.23675914,0.89287109,0.54693414,3.54954269
1.04152076,5.80883216,0.00397098,0.17129284,0.17554816,1.10251948,0.23652049,0.91571107,0.55480638,3.57975755
1.04752376,5.84823138,0.00371023,0.17022887,0.17761847,1.10025584,0.23605558,0.93875781,0.56192404,3.60533207
1.05352676,5.88108507,0.00346175,0.16942293,0.17971047,1.09700808,0.23526901,0.96168406,0.56802311,3.62584875
1.05952976,5.90633083,0.00322604,0.16886519,0.18179927,1.09234276,0.23407266,0.98419209,0.57286805,3.64105065
1.06553277,5.92317746,0.00300331,0.16854239,0.18386472,1.08588237,0.23238917,1.00602281,0.57625968,3.65085709
1.07153577,5.93113911,0.00279359,0.16843826,0.18589258,1.07732105,0.23015506,1.02696278,0.57804170,3.65537212
1.07753877,5.93005566,0.00259678,0.16853402,0.18787545,1.06643713,0.22732326,1.04684865,0.57810551,3.65488505
1.08354177,5.92009836,0.00241273,0.16880867,0.18981326,1.05310198,0.22386489,1.06556864,0.57639301,3.64986275
1.08954477,5.90175999,0.00224133,0.16923932,0.19171335,1.03728448,0.21977033,1.08306116,0.57289742,3.64093401
1.09554777,5.87583052,0.00208250,0.16980135,0.19358990,1.01905112,0.21504951,1.09931060,0.56766193,3.62886663
1.10155078,5.84335950,0.00193629,0.17046857,0.19546303,0.99856171,0.20973136,1.11434057,0.56077655,3.61453857
1.10755378,5.80560789,0.00180288,0.17121322,0.19735728,0.97606113,0.20386269,1.12820528,0.55237310,3.59890476
1.11355678,5.76399203,0.00168261,0.17200618,0.19929987,0.95186756,0.19750634,1.14097958,0.54261891,3.58296128
1.11955978,5.72002333,0.00157596,0.17281704,0.20131859,0.92635798,0.19073893,1.15274839,0.53170951,3.56770912
1.12556278,5.67524713,0.00148358,0.17361439,0.20343965,0.89995191,0.18364819,1.16359643,0.51986068,3.55411925
1.13156578,5.63118408,0.00140623,0.17436628,0.20568555,0.87309399,0.17633013,1.17359887,0.50730034,3.54310101
1.13756878,5.58927725,0.00134480,0.17504077,0.20807311,0.84623665,0.16888598,1.18281359,0.49426070,3.53547532
1.14357179,5.55084738,0.00130028,0.17560674,0.21061187,0.81982339,0.16141932,1.19127560,0.48097089,3.53195391
1.14957479,5.51705813,0.00127366,0.17603482,0.21330288,0.79427365,0.15403319,1.19899388,0.46765056,3.53312533
1.15557779,5.48889234,0.00126598,0.17629850,0.21613804,0.76996968,0.14682748,1.20595093,0.45450442,3.53944803
1.16158079,5.46713964,0.00127825,0.17637532,0.21909997,0.74724588,0.13989656,1.21210476,0.44171803,3.55125033
1.16758379,5.45239458,0.00131138,0.17624800,0.22216244,0.72638088,0.13332723,1.21739320,0.42945478,3.56873663
1.17358679,5.44506435,0.00136622,0.17590559,0.22529136,0.70759237,0.12719702,1.22174006,0.41785400,3.59199879
1.17958979,5.44538390,0.00144342,0.17534443,0.22844616,0.69103459,0.12157283,1.22506250,0.40703015,3.62103142
1.18559280,5.45343655,0.00154347,0.17456881,0.23158155,0.67679838,0.11650988,1.22727903,0.39707292,3.65574942
1.19159580,5.46917742,0.00166662,0.17359141,0.23464944,0.66491323,0.11205109,1.22831741,0.38804803,3.69600629
1.19759880,5.49245745,0.00181286,0.17243324,0.23760096,0.65535121,0.10822667,1.22812178,0.37999852,3.74161147
1.20360180,5.52304574,0.00198185,0.17112327,0.24038841,0.64803220,0.10505404,1.22665843,0.37294635,3.79234544
1.20960480,5.56064827,0.00217294,0.16969754,0.24296702,0.64283007,0.10253810,1.22391978,0.36689422,3.84797130
1.21560780,5.60492181,0.00238513,0.16819790,0.24529631,0.63957942,0.10067158,1.21992629,0.36182731,3.90824201
1.22161081,5.65548202,0.00261700,0.16667034,0.24734121,0.63808261,0.09943582,1.21472608,0.35771495,3.97290295
1.22761381,5.71190579,0.00286677,0.16516307,0.24907257,0.63811666,0.09880155,1.20839241,0.35451217,4.04168959
1.23361681,5.77372806,0.00313223,0.16372435,0.25046740,0.63944004,0.09873002,1.20101925,0.35216108,4.11432087
1.23961981,5.84043419,0.00341077,0.16240024,0.25150852,0.64179903,0.09917414,1.19271525,0.35059207,4.19048893
1.24562281,5.91144929,0.00369939,0.16123241,0.25218397,0.64493369,0.10007989,1.18359674,0.34972500,4.26984645
1.25162581,5.98612625,0.00399475,0.16025606,0.25248610,0.64858335,0.10138767,1.17378016,0.34947026,4.35199279
1.25762881,6.06373439,0.00429316,0.15949823,0.25241052,0.65249166,0.10303389,1.16337472,0.34972999,4.43646060
1.26363182,6.14345063,0.00459066,0.15897637,0.25195493,0.65641120,0.10495248,1.15247570,0.35039940,4.52270438
1.26963482,6.22435504,0.00488309,0.15869752,0.25111814,0.66010769,0.10707646,1.14115898,0.35136825,4.61009242
1.27563782,6.30543216,0.00516615,0.15865793,0.24989912,0.66336379,0.10933952,1.12947722,0.35252256,4.69790358
1.28164082,6.38557919,0.00543550,0.15884335,0.24829647,0.66598252,0.11167751,1.11745792,0.35374665,4.78532963
1.28764382,6.46362171,0.00568684,0.15922977,0.24630805,0.66779029,0.11402983,1.10510352,0.35492526,4.87148407
1.29364682,6.53833680,0.00591604,0.15978482,0.24393115,0.66863941,0.11634080,1.09239358,0.35594596,4.95541740
1.29964982,6.60848298,0.00611923,0.16046949,0.24116286,0.66841017,0.11856082,1.07928863,0.35670166,5.03613874
1.30565283,6.67283597,0.00629288,0.16124025,0.23800088,0.66701231,0.12064734,1.06573577,0.35709305,5.11264301
1.31165583,6.73022847,0.00643395,0.16205141,0.23444456,0.66438580,0.12256580,1.05167521,0.35703107,5.18394247
1.31765883,6.77959203,0.00653994,0.16285750,0.23049611,0.66050098,0.12429014,1.03704751,0.35643908,5.24910124
1.32366183,6.81999860,0.00660897,0.16361568,0.22616197,0.65535788,0.12580333,1.02180098,0.35525474,5.30727083
