energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.62131066,3.32712437,-1.55114925,0.51866974,-0.24726383,0.18259597,-0.07698786,0.32531316,-0.06622981,1.67629677,-1.24942256,0.05469951,-0.00318732,0.42727532,-0.03508370,0.11492743,-0.01481873,0.47835714,-0.10775959
-0.61530765,3.38198089,-1.48972871,0.53598637,-0.22618422,0.18581030,-0.07223284,0.33016709,-0.06141816,1.70328459,-1.21038905,0.05759703,-0.00312593,0.43023611,-0.03211393,0.11388988,-0.01373453,0.49132586,-0.10208276
-0.60930465,3.43629479,-1.43128652,0.55389682,-0.20657813,0.18924920,-0.06771567,0.33492768,-0.05688691,1.72958099,-1.17310866,0.06051873,-0.00305513,0.43237097,-0.02929698,0.11291141,-0.01271904,0.50523096,-0.09663206
-0.60330165,3.48853450,-1.37566539,0.57212074,-0.18847328,0.19276779,-0.06344400,0.33942531,-0.05264566,1.75451077,-1.13736916,0.06345039,-0.00297596,0.43359324,-0.02664403,0.11193975,-0.01177252,0.51965138,-0.09141757
-0.59729865,3.53724908,-1.32259255,0.59037527,-0.17186006,0.19622351,-0.05941872,0.34350339,-0.04869610,1.77744303,-1.10287580,0.06637910,-0.00288945,0.43383595,-0.02416227,0.11092512,-0.01089381,0.53416584,-0.08644158
-0.59129565,3.58109828,-1.27170747,0.60838072,-0.15669707,0.19948012,-0.05563479,0.34702150,-0.04503305,1.79780309,-1.06927531,0.06929297,-0.00279655,0.43305141,-0.02185512,0.10982172,-0.01008059,0.54836373,-0.08169953
-0.58529265,3.61887801,-1.22259156,0.62586602,-0.14291716,0.20241133,-0.05208230,0.34985805,-0.04164570,1.81508203,-1.03618127,0.07218084,-0.00269817,0.43121040,-0.01972262,0.10858893,-0.00932958,0.56185544,-0.07718130
-0.57928964,3.64954077,-1.17479827,0.64257392,-0.13043372,0.20490398,-0.04874761,0.35191224,-0.03851881,1.82884366,-1.00319941,0.07503174,-0.00259514,0.42830104,-0.01776189,0.10719220,-0.00863679,0.57428203,-0.07287262
-0.57328664,3.67221109,-1.12788213,0.65826577,-0.11914679,0.20686077,-0.04561452,0.35310541,-0.03563400,1.83872922,-0.96995157,0.07783441,-0.00248828,0.42432757,-0.01596758,0.10560369,-0.00799779,0.58532385,-0.06875652
-0.56728364,3.68619613,-1.08142525,0.67272586,-0.10894896,0.20820231,-0.04266539,0.35338177,-0.03297099,1.84445989,-0.93609735,0.08057665,-0.00237834,0.41930903,-0.01433238,0.10380266,-0.00740793,0.59470793,-0.06481483
-0.56128064,3.69099157,-1.03506033,0.68576509,-0.09973065,0.20886854,-0.03988221,0.35270856,-0.03050872,1.84583734,-0.90135235,0.08324486,-0.00226608,0.41327802,-0.01284751,0.10177554,-0.00686257,0.60221390,-0.06102951
-0.55527764,3.68628311,-0.98848915,0.69722410,-0.09138476,0.20881960,-0.03724756,0.35107550,-0.02822633,1.84274262,-0.86550240,0.08582348,-0.00215225,0.40627954,-0.01150320,0.09951588,-0.00635730,0.60767824,-0.05738394
-0.54927464,3.67194407,-0.94149611,0.70697556,-0.08381056,0.20803588,-0.03474537,0.34849385,-0.02610401,1.83513365,-0.82841334,0.08829474,-0.00203765,0.39837005,-0.01028912,0.09702404,-0.00588809,0.61099689,-0.05386392
-0.54327164,3.64802941,-0.89395644,0.71492580,-0.07691683,0.20651765,-0.03236157,0.34499483,-0.02412368,1.82304153,-0.79003606,0.09063847,-0.00192310,0.38961663,-0.00919474,0.09430681,-0.00545144,0.61212600,-0.05045852
-0.53726863,3.61476673,-0.84583914,0.72101548,-0.07062417,0.20428401,-0.03008454,0.34062775,-0.02226940,1.80656604,-0.75040702,0.09283218,-0.00180952,0.38009633,-0.00820970,0.09137688,-0.00504451,0.61108095,-0.04716068
-0.53126563,3.57254475,-0.79720507,0.72521951,-0.06486657,0.20137133,-0.02790535,0.33545770,-0.02052775,1.78587047,-0.70964446,0.09485139,-0.00169790,0.36989561,-0.00732403,0.08825230,-0.00466519,0.60793365,-0.04396756
-0.52526263,3.52189973,-0.74820059,0.72754617,-0.05959239,0.19783143,-0.02581787,0.32956298,-0.01888792,1.76117614,-0.66794083,0.09667018,-0.00158936,0.35910988,-0.00652841,0.08495577,-0.00431212,0.60280829,-0.04088070
-0.51925963,3.46350033,-0.69904757,0.72803536,-0.05476470,0.19372928,-0.02381870,0.32303235,-0.01734173,1.73275670,-0.62555218,0.09826206,-0.00148514,0.34784303,-0.00581425,0.08151409,-0.00398480,0.59587571,-0.03790600
-0.51325663,3.39813149,-0.65003066,0.72675624,-0.05036127,0.18914058,-0.02190704,0.31596221,-0.01588351,1.70093237,-0.58278518,0.09960096,-0.00138662,0.33620691,-0.00517385,0.07795743,-0.00368351,0.58734651,-0.03505346
-0.50725363,3.32667746,-0.60148277,0.72380414,-0.04637415,0.18414923,-0.02008435,0.30845377,-0.01450986,1.66606430,-0.53998275,0.10066253,-0.00129536,0.32432077,-0.00460041,0.07431878,-0.00340937,0.57746337,-0.03233695
-0.50125063,3.25010470,-0.55376954,0.71929702,-0.04280910,0.17884469,-0.01835409,0.30061025,-0.01321943,1.62854910,-0.49750908,0.10142543,-0.00121307,0.31231053,-0.00408808,0.07063329,-0.00316431,0.56649265,-0.02977377
-0.49524762,3.16944459,-0.50727404,0.71337146,-0.03968486,0.17331954,-0.01672129,0.29253433,-0.01201256,1.58881350,-0.45573478,0.10187282,-0.00114167,0.30030783,-0.00363187,0.06693771,-0.00295103,0.55471565,-0.02738427
-0.48924462,3.08577639,-0.46238215,0.70617844,-0.03703240,0.16766701,-0.01519219,0.28432577,-0.01089098,1.54730919,-0.41502309,0.10199366,-0.00108328,0.28844897,-0.00322768,0.06326983,-0.00277302,0.54241983,-0.02519142
-0.48324162,3.00021043,-0.41946947,0.69787891,-0.03489418,0.16197887,-0.01377389,0.27607931,-0.00985751,1.50450766,-0.37571753,0.10178404,-0.00104021,0.27687358,-0.00287221,0.05966794,-0.00263449,0.52989027,-0.02322044
-0.47723862,2.91387161,-0.37889035,0.68863942,-0.03332346,0.15634340,-0.01247401,0.26788301,-0.00891573,1.46089509,-0.33813156,0.10124823,-0.00101504,0.26572310,-0.00256290,0.05617035,-0.00254040,0.51740163,-0.02149841
-0.47123562,2.82788328,-0.34096913,0.67862776,-0.03238362,0.15084374,-0.01130043,0.25981682,-0.00806981,1.41696707,-0.30254064,0.10039945,-0.00101055,0.25513904,-0.00229787,0.05281483,-0.00249639,0.50521077,-0.02005405
-0.46523262,2.74335126,-0.30599394,0.66800891,-0.03214751,0.14555643,-0.01026102,0.25195159,-0.00732419,1.37322293,-0.26917664,0.09926037,-0.00102977,0.24526105,-0.00207582,0.04963814,-0.00250876,0.49355035,-0.01891742
-0.45922961,2.66134804,-0.27421301,0.65694128,-0.03269678,0.14055028,-0.00936352,0.24434845,-0.00668352,1.33015977,-0.23822491,0.09786307,-0.00107595,0.23622475,-0.00189601,0.04667553,-0.00258444,0.48262349,-0.01811970
-0.45322661,2.58289693,-0.24583329,0.64557336,-0.03412106,0.13588546,-0.00861538,0.23705848,-0.00615249,1.28826588,-0.20982354,0.09624871,-0.00115257,0.22815945,-0.00175819,0.04396017,-0.00273089,0.47259953,-0.01769303
-0.44722361,2.50895619,-0.22102103,0.63404077,-0.03651700,0.13161285,-0.00802369,0.23012267,-0.00573572,1.24801350,-0.18406498,0.09446663,-0.00126328,0.22118567,-0.00166251,0.04152268,-0.00295608,0.46361111,-0.01767023
-0.44122061,2.44040300,-0.19990416,0.62246395,-0.03998698,0.12777357,-0.00759512,0.22357223,-0.00543778,1.20985102,-0.16099934,0.09257311,-0.00141187,0.21541252,-0.00160953,0.03939050,-0.00326829,0.45575234,-0.01808450
-0.43521761,2.37801732,-0.18257581,0.61094624,-0.04463749,0.12439872,-0.00733592,0.21742890,-0.00526306,1.17419453,-0.14063932,0.09062961,-0.00160220,0.21093499,-0.00160011,0.03758740,-0.00367603,0.44907831,-0.01896911
-0.42921461,2.32246584,-0.16909864,0.59957258,-0.05057704,0.12150924,-0.00725182,0.21170559,-0.00521582,1.14141883,-0.12296617,0.08870077,-0.00183811,0.20783118,-0.00163543,0.03613282,-0.00418780,0.44360557,-0.02035685
-0.42321161,2.27428614,-0.15950958,0.58840871,-0.05791362,0.11911591,-0.00734806,0.20640691,-0.00530009,1.11184822,-0.10793645,0.08685208,-0.00212334,0.20615949,-0.00171688,0.03504140,-0.00481185,0.43931369,-0.02227941
-0.41720860,2.23387154,-0.15382443,0.57750088,-0.06675154,0.11721949,-0.00762924,0.20152986,-0.00551972,1.08574715,-0.09548907,0.08514738,-0.00246134,0.20595591,-0.00184604,0.03432234,-0.00555592,0.43614765,-0.02476660
-0.41120560,2.20145712,-0.15204220,0.56687603,-0.07718790,0.11581084,-0.00809929,0.19706440,-0.00587825,1.06331121,-0.08555244,0.08364632,-0.00285517,0.20723140,-0.00202465,0.03397892,-0.00642690,0.43402097,-0.02784536
-0.40520260,2.17710743,-0.15414878,0.55654236,-0.08930839,0.11487127,-0.00876129,0.19299399,-0.00637889,1.04465879,-0.07805131,0.08240182,-0.00330733,0.20996959,-0.00225450,0.03400809,-0.00743044,0.43281938,-0.03153873
-0.39919960,2.16070663,-0.16011985,0.54649039,-0.10318289,0.11437286,-0.00961732,0.18929610,-0.00702445,1.02982389,-0.07291310,0.08145777,-0.00381953,0.21412482,-0.00253742,0.03440007,-0.00857060,0.43240493,-0.03586462
-0.39319660,2.15195193,-0.16992289,0.53669421,-0.11886067,0.11427895,-0.01066828,0.18594264,-0.00781722,1.01875046,-0.07007358,0.08084695,-0.00439257,0.21962069,-0.00287516,0.03513815,-0.00984943,0.43262030,-0.04083452
-0.38719360,2.15035083,-0.18351841,0.52711317,-0.13636561,0.11454468,-0.01191363,0.18290026,-0.00875893,1.01128882,-0.06948168,0.08058935,-0.00502610,0.22634931,-0.00326937,0.03619859,-0.01126656,0.43329337,-0.04645222
-0.38119060,2.15522313,-0.20086037,0.51769374,-0.15569145,0.11511772,-0.01335122,0.18013080,-0.00985061,1.00719451,-0.07110342,0.08069099,-0.00571849,0.23417130,-0.00372151,0.03755071,-0.01281886,0.43424174,-0.05271256
-0.37518759,2.16570821,-0.22189596,0.50837161,-0.17679750,0.11593908,-0.01497704,0.17759157,-0.01109259,1.00612999,-0.07492483,0.08114321,-0.00646663,0.24291674,-0.00423278,0.03915723,-0.01450012,0.43527720,-0.05960036
-0.36918459,2.18077804,-0.24656489,0.49907405,-0.19960486,0.11694415,-0.01678502,0.17523586,-0.01248434,1.00766933,-0.08095384,0.08192268,-0.00726587,0.25238714,-0.00480404,0.04097469,-0.01630076,0.43621020,-0.06708948
-0.36318159,2.19925626,-0.27479841,0.48972234,-0.22399361,0.11806385,-0.01876691,0.17301346,-0.01402457,1.01130625,-0.08922119,0.08299186,-0.00810988,0.26235847,-0.00543580,0.04295425,-0.01820775,0.43685405,-0.07514219
-0.35717859,2.21984322,-0.30651818,0.48023443,-0.24980100,0.11922597,-0.02091217,0.17087133,-0.01571113,1.01646522,-0.09978019,0.08430014,-0.00899068,0.27258533,-0.00612809,0.04504262,-0.02020449,0.43702903,-0.08370894
-0.35117559,2.24114681,-0.34163510,0.47052769,-0.27682105,0.12035672,-0.02320793,0.16875453,-0.01754114,1.02251571,-0.11270546,0.08578556,-0.00989867,0.28280615,-0.00688048,0.04718317,-0.02227098,0.43656636,-0.09272843
-0.34517259,2.26171830,-0.38004827,0.46052179,-0.30480553,0.12138241,-0.02563903,0.16660731,-0.01951102,1.02878914,-0.12809062,0.08737694,-0.01082269,0.29274934,-0.00769200,0.04931734,-0.02438398,0.43531189,-0.10212825
-0.33916958,2.28009249,-0.42164409,0.45014160,-0.33346659,0.12223118,-0.02818817,0.16437431,-0.02161663,1.03459812,-0.14604480,0.08899645,-0.01175024,0.30214027,-0.00856113,0.05138607,-0.02651747,0.43312964,-0.11182582
-0.33316658,2.29483069,-0.46629537,0.43932014,-0.36248097,0.12283495,-0.03083610,0.16200213,-0.02385339,1.03925726,-0.16668814,0.09056252,-0.01266770,0.31070877,-0.00948575,0.05333141,-0.02864310,0.42990519,-0.12172986
-0.32716358,2.30456530,-0.51386060,0.42800150,-0.39149575,0.12313124,-0.03356189,0.15944087,-0.02621641,1.04210488,-0.19014615,0.09199288,-0.01356066,0.31819699,-0.01046315,0.05509814,-0.03073087,0.42554867,-0.13174224
-0.32116058,2.30804414,-0.56418297,0.41614362,-0.42013553,0.12306511,-0.03634327,0.15664586,-0.02870061,1.04252480,-0.21654298,0.09320758,-0.01441422,0.32436723,-0.01148997,0.05663540,-0.03274991,0.41999761,-0.14176011
-0.31515758,2.30417286,-0.61708926,0.40372091,-0.44801086,0.12259082,-0.03915697,0.15357935,-0.03130084,1.03996722,-0.24599375,0.09413209,-0.01521345,0.32900941,-0.01256219,0.05789822,-0.03466932,0.41321932,-0.15167830
-0.30915458,2.29205357,-0.67238824,0.39072656,-0.47472755,0.12167344,-0.04197919,0.15021225,-0.03401186,1.03396794,-0.27859589,0.09469997,-0.01594381,0.33194790,-0.01367510,0.05884896,-0.03645905,0.40521286,-0.16139180
-0.30315158,2.27101811,-0.72986854,0.37717453,-0.49989658,0.12029020,-0.04478590,0.14652555,-0.03682834,1.02416491,-0.31441985,0.09485536,-0.01659156,0.33304738,-0.01482330,0.05945844,-0.03809080,0.39601050,-0.17079831
-0.29714857,2.24065418,-0.78929591,0.36310099,-0.52314421,0.11843142,-0.04755328,0.14251172,-0.03974472,1.01031156,-0.35349919,0.09455496,-0.01714424,0.33221745,-0.01600062,0.05970698,-0.03953895,0.38567854,-0.17980061
-0.29114557,2.20082341,-0.85040973,0.34856528,-0.54412188,0.11610120,-0.05025806,0.13817563,-0.04275499,0.99228615,-0.39582055,0.09376950,-0.01759105,0.32941568,-0.01720011,0.05958501,-0.04078128,0.37431740,-0.18830870
-0.28514257,2.15167013,-0.91291902,0.33365016,-0.56251550,0.11331763,-0.05287774,0.13353522,-0.04585240,0.97009677,-0.44131371,0.09248464,-0.01792319,0.32464912,-0.01841400,0.05909340,-0.04179974,0.36206097,-0.19624161
-0.27913957,2.09362059,-0.97649801,0.31846143,-0.57805375,0.11011260,-0.05539086,0.12862170,-0.04902898,0.94388170,-0.48984231,0.09070131,-0.01813421,0.31797402,-0.01963368,0.05824346,-0.04258094,0.34907507,-0.20352882
-0.27313657,2.02737244,-1.04078156,0.30312678,-0.59051503,0.10653110,-0.05777713,0.12347931,-0.05227514,0.91390523,-0.54119562,0.08843534,-0.01822019,0.30949392,-0.02084971,0.05705665,-0.04311654,0.33555504,-0.21011111
-0.26713357,1.95387489,-1.10536094,0.28779392,-0.59973283,0.10263023,-0.06001751,0.11816461,-0.05557910,0.88054896,-0.59508197,0.08571673,-0.01817985,0.29935606,-0.02205178,0.05556384,-0.04340342,0.32172251,-0.21594103
-0.26113057,1.87430036,-1.16978032,0.27262797,-0.60559930,0.09847769,-0.06209421,0.11274540,-0.05892635,0.84429908,-0.65112427,0.08258816,-0.01801465,0.28774636,-0.02322879,0.05380443,-0.04344363,0.30782127,-0.22098281
-0.25512756,1.79000877,-1.23353459,0.25780824,-0.60806693,0.09414998,-0.06399070,0.10729911,-0.06229916,0.80573022,-0.70885826,0.07910331,-0.01772865,0.27488319,-0.02436895,0.05182506,-0.04324421,0.29411239,-0.22521187
-0.24912456,1.70250595,-1.29606917,0.24352437,-0.60714839,0.08973035,-0.06569165,0.10191097,-0.06567617,0.76548643,-0.76773384,0.07532468,-0.01732842,0.26101024,-0.02545986,0.04967828,-0.04281675,0.28086870,-0.22861395
-0.24312156,1.61339789,-1.35678211,0.22997205,-0.60291441,0.08530650,-0.06718287,0.09667183,-0.06903206,0.72426030,-0.82711994,0.07132123,-0.01682273,0.24638871,-0.02648875,0.04742092,-0.04217681,0.26836874,-0.23118402
-0.23711856,1.52434263,-1.41502925,0.21734832,-0.59549019,0.08096820,-0.06845134,0.09167575,-0.07233750,0.68277091,-0.88631299,0.06716592,-0.01622231,0.23128932,-0.02744265,0.04511249,-0.04134325,0.25689032,-0.23292503
-0.23111556,1.43700158,-1.47013252,0.20584669,-0.58505023,0.07680481,-0.06948516,0.08701752,-0.07555921,0.64174163,-0.94454936,0.06293318,-0.01553939,0.21598426,-0.02830877,0.04281345,-0.04033741,0.24670397,-0.23384664
-0.22511256,1.35299217,-1.52139170,0.19565221,-0.57181210,0.07290296,-0.07027369,0.08279012,-0.07866031,0.60187843,-1.00102129,0.05869651,-0.01478738,0.20073958,-0.02907478,0.04058357,-0.03918231,0.23806631,-0.23396410
-0.21910955,1.27384326,-1.56809960,0.18693656,-0.55602937,0.06934421,-0.07080769,0.07908223,-0.08160098,0.56384964,-1.05489637,0.05452624,-0.01398036,0.18580816,-0.02972922,0.03848035,-0.03790176,0.23121377,-0.23329725
-0.21310655,1.20095493,-1.60956026,0.17985341,-0.53798401,0.06620306,-0.07107954,0.07597585,-0.08433932,0.52826777,-1.10533974,0.05048752,-0.01313268,0.17142352,-0.03026195,0.03655751,-0.03651963,0.22635655,-0.23186985
-0.20710355,1.13556367,-1.64510983,0.17453411,-0.51797863,0.06354505,-0.07108354,0.07354412,-0.08683252,0.49567382,-1.15153852,0.04663864,-0.01225854,0.15779464,-0.03066455,0.03486369,-0.03505904,0.22367337,-0.22970929
-0.20110055,1.07871386,-1.67413921,0.17108393,-0.49632883,0.06142532,-0.07081631,0.07184939,-0.08903816,0.46652461,-1.19272744,0.04302968,-0.01137161,0.14510185,-0.03093074,0.03344126,-0.03354182,0.22330683,-0.22684654
-0.19509755,1.03123618,-1.69611768,0.16957878,-0.47335592,0.05988737,-0.07027711,0.07094159,-0.09091580,0.44118331,-1.22821482,0.03970156,-0.01048469,0.13349394,-0.03105684,0.03232540,-0.03198794,0.22535980,-0.22331652
-0.18909455,0.99373317,-1.71061629,0.17006277,-0.44938021,0.05896227,-0.06946835,0.07085690,-0.09242852,0.41991330,-1.25740756,0.03668543,-0.00960942,0.12308633,-0.03104206,0.03154331,-0.03041521,0.22989279,-0.21915869
-0.18309155,0.96657206,-1.71732984,0.17254650,-0.42471504,0.05866819,-0.06839589,0.07161682,-0.09354461,0.40287539,-1.27983421,0.03400248,-0.00875610,0.11396039,-0.03088886,0.03111368,-0.02883907,0.23692245,-0.21441786
-0.17708854,0.94988458,-1.71609628,0.17700619,-0.39966168,0.05901027,-0.06706942,0.07322759,-0.09423910,0.39012819,-1.29516492,0.03166400,-0.00793352,0.10616376,-0.03060307,0.03104633,-0.02727249,0.24642134,-0.20914505
-0.17108554,0.94357352,-1.70691228,0.18338376,-0.37450508,0.05998094,-0.06550272,0.07568002,-0.09449517,0.38163153,-1.30322716,0.02967189,-0.00714888,0.09971150,-0.03019404,0.03134213,-0.02572605,0.25831884,-0.20339836
-0.16508254,0.94732530,-1.68994402,0.19158779,-0.34951050,0.06156039,-0.06371372,0.07894971,-0.09430532,0.37725259,-1.30401657,0.02801931,-0.00640780,0.09458813,-0.02967456,0.03199307,-0.02420812,0.27250325,-0.19724367
-0.15907954,0.96062813,-1.66553225,0.20149551,-0.32492107,0.06371758,-0.06172458,0.08299764,-0.09367222,0.37677445,-1.29770190,0.02669165,-0.00571434,0.09075018,-0.02906077,0.03298252,-0.02272507,0.28882511,-0.19075505
-0.15307654,0.98279494,-1.63419111,0.21295566,-0.30095604,0.06641128,-0.05956144,0.08777120,-0.09260918,0.37990661,-1.28462406,0.02566762,-0.00507112,0.08812939,-0.02837180,0.03428583,-0.02128166,0.30710151,-0.18401484
-0.14707354,1.01299012,-1.59660035,0.22579227,-0.27780979,0.06959147,-0.05725411,0.09320551,-0.09114025,0.38629721,-1.26528874,0.02492054,-0.00447941,0.08663615,-0.02762944,0.03587092,-0.01988130,0.32712129,-0.17711322
-0.14107054,1.05025957,-1.55359113,0.23980925,-0.25565142,0.07320096,-0.05483560,0.09922515,-0.08929980,0.39554646,-1.24035294,0.02441965,-0.00393932,0.08616339,-0.02685754,0.03769925,-0.01852646,0.34865107,-0.17014741
-0.13506753,1.09356289,-1.50612552,0.25479582,-0.23462484,0.07717698,-0.05234140,0.10574620,-0.08713172,0.40722091,-1.21060592,0.02413150,-0.00344995,0.08659050,-0.02608146,0.03972686,-0.01721899,0.37144178,-0.16322019
-0.12906453,1.14180693,-1.45527072,0.27053244,-0.21484925,0.08145302,-0.04980876,0.11267852,-0.08468826,0.42086807,-1.17694500,0.02402137,-0.00300961,0.08778750,-0.02532733,0.04190560,-0.01596044,0.39523546,-0.15643811
-0.12306153,1.19387982,-1.40216871,0.28679735,-0.19642002,0.08596064,-0.04727578,0.11992823,-0.08202837,0.43603116,-1.14034746,0.02405458,-0.00261597,0.08961913,-0.02462134,0.04418450,-0.01475232,0.41977229,-0.14990915
-0.11705853,1.24868454,-1.34800267,0.30337331,-0.17940972,0.09063125,-0.04478044,0.12740045,-0.07921592,0.45226335,-1.10183945,0.02419781,-0.00226622,0.09194894,-0.02398891,0.04651129,-0.01359631,0.44479728,-0.14374011
-0.11105553,1.30517114,-1.29396158,0.32005455,-0.16386946,0.09539785,-0.04235972,0.13500202,-0.07631754,0.46914126,-1.06246337,0.02442025,-0.00195728,0.09464331,-0.02345395,0.04883394,-0.01249444,0.47006671,-0.13803371
-0.10505253,1.36236665,-1.24120436,0.33665362,-0.14983035,0.10019661,-0.04004855,0.14264423,-0.07340046,0.48627731,-1.02324479,0.02469468,-0.00168591,0.09757525,-0.02303813,0.05110225,-0.01144921,0.49535385,-0.13288563
-0.09904952,1.41940200,-1.19082527,0.35300784,-0.13730512,0.10496838,-0.03787901,0.15024555,-0.07053027,0.50333057,-0.98516057,0.02499830,-0.00144882,0.10062799,-0.02276016,0.05326946,-0.01046367,0.52045389,-0.12838158
-0.09304652,1.47553503,-1.14382180,0.36898536,-0.12628994,0.10965988,-0.03587952,0.15773404,-0.06776878,0.52001583,-0.94910924,0.02531353,-0.00124280,0.10369826,-0.02263521,0.05529379,-0.00954142,0.54518786,-0.12459450
-0.08704352,1.53016897,-1.10106653,0.38449035,-0.11676630,0.11422473,-0.03407419,0.16504966,-0.06517201,0.53611049,-0.91588490,0.02562843,-0.00106478,0.10669919,-0.02267443,0.05713979,-0.00868670,0.56940544,-0.12158215
-0.08104052,1.58286585,-1.06328412,0.39946726,-0.10870308,0.11862418,-0.03248236,0.17214601,-0.06278848,0.55145933,-0.88615560,0.02593704,-0.00091191,0.10956282,-0.02288456,0.05877956,-0.00790436,0.59298658,-0.11938510
-0.07503752,1.63335438,-1.03103420,0.41390398,-0.10205879,0.12282764,-0.03111830,0.17899181,-0.06065782,0.56597676,-0.86044708,0.02623947,-0.00078157,0.11224200,-0.02326776,0.06019377,-0.00719985,0.61584190,-0.11802525
-0.06903452,1.68153208,-1.00470103,0.42783359,-0.09678387,0.12681279,-0.02999112,0.18557179,-0.05880969,0.57964660,-0.83913230,0.02654171,-0.00067142,0.11471181,-0.02382151,0.06137232,-0.00657928,0.63791193,-0.11750508
-0.06303152,1.72746161,-0.98449000,0.44133481,-0.09282317,0.13056555,-0.02910485,0.19188697,-0.05726320,0.59251944,-0.82242715,0.02685534,-0.00057942,0.11697034,-0.02453876,0.06231470,-0.00604944,0.65916524,-0.11780745
-0.05702851,1.77136144,-0.97043130,0.45453082,-0.09011844,0.13407970,-0.02845876,0.19795447,-0.05602674,0.60470760,-0.81039235,0.02719686,-0.00050380,0.11903877,-0.02540818,0.06303005,-0.00561782,0.67959563,-0.11889625
-0.05102551,1.81359121,-0.96239028,0.46758661,-0.08861098,0.13735634,-0.02804779,0.20380665,-0.05509817,0.61637801,-0.80294132,0.02758700,-0.00044308,0.12096083,-0.02641458,0.06353678,-0.00529268,0.69921847,-0.12071773
-0.04502251,1.85463231,-0.96008406,0.48070478,-0.08824410,0.14040302,-0.02786321,0.20948969,-0.05446554,0.62774307,-0.79985352,0.02804976,-0.00039608,0.12280157,-0.02753955,0.06386192,-0.00508315,0.71806642,-0.12320243
-0.03901951,1.89506439,-0.96310359,0.49411987,-0.08896568,0.14323290,-0.02789332,0.21506164,-0.05410806,0.63905017,-0.80079265,0.02861134,-0.00036184,0.12464545,-0.02876213,0.06404005,-0.00499929,0.73618479,-0.12626788
-0.03301651,1.93553872,-0.97094014,0.50809129,-0.09073040,0.14586360,-0.02812435,0.22059008,-0.05399747,0.65056988,-0.80532883,0.02929897,-0.00033966,0.12659395,-0.03005966,0.06411199,-0.00505216,0.75362659,-0.12982171
-0.02701351,1.97674926,-0.98301507,0.52289505,-0.09350182,0.14831610,-0.02854127,0.22614932,-0.05409963,0.66258359,-0.81296370,0.03013968,-0.00032905,0.12876249,-0.03140872,0.06412324,-0.00525390,0.77044768,-0.13376522
-0.02101051,2.01940268,-0.99871154,0.53881450,-0.09725404,0.15061361,-0.02912878,0.23181742,-0.05437633,0.67537093,-0.82315746,0.03115904,-0.00032973,0.13127704,-0.03278610,0.06412216,-0.00561778,0.78670202,-0.13799722
-0.01500750,2.06418817,-1.01740688,0.55613025,-0.10197299,0.15278039,-0.02987213,0.23767307,-0.05478715,0.68919745,-0.83535654,0.03237999,-0.00034155,0.13427029,-0.03416982,0.06415816,-0.00615819,0.80243733,-0.14241802
-0.00900450,2.11174840,-1.03850414,0.57510958,-0.10765717,0.15484073,-0.03075799,0.24379239,-0.05529139,0.70430299,-0.84902094,0.03382165,-0.00036455,0.13787769,-0.03554010,0.06427976,-0.00689062,0.81769124,-0.14693341
-0.00300150,2.16265232,-1.06146161,0.59599567,-0.11431779,0.15681795,-0.03177513,0.25024594,-0.05584998,0.72089132,-0.86364990,0.03549832,-0.00039885,0.14223327,-0.03688031,0.06453274,-0.00783156,0.83248812,-0.15145841
0.00300150,2.21737108,-1.08581909,0.61899691,-0.12197835,0.15873359,-0.03291507,0.25709590,-0.05642718,0.73912119,-0.87880507,0.03741865,-0.00044469,0.14746551,-0.03817787,0.06495839,-0.00899834,0.84683658,-0.15592080
0.00900450,2.27625746,-1.11121972,0.64427667,-0.13067349,0.16060669,-0.03417247,0.26439365,-0.05699221,0.75909930,-0.89413009,0.03958498,-0.00050234,0.15369329,-0.03942491,0.06559196,-0.01040894,0.86072779,-0.16026406
0.01500750,2.33952983,-1.13742665,0.67194394,-0.14044736,0.16245326,-0.03554546,0.27217771,-0.05752054,0.78087522,-0.90936595,0.04199293,-0.00057211,0.16102205,-0.04061890,0.06646140,-0.01208165,0.87413471,-0.16444988
0.02101051,2.40726076,-1.16433375,0.70204503,-0.15135121,0.16428588,-0.03703570,0.28047227,-0.05799494,0.80443860,-0.92436155,0.04463121,-0.00065433,0.16954025,-0.04176300,0.06758635,-0.01403475,0.88701205,-0.16845982
0.02701351,2.47937074,-1.19197010,0.73455685,-0.16344059,0.16611350,-0.03864826,0.28928624,-0.05840621,0.82971843,-0.93907903,0.04748174,-0.00074925,0.17931619,-0.04286626,0.06897749,-0.01628607,0.89929711,-0.17229635
0.03301651,2.55562703,-1.22049800,0.76938197,-0.17677212,0.16794133,-0.04039140,0.29861283,-0.05875351,0.85658456,-0.95359380,0.05051998,-0.00085709,0.19039531,-0.04394356,0.07063627,-0.01885247,0.91091146,-0.17598301
0.03901951,2.63564744,-1.25020465,0.80634574,-0.19139993,0.16977089,-0.04227605,0.30842977,-0.05904446,0.88485120,-0.96808934,0.05371553,-0.00097795,0.20279796,-0.04501532,0.07255495,-0.02174935,0.92176323,-0.17956379
