energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-4.30115058,0.38964003,0.05776592,0.00000000,0.00370936,0.20928561,0.34014920,0.07744223
-4.29514757,0.36371358,0.05583992,0.00000000,0.00325876,0.19402803,0.32815238,0.06982487
-4.28914457,0.33893933,0.05373384,0.00000000,0.00285592,0.17964313,0.31524232,0.06288916
-4.28314157,0.31522446,0.05145897,0.00000000,0.00249751,0.16605979,0.30146602,0.05658361
-4.27713857,0.29249031,0.04903137,0.00000000,0.00218000,0.15321339,0.28690011,0.05085627
-4.27113557,0.27067512,0.04647147,0.00000000,0.00189976,0.14104783,0.27164816,0.04565637
-4.26513257,0.24973542,0.04380335,0.00000000,0.00165319,0.12951679,0.25583690,0.04093566
-4.25912956,0.22964607,0.04105405,0.00000000,0.00143681,0.11858423,0.23961165,0.03664935
-4.25312656,0.21039908,0.03825258,0.00000000,0.00124735,0.10822413,0.22313109,0.03275677
-4.24712356,0.19200161,0.03542911,0.00000000,0.00108175,0.09841980,0.20656176,0.02922171
-4.24112056,0.17447318,0.03261396,0.00000000,0.00093725,0.08916266,0.19007254,0.02601252
-4.23511756,0.15784259,0.02983672,0.00000000,0.00081136,0.08045082,0.17382930,0.02310203
-4.22911456,0.14214476,0.02712548,0.00000000,0.00070190,0.07228757,0.15799009,0.02046729
-4.22311156,0.12741779,0.02450610,0.00000000,0.00060699,0.06467989,0.14270099,0.01808924
-4.21710855,0.11370036,0.02200168,0.00000000,0.00052501,0.05763719,0.12809284,0.01595241
-4.21110555,0.10102980,0.01963220,0.00000000,0.00045463,0.05117025,0.11427895,0.01404458
-4.20510255,0.08944088,0.01741430,0.00000000,0.00039477,0.04529059,0.10135368,0.01235647
-4.19909955,0.07896531,0.01536123,0.00000000,0.00034460,0.04001019,0.08939222,0.01088160
-4.19309655,0.06963217,0.01348298,0.00000000,0.00030350,0.03534167,0.07845111,0.00961617
-4.18709355,0.06146890,0.01178653,0.00000000,0.00027107,0.03129876,0.06856974,0.00855907
-4.18109055,0.05450315,0.01027625,0.00000000,0.00024715,0.02789722,0.05977241,0.00771201
-4.17508754,0.04876500,0.00895436,0.00000000,0.00023176,0.02515597,0.05207108,0.00707967
-4.16908454,0.04428961,0.00782144,0.00000000,0.00022515,0.02309846,0.04546832,0.00667004
-4.16308154,0.04112002,0.00687702,0.00000000,0.00022777,0.02175407,0.03996054,0.00649463
-4.15707854,0.03930997,0.00612008,0.00000000,0.00024030,0.02115958,0.03554121,0.00656882
-4.15107554,0.03892643,0.00554967,0.00000000,0.00026361,0.02136042,0.03220386,0.00691211
-4.14507254,0.04005169,0.00516528,0.00000000,0.00029882,0.02241168,0.02994481,0.00754830
-4.13906953,0.04278479,0.00496728,0.00000000,0.00034724,0.02437884,0.02876541,0.00850555
-4.13306653,0.04724209,0.00495721,0.00000000,0.00041038,0.02733784,0.02867370,0.00981628
-4.12706353,0.05355677,0.00513794,0.00000000,0.00048994,0.03137468,0.02968539,0.01151687
-4.12106053,0.06187717,0.00551368,0.00000000,0.00058777,0.03658427,0.03182411,0.01364709
-4.11505753,0.07236374,0.00608994,0.00000000,0.00070582,0.04306852,0.03512084,0.01624929
-4.10905453,0.08518465,0.00687325,0.00000000,0.00084612,0.05093360,0.03961260,0.01936731
-4.10305153,0.10050996,0.00787081,0.00000000,0.00101068,0.06028640,0.04534023,0.02304501
-4.09704852,0.11850441,0.00908996,0.00000000,0.00120144,0.07123014,0.05234558,0.02732459
-4.09104552,0.13931895,0.01053761,0.00000000,0.00142017,0.08385930,0.06066788,0.03224464
-4.08504252,0.16308125,0.01221946,0.00000000,0.00166837,0.09825385,0.07033966,0.03783785
-4.07903952,0.18988539,0.01413928,0.00000000,0.00194718,0.11447310,0.08138223,0.04412872
-4.07303652,0.21978124,0.01629803,0.00000000,0.00225724,0.13254927,0.09380093,0.05113103
-4.06703352,0.25276373,0.01869309,0.00000000,0.00259861,0.15248111,0.10758037,0.05884544
-4.06103052,0.28876290,0.02131743,0.00000000,0.00297068,0.17422789,0.12267990,0.06725715
-4.05502751,0.32763483,0.02415889,0.00000000,0.00337205,0.19770396,0.13902952,0.07633387
-4.04902451,0.36915444,0.02719968,0.00000000,0.00380045,0.22277448,0.15652656,0.08602414
-4.04302151,0.41301044,0.03041585,0.00000000,0.00425273,0.24925238,0.17503326,0.09625624
-4.03701851,0.45880309,0.03377720,0.00000000,0.00472483,0.27689703,0.19437565,0.10693762
-4.03101551,0.50604519,0.03724724,0.00000000,0.00521175,0.30541488,0.21434369,0.11795523
-4.02501251,0.55416654,0.04078352,0.00000000,0.00570764,0.33446220,0.23469305,0.12917656
-4.01900950,0.60252223,0.04433819,0.00000000,0.00620589,0.36365002,0.25514840,0.14045157
-4.01300650,0.65040446,0.04785889,0.00000000,0.00669922,0.39255141,0.27540833,0.15161552
-4.00700350,0.69705803,0.05128982,0.00000000,0.00717986,0.42071074,0.29515175,0.16249253
-4.00100050,0.74169884,0.05457313,0.00000000,0.00763974,0.44765488,0.31404570,0.17289996
-3.99499750,0.78353494,0.05765042,0.00000000,0.00807072,0.47290596,0.33175411,0.18265329
-3.98899450,0.82178931,0.06046442,0.00000000,0.00846479,0.49599507,0.34794745,0.19157146
-3.98299150,0.85572353,0.06296074,0.00000000,0.00881435,0.51647659,0.36231268,0.19948240
-3.97698849,0.88466126,0.06508956,0.00000000,0.00911244,0.53394235,0.37456315,0.20622848
-3.97098549,0.90801054,0.06680730,0.00000000,0.00935296,0.54803510,0.38444799,0.21167173
-3.96498249,0.92528384,0.06807806,0.00000000,0.00953089,0.55846061,0.39176066,0.21569852
-3.95897949,0.93611495,0.06887487,0.00000000,0.00964246,0.56499786,0.39634598,0.21822350
-3.95297649,0.94027188,0.06918066,0.00000000,0.00968528,0.56750685,0.39810567,0.21919259
-3.94697349,0.93766507,0.06898882,0.00000000,0.00965843,0.56593352,0.39700174,0.21858493
-3.94097049,0.92835061,0.06830349,0.00000000,0.00956249,0.56031174,0.39305791,0.21641360
-3.93496748,0.91252820,0.06713934,0.00000000,0.00939951,0.55076204,0.38635871,0.21272516
-3.92896448,0.89053407,0.06552111,0.00000000,0.00917296,0.53748736,0.37704648,0.20759798
-3.92296148,0.86282903,0.06348270,0.00000000,0.00888758,0.52076581,0.36531631,0.20113949
-3.91695848,0.82998247,0.06106601,0.00000000,0.00854925,0.50094106,0.35140926,0.19348243
-3.91095548,0.79265290,0.05831949,0.00000000,0.00816473,0.47841056,0.33560415,0.18478030
-3.90495248,0.75156604,0.05529653,0.00000000,0.00774152,0.45361232,0.31820822,0.17520230
-3.89894947,0.70749147,0.05205375,0.00000000,0.00728753,0.42701082,0.29954733,0.16492781
-3.89294647,0.66121887,0.04864925,0.00000000,0.00681089,0.39908267,0.27995580,0.15414093
-3.88694347,0.61353487,0.04514093,0.00000000,0.00631972,0.37030264,0.25976669,0.14302504
-3.88094047,0.56520145,0.04158483,0.00000000,0.00582186,0.34113063,0.23930262,0.13175777
-3.87493747,0.51693665,0.03803381,0.00000000,0.00532471,0.31199998,0.21886759,0.12050652
-3.86893447,0.46939827,0.03453626,0.00000000,0.00483503,0.28330769,0.19874012,0.10942464
-3.86293147,0.42317095,0.03113523,0.00000000,0.00435886,0.25540661,0.17916772,0.09864843
-3.85692846,0.37875693,0.02786768,0.00000000,0.00390137,0.22859981,0.16036304,0.08829501
-3.85092546,0.33657048,0.02476413,0.00000000,0.00346682,0.20313724,0.14250146,0.07846097
-3.84492246,0.29693586,0.02184849,0.00000000,0.00305854,0.17921454,0.12572027,0.06922195
-3.83891946,0.26008863,0.01913815,0.00000000,0.00267897,0.15697370,0.11011916,0.06063293
-3.83291646,0.22617973,0.01664433,0.00000000,0.00232965,0.13650564,0.09576201,0.05272919
-3.82691346,0.19528198,0.01437252,0.00000000,0.00201134,0.11785402,0.08267962,0.04552783
-3.82091046,0.16739835,0.01232314,0.00000000,0.00172404,0.10102023,0.07087317,0.03902973
-3.81490745,0.14247157,0.01049223,0.00000000,0.00146717,0.08596916,0.06031834,0.03322179
-3.80890445,0.12039432,0.00887227,0.00000000,0.00123961,0.07263528,0.05096957,0.02807933
-3.80290145,0.10101975,0.00745296,0.00000000,0.00103982,0.06092894,0.04276452,0.02356856
-3.79689845,0.08417171,0.00622200,0.00000000,0.00086597,0.05074246,0.03562841,0.01964906
-3.79089545,0.06965443,0.00516587,0.00000000,0.00071601,0.04195586,0.02947806,0.01627599
-3.78489245,0.05726134,0.00427056,0.00000000,0.00058776,0.03444207,0.02422566,0.01340227
-3.77888944,0.04678291,0.00352219,0.00000000,0.00047902,0.02807148,0.01978200,0.01098048
-3.77288644,0.03801324,0.00290761,0.00000000,0.00038760,0.02271578,0.01605929,0.00896442
-3.76688344,0.03075567,0.00241491,0.00000000,0.00031137,0.01825104,0.01297346,0.00731060
-3.76088044,0.02482708,0.00203388,0.00000000,0.00024834,0.01456011,0.01044596,0.00597929
-3.75487744,0.02006125,0.00175639,0.00000000,0.00019665,0.01153432,0.00840516,0.00493548
-3.74887444,0.01631125,0.00157678,0.00000000,0.00015461,0.00907458,0.00678726,0.00414957
-3.74287144,0.01345101,0.00149209,0.00000000,0.00012068,0.00709192,0.00553692,0.00359792
-3.73686843,0.01137623,0.00150240,0.00000000,0.00009353,0.00550768,0.00460760,0.00326325
-3.73086543,0.01000474,0.00161104,0.00000000,0.00007198,0.00425323,0.00396161,0.00313492
-3.72486243,0.00927642,0.00182480,0.00000000,0.00005500,0.00326950,0.00357006,0.00320908
-3.71885943,0.00915287,0.00215414,0.00000000,0.00004175,0.00250632,0.00341259,0.00348885
-3.71285643,0.00961669,0.00261329,0.00000000,0.00003148,0.00192165,0.00347708,0.00398431
-3.70685343,0.01067073,0.00322043,0.00000000,0.00002359,0.00148067,0.00375921,0.00471249
-3.70085043,0.01233700,0.00399765,0.00000000,0.00001758,0.00115494,0.00426200,0.00569723
-3.69484742,0.01465551,0.00497094,0.00000000,0.00001304,0.00092159,0.00499529,0.00696900
-3.68884442,0.01768279,0.00617005,0.00000000,0.00000966,0.00076243,0.00597514,0.00856453
-3.68284142,0.02149025,0.00762820,0.00000000,0.00000716,0.00066328,0.00722312,0.01052631
-3.67683842,0.02616210,0.00938160,0.00000000,0.00000534,0.00061329,0.00876559,0.01290194
-3.67083542,0.03179303,0.01146889,0.00000000,0.00000404,0.00060430,0.01063279,0.01574318
-3.66483242,0.03848529,0.01393027,0.00000000,0.00000314,0.00063034,0.01285779,0.01910483
-3.65882941,0.04634545,0.01680647,0.00000000,0.00000254,0.00068718,0.01547535,0.02304326
-3.65282641,0.05548053,0.02013753,0.00000000,0.00000216,0.00077191,0.01852054,0.02761474
-3.64682341,0.06599369,0.02396126,0.00000000,0.00000196,0.00088263,0.02202731,0.03287346
-3.64082041,0.07797944,0.02831163,0.00000000,0.00000190,0.00101810,0.02602677,0.03886923
-3.63481741,0.09151844,0.03321697,0.00000000,0.00000194,0.00117758,0.03054547,0.04564507
-3.62881441,0.10667210,0.03869796,0.00000000,0.00000206,0.00136052,0.03560354,0.05323455
-3.62281141,0.12347700,0.04476578,0.00000000,0.00000224,0.00156643,0.04121282,0.06165908
-3.61680840,0.14193946,0.05142010,0.00000000,0.00000249,0.00179471,0.04737501,0.07092526
-3.61080540,0.16203041,0.05864732,0.00000000,0.00000277,0.00204451,0.05407993,0.08102225
-3.60480240,0.18368092,0.06641906,0.00000000,0.00000309,0.00231465,0.06130406,0.09191956
-3.59879940,0.20677849,0.07469087,0.00000000,0.00000345,0.00260347,0.06900927,0.10356511
-3.59279640,0.23116464,0.08340152,0.00000000,0.00000383,0.00290886,0.07714201,0.11588386
-3.58679340,0.25663369,0.09247268,0.00000000,0.00000422,0.00322816,0.08563295,0.12877718
-3.58079040,0.28293333,0.10180934,0.00000000,0.00000463,0.00355816,0.09439717,0.14212283
-3.57478739,0.30976682,0.11130077,0.00000000,0.00000505,0.00389513,0.10333489,0.15577597
-3.56878439,0.33679712,0.12082222,0.00000000,0.00000547,0.00423486,0.11233294,0.16957096
-3.56278139,0.36365278,0.13023728,0.00000000,0.00000588,0.00457272,0.12126670,0.18332411
-3.55677839,0.38993568,0.13940089,0.00000000,0.00000627,0.00490376,0.13000277,0.19683733
-3.55077539,0.41523031,0.14816287,0.00000000,0.00000664,0.00522279,0.13840207,0.20990257
-3.54477239,0.43911431,0.15637190,0.00000000,0.00000699,0.00552456,0.14632342,0.22230698
-3.53876938,0.46117006,0.16387981,0.00000000,0.00000730,0.00580386,0.15362744,0.23383850
-3.53276638,0.48099667,0.17054603,0.00000000,0.00000757,0.00605566,0.16018056,0.24429186
-3.52676338,0.49822206,0.17624190,0.00000000,0.00000780,0.00627531,0.16585907,0.25347461
-3.52076038,0.51251456,0.18085484,0.00000000,0.00000797,0.00645862,0.17055304,0.26121299
-3.51475738,0.52359349,0.18429205,0.00000000,0.00000809,0.00660204,0.17416981,0.26735736
-3.50875438,0.53123839,0.18648358,0.00000000,0.00000815,0.00670274,0.17663705,0.27178705
-3.50275138,0.53529624,0.18738475,0.00000000,0.00000816,0.00675873,0.17790519,0.27441426
-3.49674837,0.53568660,0.18697764,0.00000000,0.00000810,0.00676891,0.17794901,0.27518698
-3.49074537,0.53240422,0.18527167,0.00000000,0.00000799,0.00673312,0.17676856,0.27409064
-3.48474237,0.52551914,0.18230325,0.00000000,0.00000782,0.00665212,0.17438903,0.27114863
-3.47873937,0.51517419,0.17813449,0.00000000,0.00000761,0.00652759,0.17085995,0.26642139
-3.47273637,0.50158008,0.17285106,0.00000000,0.00000735,0.00636205,0.16625340,0.26000444
-3.46673337,0.48500828,0.16655922,0.00000000,0.00000705,0.00615882,0.16066161,0.25202510
-3.46073037,0.46578201,0.15938230,0.00000000,0.00000671,0.00592186,0.15419390,0.24263834
-3.45472736,0.44426584,0.15145671,0.00000000,0.00000636,0.00565568,0.14697311,0.23202179
-3.44872436,0.42085424,0.14292761,0.00000000,0.00000598,0.00536523,0.13913180,0.22037017
-3.44272136,0.39595969,0.13394459,0.00000000,0.00000561,0.00505569,0.13080821,0.20788942
-3.43671836,0.37000081,0.12465733,0.00000000,0.00000524,0.00473242,0.12214229,0.19479072
-3.43071536,0.34339095,0.11521165,0.00000000,0.00000489,0.00440075,0.11327192,0.18128467
-3.42471236,0.31652773,0.10574579,0.00000000,0.00000458,0.00406596,0.10432942,0.16757586
-3.41870935,0.28978380,0.09638739,0.00000000,0.00000432,0.00373309,0.09543852,0.15385796
-3.41270635,0.26349916,0.08725098,0.00000000,0.00000414,0.00340697,0.08671181,0.14030957
-3.40670335,0.23797524,0.07843610,0.00000000,0.00000406,0.00309210,0.07824887,0.12709089
-3.40070035,0.21347071,0.07002614,0.00000000,0.00000413,0.00279273,0.07013495,0.11434121
-3.39469735,0.19019919,0.06208784,0.00000000,0.00000439,0.00251285,0.06244021,0.10217738
-3.38869435,0.16832865,0.05467134,0.00000000,0.00000490,0.00225626,0.05521972,0.09069312
-3.38269135,0.14798245,0.04781082,0.00000000,0.00000574,0.00202673,0.04851381,0.07995917
-3.37668834,0.12924174,0.04152556,0.00000000,0.00000701,0.00182813,0.04234899,0.07002415
-3.37068534,0.11214907,0.03582139,0.00000000,0.00000885,0.00166464,0.03673928,0.06091605
-3.36468234,0.09671286,0.03069239,0.00000000,0.00001142,0.00154097,0.03168775,0.05264426
-3.35867934,0.08291264,0.02612275,0.00000000,0.00001494,0.00146266,0.02718840,0.04520192
-3.35267634,0.07070458,0.02208875,0.00000000,0.00001967,0.00143642,0.02322810,0.03856857
-3.34667334,0.06002731,0.01856068,0.00000000,0.00002596,0.00147042,0.01978861,0.03271284
-3.34067034,0.05080763,0.01550477,0.00000000,0.00003421,0.00157470,0.01684859,0.02759531
-3.33466733,0.04296613,0.01288493,0.00000000,0.00004492,0.00176155,0.01438558,0.02317114
-3.32866433,0.03642247,0.01066443,0.00000000,0.00005871,0.00204594,0.01237784,0.01939267
-3.32266133,0.03110019,0.00880730,0.00000000,0.00007631,0.00244587,0.01080602,0.01621185
-3.31665833,0.02693118,0.00727967,0.00000000,0.00009858,0.00298276,0.00965475,0.01358230
-3.31065533,0.02385948,0.00605083,0.00000000,0.00012652,0.00368178,0.00891395,0.01146132
-3.30465233,0.02184471,0.00509420,0.00000000,0.00016130,0.00457207,0.00857996,0.00981152
-3.29864932,0.02086484,0.00438809,0.00000000,0.00020425,0.00568694,0.00865650,0.00860225
-3.29264632,0.02091847,0.00391634,0.00000000,0.00025687,0.00706386,0.00915533,0.00781081
-3.28664332,0.02202658,0.00366888,0.00000000,0.00032083,0.00874433,0.01009675,0.00742343
-3.28064032,0.02423370,0.00364214,0.00000000,0.00039795,0.01077355,0.01150983,0.00743600
-3.27463732,0.02760854,0.00383935,0.00000000,0.00049021,0.01319982,0.01343228,0.00785472
-3.26863432,0.03224403,0.00427084,0.00000000,0.00059969,0.01607379,0.01591025,0.00869636
-3.26263132,0.03825663,0.00495409,0.00000000,0.00072858,0.01944729,0.01899757,0.00998850
-3.25662831,0.04578506,0.00591384,0.00000000,0.00087907,0.02337204,0.02275489,0.01176945
-3.25062531,0.05498819,0.00718192,0.00000000,0.00105337,0.02789792,0.02724837,0.01408786
-3.24462231,0.06604205,0.00879699,0.00000000,0.00125358,0.03307113,0.03254801,0.01700218
-3.23861931,0.07913604,0.01080408,0.00000000,0.00148164,0.03893201,0.03872570,0.02057969
-3.23261631,0.09446807,0.01325389,0.00000000,0.00173925,0.04551276,0.04585283,0.02489515
-3.22661331,0.11223884,0.01620180,0.00000000,0.00202776,0.05283502,0.05399766,0.03002914
-3.22061031,0.13264500,0.01970662,0.00000000,0.00234807,0.06090750,0.06322231,0.03606583
-3.21460730,0.15587148,0.02382894,0.00000000,0.00270059,0.06972366,0.07357957,0.04309040
-3.20860430,0.18208297,0.02862927,0.00000000,0.00308505,0.07925963,0.08510956,0.05118592
-3.20260130,0.21141468,0.03416570,0.00000000,0.00350052,0.08947250,0.09783622,0.06042988
-3.19659830,0.24396274,0.04049133,0.00000000,0.00394528,0.10029901,0.11176400,0.07089018
-3.19059530,0.27977431,0.04765149,0.00000000,0.00441679,0.11165493,0.12687460,0.08262105
-3.18459230,0.31883801,0.05568064,0.00000000,0.00491166,0.12343501,0.14312408,0.09565856
-3.17858929,0.36107487,0.06459927,0.00000000,0.00542563,0.13551374,0.16044047,0.11001626
-3.17258629,0.40633033,0.07441087,0.00000000,0.00595363,0.14774699,0.17872194,0.12568088
-3.16658329,0.45436774,0.08509896,0.00000000,0.00648983,0.15997433,0.19783578,0.14260847
-3.16058029,0.50486381,0.09662456,0.00000000,0.00702768,0.17202223,0.21761827,0.16072104
-3.15457729,0.55740655,0.10892412,0.00000000,0.00756012,0.18370801,0.23787552,0.17990408
-3.14857429,0.61149591,0.12190808,0.00000000,0.00807962,0.19484427,0.25838546,0.20000505
-3.14257129,0.66654760,0.13546030,0.00000000,0.00857845,0.20524391,0.27890084,0.22083317
-3.13656828,0.72190021,0.14943840,0.00000000,0.00904880,0.21472536,0.29915338,0.24216055
-3.13056528,0.77682569,0.16367517,0.00000000,0.00948301,0.22311785,0.31885901,0.26372484
-3.12456228,0.83054313,0.17798097,0.00000000,0.00987377,0.23026662,0.33772392,0.28523344
-3.11855928,0.88223560,0.19214738,0.00000000,0.01021433,0.23603767,0.35545148,0.30636923
-3.11255628,0.93106952,0.20595173,0.00000000,0.01049869,0.24032196,0.37174968,0.32679767
-3.10655328,0.97621617,0.21916261,0.00000000,0.01072176,0.24303890,0.38633889,0.34617522
-3.10055028,1.01687443,0.23154613,0.00000000,0.01087955,0.24413880,0.39895967,0.36415858
-3.09454727,1.05229400,0.24287266,0.00000000,0.01096925,0.24360445,0.40938026,0.38041467
-3.08854427,1.08179816,0.25292389,0.00000000,0.01098930,0.24145146,0.41740366,0.39463076
-3.08254127,1.10480513,0.26149971,0.00000000,0.01093948,0.23772762,0.42287365,0.40652442
-3.07653827,1.12084710,0.26842490,0.00000000,0.01082089,0.23251109,0.42567992,0.41585282
-3.07053527,1.12958601,0.27355506,0.00000000,0.01063590,0.22590771,0.42576171,0.42242098
-3.06453227,1.13082548,0.27678163,0.00000000,0.01038806,0.21804746,0.42311001,0.42608856
-3.05852926,1.12451807,0.27803572,0.00000000,0.01008203,0.20908018,0.41776811,0.42677481
-3.05252626,1.11076778,0.27729060,0.00000000,0.00972340,0.19917091,0.40983054,0.42446158
-3.04652326,1.08982742,0.27456270,0.00000000,0.00931854,0.18849487,0.39944034,0.41919410
-3.04052026,1.06209101,0.26991101,0.00000000,0.00887441,0.17723246,0.38678485,0.41107946
-3.03451726,1.02808156,0.26343508,0.00000000,0.00839836,0.16556434,0.37209010,0.40028311
-3.02851426,0.98843476,0.25527155,0.00000000,0.00789794,0.15366683,0.35561414,0.38702317
-3.02251126,0.94387923,0.24558946,0.00000000,0.00738071,0.14170781,0.33763951,0.37156316
-3.01650825,0.89521434,0.23458459,0.00000000,0.00685405,0.12984319,0.31846517,0.35420335
-3.01050525,0.84328647,0.22247308,0.00000000,0.00632503,0.11821406,0.29839826,0.33527106
-3.00450225,0.78896473,0.20948461,0.00000000,0.00580019,0.10694456,0.27774589,0.31511050
-2.99849925,0.73311721,0.19585551,0.00000000,0.00528553,0.09614053,0.25680747,0.29407256
-2.99249625,0.67658863,0.18182205,0.00000000,0.00478632,0.08588885,0.23586764,0.27250488
-2.98649325,0.62018017,0.16761416,0.00000000,0.00430712,0.07625743,0.21519014,0.25074271
-2.98049025,0.56463230,0.15344993,0.00000000,0.00385168,0.06729586,0.19501277,0.22910083
-2.97448724,0.51061092,0.13953096,0.00000000,0.00342297,0.05903651,0.17554359,0.20786680
-2.96848424,0.45869720,0.12603872,0.00000000,0.00302319,0.05149607,0.15695829,0.18729573
-2.96248124,0.40938119,0.11313201,0.00000000,0.00265381,0.04467740,0.13939893,0.16760662
-2.95647824,0.36305918,0.10094547,0.00000000,0.00231561,0.03857155,0.12297371,0.14898027
-2.95047524,0.32003442,0.08958920,0.00000000,0.00200876,0.03315989,0.10775796,0.13155881
-2.94447224,0.28052091,0.07914924,0.00000000,0.00173289,0.02841621,0.09379601,0.11544649
-2.93846923,0.24464975,0.06968891,0.00000000,0.00148719,0.02430885,0.08110373,0.10071175
-2.93246623,0.21247743,0.06125076,0.00000000,0.00127049,0.02080252,0.06967181,0.08739020
-2.92646323,0.18399549,0.05385894,0.00000000,0.00108133,0.01786007,0.05946928,0.07548831
-2.92046023,0.15914095,0.04752192,0.00000000,0.00091804,0.01544392,0.05044732,0.06498763
-2.91445723,0.13780688,0.04223520,0.00000000,0.00077883,0.01351728,0.04254300,0.05584911
-2.90845423,0.11985271,0.03798400,0.00000000,0.00066185,0.01204508,0.03568303,0.04801748
-2.90245123,0.10511373,0.03474568,0.00000000,0.00056525,0.01099459,0.02978714,0.04142541
-2.89644822,0.09340945,0.03249184,0.00000000,0.00048719,0.01033580,0.02477120,0.03599730
-2.89044522,0.08455067,0.03118994,0.00000000,0.00042593,0.01004155,0.02054994,0.03165262
-2.88444222,0.07834496,0.03080453,0.00000000,0.00037980,0.01008738,0.01703916,0.02830858
-2.87843922,0.07460068,0.03129785,0.00000000,0.00034726,0.01045121,0.01415759,0.02588238
-2.87243622,0.07312943,0.03263002,0.00000000,0.00032688,0.01111284,0.01182821,0.02429272
-2.86643322,0.07374710,0.03475882,0.00000000,0.00031732,0.01205337,0.00997924,0.02346081
-2.86043022,0.07627377,0.03763902,0.00000000,0.00031738,0.01325444,0.00854468,0.02331086
-2.85442721,0.08053263,0.04122149,0.00000000,0.00032593,0.01469750,0.00746461,0.02377020
-2.84842421,0.08634817,0.04545214,0.00000000,0.00034193,0.01636306,0.00668515,0.02476895
-2.84242121,0.09354404,0.05027085,0.00000000,0.00036439,0.01823000,0.00615826,0.02623958
-2.83641821,0.10194075,0.05561039,0.00000000,0.00039239,0.02027496,0.00584135,0.02811628
-2.83041521,0.11135361,0.06139566,0.00000000,0.00042500,0.02247181,0.00569688,0.03033432
-2.82441221,0.12159102,0.06754317,0.00000000,0.00046134,0.02479139,0.00569174,0.03282942
-2.81840920,0.13245351,0.07396093,0.00000000,0.00050051,0.02720136,0.00579683,0.03553735
-2.81240620,0.14373354,0.08054882,0.00000000,0.00054164,0.02966625,0.00598648,0.03839361
-2.80640320,0.15521624,0.08719950,0.00000000,0.00058382,0.03214777,0.00623800,0.04133345
-2.80040020,0.16668114,0.09379981,0.00000000,0.00062616,0.03460532,0.00653130,0.04429208
-2.79439720,0.17790482,0.10023268,0.00000000,0.00066777,0.03699667,0.00684854,0.04720517
-2.78839420,0.18866446,0.10637949,0.00000000,0.00070779,0.03927888,0.00717388,0.05000962
-2.78239120,0.19874210,0.11212286,0.00000000,0.00074537,0.04140927,0.00749331,0.05264447
-2.77638819,0.20792949,0.11734958,0.00000000,0.00077971,0.04334659,0.00779450,0.05505206
-2.77038519,0.21603311,0.12195375,0.00000000,0.00081009,0.04505217,0.00806680,0.05717921
-2.76438219,0.22287937,0.12583991,0.00000000,0.00083586,0.04649107,0.00830117,0.05897851
-2.75837919,0.22831952,0.12892594,0.00000000,0.00085647,0.04763320,0.00849023,0.06040951
-2.75237619,0.23223406,0.13114571,0.00000000,0.00087150,0.04845428,0.00862830,0.06143981
-2.74637319,0.23453644,0.13245125,0.00000000,0.00088068,0.04893667,0.00871143,0.06204604
-2.74037019,0.23517581,0.13281437,0.00000000,0.00088386,0.04906998,0.00873746,0.06221447
-2.73436718,0.23413872,0.13222767,0.00000000,0.00088106,0.04885140,0.00870605,0.06194152
-2.72836418,0.23144960,0.13070479,0.00000000,0.00087248,0.04828587,0.00861871,0.06123387
-2.72236118,0.22717008,0.12828004,0.00000000,0.00085849,0.04738586,0.00847880,0.06010829
-2.71635818,0.22139715,0.12500730,0.00000000,0.00083961,0.04617103,0.00829151,0.05859122
-2.71035518,0.21426027,0.12095831,0.00000000,0.00081654,0.04466753,0.00806386,0.05671804
-2.70435218,0.20591758,0.11622044,0.00000000,0.00079016,0.04290720,0.00780469,0.05453221
-2.69834917,0.19655152,0.11089403,0.00000000,0.00076150,0.04092658,0.00752462,0.05208422
-2.69234617,0.18636400,0.10508949,0.00000000,0.00073172,0.03876583,0.00723608,0.04943045
-2.68634317,0.17557143,0.09892428,0.00000000,0.00070218,0.03646758,0.00695335,0.04663208
-2.68034017,0.16439991,0.09251985,0.00000000,0.00067436,0.03407582,0.00669262,0.04375407
-2.67433717,0.15308082,0.08599884,0.00000000,0.00064990,0.03163488,0.00647217,0.04086429
-2.66833417,0.14184701,0.07948249,0.00000000,0.00063059,0.02918842,0.00631246,0.03803285
-2.66233117,0.13092984,0.07308850,0.00000000,0.00061841,0.02677870,0.00623650,0.03533173
-2.65632816,0.12055714,0.06692934,0.00000000,0.00061547,0.02444596,0.00627002,0.03283471
-2.65032516,0.11095219,0.06111105,0.00000000,0.00062410,0.02222800,0.00644192,0.03061761
-2.64432216,0.10233375,0.05573262,0.00000000,0.00064681,0.02015999,0.00678461,0.02875887
-2.63831916,0.09491697,0.05088582,0.00000000,0.00068634,0.01827448,0.00733440,0.02734041
-2.63231616,0.08891525,0.04665553,0.00000000,0.00074562,0.01660153,0.00813190,0.02644867
-2.62631316,0.08454262,0.04312039,0.00000000,0.00082782,0.01516910,0.00922235,0.02617596
-2.62031016,0.08201656,0.04035378,0.00000000,0.00093636,0.01400342,0.01065589,0.02662170
-2.61430715,0.08156097,0.03842492,0.00000000,0.00107482,0.01312957,0.01248764,0.02789374
-2.60830415,0.08340885,0.03740002,0.00000000,0.00124699,0.01257191,0.01477768,0.03010948
-2.60230115,0.08780453,0.03734333,0.00000000,0.00145683,0.01235464,0.01759073,0.03339665
