energy_ev,total_up,Ge_p_up,Ge_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-4.30115058,1.24664658,0.05962488,0.00000000,0.31464675,0.65374997,0.02153114,0.51629353
-4.29514757,1.25892046,0.06244301,0.00000000,0.31890610,0.66473730,0.02058148,0.51744833
-4.28914457,1.27199024,0.06526476,0.00000000,0.32276838,0.67566841,0.01976794,0.51980785
-4.28314157,1.28566104,0.06805366,0.00000000,0.32620287,0.68638667,0.01910006,0.52334053
-4.27713857,1.29978482,0.07077737,0.00000000,0.32920130,0.69675948,0.01858725,0.52802913
-4.27113557,1.31427209,0.07340941,0.00000000,0.33177910,0.70668507,0.01823903,0.53387553
-4.26513257,1.32910300,0.07593077,0.00000000,0.33397638,0.71609916,0.01806524,0.54090545
-4.25912956,1.34433738,0.07833133,0.00000000,0.33585848,0.72498095,0.01807624,0.54917284
-4.25312656,1.36012325,0.08061098,0.00000000,0.33751627,0.73335843,0.01828311,0.55876370
-4.24712356,1.37670313,0.08278032,0.00000000,0.33906571,0.74131252,0.01869765,0.56979907
-4.24112056,1.39441766,0.08486100,0.00000000,0.34064700,0.74897990,0.01933239,0.58243691
-4.23511756,1.41370597,0.08688544,0.00000000,0.34242295,0.75655409,0.02020043,0.59687264
-4.22911456,1.43510227,0.08889609,0.00000000,0.34457650,0.76428467,0.02131521,0.61333802
-4.22311156,1.45922833,0.09094407,0.00000000,0.34730752,0.77247432,0.02269010,0.63209812
-4.21710855,1.48678158,0.09308732,0.00000000,0.35082868,0.78147368,0.02433792,0.65344635
-4.21110555,1.51851885,0.09538829,0.00000000,0.35536050,0.79167381,0.02627034,0.67769740
-4.20510255,1.55523575,0.09791124,0.00000000,0.36112559,0.80349657,0.02849713,0.70517807
-4.19909955,1.59774239,0.10071916,0.00000000,0.36834226,0.81738282,0.03102547,0.73621627
-4.19309655,1.64683575,0.10387070,0.00000000,0.37721760,0.83377898,0.03385905,0.77112834
-4.18709355,1.70326980,0.10741697,0.00000000,0.38794035,0.85312222,0.03699735,0.81020518
-4.18109055,1.76772443,0.11139852,0.00000000,0.40067365,0.87582477,0.04043482,0.85369765
-4.17508754,1.84077425,0.11584265,0.00000000,0.41554817,0.90225806,0.04416025,0.90180183
-4.16908454,1.92285877,0.12076111,0.00000000,0.43265566,0.93273718,0.04815623,0.95464482
-4.16308154,2.01425515,0.12614847,0.00000000,0.45204348,0.96750628,0.05239879,1.01227176
-4.15707854,2.11505485,0.13198106,0.00000000,0.47371019,1.00672571,0.05685724,1.07463471
-4.15107554,2.22514524,0.13821672,0.00000000,0.49760244,1.05046118,0.06149434,1.14158397
-4.14507254,2.34419717,0.14479536,0.00000000,0.52361346,1.09867562,0.06626657,1.21286239
-4.13906953,2.47165902,0.15164022,0.00000000,0.55158305,1.15122399,0.07112484,1.28810296
-4.13306653,2.60675757,0.15865994,0.00000000,0.58129929,1.20785123,0.07601532,1.36682989
-4.12706353,2.74850582,0.16575122,0.00000000,0.61250177,1.26819351,0.08088054,1.44846327
-4.12106053,2.89571713,0.17280200,0.00000000,0.64488623,1.33178256,0.08566068,1.53232700
-4.11505753,3.04702533,0.17969506,0.00000000,0.67811043,1.39805298,0.09029502,1.61765981
-4.10905453,3.20090970,0.18631176,0.00000000,0.71180108,1.46635212,0.09472339,1.70362880
-4.10305153,3.35572377,0.19253584,0.00000000,0.74556128,1.53595216,0.09888769,1.78934493
-4.09704852,3.50972691,0.19825702,0.00000000,0.77897852,1.60606380,0.10273336,1.87387994
-4.09104552,3.66111719,0.20337432,0.00000000,0.81163263,1.67585123,0.10621063,1.95628381
-4.08504252,3.80806471,0.20779886,0.00000000,0.84310361,1.74444766,0.10927574,2.03560236
-4.07903952,3.94874407,0.21145612,0.00000000,0.87297905,1.81097111,0.11189178,2.11089424
-4.07303652,4.08136541,0.21428750,0.00000000,0.90086090,1.87453998,0.11402939,2.18124695
-4.06703352,4.20420320,0.21625120,0.00000000,0.92637164,1.93428803,0.11566709,2.24579154
-4.06103052,4.31562248,0.21732241,0.00000000,0.94915965,1.98937867,0.11679143,2.30371568
-4.05502751,4.41410243,0.21749282,0.00000000,0.96890385,2.03901822,0.11739677,2.35427516
-4.04902451,4.49825721,0.21676958,0.00000000,0.98531764,2.08246814,0.11748494,2.39680368
-4.04302151,4.56685434,0.21517383,0.00000000,0.99815229,2.11905624,0.11706461,2.43072122
-4.03701851,4.61883070,0.21273880,0.00000000,1.00719975,2.14818672,0.11615061,2.45554100
-4.03101551,4.65330664,0.20950783,0.00000000,1.01229509,2.16934927,0.11476309,2.47087526
-4.02501251,4.66959815,0.20553219,0.00000000,1.01331851,2.18212704,0.11292668,2.47644009
-4.01900950,4.66722739,0.20086904,0.00000000,1.01019713,2.18620354,0.11066965,2.47205930
-4.01300650,4.64593153,0.19557953,0.00000000,1.00290639,2.18136848,0.10802310,2.45766744
-4.00700350,4.60566957,0.18972710,0.00000000,0.99147106,2.16752226,0.10502032,2.43331197
-4.00100050,4.54662711,0.18337613,0.00000000,0.97596587,2.14467924,0.10169607,2.39915435
-3.99499750,4.46921831,0.17659083,0.00000000,0.95651549,2.11296925,0.09808619,2.35546994
-3.98899450,4.37408477,0.16943451,0.00000000,0.93329386,2.07263752,0.09422712,2.30264647
-3.98299150,4.26209075,0.16196907,0.00000000,0.90652267,2.02404246,0.09015558,2.24118075
-3.97698849,4.13431414,0.15425476,0.00000000,0.87646889,1.96765149,0.08590841,2.17167350
-3.97098549,3.99203301,0.14635010,0.00000000,0.84344125,1.90403447,0.08152225,2.09482202
-3.96498249,3.83670735,0.13831189,0.00000000,0.80778565,1.83385487,0.07703348,2.01141059
-3.95897949,3.66995619,0.13019530,0.00000000,0.76987957,1.75785875,0.07247795,1.92229866
-3.95297649,3.49353030,0.12205389,0.00000000,0.73012547,1.67686154,0.06789083,1.82840695
-3.94697349,3.30928094,0.11393960,0.00000000,0.68894337,1.59173307,0.06330637,1.73070164
-3.94097049,3.11912560,0.10590261,0.00000000,0.64676286,1.50338105,0.05875764,1.63017712
-3.93496748,2.92501153,0.09799118,0.00000000,0.60401470,1.41273360,0.05427620,1.52783775
-3.92896448,2.72887831,0.09025121,0.00000000,0.56112242,1.32072120,0.04989180,1.42467917
-3.92296148,2.53262070,0.08272587,0.00000000,0.51849406,1.22825876,0.04563201,1.32166983
-3.91695848,2.33805299,0.07545508,0.00000000,0.47651450,1.13622825,0.04152187,1.21973333
-3.91095548,2.14687604,0.06847495,0.00000000,0.43553854,1.04546266,0.03758358,1.11973221
-3.90495248,1.96064827,0.06181726,0.00000000,0.39588501,0.95673149,0.03383620,1.02245370
-3.89894947,1.78076126,0.05550899,0.00000000,0.35783213,0.87072856,0.03029545,0.92859788
-3.89294647,1.60842091,0.04957189,0.00000000,0.32161417,0.78806220,0.02697351,0.83876866
-3.88694347,1.44463443,0.04402225,0.00000000,0.28741952,0.70924822,0.02387899,0.75346766
-3.88094047,1.29020344,0.03887069,0.00000000,0.25539013,0.63470564,0.02101695,0.67309116
-3.87493747,1.14572293,0.03412224,0.00000000,0.22562232,0.56475534,0.01838899,0.59793008
-3.86893447,1.01158596,0.02977647,0.00000000,0.19816876,0.49962132,0.01599344,0.52817268
-3.86293147,0.88799333,0.02582782,0.00000000,0.17304146,0.43943449,0.01382567,0.46390981
-3.85692846,0.77496759,0.02226600,0.00000000,0.15021565,0.38423854,0.01187839,0.40514225
-3.85092546,0.67237056,0.01907662,0.00000000,0.12963426,0.33399770,0.01014204,0.35178981
-3.84492246,0.57992343,0.01624175,0.00000000,0.11121282,0.28860573,0.00860520,0.30370163
-3.83891946,0.49722843,0.01374062,0.00000000,0.09484455,0.24789601,0.00725502,0.26066722
-3.83291646,0.42379130,0.01155034,0.00000000,0.08040544,0.21165197,0.00607762,0.22242790
-3.82691346,0.35904360,0.00964659,0.00000000,0.06775916,0.17961775,0.00505853,0.18868807
-3.82091046,0.30236429,0.00800425,0.00000000,0.05676162,0.15150853,0.00418303,0.15912609
-3.81490745,0.25309976,0.00659805,0.00000000,0.04726518,0.12702038,0.00343650,0.13340436
-3.80890445,0.21058201,0.00540306,0.00000000,0.03912223,0.10583918,0.00280467,0.11117848
-3.80290145,0.17414465,0.00439520,0.00000000,0.03218833,0.08764863,0.00227392,0.09210523
-3.79689845,0.14313633,0.00355154,0.00000000,0.02632468,0.07213716,0.00183139,0.07584936
-3.79089545,0.11693180,0.00285066,0.00000000,0.02140010,0.05900359,0.00146518,0.06208906
-3.78489245,0.09494045,0.00227277,0.00000000,0.01729241,0.04796165,0.00116438,0.05052032
-3.77888944,0.07661251,0.00179990,0.00000000,0.01388942,0.03874341,0.00091917,0.04085995
-3.77288644,0.06144314,0.00141590,0.00000000,0.01108938,0.03110158,0.00072077,0.03284771
-3.76688344,0.04897459,0.00110646,0.00000000,0.00880111,0.02481089,0.00056145,0.02624736
-3.76088044,0.03879674,0.00085906,0.00000000,0.00694389,0.01966866,0.00043451,0.02084696
-3.75487744,0.03054639,0.00066288,0.00000000,0.00544701,0.01549466,0.00033417,0.01645850
-3.74887444,0.02390541,0.00050868,0.00000000,0.00424925,0.01213041,0.00025551,0.01291704
-3.74287144,0.01859812,0.00038865,0.00000000,0.00329816,0.00943807,0.00019443,0.01007938
-3.73686843,0.01438826,0.00029635,0.00000000,0.00254936,0.00729902,0.00014750,0.00782253
-3.73086543,0.01107551,0.00022650,0.00000000,0.00196576,0.00561228,0.00011196,0.00604203
-3.72486243,0.00849198,0.00017491,0.00000000,0.00151685,0.00429277,0.00008557,0.00465019
-3.71885943,0.00649877,0.00013834,0.00000000,0.00117800,0.00326962,0.00006662,0.00357433
-3.71285643,0.00498260,0.00011442,0.00000000,0.00092983,0.00248450,0.00005381,0.00275519
-3.70685343,0.00385278,0.00010161,0.00000000,0.00075774,0.00189002,0.00004624,0.00214536
-3.70085043,0.00303856,0.00009911,0.00000000,0.00065145,0.00144835,0.00004338,0.00170801
-3.69484742,0.00248674,0.00010688,0.00000000,0.00060475,0.00112991,0.00004504,0.00141571
-3.68884442,0.00215983,0.00012563,0.00000000,0.00061530,0.00091226,0.00005137,0.00124957
-3.68284142,0.00203456,0.00015686,0.00000000,0.00068461,0.00077922,0.00006286,0.00119853
-3.67683842,0.00210086,0.00020296,0.00000000,0.00081813,0.00072008,0.00008035,0.00125894
-3.67083542,0.00236124,0.00026728,0.00000000,0.00102545,0.00072910,0.00010511,0.00143434
-3.66483242,0.00283062,0.00035424,0.00000000,0.00132068,0.00080503,0.00013883,0.00173546
-3.65882941,0.00353642,0.00046953,0.00000000,0.00172286,0.00095093,0.00018370,0.00218045
-3.65282641,0.00451912,0.00062024,0.00000000,0.00225658,0.00117402,0.00024248,0.00279524
-3.64682341,0.00583297,0.00081506,0.00000000,0.00295255,0.00148569,0.00031857,0.00361407
-3.64082041,0.00754697,0.00106452,0.00000000,0.00384834,0.00190158,0.00041607,0.00468019
-3.63481741,0.00974594,0.00138110,0.00000000,0.00498908,0.00244177,0.00053990,0.00604652
-3.62881441,0.01253169,0.00177949,0.00000000,0.00642817,0.00313096,0.00069582,0.00777638
-3.62281141,0.01602403,0.00227672,0.00000000,0.00822786,0.00399871,0.00089054,0.00994420
-3.61680840,0.02036164,0.00289228,0.00000000,0.01045980,0.00507962,0.00113173,0.01263596
-3.61080540,0.02570260,0.00364815,0.00000000,0.01320530,0.00641353,0.00142808,0.01594960
-3.60480240,0.03222446,0.00456878,0.00000000,0.01655535,0.00804552,0.00178927,0.01999496
-3.59879940,0.04012371,0.00568096,0.00000000,0.02061034,0.01002591,0.00222592,0.02489343
-3.59279640,0.04961445,0.00701353,0.00000000,0.02547936,0.01241004,0.00274952,0.03077711
-3.58679340,0.06092633,0.00859702,0.00000000,0.03127896,0.01525791,0.00337225,0.03778733
-3.58079040,0.07430137,0.01046304,0.00000000,0.03813149,0.01863361,0.00410678,0.04607268
-3.57478739,0.08998991,0.01264359,0.00000000,0.04616284,0.02260458,0.00496601,0.05578626
-3.56878439,0.10824544,0.01517012,0.00000000,0.05549957,0.02724060,0.00596271,0.06708235
-3.56278139,0.12931851,0.01807254,0.00000000,0.06626558,0.03261273,0.00710913,0.08011235
-3.55677839,0.15344978,0.02137796,0.00000000,0.07857822,0.03879197,0.00841651,0.09502015
-3.55077539,0.18086232,0.02510944,0.00000000,0.09254407,0.04584791,0.00989462,0.11193713
-3.54477239,0.21175365,0.02928457,0.00000000,0.10825441,0.05384730,0.01155118,0.13097668
-3.53876938,0.24628751,0.03391410,0.00000000,0.12578059,0.06285273,0.01339133,0.15222871
-3.53276638,0.28458608,0.03900058,0.00000000,0.14516955,0.07292136,0.01541707,0.17575428
-3.52676338,0.32672286,0.04453718,0.00000000,0.16643963,0.08410395,0.01762680,0.20158057
-3.52076038,0.37271671,0.05050657,0.00000000,0.18957698,0.09644417,0.02001484,0.22969660
-3.51475738,0.42252754,0.05688027,0.00000000,0.21453274,0.10997832,0.02257116,0.26004988
-3.50875438,0.47605403,0.06361813,0.00000000,0.24122133,0.12473550,0.02528108,0.29254433
-3.50275138,0.53313358,0.07066841,0.00000000,0.26951990,0.14073825,0.02812530,0.32703962
-3.49674837,0.59354494,0.07796816,0.00000000,0.29926919,0.15800375,0.03107994,0.36335226
-3.49074537,0.65701341,0.08544420,0.00000000,0.33027584,0.17654535,0.03411690,0.40125839
-3.48474237,0.72321864,0.09301454,0.00000000,0.36231623,0.19637455,0.03720430,0.44049831
-3.47873937,0.79180474,0.10059026,0.00000000,0.39514163,0.21750313,0.04030714,0.48078276
-3.47273637,0.86239231,0.10807788,0.00000000,0.42848467,0.23994534,0.04338819,0.52180070
-3.46673337,0.93459190,0.11538199,0.00000000,0.46206682,0.26371991,0.04640894,0.56322822
-3.46073037,1.00801796,0.12240823,0.00000000,0.49560649,0.28885161,0.04933072,0.60473838
-3.45472736,1.08230280,0.12906630,0.00000000,0.52882758,0.31537215,0.05211583,0.64601134
-3.44872436,1.15710936,0.13527305,0.00000000,0.56146786,0.34332015,0.05472879,0.68674449
-3.44272136,1.23214225,0.14095537,0.00000000,0.59328688,0.37273998,0.05713746,0.72666187
-3.43671836,1.30715602,0.14605281,0.00000000,0.62407305,0.40367930,0.05931413,0.76552252
-3.43071536,1.38196018,0.15051976,0.00000000,0.65364940,0.43618528,0.06123649,0.80312723
-3.42471236,1.45642033,0.15432712,0.00000000,0.68187781,0.47029933,0.06288839,0.83932343
-3.41870935,1.53045537,0.15746334,0.00000000,0.70866153,0.50605069,0.06426040,0.87400783
-3.41270635,1.60403060,0.15993476,0.00000000,0.73394583,0.54344887,0.06535014,0.90712670
-3.40670335,1.67714708,0.16176527,0.00000000,0.75771674,0.58247543,0.06616230,0.93867392
-3.40070035,1.74982785,0.16299528,0.00000000,0.77999822,0.62307535,0.06670853,0.96868667
-3.39469735,1.82210178,0.16368010,0.00000000,0.80084764,0.66514876,0.06700692,0.99723932
-3.38869435,1.89398599,0.16388769,0.00000000,0.82035018,0.70854322,0.06708132,1.02443567
-3.38269135,1.96546810,0.16369605,0.00000000,0.83861228,0.75304750,0.06696054,1.05040004
-3.37668834,2.03648941,0.16319033,0.00000000,0.85575475,0.79838712,0.06667725,1.07526787
-3.37068534,2.10693013,0.16245967,0.00000000,0.87190569,0.84422238,0.06626686,1.09917607
-3.36468234,2.17659798,0.16159419,0.00000000,0.88719383,0.89014910,0.06576633,1.12225400
-3.35867934,2.24522062,0.16068194,0.00000000,0.90174239,0.93570251,0.06521294,1.14461520
-3.35267634,2.31244306,0.15980620,0.00000000,0.91566397,0.98036432,0.06464310,1.16635045
-3.34667334,2.37782990,0.15904309,0.00000000,0.92905632,1.02357294,0.06409130,1.18752249
-3.34067034,2.44087286,0.15845956,0.00000000,0.94199936,1.06473660,0.06358906,1.20816236
-3.33466733,2.50100299,0.15811187,0.00000000,0.95455327,1.10324893,0.06316412,1.22826767
-3.32866433,2.55760719,0.15804456,0.00000000,0.96675753,1.13850650,0.06283980,1.24780264
-3.32266133,2.61004808,0.15828983,0.00000000,0.97863097,1.16992746,0.06263448,1.26669975
-3.31665833,2.65768615,0.15886741,0.00000000,0.99017234,1.19697056,0.06256134,1.28486285
-3.31065533,2.69990322,0.15978478,0.00000000,1.00136152,1.21915367,0.06262823,1.30217141
-3.30465233,2.73612566,0.16103780,0.00000000,1.01216086,1.23607090,0.06283778,1.31848564
-3.29864932,2.76584652,0.16261150,0.00000000,1.02251682,1.24740752,0.06318764,1.33365224
-3.29264632,2.78864530,0.16448121,0.00000000,1.03236143,1.25295203,0.06367087,1.34751028
-3.28664332,2.80420450,0.16661378,0.00000000,1.04161387,1.25260468,0.06427652,1.35989727
-3.28064032,2.81232229,0.16896895,0.00000000,1.05018185,1.24638221,0.06499024,1.37065494
-3.27463732,2.81292081,0.17150083,0.00000000,1.05796309,1.23441851,0.06579499,1.37963477
-3.26863432,2.80605004,0.17415934,0.00000000,1.06484675,1.21696121,0.06667189,1.38670293
-3.26263132,2.79188710,0.17689179,0.00000000,1.07071519,1.19436451,0.06760095,1.39174491
-3.25662831,2.77073151,0.17964441,0.00000000,1.07544584,1.16707853,0.06856197,1.39466937
-3.25062531,2.74299667,0.18236383,0.00000000,1.07891364,1.13563575,0.06953525,1.39541158
-3.24462231,2.70919825,0.18499862,0.00000000,1.08099379,1.10063524,0.07050237,1.39393619
-3.23861931,2.66994018,0.18750063,0.00000000,1.08156502,1.06272535,0.07144685,1.39023935
-3.23261631,2.62589889,0.18982638,0.00000000,1.08051331,1.02258560,0.07235471,1.38435030
-3.22661331,2.57780649,0.19193816,0.00000000,1.07773579,0.98090864,0.07321489,1.37633214
-3.22061031,2.52643352,0.19380510,0.00000000,1.07314496,0.93838269,0.07401963,1.36628196
-3.21460730,2.47257187,0.19540387,0.00000000,1.06667268,0.89567537,0.07476455,1.35433007
-3.20860430,2.41701815,0.19671926,0.00000000,1.05827397,0.85341912,0.07544875,1.34063847
-3.20260130,2.36055805,0.19774433,0.00000000,1.04793023,0.81219885,0.07607464,1.32539821
-3.19659830,2.30395181,0.19848033,0.00000000,1.03565167,0.77254173,0.07664766,1.30882602
-3.19059530,2.24792099,0.19893628,0.00000000,1.02147883,0.73490954,0.07717590,1.29115983
-3.18459230,2.19313668,0.19912818,0.00000000,1.00548294,0.69969338,0.07766955,1.27265348
-3.17858929,2.14020923,0.19907803,0.00000000,0.98776519,0.66721068,0.07814032,1.25357070
-3.17258629,2.08967941,0.19881249,0.00000000,0.96845473,0.63770440,0.07860071,1.23417840
-3.16658329,2.04201130,0.19836147,0.00000000,0.94770566,0.61134411,0.07906335,1.21473966
-3.16058029,1.99758663,0.19775656,0.00000000,0.92569309,0.58822868,0.07954022,1.19550657
-3.15457729,1.95670083,0.19702951,0.00000000,0.90260838,0.56839041,0.08004199,1.17671316
-3.14857429,1.91956084,0.19621066,0.00000000,0.87865397,0.55180019,0.08057738,1.15856884
-3.14257129,1.88628452,0.19532768,0.00000000,0.85403794,0.53837351,0.08115257,1.14125249
-3.13656828,1.85690186,0.19440442,0.00000000,0.82896864,0.52797700,0.08177077,1.12490753
-3.13056528,1.83135800,0.19346008,0.00000000,0.80364953,0.52043546,0.08243188,1.10963818
-3.12456228,1.80951782,0.19250869,0.00000000,0.77827464,0.51553893,0.08313228,1.09550698
-3.11855928,1.79117222,0.19155893,0.00000000,0.75302453,0.51304993,0.08386477,1.08253374
-3.11255628,1.77604580,0.19061419,0.00000000,0.72806317,0.51271047,0.08461863,1.07069591
-3.10655328,1.76380583,0.18967300,0.00000000,0.70353550,0.51424897,0.08537986,1.05993024
-3.10055028,1.75407220,0.18872963,0.00000000,0.67956589,0.51738675,0.08613146,1.05013580
-3.09454727,1.74642813,0.18777484,0.00000000,0.65625734,0.52184424,0.08685388,1.04117794
-3.08854427,1.74043124,0.18679678,0.00000000,0.63369137,0.52734663,0.08752550,1.03289325
-3.08254127,1.73562475,0.18578180,0.00000000,0.61192847,0.53362902,0.08812325,1.02509509
-3.07653827,1.73154849,0.18471534,0.00000000,0.59100902,0.54044097,0.08862319,1.01757956
-3.07053527,1.72774936,0.18358259,0.00000000,0.57095460,0.54755037,0.08900117,1.01013171
-3.06453227,1.72379108,0.18236911,0.00000000,0.55176953,0.55474666,0.08923349,1.00253173
-3.05852926,1.71926294,0.18106119,0.00000000,0.53344256,0.56184321,0.08929752,0.99456096
-3.05252626,1.71378750,0.17964614,0.00000000,0.51594882,0.56867904,0.08917230,0.98600766
-3.04652326,1.70702700,0.17811240,0.00000000,0.49925171,0.57511968,0.08883913,0.97667228
-3.04052026,1.69868866,0.17644947,0.00000000,0.48330507,0.58105730,0.08828207,0.96637241
-3.03451726,1.68852859,0.17464792,0.00000000,0.46805535,0.58641004,0.08748837,0.95494710
-3.02851426,1.67635464,0.17269926,0.00000000,0.45344404,0.59112072,0.08644886,0.94226083
-3.02251126,1.66202812,0.17059595,0.00000000,0.43941018,0.59515478,0.08515825,0.92820689
-3.01650825,1.64546449,0.16833147,0.00000000,0.42589320,0.59849779,0.08361536,0.91271034
-3.01050525,1.62663330,0.16590056,0.00000000,0.41283585,0.60115242,0.08182320,0.89573053
-3.00450225,1.60555729,0.16329959,0.00000000,0.40018745,0.60313516,0.07978908,0.87726319
-2.99849925,1.58231097,0.16052717,0.00000000,0.38790718,0.60447279,0.07752451,0.85734206
-2.99249625,1.55701873,0.15758487,0.00000000,0.37596757,0.60519885,0.07504511,0.83604014
-2.98649325,1.52985255,0.15447819,0.00000000,0.36435797,0.60535029,0.07237035,0.81347039
-2.98049025,1.50102949,0.15121751,0.00000000,0.35308784,0.60496432,0.06952331,0.78978597
-2.97448724,1.47080896,0.14781922,0.00000000,0.34218989,0.60407585,0.06653026,0.76517990
-2.96848424,1.43948994,0.14430669,0.00000000,0.33172274,0.60271537,0.06342023,0.73988409
-2.96248124,1.40740799,0.14071130,0.00000000,0.32177311,0.60090769,0.06022452,0.71416771
-2.95647824,1.37493224,0.13707319,0.00000000,0.31245728,0.59867139,0.05697615,0.68833477
-2.95047524,1.34246228,0.13344184,0.00000000,0.30392167,0.59601916,0.05370923,0.66272099
-2.94447224,1.31042481,0.12987632,0.00000000,0.29634256,0.59295894,0.05045844,0.63768972
-2.93846923,1.27927005,0.12644519,0.00000000,0.28992464,0.58949588,0.04725831,0.61362714
-2.93246623,1.24946785,0.12322603,0.00000000,0.28489850,0.58563501,0.04414263,0.59093652
-2.92646323,1.22150315,0.12030461,0.00000000,0.28151694,0.58138435,0.04114389,0.57003166
-2.92046023,1.19587091,0.11777349,0.00000000,0.28005009,0.57675837,0.03829262,0.55132958
-2.91445723,1.17307008,0.11573043,0.00000000,0.28077938,0.57178154,0.03561689,0.53524242
-2.90845423,1.15359669,0.11427625,0.00000000,0.28399045,0.56649164,0.03314179,0.52216876
-2.90245123,1.13793575,0.11351244,0.00000000,0.28996517,0.56094258,0.03088901,0.51248438
-2.89644822,1.12655202,0.11353848,0.00000000,0.29897275,0.55520648,0.02887644,0.50653273
-2.89044522,1.11987953,0.11444893,0.00000000,0.31126035,0.54937476,0.02711784,0.50461517
-2.88444222,1.11831002,0.11633035,0.00000000,0.32704328,0.54355798,0.02562263,0.50698128
-2.87843922,1.12218035,0.11925822,0.00000000,0.34649507,0.53788441,0.02439567,0.51381947
-2.87243622,1.13175932,0.12329385,0.00000000,0.36973780,0.53249716,0.02343722,0.52524816
-2.86643322,1.14723407,0.12848142,0.00000000,0.39683290,0.52755000,0.02274287,0.54130778
-2.86043022,1.16869677,0.13484521,0.00000000,0.42777281,0.52320182,0.02230367,0.56195408
-2.85442721,1.19613204,0.14238722,0.00000000,0.46247381,0.51961016,0.02210622,0.58705277
-2.84842421,1.22940581,0.15108515,0.00000000,0.50077049,0.51692391,0.02213296,0.61637613
-2.84242121,1.26825627,0.16089090,0.00000000,0.54241190,0.51527557,0.02236245,0.64960165
-2.83641821,1.31228760,0.17172967,0.00000000,0.58706000,0.51477350,0.02276982,0.68631304
-2.83041521,1.36096712,0.18349972,0.00000000,0.63429040,0.51549455,0.02332723,0.72600382
-2.82441221,1.41362644,0.19607289,0.00000000,0.68359567,0.51747751,0.02400442,0.76808354
-2.81840920,1.46946692,0.20929589,0.00000000,0.73439127,0.52071768,0.02476940,0.81188676
-2.81240620,1.52756985,0.22299231,0.00000000,0.78602416,0.52516310,0.02558907,0.85668462
-2.80640320,1.58691128,0.23696553,0.00000000,0.83778395,0.53071256,0.02643003,0.90169893
-2.80040020,1.64638136,0.25100230,0.00000000,0.88891638,0.53721560,0.02725927,0.94611838
-2.79439720,1.70480792,0.26487701,0.00000000,0.93863893,0.54447470,0.02804499,0.98911659
-2.78839420,1.76098357,0.27835659,0.00000000,0.98615801,0.55224957,0.02875731,1.02987143
-2.78239120,1.81369555,0.29120583,0.00000000,1.03068741,0.56026343,0.02936903,1.06758510
-2.77638819,1.86175743,0.30319304,0.00000000,1.07146734,0.56821111,0.02985624,1.10150421
-2.77038519,1.90404154,0.31409588,0.00000000,1.10778350,0.57576863,0.03019890,1.13093943
-2.76438219,1.93951092,0.32370707,0.00000000,1.13898552,0.58260390,0.03038129,1.15528376
-2.75837919,1.96724962,0.33183997,0.00000000,1.16450422,0.58838808,0.03039235,1.17402897
-2.75237619,1.98649021,0.33833362,0.00000000,1.18386692,0.59280710,0.03022587,1.18677950
-2.74637319,1.99663735,0.34305729,0.00000000,1.19671041,0.59557298,0.02988051,1.19326332
-2.74037019,1.99728653,0.34591410,0.00000000,1.20279093,0.59643424,0.02935974,1.19333936
-2.73436718,1.98823716,0.34684385,0.00000000,1.20199091,0.59518517,0.02867158,1.18700119
-2.72836418,1.96949940,0.34582470,0.00000000,1.19432216,0.59167345,0.02782818,1.17437674
-2.72236118,1.94129460,0.34287378,0.00000000,1.17992529,0.58580585,0.02684538,1.15572418
-2.71635818,1.90404906,0.33804664,0.00000000,1.15906552,0.57755172,0.02574205,1.13142394
-2.71035518,1.85838138,0.33143554,0.00000000,1.13212487,0.56694413,0.02453947,1.10196714
-2.70435218,1.80508394,0.32316667,0.00000000,1.09959108,0.55407878,0.02326057,1.06794106
-2.69834917,1.74509896,0.31339637,0.00000000,1.06204365,0.53911042,0.02192920,1.03001174
-2.69234617,1.67949024,0.30230646,0.00000000,1.02013751,0.52224733,0.02056938,0.98890473
-2.68634317,1.60941138,0.29009892,0.00000000,0.97458483,0.50374377,0.01920461,0.94538434
-2.68034017,1.53607177,0.27699009,0.00000000,0.92613576,0.48389096,0.01785723,0.90023221
-2.67433717,1.46070146,0.26320448,0.00000000,0.87555856,0.46300683,0.01654780,0.85422594
-2.66833417,1.38451625,0.24896866,0.00000000,0.82362004,0.44142510,0.01529469,0.80811834
-2.66233117,1.30868403,0.23450514,0.00000000,0.77106672,0.41948402,0.01411360,0.76261814
-2.65632816,1.23429367,0.22002672,0.00000000,0.71860756,0.39751526,0.01301738,0.71837252
-2.65032516,1.16232740,0.20573136,0.00000000,0.66689848,0.37583350,0.01201580,0.67595225
-2.64432216,1.09363753,0.19179765,0.00000000,0.61652941,0.35472688,0.01111551,0.63583954
-2.63831916,1.02892820,0.17838127,0.00000000,0.56801396,0.33444894,0.01032008,0.59841927
-2.63231616,0.96874274,0.16561226,0.00000000,0.52178201,0.31521205,0.00963011,0.56397340
-2.62631316,0.91345678,0.15359326,0.00000000,0.47817539,0.29718274,0.00904345,0.53267900
-2.62031016,0.86327717,0.14239880,0.00000000,0.43744636,0.28047894,0.00855548,0.50460956
-2.61430715,0.81824668,0.13207554,0.00000000,0.39975914,0.26516917,0.00815942,0.47973962
-2.60830415,0.77825393,0.12264332,0.00000000,0.36519382,0.25127364,0.00784671,0.45795234
-2.60230115,0.74304806,0.11409715,0.00000000,0.33375269,0.23876712,0.00760737,0.43904968
